dates,satname,nzd0372-0000,nzd0372-0001,nzd0372-0002,nzd0372-0003,nzd0372-0004,nzd0372-0005,nzd0372-0006,nzd0372-0007,nzd0372-0008,nzd0372-0009,nzd0372-0010,nzd0372-0011,nzd0372-0012,nzd0372-0013,nzd0372-0014,nzd0372-0015,nzd0372-0016,nzd0372-0017,nzd0372-0018,nzd0372-0019,nzd0372-0020,nzd0372-0021,nzd0372-0022,nzd0372-0023,nzd0372-0024,nzd0372-0025,nzd0372-0026,nzd0372-0027,nzd0372-0028,nzd0372-0029,nzd0372-0030,nzd0372-0031,nzd0372-0032,nzd0372-0033,nzd0372-0034,nzd0372-0035,nzd0372-0036,nzd0372-0037,nzd0372-0038,nzd0372-0039,nzd0372-0040,nzd0372-0041,nzd0372-0042,nzd0372-0043,nzd0372-0044,nzd0372-0045,nzd0372-0046,nzd0372-0047,nzd0372-0048,nzd0372-0049,nzd0372-0050,nzd0372-0051,nzd0372-0052,nzd0372-0053,nzd0372-0054,nzd0372-0055,nzd0372-0056,nzd0372-0057,nzd0372-0058,nzd0372-0059,nzd0372-0060,nzd0372-0061,nzd0372-0062,nzd0372-0063,nzd0372-0064,nzd0372-0065,nzd0372-0066,nzd0372-0067
2007-10-26 22:09:31+00:00,L7,,,,,,304.64,301.49,288.26,286.47,284.29,274.90,280.77,,,,,,,,,,,,,,,305.14,310.52,,,,304.25,304.99,300.63,298.11,298.79,301.81,302.82,301.48,304.68,300.84,,,,,294.80,298.98,297.11,,,,,,316.03,312.20,,,,301.10,309.57,307.63,316.46,317.75,320.48,324.26,324.63,336.93,327.29
2007-11-20 22:03:34+00:00,L7,391.98,428.83,427.60,404.19,388.69,379.73,,,,,357.82,357.23,360.49,363.62,367.99,365.54,365.41,366.77,367.31,,,,,,379.79,379.27,376.47,377.59,374.31,375.92,373.25,369.18,,,,,102.48,371.34,376.51,384.65,383.07,381.55,381.60,378.03,377.71,,,,,,382.46,385.93,387.93,389.34,390.14,390.76,392.26,389.27,383.07,,,,,403.47,407.69,420.51,443.15,449.06
2007-11-27 22:09:48+00:00,L7,436.78,418.62,,,,,371.06,361.04,358.04,348.55,350.68,343.17,346.64,345.33,351.15,,,,,350.62,339.12,335.74,341.50,348.97,350.54,356.11,348.36,354.49,,,,,348.26,344.41,339.68,339.42,347.23,356.78,359.23,366.77,365.36,,,,,,351.07,345.78,347.92,355.45,369.73,373.87,377.72,372.10,373.81,,,,219.24,379.11,373.95,375.39,386.53,393.96,396.48,404.25,415.45,432.62
2007-12-06 22:03:40+00:00,L7,,,,,,364.74,356.85,346.52,340.85,331.93,333.49,333.34,340.36,341.36,,,,,,350.98,346.21,347.67,347.64,353.91,354.49,357.54,355.45,,,,,,354.60,352.18,356.10,357.12,353.25,355.27,354.96,355.85,356.20,,,,,355.76,355.15,353.66,352.92,354.86,360.30,368.71,364.65,372.07,,,,,364.14,368.20,377.67,386.22,389.66,387.04,380.48,388.93,407.17,
2008-01-14 22:09:56+00:00,L7,501.22,620.38,,,,,400.04,392.84,376.92,379.75,404.13,393.98,400.15,407.29,400.74,,,,,410.73,400.99,395.42,399.84,406.87,402.83,404.04,405.85,405.37,,,,,411.67,411.80,407.64,399.34,408.83,421.65,414.38,409.15,415.37,,,,,,407.87,405.37,401.14,396.31,403.75,406.44,414.15,415.94,416.60,,,,443.42,452.90,461.76,475.98,489.08,505.39,494.13,468.54,471.75,568.63
2008-01-30 22:09:55+00:00,L7,,447.01,442.90,432.94,405.83,388.22,383.71,375.26,370.33,360.17,368.72,,,,,375.03,381.16,381.01,376.66,392.42,392.58,389.50,384.05,389.63,,,,,385.67,382.55,383.09,382.81,384.36,392.77,397.30,396.36,395.84,,,,,392.38,394.52,393.23,389.12,388.30,387.82,387.55,386.22,390.01,394.84,,,,398.78,396.90,398.50,391.61,402.38,414.26,419.06,433.00,433.70,437.98,,,,
2008-03-18 22:09:43+00:00,L7,350.53,373.05,381.02,372.86,353.84,,,,328.22,321.83,323.77,324.54,330.45,335.83,335.42,333.30,335.97,340.66,,,,343.24,336.19,334.99,337.00,334.26,342.15,347.21,347.04,357.05,356.04,,,,346.37,343.81,352.14,350.29,353.31,356.96,356.69,359.49,365.94,365.29,,,,,358.03,355.84,354.68,353.31,355.78,357.38,360.70,363.85,364.28,364.98,,,,383.58,388.30,392.43,395.67,398.79,405.59,404.17
2008-04-12 22:03:32+00:00,L7,,,,,457.36,419.80,403.96,394.26,370.45,365.88,378.62,384.86,,,,,,391.27,383.79,395.56,394.22,395.03,403.87,409.86,410.40,414.09,,,,,415.43,419.07,418.37,418.22,422.97,422.45,422.23,407.82,401.58,,,,,,423.22,419.15,417.33,421.56,422.05,421.07,415.30,415.17,,,,,110.28,429.27,443.64,460.32,480.18,474.68,482.47,483.47,488.18,,,
2008-04-19 22:09:42+00:00,L7,322.78,331.66,,,,,,,,,,312.71,,,,,,,151.67,,,,,,,,320.57,323.69,324.60,,,,319.58,320.11,322.62,326.08,326.65,323.67,327.50,331.02,332.81,330.44,,,,327.01,326.26,331.69,,329.98,324.80,325.19,332.26,328.62,326.90,,,,,344.31,349.02,338.15,347.82,361.76,364.13,359.01,370.74,361.59
2008-05-05 22:09:38+00:00,L7,,,,345.92,341.99,340.79,332.80,324.82,312.46,306.87,307.22,310.21,310.81,,,,318.27,316.04,321.61,320.93,321.59,324.74,323.78,325.09,325.45,325.59,,,,331.52,329.53,328.14,325.65,328.83,333.48,335.22,334.30,337.53,333.69,,,,334.58,334.83,336.81,331.97,336.39,334.90,336.03,340.41,331.01,333.90,,,,101.72,343.21,337.62,346.51,350.67,362.70,368.91,371.22,372.54,378.46,378.62,,
2008-06-15 22:03:08+00:00,L7,328.73,352.18,374.83,368.63,361.72,,,,,,326.91,331.08,333.40,342.88,341.31,343.53,345.21,330.76,,,,,,335.21,338.41,342.79,338.06,348.06,350.96,351.60,334.41,335.77,,,,,342.81,355.22,349.30,349.24,356.24,365.43,363.51,367.20,367.16,,,,,,355.44,351.43,350.92,360.48,363.83,372.64,363.43,363.96,359.83,,,,,381.59,393.66,387.78,396.40,400.69
2008-07-17 22:02:46+00:00,L7,,,,,,,,,,,311.75,308.44,315.75,306.09,311.21,310.34,315.65,311.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.95,352.07,348.82,351.74,353.19,351.98,356.38,357.19,355.94,,,,,363.46,355.66,361.32,361.92,368.26
2008-09-10 22:08:32+00:00,L7,,394.12,396.59,388.87,376.29,371.12,369.72,363.17,356.15,337.45,337.16,,,,341.16,338.02,337.91,337.87,347.47,356.82,354.33,361.67,364.73,364.48,,,,,347.58,351.84,348.84,349.66,359.03,355.74,347.38,348.90,352.85,347.19,,,,375.59,379.82,373.90,367.53,371.50,367.92,376.06,370.46,367.21,364.47,,,,377.77,378.84,380.30,378.16,364.39,364.96,370.24,375.08,384.99,396.55,,,,410.90
2008-10-05 22:02:06+00:00,L7,528.20,433.90,283.61,,,180.58,114.64,,,,,,,,,354.62,361.88,357.54,365.50,,298.69,,,,,,375.55,378.83,371.65,369.09,378.66,378.48,366.07,376.85,381.62,,,,,89.02,398.17,400.73,404.52,405.20,403.86,406.60,403.79,399.79,,,,,,400.04,564.84,497.35,431.82,568.33,350.45,370.13,404.74,404.17,,,,,453.74,469.17
2008-10-12 22:08:13+00:00,L7,288.09,299.67,317.70,,,,,,,,,,,,,,,,,,,,,,,,,139.09,309.18,304.75,225.09,,225.25,233.98,302.73,304.47,300.34,307.34,,,,307.48,300.25,303.54,295.62,284.02,316.18,315.85,,314.93,314.59,,,,104.90,315.46,312.51,314.27,298.59,313.41,318.90,324.58,331.18,331.69,,,,
2008-11-06 22:02:27+00:00,L7,,,,435.89,414.82,400.85,390.37,378.65,363.46,360.96,362.83,,,,,,374.53,380.85,378.11,378.37,372.45,374.82,381.97,378.49,,,,,161.76,378.62,384.28,387.72,386.88,385.54,387.95,386.49,389.32,390.90,,,,,,400.13,399.02,399.95,394.87,394.19,399.53,400.49,398.42,,,,,87.29,383.90,380.28,382.12,400.34,412.16,424.93,434.61,440.89,,,,
2008-12-31 22:09:13+00:00,L7,414.09,396.69,,,,,372.36,364.25,355.67,346.56,348.16,345.79,345.94,349.96,,,,,,381.96,372.69,374.42,373.34,378.55,376.56,372.73,369.88,363.42,,,,,371.80,370.15,373.45,371.87,383.98,385.07,386.74,385.24,385.76,,,,,373.22,373.02,566.91,,392.90,386.71,388.16,387.03,384.60,379.86,,,,375.71,389.54,405.37,411.42,416.56,411.82,415.58,425.83,431.50,436.93
2009-01-09 22:03:04+00:00,L7,330.23,335.59,347.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.97,,311.76,315.12,,,,264.18,273.88,,,,,341.21,351.88,370.95,381.96
2009-01-24 22:04:54+00:00,L5,370.68,371.83,372.16,367.36,344.83,341.59,337.90,332.80,328.82,320.68,321.40,336.17,332.60,336.65,336.50,339.88,341.20,338.78,339.22,339.94,337.23,339.85,335.78,333.57,348.06,344.97,344.04,339.29,334.55,333.66,328.69,322.44,327.81,328.47,336.85,335.25,336.96,357.14,359.53,362.93,366.93,362.20,362.25,355.70,344.46,338.90,339.86,336.51,339.58,346.45,353.64,365.69,358.17,361.25,355.93,357.30,355.37,353.10,349.58,355.47,360.75,375.92,370.94,369.27,378.03,382.93,397.36,401.54
2009-01-25 22:03:09+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,369.13,,,,575.04,523.73,,,,,,541.68,557.73,528.03,448.11,528.40,533.72,533.55,514.28,512.43,,,,,400.97,409.90,386.14,410.93,,,504.38,501.77,477.30,,,,,443.14,456.34,458.45,416.10,471.21,443.02,409.80,638.92,641.32
2009-02-01 22:09:22+00:00,L7,,506.23,531.63,436.05,413.33,403.68,404.66,396.04,387.81,385.89,,,,,384.82,387.30,394.88,392.14,398.45,401.63,400.91,398.53,398.32,,,,,403.67,409.36,401.02,399.60,404.74,399.26,401.93,398.42,402.63,407.44,,,,422.68,418.99,417.07,407.58,404.76,401.63,405.84,405.27,404.81,402.88,,,,,423.93,419.85,417.42,421.74,431.86,452.69,455.82,449.66,448.97,,,,,
2009-02-09 22:05:19+00:00,L5,345.20,351.54,348.29,336.10,332.46,328.25,326.91,319.49,320.10,306.49,312.40,309.93,307.79,314.70,317.59,316.18,317.96,324.08,327.50,327.92,328.63,333.08,335.89,333.45,332.93,330.59,326.70,329.10,324.88,326.71,326.17,327.64,327.01,327.11,330.53,331.64,335.47,336.87,335.82,339.11,338.91,342.44,341.03,342.17,336.56,339.63,332.29,338.59,338.89,337.01,336.11,336.46,345.76,345.51,347.37,339.65,334.28,336.19,350.08,353.39,361.30,362.48,365.33,365.15,358.20,364.61,381.56,390.14
2009-02-10 22:03:16+00:00,L7,,,,,303.32,89.82,97.68,92.91,,,,,,,,,,,,,,,,,,,,,,231.94,325.92,314.12,322.25,330.39,317.77,327.75,315.12,318.44,,,,,,,,,,,311.09,309.47,,212.39,,,,,315.08,322.44,319.43,327.96,328.60,350.20,350.05,333.62,333.77,,,
2009-02-17 22:09:31+00:00,L7,562.16,531.23,503.29,416.66,412.19,400.49,,,,,386.72,386.45,386.76,388.71,391.50,394.90,396.25,401.01,399.30,,,,,405.01,400.60,398.44,394.74,396.83,398.15,400.40,399.68,397.35,396.70,,,,398.98,406.88,409.14,411.27,412.86,414.06,416.92,412.17,402.78,402.89,,,,,405.26,406.73,412.46,420.09,425.57,426.32,420.03,419.31,425.83,,,,,457.44,451.47,452.33,468.53,470.17
2009-03-21 22:09:47+00:00,L7,,424.81,424.47,400.14,381.35,374.65,370.89,363.69,362.65,359.38,,,,,370.73,369.36,370.71,372.19,373.18,377.28,373.02,377.54,373.25,370.42,,,,,369.25,368.80,371.97,371.17,377.49,382.38,378.63,378.66,374.88,,,,,386.85,383.77,385.82,384.40,383.70,381.77,378.49,371.10,370.44,,,,,397.32,394.82,392.44,389.94,393.15,401.20,411.19,415.86,423.91,429.89,,,,443.00
2009-04-22 22:09:58+00:00,L7,,,,,,,,327.83,322.81,322.01,324.64,324.50,323.46,327.03,330.15,332.20,,,,,353.77,342.52,344.70,350.73,355.35,347.34,345.88,347.90,348.51,,,,,358.53,361.06,362.43,365.26,343.94,344.25,352.74,351.75,355.85,349.91,,,,,344.29,341.15,349.22,347.33,345.01,347.32,357.18,360.28,359.81,,,,,400.90,395.32,401.63,391.06,388.31,392.08,402.05,410.79
2009-05-24 22:10:02+00:00,L7,,,,,324.05,318.78,315.15,305.14,311.47,297.65,299.43,300.46,305.98,313.08,,,,,329.05,326.48,325.57,328.23,326.59,328.39,333.99,334.36,334.74,,,,325.73,333.03,333.05,333.14,336.22,333.64,335.80,342.76,344.70,332.91,,,,146.35,329.73,326.73,322.90,326.86,326.09,323.18,328.22,330.59,340.60,340.31,,,,344.52,346.17,355.82,352.88,361.25,366.00,374.16,372.29,365.69,372.74,
2009-08-05 22:03:37+00:00,L7,357.25,359.66,369.73,366.51,335.47,337.14,335.68,334.88,320.86,306.82,,,,,312.33,326.89,325.08,321.15,331.43,333.72,332.48,335.81,340.08,,,,,321.13,332.07,327.30,330.77,325.62,338.41,336.38,332.41,327.55,,,,,,,,,,,,,,328.66,,,,,354.02,359.02,357.89,358.77,356.75,358.15,357.90,362.75,362.46,,,,,
2009-08-21 22:03:35+00:00,L7,376.37,388.46,381.48,,,,,,329.36,326.24,323.05,324.39,330.30,326.27,318.31,324.79,,,,,,339.65,332.05,335.41,335.13,343.66,349.91,349.70,350.79,340.70,,,,,,344.81,346.95,346.53,335.47,346.18,345.55,352.20,362.70,,,,,,340.91,350.82,354.95,355.80,362.87,358.92,363.40,359.38,356.90,,,,,355.62,355.98,364.06,371.66,376.80,376.04,366.36
2009-12-02 22:10:24+00:00,L7,,382.36,387.80,383.32,365.09,361.46,349.12,341.13,336.66,326.23,322.97,,,,,335.66,335.10,339.08,337.06,331.48,331.16,333.93,333.85,334.14,,,,94.96,343.82,344.41,339.77,343.69,344.75,344.41,340.66,336.63,339.75,,,,,341.11,344.12,342.62,347.71,353.16,356.17,355.21,354.66,353.33,353.14,,,,351.71,351.92,347.31,349.90,349.12,360.05,369.12,365.97,366.24,379.33,,,,
2010-01-28 22:05:07+00:00,L7,354.21,375.70,390.21,364.58,361.13,349.98,348.36,338.17,,,,,,329.43,332.99,332.43,331.02,332.58,331.63,332.48,335.25,331.59,,,,,349.32,349.50,346.97,347.00,345.27,342.20,343.16,343.97,345.28,,,,,345.19,357.45,353.39,351.03,349.90,349.90,347.21,353.73,359.01,,,,,,358.62,358.68,356.79,357.81,358.89,360.84,358.92,369.77,375.06,,,,,414.49,413.44
2010-02-04 22:11:23+00:00,L7,,,500.84,467.56,448.41,422.66,408.22,401.24,401.13,413.64,402.93,,,,,403.59,410.23,400.82,410.31,412.92,415.29,410.11,411.29,404.29,,,,,404.89,401.46,400.95,395.99,401.30,404.82,411.87,408.80,415.43,415.41,,,,422.36,418.68,412.09,412.92,410.72,414.78,418.25,419.17,424.53,414.84,,,,,419.71,420.04,422.56,430.17,438.63,437.78,437.04,447.62,461.49,,,,
2010-02-20 22:11:33+00:00,L7,610.47,561.56,485.76,476.88,,,,,,392.68,402.32,398.75,397.17,403.54,400.90,405.01,401.08,398.41,,,,,411.06,408.34,410.71,418.05,419.71,418.51,413.02,407.38,407.21,,,,,414.80,423.29,424.67,425.23,419.28,418.47,422.83,426.36,427.13,,,,,426.88,427.85,424.09,422.55,425.58,428.20,434.62,435.37,435.10,426.57,,,,447.43,455.90,467.29,471.83,485.68,501.43,520.58
2010-03-08 22:11:41+00:00,L7,552.45,410.42,443.79,439.20,,,,,405.46,390.21,389.29,389.28,389.26,385.37,378.44,390.61,390.17,,,,,396.41,396.13,394.08,395.20,400.69,394.81,398.38,400.20,404.55,,,,,400.49,404.82,407.62,407.00,404.73,402.04,402.13,403.55,403.08,,,,,410.17,404.43,404.13,406.19,410.89,416.28,418.86,424.87,425.93,424.32,,,,438.56,444.02,450.01,457.01,456.27,485.30,505.28,516.18
2010-04-09 22:11:48+00:00,L7,417.33,420.18,,,,,390.97,384.90,373.44,374.92,375.70,369.43,372.72,371.02,369.92,,,,,384.62,379.57,377.94,377.76,376.68,385.79,385.05,383.57,383.08,,,,,391.27,392.94,392.62,392.93,394.34,396.09,394.80,393.80,392.22,390.78,,,,,393.36,395.33,399.86,397.74,399.77,401.17,395.50,399.76,395.73,,,,405.94,414.32,417.76,428.58,432.07,439.23,439.67,444.17,454.28,466.26
2010-06-12 22:11:43+00:00,L7,,,,,,,,,556.90,539.36,,,,,,,,,,,,555.81,,566.16,,,,,477.69,466.08,427.48,393.47,464.11,422.85,435.90,407.12,420.15,421.59,,,,347.24,340.86,329.60,334.15,326.23,327.50,341.92,339.43,325.45,339.71,,,,318.01,326.48,326.97,334.83,351.49,349.15,359.13,369.17,365.77,409.58,,,,378.94
2010-07-07 22:05:37+00:00,L7,,,,,,,,,,,293.01,279.84,,285.54,,283.69,,,,,,,288.00,,,,316.38,311.70,316.85,301.44,,,,,322.99,322.56,298.63,314.25,316.59,286.79,306.99,304.09,,,,,,319.61,,,,,,314.68,313.76,318.51,,,,,,,,,,,,353.79
2010-08-15 22:11:49+00:00,L7,,,,448.64,421.21,376.02,380.27,378.64,,367.51,377.18,375.06,,,,,378.43,385.89,383.08,387.88,388.37,389.19,387.45,387.26,384.11,,,,146.38,394.94,397.85,397.71,391.74,351.75,392.75,395.57,397.63,397.88,393.65,,,,400.35,400.93,404.43,407.38,404.68,412.77,389.05,395.57,392.24,396.83,,,,,409.68,411.83,412.70,429.10,438.49,442.09,449.06,457.75,464.63,,,
2010-09-09 22:05:42+00:00,L7,,333.27,245.07,,249.89,,,,313.01,249.68,,,,,,,,,,230.22,290.16,,324.74,327.64,,,,,335.23,338.82,343.03,339.93,339.99,344.32,339.36,340.94,338.01,,,,,,332.20,335.68,331.22,329.06,328.25,332.22,334.74,335.52,339.67,,,,,342.12,,,,,,,,,,,,
2010-10-02 22:11:49+00:00,L7,474.85,480.24,460.02,438.34,411.95,389.51,385.08,,,,,379.23,383.20,387.21,388.62,389.52,388.85,388.71,391.26,389.32,,,,,,397.04,399.11,395.88,394.40,387.26,392.00,393.76,398.29,395.48,,,,,401.00,398.80,396.42,394.05,392.37,392.66,393.42,394.15,392.25,,,,,398.81,411.34,416.09,401.39,397.61,402.62,409.12,412.17,430.68,434.58,,,,433.20,435.82,455.39,464.38
2010-10-11 22:05:45+00:00,L7,435.55,442.14,429.71,405.25,,,,,,355.40,358.96,361.31,355.29,353.54,347.60,348.36,351.03,357.10,,,,,359.09,353.91,362.97,368.79,373.02,379.35,366.94,367.47,360.19,,,,,200.22,381.72,384.37,380.94,374.01,376.67,376.37,380.58,375.23,373.82,,,,,362.83,369.84,375.59,385.65,392.87,401.02,391.11,385.57,386.01,,,,,411.32,416.45,412.51,414.95,430.12,436.26
2010-12-06 22:03:12+00:00,L5,379.25,385.89,373.74,354.38,339.14,339.00,334.22,330.40,328.27,320.68,322.93,325.60,329.88,329.96,325.08,323.79,325.10,329.13,330.23,327.01,327.57,335.63,335.82,338.80,337.37,339.47,340.29,335.97,333.23,332.51,332.14,333.72,332.15,336.31,342.63,344.18,344.44,346.02,341.57,342.27,338.33,333.03,332.39,333.13,332.15,331.32,333.97,337.48,350.49,353.04,352.99,351.18,351.38,350.57,350.14,346.69,344.45,345.83,356.56,360.91,363.15,370.72,374.02,376.67,378.84,387.36,389.99,388.81
2011-01-07 22:03:20+00:00,L5,422.05,436.71,434.15,413.92,399.49,385.76,377.12,368.14,352.03,339.53,346.15,340.35,350.09,345.04,350.81,346.34,348.09,339.99,344.06,345.77,349.31,357.26,360.52,360.14,369.22,363.42,359.85,359.80,357.74,361.40,363.80,362.22,365.86,363.72,363.72,363.30,361.53,366.04,361.99,362.04,359.64,359.86,361.77,368.45,365.02,365.63,364.53,367.12,376.94,380.81,388.68,388.89,383.90,378.83,373.24,371.05,370.97,367.32,377.61,383.72,400.92,402.89,409.29,404.56,416.47,418.82,431.72,436.28
2011-01-23 22:03:20+00:00,L5,426.25,465.60,474.89,451.55,430.19,410.11,403.10,396.03,381.09,375.04,378.76,383.56,383.06,390.88,399.24,397.87,397.20,395.24,391.89,386.92,389.29,400.48,402.39,394.32,388.70,393.37,400.37,403.76,396.53,401.31,406.22,408.33,401.81,396.46,393.06,398.73,393.10,393.41,391.76,391.97,398.30,403.76,409.71,406.15,398.68,396.83,397.12,409.30,415.69,412.35,415.00,413.60,410.32,403.60,405.67,404.51,406.26,415.94,422.37,437.10,435.15,435.37,443.99,438.09,444.48,447.54,457.70,478.23
2011-02-07 22:13:00+00:00,L7,,,,423.97,408.62,387.27,379.47,369.76,362.75,357.41,355.55,356.40,,,,,368.96,372.35,369.36,369.43,369.23,376.65,384.79,379.70,372.35,,,,,375.99,381.56,376.37,375.36,373.88,371.57,374.68,372.15,375.20,,,,136.15,382.17,379.06,379.73,379.92,381.21,386.82,390.11,394.39,389.90,387.67,,,,386.61,382.36,388.26,395.99,406.53,410.28,410.09,417.08,426.79,427.09,,,
2011-02-08 22:03:23+00:00,L5,434.71,452.13,448.77,430.66,411.78,395.81,383.02,377.69,366.33,359.53,365.53,366.75,370.73,372.17,369.19,366.59,367.50,362.25,364.46,368.46,366.42,366.52,372.49,378.39,375.56,379.28,383.58,380.22,383.55,391.62,388.99,385.98,385.49,387.50,388.58,385.03,384.41,396.50,394.59,389.71,397.25,432.32,393.52,395.14,382.50,381.43,380.05,383.80,380.04,389.21,394.29,400.87,396.85,394.56,387.14,392.05,388.40,385.48,388.25,400.59,404.62,411.60,416.78,422.80,433.99,436.81,443.85,441.56
2011-02-16 22:06:51+00:00,L7,,,371.21,360.21,340.29,344.33,330.78,325.72,315.54,312.35,307.76,,,,,326.87,330.33,330.62,331.37,325.04,326.30,325.01,328.28,329.00,,,,,338.40,338.60,341.93,337.97,342.71,332.71,336.11,329.38,330.74,,,,,,350.17,344.72,346.95,346.01,345.66,345.43,341.44,346.68,,,,,,355.51,349.86,352.44,354.64,361.41,361.84,364.77,365.24,369.28,,,,
2011-02-23 22:13:05+00:00,L7,608.96,469.67,442.34,445.21,437.94,404.66,406.07,399.10,388.94,,,,375.97,387.14,390.77,389.07,392.44,408.59,403.63,407.28,402.97,402.89,,,,399.78,399.28,400.31,395.31,401.99,406.60,409.92,409.86,412.15,409.17,,,,394.89,397.93,400.09,405.63,406.01,417.84,423.26,421.55,417.93,418.14,,,,,409.08,405.72,409.18,411.10,422.08,426.65,432.77,441.30,445.98,445.89,,,,468.94,474.84,485.19
2011-03-11 22:13:09+00:00,L7,,,,461.86,445.20,428.44,415.59,416.23,401.80,402.50,410.86,409.45,,,,415.05,412.82,409.57,411.51,411.87,414.81,412.88,416.58,419.58,423.26,,,,,417.30,419.57,424.17,425.60,428.87,430.02,426.87,423.90,421.58,,,,,417.12,427.61,428.96,434.13,432.52,435.20,432.15,430.46,426.08,422.31,,,,446.79,442.43,440.81,444.25,449.17,465.87,474.35,480.82,478.31,483.85,,,
2011-03-12 22:03:19+00:00,L5,610.40,576.09,471.61,450.23,444.28,422.42,409.83,401.93,393.19,392.98,405.44,409.46,407.55,418.46,414.16,407.65,402.27,402.97,395.24,401.17,403.64,407.43,415.75,416.51,416.20,422.08,415.87,414.00,406.60,407.61,412.85,419.47,414.27,415.41,415.24,414.79,414.48,413.27,410.15,414.32,410.19,408.08,408.83,412.23,420.46,421.06,416.72,418.79,416.16,420.58,415.87,414.91,417.21,423.93,424.48,428.68,426.57,421.48,424.31,427.13,443.45,448.57,461.56,463.12,465.63,475.84,494.22,497.71
2011-03-20 22:06:58+00:00,L7,337.31,359.55,357.14,,,,,96.66,,,,,,,,,,,,,,,,,,,306.20,306.49,307.94,305.21,310.87,304.49,306.89,309.11,308.88,,,,,198.10,319.24,312.02,282.10,269.59,314.91,302.00,311.80,318.88,,,,,,318.39,320.10,317.19,319.12,322.69,324.49,332.84,331.27,338.24,,,,,,366.72
2011-04-28 22:13:12+00:00,L7,379.17,403.67,408.80,395.91,385.94,382.69,375.23,,,,,352.01,344.62,346.10,347.28,345.47,354.87,346.60,346.69,354.12,347.41,,,,360.05,361.99,366.18,364.98,370.77,362.82,366.36,362.42,363.30,364.38,,,,366.27,368.33,365.88,371.30,368.40,370.90,366.18,371.23,372.45,369.35,,,,,377.63,383.15,381.88,380.59,388.96,387.92,386.55,387.95,396.04,399.93,,,,408.31,407.15,417.95,421.45
2011-06-15 22:13:10+00:00,L7,,,374.32,359.51,349.70,344.27,333.59,320.50,315.29,307.37,310.18,293.19,,,,303.83,314.64,312.67,309.92,303.62,308.64,305.67,309.91,319.90,309.96,,,,318.94,318.50,321.08,311.18,315.80,312.85,319.47,321.72,313.17,316.22,,,,327.43,331.73,331.44,334.09,340.34,332.51,330.14,332.64,331.65,331.46,,,,74.39,340.50,327.94,331.37,375.64,343.15,348.48,354.89,337.48,352.12,,,,
2011-06-24 22:06:57+00:00,L7,431.53,598.43,586.81,,404.32,398.68,,,,,,365.78,359.63,342.18,340.04,344.55,345.10,355.98,358.00,345.51,,,,,,,,,,432.76,490.36,499.59,418.99,,,,,,,,,,,,,,,,,,,370.26,370.62,375.08,371.98,380.97,379.30,377.41,377.98,380.71,,,,,,407.66,414.91,422.74
2011-09-19 22:12:51+00:00,L7,561.31,553.79,435.07,,,,399.60,385.37,371.82,362.46,362.65,364.53,365.11,368.56,370.08,366.70,,,,377.34,377.63,380.32,378.47,380.86,387.23,387.93,386.38,389.38,392.74,,,,385.79,386.56,389.04,395.20,395.77,394.04,396.07,394.63,394.14,401.64,,,,,384.91,386.81,389.86,390.03,395.33,394.00,394.25,398.06,404.76,408.04,,,,405.80,413.18,417.49,418.90,431.71,444.21,445.72,450.93,455.59
2011-09-28 22:06:39+00:00,L7,,,,,,,,,,288.42,286.33,,,,,,,,,,,,,,,,306.02,,,,,213.64,309.88,307.07,309.85,310.43,303.84,301.80,303.15,304.75,302.87,,,,,303.61,307.55,311.85,311.11,302.34,,,,311.09,,,,,317.51,318.41,326.42,326.93,324.44,322.31,319.46,321.61,326.36,
2011-11-06 22:13:03+00:00,L7,392.07,412.71,411.68,392.25,378.90,372.04,368.16,363.57,356.58,,,,,347.08,347.64,340.30,344.63,340.74,349.34,351.10,357.70,358.46,,,,,360.69,359.94,356.80,364.15,355.51,358.91,360.78,361.82,365.25,,,,114.80,366.03,364.77,365.64,361.16,363.11,363.42,360.66,363.13,362.51,357.69,,,,359.93,360.95,365.17,362.26,389.18,374.61,373.07,381.73,383.68,387.94,,,,390.77,395.36,392.76
2011-11-15 22:06:58+00:00,L7,,,460.07,430.24,412.06,402.59,398.93,392.38,384.58,384.46,,,,,,375.43,375.40,373.86,375.98,380.44,383.10,386.17,390.00,393.70,,,,,388.24,389.41,389.23,388.52,395.07,397.81,397.63,400.85,399.21,,,,,,395.64,394.79,390.90,393.03,393.60,391.87,392.56,393.64,,,,,,399.65,399.71,406.48,413.53,420.49,423.06,426.09,430.90,435.58,,,,
2012-03-13 22:13:42+00:00,L7,,,,460.37,441.19,408.31,396.31,398.70,392.77,383.60,394.31,388.06,,,,,390.21,390.36,384.27,385.88,394.56,416.13,424.15,419.31,415.49,415.30,,,,398.97,408.80,410.38,404.34,398.47,408.29,407.45,411.25,409.06,410.87,,,,,407.56,415.75,414.02,402.50,409.79,404.48,403.33,404.30,415.22,,,,,425.73,432.42,427.04,435.29,453.44,456.26,454.50,477.05,479.23,486.72,,
