dates,nzd0372-0000,nzd0372-0001,nzd0372-0002,nzd0372-0003,nzd0372-0004,nzd0372-0005,nzd0372-0006,nzd0372-0007,nzd0372-0008,nzd0372-0009,nzd0372-0010,nzd0372-0011,nzd0372-0012,nzd0372-0013,nzd0372-0014,nzd0372-0015,nzd0372-0016,nzd0372-0017,nzd0372-0018,nzd0372-0019,nzd0372-0020,nzd0372-0021,nzd0372-0022,nzd0372-0023,nzd0372-0024,nzd0372-0025,nzd0372-0026,nzd0372-0027,nzd0372-0028,nzd0372-0029,nzd0372-0030,nzd0372-0031,nzd0372-0032,nzd0372-0033,nzd0372-0034,nzd0372-0035,nzd0372-0036,nzd0372-0037,nzd0372-0038,nzd0372-0039,nzd0372-0040,nzd0372-0041,nzd0372-0042,nzd0372-0043,nzd0372-0044,nzd0372-0045,nzd0372-0046,nzd0372-0047,nzd0372-0048,nzd0372-0049,nzd0372-0050,nzd0372-0051,nzd0372-0052,nzd0372-0053,nzd0372-0054,nzd0372-0055,nzd0372-0056,nzd0372-0057,nzd0372-0058,nzd0372-0059,nzd0372-0060,nzd0372-0061,nzd0372-0062,nzd0372-0063,nzd0372-0064,nzd0372-0065,nzd0372-0066,nzd0372-0067,satname
2008-10-05 22:02:06+00:00,,391.23,,,,,,,,,,,,,,336.33,343.59,339.25,344.17,,,,,,,,357.26,357.50,353.36,350.80,362.66,357.15,344.74,358.56,363.33,,,,,,379.88,379.40,383.19,386.91,385.57,385.27,382.46,378.46,,,,,,381.75,,,410.49,,329.12,348.80,383.41,382.84,,,,,428.14,437.17,L7
2008-10-12 22:08:13+00:00,360.76,372.34,372.20,,,,,,,,,,,,,,,,,,,,,,,,,,340.32,335.89,,,,,333.87,335.61,331.48,334.59,,,,343.81,,,,,352.51,352.18,,346.07,345.73,,,,,351.79,348.84,350.60,334.92,349.74,355.23,360.91,367.51,368.02,,,,,L7
2008-11-06 22:02:27+00:00,,,,411.89,390.82,383.71,373.23,361.51,346.32,343.82,345.69,,,,,,357.39,363.71,358.11,361.23,355.31,354.82,361.97,358.49,,,,,,361.48,369.28,367.72,366.88,368.40,370.81,369.35,372.18,375.90,,,,,,382.99,381.88,379.95,374.87,374.19,379.53,383.35,381.28,,,,,,363.90,360.28,362.12,380.34,392.16,404.93,414.61,420.89,,,,,L7
2008-12-31 22:09:13+00:00,398.76,381.36,,,,,365.79,357.68,349.10,339.99,341.59,339.22,339.37,343.39,,,,,,375.39,366.12,366.75,365.67,370.88,369.99,365.06,363.31,355.75,,,,,364.13,363.58,366.88,365.30,377.41,379.32,380.99,379.49,379.19,,,,,365.55,365.35,,,386.33,380.14,381.59,380.46,378.03,372.19,,,,368.04,381.87,397.70,403.75,408.89,404.15,407.91,418.16,422.30,425.43,L7
2009-01-09 22:03:04+00:00,419.56,424.92,414.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.26,,350.05,359.79,,,,,,,,,,385.88,396.55,424.55,448.96,L7
2009-01-24 22:04:54+00:00,437.35,438.50,422.16,407.36,384.83,370.16,366.47,361.37,357.39,349.25,349.97,364.74,361.17,365.22,365.07,368.45,369.77,367.35,372.55,368.51,365.80,373.18,369.11,366.90,376.63,378.30,372.61,372.62,363.12,362.23,353.69,355.77,361.14,357.04,365.42,363.82,365.53,382.14,384.53,387.93,395.50,,395.58,384.27,373.03,372.23,373.19,369.84,372.91,375.02,382.21,,386.74,389.82,389.26,390.63,388.70,386.43,382.91,388.80,394.08,409.25,404.27,402.60,411.36,416.26,437.36,451.54,L5
2009-01-25 22:03:09+00:00,,,,,,,,,,,,,,,,,,,,,,,402.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.10,,,442.80,,,L7
2009-02-01 22:09:22+00:00,,447.56,,400.85,378.13,378.54,379.52,370.90,362.67,360.75,,,,,359.68,362.16,369.74,367.00,369.12,376.49,375.77,369.20,368.99,,,,,374.34,384.22,375.88,377.60,375.41,369.93,376.79,373.28,377.49,382.30,,,,397.54,389.66,387.74,382.44,379.62,372.30,376.51,375.94,375.48,377.74,,,,,394.60,390.52,388.09,392.41,402.53,423.36,426.49,420.33,419.64,,,,,,L7
2009-02-09 22:05:19+00:00,439.87,446.21,419.29,392.90,389.26,368.82,367.48,360.06,360.67,347.06,352.97,350.50,348.36,355.27,358.16,356.75,358.53,364.65,374.83,368.49,369.20,380.41,383.22,380.78,373.50,377.92,367.27,376.43,365.45,367.28,361.67,374.97,374.34,367.68,371.10,372.21,376.04,372.37,371.32,374.61,379.48,389.77,388.36,382.74,377.13,386.96,379.62,385.92,386.22,377.58,376.68,377.03,386.33,386.08,394.70,386.98,381.61,383.52,397.41,400.72,408.63,409.81,412.66,412.48,405.53,411.94,438.36,461.14,L5
2009-02-10 22:03:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.67,345.79,353.92,357.53,344.91,354.89,342.26,342.19,,,,,,,,,,,342.76,,,,,,,,346.75,354.11,,,,381.87,381.72,,,,,,L7
2009-02-17 22:09:31+00:00,,,,396.26,391.79,385.92,,,,,372.15,371.88,372.19,374.14,376.93,380.33,381.68,386.44,382.30,,,,,388.01,386.03,381.44,380.17,379.83,383.58,385.83,386.93,380.35,379.70,,,,384.41,394.13,396.39,398.52,398.29,397.06,399.92,397.60,388.21,385.89,,,,,390.69,392.16,397.89,405.52,408.57,409.32,403.03,402.31,408.83,,,,,440.44,434.47,435.33,448.13,444.67,L7
2009-03-21 22:09:47+00:00,,441.48,436.97,410.14,391.35,381.79,378.03,370.83,369.79,366.52,,,,,377.87,376.50,377.85,379.33,381.51,384.42,380.16,385.87,381.58,378.75,,,,,376.39,375.94,378.22,379.50,385.82,389.52,385.77,385.80,382.02,,,,,395.18,392.10,392.96,391.54,392.03,390.10,386.82,379.43,377.58,,,,,405.65,403.15,400.77,398.27,401.48,409.53,419.52,424.19,432.24,438.22,,,,455.50,L7
2009-04-22 22:09:58+00:00,,,,,,,,358.97,353.95,353.15,355.78,355.64,354.60,358.17,361.29,363.34,,,,,384.91,378.85,381.03,387.06,386.49,383.67,377.02,384.23,379.65,,,,,389.67,392.20,393.57,396.40,371.19,371.50,379.99,382.89,392.18,386.24,,,,,380.62,377.48,380.36,378.47,376.15,378.46,388.32,396.61,396.14,,,,,437.23,431.65,437.96,427.39,424.64,428.41,445.65,465.29,L7
2009-05-24 22:10:02+00:00,,,,,382.45,360.49,356.86,346.85,353.18,339.36,341.14,342.17,347.69,354.79,,,,,377.72,368.19,367.28,376.90,375.26,377.06,375.70,383.03,376.45,,,,362.23,381.70,381.72,374.85,377.93,375.35,377.51,379.26,381.20,369.41,,,,,371.44,375.40,371.57,375.53,374.76,364.89,369.93,372.30,382.31,382.02,,,,393.19,394.84,404.49,401.55,409.92,414.67,422.83,420.96,414.36,431.14,,L7
2009-08-05 22:03:37+00:00,429.25,431.66,423.73,409.71,378.67,368.00,366.54,365.74,351.72,337.68,,,,,343.19,357.75,355.94,352.01,367.43,364.58,363.34,371.81,376.08,,,,,357.13,362.93,358.16,357.77,361.62,374.41,367.24,363.27,358.41,,,,,,,,,,,,,,359.52,,,,,390.02,395.02,393.89,394.77,392.75,394.15,393.90,398.75,398.46,,,,,,L7
2009-08-21 22:03:35+00:00,445.04,457.13,432.98,,,,,,358.79,355.67,352.48,353.82,359.73,355.70,347.74,354.22,,,,,,373.98,366.38,369.74,364.56,377.99,379.34,384.03,380.22,370.13,,,,,,374.24,376.38,372.28,361.22,371.93,374.98,386.53,397.03,,,,,,375.24,380.25,384.38,385.23,392.30,388.35,397.73,393.71,391.23,,,,,389.95,390.31,398.39,405.99,411.13,417.24,,L7
2009-12-02 22:10:24+00:00,,467.69,451.80,434.52,416.29,398.03,385.69,377.70,373.23,362.80,359.54,,,,,372.23,371.67,375.65,379.73,368.05,367.73,376.60,376.52,376.81,,,,,380.39,380.98,371.77,386.36,387.42,380.98,377.23,373.20,376.32,,,,,383.78,386.79,379.19,384.28,395.83,398.84,397.88,397.33,389.90,389.71,,,,394.38,394.59,389.98,392.57,391.79,402.72,411.79,408.64,408.91,422.00,,,,,L7
2010-01-28 22:05:07+00:00,444.88,466.37,458.21,418.98,415.53,388.84,387.22,377.03,,,,,,368.29,371.85,371.29,369.88,371.44,376.96,371.34,374.11,376.92,,,,,388.18,394.83,385.83,385.86,379.27,387.53,388.49,382.83,384.14,,,,,379.19,396.31,398.72,396.36,388.76,388.76,392.54,399.06,404.34,,,,,,397.48,404.01,402.12,403.14,404.22,406.17,404.25,415.10,420.39,,,,,468.89,481.44,L7
2010-02-04 22:11:23+00:00,,,450.34,427.16,408.01,393.80,379.36,372.38,372.27,384.78,374.07,,,,,374.73,381.37,371.96,376.64,384.06,386.43,376.44,377.62,370.62,,,,,376.03,372.60,375.70,362.32,367.63,375.96,383.01,379.94,386.57,390.16,,,,388.69,385.01,383.23,384.06,377.05,381.11,384.58,385.50,395.67,385.98,,,,,386.04,386.37,388.89,396.50,404.96,404.11,403.37,413.95,427.82,,,,,L7
2010-02-20 22:11:33+00:00,,,448.76,447.28,,,,,,371.54,381.18,377.61,376.03,382.40,379.76,383.87,379.94,377.27,,,,,386.39,383.67,389.57,393.38,398.57,393.84,391.88,386.24,388.71,,,,,393.66,402.15,406.17,406.73,400.78,397.33,398.16,401.69,405.99,,,,,402.21,406.71,402.95,401.41,404.44,407.06,409.95,410.70,410.43,401.90,,,,422.76,431.23,442.62,447.16,461.01,471.83,483.58,L7
2010-03-08 22:11:41+00:00,,,422.79,422.40,,,,,393.46,378.21,377.29,377.28,377.26,373.37,366.44,378.61,378.17,,,,,382.41,382.13,380.08,383.20,386.69,382.81,384.38,388.20,392.55,,,,,388.49,392.82,395.62,396.50,394.23,391.54,390.13,389.55,389.08,,,,,396.17,390.43,392.13,394.19,398.89,404.28,406.86,410.87,411.93,410.32,,,,424.56,430.02,436.01,443.01,442.27,471.30,488.48,495.18,L7
2010-04-09 22:11:48+00:00,442.66,445.51,,,,,401.83,395.76,384.30,385.78,386.56,380.29,383.58,381.88,380.78,,,,,395.48,390.43,390.61,390.43,389.35,396.65,397.72,394.43,395.75,,,,,403.94,403.80,403.48,403.79,405.20,405.59,404.30,403.30,403.08,403.45,,,,,406.03,408.00,412.53,408.60,410.63,412.03,406.36,410.62,408.40,,,,418.61,426.99,430.43,441.25,444.74,451.90,452.34,456.84,469.48,485.26,L7
2010-06-12 22:11:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.57,385.19,367.60,372.15,370.56,371.83,386.25,383.76,363.45,377.71,,,,,,371.30,379.16,395.82,393.48,403.46,413.50,410.10,453.91,,,,445.44,L7
2010-07-07 22:05:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2010-08-15 22:11:49+00:00,,,,407.04,379.61,346.31,350.56,348.93,,,347.47,345.35,,,,,348.72,356.18,348.41,358.17,358.66,354.52,352.78,352.59,354.40,,,,,365.23,371.85,363.04,357.07,,363.04,365.86,367.92,371.88,367.65,,,,365.68,371.22,374.72,372.71,370.01,378.10,354.38,365.86,362.53,367.12,,,,,375.01,377.16,378.03,394.43,403.82,407.42,414.39,423.08,429.96,,,,L7
2010-09-09 22:05:42+00:00,,416.60,,,,,,,348.72,,,,,,,,,,,,325.87,,366.41,369.31,,,,,370.94,374.53,374.28,381.60,381.66,380.03,375.07,376.65,373.72,,,,,,373.87,371.39,366.93,370.73,369.92,373.89,376.41,371.23,375.38,,,,,383.79,,,,,,,,,,,,,L7
2010-10-02 22:11:49+00:00,442.18,447.57,435.52,418.74,392.35,375.51,371.08,,,,,365.23,369.20,373.21,374.62,375.52,374.85,374.71,374.93,375.32,,,,,,380.71,385.11,379.55,380.40,373.26,379.75,377.43,381.96,381.48,,,,,388.75,386.55,382.42,377.72,376.04,378.66,379.42,377.82,375.92,,,,,384.81,397.34,402.09,385.06,381.28,386.29,392.79,395.84,414.35,418.25,,,,416.87,419.49,435.79,439.88,L7
2010-10-11 22:05:45+00:00,415.55,422.14,414.71,393.25,,,,,,346.83,350.39,352.74,346.72,344.97,339.03,339.79,342.46,348.53,,,,,349.09,343.91,354.40,358.79,364.45,369.35,358.37,358.90,352.69,,,,,,373.15,376.87,373.44,366.51,368.10,366.37,370.58,366.66,365.25,,,,,354.26,361.27,367.02,377.08,384.30,391.02,381.11,375.57,376.01,,,,,401.32,406.45,402.51,404.95,418.12,421.26,L7
2010-12-06 22:03:12+00:00,442.58,449.22,421.24,392.38,377.14,366.14,361.36,357.54,355.41,347.82,350.07,352.74,357.02,357.10,352.22,350.93,352.24,356.27,361.90,354.15,354.71,367.30,367.49,370.47,364.51,371.14,367.43,367.64,360.37,359.65,355.89,365.39,363.82,363.45,369.77,371.32,371.58,369.77,365.32,366.02,365.47,364.70,364.06,360.27,359.29,362.99,365.64,369.15,382.16,380.18,380.13,378.32,378.52,377.71,381.81,378.36,376.12,377.50,388.23,392.58,394.82,402.39,405.69,408.34,410.51,419.03,427.99,436.31,L5
2011-01-07 22:03:20+00:00,415.38,430.04,429.15,409.92,395.49,382.90,374.26,365.28,349.17,336.67,343.29,337.49,347.23,342.18,347.95,343.48,345.23,337.13,340.73,342.91,346.45,353.93,357.19,356.81,366.36,360.09,356.99,356.47,354.88,358.54,361.30,358.89,362.53,360.86,360.86,360.44,358.67,363.54,359.49,359.54,356.78,356.53,358.44,365.59,362.16,362.30,361.20,363.79,373.61,377.95,385.82,386.03,381.04,375.97,369.91,367.72,367.64,363.99,374.28,380.39,397.59,399.56,405.96,401.23,413.14,415.49,427.72,431.28,L5
2011-01-23 22:03:20+00:00,382.92,422.27,442.39,425.55,404.19,391.54,384.53,377.46,362.52,356.47,360.19,364.99,364.49,372.31,380.67,379.30,378.63,376.67,370.22,368.35,370.72,378.81,380.72,372.65,370.13,371.70,381.80,382.09,377.96,382.74,389.97,386.66,380.14,377.89,374.49,380.16,374.53,377.16,375.51,375.72,379.73,382.09,388.04,387.58,380.11,375.16,375.45,387.63,394.02,393.78,396.43,395.03,391.75,385.03,384.00,382.84,384.59,394.27,400.70,415.43,413.48,413.70,422.32,416.42,422.81,425.87,431.70,445.73,L5
2011-02-07 22:13:00+00:00,,,,411.57,396.22,378.41,370.61,360.90,353.89,348.55,346.69,347.54,,,,,360.10,363.49,359.03,360.57,360.37,366.32,374.46,369.37,363.49,,,,,367.13,373.81,366.04,365.03,365.02,362.71,365.82,363.29,367.45,,,,,371.84,370.20,370.87,369.59,370.88,376.49,379.78,385.53,381.04,378.81,,,,376.28,372.03,377.93,385.66,396.20,399.95,399.76,406.75,416.46,416.76,,,,L7
2011-02-08 22:03:23+00:00,394.71,412.13,418.77,406.66,387.78,378.67,365.88,360.55,349.19,342.39,348.39,349.61,353.59,355.03,352.05,349.45,350.36,345.11,344.46,351.32,349.28,346.52,352.49,358.39,358.42,359.28,366.44,360.22,366.41,374.48,373.99,365.98,365.49,370.36,371.44,367.89,367.27,381.50,379.59,374.71,380.11,412.32,373.52,378.00,365.36,361.43,360.05,363.80,360.04,372.07,377.15,383.73,379.71,377.42,367.14,372.05,368.40,365.48,368.25,380.59,384.62,391.60,396.78,402.80,413.99,416.81,419.85,411.56,L5
2011-02-16 22:06:51+00:00,,,440.71,415.81,395.89,384.04,370.49,365.43,355.25,352.06,347.47,,,,,366.58,370.04,370.33,377.70,364.75,366.01,371.34,374.61,375.33,,,,,378.11,378.31,376.68,384.30,389.04,372.42,375.82,369.09,370.45,,,,,,396.50,384.43,386.66,392.34,391.99,391.76,387.77,386.39,,,,,,401.84,396.19,398.77,400.97,407.74,408.17,411.10,411.57,415.61,,,,,L7
2011-02-23 22:13:05+00:00,,403.00,,405.21,397.94,376.09,377.50,370.53,360.37,,,,347.40,358.57,362.20,360.50,363.87,380.02,370.30,378.71,374.40,369.56,,,,366.45,370.71,366.98,366.74,373.42,381.60,376.59,376.53,383.58,380.60,,,,369.89,372.93,371.52,372.30,372.68,389.27,394.69,388.22,384.60,384.81,,,,,380.51,377.15,375.85,377.77,388.75,393.32,399.44,407.97,412.65,412.56,,,,435.61,434.84,435.19,L7
2011-03-11 22:13:09+00:00,,,,435.46,418.80,409.58,396.73,397.37,382.94,383.64,392.00,390.59,,,,396.19,393.96,390.71,389.51,393.01,395.95,390.88,394.58,397.58,404.40,,,,,398.44,403.07,402.17,403.60,410.01,411.16,408.01,405.04,405.08,,,,,395.12,408.75,410.10,412.13,410.52,413.20,410.15,411.60,407.22,403.45,,,,,420.43,418.81,422.25,427.17,443.87,452.35,,,461.85,,,,L7
2011-03-12 22:03:19+00:00,,,436.11,421.83,415.88,402.13,389.54,381.64,372.90,372.69,385.15,389.17,387.26,398.17,393.87,387.36,381.98,382.68,371.57,380.88,383.35,383.76,392.08,392.84,395.91,398.41,395.58,390.33,386.31,387.32,395.10,395.80,390.60,395.12,394.95,394.50,394.19,395.52,392.40,396.57,389.90,384.41,385.16,391.94,400.17,397.39,393.05,395.12,392.49,400.29,395.58,394.62,396.92,403.64,400.81,405.01,402.90,397.81,400.64,403.46,419.78,424.90,437.89,439.45,441.96,452.17,465.82,462.21,L5
2011-03-20 22:06:58+00:00,426.64,448.88,424.14,,,,,,,,,,,,,,,,,,,,,,,,344.49,351.16,346.23,343.50,344.37,349.16,351.56,347.40,347.17,,,,,,357.53,356.69,,,353.20,,356.47,363.55,,,,,,356.68,364.77,,363.79,367.36,369.16,377.51,375.94,382.91,,,,,,433.72,L7
2011-04-28 22:13:12+00:00,410.50,435.00,432.30,414.71,404.74,396.12,388.66,,,,,365.44,358.05,359.53,360.71,358.90,368.30,360.03,362.36,367.55,360.84,,,,373.48,377.66,379.61,380.65,384.20,376.25,378.11,378.09,378.97,377.81,,,,378.02,380.08,377.63,384.73,384.07,386.57,379.61,384.66,388.12,385.02,,,,,391.06,396.58,395.31,396.26,404.63,403.59,402.22,403.62,411.71,415.60,,,,423.98,422.82,436.75,444.95,L7
2011-06-15 22:13:10+00:00,,,444.82,415.91,406.10,384.56,373.88,360.79,355.58,347.66,350.47,333.48,,,,344.12,354.93,352.96,356.92,343.91,348.93,352.67,356.91,366.90,350.25,,,,359.23,358.79,356.33,358.18,362.80,353.14,359.76,362.01,353.46,351.47,,,,374.43,378.73,371.73,374.38,387.34,379.51,377.14,379.64,371.94,371.75,,,,,387.50,374.94,378.37,422.64,390.15,395.48,401.89,384.48,399.12,,,,,L7
2011-06-24 22:06:57+00:00,398.20,,,,384.32,384.39,,,,,,351.49,345.34,327.89,325.75,330.26,330.81,341.69,341.33,331.22,,,,,,,,,,,,,402.32,,,,,,,,,,,,,,,,,,,355.97,356.33,360.79,355.31,364.30,362.63,360.74,361.31,364.04,,,,,,390.99,394.91,397.74,L7
2011-09-19 22:12:51+00:00,,,400.57,,,,379.89,365.66,352.11,342.75,342.94,344.82,345.40,348.85,350.37,346.99,,,,357.63,357.92,357.32,355.47,357.86,367.52,364.93,366.67,366.38,373.03,,,,362.79,366.85,369.33,375.49,376.06,376.79,378.82,377.38,374.43,378.64,,,,,361.91,363.81,366.86,370.32,375.62,374.29,374.54,378.35,381.76,385.04,,,,382.80,390.18,394.49,395.90,408.71,421.21,422.72,423.33,421.09,L7
2011-09-28 22:06:39+00:00,,,,,,,,,,325.28,323.19,,,,,,,,,,,,,,,,342.88,,,,,,352.88,343.93,346.71,347.29,340.70,,,,339.73,,,,,346.61,350.55,354.85,354.11,339.20,,,,347.95,,,,,360.51,361.41,369.42,369.93,367.44,,,,,,L7
2011-11-06 22:13:03+00:00,423.40,444.04,435.18,411.05,397.70,385.47,381.59,377.00,370.01,,,,,360.51,361.07,353.73,358.06,354.17,365.01,364.53,371.13,374.13,,,,,374.12,375.61,370.23,377.58,367.26,374.58,376.45,375.25,378.68,,,,,377.78,378.20,381.31,376.83,376.54,376.85,376.33,378.80,378.18,373.36,,,,373.36,374.38,380.84,377.93,404.85,390.28,388.74,397.40,399.35,403.61,,,,406.44,414.16,416.26,L7
2011-11-15 22:06:58+00:00,,,440.57,414.64,396.46,391.45,387.79,381.24,373.44,373.32,,,,,,364.29,364.26,362.72,362.98,369.30,371.96,373.17,377.00,380.70,,,,,377.10,378.27,379.48,375.52,382.07,386.67,386.49,389.71,388.07,,,,,,382.64,383.65,379.76,380.03,380.60,378.87,379.56,382.50,,,,,,386.65,386.71,393.48,400.53,407.49,410.06,413.09,417.90,422.58,,,,,L7
2012-03-13 22:13:42+00:00,,,,420.77,401.59,380.02,368.02,370.41,364.48,355.31,366.02,359.77,,,,,361.92,362.07,351.27,357.59,366.27,383.13,391.15,386.31,387.20,382.30,,,,370.68,384.05,377.38,371.34,370.18,380.00,379.16,382.96,384.31,386.12,,,,,379.27,387.46,381.02,369.50,376.79,371.48,375.04,376.01,386.93,,,,,392.73,399.42,394.04,402.29,420.44,423.26,421.50,444.05,446.23,,,,L7
2012-03-29 22:13:42+00:00,,445.80,439.94,424.97,,,,,371.12,367.08,374.77,370.28,367.39,369.78,372.27,373.02,373.83,376.65,,,,377.69,376.37,381.90,390.20,385.57,385.38,386.48,386.15,389.75,387.27,,,,,384.77,382.63,387.06,386.47,386.93,396.08,393.00,392.40,394.12,,,,,376.52,380.92,383.36,388.40,397.26,398.67,397.07,399.80,406.92,412.02,,,,411.32,411.42,415.10,416.83,,,476.47,L7
2012-04-07 22:07:28+00:00,442.86,455.81,,,,,,,,,,,,,,,,,,,,,,,,,347.93,358.27,346.54,,,,,,,364.49,338.41,,,,,,,,,,,,,,,,,365.86,362.85,364.33,,,,,380.52,385.38,410.14,396.36,390.26,404.65,419.01,437.88,L7
2012-04-30 22:14:02+00:00,,,409.27,391.81,,,,,,347.43,346.06,343.05,337.17,343.75,341.89,338.85,339.01,350.11,,,,,345.46,350.61,351.91,347.94,347.78,339.80,344.37,,347.05,,,,,348.11,348.55,350.69,352.42,357.17,355.34,358.92,352.85,354.64,,,,,353.21,360.06,356.91,362.87,358.95,356.70,378.55,382.88,356.43,366.57,,,,,,,,,,,L7
2012-08-13 22:08:32+00:00,,,,392.05,376.87,369.58,367.61,362.72,352.08,338.91,337.33,337.18,,,,,,343.73,350.65,351.28,354.82,349.63,355.41,356.43,352.17,,,,,,368.02,368.79,375.32,376.70,362.96,363.46,356.49,366.47,370.27,,,,,369.43,371.14,370.29,368.56,357.81,363.39,357.36,356.98,366.14,,,,,380.43,378.12,390.15,389.49,399.31,401.77,405.92,394.88,395.98,,,,L7
2012-08-20 22:14:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.64,,,317.04,,,,,,,,,355.75,357.33,,,,,L7
2012-08-29 22:08:40+00:00,430.86,457.84,442.41,,,,,,347.04,338.09,340.21,337.56,341.78,342.19,349.46,342.85,351.18,,,,,363.07,357.26,362.24,357.85,377.98,374.96,377.27,365.96,362.50,,,,,347.99,353.59,353.43,358.68,363.22,366.61,368.68,373.08,368.59,,,,,,378.90,369.61,370.00,375.69,379.88,,383.21,387.24,,,,,,389.25,394.01,396.12,394.93,403.55,408.25,415.33,L7
2012-09-21 22:15:05+00:00,,,405.33,411.89,400.69,374.20,371.81,369.04,345.95,353.47,351.80,,,,,360.82,365.68,370.00,364.55,371.23,368.75,370.61,376.10,384.46,,,,,369.19,367.92,369.25,358.34,365.49,381.38,381.59,386.10,386.74,,,,,387.17,379.98,381.69,384.37,379.78,380.22,381.10,382.72,380.52,382.07,,,,,383.05,387.82,390.75,387.28,404.55,415.19,416.88,418.06,420.08,,,,,L7
2012-11-08 22:15:27+00:00,,450.70,,,,373.70,369.10,363.17,347.81,351.21,362.86,355.38,349.28,359.00,357.42,,,,,370.45,377.07,381.49,374.39,388.07,,399.57,400.04,389.28,386.25,,,,378.36,385.31,386.48,385.21,390.88,,398.32,401.67,402.80,394.22,,,,378.11,386.30,387.60,386.93,391.30,402.60,404.27,404.54,,396.48,,,,390.19,395.01,394.50,396.50,398.85,409.28,409.96,424.09,439.43,441.16,L7
2012-11-17 22:09:22+00:00,434.87,433.93,,,,,357.81,347.61,332.20,327.28,323.30,323.62,327.54,338.00,343.06,,,,,,334.98,336.30,,339.49,350.41,345.22,,,,,,,,337.58,,,346.01,348.15,348.16,350.46,346.42,,,,,,349.18,,,351.18,365.42,371.40,368.78,361.06,,,,,,376.28,374.72,371.07,364.94,370.96,379.81,377.88,,406.02,L7
2012-12-10 22:15:38+00:00,,,,406.89,386.36,374.72,359.76,358.24,351.31,349.18,358.31,355.57,,,,,340.60,343.06,355.61,360.11,367.27,371.66,376.27,376.09,376.60,376.59,,,,370.98,370.04,374.64,375.72,376.20,381.92,383.00,380.65,376.29,374.52,,,,378.96,372.19,372.56,376.24,380.88,383.41,380.66,379.33,380.54,377.54,,,,,369.99,359.47,374.61,384.39,399.35,404.43,396.68,396.55,395.65,391.48,,,L7
2012-12-19 22:09:32+00:00,,,,,399.27,360.47,,,,,,365.92,367.87,364.81,352.29,336.62,342.46,345.84,358.26,370.40,,,,,382.54,381.76,389.23,384.96,383.60,379.05,371.71,369.21,370.98,,,,,,383.06,385.67,385.74,379.64,373.55,386.40,386.60,379.53,,,,,,400.22,415.07,400.48,396.51,391.65,383.64,370.42,373.44,384.06,,,,,419.32,418.24,416.26,,L7
2013-01-04 22:09:34+00:00,409.76,435.57,418.71,405.90,399.29,363.68,357.49,352.19,344.02,,,,,,353.00,343.48,337.84,346.45,355.92,366.60,372.44,368.96,,,,,,375.50,375.08,381.83,383.12,369.97,367.33,372.62,383.81,,,,,,380.08,372.32,374.45,384.06,381.67,376.03,371.09,376.88,376.87,,,,,406.50,398.72,398.01,398.03,386.19,368.22,376.82,392.59,418.57,,,,,,,L7
2013-01-11 22:15:44+00:00,439.19,438.54,,,,,,,,,,,,,,,,,,,,,,,,,371.46,380.91,374.63,,,,346.95,356.59,353.76,354.50,350.99,359.67,355.02,355.95,344.59,,,,,,359.92,366.86,,,,,,370.66,380.49,,,,365.98,375.29,374.70,381.46,385.10,385.54,389.91,397.21,411.53,431.04,L7
2013-01-20 22:09:35+00:00,414.97,426.63,425.32,396.89,,,,,,343.37,345.54,347.77,347.68,345.73,344.81,342.27,337.10,,,,,,354.19,355.23,358.82,360.17,361.24,359.45,361.07,364.09,360.39,,,,,,364.31,365.05,361.31,363.68,358.45,356.46,355.25,356.82,,,,,,361.55,369.90,373.39,376.80,377.52,379.22,382.45,378.31,375.34,,,,,384.27,392.64,394.12,397.86,401.80,405.13,L7
2013-01-27 22:15:47+00:00,,,454.57,420.88,402.70,388.44,,,,,364.46,367.11,370.50,366.70,367.10,374.36,367.38,366.93,370.69,,,,,386.79,374.57,386.15,388.90,397.24,391.82,391.02,385.47,390.19,386.15,,,,,380.73,381.20,380.29,382.38,381.53,384.38,380.67,383.60,389.99,,,,,394.16,396.33,404.00,401.33,414.17,415.10,411.59,407.75,401.13,,,,,425.18,425.83,426.85,444.33,452.82,L7
2013-02-05 22:09:37+00:00,416.80,431.40,421.31,,,,,362.41,353.83,343.92,335.97,346.33,348.07,352.80,352.90,355.46,,,,,,344.66,348.80,357.77,354.62,357.16,357.77,359.22,362.94,,,,,,358.90,362.17,364.37,366.33,361.69,360.32,362.12,356.67,,,,,,366.16,365.47,369.72,371.88,373.52,373.64,376.68,380.60,379.63,,,,,376.28,379.09,382.48,390.78,398.82,405.47,413.65,415.64,L7
