dates,satname,nzd0468-0000,nzd0468-0001,nzd0468-0002,nzd0468-0003,nzd0468-0004,nzd0468-0005,nzd0468-0006,nzd0468-0007,nzd0468-0008,nzd0468-0009,nzd0468-0010,nzd0468-0011,nzd0468-0012,nzd0468-0013,nzd0468-0014,nzd0468-0015,nzd0468-0016,nzd0468-0017,nzd0468-0018,nzd0468-0019,nzd0468-0020,nzd0468-0021,nzd0468-0022,nzd0468-0023,nzd0468-0024,nzd0468-0025,nzd0468-0026,nzd0468-0027,nzd0468-0028,nzd0468-0029,nzd0468-0030,nzd0468-0031,nzd0468-0032,nzd0468-0033,nzd0468-0034,nzd0468-0035,nzd0468-0036,nzd0468-0037,nzd0468-0038,nzd0468-0039,nzd0468-0040,nzd0468-0041,nzd0468-0042,nzd0468-0043,nzd0468-0044,nzd0468-0045,nzd0468-0046,nzd0468-0047,nzd0468-0048,nzd0468-0049,nzd0468-0050,nzd0468-0051,nzd0468-0052,nzd0468-0053,nzd0468-0054,nzd0468-0055,nzd0468-0056,nzd0468-0057,nzd0468-0058,nzd0468-0059,nzd0468-0060,nzd0468-0061,nzd0468-0062,nzd0468-0063,nzd0468-0064,nzd0468-0065,nzd0468-0066,nzd0468-0067,nzd0468-0068,nzd0468-0069,nzd0468-0070,nzd0468-0071,nzd0468-0072,nzd0468-0073,nzd0468-0074,nzd0468-0075,nzd0468-0076,nzd0468-0077,nzd0468-0078,nzd0468-0079,nzd0468-0080,nzd0468-0081,nzd0468-0082,nzd0468-0083,nzd0468-0084,nzd0468-0085,nzd0468-0086,nzd0468-0087,nzd0468-0088,nzd0468-0089,nzd0468-0090,nzd0468-0091,nzd0468-0092,nzd0468-0093,nzd0468-0094,nzd0468-0095,nzd0468-0096,nzd0468-0097,nzd0468-0098,nzd0468-0099,nzd0468-0100,nzd0468-0101,nzd0468-0102,nzd0468-0103,nzd0468-0104,nzd0468-0105,nzd0468-0106,nzd0468-0107,nzd0468-0108,nzd0468-0109,nzd0468-0110,nzd0468-0111,nzd0468-0112,nzd0468-0113,nzd0468-0114,nzd0468-0115,nzd0468-0116,nzd0468-0117,nzd0468-0118,nzd0468-0119,nzd0468-0120,nzd0468-0121,nzd0468-0122,nzd0468-0123,nzd0468-0124,nzd0468-0125,nzd0468-0126,nzd0468-0127,nzd0468-0128,nzd0468-0129,nzd0468-0130,nzd0468-0131,nzd0468-0132
2007-07-15 22:04:24+00:00,L7,336.22,354.31,354.28,355.89,355.45,352.56,356.74,354.16,354.36,354.61,355.30,361.74,358.91,356.95,352.74,352.55,348.11,351.35,346.67,343.97,352.59,349.58,355.71,356.54,351.99,357.90,355.78,358.10,351.43,357.11,358.88,353.87,351.90,357.17,358.69,359.27,363.22,362.76,354.80,356.47,360.29,357.19,356.26,358.59,358.93,363.39,357.23,365.11,363.31,359.78,368.86,360.29,357.47,358.46,354.05,353.98,357.66,359.34,359.53,359.60,361.77,357.64,354.96,359.03,353.17,354.27,347.69,355.45,350.21,358.06,358.52,356.07,358.65,357.46,354.25,352.37,355.49,354.27,354.13,360.43,350.45,350.58,350.74,348.55,348.11,351.52,350.78,354.64,354.11,355.79,343.31,349.25,346.08,349.13,341.84,339.75,341.35,337.64,338.32,342.09,343.78,337.51,333.86,333.99,335.01,335.43,337.66,338.95,342.50,344.63,338.62,338.83,341.93,338.85,339.65,338.94,341.70,338.22,339.84,336.15,339.83,343.62,335.53,336.65,340.28,337.92,339.89,334.40,329.48,338.46,336.04,331.41,333.54
2007-09-01 22:04:07+00:00,L7,321.64,344.06,344.50,342.03,336.18,337.29,332.13,332.00,338.15,338.03,340.54,340.56,340.85,344.88,338.69,338.29,336.55,337.67,332.70,333.70,331.61,335.18,331.41,337.96,341.74,341.29,339.35,342.68,342.81,338.20,336.36,333.19,342.07,334.15,336.41,337.53,342.48,342.55,344.94,341.83,342.77,341.36,341.63,343.22,345.93,346.11,348.47,350.22,350.20,345.51,347.21,347.20,339.43,334.03,333.39,338.05,335.84,336.85,337.18,333.92,343.31,334.50,338.01,336.05,336.96,332.20,339.26,339.42,339.82,347.79,341.17,341.40,341.74,342.55,343.53,342.12,338.63,344.56,341.24,336.51,343.84,342.25,337.12,342.16,333.74,332.96,332.63,328.10,332.99,333.97,330.45,330.88,331.97,333.55,336.69,331.39,329.50,327.89,328.30,323.80,321.35,317.21,322.12,317.97,315.74,316.70,315.95,317.16,330.18,327.55,326.14,332.49,330.98,329.44,323.81,321.88,323.09,324.69,324.57,328.37,323.55,324.75,326.39,326.39,326.06,324.16,322.33,321.08,311.26,309.19,317.41,315.89,314.81
2007-11-04 22:04:13+00:00,L7,320.53,332.17,334.43,338.58,329.06,328.10,330.84,330.85,332.08,332.65,332.23,329.24,330.01,334.93,337.08,341.46,343.01,337.94,335.81,332.79,332.06,332.61,331.42,333.24,336.77,334.17,335.03,331.56,331.62,336.34,333.96,333.83,335.01,335.49,339.34,339.37,336.82,327.19,330.80,325.53,331.80,335.61,331.56,337.99,336.93,340.98,344.50,349.23,351.50,349.23,345.65,333.79,335.85,330.24,328.32,331.51,332.82,334.98,338.18,337.06,338.57,333.90,338.08,331.09,325.98,326.86,323.63,330.99,328.13,331.66,329.96,332.79,333.90,331.80,334.38,335.19,335.23,336.84,334.49,330.17,328.64,327.93,327.00,326.92,325.33,326.91,328.62,327.64,331.25,327.97,327.45,324.70,325.68,325.51,322.62,324.24,320.41,319.17,319.59,317.66,320.10,317.89,320.14,318.16,321.27,319.09,313.45,313.50,311.80,312.93,314.35,313.23,319.33,314.93,319.02,320.78,324.74,321.31,323.10,318.86,318.50,318.98,323.02,321.79,312.38,315.59,315.79,319.90,311.75,312.56,314.97,318.10,319.09
2008-01-07 22:04:34+00:00,L7,328.50,337.64,342.17,346.90,344.49,340.88,336.90,336.03,338.70,337.48,341.74,341.55,347.58,346.77,346.61,345.21,342.53,340.78,339.69,334.39,338.85,341.06,339.75,340.76,344.25,344.61,345.76,345.85,345.90,344.06,345.82,345.30,347.74,342.30,346.90,344.42,345.04,344.54,344.94,343.43,342.87,347.04,344.95,345.98,351.88,353.91,354.13,354.53,351.69,347.39,345.13,339.88,339.07,331.77,333.33,335.41,337.61,343.26,341.86,344.69,343.87,342.89,343.88,342.19,339.49,337.07,335.18,340.21,338.60,340.61,343.22,342.97,344.34,342.91,345.59,344.68,342.92,339.23,341.63,339.96,337.56,334.19,335.19,338.01,334.67,338.04,336.01,338.56,336.99,335.91,331.99,331.48,330.44,329.54,328.45,325.70,325.47,327.12,326.82,325.53,323.08,321.33,322.53,319.05,322.03,319.69,322.72,322.26,322.47,322.55,328.12,329.88,330.50,327.26,331.84,333.15,330.02,330.94,329.54,327.78,330.05,327.42,325.67,327.76,330.55,320.78,323.72,322.59,324.65,319.59,323.55,322.89,326.93
2008-02-16 22:04:45+00:00,L5,319.78,324.93,333.38,330.21,325.29,320.71,333.19,331.35,330.30,330.46,328.94,329.85,329.71,331.03,325.31,329.76,333.48,332.78,325.03,332.57,331.46,333.63,331.63,326.19,331.84,324.94,330.47,325.15,331.96,333.25,330.72,335.41,336.26,333.25,333.84,337.98,329.06,328.37,327.42,332.06,327.73,327.47,329.16,326.04,335.75,339.28,336.35,342.56,346.24,341.59,336.00,321.58,318.34,322.68,324.24,323.32,327.17,330.57,332.33,332.53,334.26,331.55,333.49,333.30,330.95,320.11,322.79,327.57,326.64,325.54,325.86,327.04,338.60,338.59,334.17,334.78,331.74,337.51,330.49,326.61,328.04,324.71,324.13,322.97,323.29,321.73,329.06,331.04,330.74,330.95,326.15,326.05,329.41,320.98,318.37,316.71,306.76,308.39,313.40,313.51,317.61,318.45,316.67,314.24,318.22,321.26,317.57,310.94,314.48,318.21,316.92,319.87,319.39,313.99,325.82,321.37,322.25,324.81,321.39,321.63,318.70,314.08,313.31,309.06,307.66,306.23,306.46,312.44,315.43,314.76,312.77,316.71,321.02
2008-03-11 22:04:20+00:00,L7,326.36,,,342.16,341.36,340.85,340.14,333.41,334.48,333.49,338.07,337.14,340.06,337.72,340.76,340.36,340.60,339.86,333.53,335.75,333.75,334.82,337.84,336.21,340.11,341.32,340.79,338.16,339.89,343.38,341.95,339.03,341.57,341.00,343.77,341.49,344.28,342.72,339.84,339.06,339.75,340.31,339.94,344.30,349.13,349.44,353.66,354.43,358.32,345.53,347.48,341.16,335.35,329.96,328.91,326.98,330.94,337.05,342.69,339.82,343.78,337.33,337.93,335.55,333.10,331.13,330.12,330.65,331.75,333.39,339.57,341.94,344.19,343.46,343.68,343.52,341.05,343.69,338.56,335.36,333.31,331.24,330.75,328.50,327.32,332.91,334.60,335.54,334.00,334.39,331.25,328.85,328.43,326.71,323.31,318.69,318.99,317.61,320.69,326.12,324.79,316.80,322.44,321.50,323.88,318.74,315.04,316.99,317.43,319.91,319.79,320.31,324.52,320.60,323.17,326.68,325.85,328.50,328.32,325.13,320.82,320.56,321.74,320.52,318.96,318.92,321.76,322.91,327.47,322.78,320.70,322.45,329.14
2008-04-12 22:04:20+00:00,L7,329.53,339.81,334.52,333.46,325.74,337.02,333.08,337.43,338.81,336.68,348.98,346.60,346.75,338.82,348.28,344.55,343.19,335.76,337.98,335.05,337.73,334.83,338.39,341.03,338.36,342.58,347.54,344.94,340.61,341.66,341.76,339.87,343.70,341.87,345.70,346.09,345.03,351.62,349.32,347.22,342.83,338.50,345.07,340.85,350.49,346.93,349.97,353.96,355.00,352.48,350.08,342.13,342.64,339.70,335.02,338.58,332.80,337.09,338.24,341.43,337.85,328.98,335.08,338.48,340.31,340.47,341.17,335.28,340.12,343.23,343.02,345.80,348.09,348.24,350.05,346.09,349.90,347.21,344.65,340.04,347.41,338.05,344.64,335.26,341.75,336.21,331.28,337.62,333.55,336.36,333.24,328.28,335.19,330.70,329.74,326.90,328.34,327.88,327.88,324.74,318.80,317.48,320.58,318.99,324.21,325.62,322.39,321.87,323.55,326.27,325.81,324.93,329.69,322.23,327.45,323.82,325.54,326.71,332.21,330.59,334.93,329.33,327.80,328.65,332.56,327.76,324.22,321.63,329.36,320.22,319.03,323.32,326.69
2008-05-14 22:04:12+00:00,L7,334.79,350.55,354.47,352.31,350.53,347.95,346.70,347.89,351.00,351.72,348.45,352.92,353.27,355.75,353.08,351.73,349.97,349.07,345.93,339.66,347.72,352.62,348.35,351.29,350.45,351.31,354.24,352.35,351.93,356.06,350.10,349.29,349.62,357.30,356.99,354.45,351.50,352.78,345.64,349.50,352.22,355.98,352.54,355.53,355.51,360.64,359.41,360.41,361.54,357.58,354.93,355.09,349.07,346.48,346.16,346.53,347.81,350.98,349.32,354.31,352.23,352.97,348.35,342.86,342.98,339.95,341.22,339.23,345.25,350.39,349.10,346.02,347.55,350.02,350.59,351.36,348.59,350.72,347.11,345.17,348.20,332.43,346.57,341.19,342.92,343.85,342.16,341.01,343.43,345.67,340.06,338.67,339.11,336.44,335.98,333.39,334.25,336.51,333.44,334.54,330.55,328.58,329.74,328.37,327.99,330.47,332.99,331.09,325.46,330.62,330.94,337.06,333.52,335.30,338.85,335.47,334.43,333.29,333.57,333.74,338.82,329.64,331.43,332.17,334.09,333.94,328.17,329.34,330.33,330.04,325.82,326.10,332.56
2008-10-05 22:02:54+00:00,L7,325.33,338.16,348.64,347.14,340.75,339.29,337.22,340.44,338.77,342.12,337.91,337.47,338.12,341.74,342.55,338.73,340.50,338.51,333.19,333.38,332.91,333.04,336.62,337.99,335.11,335.90,336.15,342.56,339.82,340.45,340.80,342.31,343.77,343.03,348.74,341.37,344.85,345.39,344.87,339.89,339.13,340.64,342.01,346.03,343.71,349.03,347.01,354.22,360.18,348.06,346.72,343.43,339.09,330.24,334.81,335.21,344.22,338.53,345.06,344.60,342.41,340.94,344.17,332.54,337.35,332.66,333.60,334.31,337.21,337.45,348.46,341.66,346.32,348.02,350.02,348.13,350.66,343.67,343.85,344.99,336.92,340.10,331.62,336.89,336.29,338.50,335.99,335.91,336.21,336.10,332.65,329.89,332.13,328.86,326.81,329.00,321.74,326.50,323.78,326.28,325.10,325.59,319.60,324.38,324.54,321.25,318.89,323.37,321.29,325.56,322.30,328.15,329.67,321.12,337.21,327.58,330.14,329.62,333.09,333.48,331.53,330.58,327.23,329.47,327.28,321.84,323.04,323.05,327.02,318.63,319.33,319.81,322.92
2008-10-29 21:57:48+00:00,L5,317.14,331.78,331.01,328.82,328.57,317.10,311.39,325.22,338.75,339.81,336.86,341.01,346.83,342.36,329.69,327.13,332.14,330.84,329.69,327.45,329.48,332.30,342.71,338.99,343.86,345.20,333.61,335.12,336.00,329.29,320.03,327.38,330.57,325.30,329.63,329.89,340.80,342.38,341.04,339.46,340.29,335.63,332.51,328.63,328.36,336.91,338.04,336.01,342.07,339.42,345.38,344.80,333.04,331.36,333.61,334.21,328.46,323.38,322.64,322.18,331.61,325.61,326.13,326.00,338.63,334.67,328.64,330.20,327.31,336.44,334.73,331.50,332.43,334.32,332.82,335.79,332.97,327.80,340.51,339.31,339.10,334.87,339.02,335.19,325.34,322.06,324.15,328.71,327.58,326.50,325.74,321.15,335.86,331.16,327.27,324.31,324.85,326.53,317.45,311.44,305.79,309.04,307.67,301.35,309.32,314.03,322.30,323.36,319.84,322.93,323.93,320.68,321.36,320.11,318.43,318.29,314.35,316.89,315.60,314.92,324.45,326.47,319.77,320.65,321.75,313.64,308.10,314.58,309.22,311.70,312.90,306.79,310.92
2008-11-22 22:03:27+00:00,L7,,333.19,339.36,345.08,341.46,330.52,332.06,334.63,333.82,335.99,336.96,339.94,338.92,338.83,337.06,332.97,330.98,334.75,333.99,332.77,332.41,332.69,333.11,338.33,336.14,336.00,335.58,336.94,334.34,336.47,335.34,334.77,337.01,336.64,340.75,338.62,341.36,339.42,339.99,335.88,334.18,335.31,333.37,337.16,335.50,339.44,351.16,350.43,354.16,346.19,343.97,340.17,333.98,328.54,328.96,330.07,332.83,333.17,337.52,332.53,333.88,334.23,334.74,333.50,328.64,324.27,330.27,327.09,331.89,331.69,334.29,331.12,331.80,334.37,337.90,339.53,341.39,339.13,337.30,334.13,333.31,329.39,330.88,330.07,323.61,327.18,327.46,329.49,331.32,330.71,329.00,326.94,328.49,329.14,327.98,322.22,322.41,320.73,319.77,320.28,317.64,318.81,316.81,318.05,319.47,321.59,318.93,320.49,318.24,319.19,318.75,318.61,320.87,315.91,322.43,324.90,325.63,,,,,,,,,,,,,,,,
2009-01-01 21:58:55+00:00,L5,326.56,,,,,,,,,,,,330.71,333.56,338.14,337.95,337.61,334.89,335.09,331.24,331.69,326.52,327.19,333.10,335.76,329.85,334.48,328.46,336.74,337.08,338.80,332.98,339.42,338.43,340.28,330.24,330.88,332.95,333.63,327.64,330.84,329.17,331.08,336.25,338.55,339.47,345.25,344.78,347.27,339.59,334.87,,,,,,,,,,,,,,,,,,,327.41,329.88,333.47,331.39,336.11,337.56,341.41,339.65,342.44,331.26,332.40,332.09,332.17,327.93,325.57,323.63,331.38,332.84,333.41,331.80,329.72,327.65,326.97,321.37,321.61,321.62,319.39,315.38,314.89,321.36,320.90,321.11,319.21,320.25,320.76,322.41,320.09,314.76,316.43,318.41,315.82,316.27,315.78,322.54,320.89,324.51,322.26,323.20,326.84,325.07,314.35,314.74,317.14,318.82,318.07,310.80,312.62,319.50,320.10,323.33,320.95,321.61,322.82,325.10
2009-01-17 21:59:20+00:00,L5,318.30,318.13,324.86,335.09,320.65,313.96,321.38,327.45,327.71,322.04,318.75,324.20,327.56,326.40,321.72,321.08,326.16,328.62,327.05,325.38,324.39,325.38,324.82,326.51,324.14,322.84,327.10,319.88,321.53,321.69,325.52,327.79,331.69,333.45,331.32,325.68,324.32,328.62,322.27,318.21,319.39,319.73,318.95,319.60,323.45,331.37,334.37,336.64,343.15,337.71,331.77,321.82,313.05,310.89,316.50,314.77,318.74,320.14,319.90,324.11,326.47,324.69,326.59,324.16,323.12,324.71,318.30,318.10,313.73,316.23,319.59,320.38,324.28,335.24,335.23,328.32,330.65,327.42,330.41,329.02,320.97,318.20,318.66,319.61,320.90,318.50,320.19,322.81,327.59,324.37,327.14,326.00,320.97,319.64,317.85,318.93,315.12,310.50,308.49,313.14,312.65,316.05,314.98,315.41,315.79,312.71,313.16,311.04,313.49,314.26,316.82,311.56,306.68,306.06,315.44,320.35,319.35,316.42,320.35,320.05,321.90,318.23,307.13,305.24,303.11,309.00,307.71,308.89,301.95,301.91,306.67,309.55,315.38
2009-02-26 22:04:13+00:00,L7,334.32,344.03,354.83,352.90,344.75,341.89,340.11,340.59,342.71,338.22,343.08,344.13,347.28,346.43,348.91,347.68,345.36,347.66,344.46,338.35,348.09,340.39,346.49,348.58,344.56,345.03,345.63,343.10,345.47,347.06,346.83,346.14,349.48,349.44,350.46,352.61,345.60,344.83,343.24,342.80,340.43,338.56,346.34,345.97,351.72,349.72,353.30,356.26,359.20,352.12,353.95,346.88,343.89,336.45,343.98,344.89,344.00,345.39,353.83,351.95,349.90,349.40,344.92,342.75,343.81,340.41,338.81,340.62,341.82,335.66,337.14,333.99,335.80,349.48,347.02,339.13,346.43,346.84,345.85,350.21,350.97,348.11,333.74,333.29,321.40,323.67,334.71,335.71,327.14,325.55,338.45,338.17,355.86,373.81,365.27,326.56,341.36,335.25,330.21,325.19,325.66,323.17,327.15,327.36,331.65,327.31,331.28,336.03,330.36,326.91,328.47,328.49,333.13,332.33,330.96,333.82,330.13,329.33,334.67,328.83,326.57,326.44,328.16,326.76,332.32,328.80,333.21,328.56,327.61,328.41,327.01,327.13,329.92
2009-03-14 22:04:21+00:00,L7,333.46,352.24,350.32,352.33,355.50,348.79,343.94,345.24,350.56,351.46,349.20,347.10,359.72,360.32,354.69,355.58,345.37,342.83,337.92,351.40,342.57,341.83,343.76,346.61,348.33,349.20,349.49,350.56,346.54,351.33,352.38,344.25,348.47,347.96,347.31,348.40,360.51,346.68,343.21,345.53,352.81,341.60,347.28,349.64,352.87,360.70,354.21,360.27,366.95,355.44,355.08,360.23,351.52,337.69,342.03,347.35,344.04,344.45,351.17,343.65,355.68,343.73,353.69,351.46,342.05,339.77,344.77,342.48,342.56,348.34,349.03,349.18,344.55,351.20,351.19,348.42,350.81,348.69,349.98,345.36,342.94,347.65,344.77,345.09,339.51,338.19,345.82,337.77,340.10,343.52,335.63,334.07,338.54,335.95,334.26,334.27,333.26,336.62,335.45,334.66,325.13,331.46,324.15,319.70,330.65,331.11,328.77,334.89,326.53,330.68,328.92,326.27,327.39,335.58,327.33,337.09,326.36,329.79,329.63,332.93,341.85,333.99,331.79,327.16,334.37,322.79,331.07,326.48,323.16,332.66,333.33,325.87,332.26
2009-05-01 22:04:37+00:00,L7,324.05,352.43,350.70,349.66,350.69,338.05,343.74,340.21,339.96,345.54,343.45,347.06,349.56,349.67,351.12,348.41,341.99,338.67,337.83,339.28,336.44,336.89,335.72,352.52,350.86,345.57,345.61,350.16,344.61,344.34,343.19,338.56,343.09,350.01,350.89,353.08,349.50,353.00,349.61,349.85,348.58,346.85,349.91,356.26,355.14,352.21,345.74,355.47,361.02,352.00,350.63,349.82,347.63,342.88,341.05,349.36,345.19,354.20,349.03,342.03,348.50,341.68,343.76,342.06,338.64,332.87,346.97,346.83,348.78,339.51,348.08,347.90,353.36,353.01,352.23,351.48,351.98,346.69,349.93,351.16,351.17,350.54,352.27,345.93,346.31,348.16,347.64,343.34,342.59,336.71,339.67,341.03,334.12,335.70,336.31,333.47,335.44,333.59,336.95,339.28,325.86,327.02,325.66,327.80,326.57,330.08,333.18,332.75,331.74,328.24,331.98,333.20,331.74,334.79,331.87,328.99,328.49,331.44,333.64,331.85,329.92,336.91,335.33,335.01,337.57,338.49,332.94,333.31,318.60,325.41,324.52,324.73,326.67
2009-06-02 22:04:39+00:00,L7,338.27,357.43,356.44,356.12,345.59,347.75,348.08,348.51,350.39,356.08,351.28,351.55,358.21,360.96,355.10,352.47,347.76,355.93,346.88,352.01,346.78,342.99,346.68,353.05,351.16,349.16,352.82,347.04,351.28,349.25,340.91,353.68,343.42,352.36,355.64,357.67,366.50,363.31,359.72,350.67,359.75,355.83,355.36,359.05,353.52,359.99,365.33,364.60,365.55,359.58,357.29,354.05,357.11,346.06,348.56,352.44,349.58,354.31,355.56,359.63,358.92,354.09,355.96,351.08,349.93,346.09,346.31,350.59,348.31,354.14,355.19,351.81,355.66,353.73,353.26,349.00,350.85,358.59,356.10,354.68,354.61,354.93,348.99,345.45,349.24,350.07,343.78,353.25,349.44,352.63,343.16,339.36,342.55,343.87,334.17,336.27,336.51,337.80,333.92,330.02,333.64,329.85,330.14,333.19,330.28,340.19,334.62,336.13,337.42,333.73,338.36,332.30,338.99,337.73,337.13,337.36,340.24,332.48,342.20,338.58,340.53,341.87,337.55,334.57,336.63,337.58,328.88,329.29,333.02,331.39,325.34,328.46,336.93
2009-06-18 22:04:37+00:00,L7,339.34,361.56,360.30,353.29,348.21,350.90,346.51,348.35,350.13,354.10,349.58,350.94,360.60,357.84,352.49,349.56,347.04,343.48,346.36,343.39,341.63,351.56,354.80,354.53,356.02,354.33,345.79,344.68,358.05,352.44,347.36,360.90,353.87,351.78,354.36,349.67,362.85,354.33,359.55,356.47,360.36,355.30,346.57,357.41,357.59,361.08,365.76,366.21,362.71,361.22,353.60,360.38,353.02,351.19,344.70,355.34,344.43,349.53,345.47,355.44,357.85,349.95,353.47,352.81,348.59,352.73,350.40,350.75,351.53,347.13,355.21,357.50,356.83,358.25,354.37,356.37,355.77,354.62,357.03,355.34,350.38,348.06,350.35,349.26,349.84,349.28,346.90,350.73,343.12,349.50,343.38,343.87,343.74,337.39,338.58,337.50,337.60,336.88,341.06,342.01,342.15,339.26,338.43,333.67,335.25,335.70,339.14,337.12,337.37,330.41,336.07,332.95,333.66,336.27,332.96,334.74,336.91,335.44,336.21,336.19,343.74,345.67,344.15,337.53,336.75,338.18,332.66,332.95,331.14,334.34,327.23,333.22,337.03
2009-08-05 22:04:24+00:00,L7,343.43,,,,,,,,,,,362.16,359.74,359.45,356.77,355.84,352.41,356.43,352.50,359.92,359.57,359.27,357.70,362.42,359.55,365.20,353.24,356.99,352.84,356.98,353.22,354.00,357.89,361.07,361.69,366.24,365.94,364.13,366.51,356.75,365.26,354.83,358.53,360.83,363.28,363.69,364.05,368.17,373.49,368.10,367.40,361.52,359.05,352.51,351.48,350.58,353.82,357.28,353.47,359.66,355.90,360.19,361.79,356.60,358.26,352.95,357.49,355.22,354.00,354.08,355.31,354.39,358.41,357.80,360.25,360.42,361.79,359.70,360.24,356.82,356.88,356.63,354.08,350.20,349.90,353.24,352.05,352.67,353.45,356.88,359.18,357.34,354.72,351.96,350.76,345.52,340.16,338.68,339.13,338.31,336.95,335.67,337.81,338.73,337.86,341.92,339.75,340.57,342.67,342.89,341.21,336.10,342.19,339.27,342.42,341.57,339.35,345.48,348.34,344.01,345.41,346.29,346.48,341.91,340.26,339.18,338.72,332.35,335.53,336.24,338.54,337.09,341.56
2009-10-24 22:04:30+00:00,L7,333.21,348.24,348.09,354.66,339.46,341.49,340.52,341.05,341.91,344.73,339.50,344.50,344.74,347.42,344.47,347.16,342.48,341.99,338.63,337.62,337.80,339.95,342.87,342.29,351.49,343.04,345.45,342.00,342.44,340.62,342.51,342.33,343.22,343.05,346.94,352.70,350.89,348.59,342.61,342.46,343.85,339.05,346.79,348.84,350.79,355.20,360.38,360.22,356.89,350.21,351.88,343.98,339.15,335.77,333.28,340.05,344.58,342.06,343.42,349.77,343.71,345.24,344.50,341.10,347.43,341.31,338.20,338.61,340.47,344.14,348.21,344.33,349.24,350.59,351.68,349.24,350.16,345.24,345.45,342.10,341.56,340.73,340.05,335.55,340.84,341.22,345.69,343.84,340.09,341.87,339.15,339.81,336.83,335.83,334.24,331.43,332.51,331.58,335.64,334.67,325.35,328.42,327.31,326.52,326.02,329.79,331.70,331.29,329.21,331.50,330.54,330.08,334.51,329.29,329.93,328.30,329.81,330.00,331.14,332.47,331.80,328.89,330.67,330.43,328.83,327.61,325.41,326.64,326.72,328.99,323.58,323.81,333.41
2009-11-25 22:04:57+00:00,L7,319.23,,,,,,,,,,,331.75,333.06,332.37,330.93,331.66,331.08,329.70,328.10,327.44,328.47,331.30,329.19,330.24,332.68,331.73,332.54,329.06,331.97,333.46,332.70,331.73,333.01,332.71,334.46,332.63,335.54,333.16,331.23,333.26,331.14,331.42,331.15,335.26,338.26,337.73,341.89,345.33,347.08,343.11,338.10,336.18,331.69,325.88,326.42,327.80,331.49,331.14,333.74,331.12,336.00,332.17,332.04,330.47,329.44,325.83,329.82,329.93,331.92,329.88,333.46,332.21,334.82,333.66,332.96,334.70,330.98,335.03,334.91,336.63,331.94,333.57,328.88,330.63,327.54,328.11,327.35,328.52,331.87,329.70,328.21,328.66,329.54,324.52,323.69,316.42,315.41,315.87,318.42,316.78,315.52,316.32,317.26,316.69,317.50,316.72,317.44,315.31,316.88,318.91,320.88,322.40,319.84,318.69,317.77,320.71,320.92,321.00,319.67,317.94,316.59,318.17,317.79,314.94,313.44,311.16,313.03,317.73,315.80,317.12,316.01,318.23,316.84
2009-12-03 22:04:43+00:00,L5,328.63,344.30,346.62,346.34,338.05,332.09,331.97,333.35,326.23,333.13,335.70,337.53,337.24,337.55,338.80,343.19,348.70,341.88,340.64,335.42,335.02,337.06,330.16,331.75,335.45,332.63,334.09,338.25,332.79,342.43,342.94,337.96,344.56,342.87,343.72,344.23,338.78,339.27,337.94,333.68,334.52,334.15,326.46,337.88,349.76,350.46,345.08,351.69,355.24,351.55,340.61,333.99,331.93,328.72,327.25,324.42,329.76,333.06,333.60,340.98,340.91,346.10,342.01,342.99,331.38,326.96,325.16,334.85,339.06,330.25,334.23,341.44,344.06,345.64,339.55,344.87,344.01,344.42,341.54,334.77,335.67,334.13,330.66,329.65,329.11,333.39,339.23,337.66,332.05,339.44,333.80,328.86,331.90,324.72,324.02,322.78,316.83,318.24,318.73,320.56,320.10,322.34,319.66,322.37,321.27,323.18,317.95,317.46,319.65,323.79,319.74,322.03,321.25,326.33,326.54,327.82,325.83,328.03,329.25,326.95,318.94,322.72,319.80,319.70,311.98,315.28,312.87,322.95,323.84,322.00,322.81,319.55,324.32
2009-12-27 22:05:25+00:00,L7,326.75,332.51,334.21,338.77,336.21,337.33,329.10,332.26,330.74,329.15,331.33,333.52,334.68,334.85,334.65,331.33,333.82,331.98,332.22,329.02,329.77,333.15,331.71,333.79,336.56,337.28,337.31,333.26,334.51,334.33,337.46,337.09,337.50,338.08,339.67,337.82,340.64,340.23,339.53,335.57,336.83,334.36,333.97,335.98,339.61,345.94,342.70,346.60,346.21,346.57,343.29,339.20,336.46,329.94,329.76,330.96,337.00,335.85,337.46,341.25,340.03,340.68,336.94,337.13,333.84,330.60,331.93,330.47,334.49,334.63,337.48,336.40,341.85,340.78,342.72,343.73,344.05,342.08,342.69,339.87,336.41,335.96,330.45,330.80,329.54,332.59,332.01,331.60,333.73,332.58,332.38,332.33,331.89,331.40,331.35,327.47,325.60,322.88,324.07,322.31,323.49,322.68,321.65,321.30,323.12,324.08,324.08,319.35,320.60,320.66,322.08,322.06,322.95,322.89,323.64,328.25,327.85,326.99,327.46,328.26,327.34,327.78,327.92,327.64,327.72,322.46,323.15,322.77,322.23,320.17,320.61,319.37,323.54
