dates,nzd0468-0000,nzd0468-0001,nzd0468-0002,nzd0468-0003,nzd0468-0004,nzd0468-0005,nzd0468-0006,nzd0468-0007,nzd0468-0008,nzd0468-0009,nzd0468-0010,nzd0468-0011,nzd0468-0012,nzd0468-0013,nzd0468-0014,nzd0468-0015,nzd0468-0016,nzd0468-0017,nzd0468-0018,nzd0468-0019,nzd0468-0020,nzd0468-0021,nzd0468-0022,nzd0468-0023,nzd0468-0024,nzd0468-0025,nzd0468-0026,nzd0468-0027,nzd0468-0028,nzd0468-0029,nzd0468-0030,nzd0468-0031,nzd0468-0032,nzd0468-0033,nzd0468-0034,nzd0468-0035,nzd0468-0036,nzd0468-0037,nzd0468-0038,nzd0468-0039,nzd0468-0040,nzd0468-0041,nzd0468-0042,nzd0468-0043,nzd0468-0044,nzd0468-0045,nzd0468-0046,nzd0468-0047,nzd0468-0048,nzd0468-0049,nzd0468-0050,nzd0468-0051,nzd0468-0052,nzd0468-0053,nzd0468-0054,nzd0468-0055,nzd0468-0056,nzd0468-0057,nzd0468-0058,nzd0468-0059,nzd0468-0060,nzd0468-0061,nzd0468-0062,nzd0468-0063,nzd0468-0064,nzd0468-0065,nzd0468-0066,nzd0468-0067,nzd0468-0068,nzd0468-0069,nzd0468-0070,nzd0468-0071,nzd0468-0072,nzd0468-0073,nzd0468-0074,nzd0468-0075,nzd0468-0076,nzd0468-0077,nzd0468-0078,nzd0468-0079,nzd0468-0080,nzd0468-0081,nzd0468-0082,nzd0468-0083,nzd0468-0084,nzd0468-0085,nzd0468-0086,nzd0468-0087,nzd0468-0088,nzd0468-0089,nzd0468-0090,nzd0468-0091,nzd0468-0092,nzd0468-0093,nzd0468-0094,nzd0468-0095,nzd0468-0096,nzd0468-0097,nzd0468-0098,nzd0468-0099,nzd0468-0100,nzd0468-0101,nzd0468-0102,nzd0468-0103,nzd0468-0104,nzd0468-0105,nzd0468-0106,nzd0468-0107,nzd0468-0108,nzd0468-0109,nzd0468-0110,nzd0468-0111,nzd0468-0112,nzd0468-0113,nzd0468-0114,nzd0468-0115,nzd0468-0116,nzd0468-0117,nzd0468-0118,nzd0468-0119,nzd0468-0120,nzd0468-0121,nzd0468-0122,nzd0468-0123,nzd0468-0124,nzd0468-0125,nzd0468-0126,nzd0468-0127,nzd0468-0128,nzd0468-0129,nzd0468-0130,nzd0468-0131,nzd0468-0132,satname
2009-08-05 22:04:24+00:00,335.39,355.26,355.84,354.18,350.35,346.79,345.14,345.33,347.31,349.94,348.00,350.38,355.75,355.68,353.07,351.48,346.57,347.41,344.23,347.30,345.73,345.36,347.43,352.87,351.64,351.31,348.68,348.66,349.71,350.09,347.23,349.47,349.26,351.97,353.31,354.53,358.40,354.30,353.54,350.26,354.45,348.72,350.57,354.75,355.56,357.79,357.95,361.71,364.73,357.98,356.24,355.40,351.95,344.38,345.22,349.90,346.71,350.78,351.29,351.96,354.37,349.75,352.18,349.38,346.79,344.05,347.38,347.66,347.73,346.37,349.90,349.05,350.68,353.82,352.96,350.72,352.85,352.44,353.11,352.17,351.04,350.90,347.27,344.79,342.59,343.69,345.05,345.47,342.56,344.04,343.15,342.22,344.83,346.35,343.12,335.52,337.30,336.39,336.02,334.83,331.48,330.99,330.47,329.99,331.96,334.30,334.37,336.13,334.21,332.06,334.08,331.47,334.42,335.89,333.67,335.49,333.50,333.91,337.37,335.30,337.92,338.44,337.15,333.73,336.22,334.07,332.80,330.37,328.06,331.29,329.24,329.33,333.98,L7
2009-10-24 22:04:30+00:00,337.09,362.95,360.03,359.58,352.52,350.69,347.79,348.01,348.21,354.13,349.12,353.09,356.30,356.75,353.96,352.53,347.77,348.81,346.12,348.03,346.49,348.33,349.29,354.39,355.72,353.37,350.01,349.91,351.27,351.11,346.91,352.01,350.21,353.94,355.33,357.30,360.57,358.10,357.39,352.67,356.99,352.28,352.98,358.39,358.26,360.34,362.30,364.91,365.44,359.96,357.59,355.38,352.62,347.11,345.24,351.10,349.72,352.95,351.59,354.99,354.48,351.82,353.33,350.16,350.16,346.62,349.30,349.83,350.41,349.64,353.91,352.62,356.29,356.27,355.90,354.73,355.66,354.40,355.18,353.53,353.04,351.61,350.83,346.71,349.01,349.86,349.00,350.67,347.17,349.15,346.50,345.71,343.90,342.59,340.72,338.27,338.03,337.14,339.02,338.33,334.22,333.47,333.30,333.41,332.63,336.97,337.11,337.55,338.06,334.78,337.14,334.36,337.85,337.26,336.77,336.04,336.43,336.40,339.74,338.35,339.75,341.47,340.52,337.40,337.69,337.89,333.70,332.95,331.05,333.25,329.27,330.89,336.55,L7
2009-11-25 22:04:57+00:00,336.06,362.98,360.47,360.22,350.29,352.24,347.80,349.11,349.83,355.25,349.64,349.93,352.92,353.21,349.83,349.09,345.51,346.94,344.10,345.59,344.79,347.11,347.90,349.87,352.00,350.51,347.33,345.60,348.68,348.81,344.74,350.54,348.10,350.37,351.98,353.14,357.70,354.06,353.62,349.28,353.43,349.10,349.15,354.09,354.78,357.35,361.43,362.78,362.58,358.09,355.01,352.58,349.36,343.64,342.25,346.71,346.87,348.26,348.42,352.73,351.91,349.84,350.91,347.77,348.24,345.14,345.80,346.38,346.95,347.63,350.91,349.41,352.50,352.32,351.97,351.31,351.38,352.00,352.11,350.55,349.09,348.14,346.07,343.58,345.17,345.78,344.85,347.62,344.95,347.67,344.13,343.17,342.91,340.27,338.10,334.79,333.95,333.52,335.24,333.76,332.08,331.26,331.55,331.12,330.74,334.22,333.89,333.96,334.97,332.85,334.84,332.13,335.39,333.95,333.86,334.29,334.84,334.24,336.87,335.49,337.01,337.65,336.93,333.31,332.78,332.34,329.62,329.74,330.39,331.49,327.50,329.52,334.51,L7
2009-12-03 22:04:43+00:00,332.82,351.88,352.06,351.82,342.32,341.89,339.86,341.14,339.59,344.24,341.80,345.44,347.14,346.99,344.76,345.55,344.39,342.75,341.31,340.81,340.57,343.90,343.01,344.30,347.11,345.45,342.27,342.26,343.67,345.27,343.80,345.46,346.58,346.38,348.28,349.14,350.85,347.95,347.63,344.57,347.08,343.02,341.95,348.11,352.01,353.70,355.50,358.39,359.14,354.90,350.37,347.26,343.02,338.86,336.68,339.69,340.89,342.67,342.02,347.45,346.93,346.79,346.81,344.84,343.08,340.01,340.26,341.92,343.46,341.16,345.34,346.02,348.73,349.24,347.82,349.17,348.60,347.85,347.88,345.19,343.36,342.67,340.86,339.11,339.51,341.10,342.31,342.75,340.17,343.54,340.80,339.76,339.40,334.94,334.33,330.78,328.56,328.30,330.66,330.52,328.06,328.45,328.14,327.65,327.63,329.51,329.25,328.42,329.24,329.55,329.74,328.76,330.35,330.03,329.99,330.69,330.62,332.04,332.97,331.57,331.35,332.40,331.84,328.96,326.31,326.34,324.61,326.60,326.68,327.81,325.68,326.43,330.68,L5
2009-12-27 22:05:25+00:00,330.24,341.89,343.13,346.75,338.07,337.13,333.94,335.64,333.03,335.77,335.59,341.88,341.88,342.32,341.11,341.82,341.69,340.39,338.41,337.87,338.11,340.13,338.31,340.09,343.13,341.96,340.52,339.90,338.90,341.55,341.76,340.61,343.22,343.54,345.29,346.71,346.35,345.07,343.55,340.33,342.31,338.75,339.37,343.75,348.32,350.59,350.81,354.39,355.77,351.90,348.25,342.96,339.65,334.55,333.63,334.75,339.31,339.87,340.32,344.54,343.30,344.86,343.45,341.65,340.06,335.52,336.51,337.81,339.98,338.58,341.73,341.74,345.66,345.68,345.42,346.58,346.19,345.28,344.96,342.03,340.48,340.19,336.81,335.36,335.37,337.70,339.25,338.85,338.23,340.08,338.53,337.39,336.97,333.68,332.80,328.71,326.09,325.44,327.19,326.52,324.27,325.08,324.73,325.11,325.14,327.13,326.17,324.78,325.78,327.54,326.88,326.52,328.14,327.28,328.05,329.32,328.74,330.29,331.16,329.91,328.01,328.76,328.52,326.92,324.43,323.13,322.62,324.47,324.81,324.89,324.30,323.60,327.92,L7
2010-04-18 22:06:25+00:00,328.13,341.89,343.13,346.75,338.25,337.13,333.94,335.64,333.03,335.77,335.59,337.87,338.42,339.00,338.33,339.38,339.83,337.25,335.85,334.40,335.28,335.92,335.42,335.87,339.11,336.76,340.60,337.70,338.53,341.41,341.22,338.88,341.89,340.35,341.31,342.95,341.45,340.95,338.82,337.56,338.73,337.55,337.42,343.09,346.43,350.53,349.23,351.77,352.93,349.69,345.22,338.52,336.15,331.66,330.47,333.39,337.50,337.52,339.93,343.15,342.86,342.66,340.47,338.74,336.87,332.70,332.30,334.96,338.37,337.89,340.55,341.04,344.57,344.60,343.48,343.30,343.20,342.01,343.07,340.23,337.43,337.07,334.54,333.54,334.23,335.58,338.22,338.26,336.18,337.03,333.66,332.52,333.19,330.69,328.87,325.76,324.59,325.32,326.71,325.73,323.67,323.48,322.38,321.53,322.87,323.89,322.46,321.30,322.35,324.37,324.88,325.98,326.14,325.34,325.82,326.86,327.35,326.79,326.82,327.46,324.53,324.57,324.48,324.26,321.78,320.28,318.43,322.92,323.99,321.99,320.63,320.31,325.48,L7
2010-05-04 22:06:23+00:00,327.01,340.23,340.09,341.70,337.56,336.10,334.08,335.33,332.30,334.93,336.05,338.29,338.26,338.38,338.09,338.09,340.00,336.49,335.19,333.63,335.37,336.01,334.94,335.69,337.61,336.73,340.47,337.66,337.91,340.55,340.40,338.00,341.25,339.61,340.23,341.70,341.19,340.48,339.29,337.68,337.78,337.51,335.28,340.44,344.31,348.41,345.85,349.32,351.50,349.98,344.88,338.43,336.35,331.73,331.21,332.88,335.62,336.32,339.23,341.42,342.00,341.73,339.14,338.95,335.16,331.70,331.70,335.18,337.91,337.48,338.90,340.04,342.98,342.97,341.65,341.70,341.40,341.95,342.50,340.12,337.56,336.48,334.16,333.13,332.91,333.94,336.78,336.77,334.87,335.49,332.46,331.01,332.78,329.94,328.21,325.52,323.94,324.51,325.04,323.18,323.15,322.18,321.02,319.97,321.80,322.48,321.37,319.95,321.48,322.61,323.83,324.98,324.13,323.09,324.43,326.03,326.04,326.01,325.88,326.40,323.72,324.04,323.32,323.15,320.89,318.87,317.27,321.30,322.89,319.60,319.73,319.67,323.62,L7
2010-08-08 22:06:24+00:00,325.08,351.26,337.12,339.74,341.00,327.95,344.00,334.48,337.60,338.23,336.89,341.48,340.85,342.03,341.72,339.58,336.30,331.67,331.58,333.07,335.31,333.18,334.96,334.35,336.35,338.57,343.25,337.17,341.81,343.12,338.86,336.61,338.33,335.13,337.88,338.10,333.88,344.56,337.98,342.63,342.88,339.09,337.45,340.19,340.18,350.00,345.24,348.19,347.94,348.64,343.47,338.86,338.28,333.42,332.87,335.19,338.90,337.36,340.63,343.00,340.66,337.77,337.43,336.18,334.58,331.50,329.71,334.56,337.28,339.28,337.33,340.58,342.86,343.67,341.44,338.59,341.34,336.99,341.37,340.23,332.70,336.80,335.59,336.30,334.92,336.96,334.42,337.79,335.77,333.42,328.37,329.00,330.76,328.62,328.85,327.88,327.79,328.57,327.05,323.46,323.45,319.78,320.89,318.31,322.07,321.13,323.20,320.24,324.72,322.68,324.88,326.08,327.31,323.67,324.64,322.31,323.55,323.37,323.31,323.27,322.93,322.69,321.55,322.77,320.33,320.21,317.30,318.87,320.93,317.27,317.37,317.49,322.58,L7
2010-12-06 22:04:00+00:00,318.80,,329.14,333.84,,311.38,,322.65,328.92,330.24,329.75,333.44,334.44,336.08,336.36,333.83,326.84,321.62,324.10,323.65,323.26,322.01,322.05,321.02,326.54,335.22,332.88,327.96,332.27,331.03,327.35,325.16,325.78,326.28,334.96,329.23,326.06,338.41,332.27,334.79,329.72,329.63,326.50,329.71,326.69,337.65,334.47,338.56,341.82,339.62,332.41,334.22,333.14,325.07,324.23,322.96,329.43,327.93,328.59,332.08,320.94,324.31,328.24,325.04,323.31,320.03,318.20,323.66,328.56,326.05,323.38,332.23,335.13,329.76,330.92,333.48,337.16,330.34,334.75,334.54,324.98,334.19,328.25,326.50,325.57,330.70,322.31,325.85,327.88,324.73,322.57,325.59,324.15,320.52,325.22,324.91,320.22,318.14,313.85,313.82,310.85,308.75,313.79,313.19,317.31,316.53,316.13,314.72,318.39,317.09,317.23,318.24,319.42,320.38,318.87,315.95,315.96,318.70,319.74,317.25,315.75,319.01,318.06,317.21,310.22,311.72,309.10,311.45,308.70,308.07,310.02,314.16,316.50,L5
2010-12-14 22:07:13+00:00,322.33,,329.14,333.84,,311.38,,322.65,328.92,330.24,329.75,333.44,342.32,344.24,342.83,339.26,333.42,331.01,330.10,325.58,326.19,326.86,325.00,325.00,334.04,339.39,337.42,332.86,333.77,334.48,332.70,331.16,330.89,332.39,337.08,334.75,335.48,338.41,332.27,346.98,340.75,335.56,331.61,335.35,334.00,342.46,339.49,342.74,345.91,342.54,335.41,334.07,335.23,329.00,328.24,327.76,333.87,332.52,333.91,337.51,329.02,333.68,335.25,331.88,332.05,328.91,329.73,332.11,334.78,330.97,335.88,337.56,339.87,334.97,336.98,337.70,340.22,333.74,338.11,337.94,331.21,335.59,332.35,330.65,330.01,332.82,328.29,331.04,332.22,330.45,327.74,328.29,326.72,325.81,327.93,327.41,323.54,321.18,318.48,318.09,315.56,314.27,317.81,317.35,320.55,319.98,320.30,319.01,322.88,322.08,321.61,322.52,323.46,324.27,322.84,321.77,320.68,323.09,324.18,322.17,320.17,322.55,321.34,320.40,315.81,315.50,313.85,316.62,314.23,313.97,313.94,317.60,320.26,L7
2011-02-08 22:04:11+00:00,325.41,348.32,354.00,351.29,332.88,335.00,334.10,328.02,330.06,335.43,338.62,347.73,351.75,352.24,350.06,345.99,342.43,341.72,335.93,330.16,330.57,333.09,332.02,332.70,338.47,342.14,342.06,340.53,337.63,339.26,340.06,340.06,336.63,338.76,339.95,341.71,345.84,339.68,338.64,345.73,342.47,341.30,336.73,342.20,341.31,346.50,344.91,344.23,350.15,345.63,340.24,335.14,335.06,330.06,332.44,333.12,335.37,337.82,339.38,342.06,335.91,339.72,338.52,336.53,336.54,334.00,336.53,336.13,343.02,340.92,346.25,344.69,346.12,338.57,341.32,340.17,341.04,337.91,340.11,338.00,337.44,336.27,338.40,332.87,334.78,335.47,336.78,336.31,336.32,332.45,332.95,332.16,328.80,329.63,328.12,328.58,326.71,325.52,322.44,323.36,321.04,320.46,320.39,318.21,320.14,322.15,320.14,319.96,321.64,325.04,324.97,326.39,325.16,327.25,327.43,327.66,324.45,325.25,325.77,326.62,322.16,323.80,323.37,324.97,322.61,320.32,318.11,321.36,320.06,318.87,314.90,319.34,321.65,L5
2011-03-28 22:04:02+00:00,324.58,344.61,348.06,345.80,337.19,336.07,334.30,330.21,332.55,336.16,338.55,341.61,347.23,348.11,346.31,342.54,338.70,338.93,335.80,332.07,331.36,333.68,331.78,334.01,337.20,339.93,339.86,338.72,336.86,338.16,337.86,338.67,337.00,339.74,340.36,340.86,343.62,339.90,339.07,342.89,339.40,339.15,335.61,340.33,340.75,344.68,345.38,345.02,349.21,345.43,339.93,336.17,334.58,329.56,330.42,331.14,334.68,335.62,337.87,339.38,336.85,338.23,338.05,334.83,336.41,333.74,335.35,333.64,338.42,338.09,343.22,341.89,342.39,338.26,341.09,339.25,340.47,336.89,338.72,337.99,337.41,334.57,336.12,331.67,333.33,333.11,334.55,334.61,334.92,333.10,332.44,331.34,328.87,329.29,328.47,327.52,325.03,324.13,322.06,321.68,319.79,319.25,320.01,318.80,320.30,321.51,321.11,320.01,322.16,324.00,324.25,325.06,324.77,326.17,325.89,326.65,323.64,325.38,325.58,325.56,322.45,324.05,322.75,323.28,320.86,319.24,318.40,320.19,319.05,318.13,316.52,319.57,322.10,L5
2011-06-08 22:07:48+00:00,329.93,347.83,352.48,351.75,346.17,342.99,341.13,340.10,341.24,342.49,344.32,345.64,349.46,350.85,348.81,345.22,341.83,341.24,339.63,336.94,337.66,338.30,337.41,339.45,342.15,344.49,344.44,344.04,344.06,344.87,343.84,345.63,344.71,346.26,345.08,345.80,347.63,345.99,342.71,347.55,344.24,343.81,342.31,345.11,348.86,351.27,354.16,353.87,353.91,349.62,345.43,342.01,340.61,335.36,335.76,338.19,342.19,341.83,344.58,345.20,348.05,343.57,343.15,339.76,340.50,337.76,338.78,338.28,341.52,342.73,347.03,344.72,345.20,345.94,348.19,344.73,345.33,341.81,343.34,342.51,341.97,338.97,341.58,339.58,339.46,338.06,340.15,340.41,341.31,338.63,338.32,335.66,332.69,334.01,332.65,330.40,330.23,329.90,329.65,326.89,327.29,325.43,326.66,324.38,325.33,326.72,328.72,326.82,329.31,329.37,328.47,330.12,330.92,332.27,332.29,331.21,330.18,329.90,330.53,330.66,329.14,328.74,327.10,327.72,327.35,326.19,326.73,326.37,326.28,327.36,325.65,324.89,327.08,L7
2011-07-26 22:07:41+00:00,331.77,348.74,352.88,353.42,348.95,345.43,343.45,341.25,342.79,346.02,347.50,347.93,348.38,352.21,347.36,346.18,343.54,341.96,343.12,341.11,341.22,341.70,342.47,344.27,345.68,345.86,345.22,344.02,345.41,345.67,343.44,347.48,347.41,348.17,348.01,348.32,346.98,347.55,344.12,343.40,342.45,344.43,342.42,343.81,348.82,349.52,357.70,356.98,356.04,351.55,349.61,346.40,342.73,335.80,336.11,337.73,343.11,342.11,344.94,344.53,349.05,347.32,346.66,343.31,342.87,340.66,340.53,338.40,342.56,346.29,345.07,343.40,346.55,347.38,349.00,347.23,347.13,344.65,346.50,344.12,344.87,340.79,339.92,338.43,341.12,337.86,338.61,340.83,341.37,338.13,339.39,337.59,334.65,334.76,334.05,331.41,331.69,332.30,332.19,327.82,327.83,326.10,328.46,325.87,326.66,327.73,330.03,328.63,329.98,329.38,328.62,329.87,331.34,333.53,332.72,330.42,332.02,331.74,332.33,333.03,333.12,331.18,328.78,330.06,328.48,328.47,328.24,327.94,327.54,326.77,327.00,326.44,328.36,L7
2011-09-12 22:07:29+00:00,334.13,343.77,352.51,349.59,346.96,343.92,342.65,340.81,342.06,344.42,346.04,344.23,344.31,347.71,342.37,344.22,342.55,340.22,341.21,341.05,338.81,340.62,340.05,341.73,345.63,345.64,344.91,341.78,344.08,340.03,342.52,343.12,345.74,346.88,351.17,348.67,347.12,348.48,342.84,342.56,339.67,340.12,338.50,340.74,346.54,345.15,354.99,355.86,357.31,351.03,349.78,347.76,343.23,337.22,335.06,333.85,339.66,338.35,341.36,340.13,345.48,349.55,347.02,342.81,341.18,339.16,339.12,338.50,339.79,341.91,342.74,342.03,344.00,345.88,349.87,348.23,349.06,344.30,347.78,343.86,347.15,339.27,337.65,334.74,338.23,335.78,335.21,338.67,338.99,337.65,339.42,337.28,335.04,333.69,334.61,332.39,330.34,331.11,328.65,324.59,323.99,321.97,323.31,321.71,322.44,322.00,326.05,332.56,332.90,327.34,326.77,327.57,327.42,328.69,332.16,329.87,333.68,334.59,335.67,335.68,337.60,334.57,331.58,330.32,327.70,327.81,328.23,327.67,327.18,326.12,330.52,329.54,331.43,L7
2011-11-15 22:07:46+00:00,334.19,342.63,353.09,349.67,346.44,343.50,345.21,342.40,343.04,344.38,346.24,346.12,347.46,348.83,344.05,346.99,345.00,340.96,340.50,339.86,338.11,340.50,341.42,342.02,345.99,347.68,346.99,344.03,346.24,341.51,345.18,345.65,348.28,346.70,351.70,350.23,349.31,348.58,343.24,345.10,342.90,342.63,340.81,343.55,348.16,347.16,355.96,356.64,359.32,353.53,352.89,349.95,344.82,340.27,337.86,336.94,340.83,340.96,343.55,344.43,346.51,352.17,349.05,345.07,341.11,338.58,338.86,341.12,341.98,344.54,344.21,343.43,345.00,345.97,350.66,351.00,349.55,347.24,350.50,344.58,347.91,341.32,337.92,334.58,337.64,336.65,335.92,340.60,340.29,337.61,339.86,338.19,335.37,334.23,334.75,334.49,332.04,332.90,332.06,326.18,325.19,323.05,323.93,322.05,323.12,322.36,325.41,332.64,332.12,328.92,327.78,329.46,328.62,328.68,333.61,329.69,334.68,335.74,337.57,335.20,337.13,333.68,333.35,333.87,331.29,329.23,329.30,329.70,331.46,328.72,328.91,330.00,331.84,L7
2012-02-19 22:08:20+00:00,323.49,334.43,342.94,340.56,335.56,335.47,337.99,339.11,337.99,334.55,337.85,340.75,348.28,342.79,342.11,344.59,342.42,338.14,332.77,331.53,328.81,332.64,333.38,334.17,336.80,341.56,345.20,342.73,343.44,339.65,344.61,342.05,343.70,339.04,346.24,343.80,344.07,343.16,339.60,342.37,341.77,340.65,338.45,344.01,345.41,347.37,350.22,348.94,354.66,350.51,346.12,345.10,337.27,336.79,337.32,335.30,337.91,340.07,342.65,342.72,345.42,344.99,341.73,337.71,333.22,329.83,332.59,336.25,338.98,338.43,341.45,343.65,341.17,342.30,347.22,344.07,342.60,341.47,343.23,337.80,340.31,335.30,336.35,332.64,333.43,336.00,333.86,337.40,336.55,333.35,332.72,333.01,330.87,329.85,329.61,330.21,329.21,330.11,328.18,325.03,322.51,319.59,317.67,315.45,316.75,315.30,318.01,323.76,321.42,325.48,326.43,327.18,325.41,322.51,329.01,327.53,328.00,328.43,329.86,324.12,323.00,324.59,325.15,329.67,329.95,325.44,324.75,325.37,329.31,328.50,320.74,320.90,325.00,L7
2012-04-23 22:08:28+00:00,325.00,337.43,342.94,342.85,340.89,338.72,341.55,341.49,340.89,337.32,340.37,344.67,353.93,347.16,346.30,345.52,342.90,339.65,336.61,334.33,336.21,335.56,338.19,339.20,339.01,341.40,344.78,344.51,342.27,343.94,343.16,343.55,346.26,340.67,345.11,344.46,345.05,343.22,342.24,343.17,341.85,343.41,342.53,344.66,346.01,348.68,353.44,351.14,355.82,351.08,346.05,343.00,337.21,336.72,336.64,339.35,339.83,342.23,344.44,345.85,348.90,345.15,344.72,342.02,338.63,335.02,336.98,339.99,341.40,341.55,344.60,345.15,342.87,343.80,346.65,345.13,343.21,345.78,344.78,341.49,339.58,339.61,335.65,336.15,332.91,335.91,334.44,336.70,336.32,334.04,331.11,332.42,330.97,330.93,329.50,328.83,328.20,329.26,330.87,326.80,324.24,322.91,324.16,321.73,324.46,324.76,324.95,323.93,322.76,326.90,328.21,328.53,329.16,326.18,327.81,328.23,328.44,328.75,330.38,326.54,325.31,325.41,325.53,328.14,329.71,324.64,324.00,324.21,327.74,327.77,321.24,321.76,325.92,L7
2012-09-30 22:09:48+00:00,326.61,348.54,343.87,333.57,328.62,331.39,332.68,334.35,337.06,334.75,336.83,337.46,340.40,345.40,341.80,341.91,339.91,337.97,336.16,335.47,335.68,333.16,336.62,337.42,336.25,337.76,339.22,339.04,336.97,338.53,340.47,338.80,339.96,337.94,344.01,341.19,342.44,340.56,340.86,339.35,335.90,337.61,337.82,341.57,344.95,343.04,347.76,347.45,351.56,345.97,341.51,337.52,333.72,331.25,329.02,334.65,335.08,338.64,340.05,342.91,343.97,343.18,343.25,340.54,339.01,337.01,336.05,341.16,338.41,337.05,342.49,343.67,342.34,343.56,344.00,344.27,346.01,344.56,343.32,341.40,342.37,336.44,333.25,333.62,332.01,336.00,334.30,333.70,336.65,335.09,334.42,331.40,331.38,328.53,328.28,328.90,326.01,328.36,327.06,329.31,325.08,325.13,323.71,322.59,324.27,327.59,324.94,323.40,324.42,324.91,323.29,326.19,326.38,324.49,325.41,326.49,326.22,327.16,329.18,325.83,326.85,324.13,325.03,323.87,325.59,324.28,322.24,319.19,323.50,323.09,322.74,322.88,325.87,L7
2013-04-10 22:10:14+00:00,332.29,,,336.12,331.31,330.46,331.99,333.74,336.74,334.60,333.40,337.63,336.31,343.64,334.50,333.35,331.46,333.57,327.66,329.94,328.47,334.23,334.09,336.87,334.57,338.42,337.74,345.51,340.05,340.26,338.95,339.94,337.99,343.21,343.38,345.01,351.04,347.44,342.97,343.19,339.68,342.04,336.89,338.56,339.68,342.28,346.82,352.05,359.36,353.15,355.21,344.88,347.33,337.75,343.30,341.20,335.55,340.78,331.46,340.35,339.37,340.29,337.53,342.28,341.05,340.36,341.18,338.15,341.53,343.86,342.88,344.41,336.45,343.00,342.89,341.26,341.43,346.13,340.55,344.55,340.30,343.06,334.73,333.63,331.22,333.99,330.77,332.20,333.34,332.57,330.54,335.05,331.85,330.24,329.82,327.15,327.67,325.15,321.64,322.20,318.51,321.55,316.24,322.67,323.20,325.05,325.54,325.94,323.72,326.23,324.23,331.90,329.95,323.12,325.33,323.69,325.27,327.52,326.44,326.28,324.68,325.21,321.10,321.23,324.85,320.92,319.20,320.92,321.85,316.15,316.62,319.99,329.40,L7
2013-06-05 22:16:15+00:00,332.29,337.82,340.27,340.41,336.25,333.48,332.56,335.93,336.95,335.43,336.80,338.81,338.02,342.47,338.75,336.39,335.51,335.01,333.23,329.94,328.47,334.23,334.09,336.87,334.57,338.42,337.74,345.51,340.05,340.26,338.95,339.94,337.99,343.21,343.38,345.01,351.04,347.44,342.97,343.19,339.68,342.04,336.89,338.56,346.02,342.28,346.82,352.05,359.36,353.15,355.21,344.88,347.33,337.75,343.30,341.20,347.81,340.78,336.97,353.37,339.37,340.29,337.53,342.28,341.05,340.36,341.18,349.34,341.53,343.86,342.88,344.41,336.45,343.00,342.89,341.26,341.43,346.13,340.55,344.55,340.30,343.06,334.73,333.01,331.22,333.99,330.77,332.20,333.34,332.57,330.54,335.05,331.85,330.24,329.82,327.40,327.67,325.15,321.64,322.20,318.51,321.55,316.24,322.67,323.20,325.05,325.54,325.94,323.72,326.23,324.23,331.90,329.95,323.12,325.33,323.69,325.27,327.52,326.44,326.28,324.68,325.21,321.55,321.23,324.85,320.92,319.20,320.92,317.12,314.82,316.62,319.99,329.40,L8
2013-07-07 22:16:11+00:00,331.06,337.82,340.27,340.41,336.25,333.48,332.56,335.93,336.95,335.43,336.80,341.33,340.95,344.00,341.16,338.83,337.76,336.39,334.98,332.25,333.61,338.01,337.71,340.25,338.46,341.79,341.83,344.60,341.47,342.62,342.67,343.09,342.03,344.37,346.15,346.68,349.90,347.69,345.12,344.84,341.56,342.30,340.94,342.11,347.66,346.69,349.56,352.49,358.33,353.17,351.96,344.44,344.83,337.50,342.14,340.33,345.10,341.89,339.71,351.73,344.36,343.24,342.04,342.71,341.81,338.85,341.74,346.39,341.14,342.87,343.74,346.08,340.90,344.74,346.19,344.19,344.84,347.01,343.77,344.65,341.31,342.60,337.68,335.22,334.11,337.12,335.69,336.79,336.91,337.25,338.19,336.90,336.06,332.26,331.40,328.78,328.70,328.48,326.19,325.61,324.12,323.41,320.31,322.38,323.38,322.56,326.17,323.72,326.50,327.75,327.27,330.35,328.83,324.63,325.22,323.04,324.34,328.19,329.15,329.81,327.96,326.58,324.49,326.06,327.27,323.86,321.99,324.18,320.68,318.35,320.12,322.04,329.48,L8
2013-07-23 22:16:10+00:00,331.22,336.44,341.23,341.72,335.09,333.33,334.26,334.25,337.43,335.87,337.45,341.77,341.53,343.99,340.63,339.43,339.55,337.51,335.47,333.30,332.40,337.38,339.04,341.47,338.64,342.11,343.24,341.82,341.33,342.46,344.44,342.47,343.01,343.46,347.07,347.06,349.51,346.14,345.18,344.87,340.99,342.23,340.84,342.50,347.26,347.63,349.23,351.60,356.89,350.88,350.22,344.23,342.68,338.55,339.59,339.54,342.86,340.18,339.97,350.81,345.72,344.08,344.17,342.88,342.41,340.21,340.23,343.88,340.66,342.15,343.19,346.16,342.42,346.09,346.26,344.44,345.05,347.42,344.99,344.71,341.24,342.36,337.19,335.95,334.55,336.65,336.19,337.34,338.49,338.40,338.71,336.49,336.65,332.99,331.00,329.80,329.92,329.10,326.80,325.57,325.84,323.89,323.03,321.88,322.82,323.34,326.27,323.83,325.67,328.52,328.13,329.87,328.91,325.61,326.27,324.94,326.22,328.83,328.60,328.88,328.81,327.56,325.41,326.30,326.14,324.87,321.68,323.37,320.76,319.66,321.32,322.27,328.78,L8
