,dates,per0148-0000,per0148-0001,per0148-0002,per0148-0003,per0148-0004,per0148-0005,per0148-0006,per0148-0007,per0148-0008,per0148-0009,per0148-0010,per0148-0011,per0148-0012,per0148-0013,per0148-0014,per0148-0015,per0148-0016,per0148-0017,per0148-0018,per0148-0019,per0148-0020,per0148-0021,per0148-0022,per0148-0023,per0148-0024,per0148-0025,per0148-0026,per0148-0027,per0148-0028,per0148-0029,per0148-0030,per0148-0031,per0148-0032,per0148-0033,per0148-0034,per0148-0035,per0148-0036,per0148-0037,per0148-0038,per0148-0039,per0148-0040,per0148-0041,per0148-0042,per0148-0043,per0148-0044,per0148-0045,per0148-0046,per0148-0047,per0148-0048,per0148-0049,per0148-0050,per0148-0051,per0148-0052,per0148-0053,per0148-0054,per0148-0055,per0148-0056,per0148-0057,per0148-0058,per0148-0059,per0148-0060,per0148-0061
348,2010-05-15 15:03:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,71.71080140934481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,2010-09-04 15:03:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.96514863936616,118.62967471222659,,,151.69411988537158,,,,,,,178.51422207703928,,,,,,,,,,,,,,,,,,,,
350,2010-10-30 15:00:45+00:00,,,,67.34554607684038,54.29832555589539,82.4065124858293,96.03958952554824,103.32075852390307,124.91600701708443,142.00176870913103,139.004691710105,139.3069679088327,147.01607121220414,147.27257094966313,139.82975700967154,131.8213891848016,145.78377927143646,134.08670768136426,125.75673274659869,124.84440489307015,116.5803139467369,114.36181110505704,113.62299957454769,110.16530353099988,99.23422464242232,105.10185033055558,108.02542986133622,116.90209858849289,123.64183943736613,125.63750108631021,126.96131118354748,128.64893601623734,126.61794578409203,126.24223983836502,129.44316444519202,134.13370098786467,132.1067880110563,133.45908075593852,136.21081014566536,144.50762406266674,148.41760793866575,152.62297895992768,148.44193987302285,149.94359345121833,154.8043833543158,161.38569239596092,163.85179505349316,170.42663676685729,164.45202645051486,159.78090530005315,166.28335227046875,157.70410403649973,160.6666582656986,160.32441184312782,158.24770077361532,158.329211203769,164.12196560576606,165.2544160187508,166.527959967383,169.90960627367642,176.41603385003899,174.5931274580755
351,2010-12-25 15:04:03+00:00,,,,84.96553425503947,95.21872069178832,100.10663128838546,111.3322425224547,120.30714791128383,143.75511115762012,152.6189267955713,161.67266495855202,153.56150279389516,160.39618539687842,159.78270313432796,162.27840079183653,160.91864241841245,151.7530674750445,148.0352163442221,143.4042165041879,142.34799071074912,136.98627803219304,128.12563472984604,,,,,,,,,,,,,,,154.58125089276058,157.71795101161905,163.78162059139535,164.17289564905988,166.09304985922935,165.87055775308917,165.13843331500215,169.6554199849926,175.0551913558448,182.84987601054243,185.53764760380736,182.6267381816198,177.44810020551873,176.17418245508506,178.20294804742244,169.89806416528634,166.35991071764735,168.24819228090468,169.23991507032255,173.32996467903283,174.8480466120222,178.96565948284902,184.55903782287174,184.18117148236286,185.822053867722,180.70948799991112
352,2011-03-07 15:00:53+00:00,22.27663531721365,23.342269490598795,46.66693522998349,52.898336217870785,61.08331357898352,74.8619882002409,85.40305919210441,103.03807356630153,111.2899357866418,132.2147070923983,130.98556477877665,127.44041417583662,141.42957488017836,134.70663791057845,139.4790686889101,131.71743754460016,126.26259207127275,124.13266533764676,119.46910498079552,115.55897782729237,109.19913437288251,103.9417564544287,93.10619097392288,98.8913688216214,98.13390054921076,95.76132052414734,97.60504188205422,102.61641914669521,111.16757696056314,108.30492705123241,117.33130443828043,113.51953934607079,105.05624186692359,109.73473579294323,109.82900698078284,119.68262599092867,118.12222869312777,116.51102830017231,124.88017753154368,128.11285025153967,131.22783085804457,133.10633867410493,129.3216001851869,131.5439022655485,137.00725058411936,144.29224386158592,149.31618349220412,147.36423795967335,141.31524200602402,143.6551084803551,153.95165067944393,143.1432701556083,141.6617317359505,144.59253347424226,150.47243070525954,147.0737159011171,150.0880157628704,153.88532240599105,154.642944664895,160.78365757155981,163.10521502832006,167.65504199508834
353,2011-03-31 15:04:33+00:00,,,,,,,,,,,,,,,,139.17099408688875,145.42350547373914,,,,,,,,,,,109.10513317917972,113.01376348978287,113.9655261983742,113.78402568255531,113.1884310478989,105.04063600397079,109.16622177228501,106.87566833081604,116.83036025471777,117.54028332787846,121.04019630996282,129.8275628935319,133.29808071516263,138.0389649866481,134.69643954915028,134.37861851901306,138.47923219197247,146.52502576635894,157.0894686677191,163.35923576592324,163.0429892023517,150.408081913243,152.523879723716,,,,,,,,,,,,
354,2011-05-02 15:04:34+00:00,37.43373702750178,,,45.735703369268975,69.07241649410932,84.78967298944337,,,116.4490610645526,129.4953681190904,132.5078084649193,131.29168203201266,144.73008661582685,141.88845962051144,131.30858675193986,,,,,,,,,,,87.92239270999913,92.7647529637261,84.40262231361568,,115.87677011947896,136.66220260426425,121.57213100247137,102.90186261332485,103.91300502499313,,,116.830407383292,87.83862880917727,123.27269186644405,134.5771271919377,136.41759173499327,130.8812616821871,119.67435372740712,103.62304388875997,143.44341100936256,154.92870153507712,141.15240322478334,,,,,,,,,,,,,,,
355,2011-05-26 15:00:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,2011-06-19 15:04:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.5995097611301,,,,,,,,,,,,,,,,,,,,,,,,,,
357,2011-07-05 15:04:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.4012820686515,,,,,,,
358,2011-09-15 14:59:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,2012-01-04 15:11:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.78150185125472,152.6009478542292,162.71611572628635,173.36835245134176,173.10445149395395,163.0629594849861,171.38352418016248,170.60918673051737,162.8788579329542,162.59161649276749,167.9434530601197,166.13834737254095,176.93303408045773,175.5910593037217,164.79071689954708,,,,
360,2012-02-14 15:05:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.16094746162446,139.63424666575304,151.31136420086355,,142.21071881689087,146.29464096761407,133.66668954274573,167.7780362254449,156.6509156334741,172.35995103073535,186.59353800336194,173.31651351253484,179.5237606508707,214.52033585919926,174.94498800730588
361,2012-02-21 15:11:16+00:00,,,,,,,,,,,,,,,,,,,,128.90722609961372,124.4677282998819,116.94944129043702,111.39344855024227,110.10860887731911,,,,,,,,,,,,,,,,,134.66685256152553,137.4204733975227,133.663613476649,146.09338537646045,150.9757244439382,160.02137483716197,167.70053221868298,170.10034120655948,164.50397476715068,169.5832521713989,166.32707156069648,162.1779211470719,158.45301630262483,166.33200624419084,166.44366199960632,173.1057913294538,168.01043304253477,169.46158405589554,177.73052188095477,175.59323353283642,181.21450475237717,179.7832001896629
362,2012-03-01 15:05:04+00:00,71.66474871898728,79.89426419058768,82.54346259168047,89.08692368364323,89.9863312224335,100.0916007012354,107.11491708241873,122.52287740197583,138.62306961738562,158.3473685398591,161.84180217756946,165.61970080094346,164.9439956909379,,,,,,,,,,102.51308828787188,101.73080697590825,111.94295076227026,112.38737770726505,111.77204725833255,116.55425840610386,113.72820106851678,118.26644223809333,123.35755686898054,127.26142132221594,128.29792028488842,123.4521940263263,121.6860801701139,125.68579201397773,126.09591970333094,132.56675014312066,135.86771773509128,138.52235033254897,138.5958655725132,138.60622438136753,137.96162190391163,135.1257107779119,,,,,,,,,,,,,,,,,,
363,2012-03-24 15:11:15+00:00,,,,,,,,,,,,,,,,,,,129.83950739765027,127.16595147520512,121.78891717894086,112.1445010049381,109.98174116285631,109.77893584324701,115.41891646670068,111.69236437622166,112.94592391245837,112.68259391940133,119.69717708271567,123.97160319224196,,,,,,,,,,,,,,,,,,,159.55889939991263,157.06616003804194,165.84058375905786,150.77202145110797,156.69622739708373,160.46504617238725,160.83023535924846,164.53596227583566,164.3750757812592,162.97795840127938,164.30397765567287,168.00295049801454,164.80212601957837,170.33766966846818
364,2012-04-02 15:05:03+00:00,83.33187520070334,89.33638210040463,92.10112017929553,99.16039522160027,100.89338570981208,116.97436386308895,124.24908403305233,132.00566349768621,151.29446897746078,162.19209279467572,169.98979335782252,175.91335649950796,184.19639244768243,175.1713177955531,166.37008221977268,,,,,,,,,,,120.80579603081074,121.05744645702198,123.65921152372012,121.33183672351821,127.14396502160325,130.112762985772,128.11872462997962,123.78034079266828,128.64131168589023,127.75901777674846,133.18823613281756,131.80123119980678,136.6263502333409,137.47924108806893,143.531838532213,145.12885595833626,146.81796448274835,147.7008382459665,153.55883658062467,155.20321764132143,154.98301184710812,,,,,,,,,,,,,,,,
365,2012-04-18 15:05:02+00:00,54.21605998194776,62.82535716861858,71.95155739189295,78.53888814599277,76.76345759620048,86.69413740360702,97.79932013321206,108.91934812475981,111.15322852021367,133.38522445610198,131.2533841810356,146.82560615987416,149.98948628824414,145.86117490733406,142.49202214596363,133.70249698653453,120.28554853042942,115.5853753522396,,,,,,,,,,,,97.6629536478973,99.352668657662,105.58685503829989,104.5913869189945,101.7216528827241,101.16983513394953,104.20368793468434,104.8242387428659,109.4287066832452,112.73349579275983,121.58524694797613,125.39168011219233,114.32282023585358,115.7989258235869,116.67707430597362,127.74846530373972,142.23745576309815,136.3561875949729,127.99050820124776,140.36718858955547,144.7687118321725,148.32376772128748,137.99286629448372,,,,,,,,,,
366,2012-05-04 15:05:29+00:00,,,,,,,,,,121.39741444489317,,,,,,,,,,,,,,,138.11327308060447,,,,,,,82.17085100180647,,,,,,72.22024308221123,,230.67612130343622,175.09666546469282,,,,,,,,,,,,,,,,,,,,,
367,2012-06-05 15:05:15+00:00,,,,,,,,131.111661901035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.34831170796775,56.174278036095785,,204.47109398123607,206.24879807666693,,,,,,,,,,,,,,,,,,,,,
368,2012-07-07 15:05:37+00:00,,,,,,,,187.98998866063204,,,,,,241.16980118297826,,,,,,,,,,,,,,,,,,,,,,,,,,167.6334631952039,173.20849964348014,,,,,,,,,,,,,,,,,,,,,
369,2012-10-27 15:06:47+00:00,92.13582200510479,103.0526477576568,105.99549023781432,139.82210985089372,136.47514001589315,,,186.0988729062245,,,,,,,,,,,136.00530763329462,122.55560987497888,120.2263599412277,106.38747339058983,101.91666320788845,102.37207433026364,108.35717307474904,105.50311175833355,108.4218891108413,111.36906140159232,116.25097599948403,125.13797817780292,125.49016909851298,125.6664625017718,122.71420841787273,121.54017789054583,114.42617180453001,126.77134677439366,128.00478155176287,135.04259901289888,,,,,,,,,,,,,,,,,,,,,,,,
370,2012-11-12 15:06:52+00:00,,,,,,,,,,,,,,,,,,,,139.35235075633656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.7175611914715,,
371,2012-12-30 15:07:06+00:00,82.67069461532496,91.92007920765127,101.79785407305629,115.63996995206188,129.87184652989623,135.3276192231912,144.19619199425804,163.77885474779347,167.8169740390843,165.8406395616225,192.5087771156139,198.20080664489944,190.67826921323334,201.1494703029414,204.72128396852892,201.98083926019407,177.775693835727,,,,,,,,,97.7941706813124,102.70878477434427,103.8485123123088,105.427679582721,115.20915218977507,116.70205289989798,111.6961481232222,110.53960671456004,102.96875762500152,104.89964090644779,109.50714986542542,115.09278613167143,118.3039121216813,123.02905501789179,122.37491348678859,128.18141552652577,125.52048895182213,127.17307086033196,127.32716950982805,133.39873004360615,142.53945031802112,142.94733121004865,,,,,,,,,,,,,,,
372,2013-01-31 15:07:09+00:00,89.22761388400963,100.12124784074793,109.22257429242372,142.58354268886006,146.41047014557557,144.4095985917889,150.92326456023656,158.29342796272599,172.01578289148588,186.07129396451947,185.51375306313687,201.66187887480945,213.84283212106024,210.70642943837743,215.29061732477345,200.81415874473367,182.62445062773665,,,,,,,,,,106.35945526494258,106.1836306312433,112.77594429556274,123.17361928377622,129.27574148244057,123.88504383693886,118.40926056171178,116.34649623836734,121.93829855001327,123.59970670079578,129.0233228684726,135.66378882031486,125.45152387634803,116.15076533400993,130.02810697814778,124.24952958572064,128.23888893651315,142.31425522971577,143.4296997662053,156.9404380238271,161.22937967653476,154.5155561718344,,,,,,,,,,,,,,
373,2013-02-16 15:07:08+00:00,,,,,182.7674300381267,,,,,,,,,,,,,,,161.79823527424404,137.60368404115536,150.2869626463242,,148.53255810716217,151.41122855428603,130.50851058919343,156.95459915508633,,167.16607477065,157.97323312265368,147.60627698736124,158.57460652545112,,,,,164.20043383702466,,,,,,,,,,,,,,,,,,,,,,,,,
374,2013-03-24 15:12:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,182.02746039847932,138.43689413025368,124.00635241254095,118.7596260924912,129.08187267915088,126.12404455102978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,2013-04-05 15:06:59+00:00,,,,142.18789129195403,147.65879807519485,152.3626841627721,152.64174021300178,158.5468540366206,168.54110541565757,187.00228574090826,190.94146576647174,200.94765471100422,211.86293212438378,208.8020850117686,202.53550329213732,195.55200087560678,183.4022160979372,163.13234645989587,150.33149594328265,126.6201512511332,,,,,,,,,,,,,116.67899471421258,114.42767604654723,116.34611521210743,118.08762160167224,122.60851841163549,126.14629056464362,128.98116335358785,133.80859676292465,136.63134865239982,133.36564980638323,138.85720698271044,144.24611182600054,139.91435899729072,152.6911317865254,165.9846133698963,163.59445506248107,153.16672982119638,143.7610086616505,149.31730948989008,136.51527039065928,142.81212312492679,143.90372941325577,152.13189333354643,149.8229726262777,154.40295918668627,160.04181435267702,169.60409660227273,172.90182956443218,171.43968678780655,169.2805955710791
376,2013-04-13 15:13:09+00:00,95.29124112590789,93.0709111600425,109.74468262193255,125.87332298355719,139.824457450448,145.24862418855878,154.43487119919186,156.69590085782295,172.1430340304661,178.60588482027387,185.6361841763295,198.4347992961027,204.56013518362116,201.45763867240228,198.98829379105518,191.36465637183161,181.2862088268085,164.17964582718452,134.71026697440854,134.57475509125925,116.77558656309252,,94.29854509145663,,,105.99871461052594,105.25153960211884,110.13808042238871,109.82516473637061,119.04285495818303,117.46495672162257,,110.70744476261736,104.97304490868135,115.70848057189181,110.55048138009502,121.15053277558918,127.80198906729382,132.7896667334677,132.94324099933027,131.98962792683056,131.96631673807389,130.8469598232872,136.34627406935783,138.507751809227,144.1450073893103,149.99266441505145,146.7420626041934,145.0932536227797,140.13508298820116,147.0557742545154,135.37559433549706,142.82683271015634,140.99708827044188,136.00452738765046,148.08477501011646,144.25938326060952,153.00200290147467,152.32265126060094,148.36575927559784,155.1056758527668,154.4240492135551
377,2013-05-07 15:06:50+00:00,119.43431753620678,124.71559720052863,132.74487000759547,143.02738019167717,150.3596981886121,154.1435822751193,159.50197774711046,169.8957527619215,178.0829255740827,194.64935399045686,198.1682181816297,205.20063625917436,211.12166777370004,211.17613413035974,205.83159731624218,191.9083047785732,,,,,,,,,,121.27028516104723,126.29217652781375,124.95348877652496,132.31229176644788,136.67360107527753,136.0786653328414,128.9382661043174,127.17565551980984,121.66621453501233,116.31424096690705,123.38609436563675,123.43833904426808,129.95828582973374,129.95544140281157,140.75271142505107,138.1437057020232,142.88357214653476,143.7443651766614,149.6080177578028,153.33352245332995,157.9433530000095,156.6677533328872,,,,,,,,,,,,,,,
378,2013-07-02 15:12:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.20372883369896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,2013-07-26 15:06:14+00:00,,,,,,,,,,,,,,191.04792408089264,232.25763142484897,,,,,,,,,,230.1150230292386,,,,,,,,,,,,,,,,102.84321508857344,130.07001028187332,140.83424641010046,,,,,,,,,,,,,,,,,,,
380,2013-12-08 15:13:29+00:00,,,,,,,176.4669701135084,183.3354644491266,197.5672895619434,208.2424666620825,,,,,,,,,,,,,,136.22728113400763,,130.50256473920484,124.08833539313396,129.6716812353941,132.01422805357768,136.5579980485066,142.36228332188057,149.36159584825845,144.82953768879688,144.9380978510904,144.51003491820117,143.28004911281803,143.3661124126892,150.02887341648733,149.96611414363167,,,,,,,,,,,,,,,,,,,,,,,
381,2013-12-17 15:07:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,2013-12-25 15:12:23+00:00,147.3530204606899,147.5225089228378,149.20733591373642,150.32458512133766,157.57711423475845,164.22192383763576,168.9813030380981,181.283621880173,186.7357945793027,203.6933628036189,207.67789982776864,213.09689271935557,219.1625408426943,212.80873769947954,215.2994506582278,230.45852085716615,232.25477337952833,,,,175.3612310251361,158.1362214961683,139.38881273818913,134.7762851797143,,125.44037013655213,128.0504310770803,130.17351158793767,133.5977751687201,138.953775199038,144.33603252328624,140.6525478296707,140.037005869357,132.58848237933157,129.37477341274652,132.72629382178738,141.5216547047053,141.98302883826796,140.35797938369686,149.0932413613318,,149.10158324620878,149.69820414819887,151.79243703973958,154.11959478005716,163.436721127616,171.44789478799228,166.80576974289392,168.36837728023377,163.13159209961938,169.7858045077181,163.10272979673556,159.27492092253763,159.79480110339998,153.89851295794358,152.50403474699507,152.7869467868279,162.59679208274667,166.4346048570808,172.41639345050066,174.73771055153708,176.8839094811067
383,2014-01-02 15:07:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,245.05100956765165,,,,,,,,,,,157.79860688980924,166.5867007578108,,,,,,160.77871125238568,171.42938289192162,184.06441334863646,,,,,,,,,,,,,,,,,
384,2014-01-09 15:13:33+00:00,163.05366162603835,159.39848925444758,160.99844884755535,165.6737748661141,,,,,,,,,,,,,,,,,193.61198468918462,167.18321621024612,154.37910483578574,144.54926926371093,,145.256668388257,144.81937551091897,145.15304737338602,151.6398198793114,153.4926691928561,151.81142921277737,153.3275727453359,151.5610984339789,148.00992037859874,,,,,,,,,,,,,,,,,,,,,,,165.07328396913343,166.8966848509201,171.74127325262592,177.50570491931782,180.09736781824554,184.5116380114552
385,2014-01-26 15:12:04+00:00,,,,,,,,,,,,,212.67384981506052,212.28532442043414,221.44527541685406,221.80323617621616,,,,,,,,,,,,,,,139.2349243530653,190.01632930387646,151.32486634424677,146.09835993041006,159.61862790197932,147.07447106051595,137.1407087293064,143.35579386598522,150.89969544690314,143.42180654086675,165.06458262315553,152.3521616965911,,,,,,,171.75097355870938,,194.09769274032823,171.00400416867802,155.6641959475013,,181.314053601402,160.2045756753671,158.5624160879516,155.76955023797808,171.1479240072853,166.8909904054214,156.8715602747774,163.57494169072618
386,2014-02-11 15:12:13+00:00,139.16741467153892,141.92871300922576,145.6931959791209,148.85054737518726,151.7242005006815,159.08164075052838,162.18579434228198,172.39603008295114,188.42242902415254,202.98126916426997,202.29798886162473,201.9662994158821,212.06569795463554,207.6956830230303,214.27105673205392,220.0126372697663,219.16812659874344,212.768281729965,197.18355514102637,186.98701276009038,173.6461696131775,152.3807193714694,142.00801250914253,131.55222025893283,123.32815090640364,120.48792431810416,123.93049370075516,129.98221700353724,126.25364160680091,135.06061469656345,134.44381121710788,135.09883139651706,129.62390711461305,131.83003287234115,120.91672243986622,123.59765224554036,133.14621961059808,131.6429272338825,134.16067553907996,142.4220006860186,148.5176538076041,145.05309449304053,147.9558502462289,148.2891191069621,155.19219763551027,159.33846886700618,165.79888897815795,159.49007982380655,155.41788500221702,159.36870552989998,155.1878841959063,162.3725225031712,149.97926158500232,142.15182728971504,141.95106580024978,139.87038440859405,145.98529769855352,146.85331481069605,151.8601690658649,158.93873540249947,158.67656414800442,166.78896171990698
387,2014-02-19 15:07:38+00:00,147.75179220085582,157.43977261502695,159.5348439509327,164.90429030850422,170.14563203281065,181.4313704107947,193.92894858961708,187.24635607614366,195.26581410065268,212.3937022908214,216.93896798234064,216.9206733748188,,,,,,,,,,,158.335061151793,153.13058960391487,141.05243712679646,124.82304866472921,131.12555969236917,134.78580614963275,143.0765990407519,152.78448903258106,150.12096452137283,147.53437792342814,145.0803385538659,146.4169688472207,148.1669339055749,132.62176910667046,148.37001854208992,151.8293755380427,153.4121625873151,161.08310951266876,161.48364824645182,160.8803179450863,157.4822121311635,,,,,,,,,,,,,,,,,,,
388,2014-02-26 15:13:50+00:00,,,,,,,,,,,,,,215.80343536947953,217.32736298026447,221.96126007156172,215.82173555388022,215.74512021471782,200.63705314972248,189.95676652129623,179.02716378347108,160.02822812446647,139.32830971739128,131.81200564598112,128.07619490421897,117.97252122090859,,,,,,,,,,,,,,,,,148.52436173636715,155.19986968060584,158.38594686974966,165.5354282320245,173.29803175248634,170.30879078602146,168.6739630021408,169.8622207894734,174.6918654789945,170.5772965553871,158.81686090863212,161.91600802816478,155.05190989496128,157.0449551222827,160.14591532244316,159.78163463637145,171.55210734183453,173.17550728048684,179.9339216985706,175.37615132882746
389,2014-02-27 15:11:37+00:00,141.1064990447386,139.2031076730479,148.21397069904128,149.18629184414746,155.0353775165335,164.1532782716882,166.16372017459273,177.96617110933144,184.0429713265829,198.44907703825285,204.43782388920604,209.9211051310866,214.9018059287284,213.5831605804541,217.05549898922837,221.4247442057222,220.05629485354262,214.7880429713367,207.3148270698238,188.34100441469357,179.09563370842037,160.31667190361208,142.62511469201004,133.74594063178313,130.24407056964492,129.77244648038808,132.10648847682256,131.08301955502588,136.41781488823884,140.77022461622968,140.26153886685404,143.25098189946317,140.11293177382242,131.2452601315264,121.97398546835625,129.41811191171158,135.4884628176207,141.0335220133101,137.7941609609007,147.69825463711362,153.67503499380595,155.39446975560477,151.54158396227712,151.86930566572636,154.56010788234698,166.21388416002725,170.74962621152818,169.813392769349,165.80141611756665,164.23451534876574,170.84908852035696,165.3994797834812,154.04374458067866,158.69347420453542,155.70651842309448,154.9982368218486,156.86690074250336,159.86695006184948,164.46604493176923,165.85428089652322,173.41077482534862,173.86971483129977
390,2014-03-15 15:11:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,2014-03-22 15:17:30+00:00,,,114.96073604925306,138.84940485312967,,,147.35382116672008,152.31762442808474,,,,178.6941613546762,203.8089722563467,211.19174373130252,217.55203452768825,218.89736766906276,222.41341457155252,210.66229014495002,201.74753545228057,190.92749621265028,172.55108917998146,159.31036055022832,145.64209761234383,133.35916387550458,136.46165134612275,136.1380704943047,131.1979868317228,137.46799741891616,136.79262631857043,139.03772853770997,140.01520467434648,143.80860127849206,141.3762519867644,142.471080672858,143.0788156354811,124.6323472581766,139.07811135042772,139.44449427822252,142.16257053758662,149.41014629165403,156.1254057743311,157.21940322092416,155.9975157672183,157.80070262272574,165.21528117782583,167.17349668162055,174.74089925658708,170.87602215173578,169.75018092806368,168.55301085791174,173.33532814304817,165.84469306549414,159.6924375585944,160.4921364329951,159.2739283818946,158.78717704588075,159.89536314686165,163.11462078559478,166.64824054421183,173.78544730541364,176.2634036220399,178.281961845475
392,2014-03-23 15:07:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,2014-03-30 15:14:06+00:00,144.98940616166317,143.47363084098342,149.58504480542936,155.65912913405296,162.97543790658372,169.03127779240316,175.78260919561959,183.72297829931443,193.1456615848499,,,,,,,,,,,,,,,140.00071208724677,128.0285953832424,121.13845202429484,128.4007438873674,127.28618994081837,137.273365808143,149.3555302350936,151.63257408039604,148.15795342215569,147.2937036093855,142.0902088579241,137.108457271126,132.5505086244099,143.64773206734705,146.74294072906042,149.72911157063578,,,,,,,,,,,,,,,,,,,,,,,
394,2014-04-15 15:14:12+00:00,,,,,,,,,,,,,203.19103270942367,197.41428933696147,211.19745496688557,207.29822792261834,204.9134928569629,204.29486719571435,191.7299328624086,179.8592271326458,165.6260377532187,140.81530691183258,136.76982039484662,123.04013310277918,107.13016612386353,,,,,,,,,,,,,,,,,140.5430052537154,138.4470857732309,141.7341229561578,147.016859736303,155.78042944225928,154.29971889983068,153.98346425514012,155.79294795570928,149.41635160448993,165.46082788433023,157.08785428026093,138.10737483629788,142.54776358151122,143.62470654444155,142.57001447040201,143.00408856966084,148.93310755211007,150.20207048756663,157.56128508472955,162.21344715594142,166.82138333137308
395,2014-04-16 15:10:53+00:00,,144.88794504522312,161.45775153750597,,,,,,,,,,,,,,,,,,,,,136.97945854878532,136.5410118530851,133.75952363255703,128.76583687336532,135.14156484642527,141.8777521323065,151.57504657597693,138.61974995214644,133.07796370984977,133.14314131430862,130.76948953053744,125.67695617860083,120.41707729495386,127.27375816327418,127.59721962721832,135.04664987589203,144.00290990187915,145.90284966602178,144.11758300517764,148.07904037562392,150.24460444431205,159.20337605927372,159.69423833746328,169.79171595678932,163.63306074817322,164.35646011147242,158.598205512296,167.05262568568517,164.93283062569756,152.67972981440028,153.25555764958318,151.68715232245373,149.8892905705131,150.26070359001844,157.92443199751546,159.60716768085663,162.90384705993839,169.07032976751796,169.71877000825842
396,2014-04-24 15:08:08+00:00,123.36397459001736,144.91861945046003,133.13025958232691,140.26155103040753,143.36829431341172,155.14547667780823,167.30163122969878,154.4414030296113,,,,,,,,,,,,,154.48076422543318,132.99267520110004,122.88527067266749,113.43857986848747,,98.65113200265094,97.68909065259899,101.69006181003371,107.9086732906677,,121.65462261980106,117.18900473900864,127.9353816873608,118.92025123047522,112.5296989620516,110.25272223612221,112.48293840303951,128.15622578623586,,,,,,,,,,,,,,,,,,,,,,,,
397,2014-05-09 15:16:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.3880466908073,,,,,
398,2014-05-10 15:08:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,59.246748392864525,,,,,,,,249.94580859387654,245.93439601128776,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,2014-05-18 15:10:28+00:00,,,,,,,196.1387863482743,,,,,,,,,,,,,,,,,,,,114.19755123101899,99.34691608507813,,,,,,337.49458110824827,321.7716444007622,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,2014-06-11 15:08:21+00:00,121.3611548895949,,,,,,,,,,,,,,,234.45357982539545,172.6390107991548,,,,,,,,152.9308901794401,,,101.94843167944335,,,,,,318.4675075101423,295.0727729767725,,,,,,,,,,,,,,,,,,,,,,,,,138.22346975934104,,
401,2014-07-29 15:08:34+00:00,,,,,,,,,169.20849214193035,,,,,,,,,,,,,,,,,,,108.47535423652585,,,,,,287.7254547570994,316.15158776017597,97.78972274059176,,,143.04158943337558,,151.69962031749463,,,,,,,,,,,,,,,,,,,,,
402,2014-10-09 15:11:09+00:00,,,,,,,,112.23835694325683,194.17117511729353,,,,,,,,,,,,172.11844544343722,,,,,,,116.51182569526887,,,,,,305.75361881250313,308.9257797090317,,158.03815653844018,,,,,,149.79009660045318,,,137.6601977445841,186.44110478716445,,,194.26646795696428,158.65573868929695,154.16560378386896,,,,122.36429809872158,,181.08965174474412,125.54293413784274,,,
