dates,nzd0438-0000,nzd0438-0001,nzd0438-0002,nzd0438-0003,nzd0438-0004,nzd0438-0005,nzd0438-0006,nzd0438-0007,nzd0438-0008,nzd0438-0009,nzd0438-0010,nzd0438-0011,nzd0438-0012,nzd0438-0013,nzd0438-0014,nzd0438-0015,nzd0438-0016,nzd0438-0017,nzd0438-0018,nzd0438-0019,nzd0438-0020,nzd0438-0021,nzd0438-0022,nzd0438-0023,nzd0438-0024,nzd0438-0025,nzd0438-0026,nzd0438-0027,nzd0438-0028,nzd0438-0029,nzd0438-0030,nzd0438-0031,nzd0438-0032,nzd0438-0033,nzd0438-0034,nzd0438-0035,nzd0438-0036,nzd0438-0037,nzd0438-0038,nzd0438-0039,nzd0438-0040,nzd0438-0041,nzd0438-0042,nzd0438-0043,nzd0438-0044,nzd0438-0045,nzd0438-0046,nzd0438-0047,nzd0438-0048,nzd0438-0049,nzd0438-0050,nzd0438-0051,nzd0438-0052,nzd0438-0053,nzd0438-0054,nzd0438-0055,nzd0438-0056,nzd0438-0057,nzd0438-0058,nzd0438-0059,nzd0438-0060,nzd0438-0061,nzd0438-0062,nzd0438-0063,nzd0438-0064,nzd0438-0065,nzd0438-0066,nzd0438-0067,nzd0438-0068,nzd0438-0069,nzd0438-0070,nzd0438-0071,nzd0438-0072,nzd0438-0073,nzd0438-0074,nzd0438-0075,nzd0438-0076,nzd0438-0077,nzd0438-0078,nzd0438-0079,nzd0438-0080,nzd0438-0081,nzd0438-0082,nzd0438-0083,nzd0438-0084,nzd0438-0085,nzd0438-0086,nzd0438-0087,nzd0438-0088,nzd0438-0089,nzd0438-0090,nzd0438-0091,nzd0438-0092,nzd0438-0093,nzd0438-0094,nzd0438-0095,nzd0438-0096,nzd0438-0097,nzd0438-0098,nzd0438-0099,nzd0438-0100,nzd0438-0101,nzd0438-0102,nzd0438-0103,nzd0438-0104,nzd0438-0105,nzd0438-0106,nzd0438-0107,nzd0438-0108,nzd0438-0109,nzd0438-0110,nzd0438-0111,nzd0438-0112,nzd0438-0113,nzd0438-0114,nzd0438-0115,nzd0438-0116,nzd0438-0117,nzd0438-0118,nzd0438-0119,nzd0438-0120,nzd0438-0121,nzd0438-0122,nzd0438-0123,nzd0438-0124,nzd0438-0125,nzd0438-0126,nzd0438-0127,nzd0438-0128,nzd0438-0129,nzd0438-0130,nzd0438-0131,nzd0438-0132,nzd0438-0133,nzd0438-0134,nzd0438-0135,nzd0438-0136,satname
2007-09-08 22:09:50+00:00,375.42,377.61,372.61,366.78,367.23,362.86,363.86,363.54,352.49,335.52,331.56,,,,341.45,337.75,342.35,346.76,343.09,340.66,344.55,349.08,354.72,357.15,357.62,,,,364.20,350.79,348.99,342.32,343.97,343.76,338.55,340.11,343.30,343.05,341.32,,,,357.81,360.84,364.14,368.86,374.46,373.68,374.64,365.74,360.08,363.84,367.42,,,,374.65,372.54,378.74,379.49,376.04,374.14,378.03,379.92,373.92,372.09,366.34,,,,383.94,391.30,393.53,399.14,397.79,396.71,401.71,403.78,402.39,364.90,335.23,,,,302.57,299.97,291.36,286.69,288.46,307.04,313.68,309.79,297.42,295.83,294.75,294.04,294.41,,,,,299.86,316.08,319.12,336.78,,,,,,,367.55,,,,389.93,386.95,376.85,368.34,358.43,359.61,352.07,347.85,328.86,350.52,342.25,,,,358.11,366.67,365.98,369.76,364.02,355.01,355.53,313.29,L7
2007-09-16 22:13:04+00:00,348.18,351.07,349.77,350.40,351.35,344.54,340.68,351.26,344.37,341.33,326.34,307.75,331.21,331.39,327.39,325.68,337.28,347.28,355.67,348.75,344.99,339.35,356.84,355.19,358.78,351.20,346.96,342.54,347.33,349.08,344.42,340.63,338.11,336.17,334.74,328.32,317.86,320.97,328.30,326.28,327.26,338.05,346.63,348.83,353.21,355.05,358.05,360.39,349.75,335.15,330.24,343.40,343.60,342.58,344.13,350.08,349.56,,393.19,367.68,368.35,360.86,366.56,363.97,358.65,357.06,342.32,325.59,325.26,356.93,362.93,380.87,393.09,405.22,407.14,404.34,376.18,398.43,385.29,353.61,321.37,274.16,305.39,313.39,290.23,280.42,281.44,270.00,271.24,279.08,285.74,274.16,275.00,272.51,277.65,278.56,273.38,269.94,268.37,274.62,277.38,285.42,289.58,311.77,325.74,343.92,341.03,336.99,338.39,336.40,345.08,350.37,359.19,362.74,363.75,371.08,364.64,357.24,344.69,343.10,336.63,328.26,322.56,312.19,330.95,333.57,334.82,339.92,344.41,350.69,354.56,355.59,354.60,353.52,348.57,330.25,302.00,L5
2007-09-23 22:19:11+00:00,368.95,362.95,355.09,345.44,354.83,352.49,343.00,348.83,356.23,341.60,318.97,300.19,331.72,340.56,337.79,337.29,326.42,333.10,325.46,333.25,333.48,337.09,340.83,361.91,368.37,358.22,353.19,353.99,352.72,355.24,339.80,329.95,325.41,326.98,325.54,329.83,325.27,339.07,350.59,349.24,346.12,361.51,354.56,356.12,357.55,356.90,362.84,359.53,360.57,351.88,351.37,353.75,370.29,364.46,365.75,366.16,367.12,370.15,366.20,362.02,359.19,362.65,371.19,370.08,366.36,363.09,366.43,356.24,359.86,374.38,380.35,386.88,382.55,383.40,393.87,396.71,396.79,389.19,386.14,379.25,350.89,302.98,327.19,327.07,308.61,304.30,301.70,284.56,263.47,279.07,289.78,287.04,281.27,280.98,280.04,286.84,286.75,286.61,285.20,285.18,293.50,299.21,314.65,308.90,325.81,346.53,349.40,348.08,341.14,350.34,365.80,375.44,370.35,374.27,378.21,385.65,382.42,363.88,345.38,337.48,337.30,338.26,330.86,322.48,333.26,352.13,355.79,359.55,361.28,363.17,371.10,370.73,349.74,346.11,343.88,348.17,318.43,L5
2007-09-24 22:09:45+00:00,,,,,378.41,374.23,376.53,378.38,369.87,348.81,316.25,311.37,337.44,344.92,346.62,332.68,,,,358.23,356.97,357.72,361.24,368.02,366.41,364.86,362.17,360.33,359.14,357.65,,,,351.46,345.45,350.50,345.78,345.01,344.77,346.57,347.21,359.44,352.56,357.25,,,,379.50,379.94,369.20,365.95,369.10,368.25,369.27,370.09,371.03,368.82,376.67,,,,376.99,381.15,385.21,376.04,379.23,364.95,359.10,362.05,376.89,379.55,380.91,,,,410.86,413.74,412.15,408.36,390.12,355.93,315.23,315.70,325.04,310.15,309.49,305.64,,,,317.94,310.77,307.92,308.66,306.60,298.69,295.54,290.89,287.26,287.53,290.92,303.71,,,,368.12,384.62,370.07,362.79,372.82,371.96,382.06,379.52,379.80,386.06,394.14,393.79,,,,364.10,375.21,364.10,347.00,358.40,356.60,354.48,352.70,361.25,357.20,367.30,,,,366.54,376.67,337.67,L7
2007-10-02 22:12:54+00:00,345.12,349.58,349.28,347.84,349.61,352.64,353.43,350.53,347.23,340.81,333.30,301.44,314.91,332.50,329.41,332.95,333.06,333.20,336.20,336.10,336.94,340.82,340.46,337.65,339.31,329.91,327.62,326.78,335.42,351.68,351.18,340.21,335.38,336.34,329.43,323.04,320.90,320.62,326.34,328.52,344.08,341.40,345.49,351.05,358.19,361.19,363.27,356.57,351.05,354.55,344.40,345.21,345.19,353.33,350.84,348.94,351.04,358.21,355.64,359.55,357.30,358.57,359.12,366.16,355.50,351.95,349.02,339.04,347.38,356.06,365.32,383.78,393.60,402.37,402.89,400.18,391.54,,,,,,,,,,,,,,,,275.07,271.35,273.57,278.36,274.17,,,,,,,,,,,,,,,,,371.92,368.52,369.53,375.30,370.18,354.54,352.03,345.56,335.95,340.55,337.78,333.78,335.90,334.35,346.09,348.61,351.35,366.95,362.07,357.04,350.56,349.49,346.88,349.40,L5
2007-10-26 22:09:55+00:00,,,,374.35,369.00,362.91,360.69,360.22,351.74,349.55,338.40,290.13,321.83,334.28,334.95,,,,341.41,343.57,350.04,349.80,349.55,350.81,347.30,350.41,347.62,346.71,340.83,,,,341.81,348.57,363.61,356.27,344.59,334.54,332.89,333.66,339.37,345.70,341.73,,,,374.46,362.76,364.52,361.90,362.22,358.15,353.55,351.70,354.19,352.68,350.71,,,,369.94,372.56,372.61,367.51,360.60,354.81,353.89,352.43,354.60,364.17,365.69,,,,393.56,394.08,398.87,395.21,393.41,366.52,,,,,264.42,265.70,256.01,,,,302.25,304.81,296.20,297.37,296.05,279.08,277.51,277.86,275.32,270.47,284.51,293.43,,,,350.92,363.77,352.92,345.83,360.01,357.57,365.21,365.01,361.23,371.14,372.98,,,,357.27,353.26,359.51,359.76,351.20,350.24,343.67,337.52,347.18,346.96,352.09,,,,352.25,350.72,366.17,351.51,L7
2007-11-27 22:10:12+00:00,,,,371.06,377.05,369.06,371.68,369.86,360.27,354.50,354.65,360.51,357.73,328.68,343.42,,,,350.88,354.87,350.79,344.35,341.85,346.89,353.01,357.42,360.41,370.85,370.07,375.90,,,,347.13,363.08,370.49,377.60,369.70,351.44,359.51,359.14,357.98,365.05,380.53,,,,399.68,386.64,366.90,364.64,360.27,367.53,378.33,373.48,370.94,363.59,360.06,,,,377.13,363.85,361.25,370.96,373.09,351.92,358.61,353.61,346.94,355.26,372.70,,,,405.91,406.69,417.30,407.52,359.64,320.12,,,327.38,297.84,292.57,260.22,,,,295.31,293.55,289.55,293.58,295.13,286.94,277.30,268.89,276.65,281.71,285.68,294.21,,,,350.74,360.00,361.52,366.97,372.19,370.93,366.75,366.25,373.54,391.71,400.73,,,,354.37,354.57,360.53,363.66,364.43,352.07,340.27,342.20,352.83,351.86,363.78,372.51,,,362.25,355.26,361.03,363.78,L7
2008-01-14 22:10:20+00:00,,,,365.18,362.51,364.89,369.00,364.49,356.71,355.81,348.19,349.72,,353.00,354.01,355.73,,,348.81,346.44,351.76,356.24,362.48,363.65,369.14,362.30,367.05,360.79,352.28,362.87,,,,343.28,342.46,363.03,361.85,365.78,363.30,356.59,358.55,355.56,370.47,372.95,,,,387.48,381.70,373.65,372.43,369.73,366.37,359.79,370.77,375.56,366.44,368.35,,,,372.62,374.06,365.56,376.37,377.59,369.79,361.71,359.23,364.47,371.21,378.17,,,,429.94,434.38,431.66,392.11,348.73,,,308.56,307.26,305.90,300.08,,,,,275.33,276.64,278.36,273.20,278.85,286.25,279.63,,,,,,,,,,,,,,,,,,,,,,,361.96,359.43,346.99,347.28,345.86,353.41,341.46,336.07,343.92,351.30,364.99,358.03,,,359.40,361.51,359.75,368.60,L7
2008-03-02 22:10:10+00:00,,373.64,372.13,374.23,373.21,371.84,371.39,372.88,361.08,362.55,355.06,,,,,,369.87,364.67,361.01,348.22,355.30,355.05,354.78,358.67,368.66,374.17,363.98,365.26,,,,357.90,363.06,366.31,377.75,368.11,350.01,341.67,343.34,349.85,353.31,,,,,368.97,374.88,376.52,368.46,373.80,370.24,365.25,363.72,360.23,362.99,,,,,373.10,374.75,377.40,378.38,385.49,380.20,376.37,377.99,368.27,367.51,359.79,,,,415.52,,,437.71,410.42,382.96,367.39,330.87,,,,,,,,,294.12,297.55,293.66,289.89,281.15,277.03,284.04,289.04,282.15,286.09,299.54,,,,,,,,,,,,,,,,,,395.24,394.93,392.73,381.38,379.39,,312.43,353.33,356.35,358.11,373.42,,,,388.22,369.77,370.51,368.49,373.52,352.02,L7
2008-03-09 22:16:18+00:00,354.94,362.78,361.81,356.19,358.38,360.47,,,,,,,,338.75,351.27,353.81,356.89,353.39,344.12,341.05,337.44,,,,,,344.50,350.90,344.28,335.81,335.42,341.56,351.70,358.54,361.71,,,,,,341.07,345.85,346.42,359.41,365.26,371.79,376.13,372.46,369.84,,,,,,358.15,356.69,,,,,,,,,,,,,,368.23,372.92,384.63,392.83,400.05,413.67,419.43,437.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.68,375.43,,,,,,,,,,,,,,,,,,,,,L7
2008-03-25 22:16:19+00:00,,,,,,,371.80,366.52,366.38,367.93,374.76,379.39,349.39,362.42,371.00,364.46,,,,,,356.21,355.24,352.33,358.68,371.20,374.63,371.34,370.98,356.50,,,,,,358.21,354.10,364.67,360.79,365.28,376.96,378.53,379.72,385.37,,,,,,,383.06,378.88,373.85,387.77,393.19,399.36,395.30,397.75,,,,,,,383.33,380.79,372.72,361.62,372.03,373.43,390.29,395.78,,,,,,,393.32,391.96,346.66,,,292.61,272.84,260.73,252.10,,,,,,,,282.75,291.01,292.92,291.12,301.13,300.10,301.01,311.26,313.63,,,,,,,360.49,365.34,368.00,373.67,383.92,388.26,395.27,391.10,,,,,,,349.58,356.45,348.32,352.94,357.21,366.85,375.18,382.66,383.00,,,,,,L7
2008-04-10 22:16:18+00:00,364.79,364.66,371.30,370.14,,,,,,389.15,386.55,377.66,384.12,394.36,402.06,380.97,365.25,355.82,357.73,,,,,,,369.72,370.93,368.89,380.74,378.42,370.80,368.00,373.92,,,,,,,386.04,384.30,386.39,389.43,393.12,387.30,405.86,,418.99,,,,,,409.72,396.94,397.23,402.93,406.45,,409.09,403.42,,,,,,,391.63,388.16,407.40,408.73,422.94,,,451.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.79,408.62,406.85,409.21,405.61,400.15,402.07,390.68,,,,,,,370.11,380.23,376.07,385.30,390.84,389.35,379.89,377.23,,,,L7
2008-04-19 22:10:06+00:00,,,,,,,,,,,,,,,,,,,,355.12,355.33,356.79,358.96,360.73,352.44,360.24,359.80,367.90,367.98,367.80,,,,366.41,363.98,361.20,360.62,351.95,343.65,350.89,351.14,358.63,362.42,358.64,,,,382.01,372.42,383.17,383.81,375.77,369.25,368.97,369.58,369.23,373.56,381.68,,,,388.93,389.12,389.92,384.32,389.96,378.48,369.91,373.91,386.56,387.56,399.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.92,315.52,,,,,,,,,,,,,,,,,,374.89,374.85,373.54,354.66,369.57,370.10,357.56,362.08,371.66,370.00,371.24,382.01,,,,362.71,364.78,301.86,L7
2008-06-29 22:15:45+00:00,,,,,,,378.82,381.54,382.74,384.08,381.91,,353.21,,323.03,,,,,,,354.63,357.77,368.48,366.40,380.77,372.81,,,340.23,,,,,,353.91,347.25,356.83,361.27,360.71,375.27,382.27,383.35,382.91,,,,,,385.12,391.93,379.74,369.04,371.38,379.79,375.02,363.57,362.96,,,,,,381.24,375.93,382.66,370.91,363.63,361.65,373.05,370.24,387.02,,,,,,425.17,431.06,392.68,344.07,296.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.68,371.87,352.76,365.69,377.69,375.33,372.96,382.62,,,,,,,L7
2008-07-08 22:09:28+00:00,,,,,,,366.11,371.52,380.40,389.61,382.97,371.19,383.14,393.14,,355.46,352.86,,,,360.80,355.80,361.36,363.07,369.39,360.34,375.57,372.08,368.41,373.19,361.01,,,,350.97,364.09,361.33,357.74,354.26,367.19,377.58,374.36,395.36,407.16,,,,,,,,,,,,,,,,,,,,383.59,386.18,389.74,387.27,385.89,377.45,384.02,391.22,415.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.78,408.61,,,,358.15,,377.44,376.60,364.71,367.58,382.52,372.96,377.53,379.46,371.24,,,,,278.43,L7
2008-07-24 22:09:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.72,354.18,360.09,370.92,375.81,375.88,371.90,376.51,373.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.97,372.18,364.81,350.63,300.25,379.32,376.16,360.80,371.38,375.21,367.11,,,,,366.46,355.89,,273.30,L7
2008-08-16 22:15:19+00:00,,,,367.92,361.93,367.07,367.92,363.77,369.84,369.21,365.07,350.98,342.76,271.29,,,,,,322.37,332.91,330.24,333.05,341.21,343.51,341.77,342.21,332.42,,,,,,333.81,334.44,334.14,335.36,332.62,342.12,338.72,344.14,345.53,,,,,,364.74,362.50,359.52,359.37,350.86,355.26,350.89,356.60,354.27,,,,,,355.51,364.25,364.61,368.39,365.77,361.12,356.90,354.97,367.17,,,,,,,,,,,,,,,,,,,,,,265.76,251.84,248.96,260.66,266.03,275.54,279.32,278.76,273.25,281.53,,,,,,,,,,,,,,,,,,,,337.29,330.43,327.52,314.65,356.75,345.78,334.19,332.51,341.61,,,,,,344.43,339.53,300.63,L7
2008-08-25 22:09:04+00:00,,,,360.73,360.45,364.89,368.59,365.01,365.88,377.88,369.06,366.55,350.52,,302.38,,,,318.08,337.29,341.31,344.98,344.79,346.03,351.62,353.06,345.63,345.40,329.71,,,,,334.09,338.91,338.33,350.17,350.58,344.51,345.95,353.51,357.44,367.48,,,,366.71,370.17,366.98,365.91,358.86,359.71,351.98,351.69,361.06,361.96,347.82,,,,362.67,361.61,364.05,367.37,363.55,354.59,359.09,362.69,358.31,356.14,371.34,,,,404.71,408.06,412.64,409.09,419.31,413.88,378.25,315.98,313.55,288.82,268.33,254.21,237.72,,,,272.60,266.41,252.53,249.09,266.49,280.15,286.93,282.81,283.96,289.43,297.34,302.90,,,,345.94,344.09,351.11,349.96,354.05,353.24,355.48,365.51,368.73,372.91,383.19,,,,355.55,355.89,350.52,326.21,320.25,351.16,342.09,340.12,340.99,351.85,358.72,,,,355.25,354.03,349.54,296.76,L7
2008-09-10 22:08:56+00:00,363.30,362.51,368.68,369.09,370.75,369.75,369.12,364.98,365.97,365.25,,,,,296.96,321.02,330.89,318.01,308.48,333.45,346.77,354.31,348.85,347.49,,,,358.05,336.46,341.83,342.32,345.76,334.73,329.84,330.46,328.09,341.67,341.42,341.11,,,,361.92,363.79,365.66,361.75,360.60,358.99,356.76,353.34,353.79,352.14,,,,,352.01,352.88,356.01,357.87,359.69,362.52,365.75,362.21,360.37,358.50,360.75,,,,375.24,387.33,402.08,405.80,413.06,412.25,410.89,412.68,413.85,399.95,,,,,,,,,,,,,,,,,,,,,,295.38,298.97,305.94,,,,,,,346.08,,,,373.48,380.44,374.83,368.93,361.36,356.87,351.34,345.29,340.86,324.22,348.25,,,,354.92,360.71,356.99,363.42,362.26,356.59,346.87,341.51,305.47,L7
2008-10-12 22:08:37+00:00,368.53,374.70,378.72,372.10,362.05,363.41,363.37,362.50,361.11,359.23,348.56,,,,,333.99,340.85,333.22,332.18,336.23,337.11,340.74,344.71,349.33,348.41,346.62,,,,334.27,336.25,338.67,339.70,343.87,337.88,339.20,345.59,340.31,339.91,337.28,,,,362.84,360.62,364.01,372.47,371.95,362.70,353.04,351.34,359.06,360.78,358.21,,,,356.98,365.87,371.44,372.55,366.26,360.73,366.49,361.42,366.15,363.96,363.14,,,,389.33,393.48,392.25,394.81,404.65,408.50,409.33,416.58,393.11,330.96,,,,,,,,,,,257.63,254.02,246.70,253.93,256.88,267.35,270.28,,,,288.71,306.89,314.28,327.08,341.43,354.03,340.79,336.60,346.71,347.26,358.94,363.87,,,,385.38,378.08,366.41,359.11,354.47,351.37,345.23,340.07,345.89,336.34,329.54,,,,354.71,351.82,348.88,345.16,344.04,351.55,333.57,L7
2008-10-28 22:08:53+00:00,368.90,369.92,371.18,366.43,361.65,,,,,,,,,301.03,322.67,338.38,341.29,340.02,327.09,333.86,,,,343.20,347.34,348.91,346.33,352.14,343.16,350.89,348.40,340.87,337.01,341.90,337.39,,,336.33,339.09,342.93,347.52,355.21,356.49,360.28,364.68,370.60,365.42,362.29,366.92,,,349.24,349.56,346.66,351.92,352.63,350.95,347.30,357.10,361.18,362.27,361.96,,,,368.09,362.38,362.68,358.52,362.31,372.90,380.54,382.42,383.08,393.03,400.40,,,,403.94,314.95,,,,,,,,,,,,,,,,250.39,251.99,250.57,264.88,269.34,275.17,297.42,306.61,303.82,,,,,,,,,,,,,,341.83,347.40,349.48,,,,345.61,,,,,,,,,,,,,L7
2008-11-12 22:09:22+00:00,377.77,383.65,385.34,377.48,370.62,368.00,371.72,365.77,364.44,359.15,354.32,,,305.40,327.69,331.82,338.02,337.68,334.28,336.20,341.19,349.08,350.35,345.78,344.87,353.47,352.05,353.40,348.41,347.15,359.87,352.49,344.80,345.63,337.99,339.55,331.96,331.34,335.71,337.62,343.60,355.78,357.05,361.75,354.99,362.79,366.29,358.87,363.02,362.76,361.81,351.66,344.89,349.14,357.89,355.09,358.37,352.87,360.21,360.48,368.48,365.23,364.32,364.77,361.55,368.82,361.53,363.98,362.43,368.93,375.03,393.09,405.76,402.06,404.45,406.89,421.19,420.42,425.98,425.86,314.07,,,,,,,,,,,258.97,257.43,260.75,263.14,256.47,266.99,268.36,272.77,267.70,279.09,293.35,312.56,319.60,334.15,346.84,365.42,348.66,344.69,355.12,353.63,369.15,367.93,366.90,376.54,389.30,383.21,374.84,357.45,359.29,350.91,352.79,353.52,336.97,344.43,334.19,328.32,346.51,346.58,352.95,358.56,357.61,353.10,350.09,343.99,350.69,335.91,L5
2008-12-22 22:15:43+00:00,374.71,379.24,371.51,374.59,377.16,366.77,368.93,,,,,,,,373.96,369.37,363.01,354.88,355.66,363.90,366.30,369.41,,,,,,,360.30,360.68,357.06,342.28,344.45,338.03,354.04,361.02,360.93,,,,,,354.13,375.25,372.59,370.94,372.85,369.62,368.60,372.53,,,,,,,367.23,359.70,363.61,375.51,369.25,364.31,368.46,377.44,378.61,,,,,,392.03,403.69,408.16,424.74,426.54,419.73,422.36,421.94,,,,,,,,,,266.27,250.40,259.82,273.32,269.41,264.39,257.31,269.89,,,,,,,317.58,312.15,332.79,345.03,363.62,368.81,366.95,364.98,365.06,,,,,,396.30,388.38,386.75,378.25,371.71,360.48,364.43,362.32,,,,,,,377.55,375.92,378.96,374.29,367.76,356.99,363.87,364.31,L7
2008-12-23 22:04:28+00:00,366.98,368.34,366.37,363.36,364.92,359.35,357.84,354.94,364.42,372.07,376.87,,,326.91,361.94,354.55,348.12,344.66,341.24,346.57,347.86,357.30,369.60,371.51,370.85,364.10,357.46,358.35,355.75,346.50,339.53,336.65,329.22,332.54,339.23,339.08,342.81,345.96,346.31,343.94,345.61,347.43,349.87,354.85,351.99,356.60,354.80,353.05,351.49,354.42,356.95,354.01,346.48,346.72,350.95,355.69,354.91,348.31,348.02,349.83,353.35,351.41,350.27,358.11,361.58,374.93,369.71,371.37,372.02,377.43,384.26,387.77,396.57,403.25,408.82,408.21,412.42,411.97,403.38,398.01,391.31,353.71,334.85,,,,,,,245.21,259.13,255.15,256.00,256.02,265.32,261.72,282.08,291.42,286.43,294.76,311.81,311.30,299.33,299.82,327.89,346.06,358.27,347.01,344.50,349.68,353.07,362.54,358.31,357.65,377.87,386.87,376.14,363.54,362.08,349.44,334.18,335.97,333.15,336.07,350.06,344.27,339.82,349.28,349.18,354.46,358.24,361.96,359.51,353.33,349.00,347.14,331.81,L5
2009-01-23 22:15:54+00:00,,363.76,362.86,358.66,356.48,356.64,355.98,361.34,367.62,369.01,368.12,,,,,,332.33,333.07,335.08,350.66,354.28,352.25,351.83,360.49,355.39,,,,,,,337.52,346.07,355.38,365.67,362.51,346.70,346.53,357.38,359.19,,,,,,366.01,367.78,355.40,354.24,364.17,362.51,365.86,356.65,355.82,,,,,,369.62,365.92,363.84,368.71,373.14,376.58,379.70,377.21,371.13,,,,,,397.52,404.97,416.21,419.87,415.67,399.83,372.44,356.05,351.84,,,,,,,,269.53,267.94,251.35,248.92,251.81,256.25,269.10,278.35,285.08,,,,,,,316.83,328.19,339.07,341.36,341.69,343.90,349.18,354.48,358.30,,,,,,354.45,347.08,356.14,354.76,353.49,337.74,341.81,336.44,330.81,,,,,,345.89,341.32,340.28,345.92,340.89,L7
2009-02-17 22:09:55+00:00,366.16,370.10,365.78,370.88,369.46,,,,364.63,374.51,377.28,374.79,368.07,,370.13,370.00,363.56,357.00,356.43,348.32,,,,353.41,336.10,343.08,341.78,346.61,356.43,371.97,363.10,351.74,355.40,370.17,380.61,,,,356.99,383.52,388.22,387.47,377.04,379.95,392.34,396.36,401.18,400.47,392.55,,,,372.45,371.45,367.12,373.37,374.51,380.28,384.54,384.63,378.92,380.49,,,,,384.73,384.64,379.95,385.13,384.54,404.40,415.10,411.36,411.19,417.28,,,,381.78,356.89,336.64,331.43,321.07,241.12,,,321.67,289.30,288.51,278.83,260.77,,,,276.11,287.94,298.01,295.28,324.99,339.71,321.65,288.78,301.88,318.01,333.80,346.46,,,,356.02,358.63,366.24,376.73,379.72,380.50,378.27,375.35,367.98,357.76,366.61,,,,347.20,347.59,338.52,352.32,349.47,353.70,350.15,351.51,350.46,351.68,353.17,,,L7
2009-02-24 22:16:10+00:00,385.69,382.15,376.31,381.41,379.42,379.49,375.38,379.22,375.81,,,,,,,360.34,351.32,348.61,344.84,344.48,355.93,365.55,362.64,,,,,,,364.30,352.26,343.70,344.64,362.76,372.77,370.44,362.74,352.78,,,,,,368.39,371.35,375.09,382.60,391.10,380.99,383.33,385.87,389.86,,,,,,374.58,379.71,375.59,381.38,385.46,380.49,382.69,382.23,381.20,,,,,,408.89,416.70,417.15,428.94,438.96,445.84,432.82,424.41,394.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.31,392.49,383.92,380.05,389.80,391.73,381.35,350.97,387.14,,,,,,381.96,377.98,373.89,378.77,388.01,400.49,,L7
2009-03-21 22:10:11+00:00,380.84,378.21,379.16,378.66,377.45,370.18,371.49,369.51,382.11,,,,377.36,348.37,354.58,368.49,371.51,368.12,364.74,357.76,357.38,361.34,364.47,359.64,,,,365.35,366.75,361.68,358.05,353.48,360.11,367.93,371.37,369.20,365.31,373.51,,,,384.19,381.57,383.61,379.98,391.29,387.43,379.80,384.31,388.53,387.03,383.59,,,,377.81,374.58,380.89,378.20,384.62,383.89,378.88,393.07,387.62,387.67,380.45,,,,389.58,390.84,397.41,410.31,418.21,418.24,419.01,420.85,416.22,414.04,402.94,,,,313.82,,,274.00,284.11,280.53,291.51,288.25,278.10,276.44,273.05,277.36,289.58,,,,309.74,313.95,315.96,321.01,327.54,331.50,352.34,360.38,362.46,355.86,356.02,355.09,,,,383.00,389.25,384.83,382.67,372.40,366.18,377.10,367.61,373.89,363.95,375.58,,,367.67,368.38,362.76,366.35,362.81,364.59,367.38,363.58,373.39,354.77,L7
2009-04-22 22:10:22+00:00,384.87,,,,377.66,369.72,370.29,378.38,372.46,371.91,384.40,372.92,,,343.17,361.70,,,,364.18,366.59,365.88,356.90,369.68,379.31,385.93,379.53,379.70,379.45,373.16,371.35,,,,352.04,358.93,358.83,351.66,360.71,366.06,365.36,370.69,364.32,368.50,371.25,,,,384.43,380.07,375.85,364.87,365.91,370.53,376.10,383.39,380.21,374.52,381.23,,,,390.21,385.46,380.02,385.45,379.56,383.42,387.02,387.44,384.39,395.69,404.84,,,,424.44,420.63,421.82,416.56,411.70,401.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.43,371.88,342.38,354.90,366.88,352.74,368.65,373.57,372.29,367.78,364.85,363.78,,,364.92,374.72,310.41,L7
2009-05-24 22:10:26+00:00,388.75,387.99,386.27,386.54,380.09,371.85,385.83,389.72,384.77,381.76,375.01,367.38,,,,,353.31,357.61,348.43,358.65,364.45,366.44,369.31,380.51,378.29,372.44,368.62,,,,355.84,362.85,362.10,353.56,351.53,358.29,356.58,362.81,362.81,378.32,373.17,,,,380.60,383.64,381.09,378.69,385.89,374.58,384.04,378.52,382.51,378.28,383.46,,,,379.65,378.22,383.77,380.46,387.01,395.38,395.84,395.66,381.15,377.37,377.22,,,,402.20,403.97,409.85,410.26,412.45,425.81,425.52,436.75,458.38,448.49,348.93,,,,,261.60,250.38,,,287.18,281.17,282.00,290.17,292.04,298.09,301.28,303.68,303.61,,,,,,,,,,,,,,,,,,376.68,363.11,365.22,362.39,356.14,,368.46,377.61,364.70,370.01,379.10,,,,372.22,363.03,356.29,356.20,349.20,294.95,L7
