dates,nzd0438-0000,nzd0438-0001,nzd0438-0002,nzd0438-0003,nzd0438-0004,nzd0438-0005,nzd0438-0006,nzd0438-0007,nzd0438-0008,nzd0438-0009,nzd0438-0010,nzd0438-0011,nzd0438-0012,nzd0438-0013,nzd0438-0014,nzd0438-0015,nzd0438-0016,nzd0438-0017,nzd0438-0018,nzd0438-0019,nzd0438-0020,nzd0438-0021,nzd0438-0022,nzd0438-0023,nzd0438-0024,nzd0438-0025,nzd0438-0026,nzd0438-0027,nzd0438-0028,nzd0438-0029,nzd0438-0030,nzd0438-0031,nzd0438-0032,nzd0438-0033,nzd0438-0034,nzd0438-0035,nzd0438-0036,nzd0438-0037,nzd0438-0038,nzd0438-0039,nzd0438-0040,nzd0438-0041,nzd0438-0042,nzd0438-0043,nzd0438-0044,nzd0438-0045,nzd0438-0046,nzd0438-0047,nzd0438-0048,nzd0438-0049,nzd0438-0050,nzd0438-0051,nzd0438-0052,nzd0438-0053,nzd0438-0054,nzd0438-0055,nzd0438-0056,nzd0438-0057,nzd0438-0058,nzd0438-0059,nzd0438-0060,nzd0438-0061,nzd0438-0062,nzd0438-0063,nzd0438-0064,nzd0438-0065,nzd0438-0066,nzd0438-0067,nzd0438-0068,nzd0438-0069,nzd0438-0070,nzd0438-0071,nzd0438-0072,nzd0438-0073,nzd0438-0074,nzd0438-0075,nzd0438-0076,nzd0438-0077,nzd0438-0078,nzd0438-0079,nzd0438-0080,nzd0438-0081,nzd0438-0082,nzd0438-0083,nzd0438-0084,nzd0438-0085,nzd0438-0086,nzd0438-0087,nzd0438-0088,nzd0438-0089,nzd0438-0090,nzd0438-0091,nzd0438-0092,nzd0438-0093,nzd0438-0094,nzd0438-0095,nzd0438-0096,nzd0438-0097,nzd0438-0098,nzd0438-0099,nzd0438-0100,nzd0438-0101,nzd0438-0102,nzd0438-0103,nzd0438-0104,nzd0438-0105,nzd0438-0106,nzd0438-0107,nzd0438-0108,nzd0438-0109,nzd0438-0110,nzd0438-0111,nzd0438-0112,nzd0438-0113,nzd0438-0114,nzd0438-0115,nzd0438-0116,nzd0438-0117,nzd0438-0118,nzd0438-0119,nzd0438-0120,nzd0438-0121,nzd0438-0122,nzd0438-0123,nzd0438-0124,nzd0438-0125,nzd0438-0126,nzd0438-0127,nzd0438-0128,nzd0438-0129,nzd0438-0130,nzd0438-0131,nzd0438-0132,nzd0438-0133,nzd0438-0134,nzd0438-0135,nzd0438-0136,satname
2008-08-16 22:15:19+00:00,359.87,367.03,368.41,367.12,364.51,366.46,371.21,371.25,372.09,377.09,374.39,369.81,362.52,351.99,361.84,363.68,361.22,357.96,354.29,341.69,348.36,351.45,353.53,357.42,359.85,365.46,363.05,361.26,366.48,358.66,355.74,355.82,362.89,354.56,357.17,357.11,354.23,354.47,354.47,361.32,364.48,368.12,376.12,381.10,376.28,382.21,375.51,382.94,368.30,375.40,377.68,370.10,366.22,374.83,373.89,375.30,383.84,387.21,,391.10,389.08,373.95,377.25,380.97,379.72,380.88,374.75,371.12,370.81,377.46,386.83,400.83,392.83,407.78,432.81,419.43,437.67,417.79,402.45,384.01,340.53,296.58,,292.61,272.84,260.73,252.10,,,294.12,297.55,279.71,270.87,265.06,273.48,280.36,285.83,284.20,288.66,290.96,298.15,313.39,313.63,,,,,,,360.49,365.34,368.00,386.23,396.27,397.56,393.39,397.48,401.33,393.66,382.62,364.58,358.43,327.48,352.24,365.89,355.18,360.26,368.81,367.13,376.44,383.52,382.95,374.83,371.40,357.88,359.28,301.25,L7
2008-08-25 22:09:04+00:00,359.87,367.03,368.41,365.84,363.49,366.07,370.77,370.21,371.05,377.20,373.63,369.15,360.52,351.99,349.95,363.68,361.22,357.96,345.24,340.81,347.18,350.53,352.28,355.79,358.67,363.91,361.12,359.27,360.35,358.66,355.74,355.82,362.89,351.15,354.56,354.76,353.72,353.98,353.23,359.61,363.38,366.94,374.88,381.10,376.28,382.21,372.57,380.81,368.04,373.50,374.55,368.37,363.85,371.52,372.29,373.39,376.64,387.21,,391.10,380.28,370.86,373.95,378.70,377.41,377.13,372.51,370.07,369.25,375.09,384.61,400.83,392.83,407.78,423.44,413.75,429.32,414.89,406.66,391.48,349.96,306.28,313.55,290.72,270.58,257.47,244.91,,,294.12,285.08,275.28,264.75,259.73,271.73,280.31,286.11,283.85,287.48,290.58,297.95,309.89,313.63,,,345.94,344.09,351.11,349.96,357.27,359.29,361.74,379.32,387.09,389.34,390.84,397.48,401.33,393.66,377.21,362.84,357.11,327.16,348.24,364.05,353.55,358.02,365.72,365.22,373.49,383.52,382.95,374.83,367.36,357.11,356.84,300.50,L7
2008-09-10 22:08:56+00:00,364.05,363.59,369.99,366.97,364.38,367.24,370.39,368.89,371.87,377.59,376.72,369.15,360.52,355.30,339.09,355.48,349.67,336.91,328.10,337.06,347.42,350.42,351.43,354.19,357.01,362.44,363.08,359.44,359.05,359.66,358.04,356.88,354.33,342.37,345.49,349.76,352.68,353.95,352.95,360.83,367.43,369.57,377.10,381.83,376.48,383.81,363.65,378.98,364.66,369.41,371.80,366.18,363.88,373.40,376.19,376.18,372.53,380.34,356.01,383.48,375.26,367.14,370.79,374.82,374.58,374.57,370.05,370.32,369.50,378.25,384.95,401.29,402.08,405.80,423.24,410.15,411.76,415.65,414.38,399.62,356.33,306.28,313.55,290.72,270.58,257.47,244.91,,,,272.60,266.09,252.19,249.03,269.97,279.06,285.13,284.42,287.95,287.59,297.95,306.26,306.30,305.94,,345.94,344.09,351.11,349.96,357.27,354.89,361.74,379.32,387.09,385.38,392.03,397.33,392.56,382.47,370.03,356.84,351.43,329.90,349.71,363.42,353.15,358.01,364.75,364.08,371.66,379.10,376.75,371.07,363.88,352.79,348.84,292.74,L7
2008-10-12 22:08:37+00:00,365.91,368.61,373.70,367.46,363.80,366.28,368.99,368.22,370.99,374.21,369.51,362.91,357.41,332.22,307.46,336.82,341.53,325.62,319.58,336.89,345.70,348.21,349.93,353.76,355.30,357.13,359.20,355.17,350.64,351.46,346.53,342.22,337.22,342.62,344.40,347.38,351.61,350.91,350.34,353.23,363.03,365.28,374.11,375.07,363.14,362.88,366.59,369.57,364.27,366.68,366.52,362.88,361.26,360.23,366.76,365.12,359.24,363.62,360.94,364.65,364.97,366.97,368.78,373.63,371.45,372.48,368.80,367.03,365.26,373.39,379.12,395.66,397.78,399.02,404.19,408.32,410.68,414.07,420.20,399.90,351.09,306.28,313.55,288.82,268.33,254.21,237.72,,,,272.60,263.27,252.80,248.25,260.36,267.69,276.61,277.47,281.36,281.34,296.93,300.63,302.93,310.11,327.08,343.69,349.06,345.95,343.28,350.38,348.86,357.21,364.69,368.73,373.19,381.82,392.66,385.21,370.58,363.72,356.44,351.42,332.45,348.53,362.10,351.43,352.94,363.43,361.97,368.23,371.16,362.16,355.57,355.87,351.33,349.38,298.57,L7
2008-10-28 22:08:53+00:00,366.91,369.04,372.86,367.25,363.37,366.28,368.99,368.22,370.99,374.21,369.51,362.91,357.41,321.82,311.26,337.21,341.47,330.42,321.46,332.64,343.78,346.78,348.42,351.26,354.44,355.24,356.51,352.02,344.44,348.08,347.00,341.77,337.15,338.54,340.60,345.41,350.33,348.96,349.77,352.10,362.42,364.70,372.92,375.40,363.65,365.45,366.30,365.63,363.17,363.39,363.06,358.46,357.32,355.77,362.34,360.97,353.59,355.03,359.66,363.50,364.29,361.57,363.69,370.92,369.31,369.36,366.50,365.82,362.18,368.54,376.19,391.90,392.66,393.71,401.40,406.34,410.68,414.07,420.20,400.71,342.06,306.28,313.55,288.82,268.33,254.21,237.72,,,,272.60,263.27,252.80,248.25,260.36,267.69,270.05,271.10,271.10,275.85,282.74,290.54,301.09,308.94,315.45,343.69,349.06,345.95,343.28,350.38,348.86,357.21,364.69,368.73,373.19,381.82,392.66,385.21,363.39,358.22,352.21,347.73,328.01,345.52,359.04,350.41,351.42,361.78,360.63,367.48,368.44,362.16,355.57,355.87,349.05,345.53,298.03,L7
2008-11-12 22:09:22+00:00,369.62,372.69,375.98,368.96,364.57,366.62,369.38,367.87,370.05,372.06,366.98,362.91,357.41,317.71,314.55,336.13,340.78,332.23,324.02,333.23,343.35,347.11,348.70,350.57,353.08,354.99,355.77,352.25,345.23,347.93,349.57,344.45,339.06,339.55,340.28,344.67,348.03,347.00,348.21,350.29,359.73,363.43,370.28,373.12,361.49,364.79,366.30,364.50,363.15,363.28,362.85,357.49,355.25,354.66,361.45,359.79,354.54,354.60,359.80,362.74,365.13,362.18,363.82,370.04,368.20,369.29,365.88,365.56,362.22,368.60,376.00,392.10,395.94,395.80,402.01,406.45,413.31,415.34,421.36,404.90,336.46,306.28,313.55,288.82,268.33,254.21,237.72,,,,272.60,262.19,253.96,251.38,261.06,264.88,269.44,270.55,271.51,273.81,281.82,291.10,303.96,311.61,321.68,344.74,354.51,346.85,343.75,351.96,350.05,361.19,365.77,367.81,374.31,384.31,390.30,382.62,362.20,358.40,352.03,348.45,332.26,344.45,357.41,348.10,348.12,359.24,358.62,364.57,366.47,361.02,354.75,354.71,348.21,346.56,303.44,L5
2008-12-22 22:15:43+00:00,370.64,374.00,375.09,369.76,366.37,366.65,369.32,367.87,370.05,372.06,366.98,362.91,357.41,317.71,324.45,341.67,344.49,336.76,329.30,337.61,346.63,349.90,348.70,350.57,353.08,354.99,355.77,352.25,347.74,349.75,350.82,344.01,340.14,339.36,341.81,346.49,349.46,347.00,348.21,350.29,359.73,363.43,367.97,373.43,363.71,366.02,367.39,365.23,363.93,364.60,362.85,357.49,355.25,354.66,361.45,359.79,356.66,355.45,360.56,365.30,365.82,362.49,364.59,370.96,369.50,369.29,365.88,365.56,362.22,368.60,378.29,393.76,398.38,401.59,406.10,408.66,415.12,416.44,421.36,404.90,336.46,306.28,313.55,288.82,268.33,254.21,237.72,266.27,250.40,259.82,272.96,263.64,256.04,252.56,262.82,264.88,269.44,270.55,271.51,273.81,281.82,295.52,305.60,315.84,327.52,349.46,358.09,351.88,349.06,355.24,350.05,361.19,365.77,367.81,374.31,387.31,389.92,383.44,364.88,360.30,353.08,350.45,336.56,344.45,357.41,348.10,348.12,359.24,358.62,366.74,368.04,364.61,359.63,356.88,349.46,349.45,311.05,L7
2008-12-23 22:04:28+00:00,370.03,373.06,373.63,368.96,366.19,365.61,368.05,366.25,369.35,372.06,368.39,362.91,357.41,319.55,329.80,343.51,345.01,338.08,331.00,338.73,346.78,350.72,351.31,352.90,355.30,356.13,356.01,353.12,348.89,349.34,349.21,342.79,338.32,338.60,341.55,345.75,348.80,346.89,348.02,349.58,357.97,361.43,365.71,371.10,361.76,364.45,365.59,363.71,362.37,363.33,362.01,357.05,354.00,353.53,359.70,359.11,356.41,354.43,358.47,362.72,364.04,361.10,362.55,369.54,368.62,369.92,366.30,366.29,363.62,369.86,379.03,393.01,398.08,401.86,406.49,408.60,414.67,415.80,418.36,403.92,345.60,322.09,324.20,288.82,268.33,254.21,237.72,266.27,250.40,252.51,268.35,262.22,256.04,253.14,263.24,264.25,271.55,274.03,274.50,278.00,287.82,297.77,304.55,313.17,327.59,348.78,358.12,350.90,348.15,354.12,350.66,361.53,363.90,364.43,375.20,387.22,387.62,380.12,364.48,358.94,350.98,348.84,336.13,343.52,356.68,347.62,347.08,357.82,357.44,364.98,366.64,364.17,359.61,356.38,349.40,349.12,313.35,L5
2009-01-23 22:15:54+00:00,370.03,371.73,372.09,367.82,365.11,364.49,365.43,362.62,365.61,367.40,363.67,358.76,346.64,301.16,330.93,341.52,342.07,337.36,331.51,340.06,345.97,349.79,349.03,350.63,351.71,351.32,348.74,349.96,345.63,346.89,347.24,342.03,339.43,339.45,341.78,342.74,344.40,340.64,343.27,343.66,346.88,352.28,357.82,363.13,361.76,364.67,365.87,362.79,361.47,360.71,357.80,355.32,352.23,351.30,355.68,355.93,355.21,353.01,358.47,363.70,364.27,361.41,363.32,366.77,366.51,367.07,364.47,364.56,361.25,366.40,378.47,390.29,398.08,401.24,406.30,409.55,415.41,414.44,413.15,401.03,347.60,340.51,324.20,288.82,268.33,254.21,237.72,266.27,250.40,258.19,268.25,260.67,255.02,252.95,262.24,265.06,272.52,275.61,274.50,278.00,287.82,297.77,304.55,313.17,325.80,345.35,354.95,349.31,347.07,352.42,350.41,360.12,362.78,364.43,375.20,387.22,381.59,374.43,360.26,355.81,350.02,348.19,342.79,330.00,348.00,339.85,333.80,342.32,348.83,360.88,360.88,362.75,357.32,352.79,347.45,348.72,326.17,L7
2009-02-17 22:09:55+00:00,369.48,371.53,371.31,368.15,365.95,364.12,365.08,362.42,364.87,368.16,365.70,370.67,359.29,311.11,336.53,345.59,344.76,339.82,334.28,342.94,347.83,352.58,351.69,352.15,350.65,351.54,348.65,352.32,347.17,350.47,349.50,343.25,341.42,343.49,346.91,343.97,345.69,341.78,345.13,350.06,355.69,360.67,360.57,365.53,366.12,368.63,369.79,366.76,364.81,360.88,357.54,355.95,354.68,354.24,357.79,359.75,357.97,356.90,362.19,366.32,365.90,364.18,363.18,367.08,366.24,367.25,367.42,368.52,366.25,369.99,379.33,392.31,400.51,402.51,406.84,410.41,415.41,414.44,413.15,398.62,348.93,339.54,326.61,304.94,254.72,254.21,237.72,293.97,269.85,265.77,270.36,259.96,255.55,253.61,262.50,266.74,274.29,278.28,277.80,288.35,299.46,300.75,302.30,311.56,324.69,343.70,353.74,349.31,347.07,352.42,351.21,359.87,363.36,367.50,376.10,386.10,381.04,374.58,361.23,356.02,353.28,350.73,344.97,332.55,346.80,340.15,334.52,347.27,350.40,359.68,359.10,360.88,356.34,352.65,348.55,350.03,329.82,L7
2009-02-24 22:16:10+00:00,371.50,372.71,371.86,370.44,368.06,366.20,366.05,364.79,366.29,366.54,365.03,374.79,368.07,311.11,342.22,347.43,345.49,340.79,337.25,343.74,349.92,355.52,354.66,353.03,350.49,351.24,349.40,353.71,350.09,352.20,349.85,343.30,341.78,346.68,350.67,348.56,347.49,342.10,345.21,350.75,356.24,361.47,359.42,365.89,366.78,369.35,371.55,369.08,366.36,363.37,362.05,360.26,355.13,354.67,356.97,359.19,359.66,359.11,364.38,367.35,367.98,366.83,365.53,369.26,368.91,371.06,368.61,369.49,368.23,373.45,380.67,394.38,402.53,404.13,409.53,413.84,420.15,417.83,414.01,396.22,344.04,347.40,333.14,321.07,241.12,,,293.97,269.85,265.77,269.80,258.88,256.15,254.52,261.71,264.06,272.18,277.52,276.26,288.08,299.99,300.45,302.30,311.56,324.69,343.32,355.34,348.95,346.49,352.09,350.87,360.75,362.93,367.09,376.90,386.68,383.07,377.14,363.75,358.75,357.05,356.62,352.85,337.67,351.30,339.77,333.40,349.37,350.04,359.87,362.36,363.32,358.53,355.59,352.79,357.31,335.33,L7
2009-03-21 22:10:11+00:00,373.70,374.45,373.03,371.51,368.80,366.26,366.39,365.55,368.59,366.79,365.03,374.79,372.72,320.43,351.83,353.37,350.00,346.36,343.50,346.44,351.44,356.52,357.27,354.77,350.49,351.24,349.40,355.17,355.13,354.68,351.81,344.16,344.60,350.91,355.22,354.43,350.86,346.68,345.90,350.75,356.24,366.02,362.69,368.37,368.57,372.63,374.54,371.39,369.42,368.40,367.59,364.75,355.13,354.67,356.97,362.92,363.43,362.61,367.16,370.32,370.67,368.65,369.44,372.89,372.81,374.19,369.92,369.49,368.23,376.68,383.27,395.64,403.56,405.51,410.11,414.59,421.58,418.34,414.04,396.59,344.04,347.40,333.14,317.44,241.12,,274.00,290.68,273.41,270.92,273.49,261.63,259.53,257.61,264.31,268.31,272.18,277.52,276.26,292.41,302.78,303.39,305.45,314.65,325.54,344.61,356.06,351.20,348.05,352.75,352.38,360.75,362.93,367.09,379.28,388.44,384.50,379.10,364.97,359.78,359.91,359.81,357.56,344.30,354.71,339.77,333.40,353.94,353.40,360.28,363.70,363.24,358.83,356.94,354.88,361.86,343.54,L7
2009-04-22 22:10:22+00:00,375.74,374.42,372.31,371.43,370.54,367.16,367.38,368.19,370.21,369.33,372.20,373.86,372.72,320.43,350.59,356.83,351.15,348.00,344.92,349.55,355.65,360.12,359.30,357.67,355.64,359.10,355.43,359.26,358.61,359.54,356.20,344.84,345.21,351.79,356.79,357.25,352.75,348.30,349.37,355.54,358.06,366.80,362.92,369.07,369.90,373.71,374.79,371.33,371.84,372.26,371.67,365.58,355.99,356.72,360.80,366.33,365.82,364.81,369.08,370.18,370.43,368.95,373.65,375.60,375.46,376.95,372.52,372.87,371.99,378.47,383.43,396.44,404.98,407.17,412.02,415.84,423.85,419.95,414.91,399.52,357.50,360.85,333.14,317.44,241.12,,274.00,290.68,273.41,270.92,273.49,262.29,260.64,259.79,266.39,270.60,273.15,278.97,276.26,292.41,302.78,305.84,305.21,314.71,325.32,345.14,356.40,353.29,350.34,353.96,353.40,361.20,362.69,367.09,379.28,388.44,384.36,379.27,364.79,359.86,361.68,362.74,357.16,346.77,357.34,343.05,341.22,357.87,357.18,361.53,365.15,364.94,360.25,358.62,357.49,365.17,339.68,L7
2009-05-24 22:10:26+00:00,378.29,375.68,372.61,373.44,372.83,367.71,369.39,372.19,373.12,373.85,376.34,371.70,372.72,337.64,360.76,364.07,354.74,351.99,349.49,354.31,358.97,362.60,362.46,365.87,363.99,366.39,361.85,362.50,363.74,363.05,356.74,346.89,348.86,354.34,360.91,359.92,356.27,355.54,356.84,366.21,368.09,372.45,365.39,371.76,374.30,377.13,378.25,375.45,375.31,373.95,375.38,372.79,364.80,364.56,369.41,372.57,370.29,369.71,373.57,374.00,373.78,372.12,376.89,379.98,380.36,382.90,378.47,377.59,379.05,384.89,387.21,399.64,407.70,410.89,415.51,418.52,422.60,420.72,414.83,400.45,394.87,378.38,338.40,317.44,241.12,,274.00,283.41,267.65,270.92,273.49,266.99,265.38,264.04,271.80,277.71,286.62,293.95,295.13,308.27,321.82,316.62,305.32,315.51,327.85,344.80,354.60,354.45,351.76,353.66,353.34,358.55,360.95,367.19,380.20,388.23,384.59,379.58,368.88,362.49,364.64,363.22,357.76,352.02,363.75,349.15,349.56,364.39,359.83,363.25,366.24,367.03,361.67,359.50,359.02,364.96,332.86,L7
2009-05-31 22:16:36+00:00,378.39,376.15,373.64,375.05,374.55,370.39,371.57,373.93,373.12,373.85,376.34,371.70,372.72,337.64,360.76,364.07,354.74,351.99,349.49,354.31,358.97,362.60,362.46,365.87,363.99,366.39,361.85,362.50,363.74,363.81,357.97,349.48,351.70,356.64,360.93,360.22,357.50,355.54,356.84,366.21,368.09,372.45,365.39,374.97,376.23,378.99,380.74,377.27,377.19,375.33,376.17,372.79,364.80,364.56,369.41,372.57,370.29,372.43,375.10,376.17,375.45,373.19,376.99,380.29,381.81,382.90,378.47,377.59,379.05,384.89,387.21,398.55,408.16,412.02,416.08,416.56,420.18,420.95,416.18,400.45,394.87,378.38,338.40,317.44,241.12,,274.00,283.41,267.65,270.92,273.49,266.99,265.38,264.04,271.80,277.71,286.62,293.95,295.13,308.27,321.82,316.62,305.32,315.51,327.85,344.80,354.60,354.45,351.76,353.66,353.34,358.55,360.95,367.19,380.20,388.23,384.52,380.02,369.60,362.49,364.19,363.04,359.06,355.75,363.75,349.15,349.56,364.39,359.83,363.25,366.24,366.73,361.79,359.96,360.15,363.76,326.33,L7
2009-06-25 22:10:23+00:00,380.91,376.93,375.21,377.07,375.55,372.83,374.30,377.10,374.57,374.30,376.20,371.70,368.27,355.82,356.06,361.02,352.43,351.94,349.52,352.36,358.33,362.49,360.72,365.27,362.27,367.15,363.31,363.36,365.29,365.19,361.65,352.94,355.87,362.42,364.47,362.46,358.81,358.92,359.47,371.77,375.58,378.45,374.17,376.97,380.88,383.02,386.90,382.39,382.09,379.28,378.14,374.94,369.38,369.02,375.56,378.75,376.01,379.79,379.23,378.59,379.12,376.24,380.22,382.18,384.00,382.98,380.66,379.14,381.40,387.38,386.59,399.68,410.09,411.37,415.55,417.42,421.11,422.29,418.31,400.85,395.75,384.54,340.18,317.44,241.12,,274.00,289.13,273.40,283.18,278.34,269.35,268.84,268.95,274.59,281.71,288.13,294.79,299.48,312.78,326.83,318.81,304.89,314.71,322.11,338.11,348.64,351.91,348.78,349.96,353.43,356.56,362.27,376.73,381.36,375.40,380.67,377.93,369.42,363.26,365.23,367.32,363.59,357.41,366.04,350.37,352.00,366.05,361.13,360.29,364.12,363.35,357.61,357.21,359.35,366.52,310.65,L7
2009-07-11 22:10:19+00:00,380.91,376.93,375.21,377.07,375.55,372.83,374.30,377.10,374.57,374.30,376.20,373.31,371.62,366.15,361.91,363.88,354.35,353.66,351.61,354.35,360.52,364.61,360.72,365.27,362.27,367.15,367.24,364.66,366.70,367.72,363.16,352.94,357.97,362.78,364.17,362.33,358.99,358.92,359.47,371.77,377.64,378.67,375.86,377.98,381.80,384.12,387.31,383.79,382.09,379.28,378.54,374.94,369.38,369.02,378.69,381.26,379.80,381.08,379.73,378.40,380.10,377.47,379.54,381.77,383.43,382.98,380.66,379.14,381.40,387.38,386.59,399.68,410.09,411.37,415.55,417.42,421.11,422.29,418.31,400.85,395.75,384.54,340.18,317.44,241.12,,274.00,289.13,273.40,283.18,278.34,269.35,268.84,268.95,274.59,281.71,288.13,294.79,299.48,312.78,326.83,318.81,304.89,314.71,322.11,338.11,348.64,351.91,348.78,349.96,353.43,356.56,362.27,376.73,375.63,374.91,379.38,375.99,359.90,358.07,363.23,367.32,363.59,354.19,366.04,350.37,352.00,366.43,362.14,362.24,365.38,363.34,357.69,356.36,358.71,366.52,305.85,L7
2009-08-28 22:10:09+00:00,376.53,373.96,382.10,383.82,380.88,375.22,378.61,380.50,379.78,376.84,379.70,372.82,367.35,360.97,359.86,357.54,354.01,355.55,356.22,358.27,362.69,366.89,362.47,369.43,378.80,379.19,375.73,369.17,369.27,360.67,360.07,353.06,363.53,362.79,359.75,360.95,356.11,357.79,354.14,363.41,366.48,370.94,370.36,374.23,377.77,381.24,389.38,384.67,386.72,376.10,376.03,367.18,364.67,363.82,374.48,377.84,375.63,378.48,375.06,375.37,382.92,377.99,381.18,379.13,378.99,375.54,370.97,372.09,374.32,378.67,376.54,387.62,400.23,404.34,416.07,410.70,415.24,417.66,421.41,418.75,435.04,424.85,348.93,313.82,,,274.00,272.86,265.45,291.51,288.25,282.64,278.81,277.53,283.77,290.81,298.09,301.28,303.68,306.67,313.95,315.96,321.01,327.54,331.50,352.34,360.38,362.46,355.86,356.02,355.09,,,,373.59,373.05,375.67,366.37,347.12,354.50,359.42,364.37,361.03,354.30,365.27,347.97,369.33,362.91,359.12,360.86,361.50,360.22,354.05,355.82,357.82,363.17,297.63,L7
2009-09-04 22:16:20+00:00,376.53,373.96,382.10,382.36,381.14,377.54,379.73,382.06,380.14,379.47,383.61,374.62,367.54,360.97,359.86,357.54,354.01,355.55,356.18,357.16,363.17,365.71,362.69,367.98,375.22,376.64,373.67,369.17,369.27,360.67,360.07,353.06,363.53,361.49,358.38,360.11,356.24,357.26,352.84,361.75,365.05,369.95,370.36,374.23,377.77,381.24,389.38,383.04,385.11,375.49,375.48,369.00,366.88,366.10,375.20,377.84,375.63,378.48,375.06,375.37,382.92,379.16,382.28,379.54,379.49,377.08,372.22,373.08,376.69,378.67,376.54,387.62,400.23,404.34,416.07,411.54,418.55,420.12,424.91,428.43,444.49,431.51,338.68,313.82,,,274.00,272.86,265.45,291.51,294.53,287.10,283.80,278.70,285.59,293.61,304.99,310.24,316.05,315.20,313.95,315.96,321.01,327.54,331.50,352.34,368.96,360.78,355.86,356.02,355.09,,,,373.59,373.05,375.67,366.37,347.12,354.50,361.49,367.63,359.84,354.30,368.35,352.53,369.19,362.98,359.12,360.86,361.50,360.22,354.05,355.82,357.83,365.26,299.43,L7
2009-09-29 22:10:06+00:00,372.63,369.40,376.36,383.59,382.07,379.38,379.70,381.17,374.78,376.24,379.39,369.65,359.66,358.08,361.62,352.76,347.34,350.63,354.05,357.04,364.32,363.13,358.63,365.46,369.62,371.03,369.22,363.02,364.18,358.16,357.03,348.00,364.39,360.20,356.22,358.59,352.90,350.81,349.91,356.92,361.99,364.04,362.66,368.26,374.15,376.36,384.31,383.69,385.31,372.88,370.26,363.38,363.77,363.30,371.36,373.82,371.86,374.25,371.43,369.73,378.06,379.22,380.48,378.39,375.19,372.80,368.76,370.33,372.30,368.36,368.51,383.62,393.70,392.88,402.27,409.06,417.98,420.90,426.58,439.07,443.32,426.96,338.68,,239.02,259.01,273.34,263.51,257.92,274.95,282.49,291.61,287.48,274.94,282.52,289.23,301.08,309.68,315.46,317.82,316.70,320.21,326.19,334.02,345.44,,377.54,359.11,341.14,342.03,340.85,336.49,342.28,342.32,358.50,361.08,364.68,359.57,337.92,345.49,358.89,367.63,353.39,348.93,362.37,350.73,361.14,360.00,354.76,358.49,359.59,359.97,352.41,350.96,356.87,363.22,291.52,L7
2009-11-07 22:16:41+00:00,366.07,364.97,369.96,377.80,381.32,383.95,383.61,381.86,375.56,377.68,377.72,368.84,359.66,359.14,370.01,354.72,350.48,353.03,356.54,354.47,359.34,361.45,359.06,364.41,366.39,366.06,366.64,355.00,356.75,357.36,355.35,349.34,364.77,357.82,354.20,358.38,352.05,350.64,347.21,354.64,361.32,362.70,362.39,368.44,374.94,376.24,382.38,381.81,382.73,370.67,369.46,363.08,363.24,361.50,370.41,371.43,373.01,374.60,369.31,368.45,374.54,377.24,376.75,374.46,374.50,370.27,366.06,367.06,368.62,358.82,367.14,383.98,391.90,396.02,403.48,411.33,416.65,423.32,427.76,446.58,453.86,435.55,338.68,447.53,335.72,259.01,273.34,264.82,261.25,276.70,278.07,285.37,287.30,279.13,282.52,289.23,301.08,309.68,315.46,317.82,314.91,315.60,319.98,330.10,341.61,352.52,364.47,360.58,352.49,342.03,340.85,336.49,342.28,342.32,358.50,365.58,365.02,360.12,340.70,348.38,355.02,359.68,356.15,347.94,361.25,350.22,358.64,357.73,350.38,356.63,356.99,357.03,351.58,350.61,353.45,358.11,297.88,L7
2009-11-23 22:16:53+00:00,360.40,359.21,364.53,374.88,381.73,387.98,383.06,379.24,370.95,372.06,371.96,367.34,360.51,360.29,373.88,360.71,353.72,356.47,358.57,353.42,358.06,360.46,355.65,359.04,363.70,358.76,362.58,354.06,354.92,356.81,354.68,348.99,364.85,358.67,354.74,358.40,351.30,347.60,348.65,350.25,358.23,363.23,363.36,368.03,373.28,375.45,382.96,382.43,381.68,369.70,367.03,359.23,358.97,355.63,365.97,369.99,372.81,374.36,368.82,367.77,370.69,376.59,374.69,370.97,370.94,363.93,367.53,367.89,369.34,362.11,366.17,384.28,393.40,397.28,403.38,411.69,418.05,422.70,428.51,451.50,450.02,434.08,380.87,437.43,360.33,259.01,273.34,277.16,278.96,278.23,280.41,284.46,290.37,278.18,278.69,287.82,302.57,308.90,315.57,319.20,311.12,312.40,316.98,328.01,338.72,349.45,364.47,360.58,352.49,342.03,340.85,347.25,351.09,350.76,362.56,367.72,363.99,356.84,338.62,345.36,353.55,360.86,356.15,343.84,355.79,345.40,345.15,350.33,348.76,355.16,355.75,352.92,347.74,348.34,352.90,361.08,298.37,L7
