dates,satname,nzd0438-0000,nzd0438-0001,nzd0438-0002,nzd0438-0003,nzd0438-0004,nzd0438-0005,nzd0438-0006,nzd0438-0007,nzd0438-0008,nzd0438-0009,nzd0438-0010,nzd0438-0011,nzd0438-0012,nzd0438-0013,nzd0438-0014,nzd0438-0015,nzd0438-0016,nzd0438-0017,nzd0438-0018,nzd0438-0019,nzd0438-0020,nzd0438-0021,nzd0438-0022,nzd0438-0023,nzd0438-0024,nzd0438-0025,nzd0438-0026,nzd0438-0027,nzd0438-0028,nzd0438-0029,nzd0438-0030,nzd0438-0031,nzd0438-0032,nzd0438-0033,nzd0438-0034,nzd0438-0035,nzd0438-0036,nzd0438-0037,nzd0438-0038,nzd0438-0039,nzd0438-0040,nzd0438-0041,nzd0438-0042,nzd0438-0043,nzd0438-0044,nzd0438-0045,nzd0438-0046,nzd0438-0047,nzd0438-0048,nzd0438-0049,nzd0438-0050,nzd0438-0051,nzd0438-0052,nzd0438-0053,nzd0438-0054,nzd0438-0055,nzd0438-0056,nzd0438-0057,nzd0438-0058,nzd0438-0059,nzd0438-0060,nzd0438-0061,nzd0438-0062,nzd0438-0063,nzd0438-0064,nzd0438-0065,nzd0438-0066,nzd0438-0067,nzd0438-0068,nzd0438-0069,nzd0438-0070,nzd0438-0071,nzd0438-0072,nzd0438-0073,nzd0438-0074,nzd0438-0075,nzd0438-0076,nzd0438-0077,nzd0438-0078,nzd0438-0079,nzd0438-0080,nzd0438-0081,nzd0438-0082,nzd0438-0083,nzd0438-0084,nzd0438-0085,nzd0438-0086,nzd0438-0087,nzd0438-0088,nzd0438-0089,nzd0438-0090,nzd0438-0091,nzd0438-0092,nzd0438-0093,nzd0438-0094,nzd0438-0095,nzd0438-0096,nzd0438-0097,nzd0438-0098,nzd0438-0099,nzd0438-0100,nzd0438-0101,nzd0438-0102,nzd0438-0103,nzd0438-0104,nzd0438-0105,nzd0438-0106,nzd0438-0107,nzd0438-0108,nzd0438-0109,nzd0438-0110,nzd0438-0111,nzd0438-0112,nzd0438-0113,nzd0438-0114,nzd0438-0115,nzd0438-0116,nzd0438-0117,nzd0438-0118,nzd0438-0119,nzd0438-0120,nzd0438-0121,nzd0438-0122,nzd0438-0123,nzd0438-0124,nzd0438-0125,nzd0438-0126,nzd0438-0127,nzd0438-0128,nzd0438-0129,nzd0438-0130,nzd0438-0131,nzd0438-0132,nzd0438-0133,nzd0438-0134,nzd0438-0135,nzd0438-0136
2018-05-01 22:20:26+00:00,L7,,,,,333.75,350.11,350.83,354.69,368.81,359.89,358.52,353.40,342.97,343.23,338.32,,,,,321.97,318.81,320.51,319.63,328.28,327.15,321.29,311.00,305.02,303.94,299.57,,,,322.73,321.79,321.57,322.77,315.82,326.24,332.55,340.15,337.94,336.28,340.15,,,,341.27,334.11,347.24,349.74,342.71,353.54,345.91,350.63,337.06,332.65,334.71,,,,349.65,353.74,348.99,356.80,331.85,336.99,324.85,325.18,324.49,326.65,340.31,,,,362.43,361.28,359.01,355.54,362.22,372.21,368.27,363.93,363.48,332.51,143.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.99,355.28,343.69,340.32,340.98,341.27,330.00,343.15,348.84,346.42,334.00,,,,334.72,331.40,302.00
2018-05-08 22:26:28+00:00,L7,333.64,340.25,,,,,,,378.31,373.55,368.72,364.36,359.53,359.66,359.48,354.21,351.04,,,,,,,353.61,353.78,356.40,334.38,328.78,317.81,335.52,334.57,331.07,,,,,,346.30,344.18,343.29,342.03,340.85,348.25,348.68,357.73,356.66,,,,,,365.40,364.06,361.13,365.41,360.25,358.42,364.42,373.94,368.77,,,,,,374.36,365.32,348.99,335.47,334.11,343.62,348.32,361.15,373.39,,,,,,380.56,372.50,388.57,386.36,392.94,370.34,370.44,379.94,356.10,315.97,292.73,138.11,,,,,,,,,,,,,,,,,,,,,,,,,,,377.76,367.49,,,,,,354.48,348.83,346.98,347.75,352.63,359.08,341.51,344.48,341.06,,,,
2018-05-16 22:25:09+00:00,L8,,,,,,,,,356.64,357.73,353.91,344.71,340.30,333.64,331.05,331.18,331.88,335.27,333.95,335.14,333.62,337.98,340.20,329.39,331.01,323.97,317.30,313.61,304.81,316.15,318.16,317.65,319.07,320.72,325.92,317.00,322.96,331.03,326.09,329.93,337.63,334.87,331.45,347.32,346.59,341.74,341.25,341.67,336.94,343.91,341.99,348.16,343.86,349.94,352.10,338.12,342.18,340.09,332.87,340.97,349.07,352.38,354.49,356.14,349.39,343.87,334.32,336.10,325.39,325.01,331.18,342.86,338.59,354.19,360.96,365.85,367.29,359.88,368.42,374.94,378.01,370.71,354.44,358.39,333.13,338.10,340.11,308.73,268.31,110.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.32,354.03,358.23,349.65,,346.99,343.77,339.19,332.33,335.36,343.24,341.68,339.82,343.09,339.46,335.26,328.43,325.51,290.28
2018-05-24 22:26:14+00:00,L7,,,,,,,,,,,,,,,,,,,,,,330.94,,,,,,,,,,,,,,,,,,,,,340.04,,,,,,,328.95,321.75,319.07,332.93,328.17,336.13,,,310.09,335.52,,,,,,344.12,343.93,335.59,309.93,316.37,315.36,,328.44,,,,,,,362.07,368.59,364.82,363.05,350.89,349.09,347.32,354.52,343.09,155.79,141.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.34,349.10,348.06,338.21,,,,,,,,,,
2018-06-01 22:24:57+00:00,L8,340.88,338.74,339.06,341.01,350.28,363.11,372.33,371.02,376.89,379.12,375.46,366.04,360.16,353.33,351.23,346.72,351.48,352.68,357.51,358.29,351.74,351.34,355.32,351.00,353.90,348.19,345.12,341.14,329.37,338.06,338.78,332.20,340.12,343.74,339.04,343.09,346.58,342.04,347.43,351.87,353.97,352.55,357.58,370.41,366.07,362.00,356.07,358.53,361.50,368.15,367.98,369.49,362.08,364.65,363.74,365.02,359.40,373.50,367.10,373.81,385.44,384.57,382.98,388.39,385.08,383.51,363.91,346.23,338.22,339.66,344.17,352.78,361.84,380.42,389.36,394.31,383.76,379.40,380.36,396.22,396.90,392.48,386.27,395.90,377.51,375.39,134.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.36,373.09,371.26,372.92,378.08,377.57,356.48,365.55,351.06,347.68,359.62,361.76,361.72,365.43,358.09,349.33,341.73,348.50,338.13,282.19
2018-06-02 22:19:55+00:00,L7,339.44,338.05,337.22,339.15,338.07,358.07,378.47,380.29,393.32,380.57,,,,,347.71,344.65,345.13,347.62,345.35,346.08,352.59,357.15,352.76,347.93,355.76,,,,,322.61,325.65,331.79,343.44,324.84,343.42,342.75,346.49,334.58,353.83,,,,,367.44,,,362.70,342.24,,,367.37,371.96,370.42,,,,,367.89,364.72,362.24,379.25,395.26,397.32,396.36,386.85,374.81,369.77,351.70,,,,349.59,362.02,374.59,385.67,388.86,384.51,384.85,377.32,387.59,393.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.53,381.96,,,364.54,368.08,357.96,366.74,,349.64,,,,359.71,357.48,354.76,343.97,329.61,338.36,258.20,277.81
2018-06-18 22:19:37+00:00,L7,,,,,,,364.51,377.46,391.32,394.90,392.53,365.80,374.14,365.25,370.92,358.82,353.51,351.86,,,,369.12,364.07,363.28,355.66,340.31,,,361.01,353.04,344.77,359.63,339.49,,,,344.29,,,348.66,367.35,382.72,382.98,392.73,,,,,,,365.99,384.21,382.49,389.70,381.60,,383.49,380.39,406.11,397.56,,,,,402.73,386.54,375.67,364.74,361.17,374.79,377.81,391.02,389.80,398.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.84,399.83,,,,374.97,381.59,,,370.91,371.86,,369.27,385.57,391.01,378.33,,,,
2018-06-25 22:25:40+00:00,L7,323.23,314.30,,320.64,336.81,133.48,,,,,354.93,346.85,345.14,341.69,334.62,328.83,333.07,327.14,,,,,,,,324.71,324.14,,,322.17,314.22,318.02,,,,,,,,333.08,337.03,341.20,341.45,342.39,,,,,,,,,,344.57,343.22,,343.31,349.05,346.67,348.29,342.08,361.23,,,,,,326.98,322.11,322.98,339.95,343.16,342.33,354.38,365.26,362.75,,,,,,366.33,358.02,352.86,333.43,336.71,327.71,310.13,283.64,250.26,163.02,,,,,,,302.36,303.91,309.16,303.44,,,,,,,,,,,,353.87,361.67,370.17,378.65,371.69,362.23,,,,,,,,,349.05,347.35,355.06,356.25,345.85,338.09,330.93,333.88,326.53,311.47,
2018-06-26 22:19:00+00:00,L8,,,,,,,,,,,,352.64,347.50,341.20,340.31,338.50,335.87,341.82,340.75,344.35,339.80,339.67,337.36,333.27,337.47,334.74,328.52,323.82,318.70,321.28,320.13,324.86,324.89,317.52,318.64,316.92,315.60,320.43,323.28,330.78,335.09,338.08,334.30,341.23,345.63,342.84,345.78,347.09,354.39,353.41,350.02,343.10,343.86,343.55,341.83,340.44,341.96,347.92,349.62,356.20,360.43,369.99,370.37,372.09,359.00,350.02,344.44,331.62,326.44,327.26,333.68,338.53,345.26,353.01,356.67,361.89,357.43,358.30,359.95,369.81,367.80,363.41,362.31,357.49,344.07,334.36,326.46,310.85,297.96,255.52,310.18,319.28,319.41,301.09,303.31,305.65,309.07,304.83,308.44,307.04,311.23,,,,,,,,,,,,,,,,,374.00,363.20,354.71,353.00,345.67,,350.17,345.07,340.47,342.15,342.89,349.17,349.05,340.86,336.65,333.74,327.32,331.73,236.45,284.38
2018-07-11 22:25:20+00:00,L7,,,318.74,339.21,,,,,,359.70,365.53,350.63,352.29,352.53,347.56,337.95,331.33,,,,,,,,347.37,341.54,324.42,314.91,308.27,,,,,324.33,,,,,,328.47,331.22,339.47,321.68,335.89,346.89,,338.69,342.54,,,,,,337.97,335.44,348.61,352.31,352.33,354.16,,361.06,,,,,,,319.55,325.84,324.95,340.31,,,,352.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.91,375.30,409.27,,,,354.70,,,,,,,,371.64,341.42,359.58,,361.43,344.15,,365.73,335.43,139.62,
2018-07-28 22:19:15+00:00,L8,332.35,330.73,335.75,,346.59,352.44,353.62,350.19,350.98,351.28,354.84,359.31,349.97,339.96,335.16,330.03,319.04,326.73,336.27,347.91,340.12,345.31,341.38,337.50,332.54,336.26,346.64,326.68,320.36,313.18,307.91,311.69,309.09,314.98,315.90,317.71,313.13,317.45,329.01,326.91,330.28,328.48,334.68,330.03,335.07,338.53,341.69,344.23,339.98,339.61,345.40,335.17,329.11,339.29,334.11,332.76,333.39,336.77,346.38,351.11,351.73,353.15,354.88,354.63,352.02,347.95,339.26,328.34,321.48,330.64,335.09,337.67,343.92,360.16,358.73,351.90,351.42,355.04,370.10,371.48,366.45,369.61,368.79,367.71,363.44,343.73,306.43,303.93,274.81,246.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.95,344.54,344.41,328.46,322.42,344.01,345.64,340.12,330.65,331.59,339.66,342.36,341.35,338.11,339.33,338.18,327.93,249.07,292.68
2018-08-05 22:18:44+00:00,L7,340.01,344.56,353.99,349.33,350.02,361.09,369.52,375.26,361.20,362.01,,,,350.95,340.84,339.85,329.98,323.59,345.97,352.49,357.57,363.42,357.27,345.61,,,,338.83,334.80,317.49,338.09,335.79,339.37,337.63,340.59,333.85,335.67,333.12,,,,,330.05,340.31,340.59,326.94,354.95,345.86,348.84,365.89,348.76,361.97,,,,,359.51,366.86,371.42,364.81,366.31,389.99,371.42,362.97,374.17,358.97,,,,,359.03,362.75,376.92,373.10,376.34,368.81,374.06,383.31,375.33,371.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.33,373.29,361.82,330.49,,357.37,344.75,300.36,327.03,351.53,,,,344.23,349.41,349.89,345.93,345.45,353.63,346.59,325.28,288.02
2018-08-20 22:25:39+00:00,L8,327.71,330.59,329.03,329.37,331.90,342.25,350.99,349.84,350.62,355.81,358.41,361.12,357.37,340.18,329.39,328.43,328.97,337.51,342.16,342.94,339.76,343.37,341.98,339.45,344.05,334.51,329.98,326.57,330.75,317.95,324.58,314.21,318.47,314.26,317.06,310.54,315.49,319.65,322.50,328.40,322.97,326.06,325.17,336.56,328.89,334.86,341.60,339.86,343.13,341.51,343.48,341.48,336.57,339.49,339.08,340.11,339.02,348.11,351.32,357.29,364.89,358.79,367.34,365.12,342.37,338.79,330.45,333.73,339.74,341.18,343.49,349.45,359.81,370.23,358.32,358.71,360.74,364.11,358.33,364.62,380.96,384.25,388.95,382.39,350.42,337.03,307.66,276.40,320.16,334.95,331.51,328.55,317.39,316.44,321.59,324.44,313.08,306.31,302.86,305.04,311.60,314.86,321.46,328.70,341.22,353.14,350.59,352.87,354.53,359.55,361.52,368.90,369.64,369.75,375.20,378.30,372.61,365.63,346.84,349.84,341.11,340.48,344.67,346.59,347.01,343.08,335.20,336.85,345.62,347.69,335.06,336.36,334.20,328.65,331.19,335.17,340.51
2018-09-06 22:18:05+00:00,L7,111.43,,,340.42,339.47,346.14,353.81,361.51,353.25,357.88,360.90,353.93,340.43,333.71,330.40,,,,335.51,333.62,338.50,335.50,337.48,331.25,342.14,337.40,335.30,324.62,325.27,,,,,313.59,313.51,314.92,317.11,314.31,322.91,334.83,328.50,320.53,327.82,,,,,337.68,336.44,338.25,344.13,334.52,344.16,339.00,345.97,336.69,339.34,,,,,365.64,360.59,347.92,340.11,343.28,335.12,338.35,329.54,330.70,332.27,,,,,356.09,352.32,347.65,364.99,384.28,385.39,381.45,387.62,387.60,366.54,320.24,143.95,,,,324.76,326.65,324.85,317.62,324.68,325.21,319.23,317.75,314.74,316.72,313.30,323.03,197.86,,,345.33,347.89,,,,,,,,,,,,,357.12,353.53,347.96,325.80,326.74,341.61,343.07,338.57,338.72,344.52,347.49,337.35,,,,333.05,330.54,304.66
2018-10-07 22:25:57+00:00,L8,318.87,331.57,327.77,325.33,330.24,337.53,344.46,347.57,353.00,352.19,353.67,342.48,331.53,318.66,314.03,320.20,321.74,338.28,337.41,336.58,325.09,327.27,325.89,330.40,329.98,320.90,318.42,321.16,317.42,316.69,313.61,314.55,309.74,311.00,310.19,308.51,314.34,314.33,320.01,327.73,329.67,332.09,333.64,332.36,332.01,329.94,337.31,341.57,344.81,343.95,337.83,334.32,339.51,340.22,335.12,337.58,342.35,341.82,342.13,344.01,346.62,352.34,352.44,350.84,339.68,333.29,325.73,328.25,325.95,328.17,330.77,347.93,362.35,360.37,354.27,354.44,354.78,364.66,378.54,375.47,369.64,365.48,354.12,353.50,341.58,324.21,284.09,252.12,237.91,230.25,289.64,298.04,298.71,299.79,302.46,299.58,297.67,299.29,299.75,295.96,299.87,307.82,315.34,320.11,329.11,339.58,343.56,349.93,352.94,359.61,365.68,366.42,365.73,370.60,368.72,371.68,361.30,348.58,347.11,342.25,340.48,342.18,341.56,334.51,339.79,339.65,330.85,339.21,339.51,340.90,333.66,330.42,327.63,318.91,328.61,341.64,335.41
2018-10-31 22:23:00+00:00,L7,358.96,358.93,351.20,344.71,351.06,364.72,371.41,370.26,218.90,,,,361.58,355.07,348.78,347.13,346.61,343.87,352.44,351.28,365.94,364.96,,,,,,348.73,347.18,338.83,339.26,342.17,338.98,336.46,349.99,338.48,341.26,,,,,358.13,351.50,355.88,364.09,364.41,364.24,367.51,363.49,365.45,375.11,,,,,369.23,369.61,373.86,380.81,388.99,388.86,401.23,407.33,398.67,393.85,,,,,,342.45,369.72,390.63,405.78,408.49,401.41,397.83,405.38,,,,,,404.85,403.60,402.90,354.22,304.58,351.66,342.13,336.90,334.46,329.99,332.45,190.59,79.77,,,,,329.53,332.57,332.05,334.42,341.78,361.67,367.92,375.73,377.33,381.81,198.06,,,,393.41,395.28,391.53,386.59,384.73,392.53,384.82,374.48,369.84,360.79,,,,,,368.26,363.68,357.99,360.60,356.30,354.09,377.95,385.55
2018-11-24 22:26:06+00:00,L8,,325.11,333.68,326.95,325.03,336.84,349.01,348.31,348.17,343.22,346.79,341.64,328.80,322.72,315.35,317.53,319.03,328.03,321.03,329.45,328.40,330.48,323.27,320.35,326.32,327.60,327.08,318.60,317.22,311.42,308.61,305.37,305.17,308.16,315.27,312.70,316.55,319.63,320.59,328.59,332.38,327.77,332.14,331.05,337.77,332.07,335.62,337.56,342.34,342.16,344.84,348.51,341.51,338.75,339.16,344.29,340.95,339.01,342.18,356.08,347.06,359.61,354.46,354.06,348.54,342.15,330.59,326.79,314.34,312.99,324.76,328.21,345.37,345.72,343.02,367.19,355.82,357.43,368.85,376.80,369.70,363.36,358.37,360.07,343.45,321.46,272.19,246.45,217.72,162.46,280.11,289.92,295.83,284.01,287.20,299.32,294.60,295.14,291.08,289.18,293.12,294.74,308.19,314.22,314.05,280.24,,,,330.72,333.57,339.93,350.47,354.95,360.66,347.59,348.48,347.67,347.46,350.82,341.58,343.20,346.92,336.47,336.54,329.90,328.61,335.65,338.44,333.25,326.11,325.74,327.73,323.75,328.34,324.74,334.87
2018-12-11 22:15:48+00:00,L7,350.38,345.33,346.45,350.58,357.31,355.89,367.63,373.37,374.99,373.32,371.97,367.30,,,,347.23,343.55,341.85,349.62,354.31,360.84,360.78,357.51,365.47,364.74,360.43,,,,,337.75,336.25,333.97,337.69,327.46,344.91,346.62,336.45,346.19,349.71,351.73,,,,355.39,348.21,358.18,357.61,357.74,362.10,354.77,364.39,368.67,371.05,365.48,,,,370.56,374.54,380.77,388.80,393.16,394.51,383.06,379.87,364.31,362.99,354.20,,,,377.00,380.94,388.89,391.89,394.13,401.98,396.92,406.85,406.97,398.94,,,,383.30,395.34,335.51,322.99,340.23,346.63,330.36,321.90,307.94,317.19,312.50,311.69,308.53,309.94,186.48,126.69,,330.95,346.81,366.72,406.91,396.74,391.58,383.45,377.48,376.06,377.75,376.28,,,,,385.94,380.10,371.02,367.25,364.03,369.70,357.77,352.74,348.99,356.36,,,,,357.23,353.63,351.28,349.71,344.08,342.93
2018-12-27 22:15:20+00:00,L7,377.08,363.06,357.20,361.96,375.09,374.77,240.46,236.26,,,388.94,382.98,375.73,371.66,367.23,369.73,366.62,365.20,360.38,371.33,375.08,,,,,383.27,387.13,382.07,368.20,350.18,355.69,352.57,349.10,339.53,344.42,337.80,,,,350.54,352.46,356.04,366.97,354.03,362.44,361.99,370.82,373.95,375.71,374.10,,,,374.69,368.61,369.68,364.86,370.36,381.14,392.98,396.39,401.12,407.71,,,,,382.54,364.95,365.66,378.18,395.75,396.93,400.09,411.35,414.72,416.95,,,,,423.84,422.38,424.45,457.22,463.21,452.83,424.40,319.67,321.94,347.40,360.56,358.90,189.79,,,319.90,321.71,325.76,325.88,335.16,337.99,361.14,382.06,429.53,457.46,422.06,405.92,381.92,140.77,,387.91,387.71,392.48,391.02,403.99,397.92,391.88,384.84,380.00,388.79,380.15,,,,,363.12,380.74,376.20,376.14,370.55,376.20,369.18,367.19,374.03,372.82,
2019-01-03 22:21:18+00:00,L7,,330.26,325.28,335.82,333.37,331.82,333.74,337.70,343.58,345.95,343.91,,,,,,326.33,325.07,323.49,320.23,320.84,318.93,315.48,316.56,323.96,323.16,,,,,309.04,307.72,299.79,303.66,305.31,306.68,309.82,309.62,315.85,311.65,,,,,,331.63,332.34,333.76,339.02,329.67,330.17,331.40,327.29,327.61,,,,,,351.06,356.10,363.61,369.50,356.72,345.39,342.63,333.24,328.84,,,,,,358.00,362.06,355.12,357.82,348.42,346.18,355.75,357.35,355.07,,,,,,,205.99,174.07,271.98,303.70,294.20,281.06,280.25,275.57,275.61,270.10,177.46,,,,,309.39,351.78,341.46,101.47,105.25,317.93,343.17,342.49,343.61,349.70,,,,,365.12,357.66,358.53,351.13,349.48,337.58,337.96,326.70,320.31,321.32,,,,,,324.88,318.56,323.59,323.41,329.46
2019-01-11 22:26:01+00:00,L8,351.19,362.67,343.70,347.68,350.73,359.11,362.14,367.79,375.14,376.72,371.49,366.85,360.15,357.75,351.85,347.37,352.44,350.26,353.75,351.62,355.63,359.09,367.01,368.32,371.04,368.35,368.02,367.04,359.39,356.24,344.19,338.68,331.95,344.03,350.06,353.94,344.11,332.39,345.92,345.47,349.14,351.46,347.52,340.80,345.46,350.97,351.19,361.83,358.22,360.88,365.30,369.42,366.36,379.06,369.64,370.84,368.25,367.96,377.94,380.03,379.59,387.31,407.08,408.45,389.46,379.18,376.60,366.71,358.09,341.04,339.77,375.58,391.25,387.43,391.87,389.54,391.05,396.64,410.17,409.71,420.48,399.60,402.69,396.55,403.97,418.73,434.78,354.90,344.29,339.14,324.15,326.46,321.27,311.51,321.37,321.96,307.11,304.34,300.72,309.22,321.16,344.61,356.87,383.35,381.70,360.29,398.74,373.35,364.13,361.09,368.21,372.91,379.16,379.77,387.22,399.99,399.56,388.51,382.96,367.45,375.80,373.59,359.03,350.00,349.79,349.31,360.37,357.28,359.28,360.02,358.05,360.69,346.71,344.75,347.94,360.99,355.06
2019-02-05 22:19:45+00:00,L8,333.04,329.34,338.88,336.78,337.83,350.44,357.62,362.25,365.55,362.25,359.79,352.13,345.49,342.51,335.30,338.14,337.67,337.87,338.30,342.48,340.80,344.01,344.34,348.32,352.66,350.02,347.80,341.74,337.62,336.23,341.49,330.25,330.88,325.65,327.87,334.88,336.04,336.31,335.82,336.27,327.47,338.20,336.86,335.00,337.61,341.56,346.46,348.63,344.86,351.53,346.70,348.96,347.08,345.45,347.84,345.34,346.75,351.34,351.95,356.17,365.01,373.64,386.16,382.34,376.36,381.36,360.16,342.30,339.23,335.04,341.35,342.22,355.06,365.66,377.23,374.90,373.46,379.24,381.78,395.72,398.35,398.49,388.24,399.23,397.20,408.40,403.57,296.05,231.05,303.04,311.53,297.77,303.16,294.57,293.46,286.28,284.85,286.88,294.75,312.67,325.73,333.32,342.98,364.74,357.16,323.56,227.11,359.13,347.24,341.38,349.60,363.62,375.84,377.91,378.54,387.91,379.32,374.07,373.59,361.64,358.22,353.66,357.66,339.61,342.30,334.20,335.02,346.25,348.14,350.14,346.87,346.31,339.78,337.63,338.35,339.71,340.22
2019-02-21 22:19:42+00:00,L8,319.17,319.36,353.05,354.63,351.89,353.60,358.80,361.17,361.54,363.12,363.10,358.32,348.68,337.04,329.57,330.78,340.50,339.71,336.33,332.15,341.50,344.79,350.60,351.02,351.81,343.50,337.28,340.29,337.41,336.53,335.08,339.90,329.32,322.39,320.04,319.59,328.75,323.66,325.14,329.36,332.19,339.49,336.98,334.35,343.40,347.61,340.15,346.25,338.82,345.04,346.91,343.03,347.54,350.84,350.21,351.67,356.66,358.23,358.12,363.66,368.67,369.49,379.81,375.35,370.31,367.61,372.45,354.97,340.02,332.65,340.46,349.17,358.75,363.03,380.37,384.57,374.85,374.90,382.97,393.94,399.23,396.61,382.76,388.32,375.85,386.30,386.92,377.80,344.49,309.83,319.47,313.38,311.68,306.99,296.85,300.43,288.51,293.04,310.09,327.05,328.01,337.47,350.06,351.73,338.04,311.41,96.40,349.47,355.00,349.20,347.31,354.43,367.59,372.17,375.96,379.20,377.09,379.59,367.06,349.11,358.10,356.67,353.62,341.38,342.99,333.72,344.12,343.48,351.82,351.72,346.70,346.62,339.01,337.75,332.32,344.08,339.06
2019-02-28 22:25:51+00:00,L8,331.82,334.55,361.61,352.00,345.61,360.23,364.94,369.19,367.66,371.35,370.89,366.28,361.53,351.75,345.26,341.51,343.32,349.21,349.05,347.50,345.74,352.38,356.06,359.04,357.60,352.26,347.33,347.38,339.98,343.59,343.98,347.82,356.50,346.13,344.70,345.99,353.55,351.30,358.52,360.07,368.05,351.57,348.33,349.40,343.10,349.46,346.58,343.23,347.29,352.23,357.10,348.32,349.58,347.56,353.30,349.55,356.26,355.14,359.66,370.17,373.73,372.27,376.74,374.31,373.56,376.79,382.09,374.92,356.21,355.45,360.40,370.17,377.48,373.46,386.05,387.57,384.54,384.36,391.27,404.41,405.81,397.82,400.87,400.31,388.69,385.90,389.50,383.63,365.49,322.77,351.46,332.33,314.87,312.50,311.13,302.59,291.41,296.34,308.62,328.62,335.96,355.38,364.16,357.39,349.01,318.27,352.49,343.42,347.99,354.50,355.98,357.10,368.51,382.28,387.64,397.76,392.10,381.53,380.10,372.48,366.68,369.13,362.70,353.17,351.77,346.49,346.67,361.52,361.64,367.51,354.16,352.31,346.97,344.25,347.06,352.40,341.02
2019-03-01 22:13:22+00:00,L7,324.42,324.73,356.35,355.02,351.16,359.99,360.92,206.32,,,371.97,368.12,357.32,358.71,343.22,337.38,339.30,348.26,346.79,342.60,350.27,,,,,351.79,349.80,350.31,354.08,342.13,347.52,352.85,349.27,332.87,341.46,,,,,354.54,353.00,355.23,349.24,354.76,347.86,341.84,340.93,336.62,341.68,,,,,347.52,347.86,346.47,344.56,354.85,358.89,365.38,366.45,372.54,368.60,,,,,358.28,348.58,339.48,345.19,362.39,362.66,373.90,372.65,385.15,382.62,,,,,402.19,400.09,398.84,385.72,384.29,390.70,382.71,364.11,310.21,326.35,320.58,308.48,183.41,,,,293.87,312.37,341.75,343.07,353.37,358.87,355.12,341.64,305.52,341.95,343.95,268.13,,,,365.09,373.80,391.84,389.32,384.22,379.52,372.22,368.76,357.78,365.70,,,,339.25,337.26,353.00,349.32,354.74,352.94,346.85,339.37,343.41,337.69,347.62,
2019-03-08 22:19:19+00:00,L7,,,,342.70,346.23,351.32,356.04,366.17,367.94,364.88,368.43,360.39,357.40,,,,,,334.14,331.38,332.96,329.26,346.80,354.96,355.83,355.22,343.21,337.61,,,,,,322.09,320.19,319.83,326.26,338.18,338.50,341.54,340.46,342.90,,,,,,340.03,342.42,343.62,345.57,347.93,349.81,351.67,350.47,351.04,,,,,,362.01,377.01,372.67,363.21,368.50,365.82,352.88,343.95,341.50,,,,,,360.01,358.65,364.91,375.98,392.33,399.08,393.96,388.67,387.59,148.81,138.96,59.26,,,,329.56,314.18,302.47,301.44,298.69,297.56,297.49,295.40,303.60,313.66,193.42,,,,,,,,,,,,,,,,,,,,352.99,350.23,341.15,322.19,340.38,338.62,333.69,338.67,347.14,,,,,,335.54,341.84,314.14
2019-03-16 22:25:45+00:00,L8,326.89,,362.97,373.12,378.67,355.00,357.78,364.66,366.17,380.24,366.89,359.33,353.09,347.91,340.78,343.50,339.90,346.32,345.13,347.35,343.00,345.75,350.03,354.56,357.25,349.66,353.51,338.81,333.45,329.29,334.81,334.56,338.03,345.06,340.77,345.87,353.06,354.08,356.38,364.09,367.56,355.33,354.63,347.80,350.61,349.36,359.31,353.37,353.59,354.74,354.86,348.74,357.11,373.98,355.52,353.76,353.79,354.88,353.87,362.15,364.36,378.44,384.87,382.80,372.03,373.54,369.30,366.30,346.57,341.77,345.98,360.58,366.75,379.52,380.72,371.27,375.46,378.29,380.17,394.43,401.31,395.97,392.62,391.98,374.25,359.43,364.38,363.24,367.79,378.02,371.22,350.03,328.34,318.69,308.59,310.87,301.40,291.89,303.14,323.74,356.43,355.54,360.66,356.22,341.79,315.68,353.26,348.54,346.50,348.49,351.58,354.94,362.14,364.94,372.80,386.63,388.54,386.87,376.77,370.77,362.87,367.04,366.68,348.04,345.98,345.44,341.39,350.11,356.09,348.75,352.39,346.72,345.28,345.72,344.12,347.12,349.37
