,dates,per0135-0000,per0135-0001,per0135-0002
487,2016-01-31 15:18:56+00:00,,,177.37216810917818
488,2016-02-09 15:12:48+00:00,92.58154092592551,,
489,2016-02-16 15:19:00+00:00,,,
490,2016-02-17 15:10:51+00:00,181.98918743146766,,160.9423841815429
491,2016-02-25 15:12:50+00:00,212.6536062199164,,183.15467372903743
492,2016-03-04 15:10:50+00:00,193.86486924931393,179.98899581312847,180.111882820592
493,2016-03-12 15:13:01+00:00,,,
494,2016-03-19 15:19:15+00:00,197.63956434021162,179.0328995364971,179.5981473457277
495,2016-03-20 15:10:44+00:00,195.9813167124335,181.86633742943573,179.1423477781205
496,2016-03-27 15:16:50+00:00,189.7233580871278,168.7072910200958,168.30205877059518
497,2016-03-28 15:13:06+00:00,,,
498,2016-04-04 15:19:18+00:00,,,
499,2016-04-05 15:10:35+00:00,214.85648369886428,173.8978443343376,173.7278851828405
500,2016-04-21 15:10:29+00:00,,,
501,2016-04-29 15:13:18+00:00,,,
502,2016-05-07 15:10:32+00:00,196.75236999367988,177.49516291602782,174.1267336787801
503,2016-05-23 15:10:34+00:00,,,
504,2016-06-08 15:10:38+00:00,,,
505,2016-07-02 15:13:30+00:00,,,
506,2016-08-11 15:10:59+00:00,,,
507,2016-09-28 15:11:10+00:00,,,
508,2016-10-05 15:17:24+00:00,,,
509,2016-10-06 15:13:42+00:00,,,
510,2016-11-07 15:13:33+00:00,199.75184955644187,187.39460838245503,183.59433069826457
511,2016-11-15 15:11:17+00:00,247.3597281053212,,
512,2016-11-23 15:13:28+00:00,,,178.18236847284908
513,2016-12-09 15:13:25+00:00,,,
514,2016-12-16 15:19:33+00:00,,206.72089802734,203.77761903996333
515,2016-12-17 15:11:12+00:00,211.9612725378284,197.68249986019742,195.80512145163914
516,2016-12-24 15:17:22+00:00,195.6255274645195,182.11404951305562,182.16896721507015
517,2016-12-25 15:13:19+00:00,193.53274210655331,184.53202085221517,187.13619560774555
518,2017-01-02 15:11:09+00:00,,164.38186622227119,
519,2017-01-18 15:11:05+00:00,,,
520,2017-01-26 15:12:58+00:00,,,
521,2017-02-02 15:19:07+00:00,,,
522,2017-02-03 15:10:58+00:00,,,
523,2017-02-10 15:17:05+00:00,211.85519408028392,199.53741884545167,195.97693819471584
524,2017-02-19 15:10:52+00:00,197.56564815856441,186.09601130571662,183.37507016399962
525,2017-02-26 15:17:00+00:00,203.09806006833225,193.52558036151208,190.27180465985475
526,2017-02-27 15:13:01+00:00,,,
527,2017-03-23 15:10:34+00:00,191.18119130658016,174.25427110063941,179.34435436582035
528,2017-04-08 15:10:28+00:00,216.18542508681952,199.10244391348488,202.370787654194
529,2017-04-16 15:13:18+00:00,,,
530,2017-04-23 15:19:32+00:00,,,
531,2017-05-01 15:16:24+00:00,184.4291045104717,159.25791303574786,171.99737967236427
532,2017-05-02 15:13:23+00:00,226.41800392240862,185.469831134576,
533,2017-05-10 15:10:19+00:00,200.9566078016474,185.6322124892105,185.9058986663748
534,2017-05-18 15:13:26+00:00,301.31342476630084,,
535,2017-06-03 15:13:31+00:00,321.0101904004737,,
536,2017-07-05 15:13:36+00:00,322.8512277345294,,
537,2017-07-13 15:10:45+00:00,282.81429654871255,,
538,2017-07-21 15:13:36+00:00,310.19716029851645,,
539,2017-11-01 15:19:46+00:00,,,
540,2017-11-02 15:11:14+00:00,,,
541,2017-11-17 15:19:42+00:00,,,
542,2018-01-13 15:12:56+00:00,,,
543,2018-01-21 15:10:56+00:00,327.93106764283283,183.9221376064567,
544,2018-01-29 15:12:41+00:00,,,
545,2018-02-06 15:10:48+00:00,,170.4497751928023,
546,2018-02-14 15:12:28+00:00,,,
547,2018-02-22 15:10:42+00:00,,,
548,2018-03-02 15:12:18+00:00,,,
549,2018-03-09 15:18:24+00:00,,171.37640892312209,165.73401765856113
550,2018-03-25 15:18:11+00:00,,,
551,2018-03-26 15:10:26+00:00,,,
552,2018-04-10 15:17:57+00:00,216.42896101008472,168.56197359601035,171.1338432949043
553,2018-04-11 15:10:18+00:00,213.68695779651514,176.79551142339193,175.71064002359805
554,2018-04-18 15:16:24+00:00,162.52940398696745,159.46801966795908,154.14520424995553
555,2018-04-19 15:11:37+00:00,193.70089198686117,156.37625940967948,145.07513743904886
556,2018-04-27 15:10:09+00:00,176.71331564148056,167.59713261163552,166.52231089842013
557,2018-05-05 15:11:19+00:00,,,
558,2018-05-13 15:09:59+00:00,,,
559,2018-05-21 15:11:04+00:00,140.30956299901618,127.74566977069884,128.8359111097689
560,2018-06-06 15:10:48+00:00,,,
561,2018-06-14 15:09:50+00:00,,,
562,2018-07-16 15:10:07+00:00,,,
563,2018-07-24 15:09:55+00:00,115.97771495150621,,
564,2018-08-01 15:10:15+00:00,,,
565,2018-08-09 15:09:37+00:00,,,
566,2018-09-18 15:10:35+00:00,210.23206046880762,,
567,2018-10-20 15:10:49+00:00,,,
568,2018-11-13 15:07:29+00:00,,,
569,2018-11-29 15:07:06+00:00,,157.53529703034798,146.45298069668098
570,2018-12-06 15:13:05+00:00,,,166.0091432131032
571,2018-12-07 15:10:50+00:00,173.97037656001788,192.82845482548134,
572,2018-12-15 15:06:39+00:00,,,199.213810163839
573,2018-12-23 15:10:49+00:00,,219.6436209375456,
574,2018-12-31 15:06:11+00:00,,,
575,2019-01-07 15:12:09+00:00,,145.90400415598626,162.14477678021473
576,2019-01-15 15:16:58+00:00,178.97358264424793,167.24817567384582,167.99835487679502
577,2019-01-23 15:11:38+00:00,186.8968857212226,180.17976196507277,172.20161380288312
578,2019-01-31 15:16:54+00:00,187.793107978671,173.08023827975563,168.86080337389774
579,2019-02-17 15:04:42+00:00,191.57253850498589,179.64502613214387,175.75954191560533
580,2019-02-24 15:10:40+00:00,212.55844965294733,172.40008991404045,161.28020627243555
581,2019-02-25 15:10:39+00:00,,,205.52129083176203
582,2019-03-04 15:16:47+00:00,192.60601299285898,177.64018693112092,173.87884422749158
583,2019-03-05 15:04:12+00:00,197.39116170094928,182.70150071941322,180.33067017328676
584,2019-03-12 15:10:09+00:00,,,164.4845484818768
585,2019-03-21 15:03:41+00:00,,,
586,2019-03-29 15:10:30+00:00,,,
587,2019-04-06 15:03:08+00:00,,,
588,2019-04-13 15:09:04+00:00,,,
589,2019-04-14 15:10:25+00:00,,,173.17643479096554
590,2019-04-21 15:16:32+00:00,196.17048262826154,166.76405009978424,162.05020301384985
591,2019-04-30 15:10:22+00:00,,,
592,2019-05-08 15:01:57+00:00,,,
593,2019-05-16 15:10:32+00:00,,,
594,2019-06-17 15:10:47+00:00,,,
595,2019-07-19 15:10:54+00:00,,,
596,2019-07-27 14:58:55+00:00,,,
597,2019-08-04 15:11:01+00:00,,,
598,2019-09-05 15:11:09+00:00,,,
599,2019-10-06 15:02:05+00:00,215.48404229671195,,
600,2019-10-14 15:17:31+00:00,195.18079415811422,152.43064397773276,148.33187501077822
601,2019-10-31 14:54:50+00:00,157.04735685856832,157.68087140223565,151.24592109701086
602,2019-11-24 15:11:16+00:00,,,
603,2019-12-10 15:11:15+00:00,,,
604,2019-12-26 15:11:12+00:00,,,
605,2020-01-11 15:11:08+00:00,119.782798119724,,
606,2020-01-19 14:50:55+00:00,173.93462660052592,152.3203696685714,
607,2020-02-12 15:10:59+00:00,158.21406276555422,170.29722040451628,146.8209120485433
608,2020-02-19 15:17:08+00:00,189.212021556183,165.01915488360203,165.20233243646226
609,2020-02-20 14:49:17+00:00,,,
610,2020-02-27 14:55:05+00:00,173.14846644498363,156.27347974344116,160.08416229021117
611,2020-02-28 15:10:55+00:00,175.48495865002565,168.48414690395907,161.76447838545994
612,2020-03-07 14:48:25+00:00,,,177.29761183774448
613,2020-03-14 14:54:13+00:00,172.78814437678142,163.41266704761205,153.43451916723646
614,2020-03-15 15:10:48+00:00,,,
615,2020-03-23 14:47:33+00:00,,,
616,2020-03-30 14:53:20+00:00,,138.80415409639966,137.20748085076468
617,2020-04-07 15:16:46+00:00,212.45403087092143,174.18308951270933,164.1758730130319
618,2020-04-08 14:46:38+00:00,213.41820271222082,160.14822064861346,
619,2020-04-16 15:10:32+00:00,191.08152984643118,156.93280279048793,149.18682045529246
620,2020-04-23 15:16:40+00:00,182.36978062001322,168.79482105575607,167.21257957621035
621,2020-04-24 14:45:42+00:00,,,161.5590875371609
622,2020-05-01 14:51:28+00:00,,,175.89702958219772
623,2020-05-09 15:16:31+00:00,174.42816014460868,129.26690585056298,
624,2020-05-10 14:44:44+00:00,,,
625,2020-05-18 15:10:23+00:00,,,
626,2020-05-26 14:43:44+00:00,,,
627,2020-06-27 14:41:53+00:00,,,
628,2020-07-04 14:47:38+00:00,,,
629,2020-07-13 14:40:55+00:00,,,
630,2020-08-06 15:10:55+00:00,,,
631,2020-09-15 14:36:49+00:00,205.82045277180336,,
632,2020-11-10 15:11:13+00:00,224.5088554818497,,
633,2020-11-18 14:32:36+00:00,260.7520706211446,,
634,2020-11-25 14:38:17+00:00,,,
635,2020-12-12 15:11:18+00:00,299.1149500401418,,
636,2021-01-12 14:34:48+00:00,,139.66791709564416,136.5253327418076
637,2021-01-13 15:11:08+00:00,,156.4378854398175,153.40927404843518
638,2021-01-21 14:27:59+00:00,,,
639,2021-01-28 14:33:39+00:00,,,
640,2021-01-29 15:11:05+00:00,214.34133464105622,179.2931491058945,171.79767240521784
641,2021-02-06 14:26:49+00:00,,,
642,2021-02-13 14:32:28+00:00,182.4824994856684,167.2995041715302,163.4150331399767
643,2021-02-14 15:11:01+00:00,197.52237523412586,171.3777997328701,157.54105726248943
644,2021-03-01 14:31:15+00:00,196.1311613583652,176.63656110045218,179.1045891480785
645,2021-03-02 15:10:55+00:00,217.37974520047575,172.8688322050764,169.89696468400587
646,2021-03-09 15:17:02+00:00,236.67780220686734,184.88360961264294,185.0539073160371
647,2021-03-17 14:29:59+00:00,214.2618403673002,171.91767120936177,179.6998561291689
648,2021-03-26 14:23:05+00:00,,,
649,2021-04-02 14:28:41+00:00,,143.33147017754087,
650,2021-04-03 15:10:42+00:00,230.34475383322416,,
651,2021-04-10 15:16:51+00:00,216.65042997084544,173.82098245790579,173.69334339263324
652,2021-04-11 14:21:46+00:00,214.53438433399222,167.03652647035318,172.22774738932245
653,2021-04-18 14:27:21+00:00,,,
654,2021-04-19 15:10:36+00:00,177.2182522843467,152.74090902056253,132.64353056854716
655,2021-05-04 14:26:00+00:00,,,
656,2021-06-29 15:17:01+00:00,,,
657,2021-06-30 14:15:04+00:00,,,
658,2021-07-16 14:13:42+00:00,,,
659,2021-08-01 14:12:19+00:00,,,
660,2021-09-02 14:09:31+00:00,,,
661,2021-09-09 14:15:05+00:00,,,
662,2021-09-18 14:08:06+00:00,,,
663,2021-10-04 14:06:41+00:00,,,
664,2021-10-20 14:05:15+00:00,,,
665,2021-10-27 14:10:48+00:00,,,
666,2021-11-05 14:03:46+00:00,147.25740973903197,,
667,2021-11-21 14:02:13+00:00,,,
668,2021-12-07 15:11:19+00:00,,,
669,2021-12-15 15:11:17+00:00,,,
670,2021-12-23 13:59:10+00:00,,,
671,2021-12-23 15:11:14+00:00,,175.94496783095065,168.51017784725767
672,2021-12-30 15:17:25+00:00,174.55439391816964,168.61846073898408,159.84982854900983
673,2021-12-31 15:11:11+00:00,178.98454519512904,163.1380893608474,163.9669853686388
674,2022-01-07 15:17:22+00:00,195.84133249273333,155.48771194945175,150.82801477635797
675,2022-01-16 15:11:10+00:00,215.22012014242537,167.90111136167673,150.811035282876
676,2022-02-01 15:11:05+00:00,,,162.17074774216943
677,2022-02-08 15:17:15+00:00,213.91355777814343,166.34378974372243,157.7741241237485
678,2022-02-17 15:11:00+00:00,240.12082496142932,,
679,2022-03-28 15:16:53+00:00,174.0310694387495,167.9052733246608,165.72320658662304
680,2022-04-05 15:17:04+00:00,195.57461965272736,159.7963032809681,151.00413496188438
681,2022-04-06 15:10:43+00:00,174.33463650495787,136.36527506978337,131.61529192656806
682,2022-04-21 15:16:53+00:00,196.01039681076625,155.92570596636202,127.75640149985122
683,2022-04-29 15:16:53+00:00,173.8917352871319,123.86596086368321,125.87038842925291
684,2022-04-30 15:10:41+00:00,194.19760654759244,154.67814745820098,146.12932660898588
685,2022-05-07 15:16:49+00:00,194.24371706326895,154.84240189005888,141.93707876163904
686,2022-05-15 15:17:03+00:00,,,
687,2022-05-16 15:10:31+00:00,194.29913053639945,149.71553248567827,131.98333328482727
688,2022-05-31 15:17:07+00:00,176.67718542324505,146.06244579302123,132.8363019328388
689,2022-06-01 15:10:28+00:00,,,
690,2022-06-09 15:11:03+00:00,196.82016570976776,163.2511225197429,148.8640552935887
691,2022-07-19 15:10:50+00:00,,,
692,2022-07-27 15:11:19+00:00,,,
693,2022-11-15 15:17:36+00:00,172.8625942015026,158.44494836156193,147.2387919721735
694,2022-11-23 15:17:40+00:00,193.21233135979077,139.8837637622152,114.81917327775227
695,2022-12-02 15:11:30+00:00,,,
696,2022-12-09 15:17:40+00:00,197.96146914865614,159.5040723033643,156.33050661326968
697,2022-12-10 15:11:24+00:00,156.46929019731226,153.70861867331942,131.29069372857876
698,2022-12-18 15:11:23+00:00,196.19246946748808,152.93656455502577,146.0713384206263
699,2022-12-26 15:11:22+00:00,195.56276407498183,157.76231532729304,149.38662092891713
700,2023-01-02 15:17:35+00:00,215.0104855823771,169.25084321907542,151.43376352387799
701,2023-01-11 15:11:22+00:00,169.76000830852234,143.6417820834813,125.79260797406667
702,2023-01-19 15:11:15+00:00,195.16517281673936,151.38530556567775,128.73574561625804
703,2023-01-27 15:11:21+00:00,,,
704,2023-02-12 15:11:26+00:00,164.91650788322585,150.96904865411088,112.93589494632351
705,2023-02-20 15:11:06+00:00,,,
706,2023-03-07 15:17:18+00:00,173.9800275365365,160.3619036718431,161.2654579978016
707,2023-03-08 15:10:55+00:00,,,
708,2023-03-16 15:11:06+00:00,195.3405943500158,157.32863870160782,152.05118288236218
709,2023-03-24 15:10:47+00:00,214.6126186068573,165.31221222203533,161.19411103421123
710,2023-03-31 15:16:54+00:00,194.95984948949575,157.96193393273273,152.4631825926476
711,2023-04-01 15:10:54+00:00,161.3038770026095,,149.43808218510318
712,2023-04-08 15:17:03+00:00,195.29259827004978,158.01050811684016,140.81264497401455
713,2023-04-09 15:10:32+00:00,,,
714,2023-04-16 15:16:40+00:00,195.2316000479297,155.03431235563724,153.12627555017048
715,2023-04-24 15:16:57+00:00,195.3259910812002,160.79098494728188,147.75594223879364
716,2023-04-25 15:10:28+00:00,235.01555423010555,,406.1244347977814
717,2023-05-03 15:10:37+00:00,,,375.7633319456275
718,2023-05-10 15:16:46+00:00,,,373.3226483724708
719,2023-05-11 15:10:15+00:00,,,411.0671859171238
720,2023-05-26 15:16:36+00:00,,133.7025117105258,
721,2023-06-12 15:10:23+00:00,215.05918275079352,160.2925500754383,
722,2023-07-30 15:10:46+00:00,,,299.6424503836035
723,2023-08-14 15:16:54+00:00,212.64800931792354,161.84314645708582,152.16322454294152
724,2023-09-16 15:11:01+00:00,194.45222423432182,157.20603072756325,118.238962221967
725,2023-10-18 15:11:05+00:00,,,
726,2023-10-26 15:11:10+00:00,,,
727,2023-11-26 15:17:22+00:00,,140.60221686988925,123.82403436749948
728,2023-11-27 15:11:15+00:00,216.84863785634116,162.67934020561952,145.83388139364553
729,2023-12-05 15:11:03+00:00,,,
730,2023-12-13 15:11:14+00:00,,,153.98346279486074
731,2024-01-06 15:11:02+00:00,196.25206067636927,153.56874366652585,139.3177309268246
732,2024-01-22 15:11:01+00:00,196.91480573736914,165.14615971756035,149.5225466927652
733,2024-01-29 15:17:10+00:00,194.91074043735577,157.48283226683418,147.81079709034373
734,2024-01-30 15:11:14+00:00,154.94342436159025,153.8063287725986,126.58961256631295
735,2024-02-06 15:17:26+00:00,194.26476150463697,157.31344843967634,152.7070387986123
736,2024-02-07 15:11:03+00:00,214.3411303478616,165.47840231228042,154.67479758546585
737,2024-02-14 15:17:12+00:00,194.59518189320409,155.7996381464327,139.709699562457
738,2024-02-15 15:11:11+00:00,193.94742324506302,152.45607988951076,145.56525803308904
739,2024-02-23 15:10:59+00:00,214.81698219656144,174.5021570685736,161.61459885763986
740,2024-03-02 15:11:07+00:00,212.90958997441032,165.63072520477408,153.5127209211585
741,2024-03-09 15:17:18+00:00,196.2044352505755,167.64587905333929,155.6856101770148
742,2024-03-10 15:10:48+00:00,175.12115517191427,162.3649991983995,152.97366445263728
743,2024-03-17 15:16:55+00:00,,,
744,2024-04-02 15:16:44+00:00,212.42431346387892,156.53741231218666,149.75388639641653
745,2024-04-10 15:17:05+00:00,178.608796216878,156.8481068157596,141.38331569952243
746,2024-04-11 15:10:31+00:00,,,
747,2024-04-27 15:10:21+00:00,,,
748,2024-05-05 15:10:33+00:00,,,144.54329730192396
749,2024-06-22 15:09:59+00:00,,,
750,2024-08-25 15:10:43+00:00,202.43639673413503,,
751,2024-10-04 15:10:49+00:00,,,
752,2024-11-21 15:11:05+00:00,195.06540216775062,154.007784501174,140.42258962129335
753,2025-01-16 15:11:09+00:00,197.16432359896623,160.09170433270125,148.63645026500888
754,2025-01-24 15:10:56+00:00,140.70020427589063,,
755,2025-02-09 15:10:59+00:00,,,
756,2025-02-24 15:17:14+00:00,173.4720391242954,163.08223740049385,160.5143776363562
757,2025-02-25 15:10:48+00:00,174.44662167593862,163.21658709319604,153.48049340356872
758,2025-03-21 15:10:48+00:00,179.26618064877118,152.9216116936355,141.35527828950242
759,2025-03-28 15:16:59+00:00,198.01327732218857,157.8299740350176,149.5508472713026
760,2025-04-06 15:10:48+00:00,216.3173116576824,155.72763606141038,146.7380978943988
761,2025-04-22 15:10:43+00:00,,,
