dates,nzd0205-0000,nzd0205-0001,nzd0205-0002,nzd0205-0003,nzd0205-0004,nzd0205-0005,nzd0205-0006,nzd0205-0007,nzd0205-0008,nzd0205-0009,nzd0205-0010,nzd0205-0011,nzd0205-0012,nzd0205-0013,nzd0205-0014,nzd0205-0015,nzd0205-0016,nzd0205-0017,nzd0205-0018,nzd0205-0019,nzd0205-0020,nzd0205-0021,nzd0205-0022,nzd0205-0023,nzd0205-0024,nzd0205-0025,nzd0205-0026,nzd0205-0027,nzd0205-0028,nzd0205-0029,nzd0205-0030,nzd0205-0031,nzd0205-0032,nzd0205-0033
2001-12-30 21:54:37+00:00,140.8089438500057,143.45430178133236,130.72792020166094,116.01388401527197,121.86126466511422,119.72131656856988,121.29220907077163,116.85546792495197,117.08797562573955,116.54882181295491,113.09620212956175,110.54191069054991,117.2918414676056,107.63584957110905,103.52177073077304,105.65292319304366,110.88969722843116,110.67184078753965,103.12325901327387,95.3048395388072,98.82672350597608,104.66126529926521,137.75321299554417,129.1457010646119,113.95647112244187,110.12731927079942,116.40554049554534,117.85484754656721,129.89592833202954,135.88782834245734,141.51042777081278,146.19320382444374,144.8405110317691,138.95340502137498
2002-01-06 22:00:55+00:00,201.34331891214828,199.18772976595827,211.54592650867863,205.48605544332312,185.7346279608279,170.64071315861693,183.079641752902,208.46988051212722,226.62676736342303,241.296669571152,224.7618053821085,131.7297004534222,,172.24604642451283,182.13202941849627,209.6584592039879,210.9946902715968,,,,,,,,,,,193.70829740113015,181.38305009825322,193.1787039155812,195.22100549859326,201.10806097458808,207.35820763650744,208.60133740023025
2002-01-22 22:01:04+00:00,,,,,143.54826760698847,145.68541276577315,158.9332736701065,,,,165.19745914000572,,72.35767413464433,,168.381108846593,184.4862920498657,177.984486889967,141.2928711089439,149.9276939525932,165.46178442987093,182.77189435028362,187.2111782539839,174.14966207958523,186.60425114702147,189.54433022861798,179.45520999761973,173.71021528597507,175.5266119596988,174.3855628417504,166.75985933535088,179.65925135799856,168.86359253647797,173.54401169746302,182.83591792677487
2002-02-16 21:54:54+00:00,150.8770886271905,162.47169673380264,160.00767425155806,148.85148400117924,137.40971564546055,144.17371984441803,146.9541365888995,161.14308374420568,167.13175582789685,162.98566386986766,153.3504855226373,131.9922268165921,135.509510611953,137.5589191319048,147.11967782595843,152.1020795034364,137.72231913004785,115.96338713375408,116.92195796192598,138.28984956338485,164.49041621856293,168.57427843547288,161.95085401584876,163.57514165409003,160.13714096238547,150.05615715426262,145.15310773786143,152.7067755518158,159.67546212573006,146.30318383025818,163.2314564969492,170.60668487693164,173.33328493907106,169.5107437397674
2002-03-11 22:01:07+00:00,158.5663843218643,160.3028861864835,152.28566336529667,139.90799951701865,139.7033501926123,145.14877089747034,145.69128535985112,139.05997046793556,136.4506802974266,134.78541344820482,128.4226916014279,120.18431580859972,134.5343415782584,127.41078554153017,127.57498065467577,125.4652784348799,120.34860013568608,113.77216146242534,112.25313547030107,120.95043861361783,130.46001965851852,137.7484576557313,153.54719706085893,150.8016742777669,142.15228911373865,144.44217985076486,142.86941986585524,130.8251722746741,137.4758555480751,133.94693585496498,158.79425937227973,171.27783241217728,170.28243220273555,160.16719805716374
2002-03-20 21:54:48+00:00,144.5714928531596,148.1030978486381,151.42303788893358,148.78203987754978,129.3898139037327,139.4401764244837,149.66032160970724,159.95240910194926,,157.00594809243478,155.62417991138935,,142.26173091947567,149.3021221583353,150.61896433547716,147.70979650643608,143.22480152135736,137.55120359190954,137.15130555336302,151.85344896917192,168.81891689944956,166.06934016891682,159.57343727917217,159.60169559594132,156.77222429160233,164.9168515335305,160.34083221546294,164.993140999229,149.22069481865609,144.5425938322743,148.56842294080954,158.24956077960286,,
2002-05-30 22:00:49+00:00,150.2156398387845,155.9516900314996,151.71829060064135,133.60515869167747,126.42694272220812,135.40207533973023,146.74903445236183,137.7823219401723,133.024314924108,140.18438389064153,125.05278231596368,108.62110723451335,128.27955738581215,,108.53683509168891,97.38578143079677,93.43235409534384,111.56697874756034,,,,,,,,85.74428159179686,81.61804986713052,72.97789863271412,,146.70261375162437,,,156.88726510196594,
2002-06-24 21:54:28+00:00,123.25667066660651,121.4749053389649,105.87438239397613,115.18957340200402,118.64558130398092,122.53920952472832,125.36836890795672,119.14186987963436,120.63883268832245,115.58265340441639,111.7254719955392,102.57323542614304,117.73462930509137,102.4285701008717,97.73287840743647,101.76706876196681,97.5293727727809,91.26523158368418,,,,,,,85.24038294533318,90.82919752059559,91.3294198132229,87.87169462303044,109.65159798953862,116.084114829687,143.8197785168707,138.60983943372804,,
2002-07-01 22:00:39+00:00,119.45681006616523,115.20213720261286,121.70485058103654,136.6501540905438,106.33372800053165,125.21226093718505,133.06491539398917,165.25054108590967,153.81763945109898,136.92657710608913,117.39121416563232,101.11377973762619,90.4278609049108,75.43096035436429,76.94215535258654,,,,,,,,,,,,75.74320566686364,155.91550363886913,,,,,,
2002-07-10 21:54:25+00:00,116.24928549043935,129.61210759626215,109.82552686477396,,120.16118878112748,131.64295333632845,127.79019232072184,121.86411832892392,122.66699675924873,117.15023603031281,122.69956998952259,109.53606127819093,112.79616317063439,106.4079215684679,100.11289620732812,101.39733030865095,115.5557745401357,105.38560123324979,95.7763057968032,95.43933261512903,96.63037604859582,86.81550677119726,,,86.62808541378789,103.84306552778915,102.32490827441363,89.7195185650409,115.52198896387031,131.26746544687148,138.38794469349165,135.56368379618493,,
2002-07-17 22:00:32+00:00,,,,,,,,,,,,96.9578246111504,115.28839207728407,,84.50146241352199,81.23354831624222,,90.16928685863671,,,,,,,,,,206.31598657920026,,,191.27830212768836,,188.13789283585442,
2002-08-02 22:00:25+00:00,,,,,,,,,205.27880576709907,202.95336796259215,182.3217203265578,107.49286712580476,155.79200610331125,,84.66593438950258,,,145.56026173408364,,,,,,174.16610299341983,,,,183.2064586196429,,153.57194235934207,175.42898967874441,160.046159694276,198.30712335691985,
2002-08-27 21:54:00+00:00,133.95321403534962,131.24046460592913,116.92069897785773,112.57180414625837,104.01368953701639,100.63021124046392,114.75844995468735,129.88634282398388,126.78046568171307,126.43745702808188,116.6315046868929,108.02702139622833,117.1720441195748,99.51793194837246,96.93301826441939,100.15169416132319,101.48044423532147,108.17348697146004,,90.48949166797615,78.53484832842234,,125.042957201207,123.60186496804076,95.79789343290456,,,88.50692709120122,146.80312039003653,123.11043291073422,141.93394831721074,161.17750121496653,162.68472804714756,152.655769000336
2002-10-05 21:59:55+00:00,,,,,120.03026966239632,117.49638582474105,119.74430785663071,117.22003557085291,116.52207670752436,116.71445932708447,109.76901188098455,113.16753403191521,124.0682080582225,107.89144781716432,102.54410434548402,105.6922709711538,99.60336039661337,106.5100181865615,105.15436883245101,99.42815520621451,103.48837049896498,94.35393909462059,132.2312292276043,121.78557337964743,104.05440068678425,101.7524445250764,108.51632245830584,108.38444550380778,130.30865126303453,134.04737438512475,148.56920336782122,150.5540742446487,132.95967841019086,132.7505482713314
2002-10-14 21:53:43+00:00,,,,136.88040996617661,127.00569709467808,150.7967245631355,160.689494214504,158.86163987692748,162.42671399353128,152.95714569225456,136.75274936311334,107.23327955781075,127.0123415390578,115.09640739965899,109.00143243253665,126.69058628201702,127.5456113430586,117.17238972286493,147.8056754142648,144.87829437886302,157.8559598922161,149.6204600674714,139.33581135018312,149.45103383151792,169.4280231584913,169.75783773003675,162.86585458630293,170.08314408132912,172.30598147551163,186.83118750452056,180.88999082990324,158.50943830386055,158.03841771360675,168.7528546519532
2002-10-21 22:00:00+00:00,,,,,,,,119.49781103619151,,127.40578007952811,120.44341076600084,125.78049539296707,126.7432271037221,118.92524261382309,103.74569632815454,108.21684652177186,107.2637148109382,104.51664296537031,120.46397535030947,92.0879038167985,90.24345527078977,,142.3750298146194,123.95169049394056,99.76632803280596,,,106.17647004985793,122.33784279060555,129.9608320189575,179.58813789785378,155.44129309346658,148.93513814818192,157.29899541206305
2002-10-30 21:53:49+00:00,,,,,,,,,,,,,,,125.60385103914952,126.73430158524368,129.54602808575862,117.8782673013298,148.09129125320968,143.73106677716422,157.57165539431895,177.5551943093328,159.343287257793,155.48516953094597,167.2493392820284,173.2099688359039,173.87646655804338,183.1169126143307,199.82472298002452,197.9639854704387,176.492354699996,149.90817973229903,154.1112344703808,169.3361485914358
2002-11-06 22:00:05+00:00,123.3837547861337,135.54111667246124,124.57276450903304,115.76462150734099,122.91602701982268,116.34228894893462,123.98604544605757,119.51516340098372,123.41301871820563,112.36959677695307,124.92173303843771,116.79352853578033,134.8847358639069,111.40087811940492,105.30715000154285,112.33364069484362,114.42706423215728,121.54579661360953,116.02345984748264,98.63054142929076,114.16645621094679,101.19405971650288,143.82341500009963,130.28856973346498,116.03368180036088,114.87557974469425,127.64397947084785,116.03567067074586,140.46005946807546,136.21147420406584,142.3047296758533,144.36731671229106,132.5293899880738,131.4445542892416
2003-01-18 21:54:30+00:00,,,,118.07115284576656,125.86018500100072,128.7443452606746,129.58487948621732,121.31959996725165,116.33825601914987,111.65713366772982,109.42017063224921,111.94335921148763,128.98704182626662,120.62332173823492,103.99746476184185,104.13672979497437,103.80219981636814,111.76435079964062,115.80361384850112,108.28795551379025,117.68255517392787,113.90992413400284,131.38600387781463,113.09744935637302,104.64974209518608,105.4969456662021,114.9778639104064,138.882255655195,155.8583938059282,152.84576105564892,163.29526179177762,156.35975654771678,128.7632689811784,124.89769106453647
2003-01-25 22:00:42+00:00,,,,138.363432831001,121.40834104363327,151.16021151175033,158.7952345320257,160.24408520485198,161.23240937508982,146.45399269263547,135.62453761861318,122.68891870049535,155.01612901751653,159.55516010457958,159.29893610807275,134.54096349709522,132.79637384810314,126.85223981346937,146.55234021211737,152.40086813313175,168.34282303945204,175.18082993067682,151.456104264107,164.98303203974203,173.32208162514536,175.85438040383616,164.33270965862727,185.3788093091432,182.68063663010795,182.91642491354173,177.2525879405329,157.9407519610897,147.4365088009455,155.74701956517038
2003-03-23 21:54:40+00:00,175.60043575852544,198.62235646689493,193.1012584791928,176.87424607406382,162.48377160597997,158.61416184696378,166.42460470218586,196.762900322005,206.29584681347018,193.8301109119523,194.0877133196809,,141.24970239052914,169.949107850374,181.32725192071035,191.38634359246097,172.53057424720294,,143.63436745047832,165.9475141844214,171.75552954838687,177.16822209492358,151.44149322528884,170.65988067225936,172.20016474633965,175.3950965747385,180.17858160347618,191.38403039623114,182.8571961909443,192.3871291421057,197.98705717268143,199.46512825288823,185.22008639881122,189.89333759250604
2003-04-08 21:54:47+00:00,141.14428424962034,157.03769876033266,159.8049489067028,151.65445107841387,140.37155659723805,146.09080846768177,148.73892658688717,151.1042004021197,161.52121144218617,152.85925434728588,160.92480591402256,147.18922471556468,144.69117187693385,127.55063410088562,151.17430771028617,138.0521257401207,145.62411599329437,140.8595665000556,141.08138064919333,155.98362384616755,159.72532291981307,160.19092517988818,147.08884194083947,157.77388252598877,157.1805853965863,159.31400065156296,149.36889450112199,165.8040341300588,163.430803927028,166.42551679074754,157.82384241582687,156.21328956565887,,
2003-04-24 21:54:46+00:00,130.7311579664326,129.15465867813592,146.92162450509156,157.27610599914073,146.92193092905205,152.8046087127079,154.13611661713384,132.67781852009554,107.12134188233532,170.24107316642355,165.77988517398373,149.43539120626878,144.53543290174755,147.78179135673378,155.2177482535474,154.44339616731088,143.29437100275425,,,,,,,150.17308648250574,156.65809066742776,165.0290922635617,153.99746063891334,166.47249168228464,171.53499223179912,169.22145450763102,156.21858007557017,149.592382412828,158.2433679244656,167.7436146527736
2003-05-10 21:54:46+00:00,136.32781139874288,136.11503029504493,131.9569895714739,140.66438041870725,142.74677967665474,153.46343426613174,158.2058546213809,155.6432216731849,143.97102129491324,139.39072989304526,135.61504440286424,138.46645213842208,133.20755493042097,132.33890378443894,139.0707676841936,,,134.77517370477526,,123.13090792425893,,,,,,75.58825967364766,76.39916229585445,71.85707319386404,,111.9965456356544,132.61310293439232,144.91259882381215,153.76408948117196,
2003-07-21 21:42:33+00:00,,,,,,,,,,,,,,94.33704463571777,75.65253904749189,76.1391391077514,,144.79298708811402,,,,,,,,,,175.92898519010961,,,155.8087837410514,135.4183164021224,169.06291450995428,
2003-07-29 21:54:29+00:00,116.14101014624265,142.23611894470216,136.1809443031516,113.96622304821919,121.95445531167692,,,,128.01711200993583,115.3076120199524,110.93985309326432,101.01584846588679,109.9088953630085,104.15474254078013,98.15677551392959,98.62682020301952,95.76037579571096,106.37545229652918,83.99781856497007,,,,,,,92.02617337139723,91.4441761959499,89.74851661309008,106.35414874290565,125.3913259375423,132.06439099476802,133.4766762706301,103.04789818005925,
2003-08-05 22:00:35+00:00,,,171.1679731832631,164.63932490745196,150.0306677021838,153.97874949759492,171.90507053133152,208.88236813405186,216.53659562940135,208.74165312127286,,,,,,,,145.9978368401516,,,,,,206.40117854193056,196.1187262955877,,,,,,,152.56941614699014,158.0576408084961,
2003-08-06 21:42:51+00:00,,,,,,,,,,,,,,,,135.25837550721536,142.92249441985257,152.95129913211503,,,,,,,,,,,,141.28075555136175,155.03262623279247,139.61460972510997,169.63929615097686,
2003-08-13 21:49:09+00:00,133.618230479668,154.53476743836006,146.15433077117376,128.4450356502398,131.07331499462236,132.03024343652896,137.2467761405098,146.92793172704367,144.88429512152635,145.62710558682275,137.43491686128107,111.50880310127148,120.34691792027428,112.68381952127456,102.07327869124005,112.87236391464134,100.52976627245815,121.39726127280963,,87.74225336259313,,,,126.84809622147053,94.31905925863008,99.69335264417163,100.47023197328369,87.86710180348294,,,,,,
2003-08-30 21:54:22+00:00,135.39041325289202,143.89820322055166,144.06367459411436,137.35650591930747,133.81709702613443,134.76104565222727,149.3585963482727,148.77926667900857,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-07 21:43:24+00:00,126.96494558508104,123.66764197581186,116.46747657288174,111.85890165082986,110.85209386881147,123.79745570266076,127.78423640678693,142.32750396882759,145.76123929475278,136.562202055265,134.62971457975937,134.20452259308868,125.33507485604778,107.63852193227159,103.47127483491712,103.49069945529709,104.10041669418416,109.99037779210525,109.32319030217334,93.64485027760719,100.79565877327296,,138.51532766298234,132.3208654284731,125.41968225527216,109.56605338563503,151.43088741342976,135.68234888762447,125.12073295661627,125.70547000633546,133.50532985485336,130.78194221963366,103.03654592810913,114.69762927434049
2003-09-22 22:00:24+00:00,131.58097445907072,132.94734065074877,121.7077455610008,115.16188604826422,114.57718514915572,129.8963843582518,,,,,,,143.19446664053825,139.35276343923837,131.5577046541079,137.43535175937967,134.33058433372736,117.66217099834849,121.53959889456853,123.88653530634586,,,,,,,,146.439095150563,149.5454194388003,153.0181402179847,155.2869572140327,150.59448684796098,143.97981951264381,141.64099631550923
2003-10-25 21:44:04+00:00,143.55414732000352,132.22244830284322,120.32216060806931,124.5260848439273,137.10915476254945,136.75180247806162,138.71666459966366,132.11513070646086,129.894827736433,127.40846083047325,115.40779832280421,108.64447917388408,116.52312648551103,104.24827664192644,98.5903209538813,99.63128514922745,101.85857951698893,112.66211840003673,117.09189826511013,108.72389355100196,111.72297273103644,116.08194217830452,144.94761622877698,129.78976551134843,116.859621840197,113.97363304442841,117.55671779234171,116.47420454085938,131.37874804524938,134.26253028242633,144.2354188122099,150.16499564120645,140.57709921897623,136.97987908463745
2003-11-17 21:50:33+00:00,,,,,144.62697923725858,162.4269459823508,193.19540729670558,207.38366668587082,181.5497491757548,173.7273877491729,167.3385009192004,,131.61297061300985,137.8995998039061,130.35569604043314,153.86735903649796,154.1914491727397,154.99692132833508,175.16469087474331,196.1707438871528,192.94468004612958,190.91071643761973,149.43718849822815,145.7562724495536,150.73209817866524,158.4679990719842,160.84683324966846,159.53285549311744,152.36580275647856,146.61319412700138,174.36983291276394,187.76868743149947,180.44072990860184,165.44378265252163
2003-11-18 21:54:39+00:00,129.75197784190772,132.52933971999084,135.85013984688933,148.2985648661975,145.05709376918398,165.78813158938397,197.31187487821964,200.0009927534988,,,,,138.71956059006908,128.92488079727983,134.39473334402084,,,,,,,,,,,,,,159.24653783879086,151.4684294252847,168.3918719184207,,,
