dates,satname,nzd0269-0000,nzd0269-0001,nzd0269-0002,nzd0269-0003,nzd0269-0004,nzd0269-0005,nzd0269-0006,nzd0269-0007,nzd0269-0008,nzd0269-0009,nzd0269-0010,nzd0269-0011,nzd0269-0012,nzd0269-0013,nzd0269-0014,nzd0269-0015,nzd0269-0016,nzd0269-0017,nzd0269-0018,nzd0269-0019,nzd0269-0020,nzd0269-0021,nzd0269-0022,nzd0269-0023,nzd0269-0024,nzd0269-0025,nzd0269-0026,nzd0269-0027,nzd0269-0028,nzd0269-0029,nzd0269-0030,nzd0269-0031,nzd0269-0032,nzd0269-0033,nzd0269-0034,nzd0269-0035,nzd0269-0036,nzd0269-0037,nzd0269-0038,nzd0269-0039,nzd0269-0040,nzd0269-0041,nzd0269-0042,nzd0269-0043,nzd0269-0044,nzd0269-0045,nzd0269-0046,nzd0269-0047,nzd0269-0048,nzd0269-0049,nzd0269-0050,nzd0269-0051,nzd0269-0052,nzd0269-0053,nzd0269-0054,nzd0269-0055,nzd0269-0056,nzd0269-0057,nzd0269-0058,nzd0269-0059,nzd0269-0060,nzd0269-0061,nzd0269-0062,nzd0269-0063,nzd0269-0064,nzd0269-0065,nzd0269-0066,nzd0269-0067,nzd0269-0068,nzd0269-0069,nzd0269-0070,nzd0269-0071,nzd0269-0072,nzd0269-0073,nzd0269-0074,nzd0269-0075,nzd0269-0076,nzd0269-0077,nzd0269-0078,nzd0269-0079,nzd0269-0080,nzd0269-0081,nzd0269-0082,nzd0269-0083,nzd0269-0084,nzd0269-0085,nzd0269-0086,nzd0269-0087,nzd0269-0088,nzd0269-0089,nzd0269-0090,nzd0269-0091,nzd0269-0092,nzd0269-0093,nzd0269-0094,nzd0269-0095,nzd0269-0096,nzd0269-0097,nzd0269-0098,nzd0269-0099,nzd0269-0100,nzd0269-0101,nzd0269-0102,nzd0269-0103,nzd0269-0104,nzd0269-0105,nzd0269-0106,nzd0269-0107,nzd0269-0108,nzd0269-0109,nzd0269-0110,nzd0269-0111,nzd0269-0112,nzd0269-0113,nzd0269-0114,nzd0269-0115,nzd0269-0116,nzd0269-0117,nzd0269-0118,nzd0269-0119,nzd0269-0120,nzd0269-0121,nzd0269-0122,nzd0269-0123,nzd0269-0124,nzd0269-0125,nzd0269-0126
2015-01-27 22:06:23+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,350.92,349.70,361.42,364.27,352.64,349.83,339.04,346.20,344.76,346.85,346.91,344.01,,,,,,,,,,,,,,,,,,364.43,367.46,389.98,391.00,374.23,379.23,386.59,313.18,362.24,396.28,402.11,382.04,355.63,365.78,372.22,363.94,353.48,366.40,374.17,371.57,362.83,348.11,330.92,351.53,359.81,351.84,352.92,340.65,342.43,332.43,339.92,337.93,348.90,349.96,343.90,346.09,352.08,345.40,365.68,361.96,363.18,371.46,364.69,352.49,354.91,370.72,364.06,363.96,370.79,357.98,353.76,355.38,354.55,352.14,356.59,374.08,387.28,403.40,395.55,,342.98,344.37,348.25,351.03,362.57,366.65,363.07,376.03,366.82,357.82,400.26,,353.37,346.40,344.33,347.59
2015-02-12 22:06:15+00:00,L8,340.04,345.62,344.70,344.39,348.42,351.65,356.64,360.97,360.08,356.60,359.76,357.84,367.21,373.49,369.86,369.41,356.95,359.21,361.86,367.13,358.04,355.72,359.72,353.82,352.25,335.61,325.57,328.24,325.95,334.98,333.85,340.55,340.30,341.69,347.30,344.22,337.91,334.30,321.92,322.21,325.92,324.42,330.17,334.60,331.97,343.47,340.13,329.06,342.92,361.20,352.49,345.87,349.28,348.26,354.02,349.06,353.67,368.81,362.53,313.94,336.19,356.44,362.95,349.44,349.93,363.93,356.58,364.44,365.30,368.81,354.00,335.89,335.68,330.18,337.91,350.98,348.78,334.01,336.17,343.18,333.43,336.15,330.81,329.67,334.64,340.80,344.86,343.81,346.42,350.45,350.35,349.56,355.68,353.42,344.45,339.98,355.62,357.34,352.63,356.94,345.78,348.88,351.23,347.61,350.86,353.12,358.80,362.78,379.96,381.14,367.08,338.47,331.13,336.41,351.67,359.89,364.18,361.93,368.60,359.39,348.65,377.52,362.94,345.20,345.42,339.81,342.88
2015-02-28 22:06:12+00:00,L8,317.99,342.74,340.65,343.63,342.87,343.59,344.24,351.05,348.90,345.44,346.12,343.77,354.21,353.42,358.78,359.37,355.35,353.08,353.06,358.74,353.54,353.61,358.13,353.50,353.25,341.49,334.21,330.75,327.53,328.97,331.61,336.15,337.83,339.01,341.29,337.98,334.53,322.69,313.99,312.02,318.19,317.54,331.01,330.36,327.19,335.64,329.96,327.52,335.61,348.77,342.46,347.62,349.28,353.24,359.44,351.34,355.97,366.35,368.82,304.41,320.63,336.69,348.51,344.72,346.75,350.06,349.97,355.91,354.34,360.36,348.81,333.73,335.53,328.06,331.37,333.06,327.18,328.05,327.32,339.25,324.80,335.69,327.38,326.78,334.09,341.96,344.07,346.22,352.17,356.41,364.12,347.76,362.11,368.47,376.67,355.49,345.92,350.76,359.68,349.08,341.99,346.97,349.29,349.44,347.57,338.46,346.41,355.81,364.81,367.85,354.14,330.69,329.34,334.60,341.26,349.60,352.02,354.25,358.09,352.95,344.01,351.61,351.21,343.11,343.53,336.45,345.70
2015-04-01 22:05:49+00:00,L8,293.60,332.51,331.62,329.04,328.59,327.97,325.58,330.76,328.74,337.50,340.47,324.70,324.73,323.38,341.33,337.54,328.00,313.66,312.44,319.93,321.55,328.08,334.15,338.72,323.51,314.30,307.97,304.51,304.90,305.30,311.43,308.89,311.79,314.70,302.55,301.71,300.93,289.40,299.34,298.58,296.42,301.64,306.51,309.41,290.73,289.82,271.94,298.89,296.30,301.73,312.78,312.41,305.36,306.19,294.57,291.79,,186.68,248.72,290.39,301.52,313.59,329.11,329.04,339.43,342.97,333.95,330.48,326.46,322.68,320.26,314.04,311.25,311.42,305.80,301.62,305.69,306.73,310.74,304.83,302.75,300.80,307.94,308.01,310.76,312.96,306.41,322.17,312.09,321.34,319.13,324.23,332.45,336.17,322.31,327.69,311.67,324.75,341.85,334.92,329.54,335.91,330.41,332.90,332.66,339.02,343.29,353.62,362.49,355.00,343.12,319.15,313.19,315.61,318.72,320.36,334.29,327.78,337.83,339.10,334.30,341.50,335.87,331.21,336.70,321.98,315.76
2015-05-27 22:05:54+00:00,L7,,,,,,358.07,355.19,361.02,356.40,,356.38,,368.14,342.62,,,342.98,352.77,353.59,,354.33,360.97,375.58,,351.09,350.04,,,,,330.81,334.83,,333.99,343.30,346.55,363.48,,333.09,,,307.96,318.37,331.80,322.16,,,272.38,358.98,348.05,354.67,,,,,,,,,,,,,,,,416.41,400.68,388.74,369.40,352.41,375.17,353.18,350.28,333.83,339.01,328.96,,,334.84,344.68,339.89,338.16,336.55,354.65,341.40,348.43,,343.59,,,336.31,340.91,349.09,320.28,338.45,365.31,342.84,,,341.48,337.59,,115.01,331.68,,,397.48,,416.07,,351.01,342.63,342.57,,,360.83,356.38,377.21,360.91,354.25,,385.95,349.72,352.33,356.77,354.96
2015-06-04 22:05:36+00:00,L8,281.73,330.25,336.56,325.95,332.75,329.18,324.96,313.50,301.76,284.98,281.74,309.76,306.97,248.59,250.03,292.83,318.39,314.30,322.36,324.74,325.51,332.18,334.31,332.54,324.47,313.33,305.36,297.46,302.98,283.53,308.82,310.78,309.33,296.07,295.78,292.07,291.00,276.89,296.14,295.04,278.82,286.29,291.93,287.96,236.98,269.56,244.95,271.76,281.72,306.78,311.48,312.69,318.37,307.19,303.21,279.45,,,,284.30,292.22,310.05,318.43,343.38,342.42,335.68,333.36,323.11,325.43,315.61,309.86,313.53,308.05,308.11,306.34,294.75,294.96,295.86,293.42,299.18,302.58,297.27,299.35,305.67,305.18,303.23,300.33,,313.17,318.26,309.71,311.11,317.05,313.45,315.04,310.02,300.25,304.39,330.47,328.56,318.60,301.93,307.60,324.71,326.53,310.08,314.36,342.74,352.13,355.49,356.17,332.82,325.37,313.37,315.53,319.38,322.43,321.74,331.02,334.37,,330.85,334.37,328.36,318.52,312.99,304.40
2015-07-22 22:06:01+00:00,L8,,,,,,,362.96,363.13,355.36,354.00,346.67,336.61,321.95,333.92,327.98,331.59,334.84,325.98,333.38,336.43,346.14,353.71,357.27,356.55,348.92,349.01,319.89,317.33,312.39,305.82,320.25,321.25,330.14,333.60,347.11,332.48,,,320.79,313.07,296.40,298.23,308.64,312.24,238.56,270.40,245.89,272.14,334.74,,,337.43,340.72,343.91,353.24,335.13,251.88,311.04,304.53,310.45,319.38,332.36,363.29,369.89,370.84,374.86,374.90,369.56,377.06,374.84,370.14,355.60,344.81,338.36,341.00,350.64,338.17,342.80,341.07,341.99,336.81,318.90,323.93,331.92,334.42,341.09,339.19,317.77,323.59,328.91,,329.15,334.58,331.54,334.75,333.83,339.74,327.76,343.80,347.03,337.63,304.96,312.37,347.45,313.50,311.26,,363.62,389.44,397.80,388.88,356.61,336.29,335.54,349.02,355.51,363.35,352.46,354.41,354.65,,,,345.48,346.16,351.75,340.17
2015-09-24 22:06:25+00:00,L8,379.60,367.53,352.59,357.00,354.82,354.92,353.44,356.71,370.15,374.03,358.00,343.18,329.42,340.30,332.30,318.43,332.35,342.00,347.21,336.00,347.94,350.47,351.13,349.84,341.34,334.83,316.09,325.99,329.37,320.25,317.63,304.63,306.18,313.73,302.65,302.86,305.47,304.53,305.53,309.63,302.25,301.85,306.18,308.67,312.78,318.92,320.18,319.61,327.53,321.87,327.11,329.53,335.44,334.82,327.42,299.45,,251.75,281.13,291.80,310.15,328.83,350.68,358.77,362.69,365.44,364.08,364.47,362.59,354.68,345.48,342.56,341.53,330.55,343.96,334.85,331.12,335.70,333.43,347.08,330.07,321.13,307.68,313.76,323.06,327.17,325.49,327.01,341.12,337.37,341.51,332.97,334.27,337.93,334.06,334.43,346.89,345.18,355.34,346.56,340.98,346.72,351.84,354.88,340.72,333.65,339.93,354.13,365.37,372.40,364.47,332.87,336.93,328.71,328.97,336.55,351.19,343.13,349.62,346.45,333.44,341.19,347.81,341.32,349.38,342.43,338.77
2015-10-18 22:06:42+00:00,L7,333.90,345.56,342.47,344.30,342.74,344.30,338.36,330.77,336.27,351.44,362.42,,358.20,339.84,328.44,326.57,330.88,329.99,332.60,330.82,337.38,339.25,343.01,,,340.12,317.73,307.45,306.93,303.38,314.03,311.62,310.77,317.29,306.26,300.81,,296.00,313.72,303.81,311.29,306.05,298.65,304.29,310.45,301.93,315.56,319.83,,,331.07,326.00,336.60,346.97,336.84,317.45,,239.04,247.98,286.71,304.33,,320.28,337.69,332.92,345.74,338.20,331.81,332.59,328.32,311.57,,,,,,,,,,,,,,,,,,,352.04,335.36,334.18,337.16,340.23,353.91,358.37,361.99,362.26,,,346.21,341.88,343.53,333.96,321.28,331.11,334.64,347.70,364.91,362.81,353.56,,,327.32,326.00,333.70,338.21,342.13,350.53,350.86,344.22,352.20,354.42,343.25,,332.12,335.92
2015-12-13 22:06:33+00:00,L8,309.44,330.27,328.76,325.24,336.30,330.65,324.80,324.49,330.09,334.44,336.41,335.17,340.57,341.62,340.61,331.37,320.15,308.27,309.92,317.27,331.95,334.05,337.81,339.73,338.09,336.41,310.99,307.98,304.54,291.50,302.57,297.79,302.24,303.96,300.06,293.39,288.52,290.85,298.58,298.35,295.52,300.59,286.99,296.47,290.25,296.42,308.98,308.84,307.21,309.87,315.39,316.32,322.46,321.10,309.36,287.72,,191.82,238.17,280.97,301.11,322.37,333.38,328.33,327.56,324.68,332.72,325.61,325.77,317.55,314.91,311.00,312.12,315.32,308.76,300.15,302.96,306.81,311.93,303.18,304.46,303.80,299.26,299.31,310.45,311.69,304.16,309.69,316.03,331.29,335.63,329.96,319.99,321.98,322.63,327.37,333.48,324.33,335.23,329.33,324.08,325.59,326.58,323.30,325.45,331.54,331.85,348.01,353.35,351.59,337.74,304.32,310.81,312.58,313.99,328.68,335.54,329.60,339.25,,,,,,,,
2016-01-22 22:08:09+00:00,L7,310.24,,,337.36,342.26,339.77,338.51,333.51,335.81,339.97,334.49,336.37,326.64,338.58,,,339.18,333.33,335.31,330.62,333.70,337.20,340.08,342.96,338.11,332.98,316.67,,,304.96,304.79,300.93,307.64,313.91,303.56,299.52,288.97,291.84,305.69,,,304.55,307.64,307.37,290.40,298.66,297.59,314.39,310.60,313.93,317.32,316.67,,,318.77,297.58,,207.94,261.19,302.46,314.81,316.00,316.20,339.39,,,340.68,337.32,337.23,329.35,325.73,326.12,322.65,324.30,320.25,300.13,312.54,,316.54,316.46,316.49,312.75,307.72,312.51,315.61,318.53,320.79,,,,,,,,,,,,,,,,,,330.44,337.18,340.93,354.21,361.27,351.31,344.70,310.30,309.53,316.56,,,338.76,339.03,339.93,337.20,334.21,337.74,345.31,330.84,337.23,324.63,322.61
2016-02-23 22:08:18+00:00,L7,284.96,336.74,332.55,325.41,326.90,331.44,,,332.11,336.29,326.35,321.41,327.70,323.46,333.95,333.66,336.34,332.53,,,,333.15,333.08,332.81,331.98,318.49,306.15,304.16,302.00,296.53,295.75,,,307.34,302.35,302.53,291.46,286.91,293.58,293.14,293.70,292.35,294.74,,,,287.05,301.11,300.41,301.54,309.82,308.28,315.82,313.45,310.63,285.80,,,249.90,300.32,309.71,302.43,305.41,323.69,326.41,326.79,330.30,324.99,322.65,,321.82,319.66,311.44,313.77,317.48,298.79,305.30,305.00,306.99,303.90,301.73,,,306.17,311.27,317.40,321.19,320.76,325.16,328.78,328.62,326.57,320.87,306.76,,,312.31,328.59,337.87,331.64,333.84,327.24,324.69,323.01,323.19,327.64,,,356.38,350.05,342.93,314.95,304.50,301.79,310.45,319.76,323.24,321.04,329.59,,,335.78,338.06,328.36,331.98,328.26,315.24
2016-03-26 22:08:35+00:00,L7,295.64,339.13,336.13,338.62,336.96,338.67,,,334.29,323.89,318.02,325.54,321.99,333.85,327.55,341.79,344.67,339.23,,,,335.65,338.66,,,,,310.36,311.72,305.84,309.40,,,310.08,314.31,302.57,305.90,295.09,299.70,,,,,,,,82.57,,285.21,304.19,317.15,318.03,326.46,318.62,313.10,290.75,,,251.71,300.07,313.21,320.37,318.14,330.89,335.81,334.34,337.60,337.87,339.19,,329.52,327.27,321.67,330.27,330.94,345.14,348.86,349.59,337.42,338.82,327.17,,,316.73,315.48,323.58,324.89,329.80,341.69,334.20,333.60,334.83,335.88,,,,,,,,,,323.01,327.14,322.64,308.07,,,,358.53,348.29,325.37,317.21,317.41,318.99,316.78,320.16,323.78,338.04,,,331.14,312.82,,270.19,,
2016-04-03 22:06:04+00:00,L8,,,,,,,,339.28,334.61,328.31,338.86,341.75,343.34,348.84,358.19,371.42,373.50,376.39,365.40,373.56,372.22,363.97,362.13,362.10,357.70,340.93,305.31,312.98,317.75,310.55,319.22,313.38,299.38,323.97,346.51,345.54,344.23,328.17,326.48,317.07,309.53,318.30,312.61,326.62,315.29,304.01,310.57,316.87,344.11,328.05,331.74,343.28,344.60,343.40,356.66,321.69,199.70,237.31,280.92,318.68,328.84,327.35,334.40,341.26,342.29,344.86,350.81,347.39,348.76,344.03,340.59,339.68,340.83,353.61,369.11,365.15,367.63,369.39,369.11,361.95,350.12,357.81,346.96,348.87,356.49,356.88,355.19,354.81,356.78,351.49,357.20,362.99,349.02,341.44,328.67,324.05,341.08,342.29,351.92,349.87,348.17,350.58,337.09,343.91,334.40,356.37,342.64,364.01,369.58,366.69,365.26,345.15,338.03,332.94,332.55,349.01,350.52,340.81,352.62,346.80,336.12,345.99,352.34,345.46,343.35,351.96,350.20
2016-04-11 22:08:40+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.08,380.97,,,,,,413.72,393.14,403.82,,342.34,314.03,298.69,,,,352.90,350.70,348.56,,337.69,339.70,328.13,322.95,323.51,355.09,,,331.88,316.61,,,,,,,,,,,,,,,
2016-05-13 22:08:49+00:00,L7,282.40,340.12,337.82,338.08,340.59,336.99,349.89,,,366.34,360.17,353.98,336.98,346.66,353.34,352.79,,364.24,363.03,,,,363.76,368.26,353.63,349.10,,,328.69,323.66,327.27,326.44,327.55,,316.57,309.99,324.39,312.35,304.94,313.95,309.47,320.37,334.08,317.22,318.35,,,273.00,337.63,,332.21,336.64,342.25,354.52,348.76,335.73,343.39,241.37,,298.81,315.08,337.60,345.46,349.18,354.40,363.72,352.65,350.70,360.55,341.16,,,324.63,322.42,317.47,315.93,339.05,340.83,347.80,360.50,362.24,352.27,337.74,,,368.00,366.53,368.24,348.52,348.20,352.76,364.99,352.40,326.05,346.21,,,309.37,346.94,347.69,340.62,,333.00,344.54,340.40,329.93,315.41,350.54,,,361.43,348.38,351.91,327.50,333.89,330.43,347.20,353.56,351.80,350.77,,,,349.00,345.50,339.88,343.59
2016-06-06 22:06:07+00:00,L8,275.57,331.72,331.42,326.03,331.79,337.78,344.29,352.51,358.50,356.00,354.62,350.55,337.01,326.85,254.88,314.54,327.82,329.33,327.70,332.46,340.76,342.31,342.32,340.10,335.39,329.20,317.50,316.69,307.94,307.57,316.47,318.00,317.55,317.15,316.94,305.39,306.66,297.54,305.42,303.29,301.86,302.37,304.13,300.58,238.60,282.81,250.07,276.46,282.25,292.60,319.98,322.90,316.75,311.87,307.78,294.70,,215.77,261.99,305.28,320.63,325.44,325.07,327.00,336.22,350.63,341.58,335.01,338.33,331.14,328.01,330.29,326.42,320.90,310.69,307.89,307.07,303.15,311.46,304.67,307.86,306.35,307.12,307.49,317.21,318.20,317.87,324.65,336.65,336.74,327.73,325.83,329.32,320.83,312.93,317.23,317.87,313.49,336.81,332.96,324.22,307.18,308.84,324.44,313.97,310.81,316.08,344.17,351.90,355.64,349.07,345.21,342.75,341.87,346.02,346.97,337.00,329.40,334.47,330.73,327.48,333.89,336.35,335.08,331.98,322.71,324.18
2016-06-30 22:08:59+00:00,L7,275.54,335.62,356.21,355.79,,,341.57,354.92,377.77,,360.26,360.76,361.46,343.85,339.82,269.22,327.91,,328.63,,337.30,329.82,320.24,341.47,342.73,328.84,314.71,306.34,316.22,,,316.91,317.69,320.73,343.11,302.51,316.27,289.52,314.64,305.83,303.38,,,311.39,242.06,270.94,243.80,,282.42,307.13,324.00,323.80,,,,,,,,,,,,,362.53,363.52,350.61,,318.19,,,,,,,,,,,,,,314.52,328.71,324.86,320.58,324.39,337.37,341.74,324.25,,331.87,,,322.65,325.19,340.46,305.06,,345.22,333.73,305.60,342.15,329.80,,,,350.93,,367.63,367.01,357.16,354.97,340.86,362.59,354.10,362.81,,77.71,341.71,,349.01,346.64,349.36,350.49,340.53,341.75
2016-08-01 22:09:02+00:00,L7,275.57,324.99,329.09,339.22,336.48,325.51,,,330.92,324.26,295.35,321.29,310.06,315.06,255.98,296.02,316.45,,311.52,,,318.81,311.23,317.11,312.00,308.57,305.19,299.37,302.40,285.63,306.56,,,295.72,290.01,283.30,273.10,,298.07,297.86,294.37,285.67,275.90,291.79,,,250.17,277.07,282.82,291.15,290.68,302.59,293.76,297.95,291.57,277.97,,,235.10,278.85,292.07,307.29,301.48,319.59,320.22,329.43,325.17,325.80,316.57,,,304.10,304.96,304.42,298.66,272.81,295.16,293.33,306.62,304.15,295.71,,,,300.76,310.00,325.39,292.01,309.10,315.72,289.12,313.21,308.78,295.21,,,297.76,310.89,,,314.31,298.94,305.59,310.85,312.45,307.38,,,,345.97,342.68,318.12,309.48,295.43,309.13,316.19,317.52,321.19,329.30,,,322.48,330.61,324.46,327.05,310.54,307.27
2016-08-09 22:06:27+00:00,L8,,,,,,,386.31,381.91,378.80,396.41,419.02,409.70,395.65,366.06,349.45,341.51,364.58,352.71,367.76,360.09,341.38,350.13,378.70,381.94,363.71,378.76,356.29,335.55,329.65,313.44,326.78,320.47,329.79,333.03,348.67,335.85,386.50,315.02,,412.83,,325.47,322.09,325.13,334.37,,,,342.61,321.89,325.15,,,,,,,,,,,,,,,389.06,391.53,383.67,381.76,356.21,342.39,327.02,332.50,340.75,362.80,373.32,353.38,340.30,364.33,357.08,357.48,348.54,338.01,325.57,317.71,351.45,354.51,358.72,355.75,351.72,331.95,331.93,334.97,346.35,345.43,342.95,363.84,342.63,358.69,368.53,348.57,350.87,355.40,355.38,347.32,331.31,374.30,405.16,419.56,416.86,,364.48,368.16,366.55,371.09,396.56,392.20,365.75,375.63,376.12,358.50,,409.10,356.71,353.57,382.12,375.84
2016-08-17 22:09:03+00:00,L7,275.57,325.71,333.69,346.30,344.21,329.22,331.67,329.99,327.90,336.53,328.70,,,313.97,299.62,280.17,312.93,303.57,316.24,319.17,321.03,321.68,318.99,,,310.34,301.15,299.15,300.44,292.26,304.89,300.86,302.37,302.81,295.68,290.62,,,301.19,296.44,294.58,286.32,275.33,278.61,258.16,272.81,272.79,288.24,276.68,,,295.12,291.88,298.62,290.80,278.07,,,264.26,284.72,295.16,,,329.58,323.04,336.62,334.92,329.32,325.88,322.45,301.14,301.74,301.18,302.36,,288.22,297.59,299.05,302.90,306.69,297.09,292.04,288.05,287.41,296.46,303.19,,,,318.91,304.13,319.98,312.33,308.72,307.63,303.59,299.41,297.67,332.87,,,303.59,312.78,318.92,311.56,312.05,319.26,341.48,352.74,347.44,343.55,318.35,,312.56,319.22,324.75,325.27,323.89,338.22,334.91,328.69,330.77,338.37,329.39,,,308.89
2016-10-12 22:06:45+00:00,L8,307.86,342.79,348.00,349.18,352.36,351.43,351.34,354.22,352.67,350.44,337.65,337.77,332.88,325.14,325.15,327.02,331.30,320.57,325.54,328.05,337.57,336.58,339.31,336.95,331.35,322.82,313.84,310.33,310.37,308.19,309.72,310.46,314.94,316.20,292.51,289.37,287.07,289.53,305.37,306.02,305.03,304.21,303.45,309.36,295.04,296.07,294.29,306.50,308.77,302.15,305.79,309.42,305.33,306.82,298.07,290.42,,236.94,264.73,299.81,303.32,307.38,316.55,324.52,331.14,337.10,333.03,328.27,325.08,319.83,318.22,309.11,314.04,315.51,308.72,295.73,304.04,306.62,308.65,308.17,305.99,309.44,305.30,306.89,312.66,317.64,325.81,335.95,337.79,350.22,338.09,334.98,323.41,322.68,325.04,341.28,351.86,349.28,351.20,338.48,326.93,325.26,326.57,328.04,324.47,322.29,331.17,350.97,361.41,362.40,355.15,336.81,325.62,318.08,330.96,330.28,347.30,341.79,347.57,341.19,336.05,343.89,342.59,336.49,337.50,327.54,315.76
2016-12-23 22:08:48+00:00,L7,149.85,172.76,127.87,111.32,,,,,,,,359.92,353.43,346.06,345.32,347.47,355.81,341.83,327.88,330.41,334.70,337.53,,,336.53,325.61,319.91,326.37,322.04,320.64,322.62,313.37,294.91,284.07,,,269.54,283.94,,,,285.28,297.97,306.38,313.62,301.67,308.77,,,305.22,309.80,311.62,315.51,315.34,321.99,302.79,182.01,243.48,275.58,288.95,,314.27,310.75,317.25,82.49,317.29,91.27,,,,,,,,,,,,,,,,,,,,,308.15,305.69,322.57,304.11,319.98,298.47,287.68,292.64,318.30,287.26,,,354.64,334.00,335.88,337.52,329.19,324.87,331.96,343.13,355.37,368.99,371.59,,,328.11,327.33,332.15,336.49,351.45,353.19,358.08,356.14,344.45,352.77,,,320.84,313.29,294.50
2017-01-16 22:06:35+00:00,L8,306.43,341.87,343.68,343.02,342.84,347.05,345.39,344.87,342.11,339.24,329.00,339.62,345.12,337.68,340.51,335.87,334.98,322.62,323.90,326.97,329.41,333.82,337.27,340.53,327.37,317.74,321.79,318.47,311.24,309.88,309.34,295.42,302.68,300.96,301.30,295.96,287.56,289.52,304.12,301.99,302.44,305.51,301.88,309.73,298.86,294.13,294.85,311.04,294.76,303.28,308.26,311.12,308.31,308.74,303.54,291.80,,223.31,261.47,291.02,301.86,307.39,314.42,327.05,339.56,341.07,339.13,329.84,324.80,329.60,315.56,311.79,312.24,314.57,308.65,306.36,311.82,313.51,319.27,320.82,318.63,322.09,320.75,329.79,317.79,329.54,326.52,330.45,330.81,328.66,315.20,312.21,319.85,324.34,325.54,329.48,311.04,343.66,350.86,350.95,343.20,328.92,324.93,317.84,311.30,321.89,341.71,350.74,357.74,351.68,341.97,320.11,322.33,322.27,328.81,343.13,346.99,338.83,344.54,341.47,336.02,340.77,341.31,334.18,336.80,336.56,332.95
2017-02-25 22:08:29+00:00,L7,307.83,340.10,342.26,342.75,344.53,342.41,342.82,338.82,,,331.60,334.51,329.95,332.02,323.13,313.88,322.72,319.41,317.90,316.79,,,323.33,324.81,320.04,311.84,302.33,304.60,307.24,298.54,305.03,290.55,291.99,,,283.30,278.13,282.10,296.39,296.41,300.10,300.46,288.25,296.42,290.58,,,,292.56,294.44,302.46,297.99,295.24,297.08,290.07,284.18,,,,,291.34,299.87,299.58,315.60,317.50,330.21,331.68,323.34,319.11,314.93,313.51,,305.49,305.76,301.65,277.69,297.72,297.93,305.28,303.80,307.43,300.92,302.47,,,310.35,309.16,312.69,309.13,311.75,306.80,317.95,314.30,307.59,313.84,,,,332.84,331.21,318.60,318.66,318.81,322.93,309.88,315.65,324.05,346.07,,,336.65,320.92,322.24,315.11,318.23,329.37,337.04,335.24,340.65,338.77,332.97,,,330.17,327.82,320.51,314.38
2017-04-06 22:05:57+00:00,L8,337.00,345.41,351.95,355.26,351.33,342.80,350.76,360.76,357.93,366.38,366.39,366.42,356.02,353.04,345.40,341.45,343.38,340.86,336.80,328.52,332.45,337.42,339.55,341.09,333.76,328.12,314.00,315.10,311.58,311.12,315.90,319.01,314.62,315.81,301.29,295.52,291.00,300.55,306.81,311.67,312.27,314.68,307.45,303.66,303.73,303.94,,316.41,297.62,304.61,316.30,315.11,311.52,324.95,323.84,298.72,,240.16,274.02,285.97,296.41,309.21,314.42,330.43,335.98,344.82,348.25,345.53,337.19,323.91,318.25,320.55,323.55,329.13,329.03,309.34,317.91,316.55,313.62,315.60,320.49,335.23,325.23,325.26,329.41,322.07,337.94,328.20,340.55,333.02,319.10,331.36,335.73,336.00,333.18,330.20,312.27,323.04,344.71,346.74,333.64,328.54,326.97,330.65,326.09,334.03,341.99,351.87,361.85,363.42,355.73,327.50,325.55,324.63,331.50,345.95,349.32,343.50,348.95,347.18,339.83,349.30,350.38,342.93,345.03,335.34,332.36
2017-04-22 22:05:48+00:00,L8,351.07,361.41,368.69,369.21,370.69,368.74,372.18,378.67,379.12,380.99,378.16,379.27,377.22,366.98,362.99,349.32,358.04,354.44,353.72,353.97,355.94,351.25,345.79,353.46,352.83,344.07,331.37,328.36,326.30,317.40,317.12,333.30,327.38,314.18,314.45,303.52,299.05,314.16,326.88,336.54,331.63,341.90,332.42,322.96,319.08,319.57,330.82,329.94,330.27,313.35,316.55,318.15,331.72,341.50,341.33,321.33,,252.05,287.28,296.48,305.67,314.82,322.14,337.26,343.29,353.26,366.47,370.50,366.25,343.12,331.52,333.68,332.85,340.43,333.62,332.35,322.35,324.00,329.06,329.34,334.04,348.42,353.46,361.58,349.35,346.09,349.35,361.44,359.38,350.81,334.07,337.61,342.36,351.64,343.08,339.32,341.59,342.78,353.15,351.95,349.27,343.97,343.10,340.37,326.42,347.12,340.44,352.98,365.67,370.32,370.68,340.76,332.90,331.41,335.24,351.15,357.10,350.44,361.96,355.54,342.88,352.56,349.74,343.19,345.30,341.86,347.59
