dates,nzd0269-0000,nzd0269-0001,nzd0269-0002,nzd0269-0003,nzd0269-0004,nzd0269-0005,nzd0269-0006,nzd0269-0007,nzd0269-0008,nzd0269-0009,nzd0269-0010,nzd0269-0011,nzd0269-0012,nzd0269-0013,nzd0269-0014,nzd0269-0015,nzd0269-0016,nzd0269-0017,nzd0269-0018,nzd0269-0019,nzd0269-0020,nzd0269-0021,nzd0269-0022,nzd0269-0023,nzd0269-0024,nzd0269-0025,nzd0269-0026,nzd0269-0027,nzd0269-0028,nzd0269-0029,nzd0269-0030,nzd0269-0031,nzd0269-0032,nzd0269-0033,nzd0269-0034,nzd0269-0035,nzd0269-0036,nzd0269-0037,nzd0269-0038,nzd0269-0039,nzd0269-0040,nzd0269-0041,nzd0269-0042,nzd0269-0043,nzd0269-0044,nzd0269-0045,nzd0269-0046,nzd0269-0047,nzd0269-0048,nzd0269-0049,nzd0269-0050,nzd0269-0051,nzd0269-0052,nzd0269-0053,nzd0269-0054,nzd0269-0055,nzd0269-0056,nzd0269-0057,nzd0269-0058,nzd0269-0059,nzd0269-0060,nzd0269-0061,nzd0269-0062,nzd0269-0063,nzd0269-0064,nzd0269-0065,nzd0269-0066,nzd0269-0067,nzd0269-0068,nzd0269-0069,nzd0269-0070,nzd0269-0071,nzd0269-0072,nzd0269-0073,nzd0269-0074,nzd0269-0075,nzd0269-0076,nzd0269-0077,nzd0269-0078,nzd0269-0079,nzd0269-0080,nzd0269-0081,nzd0269-0082,nzd0269-0083,nzd0269-0084,nzd0269-0085,nzd0269-0086,nzd0269-0087,nzd0269-0088,nzd0269-0089,nzd0269-0090,nzd0269-0091,nzd0269-0092,nzd0269-0093,nzd0269-0094,nzd0269-0095,nzd0269-0096,nzd0269-0097,nzd0269-0098,nzd0269-0099,nzd0269-0100,nzd0269-0101,nzd0269-0102,nzd0269-0103,nzd0269-0104,nzd0269-0105,nzd0269-0106,nzd0269-0107,nzd0269-0108,nzd0269-0109,nzd0269-0110,nzd0269-0111,nzd0269-0112,nzd0269-0113,nzd0269-0114,nzd0269-0115,nzd0269-0116,nzd0269-0117,nzd0269-0118,nzd0269-0119,nzd0269-0120,nzd0269-0121,nzd0269-0122,nzd0269-0123,nzd0269-0124,nzd0269-0125,nzd0269-0126,satname
2017-05-24 22:05:58+00:00,333.74,351.78,357.27,360.50,357.52,355.88,357.96,360.96,360.18,364.40,363.52,361.93,358.71,353.53,350.57,342.44,347.76,342.32,334.97,335.48,338.34,338.91,342.53,346.60,338.78,330.77,323.07,322.88,320.57,317.42,318.77,316.06,310.23,305.22,310.55,305.81,294.49,301.26,315.73,318.03,318.58,314.49,312.35,309.41,309.71,301.98,302.86,314.44,312.07,311.13,316.59,318.35,320.29,323.72,323.15,306.57,,246.08,278.02,290.05,307.38,316.15,321.31,332.05,340.48,344.17,348.67,353.25,348.86,337.53,330.16,324.79,327.40,333.72,329.77,317.89,320.44,321.98,324.20,321.64,328.38,333.94,332.46,339.18,333.98,333.51,342.83,333.75,335.67,333.96,321.30,326.86,326.06,327.00,327.19,330.84,316.21,333.82,349.01,350.04,338.54,333.59,332.90,331.89,323.11,332.12,341.31,354.99,364.25,365.33,358.99,333.61,330.87,327.64,331.01,345.08,352.71,345.41,355.02,351.71,342.62,349.91,349.94,344.02,338.11,330.83,330.60,L8
2017-06-17 22:09:03+00:00,333.74,351.78,357.27,360.50,357.52,355.88,357.96,360.96,360.18,364.40,363.52,361.93,358.71,353.53,350.57,346.65,347.54,340.78,339.25,336.34,339.21,339.67,344.49,346.63,338.34,330.77,323.07,323.74,322.44,314.84,318.21,315.70,311.28,306.40,313.18,311.40,301.58,301.26,315.73,318.03,318.58,314.49,312.35,309.41,309.71,301.98,302.86,314.44,312.07,311.13,316.59,318.35,320.29,323.72,323.15,306.57,,246.08,278.02,290.05,307.38,316.15,321.31,332.05,340.73,341.09,345.27,352.67,344.52,334.90,329.49,324.38,323.79,333.72,327.57,316.05,320.44,319.20,323.56,321.32,322.88,333.94,332.67,339.98,333.98,333.12,338.00,336.23,335.67,333.96,320.24,324.85,325.50,324.14,325.76,332.72,316.21,333.82,349.01,350.04,336.27,333.59,331.66,331.10,322.51,332.12,341.31,353.79,366.94,369.89,358.99,330.18,328.94,327.64,331.01,344.80,352.99,345.23,355.39,352.39,341.37,351.59,349.94,343.43,339.33,332.02,330.60,L7
2017-06-25 22:06:11+00:00,339.01,352.69,356.76,359.42,356.02,352.55,355.85,358.85,359.66,364.40,365.34,362.99,358.23,357.06,353.67,347.80,346.70,342.14,342.00,338.60,342.70,339.05,344.45,347.38,340.99,333.18,322.07,324.48,323.71,314.51,319.79,319.15,314.65,313.15,314.08,310.20,307.39,306.56,316.05,317.44,316.39,319.42,315.18,308.06,311.28,301.52,299.23,308.87,310.87,312.82,320.43,321.52,320.23,327.07,321.43,309.15,,258.54,287.02,292.06,309.12,320.34,327.51,338.51,340.74,345.69,342.62,352.95,346.29,334.53,330.87,325.33,324.93,335.36,328.85,318.51,320.51,319.78,323.37,320.33,323.44,332.46,331.06,336.33,334.18,331.79,338.78,342.09,340.63,335.42,320.03,324.39,329.06,328.45,331.64,336.23,324.83,333.82,348.87,350.12,338.38,333.19,330.52,332.78,323.00,333.38,342.07,355.24,367.53,370.96,358.15,330.36,328.63,325.21,330.48,343.77,354.55,343.62,355.82,353.09,341.82,353.66,350.63,342.98,341.34,334.97,335.50,L8
2017-08-04 22:09:03+00:00,351.33,356.16,360.78,362.61,358.15,351.60,355.77,361.15,363.48,368.54,367.61,367.77,364.31,366.02,360.48,353.58,349.48,346.10,346.49,343.75,344.82,339.82,344.91,348.03,343.15,335.59,321.84,325.45,326.34,315.85,321.50,322.36,316.17,315.06,317.78,312.59,312.17,312.33,319.56,319.88,319.91,322.92,320.68,310.68,317.26,302.56,299.17,304.22,310.25,319.14,324.60,323.18,323.54,332.88,327.67,315.35,,265.35,292.26,299.50,313.01,323.96,328.02,337.87,340.55,346.02,343.17,355.46,352.24,337.63,332.83,327.46,327.55,337.03,332.98,322.05,325.61,321.66,322.66,319.28,324.64,334.01,333.82,337.11,337.55,333.08,342.70,344.60,343.95,339.09,324.41,330.82,333.51,333.01,333.91,337.12,327.55,330.47,348.19,348.44,336.80,331.26,329.11,335.78,328.21,334.71,341.65,354.99,368.95,374.18,362.20,333.10,330.37,325.22,330.78,342.36,354.36,343.57,356.09,353.64,342.57,355.52,352.34,344.47,342.46,335.03,339.82,L7
2017-08-20 22:09:02+00:00,351.98,355.69,360.05,360.93,358.15,351.60,355.77,357.19,355.86,360.15,365.52,366.75,361.77,363.57,359.81,351.51,348.57,346.10,346.49,342.74,343.19,337.43,342.88,346.78,341.89,334.31,321.22,323.61,325.43,315.85,321.50,322.36,315.75,315.11,317.59,312.01,311.28,309.88,318.02,318.63,318.31,321.10,320.68,310.68,311.66,303.03,299.49,303.52,310.40,319.26,323.63,322.51,324.18,331.71,327.85,315.35,,269.30,294.51,300.03,313.60,324.16,327.21,334.39,338.81,345.86,341.97,355.46,352.24,337.76,332.70,327.21,327.51,336.99,333.07,319.76,324.94,320.78,321.23,317.77,324.64,334.01,332.40,335.78,337.07,333.68,342.94,342.77,342.35,338.69,323.77,329.60,333.51,333.01,332.77,335.42,326.40,327.76,347.46,347.81,336.51,330.56,328.49,335.64,326.58,334.71,341.65,354.21,368.32,373.09,362.32,332.34,328.81,323.23,328.34,341.10,352.27,343.57,356.09,353.64,340.97,353.80,351.29,342.99,341.37,332.96,338.37,L7
2017-11-16 22:06:40+00:00,360.35,356.96,359.93,358.72,353.69,342.79,348.49,347.57,349.78,355.38,364.41,365.00,362.92,368.07,368.92,358.77,350.36,346.09,347.78,344.04,343.93,335.19,343.43,347.17,341.30,334.49,323.19,326.29,328.18,317.38,323.61,323.07,316.20,317.15,321.65,316.26,317.02,310.57,317.90,316.09,316.14,318.80,323.43,308.83,310.54,302.59,298.03,300.93,311.67,327.53,330.59,330.05,329.37,335.01,328.73,320.78,,287.05,306.25,306.82,321.92,331.43,334.08,335.64,340.44,344.83,336.80,355.87,354.60,339.82,337.05,329.29,327.86,338.24,334.27,324.34,327.54,321.85,322.54,317.21,323.01,331.31,330.96,333.34,338.54,337.65,346.75,345.89,342.72,342.10,326.33,330.76,337.86,333.64,334.11,339.76,334.73,329.36,348.61,347.83,335.71,329.97,328.56,337.53,328.90,333.47,342.11,354.24,372.13,376.58,362.74,331.62,328.92,322.58,326.69,338.72,351.93,342.65,356.05,352.94,340.10,357.13,353.50,344.38,340.97,331.24,338.06,L8
2017-12-02 22:06:34+00:00,365.58,357.19,358.33,355.62,353.46,344.24,349.87,347.83,345.90,350.24,361.66,363.38,361.68,369.86,370.75,361.05,349.24,343.33,350.72,345.24,343.24,334.38,344.39,348.69,342.04,337.11,325.69,329.31,328.94,317.33,323.46,321.54,318.58,318.74,322.26,317.05,316.87,310.02,317.83,315.45,316.34,319.51,323.85,311.44,316.06,308.23,309.82,307.76,317.82,332.27,335.21,334.19,331.65,337.90,333.90,323.68,,287.70,310.36,311.60,326.71,334.50,335.00,336.26,341.62,345.75,337.89,354.95,352.77,340.32,340.24,331.85,326.78,337.38,333.35,323.05,328.72,320.56,321.67,317.15,320.83,329.71,329.63,335.01,343.87,341.18,351.22,349.25,345.92,347.37,332.17,337.76,343.81,339.04,339.76,346.41,342.03,336.94,351.17,351.79,338.58,335.70,332.55,340.13,331.66,338.71,348.51,356.06,374.00,377.46,365.09,332.50,330.96,325.49,327.45,339.13,353.60,345.00,357.26,354.49,342.36,358.85,356.38,345.49,342.83,334.60,339.54,L8
2018-01-19 22:06:26+00:00,364.80,355.33,356.58,352.37,350.33,342.64,348.07,345.34,339.35,351.91,358.90,359.19,361.52,363.62,364.36,351.93,353.24,347.21,340.74,339.23,334.53,326.99,338.17,344.61,338.69,334.54,325.56,324.69,325.66,321.10,321.86,316.44,316.87,317.85,318.32,310.99,308.67,305.42,314.98,313.70,316.10,317.21,321.58,312.12,312.41,311.34,317.85,315.67,323.63,343.20,341.64,340.84,339.19,340.09,342.37,326.96,,289.22,307.11,313.80,330.65,336.83,336.39,334.88,341.93,354.21,343.96,357.45,360.37,346.94,345.39,337.10,333.54,335.83,337.18,325.97,331.12,326.07,325.60,320.47,326.93,328.97,327.83,334.13,343.59,346.14,360.36,347.12,350.48,353.24,346.74,349.85,356.38,359.14,349.60,352.83,349.38,338.72,351.02,352.46,342.64,339.66,338.81,344.83,337.86,339.73,352.65,357.91,374.38,373.61,368.15,337.63,337.23,330.67,328.82,342.88,353.45,346.88,357.62,354.24,344.08,359.91,356.00,347.53,346.27,333.59,345.49,L8
2018-01-27 22:08:11+00:00,362.64,352.99,353.73,349.57,346.97,340.25,346.23,345.12,344.74,356.49,360.47,359.19,361.52,363.39,366.88,353.73,353.41,353.00,349.00,343.53,337.29,331.11,339.31,344.61,338.69,338.52,326.67,324.47,327.53,324.61,322.65,319.34,318.56,319.83,320.33,308.94,308.67,305.42,313.94,313.35,317.07,316.28,319.72,312.90,313.28,309.99,317.22,317.24,323.63,343.20,341.93,339.29,337.94,339.21,343.26,326.60,,278.78,300.31,312.34,329.46,336.83,336.18,336.28,344.18,355.87,347.03,356.07,358.54,347.08,343.77,336.48,334.51,335.83,337.18,326.94,330.82,326.11,326.86,322.32,323.07,324.84,327.27,335.61,341.39,346.31,360.36,347.12,350.08,352.09,346.85,348.37,353.32,356.98,348.55,351.88,350.47,340.74,351.02,352.46,342.64,339.75,339.33,344.11,339.16,339.62,350.82,357.55,372.39,371.91,366.56,337.63,337.23,330.21,329.67,342.80,352.36,346.86,358.58,354.01,344.31,357.93,355.53,347.53,346.27,333.59,344.25,L7
2018-03-08 22:06:03+00:00,350.14,346.03,345.58,342.57,343.80,338.70,344.95,346.15,353.14,367.20,369.49,360.73,360.34,358.57,366.47,354.58,355.87,354.43,349.04,341.58,338.88,336.61,342.22,347.16,343.45,347.47,331.91,328.93,329.17,326.88,321.82,319.79,321.14,320.41,322.26,311.07,307.83,300.32,310.60,311.78,317.79,317.16,315.18,309.51,314.76,309.83,321.59,327.64,333.69,345.83,346.89,344.74,340.19,339.89,345.42,328.29,,266.93,292.05,308.38,329.72,337.93,340.70,342.75,352.63,362.41,354.82,357.51,356.51,346.86,345.35,338.55,336.11,335.37,335.45,333.06,328.70,331.05,335.62,330.45,320.33,319.58,323.23,334.45,342.09,348.05,360.00,349.66,348.22,351.61,349.19,349.17,350.34,353.56,353.46,353.84,356.29,347.12,353.06,354.46,343.93,346.74,347.42,347.09,341.87,342.49,349.06,358.86,373.83,373.06,364.33,339.51,343.28,335.72,333.61,346.35,356.55,348.69,359.40,354.07,345.62,359.84,356.10,349.97,349.85,341.01,341.79,L8
2018-04-25 22:05:38+00:00,338.97,343.69,344.10,342.11,343.16,339.54,346.32,348.83,356.04,366.50,368.32,364.62,369.08,361.59,370.58,362.23,358.38,357.45,352.94,346.91,342.72,340.50,346.42,352.32,348.58,350.67,336.31,331.10,331.07,328.78,323.70,321.78,320.94,321.97,323.52,313.15,310.43,300.52,311.45,313.06,318.56,319.26,317.30,311.79,316.51,309.83,321.59,327.64,332.77,343.80,345.22,344.81,340.81,338.63,342.36,325.34,,263.08,287.76,307.14,327.83,337.31,345.65,347.92,355.20,360.93,354.73,359.04,357.64,347.33,345.63,339.27,336.51,334.14,338.33,336.01,329.36,331.33,336.29,333.01,325.06,325.14,325.65,336.95,343.96,349.19,357.14,346.66,343.70,348.13,349.19,341.72,350.34,353.56,353.46,353.84,356.29,347.12,348.02,349.37,341.37,344.51,347.94,345.87,342.74,342.49,349.06,358.86,373.83,373.06,364.33,339.51,343.28,335.72,333.61,346.35,356.55,348.69,359.40,354.07,345.62,359.84,356.10,349.97,349.85,341.01,343.77,L8
2018-06-28 22:05:28+00:00,327.07,341.66,340.02,340.49,338.66,334.31,344.26,348.08,359.24,366.84,368.73,365.13,368.23,363.57,368.92,363.58,359.26,358.92,353.44,348.36,344.70,341.52,348.46,354.66,353.90,352.33,335.64,328.81,330.62,328.36,322.75,321.74,320.75,321.99,323.65,314.68,313.12,296.93,310.32,312.93,318.26,317.21,316.81,312.32,312.60,300.69,308.47,318.01,322.98,336.04,343.30,341.50,339.93,336.80,339.69,323.36,,248.89,272.64,301.31,324.60,337.66,349.38,352.71,359.89,364.72,360.03,362.76,362.12,351.12,348.41,343.84,341.25,339.86,342.85,338.83,333.27,334.49,336.18,333.89,325.95,325.72,326.94,335.25,341.68,344.68,347.50,340.29,338.71,343.43,342.25,333.75,338.39,344.57,343.27,343.61,349.81,342.33,342.82,343.53,338.66,340.19,340.67,341.46,339.56,336.66,343.77,355.08,369.86,371.33,362.92,338.30,337.64,332.50,336.42,346.05,353.30,345.20,356.24,352.00,341.82,356.30,352.90,345.51,347.57,335.08,338.86,L8
2018-08-23 22:04:49+00:00,306.55,337.99,337.33,340.81,342.15,334.61,345.33,352.61,365.78,367.81,365.25,367.00,369.14,359.09,363.66,364.58,355.81,352.81,348.96,348.88,351.93,349.13,354.19,359.07,355.15,352.74,337.46,332.50,329.61,327.45,322.51,321.83,322.11,325.10,329.18,320.26,314.05,296.90,310.78,311.53,316.10,319.78,319.59,314.62,317.47,297.81,302.97,304.90,315.06,322.30,326.73,336.77,335.27,330.88,329.32,317.25,,234.84,265.23,298.63,319.00,335.16,349.84,352.45,359.21,362.78,358.58,365.23,361.90,352.71,353.05,347.74,339.76,338.62,341.35,344.86,330.76,333.47,331.42,330.62,326.32,326.58,330.46,337.31,347.32,338.53,341.00,337.19,331.09,335.42,331.16,326.97,331.30,330.85,333.31,336.10,346.50,330.57,339.48,339.54,334.27,333.79,332.66,336.88,330.82,331.84,335.27,353.41,371.11,375.79,362.11,334.09,329.91,324.48,331.66,339.97,348.98,340.01,351.90,347.24,339.49,357.43,353.06,341.49,342.55,331.01,335.39,L7
2018-09-08 22:04:29+00:00,305.27,341.44,336.91,341.82,344.24,333.29,346.21,353.32,364.36,366.98,364.41,362.69,364.99,359.23,362.23,365.45,355.89,349.44,342.77,348.58,355.62,347.65,355.62,359.10,351.72,346.25,333.72,330.96,328.88,325.51,322.11,320.71,321.52,326.81,325.25,317.15,311.69,297.59,312.79,311.19,314.38,317.33,317.40,312.84,320.00,303.33,286.14,300.92,313.74,318.69,323.98,338.63,336.12,330.95,323.25,309.82,,243.85,268.46,296.69,319.90,338.44,352.75,357.81,356.57,360.97,354.77,368.79,364.11,355.22,359.19,350.60,340.95,342.36,343.12,339.84,331.40,329.31,329.68,329.76,327.91,328.96,328.03,336.84,343.33,336.25,342.49,337.50,336.05,337.62,330.63,324.06,330.26,330.12,331.30,339.07,338.64,326.93,341.93,342.22,336.50,331.73,329.40,333.79,328.09,327.84,335.76,358.69,374.57,377.82,365.76,333.69,326.40,320.35,327.42,338.61,346.30,335.51,352.77,349.19,345.96,358.74,358.13,343.48,341.75,326.20,335.54,L7
2018-10-18 22:06:17+00:00,320.85,345.96,339.56,339.90,344.22,341.39,354.23,361.52,370.66,370.28,369.55,370.03,369.13,360.80,362.21,364.92,357.86,351.54,346.76,353.42,359.66,353.28,358.53,359.28,352.60,346.09,334.24,331.96,331.49,329.62,325.15,326.08,328.94,326.81,331.83,322.71,311.36,300.21,312.92,312.59,319.43,320.31,318.15,316.69,324.00,310.96,298.33,306.12,315.90,321.61,325.63,336.54,339.10,336.24,331.14,315.05,,263.07,272.62,304.34,320.73,338.72,351.86,357.99,357.58,362.60,354.77,375.64,371.14,359.52,355.97,350.01,341.76,343.67,346.22,347.12,338.22,337.51,336.78,330.74,329.77,330.15,328.06,337.77,343.62,337.78,345.99,346.03,343.74,341.71,339.44,332.90,338.29,341.02,337.38,343.92,344.38,334.09,343.81,345.18,338.66,333.84,334.05,338.05,334.41,334.40,342.01,361.98,377.36,381.41,368.14,333.16,327.38,324.15,330.21,343.59,350.50,343.93,356.69,351.75,347.80,362.63,357.70,343.43,344.38,331.01,337.49,L8
2018-12-21 22:06:18+00:00,330.90,348.07,342.61,344.06,347.06,342.28,355.30,360.83,368.24,372.33,371.82,368.57,363.33,359.62,355.64,351.60,350.84,346.53,340.99,349.19,359.11,349.64,355.80,355.12,346.92,341.44,328.65,329.62,327.90,326.71,323.07,325.58,330.57,324.88,331.25,321.65,309.50,300.13,308.00,304.80,311.95,313.45,310.41,314.37,324.78,314.23,307.76,310.59,316.10,319.99,324.43,335.53,339.24,335.86,331.97,315.31,,282.30,274.23,303.05,321.87,338.58,344.91,351.48,353.93,363.34,352.53,375.08,370.22,359.43,357.60,346.70,340.08,345.21,343.85,343.23,338.85,338.25,334.69,327.70,327.65,326.55,325.32,333.05,339.83,334.13,347.15,348.12,349.02,344.03,338.77,340.49,336.43,338.95,336.02,341.00,342.91,334.09,348.24,349.71,340.45,336.17,330.16,337.15,329.82,334.02,342.76,360.91,375.39,380.08,366.86,333.92,330.40,325.96,331.20,342.80,350.10,342.63,356.38,351.97,344.89,362.60,356.93,343.70,343.72,330.12,334.09,L8
2019-01-30 22:00:42+00:00,337.62,347.89,346.38,343.36,346.71,345.58,354.88,358.55,362.95,368.18,371.11,369.12,361.34,352.15,345.90,338.44,342.16,339.51,338.68,346.45,353.33,347.23,350.57,352.66,342.74,334.46,321.67,323.26,322.44,323.94,321.81,323.38,328.73,322.61,328.06,319.49,304.71,298.67,302.56,297.48,302.60,307.24,305.00,313.73,324.18,317.95,315.81,311.70,318.50,320.82,319.40,330.53,331.46,330.34,322.89,310.40,,282.30,271.53,303.62,318.54,336.04,339.42,341.97,346.37,351.88,346.86,371.59,359.98,352.38,346.91,333.82,330.70,340.65,340.71,330.51,330.37,330.98,326.53,322.45,321.89,319.60,318.89,324.71,331.01,332.34,346.01,349.35,346.56,339.06,335.50,337.94,336.77,338.21,334.29,337.96,335.03,334.64,348.42,349.42,337.39,333.86,333.37,335.42,328.76,333.98,341.30,360.42,373.00,376.11,362.68,332.64,329.61,320.94,325.90,334.58,343.48,339.87,352.96,349.24,343.21,357.85,355.07,342.19,343.77,330.43,331.20,L7
2019-02-07 22:06:11+00:00,340.89,349.91,347.84,346.27,348.85,349.53,360.10,365.70,369.04,372.76,375.43,373.23,367.33,356.14,349.44,342.09,344.86,342.39,341.41,348.73,355.26,349.02,352.16,353.77,346.18,337.95,324.01,325.41,324.65,327.05,325.38,326.19,331.31,328.11,331.80,323.77,310.43,303.74,304.23,298.26,303.26,308.09,308.41,316.87,328.65,323.92,324.68,314.64,318.92,322.18,321.64,333.43,337.01,333.41,325.27,311.16,,268.62,275.59,302.55,319.20,334.91,339.64,344.33,348.31,355.73,351.38,371.31,360.93,353.09,348.25,335.92,330.09,340.38,340.70,333.02,332.44,332.93,327.09,324.06,323.83,321.52,321.01,327.23,335.11,337.24,348.79,351.35,348.81,341.51,339.13,340.06,338.34,338.63,335.17,338.27,338.72,338.42,350.06,350.92,339.15,336.98,335.70,336.55,329.43,334.18,343.09,361.43,373.66,376.37,361.44,332.38,331.51,323.91,327.81,337.61,346.20,341.97,354.41,350.36,344.66,358.88,355.55,342.12,343.23,330.72,333.15,L8
2019-02-15 22:00:14+00:00,340.98,349.17,347.45,346.03,348.51,349.53,360.10,365.19,368.19,373.78,373.99,373.99,368.98,357.35,351.57,344.79,344.69,342.39,341.41,348.73,355.13,350.55,354.88,352.67,347.26,340.02,325.86,322.94,323.96,327.08,325.38,326.19,332.89,330.68,333.74,325.31,314.29,307.24,305.42,297.99,303.21,307.06,308.41,316.87,328.65,326.38,325.94,316.28,319.15,321.69,320.71,332.70,337.59,334.98,324.64,311.16,,255.16,276.44,302.44,317.21,331.91,336.82,344.79,349.27,355.45,354.21,371.31,360.93,354.36,348.48,336.53,328.14,336.30,336.87,331.88,331.55,330.68,327.21,324.98,323.83,321.52,321.78,327.63,337.09,340.06,350.12,350.75,349.02,342.36,341.20,341.38,338.34,338.63,335.17,337.91,338.54,339.14,350.67,350.61,339.52,337.14,335.62,335.93,328.71,334.18,343.09,360.58,371.89,374.01,360.03,330.68,328.96,323.14,327.34,337.67,345.99,341.65,354.41,350.36,343.88,356.32,355.09,340.36,342.40,330.70,332.25,L7
2019-03-03 21:59:44+00:00,346.95,350.93,348.96,347.99,349.64,353.34,364.14,365.95,368.84,374.17,379.29,379.24,374.11,365.47,357.43,346.46,346.76,344.30,343.48,352.12,354.59,349.77,356.53,353.77,350.86,342.01,329.39,324.41,325.21,329.70,328.82,330.06,337.02,332.57,334.15,330.11,319.41,311.30,307.64,300.17,305.87,309.45,310.62,319.03,329.00,326.75,328.18,321.03,322.53,325.05,324.02,333.42,341.43,337.96,328.70,313.13,,250.28,275.69,301.26,318.36,331.93,337.48,347.22,351.39,357.20,357.00,374.26,364.07,354.76,347.86,335.83,328.14,337.08,338.42,332.91,335.19,334.42,332.03,326.98,328.02,322.72,322.61,328.42,336.90,344.79,354.98,355.29,351.50,345.81,344.25,343.69,340.66,341.57,336.39,338.26,339.09,343.94,353.98,353.64,342.01,338.90,339.93,338.30,331.07,334.58,345.50,361.78,372.20,373.70,360.08,331.81,331.81,326.72,329.44,341.42,348.56,343.24,356.23,352.49,344.51,357.61,356.40,341.74,343.66,333.08,333.02,L7
2019-04-12 22:05:54+00:00,351.21,351.08,348.96,346.85,348.96,354.22,364.71,367.64,369.81,372.41,376.20,380.01,374.37,367.18,358.55,350.14,347.92,345.57,345.94,351.96,354.90,352.01,357.96,356.34,353.18,343.12,330.76,326.70,325.12,327.48,330.21,335.29,341.93,336.33,337.19,331.77,321.91,312.53,306.92,300.18,304.57,310.69,310.86,321.26,325.97,327.16,336.08,322.28,313.03,322.19,324.03,331.13,339.33,337.60,330.76,318.32,,258.94,275.27,304.75,319.35,331.95,337.43,345.95,351.04,355.72,356.95,368.35,361.39,354.79,346.91,334.03,324.04,330.29,331.87,331.40,333.39,337.52,333.91,329.50,327.30,323.15,324.85,331.58,340.04,348.09,353.87,354.12,350.22,345.94,344.54,344.67,341.88,341.85,335.78,336.74,339.49,345.77,351.68,351.27,341.40,339.01,340.35,339.35,330.28,330.38,345.02,360.87,373.35,374.48,359.18,330.41,331.99,326.75,331.31,342.66,348.81,342.91,354.79,351.19,343.44,359.66,358.50,339.66,341.48,333.37,331.89,L8
2019-06-23 21:55:43+00:00,344.89,349.39,348.97,347.38,348.87,350.82,357.79,362.71,364.01,364.13,371.97,377.22,366.11,367.05,358.70,349.62,343.59,342.25,343.32,347.98,349.03,346.02,356.35,356.52,353.47,342.75,328.45,323.86,319.53,324.75,327.28,334.60,342.49,338.07,336.25,331.90,329.32,317.02,306.28,296.55,293.95,308.65,313.71,322.49,325.47,327.96,340.55,320.87,303.53,315.12,322.53,329.92,336.55,336.05,327.76,315.51,,253.11,273.81,302.03,317.46,328.61,335.16,346.56,348.36,355.37,356.25,354.27,347.00,348.94,339.85,332.58,318.72,321.46,321.38,325.87,327.05,328.59,328.96,330.42,326.04,320.19,325.56,330.15,339.18,353.31,352.62,348.44,344.02,340.99,342.59,341.15,339.03,334.86,332.12,334.26,336.74,343.32,352.36,349.22,340.49,338.05,339.89,331.16,321.23,318.61,340.91,356.93,372.20,371.16,354.52,327.84,326.01,323.49,330.70,340.33,350.32,339.70,346.11,345.86,343.08,354.23,359.61,336.75,334.52,329.78,328.66,L7
2019-08-18 22:06:35+00:00,348.90,349.36,347.78,345.99,348.96,343.12,351.28,353.07,354.06,350.80,349.19,358.44,349.47,368.94,365.77,355.27,344.62,342.52,340.43,345.32,347.34,342.62,355.67,359.45,350.68,345.31,329.76,331.82,320.30,323.22,325.06,338.68,342.68,334.92,332.70,320.82,324.38,311.23,309.83,303.95,297.07,316.46,315.83,321.00,318.95,317.54,310.70,313.19,289.37,311.50,328.87,327.04,330.48,335.51,339.37,320.15,,263.36,283.59,313.35,328.08,344.28,343.83,352.78,350.69,357.13,350.80,348.51,349.34,346.90,336.26,332.23,323.24,320.94,319.50,330.21,327.88,331.28,334.82,334.63,330.79,324.27,328.56,334.69,340.12,343.76,340.95,338.12,340.84,340.91,342.91,340.11,341.20,338.42,333.25,335.09,337.42,338.81,346.89,345.17,340.33,333.43,339.26,329.45,317.19,314.26,339.42,355.57,376.04,373.11,364.79,328.42,327.44,326.38,335.43,345.27,355.28,339.87,346.75,344.38,340.91,357.10,363.68,337.38,333.34,329.27,332.93,L8
2019-11-06 22:06:48+00:00,385.90,383.71,384.18,372.99,374.67,357.26,343.19,336.73,337.89,336.48,344.06,350.94,348.95,351.62,353.82,340.96,336.79,333.97,333.70,339.94,346.40,341.66,349.52,352.19,345.33,346.95,325.07,325.67,321.09,323.90,324.46,332.59,333.24,323.94,304.46,309.64,316.18,311.35,302.87,300.40,295.69,310.76,308.62,317.13,322.78,306.31,293.85,309.06,317.55,317.01,332.21,330.91,327.95,326.36,325.75,308.95,,243.44,302.99,317.20,326.03,345.06,350.13,353.14,355.20,359.46,349.61,338.37,341.33,345.39,330.57,335.03,332.25,322.50,325.66,325.07,321.84,314.84,323.81,330.78,334.52,325.76,326.36,328.29,334.95,334.20,329.01,335.05,338.24,340.02,341.45,333.07,336.18,334.03,334.44,333.47,341.96,339.50,348.52,348.14,340.41,330.02,334.99,323.81,314.64,317.25,337.43,351.11,370.43,370.23,363.57,325.30,323.65,325.49,334.40,341.56,358.28,342.08,344.24,339.69,334.88,344.00,349.47,337.92,334.91,329.46,333.69,L8
