,dates,per0097-0000,per0097-0001,per0097-0002,per0097-0003,per0097-0004,per0097-0005,per0097-0006,per0097-0007,per0097-0008,per0097-0009,per0097-0010,per0097-0011,per0097-0012,per0097-0013,per0097-0014,per0097-0015,per0097-0016,per0097-0017,per0097-0018,per0097-0019,per0097-0020,per0097-0021,per0097-0022,per0097-0023,per0097-0024,per0097-0025,per0097-0026,per0097-0027,per0097-0028,per0097-0029,per0097-0030,per0097-0031,per0097-0032,per0097-0033,per0097-0034
55,1992-02-06 14:40:54+00:00,,,,,134.9418473962301,155.51577462747133,183.85171787917017,200.68522086486126,209.759708977313,186.10255468952647,,,119.5213804953261,151.29430469837214,159.6433421937757,162.86103765060753,161.61257699345268,,,,,,,,,,,,,,,,,,
56,1992-03-09 14:40:54+00:00,,,,,,,,,,159.81220503869238,151.34827389153887,142.30132216458776,149.75257107316241,153.25687833240758,156.89738431625332,162.6424680352804,164.11834760707345,,185.23105495714668,194.54847304836554,203.7528843023016,207.39355954199556,202.85027683505507,199.92044494567108,197.38070003731136,194.01858327452743,193.5174968892816,185.98569662744984,181.32163070189333,178.78540729638277,159.10638365556017,140.90785412060973,154.64149101376606,152.38852003690124,157.31581494684679
57,1992-03-25 14:40:49+00:00,,,,,,,,,,,,,140.02986994950976,,,141.49022164521708,,,,,,,,,,,,,,,,,,,
58,1992-04-26 14:40:34+00:00,,,103.11369692496918,118.82916547289913,128.2758098155294,165.42485573801375,183.18325752063598,174.88315090134975,176.2663457385673,171.81156565144505,163.76108053095516,157.85473789772334,157.5453059738694,161.39154153641093,165.70783099613303,172.5424327650148,176.19068770894776,182.20145932896276,189.40417563008452,198.91553803530076,208.37076334794114,204.33092425357583,203.18061496523094,204.72599606586977,199.0996996755769,203.3100635021383,198.72006454211802,194.36562440230853,192.19249764951647,177.73222114448538,171.3359925047796,162.3828971232033,150.4904604554034,147.7755263973767,158.95084439736306
59,1992-06-13 14:40:07+00:00,,,,,,,,,,,,,,,,,142.8033845689357,,,,,,,,,,,,,152.25411302736617,129.6729858825572,,,,
60,1992-07-15 14:39:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1992-08-16 14:39:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1992-09-01 14:39:01+00:00,,,89.15785238222709,110.09781985366398,121.47122655515179,154.12493461870082,174.2049147000526,158.7071623539253,147.7174664102239,142.12754146026745,135.42050123339746,131.52658793676122,136.79999857367457,139.78975544299226,146.33982095691414,143.72309058207128,149.514619603306,159.537116939826,160.60051817907058,167.68054093797346,187.43722125418702,188.58517693211425,187.8358764066679,190.15894871030181,185.86119033871307,178.2810017872259,174.74584795150406,173.290790420488,173.2760751243354,165.49643399302371,161.88197155306267,152.76802909119561,148.76410361234417,144.18150019243652,142.0805944090301
63,1992-11-20 14:37:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1992-12-22 14:38:06+00:00,200.10301279448694,132.71162402930915,115.23980252587603,130.14286063079064,148.85562901511838,173.39683648307656,208.47781329950377,202.25566826928278,196.15941090676893,191.14046469693187,,162.68270765720425,161.9593730945978,162.29595767289675,169.03018108178415,167.93707987941463,179.9531441537827,177.1594655522128,192.40560181098857,201.1743433054167,206.7601214883486,208.5670815075155,208.04151988594077,204.20790132044192,201.56474754542523,202.1438221090593,203.93101291633326,198.671375682722,190.52351133894837,178.16167453917427,167.98839235287198,158.64268472438752,147.01192677422958,154.64511538938223,159.08605323809755
