dates,nzd0495-0000,nzd0495-0001,nzd0495-0002,nzd0495-0003,nzd0495-0004,nzd0495-0005,nzd0495-0006,nzd0495-0007,nzd0495-0008,nzd0495-0009,nzd0495-0010,nzd0495-0011,nzd0495-0012,nzd0495-0013,nzd0495-0014,nzd0495-0015,nzd0495-0016,nzd0495-0017,nzd0495-0018,nzd0495-0019,nzd0495-0020,nzd0495-0021,nzd0495-0022,nzd0495-0023,nzd0495-0024,nzd0495-0025,nzd0495-0026,nzd0495-0027,nzd0495-0028,nzd0495-0029,nzd0495-0030,nzd0495-0031,nzd0495-0032,nzd0495-0033,nzd0495-0034,nzd0495-0035,nzd0495-0036,nzd0495-0037,nzd0495-0038,nzd0495-0039,nzd0495-0040,nzd0495-0041,nzd0495-0042,nzd0495-0043,nzd0495-0044,nzd0495-0045,nzd0495-0046,nzd0495-0047,nzd0495-0048,nzd0495-0049,nzd0495-0050,nzd0495-0051,nzd0495-0052,nzd0495-0053,nzd0495-0054,nzd0495-0055,nzd0495-0056,nzd0495-0057,nzd0495-0058,nzd0495-0059,nzd0495-0060,nzd0495-0061,satname
2005-08-25 22:08:52+00:00,406.47,349.79,345.01,343.27,257.67,329.43,337.18,336.17,344.05,352.80,344.39,345.96,346.04,346.68,355.05,354.09,351.99,350.90,351.60,354.80,357.07,357.28,358.92,357.71,354.45,354.58,357.66,355.50,354.84,361.42,355.15,354.00,356.67,356.38,359.38,361.26,364.19,367.42,369.89,364.03,364.63,369.94,370.63,371.81,372.37,378.42,377.97,379.74,377.05,375.52,375.46,373.23,367.48,367.12,364.16,365.60,369.65,370.01,369.03,369.68,375.34,386.48,L5
2005-08-26 22:03:51+00:00,407.11,349.79,345.01,343.27,257.67,329.43,337.18,335.99,344.09,352.60,344.35,346.07,346.14,347.25,355.14,353.86,352.12,350.97,351.41,354.65,356.98,357.17,358.97,357.53,354.45,354.58,357.66,355.32,355.22,361.36,354.94,353.75,356.25,356.41,359.38,361.11,364.15,367.01,369.36,364.17,364.63,369.94,370.80,371.80,372.87,378.58,378.03,380.11,377.21,375.49,375.44,372.88,366.99,366.22,364.16,365.60,368.51,368.79,368.19,369.29,374.96,386.22,L7
2005-09-18 22:09:51+00:00,404.65,346.45,344.72,341.40,245.52,327.39,337.38,336.58,344.49,352.56,346.28,346.25,345.34,346.23,354.25,353.47,351.78,351.23,351.91,355.81,358.60,358.48,359.85,358.52,355.45,355.41,358.74,355.68,352.46,359.21,355.58,355.44,357.96,357.10,359.86,362.03,364.72,366.19,370.52,363.50,364.27,368.12,368.83,370.06,373.60,378.54,378.66,380.09,377.23,374.89,375.04,369.61,363.40,364.98,361.61,363.36,365.03,364.93,365.57,367.07,375.84,388.49,L7
2005-10-05 22:02:41+00:00,401.67,345.61,345.96,343.65,247.38,327.90,337.33,336.60,344.60,353.42,346.69,346.53,345.68,346.45,354.23,354.80,353.07,351.63,352.64,356.73,359.68,359.34,360.51,358.71,356.90,354.83,357.53,354.39,351.51,358.45,354.35,354.35,355.78,357.21,360.44,361.83,365.14,366.98,368.13,365.32,366.37,367.40,368.00,370.07,373.21,378.92,378.14,380.71,377.51,375.54,375.08,368.39,362.14,365.53,362.23,363.31,365.37,365.89,366.20,367.42,374.90,387.52,L5
2005-10-13 22:03:42+00:00,398.77,345.27,345.33,342.73,246.05,326.68,336.98,336.73,344.19,353.62,346.72,344.86,345.51,346.61,354.24,354.84,353.01,351.17,352.25,356.30,359.55,359.09,360.51,358.71,356.90,354.83,357.53,354.39,351.51,357.53,353.29,348.92,355.78,355.81,359.37,361.70,364.65,365.82,366.14,363.92,365.03,365.96,368.49,370.98,373.38,378.93,377.44,380.32,376.27,375.11,374.24,367.56,361.23,364.02,361.09,362.19,365.31,366.34,365.43,367.01,374.20,387.46,L7
2006-01-08 22:10:37+00:00,398.80,335.42,342.44,341.64,332.43,328.57,333.65,331.52,341.24,349.54,343.88,344.49,346.33,348.92,351.86,348.98,347.53,349.14,349.42,351.49,354.41,356.00,357.84,354.35,353.57,352.45,352.17,349.55,348.05,348.62,351.22,338.51,346.26,347.11,351.18,356.24,358.02,355.90,357.39,356.41,358.50,356.08,360.89,364.59,369.27,375.10,373.18,377.24,372.73,371.29,369.95,359.62,355.63,354.66,352.03,353.55,353.54,350.26,354.11,361.14,367.89,378.51,L7
2006-01-24 22:10:44+00:00,398.80,335.42,342.44,341.64,332.43,328.57,333.65,331.52,341.24,349.54,343.88,344.49,345.32,349.29,352.13,349.52,347.79,349.16,349.06,351.03,353.65,355.52,357.85,354.35,353.57,352.45,352.17,349.55,348.05,348.62,351.22,337.27,346.26,348.17,351.64,355.84,356.42,354.05,357.39,356.41,358.50,356.08,360.89,364.59,369.27,374.47,372.43,376.91,372.94,371.30,369.99,360.99,356.48,355.19,352.03,353.23,352.95,349.40,354.11,361.14,365.20,375.86,L7
2006-02-01 22:11:01+00:00,398.80,342.26,348.38,345.71,338.93,332.60,337.67,333.59,343.44,351.92,346.27,346.97,348.27,349.87,352.88,350.90,348.11,349.77,350.79,353.63,356.04,355.84,357.87,354.78,352.18,352.52,354.24,351.00,349.08,349.60,351.25,338.87,345.78,347.97,351.00,354.99,355.35,353.45,356.41,356.30,357.80,358.21,361.53,365.17,370.92,375.80,373.67,376.93,373.25,372.01,371.23,362.93,357.89,357.98,355.39,355.90,355.67,352.65,356.54,361.97,365.87,374.90,L5
2006-02-17 22:11:22+00:00,393.59,345.06,350.54,346.69,341.51,334.54,341.34,335.29,346.13,355.12,346.42,346.65,351.59,352.53,355.44,352.72,350.08,349.81,351.01,354.02,356.27,356.07,359.20,355.25,350.93,350.15,356.67,352.58,350.10,350.40,352.08,340.41,348.05,350.00,350.91,354.73,354.48,351.52,354.65,355.31,354.99,358.58,360.99,365.43,372.21,376.18,375.74,379.81,375.04,373.89,372.81,364.70,358.94,360.05,357.66,359.81,359.35,357.71,359.41,363.20,366.59,376.55,L5
2006-02-18 22:04:40+00:00,393.59,345.06,350.54,346.69,341.51,334.54,341.34,335.29,346.13,355.12,346.42,347.84,352.27,353.16,355.44,352.72,350.08,349.81,351.01,354.02,356.27,356.07,359.20,355.25,350.93,350.15,356.67,352.58,350.10,350.40,352.08,340.41,348.05,350.00,350.91,354.73,354.48,351.52,354.65,355.31,354.99,358.58,360.99,365.43,372.21,375.91,376.60,379.98,375.79,374.36,373.76,365.80,360.76,361.75,360.38,362.53,362.60,357.71,359.41,364.66,368.09,377.09,L7
2006-02-26 22:05:22+00:00,390.23,350.60,357.62,354.51,346.60,343.41,348.80,343.09,351.06,358.41,352.85,350.88,357.51,356.74,358.27,357.45,352.90,354.48,355.95,357.59,358.36,357.69,360.54,360.17,355.40,355.39,362.34,356.47,348.94,349.32,352.69,338.95,346.66,348.66,348.69,354.47,353.72,350.64,354.83,354.20,355.14,359.86,358.67,364.33,370.99,375.31,376.48,379.44,375.64,375.94,375.48,367.46,363.10,366.38,363.66,366.00,368.38,364.06,363.58,365.46,368.25,377.38,L5
2006-03-13 22:10:53+00:00,390.23,350.60,357.62,354.51,346.60,343.41,348.80,343.09,351.06,358.41,352.85,350.88,357.51,358.36,360.64,359.39,354.88,356.25,357.80,359.00,359.80,359.56,362.10,361.75,355.40,355.39,362.34,356.47,348.94,349.32,352.69,338.95,348.94,349.97,350.25,356.05,355.42,352.71,358.04,357.17,355.14,359.86,358.67,364.33,370.99,375.31,376.48,381.22,377.38,377.56,377.04,369.17,364.85,368.53,365.58,366.00,368.38,364.06,363.58,365.46,368.25,377.38,L7
2006-03-22 22:04:42+00:00,391.67,358.13,357.29,353.85,345.75,342.58,347.22,343.22,350.73,358.57,352.77,351.41,357.29,358.64,360.64,359.39,354.88,356.25,357.84,358.87,359.87,360.15,362.67,361.78,356.76,356.66,363.30,358.56,358.54,358.26,354.03,341.46,348.94,349.97,351.06,356.83,356.07,354.64,358.49,361.03,358.65,363.68,364.29,367.96,371.98,377.39,376.48,381.22,377.38,378.52,377.47,374.08,370.34,372.88,370.46,370.27,374.62,371.84,368.64,369.32,369.18,377.63,L7
2006-03-29 22:10:52+00:00,391.67,358.13,357.29,353.85,345.75,342.58,347.22,343.22,350.73,358.57,352.77,351.41,357.29,358.64,360.64,359.39,354.88,357.46,358.72,359.78,361.34,361.26,362.81,361.47,357.85,359.07,365.45,359.72,358.54,358.26,354.03,341.46,348.94,349.97,351.06,358.22,358.92,358.22,361.76,362.66,364.14,368.30,369.42,367.96,371.98,377.39,376.48,381.22,377.38,378.52,378.88,374.08,370.34,374.79,371.89,372.08,375.63,374.74,368.64,369.32,369.18,377.63,L7
2006-04-14 22:10:48+00:00,397.25,365.36,365.27,363.58,352.41,349.34,351.56,346.91,353.81,361.60,355.68,357.95,358.98,359.72,362.73,362.03,357.53,359.59,360.17,361.47,363.14,364.45,364.50,363.21,360.27,362.30,368.60,363.05,363.10,364.41,358.99,350.21,351.94,355.16,355.98,361.10,361.64,361.86,367.12,365.53,369.72,374.81,373.73,370.94,376.91,380.16,379.68,384.18,381.44,382.45,383.84,377.90,375.21,379.15,376.83,377.48,378.99,377.70,373.41,371.33,370.59,377.49,L7
2006-05-08 22:12:50+00:00,398.64,364.38,363.23,361.38,350.31,347.31,349.10,345.99,354.09,361.83,355.05,357.87,358.94,359.15,361.95,360.46,356.32,358.36,359.28,360.59,362.38,364.02,363.82,363.34,360.29,362.51,368.06,363.43,363.15,364.65,359.48,348.49,350.05,352.71,354.24,358.97,360.49,360.75,366.21,365.65,370.04,374.62,373.86,371.75,377.99,380.12,379.17,384.30,381.21,381.62,382.86,377.34,374.98,378.79,376.21,377.19,379.03,377.10,374.62,372.46,372.15,379.67,L5
2006-06-01 22:10:50+00:00,398.30,362.83,363.23,339.46,324.79,340.13,345.50,343.88,352.22,360.20,348.11,357.87,356.36,358.17,361.95,360.46,356.32,358.36,359.28,360.59,362.38,364.02,363.82,362.17,359.96,361.48,366.29,362.45,361.67,363.83,359.48,347.74,350.05,352.71,354.24,358.97,360.49,360.75,366.21,364.95,369.38,373.42,374.07,372.02,377.18,379.48,379.39,384.30,381.21,381.62,382.86,377.34,374.98,377.98,375.66,376.33,378.42,376.48,374.23,372.92,373.17,381.21,L7
2006-06-25 22:13:31+00:00,398.13,366.88,365.13,323.19,307.88,338.33,345.90,344.34,353.08,359.03,348.11,357.00,355.83,358.11,362.27,361.77,356.61,358.75,360.44,362.26,364.28,365.64,364.91,363.30,361.25,360.66,365.05,361.88,362.59,364.80,360.19,349.94,351.27,356.07,358.08,363.53,360.49,365.19,366.21,364.95,369.97,375.84,376.28,374.18,378.27,381.58,381.76,386.91,384.07,384.52,386.35,381.62,376.80,379.79,377.67,377.91,379.56,378.28,378.75,377.65,377.93,384.59,L5
2006-06-26 22:04:32+00:00,398.13,366.66,365.13,309.00,295.07,338.33,345.90,334.50,353.08,359.03,348.11,353.37,355.95,358.11,362.68,361.92,356.81,358.46,360.58,362.55,364.28,366.66,365.01,363.34,361.39,361.15,365.38,361.88,362.59,366.09,361.54,351.91,352.41,358.04,360.99,365.78,360.49,367.55,369.21,367.11,370.81,377.01,376.28,374.18,380.82,383.10,383.78,388.08,385.40,386.01,387.60,382.59,377.53,380.80,378.82,379.24,379.56,378.28,378.75,379.98,381.11,387.15,L7
2006-07-12 22:04:25+00:00,395.60,365.10,365.13,297.76,283.60,333.10,341.06,329.75,353.08,359.03,348.11,349.98,354.06,358.12,362.36,362.42,356.88,358.80,361.43,363.40,364.99,367.00,365.32,363.66,359.54,359.33,363.35,361.88,362.59,366.09,359.54,351.22,352.74,357.34,361.14,365.78,361.85,369.34,371.80,366.35,369.68,375.56,374.84,374.18,380.82,382.72,384.13,387.60,385.56,386.25,388.05,382.65,376.57,380.79,377.51,377.57,378.13,378.28,378.75,379.88,380.89,388.73,L7
2006-07-27 22:13:58+00:00,396.36,363.55,362.24,288.40,283.60,331.32,338.66,329.00,350.01,356.32,342.57,347.26,353.81,357.73,362.09,361.70,356.34,358.36,361.54,363.56,365.66,367.25,365.09,362.84,358.00,358.14,361.81,359.83,359.38,363.91,358.51,353.12,352.88,357.09,361.72,365.80,362.78,371.67,371.19,366.00,369.20,374.58,373.62,373.94,380.60,384.14,385.47,388.49,386.29,386.99,388.28,382.56,376.70,381.91,376.82,376.61,377.54,377.56,378.91,380.04,384.68,393.18,L5
2006-08-04 22:10:28+00:00,396.36,361.57,359.98,280.63,275.06,328.64,336.77,327.34,349.38,355.25,339.96,345.64,349.78,356.77,360.99,359.55,354.72,357.03,359.75,361.37,365.13,366.37,364.29,363.29,359.04,358.62,361.75,360.01,359.97,364.84,357.67,353.63,354.06,357.92,362.33,365.94,363.03,372.14,373.90,366.96,370.62,374.91,374.45,374.68,380.57,382.67,384.72,388.67,386.23,386.44,387.41,380.90,375.50,381.82,376.91,377.00,378.05,378.16,379.68,380.00,385.32,395.22,L7
2006-08-05 22:07:55+00:00,397.37,360.68,359.42,280.63,275.06,328.69,336.72,327.74,349.12,355.46,339.84,345.86,349.76,357.04,361.13,359.15,355.34,357.21,359.78,361.62,365.62,366.43,364.94,362.72,358.47,358.26,361.36,359.89,359.50,364.19,358.03,354.65,355.45,359.80,363.25,366.47,363.66,372.55,373.57,367.27,370.20,374.99,374.54,374.72,380.85,383.63,385.55,390.00,386.95,386.75,387.41,381.27,375.83,381.37,376.41,376.46,377.56,377.28,379.37,380.61,385.88,396.05,L5
2006-08-20 22:10:26+00:00,396.95,356.92,359.81,265.66,254.94,324.32,331.95,323.04,344.01,350.03,336.77,338.50,344.44,353.43,356.90,357.92,353.79,356.50,358.93,360.93,364.71,365.86,364.00,359.04,355.82,355.56,358.94,356.30,354.82,359.96,357.38,354.24,355.06,359.52,362.85,366.34,362.91,372.85,373.60,365.49,368.37,373.18,372.93,371.25,378.41,381.98,382.93,390.19,387.25,386.89,387.78,381.09,375.05,380.78,376.05,375.33,376.74,376.80,379.23,381.84,387.47,398.57,L7
2006-08-28 22:14:23+00:00,393.13,354.13,355.49,254.50,238.94,320.74,328.65,320.42,341.37,348.20,331.19,333.91,340.58,349.92,353.68,353.39,349.71,352.27,356.20,358.33,362.43,364.62,362.75,356.86,353.73,353.75,356.99,354.37,353.41,357.31,357.06,353.94,355.26,357.80,361.09,364.12,362.17,372.08,373.89,365.24,367.97,372.71,372.46,370.58,376.52,379.94,381.30,388.24,385.35,384.55,385.59,379.40,373.84,379.29,374.95,374.11,375.37,377.32,380.45,383.12,389.14,399.91,L5
2006-09-13 22:14:35+00:00,389.98,350.11,355.49,254.50,229.65,320.74,328.65,320.42,336.90,344.17,325.28,331.86,338.69,345.98,349.83,348.54,346.03,349.52,353.66,356.53,359.73,362.25,360.93,355.18,353.08,351.52,354.92,352.05,351.11,355.10,354.56,351.22,350.86,356.28,359.69,363.05,360.71,370.98,373.32,363.69,367.12,370.20,370.27,367.72,373.47,378.01,379.22,385.91,384.50,383.43,384.44,378.23,372.64,377.32,373.37,371.86,373.26,374.23,376.30,380.64,386.33,397.22,L5
2006-09-14 22:04:09+00:00,390.69,348.12,350.65,254.50,229.65,318.88,326.02,320.72,335.41,342.65,322.91,330.82,337.60,344.62,348.72,346.45,344.08,347.70,351.76,355.00,359.73,362.25,360.93,355.18,351.67,349.80,353.59,350.42,349.95,353.51,353.03,349.60,348.79,354.76,357.81,361.77,359.22,370.98,373.32,362.60,365.66,368.82,369.01,366.37,371.79,376.90,378.02,385.00,382.86,382.06,382.74,378.23,372.64,375.25,371.55,370.47,371.58,372.14,373.92,379.07,385.04,396.02,L7
2006-09-21 22:10:16+00:00,391.55,346.82,348.26,242.49,213.68,318.02,324.60,319.30,333.64,340.62,320.62,329.16,336.40,342.94,348.29,345.82,343.35,346.86,351.23,354.76,359.65,362.07,360.41,354.62,350.86,348.89,351.51,348.23,347.66,351.61,351.64,348.30,348.13,353.64,356.89,361.67,359.01,371.59,375.65,361.95,365.61,367.81,367.73,365.00,370.37,375.95,377.36,384.28,381.96,381.60,382.86,378.23,372.01,375.30,371.68,370.61,370.52,371.70,373.43,378.44,384.23,395.80,L7
2006-12-11 22:09:16+00:00,390.46,343.24,342.71,200.48,191.33,318.42,324.47,317.94,331.30,337.86,321.07,328.33,334.78,341.66,347.66,345.42,343.33,344.27,348.86,352.97,356.87,358.90,360.23,353.74,348.24,344.60,347.35,344.26,346.62,350.36,350.74,350.14,350.00,355.21,358.18,362.98,356.89,371.80,373.88,362.02,362.08,365.54,363.34,364.13,368.50,375.18,376.90,383.61,381.10,380.86,381.48,379.90,372.65,373.90,370.64,368.71,367.40,367.73,372.57,376.88,382.01,393.36,L5
2007-01-03 22:15:37+00:00,389.73,335.06,337.07,199.19,169.87,317.28,321.49,320.83,327.94,336.10,321.07,325.77,330.87,340.07,344.14,340.62,339.94,341.02,344.30,348.12,352.79,352.91,357.16,349.32,343.53,340.79,344.16,342.63,343.94,344.73,346.75,345.47,347.29,350.44,351.57,353.77,356.89,363.29,367.44,358.69,358.47,359.80,359.94,361.26,362.69,370.70,372.01,379.26,376.43,374.09,373.43,371.63,367.61,367.09,363.79,361.95,364.60,363.57,367.03,369.94,374.30,388.24,L5
2007-02-12 22:11:12+00:00,386.80,327.45,331.25,206.18,162.53,319.13,321.80,324.27,326.01,335.35,324.36,326.52,330.86,337.84,342.25,337.89,338.83,338.76,340.96,346.32,347.78,350.43,356.36,346.50,342.78,337.18,342.04,340.13,344.70,343.99,345.06,340.80,342.10,344.82,345.63,348.45,353.21,360.62,364.98,357.93,355.96,356.23,356.78,358.53,358.97,364.43,368.00,375.64,372.40,368.37,369.55,372.64,371.69,364.43,361.79,359.86,361.93,360.26,361.46,362.04,364.79,373.93,L7
2007-02-28 22:11:16+00:00,396.11,329.21,331.77,,149.67,323.10,324.72,330.32,327.74,337.31,327.17,334.27,335.89,340.59,346.04,340.97,341.53,340.01,341.52,347.64,347.18,348.96,357.11,355.34,345.99,336.88,343.80,343.68,347.94,349.70,345.95,341.54,342.53,345.49,347.27,350.70,351.42,360.56,364.98,359.66,357.41,357.38,358.63,361.77,361.62,367.53,370.78,376.56,373.62,370.24,370.94,375.56,373.96,363.77,361.10,364.89,366.40,363.83,364.15,363.82,366.32,374.38,L7
2007-03-09 22:05:07+00:00,396.13,332.30,335.52,,149.67,326.30,328.18,333.57,330.70,340.07,331.10,337.07,339.24,344.65,349.87,344.86,345.53,344.98,347.82,352.32,347.18,348.96,357.11,360.51,349.60,343.68,347.21,347.47,350.32,352.06,347.86,343.29,344.13,346.07,348.70,353.49,354.40,360.56,364.98,362.88,361.08,359.73,361.14,363.45,363.77,369.07,372.88,377.33,374.67,370.78,371.83,375.56,373.96,366.33,363.90,366.20,367.14,365.10,364.61,365.06,367.02,373.48,L7
2007-03-16 22:11:19+00:00,404.93,340.91,340.22,,134.67,332.35,334.63,336.05,338.36,347.92,343.42,344.33,346.26,350.77,354.59,352.12,351.06,351.25,356.02,358.53,353.63,355.51,364.65,366.82,359.92,361.24,354.22,355.87,356.01,358.77,352.38,348.52,349.35,347.86,352.35,355.60,357.87,360.02,364.98,371.30,370.30,366.88,366.70,369.02,369.59,374.38,377.88,378.32,374.47,369.66,372.87,373.62,380.54,375.33,372.89,376.71,374.40,371.94,370.07,367.67,367.68,370.61,L7
2007-04-01 22:11:19+00:00,407.81,349.43,347.74,,134.67,334.45,337.51,337.36,340.06,350.03,344.79,345.51,347.59,354.99,359.28,357.21,356.23,357.19,356.02,358.53,353.63,355.51,364.65,366.82,359.92,361.24,357.97,357.48,357.35,359.95,353.67,352.06,352.84,351.48,355.59,355.60,357.87,360.02,364.98,371.30,370.30,368.88,367.34,369.26,369.94,376.96,381.69,381.53,379.14,369.66,372.87,373.62,380.54,375.33,372.89,374.19,374.74,372.23,371.19,367.68,371.70,374.40,L7
2007-05-12 22:04:59+00:00,407.81,349.43,347.74,190.85,134.67,334.45,337.51,337.36,338.07,347.07,344.79,345.51,345.14,352.71,357.15,355.59,354.58,354.00,351.89,354.62,353.63,347.53,355.09,359.28,350.64,361.24,357.97,354.73,356.49,359.25,353.67,352.06,352.84,351.35,353.21,353.36,354.83,355.19,364.98,364.71,370.30,368.88,367.09,367.36,368.67,374.88,379.68,380.03,379.14,367.93,370.54,369.42,367.34,375.33,372.89,374.19,376.24,372.29,371.38,369.09,373.00,376.14,L7
2007-07-06 22:11:01+00:00,408.30,354.28,352.20,190.85,116.07,336.28,336.36,335.57,337.00,346.61,344.05,344.93,345.81,353.69,358.40,357.08,361.64,360.69,352.95,355.08,356.99,332.80,345.53,357.53,346.26,364.10,358.10,352.42,355.66,358.92,353.91,352.19,351.92,350.68,352.60,352.34,353.54,350.28,,362.01,372.07,366.65,365.75,365.71,369.05,375.74,380.60,380.41,380.92,367.81,369.63,364.39,354.14,374.02,372.28,373.79,376.18,372.27,371.22,370.65,385.19,387.17,L7
2007-07-15 22:04:48+00:00,408.30,357.10,352.20,195.65,157.43,336.28,336.36,317.89,337.00,346.61,344.05,342.61,345.30,352.39,357.42,357.21,361.22,359.36,354.09,355.36,359.23,344.15,355.90,358.87,349.56,362.35,357.36,352.42,355.66,359.28,354.66,352.77,352.59,351.86,353.94,353.87,354.33,354.67,360.70,362.47,367.64,364.50,365.75,366.60,368.98,375.94,379.34,380.45,383.28,372.93,369.63,371.09,359.63,377.36,373.07,372.53,376.18,372.27,371.22,374.30,388.35,390.31,L7
2007-08-07 22:10:52+00:00,409.76,357.10,352.20,195.65,157.43,336.28,336.36,317.89,332.46,343.74,344.05,335.90,342.16,349.53,354.67,353.94,357.91,356.56,350.89,352.60,359.23,344.15,355.90,358.87,349.56,362.35,357.36,349.03,353.45,357.31,352.24,349.70,349.76,349.29,350.62,350.26,354.33,354.67,360.70,362.47,367.64,364.50,362.40,363.46,365.99,372.08,376.32,377.22,379.24,368.72,369.63,371.09,359.63,377.36,373.07,372.53,370.90,367.32,368.17,372.61,386.46,389.79,L7
2007-08-23 22:10:46+00:00,404.19,352.03,344.86,205.76,206.26,334.12,335.14,314.08,331.56,341.89,343.28,334.02,341.14,348.61,354.02,354.03,358.30,357.21,347.12,349.62,351.80,342.11,349.82,353.05,347.71,354.46,354.13,348.00,351.72,357.57,352.24,350.55,350.31,349.87,351.31,348.17,351.86,348.49,347.01,357.14,359.56,360.44,359.71,362.90,364.95,371.96,375.82,377.03,380.41,364.46,362.94,363.83,354.26,365.65,363.65,367.86,367.99,367.32,369.15,373.55,388.69,392.61,L7
2007-09-01 22:04:31+00:00,401.63,350.30,342.60,237.32,237.05,332.33,334.04,312.49,330.27,340.39,345.31,332.85,340.98,349.41,352.25,351.29,355.91,354.09,345.26,347.82,349.45,341.27,345.31,349.35,345.37,350.12,350.61,345.93,350.68,357.25,352.60,348.88,348.71,348.15,348.08,346.39,349.47,344.79,341.22,353.21,354.24,355.74,355.61,361.69,364.49,371.98,372.08,374.40,375.31,361.73,358.60,359.01,349.95,358.91,357.09,359.85,360.70,364.62,367.45,373.69,389.67,393.75,L7
2007-09-09 22:07:45+00:00,405.71,350.18,343.43,260.99,258.88,333.29,334.12,310.37,328.66,338.37,340.38,329.30,338.04,344.99,348.21,348.31,352.89,351.28,341.94,344.58,350.23,343.03,345.54,345.59,343.73,347.66,349.07,343.59,347.53,354.76,351.13,347.39,346.66,345.96,345.40,343.51,346.30,345.07,342.16,348.66,349.88,353.70,352.28,355.91,360.91,368.69,368.48,371.29,370.88,359.48,354.79,358.22,350.01,354.17,352.76,357.34,359.47,362.40,368.47,374.25,390.63,397.24,L5
2007-09-16 22:13:52+00:00,407.87,349.11,343.73,275.20,272.25,334.68,335.94,315.09,330.43,339.88,339.67,328.56,336.01,343.08,347.70,347.19,353.01,351.56,341.75,344.16,349.95,344.94,347.30,346.94,342.42,346.27,347.72,344.33,346.86,352.68,349.15,345.16,346.17,345.08,343.89,342.64,345.00,343.02,342.93,347.43,347.32,352.56,350.47,353.10,355.88,362.98,364.55,368.02,367.04,356.91,352.04,355.22,350.19,353.98,350.37,355.14,358.62,359.37,363.91,372.04,390.30,400.10,L5
2007-11-20 22:04:46+00:00,401.71,344.73,339.06,301.01,281.79,334.71,336.82,316.55,331.67,342.51,341.38,328.88,334.72,339.55,344.30,342.09,350.46,350.08,342.55,344.82,349.95,345.84,347.66,349.01,346.05,346.62,347.05,345.30,347.27,352.57,346.24,340.38,341.47,340.18,340.05,341.39,345.47,342.51,342.93,346.25,347.28,350.48,347.01,349.12,350.98,354.41,357.30,359.92,358.00,353.57,349.74,354.07,348.48,351.85,348.80,350.99,351.65,350.50,357.32,368.74,387.46,398.54,L7
2007-12-06 22:04:52+00:00,401.71,343.69,340.15,301.01,281.79,334.71,336.82,316.55,331.67,342.51,340.38,330.42,335.80,340.23,344.79,342.13,349.32,349.37,342.59,344.46,348.60,345.16,347.56,348.92,345.79,346.23,347.05,345.30,347.27,352.00,345.80,340.43,341.49,339.60,339.92,340.81,343.11,341.06,341.77,345.79,346.35,350.48,347.01,348.17,348.11,353.38,356.37,359.27,356.54,352.23,348.45,351.63,346.98,350.23,347.19,350.99,351.65,351.01,356.55,366.81,384.38,395.53,L7
2008-01-07 22:04:58+00:00,402.53,343.68,341.85,307.83,314.67,335.76,337.66,319.24,332.81,343.46,340.89,332.22,336.99,341.15,344.79,342.13,342.33,343.98,343.68,345.30,349.27,349.14,348.86,349.43,346.41,346.95,346.92,345.18,347.53,352.08,345.73,340.79,341.49,339.60,339.56,340.17,342.68,340.45,341.86,345.26,346.41,349.52,346.06,347.33,347.26,353.21,356.37,359.27,354.78,351.31,347.71,350.18,345.78,349.36,346.89,350.51,351.08,350.00,355.71,364.29,373.78,388.39,L7
2008-01-14 22:11:08+00:00,402.53,339.43,340.21,325.73,333.99,335.76,337.66,328.31,332.81,343.46,340.89,332.41,336.11,340.57,343.66,339.48,339.67,340.93,340.80,342.97,346.05,344.79,345.79,347.19,344.22,344.45,344.46,345.18,347.53,350.53,343.62,338.66,339.09,334.99,334.47,336.19,338.15,335.04,337.55,341.61,343.24,346.81,346.06,343.38,343.71,349.22,353.81,355.70,347.67,344.30,346.01,343.64,342.18,343.78,341.88,347.47,351.08,350.00,355.71,358.98,368.54,384.42,L7
2008-02-16 22:05:09+00:00,399.03,340.03,340.80,328.38,334.65,335.99,338.29,330.45,338.11,347.51,342.39,340.83,340.17,344.04,346.54,342.04,342.15,342.42,342.09,344.13,346.92,345.85,347.03,348.28,344.93,344.83,345.46,347.93,350.58,353.01,345.38,340.28,339.67,335.64,335.08,336.90,337.89,335.98,338.97,342.31,343.61,347.24,346.95,344.22,345.35,350.50,353.46,355.73,347.30,344.80,346.15,344.35,343.12,344.08,341.96,347.06,350.87,349.87,356.32,359.71,369.30,384.96,L5
2008-03-11 22:04:44+00:00,389.90,341.02,343.36,346.26,340.75,337.33,338.24,332.91,337.50,344.69,342.89,341.78,336.15,344.34,349.32,340.37,340.39,343.46,344.40,345.73,348.53,348.21,352.06,352.05,345.65,345.58,345.29,350.08,346.86,349.27,344.06,340.37,340.38,333.81,335.81,336.64,336.19,337.09,340.76,343.04,343.85,346.88,347.21,344.76,344.28,350.82,353.11,356.06,346.66,343.17,347.43,344.67,343.34,344.26,340.56,344.81,349.73,347.24,353.57,357.81,364.41,382.01,L7
2008-03-18 22:10:55+00:00,382.70,340.48,343.04,346.26,341.31,336.60,337.00,331.46,336.61,344.01,344.42,343.06,336.76,346.25,348.67,340.85,339.91,341.24,343.13,344.65,347.51,346.09,350.20,351.37,347.68,346.54,346.37,350.52,347.69,349.41,344.29,340.69,337.80,332.61,335.54,335.62,336.72,338.37,339.45,344.07,344.98,346.88,349.11,345.91,344.73,351.20,352.32,355.04,345.85,342.61,345.08,342.48,340.63,342.18,340.53,344.98,348.79,347.23,353.47,357.57,365.00,379.67,L7
