dates,nzd0460-0000,nzd0460-0001,nzd0460-0002,nzd0460-0003,nzd0460-0004,nzd0460-0005,nzd0460-0006,nzd0460-0007,nzd0460-0008,nzd0460-0009,nzd0460-0010,nzd0460-0011,nzd0460-0012,nzd0460-0013,nzd0460-0014,nzd0460-0015,nzd0460-0016,nzd0460-0017,nzd0460-0018,nzd0460-0019,nzd0460-0020,nzd0460-0021,nzd0460-0022,nzd0460-0023,nzd0460-0024,nzd0460-0025,nzd0460-0026,nzd0460-0027,nzd0460-0028,nzd0460-0029,nzd0460-0030,nzd0460-0031,nzd0460-0032,nzd0460-0033,nzd0460-0034,nzd0460-0035,nzd0460-0036,nzd0460-0037,nzd0460-0038,nzd0460-0039,nzd0460-0040,nzd0460-0041,nzd0460-0042,nzd0460-0043,nzd0460-0044,nzd0460-0045,nzd0460-0046,nzd0460-0047,nzd0460-0048,nzd0460-0049,nzd0460-0050,nzd0460-0051,nzd0460-0052,nzd0460-0053,nzd0460-0054,nzd0460-0055,nzd0460-0056,nzd0460-0057,nzd0460-0058,nzd0460-0059,nzd0460-0060,nzd0460-0061,nzd0460-0062,nzd0460-0063,nzd0460-0064,nzd0460-0065,nzd0460-0066,nzd0460-0067,nzd0460-0068,nzd0460-0069,nzd0460-0070,nzd0460-0071,nzd0460-0072,nzd0460-0073,nzd0460-0074,nzd0460-0075,nzd0460-0076,nzd0460-0077,nzd0460-0078,nzd0460-0079,nzd0460-0080,nzd0460-0081,nzd0460-0082,nzd0460-0083,nzd0460-0084,nzd0460-0085,satname
2007-01-01 22:27:33+00:00,371.52,364.73,353.35,346.14,340.51,338.29,338.26,339.10,343.42,348.19,354.44,362.79,372.44,381.55,372.68,363.02,348.92,341.56,337.05,331.56,331.83,325.48,323.17,322.13,326.96,329.18,336.06,340.54,343.54,350.00,353.01,355.29,353.05,356.11,357.24,363.69,370.02,377.75,388.35,399.83,404.48,409.71,411.06,421.52,418.52,409.75,397.71,387.85,380.55,377.01,370.36,378.02,380.76,380.22,371.51,365.89,359.89,353.74,345.00,334.93,329.16,320.82,326.45,330.92,331.42,326.90,325.63,322.98,320.39,322.92,321.73,319.36,322.80,332.20,335.48,336.13,345.42,350.44,346.04,342.02,346.51,341.79,340.94,350.97,355.74,356.52,L5
2007-01-02 22:16:47+00:00,373.52,366.39,355.82,348.28,342.14,339.73,339.97,340.66,344.52,349.11,355.54,362.79,372.44,381.55,373.81,363.63,350.26,342.78,338.00,332.73,332.17,326.03,323.32,322.73,327.30,330.10,336.06,340.54,343.54,350.34,353.45,356.02,354.46,357.18,358.75,364.77,371.41,379.15,389.14,400.61,404.48,409.71,411.06,422.82,419.69,410.93,398.88,388.75,380.15,377.06,370.08,379.08,381.12,380.33,371.29,365.89,359.89,354.36,346.09,336.62,330.31,320.68,326.65,330.98,330.83,325.44,324.66,322.55,320.35,322.92,321.52,320.09,324.22,334.25,336.86,337.56,346.50,350.75,346.26,342.97,347.66,342.87,340.94,350.97,355.74,357.56,L7
2007-01-26 22:21:31+00:00,372.97,364.08,355.75,347.98,341.92,339.42,339.40,340.19,344.39,348.59,355.31,363.06,372.51,381.79,374.01,363.49,350.15,341.76,338.14,333.63,332.18,326.00,322.40,322.68,327.38,330.32,336.92,340.75,344.12,351.47,354.48,354.91,353.31,356.97,359.29,365.18,371.18,379.52,389.88,400.09,403.79,409.35,412.24,424.12,419.89,410.47,398.40,388.23,381.01,378.00,371.43,378.88,382.01,380.92,371.48,366.09,361.45,355.23,345.89,337.18,330.21,321.10,327.65,331.75,331.48,327.03,324.98,323.53,322.37,324.71,323.84,323.53,326.27,335.95,338.26,338.51,346.03,350.29,346.74,344.75,350.09,348.61,343.11,351.86,355.57,358.47,L5
2007-02-11 22:21:32+00:00,372.43,364.98,356.68,348.67,343.12,340.55,340.86,341.10,344.98,348.56,355.47,364.17,373.77,383.55,375.99,364.85,350.89,342.69,339.58,334.24,333.27,327.63,323.34,323.30,327.90,331.29,338.73,341.98,345.99,352.86,355.50,355.79,355.22,359.21,361.59,367.00,373.12,381.25,390.63,399.61,404.37,409.47,412.50,426.27,421.64,412.81,400.98,391.42,384.84,380.81,374.08,379.03,381.63,380.41,372.18,367.19,363.38,357.68,346.61,339.27,331.68,323.83,329.13,332.97,331.53,328.45,325.65,323.03,322.34,325.77,325.18,325.01,328.37,337.70,339.96,339.43,347.97,351.14,347.08,345.61,351.53,350.61,347.40,356.26,359.29,359.53,L5
2007-02-27 22:21:32+00:00,370.92,364.31,356.46,348.40,343.38,340.37,340.86,340.98,344.97,348.18,354.47,362.79,373.15,383.11,375.01,363.52,350.42,342.99,340.53,334.84,333.12,328.04,323.77,324.23,328.00,330.97,337.49,340.73,345.07,351.60,353.58,354.82,355.96,360.78,363.07,368.01,373.82,381.52,389.79,397.70,402.94,408.78,412.25,425.34,420.20,413.60,401.70,391.52,384.07,381.23,374.22,379.44,381.49,379.35,370.62,365.70,361.91,355.47,345.97,338.68,332.30,324.68,329.89,332.89,330.98,328.51,325.76,321.70,320.93,325.47,325.19,324.21,328.58,339.96,341.57,339.59,346.14,350.67,346.10,343.98,349.45,351.17,349.55,357.97,359.13,357.54,L5
2007-04-08 22:17:05+00:00,372.44,365.06,356.26,348.80,342.05,338.76,340.33,340.59,343.72,347.02,352.05,361.21,372.40,383.23,375.19,363.55,351.64,343.35,341.73,335.54,331.71,325.81,321.00,322.87,326.87,329.48,336.25,339.72,346.17,353.51,356.01,356.46,357.48,361.44,364.46,367.69,371.65,378.96,388.02,397.05,402.06,407.68,413.94,427.22,420.94,415.43,403.45,392.99,382.21,379.50,374.53,378.34,381.44,378.21,369.77,364.42,361.15,356.47,347.49,340.06,332.53,326.41,331.83,334.89,332.03,327.83,324.83,322.33,319.81,325.82,325.36,325.28,330.60,340.61,341.63,339.27,345.70,349.39,345.41,344.14,349.74,350.91,349.60,357.23,357.54,355.93,L7
2007-07-13 22:16:46+00:00,373.56,369.46,358.86,351.56,346.09,341.96,343.55,343.66,345.31,350.43,355.28,364.44,375.34,385.44,376.80,368.24,355.48,346.51,346.51,340.01,333.95,331.47,326.79,327.45,332.42,333.59,339.33,341.64,350.47,358.43,363.42,361.55,363.26,368.50,371.32,374.59,373.99,380.11,390.52,399.42,403.79,409.46,423.55,436.75,425.58,420.31,411.95,402.17,391.87,388.76,388.25,388.75,387.84,381.32,368.76,364.32,365.66,359.15,351.01,345.27,341.45,337.36,337.97,335.69,332.47,334.74,329.04,320.28,319.17,330.60,330.67,330.83,337.61,342.39,344.48,342.87,344.10,350.02,349.11,347.79,355.66,362.09,368.27,356.75,348.77,354.77,L7
2007-08-14 22:16:36+00:00,376.04,371.06,360.31,353.56,347.79,343.44,345.62,345.95,346.58,351.70,354.36,357.28,370.34,382.54,375.57,366.09,355.43,346.68,346.22,339.15,332.20,330.22,328.50,329.72,333.17,332.65,332.05,331.47,343.58,353.76,361.26,364.01,365.88,370.99,375.41,376.23,376.88,378.33,384.93,395.43,396.23,405.62,420.55,432.86,421.57,418.59,411.95,402.84,387.12,385.71,385.03,394.10,390.45,382.72,367.33,355.68,356.75,354.27,353.10,347.65,341.83,336.83,336.05,330.97,330.61,329.14,326.40,323.64,313.47,326.98,328.32,328.59,332.69,341.84,344.56,343.66,343.96,349.56,347.89,344.19,348.28,347.61,356.38,347.72,340.12,342.13,L7
2007-09-23 22:19:35+00:00,379.23,371.08,355.13,350.19,343.97,338.83,340.88,342.33,342.06,346.00,349.18,358.38,366.69,379.17,373.09,364.75,355.10,344.46,339.41,333.17,326.37,326.10,324.06,323.49,327.73,330.47,330.60,329.95,341.77,350.81,359.27,362.48,362.11,363.81,372.74,371.67,372.31,371.39,380.99,391.21,386.48,398.35,417.53,430.28,421.31,417.10,409.90,400.71,384.11,379.01,383.17,393.04,387.80,384.37,376.69,356.02,355.40,357.13,356.61,349.96,336.62,333.95,331.10,327.03,328.14,324.14,323.54,330.37,323.53,324.05,326.44,332.67,336.37,339.96,339.02,339.21,343.55,347.25,346.14,341.79,350.32,353.17,357.00,346.36,338.87,344.33,L5
2007-10-17 22:16:23+00:00,367.43,365.87,351.35,345.56,341.18,337.89,335.63,336.83,338.52,343.36,348.53,354.50,363.36,372.09,370.44,361.67,348.64,344.88,332.81,328.52,324.46,327.34,323.63,318.92,322.81,328.21,326.06,330.22,333.99,342.12,349.85,350.06,352.59,355.27,365.23,371.02,378.33,374.58,379.72,381.16,388.24,400.09,412.03,426.26,418.16,411.60,402.66,393.39,384.88,377.97,378.81,388.58,386.64,385.82,374.06,353.38,352.46,354.54,346.90,343.22,339.12,335.36,331.56,326.47,322.77,323.63,324.42,327.48,324.40,323.04,323.04,330.24,336.69,337.18,332.61,337.56,339.39,343.01,347.35,343.89,349.70,352.27,354.19,350.33,343.54,344.12,L7
2007-11-09 22:22:49+00:00,367.29,364.13,351.37,346.01,340.07,337.10,335.63,336.83,338.52,343.36,348.53,354.50,363.36,371.38,369.24,358.90,346.91,342.86,333.40,329.80,325.17,327.03,323.63,318.92,322.81,328.21,326.06,330.22,338.75,344.96,349.13,351.72,352.69,355.98,363.50,370.64,378.33,374.58,379.72,381.16,388.24,400.09,413.79,426.94,417.95,408.92,400.54,391.73,384.39,379.30,378.81,388.58,386.64,385.82,374.06,353.38,348.43,349.84,344.53,342.38,339.93,334.57,329.59,324.26,322.77,323.63,324.42,327.48,324.40,323.04,321.63,327.56,334.05,334.74,332.83,334.94,335.21,343.01,347.35,343.89,349.70,352.27,354.19,350.91,345.59,337.30,L7
2007-11-18 22:16:43+00:00,367.38,362.80,351.55,346.01,340.07,337.10,334.99,336.79,339.33,344.09,348.54,355.23,364.24,371.07,367.82,358.83,346.50,343.31,333.43,329.80,325.17,326.01,323.89,320.01,322.19,327.60,326.79,329.91,339.67,344.77,352.94,356.22,354.01,355.98,363.50,370.64,379.74,378.20,381.75,382.02,389.02,402.34,414.71,427.83,418.13,409.35,398.15,391.73,384.39,379.30,380.40,386.24,386.38,385.64,373.50,355.98,348.70,348.91,343.62,342.67,340.18,334.57,329.59,324.73,322.53,322.59,320.58,324.27,328.73,329.76,323.87,329.00,335.20,335.29,332.69,334.94,335.21,343.56,352.29,349.07,351.13,354.27,357.66,352.58,349.87,349.04,L7
2008-03-09 22:16:42+00:00,367.38,359.11,347.70,337.97,330.43,328.69,325.62,330.39,333.97,339.15,343.16,352.72,360.11,367.04,359.73,351.47,342.96,343.24,331.77,325.44,321.49,322.51,318.84,315.90,316.98,320.84,323.20,327.15,338.23,342.56,349.26,356.22,354.01,358.15,361.15,366.94,377.01,379.75,384.37,382.88,390.00,402.90,414.01,425.55,415.97,408.45,395.79,390.17,384.69,375.50,376.18,379.04,383.31,383.43,373.66,360.34,348.26,345.59,339.16,339.41,337.05,336.11,329.91,322.88,322.33,321.47,315.66,322.81,330.90,330.47,322.66,327.57,337.45,335.15,329.52,333.68,330.94,338.30,350.56,354.79,352.50,357.46,358.02,352.80,354.26,350.44,L7
2008-03-25 22:16:43+00:00,369.95,361.25,352.05,339.67,330.14,328.76,326.73,333.01,335.66,343.17,345.91,351.69,359.81,366.69,359.83,349.91,342.36,343.73,333.65,327.20,323.25,322.79,321.67,318.59,318.27,319.26,321.25,327.10,340.46,344.25,350.86,357.55,354.85,358.60,361.12,367.06,378.64,385.30,387.07,386.90,394.89,406.88,417.03,428.99,416.61,409.69,395.31,391.76,390.07,382.09,380.32,378.79,388.04,386.38,374.26,361.13,348.15,345.16,334.42,339.12,341.97,341.49,325.90,320.22,320.06,322.44,312.93,315.81,328.03,336.05,324.29,323.64,337.27,334.56,329.53,337.14,331.77,339.27,356.21,362.42,354.78,354.03,355.23,352.13,356.55,358.33,L7
2008-04-10 22:16:42+00:00,369.95,361.25,352.05,342.72,332.33,329.93,328.47,334.53,337.33,345.20,348.05,354.45,364.24,370.26,362.58,353.91,346.70,343.73,333.65,328.55,325.73,323.36,322.43,319.58,320.24,322.81,326.31,333.66,344.07,347.12,352.39,357.55,354.85,359.54,361.23,366.21,376.60,385.61,390.20,392.58,400.56,410.54,420.59,431.69,419.68,409.69,395.31,394.92,395.25,385.48,383.63,380.71,390.22,388.04,376.45,364.30,355.37,351.23,337.65,339.12,341.97,340.01,327.89,323.82,323.57,324.05,314.78,319.02,330.50,337.15,325.83,325.52,337.27,334.56,329.53,339.54,337.26,342.95,354.06,359.81,356.63,357.43,361.37,353.46,354.04,357.33,L7
2008-06-29 22:16:09+00:00,382.65,369.80,355.25,344.29,333.67,329.72,329.04,334.92,336.49,344.79,348.36,356.04,366.69,374.26,359.41,352.09,349.72,339.59,332.19,325.72,326.36,321.54,321.90,320.53,321.41,322.53,328.53,337.45,342.78,342.96,347.59,351.95,352.37,360.33,361.12,364.91,371.30,381.97,388.34,396.28,406.57,414.75,419.64,427.25,416.50,402.25,393.02,398.14,393.92,385.55,379.39,381.90,384.88,381.80,380.54,372.65,357.08,350.99,342.50,,,340.51,324.66,322.44,324.43,323.06,314.80,320.68,328.22,332.67,326.56,320.59,318.07,320.83,323.12,341.89,342.57,339.25,345.98,353.18,355.10,359.49,364.40,353.45,351.89,361.21,L7
2008-12-22 22:16:07+00:00,377.15,366.14,355.39,348.02,339.09,331.84,327.89,330.21,332.42,341.44,353.25,364.09,372.00,374.46,359.73,352.06,339.63,335.19,331.57,324.98,324.36,323.20,321.14,319.67,320.25,325.14,323.31,334.32,340.55,338.25,342.85,350.42,354.26,361.22,362.95,371.01,364.14,367.70,376.31,384.88,402.49,410.10,415.45,424.44,416.09,405.22,397.03,389.62,374.20,376.09,367.49,374.65,372.74,370.79,379.69,363.51,346.84,340.31,340.45,348.63,347.98,341.28,334.81,,,341.15,325.54,315.79,324.58,329.90,324.39,312.73,321.82,330.70,333.31,334.41,328.80,321.56,,,,,,,,,L7
2009-01-23 22:16:18+00:00,372.17,358.58,351.44,348.20,338.39,327.42,324.47,326.80,332.75,343.41,353.25,359.32,366.66,370.97,360.31,351.65,340.37,334.38,326.21,324.06,318.32,316.97,319.24,321.43,320.17,329.48,327.62,335.29,340.38,341.86,346.06,355.52,356.73,362.15,367.72,372.41,371.35,371.57,377.43,384.33,400.79,411.06,426.49,434.61,428.06,417.91,402.13,391.25,375.08,377.05,379.32,398.75,385.66,383.17,380.90,365.47,358.61,355.85,348.20,350.56,347.59,340.05,324.19,305.24,313.49,341.15,325.54,326.36,328.34,325.90,321.02,320.12,334.17,341.57,334.63,338.11,338.64,341.74,340.86,,,358.02,350.96,364.52,378.31,377.88,L7
2009-01-31 22:12:04+00:00,373.42,359.07,353.79,345.59,338.62,329.49,327.05,332.56,338.71,344.94,352.86,359.87,367.34,369.76,360.71,352.20,340.03,336.29,327.95,325.22,319.67,323.71,323.90,325.20,322.44,324.77,328.60,337.90,341.26,341.92,348.44,359.36,360.28,363.29,369.15,374.21,369.97,375.24,378.37,391.44,400.59,408.61,423.86,434.60,427.25,418.04,402.50,389.86,381.29,383.96,390.69,393.56,386.75,384.22,378.46,362.91,353.08,355.93,350.66,350.33,345.11,339.57,324.75,312.81,324.33,341.77,331.99,328.44,328.82,324.37,324.20,328.35,340.32,343.35,333.73,339.65,347.06,347.81,345.88,362.81,369.01,354.18,352.95,376.12,388.30,378.16,L5
2009-02-15 22:22:39+00:00,373.42,359.07,353.79,345.59,341.37,333.70,333.43,338.19,342.79,347.66,355.57,362.14,371.41,373.18,360.71,352.20,340.03,336.29,327.95,325.22,324.88,327.41,329.73,331.99,328.24,329.56,332.22,340.97,345.63,341.92,348.44,359.36,360.28,363.29,369.15,380.76,375.76,382.18,386.07,397.86,403.18,411.90,427.24,434.60,427.25,418.04,402.50,389.86,381.29,389.91,397.35,396.16,393.32,387.71,379.53,362.46,355.06,355.93,350.66,350.33,345.11,339.57,328.93,325.10,330.83,345.05,336.72,332.10,331.67,325.97,324.20,328.35,340.32,343.35,333.73,339.65,350.44,355.24,353.36,360.74,369.06,358.87,356.44,376.79,388.30,378.16,L7
2009-02-24 22:16:34+00:00,377.55,365.38,358.26,350.73,345.24,333.70,333.43,338.19,345.10,348.78,356.53,363.96,372.53,374.96,363.47,354.17,344.70,341.24,333.34,330.34,324.88,327.41,329.73,336.04,332.83,334.25,335.26,344.43,349.09,346.74,353.19,362.19,365.68,368.94,376.86,380.76,375.76,387.24,390.18,399.49,407.24,415.35,430.95,437.76,431.84,422.72,408.24,398.71,386.99,389.91,397.35,401.40,397.18,392.45,381.10,364.36,357.52,358.51,356.46,357.12,348.60,342.55,325.70,325.10,330.83,343.92,338.12,334.18,333.36,329.33,328.46,332.06,345.37,348.64,340.83,342.26,350.44,355.24,357.06,364.77,370.97,363.48,362.69,378.26,385.45,378.34,L7
2009-03-12 22:16:42+00:00,377.42,365.64,357.94,350.27,345.04,335.59,335.06,338.09,343.78,347.37,355.43,363.96,372.53,373.93,362.28,353.42,344.35,341.03,333.79,330.38,325.22,327.43,329.25,333.81,331.23,333.14,335.26,344.43,347.48,347.08,353.10,360.53,363.61,366.43,375.99,378.46,373.65,384.86,389.84,397.84,407.24,415.35,430.18,437.44,431.22,422.59,409.24,399.82,388.06,390.48,394.35,400.13,396.15,391.14,381.10,364.36,357.17,358.56,357.35,356.91,348.70,341.96,325.26,323.67,328.67,340.85,336.60,334.18,333.36,329.33,328.47,333.26,345.48,347.53,341.50,341.62,348.98,354.60,356.73,363.64,367.85,363.48,362.69,376.55,378.55,367.88,L7
2009-04-13 22:16:54+00:00,379.42,366.30,357.63,348.91,344.05,335.55,335.98,338.45,342.88,346.71,355.74,363.96,372.53,373.98,362.40,353.71,346.95,343.13,334.92,329.87,325.20,326.82,329.45,332.82,331.05,333.17,335.26,344.43,346.84,346.89,351.88,359.26,364.04,366.99,374.15,376.24,376.37,386.04,391.90,399.64,407.24,415.35,430.20,438.02,429.46,422.26,410.60,400.50,388.94,389.81,393.87,398.09,393.58,388.55,381.10,364.36,356.87,357.91,355.92,356.90,349.15,342.71,327.52,324.30,328.37,340.38,336.72,334.18,333.36,329.06,329.06,333.67,344.73,346.75,341.96,340.52,348.12,354.30,356.18,361.20,364.51,363.48,362.69,372.89,372.84,363.98,L7
2009-05-31 22:17:00+00:00,379.42,369.11,359.49,352.64,344.05,335.55,335.98,339.44,343.29,346.83,355.46,362.93,373.02,374.21,361.44,352.23,347.21,343.05,333.59,329.18,325.20,326.82,329.45,329.94,328.11,331.10,334.88,342.87,346.79,347.58,351.19,360.00,363.44,366.68,373.17,376.24,376.37,385.01,391.43,398.73,407.13,413.46,428.44,435.72,427.53,420.68,408.88,399.68,389.55,389.81,393.87,393.94,390.47,386.71,378.02,362.99,355.59,356.08,354.26,353.65,346.51,341.16,327.52,324.30,327.87,339.05,334.53,332.15,330.80,326.72,327.93,331.13,341.54,343.89,339.93,339.42,348.12,354.30,354.90,351.92,364.51,363.48,362.69,372.89,372.84,363.98,L7
2009-06-16 22:16:59+00:00,379.42,372.73,362.27,354.46,345.80,337.93,338.63,340.70,343.74,348.04,355.46,362.93,373.02,374.83,361.84,353.60,349.29,343.16,334.47,330.08,327.65,329.34,329.44,329.61,329.25,331.10,334.88,342.47,346.83,347.18,351.57,359.83,362.90,366.85,373.40,377.61,378.35,385.77,392.18,398.73,407.13,413.46,427.98,434.44,425.95,418.74,407.44,399.74,391.34,391.60,395.73,393.44,389.95,386.71,378.02,362.42,354.96,354.83,352.28,351.77,345.53,340.37,327.98,325.25,327.88,338.14,332.30,332.15,330.80,324.64,328.21,330.62,339.92,340.81,337.31,339.26,347.56,351.32,354.90,351.92,364.51,363.48,362.69,372.89,372.84,363.98,L7
2009-08-03 22:16:47+00:00,385.41,380.92,367.36,359.78,350.10,344.26,344.42,343.96,345.42,349.08,356.50,366.00,378.70,377.36,362.51,354.44,354.84,347.29,338.38,333.00,333.64,332.16,332.21,331.08,331.52,333.63,341.17,345.90,344.29,350.33,353.44,360.11,364.47,368.99,375.95,380.15,382.53,389.29,396.79,401.64,413.67,418.31,430.03,434.34,425.18,419.16,410.40,405.67,397.37,397.33,398.25,393.40,391.02,387.71,365.03,361.50,355.89,354.16,353.26,352.63,345.78,340.85,329.92,331.47,329.30,336.93,332.40,335.86,332.78,324.81,330.62,331.99,339.69,339.28,339.46,339.03,347.94,353.08,358.51,349.74,363.39,372.77,372.43,371.28,362.53,354.53,L7
2009-09-04 22:16:44+00:00,377.84,377.07,364.36,355.78,347.02,343.24,343.13,341.91,341.15,347.31,354.03,357.80,373.66,374.92,360.21,353.33,352.13,345.00,337.55,330.11,329.86,330.88,326.78,321.54,324.03,326.90,333.00,336.02,337.82,346.15,348.93,358.49,359.10,362.50,368.46,370.70,378.38,382.44,391.09,397.71,406.57,406.64,421.93,428.14,418.17,412.92,407.45,402.05,394.22,392.71,390.01,386.49,382.72,379.06,344.99,358.14,351.75,351.14,348.11,346.42,342.47,338.19,331.79,325.40,325.67,332.36,326.47,321.98,318.00,316.82,326.44,327.69,333.91,334.81,335.89,338.01,346.86,351.64,353.88,340.22,354.83,,339.67,363.80,364.39,354.65,L7
2009-10-22 22:16:50+00:00,372.65,378.01,366.24,362.78,352.96,347.22,346.43,345.65,344.52,350.83,351.66,355.63,367.90,374.39,361.69,353.33,348.74,341.94,335.96,329.54,333.88,335.81,325.60,317.33,319.76,320.50,327.08,333.01,335.18,345.61,350.13,362.77,356.91,358.14,368.29,374.18,384.39,384.10,390.37,392.82,400.81,405.67,419.99,425.22,415.31,408.00,402.45,400.23,395.14,395.80,387.49,382.75,382.07,383.32,358.33,362.21,352.72,345.06,339.96,335.71,333.48,334.93,331.24,329.98,326.34,328.65,318.64,322.31,320.61,317.15,326.27,323.53,327.87,327.61,328.97,336.06,350.24,348.20,349.73,332.15,355.40,362.12,352.31,363.56,366.38,365.32,L7
2009-10-29 22:23:07+00:00,372.81,373.66,364.28,358.19,348.12,342.64,345.60,345.65,344.52,350.83,351.66,355.63,367.90,374.39,361.69,350.91,345.39,338.97,335.39,328.48,331.28,335.29,326.81,317.33,319.76,320.50,327.08,333.01,335.18,345.26,350.44,362.87,357.11,356.69,365.39,373.72,385.94,384.10,390.37,392.82,400.81,405.67,419.99,425.57,416.69,409.34,403.24,400.97,395.32,395.37,386.69,382.75,382.07,383.32,358.33,362.21,352.72,344.00,340.82,336.31,332.80,336.72,336.87,331.81,325.10,328.65,318.64,322.31,320.61,317.15,325.64,323.37,326.80,326.37,329.13,335.39,344.99,346.00,349.73,332.15,355.40,362.12,352.31,363.56,356.42,356.53,L7
2009-11-07 22:17:05+00:00,374.46,371.98,363.64,358.19,348.12,342.64,344.24,344.62,344.48,350.99,352.20,355.90,367.44,373.48,361.35,350.49,345.16,338.36,334.13,328.48,331.28,335.29,327.30,318.97,319.68,321.53,327.25,330.89,335.80,345.82,350.72,363.82,358.18,356.26,365.39,373.72,386.05,384.77,389.19,392.23,400.19,404.51,419.63,425.11,416.91,409.74,402.09,399.65,395.32,395.37,388.57,379.79,381.21,381.29,363.25,364.59,353.78,343.70,340.38,334.60,330.30,336.72,336.87,333.40,327.67,331.02,321.57,319.74,315.27,315.88,324.48,321.94,324.55,325.60,329.27,335.39,344.99,342.11,348.40,332.15,355.40,362.12,352.31,363.56,356.42,356.53,L7
2009-11-23 22:17:17+00:00,374.46,371.98,363.64,354.55,344.03,338.87,342.69,343.58,343.28,350.19,351.86,355.71,367.40,372.90,361.52,350.30,344.22,338.36,334.13,328.57,329.18,331.98,327.48,320.63,320.77,322.17,325.85,328.97,333.92,344.59,349.45,363.82,358.18,356.26,361.71,370.34,385.40,384.34,388.32,392.02,399.53,402.18,418.05,424.49,415.93,409.74,402.09,399.65,394.91,396.01,388.96,377.59,377.90,377.91,364.16,365.43,355.01,344.65,340.65,334.60,330.30,333.49,335.92,332.28,327.53,331.81,324.37,320.62,316.09,315.35,323.07,322.55,324.16,325.60,329.27,336.11,345.13,341.89,346.01,331.73,351.86,359.74,352.99,360.46,353.77,359.73,L7
2010-02-11 22:18:26+00:00,374.46,361.96,359.18,348.51,345.67,340.26,342.90,344.42,343.73,351.29,353.58,358.33,366.42,372.20,364.39,351.31,339.39,335.91,337.30,330.24,325.98,328.78,328.50,324.87,322.32,326.37,327.02,327.69,335.88,344.45,348.98,364.96,357.52,354.62,360.15,368.46,385.49,385.93,387.62,395.95,400.63,406.77,421.02,426.81,417.70,410.52,404.15,403.18,395.06,394.17,387.26,382.49,381.92,383.87,379.78,373.70,360.41,348.04,340.28,333.42,332.38,335.02,336.38,331.44,328.55,331.71,328.70,322.67,318.30,321.12,323.89,325.08,323.62,326.91,334.50,337.20,344.36,343.73,347.69,347.57,360.07,366.16,359.88,369.95,362.52,361.82,L7
2010-05-18 22:18:40+00:00,390.37,384.83,371.02,357.65,349.68,341.69,343.61,348.41,350.17,356.42,355.75,362.52,370.55,374.60,367.74,355.75,345.52,344.22,343.91,332.97,324.79,325.84,330.73,333.37,331.60,330.39,331.50,329.60,335.24,343.93,340.09,348.28,352.37,361.83,357.54,369.01,383.20,386.60,392.76,400.32,403.89,409.91,423.67,428.81,416.18,390.04,379.28,399.27,397.70,393.33,388.73,380.70,382.77,383.88,379.75,371.33,361.49,356.43,337.79,319.65,328.76,322.63,326.59,326.00,330.88,332.53,327.51,324.83,322.69,321.86,323.90,330.90,321.78,,343.62,340.02,343.34,344.16,346.04,349.68,362.41,368.18,367.44,376.34,371.67,369.75,L7
2010-07-05 22:18:46+00:00,390.37,383.10,372.82,365.62,359.82,350.16,348.97,350.68,352.35,361.15,360.67,366.20,372.21,379.17,373.13,359.51,352.45,345.72,342.04,335.34,329.77,328.23,329.33,333.36,332.15,332.37,336.96,339.78,347.80,350.22,344.78,354.27,354.59,358.17,359.99,376.37,384.83,390.77,395.74,404.73,410.16,426.97,437.19,430.68,416.84,398.77,389.31,397.10,397.25,387.80,388.40,382.93,386.41,383.57,377.26,372.16,363.09,354.08,336.37,325.05,325.50,320.98,322.36,325.31,331.13,329.79,322.84,322.70,326.15,330.47,333.19,327.25,305.88,299.29,329.98,332.66,325.41,332.28,330.65,368.91,376.51,379.00,380.54,398.44,397.52,370.18,L7
2010-12-28 22:19:42+00:00,386.48,374.17,365.44,352.29,347.17,339.36,342.99,337.31,343.81,,,348.10,350.39,362.98,358.93,353.82,345.12,340.76,334.55,327.80,327.35,324.63,320.64,328.93,327.87,329.98,331.19,317.15,322.80,340.70,345.60,352.92,359.88,359.77,359.67,370.71,374.09,394.68,392.90,404.62,413.98,400.13,410.36,419.29,407.81,408.38,392.66,390.20,390.35,375.58,381.62,368.57,375.58,376.72,365.60,357.97,355.77,348.31,343.62,333.30,324.86,323.02,325.94,330.12,331.74,326.72,321.52,316.99,317.63,321.21,329.28,323.09,317.58,312.33,323.25,331.20,319.89,322.90,320.84,,,361.53,366.09,362.49,363.42,375.55,L7
2011-01-12 22:22:41+00:00,393.80,372.58,359.70,347.58,334.80,329.79,337.33,335.25,345.16,348.29,353.62,353.59,360.95,373.10,362.79,352.99,344.00,342.22,331.41,314.10,309.66,313.58,316.26,307.77,319.74,330.06,331.18,325.11,326.80,331.64,338.84,349.95,362.50,363.39,362.48,356.37,355.82,360.00,383.62,389.11,410.97,406.56,415.69,423.21,411.13,410.37,392.12,387.32,387.42,373.70,370.62,362.75,363.88,385.28,376.44,360.25,361.66,354.67,348.27,341.98,329.95,325.16,322.83,323.25,325.76,316.19,315.82,320.38,310.71,315.75,327.26,327.25,328.74,327.52,323.89,329.59,322.94,319.51,329.54,338.12,351.29,356.85,360.17,367.15,373.43,379.96,L5
