dates,satname,nzd0278-0000,nzd0278-0001,nzd0278-0002,nzd0278-0003,nzd0278-0004,nzd0278-0005,nzd0278-0006,nzd0278-0007,nzd0278-0008,nzd0278-0009,nzd0278-0010,nzd0278-0011,nzd0278-0012,nzd0278-0013,nzd0278-0014,nzd0278-0015,nzd0278-0016,nzd0278-0017,nzd0278-0018,nzd0278-0019,nzd0278-0020,nzd0278-0021,nzd0278-0022,nzd0278-0023,nzd0278-0024,nzd0278-0025,nzd0278-0026,nzd0278-0027,nzd0278-0028,nzd0278-0029,nzd0278-0030,nzd0278-0031,nzd0278-0032,nzd0278-0033,nzd0278-0034,nzd0278-0035,nzd0278-0036,nzd0278-0037,nzd0278-0038,nzd0278-0039,nzd0278-0040,nzd0278-0041,nzd0278-0042,nzd0278-0043,nzd0278-0044,nzd0278-0045,nzd0278-0046,nzd0278-0047,nzd0278-0048,nzd0278-0049,nzd0278-0050,nzd0278-0051,nzd0278-0052,nzd0278-0053,nzd0278-0054,nzd0278-0055,nzd0278-0056,nzd0278-0057,nzd0278-0058,nzd0278-0059,nzd0278-0060,nzd0278-0061,nzd0278-0062,nzd0278-0063,nzd0278-0064,nzd0278-0065,nzd0278-0066,nzd0278-0067
2007-02-05 22:02:59+00:00,L7,274.21,261.20,255.42,250.36,,,,,,,224.02,223.69,235.34,242.41,252.07,261.16,274.37,283.26,285.88,,,,,,,,194.11,155.81,135.84,130.44,188.22,209.39,199.89,213.51,202.65,212.73,223.60,257.64,265.28,279.61,,,,,,,331.39,340.28,347.01,333.91,320.94,316.30,315.54,320.84,320.26,318.77,,,,,,,321.65,315.91,262.72,258.65,277.96,286.70
2007-02-06 22:01:24+00:00,L5,283.28,266.01,261.00,256.32,248.82,245.27,236.99,225.02,212.75,218.25,232.68,240.18,245.68,258.33,268.63,267.79,279.74,291.97,295.14,294.73,290.48,306.14,320.10,302.25,204.44,238.83,227.56,200.19,162.99,162.99,234.85,249.25,226.63,224.95,212.97,219.51,229.75,264.12,275.40,276.58,275.72,286.34,302.44,322.89,333.44,336.08,340.95,348.13,356.30,350.47,337.00,326.90,320.78,327.16,323.63,323.22,321.97,320.24,312.25,310.53,313.40,322.97,332.91,334.25,284.49,,,
2007-02-13 22:07:35+00:00,L5,,,,,,,238.08,228.76,218.65,221.35,237.22,244.70,253.87,267.48,270.95,279.56,295.28,305.10,306.10,306.64,309.13,328.33,332.51,295.24,204.24,249.05,242.54,213.45,170.55,163.92,227.43,251.20,232.79,,216.28,220.78,230.97,269.66,274.47,278.64,278.45,288.43,309.87,332.76,338.79,337.75,347.76,365.72,373.22,350.87,341.08,333.15,333.22,337.50,336.18,328.90,329.36,333.10,321.16,318.21,318.94,324.99,336.88,335.72,285.97,270.79,287.52,294.89
2007-03-25 22:03:08+00:00,L7,,293.22,271.90,274.29,267.49,265.72,253.37,246.34,227.70,240.66,,,,,,299.67,306.34,308.03,308.03,309.72,313.70,326.78,347.73,346.32,200.02,140.16,,,,,,352.84,,,,329.78,,,298.83,303.69,305.14,304.19,312.77,348.35,348.19,348.79,,,,,,,,336.69,332.83,335.95,337.26,346.25,330.13,332.86,332.91,351.99,,,,,,
2007-04-19 21:56:55+00:00,L7,283.12,272.84,257.72,254.53,246.27,235.89,225.13,221.44,214.74,210.60,,,,245.92,256.98,264.75,277.39,280.93,277.62,277.98,284.89,298.06,312.47,,,,,,,133.50,168.71,192.35,193.13,212.82,207.83,218.25,230.63,255.71,266.83,273.59,277.18,293.28,306.79,329.77,329.13,,,,,342.22,324.55,324.94,324.15,320.65,321.81,319.23,319.13,314.03,310.42,306.49,,,,,278.13,268.01,286.22,293.68
2007-05-21 21:56:45+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,309.45,316.93,326.59,285.76,283.39,282.89,301.82,314.14,,,332.59,321.47,,365.51,,308.59,,,,,,,349.61,354.85,367.02,356.64,339.73,328.26,326.27,325.50,324.87,324.49,324.84,,,,,338.11,374.62,370.60,359.97,296.38,,327.28
2007-06-06 21:56:41+00:00,L7,,,,,,,232.93,230.83,222.56,228.78,225.14,224.80,246.80,246.54,232.37,234.12,,,,294.74,303.87,312.36,330.20,327.37,309.44,287.49,281.54,267.53,,216.22,276.29,,,,,,,,,303.18,303.65,303.21,314.71,334.06,342.21,340.48,345.88,353.49,359.33,352.89,329.50,328.05,,,,,323.16,327.92,324.91,315.86,315.87,320.44,353.24,370.00,349.29,281.20,293.88,
2007-09-10 21:56:15+00:00,L7,275.30,260.58,254.58,244.55,234.99,,,,,212.61,216.53,217.61,225.33,232.65,242.88,254.00,267.24,274.08,275.41,,,,,273.22,176.87,106.78,165.28,151.58,135.82,128.42,152.28,161.50,187.62,209.35,206.24,214.37,226.16,252.68,264.66,,,,,,,326.14,331.17,335.89,345.94,337.09,320.09,316.83,316.79,318.77,316.91,,,,,,298.98,316.12,322.29,317.08,268.94,258.39,279.44,287.69
2007-09-17 22:02:24+00:00,L7,293.06,276.72,265.63,259.95,252.66,,,,,,230.77,231.30,238.10,244.52,263.78,272.20,291.08,305.39,299.55,,,,,,,225.09,234.12,240.29,171.82,166.90,252.50,289.08,263.99,274.15,262.00,236.76,252.03,284.23,288.95,,,,,,,,339.79,346.52,355.09,344.37,325.73,324.84,325.23,325.48,323.92,324.66,,,,,,284.84,307.56,311.15,257.55,259.88,302.67,291.07
2007-09-25 22:05:36+00:00,L5,269.29,250.99,248.38,250.23,238.12,225.86,221.84,216.10,213.17,218.48,221.57,210.19,215.03,227.93,240.09,253.82,264.68,284.28,287.04,284.65,292.65,300.64,311.85,275.33,198.61,109.31,159.41,145.20,128.57,122.16,142.02,164.81,179.55,202.46,200.10,209.01,222.83,252.42,262.80,271.90,275.76,288.69,297.45,319.97,327.57,333.84,326.01,329.60,338.29,324.24,311.89,309.92,308.22,310.36,321.33,319.30,318.47,316.45,306.17,306.84,308.67,308.88,309.99,303.13,264.07,256.09,276.93,282.20
2007-09-26 21:56:11+00:00,L7,275.09,257.17,257.95,249.80,241.25,228.61,220.89,,,,,222.84,224.79,233.97,245.76,255.96,266.92,277.71,279.93,278.91,,,,,,,162.47,150.12,136.18,128.80,152.40,148.94,184.76,198.60,197.46,202.97,223.74,249.66,261.27,271.29,274.25,,,,,,331.21,336.32,347.53,334.43,318.66,315.90,318.77,323.25,316.87,299.04,301.59,280.60,,,,304.09,312.00,314.96,,,,
2007-11-04 22:02:38+00:00,L7,,,,,,,,,,,,217.48,219.22,228.88,236.21,249.04,260.44,270.91,262.52,264.93,,,,,,,159.44,155.01,146.61,141.16,162.79,193.24,198.83,232.01,214.20,220.01,232.24,265.67,274.00,280.03,,,,,,,,344.87,347.51,338.74,321.70,317.55,315.18,315.81,318.15,314.95,313.86,,,,,,327.59,321.11,270.17,263.29,289.33,291.49
2007-12-31 21:56:47+00:00,L7,339.61,308.35,293.33,311.56,296.46,274.61,261.94,266.65,252.08,271.66,272.80,,,,,338.55,342.58,349.36,346.26,336.42,350.11,370.74,374.23,354.66,349.56,323.19,,,,,333.52,353.29,,349.37,363.76,340.13,,378.05,,332.45,318.76,314.60,354.87,374.27,368.85,364.68,376.28,,,,,,349.45,348.52,355.44,349.37,365.20,371.88,358.51,346.90,358.69,376.05,,,,,382.70,355.85
2008-01-16 21:56:47+00:00,L7,,290.61,272.73,267.33,,,,,,228.00,236.78,246.98,248.70,284.53,259.73,281.97,310.71,311.39,306.28,,,,352.55,348.69,314.93,303.44,310.48,288.16,,252.00,305.23,339.95,,,,340.72,,,,,,,,,343.27,345.80,353.76,362.61,369.12,359.84,340.27,336.55,335.25,338.73,339.78,,,,,326.22,332.01,371.55,378.93,390.43,359.60,,361.31,340.33
2008-01-23 22:02:57+00:00,L7,,,,,225.53,214.28,207.90,204.64,197.60,200.73,207.78,210.83,219.12,228.47,,,,,265.89,265.09,268.38,277.92,290.27,203.55,182.59,81.08,149.61,143.40,130.04,125.61,136.31,,,,,,,,,267.95,261.46,274.13,289.03,312.00,319.01,321.61,331.98,334.17,344.67,,,,,,,,305.26,301.68,292.51,291.87,303.39,309.38,318.63,304.76,263.60,,,
2008-05-07 21:56:28+00:00,L7,278.46,,,,,,,213.75,206.02,212.98,217.65,232.99,238.46,248.78,259.20,268.35,,,,,292.66,303.21,315.02,312.65,190.62,106.49,165.97,161.66,154.12,148.62,169.24,194.54,199.76,230.95,,,,,,,,286.52,302.92,324.40,326.25,326.71,336.37,341.48,353.40,341.87,324.84,322.94,,,,,,312.61,301.30,299.52,301.14,313.70,324.55,317.72,275.10,263.16,284.59,300.04
2008-05-14 22:02:36+00:00,L7,,,,,,,,239.09,236.46,238.39,248.72,256.06,269.23,271.52,288.76,291.94,,,,,315.93,326.22,340.18,328.55,204.49,273.01,259.32,280.99,175.66,170.94,302.26,,,,,,,,,,,,328.20,350.64,359.21,353.31,361.29,369.55,387.26,365.45,347.95,338.49,,,,,,,322.50,321.80,319.12,341.53,352.35,362.02,320.25,286.92,,
2008-05-23 21:56:22+00:00,L7,285.55,269.68,266.74,,,,,,,219.60,227.59,235.30,246.16,249.92,268.32,274.64,288.81,298.62,,,,,,313.34,192.43,124.10,205.19,169.87,152.98,148.32,194.55,237.50,216.57,235.05,215.69,223.58,234.08,272.39,,,,,,,330.11,328.58,333.96,339.51,348.20,344.03,329.44,322.81,322.61,324.36,322.61,,,,,306.71,305.50,312.68,323.91,319.46,273.81,260.31,282.88,291.33
2008-06-15 22:02:20+00:00,L7,274.42,,,,,,,,,,232.09,243.63,247.45,258.37,262.73,270.02,283.41,292.18,292.54,,,,,,,,197.16,159.16,150.05,145.65,190.63,214.97,207.85,231.84,216.98,219.04,230.78,266.99,296.14,,,,,,,,346.19,353.99,362.27,346.61,333.60,322.59,323.09,323.68,324.94,322.41,,,,,,328.81,333.97,326.79,276.39,268.58,283.52,291.76
2008-08-18 22:01:44+00:00,L7,,,,235.31,221.80,213.91,208.00,201.74,198.36,205.40,205.74,205.35,212.95,,,,,267.28,265.18,266.08,271.50,279.45,291.93,266.82,150.81,,,,,,,,,,,,,244.53,262.48,267.93,264.99,273.14,288.34,315.12,322.63,328.15,334.45,340.14,,,,,,,315.46,311.61,,,,,,,,315.94,,,,
2008-09-03 22:01:37+00:00,L7,,,,243.67,236.09,226.65,219.35,216.27,215.81,218.41,216.60,225.56,,,,,,281.18,284.63,279.41,292.27,305.13,310.57,285.42,173.47,118.81,211.41,,,,,,,,,,231.40,265.51,275.15,273.73,277.49,286.24,298.87,328.93,332.26,337.23,342.76,347.32,,,,,,,315.76,315.13,314.23,312.51,314.16,311.03,311.44,318.16,330.95,,,,,
2008-10-21 22:01:24+00:00,L7,,286.04,,,,,,,,,,,,,311.21,317.00,323.14,323.36,319.56,310.86,311.34,312.93,,,,,,,,154.84,222.10,254.86,280.67,275.58,224.91,231.39,,,282.76,284.47,295.00,300.21,313.87,335.77,,,,,,,336.40,328.44,329.74,326.15,328.71,326.15,323.91,329.55,317.55,,,,,,,,354.85,344.41
2008-11-06 22:01:39+00:00,L7,294.71,277.67,265.42,254.14,250.79,237.56,228.05,224.03,216.69,,,,,,274.74,278.65,284.25,290.18,287.26,286.16,291.48,307.35,319.15,,,,,,,241.94,275.01,308.35,292.93,,231.16,239.79,261.66,,287.05,283.23,289.32,292.18,303.49,328.55,337.43,,,,,,,321.24,319.05,320.22,320.15,321.50,320.33,320.07,312.43,310.19,,,,,,,,319.86
2008-11-22 22:01:51+00:00,L7,289.18,,,,,,,,207.34,215.33,216.47,218.57,226.29,238.08,256.02,263.66,,,,,,297.09,306.17,307.49,189.86,119.79,184.86,161.62,147.79,140.69,203.65,222.55,226.49,231.09,223.83,,,,,,,,,329.99,331.29,333.61,342.71,349.15,351.33,343.91,327.06,321.80,323.34,,,,,,,306.70,310.69,322.73,334.45,327.37,272.24,272.39,294.00,296.96
2008-12-17 21:55:56+00:00,L7,,,,,,,,,223.64,222.33,230.85,245.66,244.91,281.73,277.53,279.36,286.99,,,,,303.85,312.74,345.68,298.79,295.73,299.71,286.48,163.56,231.83,301.60,327.30,301.67,303.25,236.60,246.15,,,,,,,,331.11,334.63,339.34,346.91,353.04,357.81,347.11,331.31,324.28,321.77,324.21,,,,,308.77,307.91,317.39,332.26,357.24,367.54,284.19,286.72,,320.19
2009-01-25 22:02:21+00:00,L7,,,244.24,240.24,234.51,219.75,210.75,213.01,204.43,205.65,207.62,214.92,,,,,,272.73,272.64,274.77,279.40,291.98,300.31,263.61,191.25,85.11,,,,,,,,,,,214.21,242.29,258.09,263.49,263.58,272.54,293.03,321.12,317.91,319.92,332.80,,,,,,,313.31,313.95,312.55,311.28,308.47,295.53,294.01,296.27,314.22,324.36,,,,,
2009-03-14 22:02:45+00:00,L7,280.28,,,,,,,,,,,233.24,239.13,248.25,263.15,264.41,277.24,290.37,291.96,293.74,,,,,,,224.38,168.57,157.77,161.99,219.15,251.13,245.99,247.10,216.41,218.76,234.54,268.25,274.72,279.02,,,,,,,,347.83,353.40,342.77,327.34,325.49,321.35,323.10,322.11,322.62,320.06,,,,,,332.97,327.61,273.80,270.44,291.83,293.92
2009-03-23 21:56:39+00:00,L7,281.17,264.65,,,,,,,,,,232.42,237.83,247.65,259.24,264.95,276.88,286.45,287.76,290.79,292.15,,,,,,172.28,151.31,142.68,134.28,152.70,230.26,199.89,221.77,211.97,219.56,230.30,266.76,273.15,277.32,278.36,291.46,,,,,,343.76,351.92,342.76,327.44,324.89,322.15,324.63,323.20,320.00,318.30,320.24,,,,,331.21,321.96,271.00,263.53,284.88,293.62
2009-04-08 21:56:44+00:00,L7,,,,,226.06,219.56,210.16,202.40,194.10,199.86,202.09,208.31,210.16,216.30,233.80,,,,269.68,266.31,274.36,282.07,298.53,268.88,181.83,102.58,136.97,134.78,125.33,118.44,131.34,153.36,,,,,,,257.31,263.67,262.35,271.42,288.96,309.60,312.49,316.23,326.08,327.92,335.32,328.84,,,,,,308.75,307.44,302.55,301.78,294.82,296.52,308.63,317.31,305.13,259.16,252.23,,
2009-05-26 21:56:52+00:00,L7,,,,,229.54,218.04,206.44,205.95,187.76,197.88,203.28,209.78,212.40,231.45,,,,,253.13,261.62,261.63,282.77,290.69,271.82,181.71,73.00,149.68,137.95,111.12,103.79,123.69,,,,,,,258.50,272.33,272.50,285.26,299.72,314.31,322.88,338.53,,347.13,356.66,344.91,343.55,,,,,319.55,319.59,316.69,308.79,306.03,329.51,350.30,361.85,329.18,328.74,300.77,,,
2009-06-18 22:03:01+00:00,L7,323.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.14,296.22,299.42,302.52,,,,,,,377.27,386.66,369.02,352.47,353.21,338.35,333.82,332.74,331.63,332.68,,,,,,366.61,371.52,335.53,285.41,,321.84
2009-07-29 21:56:40+00:00,L7,,297.17,279.71,273.60,,,,,,,,,,,,,,,,,,,,338.53,363.52,366.88,347.94,333.90,308.55,291.94,305.60,345.62,,353.57,364.43,344.71,348.23,,,,,,,,,342.49,349.38,358.83,357.22,356.23,338.98,328.50,328.63,331.50,327.96,,,,,,308.77,320.84,347.69,378.90,282.33,268.43,,320.19
2009-08-05 22:02:49+00:00,L7,276.33,,,,,,,,,,,,,232.81,242.05,252.89,262.92,266.54,271.61,269.33,269.59,288.13,,,,,,,,126.54,147.08,186.24,196.02,207.82,204.81,213.76,223.48,255.27,267.08,270.87,274.14,279.26,295.57,318.16,,,,,,341.11,323.93,317.66,315.40,315.50,312.86,312.65,305.86,305.55,297.61,,,,,,,261.11,283.87,287.49
2009-09-06 22:02:46+00:00,L7,274.90,,,,,,,,,,,,,237.30,247.98,261.67,273.62,280.38,281.33,281.91,281.15,301.06,,,,,,,,134.74,156.70,163.40,210.16,209.79,204.90,212.97,224.86,260.23,269.48,274.93,274.36,289.33,301.86,,,,,,,331.06,325.97,323.17,320.74,321.33,324.02,320.41,322.02,317.31,316.07,,,,,,,267.76,286.48,290.88
2009-09-15 21:56:35+00:00,L7,,,,,251.26,236.92,227.24,226.05,222.17,219.80,224.28,229.16,233.24,240.98,,,,,292.58,288.89,291.19,303.09,317.14,314.15,188.96,107.36,194.26,181.02,161.28,154.51,176.72,,,,,,,274.81,282.22,273.64,279.13,289.48,304.80,326.63,330.81,336.35,345.17,350.13,354.59,344.36,,,,,,318.73,316.68,317.02,310.79,301.36,311.41,322.33,332.71,334.29,269.68,266.85,,
2009-10-24 22:02:54+00:00,L7,311.67,309.20,279.70,269.88,267.22,243.12,238.50,236.48,,,,,,,295.59,297.21,303.63,327.14,319.59,305.84,307.17,,,,,,,267.79,182.31,255.37,278.64,317.41,,303.59,333.42,299.08,,349.62,,293.24,296.51,301.15,313.76,,,,,,390.94,351.43,340.01,332.00,330.66,331.74,329.15,326.58,331.73,326.87,,,,,,,298.27,291.45,,334.18
2009-11-02 21:56:52+00:00,L7,,,,,,,,,,,,,214.14,224.31,241.18,244.32,254.40,263.11,266.83,268.25,267.27,,,,,,145.97,140.60,128.05,121.16,159.32,169.18,189.24,198.09,194.11,202.50,214.91,243.68,258.01,262.95,262.14,273.29,,,,,331.08,335.22,338.86,329.89,320.27,315.05,306.43,307.41,309.16,302.17,305.01,,,,,316.01,320.92,302.58,260.90,260.30,272.52,276.18
2009-11-09 22:03:09+00:00,L7,367.78,340.44,328.21,302.77,303.81,263.30,288.76,,,,,,303.42,333.65,339.38,345.89,349.95,358.46,342.95,339.44,346.01,,,,,,341.11,325.82,,327.33,363.11,360.89,360.52,,367.45,371.89,,386.79,,,334.99,,,,,,,,410.96,377.39,373.59,346.80,344.96,361.08,363.78,361.33,370.05,355.35,,,,,,409.49,360.51,388.01,394.04,361.73
2010-01-13 21:57:13+00:00,L5,279.27,264.29,255.01,249.46,241.68,227.71,221.15,217.14,210.96,211.16,213.22,213.20,220.13,235.36,245.26,251.43,265.79,277.57,281.74,273.14,283.48,295.32,305.89,283.44,193.72,112.79,160.28,152.20,134.79,128.87,185.88,188.36,196.31,210.71,207.97,217.67,227.62,257.52,274.30,273.78,273.80,282.98,303.15,323.71,327.07,327.23,332.10,337.95,345.37,343.00,329.06,318.88,316.01,319.02,320.60,317.77,316.06,313.23,308.71,306.26,308.01,317.41,326.56,313.08,270.26,261.93,280.89,287.20
2010-01-28 22:04:19+00:00,L7,270.10,259.44,254.39,246.21,234.95,228.92,221.55,216.77,,,,,,236.44,243.90,254.64,267.01,277.49,280.90,282.11,286.23,,,,,,,,137.48,130.44,149.43,187.81,195.79,207.02,202.46,213.91,224.54,258.82,266.17,273.70,274.96,284.92,302.83,,,,,,,342.17,327.51,324.66,320.28,319.98,319.66,316.09,314.80,315.43,311.26,,,,,,262.95,263.89,278.43,285.54
2010-01-29 21:57:17+00:00,L5,279.33,259.68,249.08,248.08,241.26,227.52,217.28,209.43,197.57,,,,,222.76,240.58,247.45,260.38,268.41,266.37,274.67,277.16,284.12,294.09,278.88,175.95,115.34,147.92,140.07,134.00,123.34,136.89,160.58,188.16,202.81,206.56,216.13,226.01,253.08,269.26,270.66,273.28,277.00,292.28,318.39,317.84,320.02,326.25,331.34,341.23,332.98,323.49,315.73,316.67,316.52,317.71,322.84,313.62,312.64,303.48,302.24,305.32,319.00,320.33,312.00,268.91,265.00,278.24,284.01
2010-02-06 21:58:15+00:00,L7,332.44,,274.15,,,,,246.25,,237.29,238.10,,305.44,310.95,324.02,323.81,336.06,,,,,334.37,354.51,354.67,302.64,334.58,316.44,268.84,,253.59,306.73,359.53,,,,,,,,,,,316.82,345.99,340.17,343.24,349.40,361.76,372.42,363.49,354.39,356.55,366.10,,,,,362.20,348.56,341.32,,374.31,390.88,392.70,309.28,,,343.87
2010-03-17 22:04:45+00:00,L7,,,,,,,,,,214.28,,,,,,,270.77,275.21,284.92,286.67,305.84,322.17,331.45,305.41,196.53,119.27,,,,,,,,212.09,198.83,208.95,220.90,251.25,265.09,272.41,270.06,284.72,302.69,327.53,327.68,329.13,,,,,,,320.69,316.42,317.95,321.13,318.85,328.38,324.16,314.86,318.23,,,,,,,
2010-04-18 22:04:49+00:00,L7,278.12,,,,,,,,,,,,,241.65,253.80,261.23,267.30,285.57,288.82,292.31,294.91,,,,,,,,164.23,149.66,208.93,248.55,240.78,241.55,221.77,225.32,244.73,279.31,282.61,283.50,283.47,290.89,,,,,,,349.73,341.97,324.74,320.42,314.60,323.23,323.61,322.79,323.92,325.24,,,,,,327.64,291.98,270.51,293.58,294.44
2010-05-04 22:04:47+00:00,L7,,,,,,,,,,,,,262.26,274.56,283.45,286.40,296.07,304.98,308.21,301.63,301.04,,,,,,,,,,,,,,,,,,,,,299.71,,,,,,,367.21,362.43,343.97,335.44,332.62,329.88,328.75,326.81,324.17,334.18,,,,,,381.20,361.84,289.73,361.41,340.87
2010-05-29 21:58:33+00:00,L7,283.93,,,,,,,,,217.29,223.06,231.74,,,,268.85,277.35,288.35,293.35,291.10,297.83,308.80,315.25,310.96,202.43,142.95,,,,,,,,220.19,210.08,220.35,231.83,261.35,273.97,274.98,280.33,294.32,311.39,329.60,334.67,332.54,352.23,,,,,321.75,316.24,318.12,318.35,318.40,317.14,327.10,316.39,316.01,313.25,319.44,,,,,,292.25
2010-06-14 21:58:34+00:00,L7,,,,,,,217.94,212.40,206.83,202.50,211.91,215.60,225.84,237.38,246.96,,,,,276.19,281.14,292.51,310.77,294.12,194.60,143.14,176.00,169.30,162.18,154.88,195.26,209.35,,,,,,,,,278.40,295.72,309.47,323.83,326.26,328.50,339.10,347.23,344.99,337.98,325.00,,,,,,302.30,301.26,298.58,,,313.23,323.86,319.38,272.25,261.39,,
2010-07-07 22:04:49+00:00,L7,,,,,,,,238.02,227.28,236.14,240.08,237.36,243.80,261.59,275.43,,,,,,,310.16,339.24,327.31,199.40,248.09,253.49,262.05,175.47,170.49,250.36,,,,,,,,,,,,313.95,334.68,338.81,339.99,350.42,353.95,365.90,349.04,342.69,330.40,,,,,,,323.18,315.97,324.19,337.36,345.47,350.73,317.67,283.84,,
2010-08-01 21:58:39+00:00,L7,,,,266.39,253.14,244.32,231.38,229.15,226.49,237.22,241.27,245.31,245.57,253.33,,,,,303.31,305.44,306.84,315.61,332.65,333.15,262.88,277.16,279.22,263.17,183.22,,,,,,,,280.48,303.60,314.84,293.47,297.74,293.63,310.22,334.81,338.71,338.87,349.00,354.44,361.08,,,,,,322.89,320.12,316.35,314.22,309.09,305.38,310.15,328.36,349.14,352.30,340.80,,,
2010-09-02 21:58:42+00:00,L7,301.05,280.57,270.11,,,,,,,,,219.53,229.22,240.14,248.96,277.41,287.37,311.18,309.87,295.53,,,,,,248.83,300.48,246.45,163.80,235.55,283.97,324.47,,285.95,234.78,233.89,268.49,,292.52,291.03,282.06,,,,,,347.25,351.17,354.96,346.58,329.79,328.02,328.69,327.55,325.63,326.42,328.99,,,,,331.82,361.93,370.81,286.41,296.95,,327.84
2010-10-04 21:58:41+00:00,L7,295.47,284.41,274.01,268.08,256.86,249.15,,,,,216.57,226.71,232.24,244.08,250.60,275.17,286.02,297.39,298.65,,,,,,,162.67,211.28,179.02,177.09,169.84,240.97,263.86,275.29,,230.88,231.12,245.12,286.84,286.71,295.60,,,,,,339.45,343.27,351.47,355.46,347.88,338.23,331.48,330.49,327.20,327.91,327.39,,,,,310.23,325.36,336.94,339.67,278.24,272.47,296.03,305.93
2010-10-11 22:04:57+00:00,L7,,,,,,,,224.00,212.91,209.76,211.34,218.56,229.20,236.75,251.48,,,,,,293.51,303.29,318.95,309.86,192.46,178.62,239.46,179.55,165.25,163.04,251.62,,,,,,,,,,,286.17,300.47,325.63,328.52,329.41,340.35,347.28,351.21,343.56,329.78,325.17,,,,,,316.65,310.10,310.89,314.38,323.36,337.17,333.75,274.72,274.52,295.11,
2010-11-05 21:59:01+00:00,L7,271.38,254.46,,,,,,203.60,195.39,198.58,200.64,208.10,212.55,221.90,236.20,241.55,,,,,268.68,278.02,294.25,277.09,181.37,102.90,140.07,140.96,130.13,121.76,140.48,158.31,185.14,202.94,211.16,,,,,,,274.48,293.00,315.87,317.71,321.83,332.24,334.20,339.60,327.37,317.71,316.88,,,,,,306.98,303.40,300.84,304.15,315.26,317.42,303.71,260.65,254.41,271.74,279.10
2010-12-22 22:02:29+00:00,L5,263.58,241.69,233.38,225.90,224.54,212.98,204.99,206.86,201.72,201.59,199.09,189.30,200.27,208.62,220.52,226.24,240.88,249.89,259.70,261.63,266.34,278.27,284.63,199.16,170.99,72.33,130.55,126.11,114.97,107.78,126.67,137.61,176.92,193.26,191.60,200.56,210.25,238.08,255.18,259.99,256.99,262.49,284.62,305.66,307.28,308.13,323.35,314.54,321.49,315.03,302.30,296.90,296.08,296.62,296.64,304.08,299.40,295.20,289.37,286.46,293.36,304.53,301.07,296.01,240.56,236.71,261.19,269.27
2011-01-08 21:59:40+00:00,L7,287.37,272.56,261.95,258.55,246.40,238.90,227.65,225.53,,,,,238.66,245.46,248.04,266.05,274.93,281.90,286.98,287.07,294.88,305.28,,,,,,173.61,154.36,178.83,224.77,254.46,252.53,251.51,212.27,216.80,228.08,266.96,272.43,274.50,274.77,285.06,308.26,,,,,,349.40,340.30,329.02,321.97,317.52,322.44,320.03,320.25,318.12,315.27,314.01,,,,,322.77,269.92,265.94,284.10,292.88
2011-01-15 22:05:54+00:00,L7,,,,245.79,234.43,224.84,219.66,214.94,213.38,210.99,216.42,224.75,237.03,,,,,280.22,278.08,279.56,287.63,300.96,312.50,263.42,188.93,,185.71,166.50,,,,,,,,,,252.32,262.54,268.48,267.18,276.33,298.36,321.38,325.68,328.39,339.31,352.17,,,,,,,320.50,316.74,316.09,315.30,307.45,306.11,310.41,324.48,332.85,,,,,
2011-01-16 21:56:21+00:00,L5,284.09,265.63,259.03,253.44,240.90,238.71,228.50,224.99,217.10,214.87,218.76,226.22,239.31,245.70,253.68,260.26,273.38,279.38,283.41,283.87,292.46,301.02,318.16,302.92,193.15,115.82,187.29,171.10,151.63,143.33,202.46,221.50,215.78,217.99,211.40,221.87,232.34,264.18,275.56,279.18,279.78,279.63,303.21,323.32,327.88,329.31,340.81,348.40,352.09,351.07,332.05,324.84,316.82,317.06,318.64,319.55,317.18,316.32,307.23,308.79,311.13,321.21,332.71,325.05,276.40,270.15,283.28,288.48
2011-01-24 21:59:47+00:00,L7,,274.79,268.50,259.13,251.57,241.37,237.31,,,,,238.48,264.28,263.55,256.93,273.42,284.01,292.98,292.89,295.98,301.36,,,,,255.67,281.55,268.79,161.77,233.74,289.41,318.03,306.12,302.53,317.11,304.53,,350.63,,292.61,287.66,302.92,,,,,356.60,367.58,375.95,352.28,336.96,335.06,323.44,322.25,319.76,323.31,324.86,,,,,,356.53,365.21,297.36,280.74,,314.12
2011-01-31 22:06:00+00:00,L7,272.52,259.69,251.12,243.62,234.95,224.66,217.16,217.59,,,,,,230.69,239.81,248.59,268.37,273.35,277.15,273.96,280.63,285.56,,,,,,,130.04,124.43,164.15,171.94,186.85,204.47,197.78,207.70,217.06,250.85,262.07,267.25,267.46,272.82,296.58,,,,,,,328.42,314.87,310.59,309.78,311.00,312.35,312.04,309.54,306.77,,,,,,,259.41,257.32,278.18,281.89
2011-02-09 21:59:51+00:00,L7,302.22,277.82,268.47,266.86,263.65,252.09,244.83,242.90,223.83,225.32,231.36,,,,,276.94,286.89,293.37,296.13,298.40,302.26,313.19,325.36,331.52,201.73,168.06,,,,,269.62,322.60,309.41,295.08,319.35,291.06,275.05,340.54,300.41,291.39,291.56,295.64,309.86,333.02,337.23,338.43,,,,,,328.80,328.06,331.41,324.79,323.07,320.53,319.48,317.04,314.92,318.48,,,,,,,314.89
