dates,nzd0278-0000,nzd0278-0001,nzd0278-0002,nzd0278-0003,nzd0278-0004,nzd0278-0005,nzd0278-0006,nzd0278-0007,nzd0278-0008,nzd0278-0009,nzd0278-0010,nzd0278-0011,nzd0278-0012,nzd0278-0013,nzd0278-0014,nzd0278-0015,nzd0278-0016,nzd0278-0017,nzd0278-0018,nzd0278-0019,nzd0278-0020,nzd0278-0021,nzd0278-0022,nzd0278-0023,nzd0278-0024,nzd0278-0025,nzd0278-0026,nzd0278-0027,nzd0278-0028,nzd0278-0029,nzd0278-0030,nzd0278-0031,nzd0278-0032,nzd0278-0033,nzd0278-0034,nzd0278-0035,nzd0278-0036,nzd0278-0037,nzd0278-0038,nzd0278-0039,nzd0278-0040,nzd0278-0041,nzd0278-0042,nzd0278-0043,nzd0278-0044,nzd0278-0045,nzd0278-0046,nzd0278-0047,nzd0278-0048,nzd0278-0049,nzd0278-0050,nzd0278-0051,nzd0278-0052,nzd0278-0053,nzd0278-0054,nzd0278-0055,nzd0278-0056,nzd0278-0057,nzd0278-0058,nzd0278-0059,nzd0278-0060,nzd0278-0061,nzd0278-0062,nzd0278-0063,nzd0278-0064,nzd0278-0065,nzd0278-0066,nzd0278-0067,satname
2009-08-05 22:02:49+00:00,301.53,279.68,266.28,259.14,249.38,240.38,226.80,224.10,209.43,217.37,226.23,238.66,244.38,255.69,269.76,273.62,285.22,293.99,288.43,289.96,288.71,300.11,311.88,304.08,224.93,204.58,235.83,213.15,166.73,207.97,226.15,274.65,255.80,259.03,244.53,250.83,246.17,299.12,285.29,288.95,293.08,298.91,312.91,330.92,339.90,332.83,347.33,356.62,360.05,352.88,336.19,332.35,327.45,328.11,326.82,326.53,324.93,324.51,315.84,326.56,305.75,319.27,346.64,350.74,300.82,276.52,314.75,308.21,L7
2009-09-06 22:02:46+00:00,301.54,279.68,266.28,259.14,249.38,240.38,226.80,224.10,209.43,217.37,226.23,238.66,244.38,256.63,270.20,275.25,286.93,295.20,289.91,291.28,290.20,304.10,311.88,304.08,224.93,204.58,235.83,213.15,166.73,209.10,227.66,269.44,259.39,258.72,246.62,253.36,246.84,299.30,285.67,289.59,293.04,299.82,313.31,330.92,339.90,332.83,347.33,356.62,360.05,352.02,336.49,333.04,328.44,329.20,328.23,327.28,326.32,326.27,319.23,326.56,305.75,319.27,346.64,350.74,300.82,279.08,317.68,309.77,L7
2009-09-15 21:56:35+00:00,303.91,279.68,266.28,259.14,250.90,240.12,227.71,225.57,214.44,218.94,226.55,235.96,241.06,254.18,269.32,276.14,287.45,294.10,289.19,289.65,290.70,304.30,314.34,307.39,214.72,204.58,222.13,210.10,164.52,211.45,223.18,266.04,255.02,255.53,249.63,257.83,247.41,298.34,285.93,288.01,291.40,298.41,311.94,330.29,337.46,334.63,347.26,356.32,359.48,351.65,337.26,333.38,328.74,329.25,328.32,326.22,325.28,325.09,317.90,318.75,308.20,321.11,345.23,350.09,298.08,277.40,320.41,310.58,L7
2009-10-24 22:02:54+00:00,304.04,291.57,268.92,260.12,252.95,236.31,227.16,226.16,213.68,217.56,224.87,230.56,235.02,253.73,274.07,279.97,289.44,300.74,291.78,289.65,289.77,305.07,312.04,310.03,205.66,,212.64,210.03,158.79,216.98,228.34,268.00,263.09,264.80,252.85,266.34,248.17,304.65,287.10,287.33,291.88,298.96,312.48,331.52,341.45,334.83,348.32,360.14,364.91,351.00,337.07,331.80,327.60,327.67,326.94,325.66,325.43,323.24,317.68,322.22,305.98,315.59,342.88,351.86,292.12,275.58,325.17,312.69,L7
2009-11-02 21:56:52+00:00,304.04,291.57,268.92,260.12,252.95,236.31,227.16,226.16,213.68,217.56,224.87,230.56,237.86,253.73,273.20,276.71,286.33,296.99,290.89,289.35,289.08,305.07,312.04,310.03,205.66,,223.08,217.17,163.36,217.42,233.17,267.84,262.97,262.82,252.87,265.08,246.88,302.94,286.02,287.08,290.87,297.57,312.48,331.52,341.45,334.83,348.34,358.42,363.63,350.66,336.72,331.73,326.65,327.01,326.61,324.31,324.73,323.24,317.68,322.22,305.98,323.27,345.02,350.41,295.08,278.06,323.96,312.05,L7
2009-11-09 22:03:09+00:00,311.90,302.22,268.92,268.70,261.09,238.47,238.63,226.16,213.68,217.56,224.87,230.56,248.75,253.73,273.20,276.71,286.33,296.99,296.23,294.41,295.25,305.07,312.04,310.03,205.66,,234.26,224.24,163.36,223.51,241.26,271.12,262.97,262.82,252.87,265.08,246.88,302.94,286.02,287.08,294.27,297.57,312.48,331.52,341.45,334.83,348.34,358.42,368.43,352.10,340.42,332.14,327.61,330.13,329.81,327.62,328.94,326.15,317.68,322.22,305.98,323.27,345.02,355.02,299.19,278.06,332.31,315.66,L7
2010-01-13 21:57:13+00:00,310.26,297.08,269.66,268.24,264.41,241.18,242.56,230.25,225.78,224.69,230.48,232.91,251.03,254.79,272.13,275.13,285.70,296.58,300.45,296.19,298.50,308.43,320.12,314.37,212.84,188.12,238.07,228.02,169.86,220.75,250.81,270.06,260.43,261.44,252.95,264.64,247.72,299.02,286.09,286.67,292.68,294.91,310.39,332.06,336.11,336.73,344.78,350.59,366.64,350.79,339.39,329.80,326.85,330.59,330.38,327.55,329.16,327.04,318.55,310.98,310.62,326.15,342.08,351.78,291.16,279.85,329.56,315.85,L5
2010-01-28 22:04:19+00:00,308.42,296.30,271.94,270.04,262.88,243.09,242.10,231.91,225.78,224.69,230.48,232.91,251.03,256.10,271.79,275.08,285.94,296.75,300.19,296.61,299.01,308.43,320.12,311.70,212.84,188.12,238.07,228.02,172.12,219.11,249.93,268.95,260.60,261.10,253.33,264.92,248.32,299.52,286.13,287.70,292.98,295.69,311.43,332.06,336.11,339.38,346.94,351.32,370.87,352.55,340.96,332.83,329.04,332.52,332.58,327.68,329.09,327.88,320.00,310.98,316.49,332.74,347.18,351.72,300.43,286.34,328.32,318.05,L7
2010-01-29 21:57:17+00:00,309.85,294.39,272.51,271.06,264.17,245.39,242.15,232.83,224.76,224.69,230.48,232.91,251.03,256.37,272.36,275.00,286.16,296.57,299.04,296.78,299.03,307.97,319.26,312.49,220.10,188.12,243.51,232.92,175.54,221.81,250.46,270.07,263.20,262.83,257.27,268.00,250.47,301.05,287.59,288.95,293.80,295.94,311.34,333.53,336.54,339.83,346.94,351.22,369.60,352.82,340.98,333.13,329.81,332.96,333.04,329.00,329.43,328.91,320.51,314.59,318.95,336.07,350.24,353.83,304.31,288.56,329.54,318.68,L5
2010-02-06 21:58:15+00:00,311.67,294.39,270.69,271.06,264.17,245.39,242.15,233.15,224.76,225.32,228.47,232.91,258.91,261.96,278.50,280.84,292.32,298.50,300.47,298.21,300.83,312.34,325.57,319.29,234.48,188.12,247.33,230.91,175.54,221.44,254.17,275.48,264.63,264.00,258.16,269.04,251.07,301.87,287.93,288.90,293.95,296.31,311.45,335.07,335.37,338.48,345.67,351.66,368.66,352.60,342.35,335.29,333.59,333.55,334.12,329.62,330.80,332.74,325.39,319.19,318.95,341.41,355.04,356.74,304.31,288.68,330.49,320.31,L7
2010-03-17 22:04:45+00:00,313.36,294.39,270.69,271.06,266.22,246.55,244.68,234.07,224.90,228.67,229.12,233.75,264.53,265.64,279.59,280.96,292.03,297.77,301.90,300.02,305.54,319.59,332.79,322.55,245.46,195.36,255.81,237.44,177.33,222.39,256.67,280.06,263.25,264.72,257.35,268.71,250.48,304.28,287.86,290.74,295.22,296.46,312.50,338.32,337.61,339.88,345.32,351.60,370.67,354.43,342.97,335.11,333.65,332.93,333.32,331.13,332.20,336.36,329.68,325.59,325.05,345.57,359.73,360.31,309.19,291.18,331.29,320.70,L7
2010-04-18 22:04:49+00:00,309.08,294.39,270.69,271.06,266.22,246.55,244.68,234.07,224.90,228.67,229.12,233.75,264.53,262.44,276.59,278.67,289.40,296.55,300.67,299.45,304.59,319.59,332.79,322.55,245.46,195.36,255.81,237.44,176.48,215.30,252.70,278.12,261.16,262.78,253.02,263.88,250.32,301.85,287.60,290.23,294.21,296.07,312.50,338.32,337.61,339.88,345.32,351.60,368.11,353.24,341.00,333.61,331.81,332.05,332.43,330.37,331.48,335.37,329.68,325.59,325.05,345.57,359.73,356.01,307.87,288.62,326.34,318.09,L7
2010-05-04 22:04:47+00:00,310.76,292.88,270.48,273.55,268.34,249.78,248.26,235.66,224.90,228.67,229.12,233.75,266.51,264.12,275.67,278.90,290.15,294.74,301.13,300.57,306.47,319.59,332.79,322.55,245.46,195.36,258.77,239.06,179.63,214.31,253.94,279.73,260.76,260.36,253.04,261.92,251.52,297.93,288.99,292.32,296.86,296.80,313.45,338.32,337.61,339.88,344.31,351.61,366.03,355.58,342.46,334.47,333.33,333.02,333.53,332.48,332.02,336.33,329.68,325.59,325.05,347.88,361.77,359.54,318.30,287.54,327.30,320.46,L7
2010-05-29 21:58:33+00:00,305.08,282.67,270.48,269.45,262.63,251.38,239.99,235.66,224.90,229.90,234.01,243.11,261.54,264.12,275.67,279.97,290.74,296.33,298.31,297.93,303.59,320.28,332.32,324.79,244.46,203.22,255.77,234.59,179.63,206.38,246.77,278.16,260.76,261.26,253.48,262.59,252.04,298.17,289.41,292.35,293.50,298.36,315.11,339.11,339.56,341.09,349.64,351.61,359.79,354.24,339.11,334.45,332.69,330.44,330.41,329.39,327.83,336.54,329.58,326.21,325.10,345.15,361.77,355.84,317.19,287.54,319.79,317.64,L7
2010-06-14 21:58:34+00:00,305.08,282.67,270.48,269.45,262.63,251.38,238.16,234.18,223.78,227.36,233.16,240.18,257.77,263.24,274.51,279.97,290.74,296.33,298.31,296.93,302.39,317.80,331.02,323.11,241.87,205.37,252.99,235.44,183.00,206.38,249.63,278.14,260.76,261.26,253.48,262.59,252.04,298.17,289.41,292.35,293.60,299.55,315.85,338.47,339.25,341.01,349.96,353.38,359.47,353.75,338.57,334.45,332.69,330.44,330.41,329.39,325.99,334.14,326.78,326.21,325.10,341.94,358.02,354.67,315.42,287.00,319.79,317.64,L7
2010-07-07 22:04:49+00:00,305.08,282.67,270.48,269.45,262.63,251.38,238.16,233.82,223.26,227.90,233.13,237.70,253.41,262.06,273.65,279.97,290.74,296.33,298.31,296.93,302.39,316.01,331.45,322.60,241.87,208.71,247.89,235.56,179.58,196.06,246.02,278.14,260.76,261.26,253.48,262.59,252.04,298.17,289.41,292.35,293.60,299.55,315.10,337.31,338.57,340.21,349.27,352.63,359.69,352.56,338.59,333.40,332.69,330.44,330.41,329.39,325.99,334.14,325.79,323.78,324.09,340.18,353.77,352.51,313.89,285.31,319.79,317.64,L7
2010-08-01 21:58:39+00:00,302.83,,263.44,258.39,244.47,235.65,228.30,229.03,220.77,228.31,232.74,238.23,251.90,260.14,275.09,285.42,293.63,296.57,299.91,298.00,303.35,317.61,334.56,326.80,246.15,219.59,245.79,230.34,174.28,171.25,242.49,284.03,252.78,259.68,245.29,253.27,255.03,291.46,292.24,289.20,291.66,298.26,313.84,336.00,337.64,338.83,349.23,352.60,358.29,349.96,337.34,332.25,332.87,327.72,325.62,324.84,321.69,331.04,323.25,320.33,320.35,336.11,348.83,349.56,315.71,278.25,301.58,318.35,L7
2010-09-02 21:58:42+00:00,291.18,266.57,257.11,258.39,244.47,235.65,228.30,227.14,220.77,228.66,234.81,231.18,236.02,247.81,259.44,273.20,283.40,296.69,299.55,295.92,303.35,316.13,332.57,324.23,238.28,214.35,239.13,222.08,166.11,161.68,234.13,268.79,252.78,257.14,233.56,239.33,254.09,291.46,289.50,286.77,287.73,298.26,314.83,335.67,338.80,339.71,348.42,349.50,355.04,346.18,332.10,326.19,325.05,325.66,324.02,323.66,321.36,327.51,319.86,317.17,320.35,327.12,340.71,345.15,305.77,277.95,301.58,313.46,L7
2010-10-04 21:58:41+00:00,292.70,276.11,266.13,263.85,251.33,243.06,228.30,227.14,220.77,227.79,231.45,230.68,235.66,247.50,258.23,273.84,282.85,297.52,299.24,294.68,299.73,310.71,328.68,322.69,238.30,208.58,234.63,214.53,168.39,165.05,236.56,268.89,266.04,255.50,229.88,233.17,254.25,290.61,290.22,287.81,287.42,298.03,314.57,334.23,338.11,339.02,347.72,350.07,355.24,346.63,333.25,327.22,324.55,325.22,323.63,322.85,319.58,324.00,315.31,313.31,315.27,327.03,340.31,344.70,302.22,277.33,300.14,312.31,L7
2010-10-11 22:04:57+00:00,292.70,276.11,266.13,263.85,251.33,243.06,228.30,227.51,219.88,225.04,229.01,229.73,235.59,246.91,258.13,273.84,282.85,297.52,299.24,294.68,299.31,309.97,327.53,321.32,229.34,207.16,238.77,212.03,169.37,168.65,242.41,268.89,266.04,255.50,229.88,233.17,254.25,290.61,290.22,287.81,287.42,296.64,312.38,333.18,336.86,338.01,347.17,350.16,355.21,346.72,333.19,327.40,324.55,325.22,323.63,322.85,319.58,323.44,314.93,313.54,315.72,327.17,340.90,344.40,300.03,277.88,301.80,312.31,L7
2010-11-05 21:59:01+00:00,298.35,276.89,266.13,263.85,251.33,243.06,228.30,227.53,219.44,224.34,229.01,230.57,234.49,245.45,257.17,272.94,285.17,300.56,300.60,294.53,298.37,307.90,325.45,319.15,230.15,207.13,239.52,216.74,170.78,180.67,245.66,268.33,271.22,260.23,240.43,232.59,255.43,291.71,291.20,287.96,287.48,297.12,311.89,333.18,336.56,338.32,347.60,350.36,355.37,345.55,333.32,328.91,326.23,325.44,323.14,322.58,318.14,322.60,315.90,314.46,316.53,328.68,342.50,343.32,295.58,280.12,309.18,311.67,L7
2010-12-22 22:02:29+00:00,294.93,273.63,262.07,258.58,250.40,241.04,224.75,227.68,219.59,223.49,225.65,224.75,232.01,242.52,254.13,263.44,274.55,289.28,293.19,287.58,292.53,303.05,320.32,316.60,225.09,199.23,236.93,214.47,165.99,184.52,238.79,257.23,263.78,255.25,238.81,229.99,251.54,287.29,287.66,285.37,278.98,287.37,305.48,328.64,331.52,334.45,343.46,346.34,352.74,342.58,330.22,325.33,320.56,319.38,318.50,319.72,314.95,317.53,312.34,309.22,313.74,327.15,340.54,341.65,293.01,277.52,309.19,307.59,L5
2011-01-08 21:59:40+00:00,294.26,274.00,262.72,259.31,250.19,241.29,226.62,226.97,219.06,221.72,224.18,223.83,232.93,241.87,251.50,264.54,275.38,288.17,292.45,288.08,293.47,303.52,316.89,315.63,225.09,195.42,238.51,207.36,165.74,192.35,240.97,259.21,263.35,256.21,235.02,228.59,247.60,283.79,285.20,283.78,278.66,287.35,305.57,328.21,330.77,334.27,343.06,345.79,351.42,342.33,328.90,324.99,320.30,320.67,319.21,320.18,316.24,317.58,311.79,308.61,312.48,326.45,341.17,340.02,288.95,276.69,305.43,305.49,L7
2011-01-15 22:05:54+00:00,294.26,274.00,262.72,256.08,246.47,237.44,224.28,224.53,217.44,219.09,222.37,223.52,233.02,241.87,251.50,264.54,275.38,286.05,289.68,285.93,292.14,302.74,315.56,315.63,216.73,195.42,238.51,200.84,165.74,192.35,240.97,259.21,263.35,256.21,235.02,228.59,247.60,276.36,280.98,280.79,275.84,285.18,304.07,326.47,329.38,332.95,342.24,346.43,351.42,342.33,328.90,324.99,320.30,320.67,319.13,319.34,315.85,316.82,310.75,307.73,311.83,325.79,339.44,340.02,288.95,276.69,305.43,305.49,L7
2011-01-16 21:56:21+00:00,293.86,273.50,262.98,256.54,246.52,238.62,226.12,225.36,218.21,219.22,222.76,224.65,234.49,243.22,252.81,264.73,276.05,285.84,289.45,286.36,292.81,303.12,316.77,314.21,214.74,187.38,234.52,200.13,165.43,188.68,238.80,256.81,257.33,251.37,233.41,230.05,246.23,276.28,280.98,281.33,277.39,284.98,304.47,326.59,329.78,333.02,342.58,347.17,352.05,344.20,329.85,325.53,320.34,320.73,319.58,319.85,316.69,317.42,310.81,308.56,312.26,325.89,339.57,339.40,288.84,276.86,303.69,303.95,L5
2011-01-24 21:59:47+00:00,293.86,272.70,262.83,255.92,246.17,237.94,226.91,225.36,218.21,219.22,222.76,225.28,236.57,244.48,252.20,264.98,276.22,285.87,289.13,286.88,293.18,303.12,316.77,314.21,214.74,187.38,234.52,200.13,163.36,190.57,241.38,256.81,257.33,251.37,233.41,230.05,246.23,276.28,280.98,281.88,277.87,286.56,304.47,326.59,329.78,333.02,343.55,348.88,354.08,344.51,330.18,326.09,320.07,320.15,319.01,319.74,317.18,317.42,310.81,308.56,312.26,325.89,340.34,340.84,288.12,276.10,303.69,303.98,L7
2011-01-31 22:06:00+00:00,293.70,272.82,263.01,255.81,246.97,238.54,227.95,226.85,218.04,217.10,221.25,223.95,236.73,245.14,252.85,264.68,277.10,286.05,288.24,285.10,292.14,301.38,314.98,311.36,208.58,178.19,232.85,196.58,162.75,189.96,239.54,253.35,253.17,249.62,233.52,232.39,240.42,275.43,276.58,281.35,276.69,286.06,304.67,326.10,329.15,333.07,343.63,348.91,354.02,343.98,329.49,325.50,319.97,320.29,319.58,320.44,318.36,319.08,312.06,310.35,313.52,326.68,340.69,341.26,284.37,276.26,304.38,303.75,L7
2011-02-09 21:59:51+00:00,293.74,272.74,263.03,256.48,248.29,239.46,229.60,228.15,218.13,217.59,221.74,223.95,236.73,245.14,252.85,265.41,277.62,286.23,288.57,286.15,292.75,302.27,315.89,314.55,205.38,173.22,232.85,196.58,162.75,189.96,240.08,253.35,258.56,254.00,233.52,238.66,244.31,275.43,278.85,281.83,277.83,286.64,304.84,326.57,329.81,333.21,343.63,348.91,354.02,343.98,329.49,325.41,320.49,321.16,319.72,320.34,318.14,318.51,312.18,310.43,313.67,326.68,340.69,341.26,284.37,276.26,304.38,304.07,L7
2011-02-25 21:59:56+00:00,293.74,273.58,264.09,256.73,251.72,240.40,230.21,228.55,218.13,217.59,221.74,223.95,240.01,245.14,256.18,265.41,282.10,288.99,291.49,288.96,295.98,306.55,315.89,314.55,205.38,173.22,232.85,196.58,161.61,189.96,240.08,253.35,262.84,254.00,233.52,246.25,244.31,275.43,278.85,283.29,280.55,287.44,305.69,327.72,329.81,333.21,343.63,348.91,355.24,344.91,330.88,326.65,322.90,323.33,321.72,321.90,321.57,322.53,315.22,310.43,313.67,326.68,344.34,344.75,284.37,276.26,304.38,306.48,L7
2011-03-28 22:02:26+00:00,293.10,272.86,264.29,257.06,250.91,239.58,230.28,227.70,217.38,217.46,221.90,228.24,242.92,248.24,259.10,266.34,282.74,288.28,290.93,290.00,296.00,306.64,315.83,314.55,199.09,170.73,229.43,192.84,162.65,188.43,239.97,252.00,261.99,253.34,235.38,253.22,242.06,278.05,278.55,283.13,281.03,286.75,304.43,325.94,328.13,331.62,342.81,348.85,356.05,344.93,331.70,327.15,323.34,324.14,322.42,322.59,322.55,323.11,314.47,310.11,313.29,327.98,343.01,343.18,284.82,275.07,303.48,304.93,L5
2011-03-29 22:00:02+00:00,293.21,273.38,265.16,258.52,252.17,240.75,231.93,228.76,217.38,217.46,221.90,228.24,242.92,249.88,260.18,267.41,283.26,289.49,292.19,291.23,296.58,307.88,315.83,314.55,199.09,170.73,229.43,190.65,162.63,185.74,240.77,254.31,262.30,255.80,234.59,253.22,242.14,279.21,279.60,283.53,281.60,287.53,305.10,325.94,328.13,331.62,342.81,348.85,356.79,345.90,332.31,327.85,324.54,325.06,323.47,323.42,323.60,324.05,316.23,310.11,313.29,327.98,343.01,342.81,284.47,274.55,302.26,304.44,L7
2011-05-07 22:06:13+00:00,290.80,271.46,264.05,257.81,251.50,239.88,231.99,228.81,218.73,218.73,223.21,226.97,244.41,251.04,260.61,266.51,282.82,288.84,291.89,291.90,298.05,309.39,315.86,316.85,191.57,146.66,216.92,180.44,156.47,181.92,235.77,250.49,260.08,254.44,228.18,256.37,241.49,277.74,278.56,282.20,281.60,286.79,304.78,324.22,326.00,327.88,341.59,347.56,356.71,345.23,331.29,326.57,323.79,324.73,323.09,322.96,323.51,323.91,315.92,307.67,311.43,325.50,341.78,342.11,280.91,271.57,298.79,303.04,L7
2011-05-16 21:59:59+00:00,291.69,271.84,264.36,258.08,251.49,239.81,231.98,228.81,218.73,218.73,223.21,227.39,243.88,250.74,260.59,266.46,282.29,288.97,291.73,291.75,298.05,309.39,315.86,316.85,191.57,146.66,218.15,187.88,158.51,186.51,235.71,250.97,259.75,254.96,232.91,258.48,243.18,280.40,279.96,283.14,282.80,287.71,304.78,324.22,326.00,327.88,341.01,346.72,355.55,344.38,330.60,326.01,323.69,324.44,323.22,322.94,323.13,323.91,315.92,307.67,311.43,326.22,342.80,342.93,284.55,273.31,302.49,304.57,L7
2011-09-04 22:01:15+00:00,296.38,270.88,264.25,263.92,256.46,237.16,241.19,237.28,219.25,220.89,225.45,228.23,237.65,251.79,260.34,277.44,282.14,291.89,294.52,294.12,298.74,319.12,327.55,327.12,161.36,135.79,229.35,200.77,160.39,197.80,235.43,265.36,259.16,258.85,233.90,271.19,244.07,303.30,285.11,285.18,293.04,294.92,303.39,320.83,323.31,330.34,341.55,346.68,354.28,341.21,328.84,324.21,325.95,327.08,328.00,325.32,325.42,329.48,319.98,309.46,313.68,339.59,349.65,344.60,292.95,273.81,317.93,310.66,L5
2011-09-05 21:59:46+00:00,304.43,270.88,266.77,263.92,256.46,237.16,241.19,237.28,219.25,220.89,232.20,228.74,235.32,252.50,262.42,282.16,288.64,291.89,294.52,294.12,298.74,325.53,334.75,331.78,161.36,135.79,238.68,212.50,160.39,210.04,245.21,271.29,268.71,258.85,233.90,271.19,244.07,303.30,285.11,285.18,293.04,294.92,303.39,325.83,328.39,335.50,342.95,348.61,355.82,343.16,331.76,325.80,328.55,329.80,328.00,325.32,325.42,329.48,321.24,311.20,314.63,339.59,355.72,350.77,292.95,273.81,327.45,316.45,L7
2011-09-28 22:05:51+00:00,317.43,272.79,267.31,265.35,258.09,237.03,241.77,241.34,226.80,229.72,239.03,230.61,238.08,249.34,260.37,287.34,292.04,289.25,292.37,292.76,297.55,326.51,336.71,324.83,241.51,135.79,248.52,242.48,174.83,242.52,254.89,277.22,277.25,258.59,261.30,271.19,254.96,314.06,290.80,294.79,301.75,298.03,310.21,332.98,336.99,346.61,348.55,351.80,356.76,341.62,330.49,323.34,328.11,330.30,327.67,325.76,325.44,331.56,324.02,318.01,320.39,347.91,364.04,364.48,315.20,285.55,349.19,330.20,L7
2011-10-30 22:05:58+00:00,308.89,270.53,265.71,261.74,256.02,236.94,239.70,236.47,222.73,227.28,239.03,230.61,238.08,249.34,258.39,280.11,288.32,287.11,290.71,291.11,296.75,322.44,333.09,324.83,241.51,135.79,248.52,242.48,174.83,242.52,254.89,272.12,272.00,258.47,261.30,271.19,254.96,314.06,290.80,294.79,301.75,298.03,310.21,332.98,336.99,346.61,348.55,351.80,356.76,341.62,330.49,323.34,328.11,330.30,327.67,325.76,325.44,331.56,324.02,318.01,320.39,347.91,364.04,364.48,315.20,285.55,349.19,321.94,L7
2011-11-15 22:06:10+00:00,303.63,266.27,264.02,257.83,255.43,233.62,239.46,235.05,221.30,228.37,244.60,232.88,237.29,247.67,256.22,280.78,288.40,284.43,289.43,288.76,292.71,325.11,335.78,327.60,241.51,,269.44,265.47,162.92,254.46,274.53,268.70,272.26,260.45,228.62,,232.48,304.99,281.37,286.11,295.61,293.31,307.37,332.98,336.99,346.61,353.15,356.09,357.39,342.65,330.33,323.49,325.77,328.40,324.49,324.66,326.25,330.61,326.96,318.01,320.39,357.31,376.74,377.18,320.38,265.65,361.46,315.74,L7
2011-12-01 22:06:20+00:00,303.63,266.27,264.02,253.81,252.20,231.39,234.75,230.49,214.04,225.54,233.50,232.88,237.29,247.67,256.22,280.78,288.40,281.33,287.46,287.31,291.09,318.28,333.28,323.23,254.93,172.17,269.93,265.47,162.92,254.46,274.53,268.70,272.26,260.45,228.62,,232.48,289.44,273.16,278.37,288.33,290.75,304.53,329.79,335.22,348.74,350.72,352.44,357.39,342.65,330.33,323.49,325.77,328.40,320.90,321.28,322.62,325.74,319.99,314.78,317.68,345.83,363.38,362.20,320.38,265.65,361.46,315.74,L7
2012-03-06 22:06:42+00:00,280.08,264.23,260.64,253.81,247.33,233.94,227.47,224.86,216.13,226.10,231.87,250.25,256.68,258.01,261.65,270.11,277.49,279.83,287.00,287.41,295.04,305.96,324.97,315.76,246.27,186.21,265.18,252.66,171.13,212.44,,248.91,260.60,260.45,228.62,,232.48,274.90,273.16,278.37,278.36,285.42,307.02,332.90,338.40,350.52,351.40,353.33,359.55,350.03,334.50,331.13,315.80,316.19,314.48,320.21,322.07,323.28,319.28,318.34,321.12,339.54,351.33,353.35,312.27,280.46,326.11,295.37,L7
2012-03-15 22:00:33+00:00,280.08,264.23,260.64,253.81,247.33,233.94,227.47,224.86,216.13,226.10,231.87,250.25,256.68,258.01,261.65,270.11,296.28,288.97,293.66,293.18,297.39,307.17,326.16,322.40,240.56,186.21,265.18,252.66,171.13,212.44,278.11,263.82,273.25,260.45,228.62,,232.48,274.90,273.16,287.54,278.36,286.27,307.39,332.90,341.82,351.14,351.40,353.33,359.55,350.03,334.50,330.29,332.19,333.78,326.01,321.24,320.82,326.55,321.19,317.67,320.99,339.54,351.33,353.35,312.27,280.46,326.11,305.44,L7
2012-04-07 22:06:40+00:00,280.08,264.23,260.64,247.24,248.61,234.33,226.48,224.35,214.96,225.88,231.81,252.85,259.15,262.57,261.65,270.11,296.28,288.97,294.25,293.57,297.70,308.38,328.55,321.94,243.28,194.20,264.21,249.84,177.21,229.50,268.97,263.82,273.25,260.45,228.62,,232.48,257.31,273.67,287.86,279.46,287.35,306.56,334.57,339.76,349.06,350.14,354.25,359.91,350.03,334.50,330.29,332.19,333.78,326.01,321.35,320.11,325.41,319.81,315.61,320.62,336.88,349.84,346.47,324.41,280.46,326.11,305.44,L7
2012-04-23 22:06:52+00:00,280.08,271.53,260.64,247.24,248.61,234.33,226.48,224.35,214.96,227.34,234.92,252.85,259.15,262.57,261.65,270.11,298.80,293.26,297.37,296.04,299.80,310.62,330.10,323.52,240.53,192.69,264.21,249.84,177.21,229.50,268.97,263.82,273.25,260.70,241.84,260.11,244.53,257.31,278.87,289.66,284.84,290.01,308.79,337.58,340.25,348.24,350.14,354.25,359.91,350.03,334.50,330.29,340.88,342.26,332.26,325.86,323.86,328.07,321.23,317.17,320.84,336.96,349.84,346.47,324.41,280.46,326.11,305.44,L7
2012-05-02 22:00:55+00:00,288.88,277.23,260.35,245.40,248.90,233.57,224.83,224.97,215.08,229.46,235.11,250.06,258.86,264.19,271.89,280.56,303.45,298.31,300.03,298.34,300.71,312.04,331.51,322.33,232.56,192.69,264.21,249.84,173.84,229.50,255.73,272.06,278.81,261.87,238.98,249.22,248.53,257.31,278.87,289.66,284.84,290.01,308.79,336.33,339.00,346.30,349.72,353.89,361.31,351.71,336.13,332.01,338.61,340.75,332.26,325.86,323.86,328.07,321.63,316.95,320.08,336.17,348.96,347.89,324.41,279.55,312.39,309.27,L7
2012-06-03 22:00:47+00:00,304.17,283.04,,,263.57,248.55,234.79,232.64,222.85,231.13,241.05,250.06,258.86,271.04,281.98,288.03,307.73,309.82,310.42,305.81,307.40,316.31,332.14,324.05,228.08,206.25,260.63,249.84,177.48,229.50,255.73,282.71,281.19,264.84,252.02,258.89,256.16,,294.57,301.98,297.62,295.64,314.60,339.89,340.01,343.57,350.78,358.03,365.65,357.24,341.88,334.55,341.76,343.65,343.78,332.27,330.08,336.69,325.97,319.35,321.71,339.50,357.51,358.10,324.41,286.50,316.19,317.74,L7
2012-06-26 22:07:06+00:00,304.17,283.04,,,263.57,248.55,234.79,232.64,214.61,225.03,233.71,240.18,248.63,259.95,270.83,288.03,299.57,309.82,310.42,305.81,307.40,316.31,332.14,324.05,228.08,206.25,260.63,249.84,177.48,229.50,255.73,282.71,281.19,264.84,252.02,258.89,256.16,,294.57,301.98,297.62,295.64,314.60,339.89,337.21,340.68,348.28,354.92,359.58,349.73,338.63,330.46,336.02,337.35,343.78,332.27,330.08,336.69,325.97,319.35,321.71,339.50,357.51,358.10,324.41,286.50,316.19,317.74,L7
