dates,nzd0330-0000,nzd0330-0001,nzd0330-0002,nzd0330-0003,nzd0330-0004,nzd0330-0005,nzd0330-0006,nzd0330-0007,nzd0330-0008,nzd0330-0009,nzd0330-0010,nzd0330-0011,nzd0330-0012,nzd0330-0013,nzd0330-0014,nzd0330-0015,nzd0330-0016,nzd0330-0017,nzd0330-0018,nzd0330-0019,nzd0330-0020,nzd0330-0021,nzd0330-0022,nzd0330-0023,nzd0330-0024,nzd0330-0025,nzd0330-0026,nzd0330-0027,nzd0330-0028,nzd0330-0029,nzd0330-0030,nzd0330-0031,nzd0330-0032,nzd0330-0033,nzd0330-0034,nzd0330-0035,nzd0330-0036,nzd0330-0037,nzd0330-0038,nzd0330-0039,nzd0330-0040,nzd0330-0041,nzd0330-0042,nzd0330-0043,nzd0330-0044,nzd0330-0045,nzd0330-0046,nzd0330-0047,nzd0330-0048,nzd0330-0049,nzd0330-0050,nzd0330-0051,nzd0330-0052,nzd0330-0053,nzd0330-0054,nzd0330-0055,nzd0330-0056,nzd0330-0057,nzd0330-0058,nzd0330-0059,nzd0330-0060,nzd0330-0061,nzd0330-0062,satname
2006-11-20 21:49:20+00:00,343.06,344.94,349.65,356.43,358.18,352.42,354.06,350.06,346.27,351.36,345.22,343.79,332.42,332.89,337.35,343.02,339.71,339.87,344.23,339.15,337.15,330.58,333.01,326.95,327.89,329.45,326.70,332.30,335.15,331.75,321.83,322.95,318.37,314.23,308.68,311.91,317.10,334.17,337.44,331.02,332.76,336.75,346.79,334.28,332.56,324.60,326.20,319.14,321.66,344.08,340.73,348.52,345.39,365.49,373.88,358.87,350.04,343.53,348.08,354.27,356.39,344.10,348.70,L5
2006-12-06 21:49:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.72,319.21,319.57,325.46,324.94,314.09,310.42,313.07,317.35,327.41,329.74,324.43,324.30,321.34,335.36,325.51,333.06,332.72,332.96,318.41,331.55,348.31,351.52,353.99,338.64,360.19,366.06,351.12,345.92,333.77,349.82,360.07,363.08,351.67,355.21,L5
2006-12-13 21:55:43+00:00,343.84,338.58,315.89,330.98,335.02,344.59,344.65,337.11,329.16,330.88,329.52,333.90,321.60,312.95,318.48,328.39,332.16,333.82,319.19,309.45,306.92,312.08,309.01,313.41,,,,,,,,,,,,,,,,,,,,,,316.65,317.69,312.31,313.43,325.92,325.40,327.38,321.40,348.85,356.88,343.23,342.31,331.10,339.57,351.97,348.10,338.43,338.13,L5
2006-12-29 21:55:50+00:00,333.62,342.23,324.92,333.44,336.22,336.69,331.47,330.55,327.76,333.06,331.54,335.14,333.27,319.82,317.37,322.62,326.97,329.17,329.36,312.70,310.79,318.30,315.83,310.24,304.26,300.71,304.01,313.85,312.93,305.34,305.53,312.98,308.39,302.94,280.44,289.18,299.26,313.34,312.19,306.62,305.86,312.96,323.80,315.96,319.76,316.58,317.43,306.80,315.73,321.54,321.49,323.80,317.91,344.20,352.49,337.54,333.82,327.17,333.60,345.34,344.32,337.65,340.17,L5
2007-01-22 21:50:55+00:00,360.04,360.37,360.78,,,,365.89,356.12,359.76,358.03,357.29,359.18,344.12,337.19,339.78,343.61,342.99,341.76,,,,337.82,336.20,330.76,324.40,325.73,324.47,324.36,323.39,317.47,325.56,322.70,,,,,321.23,331.39,336.70,328.25,334.01,335.73,344.13,333.99,336.86,333.43,,,,351.72,342.14,348.21,338.86,369.96,376.37,363.57,356.89,344.22,353.50,,,,357.30,L7
2007-01-30 21:55:36+00:00,354.62,360.90,368.97,370.87,360.46,346.56,340.53,345.43,342.41,346.41,352.12,345.33,347.88,341.09,326.23,329.76,345.43,347.11,341.16,341.47,336.07,331.95,332.32,326.54,319.76,325.55,321.86,330.38,329.43,320.14,325.86,330.90,327.08,316.13,310.61,313.77,319.66,335.37,333.96,326.22,340.44,341.20,349.37,341.77,349.31,343.08,340.66,318.82,329.92,362.71,340.37,353.17,349.00,376.83,383.68,375.16,369.36,351.13,363.90,371.34,358.11,353.98,369.50,L5
2007-02-08 21:49:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.56,368.93,374.74,365.30,354.36,341.62,350.05,359.31,358.61,344.70,349.50,L5
2007-03-04 21:44:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.76,314.49,306.09,307.29,327.50,336.59,329.73,327.25,,,,,,,314.77,319.71,342.92,339.45,349.50,346.24,371.97,,,,,,,381.43,374.85,375.42,L7
2007-03-20 21:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.13,367.18,346.47,343.68,333.86,345.50,356.68,355.62,,,L7
2007-04-05 21:45:00+00:00,371.74,368.97,369.59,372.25,374.21,375.58,371.36,366.28,366.14,,,,,,,337.18,351.85,350.67,348.85,345.31,342.66,333.78,334.08,,,,,,,328.31,329.88,330.74,332.92,321.40,320.30,323.37,324.39,,,,,,,343.35,350.09,338.99,342.89,,,,,,,,,,,,,,,,,L7
2007-05-30 21:50:54+00:00,,357.15,368.97,,363.74,366.04,361.46,359.23,364.58,362.87,357.14,350.62,348.58,,,,329.36,335.79,333.23,332.21,327.59,324.31,327.99,328.71,325.46,318.98,323.35,323.39,,,314.83,318.46,324.82,312.40,316.36,309.91,315.68,336.85,333.71,324.88,333.19,,,,332.17,328.31,329.81,323.97,320.65,,349.83,350.76,348.79,370.99,,,,335.98,350.80,353.70,358.69,348.98,346.79,L7
2007-06-08 21:44:44+00:00,,,,,,,355.14,350.84,350.34,348.58,338.22,325.88,318.71,317.80,,,,,,,326.89,324.33,317.82,315.30,312.27,306.57,307.26,312.11,,,,,,,312.44,303.99,311.69,325.23,324.77,,,,,,,,,,,,,,,,,,,,,,,,,L7
2007-07-01 21:50:53+00:00,360.30,350.07,348.71,,,,,349.55,345.40,348.83,352.90,354.57,348.04,339.30,337.72,338.25,335.06,332.89,338.77,,,,325.24,322.41,318.14,315.31,323.04,327.55,330.41,322.82,320.38,324.69,326.06,,,308.81,317.23,329.81,329.36,,326.49,329.91,341.45,330.08,334.25,326.25,,,,340.09,337.71,344.07,342.90,367.35,366.95,357.60,351.04,339.14,348.91,,,,348.80,L7
2007-09-12 21:44:17+00:00,,,,,,,,,,,,,,,,342.40,342.44,328.96,326.60,329.06,331.30,325.82,319.85,,,,,,,312.05,307.61,317.49,317.92,313.95,311.27,298.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2007-10-05 21:50:18+00:00,365.59,362.00,367.85,368.85,366.71,306.95,,,347.20,356.49,358.16,357.62,353.92,348.48,349.93,349.80,351.25,354.36,342.49,345.86,,,,328.68,327.01,326.45,328.70,333.18,324.66,325.90,328.07,334.01,336.96,324.51,,,,339.59,333.42,329.29,333.77,336.20,350.78,334.72,342.52,332.57,338.87,,,,352.65,352.76,351.15,376.45,384.54,363.82,358.79,343.63,357.80,363.70,,,,L7
2007-10-30 21:44:26+00:00,,,,,,,,,,,,,,,,,,,,,344.30,348.38,341.82,341.00,339.13,336.15,336.30,341.00,,,,,,,330.65,328.29,328.83,352.90,346.26,342.43,341.59,,,,,,,,,,,,,,,,,,,,,,,L7
2007-11-22 21:50:49+00:00,353.83,360.75,367.43,364.96,358.08,,,,348.64,347.58,348.61,345.91,346.46,344.26,335.05,333.52,329.97,339.29,339.19,336.03,,,,323.45,310.40,313.38,322.83,327.56,325.53,309.72,314.43,323.37,318.69,,,,,334.63,334.46,320.40,328.78,332.81,347.49,334.63,343.09,331.63,336.96,,,,342.29,350.64,342.97,371.96,378.03,359.08,351.98,340.89,352.62,357.90,,,,L7
2008-01-10 21:45:41+00:00,364.65,357.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2008-02-10 21:50:56+00:00,,,,,,,,,,,,,,,317.63,314.36,321.81,322.93,331.52,338.20,334.22,328.40,321.52,320.25,,,,319.65,315.53,308.05,313.08,310.89,313.71,313.97,315.26,313.79,316.26,330.59,,,326.94,328.98,337.07,332.05,335.23,328.18,330.85,320.55,327.73,345.95,345.35,,,369.77,369.51,356.59,348.02,338.17,347.64,357.73,358.24,347.41,354.33,L7
2008-02-19 21:44:43+00:00,337.29,331.59,341.95,,,,,,,,,,,,,,,,,,,,,313.80,310.13,315.28,326.81,331.09,318.57,309.02,311.61,,,,,,,327.16,333.89,320.51,323.25,324.53,,,,,,,,,,,,,,,,,,,,,,L7
2008-02-26 21:50:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,328.04,330.23,329.48,319.53,317.57,319.70,324.45,327.71,325.28,320.88,317.01,,,328.59,328.58,329.76,330.44,337.59,330.08,340.43,333.04,334.73,324.27,333.15,,,337.07,337.05,367.85,371.84,355.31,352.44,339.43,351.87,358.66,358.89,350.74,,L7
2008-03-06 21:44:38+00:00,,,,,,,,,,,,,,,,,,,,,,336.62,332.69,323.37,326.30,327.42,329.19,336.03,322.00,,,,,,,302.13,307.94,323.32,328.87,320.03,,,,,,,,,,,,,,,,,,,,,,,,L7
2008-05-16 21:50:38+00:00,342.46,336.83,341.52,,,,341.06,342.77,339.65,351.21,352.39,332.57,319.54,324.11,325.38,326.45,336.15,336.07,,,,334.27,328.81,320.53,317.20,320.58,324.41,333.38,329.80,326.99,324.42,323.88,,,,327.33,328.00,343.81,341.46,341.50,337.92,330.94,337.83,329.14,330.33,,,,332.70,,352.24,347.74,349.04,370.72,369.88,363.57,363.14,346.07,,,,357.40,362.53,L7
2008-06-01 21:50:30+00:00,321.61,319.84,332.17,,337.40,334.40,332.31,,,,327.61,327.10,330.75,329.01,,,,,,,330.05,326.59,,,,314.89,321.65,,318.69,310.83,309.90,314.69,317.80,326.16,317.27,312.71,,,340.13,338.01,333.23,332.19,344.59,323.92,323.77,321.47,333.11,314.82,324.79,,,,333.50,357.23,354.70,333.98,334.11,328.58,340.72,341.13,343.13,335.72,,L7
2008-06-10 21:44:15+00:00,,,,,,,,346.15,345.34,341.38,333.62,331.02,334.98,328.17,328.37,,,,,,,,326.64,325.59,324.35,329.40,332.18,327.75,324.12,,,,,,,,310.47,331.37,332.42,,,327.46,,,,,,,,,,,,,,,,,,,,,,L7
2008-07-03 21:50:11+00:00,,,349.57,351.51,350.53,350.86,350.67,,354.71,358.52,350.25,344.25,336.59,333.45,,,,338.62,342.81,336.72,334.53,333.02,335.38,330.62,327.67,321.22,321.95,323.94,317.77,,,321.56,324.33,327.82,320.59,312.83,313.03,339.29,344.17,333.99,331.59,333.89,,,,322.96,329.63,317.40,330.75,342.51,342.28,342.01,341.24,361.85,363.42,,,,353.93,356.79,357.20,346.73,351.07,L7
2008-07-12 21:43:53+00:00,,,,,,,,,,,,,,,,,,349.27,346.69,347.22,347.35,347.62,354.90,351.31,342.75,,,,,,,321.50,325.80,322.12,315.58,305.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2008-08-20 21:49:46+00:00,,,330.99,338.75,340.16,338.18,337.88,,339.03,338.28,331.83,335.83,335.76,330.22,326.49,,,332.23,329.09,329.88,329.61,329.25,327.53,329.73,324.80,320.91,316.62,319.47,317.05,,,324.57,321.59,312.94,303.55,300.35,309.23,328.70,328.58,326.30,325.55,323.59,,,,325.66,324.15,319.02,325.09,345.11,345.46,345.95,345.38,369.61,369.75,,,,346.60,353.04,351.64,346.15,350.83,L7
2008-09-14 21:43:23+00:00,348.02,346.76,355.57,359.92,356.07,352.31,350.20,,,,,,,348.24,345.62,354.19,356.42,351.05,362.85,359.62,353.82,,,,,,,350.61,345.90,341.68,329.71,339.59,333.81,329.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2008-09-21 21:49:29+00:00,347.22,,,,,,,,,,,,,,,,,,,,,337.39,332.11,327.24,321.59,324.62,334.46,340.39,337.76,337.74,,,,318.21,315.22,321.33,320.17,331.01,334.37,333.71,335.00,333.89,342.08,338.45,,,326.09,324.62,336.71,350.57,345.95,350.13,352.69,378.14,384.64,368.07,365.61,,,,358.98,351.43,359.41,L7
2008-09-30 21:43:13+00:00,,,332.15,333.86,339.14,344.03,340.68,,340.61,338.40,,,,,,,,328.04,333.72,336.29,335.57,331.13,326.52,328.67,,,,,,,308.83,311.84,315.44,314.19,313.17,309.00,307.38,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2008-11-17 21:43:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.59,336.93,333.85,333.88,337.51,332.71,330.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2008-12-03 21:43:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.76,336.57,336.88,331.73,331.01,333.57,334.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2008-12-10 21:50:06+00:00,321.71,330.90,,,,332.06,330.91,329.54,323.56,324.43,323.97,324.24,324.67,320.76,320.62,327.06,321.28,,,,329.55,319.93,312.16,314.72,314.64,314.33,312.31,318.55,312.46,311.22,311.78,,,,311.39,313.76,314.12,326.82,322.14,316.84,318.22,317.10,326.21,313.25,,,,305.21,312.16,326.62,328.21,331.49,327.20,349.59,349.52,330.96,328.94,,,,338.98,330.83,334.77,L7
2009-02-21 21:44:26+00:00,344.97,341.28,350.26,355.63,351.63,,,,,,,,,,,,,,,,,,,,,,342.74,346.06,340.34,327.53,329.70,337.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2009-02-28 21:50:41+00:00,329.27,,,,,,351.06,347.71,341.90,342.73,329.24,327.55,326.84,324.32,324.64,330.81,334.87,331.58,,,,,,,,,,,,,,,,,,,325.59,329.13,330.19,339.61,337.61,331.08,335.32,328.58,332.58,,,,319.31,335.49,335.73,338.51,330.96,361.73,370.22,354.91,350.95,340.19,,,,340.60,342.99,L7
2009-03-25 21:44:42+00:00,,,,,,,,,,,,,,,,,,,341.10,332.81,333.20,324.71,323.73,329.36,325.79,327.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2009-04-10 21:44:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.93,309.04,301.82,302.28,295.20,,,,,,,,,,,,,,,,L7
2009-04-17 21:51:00+00:00,345.22,343.61,347.47,348.65,,,,347.49,346.05,345.02,345.65,337.60,333.08,325.16,328.10,330.45,330.72,334.01,,,,336.67,333.30,327.72,325.52,327.35,330.36,342.56,343.28,331.38,332.96,341.67,347.93,,,326.59,327.16,334.70,344.17,349.20,333.46,331.39,340.55,330.65,339.02,329.23,,,,346.01,347.75,351.31,349.81,372.81,373.83,359.24,356.10,341.95,355.51,,,347.19,351.92,L7
2009-04-26 21:44:51+00:00,,,,,,,,,,,,,,,,,,,344.65,342.52,345.22,339.99,341.75,341.03,336.30,334.06,,,,,,,341.40,339.81,325.91,327.63,338.23,351.34,350.92,,,,,,,310.29,315.40,302.92,315.46,325.72,,,,,,,,,,,,,,L7
2009-05-28 21:44:55+00:00,317.29,333.52,342.02,,,,,,,330.07,325.68,320.63,317.30,312.21,328.25,326.58,328.17,342.09,,,,,,,319.58,326.06,327.72,325.83,332.08,328.71,326.16,,,,,,,335.36,337.46,337.92,339.35,331.53,343.07,332.48,,,,,,,,,,,,,,,,,,,,L7
2009-06-04 21:51:05+00:00,323.24,318.70,326.96,,324.63,326.59,328.21,,,,338.14,327.61,321.45,320.19,328.52,339.15,343.42,346.50,348.77,342.97,340.07,,,,309.72,314.69,325.46,332.00,328.03,320.32,325.22,343.39,347.61,341.25,327.01,,,,349.46,345.64,340.59,335.52,343.82,324.87,331.48,315.36,322.69,312.85,,,,346.18,344.93,365.56,366.84,351.52,351.45,342.57,357.01,354.12,357.42,,,L7
2009-07-06 21:51:00+00:00,330.15,330.49,335.06,,336.85,333.85,311.38,321.35,335.33,333.91,323.60,,,,328.14,336.80,336.12,342.65,337.44,341.92,339.50,339.21,339.11,332.03,327.31,,,,330.36,329.88,328.67,335.70,331.49,332.03,328.46,325.54,330.23,339.06,341.89,,,338.16,342.17,331.01,334.27,326.18,323.19,309.92,317.56,338.48,336.86,338.87,,,,349.89,346.47,338.85,346.38,350.32,354.04,338.74,342.16,L7
2009-08-07 21:50:50+00:00,344.35,339.21,347.32,355.47,346.46,337.69,341.21,338.53,334.56,342.09,,,,338.72,342.82,343.67,349.74,358.34,351.59,349.79,353.43,351.22,346.12,343.86,,,,360.06,350.69,342.60,341.75,348.73,346.71,337.62,333.30,324.98,333.83,348.99,,,353.91,347.57,357.06,345.56,349.45,344.71,339.64,324.18,337.26,360.47,353.78,,,,389.68,370.76,361.93,356.27,365.27,366.31,367.07,358.85,355.00,L7
2009-09-01 21:44:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.09,339.12,332.32,331.41,334.46,333.53,330.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2009-09-08 21:50:49+00:00,329.27,323.90,334.04,337.55,340.43,340.03,323.71,316.69,,,,306.89,311.77,312.43,316.91,324.20,325.41,335.96,342.22,343.34,344.72,337.88,338.66,,,,333.81,343.90,350.56,342.71,334.89,334.49,329.07,323.26,320.07,325.78,,,,339.86,337.05,331.19,338.90,333.28,336.29,329.39,329.28,321.43,331.23,350.41,,,345.38,373.42,369.79,361.05,350.67,343.75,349.29,357.41,355.29,350.75,351.35,L7
2009-10-10 21:50:42+00:00,318.29,314.72,320.75,323.33,,,,312.50,316.05,328.03,325.26,311.66,305.59,302.88,313.53,319.19,325.26,319.58,,,,322.34,325.15,326.86,324.24,321.31,328.74,327.21,322.96,327.96,326.04,324.68,,,,305.72,318.41,331.14,338.87,330.84,328.22,321.92,331.93,326.40,329.69,324.29,,,328.68,344.66,347.53,344.10,340.17,365.48,367.90,354.96,351.12,339.35,350.94,,,344.41,352.04,L7
2009-12-29 21:51:54+00:00,326.64,328.56,,,,,320.61,324.40,333.42,340.00,339.03,330.29,329.51,321.94,321.57,326.85,323.18,,,,323.81,325.07,322.85,319.24,320.22,313.20,315.67,323.09,323.04,312.31,312.60,,,,316.72,312.79,314.68,334.30,330.81,321.00,323.86,319.68,336.37,317.67,326.11,,,306.00,315.62,340.79,336.79,336.13,334.99,345.53,352.00,347.19,333.10,321.67,,,341.88,335.00,338.56,L7
2010-03-03 21:52:42+00:00,337.25,335.44,339.36,346.06,347.00,356.68,357.40,,341.50,,,,327.82,331.66,337.34,339.42,318.52,,332.10,337.87,334.50,334.66,330.68,330.83,,,,341.74,333.65,329.99,323.02,327.02,329.25,328.67,326.82,323.00,329.95,331.69,,,,331.81,340.16,330.40,333.22,327.47,329.16,316.39,325.79,343.35,336.57,,,,367.54,358.84,350.27,336.47,348.45,355.66,355.14,344.86,353.26,L7
2010-03-12 21:46:35+00:00,325.58,324.31,331.53,340.51,344.22,347.46,,,,,,,316.75,319.03,319.50,323.36,318.41,317.15,324.94,324.32,328.70,,,,,,330.69,336.92,329.39,320.05,317.13,326.94,327.23,323.78,327.03,,,,,,323.50,325.62,336.71,324.88,324.00,322.57,322.87,,,,,,,,,,,,,,,,,L7
2010-03-19 21:52:48+00:00,,,,,,,,,,,,,,,,,,,318.44,319.58,325.76,325.30,327.87,323.45,323.22,323.94,332.15,335.48,328.36,,,,319.37,317.92,313.02,309.92,305.84,320.92,330.85,328.75,326.27,327.45,338.85,,,,319.27,305.79,321.90,334.87,335.26,345.29,333.88,363.21,364.73,351.33,,,,345.96,348.99,339.45,343.91,L7
2010-04-13 21:46:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.69,335.59,330.03,338.93,336.28,331.80,339.22,,,,,,,366.74,351.48,353.47,352.80,346.88,,,,,,,,,,,,,,,,,L7
2010-05-06 21:52:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.70,316.80,323.48,322.97,320.77,327.76,323.59,328.14,324.25,319.34,325.46,,,320.60,321.89,311.87,328.64,337.02,346.94,334.54,342.02,364.49,364.49,357.45,,,,357.30,359.03,353.15,350.92,L7
2010-07-02 21:46:40+00:00,345.52,347.26,351.56,,360.42,,,,,,,346.25,341.77,336.67,338.49,339.54,339.94,332.00,344.58,,,,,,,,347.85,350.32,341.23,333.56,330.98,335.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2010-07-18 21:46:41+00:00,332.85,343.31,342.90,,354.44,,,,,,,332.43,328.73,316.36,319.62,335.77,351.14,346.89,343.84,,,,,,,,335.65,334.01,326.83,322.61,324.22,327.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2010-07-25 21:52:52+00:00,326.36,331.68,333.47,,337.30,,,,338.12,346.47,335.04,326.43,329.04,322.95,322.80,339.22,336.85,333.29,335.47,332.33,,,331.83,330.63,327.27,332.28,334.47,,330.28,318.84,315.78,326.15,327.06,,,,330.78,341.70,340.60,340.43,328.64,330.28,329.41,319.03,325.21,315.17,315.04,,,,341.51,341.54,341.13,361.18,365.39,345.24,338.94,336.84,342.74,347.13,,,,L7
2010-08-10 21:52:51+00:00,345.72,334.32,336.20,338.19,330.13,328.93,331.48,,,,,323.56,331.50,325.17,335.98,344.09,343.74,334.19,333.73,339.44,342.69,339.36,,,,336.34,339.85,341.99,334.52,332.70,325.10,329.79,330.96,331.74,335.96,319.75,,,,334.62,332.47,328.10,335.95,326.09,332.87,321.46,325.11,314.85,323.40,,,,344.19,370.96,369.41,358.41,350.45,342.84,355.30,358.23,358.45,348.69,,L7
2010-09-20 21:46:45+00:00,,,,,345.85,345.15,339.52,,325.04,345.38,345.90,346.90,340.43,,,,,,,343.38,348.60,350.89,347.04,352.94,352.91,335.89,352.23,,,,,,,335.33,331.19,328.60,330.54,339.18,340.27,,,,,,,,,,,,,,,,,,,,,,,,,L7
2010-09-27 21:52:55+00:00,342.26,334.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2010-10-06 21:46:45+00:00,341.35,338.88,,,,,,,,342.42,342.08,347.52,341.75,333.24,327.90,339.58,338.10,,,,,,,344.35,334.21,336.14,341.29,345.15,341.22,336.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2010-12-09 21:47:27+00:00,345.72,341.65,351.80,357.88,351.01,353.21,357.25,335.37,352.52,,,,,,,346.47,340.52,323.65,354.87,357.23,355.51,359.07,348.32,,,,,,,348.32,355.13,350.75,353.45,358.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2010-12-25 21:47:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.12,313.03,314.00,320.95,310.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2011-01-01 21:53:50+00:00,323.64,,,,,,,,,,,,,,,332.64,323.67,,,,338.96,333.98,332.21,329.01,323.49,326.47,333.54,337.83,332.11,320.16,,,,,,,,,,,,,,,,,,299.89,289.68,,323.11,322.75,315.14,,345.73,346.97,334.50,343.53,,,,,,L7
2011-01-02 21:44:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,342.63,346.24,353.75,344.74,338.51,333.76,334.45,334.10,331.22,333.33,331.74,332.33,340.44,346.36,341.64,341.84,342.01,353.96,343.39,336.47,325.27,332.94,320.53,328.41,368.01,,,,,,,,,,,,,,L5
2011-01-25 21:50:35+00:00,,,,,,,,,,,,,,,333.87,327.29,335.64,340.24,343.33,346.18,342.83,340.92,339.73,337.19,336.28,329.75,334.78,334.66,335.47,332.11,333.91,339.23,338.19,338.74,336.90,331.03,334.55,343.10,339.75,342.89,339.35,328.75,339.53,331.70,340.27,341.37,338.74,326.91,343.93,367.70,360.59,345.28,344.64,376.52,379.10,366.00,357.78,355.38,370.16,371.41,368.83,365.20,366.63,L5
2011-05-18 21:48:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.39,352.36,360.25,365.02,360.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2011-06-26 21:54:10+00:00,321.06,320.55,337.56,,333.27,344.80,342.93,,333.02,338.00,335.91,,,,328.96,335.08,335.64,341.76,346.29,348.35,346.91,340.77,336.77,331.80,327.18,,,,329.92,329.11,322.63,332.66,339.06,346.81,336.47,327.37,336.84,338.74,347.86,,,330.61,339.47,326.66,334.39,323.97,319.14,320.01,330.47,341.17,340.65,348.84,,,364.87,350.69,346.47,338.74,348.99,351.98,359.17,351.46,349.70,L7
2011-07-28 21:54:07+00:00,,,,345.13,336.17,344.82,341.44,346.37,346.42,344.44,338.46,336.84,330.97,321.20,320.65,,,346.87,345.08,343.85,338.53,338.53,335.30,338.86,327.24,323.49,333.06,340.64,337.36,,,339.97,343.75,344.27,335.13,325.08,331.53,340.61,346.52,337.63,335.88,327.99,,,,336.43,333.08,331.53,340.91,361.26,352.44,346.85,341.16,365.80,367.25,355.24,,,360.15,362.49,360.89,354.98,360.72,L7
2011-08-06 21:47:54+00:00,,,,,,,,,,,,,,,,,,,,342.32,334.05,333.99,334.72,332.78,342.46,338.44,344.93,,,,,,,332.80,323.09,325.14,327.61,335.34,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2011-08-22 21:47:52+00:00,330.93,328.61,347.51,349.08,336.15,345.23,,,,,,,334.01,323.85,319.52,329.86,342.83,334.24,340.17,343.69,,,,,,,,332.35,327.27,329.67,332.77,334.17,338.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2011-09-07 21:47:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.60,343.80,343.46,340.95,335.14,343.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2011-09-14 21:53:55+00:00,322.53,321.33,334.43,334.41,324.64,313.15,331.70,,,,329.23,323.44,317.66,313.15,315.80,322.70,325.57,316.39,318.04,319.73,321.25,326.46,,,,310.10,310.56,315.40,314.77,311.20,309.82,315.37,319.88,318.05,315.18,319.04,,,328.61,321.87,321.17,319.80,330.55,322.41,330.95,319.40,317.87,306.18,314.57,,,,335.82,356.99,364.94,346.27,346.30,333.11,339.84,351.54,347.42,341.52,,L7
2011-10-16 21:53:56+00:00,338.57,334.22,328.94,335.45,,,,335.22,339.49,332.73,329.91,324.46,321.64,325.77,322.28,320.88,327.65,329.47,330.39,,,,334.55,327.16,323.33,319.73,321.35,320.59,317.59,319.54,309.07,310.13,321.41,,,,323.43,328.94,329.57,330.78,323.31,317.46,331.99,322.06,330.54,321.31,,,,339.91,338.43,340.43,338.70,364.76,367.32,352.19,348.89,328.87,343.08,,,,352.57,L7
2012-01-04 21:54:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,343.75,340.95,,,349.66,342.81,336.84,332.95,341.23,338.26,341.29,338.53,341.61,352.27,348.63,,,,357.88,342.97,349.20,336.99,339.28,324.65,347.38,367.27,356.96,363.88,,,,360.78,364.71,347.83,361.10,369.72,367.15,359.17,359.64,L7
2012-03-17 21:48:35+00:00,,,,,,,352.18,353.61,358.39,359.27,356.81,348.54,341.37,334.74,334.50,,,,,,,336.48,330.99,334.70,331.49,334.37,341.51,347.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2012-03-24 21:54:46+00:00,337.30,340.16,,,,348.68,350.74,335.87,340.18,343.47,344.14,340.24,334.22,330.46,330.08,331.51,338.81,,,,333.80,336.15,326.60,325.98,324.71,327.84,334.15,336.93,325.28,316.52,313.21,,,322.36,325.74,327.90,327.43,332.76,326.73,328.33,327.81,325.40,331.07,321.71,,,,308.45,317.45,329.30,330.31,338.34,334.05,352.78,361.94,343.09,341.41,,,,346.16,339.32,344.10,L7
