dates,nzd0596-0000,nzd0596-0001,nzd0596-0002,nzd0596-0003,nzd0596-0004,nzd0596-0005,nzd0596-0006,nzd0596-0007,nzd0596-0008,nzd0596-0009,nzd0596-0010,nzd0596-0011,nzd0596-0012,nzd0596-0013,nzd0596-0014,nzd0596-0015,nzd0596-0016,nzd0596-0017,nzd0596-0018,nzd0596-0019,nzd0596-0020,nzd0596-0021,nzd0596-0022,nzd0596-0023,nzd0596-0024,nzd0596-0025,nzd0596-0026,nzd0596-0027,nzd0596-0028,nzd0596-0029,nzd0596-0030,nzd0596-0031,nzd0596-0032,nzd0596-0033,nzd0596-0034,nzd0596-0035,nzd0596-0036,nzd0596-0037,nzd0596-0038,nzd0596-0039,nzd0596-0040,nzd0596-0041,nzd0596-0042,nzd0596-0043,nzd0596-0044,nzd0596-0045,nzd0596-0046,nzd0596-0047,nzd0596-0048,nzd0596-0049,nzd0596-0050,nzd0596-0051,nzd0596-0052,nzd0596-0053,nzd0596-0054,nzd0596-0055,nzd0596-0056,nzd0596-0057,nzd0596-0058,nzd0596-0059,nzd0596-0060,nzd0596-0061,nzd0596-0062,nzd0596-0063,nzd0596-0064,satname
2006-08-19 22:20:27+00:00,126.14,103.55,187.06,181.99,197.55,132.80,127.15,111.81,173.77,130.45,136.22,137.67,146.69,147.07,144.04,148.56,158.53,149.92,160.43,172.50,201.92,197.13,134.73,154.00,161.82,166.24,173.65,167.09,161.75,146.65,150.60,147.40,152.10,152.12,149.41,164.61,148.63,143.56,142.79,149.53,152.72,160.84,167.70,169.58,165.79,164.81,165.38,165.93,168.54,166.92,199.35,206.53,197.84,192.24,185.93,153.34,134.68,174.64,173.32,182.44,181.21,179.11,181.65,187.95,197.58,L5
2006-09-28 22:16:24+00:00,137.86,118.80,190.93,186.80,196.20,141.31,136.51,123.91,185.24,139.17,140.90,137.47,146.76,147.85,144.04,148.56,158.53,157.01,166.04,175.83,201.73,198.95,145.42,162.07,168.53,166.24,174.18,170.73,164.02,146.65,156.44,154.25,157.21,158.00,155.43,168.22,154.02,149.20,147.50,153.20,157.71,165.78,172.60,174.86,171.62,170.97,170.75,170.48,173.37,174.70,197.97,205.20,195.41,189.15,182.28,157.57,140.96,174.59,174.58,182.61,181.40,180.37,183.26,189.81,198.98,L7
2006-12-09 22:21:36+00:00,155.36,138.04,193.83,194.26,197.15,161.41,154.18,139.78,199.46,154.14,151.44,147.57,157.51,156.91,156.78,161.29,168.19,167.41,175.34,181.62,198.57,199.56,164.98,178.42,181.31,177.73,180.59,180.78,173.62,161.00,169.31,168.13,164.98,166.75,166.39,178.07,162.68,161.08,161.58,165.00,165.48,173.38,182.62,185.87,185.20,181.80,180.62,177.24,179.95,184.66,189.43,196.58,183.32,179.02,167.24,151.40,138.62,172.88,174.99,183.00,184.04,187.42,188.64,195.55,206.03,L5
2007-01-02 22:17:11+00:00,177.41,166.05,194.98,196.72,195.76,177.13,172.84,160.30,200.12,168.44,164.97,161.47,170.98,171.31,172.64,176.35,180.32,179.09,183.97,188.26,200.20,202.93,182.62,191.99,193.76,191.79,189.34,192.62,183.00,178.26,181.84,179.40,177.17,179.71,177.90,185.46,175.67,174.28,177.30,177.82,178.43,185.42,194.15,196.48,196.37,192.41,190.33,187.96,191.51,190.36,197.79,200.58,187.07,182.09,171.95,164.35,165.76,179.50,182.37,185.58,188.15,193.45,194.93,200.88,210.65,L7
2007-01-26 22:21:54+00:00,182.00,172.17,195.59,196.54,196.10,180.96,177.63,166.03,198.99,171.75,168.55,167.41,176.85,177.38,180.32,183.20,186.49,184.08,188.25,191.64,201.44,205.81,188.39,195.87,197.42,196.42,192.08,193.86,185.35,182.11,184.74,182.25,179.97,182.31,181.94,187.97,179.34,177.82,180.56,181.72,180.95,188.13,196.74,200.08,198.94,194.49,192.02,189.98,193.91,192.65,198.17,201.16,188.36,182.92,173.54,168.20,169.20,180.62,183.30,187.01,188.97,194.62,194.90,200.60,211.23,L5
2007-02-03 22:17:19+00:00,199.02,196.30,196.59,197.20,197.24,195.63,191.73,184.07,198.26,183.09,177.25,176.60,183.86,185.66,190.64,193.97,194.15,192.88,196.00,197.84,201.86,210.15,201.74,206.71,207.95,209.55,200.16,201.67,193.26,193.76,193.14,191.62,188.24,190.13,189.74,190.76,187.12,186.42,187.77,190.52,191.05,196.84,202.53,206.24,206.47,202.87,200.37,197.42,199.80,199.69,199.53,201.48,188.99,183.36,173.88,174.72,171.61,178.28,183.22,186.78,187.46,194.31,196.73,202.19,211.66,L7
2007-02-19 22:17:25+00:00,199.44,197.46,200.38,200.30,201.61,203.54,202.95,199.38,198.30,191.58,186.39,186.38,194.55,196.76,203.00,204.09,201.88,201.91,202.85,204.91,204.66,213.64,215.10,215.93,216.24,218.97,206.64,207.26,198.97,202.26,200.43,199.12,196.98,197.24,198.04,196.58,197.48,194.71,196.83,198.33,200.02,204.46,209.85,213.45,213.42,208.99,206.75,205.31,209.19,211.52,204.79,206.90,196.26,189.50,181.35,182.35,178.55,181.85,186.43,188.54,188.96,198.34,199.13,206.70,215.97,L7
2007-02-27 22:21:56+00:00,199.44,197.46,200.05,199.53,201.13,203.12,200.45,196.78,196.31,190.88,186.10,187.06,193.90,194.79,199.33,200.24,197.75,198.76,200.33,202.88,204.59,212.51,213.92,215.26,215.46,217.11,204.77,206.68,198.23,201.43,200.00,198.39,195.46,196.67,196.78,194.83,195.79,193.14,194.86,196.18,198.11,202.23,207.05,210.71,211.06,208.68,206.03,204.39,207.82,209.84,204.33,206.12,196.02,189.65,179.18,179.98,177.09,180.97,185.26,187.30,188.02,196.67,198.39,206.34,214.97,L5
2007-03-23 22:17:30+00:00,197.60,197.02,200.80,199.97,200.85,203.12,200.25,196.69,195.86,190.88,180.39,187.06,188.44,188.91,192.72,193.63,192.12,192.44,194.96,202.89,205.19,212.83,213.92,215.26,209.04,217.11,200.43,204.83,193.47,194.72,200.00,196.33,191.14,196.67,196.20,195.09,195.72,193.39,195.04,195.74,198.36,201.87,206.39,210.62,210.38,208.42,205.39,202.82,206.55,208.53,203.43,206.34,197.75,190.63,179.18,179.55,176.91,181.34,184.88,186.68,187.06,195.18,197.21,205.42,213.49,L7
2007-06-11 22:17:14+00:00,197.32,195.26,200.12,196.47,199.05,205.47,200.63,191.36,190.69,190.93,177.18,195.92,187.68,187.22,184.70,193.45,185.13,186.97,187.16,201.33,209.67,209.04,214.84,217.46,201.95,216.04,202.38,206.20,194.16,186.84,195.90,191.70,188.98,193.52,198.47,197.17,198.40,195.82,198.60,192.63,200.86,203.54,207.05,211.42,209.99,208.76,201.45,197.32,202.31,208.42,202.38,210.42,203.11,195.90,184.99,174.81,181.34,179.72,181.59,187.44,187.54,196.00,197.59,205.75,213.35,L7
2007-08-14 22:17:00+00:00,194.05,194.00,196.36,193.72,197.31,207.26,197.77,186.88,185.62,190.65,159.83,194.51,168.49,167.74,164.08,169.85,165.79,167.95,171.73,190.03,208.18,201.69,212.17,216.26,180.29,211.74,185.45,194.86,178.00,168.74,177.09,176.55,172.38,180.07,194.72,195.99,196.56,193.30,194.82,176.86,198.12,198.16,202.93,207.97,207.21,196.47,189.90,185.71,191.90,196.07,196.75,209.61,204.38,196.09,182.69,158.99,176.90,174.77,176.00,182.81,182.62,188.69,191.66,202.73,208.29,L7
2007-10-17 22:16:47+00:00,200.68,194.82,193.52,187.89,192.06,199.75,198.30,180.13,176.93,192.33,140.34,200.24,145.61,146.28,139.62,141.45,166.75,155.23,172.22,184.61,208.57,195.27,209.32,212.09,153.65,211.54,190.98,190.70,180.49,165.77,153.33,167.52,169.24,169.27,201.47,184.63,198.58,198.54,200.24,167.38,195.16,200.53,197.97,202.95,198.58,178.11,179.34,173.42,181.74,163.44,190.24,207.96,200.71,187.86,185.64,141.00,179.09,164.14,163.65,180.09,173.55,178.84,189.81,197.41,203.88,L7
2007-11-18 22:17:07+00:00,200.12,198.33,196.51,192.87,195.06,202.26,199.79,186.16,180.74,192.25,140.34,198.91,145.61,146.28,139.62,141.45,175.11,155.23,178.50,189.06,208.87,199.25,212.43,214.06,153.65,210.77,195.99,196.42,187.17,174.70,153.33,176.05,175.75,176.30,198.42,188.06,191.97,194.81,196.16,173.60,195.37,200.44,198.86,204.68,203.78,189.57,185.56,180.74,186.08,184.31,196.11,210.04,202.41,191.47,181.33,149.16,180.32,171.90,172.57,185.81,181.17,184.59,192.61,198.78,206.01,L7
2007-12-04 22:17:13+00:00,200.12,198.33,196.51,192.87,195.06,202.26,199.79,186.16,180.74,192.25,140.34,198.91,145.61,146.28,139.62,141.45,175.11,155.23,178.50,189.06,208.87,199.25,212.43,214.06,153.65,210.77,195.99,196.42,187.17,174.70,153.33,176.05,175.75,176.30,198.42,188.06,191.97,194.81,196.16,180.32,199.24,202.82,202.15,208.07,206.57,189.57,185.56,180.74,186.08,184.31,196.11,210.04,202.41,191.47,181.33,149.16,180.32,171.90,172.57,185.81,181.17,187.47,194.46,201.59,208.21,L7
2008-01-05 22:17:19+00:00,200.12,205.34,196.54,203.68,202.58,202.26,199.79,196.49,187.67,192.25,128.59,198.91,137.47,145.33,140.56,141.45,184.16,143.94,188.07,195.22,206.93,209.07,214.50,216.06,150.25,214.78,201.89,200.11,190.50,188.53,142.87,185.21,184.12,185.34,197.99,190.81,193.10,195.59,196.53,189.12,199.97,203.71,203.84,208.62,206.84,195.76,194.39,192.70,194.54,194.06,209.91,212.95,205.44,194.51,185.56,164.25,183.02,185.46,186.36,186.51,184.06,188.98,196.27,203.10,209.03,L7
2008-06-29 22:16:33+00:00,,,,,,,,,,,130.74,,142.17,141.09,142.82,148.30,,143.85,154.84,187.27,207.51,216.01,218.65,220.06,150.59,191.95,196.56,186.78,200.49,202.12,142.02,167.63,171.43,200.05,169.42,196.32,195.35,166.28,197.27,199.97,202.16,173.03,181.76,182.92,181.44,184.25,184.50,182.95,185.33,213.58,214.30,218.78,199.84,184.87,168.24,157.34,188.40,179.07,174.43,180.72,180.12,177.35,188.94,193.84,201.70,L7
2008-09-01 22:15:59+00:00,179.21,194.17,196.04,179.19,185.13,,,,,,138.66,,148.23,147.41,146.52,154.13,162.06,150.76,161.75,174.37,202.41,206.52,,,157.65,166.60,173.31,173.01,164.66,,153.87,146.71,152.34,,148.45,193.15,,145.98,,,178.50,158.91,160.55,162.38,159.47,161.64,163.74,165.76,172.45,200.97,205.82,207.34,190.63,179.90,142.46,142.59,175.73,175.37,169.34,178.66,176.38,169.93,180.35,187.39,195.75,L7
2008-10-19 22:15:43+00:00,179.21,194.17,196.04,179.19,185.13,,,,,,138.66,,148.23,147.41,146.52,154.13,182.66,168.43,175.27,184.36,203.58,209.24,214.42,216.22,173.57,180.18,184.65,184.90,185.92,201.45,169.27,162.44,167.61,198.71,162.97,190.78,188.57,161.12,194.70,198.73,188.59,170.70,173.63,176.19,173.35,173.86,176.14,176.02,180.47,203.32,204.57,203.31,193.76,185.04,159.47,152.49,170.93,174.62,173.59,181.03,180.72,179.46,186.68,192.76,198.34,L7
2008-10-27 22:10:37+00:00,184.28,187.56,192.81,187.50,193.26,195.28,192.74,188.97,184.07,186.71,153.43,192.91,164.56,163.63,165.49,168.85,187.36,176.30,179.28,188.55,205.89,210.16,211.69,208.10,179.53,185.08,188.06,188.67,187.99,196.64,174.94,170.10,173.61,193.62,168.74,190.72,189.78,168.38,192.62,195.06,190.29,177.18,180.33,182.40,178.33,177.86,180.00,180.49,184.06,201.68,201.83,196.36,189.84,182.91,159.69,157.26,174.46,174.65,174.39,181.53,181.84,181.47,185.39,191.85,195.51,L5
2008-12-22 22:16:31+00:00,188.94,190.41,193.50,192.37,198.46,199.38,195.23,192.20,187.74,191.19,163.47,191.56,170.94,171.69,174.12,176.86,190.91,181.47,184.16,192.54,206.99,209.70,210.92,208.46,184.85,189.99,192.80,192.29,191.63,197.78,180.24,176.04,178.15,194.35,173.36,192.05,189.27,172.69,192.55,193.43,192.24,182.20,185.40,187.11,183.81,183.16,184.62,184.43,188.96,203.24,203.80,200.41,190.06,183.31,166.11,164.01,177.44,176.64,176.52,182.64,183.59,184.21,186.47,192.30,196.54,L7
2009-01-23 22:16:42+00:00,190.59,191.58,194.86,194.96,199.87,201.30,197.00,195.57,191.19,193.56,179.42,191.84,186.31,187.06,189.19,189.07,192.63,192.33,193.44,199.43,207.96,209.51,210.64,211.14,198.57,200.99,201.47,203.45,194.60,199.38,193.00,190.96,191.73,197.20,185.89,194.70,193.24,186.94,195.94,196.01,193.41,194.40,195.22,197.51,193.54,192.51,192.87,191.31,196.39,204.12,205.74,201.96,190.42,186.48,175.69,176.40,179.06,180.26,182.60,186.10,186.24,188.46,188.49,195.08,198.65,L7
2009-02-24 22:16:58+00:00,194.77,195.53,198.51,199.00,203.23,204.95,200.62,199.51,195.80,198.12,186.25,197.42,189.90,193.43,195.84,196.17,196.71,197.16,198.38,203.05,211.04,212.15,213.16,213.44,203.22,205.86,205.94,207.19,199.21,202.55,196.84,195.15,196.29,201.40,190.50,197.21,196.84,191.17,199.84,200.56,197.13,197.81,199.68,202.09,197.19,196.68,196.42,194.83,200.08,207.28,209.36,207.18,196.25,191.88,183.05,182.19,184.12,184.09,186.05,189.71,187.94,190.76,190.32,197.76,204.07,L7
2009-03-28 22:17:13+00:00,193.29,194.60,197.50,200.75,204.11,204.95,192.32,194.13,195.80,184.93,196.16,187.15,188.72,191.68,195.21,205.22,195.17,196.48,196.71,201.56,209.78,211.34,213.16,204.25,202.87,204.64,204.79,207.29,197.31,193.45,193.68,202.49,194.91,201.40,194.14,195.82,193.89,198.09,199.84,200.56,199.05,198.03,199.70,202.11,197.17,197.04,196.54,195.19,199.02,205.96,207.67,205.27,193.57,188.99,182.43,187.11,185.80,181.66,184.77,188.82,186.52,189.12,188.56,195.81,202.97,L7
2009-05-15 22:17:24+00:00,194.27,198.00,199.48,201.99,204.78,208.18,192.21,195.42,199.71,184.48,200.56,185.72,186.59,190.58,193.16,207.53,192.75,193.80,196.66,200.97,209.98,211.03,214.13,202.32,203.59,205.19,205.79,208.78,196.14,191.86,192.51,208.48,194.92,206.60,196.70,198.98,195.94,202.96,204.65,204.22,200.48,199.32,199.50,201.95,197.16,198.52,196.68,195.18,200.70,207.92,212.58,212.47,195.83,190.53,189.50,208.33,193.79,185.53,187.44,191.03,186.13,187.17,187.62,195.55,206.82,L7
2009-07-02 22:17:20+00:00,192.95,198.64,201.02,201.95,203.43,210.53,174.36,195.42,203.87,167.24,204.05,172.03,175.17,178.17,180.53,210.85,181.54,181.12,186.79,191.28,208.42,211.93,216.51,188.19,191.63,194.54,196.40,196.92,182.68,178.21,180.37,185.67,183.62,211.98,185.23,199.97,198.51,191.00,210.78,189.77,201.28,186.47,188.79,190.73,186.74,188.98,187.27,187.31,191.88,207.92,211.50,210.47,196.18,189.27,181.50,214.11,197.50,185.12,184.29,190.03,182.02,181.85,184.88,194.52,205.23,L7
2009-09-04 22:17:08+00:00,178.89,192.80,194.01,188.99,196.49,,145.06,178.77,187.82,132.03,,143.28,149.11,148.92,150.11,,158.13,155.29,162.51,175.54,202.21,204.07,,156.75,162.21,165.44,170.77,176.83,155.34,150.10,153.17,146.01,154.88,191.36,172.19,191.31,185.88,158.53,,159.11,189.10,172.94,166.53,168.77,165.08,170.01,170.62,174.67,179.21,195.40,202.45,203.11,188.11,180.15,171.36,215.31,184.52,181.40,179.22,182.29,175.14,174.94,179.78,189.20,195.96,L7
2009-10-22 22:17:14+00:00,191.74,197.30,201.45,197.04,203.48,200.91,158.98,192.75,193.75,152.39,201.53,163.69,167.26,166.08,167.72,203.90,175.17,172.16,178.13,186.66,204.81,206.86,208.21,174.21,162.02,181.13,181.81,182.32,171.51,166.15,170.21,163.28,171.02,194.05,177.86,195.24,192.70,170.49,193.84,171.10,194.76,178.70,176.98,180.80,179.57,180.07,180.78,182.91,186.90,201.50,203.72,206.23,193.67,184.69,172.07,202.64,177.03,183.93,183.13,185.68,179.98,180.00,183.61,193.80,198.76,L7
2009-11-07 22:17:29+00:00,193.28,198.82,202.94,198.41,203.24,199.47,169.27,195.51,196.13,162.91,198.52,172.80,175.09,174.09,175.92,202.75,182.04,180.59,185.14,192.22,204.85,207.13,207.59,182.56,178.06,188.45,183.63,186.56,178.30,174.95,177.78,172.62,177.24,196.17,183.73,195.84,193.51,177.79,196.41,176.95,195.06,183.51,183.17,188.57,186.78,185.84,185.87,186.81,190.44,200.24,197.93,204.86,185.65,184.46,173.73,197.66,178.15,183.51,184.09,186.38,183.91,183.20,186.36,195.79,201.24,L7
2009-12-09 22:17:51+00:00,193.41,198.57,203.63,202.02,203.36,198.66,175.14,196.94,198.07,170.07,196.60,177.79,180.49,179.64,180.16,200.85,185.45,183.47,186.66,192.87,204.37,206.65,207.88,189.03,188.31,192.54,187.70,188.43,181.86,180.09,182.64,176.88,180.28,197.11,186.65,195.18,194.68,181.94,198.30,180.61,194.03,187.19,188.04,192.68,190.77,189.06,187.96,188.96,193.00,202.03,199.12,205.42,189.27,184.95,176.31,180.87,178.60,183.95,184.54,185.32,184.09,185.27,189.06,194.81,200.48,L7
2010-02-19 22:17:53+00:00,195.43,198.44,202.85,200.44,201.26,198.12,188.26,195.72,197.22,182.78,195.13,188.95,191.15,189.58,190.37,201.45,194.29,190.82,185.58,197.39,201.93,205.17,208.37,200.75,199.94,200.07,192.21,195.77,191.94,190.10,190.37,189.85,189.00,197.06,196.84,196.66,195.95,190.44,198.30,191.18,195.49,198.19,197.90,203.07,201.12,195.54,193.73,194.39,198.26,203.86,198.28,204.98,185.97,185.91,183.66,181.85,179.20,185.02,190.21,189.28,189.66,190.77,192.56,195.73,202.66,L5
2010-07-05 22:19:10+00:00,203.50,197.92,199.69,194.13,192.90,196.49,191.91,190.83,193.82,190.24,190.72,191.26,197.64,182.49,200.55,203.26,186.14,192.37,174.53,193.75,195.99,196.74,209.84,211.28,204.80,204.71,196.74,196.01,175.38,195.48,191.48,196.18,169.33,170.81,167.37,182.40,201.05,159.61,198.27,164.32,201.30,169.96,183.03,190.95,194.30,188.25,179.95,183.84,187.50,191.27,200.92,202.35,179.16,184.68,190.15,185.77,181.61,188.30,200.76,202.87,201.99,201.41,197.29,194.56,205.15,L7
2010-08-22 22:19:13+00:00,,,180.56,,,,,,,,,,,153.90,,,160.06,196.48,190.29,175.38,196.53,185.69,,,165.33,167.74,172.78,174.06,160.58,,162.18,,150.61,160.11,148.97,174.46,162.39,141.68,169.76,148.44,174.38,151.72,165.28,171.22,171.45,174.06,167.26,172.71,178.99,177.88,204.55,209.41,,189.46,157.04,151.09,180.58,180.07,180.43,181.05,176.76,178.54,182.49,188.08,196.33,L7
2010-10-25 22:19:27+00:00,190.09,192.24,188.60,193.74,195.86,198.71,195.11,200.24,199.61,195.14,196.38,194.23,194.98,169.52,207.92,206.98,173.82,200.25,197.49,186.60,198.44,192.05,204.23,202.29,185.96,185.69,181.64,187.11,174.86,199.39,182.44,195.11,165.36,172.59,165.66,183.22,179.06,158.72,183.78,166.94,189.25,170.07,180.69,184.68,184.26,183.95,177.49,182.44,188.10,188.46,203.96,207.63,191.86,189.33,173.23,168.55,181.18,185.49,184.21,184.35,181.20,188.08,188.80,192.69,200.69,L7
2010-11-02 22:16:48+00:00,191.78,191.80,192.06,199.79,201.40,202.86,198.66,200.63,201.86,196.20,195.15,195.23,195.35,177.48,205.12,203.06,180.25,201.91,200.17,192.38,200.52,195.13,199.96,198.98,189.13,187.84,188.15,192.75,180.70,197.81,187.92,196.78,172.05,177.62,172.83,185.87,182.46,164.30,184.08,171.78,189.83,176.42,184.78,187.71,187.57,185.91,179.82,185.61,190.03,190.38,202.82,202.22,186.70,188.78,172.19,168.79,179.26,182.66,179.85,180.93,180.32,188.11,191.40,194.76,202.96,L5
2010-12-20 22:16:50+00:00,197.55,196.52,196.49,204.01,204.55,204.29,201.35,202.40,203.54,201.05,200.10,198.73,197.83,182.11,205.61,204.13,186.64,204.51,203.48,197.59,204.12,199.99,206.68,206.88,197.02,194.25,194.18,196.63,186.42,201.91,194.79,202.83,179.78,183.90,178.71,188.62,186.61,171.95,188.12,178.13,194.44,182.81,190.56,192.71,193.24,191.06,186.33,190.47,194.30,196.41,207.72,206.96,192.88,192.74,175.61,173.90,182.96,186.25,183.48,183.77,183.15,191.42,196.68,199.43,205.93,L5
2011-01-13 22:20:15+00:00,198.06,197.90,198.03,202.88,203.43,203.57,201.89,202.25,201.41,198.87,199.08,198.89,198.67,188.69,204.56,204.02,191.94,205.49,206.48,199.93,204.94,202.25,205.84,207.76,199.21,197.17,194.93,196.63,195.70,202.01,196.64,200.85,190.39,195.03,191.18,196.01,188.68,186.87,189.08,191.89,195.48,196.08,199.05,200.13,199.83,196.26,192.46,195.27,197.58,201.58,208.04,205.00,189.16,191.32,176.49,173.88,181.87,186.94,183.98,184.25,184.81,192.85,196.98,199.85,207.10,L7
2011-01-21 22:16:54+00:00,201.49,201.91,201.75,206.54,206.80,206.69,204.50,204.93,203.96,201.64,202.54,203.77,202.57,193.81,207.90,207.34,196.85,207.58,208.79,202.49,207.23,205.63,208.88,211.20,204.22,201.81,199.42,200.40,199.97,205.76,199.95,203.71,193.62,198.17,195.71,199.01,192.58,190.76,194.08,194.72,197.94,198.75,201.55,203.62,202.92,200.09,196.98,199.70,201.73,206.74,211.38,209.69,193.43,195.55,183.42,180.39,186.88,190.84,187.13,187.37,187.93,197.23,200.21,203.14,212.02,L5
2011-02-06 22:16:56+00:00,200.50,201.93,202.13,204.99,205.65,204.63,202.73,204.29,202.32,200.03,200.20,202.51,201.81,195.01,206.65,206.43,197.43,207.40,209.14,204.44,207.68,206.83,209.13,210.30,202.58,201.03,198.43,199.93,199.03,204.56,199.84,202.85,193.87,197.25,195.82,198.94,193.00,191.85,194.87,196.12,199.20,200.01,202.00,203.85,203.18,200.10,197.19,199.72,201.72,206.70,210.93,211.50,193.68,194.42,184.45,181.36,186.81,191.73,187.86,188.26,189.95,198.23,199.99,202.92,212.49,L5
2011-02-14 22:20:24+00:00,200.50,201.93,202.13,204.99,205.65,204.63,202.73,204.29,202.32,200.03,200.20,202.51,201.81,195.01,206.65,206.43,197.43,207.40,209.14,204.44,207.68,206.83,209.13,210.30,202.58,201.03,198.43,199.93,199.03,204.56,200.32,204.11,194.48,197.37,195.37,198.07,192.82,191.97,194.84,195.63,199.03,199.95,201.60,203.00,201.91,198.94,196.15,198.83,201.20,205.55,208.86,209.42,192.55,192.81,182.66,179.89,186.53,190.96,187.11,188.03,189.15,196.44,198.15,201.39,210.78,L7
2011-03-02 22:20:30+00:00,198.68,200.08,204.00,203.10,204.19,202.88,200.85,201.85,199.46,200.03,196.44,198.94,197.33,198.48,203.26,204.32,200.40,205.32,206.10,210.00,209.14,210.61,207.97,207.57,206.16,202.51,198.22,202.06,199.96,201.86,203.62,202.49,197.80,198.83,199.32,199.18,196.98,195.91,197.18,198.71,201.86,203.33,203.55,205.35,204.19,201.13,198.16,199.91,201.76,206.22,206.33,207.23,190.21,191.25,184.48,181.86,187.64,191.61,187.63,189.26,189.84,196.94,197.94,201.96,210.85,L7
2011-04-03 22:20:35+00:00,198.68,200.08,204.00,203.10,204.19,202.88,200.85,201.85,199.46,200.03,196.44,192.21,190.02,198.48,203.26,204.32,200.40,205.32,206.10,210.00,204.39,210.61,207.97,207.57,206.16,202.51,198.22,202.06,199.96,201.86,203.62,202.49,197.80,198.83,199.32,199.18,196.98,195.91,197.18,198.71,201.86,203.33,196.13,205.35,197.79,196.40,194.36,196.46,197.86,206.22,202.86,202.97,188.82,190.38,183.10,179.54,186.30,189.86,186.23,187.45,187.90,194.54,196.05,200.74,209.47,L7
2011-08-09 22:20:22+00:00,187.72,188.94,187.19,191.81,195.47,192.38,189.53,187.15,182.32,,154.25,152.58,150.19,153.81,163.39,191.68,161.87,192.85,172.03,180.66,191.03,193.14,201.01,191.18,174.32,170.00,170.88,176.90,168.29,165.67,196.14,201.38,177.13,192.68,191.97,183.11,193.62,192.48,191.54,192.38,197.44,197.97,170.76,181.37,171.45,172.64,173.20,177.06,180.62,183.86,189.06,187.75,178.51,181.09,165.92,160.07,180.90,180.35,178.69,183.30,179.07,178.93,182.31,191.01,197.65,L7
2011-10-12 22:20:12+00:00,189.87,191.14,186.44,193.14,196.18,196.78,191.23,185.44,173.88,173.17,154.93,149.08,157.20,161.82,168.19,193.49,170.01,197.02,175.36,187.17,202.69,196.96,205.53,204.25,180.69,182.48,177.46,177.28,171.75,167.94,190.82,193.33,168.60,191.05,186.92,174.13,185.81,193.67,185.84,191.34,190.81,188.67,173.20,176.06,175.21,172.03,172.91,177.38,181.44,179.74,198.01,195.41,176.74,182.41,149.90,142.84,173.96,174.69,173.27,182.88,178.09,173.89,182.25,189.66,196.44,L7
2011-10-28 22:20:19+00:00,187.99,190.23,187.02,191.04,193.49,190.51,187.55,183.73,177.65,173.62,159.75,154.31,161.88,167.57,174.66,187.65,171.60,192.32,176.02,188.51,200.38,197.43,203.26,199.50,186.06,181.65,177.26,180.86,176.26,171.89,188.07,187.40,171.44,185.21,181.15,175.49,177.62,182.66,183.19,185.13,186.87,185.30,177.61,179.97,178.78,177.11,176.39,180.64,182.77,184.15,190.75,181.44,166.30,178.33,152.57,154.43,172.70,176.91,178.61,182.66,179.34,178.37,186.19,189.25,195.41,L7
2011-11-13 22:20:31+00:00,193.22,195.00,191.97,196.98,197.54,194.38,191.89,187.71,181.33,177.13,164.62,161.95,168.20,173.65,181.09,193.49,179.31,197.43,183.92,193.90,202.22,201.03,205.22,203.41,191.95,187.20,182.49,186.51,181.02,177.98,191.22,188.24,175.41,186.84,183.89,179.89,181.88,185.72,186.22,186.61,188.47,188.43,182.37,184.57,184.25,182.07,181.80,185.09,187.03,189.70,193.06,187.16,174.84,181.76,164.94,163.22,174.38,179.87,180.84,184.55,182.69,183.87,190.25,194.80,200.99,L7
2012-01-16 22:20:59+00:00,196.49,199.02,195.36,196.56,197.92,198.34,194.25,190.03,184.23,180.12,170.43,168.69,172.79,177.51,184.73,195.78,183.49,198.87,188.33,196.02,202.11,201.73,206.30,204.94,195.43,191.70,186.09,189.74,185.00,182.84,194.21,191.25,179.80,189.09,187.33,182.25,185.36,187.08,188.71,189.89,192.30,191.87,187.52,190.21,189.24,187.61,187.87,189.92,192.17,194.75,197.46,195.80,185.08,189.17,174.89,171.36,179.21,182.83,184.58,187.10,184.72,186.66,193.47,198.93,204.47,L7
2012-03-20 22:21:05+00:00,196.49,199.02,199.02,196.56,197.92,198.34,194.25,190.03,184.23,180.12,179.38,177.09,180.68,185.75,188.10,189.15,186.73,195.41,194.25,202.05,205.27,207.24,204.59,195.93,201.15,194.80,188.44,195.25,188.93,187.61,192.55,190.00,184.09,187.73,186.68,186.64,183.07,182.15,187.06,189.49,192.71,193.16,195.60,197.64,196.08,194.56,195.67,194.71,196.87,201.58,199.80,198.03,187.86,188.76,182.74,184.22,184.02,187.93,189.13,188.93,187.01,190.20,195.47,200.36,206.55,L7
2012-05-23 22:21:34+00:00,206.29,211.07,208.91,195.32,199.06,197.52,185.60,182.60,176.36,169.44,178.51,171.97,170.41,171.57,173.72,169.37,175.46,180.53,184.59,189.16,207.61,196.27,185.03,165.31,184.91,181.78,181.84,190.41,182.20,176.84,185.72,183.11,179.32,176.45,180.53,180.36,173.86,167.07,175.63,182.27,184.44,185.90,191.85,192.16,190.90,188.72,190.19,190.29,193.38,195.58,202.02,209.02,215.81,189.22,176.53,178.51,178.11,187.95,187.14,186.87,183.95,185.48,189.98,197.28,204.79,L7
