dates,nzd0596-0000,nzd0596-0001,nzd0596-0002,nzd0596-0003,nzd0596-0004,nzd0596-0005,nzd0596-0006,nzd0596-0007,nzd0596-0008,nzd0596-0009,nzd0596-0010,nzd0596-0011,nzd0596-0012,nzd0596-0013,nzd0596-0014,nzd0596-0015,nzd0596-0016,nzd0596-0017,nzd0596-0018,nzd0596-0019,nzd0596-0020,nzd0596-0021,nzd0596-0022,nzd0596-0023,nzd0596-0024,nzd0596-0025,nzd0596-0026,nzd0596-0027,nzd0596-0028,nzd0596-0029,nzd0596-0030,nzd0596-0031,nzd0596-0032,nzd0596-0033,nzd0596-0034,nzd0596-0035,nzd0596-0036,nzd0596-0037,nzd0596-0038,nzd0596-0039,nzd0596-0040,nzd0596-0041,nzd0596-0042,nzd0596-0043,nzd0596-0044,nzd0596-0045,nzd0596-0046,nzd0596-0047,nzd0596-0048,nzd0596-0049,nzd0596-0050,nzd0596-0051,nzd0596-0052,nzd0596-0053,nzd0596-0054,nzd0596-0055,nzd0596-0056,nzd0596-0057,nzd0596-0058,nzd0596-0059,nzd0596-0060,nzd0596-0061,nzd0596-0062,nzd0596-0063,nzd0596-0064,satname
2007-01-26 22:21:54+00:00,200.38,196.65,198.03,195.85,197.43,200.10,201.59,194.71,195.58,188.33,186.43,197.13,206.20,207.76,211.05,210.59,211.17,209.00,209.66,208.55,207.63,220.23,217.29,215.26,215.72,214.95,205.75,200.06,197.13,197.49,199.26,196.49,193.94,195.30,202.12,200.52,197.72,195.54,196.90,201.24,193.52,201.72,209.68,218.07,211.80,204.89,200.47,200.09,205.92,204.12,200.10,204.05,194.80,187.09,181.49,187.43,182.97,186.23,187.97,194.19,193.12,200.44,194.73,199.23,214.14,L5
2007-02-03 22:17:19+00:00,200.96,199.54,201.58,200.50,202.96,209.91,203.24,197.94,195.33,190.33,186.97,191.76,192.59,194.80,194.41,204.44,199.49,197.79,199.88,208.84,205.10,216.32,216.82,218.69,223.43,222.22,217.10,211.04,203.52,203.04,201.84,202.91,200.28,198.92,199.86,193.70,197.43,194.52,199.78,201.50,204.22,212.74,208.47,213.73,216.49,210.74,212.34,212.70,209.90,212.38,210.40,211.42,205.01,197.43,190.17,184.63,183.67,180.19,186.02,190.10,184.64,197.12,200.19,204.60,214.14,L7
2007-02-19 22:17:25+00:00,201.52,203.28,202.25,205.68,212.08,213.97,208.98,204.79,198.55,194.60,193.71,197.90,211.02,215.47,207.09,202.99,196.08,201.24,201.45,209.95,207.65,212.83,217.57,221.34,219.26,219.89,210.43,215.48,204.14,199.68,204.31,203.28,205.35,201.84,202.86,206.70,208.82,201.04,205.06,206.21,207.58,206.28,216.72,219.62,219.09,213.92,210.26,211.98,217.33,221.76,215.81,221.14,212.36,208.44,196.28,189.28,184.48,185.90,192.26,188.91,194.18,212.44,204.63,221.55,227.84,L7
2007-02-27 22:21:56+00:00,,,198.05,194.87,198.25,200.55,185.40,181.13,184.33,186.70,184.35,191.11,189.99,182.96,180.96,180.99,177.10,179.86,185.25,190.71,204.14,205.67,206.78,211.19,210.82,207.81,193.55,203.17,193.85,197.28,197.41,194.03,186.34,193.22,189.16,184.36,185.65,183.69,183.07,183.33,186.70,188.84,190.27,194.22,196.86,206.80,201.74,198.90,199.57,199.73,201.59,201.44,194.57,190.60,166.16,165.75,168.36,175.72,178.21,179.89,182.40,186.65,193.92,204.18,208.97,L5
2007-03-23 22:17:30+00:00,186.58,194.41,206.04,203.07,198.88,,198.92,196.10,192.72,,140.40,,150.23,147.70,153.09,153.97,158.35,148.18,157.32,202.98,209.45,215.14,,,164.08,,169.99,191.90,160.08,154.49,,181.93,160.89,196.67,192.15,196.90,195.20,195.18,196.32,192.61,200.07,199.37,201.79,210.06,205.67,206.62,200.89,191.82,197.72,199.34,197.12,207.90,209.86,197.45,,176.59,175.65,183.95,182.21,182.34,180.35,184.73,188.95,198.97,203.07,L7
2007-06-11 22:17:14+00:00,,184.30,196.44,171.27,180.03,,,165.50,166.90,,152.10,,153.75,147.22,138.69,,147.98,166.51,149.78,182.81,221.64,176.71,,,157.05,207.51,,,,146.80,163.79,163.64,166.25,163.88,,,,,,155.93,,,,,,,176.39,159.69,176.15,,168.51,,,,,126.75,,152.60,152.52,,,,,,,L7
2007-08-14 22:17:00+00:00,,,179.02,,,,,,,,128.59,,137.47,145.33,140.56,141.45,149.46,143.94,164.87,163.68,198.02,198.09,,,150.25,,167.85,168.90,153.92,145.43,142.87,139.85,143.08,144.74,,,,,,146.21,,,,,,158.56,160.21,166.18,168.74,163.44,200.71,207.96,200.71,187.86,185.64,136.57,179.09,175.68,174.78,180.09,173.55,170.93,179.12,186.22,193.30,L7
2007-10-17 22:16:47+00:00,200.68,205.34,205.11,204.51,204.09,199.75,198.30,194.77,186.96,192.33,,200.24,,,,,202.82,,202.01,207.33,206.05,211.02,209.32,212.09,,215.57,214.11,212.50,207.06,205.09,,199.08,198.38,199.20,201.47,184.63,198.58,198.54,200.24,200.01,195.16,200.53,197.97,202.95,198.58,197.65,201.43,194.40,200.32,,201.50,,,,,159.67,,,,,,186.75,200.49,208.60,214.46,L7
2007-11-18 22:17:07+00:00,199.57,205.34,205.48,202.84,201.06,204.78,201.27,198.20,188.37,192.17,,197.58,,,,,200.19,,197.32,202.43,209.77,211.18,215.54,216.02,,209.22,206.02,207.87,200.53,201.49,,201.61,195.29,197.38,195.36,191.49,185.36,191.08,192.07,192.25,195.58,200.34,199.74,206.41,208.98,212.50,204.22,202.68,199.11,205.17,213.72,212.11,204.10,195.07,177.03,173.66,181.56,187.43,190.42,191.53,188.78,196.09,198.21,201.52,210.26,L7
2007-12-04 22:17:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.18,206.98,207.58,208.74,214.85,212.16,,,,,,,,,,,,,,,,,196.09,200.03,210.00,214.80,L7
2008-01-05 22:17:19+00:00,,,,,,,,,,,,,,,,,,,,207.42,213.87,216.01,218.65,220.06,,219.54,219.57,211.16,200.49,202.12,,200.28,199.74,200.05,197.15,196.32,195.35,197.14,197.27,199.97,202.16,206.38,208.93,210.27,207.62,214.34,211.69,207.53,209.99,213.58,223.69,218.78,211.50,200.61,194.02,187.11,188.40,193.28,193.89,187.90,189.86,195.06,203.49,209.16,212.34,L7
2008-06-29 22:16:33+00:00,,,,,,,,,,,130.74,,142.17,141.09,142.82,148.30,,143.85,154.84,167.12,201.15,,,,150.59,164.36,173.56,162.41,,,142.02,134.98,143.11,,141.68,,,135.43,,,,139.69,154.60,155.57,155.25,154.17,157.30,158.37,160.67,,204.91,,188.18,169.12,142.46,127.58,,164.86,154.96,173.54,170.37,159.64,174.39,178.52,191.07,L7
2008-09-01 22:15:59+00:00,179.21,194.17,196.04,179.19,185.13,,,,,,146.58,,154.29,153.72,150.23,159.97,162.06,157.68,168.67,181.61,203.67,206.52,,,164.71,168.84,173.07,183.61,164.66,,165.72,158.44,161.56,,155.22,193.15,,156.53,,,178.50,178.12,166.50,169.19,163.68,169.11,170.18,173.15,184.23,200.97,206.73,207.34,193.08,190.68,,157.59,175.73,185.87,183.72,183.78,182.39,180.21,186.31,196.26,200.42,L7
2008-10-19 22:15:43+00:00,,,,,,,,,,,,,,,,,203.25,203.76,202.31,204.35,205.92,211.95,214.42,216.22,205.40,207.33,207.32,208.67,207.18,201.45,200.08,193.91,198.16,198.71,192.02,188.42,188.57,191.41,194.70,198.73,198.68,194.29,199.78,203.81,201.11,198.29,200.93,196.53,196.50,205.67,202.07,199.27,200.01,195.31,176.47,172.30,166.13,173.13,182.10,185.78,189.41,198.52,199.35,203.50,203.54,L7
2008-10-27 22:10:37+00:00,189.35,180.96,189.59,195.81,201.40,195.28,192.74,188.97,184.07,186.71,182.97,192.91,197.21,196.08,203.41,198.27,196.78,199.92,191.29,201.12,212.84,212.00,208.97,199.98,197.42,199.77,198.28,200.00,192.14,191.83,191.96,193.09,191.61,188.52,186.03,190.58,191.00,190.17,190.55,191.39,193.70,196.63,200.43,201.04,193.28,189.86,191.61,193.90,194.82,198.40,193.63,182.47,178.11,176.53,160.15,171.58,181.53,174.73,176.78,183.00,185.20,187.50,181.53,189.14,187.01,L5
2008-12-22 22:16:31+00:00,198.25,196.09,194.86,202.11,208.84,203.47,197.71,195.44,191.41,195.66,193.58,190.21,190.07,195.88,200.02,200.89,201.53,202.14,203.71,208.52,211.35,208.33,209.36,209.19,206.15,209.65,211.75,206.74,202.54,200.06,201.41,199.76,196.29,195.82,191.86,196.03,188.24,189.92,192.40,190.17,198.09,202.27,205.67,205.95,205.73,204.38,203.09,200.22,208.56,207.91,211.66,212.57,190.94,184.90,185.37,191.00,186.35,184.61,185.02,187.08,190.57,195.19,190.75,194.07,200.64,L7
2009-01-23 22:16:42+00:00,195.55,195.09,198.94,202.74,204.12,205.16,200.56,202.30,198.10,198.30,194.53,192.39,203.66,202.56,203.09,197.15,199.51,198.17,201.24,201.57,206.01,208.77,209.80,219.18,219.18,219.38,216.91,218.23,206.48,204.16,205.81,209.59,211.03,205.74,204.32,205.33,205.13,206.67,206.11,203.76,198.06,200.71,203.70,207.54,203.92,200.91,198.53,192.75,197.84,207.63,214.59,208.13,189.95,185.00,180.75,189.52,185.56,182.94,185.36,190.86,183.62,180.88,184.52,192.42,201.66,L7
2009-02-24 22:16:58+00:00,211.49,211.34,213.14,215.14,216.68,215.90,211.47,211.35,209.63,211.80,213.57,214.18,204.25,218.92,222.44,224.56,217.10,221.30,223.09,221.13,226.46,225.34,223.23,222.62,226.45,230.18,228.31,225.88,222.24,215.25,216.04,216.10,219.10,218.23,213.56,209.77,211.25,212.30,215.44,218.74,215.75,214.87,222.00,225.02,215.40,217.52,214.17,212.40,218.51,223.08,227.47,233.31,225.44,218.87,212.49,211.15,209.45,203.29,203.30,207.75,196.46,202.29,199.47,211.17,231.13,L7
2009-03-28 22:17:13+00:00,171.80,189.50,190.98,187.96,189.49,,159.10,172.60,,132.17,,146.08,148.40,144.96,147.08,,152.85,153.57,158.60,172.66,196.11,201.67,,158.28,162.59,161.55,166.20,184.25,153.30,147.97,146.78,,153.28,,177.06,184.80,179.15,,,,190.03,179.42,166.63,169.28,163.61,171.28,170.93,175.36,177.88,193.06,196.62,195.88,176.99,173.33,179.38,,,171.29,176.07,178.45,173.87,170.31,175.75,184.54,193.87,L7
2009-05-15 22:17:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.67,,,,,,,,,,L7
2009-07-02 22:17:20+00:00,,,,,,,126.31,,,126.69,,135.46,144.37,146.25,149.52,,156.72,151.46,164.21,169.78,205.10,,,152.66,158.29,167.05,174.19,159.32,148.69,145.45,152.83,131.33,151.06,,146.00,,,154.04,,146.80,,150.87,162.83,161.08,164.02,166.21,165.45,168.72,173.28,,207.30,204.55,192.34,179.87,153.38,,,182.98,172.44,183.07,174.11,173.91,179.78,189.95,194.25,L7
2009-09-04 22:17:08+00:00,185.98,196.10,197.04,190.02,203.49,,149.77,184.95,187.82,137.23,,148.31,154.56,155.55,153.73,,164.82,160.85,164.72,184.17,205.41,206.47,,159.32,165.75,167.73,171.91,186.92,164.02,156.87,159.89,160.70,160.30,191.36,193.52,197.82,192.62,163.02,,171.41,188.17,188.54,170.13,175.94,167.62,172.54,175.49,179.93,186.48,197.74,203.43,208.89,195.00,187.24,181.33,188.96,184.52,189.94,189.14,185.35,177.43,180.60,183.82,193.12,199.76,L7
2009-10-22 22:17:14+00:00,197.50,198.49,205.86,204.06,203.46,200.91,200.87,200.56,199.67,193.25,201.53,207.29,202.86,196.44,199.91,203.90,203.98,204.16,205.46,206.02,203.91,207.24,208.21,210.64,,208.60,199.33,200.73,201.82,196.14,197.92,197.80,201.71,196.74,194.07,192.66,192.78,194.41,193.84,195.09,201.36,196.69,197.98,205.38,207.07,201.45,201.39,200.08,200.94,205.26,200.44,205.25,,186.97,181.50,177.28,169.53,178.88,187.82,188.63,188.40,185.48,187.24,198.33,202.28,L7
2009-11-07 22:17:29+00:00,196.36,201.86,205.93,201.14,202.76,198.03,200.14,201.02,200.90,194.49,195.51,200.13,198.57,198.14,200.53,201.60,202.65,205.89,206.17,208.91,204.97,207.69,206.97,207.64,210.15,210.43,189.10,199.28,198.66,201.33,200.49,200.65,195.89,200.42,201.33,197.03,195.12,199.68,198.98,194.51,195.65,197.93,201.75,211.88,208.41,203.17,201.16,198.52,201.04,197.72,180.56,200.75,169.60,183.75,178.73,182.72,180.40,182.24,186.96,188.47,195.71,192.80,194.61,201.76,208.65,L7
2009-12-09 22:17:51+00:00,193.79,197.82,205.71,212.85,203.71,197.03,198.62,201.23,203.89,198.70,192.75,197.75,202.10,201.81,197.11,197.05,199.10,194.97,192.76,195.45,202.47,205.20,208.47,214.87,219.05,208.89,203.96,195.89,196.13,200.67,202.09,193.91,192.43,199.90,198.34,193.21,198.19,198.56,202.09,195.26,190.96,201.93,207.53,209.12,206.72,201.94,196.29,197.54,203.27,207.38,203.87,207.64,200.13,186.90,186.59,174.52,179.94,185.72,186.36,181.08,184.79,193.55,199.83,190.87,197.48,L7
2010-02-19 22:17:53+00:00,203.50,197.92,199.69,194.13,192.90,196.49,191.91,190.83,193.82,190.24,190.72,191.26,197.64,195.94,200.55,203.26,200.92,188.25,158.77,192.39,192.88,199.25,209.84,211.28,204.80,204.71,196.74,196.01,199.07,195.48,191.48,196.18,194.66,196.89,196.93,202.58,201.05,196.54,198.27,199.63,201.30,205.85,212.12,213.05,215.77,198.62,194.32,195.88,199.57,211.22,203.08,202.35,179.16,184.68,190.15,185.77,181.61,188.30,200.76,202.87,201.99,201.41,197.29,194.56,205.15,L5
2010-07-05 22:19:10+00:00,,,,,,,,,,,,,,169.03,,,171.37,196.48,190.29,195.11,199.09,194.23,,,,,,,151.70,,,,144.00,144.74,137.81,162.21,,122.68,,129.01,,134.07,153.93,168.85,172.83,177.88,165.58,171.80,175.44,171.32,198.76,,,,,,,,,,,,,,,L7
2010-08-22 22:19:13+00:00,,,180.56,,,,,,,,,,,138.77,,,148.76,,,155.65,193.98,177.15,,,165.33,167.74,172.78,174.06,169.47,,162.18,,157.22,175.48,160.12,186.71,162.39,160.68,169.76,167.88,174.38,169.37,176.63,173.59,170.07,170.24,168.95,173.61,182.54,184.44,210.34,209.41,,189.46,157.04,151.09,180.58,180.07,180.43,181.05,176.76,178.54,182.49,188.08,196.33,L7
2010-10-25 22:19:27+00:00,190.09,192.24,196.64,193.74,195.86,198.71,195.11,200.24,199.61,195.14,196.38,194.23,194.98,200.77,207.92,206.98,201.32,204.02,204.69,209.04,202.26,204.76,204.23,202.29,206.59,203.65,190.50,200.15,203.41,199.39,202.69,195.11,194.87,197.55,199.05,200.75,195.73,192.81,197.80,203.94,204.13,206.77,211.52,211.60,209.89,203.72,197.94,201.90,206.33,209.63,202.79,205.86,191.86,189.20,189.42,186.00,181.78,190.91,187.99,187.65,185.64,197.62,195.11,197.29,205.05,L7
2010-11-02 22:16:48+00:00,193.47,191.36,198.97,205.83,206.93,207.00,202.20,201.03,204.10,197.26,193.92,196.23,195.72,201.33,202.32,199.14,199.53,205.24,205.54,209.73,206.74,204.40,195.70,195.67,195.47,192.13,201.17,204.03,198.23,196.23,198.88,198.45,192.10,192.73,194.33,193.80,189.26,181.01,184.67,186.31,190.97,195.47,197.06,196.79,197.48,191.82,186.81,195.12,195.83,196.14,199.41,191.39,181.54,187.69,170.10,169.27,175.42,176.99,171.14,174.09,178.57,188.17,196.60,198.92,207.51,L5
2010-12-20 22:16:50+00:00,209.08,205.96,209.79,212.47,210.86,207.15,206.73,205.94,206.90,210.75,210.01,205.74,202.80,200.65,206.60,206.27,212.24,212.29,213.40,218.42,218.54,219.41,220.12,222.68,220.68,213.49,212.25,208.30,209.27,210.10,215.42,214.92,210.72,208.99,202.23,199.65,199.05,202.55,200.26,203.53,208.29,208.37,213.65,212.73,215.93,211.64,212.38,209.91,211.37,220.50,227.30,221.19,205.24,204.60,185.87,189.24,194.05,197.02,194.37,192.29,191.63,201.34,212.50,213.44,214.83,L5
2011-01-13 22:20:15+00:00,199.62,202.05,204.21,199.50,200.06,201.41,203.54,201.78,195.01,192.33,196.00,199.37,201.18,201.94,201.42,203.68,197.83,200.40,202.29,206.83,203.16,205.52,203.31,210.41,208.00,208.86,197.93,196.61,198.13,202.32,204.05,194.93,197.04,200.41,200.16,199.12,196.98,197.30,192.90,197.81,199.64,200.41,196.38,205.96,205.77,203.87,196.24,195.83,191.85,197.17,200.37,197.13,178.00,185.64,180.01,173.78,177.54,189.70,185.98,186.15,191.44,198.56,198.19,201.54,211.77,L7
2011-01-21 22:16:54+00:00,215.20,217.93,220.32,221.18,220.29,219.19,214.91,215.65,214.19,212.71,216.40,223.29,218.16,219.42,221.25,220.61,221.44,215.94,218.04,215.28,218.69,222.54,221.03,224.93,229.23,224.97,221.92,219.24,221.28,220.78,216.45,215.13,209.75,213.89,218.36,214.02,212.06,210.20,219.09,208.87,210.23,212.14,214.09,221.05,218.39,219.25,219.58,221.80,222.46,232.58,228.08,233.17,210.53,216.74,218.06,212.98,211.90,210.36,202.87,202.98,203.53,219.16,216.39,219.60,236.62,L5
2011-02-06 22:16:56+00:00,195.56,202.05,204.39,197.19,199.88,194.32,193.90,201.13,194.12,192.02,188.46,196.18,198.00,202.21,200.41,201.88,200.90,206.53,210.89,216.14,210.37,214.00,210.39,205.83,192.79,196.34,192.43,197.13,193.45,198.53,199.20,198.58,195.36,191.72,196.52,198.52,195.53,198.42,199.63,204.47,206.78,207.56,204.69,205.22,204.76,200.15,198.43,199.85,201.67,206.42,208.22,222.38,194.91,187.58,190.66,187.14,186.38,197.08,192.25,193.60,202.11,204.19,198.66,201.54,215.34,L5
2011-02-14 22:20:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.71,211.67,198.76,198.20,192.22,191.99,191.55,192.83,194.57,192.27,197.83,199.50,198.75,197.09,193.03,190.86,188.86,192.63,197.59,197.54,194.40,194.84,185.75,181.57,170.15,169.64,184.56,185.52,181.84,186.41,183.49,183.92,185.26,190.70,198.82,L7
2011-03-02 22:20:30+00:00,187.72,188.94,193.65,191.81,195.47,192.38,189.53,187.15,182.32,,173.91,177.51,170.46,163.06,182.87,191.68,169.54,192.85,187.88,194.53,204.25,203.62,201.01,191.18,190.34,178.15,171.36,188.96,175.94,185.66,188.56,191.09,183.80,187.17,191.72,195.62,195.69,192.13,188.51,192.49,197.05,196.44,192.29,192.37,188.27,187.74,185.03,182.24,187.02,189.79,190.10,191.88,173.87,177.00,171.57,166.85,189.47,185.32,184.57,190.89,182.33,182.53,180.82,192.66,196.83,L7
2011-04-03 22:20:35+00:00,,,,,,,,,,,,145.16,138.88,,,,,,,,171.10,,,,,,,,,,,,,,,,,,,,,,136.71,,146.56,158.52,163.96,168.84,166.60,,175.04,168.85,177.69,183.40,172.06,160.95,175.59,175.87,175.10,173.03,172.36,175.38,180.93,191.01,198.49,L7
2011-08-09 22:20:22+00:00,,,180.74,,,,,,,,134.60,135.06,141.23,144.55,143.92,,154.20,,156.19,166.78,197.73,182.66,,,158.30,161.84,170.40,164.84,160.64,145.68,,,148.84,,,161.72,,,,,,,155.31,154.64,157.95,153.43,154.94,164.55,171.26,164.25,196.69,195.41,176.74,182.41,149.90,142.84,173.96,174.69,173.27,182.88,178.09,173.89,182.25,189.66,196.44,L7
2011-10-12 22:20:12+00:00,189.87,191.14,192.15,193.14,196.18,196.78,191.23,185.44,173.88,173.17,175.25,163.10,173.17,179.10,192.46,193.49,185.83,197.02,194.53,207.55,207.66,211.26,205.53,204.25,203.07,203.11,184.52,189.73,182.85,190.19,190.82,193.33,188.36,191.05,186.92,186.54,185.81,193.67,185.84,191.34,190.81,188.67,191.10,197.48,192.47,190.63,190.89,190.22,191.62,195.22,199.34,,,,,,,,,,,,,,,L7
2011-10-28 22:20:19+00:00,186.10,189.32,188.16,188.95,190.79,184.24,183.86,182.02,181.42,174.06,169.40,164.78,171.25,179.07,187.61,181.81,174.78,187.62,177.33,191.20,195.76,198.37,200.99,194.75,196.81,180.00,176.87,188.00,185.30,179.79,185.33,181.46,177.11,179.36,175.38,178.20,169.44,171.66,180.53,178.93,182.93,181.93,186.41,187.79,185.91,187.28,183.34,187.14,185.44,192.97,176.21,167.47,155.85,174.26,155.24,166.02,171.44,179.13,183.95,182.45,180.60,182.84,190.14,188.83,194.38,L7
2011-11-13 22:20:31+00:00,203.69,204.54,206.85,208.85,205.65,202.13,200.57,195.66,188.68,184.16,179.24,184.86,187.15,191.88,200.37,205.16,202.41,207.66,207.63,210.05,207.73,211.81,209.14,211.23,209.64,203.84,198.17,203.46,195.30,196.26,197.52,189.94,187.31,190.10,189.37,193.12,190.39,191.84,192.29,189.56,191.67,194.70,196.65,198.37,200.65,196.95,198.03,198.46,199.81,206.38,199.99,198.59,191.93,188.62,189.68,180.79,177.73,185.79,185.29,188.33,189.39,194.87,198.35,205.92,212.15,L7
2012-01-16 22:20:59+00:00,206.29,211.07,208.91,195.32,199.06,210.19,201.33,196.99,192.93,189.09,193.65,195.63,191.14,192.95,199.29,202.66,200.25,203.16,205.96,204.54,201.67,204.56,209.53,209.54,209.31,209.70,200.49,202.67,200.93,202.28,203.17,200.27,197.39,195.83,197.66,191.65,195.80,191.17,196.18,199.73,203.79,202.16,208.12,212.77,209.23,209.78,212.16,209.23,212.70,214.95,215.09,221.72,215.81,211.40,204.74,195.80,193.70,191.71,195.81,194.76,190.78,195.06,203.13,211.31,214.89,L7
2012-03-20 22:21:05+00:00,,,,,,,,,,,,,,,160.77,162.63,170.38,181.58,185.80,196.92,213.55,210.21,197.78,159.86,186.92,177.37,182.13,192.37,180.29,169.55,185.90,185.02,170.27,182.29,184.05,183.71,173.89,162.43,180.48,187.87,194.35,198.35,195.70,191.78,192.14,188.14,193.91,188.51,194.80,198.38,208.38,204.33,,180.76,181.28,194.28,193.20,195.10,191.49,190.16,187.27,188.03,190.27,195.39,204.79,L7
2012-05-23 22:21:34+00:00,,,,,,184.85,169.86,168.21,159.78,149.78,163.37,148.31,149.69,150.20,161.09,142.81,155.74,156.84,162.01,166.03,,174.04,147.78,126.53,158.49,158.26,162.90,176.19,165.37,158.70,168.10,164.04,170.30,151.23,159.88,165.72,151.90,147.62,150.23,159.22,155.17,157.18,171.73,171.92,171.34,168.25,164.51,173.14,172.64,173.40,182.60,201.00,,175.50,143.57,145.45,147.42,177.03,174.12,175.70,173.81,173.34,176.53,185.15,194.70,L7
2012-06-24 22:21:27+00:00,,,,,,,,,,,,117.30,125.28,136.77,117.81,,,104.15,128.75,128.22,,,99.33,,,,139.87,160.19,127.63,125.65,127.92,126.36,133.97,134.71,135.19,154.09,140.92,143.26,133.63,136.28,141.25,146.41,159.77,157.06,154.40,157.68,152.57,170.59,158.51,,,,,,,120.03,167.18,183.79,179.80,175.98,171.30,169.32,174.96,174.09,182.30,L7
2012-07-10 22:21:41+00:00,,,,,,,,,,119.58,128.29,136.14,138.19,136.78,137.78,139.76,145.06,139.71,157.51,159.36,185.37,,125.97,139.43,151.65,153.45,167.73,153.38,150.06,138.21,137.79,133.57,145.16,139.14,138.83,158.69,134.45,136.02,136.77,140.19,138.48,136.21,153.94,156.19,154.53,156.20,159.85,162.97,167.02,,171.23,187.21,186.42,184.83,136.62,126.93,162.24,184.00,170.21,177.19,169.85,168.69,174.06,180.42,191.57,L7
2012-08-27 22:22:12+00:00,167.08,194.71,196.76,168.70,,,139.92,,120.87,136.78,145.12,149.09,154.47,150.67,151.78,156.18,164.60,154.52,166.25,171.35,197.24,200.66,147.58,159.79,164.92,168.46,174.94,176.11,164.60,152.04,154.63,149.14,155.15,169.02,154.60,181.84,155.03,147.41,158.05,156.92,159.12,154.63,163.29,161.90,161.53,165.78,166.83,170.90,176.15,177.88,194.06,189.51,167.08,188.14,150.82,152.42,174.56,182.13,176.36,179.65,176.56,175.51,183.48,188.83,199.85,L7
2013-01-02 22:23:08+00:00,199.97,198.58,202.98,194.54,196.81,195.38,,192.95,,,,,187.68,,,,193.35,,197.03,204.98,196.80,205.51,,,,205.89,195.10,194.74,194.30,,,,189.54,194.75,190.41,189.34,186.75,184.63,184.28,184.71,185.89,195.80,203.72,,,199.03,191.51,197.26,202.60,200.64,194.00,209.32,202.82,186.47,183.14,192.51,187.41,191.97,186.10,190.38,191.00,190.02,206.62,216.01,219.36,L7
2013-05-02 22:28:46+00:00,,,,,121.12,128.44,137.46,,112.82,133.12,142.34,143.84,150.67,147.65,147.63,150.08,158.62,152.28,157.78,172.64,204.04,204.22,137.01,152.64,157.64,160.54,171.18,173.67,161.74,148.57,151.74,145.38,154.89,157.53,154.97,,150.66,144.39,150.31,153.23,154.92,155.85,166.27,163.66,162.87,163.50,168.79,172.30,179.67,173.18,209.31,,169.59,187.82,152.82,186.67,181.28,182.69,181.86,187.03,182.00,178.54,181.36,185.93,197.00,L8
2013-07-05 22:28:57+00:00,,,,,115.52,127.85,133.51,,111.64,139.02,142.29,148.12,148.76,151.47,148.19,154.15,162.13,156.04,165.03,170.42,204.94,181.41,140.40,148.98,158.30,160.96,176.69,164.79,163.92,147.62,150.49,144.24,154.70,151.85,152.07,161.83,143.73,144.84,138.20,151.57,146.24,154.06,165.31,164.49,165.81,165.88,167.23,173.03,176.31,160.20,190.53,183.37,187.79,186.11,159.86,148.18,180.91,180.18,181.45,186.08,178.66,179.23,185.14,191.75,202.35,L8
2013-08-22 22:29:00+00:00,,204.34,207.44,195.20,116.27,139.33,138.56,,109.80,137.11,139.16,148.45,150.15,153.14,150.99,154.44,161.81,156.43,162.90,206.60,206.27,213.13,145.06,156.48,167.22,165.54,173.85,191.97,164.45,153.33,150.35,150.15,152.79,,,194.08,,146.25,149.99,151.21,162.51,,163.91,165.09,162.76,166.40,169.88,173.34,184.61,205.31,215.26,218.95,211.03,199.77,199.87,192.45,188.86,185.58,182.14,186.25,178.15,179.26,188.82,194.84,202.61,L8
2013-08-30 22:22:25+00:00,168.94,185.40,192.10,165.26,119.37,131.16,137.46,,111.03,132.47,140.38,148.46,154.05,151.02,150.85,158.99,163.58,155.03,164.91,175.87,196.49,202.26,149.53,158.99,164.51,169.00,169.34,178.18,162.99,151.52,150.66,148.36,150.23,162.46,157.29,176.83,147.71,141.86,143.90,152.01,154.81,164.24,165.23,168.60,163.93,166.33,168.22,170.83,180.47,182.15,199.81,196.35,187.70,172.94,181.59,178.11,181.32,177.77,173.91,177.39,175.91,173.13,178.62,186.26,193.18,L7
2013-09-23 22:28:51+00:00,210.70,211.27,209.64,214.66,210.65,210.00,208.76,208.56,,,158.69,146.93,,,,200.73,,203.85,209.90,213.84,209.62,216.32,,,218.33,,,211.81,215.05,218.17,215.32,208.90,194.83,194.89,193.38,201.30,195.56,206.88,193.25,197.58,200.46,206.17,206.35,215.65,212.94,216.50,205.28,210.26,210.27,214.17,228.78,221.79,214.98,208.46,204.80,194.73,187.01,194.73,185.61,185.68,185.09,190.23,193.00,200.18,207.79,L8
2013-11-18 22:23:08+00:00,200.89,203.22,199.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.81,194.78,188.65,191.78,192.27,193.32,194.69,187.99,187.52,189.69,190.16,196.16,199.84,198.91,199.30,195.68,199.18,192.79,194.81,195.41,194.13,201.21,190.83,188.39,185.01,180.08,179.18,175.10,174.03,177.20,181.84,190.75,194.65,202.39,202.85,L7
