dates,satname,nzd0596-0000,nzd0596-0001,nzd0596-0002,nzd0596-0003,nzd0596-0004,nzd0596-0005,nzd0596-0006,nzd0596-0007,nzd0596-0008,nzd0596-0009,nzd0596-0010,nzd0596-0011,nzd0596-0012,nzd0596-0013,nzd0596-0014,nzd0596-0015,nzd0596-0016,nzd0596-0017,nzd0596-0018,nzd0596-0019,nzd0596-0020,nzd0596-0021,nzd0596-0022,nzd0596-0023,nzd0596-0024,nzd0596-0025,nzd0596-0026,nzd0596-0027,nzd0596-0028,nzd0596-0029,nzd0596-0030,nzd0596-0031,nzd0596-0032,nzd0596-0033,nzd0596-0034,nzd0596-0035,nzd0596-0036,nzd0596-0037,nzd0596-0038,nzd0596-0039,nzd0596-0040,nzd0596-0041,nzd0596-0042,nzd0596-0043,nzd0596-0044,nzd0596-0045,nzd0596-0046,nzd0596-0047,nzd0596-0048,nzd0596-0049,nzd0596-0050,nzd0596-0051,nzd0596-0052,nzd0596-0053,nzd0596-0054,nzd0596-0055,nzd0596-0056,nzd0596-0057,nzd0596-0058,nzd0596-0059,nzd0596-0060,nzd0596-0061,nzd0596-0062,nzd0596-0063,nzd0596-0064
2006-12-09 22:21:36+00:00,L5,205.27,200.68,207.17,204.99,205.13,206.89,209.63,206.83,206.08,193.93,189.78,197.41,204.27,199.25,198.68,198.60,200.87,201.50,203.50,204.67,201.87,216.79,217.48,212.82,210.80,217.81,215.63,212.67,208.92,205.85,200.77,200.92,188.52,193.11,191.09,191.66,192.84,193.04,196.91,202.04,197.89,202.14,210.68,213.73,220.38,210.72,210.19,207.09,213.91,215.75,199.24,195.17,184.55,179.80,167.80,175.25,165.19,178.77,184.15,190.54,192.85,202.30,204.16,212.97,225.53
2007-01-02 22:17:11+00:00,L7,192.44,189.86,194.88,198.82,198.97,198.36,201.92,195.83,197.89,191.13,192.76,198.14,206.40,211.09,204.06,204.15,202.10,202.63,203.22,201.90,205.66,211.68,212.18,217.26,219.72,220.30,213.88,212.02,202.69,205.53,205.24,196.06,206.24,201.26,201.09,197.27,202.05,201.39,206.92,204.02,209.50,208.74,211.82,209.30,206.50,206.05,204.54,202.53,206.01,209.62,214.25,211.51,197.89,190.83,185.15,183.76,183.41,186.32,186.45,184.32,186.70,190.19,198.54,201.27,207.19
2007-01-26 22:21:54+00:00,L5,202.25,198.05,199.43,197.92,199.30,201.85,203.06,196.11,196.98,189.73,187.83,198.53,207.60,209.16,212.45,211.99,212.61,210.40,211.06,209.95,210.18,222.10,218.69,216.66,217.12,216.35,207.15,201.46,198.53,198.89,200.66,197.89,195.34,196.70,203.52,201.92,199.12,196.94,198.30,202.64,194.92,203.12,211.08,219.47,213.20,206.29,201.87,201.49,207.32,205.52,203.60,206.05,196.45,188.49,183.73,191.16,186.70,189.03,190.12,196.12,194.63,202.19,196.54,201.10,216.01
2007-02-03 22:17:19+00:00,L7,201.63,200.04,202.08,201.24,203.63,210.54,203.77,198.44,195.83,190.83,187.47,192.26,193.09,195.30,194.91,204.94,200.00,198.29,200.38,209.34,206.01,216.99,217.32,219.19,223.93,222.72,217.60,211.54,204.02,203.54,202.34,203.41,200.78,199.42,200.36,194.20,197.93,195.02,200.28,202.00,204.72,213.24,208.97,214.23,216.99,211.24,212.84,213.20,210.40,212.88,211.65,212.13,205.60,197.93,190.97,185.96,185.00,181.19,186.79,190.79,185.18,197.75,200.84,205.27,214.81
2007-02-19 22:17:25+00:00,L7,204.25,205.33,204.30,208.72,214.81,216.53,211.14,206.84,200.60,196.65,195.76,199.95,213.07,217.52,209.14,205.04,198.18,203.29,203.50,212.00,211.38,215.56,219.62,223.39,221.31,221.94,212.48,217.53,206.19,201.73,206.36,205.33,207.40,203.89,204.91,208.75,210.87,203.09,207.11,208.26,209.63,208.33,218.77,221.67,221.14,215.97,212.31,214.03,219.38,223.81,220.93,224.07,214.77,210.49,199.56,194.75,189.95,190.00,195.41,191.74,196.40,215.00,207.28,224.28,230.57
2007-02-27 22:21:56+00:00,L5,,,194.80,190.06,193.92,196.49,181.98,177.88,181.08,183.45,181.10,187.86,186.74,179.71,177.71,177.74,173.77,176.61,182.00,187.46,198.23,201.34,203.53,207.94,207.57,204.56,190.30,199.92,190.60,194.03,194.16,190.78,183.09,189.97,185.91,181.11,182.40,180.44,179.82,180.08,183.45,185.59,187.02,190.97,193.61,203.55,198.49,195.65,196.32,196.48,193.46,196.80,190.75,187.35,160.96,157.08,159.69,169.22,173.21,175.41,178.89,182.59,189.73,199.85,204.64
2007-03-23 22:17:30+00:00,L7,193.18,199.36,210.99,210.40,205.48,,204.13,201.05,197.67,137.36,145.35,150.42,155.18,152.65,158.04,158.92,163.43,153.13,162.27,207.93,218.45,221.74,,,169.03,169.47,174.94,196.85,165.03,159.44,,186.88,165.84,201.62,197.10,201.85,200.15,200.13,201.27,197.56,205.02,204.32,206.74,215.01,210.62,211.57,205.84,196.77,202.67,204.29,209.49,214.97,215.68,202.40,,189.79,188.85,193.85,189.83,189.17,185.70,190.92,195.34,205.57,209.67
2007-06-11 22:17:14+00:00,L7,,179.80,191.94,164.60,174.03,,150.45,161.00,162.40,,147.60,,149.25,142.72,134.19,,143.36,162.01,145.28,178.31,213.46,170.71,,143.68,152.55,203.01,221.16,,,142.30,159.29,159.14,161.75,159.38,,,138.49,123.66,125.42,151.43,,144.63,151.28,161.27,,,171.89,155.19,171.65,,157.26,,,,,114.75,118.69,143.60,145.60,,,,,,
2007-08-14 22:17:00+00:00,L7,,,179.47,95.41,102.89,118.33,122.72,97.64,103.48,123.89,129.04,134.16,137.92,145.78,141.01,141.90,149.92,144.39,165.32,164.13,198.84,198.69,131.14,148.59,150.70,159.95,168.30,169.35,154.37,145.88,143.32,140.30,143.53,145.19,140.29,,135.18,138.10,135.96,146.66,143.56,146.57,155.13,155.95,153.17,159.01,160.66,166.63,169.19,163.89,201.83,208.60,201.24,188.31,186.36,137.77,180.29,176.58,175.47,180.71,174.04,171.49,179.70,186.82,193.90
2007-10-17 22:16:47+00:00,L7,204.01,207.84,207.61,208.21,207.42,202.87,200.93,197.27,189.46,194.83,200.47,202.74,202.50,205.30,206.37,206.54,205.38,207.27,204.51,209.83,210.60,214.35,211.82,214.59,218.94,218.07,216.61,215.00,209.56,207.59,205.75,201.58,200.88,201.70,203.97,187.13,201.08,201.04,202.74,202.51,197.66,203.03,200.47,205.45,201.08,200.15,203.93,196.90,202.82,,207.75,,,,,166.34,89.37,,,,,189.88,203.72,211.93,217.79
2007-11-18 22:17:07+00:00,L7,200.77,206.24,206.38,204.17,202.26,205.91,202.22,199.10,189.27,193.07,197.04,198.48,194.35,195.44,196.99,202.08,201.11,200.80,198.22,203.33,211.41,212.38,216.44,216.92,216.84,210.12,206.92,208.77,201.43,202.39,198.28,202.51,196.19,198.28,196.26,192.39,186.26,191.98,192.97,193.15,196.48,201.24,200.64,207.31,209.88,213.40,205.12,203.58,200.01,206.07,215.97,213.40,205.16,195.97,178.47,176.06,183.96,189.23,191.80,192.77,189.75,197.22,199.37,202.72,211.46
2007-12-04 22:17:13+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.68,204.48,205.08,206.24,212.35,209.66,,,,,,,,,,,,,,,,,192.97,196.80,206.67,211.47
2008-01-05 22:17:19+00:00,L7,,,,,,,,,,,,,,,,,,,,204.17,207.96,211.68,215.40,216.81,214.49,216.29,216.32,207.91,197.24,198.87,201.17,197.03,196.49,196.80,193.90,193.07,192.10,193.89,194.02,196.72,198.91,203.13,205.68,207.02,204.37,211.09,208.44,204.28,206.74,210.33,215.57,214.14,207.68,197.36,188.82,178.44,179.73,186.78,188.89,183.42,186.35,191.00,199.30,204.83,208.01
2008-06-29 22:16:33+00:00,L7,101.39,79.42,74.18,97.51,111.00,113.17,112.00,88.32,97.10,117.81,126.59,131.79,138.02,136.94,138.67,144.15,,139.70,150.69,162.97,193.60,100.22,123.55,140.28,146.44,160.21,169.41,158.26,146.31,140.06,137.87,130.83,138.96,140.10,137.53,131.19,130.61,131.28,122.56,132.86,129.09,135.54,150.45,151.42,151.10,150.02,153.15,154.22,156.52,,194.53,,183.30,164.97,135.82,116.51,91.60,156.56,148.58,167.82,165.88,154.45,169.04,172.99,185.54
2008-09-01 22:15:59+00:00,L7,179.88,194.67,196.54,179.93,185.80,135.88,142.05,,125.66,137.00,147.08,148.62,154.79,154.22,150.73,160.47,162.57,158.18,169.17,182.11,204.58,207.19,,159.63,165.21,169.34,173.57,184.11,165.16,159.19,166.22,158.94,162.06,,155.72,193.65,,157.03,,,179.00,178.62,167.00,169.69,164.18,169.61,170.68,173.65,184.73,201.47,207.98,208.05,193.67,191.18,,158.92,177.06,186.87,184.49,184.47,182.93,180.83,186.96,196.93,201.09
2008-10-19 22:15:43+00:00,L7,,,,,,,,,,,,,,,,,207.81,208.21,206.76,208.80,214.01,217.88,218.87,220.67,209.85,211.78,211.77,213.12,211.63,205.90,204.53,198.36,202.61,203.16,196.47,192.87,193.02,195.86,199.15,203.18,203.13,198.74,204.23,208.26,205.56,202.74,205.38,200.98,200.95,210.12,213.20,205.63,205.25,199.76,183.59,184.17,178.00,182.03,188.95,191.92,194.22,204.08,205.09,209.43,209.47
2008-10-27 22:10:37+00:00,L5,184.02,176.96,185.59,189.88,196.07,190.28,188.53,184.97,180.07,182.71,178.97,188.91,193.21,192.08,199.41,194.27,192.68,195.92,187.29,197.12,205.57,206.67,204.97,195.98,193.42,195.77,194.28,196.00,188.14,187.83,187.96,189.09,187.61,184.52,182.03,186.58,187.00,186.17,186.55,187.39,189.70,192.63,196.43,197.04,189.28,185.86,187.61,189.90,190.82,194.40,183.63,176.76,173.40,172.53,153.75,160.91,170.86,166.73,170.63,177.48,180.88,182.50,176.37,183.81,181.68
2008-12-22 22:16:31+00:00,L7,194.85,193.54,192.31,198.33,205.44,200.28,195.03,192.89,188.86,193.11,191.03,187.66,187.52,193.33,197.47,198.34,198.91,199.59,201.16,205.97,206.71,204.93,206.81,206.64,203.60,207.10,209.20,204.19,199.99,197.51,198.86,197.21,193.74,193.27,189.31,193.48,185.69,187.37,189.85,187.62,195.54,199.72,203.12,203.40,203.18,201.83,200.54,197.67,206.01,205.36,205.28,208.93,187.94,182.35,181.29,184.20,179.55,179.51,181.10,183.56,187.81,192.00,187.46,190.67,197.24
2009-01-23 22:16:42+00:00,L7,191.15,191.79,195.64,197.85,199.72,201.03,197.09,199.00,194.80,195.00,191.23,189.09,200.36,199.26,199.79,193.85,196.13,194.87,197.94,198.27,200.01,204.37,206.50,215.88,215.88,216.08,213.61,214.93,203.18,200.86,202.51,206.29,207.73,202.44,201.02,202.03,201.83,203.37,202.81,200.46,194.76,197.41,200.40,204.24,200.62,197.61,195.23,189.45,194.54,204.33,206.34,203.42,186.07,181.70,175.47,180.72,176.76,176.34,180.28,186.31,180.05,176.75,180.26,188.02,197.26
2009-02-24 22:16:58+00:00,L7,208.29,208.94,210.74,211.58,213.48,212.90,208.94,208.95,207.23,209.40,211.17,211.78,201.85,216.52,220.04,222.16,214.64,218.90,220.69,218.73,222.10,222.14,220.83,220.22,224.05,227.78,225.91,223.48,219.84,212.85,213.64,213.70,216.70,215.83,211.16,207.37,208.85,209.90,213.04,216.34,213.35,212.47,219.60,222.62,213.00,215.12,211.77,210.00,216.11,220.68,221.47,229.88,222.62,216.47,208.65,204.75,203.05,198.49,199.61,204.44,193.87,199.29,196.37,207.97,227.93
2009-03-28 22:17:13+00:00,L7,173.07,190.45,191.93,189.37,190.76,134.41,160.10,173.55,168.73,133.12,139.16,147.03,149.35,145.91,148.03,151.11,153.82,154.52,159.55,173.61,197.84,202.94,,159.23,163.54,162.50,167.15,185.20,154.25,148.92,147.73,,154.23,179.09,178.01,185.75,180.10,,,166.34,190.98,180.37,167.58,170.23,164.56,172.23,171.88,176.31,178.83,194.01,199.00,197.24,178.11,174.28,180.90,173.55,166.11,173.19,177.53,179.76,174.90,171.50,176.98,185.81,195.14
2009-05-15 22:17:24+00:00,L7,,,,311.54,313.82,,,,,,,,,,,-20.88,,,,,479.14,439.61,,,,,,,,,,,,,,,,,,78.10,,37.27,,,,,,87.20,,,321.17,,,,,249.14,481.54,414.57,,104.01,,,,,
2009-07-02 22:17:20+00:00,L7,114.78,82.77,74.86,94.78,110.20,118.65,123.15,89.90,103.80,123.69,132.97,132.46,141.37,143.25,146.52,148.49,153.64,148.46,161.21,166.78,199.65,114.62,123.58,149.66,155.29,164.05,171.19,156.32,145.69,142.45,149.83,128.33,148.06,145.42,143.00,,131.47,151.04,134.89,143.80,139.64,147.87,159.83,158.08,161.02,163.21,162.45,165.72,170.28,147.59,199.80,200.26,188.81,176.87,148.58,131.42,121.91,176.98,167.82,178.93,170.87,170.16,175.91,185.95,190.25
2009-09-04 22:17:08+00:00,L7,182.65,193.60,194.54,186.32,200.16,134.50,147.14,182.45,185.32,134.73,138.73,145.81,152.06,153.05,151.23,159.23,162.26,158.35,162.22,181.67,200.86,203.14,,156.82,163.25,165.23,169.41,184.42,161.52,154.37,157.39,158.20,157.80,188.86,191.02,195.32,190.12,160.52,,168.91,185.67,186.04,167.63,173.44,165.12,170.04,172.99,177.43,183.98,195.24,197.18,205.32,192.06,184.74,177.33,182.29,177.85,184.94,185.29,181.90,174.73,177.48,180.59,189.79,196.43
2009-10-22 22:17:14+00:00,L7,201.83,201.74,209.11,208.87,207.79,204.97,204.29,203.81,202.92,196.50,204.78,210.54,206.11,199.69,203.16,207.15,207.31,207.41,208.71,209.27,209.82,211.57,211.46,213.89,,211.85,202.58,203.98,205.07,199.39,201.17,201.05,204.96,199.99,197.32,195.91,196.03,197.66,197.09,198.34,204.61,199.94,201.23,208.63,210.32,204.70,204.64,203.33,204.19,208.51,208.56,209.89,,190.22,186.70,185.95,178.20,185.38,192.82,193.11,191.91,189.54,191.43,202.66,206.61
2009-11-07 22:17:29+00:00,L7,202.29,206.31,210.38,207.73,208.69,203.59,204.82,205.47,205.35,198.94,199.96,204.58,203.02,202.59,204.98,206.05,207.21,210.34,210.62,213.36,213.06,213.62,211.42,212.09,214.60,214.88,193.55,203.73,203.11,205.78,204.94,205.10,200.34,204.87,205.78,201.48,199.57,204.13,203.43,198.96,200.10,202.38,206.20,216.33,212.86,207.62,205.61,202.97,205.49,202.17,191.69,207.11,174.84,188.20,185.85,194.59,192.27,191.14,193.81,194.61,200.52,198.36,200.35,207.69,214.58
2009-12-09 22:17:51+00:00,L7,195.66,199.22,207.11,214.92,205.58,198.78,200.09,202.63,205.29,200.10,194.15,199.15,203.50,203.21,198.51,198.45,200.54,196.37,194.16,196.85,205.02,207.07,209.87,216.27,220.45,210.29,205.36,197.29,197.53,202.07,203.49,195.31,193.83,201.30,199.74,194.61,199.59,199.96,203.49,196.66,192.36,203.33,208.93,210.52,208.12,203.34,197.69,198.94,204.67,208.78,207.37,209.64,201.78,188.30,188.83,178.25,183.67,188.52,188.51,183.01,186.30,195.30,201.64,192.74,199.35
2010-02-19 22:17:53+00:00,L5,208.43,201.62,203.39,199.61,197.83,201.11,195.80,194.53,197.52,193.94,194.42,194.96,201.34,199.64,204.25,206.96,204.71,191.95,162.47,196.09,199.61,204.18,213.54,214.98,208.50,208.41,200.44,199.71,202.77,199.18,195.18,199.88,198.36,200.59,200.63,206.28,204.75,200.24,201.97,203.33,205.00,209.55,215.82,216.75,219.47,202.32,198.02,199.58,203.27,214.92,212.33,207.64,183.51,188.38,196.07,195.64,191.48,195.70,206.45,207.97,205.99,206.03,202.06,199.49,210.08
2010-07-05 22:19:10+00:00,L7,,91.81,93.69,102.82,134.69,126.41,126.17,87.10,108.10,,145.75,150.67,149.68,169.53,155.92,153.11,171.88,196.98,190.79,195.61,200.00,194.90,,,,,,,152.20,139.91,127.70,131.61,144.50,145.24,138.31,162.71,,123.18,119.41,129.51,130.35,134.57,154.43,169.35,173.33,178.38,166.08,172.30,175.94,171.82,200.01,,,,,106.46,70.27,,,,,,,,
2010-08-22 22:19:13+00:00,L7,125.55,,176.51,93.09,107.66,116.28,123.08,101.56,105.13,124.37,129.47,138.55,142.73,134.72,135.29,137.03,144.61,128.17,139.17,151.60,186.62,171.75,137.29,145.92,161.28,163.69,168.73,170.01,165.42,149.48,158.13,148.66,153.17,171.43,156.07,182.66,158.34,156.63,165.71,163.83,170.33,165.32,172.58,169.54,166.02,166.19,164.90,169.56,178.49,180.39,200.21,203.62,,185.41,150.56,140.29,169.78,171.97,174.20,175.46,172.38,173.48,177.26,182.68,190.93
2010-10-25 22:19:27+00:00,L7,191.42,193.24,197.64,195.22,197.19,199.96,196.16,201.24,200.61,196.14,197.38,195.23,195.98,201.77,208.92,207.98,202.35,205.02,205.69,210.04,204.08,206.09,205.23,203.29,207.59,204.65,191.50,201.15,204.41,200.39,203.69,196.11,195.87,198.55,200.05,201.75,196.73,193.81,198.80,204.94,205.13,207.77,212.52,212.60,210.89,204.72,198.94,202.90,207.33,210.63,205.29,207.29,193.04,190.20,191.02,188.67,184.45,192.91,189.53,189.03,186.72,198.87,196.40,198.62,206.38
2010-11-02 22:16:48+00:00,L5,187.80,187.11,194.72,199.53,201.26,201.69,197.73,196.78,199.85,193.01,189.67,191.98,191.47,197.08,198.07,194.89,195.17,200.99,201.29,205.48,199.01,198.73,191.45,191.42,191.22,187.88,196.92,199.78,193.98,191.98,194.63,194.20,187.85,188.48,190.08,189.55,185.01,176.76,180.42,182.06,186.72,191.22,192.81,192.54,193.23,187.57,182.56,190.87,191.58,191.89,188.78,185.32,176.54,183.44,163.30,157.94,164.09,168.49,164.60,168.23,173.98,182.86,191.12,193.25,201.84
2010-12-20 22:16:50+00:00,L5,204.41,202.46,206.29,207.28,206.19,202.77,203.05,202.44,203.40,207.25,206.51,202.24,199.30,197.15,203.10,202.77,208.65,208.79,209.90,214.92,212.18,214.74,216.62,219.18,217.18,209.99,208.75,204.80,205.77,206.60,211.92,211.42,207.22,205.49,198.73,196.15,195.55,199.05,196.76,200.03,204.79,204.87,210.15,209.23,212.43,208.14,208.88,206.41,207.87,217.00,218.55,216.19,201.12,201.10,180.27,179.91,184.72,190.02,188.99,187.46,187.85,196.97,207.98,208.77,210.16
2011-01-13 22:20:15+00:00,L7,200.29,202.55,204.71,200.24,200.73,202.04,204.07,202.28,195.51,192.83,196.50,199.87,201.68,202.44,201.92,204.18,198.34,200.90,202.79,207.33,204.07,206.19,203.81,210.91,208.50,209.36,198.43,197.11,198.63,202.82,204.55,195.43,197.54,200.91,200.66,199.62,197.48,197.80,193.40,198.31,200.14,200.91,196.88,206.46,206.27,204.37,196.74,196.33,192.35,197.67,201.62,197.84,178.59,186.14,180.81,175.11,178.87,190.70,186.75,186.84,191.98,199.18,198.84,202.21,212.44
2011-01-21 22:16:54+00:00,L5,216.93,219.23,221.62,223.11,222.02,220.82,216.28,216.95,215.49,214.01,217.70,224.59,219.46,220.72,222.55,221.91,222.77,217.24,219.34,216.58,221.05,224.27,222.33,226.23,230.53,226.27,223.22,220.54,222.58,222.08,217.75,216.43,211.05,215.19,219.66,215.32,213.36,211.50,220.39,210.17,211.53,213.44,215.39,222.35,219.69,220.55,220.88,223.10,223.76,233.88,231.33,235.03,212.06,218.04,220.14,216.45,215.37,212.96,204.87,204.77,204.94,220.79,218.07,221.33,238.35
2011-02-06 22:16:56+00:00,L5,199.49,205.00,207.34,201.56,203.81,198.01,197.01,204.08,197.07,194.97,191.41,199.13,200.95,205.16,203.36,204.83,203.93,209.48,213.84,219.09,215.73,217.93,213.34,208.78,195.74,199.29,195.38,200.08,196.40,201.48,202.15,201.53,198.31,194.67,199.47,201.47,198.48,201.37,202.58,207.42,209.73,210.51,207.64,208.17,207.71,203.10,201.38,202.80,204.62,209.37,215.60,226.59,198.38,190.53,195.38,195.01,194.25,202.98,196.79,197.67,205.30,207.88,202.47,205.47,219.27
2011-02-14 22:20:24+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.46,208.42,195.51,194.95,188.97,188.74,188.30,189.58,191.32,189.02,194.58,196.25,195.50,193.84,189.78,187.61,185.61,189.38,194.34,194.29,186.27,190.20,181.93,178.32,164.95,160.97,175.89,179.02,176.84,181.93,179.98,179.86,181.07,186.37,194.49
2011-03-02 22:20:30+00:00,L7,182.52,185.04,189.75,186.03,190.27,187.51,185.42,183.25,178.42,,170.01,173.61,166.56,159.16,178.97,187.78,165.54,188.95,183.98,190.63,197.16,198.42,197.11,187.28,186.44,174.25,167.46,185.06,172.04,181.76,184.66,187.19,179.90,183.27,187.82,191.72,191.79,188.23,184.61,188.59,193.15,192.54,188.39,188.47,184.37,183.84,181.13,178.34,183.12,185.89,180.35,186.31,169.28,173.10,165.33,156.45,179.07,177.52,178.57,185.51,178.11,177.66,175.79,187.46,191.63
2011-04-03 22:20:35+00:00,L7,,,,,,,,,,,,143.16,136.88,,,,,45.98,,135.57,167.46,26.48,,,,,,,,,,,,,119.14,,124.33,125.67,116.30,129.36,131.85,,134.71,,144.56,156.52,161.96,166.84,164.60,,170.04,165.99,175.34,181.40,168.86,155.62,170.26,171.87,172.02,170.27,170.20,172.88,178.35,188.34,195.82
2011-08-09 22:20:22+00:00,L7,,,176.99,94.46,104.01,118.76,122.60,94.81,104.90,122.62,130.85,131.31,137.48,140.80,140.17,142.94,150.35,141.84,152.44,163.03,190.91,177.66,125.91,145.00,154.55,158.09,166.65,161.09,156.89,141.93,143.78,137.61,145.09,139.93,139.76,157.97,135.93,137.43,132.82,144.06,138.20,141.25,151.56,150.89,154.20,149.68,151.19,160.80,167.51,160.50,187.31,190.05,172.33,178.66,143.90,132.84,163.96,167.19,167.50,177.71,174.04,169.20,177.41,184.66,191.44
2011-10-12 22:20:12+00:00,L7,187.40,189.29,190.30,190.40,193.71,194.47,189.28,183.59,172.03,171.32,173.40,161.25,171.32,177.25,190.61,191.64,183.93,195.17,192.68,205.70,204.30,208.79,203.68,202.40,201.22,201.26,182.67,187.88,181.00,188.34,188.97,191.48,186.51,189.20,185.07,184.69,183.96,191.82,183.99,189.49,188.96,186.82,189.25,195.63,190.62,188.78,189.04,188.37,189.77,193.37,194.72,,,,,,,,,,,,,,
2011-10-28 22:20:19+00:00,L7,186.90,189.92,188.76,189.84,191.59,184.99,184.49,182.62,182.02,174.66,170.00,165.38,171.85,179.67,188.21,182.41,175.40,188.22,177.93,191.80,196.85,199.17,201.59,195.35,197.41,180.60,177.47,188.60,185.90,180.39,185.93,182.06,177.71,179.96,175.98,178.80,170.04,172.26,181.13,179.53,183.53,182.53,187.01,188.39,186.51,187.88,183.94,187.74,186.04,193.57,177.71,168.33,156.56,174.86,156.20,167.62,173.04,180.33,184.87,183.28,181.25,183.59,190.91,189.63,195.18
2011-11-13 22:20:31+00:00,L7,205.56,205.94,208.25,210.92,207.52,203.88,202.04,197.06,190.08,185.56,180.64,186.26,188.55,193.28,201.77,206.56,203.85,209.06,209.03,211.45,210.28,213.68,210.54,212.63,211.04,205.24,199.57,204.86,196.70,197.66,198.92,191.34,188.71,191.50,190.77,194.52,191.79,193.24,193.69,190.96,193.07,196.10,198.05,199.77,202.05,198.35,199.43,199.86,201.21,207.78,203.49,200.59,193.58,190.02,191.92,184.52,181.46,188.59,187.44,190.26,190.90,196.62,200.16,207.79,214.02
2012-01-16 22:20:59+00:00,L7,209.62,213.57,211.41,199.02,202.39,213.32,203.96,199.49,195.43,191.59,196.15,198.13,193.64,195.45,201.79,205.16,202.81,205.66,208.46,207.04,206.22,207.89,212.03,212.04,211.81,212.20,202.99,205.17,203.43,204.78,205.67,202.77,199.89,198.33,200.16,194.15,198.30,193.67,198.68,202.23,206.29,204.66,210.62,215.27,211.73,212.28,214.66,211.73,215.20,217.45,221.34,225.29,218.75,213.90,208.74,202.47,200.37,196.71,199.66,198.21,193.48,198.19,206.36,214.64,218.22
2012-03-20 22:21:05+00:00,L7,,,,,,,,,,,,,,,156.42,158.28,165.92,177.23,181.45,192.57,205.64,204.41,193.43,155.51,182.57,173.02,177.78,188.02,175.94,165.20,181.55,180.67,165.92,177.94,179.70,179.36,169.54,158.08,176.13,183.52,190.00,194.00,191.35,187.43,187.79,183.79,189.56,184.16,190.45,194.03,197.50,198.12,,176.41,174.32,182.68,181.60,186.40,184.80,184.16,182.57,182.59,184.66,189.59,198.99
2012-05-23 22:21:34+00:00,L7,,,,,,186.91,171.60,169.86,161.43,151.43,165.02,149.96,151.34,151.85,162.74,144.46,157.43,158.49,163.66,167.68,169.58,176.24,149.43,128.18,160.14,159.91,164.55,177.84,167.02,160.35,169.75,165.69,171.95,152.88,161.53,167.37,153.55,149.27,151.88,160.87,156.82,158.83,173.38,173.57,172.99,169.90,166.16,174.79,174.29,175.05,186.73,203.36,,177.15,146.21,149.85,151.82,180.33,176.66,177.98,175.59,175.40,178.66,187.35,196.90
2012-06-24 22:21:27+00:00,L7,85.57,51.42,33.11,53.28,138.94,,,,81.11,,,121.60,129.58,141.07,122.11,,,108.45,133.05,132.52,119.51,89.55,103.63,,,,144.17,164.49,131.93,129.95,132.22,130.66,138.27,139.01,139.49,158.39,145.22,147.56,137.93,140.58,145.55,150.71,164.07,161.36,158.70,161.98,156.87,174.89,162.81,,103.89,,,,,131.50,178.65,192.39,186.42,181.91,175.95,174.70,180.51,179.82,188.03
2012-07-10 22:21:41+00:00,L7,110.92,77.76,77.34,93.25,104.47,115.77,116.52,95.45,107.37,122.08,130.79,138.64,140.69,139.28,140.28,142.26,147.62,142.21,160.01,161.86,189.92,113.94,128.47,141.93,154.15,155.95,170.23,155.88,152.56,140.71,140.29,136.07,147.66,141.64,141.33,161.19,136.95,138.52,139.27,142.69,140.98,138.71,156.44,158.69,157.03,158.70,162.35,165.47,169.52,,177.48,190.78,189.36,187.33,140.62,133.60,168.91,189.00,174.06,180.64,172.55,171.81,177.29,183.75,194.90
2012-08-27 22:22:12+00:00,L7,161.75,190.71,192.76,162.77,113.45,132.69,135.71,,116.87,132.78,141.12,145.09,150.47,146.67,147.78,152.18,160.50,150.52,162.25,167.35,189.97,195.33,143.58,155.79,160.92,164.46,170.94,172.11,160.60,148.04,150.63,145.14,151.15,165.02,150.60,177.84,151.03,143.41,154.05,152.92,155.12,150.63,159.29,157.90,157.53,161.78,162.83,166.90,172.15,173.88,184.06,183.80,162.37,184.14,144.42,141.75,163.89,174.13,170.21,174.13,172.24,170.51,178.32,183.50,194.52
2013-01-02 22:23:08+00:00,L7,205.37,202.63,207.03,200.54,202.21,200.44,198.38,197.00,195.81,196.92,191.46,193.20,191.73,200.84,201.34,201.03,197.50,198.76,201.08,209.03,204.16,210.91,209.68,208.05,209.36,209.94,199.15,198.79,198.35,202.29,200.92,193.40,193.59,198.80,194.46,193.39,190.80,188.68,188.33,188.76,189.94,199.85,207.77,211.91,207.26,203.08,195.56,201.31,206.65,204.69,204.13,215.11,207.58,190.52,189.62,203.31,198.21,200.07,192.33,195.97,195.38,195.08,211.85,221.41,224.76
2013-05-02 22:28:46+00:00,L8,,,,,123.99,131.13,139.72,103.68,114.97,135.27,144.49,145.99,152.82,149.80,149.78,152.23,160.83,154.43,159.93,174.79,207.95,207.09,139.16,154.79,159.79,162.69,173.33,175.82,163.89,150.72,153.89,147.53,157.04,159.68,157.12,,152.81,146.54,152.46,155.38,157.07,158.00,168.42,165.81,165.02,165.65,170.94,174.45,181.82,175.33,214.68,,172.12,189.97,156.26,192.40,187.01,186.99,185.17,190.00,184.32,181.23,184.13,188.80,199.87
