dates,satname,nzd0592-0000,nzd0592-0001,nzd0592-0002,nzd0592-0003,nzd0592-0004,nzd0592-0005,nzd0592-0006,nzd0592-0007,nzd0592-0008,nzd0592-0009,nzd0592-0010,nzd0592-0011,nzd0592-0012,nzd0592-0013,nzd0592-0014,nzd0592-0015,nzd0592-0016,nzd0592-0017,nzd0592-0018,nzd0592-0019,nzd0592-0020,nzd0592-0021,nzd0592-0022,nzd0592-0023,nzd0592-0024,nzd0592-0025,nzd0592-0026,nzd0592-0027,nzd0592-0028,nzd0592-0029,nzd0592-0030,nzd0592-0031,nzd0592-0032,nzd0592-0033,nzd0592-0034,nzd0592-0035,nzd0592-0036,nzd0592-0037,nzd0592-0038,nzd0592-0039,nzd0592-0040,nzd0592-0041,nzd0592-0042,nzd0592-0043,nzd0592-0044,nzd0592-0045,nzd0592-0046,nzd0592-0047,nzd0592-0048,nzd0592-0049,nzd0592-0050,nzd0592-0051,nzd0592-0052,nzd0592-0053,nzd0592-0054,nzd0592-0055,nzd0592-0056,nzd0592-0057,nzd0592-0058,nzd0592-0059,nzd0592-0060,nzd0592-0061,nzd0592-0062,nzd0592-0063,nzd0592-0064,nzd0592-0065,nzd0592-0066,nzd0592-0067,nzd0592-0068,nzd0592-0069,nzd0592-0070,nzd0592-0071,nzd0592-0072,nzd0592-0073,nzd0592-0074,nzd0592-0075,nzd0592-0076,nzd0592-0077,nzd0592-0078,nzd0592-0079,nzd0592-0080,nzd0592-0081,nzd0592-0082,nzd0592-0083,nzd0592-0084,nzd0592-0085,nzd0592-0086,nzd0592-0087,nzd0592-0088,nzd0592-0089,nzd0592-0090,nzd0592-0091,nzd0592-0092,nzd0592-0093,nzd0592-0094,nzd0592-0095,nzd0592-0096,nzd0592-0097,nzd0592-0098,nzd0592-0099,nzd0592-0100,nzd0592-0101,nzd0592-0102,nzd0592-0103,nzd0592-0104,nzd0592-0105,nzd0592-0106,nzd0592-0107,nzd0592-0108,nzd0592-0109,nzd0592-0110,nzd0592-0111,nzd0592-0112,nzd0592-0113,nzd0592-0114,nzd0592-0115,nzd0592-0116,nzd0592-0117,nzd0592-0118,nzd0592-0119,nzd0592-0120,nzd0592-0121,nzd0592-0122,nzd0592-0123,nzd0592-0124,nzd0592-0125,nzd0592-0126,nzd0592-0127,nzd0592-0128,nzd0592-0129,nzd0592-0130,nzd0592-0131,nzd0592-0132,nzd0592-0133,nzd0592-0134,nzd0592-0135,nzd0592-0136,nzd0592-0137,nzd0592-0138,nzd0592-0139,nzd0592-0140,nzd0592-0141,nzd0592-0142,nzd0592-0143,nzd0592-0144,nzd0592-0145,nzd0592-0146,nzd0592-0147,nzd0592-0148,nzd0592-0149,nzd0592-0150,nzd0592-0151,nzd0592-0152,nzd0592-0153,nzd0592-0154,nzd0592-0155,nzd0592-0156,nzd0592-0157,nzd0592-0158,nzd0592-0159,nzd0592-0160,nzd0592-0161,nzd0592-0162,nzd0592-0163,nzd0592-0164
2004-01-03 22:10:06+00:00,L7,,,,,,106.10,96.61,96.40,94.87,90.03,65.28,65.54,,,,,,43.24,53.83,57.40,64.62,80.09,70.49,60.25,57.37,,,,,,77.50,97.61,107.83,109.67,111.67,112.21,112.89,,,,,,,214.14,223.99,246.05,269.08,271.11,247.93,233.36,,,,,,98.49,78.57,57.16,42.43,30.44,14.12,-8.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.29,-4.87,8.76,26.67,53.74,72.76,92.48,111.14,,,,,,,,,,,,,,,276.33,241.46,213.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.94,,,,,,,,
2004-05-02 22:01:21+00:00,L5,176.09,101.06,126.74,116.44,122.57,104.51,88.66,32.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.16,-60.95,-58.82,-45.11,-31.21,-9.84,-2.81,,46.60,62.46,92.65,103.64,132.30,156.98,177.64,200.75,231.02,256.00,,,,,,,,,,231.18,201.20,170.28,144.34,109.69,83.74,49.07,21.82,-12.31,-46.95,-50.69,-69.79,-83.85,,,,,,,,,,,,,,,,,,,,,,,,,,-68.31,-53.44,-26.93,-16.27,17.11,52.91,102.90,136.32,,257.99,297.31
2004-05-09 22:07:45+00:00,L5,149.18,91.76,13.49,,,73.31,57.16,11.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.72,51.10,65.12,53.40,90.90,116.62,129.34,,,,,,,,,,,,,,,,,,,,,,,,,,,43.12,40.00,5.27,11.73,-13.31,-26.95,-63.40,-78.88,,,,,,,,,,,,,,,,,,,,,,,,,23.61,53.22,80.87,,,,,
2004-05-18 22:01:50+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,87.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.17,-15.90,-0.46,14.61,24.33,57.40,81.29,98.89,123.83,140.91,168.02,190.16,212.70,235.67,262.52,287.96,318.65,351.64,378.39,,458.69,,,,,,,,,,,,,,-1.48,-25.06,-36.79,-52.34,-72.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.12,,,,,
2004-06-10 22:08:41+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.36,-67.62,-60.82,-72.99,-69.21,-66.04,-61.56,-58.28,-51.82,-47.43,-54.15,-32.81,-12.94,-16.58,27.92,47.75,42.48,74.48,97.97,102.82,126.24,141.68,177.86,196.10,229.37,250.36,281.47,310.36,341.70,,403.32,439.47,491.58,,,,,,,,162.39,137.91,119.39,100.34,79.33,51.56,24.65,-9.11,-26.23,-30.83,-50.63,-66.22,-81.42,,,,,,,,,,,,,,,,,,,,,,,,,,12.66,41.75,82.20,123.16,,,,
2004-06-27 22:10:12+00:00,L7,471.71,469.84,342.33,,,,,,485.86,,459.18,412.20,,,476.67,304.82,99.99,,,,,,,,,,,,,-68.36,,,,,,,,,,,,,,,,,435.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.47,,,,,,,,,,,,,,,,,,,,,,,,,,57.30,167.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-21 22:03:39+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.47,178.47,190.67,220.68,235.14,246.12,253.17,273.07,288.00,288.44,254.27,233.52,219.72,198.02,168.92,,,,,,,,,,,,,,,-41.27,-43.00,-58.94,-71.77,-76.97,-83.11,,,,,,,,,,-76.07,-70.14,-67.45,-56.49,-55.82,-60.96,-38.84,-42.14,-37.00,-23.95,1.39,22.97,36.61,39.57,73.92,89.04,111.65,132.72,154.95,169.92,188.32,214.89,243.87,266.83,292.90,336.78,369.44,404.42,438.27,490.79,432.83,389.63,348.20,310.71,269.78,248.97,216.11,187.73,159.07,128.91,93.87,69.63,58.97,36.70,29.20,-2.24,-0.90,-31.49,-68.12,-80.60,,,,,,,,,,,,,,,,,,,,,-65.62,-61.19,-37.18,-26.15,-5.61,17.68,41.30,84.24,118.10,,250.03,306.19,
2004-08-29 22:10:46+00:00,L5,173.27,61.72,26.25,,93.47,78.36,11.81,4.11,,,,,,,,,,,,,,34.07,32.89,43.08,34.23,31.55,28.11,31.54,65.36,66.96,76.17,83.75,92.65,106.06,126.61,129.82,132.00,137.47,141.60,151.76,163.08,193.40,201.90,211.68,226.06,251.80,261.31,253.89,232.10,214.40,189.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.41,-68.29,-69.02,-65.73,-40.96,-10.29,8.65,26.95,59.44,72.04,96.74,114.09,147.67,164.45,191.26,212.47,236.17,262.53,295.47,324.22,358.97,393.37,436.51,395.76,349.34,314.22,280.47,243.83,209.58,186.08,152.42,116.96,84.45,63.10,34.88,6.78,-30.75,-41.79,-54.17,-61.84,-78.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-10-24 22:16:08+00:00,L7,236.83,114.29,152.05,,,122.03,114.61,112.37,110.91,106.17,69.78,73.86,78.41,84.20,58.07,,,,90.18,88.26,69.14,55.93,48.77,47.44,48.38,52.36,69.30,71.69,,,101.44,104.14,99.10,103.70,111.12,121.79,132.44,142.96,159.73,174.16,,,221.74,225.74,224.84,241.83,264.06,269.42,248.85,228.66,196.22,154.75,98.30,,,89.17,62.91,43.64,32.22,21.67,1.83,-11.90,-19.20,-30.78,-47.65,,,,,,,,,,,,,,,,,,,,,,,,,-65.20,-59.60,,,-14.70,0.58,7.32,27.78,58.13,78.92,100.85,119.12,142.39,165.20,194.12,220.16,,,310.89,336.73,367.78,396.63,446.18,402.02,354.51,315.99,279.52,241.22,212.88,180.89,152.12,119.72,90.45,65.85,,,,-31.10,-47.98,-69.16,-82.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-01 22:12:13+00:00,L5,241.98,213.05,183.91,176.81,161.99,154.68,143.03,138.77,132.58,129.93,103.98,94.77,105.82,101.19,92.61,76.33,102.53,118.73,124.54,122.25,114.66,96.13,65.71,61.18,61.92,76.62,89.09,90.89,106.64,119.72,137.70,141.36,132.15,127.21,133.88,151.89,161.56,175.21,190.63,198.80,218.45,236.11,244.69,256.74,259.24,261.96,298.45,297.56,275.77,267.82,231.57,202.01,168.17,158.34,143.94,120.94,102.82,86.23,69.99,40.83,18.22,15.50,4.34,-7.51,-21.77,-16.70,-29.02,-40.40,-50.35,-57.68,-55.40,-72.60,,,,,,,,,,,-74.70,-67.72,-69.34,-59.74,-54.74,-51.06,-40.74,-42.02,-23.02,-5.83,9.76,30.24,43.08,54.18,73.76,88.58,101.47,122.39,142.24,165.02,190.26,218.45,253.08,276.13,306.68,334.42,358.86,396.90,435.82,473.13,429.42,400.37,352.19,307.24,279.43,249.17,218.46,183.75,152.59,132.90,112.88,83.01,62.01,39.73,31.25,9.49,-11.19,-31.41,-42.28,-64.36,-76.91,-83.33,,,,,,,,,,,,,,,,,,,-78.99,-61.77,-48.86,-28.37,-8.34,13.20,40.12,77.94,122.62,,232.81,289.48,344.93
2005-01-13 22:07:16+00:00,L5,239.02,200.42,172.03,160.44,154.30,142.24,126.08,124.40,111.44,113.01,96.92,93.55,94.93,90.30,92.16,90.08,81.82,81.68,74.54,79.40,86.24,83.54,70.61,73.51,81.76,85.66,88.08,87.05,112.93,118.85,114.45,111.90,109.77,115.75,133.78,145.51,161.97,172.99,191.55,199.85,214.56,225.27,232.27,248.25,251.48,273.43,284.52,286.42,272.59,258.33,227.35,188.94,139.74,137.40,113.86,110.07,98.09,71.46,53.83,43.75,34.46,17.14,0.55,-10.45,-25.06,-39.70,-45.07,-57.97,-66.23,-72.61,-78.55,-79.23,-84.05,,,,,,,,,,-77.85,-79.25,-66.37,-58.32,-57.44,-58.96,-36.37,-39.57,-30.54,-13.68,4.48,20.39,26.68,39.82,60.34,86.26,103.98,132.77,155.91,171.27,196.35,221.76,242.00,272.39,302.16,335.50,366.42,396.96,434.94,480.02,433.35,396.62,348.84,309.29,282.92,256.77,223.97,187.32,150.97,135.93,108.02,87.00,58.19,,39.73,13.08,-4.22,-16.45,-44.16,-58.79,-61.61,-69.86,-76.03,,,,,,,,,,,,,,,,,,-79.04,-64.82,-50.60,-29.12,-7.98,20.23,50.66,84.85,122.29,,230.97,284.91,
2005-01-28 22:16:47+00:00,L7,,,186.01,163.85,159.13,129.30,129.11,124.41,117.04,121.54,123.43,114.57,113.19,,,95.49,98.95,96.94,88.34,84.16,86.77,89.49,91.00,81.08,78.07,83.88,,,106.65,119.57,114.83,108.97,114.12,130.16,139.76,154.21,166.51,176.54,,,207.29,226.94,234.70,248.72,262.65,279.26,292.68,295.97,275.36,258.63,237.19,,,153.10,140.00,124.64,93.33,80.12,66.25,55.48,42.79,25.95,6.72,,,-25.85,-32.95,-45.72,-58.61,-69.00,-69.71,-77.92,-84.65,,,,,,,,-85.25,-73.68,-65.77,-70.16,-66.14,-54.98,-46.14,-38.22,-22.39,,,,-11.19,23.11,36.17,47.30,74.06,92.32,107.75,123.32,143.56,167.25,190.02,,,266.46,298.48,328.08,362.00,402.84,440.76,478.16,,403.72,358.28,304.53,275.76,247.89,219.57,187.83,157.98,,,,72.12,24.01,0.52,13.15,-10.49,-20.28,-32.07,-59.52,-75.55,-85.06,,,,,,,,,,,,,,,,,,,,-69.78,-54.95,-39.65,-18.28,5.95,32.67,65.13,116.55,163.11,223.87,282.53,
2005-07-15 22:15:07+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.00,-69.09,-68.54,-64.65,-55.76,-65.21,-59.91,-38.86,-24.11,13.11,,,,,,,,,,,252.29,280.16,316.36,349.13,148.38,,,,,,,,,,,,,95.84,61.47,31.13,4.75,-12.46,-22.70,-39.23,-53.64,-70.36,-83.32,,,,,,,,,,,,,,,,,,,,,,-82.73,-66.70,-43.12,-23.22,-1.50,32.00,66.92,,,,,
2005-07-16 22:10:36+00:00,L7,,,,,,,7.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.81,-75.66,-79.02,,-85.18,-57.86,-3.65,,,,,,,150.69,168.58,,,244.61,,,,,,445.88,,,,,,,,,,,,,,,-29.86,-40.47,-54.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.76,20.20,48.05,,143.86,206.19,,306.28
2005-09-02 22:10:22+00:00,L7,202.57,78.90,,,,,,,,,58.22,,,92.62,-18.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.55,49.43,70.22,99.30,113.28,138.63,160.83,187.16,,,,,,,,,,,314.07,283.90,250.95,214.36,180.48,157.66,124.84,90.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-09 22:16:28+00:00,L7,235.58,94.54,39.18,-5.88,146.04,127.80,39.16,13.31,,,,,,,,,,,,,54.12,76.85,96.58,,,99.50,100.39,96.52,100.78,109.37,118.86,120.05,121.89,,,135.44,,,176.68,184.36,196.82,220.31,232.75,247.74,250.09,268.88,279.80,275.37,245.80,,,196.37,160.77,149.22,125.65,106.95,93.48,73.27,52.85,41.84,25.89,,4.75,-11.89,-25.86,-36.79,-46.72,-55.85,-74.10,-77.48,,,,,,,,,,,,,,,,,,,,,-36.13,-30.24,-7.37,15.65,23.57,31.49,60.71,84.54,100.23,113.97,,,192.10,212.77,238.11,263.61,286.38,323.30,350.17,387.80,420.52,468.37,419.49,,324.82,283.74,263.69,,,,155.02,133.99,104.01,72.70,53.52,31.70,17.34,-16.89,-14.78,-36.11,-59.94,-87.26,,,,,,,,,,,,,,,,,,,,,,-73.72,-57.38,-39.17,-20.94,5.65,32.10,66.31,,,,,
2005-09-10 22:09:19+00:00,L5,245.56,162.14,69.66,58.23,139.89,141.88,27.75,30.29,26.72,97.16,65.56,16.92,,101.34,92.24,44.56,27.80,-18.32,,36.96,56.86,63.67,71.53,80.69,81.69,82.41,89.30,87.33,89.59,94.81,106.50,105.83,116.38,111.95,112.55,124.29,131.12,141.42,154.87,160.35,163.51,197.85,218.68,225.96,231.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.82,20.59,43.43,68.30,84.03,107.70,120.62,153.57,176.74,202.84,227.53,251.53,279.97,311.36,344.62,373.85,407.34,449.11,406.44,358.96,325.70,288.68,255.42,223.23,192.23,165.00,137.25,102.78,82.87,57.51,22.15,-18.28,-32.91,-43.19,-45.49,-73.97,,,,,,,,,,,,,,,,,,,,,,,,-86.87,-71.42,-47.68,-27.17,-8.92,22.82,55.42,104.66,152.55,,279.21,328.92
2005-09-18 22:10:15+00:00,L7,211.81,145.14,131.54,115.10,,,,,,,170.46,198.88,,91.79,109.53,98.17,63.77,,,,,,,,,,,,,,,,,,,,,,,,,196.06,,,,,,,242.28,218.94,193.85,,,107.74,97.15,,,,,,1.39,-21.42,-24.26,-31.85,-48.69,-59.75,-67.02,,,,,,,,,,,,,,,,,,,,-82.00,-85.22,-66.04,-58.18,-50.89,-37.90,-25.17,,,,,,,,,136.88,165.88,196.04,221.65,247.56,274.10,,,,,,,,,,262.70,232.23,193.38,164.74,137.37,102.76,81.88,51.68,26.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-28 22:09:12+00:00,L5,227.64,141.77,158.34,146.27,129.25,114.20,86.43,100.26,101.04,96.99,92.66,101.69,77.80,75.81,69.89,82.94,82.69,50.45,44.84,48.72,63.11,70.69,73.00,78.64,79.17,79.67,76.52,69.70,80.73,91.95,97.36,99.59,98.59,103.54,100.00,103.85,134.52,150.12,161.92,176.90,191.01,202.60,196.41,212.97,234.17,260.61,265.65,267.57,238.39,214.40,192.18,178.41,121.84,125.27,108.58,91.92,82.14,51.12,38.64,18.22,15.63,-0.61,-13.68,-24.05,-33.78,-43.06,-57.85,-71.95,-80.86,,,,,,,,,,,,,,,,,,,,-76.75,-57.98,-51.73,-51.83,-42.02,-19.46,-1.15,12.21,25.83,54.06,79.09,106.07,124.79,148.77,174.37,195.72,220.77,241.35,267.17,302.40,328.39,364.15,400.07,440.18,401.11,,316.81,290.01,259.24,220.37,199.61,162.70,133.88,100.64,78.54,55.36,20.22,-21.27,-27.95,-40.25,-57.93,-78.11,,,,,,,,,,,,,,,,,,,,,,,,-82.47,-74.59,-56.23,-33.25,-12.08,18.58,54.78,103.34,151.30,213.12,264.85,320.09
2006-01-23 22:17:23+00:00,L5,250.00,196.91,173.70,157.59,150.95,141.88,129.51,125.12,116.17,121.77,127.93,123.99,114.68,103.54,100.12,87.55,71.71,54.66,61.91,80.50,97.62,109.55,110.66,103.29,96.89,88.55,82.95,102.83,109.29,109.49,112.57,112.74,128.20,128.72,130.91,152.67,165.88,181.80,187.78,190.24,199.02,219.21,229.38,233.81,261.90,277.02,292.81,298.47,283.20,255.33,226.90,183.91,167.83,147.72,131.22,116.13,106.23,85.67,75.08,67.35,35.83,21.78,13.62,-3.01,-18.20,-33.62,-44.63,-58.92,-56.60,-63.10,-74.99,-79.29,,,,,,,,,,,,-76.58,-72.69,-64.58,-55.87,-55.37,-49.64,-55.64,-45.64,-30.44,-16.61,13.28,42.16,38.38,66.36,92.64,103.19,125.31,139.54,165.13,188.10,218.99,234.85,256.76,289.64,319.67,358.62,394.04,432.18,473.37,427.35,386.99,345.30,305.93,273.78,242.85,209.32,178.84,145.76,117.62,92.79,64.94,45.39,25.11,-0.11,-14.27,-26.91,-47.08,-57.64,-76.72,-89.05,,,,,,,,,,,,,,,,,,,,,-78.99,-63.44,-43.85,-24.07,-1.78,29.59,65.46,,,221.32,279.24,
2006-02-08 22:17:45+00:00,L5,210.50,,72.40,126.50,,,,,,,,,,,,,,,,,,60.27,79.51,77.41,70.59,61.60,,,,,,,,,,,,,161.25,166.58,174.80,190.20,199.13,215.77,227.97,255.71,271.74,271.89,250.87,220.50,191.51,151.35,91.62,103.53,109.17,93.23,75.39,58.71,43.42,21.12,4.14,3.38,-11.80,-30.88,-46.59,-61.25,-71.62,-74.03,,,,,,,,,,,,,,,,,,,-80.94,-81.79,-74.16,-62.67,-55.45,-47.08,-33.96,-11.83,-3.04,15.46,34.64,58.13,74.32,101.86,123.96,149.90,173.59,194.80,220.94,246.67,274.21,306.47,336.03,370.47,403.34,444.52,406.46,,319.28,283.52,250.77,222.46,192.50,159.21,127.40,98.76,71.40,44.38,20.00,-11.05,-26.35,-41.25,-60.33,-75.17,,,,,,,,,,,,,,,,,,,,,,,,,,-57.43,-36.25,-12.51,14.98,51.44,92.22,,194.08,249.81,298.54
2006-04-13 22:19:02+00:00,L5,232.67,106.78,56.20,91.29,125.32,122.49,106.76,91.74,77.83,100.96,92.07,76.69,72.64,75.85,54.05,50.22,65.06,31.60,61.44,40.09,52.76,76.43,83.24,71.89,66.97,60.97,64.11,76.60,82.15,86.46,103.54,104.59,116.08,123.14,124.64,126.46,136.63,151.82,169.45,181.99,187.43,202.07,215.42,219.83,228.97,249.92,269.81,276.02,256.11,221.24,193.19,149.02,82.42,105.43,107.37,88.58,68.69,58.00,42.30,19.87,11.91,5.08,-8.71,-20.35,-34.05,-47.26,-67.10,-82.71,,,,,,,,,,,,,,,,,,,,,-83.81,-57.80,-49.47,-39.48,-23.43,-5.23,12.25,28.16,35.56,58.90,80.20,100.84,119.96,152.40,170.77,198.69,217.65,254.15,277.22,307.94,338.65,372.66,406.45,445.25,408.57,369.17,331.37,297.04,259.47,228.70,195.18,164.42,131.55,100.75,75.23,59.63,27.10,0.75,-23.58,-36.58,-47.65,-66.28,-83.17,,,,,,,,,,,,,,,,,,,,,,,-90.79,-67.79,-53.17,-29.53,-1.73,24.56,59.79,92.43,153.46,,261.54,
2006-05-23 22:17:26+00:00,L7,,,,,,,,,,,26.86,,,,-29.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.45,-63.81,-61.81,-50.28,-37.34,,,31.10,55.69,67.86,,,139.44,165.15,,,,,,323.32,39.88,274.55,313.94,,351.12,312.37,277.44,240.62,,,152.96,123.21,93.72,68.07,41.14,13.54,,-40.99,-46.81,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.04,-56.33,-36.17,-9.40,19.21,55.47,87.21,,,,
2006-05-31 22:19:43+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,91.64,100.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.95,-47.69,-35.57,-40.65,-35.30,-41.69,-34.67,-31.18,-3.81,-35.55,-4.00,19.01,30.91,37.50,61.92,74.69,97.94,105.03,136.06,152.64,170.29,191.10,209.27,242.58,258.96,284.96,,362.98,375.95,438.41,475.22,500.54,,422.93,383.95,323.75,296.61,269.29,241.26,213.42,196.59,169.98,133.27,,86.27,73.42,48.22,32.15,7.03,11.63,-7.28,-52.80,-81.74,,,,,,,,,,,,,-90.01,-76.18,-72.55,-77.83,-44.62,-44.12,-80.92,-61.80,-50.64,-36.40,-11.30,3.81,32.83,62.73,97.02,136.94,186.49,,,
2006-06-01 22:11:14+00:00,L7,,,,,,30.95,25.89,-5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.72,22.96,26.82,47.39,55.32,88.47,90.83,118.93,,,,,,,270.52,288.49,321.66,347.41,386.36,424.59,467.62,499.44,,415.85,370.54,,,,,,,,,,,,,,,,,-47.25,-57.04,-62.28,-46.17,,,,,,,,,,,,,,,,,,,,,,,46.97,74.89,100.27,,,,,
2006-06-25 22:13:55+00:00,L5,228.83,269.64,152.77,,-11.74,300.76,320.75,408.79,75.06,,,33.22,-17.71,,107.27,72.51,50.45,-39.86,,,,,,,,,,,,119.34,118.92,,,,,,,,,,184.64,,,253.78,260.75,296.58,292.71,289.37,,238.36,236.18,196.21,135.50,145.72,,112.67,,,,,37.75,,,,,,-52.09,-66.28,,,,,,,,,,,,,,,,,22.99,,,,,382.42,,,,,,,,,134.16,,,,,,,,,,,386.69,405.71,512.54,,359.65,,303.70,289.89,,,159.10,131.58,,,,,,,,,-61.17,,,,-97.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.27,286.48,
2006-07-03 22:11:04+00:00,L7,,,,,,,,,,,,,,,-33.27,,,,,,,,,,,-87.20,,27.73,,70.95,45.70,,,,,,,145.43,170.64,167.93,171.29,176.48,185.87,216.22,,,,,,,192.38,,,125.08,110.54,100.27,,,,,,,-13.36,-20.05,-41.57,-62.30,-70.31,,,,,,,,,,,,,,,,,,,,,-84.77,-75.95,-48.06,-41.31,-30.11,-24.07,-6.54,,,,,,,,170.07,193.69,222.63,,265.44,290.35,317.46,349.30,,,,,,,,,,229.98,182.65,145.35,120.03,91.14,64.73,32.92,3.69,-9.67,-6.11,4.90,,,,,,,,,,,,,,,-39.87,,,,,,,,,,,,,,,,,,,,,
2006-07-19 22:10:56+00:00,L7,,,,,,,,,,,34.41,,,,0.37,,,,,,,,,,,62.61,53.72,50.89,74.73,,,,,,,120.89,128.98,151.67,164.61,165.51,168.86,,,,,,,284.92,265.37,231.23,189.46,147.61,,113.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.15,-78.91,-74.82,-62.37,-57.95,-47.27,,,,,,,85.01,115.85,127.67,159.39,174.40,197.62,223.35,245.24,,,,,,,,,,297.85,265.48,232.92,197.75,165.84,139.54,112.23,83.18,58.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-27 22:14:22+00:00,L5,,,,,,67.65,56.83,17.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.01,-62.71,-54.20,-85.45,,,-76.43,-75.98,-69.97,-57.42,-64.90,-57.52,-44.68,-56.07,-46.38,-38.41,-28.73,-41.02,-15.31,-1.36,13.70,28.76,46.37,67.62,76.16,101.43,113.84,129.85,148.20,171.79,208.37,226.36,254.57,281.76,307.82,340.37,370.05,408.65,442.34,485.46,442.49,406.67,354.09,307.42,280.99,255.99,229.06,207.08,176.03,146.42,120.63,82.18,63.73,45.67,38.61,22.13,-4.76,-16.41,-31.30,-70.00,-79.07,-82.42,,,,,,,,,,,,,,,,,,,,,,,,15.47,47.22,,,,,,
2006-08-11 22:17:02+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,417.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-02 22:15:46+00:00,L5,230.99,161.14,153.60,135.17,136.35,97.12,87.16,82.14,85.91,86.54,56.11,74.15,84.41,79.95,56.69,43.11,38.53,33.76,45.91,49.42,57.86,60.69,51.09,41.64,42.10,33.31,40.09,63.89,74.55,83.80,76.74,66.00,62.06,78.23,104.00,117.74,129.93,136.91,144.70,156.40,151.44,168.13,192.26,202.84,204.85,217.34,243.42,255.76,242.82,223.12,187.66,167.84,,107.04,91.20,65.66,54.83,30.96,7.52,10.64,2.75,-10.66,-23.96,-48.86,-56.93,-68.65,-79.18,-85.08,,,,,,,,,,,,,,,,,,,,,-75.53,-75.20,-63.06,-61.34,-57.93,-44.19,-14.24,-3.59,7.62,33.86,63.98,93.83,111.65,137.82,154.61,177.49,203.35,228.97,252.05,279.43,317.23,344.67,376.58,418.84,375.27,334.31,301.72,266.37,233.34,199.78,171.61,140.02,112.31,77.31,49.21,19.47,-6.66,-45.65,-54.56,-68.62,-88.76,,,,,,,,,,,,,,,,,,,,,,,,,,-87.08,-62.89,-43.23,-22.47,10.78,45.16,88.39,149.14,,248.81,296.09
