,dates,nzd0533-0000,nzd0533-0001,nzd0533-0002,nzd0533-0003,nzd0533-0004,nzd0533-0005,nzd0533-0006,nzd0533-0007,nzd0533-0008,nzd0533-0009,nzd0533-0010,nzd0533-0011,nzd0533-0012,nzd0533-0013,nzd0533-0014,nzd0533-0015,nzd0533-0016,nzd0533-0017,nzd0533-0018,nzd0533-0019,nzd0533-0020,nzd0533-0021,nzd0533-0022,nzd0533-0023,nzd0533-0024,nzd0533-0025,nzd0533-0026,nzd0533-0027,nzd0533-0028,nzd0533-0029,nzd0533-0030,nzd0533-0031,nzd0533-0032,nzd0533-0033,nzd0533-0034,nzd0533-0035,nzd0533-0036,nzd0533-0037,nzd0533-0038,nzd0533-0039,nzd0533-0040,nzd0533-0041,nzd0533-0042,nzd0533-0043,nzd0533-0044,nzd0533-0045,nzd0533-0046,nzd0533-0047,nzd0533-0048,nzd0533-0049,nzd0533-0050,nzd0533-0051,nzd0533-0052,nzd0533-0053,nzd0533-0054,nzd0533-0055,nzd0533-0056,nzd0533-0057,nzd0533-0058,nzd0533-0059,nzd0533-0060,nzd0533-0061,nzd0533-0062,nzd0533-0063
10,2002-07-31 22:15:11+00:00,195.07771079757785,168.99470185882123,205.41170697882598,156.18457500868652,164.89958925104156,151.9358086884238,,178.21953426411807,161.0995474477733,178.06225082610362,166.05709626805606,169.60709874639056,173.82807224415177,183.7119709672027,169.3861034229522,158.69939496970406,153.2258241117719,146.30917458643134,149.24271891209182,156.60022845391939,161.4867619895951,172.15301559519332,161.15697215411728,156.59063359070862,,165.00530153958303,171.49544615937185,181.18313049063215,198.95453378840247,196.41035836018793,194.35271315088366,190.3317787224502,198.2190392637219,,202.76845341842406,203.72261606221284,192.56668788680773,,202.85686752888722,,197.63303630397832,,251.86284665903975,,,,,263.9046068372217,,,,,271.87852075705007,,,,204.67214165416803,,166.04540785029477,,,,,
11,2002-11-29 22:09:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2002-12-06 22:15:13+00:00,,195.25230060370419,202.836678821405,172.62239232809347,,166.3567508565653,168.05947109043692,184.57980276344864,,198.8146167613007,,195.33207904422653,195.05832533574144,201.88635634702456,191.5654161081285,183.69797299069222,169.64022080314314,169.59250962776446,168.22252910451635,170.91332203758074,175.25342476277476,180.33871467092254,173.91378868176426,176.15175803306676,184.42357111105164,184.03324030761294,,200.962930921356,,205.3150767880866,199.66337146299003,192.81761326548866,196.43583726688982,,209.14529404816918,,201.1372350773838,,203.17301404822322,209.96308070024168,211.63697538996496,,246.1801399387333,,,,266.1774968185408,288.1900052663641,,,,,287.70836739859664,,,,242.90087180935757,,199.1900474888435,,,,,
13,2003-04-13 22:15:43+00:00,,192.3141553247159,207.0401353380661,175.8329432217626,175.9773166582923,161.82256881977932,171.85888819182162,179.8500186591534,188.45554610126226,186.02093741277935,184.06584302813138,181.43121290317154,187.3930258066264,187.13446665997077,189.62458355091502,173.1821154320847,171.8078148422813,171.41235971400923,170.38911488465524,164.22577741190108,174.72762440406063,,171.87374402151605,166.5966099014767,167.65951521982635,178.30901393731224,176.80429429765422,187.18283648108758,188.60054964588886,194.32331584401766,,179.68419647620058,,190.69941045197987,,,,,,186.716709558531,,204.75960464383215,236.67900184630122,,258.10221178000063,265.95902452012206,256.1997009404158,251.20901118939165,260.5434193313082,266.5376661417542,281.1301858948766,257.849864233244,,,168.8740662401555,182.30425955706792,,173.68544587002972,146.0845097658874,157.37370108752765,170.5123035632487,174.98363718409715,181.01421906896596,182.43741108808484
14,2003-05-15 22:15:40+00:00,178.75221404354744,168.06704936977044,180.00696887901776,162.16815045368773,162.5477962929816,148.23664249026962,149.47542814404673,159.85424182038773,169.5677971831734,178.35572979531827,,171.570439903581,173.45163669287078,175.19120513054585,174.40797612139158,156.66813861388133,,152.63319045008907,153.48584680753277,,162.82134724300596,169.38719838808734,153.70004682212445,151.10594561075163,147.26882656738422,156.2185478910307,151.7244038868487,,,181.64823627415672,180.48973830630132,171.65439572365904,172.17401157312025,166.98210003634662,,,,166.63204041016303,,182.66138964075165,,200.27881171351194,,,,,263.0327030379352,252.50076348307198,248.27817704812935,252.45007818537823,262.2255876992091,247.8549685660826,,192.13913536553162,176.96205854691502,186.67014199884383,,169.88792966581988,139.9885759936699,148.18509469350025,157.5875692046741,167.22750104866128,163.73906264554282,164.37919764919098
15,2003-08-11 22:03:51+00:00,192.7008604323051,180.19682249439379,197.30351913609908,165.70229550353,172.17380403547278,158.33537728472032,162.0152755202177,183.6608659164849,,177.95410419920967,173.2017624807649,180.96088729551911,181.9163851915859,181.31735104959205,177.36369759833048,164.40479559837092,161.92242534398386,152.6789324694869,145.33254611858933,168.94629081945496,166.2170008455634,164.9888289165071,158.17984538965513,,,162.66186896343964,168.2599755780575,175.42866249561285,184.42212846285895,180.23494353424974,,179.4980490158507,184.17336716666796,,,200.02407977292125,185.73905683200832,,181.11916172428417,188.93893663376016,201.41260715386215,227.99859809319764,249.02966827695755,,262.04113687736435,,265.2259034120431,255.0197497683056,261.99821015457894,271.23736462068746,,250.14462175697057,,236.05533915461302,213.42388335480973,203.99979674452004,,176.2200283831366,165.49378920338367,162.27231883792632,172.79046440052548,176.14835253819345,178.3606925170972,177.50562491999125
16,2003-08-27 22:04:09+00:00,188.75899917538553,175.76226020480033,191.96361381622233,160.27249538688199,160.33381802327304,150.27195236342305,161.645232984428,170.7687967369648,185.12032952164532,189.4483537728101,183.48636689895523,174.83989544593146,183.27369183281795,174.58514769250294,162.7928050180772,153.29213465877842,152.15888561113732,143.31179666064912,144.62041333491126,154.08321329194237,156.56318421378418,157.63819052317595,150.42181320606213,142.3273991343128,140.5446160463026,136.95199449991003,140.5861586358496,148.38535298481378,148.46850640724293,,,,,160.0731126769429,,174.9082332808923,,154.45231341972544,,148.582318507085,172.4083576533606,183.33894241072386,218.9049833099528,217.82747326668832,247.23744605768562,246.23597970162092,248.14121530391168,244.94668760486937,250.16554289934282,257.49759402964094,,241.72976913807946,,199.24124536473775,189.88171874693978,183.05410050534607,,161.24478334402173,131.9907323044161,132.60811754055587,144.4414809971526,145.77475592571915,,150.87950478302784
17,2003-10-07 21:58:35+00:00,193.4493141184688,178.3380640270956,185.57469528383615,165.90723386367574,,151.95282443746208,161.09644508143427,,,198.82176530217106,180.85307000482297,181.27742500088945,191.87619094286453,186.8908830138125,181.37087426628844,166.81985229245655,161.6393558207669,151.9789341360261,148.5462547100148,155.83533733283568,163.32451540373114,173.5366968900738,166.41756895451675,164.16316776876783,158.1491727849126,166.60364243669073,,172.80050527459164,,,177.63682404127553,,,183.56437879024418,,,182.1873839350948,,171.3510675542633,189.29707536005583,208.8933265800575,206.42206300995832,243.660175434801,250.77679579795972,256.30169666736197,264.87985797850916,,,,,,,,,,,,,,,,,,
18,2003-10-14 22:04:51+00:00,209.3786036013482,185.09637355122806,,169.13481652911952,174.88988509102091,174.3460552074903,,189.96749751989907,195.06432811833582,210.21132897879045,194.22259824389,,,,,,,169.92481469739266,161.58472306574748,165.48897192714225,175.35846295287007,177.1822970332242,169.3891611173145,164.86403091445038,170.35345636084367,,,,192.9544371828982,190.18080717749862,,176.68727729430998,169.3688219777009,,185.65311412024823,,,139.05346049679537,153.195382814166,185.61579727441043,,195.33327137198557,,,240.22865013550947,196.79265600346866,189.41581094483348,210.89660685292725,234.32427487222006,,,,320.51217763168603,,,,265.8613487894149,,,,,,,
19,2003-10-31 22:09:12+00:00,,,,,,,159.26779060415964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2003-11-16 22:09:23+00:00,196.72608067472964,175.48575971815367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2003-12-01 22:05:28+00:00,190.6283923529967,179.21650659052293,185.488431294281,156.99344178767288,,148.82209201966276,155.46991550739892,172.9385871222848,188.61112352319412,183.31139714397497,183.16946018937412,173.68080857370188,171.29619231980035,170.4320149586038,162.55267560665686,153.50693059981532,152.45818786404305,,,,,,,,,,142.07980456744102,157.76271765786345,,169.50589366738524,160.94710704514398,,,155.62825243647458,,,,166.40551581376832,,,175.6257827145212,186.24508369428406,206.4965445434432,,,,,,,254.10166717228805,250.48067375089843,225.7136590193172,,184.7396281900316,175.96151140965262,,,137.22951919963268,,145.32365582300184,169.66635161269033,158.46944394718696,160.80086002955315,174.33715002931356
22,2003-12-10 21:59:17+00:00,194.2443335126122,180.90723443425048,207.97504173401035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2003-12-25 22:15:51+00:00,192.38867939807167,178.54292152458544,205.4040606734927,166.96389347083513,165.3083668613773,161.74121017526136,167.89800691075564,180.63769615954263,195.60574835345625,196.53049452563658,,181.35236654093,185.65011071158457,190.33495544337043,183.5136323802544,,,,,,,,,,,165.34884627771117,170.12985358973663,173.93999536783213,190.9880554446017,,,,,,188.61747510184006,,,,,,,,,245.81167697661903,278.5988874771505,,,,,,,,,,,,,,,144.46138356341598,166.5237470628922,,,169.10886235970173
24,2004-01-27 21:59:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2004-02-03 22:05:50+00:00,,171.8415199549747,,,156.62994606770226,145.4661943345183,154.5529315652304,174.1100990497453,,178.14709756453752,,166.3785764396462,164.13730608810954,169.30284633400845,,153.88405923195168,159.33361083013284,166.6445345757248,168.65023704893943,157.6660514112623,173.54346216785214,174.60539946776134,168.7767450559676,160.69394268916898,160.57346799569498,170.42744127709858,171.85043884719047,182.44935323022574,190.53940538057765,193.83720674050636,177.51404230856537,164.6607079135656,,177.16149026314875,184.40048917610002,,,165.31137723920006,162.2663088060623,,179.52739256019916,203.60636135581876,225.75286313712417,,,249.81193253225385,241.49638858258098,245.01634097212224,250.912066566417,,260.3174545256243,244.2351857409409,,184.22554731591703,165.51959097354987,176.5076879623884,,158.40610293860954,120.48542027430373,,,,150.08189427554765,
26,2004-02-11 22:16:05+00:00,190.09436342636394,184.56677765602092,211.3740365379977,159.44934743124966,170.43294791058258,161.68626179836912,159.67620439842227,193.33560579519158,195.92838016170384,,,,,,183.32412147221964,,176.42989216815747,168.53952630177818,,183.98818739351069,,,,,,180.34349860913474,,,,,,190.9312897981183,188.3340093924117,,193.56952959485392,,195.94159621918473,189.79269127123752,,,,213.77738304083528,224.91198126107233,,,,286.8559324352045,,,,,,,,,,274.6505692132588,,,,,,,
27,2004-03-15 21:59:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2004-03-31 21:59:59+00:00,190.69463893784513,175.18991048707613,,159.48465319746572,160.42015379037383,151.25306593394595,157.63426216268016,182.4113962379917,,,,,,,,159.08113789133537,168.7183422129179,159.76778844278343,159.45016496856948,167.59575708355155,170.57329621812485,183.21760677105146,167.2041903893069,,164.46171814867185,167.98980012528688,,,181.73329175357412,,178.83031050016834,177.69038028464598,,181.51181362572834,,,180.21116396859173,184.4002492587524,174.29249548728765,,,,,,,,,,,,,,,,,,,,,,,,,
29,2004-04-23 22:06:53+00:00,,186.05876457089136,218.74788788733144,163.16377337153162,158.76650719041737,155.2043151468981,165.23339173747652,178.22757368744453,199.8485140447331,191.0495211823676,189.66332844288672,188.71066422387204,,186.85653392833657,175.27897779904094,160.58402897776605,154.29243524604755,144.30042221511218,152.68689504518784,151.28444722977878,167.1626548531636,163.68338740589934,161.05109457873587,154.7646812179933,159.82116587452208,161.8755955786419,163.0750786028737,175.76367562624637,187.97920603059595,195.67861948883464,,190.1136364387648,193.71671581774737,183.8426477619347,198.17908778504528,,190.9978793721485,193.38881967530367,,187.16053922909674,228.6025515063187,,249.9943785090249,,279.96656003631773,,256.32730682589556,,258.2593867467484,,252.5334950790579,,225.31605638564497,,,183.96266115562656,185.8684820026654,155.2782795015612,,155.76561573713684,160.4613752903819,180.7713880764353,160.43208710594442,156.28686952273648
30,2004-05-02 22:00:57+00:00,179.8098920080637,163.73907255800947,159.33326840945873,,,,,,181.37873634708276,,,,169.53761940706653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2004-05-09 22:07:21+00:00,176.16824733233088,162.4366560710396,,153.9984122182645,149.13975203212365,155.39181038706045,157.19073711061336,176.65738566443812,,188.07720043312835,199.5420708784436,190.65328928990328,,181.34751833821238,162.1642820958209,164.38899430920344,163.80154917204231,152.02983653974692,144.06701037522768,155.51051740836763,166.0028485113297,162.3060836620013,153.263571070467,150.312393756717,143.38510901799276,149.6744609883594,169.17111538069548,190.59506800362655,181.71137945330457,192.59548777428776,,,181.48835957441952,,190.14515735302328,194.2019037656342,176.16587044291668,,182.91074780457635,,207.32476851448288,223.89377700154472,232.08605597929267,231.36631511117878,239.84116075928446,,235.19226859693987,225.7022385287017,234.41856479520158,,226.24360508705095,226.69827187617378,215.84635443631106,,191.48676931030388,153.9013379397513,136.70341216588895,,114.75946557064124,115.14693084979464,138.4439593650686,132.75884437541865,129.20199408942844,119.44648632891189
32,2004-05-18 22:01:26+00:00,166.52978195525975,159.38560842882933,160.32258376120546,128.36940793668643,144.20718364338492,139.33092963660516,144.3937513078959,161.65347580365133,176.26902965751813,,162.61880249531032,163.89497883854784,169.5702501185523,,154.04924978793866,137.91022725125956,137.55824762420883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.47110228610416,236.70699978360852,219.98878173384693,203.2667722383153,189.65227606764637,193.036248682031,186.69631348059013,171.4642712735644,145.9403885314031,,,,,
33,2004-06-10 22:08:17+00:00,151.28822296515926,148.2788856877961,152.480882639385,131.79567211655612,,124.55031435203446,146.71572384405266,158.8739563551339,173.6303666749683,173.27257896347487,164.6120894166932,,,,,151.07846448346714,,135.64965445279637,135.76656908498938,,,,,,142.2195308499589,,,,,,158.1259968682262,153.05622090107514,,153.86540522090428,,192.57187063259022,,,174.06855698655508,,212.4681305142839,213.86128015556977,,,,241.7657893761648,247.33951952171358,233.4165350119079,240.8442394661275,247.965211951906,,224.68906095094744,216.4486824760147,214.01368767163345,183.5131109571517,180.86566614574312,186.91430351714004,150.52305375977403,134.3326023211628,126.7135416766555,153.73055303783028,164.0844802479415,158.296600738964,145.8172131840217
34,2004-07-12 22:09:13+00:00,,139.09408385952358,151.95927727057708,142.28216432331004,148.58895903595806,129.60116906068157,147.72773801328353,159.25914916955563,190.60066110894823,193.49923122376867,,,,,,149.5634886947898,,136.3275177511098,131.93681843552235,,,161.95440957239458,155.75592513906327,,141.83215924198944,,,149.63112505401605,158.33242402410812,169.29750716169787,,158.28196315766095,,164.0674342929235,,,,156.9658917262102,,166.71505727348844,182.8207696960677,203.95984960474377,,233.4620164045851,,247.58465913801007,237.3265440759983,,241.36231668028904,250.92958872845682,243.71199554081875,220.8677266201633,197.98077162781817,,160.38252561702768,175.89983770181516,168.84104295423577,155.805534413296,121.04571848456136,126.84963894115286,141.98073702979508,,145.3008961109136,145.7760458116643
35,2004-07-20 22:15:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2004-08-22 22:04:00+00:00,,,,,,,,,,,,,169.2885649798906,172.0133528180051,162.54308236110884,154.3543146565043,146.79470614050476,136.72993343752265,141.0653740433772,,144.22313478856597,,,,150.4782803136502,148.36086077780658,155.94832318211763,,,,,,,164.90440185989183,,,179.0492590225332,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2004-08-29 22:10:22+00:00,196.80550129153454,,,165.5967376043335,173.5568874077345,166.66291953121012,176.98483183552702,196.2664889435328,213.32775222296723,213.09214558806664,209.42081839777387,198.90583094456144,,192.39649732201863,,170.33477945938668,165.41798219414483,157.26370196057113,152.79981572237267,162.50926655800188,168.38654195176463,172.9435499738825,166.92469894364953,164.50404339867004,161.15850257841237,169.93322136622706,177.662024407819,,193.2566305315853,190.84259070022642,186.8591874745368,177.83471962562118,,190.43500493969822,,201.6701150401746,,175.0035488361606,185.4820698258615,195.11669870787208,206.25807166429345,230.95780463386052,245.26440128735794,,256.00314107501356,268.46994031570205,267.16587965133067,262.29389652715344,261.92700352153827,265.6019902054808,264.7913486014743,244.67828422375356,225.85475682490434,,161.5597181677574,196.88205289693218,194.63423429236875,183.78016577036666,157.3238160748123,157.2468102205147,177.86700201361063,181.71986320993256,181.72318965120576,189.7004947037694
38,2004-09-06 22:15:40+00:00,,,,178.77780190146893,,179.1181193787503,,198.38683830076573,217.02373840718286,220.40012204283323,214.34801130215175,,205.40066122100833,,191.24297662668332,182.98141255290335,175.89543844137228,171.91895443085988,172.9304288020003,170.58788324470495,184.7942381528636,183.25528997594446,179.77596099076038,173.04849357289413,171.40286526255213,172.71554862895013,177.5882509867926,,199.01594710439218,200.0061401118621,,,193.1633179785572,,212.55504129087277,,200.26056748711756,,200.3343633057108,201.45409988071899,225.74082570371715,,,,,283.25154662994504,283.9637679069854,273.7681706928677,,,,,,,,,,200.8047919401183,186.69625295130163,185.3492653402198,187.5147431220622,193.71853277000048,190.00624913774277,205.8630198519931
39,2004-09-30 22:11:09+00:00,,,,,,,,,,,,,,,,,,,,,145.79134978603716,153.77660096630643,149.41742049035443,145.0203314193485,,150.90036989525316,156.0159653762742,159.2025333757953,167.65099807130102,171.22634388360305,,158.3600044328628,154.04684898544673,166.19131634145415,,,175.17551639013078,,165.34547669019136,,,189.07021865455923,,,233.49150952349672,,,,241.65988361414182,238.19150526520914,231.64321311442254,232.056293672902,,229.57132227877545,223.6445674896418,,199.26454800616074,181.65476475514478,172.45386650306295,153.21501770999555,177.51287008552856,174.43734700206647,180.5007333853716,201.36376233675435
40,2004-10-25 22:05:30+00:00,182.5703922828198,172.79533731388645,182.83430672379401,,,,162.5262417675145,180.1886198670974,204.1554455795833,204.2490672442734,,179.96619943033843,,,162.320934893324,151.4954437199309,,149.40936267449453,149.44235054385504,149.53204246604815,164.57440280709523,162.95806229636656,159.25414062199232,151.06549128024412,,159.47333001388748,163.58285621919322,173.61024132222173,,,,,172.19095405584918,,,,169.65674952731464,161.6645634852898,,,,199.6079321237057,230.20777747676743,239.0711662829547,254.41676213166173,,,,,,,,,,,,,,,,,,,
