dates,nzd0248-0000,nzd0248-0001,nzd0248-0002,nzd0248-0003,nzd0248-0004,nzd0248-0005,nzd0248-0006,nzd0248-0007,nzd0248-0008,nzd0248-0009,nzd0248-0010,nzd0248-0011,nzd0248-0012,nzd0248-0013,nzd0248-0014,nzd0248-0015,nzd0248-0016,nzd0248-0017,nzd0248-0018,nzd0248-0019,nzd0248-0020,nzd0248-0021,nzd0248-0022,nzd0248-0023,nzd0248-0024,nzd0248-0025,nzd0248-0026,nzd0248-0027,nzd0248-0028,nzd0248-0029,nzd0248-0030,nzd0248-0031,nzd0248-0032,nzd0248-0033,nzd0248-0034,nzd0248-0035,nzd0248-0036,nzd0248-0037,nzd0248-0038,nzd0248-0039,nzd0248-0040,nzd0248-0041,nzd0248-0042,nzd0248-0043,nzd0248-0044,nzd0248-0045,nzd0248-0046,nzd0248-0047,nzd0248-0048,nzd0248-0049,nzd0248-0050,nzd0248-0051,nzd0248-0052,nzd0248-0053,nzd0248-0054,nzd0248-0055,nzd0248-0056,nzd0248-0057,nzd0248-0058,nzd0248-0059,nzd0248-0060,nzd0248-0061,nzd0248-0062,nzd0248-0063,nzd0248-0064,nzd0248-0065,nzd0248-0066,nzd0248-0067,nzd0248-0068,nzd0248-0069,nzd0248-0070,nzd0248-0071,nzd0248-0072,nzd0248-0073,nzd0248-0074,nzd0248-0075,nzd0248-0076,nzd0248-0077,nzd0248-0078,nzd0248-0079,nzd0248-0080,nzd0248-0081,nzd0248-0082,nzd0248-0083,nzd0248-0084,nzd0248-0085,nzd0248-0086,nzd0248-0087,nzd0248-0088,nzd0248-0089,nzd0248-0090,nzd0248-0091,nzd0248-0092,satname
2017-08-20 22:09:02+00:00,303.14,304.41,301.80,313.63,316.61,319.96,329.59,323.70,323.90,330.20,325.36,322.15,312.38,307.68,304.59,270.73,294.82,283.09,276.91,282.91,312.53,317.57,324.86,334.57,339.28,336.70,330.37,337.29,350.94,349.76,349.30,348.28,339.68,341.16,338.94,343.29,339.31,341.69,343.57,339.93,358.36,351.64,357.54,363.67,363.21,359.47,355.77,361.59,351.94,350.92,349.54,351.25,350.35,351.18,344.36,344.33,349.35,357.11,350.22,345.38,342.93,345.72,345.35,341.50,346.69,327.44,342.53,335.38,339.27,341.21,340.11,343.02,348.15,345.56,343.81,344.66,350.64,343.71,338.42,343.59,342.80,342.54,336.59,339.27,337.75,338.97,335.76,336.00,343.56,346.29,344.37,345.57,344.88,L7
2017-11-16 22:06:16+00:00,306.21,308.38,304.81,319.49,311.93,320.10,328.81,320.35,319.93,325.40,325.21,327.19,319.18,310.85,308.21,276.84,298.10,284.84,279.98,285.18,317.18,322.96,331.76,337.27,340.35,337.85,333.60,338.89,346.85,348.52,350.30,352.56,347.12,348.05,344.68,345.52,344.22,342.53,341.50,341.24,359.32,360.18,368.22,371.23,369.02,363.43,356.57,361.99,355.69,358.71,354.46,351.05,349.21,354.41,352.49,354.12,351.75,358.48,350.99,349.91,346.36,348.36,346.77,341.54,347.50,329.03,345.06,340.06,342.25,342.17,340.15,342.55,348.53,348.37,345.14,346.80,351.33,347.08,344.70,347.01,344.11,338.85,334.83,342.25,337.63,340.47,344.56,342.44,345.70,348.85,349.66,349.17,345.17,L8
2017-12-02 22:06:10+00:00,307.24,309.37,306.16,327.00,310.29,313.70,326.99,321.47,318.99,323.33,325.35,329.23,321.53,311.18,306.93,280.12,298.23,285.28,282.75,286.28,317.93,322.45,331.61,337.64,340.32,337.07,334.02,340.50,348.45,350.16,351.52,354.18,348.86,349.12,346.14,349.77,346.62,342.85,340.71,341.02,355.79,365.37,374.88,370.76,368.90,362.38,355.74,362.52,355.62,359.44,357.21,354.53,350.35,356.42,355.91,358.18,356.54,361.90,352.65,352.11,350.10,349.95,348.61,343.26,349.16,328.05,346.14,341.56,344.94,344.95,342.31,344.01,350.21,351.06,348.87,350.74,353.97,348.84,347.45,348.35,344.61,339.56,335.72,342.41,338.56,341.17,345.83,343.93,348.07,351.90,353.95,350.12,345.37,L8
2017-12-26 22:08:39+00:00,308.20,311.90,310.83,314.71,305.31,312.49,326.99,324.20,328.99,326.85,330.75,336.69,332.63,320.05,309.04,284.41,298.84,286.47,284.28,287.01,316.58,322.98,330.73,336.00,342.29,334.97,333.74,344.84,348.28,351.09,351.13,354.96,353.83,352.72,349.62,353.53,352.46,344.17,341.51,344.56,358.86,366.19,374.15,366.35,364.01,363.69,360.15,366.61,361.38,362.34,358.98,356.51,357.71,359.80,360.56,362.74,361.59,362.74,355.25,353.67,353.38,351.21,348.36,346.35,351.84,328.09,345.28,345.23,350.23,349.26,347.32,347.42,354.23,356.52,355.68,356.81,361.45,355.13,350.55,352.15,349.35,340.60,337.82,345.58,343.69,344.93,349.65,349.23,350.50,351.90,355.47,349.27,343.12,L7
2018-01-27 22:08:11+00:00,309.06,315.17,313.56,312.45,303.75,311.79,332.46,331.29,333.45,332.26,337.67,342.00,338.30,327.43,311.64,288.15,301.19,287.67,293.66,298.27,323.73,323.12,330.71,338.56,343.98,337.22,339.29,350.83,349.03,353.89,354.45,357.61,353.29,352.15,349.64,355.29,353.45,345.49,341.76,344.01,357.29,366.19,374.15,366.35,364.10,365.46,362.47,367.77,367.74,364.38,360.32,361.78,361.39,366.55,365.33,364.34,362.15,362.88,358.49,358.23,360.85,359.50,354.05,351.64,356.04,329.59,347.60,347.61,351.78,351.05,348.79,348.75,356.27,357.86,358.22,359.90,365.59,360.20,354.09,354.40,351.08,341.69,337.22,346.57,347.37,348.74,352.94,351.36,352.14,349.86,354.09,350.15,344.83,L7
2018-02-27 22:11:55+00:00,314.81,318.52,322.67,308.12,299.03,303.80,327.34,330.88,333.23,331.93,343.12,349.13,345.37,336.95,319.62,297.91,303.01,288.87,301.43,307.45,330.32,327.62,333.65,340.71,348.45,338.98,342.94,356.43,350.07,355.63,357.79,361.35,359.03,355.53,349.01,358.55,355.11,345.22,340.92,347.26,349.91,367.92,384.25,367.95,366.46,363.89,366.70,367.49,367.74,364.38,365.19,365.03,365.04,369.38,369.98,370.57,367.48,366.79,363.88,363.91,366.44,366.19,356.88,354.35,359.06,334.81,352.49,354.80,356.68,356.13,354.83,351.78,356.57,358.01,359.70,363.17,363.62,362.75,359.40,357.16,349.38,346.05,343.63,351.20,352.47,351.90,357.50,354.91,354.05,353.29,354.09,350.14,347.99,L8
2018-03-08 22:06:03+00:00,312.69,315.14,319.39,306.80,296.14,306.25,326.82,329.08,332.81,332.30,341.71,345.50,340.66,331.93,315.34,297.91,302.18,285.60,305.35,312.82,331.67,326.83,330.90,338.67,347.61,338.98,342.94,356.43,350.07,355.63,357.79,361.35,357.27,354.19,350.95,356.49,353.09,346.01,341.33,346.80,350.51,357.50,373.88,365.92,366.64,363.78,366.04,364.43,363.69,360.63,361.80,363.93,364.12,367.76,369.55,370.24,367.63,364.60,362.77,363.14,363.69,362.10,356.03,351.38,357.62,334.24,351.78,354.73,354.65,352.82,351.72,349.14,353.74,354.92,357.66,362.97,362.69,361.58,357.76,354.62,347.03,345.50,342.53,347.01,349.76,350.10,355.59,355.30,354.38,351.88,350.86,347.59,346.01,L8
2018-05-03 22:06:50+00:00,314.37,316.82,319.59,306.28,300.65,311.07,326.82,329.08,332.81,332.57,340.12,342.21,338.47,330.67,316.58,295.47,303.71,285.70,303.05,312.82,331.67,326.83,331.71,339.46,347.29,337.91,340.32,353.99,349.25,354.10,359.50,360.00,357.83,354.19,350.95,356.49,353.29,346.65,342.18,346.67,350.63,354.24,372.42,366.05,368.45,364.52,366.79,364.43,363.69,360.63,361.73,363.37,363.74,366.02,366.54,367.00,362.58,362.48,363.58,364.25,362.03,362.10,356.03,351.38,356.76,337.72,351.19,354.56,353.63,352.73,352.60,351.21,353.20,353.96,354.13,362.97,362.69,359.83,355.97,352.54,344.77,342.96,341.50,345.43,348.25,350.20,355.14,353.71,354.38,351.88,350.86,346.78,345.79,L7
2018-06-28 22:05:28+00:00,319.83,323.14,325.76,302.86,309.33,327.23,336.64,333.96,333.21,337.10,337.29,339.64,333.27,328.87,321.62,285.13,305.99,283.89,304.31,324.79,331.51,328.62,333.53,342.93,347.83,346.83,346.33,355.68,354.08,353.51,362.76,358.88,357.76,352.82,352.44,355.17,355.24,355.36,349.20,348.73,357.21,340.20,353.61,366.96,371.72,370.49,371.04,366.51,365.12,355.50,357.98,361.70,363.33,367.18,364.14,365.47,353.31,358.66,363.06,364.26,358.42,360.75,357.78,348.49,355.08,344.01,350.02,351.68,349.41,349.81,349.48,350.92,351.79,349.47,351.33,361.84,361.95,356.54,352.36,348.23,339.88,342.46,338.96,341.81,342.91,348.89,352.92,353.82,356.92,347.62,338.12,339.37,345.71,L8
2018-07-29 22:11:05+00:00,319.83,323.14,325.76,302.59,314.00,331.75,339.15,329.21,329.66,333.49,331.98,334.43,328.80,325.13,321.62,285.13,309.06,284.27,297.91,322.17,333.75,333.63,334.86,342.83,349.51,347.10,341.28,349.45,354.08,353.51,362.76,358.88,359.98,354.29,353.80,351.59,354.52,356.45,351.26,351.22,359.26,340.20,345.71,361.26,365.66,371.73,371.68,370.32,365.57,354.72,357.15,359.92,363.14,365.38,364.31,358.98,349.77,350.93,351.35,363.59,356.96,360.55,358.66,348.41,354.99,348.25,350.12,349.06,348.78,349.81,349.48,340.56,351.38,349.64,351.18,365.13,360.56,354.21,349.29,342.77,335.87,331.34,338.96,335.17,337.00,342.37,350.94,352.26,357.27,350.30,335.55,337.86,345.31,L7
2018-08-23 22:04:25+00:00,318.38,316.20,308.57,302.59,314.00,327.38,325.97,320.00,330.10,327.48,331.98,334.43,328.80,320.37,314.97,284.95,305.25,284.33,297.40,312.14,332.27,333.19,333.53,340.10,349.51,347.10,341.28,344.06,354.08,353.51,362.76,358.88,353.13,349.35,349.43,348.85,353.29,356.45,351.26,351.22,353.94,331.88,337.23,359.64,364.11,370.50,367.53,365.28,361.38,360.00,358.40,359.92,363.14,365.38,361.60,357.40,349.50,348.19,346.91,355.18,349.05,349.71,348.05,345.08,352.03,348.25,350.12,344.40,342.22,341.96,344.41,341.44,353.79,350.14,350.85,355.84,352.66,349.03,346.14,342.77,335.87,329.31,335.25,334.21,336.84,340.38,346.96,348.24,344.00,340.99,329.43,335.89,342.85,L7
2018-08-31 22:05:59+00:00,318.69,316.63,305.96,292.30,314.00,320.97,319.18,320.76,326.25,323.22,322.25,325.72,322.55,317.86,314.97,279.93,303.00,283.43,293.37,306.61,331.80,330.48,333.02,337.08,344.13,347.10,337.35,345.12,352.36,349.00,350.59,348.32,349.16,347.85,348.96,348.45,352.23,354.68,350.59,348.46,351.86,332.81,334.33,357.81,363.33,366.65,363.20,361.69,361.88,361.14,357.67,359.30,363.10,365.39,361.62,357.14,350.78,350.99,345.76,349.18,342.92,344.32,344.96,344.96,350.94,343.79,344.44,341.34,339.12,336.95,340.68,343.60,353.03,349.69,350.32,355.15,352.66,349.03,346.14,342.77,335.87,329.31,335.25,334.21,336.84,340.38,346.21,344.66,338.22,334.19,329.43,332.33,338.69,L8
2018-09-08 22:04:05+00:00,323.18,321.96,309.58,298.23,328.72,322.82,317.14,320.65,324.45,320.87,318.52,324.64,324.52,322.41,321.52,284.35,306.11,287.48,286.45,299.18,330.49,335.35,338.76,341.25,344.92,348.95,340.45,346.93,353.18,347.43,348.89,345.83,348.45,347.07,346.34,354.72,356.81,358.41,353.73,349.94,353.93,340.01,335.43,356.54,363.72,367.48,362.98,363.84,366.07,365.94,361.01,360.72,365.59,368.16,361.32,356.50,349.84,351.86,344.68,346.45,339.79,342.50,346.96,349.64,352.66,344.14,340.42,339.75,336.01,335.02,338.86,345.20,355.05,351.11,350.01,352.75,346.74,346.66,347.27,345.15,335.16,326.25,333.34,337.06,337.76,342.53,347.22,341.62,332.50,329.69,328.49,334.52,345.92,L7
2018-09-16 22:05:39+00:00,323.18,321.96,306.99,296.84,328.72,320.73,318.62,323.23,325.28,320.44,316.27,322.07,324.17,323.91,319.52,281.51,302.56,285.38,283.99,291.39,333.51,335.61,336.37,337.73,339.32,344.64,341.09,349.19,353.71,346.18,344.28,342.32,346.30,347.91,351.21,355.29,355.84,357.27,353.36,348.54,352.61,340.33,336.05,356.53,362.64,363.71,359.15,359.89,364.44,364.70,361.83,362.62,366.30,368.19,361.01,356.18,351.53,353.72,345.79,342.38,335.76,340.06,347.87,349.77,352.23,344.14,338.29,339.79,334.34,331.59,337.82,346.60,354.38,350.69,350.97,351.14,343.87,347.09,348.95,345.01,333.43,328.16,334.45,336.18,338.38,342.22,345.83,339.02,329.87,327.75,328.11,336.60,344.78,L8
2018-10-18 22:06:17+00:00,325.54,322.91,309.37,302.62,326.18,323.00,322.43,327.09,325.99,322.99,321.18,326.68,325.37,324.79,322.51,281.51,302.56,284.00,295.77,300.34,337.81,337.01,337.20,337.67,339.06,344.64,340.87,349.96,355.02,350.53,348.32,345.05,347.03,348.59,353.11,356.91,358.85,361.03,358.76,351.93,354.30,342.03,338.62,357.31,364.04,367.67,362.60,360.86,361.73,362.31,361.39,364.50,368.77,370.62,364.14,359.49,355.22,356.18,348.31,344.90,338.21,340.58,347.15,351.32,354.72,345.70,344.13,343.00,337.40,334.69,338.23,345.61,353.72,352.54,353.34,352.09,345.60,349.18,352.54,346.57,335.57,332.27,337.84,337.61,338.34,340.66,344.30,337.81,330.63,330.26,331.83,340.36,348.27,L8
2018-11-03 22:06:21+00:00,326.43,322.79,307.53,302.37,327.68,321.53,322.43,325.79,325.81,321.13,322.85,326.79,324.48,322.33,322.03,283.10,302.56,283.25,300.95,304.18,335.21,339.76,340.72,336.62,336.82,348.31,341.79,350.22,355.01,350.80,346.81,344.07,344.45,347.47,352.22,355.41,359.00,362.81,360.22,352.21,353.59,341.63,334.47,353.22,360.07,365.83,360.77,360.80,359.57,359.46,359.57,363.32,368.47,372.26,366.64,360.84,357.53,357.16,347.45,341.15,335.81,339.65,346.13,347.71,352.21,339.40,343.69,342.60,336.19,333.40,336.98,341.86,350.82,352.21,354.64,350.58,345.36,349.23,352.90,346.82,336.78,335.01,340.32,338.38,337.95,338.42,338.53,334.14,330.22,330.71,332.67,341.20,350.15,L8
2018-11-19 22:06:22+00:00,323.54,319.95,306.72,300.82,314.01,319.34,320.71,324.26,324.07,319.48,319.71,325.08,323.23,321.42,319.60,283.45,302.25,283.84,298.96,303.56,332.78,338.25,339.90,336.07,337.19,348.31,341.81,349.01,353.33,350.35,347.56,345.46,346.48,348.39,351.26,354.54,357.81,362.52,359.48,352.48,352.84,341.88,334.07,349.37,358.15,363.68,360.69,361.17,359.01,357.50,359.05,362.21,366.60,370.05,365.00,360.19,356.37,356.18,347.73,343.03,337.18,340.08,345.69,346.68,350.33,339.40,340.15,341.48,336.81,333.85,336.98,341.86,350.82,352.21,354.64,350.58,345.36,349.23,352.90,346.82,336.78,335.01,339.70,338.94,338.29,337.86,336.85,332.47,329.36,330.69,333.61,341.78,348.95,L8
2018-11-27 22:02:13+00:00,323.54,319.95,306.72,305.05,313.95,321.70,323.24,325.73,324.19,317.68,316.58,323.61,323.57,319.41,319.60,283.45,301.14,283.40,298.99,302.11,330.04,335.89,338.71,334.71,335.30,345.78,339.82,346.54,353.33,350.35,347.56,347.87,350.10,351.67,349.66,352.23,356.17,361.17,358.32,352.25,355.43,341.88,334.07,349.37,358.63,364.94,360.90,359.36,356.70,355.72,359.10,363.54,368.35,370.76,364.06,360.19,356.37,356.18,347.99,345.16,339.64,342.12,346.98,345.53,347.02,334.73,340.76,343.05,336.81,333.85,336.98,341.86,348.01,348.60,351.09,349.09,345.99,349.03,352.43,346.60,337.41,336.59,339.70,338.94,338.29,337.51,336.59,330.38,326.92,329.24,333.06,340.80,347.47,L7
2018-12-21 22:06:18+00:00,323.34,321.90,306.72,308.55,314.66,326.17,327.00,326.55,324.53,318.73,317.83,324.46,324.51,320.06,320.59,284.41,302.21,284.35,298.51,302.20,330.97,336.26,339.22,336.44,337.44,345.78,341.15,347.38,352.85,349.20,347.43,348.75,352.14,352.38,349.95,353.24,356.60,360.19,357.40,353.00,357.11,345.03,334.07,348.28,360.47,367.55,362.51,359.72,356.40,355.92,360.27,364.68,369.30,371.93,364.90,360.04,355.51,356.87,349.45,347.93,341.41,344.36,348.76,346.16,347.11,334.73,340.50,342.77,338.73,336.04,339.02,343.01,347.68,347.65,349.52,349.41,347.28,349.89,352.94,348.18,337.68,337.10,340.30,340.77,339.53,338.41,336.94,331.48,327.35,329.66,333.58,342.07,349.10,L8
2019-01-21 22:06:47+00:00,321.88,318.74,299.96,308.55,309.76,324.00,323.28,325.64,321.92,316.52,316.73,321.69,322.94,317.93,317.70,284.73,300.37,284.41,299.36,298.93,329.79,334.07,337.24,334.13,334.80,340.84,339.70,346.57,351.64,348.01,343.63,344.81,348.35,349.10,347.75,351.54,353.94,355.92,356.53,351.79,355.27,344.02,331.90,345.37,358.77,365.54,360.17,356.52,353.82,355.04,360.10,365.31,369.57,371.23,363.94,358.58,356.18,355.20,347.14,344.87,337.52,339.34,345.26,343.18,345.61,330.14,338.92,342.30,337.16,333.77,337.45,340.15,344.86,345.71,347.74,346.76,345.29,347.26,350.39,347.88,337.41,336.89,340.31,339.39,338.86,335.56,333.94,327.63,322.19,325.86,332.77,343.53,347.46,L7
2019-01-22 22:05:50+00:00,321.17,316.78,299.22,307.21,309.76,325.60,325.50,325.87,322.17,317.90,317.64,323.25,323.00,318.89,317.07,284.92,301.21,285.21,298.08,298.25,329.87,334.48,337.84,335.93,337.17,342.67,340.82,347.02,351.73,347.98,344.71,345.66,348.91,350.00,348.33,352.01,353.51,355.12,355.00,350.67,355.27,344.02,331.90,345.37,357.35,365.61,361.17,358.06,355.90,356.61,360.90,365.13,368.96,371.50,363.89,358.28,354.86,355.14,347.69,345.70,339.01,341.44,345.83,343.90,345.77,330.14,338.92,342.04,338.92,335.35,338.98,341.49,345.99,346.33,347.89,347.33,345.97,348.40,351.16,348.52,336.71,336.50,339.89,340.60,338.72,335.66,333.31,329.17,323.59,328.33,334.06,344.38,348.92,L8
2019-01-29 22:11:59+00:00,321.17,316.78,299.22,307.21,309.76,325.60,325.50,325.87,322.17,317.90,317.64,323.25,323.00,318.89,317.07,284.92,301.21,285.21,298.08,298.25,329.87,334.48,337.84,335.93,337.17,342.67,340.82,347.02,351.73,347.98,344.71,345.66,348.91,350.00,348.33,352.01,353.51,355.12,355.00,350.67,355.27,344.02,333.31,345.52,359.05,365.61,361.17,358.06,355.90,356.61,360.90,365.13,368.96,371.50,363.89,360.37,356.61,357.87,350.41,345.70,339.01,341.44,345.83,343.90,345.77,330.14,338.92,342.19,338.92,335.35,338.98,345.05,345.99,346.33,347.89,347.33,345.97,348.40,351.16,350.57,337.26,339.44,339.89,343.76,341.15,336.88,333.31,329.17,323.59,328.33,334.06,346.40,350.44,L8
2019-01-30 22:00:18+00:00,321.17,316.78,299.22,305.50,307.49,324.45,325.60,326.45,322.35,317.63,317.39,322.28,321.84,318.89,317.07,284.87,300.94,284.93,296.76,296.90,329.80,333.80,337.19,335.78,336.72,342.42,340.26,347.02,351.73,347.31,345.32,345.37,349.36,350.83,349.27,352.05,352.53,354.30,355.49,351.13,355.27,344.02,333.31,340.81,356.27,362.10,359.95,357.68,355.89,356.29,360.33,363.62,367.97,370.57,363.89,360.37,356.61,357.03,349.47,344.70,339.07,342.61,346.32,344.54,344.97,329.83,339.24,343.20,338.92,335.35,338.98,342.61,345.99,343.88,345.35,347.00,346.80,348.58,351.87,351.22,337.79,339.46,339.89,343.76,339.91,335.79,332.64,330.22,326.12,330.76,334.91,345.90,349.83,L7
2019-02-07 22:05:47+00:00,321.17,316.78,305.64,309.79,311.24,327.31,328.68,328.93,324.99,320.39,320.52,324.86,324.10,320.89,319.53,288.19,304.17,284.93,298.61,300.25,332.25,335.90,338.88,337.84,339.53,346.28,342.50,348.76,353.63,349.03,348.03,347.70,351.61,353.06,351.54,353.18,353.49,355.50,356.92,353.50,358.02,348.48,340.74,344.06,359.18,364.68,361.10,359.74,358.17,358.55,362.03,365.12,369.23,372.08,365.58,362.95,358.36,358.63,351.16,346.82,341.70,345.18,348.12,346.16,346.79,336.29,343.65,346.06,341.40,338.09,340.99,343.47,346.70,345.51,347.78,349.41,348.66,350.18,353.01,353.38,340.71,340.59,340.93,344.76,340.00,336.14,334.01,333.06,330.05,334.18,336.96,347.16,350.64,L8
2019-02-15 22:00:14+00:00,320.67,318.26,306.91,309.69,312.30,326.75,328.67,328.93,324.99,321.36,321.19,325.34,324.53,321.20,319.53,287.65,304.60,284.93,301.11,302.72,332.25,335.90,338.88,337.55,339.81,345.75,342.20,348.73,353.21,349.50,348.59,347.96,352.71,353.54,351.54,353.18,353.49,355.39,357.09,354.09,357.50,348.71,342.33,344.71,359.47,364.63,360.76,359.68,358.17,358.55,362.03,365.41,369.45,372.37,365.81,363.72,358.63,357.99,351.66,347.78,342.56,346.04,348.12,346.16,347.35,337.54,344.72,347.19,341.70,339.58,342.15,342.71,345.75,345.97,349.23,350.59,348.66,350.18,353.01,353.38,340.71,340.59,340.93,344.76,340.00,336.14,334.01,333.06,330.05,334.18,336.96,347.16,350.64,L7
2019-03-03 21:59:44+00:00,321.90,322.05,315.67,316.67,316.55,333.77,336.22,333.59,327.89,326.81,326.64,330.22,327.93,325.34,322.60,290.52,308.59,286.48,305.13,305.97,334.37,338.69,341.60,340.20,341.69,347.57,344.65,350.31,353.68,350.45,352.31,351.47,357.83,357.58,355.37,355.76,355.16,356.47,358.77,357.20,361.87,355.45,351.12,343.34,361.83,368.16,364.76,362.24,359.82,358.07,364.21,366.76,371.05,373.95,369.33,365.99,359.92,359.24,356.07,354.03,348.53,351.07,353.07,349.24,350.31,343.26,349.49,353.04,347.52,344.45,345.81,342.49,343.60,345.29,349.79,353.12,351.39,352.88,355.48,354.10,342.88,344.47,342.79,346.56,340.43,336.48,333.95,335.25,335.11,339.98,340.85,349.51,352.48,L7
2019-03-11 22:06:02+00:00,320.53,320.14,313.67,316.40,316.55,333.77,336.22,334.63,328.25,327.20,327.10,330.55,327.77,324.42,321.73,284.79,308.00,284.05,305.13,305.97,334.37,338.28,340.97,342.63,341.17,346.84,344.18,349.89,353.44,351.31,353.09,352.57,357.83,357.58,355.37,354.16,354.00,355.83,359.06,357.78,361.71,356.68,354.71,345.01,362.69,369.41,366.37,364.83,363.01,360.24,365.33,367.26,371.84,375.49,371.80,368.13,361.89,359.84,356.49,355.12,349.85,352.08,353.49,350.20,351.39,345.88,353.88,355.73,350.73,347.30,349.10,343.27,343.21,345.23,350.91,354.05,354.35,354.73,356.56,354.11,343.78,349.71,346.25,345.64,339.50,335.43,334.00,337.54,338.45,342.92,343.97,351.36,352.67,L8
2019-04-12 22:05:30+00:00,322.86,321.58,320.04,320.92,316.88,335.91,335.86,334.68,329.34,329.29,330.47,333.25,329.37,324.38,323.72,286.98,314.11,284.97,310.11,312.19,334.06,338.51,342.11,343.24,343.45,349.25,346.00,349.96,353.38,353.68,356.40,355.27,360.03,359.92,356.39,355.86,355.73,355.99,359.69,358.48,364.06,357.04,355.56,344.44,362.25,370.18,368.09,365.73,363.81,360.36,364.13,365.97,371.55,375.99,372.83,370.57,363.29,358.79,356.37,357.68,353.03,354.36,353.17,350.98,352.51,344.04,356.16,357.19,353.63,351.66,351.70,342.24,341.30,343.59,350.39,355.53,357.45,355.87,355.70,354.32,346.08,351.08,347.16,345.38,338.71,335.67,335.84,341.48,342.41,345.86,346.03,351.67,353.04,L8
2019-04-20 21:58:06+00:00,324.84,324.70,323.93,322.63,316.35,336.08,335.66,334.30,330.36,330.45,330.97,333.48,330.53,325.05,323.40,287.33,314.65,287.28,306.05,310.01,331.96,338.62,343.28,344.82,345.31,348.45,346.67,349.66,352.87,351.75,355.54,355.51,360.88,360.70,355.96,357.16,355.14,355.11,357.62,358.78,365.62,357.73,355.38,344.05,361.51,368.61,367.02,365.82,366.72,362.54,365.06,364.96,370.08,375.46,372.07,370.39,361.68,358.31,355.92,357.69,353.24,355.34,355.18,351.63,352.61,342.86,354.97,356.74,353.91,351.20,352.71,343.28,341.26,341.77,348.91,355.49,357.90,355.64,354.35,354.15,345.65,349.38,345.04,344.51,338.45,337.08,336.83,342.36,343.21,346.36,346.54,351.64,352.92,L7
2019-06-23 21:55:19+00:00,329.45,327.20,328.39,325.87,324.15,337.17,335.73,339.88,334.57,338.77,338.81,340.37,334.28,333.18,328.14,280.25,320.74,285.25,309.01,313.14,332.92,340.61,344.07,348.71,350.02,349.91,351.20,355.74,356.69,353.34,357.10,355.21,360.36,362.75,362.88,362.90,356.88,355.66,360.53,362.17,369.67,362.95,363.24,350.70,361.75,369.24,368.64,370.11,374.34,371.79,368.73,364.32,369.83,378.06,377.31,375.84,363.61,358.00,356.31,355.94,354.77,358.46,357.18,358.23,360.50,350.10,362.31,362.58,357.69,354.49,353.51,342.46,342.15,342.26,352.35,357.40,359.21,356.33,355.32,349.80,345.00,350.79,346.46,342.67,332.13,336.62,341.22,351.97,355.06,355.83,352.15,352.98,352.25,L7
2019-07-01 22:05:56+00:00,332.95,332.26,333.20,329.08,326.85,337.79,337.97,339.80,334.87,339.83,339.00,339.61,333.28,332.55,327.05,280.14,319.36,285.79,306.38,313.31,334.47,340.40,345.35,349.41,349.92,350.87,351.20,355.74,356.69,353.34,357.10,356.55,362.22,364.25,363.77,363.89,358.65,357.10,360.61,362.52,371.58,367.33,367.55,353.81,362.95,369.24,369.63,369.42,373.83,372.15,369.07,364.64,369.50,377.04,375.97,373.54,363.15,359.94,358.24,357.77,355.44,358.20,357.42,359.39,361.84,350.72,363.19,362.47,357.50,354.43,354.78,344.00,342.14,342.68,351.64,356.66,358.72,357.03,355.80,349.23,343.85,348.50,346.29,342.23,331.89,338.45,343.84,352.49,355.21,356.21,352.46,352.99,351.64,L8
2019-08-18 22:06:35+00:00,343.57,342.56,342.49,342.98,335.22,350.83,337.85,340.41,341.21,350.76,343.11,341.90,335.24,330.51,324.06,268.73,321.50,284.51,304.90,314.41,332.85,342.64,349.03,352.67,348.88,351.24,352.25,352.07,352.45,352.23,360.81,364.22,369.26,373.64,370.66,371.36,367.67,363.51,362.78,365.45,371.57,367.02,366.18,360.56,365.98,375.66,375.08,371.63,372.56,372.45,368.71,363.10,368.04,376.31,374.99,371.18,363.04,362.98,362.61,364.91,362.53,364.63,362.36,365.91,367.60,351.24,362.72,364.20,358.86,352.86,353.73,348.31,340.97,341.77,350.89,355.09,358.71,358.48,356.51,344.10,342.76,350.85,347.28,338.26,330.41,343.44,352.71,360.07,361.42,359.92,357.04,353.46,350.62,L8
2019-10-29 21:50:24+00:00,331.61,352.49,345.36,342.86,322.93,323.09,335.62,330.53,327.40,339.55,330.84,330.65,322.80,321.02,317.80,267.66,307.29,284.82,287.68,300.67,328.79,339.15,346.80,347.13,345.16,344.74,332.54,339.09,344.55,345.75,350.92,355.17,362.78,364.49,363.21,365.73,360.79,358.78,354.52,351.65,359.05,375.58,370.24,362.45,359.94,365.97,366.67,363.32,356.40,360.99,362.90,357.92,359.51,364.08,361.13,359.23,352.40,362.19,363.10,357.50,355.91,355.61,353.89,356.70,359.02,355.10,354.32,349.37,355.42,351.26,353.46,343.54,339.18,342.46,346.57,346.54,350.58,353.34,352.90,334.93,334.85,336.73,345.46,340.49,324.84,344.90,355.64,352.06,349.43,348.10,352.82,346.78,342.63,L7
