dates,satname,nzd0248-0000,nzd0248-0001,nzd0248-0002,nzd0248-0003,nzd0248-0004,nzd0248-0005,nzd0248-0006,nzd0248-0007,nzd0248-0008,nzd0248-0009,nzd0248-0010,nzd0248-0011,nzd0248-0012,nzd0248-0013,nzd0248-0014,nzd0248-0015,nzd0248-0016,nzd0248-0017,nzd0248-0018,nzd0248-0019,nzd0248-0020,nzd0248-0021,nzd0248-0022,nzd0248-0023,nzd0248-0024,nzd0248-0025,nzd0248-0026,nzd0248-0027,nzd0248-0028,nzd0248-0029,nzd0248-0030,nzd0248-0031,nzd0248-0032,nzd0248-0033,nzd0248-0034,nzd0248-0035,nzd0248-0036,nzd0248-0037,nzd0248-0038,nzd0248-0039,nzd0248-0040,nzd0248-0041,nzd0248-0042,nzd0248-0043,nzd0248-0044,nzd0248-0045,nzd0248-0046,nzd0248-0047,nzd0248-0048,nzd0248-0049,nzd0248-0050,nzd0248-0051,nzd0248-0052,nzd0248-0053,nzd0248-0054,nzd0248-0055,nzd0248-0056,nzd0248-0057,nzd0248-0058,nzd0248-0059,nzd0248-0060,nzd0248-0061,nzd0248-0062,nzd0248-0063,nzd0248-0064,nzd0248-0065,nzd0248-0066,nzd0248-0067,nzd0248-0068,nzd0248-0069,nzd0248-0070,nzd0248-0071,nzd0248-0072,nzd0248-0073,nzd0248-0074,nzd0248-0075,nzd0248-0076,nzd0248-0077,nzd0248-0078,nzd0248-0079,nzd0248-0080,nzd0248-0081,nzd0248-0082,nzd0248-0083,nzd0248-0084,nzd0248-0085,nzd0248-0086,nzd0248-0087,nzd0248-0088,nzd0248-0089,nzd0248-0090,nzd0248-0091,nzd0248-0092
2008-02-01 21:56:45+00:00,L7,,344.41,344.90,342.34,343.54,358.62,354.64,354.77,343.31,353.82,,,,,,,,,,161.17,236.58,262.38,311.17,350.64,345.75,,,291.83,,376.00,375.49,394.36,407.10,401.63,397.87,394.38,381.49,364.28,356.78,,,,582.13,588.42,572.91,,,,,,539.79,375.68,,,,379.32,398.80,429.89,437.60,415.43,392.30,388.41,366.05,352.88,369.50,373.23,368.49,,,376.31,371.99,375.19,376.40,376.76,379.48,372.96,362.74,365.31,368.66,375.74,,,,372.09,372.32,379.21,385.43,388.99,387.93,388.92,389.10,392.72,397.06
2008-03-03 22:02:28+00:00,L5,,,,,,196.71,473.35,644.77,,,178.43,169.61,,,,,,,,430.55,244.03,262.27,193.33,211.88,190.74,,,,,,,,,,,,260.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.48,198.55,,,,,,,,,,
2008-03-20 21:56:34+00:00,L7,,272.51,273.77,280.50,262.68,275.00,282.58,287.92,289.13,283.58,285.13,290.54,,,298.78,289.40,296.56,287.38,298.68,297.25,302.04,307.52,307.57,305.86,308.87,307.30,,,308.25,311.27,308.44,310.36,320.52,327.11,327.12,319.47,317.44,312.59,306.37,,,306.42,308.49,305.90,297.60,302.88,318.78,321.85,319.12,314.30,318.27,319.87,,,,326.82,324.60,322.92,317.75,319.24,315.97,306.73,299.69,293.37,295.79,295.31,296.96,,,308.69,309.63,312.13,300.71,302.49,300.30,300.12,301.79,306.39,307.07,304.96,,,,307.47,311.83,309.82,313.71,316.84,319.84,323.74,324.08,325.83,331.57
2008-04-05 21:56:10+00:00,L7,,254.08,244.01,222.71,196.18,269.36,281.19,297.56,300.37,299.04,295.30,301.04,,,,285.73,295.21,279.06,286.15,297.52,298.97,313.44,312.85,314.37,312.88,,,,319.53,319.87,320.67,327.41,327.93,331.58,336.28,334.26,327.96,318.52,310.51,,,291.57,306.66,304.88,287.21,298.25,326.87,335.17,333.31,332.54,338.25,332.81,332.88,,,,321.35,314.24,318.21,322.37,323.56,324.89,311.04,313.01,316.93,298.24,253.41,,,,320.07,317.76,316.88,318.34,321.01,321.18,322.81,322.55,322.07,323.29,317.91,,,327.68,333.85,326.18,328.43,330.89,336.66,339.23,331.88,334.82,336.83
2008-08-27 21:55:06+00:00,L7,287.84,,,,252.74,301.50,305.76,299.58,296.94,299.34,302.11,304.88,306.81,304.05,300.60,,,,321.95,323.47,329.01,336.95,334.31,336.42,337.03,334.04,340.75,350.07,,,,337.84,337.25,336.45,348.79,339.26,343.17,343.86,344.63,338.13,307.21,324.51,,,342.67,346.87,349.82,365.07,365.63,365.15,360.50,356.02,349.96,344.62,346.46,348.78,,,344.77,336.50,342.93,348.63,341.61,339.00,347.18,344.36,324.26,335.90,345.36,,,,,350.42,342.02,338.38,340.26,351.03,361.21,359.13,347.74,344.62,351.58,351.77,,,335.71,338.49,343.96,350.06,355.26,351.07,345.46
2009-03-23 21:56:15+00:00,L7,290.51,283.57,,,249.08,269.32,273.06,299.20,309.34,301.53,296.72,303.86,313.21,313.24,302.19,295.73,,,299.48,315.82,317.53,326.03,327.49,335.99,341.20,337.10,336.46,342.47,347.95,,,,334.96,343.26,344.39,336.19,335.05,333.59,338.11,330.12,303.27,286.68,318.92,,,343.06,348.24,343.62,330.37,324.90,334.09,346.61,344.24,343.92,332.17,330.47,329.76,,,343.68,345.94,344.00,341.15,340.26,343.38,327.97,306.90,331.58,342.94,346.04,,,,340.85,344.76,339.55,340.78,342.88,344.92,345.49,345.00,341.19,352.83,352.97,,,,355.63,361.12,367.09,366.56,357.35,356.96
2010-01-05 21:57:24+00:00,L7,,316.60,323.62,321.22,314.65,326.98,325.76,323.93,308.18,311.14,329.37,333.84,,,,,364.30,351.64,356.08,313.10,337.47,347.88,344.24,353.20,354.26,362.95,,,350.53,347.49,345.51,364.87,383.13,379.00,366.84,369.59,357.16,347.55,339.12,348.69,,204.65,372.37,367.40,371.77,379.89,374.93,373.05,374.31,372.43,378.53,381.71,386.63,378.80,,,366.41,368.07,357.28,355.97,354.76,367.85,380.43,379.19,375.83,361.43,354.32,,,,368.56,376.41,366.87,369.02,374.47,370.16,357.67,359.25,362.27,367.44,357.53,349.68,,,362.15,359.44,370.23,377.82,376.53,372.70,374.41,369.15,366.03
2010-01-13 21:57:13+00:00,L5,281.03,279.19,278.21,264.60,286.36,278.19,284.26,290.11,285.59,289.00,295.99,300.62,298.95,300.76,297.41,288.43,304.16,301.33,302.77,307.41,301.73,307.55,312.66,313.09,317.17,326.34,332.26,328.07,319.79,319.14,319.19,334.08,338.80,341.08,331.45,322.14,315.58,316.59,307.08,311.72,292.91,270.54,299.47,320.33,333.46,334.09,341.66,346.62,344.32,342.38,339.82,341.49,344.69,354.36,343.82,338.98,332.29,331.74,334.92,332.49,328.44,322.55,323.71,327.43,327.01,329.22,311.42,321.66,323.27,330.15,335.29,339.97,338.32,334.34,324.38,324.43,319.02,319.17,320.43,323.77,321.58,327.94,327.66,340.71,334.14,331.70,341.88,342.22,330.63,335.09,337.66,333.42,328.72
2010-01-29 21:56:53+00:00,L5,262.70,253.62,246.93,197.74,259.83,266.33,264.61,279.73,279.92,283.59,280.57,284.88,287.89,279.51,283.94,282.55,296.65,289.38,294.18,304.88,299.70,306.54,307.53,311.54,308.42,314.38,315.93,316.83,315.10,310.31,311.49,316.39,331.95,332.04,331.64,326.44,317.72,311.97,299.85,289.09,251.15,234.58,272.44,295.88,306.03,307.79,328.36,333.36,339.35,336.18,334.23,326.95,324.64,334.59,331.27,323.01,319.26,320.27,324.41,328.41,320.15,317.33,320.14,326.04,323.29,318.86,279.34,309.52,315.39,313.47,318.28,325.65,325.02,326.79,321.78,317.31,317.50,316.31,315.85,317.01,310.89,314.40,316.57,327.24,328.74,324.84,334.06,335.80,325.60,326.14,328.68,333.63,329.77
2010-03-26 21:58:37+00:00,L7,298.65,294.82,295.26,276.02,284.40,291.45,287.72,,,292.23,299.46,301.11,312.34,321.13,328.33,333.02,341.38,335.28,323.87,309.42,301.66,,,311.99,314.63,339.28,338.06,341.26,335.85,334.71,341.75,343.04,345.00,347.72,,,,339.13,329.60,322.40,323.64,286.81,338.99,341.44,337.46,330.03,349.55,354.24,,,362.83,366.91,360.54,349.54,342.97,350.32,355.84,346.74,344.75,342.10,345.95,347.37,,,342.12,338.31,332.74,337.31,340.40,343.71,339.61,340.71,346.64,344.07,349.50,342.27,,,323.51,332.93,332.84,343.87,334.99,338.92,338.49,346.42,340.12,335.66,339.73,345.73,,,358.18
2010-05-29 21:58:09+00:00,L7,289.29,298.58,299.16,270.24,,,220.05,271.64,291.90,303.79,319.25,315.31,303.98,303.92,304.51,287.68,307.50,296.86,,,,295.60,294.52,297.36,302.58,315.29,330.62,343.49,334.23,324.14,325.82,,,,321.27,315.16,312.40,318.42,331.19,339.64,335.18,318.48,331.49,323.99,331.47,,,,343.64,342.20,342.75,341.50,347.46,350.05,338.06,334.44,338.34,330.96,327.06,,,,332.34,331.85,332.00,329.96,321.14,325.97,332.43,332.24,332.17,335.48,334.95,,,,328.24,334.16,329.75,324.60,327.82,332.96,335.74,328.91,332.78,335.05,338.36,,,331.82,336.78,332.19,330.56
2010-06-30 21:58:13+00:00,L7,308.03,299.37,,293.75,299.32,271.16,205.11,299.00,302.17,,,,322.02,321.99,,278.38,293.46,285.92,314.03,307.84,307.62,321.72,323.57,,,,358.61,352.98,342.45,345.46,342.84,354.30,354.57,334.87,334.36,331.76,339.10,,,344.64,343.96,339.13,296.71,342.43,344.35,344.97,343.66,345.16,357.66,354.62,,,,340.60,342.89,346.46,350.91,359.01,348.95,355.85,354.73,351.43,352.36,345.83,,,,325.53,338.96,344.82,339.40,352.47,340.54,341.99,,,,345.66,,,335.86,350.81,348.75,,,355.19,355.68,,343.18,335.84,338.57,313.15,
2010-08-01 21:58:15+00:00,L7,337.64,,,373.48,350.55,351.82,336.58,324.05,,,320.22,,420.16,,348.08,,337.25,283.70,364.92,351.09,350.12,,,,348.04,367.39,378.24,383.74,394.98,387.09,383.91,375.69,358.01,356.24,367.48,,,351.01,361.54,377.67,380.86,366.37,405.07,347.25,372.55,390.12,377.86,378.12,,,,383.03,379.15,377.52,371.62,361.42,357.10,370.62,364.14,368.05,376.35,387.21,377.18,,,366.52,360.34,,361.99,,,377.24,377.55,,,326.33,,,,372.47,431.54,373.06,360.81,381.69,412.63,,358.02,382.62,381.11,387.60,,,
2010-10-04 21:58:41+00:00,L7,,,,327.57,319.78,322.84,311.08,303.49,309.16,308.29,324.06,333.15,342.52,336.55,,,297.85,278.75,286.83,308.35,316.23,,,,,,,,,,,,346.01,,,,,,,,,,110.94,209.40,355.24,356.61,357.23,371.73,,,,,,,,,,,,,,,,,,357.86,329.88,352.29,362.78,,,352.30,357.34,356.01,346.34,349.68,361.17,360.37,354.71,349.04,341.31,351.26,,,,366.98,356.90,349.19,350.61,348.68,351.50,343.78,337.60
2010-10-28 21:56:14+00:00,L5,344.97,349.96,335.97,358.77,343.88,352.19,353.96,410.39,460.48,,305.53,318.56,327.83,356.74,,269.10,281.70,263.55,284.09,455.61,458.94,444.70,425.18,394.57,359.34,363.84,368.21,361.56,367.92,370.29,370.41,364.12,365.09,358.05,357.75,361.23,365.48,368.71,363.60,354.32,357.81,330.67,376.95,382.79,374.44,373.93,372.95,376.47,375.64,378.41,387.30,392.03,390.36,380.16,,300.73,343.43,368.29,377.67,378.27,379.94,387.20,385.47,365.95,346.68,363.88,355.65,371.54,,,,,,,,,,,359.35,362.76,372.99,364.22,361.04,357.49,366.66,371.01,359.70,346.50,342.52,349.60,304.45,306.00,340.45
2010-11-05 21:59:01+00:00,L7,255.55,252.48,213.60,239.79,278.54,266.86,281.48,289.51,287.51,279.12,,,295.92,292.73,286.20,283.57,294.17,286.43,290.37,294.26,295.15,307.93,310.90,313.22,,,310.59,315.21,313.99,311.31,313.70,322.37,322.61,320.94,324.92,323.95,320.28,,,291.48,270.72,205.82,186.63,293.25,297.87,304.07,321.44,327.85,331.48,331.44,339.54,,,332.08,324.18,320.41,316.75,320.79,325.49,329.42,327.20,327.64,325.90,326.31,314.99,,,291.79,321.03,330.40,328.53,323.68,314.63,310.76,309.46,311.92,318.06,325.64,320.63,,,319.91,316.45,318.77,325.30,325.11,320.88,317.17,323.44,329.33,325.18,321.08,313.36
2010-11-21 21:59:14+00:00,L7,276.04,258.22,224.31,,,282.69,288.31,297.68,290.79,289.14,285.97,287.33,291.57,291.82,297.89,288.93,,,,302.04,293.37,304.72,311.62,315.09,314.73,319.95,326.77,315.53,314.48,317.34,,,,332.48,330.52,325.21,326.55,323.93,314.24,302.03,290.00,220.75,182.60,,,,324.45,329.42,334.58,339.08,343.15,341.12,341.43,340.41,331.03,322.66,316.04,,,,331.13,326.26,329.38,327.47,317.52,302.18,260.52,305.14,322.91,332.69,336.98,,,,323.08,325.81,329.41,336.54,336.66,332.67,321.82,324.75,322.40,328.88,331.36,,,,329.64,338.09,334.69,328.27,329.53
2011-01-08 21:59:40+00:00,L7,329.20,333.73,,,,331.67,331.92,333.36,336.23,339.10,340.79,317.57,311.81,316.27,314.88,,,,336.95,335.68,338.45,329.19,328.60,341.33,342.58,351.79,345.35,343.98,340.05,,,,373.50,368.76,369.22,350.98,334.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.53,365.58,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-16 21:56:21+00:00,L5,319.21,318.49,322.38,316.48,318.87,331.68,330.22,332.01,332.35,334.41,335.12,316.81,314.77,321.32,315.26,310.57,330.66,337.55,329.79,332.70,336.10,327.13,327.27,332.34,334.74,346.75,346.71,343.83,351.06,346.76,351.70,363.63,373.47,367.90,364.44,350.31,335.07,329.65,338.87,343.75,326.98,324.91,345.59,355.77,360.30,367.93,353.18,354.75,355.23,363.91,365.05,358.28,361.43,368.54,369.59,372.35,370.25,366.90,358.43,345.26,347.33,355.04,360.36,353.50,353.65,358.24,360.94,361.88,364.57,361.46,357.82,357.07,360.89,352.22,349.85,345.40,336.73,334.04,346.70,356.13,357.39,361.07,365.50,357.96,357.23,358.05,356.24,354.76,346.01,338.56,343.18,355.46,345.49
2011-01-24 21:59:47+00:00,L7,331.20,,,346.05,343.20,363.65,359.77,355.97,359.07,373.19,369.20,341.36,337.26,335.49,,,,,365.41,376.66,373.43,357.61,343.04,339.30,361.07,354.67,350.53,364.67,,,373.08,383.29,391.25,390.82,391.54,381.64,355.00,351.38,349.91,356.06,393.67,396.13,,,378.91,393.52,388.01,372.00,371.65,392.48,393.37,381.62,368.37,383.63,379.68,382.88,,,374.56,366.56,353.62,367.55,384.21,372.53,369.89,368.80,,380.79,368.07,368.47,,,373.22,363.78,357.40,369.47,348.12,350.64,368.70,379.55,373.37,374.80,375.71,,,,359.95,371.47,362.32,354.25,364.55,367.54,360.63
2011-02-09 21:59:27+00:00,L7,321.77,318.28,,322.86,321.99,,,329.13,334.64,335.06,339.81,339.58,333.61,320.73,315.59,291.75,,324.53,,,,337.33,345.68,339.98,341.26,342.03,349.45,348.69,355.00,343.72,356.75,355.30,,,356.12,355.82,354.14,332.37,331.24,336.95,322.35,307.61,344.51,350.20,352.76,,,,363.72,363.02,362.48,361.96,356.10,368.82,369.80,366.85,369.41,370.13,366.01,364.28,,,356.99,359.61,360.58,351.52,340.46,344.60,355.66,359.87,363.79,359.73,356.11,356.24,,,349.03,347.50,363.96,362.76,350.79,354.68,356.65,364.43,361.77,363.28,363.60,,,,349.90,351.53,355.78
2011-02-25 21:59:32+00:00,L7,329.22,333.22,,,,361.00,348.62,350.74,354.68,358.66,357.31,354.58,348.10,361.22,,293.74,,,,359.14,370.39,366.04,365.89,364.95,354.46,365.72,372.01,372.13,372.22,369.71,,,375.24,382.97,376.85,379.59,374.71,348.49,344.68,353.76,378.05,327.57,350.25,,,,393.40,392.93,394.85,388.51,377.28,380.13,381.12,384.41,378.92,378.80,377.94,,,,380.31,367.54,373.47,382.64,374.09,370.99,375.71,372.17,369.15,376.32,374.36,,,,380.83,375.13,371.70,363.98,366.90,372.13,368.88,371.67,374.57,371.28,368.80,,,,386.73,383.48,375.88,363.20,366.73
2011-03-29 21:59:38+00:00,L7,311.61,319.60,318.12,,,323.58,324.92,331.27,328.21,342.98,343.98,339.81,341.71,330.99,330.67,309.60,,,,343.82,335.68,337.81,339.86,341.75,347.55,357.19,356.64,363.52,369.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.86,343.24,351.39,356.17,364.03,357.35,,,,360.71,365.69,362.59,352.78,353.26,356.17,352.39,356.81,355.00,351.85,351.78,,,,,,,,
2012-02-12 22:00:09+00:00,L7,341.58,356.18,358.50,354.69,347.87,343.59,343.09,337.70,336.66,,,339.94,329.85,322.30,329.80,294.66,320.50,318.93,304.02,334.66,347.01,339.85,,,,361.46,344.62,353.16,365.97,361.22,375.52,364.66,371.63,349.16,329.87,,,,378.95,372.24,372.51,356.38,367.16,373.86,362.21,347.65,352.39,363.59,369.88,,,,385.10,386.60,381.06,377.97,371.03,365.48,360.83,372.82,377.92,379.01,377.27,,,,352.88,369.70,377.41,380.14,371.97,366.34,369.89,371.73,364.70,354.36,345.38,,,,361.04,366.97,363.63,367.85,361.91,355.86,352.16,359.57,353.43,352.00,352.57,,
2012-04-16 22:00:29+00:00,L7,334.69,329.01,332.96,333.66,324.44,332.10,324.98,,,,332.53,324.93,317.16,332.88,344.67,,336.07,329.01,339.58,335.64,346.38,,,345.77,349.72,351.31,358.16,370.54,370.10,351.36,363.94,372.71,383.48,369.59,,,357.16,365.33,364.02,361.46,336.43,311.42,293.35,335.20,349.33,357.75,364.37,361.54,,,,352.47,362.48,376.65,372.27,370.72,368.62,364.21,361.98,369.13,367.76,,,,349.64,351.47,356.44,360.04,365.93,373.49,370.96,365.23,366.22,369.40,368.03,364.31,,,357.80,361.10,352.54,356.75,358.84,354.97,362.22,361.02,360.38,347.78,339.29,,,,350.79
2012-05-02 22:00:31+00:00,L7,341.52,344.31,347.03,344.65,326.42,349.45,348.00,345.91,342.33,346.02,345.79,,,331.83,332.36,,340.71,340.00,334.35,349.99,342.51,346.98,350.68,346.92,350.76,,356.15,364.00,367.50,364.41,363.03,366.68,368.97,374.40,374.37,366.25,351.55,355.30,,,370.44,362.71,350.16,356.85,357.93,362.16,372.62,370.86,376.90,378.70,379.80,374.81,,,373.56,374.39,371.78,382.40,382.56,376.03,374.52,372.15,368.00,365.41,359.12,356.45,,,364.17,367.75,371.27,360.83,353.82,359.27,362.51,366.12,357.43,354.22,354.56,357.43,,,360.00,358.89,349.56,355.30,355.18,359.94,356.25,354.17,348.40,356.78,361.12
2012-06-03 22:00:23+00:00,L7,,,,,,,,,,289.53,285.15,295.55,292.92,288.10,286.51,277.05,290.45,285.75,,,287.50,306.65,304.42,312.89,318.27,314.60,314.69,315.68,317.92,321.82,326.72,,,,323.35,324.59,316.34,,,,,,,,,,,,,325.71,328.71,333.55,323.24,320.27,324.10,328.09,324.90,325.10,327.66,,,321.65,317.72,,306.73,289.61,,304.79,309.95,312.57,326.31,321.43,315.33,,,316.80,315.78,319.00,316.98,314.38,314.25,314.69,321.97,324.65,320.20,314.32,317.15,,253.44,317.07,307.01,308.23,215.43
2012-06-19 22:00:53+00:00,L7,237.66,244.65,256.92,247.96,195.65,210.74,260.36,277.40,291.78,296.44,288.58,292.96,,,278.10,,275.70,281.05,281.13,291.75,288.04,299.57,304.36,306.36,301.79,,,,303.27,307.88,,,,307.65,297.45,298.49,306.63,308.82,305.17,,,133.86,137.51,210.14,257.41,286.64,313.58,321.86,319.31,318.27,329.26,328.49,313.00,,,318.36,320.58,324.07,316.83,321.86,322.30,309.43,,,312.90,294.00,,,,,,,310.97,320.81,,,300.85,306.68,309.89,313.37,298.77,,,315.46,315.33,315.31,316.84,,321.51,324.03,224.82,205.80,239.95
2012-07-05 22:01:04+00:00,L7,281.92,281.95,278.13,267.07,253.61,258.95,,,288.81,292.54,287.22,292.60,291.26,282.37,283.13,274.49,284.92,272.53,276.90,,,,319.86,316.83,311.82,320.55,321.99,322.75,316.76,317.67,321.40,322.57,324.47,,,315.82,315.13,322.43,322.39,311.75,312.38,300.51,216.86,273.76,308.35,310.60,,,,331.85,342.19,335.27,329.01,318.61,314.88,319.35,327.79,341.44,344.24,351.19,346.41,,,,313.73,315.67,304.66,328.03,334.23,329.57,310.78,305.49,320.10,325.80,,,,309.78,309.94,314.01,314.33,316.64,324.71,340.86,337.56,324.12,315.83,316.88,,135.61,222.43,198.82,238.49
2012-08-06 22:01:28+00:00,L7,314.08,312.17,297.49,295.57,314.29,,,,353.55,353.21,356.06,,316.82,300.14,,,,,,,,,,,,,,,,,,,,,,349.73,354.16,345.60,335.13,333.66,331.84,305.95,301.31,333.46,345.50,332.83,,,350.22,363.90,352.52,349.31,337.20,329.82,324.11,346.01,349.07,360.29,366.49,369.17,,,329.86,338.14,344.67,341.56,322.33,340.92,349.85,336.14,334.80,335.84,342.71,,,,326.36,331.34,328.98,336.13,324.84,342.29,359.47,353.56,351.81,335.67,328.30,327.14,,,340.20,329.39,325.91
2012-08-22 22:01:38+00:00,L7,,,,336.28,316.33,321.72,318.85,323.27,314.72,331.12,325.67,315.82,303.04,294.69,,,308.62,279.78,330.25,323.52,341.44,344.04,329.94,326.19,334.64,359.54,368.89,,,,343.50,356.01,367.50,371.78,371.71,358.79,350.41,343.97,352.92,359.35,355.38,,,364.24,372.83,362.94,350.26,350.63,360.29,376.78,374.10,349.93,338.91,352.26,366.19,,,393.20,393.43,372.08,339.12,341.47,370.80,378.44,367.35,353.84,323.22,357.24,356.05,,,355.84,364.04,355.72,337.00,339.49,359.23,342.98,356.08,354.90,348.07,356.14,363.51,,,345.20,358.97,358.63,354.27,350.50,358.71,343.73,337.54
2012-10-25 22:01:51+00:00,L7,296.22,,,272.60,203.36,257.05,298.94,303.01,305.46,307.55,292.35,299.15,310.83,301.53,,,,283.55,287.70,300.43,308.09,318.48,319.12,321.38,320.35,318.92,324.28,330.30,,,337.51,346.13,343.87,341.40,328.14,323.17,328.34,340.10,338.93,351.28,339.61,,,,319.47,331.15,335.50,337.12,337.52,342.51,358.92,365.50,358.11,359.40,358.70,,,,343.62,349.26,354.47,349.06,348.30,352.80,351.88,,315.90,335.24,335.45,,,,306.04,327.06,346.30,350.86,343.08,330.45,331.26,337.21,319.48,323.46,317.60,,,,346.26,341.16,340.02,340.19,338.46,344.28,342.86
2012-12-12 22:02:05+00:00,L7,262.15,,,230.06,210.70,259.93,259.24,275.07,276.80,268.89,276.96,286.44,288.73,287.16,,,,278.35,282.58,282.62,287.50,298.46,304.57,306.17,298.36,296.27,296.94,302.63,,,323.77,325.16,323.40,314.82,311.83,303.86,308.99,320.63,320.20,312.52,296.54,,,,283.60,297.16,304.12,303.45,308.76,316.52,326.04,328.62,330.33,327.87,321.29,,,,313.39,316.58,321.84,321.59,322.82,318.09,312.95,285.48,298.04,307.62,311.33,,,,299.02,302.06,311.37,308.88,310.99,317.84,319.18,315.68,301.11,303.75,296.91,,,,304.28,306.41,310.94,317.03,314.06,314.49,309.88
2013-04-27 22:08:11+00:00,L8,253.78,244.28,226.64,197.99,169.73,246.13,220.70,272.51,287.12,284.41,282.78,285.50,288.08,292.88,278.93,269.00,276.56,275.09,276.28,288.06,290.55,303.47,308.04,304.93,304.09,310.17,311.69,322.52,337.39,336.73,315.49,301.99,324.53,329.38,333.57,320.81,314.70,323.17,326.39,306.95,255.01,135.46,147.33,276.67,279.92,280.83,302.73,309.21,322.89,331.82,318.74,319.61,320.39,325.30,329.09,333.17,336.77,331.77,326.97,331.67,330.31,335.06,,,,,,,,,,,,,,,,,,318.51,312.86,319.86,319.71,318.46,322.38,319.14,314.58,330.97,335.78,339.24,314.07,322.15,319.89
2013-05-13 22:08:23+00:00,L8,303.01,294.39,302.16,299.29,272.83,296.38,304.81,312.61,318.07,325.92,310.40,312.05,306.96,310.89,311.23,271.11,294.40,283.75,286.43,303.14,325.37,327.91,331.47,333.74,334.56,342.91,348.44,356.22,357.20,359.23,359.43,369.53,366.24,368.68,372.23,362.76,357.56,352.24,348.91,342.82,343.56,343.54,327.56,340.66,343.55,352.02,357.72,359.90,354.24,359.20,362.19,356.10,350.79,346.60,353.94,365.93,362.95,357.20,352.28,344.57,353.09,355.20,360.74,352.57,355.11,346.54,351.82,353.75,344.07,338.14,342.25,342.92,346.97,348.01,345.47,342.33,345.45,346.22,347.54,345.36,339.44,337.83,337.81,340.77,341.57,342.35,339.40,336.48,349.28,360.42,349.85,339.05,340.99
2013-05-29 22:08:05+00:00,L8,,,,,,,,,,335.73,338.88,336.92,329.25,338.94,341.49,276.54,292.88,282.30,289.55,324.38,336.71,339.45,337.08,341.28,345.03,358.28,369.87,373.63,377.14,372.59,369.44,369.24,371.02,,,,,,,,,,,,,,,,,,361.73,359.20,349.86,371.16,382.46,379.30,366.72,364.00,335.95,342.24,,,,,,,,320.15,349.03,353.10,349.05,342.87,351.98,351.50,350.08,346.81,341.58,335.88,346.35,356.20,340.93,348.92,346.34,348.72,342.85,344.75,341.61,339.80,356.49,354.86,213.18,192.90,232.55
2013-06-06 22:01:43+00:00,L7,,,,,,,229.02,294.76,294.44,295.66,289.17,291.90,302.98,305.11,,,282.74,278.96,280.02,297.84,293.37,308.66,311.71,320.47,327.33,331.30,335.58,342.70,,,333.31,333.81,337.86,349.71,357.44,346.74,334.33,336.25,326.42,321.05,313.30,,,294.35,302.21,329.76,323.58,330.20,320.31,328.59,315.94,327.24,320.48,328.81,,,,331.96,338.09,329.17,325.79,331.66,340.64,,340.89,,335.51,326.90,332.19,,,320.21,318.47,333.53,,,323.71,322.91,333.34,339.93,328.17,320.38,,,,326.04,326.08,313.73,329.84,332.37,338.73,325.21,321.22
2013-09-02 22:08:28+00:00,L8,317.49,318.37,321.06,319.98,308.90,336.98,334.59,340.94,345.66,343.28,340.96,331.42,332.33,327.08,317.26,282.41,309.42,284.00,308.40,314.88,314.94,322.31,331.64,350.61,362.41,363.16,358.08,363.12,346.28,352.87,372.23,379.47,378.71,374.88,377.30,366.27,356.92,335.76,341.64,359.16,366.23,359.25,333.22,358.36,360.94,361.89,356.30,351.52,349.04,355.96,374.57,374.64,370.16,361.04,347.60,345.50,362.82,367.65,371.26,363.99,356.44,341.78,363.62,373.77,376.58,355.39,367.84,365.42,360.66,356.94,350.29,335.89,333.05,327.78,334.59,358.74,356.83,345.58,357.20,360.82,354.54,356.69,355.43,343.04,340.85,339.59,356.57,359.92,363.57,363.50,363.47,352.97,345.90
2013-11-13 22:02:12+00:00,L7,309.50,314.88,321.90,312.93,316.62,316.73,309.15,316.01,331.37,,,339.72,329.16,324.59,314.27,284.94,300.54,,304.34,303.56,328.27,323.04,,,,347.58,347.19,352.26,356.98,360.84,375.33,373.12,364.12,351.03,346.25,,,,364.21,367.68,369.07,354.98,363.22,369.76,373.04,374.21,362.50,340.42,335.64,,,,364.12,374.60,377.21,375.03,362.50,354.89,359.02,359.96,345.91,350.53,364.62,370.99,,,355.08,358.75,373.33,376.87,346.24,326.65,328.63,338.20,341.94,336.41,333.28,,,,351.23,344.11,345.80,349.25,346.33,334.98,325.87,327.43,335.15,349.65,360.46,,
2013-11-21 22:07:37+00:00,L8,307.45,312.24,315.37,303.70,290.61,294.41,276.82,297.41,304.06,321.25,337.91,317.98,313.13,298.14,295.56,288.53,302.13,284.73,294.16,302.80,308.30,319.70,320.23,325.48,336.65,337.91,334.37,336.42,339.68,353.25,369.63,365.39,356.90,351.58,344.22,339.59,338.45,344.82,350.72,360.37,358.10,342.93,333.74,358.17,364.49,364.03,351.51,336.05,340.29,344.16,348.49,351.40,353.73,363.34,375.41,371.29,348.60,344.87,351.78,354.90,345.85,347.79,353.47,367.20,358.80,350.97,354.33,349.85,364.08,359.08,339.66,330.99,330.55,330.21,340.03,334.26,331.26,338.91,361.46,367.26,343.61,344.03,346.39,340.88,340.50,332.98,332.53,329.89,335.06,343.88,354.47,346.07,343.20
