dates,nzd0276-0000,nzd0276-0001,nzd0276-0002,nzd0276-0003,nzd0276-0004,nzd0276-0005,nzd0276-0006,nzd0276-0007,nzd0276-0008,nzd0276-0009,nzd0276-0010,nzd0276-0011,nzd0276-0012,nzd0276-0013,nzd0276-0014,nzd0276-0015,nzd0276-0016,nzd0276-0017,nzd0276-0018,nzd0276-0019,nzd0276-0020,nzd0276-0021,nzd0276-0022,nzd0276-0023,nzd0276-0024,nzd0276-0025,nzd0276-0026,nzd0276-0027,nzd0276-0028,nzd0276-0029,nzd0276-0030,nzd0276-0031,nzd0276-0032,nzd0276-0033,nzd0276-0034,nzd0276-0035,nzd0276-0036,nzd0276-0037,nzd0276-0038,nzd0276-0039,nzd0276-0040,nzd0276-0041,nzd0276-0042,nzd0276-0043,nzd0276-0044,nzd0276-0045,nzd0276-0046,nzd0276-0047,nzd0276-0048,nzd0276-0049,nzd0276-0050,nzd0276-0051,nzd0276-0052,nzd0276-0053,nzd0276-0054,nzd0276-0055,nzd0276-0056,nzd0276-0057,nzd0276-0058,satname
2005-09-28 21:54:32+00:00,333.10,320.17,285.18,307.07,317.79,333.91,339.46,339.31,336.93,334.06,328.87,325.39,321.59,324.08,316.02,322.87,322.11,327.16,332.59,329.40,329.05,324.75,327.62,320.90,316.00,318.04,323.59,340.31,323.87,317.12,323.89,336.42,336.36,317.27,348.56,352.98,348.14,355.14,367.59,358.68,347.73,336.45,346.19,352.94,332.82,330.66,340.91,334.53,342.17,331.77,341.85,341.79,376.88,348.21,330.05,328.00,310.00,335.28,334.14,L5
2005-10-22 21:55:39+00:00,332.75,318.73,287.42,306.80,317.44,334.22,341.05,340.34,338.15,336.19,330.78,327.07,323.78,325.00,316.13,322.99,322.05,326.39,329.73,328.70,329.19,325.76,328.39,322.57,316.78,318.27,323.64,341.11,324.71,320.04,325.38,337.60,336.84,343.14,349.35,353.73,347.63,356.85,368.55,359.51,348.37,337.19,347.43,353.47,333.73,332.59,341.49,333.72,341.74,331.76,342.32,344.38,378.15,348.73,331.07,328.42,313.32,337.55,334.82,L7
2006-01-26 21:56:24+00:00,321.94,311.85,287.05,304.27,311.18,332.61,337.92,335.55,335.97,335.46,328.02,323.50,321.38,320.21,312.05,316.31,314.59,317.94,318.54,316.50,323.93,320.21,324.81,318.60,309.94,313.99,314.88,331.80,317.90,314.04,320.52,332.33,333.18,340.78,343.84,349.31,344.45,352.97,364.65,353.41,345.68,330.14,340.46,345.02,327.01,325.35,329.19,324.89,332.30,320.51,331.73,334.39,370.24,344.62,319.61,327.18,315.80,334.19,333.35,L7
2006-02-27 21:56:31+00:00,322.88,308.32,289.48,304.94,313.27,339.16,339.01,336.20,334.90,335.17,324.54,319.81,316.98,317.95,311.01,317.98,318.11,317.85,315.90,310.38,318.57,314.80,320.01,310.79,304.26,310.52,319.85,332.47,313.71,308.94,319.77,332.27,332.34,340.47,341.30,344.22,344.32,352.19,362.15,354.00,342.04,324.44,341.81,343.89,325.93,324.62,327.68,320.95,328.82,313.93,327.93,335.29,371.42,343.85,315.09,324.55,317.88,331.74,334.08,L7
2006-03-15 21:56:31+00:00,323.35,309.12,291.63,305.58,314.57,340.17,339.60,336.23,334.90,335.17,324.54,319.83,317.84,319.06,312.06,319.73,319.70,320.01,320.94,318.15,321.02,317.61,320.37,310.20,304.26,310.52,319.85,334.65,312.38,307.47,319.62,332.47,332.62,339.68,341.61,347.75,344.71,353.25,362.15,354.00,342.04,325.77,342.30,346.53,327.11,324.51,331.31,324.88,334.60,315.09,328.73,338.10,371.69,348.78,315.09,324.55,317.88,332.01,335.12,L7
2006-03-31 21:56:30+00:00,323.30,310.71,293.47,308.09,317.36,343.01,341.09,337.22,337.52,338.57,326.31,320.92,319.40,320.85,313.42,322.74,322.70,323.79,328.74,327.11,323.51,321.49,322.38,310.43,302.82,313.79,331.07,336.49,313.07,306.45,318.92,333.85,340.28,342.79,343.77,348.60,346.50,355.64,363.90,359.81,348.25,329.26,345.87,351.03,331.55,328.75,339.26,332.07,343.07,319.94,333.51,344.97,376.36,354.73,314.98,329.21,320.57,334.36,337.06,L7
2006-05-18 21:56:30+00:00,322.15,310.35,292.51,308.58,317.61,341.59,341.36,337.29,337.99,337.59,326.17,320.66,319.44,320.90,315.69,326.06,320.85,322.05,333.35,331.55,332.27,325.60,325.41,316.27,309.02,325.01,337.56,338.74,315.08,308.47,320.12,331.41,337.56,343.40,347.44,352.06,349.05,356.96,372.70,367.73,352.17,330.99,345.46,352.63,335.76,326.93,339.61,333.52,344.87,325.52,338.32,352.02,377.84,371.65,318.09,332.54,320.27,334.17,338.08,L7
2006-06-19 21:56:24+00:00,327.86,315.87,295.50,309.75,318.14,340.92,341.78,340.03,340.00,337.31,327.92,321.68,319.44,320.90,318.53,328.12,322.72,328.40,334.99,332.75,332.52,331.51,331.23,323.18,317.64,329.71,339.23,338.74,315.08,308.47,325.59,335.25,335.76,342.74,353.19,355.95,353.70,359.11,379.49,377.82,358.63,330.99,345.46,352.63,340.89,333.68,343.26,337.76,346.14,333.79,345.35,358.10,382.29,381.52,325.63,332.54,325.78,334.17,338.08,L7
2006-06-27 21:59:12+00:00,331.52,318.87,296.61,311.04,318.97,340.42,342.47,341.25,341.89,337.97,328.50,323.39,321.64,324.16,319.82,328.80,321.79,329.68,336.03,332.96,333.57,332.20,331.55,324.29,318.79,328.26,339.82,340.20,318.14,311.29,325.93,336.16,337.96,342.74,353.42,356.88,354.85,360.75,379.50,376.83,357.20,333.09,347.18,354.02,340.92,333.76,343.57,339.27,348.00,334.26,345.73,358.07,381.84,377.98,328.33,332.10,319.66,335.04,338.51,L5
2006-07-21 21:56:09+00:00,331.90,319.04,296.61,311.24,318.68,340.00,342.04,341.48,341.89,337.97,328.50,323.66,321.40,324.54,319.43,328.15,321.54,328.29,335.24,331.84,333.49,331.76,330.78,324.65,318.79,328.26,336.29,339.33,319.37,311.77,325.72,336.09,336.87,340.88,352.83,357.02,354.20,359.88,379.50,376.83,357.20,332.87,346.02,352.95,339.39,332.32,341.58,336.43,346.14,333.18,344.29,354.21,380.93,372.48,328.33,332.10,316.72,335.62,338.29,L7
2006-08-22 21:56:05+00:00,334.29,320.27,296.58,312.41,319.66,340.18,342.92,342.85,341.89,337.97,328.50,324.65,322.27,326.04,320.49,329.08,321.84,330.79,337.44,333.71,334.74,333.05,332.56,326.86,327.08,328.26,335.20,341.07,322.28,314.60,326.73,337.42,337.48,342.32,353.78,358.23,355.35,360.52,384.45,376.83,357.20,334.61,347.05,354.62,340.39,333.29,343.28,336.71,347.58,335.81,346.46,355.93,382.78,372.38,337.70,332.10,315.16,336.84,337.95,L7
2006-11-02 22:00:44+00:00,336.31,322.12,296.16,313.41,318.26,336.31,341.10,342.50,341.25,336.58,329.18,326.04,322.91,327.29,321.59,329.26,319.95,330.39,334.80,332.05,338.35,335.91,335.16,332.01,329.53,328.36,329.41,337.93,328.05,319.50,329.78,338.65,335.72,344.02,357.13,360.52,359.39,362.51,384.94,375.22,359.57,335.05,346.79,353.19,342.38,334.70,342.18,335.92,344.99,338.59,347.83,354.37,382.58,368.32,337.37,331.91,317.09,338.98,339.66,L5
2007-04-19 21:56:55+00:00,322.60,313.82,293.37,312.80,316.06,335.71,337.23,337.64,337.25,335.12,326.02,323.24,320.56,325.24,318.26,326.76,318.86,322.89,335.88,336.11,333.81,329.56,330.88,323.84,319.14,324.90,326.39,342.21,329.83,318.23,327.85,334.40,336.59,350.51,358.33,360.99,360.44,365.26,374.28,366.95,354.22,337.45,353.42,357.12,339.17,331.03,341.83,340.99,348.26,330.25,341.27,344.03,381.71,344.99,327.98,329.08,319.80,341.40,344.86,L7
2007-10-28 21:56:22+00:00,316.37,307.24,287.26,298.99,307.59,326.48,328.72,326.79,,,315.63,312.76,305.65,310.55,302.66,306.05,306.52,310.68,318.68,317.28,316.28,311.11,315.34,,,,323.10,331.08,319.91,305.84,307.51,328.39,327.47,340.04,345.95,345.54,340.18,,,359.16,,,,,,,,,,,,,,,,,,339.22,338.11,L7
2007-12-31 21:56:47+00:00,322.86,317.10,293.11,298.99,307.59,330.01,332.31,333.22,337.01,327.89,317.07,315.40,317.52,320.98,310.31,325.66,322.94,321.81,326.05,317.28,316.28,329.26,330.21,350.93,334.33,329.66,324.89,342.23,329.04,305.74,319.42,341.36,341.94,340.04,345.95,354.81,351.10,370.47,383.24,367.93,367.19,,,,,,,,,,,,384.44,386.73,329.51,332.06,338.18,340.99,345.99,L7
2008-02-25 21:56:48+00:00,322.05,310.87,290.93,299.06,304.43,328.23,329.71,330.45,327.39,321.72,314.27,313.49,312.93,314.69,304.55,315.60,311.67,312.97,319.01,307.52,315.18,323.95,324.31,327.60,314.02,309.17,315.49,336.66,320.31,305.09,315.87,335.21,334.99,329.45,335.72,346.43,345.51,353.07,366.37,359.14,347.06,311.61,324.01,332.66,321.75,320.16,323.02,309.90,,295.04,313.12,311.92,364.12,386.73,320.88,326.00,322.70,332.90,337.11,L5
2008-05-07 21:56:28+00:00,328.58,315.30,294.03,306.54,311.98,333.49,335.18,336.08,327.39,321.72,313.58,317.12,317.09,317.69,308.56,320.36,314.53,318.01,323.66,314.33,322.63,329.32,330.51,328.40,314.02,309.17,318.78,340.62,320.73,310.27,320.84,338.35,339.14,334.98,341.46,350.38,347.51,354.94,366.37,359.13,346.41,320.92,334.70,344.09,328.57,322.59,336.37,322.78,352.38,313.76,327.65,330.67,368.26,386.73,320.88,326.00,316.29,330.76,334.11,L7
2008-06-08 21:56:13+00:00,330.23,317.26,291.23,308.47,313.35,333.64,335.68,337.67,333.22,325.93,316.66,317.12,317.09,317.77,310.32,320.27,313.73,318.58,322.10,316.69,325.64,329.19,330.91,328.73,315.33,309.17,318.78,340.62,322.41,313.37,323.73,336.11,333.55,334.98,345.88,351.84,350.64,356.99,368.50,362.40,346.41,320.92,337.92,345.42,333.17,327.37,337.41,323.60,344.22,319.99,332.63,332.09,370.53,376.53,322.03,326.00,316.29,332.16,335.15,L7
2008-08-27 21:55:30+00:00,333.65,317.42,290.86,312.01,318.53,337.18,339.71,341.33,341.93,330.94,325.58,324.64,319.61,318.78,315.14,320.16,313.26,320.71,323.33,320.69,326.43,323.83,328.47,325.27,311.53,311.92,323.83,336.49,324.31,322.02,327.41,333.10,329.74,344.26,354.16,356.28,351.33,359.70,369.30,362.05,343.56,330.40,343.84,351.80,338.88,329.02,341.75,327.31,338.70,328.85,338.37,337.01,371.68,350.78,325.24,327.73,315.21,338.31,333.70,L7
2009-01-26 21:51:48+00:00,321.75,306.96,291.35,304.35,314.93,333.94,335.42,334.07,331.81,327.95,327.14,323.16,314.75,300.15,292.60,301.73,306.98,311.50,318.66,306.95,310.14,313.85,314.54,305.62,295.77,311.11,304.65,333.81,300.75,297.15,307.46,328.14,332.03,335.69,337.73,345.88,342.16,353.64,362.44,354.56,344.01,326.72,335.53,333.40,317.93,320.59,332.86,319.09,330.30,316.31,324.97,322.88,362.67,320.93,315.67,324.46,323.93,335.62,324.64,L5
2009-03-23 21:56:39+00:00,317.76,309.18,292.65,304.04,312.99,331.62,334.35,335.95,332.31,331.79,327.39,322.53,314.88,314.12,292.60,301.73,308.56,314.23,322.24,312.33,310.44,316.06,317.47,304.69,298.92,305.12,306.46,338.29,307.00,297.15,307.46,329.98,333.74,337.67,331.49,327.55,336.53,350.02,359.07,353.96,346.02,322.86,329.31,333.40,317.93,316.05,329.66,317.14,332.93,311.01,319.60,319.10,364.18,306.62,305.20,321.18,320.91,325.45,324.64,L7
2009-04-08 21:56:44+00:00,319.91,309.18,292.65,303.71,310.48,329.02,334.35,335.95,330.90,326.84,327.39,322.53,311.33,311.25,296.97,301.19,303.05,315.13,326.01,317.20,308.11,316.06,317.47,304.69,298.44,306.61,310.30,336.71,308.05,300.29,311.37,329.65,323.14,342.47,335.77,338.14,336.53,350.02,364.22,355.24,350.16,328.91,335.15,347.11,327.69,322.25,339.98,331.90,345.87,324.57,319.60,319.10,364.18,306.62,319.40,329.28,327.69,337.81,332.86,L7
2009-07-29 21:56:40+00:00,330.99,323.02,295.83,312.61,314.72,330.20,339.10,346.00,337.26,329.13,332.43,324.38,312.78,319.72,314.55,312.39,306.56,317.53,326.96,321.90,317.35,327.49,332.63,314.25,304.43,316.22,318.15,336.27,311.70,303.43,315.27,332.39,318.95,346.72,341.08,338.94,,,369.36,356.52,354.30,334.96,320.43,337.37,310.39,328.45,350.30,346.66,358.80,308.74,,,,271.34,303.69,337.38,334.46,350.16,341.07,L7
2009-12-12 21:57:01+00:00,328.98,315.90,285.55,311.84,315.82,330.48,335.89,335.27,329.51,328.10,324.42,311.81,305.02,313.98,314.76,315.69,308.00,310.85,316.82,325.24,324.74,323.28,324.32,300.89,291.99,316.22,280.11,311.98,303.36,295.59,305.10,322.07,322.31,327.59,330.60,333.06,327.91,332.53,347.38,339.89,328.86,312.33,308.97,320.88,298.82,316.04,316.90,304.90,,286.94,316.79,312.75,339.60,293.01,283.91,315.40,314.12,322.23,327.15,L5
2010-01-13 21:57:13+00:00,327.32,315.77,288.99,311.03,314.09,332.25,334.63,333.83,329.16,327.75,324.64,315.83,309.87,313.63,313.48,315.82,312.60,315.45,323.73,324.77,321.92,321.38,323.12,304.86,294.54,313.78,291.81,324.25,309.50,299.35,310.13,327.49,331.59,334.85,333.70,337.44,332.67,332.53,347.38,339.89,328.86,312.33,308.97,320.88,298.82,316.04,316.90,304.90,,286.94,316.79,312.75,339.60,293.01,292.15,317.07,317.60,325.44,329.35,L5
2010-01-29 21:57:17+00:00,322.33,312.31,294.37,307.49,313.72,336.33,336.94,331.45,327.73,329.32,323.74,319.98,314.98,309.50,306.74,314.49,315.39,321.82,332.63,330.95,321.35,320.24,319.28,308.07,300.10,307.10,300.25,331.86,310.84,302.21,314.59,331.21,336.40,339.65,337.59,343.14,337.14,343.69,362.94,353.79,343.96,328.16,332.63,346.38,328.61,324.88,336.08,321.41,352.57,310.04,330.19,329.82,360.85,329.13,303.79,322.75,322.30,330.01,332.12,L5
2010-03-26 21:58:37+00:00,321.63,310.88,291.33,307.66,312.57,336.33,336.94,332.06,327.80,326.41,323.03,319.35,315.02,309.55,305.92,313.75,313.05,319.81,329.31,328.71,321.35,320.24,319.28,311.82,304.24,307.13,304.02,332.44,312.66,303.23,315.06,331.68,336.12,335.75,339.85,343.14,337.14,346.04,362.57,352.29,342.58,326.00,334.09,345.21,328.22,324.22,334.58,320.75,341.88,313.78,330.19,329.82,363.10,330.49,307.99,321.92,319.01,332.43,333.12,L7
2010-05-13 21:58:33+00:00,321.63,310.88,291.33,309.55,313.97,336.13,338.17,334.25,329.84,324.42,324.30,320.99,316.25,311.91,308.80,317.88,313.05,319.81,330.25,329.11,323.25,321.37,321.31,313.03,307.55,309.33,312.11,335.02,315.40,305.64,317.40,331.68,336.12,335.75,342.48,346.33,341.40,350.55,364.55,356.00,345.09,327.55,337.12,348.42,331.31,324.22,334.58,323.01,343.96,318.92,335.04,337.04,365.42,335.75,311.42,322.27,315.63,333.54,333.20,L7
2010-05-29 21:58:33+00:00,326.29,310.88,291.33,309.55,313.97,337.25,340.05,336.13,331.60,326.81,325.74,323.69,318.66,316.28,312.01,320.80,318.09,325.90,330.25,329.11,326.41,324.65,324.87,316.11,312.30,312.81,316.16,336.45,315.40,310.60,321.22,335.76,331.83,335.75,346.08,350.80,345.93,359.54,372.55,363.05,348.88,330.59,341.96,352.97,334.98,329.37,334.58,323.01,343.96,318.48,333.46,333.70,365.03,335.75,311.42,322.27,315.63,333.54,333.20,L7
2010-06-14 21:58:34+00:00,331.88,318.28,293.25,312.91,316.52,340.47,342.85,339.32,334.86,327.14,327.95,326.06,320.75,319.31,314.41,323.39,321.47,329.71,335.48,327.82,329.39,327.68,328.95,319.16,316.36,317.05,324.53,340.40,319.53,314.86,324.99,339.08,333.46,338.46,349.91,355.56,349.53,366.30,378.85,367.96,352.48,334.41,347.66,358.33,339.26,333.92,345.27,330.55,345.94,326.90,340.85,340.33,371.39,342.78,318.94,323.99,313.30,337.58,334.15,L7
2010-06-30 21:58:37+00:00,333.79,318.83,292.08,313.03,316.54,340.04,343.39,341.47,334.86,327.14,327.91,325.71,321.22,320.75,315.38,323.98,321.07,328.32,334.59,326.64,329.13,327.21,329.61,319.16,316.36,315.70,325.06,340.66,320.96,316.46,325.10,338.69,333.39,334.16,350.98,356.10,350.25,366.30,378.85,366.35,351.82,334.41,347.66,356.69,338.45,333.10,342.57,329.77,344.12,327.19,340.57,338.21,371.39,342.78,318.94,324.72,309.84,338.15,334.81,L7
2010-07-16 21:58:39+00:00,335.75,319.66,287.83,312.00,316.33,338.28,343.39,341.55,334.93,327.16,326.82,325.26,322.31,322.05,316.51,325.29,320.92,329.06,329.60,319.62,326.76,329.14,322.65,321.74,321.18,316.84,328.65,341.35,322.02,318.69,326.76,339.85,331.89,331.51,353.35,358.95,352.81,366.30,378.85,366.35,351.82,334.41,347.66,356.69,338.45,333.10,342.57,329.77,344.12,327.19,340.57,338.21,371.39,342.78,321.52,326.21,307.60,340.06,335.46,L7
2010-08-01 21:58:39+00:00,336.70,318.67,282.06,311.40,314.67,336.25,341.97,341.22,333.81,323.49,324.75,323.80,319.78,321.98,316.24,323.45,318.28,324.32,324.41,314.41,325.27,328.50,321.17,321.16,319.92,314.18,326.28,337.61,324.12,320.79,326.58,338.41,330.00,332.01,353.46,360.06,354.50,363.09,374.42,361.82,347.06,329.26,343.27,350.78,334.10,328.91,334.04,323.56,336.38,326.20,339.82,336.03,365.94,339.18,325.43,323.44,304.09,339.70,334.16,L7
2010-10-04 21:58:41+00:00,336.50,318.64,284.71,311.14,314.92,336.44,340.79,341.73,334.88,324.77,325.36,324.94,320.71,324.43,318.37,323.91,319.78,325.06,323.87,312.24,324.36,326.58,320.56,319.38,319.66,314.20,326.11,338.28,325.62,321.41,327.86,339.49,331.27,341.07,355.20,359.20,354.11,364.76,375.53,362.95,348.51,331.15,344.83,350.63,333.72,329.90,334.32,323.87,335.39,325.92,338.57,335.08,368.23,340.76,327.92,327.24,302.84,339.70,335.51,L7
2010-11-21 21:59:14+00:00,336.50,318.64,284.71,308.54,313.53,336.77,339.72,339.44,332.16,326.38,323.40,322.44,318.42,324.12,317.25,321.80,319.78,325.06,323.01,311.51,323.21,325.42,319.29,315.70,315.95,313.57,322.97,337.41,324.39,320.30,328.08,339.49,331.27,341.49,353.14,357.39,352.58,362.50,374.51,361.13,346.99,330.46,344.09,350.27,334.16,329.90,334.32,323.95,334.39,322.42,336.10,333.66,366.15,330.87,328.85,328.44,307.27,340.27,336.01,L7
2011-01-08 21:59:40+00:00,317.05,306.50,286.24,305.34,311.41,334.68,334.02,332.19,329.42,323.66,319.03,318.13,310.76,316.74,313.83,315.04,309.91,314.08,317.20,308.96,317.58,318.73,311.71,311.81,308.49,307.77,308.91,331.37,319.61,313.05,323.30,333.60,338.48,347.94,347.52,350.60,349.76,354.09,364.21,351.84,337.98,325.64,337.27,342.43,328.41,322.50,328.02,319.20,325.31,314.38,330.88,335.60,364.83,334.05,325.57,331.75,324.05,340.76,337.02,L7
2011-01-16 21:56:21+00:00,315.21,304.46,290.44,305.75,311.17,335.08,331.88,330.27,328.22,323.78,319.10,316.54,310.25,313.71,310.06,314.28,309.81,312.47,319.38,314.52,319.40,315.61,317.22,310.35,304.61,305.33,302.82,328.63,316.02,309.58,319.08,331.40,338.00,346.32,342.80,345.42,346.36,351.38,361.95,350.29,335.18,324.18,335.78,341.47,327.42,321.92,328.59,318.60,322.80,310.91,326.76,331.52,361.38,334.17,318.61,327.45,321.91,332.69,332.62,L5
2011-02-09 21:59:51+00:00,316.46,304.46,290.44,305.75,310.53,334.08,331.54,329.96,328.10,322.46,317.81,314.97,308.99,312.70,309.44,315.04,310.61,313.44,320.29,315.18,317.38,315.00,316.66,309.36,303.28,302.35,301.38,323.89,311.05,302.77,312.65,328.29,338.48,345.20,339.38,342.91,343.32,352.37,362.20,350.93,335.19,323.29,336.63,342.60,329.81,324.50,331.08,321.53,325.03,309.16,328.12,328.10,362.37,330.87,314.73,325.72,321.97,327.62,330.97,L7
2011-02-25 21:59:56+00:00,316.46,306.76,289.03,305.42,310.40,334.08,331.50,330.44,327.89,322.47,317.26,314.67,309.58,312.59,308.95,315.04,310.61,313.44,320.29,315.18,317.38,315.00,316.66,309.36,303.28,302.35,301.38,323.89,311.05,302.77,312.65,328.29,338.48,345.20,339.38,342.91,343.32,352.37,362.20,350.93,335.19,323.29,336.63,342.60,329.81,324.50,331.08,321.53,325.03,309.16,328.12,328.10,362.37,330.87,314.73,325.72,321.97,327.62,333.72,L7
2011-03-29 22:00:02+00:00,316.46,307.38,289.74,305.61,310.44,334.22,332.13,331.30,329.05,322.74,317.31,315.20,310.92,313.31,309.62,315.04,310.61,315.90,321.46,318.50,319.66,316.65,317.38,310.27,303.89,303.62,302.32,323.05,311.58,301.63,312.65,328.29,341.39,346.30,340.73,344.06,343.82,351.89,362.05,350.66,335.26,323.32,336.73,342.60,329.81,324.50,331.22,321.28,324.69,310.32,328.76,327.28,363.09,331.09,316.46,326.81,320.70,330.75,335.29,L7
2011-08-20 21:59:49+00:00,,316.51,295.71,308.01,314.19,336.81,335.21,336.98,333.99,326.74,320.41,320.11,320.08,322.42,317.29,,,326.81,326.08,326.82,326.10,323.88,327.00,319.84,317.57,313.99,307.98,318.39,320.79,314.61,,,347.73,352.52,349.55,347.63,350.16,354.31,367.50,356.37,339.95,325.01,334.61,351.22,,,339.60,326.86,332.82,326.72,344.24,323.22,374.21,343.41,324.70,330.35,322.97,338.72,340.06,L7
2012-03-15 22:00:33+00:00,,,,,328.54,344.31,344.77,346.38,344.38,334.72,328.85,322.02,318.56,326.31,321.93,321.40,330.54,,,335.47,347.58,342.99,337.35,340.78,327.87,315.74,296.63,315.54,316.57,297.10,296.28,321.59,,,357.54,363.18,378.16,371.99,387.40,372.14,357.29,334.81,335.15,353.54,349.91,352.55,,,346.23,355.62,376.18,,,,,342.84,340.56,346.09,339.90,L7
2012-04-16 22:00:29+00:00,321.39,312.70,296.85,308.85,323.21,344.31,344.77,342.24,339.85,331.79,324.40,321.07,318.12,322.44,318.10,321.62,324.38,322.76,324.66,332.00,347.58,342.99,326.75,326.99,316.34,307.00,300.68,314.10,315.26,304.70,302.20,323.74,333.10,343.90,351.45,363.18,366.23,362.00,373.94,359.75,347.76,327.40,333.44,347.06,338.00,336.35,329.30,317.14,336.75,355.62,376.18,,370.77,333.62,320.40,333.48,325.23,339.93,336.06,L7
2012-05-02 22:00:55+00:00,326.94,318.41,300.25,311.88,324.28,343.71,344.49,343.86,340.53,332.92,324.40,321.07,320.71,323.85,320.62,324.23,325.19,328.70,332.00,334.55,343.15,340.12,329.54,327.49,318.42,312.27,300.68,318.59,318.23,309.67,308.18,326.55,338.08,351.88,353.15,364.30,365.08,362.25,373.92,360.00,347.76,329.20,336.87,348.38,337.19,335.10,334.11,323.43,338.06,340.80,357.53,342.02,379.77,340.30,326.82,333.48,323.84,341.43,337.94,L7
2012-05-18 22:01:08+00:00,328.67,323.92,303.87,313.38,324.51,342.53,344.51,344.07,340.78,332.71,326.10,324.10,321.39,322.41,319.85,323.39,323.87,328.08,333.82,333.37,339.75,336.86,329.81,327.23,317.25,312.53,308.72,322.68,319.70,314.22,312.97,327.94,339.57,349.74,352.28,361.39,361.77,361.81,373.19,360.52,346.78,329.25,336.81,349.25,336.07,333.18,337.10,327.17,338.85,335.89,352.50,345.42,380.03,343.53,327.34,331.03,317.79,340.44,337.21,L7
2012-06-03 22:00:47+00:00,328.67,323.92,303.87,313.38,324.71,342.40,344.64,344.81,341.21,333.36,329.01,325.58,322.87,324.14,320.77,326.09,325.98,328.08,333.82,334.18,338.20,335.57,330.84,326.68,319.07,315.02,317.70,329.20,323.27,314.22,316.41,329.80,339.57,349.74,352.22,361.55,360.44,361.43,373.64,362.90,350.04,331.01,340.11,352.13,337.65,334.11,337.10,327.17,341.91,336.44,350.72,349.79,383.00,346.55,329.20,332.56,315.01,342.27,339.78,L7
2012-08-22 22:01:38+00:00,328.53,322.85,302.43,314.02,324.87,342.09,343.48,343.85,340.46,332.62,328.65,325.43,322.87,324.14,321.14,325.29,324.62,327.26,329.83,330.60,335.16,332.31,328.62,324.40,317.62,314.37,314.43,329.20,323.27,315.00,316.95,329.55,337.81,347.90,355.08,361.84,357.94,360.45,372.20,360.08,347.77,331.01,340.11,350.85,338.22,334.34,336.74,325.57,340.59,333.65,348.57,342.44,380.96,346.19,331.24,333.27,315.01,342.27,337.94,L7
2012-09-23 22:01:57+00:00,329.10,323.38,303.06,315.04,325.16,342.04,343.96,344.24,339.91,332.68,328.81,326.28,323.95,323.60,321.17,326.87,325.48,328.96,330.01,327.72,331.78,333.08,328.09,322.59,317.93,316.00,318.88,332.62,324.94,320.55,323.49,333.93,342.91,350.39,356.75,361.97,354.17,359.97,372.82,360.25,345.39,330.07,344.48,352.07,339.62,334.87,339.08,329.47,339.90,332.89,346.03,342.44,381.42,351.37,332.01,332.87,308.62,341.32,337.83,L7
2013-01-29 22:02:38+00:00,325.80,318.12,302.46,314.67,327.97,342.45,340.07,339.63,335.65,330.95,328.16,321.95,316.09,321.98,319.41,325.64,325.55,326.26,326.22,316.41,326.84,333.04,321.61,316.40,310.98,313.92,301.68,325.79,310.11,313.53,321.79,334.57,343.82,346.13,368.48,363.43,348.17,357.31,378.07,359.55,338.67,,356.97,352.64,349.69,345.60,342.05,332.92,338.04,337.15,351.73,320.38,378.27,361.00,331.13,333.25,323.08,331.01,332.24,L7
2013-03-02 22:02:34+00:00,321.82,312.26,304.62,314.03,330.28,339.95,338.97,339.30,334.79,330.68,327.32,318.98,316.21,318.81,316.14,325.15,328.76,327.95,330.40,318.26,331.25,332.61,320.82,315.46,308.42,307.48,304.31,319.68,303.80,307.05,317.95,331.70,342.75,348.00,367.56,353.91,349.51,357.28,376.46,362.64,334.01,323.33,345.07,350.32,341.43,339.96,337.55,345.06,342.06,331.60,345.89,326.19,376.78,353.84,324.27,328.65,319.12,331.54,332.73,L7
2013-04-27 22:08:11+00:00,319.36,308.45,301.77,310.27,316.99,338.05,334.83,334.20,331.50,326.93,324.98,318.91,316.11,318.40,312.09,320.98,325.47,327.49,333.57,328.48,331.57,321.37,316.69,309.74,303.63,305.48,314.39,328.06,310.90,303.78,313.85,325.14,335.46,345.08,351.03,348.05,346.94,352.67,364.65,357.23,341.69,326.53,335.58,347.62,328.82,327.27,337.64,327.62,349.53,317.88,333.06,342.29,378.35,342.79,323.45,327.00,323.84,334.40,332.10,L8
2013-05-05 22:02:19+00:00,319.36,307.22,294.94,308.52,312.67,333.68,333.02,332.79,327.99,321.96,319.78,318.91,316.11,318.40,306.76,315.04,315.98,323.31,324.29,320.28,331.97,323.93,322.57,315.14,310.88,310.17,314.39,328.06,310.90,301.68,309.06,318.45,335.46,345.08,335.66,344.62,346.13,349.69,357.98,350.48,341.69,326.53,335.58,347.62,328.82,327.27,337.64,314.00,349.53,312.32,325.27,330.99,378.35,335.06,320.08,325.15,323.84,334.40,330.51,L7
2013-05-13 22:08:23+00:00,323.18,310.84,296.37,311.56,318.48,336.89,335.04,335.19,330.85,324.57,321.70,321.94,318.70,321.16,310.42,317.54,320.63,326.57,329.17,327.01,333.84,326.87,323.43,316.69,312.19,312.07,316.94,328.36,314.70,307.14,311.90,320.74,337.71,347.87,341.76,347.86,347.96,351.50,360.49,352.81,342.05,327.34,338.66,349.84,332.53,329.56,339.20,319.10,345.21,316.04,329.06,334.57,379.22,338.44,323.41,327.41,327.71,337.02,332.81,L8
