dates,nzd0442-0000,nzd0442-0001,nzd0442-0002,nzd0442-0003,nzd0442-0004,nzd0442-0005,nzd0442-0006,nzd0442-0007,nzd0442-0008,nzd0442-0009,nzd0442-0010,nzd0442-0011,nzd0442-0012,nzd0442-0013,nzd0442-0014,nzd0442-0015,nzd0442-0016,nzd0442-0017,nzd0442-0018,nzd0442-0019,nzd0442-0020,nzd0442-0021,nzd0442-0022,nzd0442-0023,nzd0442-0024,nzd0442-0025,nzd0442-0026,nzd0442-0027,nzd0442-0028,nzd0442-0029,nzd0442-0030,nzd0442-0031,nzd0442-0032,nzd0442-0033,nzd0442-0034,nzd0442-0035,nzd0442-0036,nzd0442-0037,nzd0442-0038,nzd0442-0039,nzd0442-0040,nzd0442-0041,nzd0442-0042,nzd0442-0043,nzd0442-0044,nzd0442-0045,nzd0442-0046,nzd0442-0047,nzd0442-0048,nzd0442-0049,nzd0442-0050,nzd0442-0051,nzd0442-0052,nzd0442-0053,nzd0442-0054,nzd0442-0055,nzd0442-0056,nzd0442-0057,nzd0442-0058,nzd0442-0059,nzd0442-0060,nzd0442-0061,nzd0442-0062,nzd0442-0063,nzd0442-0064,nzd0442-0065,nzd0442-0066,nzd0442-0067,nzd0442-0068,nzd0442-0069,nzd0442-0070,nzd0442-0071,nzd0442-0072,nzd0442-0073,nzd0442-0074,nzd0442-0075,nzd0442-0076,nzd0442-0077,nzd0442-0078,nzd0442-0079,nzd0442-0080,nzd0442-0081,nzd0442-0082,nzd0442-0083,nzd0442-0084,nzd0442-0085,satname
2018-06-18 22:19:37+00:00,364.25,334.86,318.89,324.77,329.66,323.05,326.93,334.39,350.28,357.60,356.33,356.53,354.83,360.21,365.71,358.56,350.98,343.81,340.45,332.52,330.81,328.05,327.42,327.48,325.08,322.24,322.75,322.96,323.03,322.89,322.76,321.20,322.49,317.28,315.92,314.98,313.01,319.44,322.41,327.52,340.01,344.13,346.19,347.10,348.41,347.97,349.93,353.27,356.28,357.03,357.91,357.89,360.33,359.52,357.42,358.35,358.62,358.02,358.86,361.80,357.70,357.31,364.72,367.37,370.45,375.95,368.12,363.74,356.17,352.74,349.73,348.22,349.84,352.34,354.52,349.58,346.13,340.71,335.72,336.36,336.47,337.43,338.42,340.37,344.94,341.26,L7
2018-06-25 22:25:40+00:00,366.07,339.21,317.21,323.77,330.42,323.76,327.71,334.79,349.82,357.68,356.42,356.05,354.28,360.21,365.71,358.56,350.98,343.81,340.45,332.52,330.81,328.05,327.42,327.25,324.74,321.99,322.73,322.89,323.03,322.89,322.76,321.20,322.49,317.28,315.75,314.98,313.01,319.44,322.41,327.52,340.26,344.01,346.29,346.98,348.16,348.69,349.93,353.27,356.76,356.19,357.56,358.01,360.33,359.52,357.42,358.35,358.62,357.42,358.43,360.89,357.43,357.01,363.62,366.25,369.25,375.88,366.99,362.90,356.17,352.74,349.73,348.22,350.14,352.87,354.72,349.35,346.75,341.33,336.90,337.14,338.08,338.19,338.42,340.37,344.94,341.26,L7
2018-06-26 22:19:00+00:00,367.93,343.37,322.08,324.47,331.40,324.60,328.41,335.33,349.96,358.19,356.84,356.74,355.11,360.83,366.14,359.09,351.72,344.87,341.41,333.88,331.94,329.45,328.70,328.16,325.38,322.95,323.49,323.80,324.11,324.01,323.55,321.73,323.05,318.27,316.64,316.04,314.17,320.48,323.48,328.83,341.29,345.05,347.37,348.06,349.12,349.76,350.97,354.24,357.33,356.99,357.95,358.33,360.68,360.18,357.76,358.87,359.10,357.55,358.48,361.05,357.93,357.91,364.18,366.90,369.90,376.60,367.35,363.51,357.48,354.15,350.94,349.55,351.62,354.19,356.17,351.06,348.74,343.62,339.50,339.77,340.46,341.06,342.51,344.97,347.17,341.26,L8
2018-07-11 22:25:20+00:00,368.20,345.28,322.08,324.47,332.05,324.65,328.99,335.91,349.98,358.27,356.66,356.77,355.28,360.83,366.14,359.09,351.72,344.87,341.41,333.88,331.94,329.45,328.70,328.12,325.29,323.09,323.12,323.80,324.11,324.01,323.55,321.73,323.05,318.27,316.64,316.04,314.17,320.48,323.48,328.83,341.00,344.79,346.66,347.85,349.12,349.76,350.97,353.78,357.33,356.99,357.95,358.33,360.68,360.18,357.76,358.87,358.44,357.08,357.77,361.05,358.06,357.63,363.59,366.85,369.69,376.64,367.35,363.51,357.48,354.15,350.94,349.55,352.02,354.72,356.73,351.77,348.74,343.62,339.50,339.77,340.46,341.26,342.51,344.97,347.17,341.26,L7
2018-07-28 22:19:15+00:00,366.91,344.44,322.47,324.47,331.87,324.53,328.91,335.91,349.96,358.44,356.42,356.84,355.53,360.72,365.44,358.44,351.61,345.23,341.58,334.50,332.47,329.83,329.02,328.31,325.44,323.10,323.26,324.15,324.64,324.23,323.86,321.73,322.99,318.53,316.71,316.13,314.69,321.09,323.65,328.94,340.94,344.79,346.66,347.85,349.12,349.76,350.97,353.78,357.33,356.99,357.56,358.00,359.75,360.11,357.85,358.69,358.57,356.96,357.56,360.92,358.37,358.11,364.11,366.85,369.45,376.63,368.00,364.20,358.63,355.36,351.64,350.46,352.97,355.90,357.75,351.77,348.74,343.62,339.50,340.61,341.78,342.23,343.44,345.69,347.17,341.26,L8
2018-08-05 22:18:44+00:00,367.14,342.96,322.28,325.48,333.02,325.21,328.60,335.32,349.29,357.76,356.00,356.29,355.18,360.59,365.45,358.50,351.92,345.42,342.19,335.04,333.09,330.33,330.15,328.19,325.30,323.37,323.36,324.27,325.06,324.71,323.91,321.67,323.20,318.78,317.12,316.59,315.14,321.73,324.76,330.51,342.52,346.03,348.43,348.29,349.14,349.87,350.51,353.44,357.34,356.37,357.10,357.25,359.13,359.22,357.51,358.54,358.40,356.91,357.54,360.28,357.54,357.13,363.09,365.82,369.37,376.52,367.97,363.75,359.20,356.33,352.76,351.51,353.91,357.32,358.03,352.01,349.89,344.81,342.32,343.33,345.04,345.33,346.89,350.52,350.74,344.19,L7
2018-09-05 22:25:45+00:00,371.04,346.22,318.02,324.25,332.71,325.17,328.09,334.47,350.20,357.39,356.36,357.61,356.28,362.63,366.26,359.87,353.38,347.00,343.80,337.09,335.98,333.13,333.59,331.24,327.73,325.98,325.63,327.35,328.99,328.33,327.99,325.49,324.76,321.48,319.37,319.09,316.89,324.24,326.22,332.24,344.84,348.72,351.44,351.58,353.18,354.43,353.78,356.42,357.99,357.63,358.17,358.25,358.94,360.14,357.01,358.13,358.77,357.37,357.74,360.58,356.63,356.01,363.05,365.49,369.12,377.14,369.28,365.55,361.57,359.71,356.26,355.90,358.33,362.34,362.79,357.36,358.30,353.39,350.67,349.64,351.43,351.89,355.00,360.19,361.18,362.69,L8
2018-09-06 22:18:05+00:00,369.60,344.84,317.99,323.62,332.19,324.63,328.12,334.19,349.39,356.89,355.67,357.12,355.95,361.09,365.23,359.87,353.38,347.00,343.80,337.09,335.98,332.44,332.45,330.30,327.07,325.21,324.82,325.94,327.50,327.06,326.60,324.56,324.81,321.48,319.37,319.09,316.89,324.24,325.82,332.09,344.47,348.41,351.10,351.18,352.29,353.88,353.07,355.56,356.75,357.63,358.17,358.25,358.94,360.14,356.66,357.35,357.80,356.52,356.73,359.26,356.08,356.05,362.55,365.17,368.86,377.14,369.28,365.55,361.57,359.41,356.49,356.41,358.54,362.65,362.98,357.17,358.14,353.35,350.73,349.53,351.43,351.89,355.00,360.19,360.49,363.96,L7
2018-10-07 22:25:57+00:00,367.99,343.80,315.71,323.62,331.35,324.16,327.89,333.87,348.32,356.56,354.74,356.62,355.14,360.36,364.42,358.76,352.19,346.49,343.23,336.33,334.54,331.12,331.50,330.05,326.49,324.68,324.32,325.30,326.84,326.50,325.98,324.03,324.34,320.73,319.33,318.99,317.12,324.32,326.24,332.74,344.19,348.13,350.19,350.38,350.83,352.61,352.05,354.75,355.99,357.06,356.94,356.56,357.52,359.36,355.72,356.48,357.04,355.96,356.03,358.44,355.66,356.19,362.00,365.04,368.44,378.00,369.24,365.63,362.09,359.89,356.77,357.12,359.28,362.71,363.40,357.62,357.84,355.31,352.67,351.05,353.67,354.25,359.47,364.24,363.81,372.79,L8
2018-10-31 22:23:00+00:00,366.23,345.98,317.24,322.11,330.17,322.28,325.82,332.00,345.16,353.60,351.63,353.57,352.33,357.79,362.05,357.18,350.49,344.59,341.23,335.02,333.51,330.78,332.71,330.15,326.12,324.90,324.08,323.78,325.79,324.89,324.44,321.67,322.28,319.95,317.92,318.12,316.05,323.15,325.49,333.48,344.75,348.65,349.95,348.02,348.64,350.51,349.14,351.38,353.56,355.04,355.14,354.39,355.43,356.99,353.74,355.32,356.65,354.85,355.14,356.73,352.59,353.42,360.08,363.20,366.47,376.57,368.91,365.60,361.49,359.60,357.42,357.88,360.18,364.19,363.12,356.91,359.39,356.32,356.32,354.22,354.95,355.91,360.91,364.42,367.61,371.65,L7
2018-11-09 22:16:37+00:00,367.76,349.16,312.87,323.69,329.54,324.09,328.47,334.37,346.89,355.70,353.52,354.15,352.75,356.86,360.65,355.81,349.26,343.50,340.27,334.50,332.97,333.18,331.17,329.07,326.12,324.90,324.08,323.78,325.79,324.89,322.84,320.05,320.64,318.46,316.49,316.71,315.35,321.86,327.41,335.82,343.57,348.65,349.95,348.02,348.64,350.51,347.27,349.25,351.69,353.27,353.46,352.75,353.43,355.63,353.98,356.47,355.41,354.85,355.14,356.73,354.51,355.27,361.58,365.11,368.14,375.80,368.18,364.80,360.96,359.06,359.54,360.15,362.55,366.63,365.47,359.24,359.39,356.52,356.25,354.47,354.89,356.08,361.11,364.54,367.98,374.81,L7
2018-11-24 22:26:06+00:00,363.03,348.44,308.97,323.37,325.23,319.08,324.25,330.25,343.28,352.26,349.41,350.54,351.32,352.16,357.01,352.45,346.19,340.34,337.70,334.61,332.54,330.02,327.76,326.14,323.71,322.16,321.23,321.15,322.05,319.75,318.57,314.88,316.94,313.90,311.90,312.33,312.96,316.82,324.15,332.68,340.68,345.81,346.77,345.12,344.77,346.06,343.04,345.14,347.28,349.23,349.25,349.01,349.10,353.98,353.15,353.19,352.03,351.34,352.09,353.32,353.84,356.03,359.83,363.30,365.72,373.39,364.96,362.74,361.39,360.15,360.57,362.07,362.42,365.88,367.16,361.49,358.29,355.88,355.65,353.82,354.94,356.26,361.46,364.99,367.88,381.57,L8
2018-12-11 22:15:48+00:00,355.35,343.26,310.69,325.31,324.04,317.88,322.34,328.57,341.02,350.32,347.11,349.64,350.17,350.58,355.56,351.21,345.84,339.27,336.55,333.49,330.66,327.73,325.27,324.28,322.45,321.20,318.96,319.23,320.33,317.84,316.32,313.02,315.65,311.94,309.44,309.75,310.98,315.55,322.61,330.53,338.97,343.58,344.15,342.28,342.45,344.51,341.38,342.96,345.33,346.49,346.00,346.93,346.79,351.13,350.54,350.49,350.57,349.96,350.65,351.17,353.03,356.00,358.09,362.58,365.32,373.60,365.18,362.12,361.17,360.05,361.04,361.75,362.31,366.29,367.12,361.21,357.38,354.67,354.28,352.74,353.79,355.10,360.55,363.11,365.26,380.74,L7
2018-12-26 22:26:02+00:00,343.03,330.42,305.10,322.81,319.93,313.72,317.81,324.64,338.43,347.08,342.62,346.06,347.90,349.14,354.38,349.67,343.87,338.03,334.41,332.67,329.78,325.55,323.79,322.88,320.70,320.15,316.99,317.55,318.79,315.83,314.82,312.02,314.54,310.53,307.40,306.78,309.75,314.30,321.11,328.62,336.89,341.05,341.06,338.76,339.07,338.98,337.71,339.89,340.55,343.54,343.70,344.54,345.68,349.75,349.50,349.03,349.20,349.05,349.64,349.57,351.97,355.54,357.06,362.23,365.30,372.08,365.69,362.56,360.88,360.04,361.22,362.00,363.66,366.91,368.42,363.14,358.39,355.78,354.48,353.56,354.12,355.44,358.89,361.62,366.20,381.04,L8
2018-12-27 22:15:20+00:00,343.03,330.42,305.10,322.81,319.93,313.72,317.81,324.64,338.43,347.08,342.37,345.33,347.50,349.08,354.54,350.21,344.19,338.24,334.54,332.93,329.92,325.60,323.83,322.88,320.70,320.15,316.99,317.55,319.26,316.46,315.31,312.74,314.94,310.99,308.04,307.30,309.90,314.28,320.82,329.16,336.89,341.05,341.06,338.76,339.07,339.45,338.56,340.30,340.95,343.98,343.85,344.55,345.51,349.43,349.65,349.27,349.20,349.05,349.64,349.57,351.97,355.50,357.41,362.69,365.99,372.24,367.04,363.67,361.71,361.28,362.27,362.00,363.66,366.91,368.42,364.51,360.23,357.36,355.44,354.55,354.73,355.73,358.55,362.01,366.77,381.04,L7
2019-01-03 22:21:18+00:00,343.03,332.36,304.67,322.81,318.59,311.64,317.81,324.64,338.43,347.08,342.37,345.33,346.21,347.70,352.65,348.01,342.47,336.90,332.64,330.57,327.66,323.65,321.49,320.78,318.19,320.15,316.99,317.55,319.26,316.46,314.04,311.10,313.33,309.47,306.68,306.20,307.87,312.11,318.63,326.73,334.75,338.40,341.06,338.76,339.07,339.45,338.56,338.78,339.45,342.32,342.39,343.40,343.98,347.56,348.11,347.82,347.58,347.15,349.64,349.57,351.97,355.50,357.41,361.46,365.00,371.45,365.78,362.70,359.65,359.51,360.08,359.44,361.64,366.91,368.42,364.51,360.23,357.36,354.29,353.35,353.32,354.64,356.81,359.33,364.12,379.94,L7
2019-01-11 22:26:01+00:00,336.13,325.83,306.35,323.94,316.35,308.98,313.05,319.75,334.97,344.11,340.19,343.40,345.04,347.42,352.50,348.12,342.25,336.63,332.75,330.60,327.65,323.62,321.36,319.87,317.77,319.37,316.37,317.49,318.80,316.55,314.37,311.51,313.35,309.34,306.45,305.62,307.08,311.24,318.46,326.70,333.89,337.60,340.80,337.64,339.07,339.12,338.46,337.69,339.55,342.23,342.39,343.22,343.65,347.31,348.00,347.39,346.61,346.10,349.01,348.42,350.63,354.15,356.77,359.58,364.71,370.22,365.43,362.26,360.04,359.36,360.15,359.54,362.22,367.48,369.14,365.23,360.71,358.03,354.88,353.43,353.67,356.23,356.83,359.91,364.63,379.27,L8
2019-02-05 22:19:45+00:00,334.50,326.49,305.33,321.50,313.19,304.10,308.21,315.28,332.39,342.48,338.77,341.87,343.91,346.33,350.55,345.95,339.96,335.35,331.52,328.86,326.15,321.84,319.31,318.15,316.52,317.60,315.56,316.71,318.37,315.80,313.38,311.14,311.38,306.79,303.90,303.07,304.79,308.04,315.87,323.71,331.24,335.33,337.73,337.99,339.52,339.77,339.27,338.56,338.84,341.22,340.22,341.33,341.58,345.37,345.84,345.28,344.23,342.73,345.82,347.70,349.83,353.31,355.66,359.65,363.67,369.80,363.88,361.25,358.44,357.98,359.07,359.13,362.00,366.29,369.35,366.39,361.77,358.87,355.92,354.85,355.41,358.07,359.40,362.51,366.94,381.96,L8
2019-02-12 22:25:55+00:00,333.01,325.30,306.35,321.86,313.58,304.08,307.32,315.01,332.01,341.69,338.44,341.47,343.83,346.50,350.95,346.50,340.15,335.16,331.78,329.19,326.38,322.10,319.69,318.44,316.57,317.40,315.49,316.63,318.09,316.06,313.77,311.76,311.53,307.10,304.09,302.93,304.71,308.47,316.12,323.92,331.37,335.30,337.63,337.75,339.52,339.89,339.50,338.61,339.13,341.43,340.58,341.46,342.17,345.79,346.10,345.76,344.15,342.53,345.17,347.24,350.02,353.72,356.00,360.05,364.17,369.77,363.80,361.44,358.68,358.19,359.40,359.55,362.37,366.71,369.78,366.98,362.62,359.99,356.53,355.87,356.80,358.96,359.96,363.48,367.89,383.09,L8
2019-02-21 22:19:42+00:00,333.01,325.30,306.35,321.86,313.58,304.08,307.32,315.01,332.01,341.69,338.44,341.47,343.83,346.50,350.95,346.50,340.15,335.16,331.78,329.19,326.38,322.10,319.80,318.63,316.66,317.51,315.74,316.85,318.27,315.80,313.98,312.02,311.32,307.08,304.25,302.83,304.63,308.49,316.41,323.91,331.70,335.68,337.50,337.82,339.71,340.07,339.53,338.77,339.03,341.55,340.50,341.77,342.22,345.60,345.98,345.76,344.04,342.38,345.52,347.39,350.20,353.39,356.09,360.38,364.36,369.88,363.97,361.43,358.99,358.57,359.41,359.96,362.23,366.68,369.77,367.40,362.94,360.47,357.16,356.79,357.97,359.93,361.41,364.71,368.84,384.28,L8
2019-02-28 22:25:51+00:00,333.05,325.18,307.55,322.67,314.64,304.90,308.26,316.11,332.46,341.84,338.94,342.10,344.68,347.19,351.56,347.26,340.99,336.02,332.91,330.07,327.09,323.29,320.63,319.45,317.62,318.08,316.46,317.34,318.81,316.61,314.76,312.96,312.08,307.67,304.78,303.03,305.40,309.37,316.94,324.72,332.53,336.79,338.60,338.64,340.61,340.97,340.31,339.50,339.93,342.38,341.35,342.60,343.04,346.44,346.60,346.48,344.87,343.29,346.33,348.43,351.18,354.00,357.23,361.24,364.85,370.58,364.70,362.32,359.91,359.62,360.31,360.70,362.72,367.11,371.14,368.31,363.88,361.66,358.36,357.81,359.59,361.13,362.81,365.86,370.43,385.42,L8
2019-03-01 22:13:22+00:00,333.05,325.18,307.55,322.67,314.64,304.90,308.26,316.11,332.46,341.84,339.03,342.16,344.73,347.59,351.59,347.57,341.32,336.38,333.42,330.53,327.46,324.00,321.38,319.45,317.62,318.08,316.46,317.34,319.05,316.93,315.07,313.34,312.61,308.35,305.01,303.22,305.70,309.49,316.95,324.67,332.53,336.79,338.60,338.64,340.61,341.30,340.70,339.89,340.31,342.88,341.76,343.06,343.44,346.98,347.06,346.72,344.87,343.29,346.33,348.43,351.18,354.39,357.33,361.49,365.19,371.10,365.07,362.70,360.21,360.13,360.84,361.12,362.72,367.11,371.14,368.31,364.65,362.22,359.22,358.95,360.56,361.87,363.96,366.78,371.99,386.73,L7
2019-03-08 22:19:19+00:00,329.02,324.13,304.52,321.77,313.65,303.35,305.54,312.79,325.84,338.82,338.21,341.34,342.89,346.19,349.98,345.49,339.16,334.24,331.48,328.50,325.47,322.00,319.78,317.65,315.53,316.98,315.17,316.47,318.28,315.61,314.07,311.97,310.72,306.14,302.90,301.48,304.03,307.94,315.10,323.02,330.33,334.67,336.13,336.58,339.04,339.64,339.02,338.14,339.11,342.01,340.14,340.80,341.31,344.57,344.86,345.19,342.67,341.57,343.86,346.22,349.08,352.98,356.63,360.20,364.27,369.23,363.19,360.84,358.66,359.29,359.95,360.35,361.25,365.91,370.32,368.58,365.04,362.95,359.88,359.55,359.99,361.00,363.88,366.64,373.46,389.25,L7
2019-03-16 22:25:45+00:00,329.02,324.13,304.52,321.77,313.65,303.35,305.54,312.79,325.84,338.82,338.21,341.34,342.89,346.19,349.98,345.49,339.16,334.24,331.48,328.50,325.42,322.15,320.26,317.67,315.90,317.01,315.21,316.65,318.32,315.85,314.61,311.99,310.61,306.30,303.16,301.78,304.24,308.26,315.41,322.90,330.62,335.00,336.28,336.77,338.97,339.53,338.77,338.10,339.52,342.38,340.63,341.07,341.43,344.77,345.11,345.27,342.95,341.91,344.06,346.04,349.27,353.06,356.65,360.39,364.62,369.50,363.25,361.03,358.85,359.13,359.99,360.64,361.77,366.35,370.47,368.64,365.53,363.35,360.39,360.33,360.57,361.76,364.80,367.74,374.36,389.58,L8
2019-03-17 22:12:51+00:00,329.02,324.13,304.52,321.77,313.65,303.35,305.54,312.79,325.84,338.82,338.21,341.34,342.89,346.19,349.98,345.49,339.16,334.24,331.48,328.50,325.42,322.15,320.26,317.67,315.90,317.01,315.21,316.65,318.32,315.85,314.61,311.99,310.61,306.30,303.16,301.78,304.24,308.26,315.41,322.90,332.05,335.00,337.04,336.77,338.97,339.53,338.77,339.82,339.52,342.38,340.63,341.07,341.43,344.77,345.11,345.27,342.95,341.91,344.06,346.04,349.27,353.06,355.83,362.23,364.77,369.89,363.25,361.03,358.85,359.13,359.99,360.64,361.77,366.35,370.47,367.99,364.82,362.68,359.97,359.88,360.46,361.76,364.80,367.74,374.36,389.58,L7
2019-04-01 22:25:42+00:00,329.33,323.12,303.17,321.77,312.62,302.45,304.86,311.76,324.76,337.12,336.43,339.30,341.38,345.28,348.58,344.48,338.30,333.14,330.49,327.41,324.15,320.87,319.11,316.58,315.06,315.38,313.72,315.12,317.32,314.95,313.55,310.50,309.69,305.50,302.45,300.85,303.42,306.87,314.20,321.56,330.15,333.48,335.17,335.60,336.56,337.19,336.60,338.42,338.51,341.13,339.85,340.45,340.67,344.12,344.44,344.64,341.11,340.24,342.73,344.48,348.21,352.04,355.06,361.47,364.11,369.39,362.38,360.22,358.19,358.16,359.13,359.64,360.48,363.90,368.20,366.26,363.31,361.03,358.61,358.42,358.65,361.76,363.43,366.39,373.24,388.85,L8
2019-04-17 22:25:36+00:00,331.46,324.94,304.92,321.77,313.01,302.99,306.26,313.07,325.83,337.68,337.21,339.85,342.47,345.80,349.20,345.01,338.85,334.07,331.41,328.26,325.20,322.27,320.11,317.42,316.25,316.27,314.53,315.89,317.76,315.64,314.05,311.17,310.56,306.56,303.01,301.85,303.88,307.42,314.57,321.82,330.75,333.64,336.01,336.59,337.63,338.17,337.57,339.18,339.23,341.82,340.42,341.43,341.50,344.94,344.95,345.51,342.02,340.68,343.82,345.00,349.53,352.60,355.58,361.91,364.80,370.11,362.99,361.05,358.76,359.02,360.32,360.66,361.74,365.31,369.66,367.62,365.20,362.45,360.18,359.95,359.92,362.85,363.99,367.70,374.09,390.09,L8
2019-04-18 22:11:44+00:00,333.21,327.20,304.77,321.77,313.12,303.73,308.10,315.11,326.92,337.68,337.21,339.85,342.47,345.80,349.20,344.64,338.85,334.07,331.52,328.36,325.20,322.55,320.17,317.74,316.06,316.13,314.79,315.89,317.76,315.64,314.05,311.17,310.73,306.85,303.32,302.15,304.32,307.78,314.86,321.88,330.99,333.69,336.23,337.14,337.63,338.17,337.57,339.18,339.23,342.11,340.50,341.67,341.85,345.43,345.22,345.91,342.45,340.97,343.93,345.12,349.53,352.60,355.58,361.91,364.80,370.47,363.16,361.12,359.20,359.44,360.61,361.07,362.04,365.75,370.18,367.62,365.20,362.45,360.18,360.22,360.41,363.27,364.93,368.39,374.59,391.24,L7
2019-05-12 22:19:32+00:00,335.51,328.87,307.10,322.36,314.49,303.79,308.00,314.23,326.23,336.72,336.47,339.40,342.65,345.42,349.43,344.64,339.30,334.40,331.92,328.52,324.44,321.82,320.13,317.69,315.85,316.13,314.69,316.19,317.95,315.56,314.06,311.59,310.80,306.75,303.38,302.07,304.01,307.69,315.18,322.18,330.83,333.81,336.49,337.06,337.06,338.15,338.14,339.68,339.96,342.17,340.53,341.93,341.94,345.67,345.62,345.80,342.58,341.18,344.18,345.63,350.06,353.80,356.53,362.89,365.81,370.96,363.15,361.32,359.95,360.61,361.09,361.56,362.47,366.01,370.54,368.91,366.46,363.96,361.04,361.40,361.32,364.11,365.73,369.07,375.00,390.08,L8
2019-05-19 22:25:47+00:00,337.72,331.04,307.10,322.49,316.11,304.45,308.68,314.81,326.52,337.67,336.78,339.96,342.81,345.79,349.75,344.96,339.75,334.91,332.27,328.44,324.63,322.19,320.37,318.23,316.42,316.79,315.33,316.86,318.37,315.93,314.37,311.98,311.11,307.38,303.93,302.46,304.56,308.15,315.64,322.70,331.27,334.77,336.97,337.43,337.57,338.62,338.71,340.04,340.32,342.49,341.02,342.33,342.45,345.92,345.85,346.04,343.25,341.66,344.51,346.08,350.30,353.60,356.61,362.70,366.54,371.37,363.14,361.42,360.07,360.72,361.22,361.83,363.31,366.14,370.79,369.20,366.78,363.86,361.37,361.59,361.37,364.09,366.74,369.89,375.94,390.74,L8
2019-06-04 22:25:55+00:00,339.46,332.48,309.79,322.78,319.14,306.68,311.55,317.33,328.29,339.74,338.61,341.99,345.24,348.80,352.17,346.89,341.41,336.92,333.88,329.94,326.13,323.73,322.05,320.24,318.09,318.82,317.24,318.93,320.44,318.86,317.11,315.15,313.48,309.89,306.47,304.90,307.08,310.94,317.51,324.21,333.20,336.44,339.04,339.24,339.51,340.52,340.91,342.04,342.75,344.95,343.43,344.54,344.49,347.65,347.70,348.10,345.26,343.75,346.70,347.86,352.28,355.40,358.70,364.70,369.24,373.28,365.46,363.53,361.97,362.49,362.91,363.55,365.25,368.37,373.44,371.32,369.09,366.15,363.49,363.73,363.03,365.51,368.38,371.03,376.97,391.14,L8
2019-06-12 22:15:52+00:00,342.94,336.12,309.23,323.58,320.70,309.37,312.97,318.16,328.70,340.02,338.81,341.99,345.24,349.09,352.22,347.04,341.58,336.84,334.16,330.27,326.32,323.98,322.29,320.39,318.13,318.90,317.58,319.25,320.45,318.86,317.11,315.60,313.47,309.89,306.51,304.96,307.29,310.90,317.49,324.07,332.56,336.16,338.96,339.43,339.30,340.52,340.91,342.04,343.15,345.28,343.94,345.03,344.53,347.96,347.94,349.70,345.47,343.80,346.80,347.80,352.56,355.37,358.70,364.70,369.24,373.28,365.46,363.82,362.19,362.64,362.81,363.59,365.20,368.30,373.47,371.46,369.09,366.15,363.49,363.73,363.03,366.11,369.21,371.68,377.64,392.11,L7
2019-07-07 22:08:44+00:00,344.45,337.19,312.62,324.20,321.35,310.63,313.70,318.44,328.15,339.86,338.42,342.05,346.18,349.50,352.69,347.65,341.58,337.63,335.20,331.04,327.18,326.23,323.69,321.95,320.26,318.36,317.17,318.96,320.14,318.50,317.95,316.92,313.78,310.23,306.76,305.50,308.45,312.10,319.03,325.18,333.85,337.58,338.79,339.45,338.88,340.60,341.05,343.15,344.59,346.23,344.76,345.56,345.84,348.92,348.68,350.74,346.74,344.86,346.39,347.46,352.33,354.98,358.28,365.91,369.99,373.73,365.18,363.48,363.38,363.36,364.11,365.59,367.46,368.53,373.69,370.89,368.88,365.40,365.51,365.51,364.91,370.41,373.20,375.52,378.84,394.36,L7
2019-07-23 22:08:07+00:00,349.23,339.96,313.61,323.20,321.09,310.61,313.73,319.39,329.40,340.00,338.41,341.48,345.56,349.05,352.91,347.53,341.71,337.96,335.30,331.05,327.16,325.87,323.68,321.79,319.96,318.37,316.89,318.95,320.64,318.61,317.97,317.02,313.79,310.38,306.97,305.96,309.11,312.80,319.34,324.99,334.29,337.87,339.55,339.42,338.56,340.46,341.03,343.57,344.93,346.59,344.92,345.85,346.25,349.24,348.76,350.90,347.16,345.15,346.86,348.59,353.03,356.23,359.24,367.65,370.55,374.52,365.43,363.92,363.31,363.78,364.14,365.88,367.64,368.61,374.28,371.16,369.28,365.55,365.87,366.25,365.42,371.00,374.34,376.18,379.46,396.06,L7
2019-07-31 22:20:02+00:00,351.15,341.31,314.84,319.87,321.35,310.92,314.02,319.12,328.72,339.98,338.50,341.83,345.10,348.77,352.51,347.24,341.28,337.87,335.25,330.99,327.14,325.86,323.11,321.58,319.93,318.39,316.91,319.08,320.59,318.67,317.94,316.77,313.63,310.41,307.11,306.06,308.68,312.70,319.28,325.11,334.62,338.32,339.58,339.58,338.85,340.43,341.08,343.54,344.76,345.75,344.67,345.64,346.20,349.26,348.68,350.57,347.22,345.14,346.86,348.65,353.04,356.34,359.27,367.45,370.69,375.11,365.79,364.27,363.25,363.76,364.17,366.01,368.04,369.26,374.86,371.94,369.92,366.60,366.56,366.93,365.82,371.58,374.98,376.95,379.86,395.93,L8
2019-08-08 22:07:28+00:00,351.62,339.30,313.95,318.37,319.80,310.50,312.82,318.98,328.29,339.27,338.33,341.60,344.90,348.86,352.45,346.64,340.77,336.93,334.31,330.57,326.52,325.34,323.20,320.92,319.67,318.20,316.71,318.91,320.13,318.56,318.08,316.69,313.64,310.29,307.02,305.85,308.06,312.94,319.44,325.24,334.41,338.33,339.83,339.30,338.47,340.05,340.62,343.24,344.52,345.44,344.21,345.03,345.68,349.12,348.74,349.99,347.26,344.92,347.19,348.48,352.82,356.29,359.15,367.43,370.55,374.06,365.95,364.37,363.43,363.88,363.78,366.02,367.89,368.51,374.17,371.56,369.89,366.62,366.42,366.88,365.71,371.79,374.21,377.55,380.36,393.22,L7
