dates,satname,nzd0442-0000,nzd0442-0001,nzd0442-0002,nzd0442-0003,nzd0442-0004,nzd0442-0005,nzd0442-0006,nzd0442-0007,nzd0442-0008,nzd0442-0009,nzd0442-0010,nzd0442-0011,nzd0442-0012,nzd0442-0013,nzd0442-0014,nzd0442-0015,nzd0442-0016,nzd0442-0017,nzd0442-0018,nzd0442-0019,nzd0442-0020,nzd0442-0021,nzd0442-0022,nzd0442-0023,nzd0442-0024,nzd0442-0025,nzd0442-0026,nzd0442-0027,nzd0442-0028,nzd0442-0029,nzd0442-0030,nzd0442-0031,nzd0442-0032,nzd0442-0033,nzd0442-0034,nzd0442-0035,nzd0442-0036,nzd0442-0037,nzd0442-0038,nzd0442-0039,nzd0442-0040,nzd0442-0041,nzd0442-0042,nzd0442-0043,nzd0442-0044,nzd0442-0045,nzd0442-0046,nzd0442-0047,nzd0442-0048,nzd0442-0049,nzd0442-0050,nzd0442-0051,nzd0442-0052,nzd0442-0053,nzd0442-0054,nzd0442-0055,nzd0442-0056,nzd0442-0057,nzd0442-0058,nzd0442-0059,nzd0442-0060,nzd0442-0061,nzd0442-0062,nzd0442-0063,nzd0442-0064,nzd0442-0065,nzd0442-0066,nzd0442-0067,nzd0442-0068,nzd0442-0069,nzd0442-0070,nzd0442-0071,nzd0442-0072,nzd0442-0073,nzd0442-0074,nzd0442-0075,nzd0442-0076,nzd0442-0077,nzd0442-0078,nzd0442-0079,nzd0442-0080,nzd0442-0081,nzd0442-0082,nzd0442-0083,nzd0442-0084,nzd0442-0085
2015-05-24 22:25:14+00:00,L8,397.69,386.57,363.67,340.60,331.86,326.60,326.84,329.55,343.82,358.32,362.93,366.72,370.60,372.93,375.88,366.26,363.26,358.80,356.37,354.60,349.29,344.78,341.20,336.74,339.34,336.10,332.52,331.86,331.09,333.43,329.72,330.10,326.99,329.32,325.06,323.41,318.56,327.32,337.67,345.87,354.54,357.90,360.22,358.83,358.50,356.65,358.21,356.96,359.00,359.00,357.43,357.99,363.26,360.49,359.52,356.53,352.73,354.03,357.06,355.29,354.19,364.13,365.31,369.45,378.02,377.28,377.45,373.45,372.18,370.87,367.79,371.06,378.65,378.81,377.03,377.02,371.74,370.66,371.96,372.04,366.86,374.75,378.35,384.20,376.10,352.96
2015-06-10 22:19:35+00:00,L7,388.39,368.12,,322.25,331.79,321.82,319.96,329.65,224.15,249.01,,,,,361.74,350.68,348.55,340.03,343.42,340.82,339.54,332.15,324.09,323.33,324.97,323.41,327.57,,,,,,316.17,314.06,313.87,312.41,310.83,324.80,330.56,335.41,348.56,350.87,344.01,343.43,,,,,347.62,346.39,341.66,,,,350.30,354.95,351.00,346.34,,,119.79,137.29,,,359.67,358.92,355.85,353.96,356.88,350.94,348.68,348.56,356.56,360.35,366.73,,,,,352.98,352.86,351.76,356.20,357.32,318.14,
2015-06-26 22:19:36+00:00,L7,383.56,380.95,378.88,354.02,332.84,317.24,323.61,336.78,351.02,363.85,353.97,367.22,372.99,,,,,,355.91,351.76,346.62,345.15,338.85,332.80,335.63,338.68,336.83,338.76,333.97,,,,101.95,,,,330.31,337.09,336.11,338.91,342.27,349.56,358.13,357.78,357.66,354.57,350.54,,,,,361.18,357.59,349.76,350.49,353.48,357.90,352.35,354.54,360.35,363.21,367.31,375.88,99.92,105.56,,,376.29,375.68,371.70,376.94,379.98,385.60,385.24,384.45,378.98,,,,,,,374.73,376.74,340.51,234.64
2015-07-03 22:25:50+00:00,L7,397.42,,300.98,314.76,319.94,316.15,316.96,324.31,333.62,331.57,337.06,337.85,349.12,,360.19,351.89,,,,,,,328.35,324.47,323.79,321.24,316.44,319.04,320.56,314.79,313.53,323.37,311.32,310.69,,,,,,322.69,331.46,328.39,334.63,332.62,329.57,323.92,333.51,332.21,330.08,331.88,,,,,,,332.80,337.17,334.01,330.27,336.44,341.39,341.58,342.22,354.21,363.91,,,,,,355.63,350.22,359.12,362.89,361.08,355.09,354.91,350.53,332.94,345.34,,,,,
2015-07-11 22:25:41+00:00,L8,397.32,,305.43,323.91,330.53,322.37,321.36,331.82,344.45,353.86,356.16,364.11,368.86,370.93,373.90,368.63,363.55,358.60,354.85,348.56,347.13,341.80,337.37,336.30,335.23,332.62,334.79,332.13,332.09,329.82,328.26,325.46,323.22,321.49,319.36,319.62,323.08,329.48,341.60,348.96,357.12,360.41,360.52,358.52,355.50,357.40,359.76,364.27,360.74,361.69,363.49,360.15,362.03,363.73,363.10,363.57,362.47,360.28,360.58,357.56,366.77,363.84,375.57,378.17,389.15,393.28,382.44,386.35,377.87,384.21,378.84,386.77,386.68,394.81,396.22,391.46,392.28,388.68,390.00,381.95,388.95,391.32,389.82,400.93,385.29,120.93
2015-07-12 22:19:43+00:00,L7,,,,,247.08,168.68,143.18,,,,347.43,354.88,362.64,363.39,364.74,365.05,358.41,353.30,350.91,348.53,344.39,335.73,328.56,,,,,,318.32,318.10,318.98,318.54,311.16,316.67,318.96,315.69,320.94,320.29,325.61,337.11,,,,,350.31,350.56,350.59,352.23,361.09,349.95,351.57,357.16,356.59,359.81,357.09,355.74,357.02,,,,,351.05,363.92,370.30,373.49,381.99,377.73,373.03,366.55,376.07,370.47,,,,,,377.29,377.87,377.40,373.90,378.31,382.14,386.08,385.38,381.06,
2015-07-28 22:19:44+00:00,L7,,,,,215.34,220.66,146.03,,,,339.89,341.14,341.72,347.60,355.26,358.35,342.50,336.22,330.62,333.42,328.12,315.43,312.26,314.59,,,,,316.22,313.29,308.44,304.54,304.54,305.66,301.53,303.91,311.33,320.03,320.05,313.76,318.14,,,,,335.09,334.93,335.14,338.47,339.09,343.59,342.96,342.20,342.57,347.16,341.68,328.78,,,,,358.11,361.47,361.92,364.62,367.94,366.39,366.04,359.08,357.33,356.82,360.96,,,,,353.94,340.45,349.51,343.11,342.35,326.10,324.08,332.63,314.92,121.01
2015-08-20 22:26:01+00:00,L7,369.77,346.78,331.71,335.36,337.47,317.53,329.54,334.79,,244.76,,,,,,352.71,,,340.19,337.33,335.59,,329.68,326.67,,,326.95,,,,,,,316.57,314.09,313.50,314.07,317.04,322.04,327.25,337.23,341.62,345.51,347.94,,,,,,344.02,348.50,346.95,,352.59,354.24,354.39,351.95,356.86,356.87,355.82,126.09,148.22,,,,372.36,364.15,363.97,364.06,362.06,364.52,363.12,363.75,368.36,371.59,,,,,,348.33,343.57,347.76,345.97,349.54,337.08
2015-08-21 22:19:45+00:00,L8,,349.26,335.58,344.30,340.42,328.76,334.32,337.62,351.04,361.26,362.10,360.75,364.12,368.69,374.69,370.35,364.05,357.97,355.96,349.44,347.17,343.87,339.24,337.94,333.18,332.84,335.15,336.60,336.73,334.80,335.29,331.15,326.67,325.09,323.37,323.76,326.98,332.79,339.50,351.52,355.02,360.00,360.18,359.59,359.71,358.03,359.11,359.96,363.71,360.04,363.06,365.04,363.92,365.93,365.79,365.47,361.92,362.11,364.61,364.71,368.37,368.99,378.80,377.05,387.73,385.29,380.72,374.90,370.70,374.57,373.56,374.75,376.86,382.78,383.19,379.46,376.83,371.13,369.33,366.92,362.87,360.92,361.10,363.13,371.85,374.21
2015-08-29 22:19:49+00:00,L7,,,,,204.25,142.15,134.64,,,,417.79,413.10,401.33,347.70,347.70,,,331.42,,572.12,354.55,321.87,,,,,,,300.28,292.73,,,299.06,292.66,295.97,297.95,300.00,311.13,309.62,320.52,,,,,331.11,331.38,332.29,329.25,329.71,333.37,,457.82,,,,,,,,,340.80,345.24,342.22,347.21,340.97,338.69,341.50,,,353.94,351.80,,,,,348.53,337.91,332.69,334.10,,,334.82,331.66,341.36,345.04,
2015-09-05 22:26:02+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-06 22:19:50+00:00,L8,365.66,345.05,331.95,342.98,352.81,338.82,342.24,346.03,359.05,366.23,362.53,362.49,367.66,368.65,375.31,373.96,367.45,360.06,355.05,348.33,341.34,342.57,341.26,338.83,336.02,332.10,335.28,334.85,336.97,334.00,329.53,329.58,325.19,324.83,322.37,323.49,321.77,328.69,339.60,344.69,348.25,354.39,353.71,354.51,353.06,358.24,357.34,357.25,357.59,356.34,359.79,364.01,366.63,367.68,363.59,362.98,362.88,363.85,365.09,364.47,369.78,372.13,375.94,380.03,379.63,384.38,380.25,375.18,368.37,366.32,367.27,365.33,369.08,365.53,366.17,363.99,363.11,356.69,353.50,354.99,350.08,347.41,346.13,345.58,350.52,368.73
2015-09-13 22:26:05+00:00,L8,352.14,330.73,325.42,313.21,330.17,332.81,328.87,334.56,347.96,352.57,351.10,352.92,357.28,357.70,359.12,355.41,352.30,344.16,342.36,336.74,335.14,331.94,332.28,326.03,325.77,325.27,323.12,322.45,324.24,321.99,318.98,319.64,318.28,314.12,310.38,313.82,315.49,315.77,321.41,327.21,335.94,340.20,343.15,340.69,341.68,341.89,345.04,345.43,346.64,346.10,349.19,349.14,353.40,353.60,352.80,350.08,346.55,348.27,349.86,352.69,356.57,356.39,353.45,362.07,366.09,368.29,363.65,361.29,362.18,358.19,356.62,353.59,356.50,357.80,358.39,355.83,348.74,346.18,343.13,341.62,332.35,331.38,332.74,339.83,341.39,354.94
2015-09-21 22:26:07+00:00,L7,356.72,337.79,329.67,312.75,343.33,334.77,327.59,333.12,349.35,356.77,356.78,361.57,360.86,367.11,371.85,366.26,361.89,363.34,,,,,,,324.18,325.39,325.29,329.71,329.60,329.62,325.59,325.05,321.18,317.74,319.10,,,,,,,347.36,349.37,350.31,354.37,350.88,355.89,355.91,360.26,360.73,362.15,370.10,,,,,,358.28,359.13,357.89,362.86,364.10,364.70,367.93,373.02,377.73,370.22,,,,,,364.02,363.91,368.48,365.77,360.82,357.86,354.92,352.81,352.79,359.12,,,,
2015-09-22 22:19:58+00:00,L8,353.59,335.16,329.09,314.29,335.33,333.77,331.19,336.67,350.44,354.48,353.60,351.99,356.48,360.01,367.74,363.89,358.51,352.72,348.68,344.87,342.21,340.36,335.92,331.47,326.48,327.64,331.13,328.66,331.39,331.87,328.98,327.24,322.13,318.59,318.03,319.13,324.80,324.84,333.09,339.31,346.66,349.51,350.91,351.63,349.82,350.17,349.18,347.59,347.16,347.18,347.97,350.34,353.07,355.88,354.44,352.76,353.90,353.70,352.58,350.63,349.89,353.76,355.87,358.22,360.25,371.30,367.46,365.59,361.34,361.80,356.69,359.73,359.25,357.81,359.98,360.21,355.83,354.19,350.77,346.89,342.47,337.34,345.09,342.38,352.64,366.91
2015-10-07 22:26:13+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-23 22:26:31+00:00,L7,333.16,326.12,282.84,315.00,325.36,313.17,311.38,312.08,328.14,333.60,331.18,338.40,341.23,346.27,,,,,,,,316.93,314.71,310.93,308.81,311.27,312.53,312.13,315.02,312.74,308.59,316.12,,,,,,,318.63,327.33,333.64,336.95,338.79,335.48,332.16,333.54,336.85,332.97,336.59,,,,,,340.96,340.26,341.60,338.57,339.30,338.95,339.41,345.82,347.33,351.31,355.18,56.47,,,,,347.16,349.37,350.35,354.65,357.61,349.07,344.16,343.23,338.18,333.67,,,,,353.71,364.76
2015-11-01 22:20:27+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,332.14,326.83,327.66,,,,,,,,,,,,,,,,,,,,,,355.10,354.20,357.00,354.87,358.29,355.47,356.86,356.67,354.04,354.57,353.34,356.75,,114.94,122.79,,364.54,369.13,373.70,368.53,366.30,361.21,363.11,365.28,368.47,370.44,371.79,,,,,365.41,365.00,366.68,369.54,372.88,374.00,383.89,397.98
2015-11-08 22:26:45+00:00,L7,,,,,173.06,131.95,121.52,,,,,334.95,336.16,343.12,350.38,340.71,337.57,330.95,325.94,324.26,323.43,318.06,316.50,,,,,,,306.82,303.30,302.82,300.79,302.01,299.48,307.50,306.90,313.94,319.05,319.93,,,,,,,333.39,330.55,335.92,335.82,336.88,336.88,338.52,343.11,339.10,338.05,329.76,,,,,,335.96,342.36,351.66,357.26,352.46,353.35,354.12,353.51,352.90,353.48,,,,,,355.42,350.44,354.30,352.00,355.19,347.96,352.01,360.55,383.73
2015-11-17 22:20:44+00:00,L7,360.85,349.28,323.10,321.74,328.93,317.79,321.30,327.84,338.24,343.90,344.83,351.42,355.19,355.80,361.43,354.77,,,,,,326.25,325.82,321.92,317.73,316.42,321.11,317.35,315.50,318.78,315.91,318.06,322.13,,,,,,325.70,330.57,341.67,342.09,344.04,346.96,346.56,345.05,345.24,348.36,349.47,354.07,,,,,356.40,354.18,351.45,350.75,352.60,353.18,353.16,355.30,358.78,366.12,369.06,372.03,,,,362.06,362.55,361.72,366.25,372.81,369.23,362.41,360.83,358.66,363.49,364.90,,,,367.30,371.33,388.47
2015-12-26 22:27:29+00:00,L7,344.04,315.87,309.13,315.95,323.41,310.79,314.20,327.45,,,,,,,,349.18,345.05,342.17,334.28,335.62,327.89,328.13,320.96,316.22,315.66,312.37,322.15,,,,,,,307.15,302.27,302.42,311.62,314.33,319.06,327.26,336.64,338.48,341.17,337.87,,,,,,344.52,344.81,344.41,346.23,350.64,351.29,347.72,350.10,350.03,351.14,354.68,83.71,120.47,,,,370.73,371.56,363.73,366.00,364.69,367.91,366.39,370.85,367.92,372.44,,,,,,359.52,358.29,360.52,357.80,368.62,380.56
2016-01-03 22:26:15+00:00,L8,363.17,347.40,325.25,331.34,329.31,321.01,322.90,329.97,341.43,352.72,353.56,356.82,363.53,363.73,370.27,365.66,360.81,352.62,349.99,346.79,337.78,337.70,331.73,328.92,327.19,325.83,323.23,328.42,329.56,328.37,326.27,321.55,322.19,316.79,317.62,316.77,318.27,325.39,331.83,337.31,346.41,348.93,348.17,349.90,349.61,349.93,344.90,352.33,354.04,352.79,355.80,351.34,354.33,359.01,355.70,356.13,352.61,351.33,358.95,357.58,363.57,363.13,364.01,373.19,374.35,382.46,374.81,369.24,366.72,368.21,370.70,370.36,374.11,374.63,374.54,377.35,373.47,370.22,369.03,368.41,367.33,365.68,362.70,370.15,373.00,395.65
2016-01-04 22:21:27+00:00,L7,350.20,343.41,319.50,318.04,326.03,311.19,313.67,323.20,337.41,339.80,345.91,349.78,354.38,353.75,,,,,,334.85,332.88,327.51,325.97,324.87,323.05,320.32,320.75,318.65,321.43,318.85,322.05,,,,,,314.02,320.33,326.01,330.91,339.12,340.96,342.07,342.52,341.94,340.46,343.75,349.80,,,,,350.28,351.11,351.77,348.83,353.09,353.66,350.65,353.02,357.76,359.18,357.67,369.81,96.10,53.30,,,363.81,362.60,366.61,365.97,372.34,372.56,377.03,372.92,373.70,369.08,,,,,364.40,365.29,371.68,391.21
2016-02-05 22:21:49+00:00,L7,337.34,317.51,269.51,254.52,,,,,,,,,,,,,,,,319.41,316.59,309.72,305.86,302.40,300.96,296.31,294.34,303.56,305.09,301.89,301.39,301.81,,,,,295.53,303.12,308.29,318.21,321.70,327.47,323.74,325.80,323.15,328.55,324.12,324.00,,,,,337.17,338.43,339.90,338.00,339.44,341.14,339.63,333.01,337.27,342.89,347.14,352.40,91.13,50.73,,,348.71,349.56,348.37,356.68,352.47,352.35,354.49,350.47,346.45,346.99,344.54,,,,340.82,340.50,347.31,367.47
2016-02-12 22:28:02+00:00,L7,364.30,378.53,379.29,345.84,350.91,330.88,328.39,337.03,346.71,364.87,,,,,,,363.40,358.80,348.71,344.30,340.00,336.52,335.20,333.65,328.91,328.14,331.33,329.72,,,,,,,326.06,325.89,328.82,331.67,339.20,351.15,354.35,354.77,358.12,359.68,355.85,,,,,,,366.40,363.13,364.07,367.78,368.46,361.91,364.03,367.53,361.86,367.90,370.83,100.58,97.93,,,,379.27,376.87,374.78,376.27,376.62,377.74,379.14,383.81,379.87,,,,,,370.75,370.48,372.68,377.72,398.34
2016-02-13 22:19:56+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.43,383.65,386.35,391.39,395.41,391.93,383.34,,,,,,,,,
2016-02-20 22:26:03+00:00,L8,335.84,326.48,294.44,,323.57,311.89,311.76,326.02,335.10,340.81,336.47,337.16,340.89,342.54,345.40,340.78,331.12,326.84,328.64,318.84,319.26,312.58,305.05,305.88,302.87,303.62,307.94,307.33,303.81,305.16,300.76,295.36,301.42,302.64,300.87,297.02,298.16,301.26,302.81,308.72,321.36,328.23,328.40,329.08,328.15,328.81,330.08,333.87,334.85,333.37,337.23,336.92,337.40,336.62,334.42,332.99,328.28,336.71,336.82,334.63,344.04,340.11,339.79,352.81,353.76,355.47,350.00,347.83,336.62,332.16,335.23,333.12,335.34,350.89,356.93,354.44,350.17,346.19,348.35,340.04,337.83,327.86,329.98,335.61,340.23,353.75
2016-02-21 22:21:51+00:00,L7,344.00,333.47,,,329.66,315.24,317.18,328.39,340.13,344.59,345.42,344.78,349.03,349.03,354.67,,,,,,330.30,320.29,321.63,317.39,316.45,318.89,315.58,315.80,318.42,318.26,317.21,315.30,,,,,,310.20,318.40,325.88,334.35,339.60,341.79,341.27,339.32,336.28,338.29,341.60,338.46,,,,,350.89,345.14,344.25,349.88,347.36,353.68,352.09,357.83,359.82,362.78,362.51,362.23,52.09,,,360.60,356.68,355.85,360.66,364.00,364.44,368.35,364.12,361.76,358.25,351.79,,,,,351.83,348.13,360.47
2016-02-28 22:28:06+00:00,L7,,,,,,,,,,,350.44,351.96,356.91,358.11,363.31,360.38,346.94,344.49,340.01,333.10,328.42,322.90,,,,,,,317.90,321.25,324.02,316.99,315.63,308.35,310.50,310.23,313.78,310.57,323.71,332.59,,,,,,348.12,348.80,348.20,349.91,351.60,347.56,349.82,351.50,355.15,348.85,351.04,,,,,,357.84,360.00,364.14,372.20,378.52,371.95,367.68,364.74,361.38,358.92,,,,,,359.93,363.51,362.50,360.10,355.25,356.86,355.66,359.75,362.41,376.48
2016-03-15 22:28:16+00:00,L7,,,,,246.47,168.70,,,,,,354.36,356.30,358.18,362.40,359.79,348.91,345.29,342.92,338.07,331.67,332.96,324.40,,,,,,,322.21,321.49,317.15,317.79,315.03,309.23,312.39,310.73,320.40,325.51,332.85,345.93,,,,,,346.94,346.30,347.21,349.77,347.59,348.18,353.28,357.47,356.96,350.87,358.71,,,,,,361.47,366.04,372.31,376.99,370.73,368.17,364.95,366.07,363.81,361.35,,,,,,364.65,361.84,357.28,363.29,360.01,363.23,370.04,374.28,388.01
2016-03-16 22:19:48+00:00,L8,355.59,359.40,334.50,332.72,332.27,324.54,319.92,328.48,337.78,348.96,349.76,354.66,358.79,356.74,363.09,355.23,349.23,344.09,337.74,334.36,329.66,329.36,324.40,323.83,321.78,322.58,323.48,321.86,319.82,322.12,324.40,322.04,315.71,315.47,311.77,312.81,312.70,321.63,327.36,335.55,340.11,341.30,341.27,342.41,339.98,344.50,344.50,340.73,348.96,350.00,349.36,350.26,349.54,348.06,350.47,350.55,349.28,348.16,351.18,351.38,353.91,358.07,361.38,364.09,371.02,373.78,369.65,365.78,361.76,363.40,364.04,365.48,365.78,367.12,369.80,367.80,364.61,363.38,358.96,358.12,356.90,357.86,358.81,365.54,374.21,382.91
2016-03-24 22:22:08+00:00,L7,358.53,330.00,,348.29,351.21,341.42,339.71,340.19,350.22,354.60,349.09,352.81,354.22,355.06,364.05,,,,,,327.65,324.42,327.81,324.84,323.29,320.99,321.84,325.66,320.71,322.32,318.88,322.05,,,,,,325.20,332.80,333.94,343.34,347.91,344.53,343.82,347.08,345.68,345.09,347.96,346.73,,,,,356.58,350.10,351.10,351.90,351.79,352.42,352.86,351.80,360.55,363.36,364.27,368.26,50.83,,,,359.47,356.93,360.03,359.51,364.63,367.21,366.85,362.17,357.62,358.67,,,,,346.87,358.28,355.23
2016-04-17 22:19:33+00:00,L8,339.59,328.86,,347.94,344.09,333.96,333.28,338.84,348.56,349.29,348.26,349.82,360.04,357.93,362.90,355.78,349.36,344.04,340.86,339.47,332.22,328.74,323.57,317.43,319.32,315.35,320.31,324.83,325.42,327.65,323.08,321.15,317.27,314.81,311.42,308.38,312.18,313.71,325.44,332.49,345.36,347.02,347.02,350.18,344.65,343.48,345.39,346.45,347.82,347.61,348.18,346.15,343.55,351.73,350.58,346.20,343.64,343.27,343.09,341.48,347.17,349.15,352.60,358.78,359.42,366.72,361.68,359.64,359.82,359.82,358.34,360.47,361.65,366.17,367.85,363.84,362.94,356.14,356.69,355.42,350.78,353.36,352.69,354.67,362.37,371.52
2016-04-24 22:25:40+00:00,L8,342.78,333.24,338.02,353.08,350.93,335.59,335.39,337.54,350.02,352.19,352.39,357.58,358.28,358.92,363.11,354.74,351.34,344.49,333.62,329.27,331.77,331.36,327.10,324.23,322.77,319.83,320.73,317.98,319.35,319.14,324.91,323.15,321.40,312.48,311.40,308.65,309.85,318.66,326.90,331.79,342.20,348.14,349.54,347.19,344.99,347.21,345.17,350.41,348.65,348.07,348.29,348.87,347.73,348.34,350.57,350.27,350.03,350.61,350.01,347.96,348.80,348.38,352.12,358.75,366.80,369.23,361.68,361.76,352.83,354.27,356.01,356.29,359.08,363.90,365.51,357.14,358.82,350.13,351.01,349.83,348.99,350.02,356.46,364.34,361.30,383.58
2016-04-25 22:22:20+00:00,L7,358.96,349.77,356.72,359.62,366.44,346.39,350.66,349.92,363.31,367.68,365.67,364.75,366.53,,,,,,350.49,346.28,343.95,337.09,334.37,331.76,332.31,328.66,329.93,331.99,332.06,332.74,332.25,,,,,,322.14,328.43,333.51,344.08,353.37,356.64,356.42,354.50,356.88,354.77,359.94,,,,,,358.31,358.93,355.81,360.25,356.10,356.63,354.01,357.81,356.72,360.64,363.54,91.64,100.71,59.13,,365.84,360.52,363.16,359.28,364.59,365.09,372.84,369.48,371.11,362.93,366.69,,,,,361.73,370.63,373.52,373.83
2016-06-03 22:28:41+00:00,L7,,,,,,,,,327.50,334.44,333.55,334.37,343.76,,,,,,,330.50,336.38,,,,,,,311.36,,,,,,,,,,313.56,,,,,,,339.89,,,,,,,,,,,,66.18,,,,338.13,341.40,345.75,352.86,355.39,363.38,358.97,358.65,359.57,356.39,,,,,,370.90,,,,,,360.82,368.78,362.73,355.98,
2016-06-04 22:19:40+00:00,L8,362.57,320.89,297.16,317.53,326.42,314.70,319.80,327.10,340.25,344.15,343.26,345.54,351.44,355.50,363.47,356.07,351.35,347.38,341.11,338.93,332.22,327.60,325.48,323.62,322.81,321.53,322.01,323.91,329.18,324.09,324.15,321.31,315.74,314.73,311.57,315.07,313.39,322.09,326.48,335.30,343.29,342.42,347.47,344.16,343.39,344.47,345.31,346.38,348.28,349.38,344.84,346.40,346.97,344.31,345.25,343.30,342.62,342.38,348.00,351.70,350.82,356.18,357.96,365.51,370.17,377.69,371.88,373.38,370.45,368.87,368.98,370.34,375.72,382.53,381.40,378.99,372.76,374.41,370.59,370.29,368.04,366.43,365.51,367.05,364.82,142.25
2016-06-28 22:22:33+00:00,L7,392.12,,,328.43,331.94,323.40,322.49,329.04,343.70,349.80,350.87,350.80,358.78,,,,,,,,,326.86,323.63,,,,,,,,,,,,,,63.81,,324.70,332.58,,,,,,,,,,,,,61.60,,356.00,350.73,,,,,361.66,365.13,365.03,366.26,375.81,380.08,,,,,365.48,362.25,364.91,370.55,370.86,369.33,,,,,,,,,,
2016-07-14 22:22:33+00:00,L7,372.85,342.11,282.87,315.00,326.05,307.67,311.89,321.82,330.20,335.89,320.95,332.97,338.19,,,,,,,,292.15,306.52,304.17,304.83,299.05,303.20,299.62,305.76,302.22,290.45,,,,,,,,299.97,304.03,305.00,304.69,302.15,307.78,303.04,300.49,320.17,322.87,313.73,,,,,,,,,,,,,316.14,324.16,325.17,334.46,338.94,,,,,331.62,332.85,328.26,338.13,342.16,340.72,328.04,,,318.11,,,,,,,150.31
2016-07-30 22:22:36+00:00,L7,,,,,382.19,319.58,,,253.83,262.27,237.34,185.18,246.05,,,,,,,321.48,,,,,,311.64,314.75,311.13,310.98,308.15,313.27,309.62,306.78,304.63,306.05,303.60,300.42,,,536.98,513.87,,,,,338.59,332.02,330.46,327.11,339.17,332.70,335.52,336.55,,,,,,336.18,336.76,341.69,346.11,345.55,360.65,365.99,364.53,,,357.52,,,,,365.22,,,,,,340.99,346.36,346.27,342.20,191.80,,
2016-08-06 22:28:47+00:00,L7,,,,,227.12,214.79,180.43,203.68,171.86,,,,361.20,360.48,,,,357.35,350.00,347.24,343.21,,330.71,331.13,330.11,,,,,,332.34,329.45,327.76,324.79,,,,329.44,335.04,345.94,352.20,358.01,,,,,,350.54,357.54,356.13,354.29,355.38,353.76,353.47,355.76,356.92,355.68,361.04,,,,,,374.85,377.84,386.21,385.83,382.73,380.92,379.28,380.43,374.38,382.72,,,,,,375.00,374.28,374.55,370.86,372.17,372.23,368.64,370.26
2016-08-07 22:20:01+00:00,L8,,352.56,337.12,339.42,334.74,335.09,336.23,339.90,348.94,359.79,360.55,365.10,366.03,369.43,373.23,369.34,362.53,356.16,353.65,351.65,347.34,343.82,339.02,332.68,328.54,331.41,332.77,334.53,338.69,338.47,334.21,328.78,326.88,326.30,326.45,328.70,329.74,332.00,340.78,349.19,356.05,353.01,353.54,357.17,357.44,358.77,357.30,361.63,360.07,358.98,361.03,359.78,363.78,365.41,364.89,360.96,363.85,364.10,362.59,368.51,371.96,375.47,376.72,382.40,383.12,393.77,384.04,381.83,381.14,379.40,378.99,381.75,386.62,389.22,392.99,386.48,384.51,379.42,376.83,376.10,372.44,372.12,369.28,369.12,370.18,355.16
2016-08-15 22:22:36+00:00,L7,,325.50,307.23,280.37,310.83,309.91,309.98,314.69,321.39,331.73,320.57,,,,,,,329.47,319.05,319.09,315.32,311.17,313.66,303.90,298.05,291.06,286.45,285.91,287.34,,,,,,280.38,277.92,278.71,283.48,292.46,297.41,306.80,321.51,323.66,306.62,313.32,317.68,,,,,318.49,322.56,323.69,329.65,325.52,323.32,324.14,321.45,323.49,331.99,337.83,346.84,114.21,96.43,,,358.81,354.04,350.50,347.86,348.73,353.48,361.25,363.68,362.32,353.90,348.51,,,,350.46,354.17,354.21,350.03,351.78,340.52
2016-09-08 22:20:12+00:00,L8,375.96,348.91,337.12,326.75,325.12,318.64,318.03,327.33,340.42,347.90,343.19,350.57,356.87,362.49,368.27,363.68,356.55,353.11,340.49,334.96,337.23,337.75,334.13,327.90,326.56,329.33,328.64,330.84,332.78,331.37,331.43,326.00,323.79,320.75,318.00,316.54,318.68,324.75,332.89,339.44,348.64,352.54,353.30,358.97,356.51,356.42,353.40,354.75,353.93,357.18,355.70,356.74,356.74,357.87,360.42,359.64,361.52,359.30,360.09,361.48,367.65,375.38,375.77,382.03,391.77,397.03,388.92,389.19,383.88,385.43,382.90,388.27,386.73,387.32,385.58,382.32,379.97,378.95,376.47,377.24,367.66,369.11,363.23,367.44,370.74,391.69
2016-11-11 22:20:19+00:00,L8,346.32,310.13,283.93,291.85,304.26,308.08,303.14,306.13,318.87,327.95,335.18,337.56,340.79,342.55,351.53,347.31,339.48,328.24,328.73,321.36,320.20,316.89,313.90,311.35,310.16,309.09,307.84,309.49,309.47,310.05,312.19,306.81,301.90,301.87,301.88,304.31,304.92,306.42,313.75,322.69,325.73,330.11,327.33,328.74,324.82,332.09,331.03,331.18,332.08,331.07,335.51,338.98,341.37,343.20,342.47,344.90,342.84,344.97,347.12,344.32,351.80,354.57,358.53,362.12,370.38,376.27,374.71,370.64,371.41,372.44,373.21,370.77,376.09,376.89,377.38,377.03,367.73,366.09,362.94,357.27,355.78,352.20,356.92,350.77,355.59,368.95
