dates,satname,nzd0474-0000,nzd0474-0001,nzd0474-0002,nzd0474-0003,nzd0474-0004,nzd0474-0005,nzd0474-0006,nzd0474-0007,nzd0474-0008,nzd0474-0009,nzd0474-0010,nzd0474-0011,nzd0474-0012,nzd0474-0013,nzd0474-0014,nzd0474-0015,nzd0474-0016,nzd0474-0017,nzd0474-0018,nzd0474-0019,nzd0474-0020,nzd0474-0021,nzd0474-0022,nzd0474-0023,nzd0474-0024,nzd0474-0025,nzd0474-0026,nzd0474-0027,nzd0474-0028,nzd0474-0029,nzd0474-0030,nzd0474-0031,nzd0474-0032,nzd0474-0033,nzd0474-0034,nzd0474-0035,nzd0474-0036,nzd0474-0037,nzd0474-0038,nzd0474-0039,nzd0474-0040,nzd0474-0041,nzd0474-0042,nzd0474-0043,nzd0474-0044,nzd0474-0045,nzd0474-0046,nzd0474-0047,nzd0474-0048,nzd0474-0049,nzd0474-0050,nzd0474-0051,nzd0474-0052,nzd0474-0053,nzd0474-0054,nzd0474-0055,nzd0474-0056,nzd0474-0057,nzd0474-0058,nzd0474-0059,nzd0474-0060,nzd0474-0061,nzd0474-0062,nzd0474-0063,nzd0474-0064,nzd0474-0065,nzd0474-0066,nzd0474-0067,nzd0474-0068,nzd0474-0069,nzd0474-0070,nzd0474-0071,nzd0474-0072
2013-04-01 22:16:26+00:00,L7,,,,,,,,,,346.17,355.49,344.59,341.16,344.46,,,,,,,,,,,,,,320.23,320.83,318.38,307.18,312.58,308.45,312.72,314.83,313.47,,,,,,,,325.70,328.42,335.47,329.61,335.01,331.53,324.61,314.15,312.65,,,,,,,,321.70,327.03,336.17,338.04,341.46,338.26,340.90,341.04,340.96,,,,,
2013-04-17 22:16:21+00:00,L7,,,,,,,,,,,,,,,331.67,324.79,317.88,314.86,321.39,324.14,326.44,316.48,323.24,324.01,,,,,,,,300.12,299.15,300.29,301.22,305.13,300.88,307.12,312.37,315.90,,,,,,,,,326.60,323.12,310.39,309.02,309.40,310.19,314.26,321.74,,,,,,,,337.39,337.70,340.25,338.15,338.31,337.96,338.89,335.88,336.08,
2013-04-25 22:22:08+00:00,L8,388.69,637.53,,275.37,,,262.11,,,528.09,530.18,478.06,,,,,616.55,528.93,508.99,,,,,,,,,,,,,,557.91,547.60,,344.73,304.49,,,,,292.45,481.24,,,,,,,,,,,178.93,197.35,,,,,,,,,,,,270.75,215.48,,59.70,,,
2013-05-03 22:16:17+00:00,L7,,,,,,,,322.09,330.93,340.95,343.79,336.49,,,,,,,,,,,,,,,306.70,310.04,303.94,305.07,299.67,300.83,299.34,297.27,298.21,,,,,,,,311.16,315.93,313.88,325.01,316.65,320.92,319.47,314.42,303.17,,,,,,,,299.56,307.28,312.60,320.44,328.80,329.77,331.84,333.76,330.94,,,,,,
2013-05-11 22:22:18+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.04,324.04,313.81,309.98,312.07,318.94,323.14,333.32,338.25,344.62,344.95,343.31,343.49,341.78,343.01,339.80,338.76,341.78,340.60
2013-05-19 22:16:15+00:00,L7,,,,,,,,,,,,,,,,312.91,296.01,289.77,290.68,309.43,,,,,,,,,,,,,,280.43,277.38,286.47,285.67,,,,,,,,,,,,,309.32,296.40,296.10,296.13,290.91,293.05,300.76,294.02,289.23,,,,,,,,320.86,316.26,325.14,315.61,310.02,313.79,307.63,305.75
2013-06-04 22:16:04+00:00,L7,,,,,,,,,,,,333.20,330.70,337.52,331.34,323.74,312.12,319.45,318.14,321.38,319.46,308.60,,,,,,,,297.61,292.10,296.19,279.78,287.92,285.36,293.98,290.09,290.50,291.34,,,,,,,,309.95,320.05,319.27,313.93,306.00,302.52,302.17,307.04,306.63,,,,,,,,324.08,328.73,331.45,333.63,330.57,335.12,337.33,333.54,327.65,,
2013-06-12 22:22:23+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.34,,,,,,,,,,,,,,,,,,,,
2013-06-13 22:09:52+00:00,L7,,338.77,,334.70,,,,,330.77,338.58,344.75,337.90,325.78,336.88,,,312.70,311.41,316.52,317.30,313.49,308.57,312.10,,,302.57,303.40,,302.66,,,295.52,297.20,288.41,291.32,296.16,289.13,297.01,303.22,,,309.68,313.96,319.82,322.55,329.04,324.89,328.46,325.26,319.41,307.55,305.34,308.60,309.57,306.67,,,310.38,310.65,321.82,324.96,330.29,328.38,332.81,334.77,333.40,343.96,335.58,334.69,334.81,330.47,,
2013-06-28 22:22:20+00:00,L8,,,,,,,,,,,,,,,,,306.24,321.89,303.67,314.78,306.68,297.66,301.35,311.28,298.04,299.34,297.01,297.59,296.98,295.96,293.28,287.94,289.04,292.51,290.86,292.76,291.08,292.10,300.31,296.44,301.12,297.34,305.64,313.67,315.38,321.37,315.77,314.25,319.83,315.78,303.85,298.73,300.68,304.39,308.35,310.12,305.46,295.49,302.96,304.69,315.58,326.76,329.89,335.67,332.19,333.15,332.35,328.10,330.54,332.11,331.77,323.65,321.17
2013-07-06 22:15:50+00:00,L7,227.48,343.67,,343.11,342.23,,,,,,,,,,,,,326.49,328.29,332.05,329.94,324.04,330.54,333.19,327.52,321.76,,,,,,,,,314.08,312.08,310.06,311.05,317.30,317.74,322.79,321.90,322.93,,,,,,,,312.68,311.60,314.19,316.27,317.83,332.53,321.62,318.05,319.27,,,,,,,,340.32,340.57,339.73,336.71,340.78,338.85,337.53
2013-07-07 22:16:11+00:00,L8,241.94,342.55,338.67,343.33,343.69,328.63,327.98,338.05,341.42,345.81,350.23,343.55,338.70,345.90,343.46,335.09,325.74,321.13,324.31,323.88,323.59,320.50,321.53,323.77,319.06,317.97,319.82,316.87,318.00,313.18,308.44,309.13,309.93,308.00,308.94,313.09,302.21,306.48,308.61,315.39,316.89,316.95,318.40,327.94,328.74,334.62,331.76,332.71,334.45,326.91,315.27,311.18,312.22,315.14,320.69,327.60,318.56,310.71,313.97,320.63,324.19,337.07,340.88,343.33,344.25,343.65,340.25,340.26,340.36,339.01,336.55,337.32,334.28
2013-07-14 22:22:22+00:00,L8,,,,,,,,,,,,,,,,,271.12,282.50,284.62,282.96,,,,,,,,,,,,,,,,,,420.80,459.45,,,495.31,509.24,,,,,,,,,,,,,,,,,316.66,315.19,324.57,,,,,,,,,,,
2013-07-22 22:15:43+00:00,L7,,,,,,,,,,,,,,,,,306.74,309.08,311.08,317.18,,,,,,,,,307.41,307.26,302.62,300.97,298.13,296.70,298.00,304.19,298.96,,,,,,,,320.97,332.51,329.27,328.37,327.30,322.04,310.50,310.00,310.81,,,,,,,,,338.05,334.16,341.83,338.74,340.93,337.79,335.94,337.35,,,,
2013-07-23 22:16:10+00:00,L8,315.43,345.64,337.83,344.25,345.61,333.16,331.57,340.24,347.39,353.43,356.60,350.47,343.57,349.46,342.34,338.20,327.70,327.76,326.46,328.59,329.48,324.78,324.35,329.25,323.83,317.07,323.31,321.12,319.59,315.99,311.60,311.32,309.94,307.99,307.90,310.07,305.69,309.77,316.09,322.52,322.49,318.23,322.12,324.89,328.47,335.27,330.64,329.20,331.41,322.68,312.16,309.13,311.35,317.28,326.68,332.61,328.53,317.08,,,,,,,,,,,346.11,343.71,344.20,342.16,340.25
2013-07-30 22:22:23+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.93,,,,,520.48,497.22,,,,,,,,,,,,,,
2013-08-24 22:16:15+00:00,L8,292.42,310.88,306.35,321.36,328.09,312.64,311.87,315.60,320.48,329.09,334.27,329.34,322.73,331.59,323.58,314.57,304.42,307.87,316.86,318.34,320.82,312.40,313.22,318.50,310.76,304.18,307.35,313.43,309.88,305.92,297.96,299.46,304.56,300.21,299.64,304.31,298.36,302.27,306.05,306.15,305.80,302.03,307.38,319.66,324.15,332.81,328.16,333.60,338.27,330.85,317.40,317.62,313.75,313.51,315.65,324.86,319.92,315.09,319.22,324.95,331.07,337.46,342.10,343.66,343.77,343.88,346.45,344.20,340.36,341.66,338.70,337.08,346.13
2013-08-31 22:22:26+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.32,306.42,307.66,307.29,314.12,308.91,299.01,304.14,311.15,320.30,334.31,335.14,335.62,339.51,339.21,341.01,339.49,335.85,340.07,336.82,336.02,339.64
2013-09-01 22:09:42+00:00,L7,284.16,314.28,,,,308.29,315.57,320.21,321.74,330.65,336.25,329.04,326.87,327.80,321.01,310.77,298.71,300.09,300.99,308.28,311.81,,,316.78,314.54,311.61,312.03,311.26,307.09,304.78,297.92,299.90,294.61,291.55,289.79,292.02,286.95,298.06,,,314.38,312.04,312.60,317.89,316.61,330.09,324.78,321.88,322.96,319.79,304.75,303.35,300.99,296.27,,,310.15,308.50,310.56,320.79,324.18,332.87,334.74,335.61,333.05,335.89,337.14,334.65,331.76,,,329.59,332.67
2013-09-08 22:15:58+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.03,310.71,312.59,310.16,313.42,,,,,,,,,,,,346.20,344.99,343.85,342.86,,,
2013-09-16 22:22:21+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.24,,,,,,,,,,,500.23,638.31,314.44,321.49,361.00,359.30,,,,,,,,,,,,,,324.68,319.28,320.63,319.59,319.54,315.33,319.38,322.49,334.15,,,,
2013-09-17 22:09:52+00:00,L7,,,314.11,319.91,321.21,313.67,310.87,314.99,319.35,329.93,335.16,327.20,319.23,332.20,326.99,319.40,310.25,310.90,308.88,,,309.59,314.52,317.06,307.14,303.58,302.37,308.91,307.47,305.98,299.72,298.58,295.36,294.99,297.17,,,,302.48,304.61,307.51,311.13,312.01,319.35,317.90,321.20,316.74,318.29,321.59,316.51,310.25,,,,318.89,320.39,315.61,307.85,311.33,316.33,323.34,331.85,330.99,331.11,331.86,331.69,332.19,,,337.62,338.41,338.30,337.38
2013-09-25 22:16:04+00:00,L8,306.99,317.34,314.83,317.00,315.95,308.79,309.63,317.31,318.96,329.98,331.49,330.15,320.96,328.17,322.99,315.66,304.69,303.12,305.60,306.98,313.72,300.60,305.85,312.44,300.01,301.24,301.94,299.81,299.47,299.15,292.87,297.22,295.44,292.74,295.03,293.09,295.11,293.52,302.97,304.94,307.18,298.90,305.33,312.55,308.96,323.25,318.39,320.36,317.05,311.19,300.31,302.59,304.87,300.53,308.76,315.85,311.55,304.40,307.36,315.33,320.58,324.75,330.40,326.56,328.16,331.49,327.90,330.04,332.52,333.16,331.76,329.55,332.26
2013-10-02 22:22:16+00:00,L8,,,,,,,,317.23,316.76,330.38,338.14,332.45,329.08,330.64,328.57,313.38,311.95,310.47,311.21,312.85,318.72,310.56,311.66,314.29,312.42,305.82,311.22,311.98,304.90,303.45,296.93,298.62,299.28,297.61,300.29,300.55,299.55,296.89,300.06,302.76,308.02,308.80,310.56,318.30,316.36,325.98,318.62,325.49,326.60,318.57,308.21,307.54,310.53,306.60,312.44,321.23,317.75,308.36,315.00,318.27,326.09,334.88,335.44,336.08,334.62,333.60,335.42,337.03,336.09,335.92,335.27,337.92,341.88
2013-10-10 22:16:20+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-11 22:16:05+00:00,L8,299.06,314.71,301.93,312.71,314.89,306.71,306.85,315.47,319.75,327.67,336.97,332.03,323.46,327.32,319.31,314.18,305.56,308.80,311.76,318.16,315.10,307.18,304.21,310.70,309.14,305.05,307.72,308.60,310.27,307.76,300.21,298.80,296.68,296.19,298.73,302.97,295.84,304.06,302.22,311.11,312.13,308.52,310.71,318.02,317.74,324.60,322.68,324.05,325.66,317.00,306.93,303.68,303.07,306.58,307.56,318.30,308.70,305.17,308.37,317.73,320.62,325.17,328.52,330.74,330.51,334.63,336.30,339.06,338.18,333.89,332.12,336.02,344.84
2013-10-18 22:22:13+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-26 22:16:27+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.42,313.21,311.34,312.21,316.71,,,,,,,,,,,,345.23,348.35
2013-10-27 22:15:55+00:00,L8,302.89,315.45,305.81,317.57,316.64,307.73,308.43,311.40,318.00,327.42,333.63,329.56,327.60,331.52,327.34,322.44,312.03,309.08,309.54,313.42,315.65,312.10,315.22,320.39,312.45,308.64,,,,,,,,,,,,,,,,,,,,329.21,324.71,327.24,327.23,319.99,306.59,310.15,307.56,308.06,313.56,320.07,315.27,305.62,307.03,307.34,307.97,313.60,316.70,332.33,336.70,334.08,337.30,336.22,335.72,335.66,338.06,340.46,344.45
2013-11-03 22:22:08+00:00,L8,,,303.27,309.75,318.56,310.72,303.79,313.72,321.79,322.93,331.78,321.14,321.47,334.92,331.00,323.53,316.37,322.43,325.38,316.51,320.29,306.85,311.75,316.75,307.69,310.85,321.52,318.33,310.95,307.66,304.31,301.98,298.40,297.97,295.35,296.36,289.97,292.24,297.01,303.22,305.04,294.58,303.80,309.09,315.56,331.41,328.66,320.40,322.53,316.54,311.44,317.32,304.17,300.75,312.89,320.39,307.00,303.80,305.06,324.87,338.50,341.50,341.26,343.39,335.30,314.95,324.15,315.80,307.81,304.78,322.46,345.75,350.81
2013-11-04 22:10:19+00:00,L7,330.60,340.26,330.84,335.79,338.03,331.01,326.89,333.99,338.96,345.54,,,339.27,350.25,345.14,339.25,329.92,330.09,330.65,333.79,331.26,326.40,328.26,333.20,323.37,324.06,326.42,,,,318.28,317.29,317.18,313.67,312.31,319.38,315.90,315.41,322.14,324.86,328.37,324.37,329.46,328.26,,,338.52,343.70,339.81,334.00,318.01,318.26,323.14,326.41,329.29,334.36,325.86,322.83,320.50,327.98,,,343.74,342.07,345.76,346.31,349.51,350.58,350.87,349.90,351.76,354.30,354.21
2013-11-19 22:22:01+00:00,L8,324.89,341.77,334.33,337.91,338.36,329.56,327.88,334.96,340.16,346.35,356.47,349.18,343.38,349.31,344.92,333.65,327.16,329.67,335.76,337.40,335.72,329.89,329.65,334.89,329.31,324.24,329.07,327.66,330.60,328.15,321.78,320.75,317.88,320.10,319.61,322.25,319.20,323.79,325.09,327.96,327.66,325.14,330.60,332.14,335.10,343.81,342.66,346.78,345.08,342.25,324.71,326.98,324.37,328.88,328.24,334.91,328.46,324.81,328.77,333.64,343.35,348.38,351.07,351.21,352.83,355.63,359.89,362.44,357.97,353.16,353.07,355.73,362.63
2013-12-05 22:22:00+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,234.92,237.91,221.39,,169.57,156.63,131.81,,155.59,,,293.28,330.80,347.63,362.26,352.49,356.58,350.95,355.17,362.78,360.20,351.39,345.86,349.67,370.80,380.63,385.11,,,456.11,447.52,445.38,397.50,353.72,319.04,303.52,274.38,257.98,290.57,302.32,318.76,323.54,311.49,289.22,266.56,,275.34
2013-12-13 22:16:43+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.15,307.10,306.17,308.40,305.81,,,,,,,,,,,,307.84,311.50,308.08,305.96,307.93,,,,,,,,,,,,331.44,331.46,331.49
2013-12-21 22:21:51+00:00,L8,,,,,,,,,318.03,324.26,330.76,319.69,320.50,331.33,323.96,312.19,294.42,304.97,,,,,,,,,,,,,,,,,,,,,,,,569.75,619.17,,,,,,,,,,293.67,289.84,,,,,,,,,,,,,,,,332.48,,,301.90
2013-12-22 22:10:35+00:00,L7,320.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.56,305.63,306.80,317.44,319.34,326.83,327.23,328.96,330.44,332.86,332.71,327.58,,,328.96,329.78,335.50
2013-12-30 22:15:37+00:00,L8,320.97,332.99,318.63,323.18,323.98,317.38,317.57,321.45,328.47,338.22,340.71,337.55,330.81,335.63,331.90,323.82,318.80,319.58,322.06,323.20,325.00,317.30,320.54,324.58,316.46,310.90,317.58,318.96,316.90,316.20,308.13,310.43,305.89,309.15,307.71,310.25,309.00,311.07,315.66,317.08,320.51,317.44,323.34,325.04,325.33,333.04,328.67,332.74,334.07,328.44,315.62,316.38,313.07,317.12,317.18,325.69,321.06,315.57,319.14,325.83,332.68,341.41,344.81,342.81,345.05,344.14,346.23,347.53,343.99,346.17,348.39,347.48,351.55
2014-01-22 22:21:31+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.86,287.02,288.99,292.74,288.81,294.29,290.49,291.42,293.14,298.78,304.92,303.46,306.92,305.92,308.83,313.26,315.34,312.12,317.91,307.41,299.14,293.42,296.69,298.40,303.15,314.69,299.56,292.28,297.58,302.63,321.57,327.72,334.71,342.09,336.46,337.29,338.04,344.77,341.01,338.58,342.76,344.68,344.45
2014-02-23 22:21:08+00:00,L8,307.03,321.47,316.07,318.73,314.59,310.27,307.11,315.92,315.19,324.47,335.63,328.29,321.66,329.78,322.38,318.16,308.17,307.76,312.82,316.91,316.37,311.76,310.89,318.94,307.60,307.51,308.90,305.84,305.95,304.55,299.08,298.76,299.03,297.74,294.84,302.79,297.39,303.94,304.99,309.92,311.19,307.98,309.75,312.88,320.98,325.51,320.74,321.85,323.13,312.08,304.80,306.45,306.15,307.73,311.92,322.67,311.52,306.64,309.32,311.96,320.42,325.44,330.81,330.93,333.11,337.33,340.74,336.86,335.97,335.50,334.45,338.74,343.94
2014-03-11 22:20:55+00:00,L8,319.48,332.56,319.53,324.63,324.70,316.44,313.03,326.11,319.67,331.61,340.55,333.69,329.73,334.56,332.07,325.78,315.02,315.71,316.86,316.18,316.80,308.38,314.71,318.47,314.30,315.93,312.55,312.89,311.03,310.81,306.55,305.28,305.90,301.62,306.60,307.78,304.64,308.92,312.92,314.78,317.49,315.86,318.37,316.70,321.15,327.07,325.25,326.45,328.71,317.42,312.81,308.61,310.67,310.55,314.01,326.34,316.15,304.90,309.32,313.87,320.81,337.72,340.42,340.96,342.67,345.44,347.64,344.40,345.81,343.35,344.24,345.99,348.13
2014-03-20 22:14:37+00:00,L8,319.09,334.23,322.34,330.73,331.91,321.01,321.57,325.45,329.42,340.46,342.43,335.49,329.17,334.57,333.13,323.71,310.22,318.37,321.85,326.05,327.15,321.46,327.54,328.78,322.34,317.81,321.37,323.58,319.01,319.06,310.10,314.61,309.60,309.56,313.50,314.38,313.30,311.04,320.10,321.76,325.02,320.06,324.85,330.64,330.20,341.16,334.22,334.13,338.33,331.94,321.23,319.84,317.57,316.62,325.43,330.37,323.78,315.80,321.93,324.18,332.11,342.91,345.57,343.81,347.82,350.22,352.71,346.18,340.71,343.78,351.35,352.72,359.52
2014-03-27 22:20:37+00:00,L8,307.21,315.56,302.49,312.44,315.87,303.85,301.87,313.05,320.49,329.20,329.70,322.70,316.07,319.70,318.13,314.27,308.86,305.39,305.50,302.24,301.81,291.22,297.97,305.36,302.19,299.08,305.34,302.28,305.65,304.94,300.72,299.44,298.28,298.81,298.51,305.70,296.24,299.18,307.49,309.12,308.37,302.84,306.22,309.52,318.19,325.17,319.69,319.73,323.32,318.78,308.85,305.92,307.38,307.09,310.52,316.85,312.62,303.39,302.78,304.65,314.38,321.95,333.52,338.13,341.39,344.60,343.58,339.36,334.14,335.92,338.26,341.55,349.78
2014-04-13 22:11:15+00:00,L7,318.03,324.50,320.80,322.25,322.15,,,321.09,326.23,,,332.93,324.91,327.82,325.39,311.48,305.25,308.09,313.12,313.60,311.93,304.79,307.71,312.74,302.27,303.19,300.56,,,306.98,304.11,306.06,302.66,303.45,304.69,309.72,301.74,303.42,310.65,315.37,313.53,308.30,314.26,,,336.55,332.18,332.57,333.37,325.48,317.23,313.61,310.18,311.00,311.69,319.44,314.75,307.67,310.45,,,338.25,341.79,342.90,343.92,345.19,349.59,350.58,345.74,341.96,340.21,341.51,350.80
2014-04-20 22:17:33+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.74,303.76,309.05,305.40,304.16,,,,,,,,,,,,344.70,344.48,339.52,336.68,,,
2014-05-15 22:11:32+00:00,L7,282.92,317.30,318.16,321.29,321.78,313.56,311.22,322.68,329.46,332.42,340.27,334.32,325.09,330.15,,,,313.84,316.38,321.11,325.49,323.20,322.40,328.33,318.60,320.02,319.80,322.92,318.45,318.74,313.95,315.41,,,311.60,323.51,316.92,317.56,323.90,327.05,332.66,331.65,329.29,334.59,333.91,346.33,341.67,344.77,,,324.55,320.09,324.97,324.67,330.97,337.77,331.60,323.82,333.53,331.20,340.29,352.13,355.99,,,359.45,357.66,359.74,362.96,365.03,366.96,365.06,363.26
2014-05-22 22:17:45+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.28,,,,,,,,,,,,,,,,,,,,,,
2014-05-23 22:13:42+00:00,L8,252.30,297.84,283.68,299.82,292.61,282.73,283.97,297.53,301.49,306.54,321.93,313.83,309.90,313.10,309.42,298.89,288.68,292.17,295.80,296.33,302.04,294.44,295.26,303.66,294.05,294.75,293.52,290.89,295.31,293.06,290.37,285.66,289.07,291.63,296.62,300.40,294.15,290.82,295.40,301.91,303.80,304.95,311.37,312.17,312.25,321.80,320.04,320.35,318.27,311.55,300.91,301.10,305.42,307.29,309.95,321.07,308.72,300.80,306.94,310.26,321.68,330.58,334.99,338.00,340.80,342.96,340.95,342.18,347.26,347.61,352.19,350.16,347.62
2014-05-30 22:19:58+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.82,330.36,335.03,346.34,348.90,348.99,352.97,354.84,355.87,354.51,357.31,357.23,363.20,357.66,357.30
2014-07-01 22:20:10+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.51,303.34,299.97,305.07,309.36,313.00,312.34,309.79,320.03,328.60,326.10,335.79,328.82,330.88,328.01,321.99,310.25,309.09,311.45,309.56,314.07,323.33,318.19,312.19,319.88,323.71,330.88,336.94,341.65,344.41,349.85,350.24,351.43,351.52,350.41,351.25,352.70,353.20,352.89
2014-07-02 22:11:43+00:00,L7,,288.36,,304.19,,,,,299.32,,,305.97,305.47,314.96,,,287.78,295.59,295.52,300.34,293.83,287.89,294.98,298.63,286.61,291.10,295.91,,289.06,291.47,,,,288.78,292.14,295.38,293.86,288.38,296.52,296.95,305.28,299.22,314.01,313.33,319.51,323.86,318.52,,,316.50,301.31,300.20,304.07,310.54,307.12,318.20,311.60,305.55,303.98,316.03,322.41,334.31,331.06,,,344.63,342.94,349.06,347.77,347.55,343.52,345.36,346.80
2014-07-17 22:20:15+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.94,297.63,289.97,293.47,303.48,300.28,305.26,306.66,308.76,308.50,310.67,318.38,321.70,323.87,332.21,325.32,317.77,321.34,320.06,308.66,302.31,303.02,308.17,313.10,325.42,312.62,311.11,312.11,322.43,328.57,333.55,336.43,335.71,341.45,343.58,344.41,347.81,349.11,348.21,352.56,348.71,352.13
2014-08-02 22:20:22+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.67,,85.62,,108.32,,,,,,,,,,,,,,,,,,,,82.06,,,,,,,,,,,
2014-08-03 22:11:51+00:00,L7,228.86,297.76,288.99,,,,287.20,294.29,302.68,310.16,316.51,311.09,307.92,315.35,,,300.27,303.43,303.81,303.33,304.44,298.83,,,294.49,287.19,287.51,292.14,291.69,295.35,286.59,293.07,293.87,292.45,298.26,297.68,295.86,299.23,,,298.37,301.69,303.14,312.63,314.02,325.53,318.59,322.09,322.51,318.32,308.13,305.78,305.52,305.78,,,301.18,298.93,304.31,308.50,317.11,326.49,331.94,338.46,342.88,347.63,345.47,344.60,347.55,345.63,,340.14,339.03
2014-08-10 22:18:02+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.02,311.12,314.20,318.31,,,,,,,,,,,,,339.37,335.31,326.31,325.98,324.87,,,,,,,,,,,,361.72,363.49,360.87,362.78,365.22,357.53,355.97,359.03,354.26
2014-08-11 22:14:15+00:00,L8,318.15,339.18,329.71,339.38,339.22,323.86,321.01,326.69,330.77,340.33,344.84,335.51,331.30,336.21,331.27,323.77,314.03,315.22,319.37,323.83,322.46,315.47,318.02,320.88,314.35,309.83,313.93,317.90,316.08,318.24,314.92,315.88,311.77,309.96,313.30,315.24,312.62,318.18,323.40,327.29,332.76,330.56,332.36,335.30,334.68,343.39,337.38,340.18,338.60,335.37,326.45,324.60,327.79,324.18,327.90,337.77,331.10,325.71,330.71,335.22,347.89,353.67,360.50,361.74,364.00,364.14,363.67,360.78,363.95,363.76,362.87,363.59,364.85
2014-08-18 22:20:27+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.54,,,,,,,,,,,,,,,312.30
2014-08-19 22:11:50+00:00,L7,284.17,307.60,298.52,308.37,305.77,,,,307.05,314.94,322.88,317.00,311.00,316.44,315.00,304.61,295.13,294.90,293.12,297.96,297.55,291.07,295.49,290.95,,,299.39,303.73,304.15,303.70,298.48,300.32,296.42,290.57,288.55,298.20,294.81,298.08,299.99,303.81,,,318.85,316.85,323.46,328.43,325.05,325.96,324.35,312.58,301.38,299.06,301.81,305.76,308.38,316.92,,,313.40,321.84,323.24,336.73,337.60,345.84,350.50,342.87,346.45,349.10,351.84,351.50,355.19,,
2014-08-26 22:17:59+00:00,L7,,,,,,,,,,,,,,340.84,341.13,332.41,327.89,329.56,330.68,334.42,332.32,327.49,332.70,,,,,,,,320.99,321.19,318.35,317.37,320.07,322.50,323.61,324.51,329.06,339.59,,,,,,,,346.80,347.02,338.30,332.48,334.21,339.05,341.95,345.63,350.20,,,,,,,,367.26,364.35,365.19,365.18,369.75,378.15,376.38,377.35,,
2014-08-27 22:14:41+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.27,,,,,,,,,,636.52,317.78,324.05,,,,,,,322.46,318.55,310.55,310.78,326.23,,,,,333.73,339.12,342.79,346.94,347.27,356.06,359.32,364.00,371.24,354.73,358.09,363.83,362.30,356.71
2014-09-03 22:20:30+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.18,304.25,302.78,301.55,306.37,309.29,314.68,315.48,318.40,323.35,328.31,324.35,335.34,329.24,329.83,329.09,319.12,307.15,307.73,313.67,310.28,318.93,325.53,319.07,313.70,312.16,322.72,330.29,341.24,339.76,346.89,344.80,350.53,347.39,349.95,350.19,350.23,351.23,347.52,346.73
2014-09-11 22:18:00+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,315.95,322.49,316.94,320.72,,,,,,,,,,,,,324.24,327.39,327.73,335.97,331.55,335.61,338.91,334.39,320.41,319.20,,,,,,,,325.61,328.73,342.26,344.67,347.56,353.84,353.35,351.82,,,,,,
2014-09-19 22:20:30+00:00,L8,,,,,,,,,,324.45,332.52,323.79,321.15,326.58,322.87,317.21,307.67,304.07,304.33,305.68,302.40,296.29,299.51,307.99,302.13,294.53,295.39,296.54,301.48,297.10,295.57,295.34,296.36,295.58,294.54,298.37,292.56,298.97,304.66,308.50,310.91,308.44,311.14,318.38,317.07,322.60,319.71,321.30,318.31,316.57,304.49,301.93,303.03,304.64,309.69,320.12,316.83,307.76,306.68,311.03,320.25,333.29,333.12,337.19,338.51,339.42,339.30,339.12,341.14,337.11,342.43,342.41,346.27
