dates,satname,nzd0594-0000,nzd0594-0001,nzd0594-0002,nzd0594-0003,nzd0594-0004,nzd0594-0005,nzd0594-0006,nzd0594-0007,nzd0594-0008,nzd0594-0009,nzd0594-0010,nzd0594-0011,nzd0594-0012,nzd0594-0013,nzd0594-0014,nzd0594-0015,nzd0594-0016,nzd0594-0017,nzd0594-0018,nzd0594-0019,nzd0594-0020,nzd0594-0021,nzd0594-0022,nzd0594-0023,nzd0594-0024,nzd0594-0025,nzd0594-0026,nzd0594-0027,nzd0594-0028,nzd0594-0029,nzd0594-0030,nzd0594-0031,nzd0594-0032,nzd0594-0033,nzd0594-0034,nzd0594-0035,nzd0594-0036,nzd0594-0037,nzd0594-0038,nzd0594-0039,nzd0594-0040,nzd0594-0041,nzd0594-0042,nzd0594-0043,nzd0594-0044,nzd0594-0045,nzd0594-0046,nzd0594-0047,nzd0594-0048,nzd0594-0049,nzd0594-0050,nzd0594-0051,nzd0594-0052,nzd0594-0053,nzd0594-0054,nzd0594-0055,nzd0594-0056,nzd0594-0057,nzd0594-0058,nzd0594-0059,nzd0594-0060,nzd0594-0061,nzd0594-0062,nzd0594-0063,nzd0594-0064,nzd0594-0065,nzd0594-0066,nzd0594-0067,nzd0594-0068,nzd0594-0069,nzd0594-0070,nzd0594-0071,nzd0594-0072,nzd0594-0073,nzd0594-0074,nzd0594-0075,nzd0594-0076,nzd0594-0077,nzd0594-0078,nzd0594-0079,nzd0594-0080,nzd0594-0081,nzd0594-0082
2014-12-15 22:27:04+00:00,L8,,199.88,219.95,190.72,222.51,244.59,211.93,205.47,215.71,214.31,230.63,280.94,229.48,219.85,217.87,220.12,217.75,246.39,217.37,223.32,211.38,214.57,219.01,226.30,224.69,212.14,218.60,219.43,203.07,211.10,229.06,225.41,232.73,215.37,219.55,207.39,219.38,218.07,232.37,222.31,233.82,240.57,245.31,242.38,245.20,208.19,212.34,225.69,231.02,212.61,233.41,,208.06,209.64,206.35,213.07,228.96,228.37,226.84,209.71,236.68,228.71,209.05,215.92,218.75,222.22,226.13,224.20,234.69,218.80,214.43,218.45,228.22,229.41,221.17,218.69,229.01,235.71,269.08,388.77,226.33,231.28,237.42
2014-12-31 22:26:59+00:00,L8,205.09,179.37,201.08,170.68,194.55,215.17,197.56,190.58,189.64,200.29,205.71,226.83,213.83,204.15,208.17,211.59,205.88,215.53,200.53,210.97,203.11,197.08,198.45,203.56,201.66,203.56,198.16,204.48,198.23,196.36,216.91,208.78,210.61,199.99,213.35,201.60,198.72,189.60,214.18,212.67,219.06,228.00,230.90,222.33,228.83,190.42,201.52,214.89,202.80,186.58,228.49,,198.89,200.57,200.06,212.81,186.77,,,,-57.21,,-73.69,,,,,,,,,,,,,,,,,,,,
2015-01-08 22:25:32+00:00,L7,253.60,226.55,254.17,274.44,265.76,317.08,240.99,226.60,,,,333.95,309.12,251.13,551.86,797.41,811.89,284.43,218.66,217.39,239.68,488.04,460.19,368.08,387.85,387.64,,,392.58,405.75,472.84,422.49,382.90,,303.64,,259.45,246.52,266.73,259.59,259.91,269.18,263.54,248.17,255.07,251.39,232.85,249.04,,,227.24,237.83,231.20,239.80,265.89,239.80,,,,,,,,212.15,222.85,226.74,224.78,240.34,241.50,238.74,256.70,,,,,,232.26,236.41,311.57,480.33,480.18,230.76,240.43
2015-01-24 22:25:34+00:00,L7,,,,,,,225.40,216.12,289.92,291.35,295.10,342.28,312.12,252.41,987.68,976.66,855.07,288.70,228.24,230.34,,,,254.46,271.46,376.41,435.25,430.14,440.60,448.00,316.21,,,,,,,,,,,,,,243.78,218.94,219.35,226.71,235.30,204.54,229.41,234.17,226.24,232.76,221.77,228.40,234.29,235.84,226.68,214.78,233.08,225.38,209.50,214.07,228.08,226.30,,,,225.39,238.75,230.12,230.36,241.65,226.68,228.77,234.64,238.37,295.98,300.80,238.72,235.42,150.57
2015-02-18 22:19:32+00:00,L7,238.72,210.02,233.58,245.82,251.17,288.71,227.99,217.31,,,,328.60,297.95,234.57,225.78,842.59,825.36,279.05,223.80,218.20,216.13,228.92,244.48,233.75,386.52,402.31,,,,373.46,489.06,443.59,365.29,334.51,273.32,234.96,249.44,251.25,266.02,254.77,253.18,262.44,258.72,245.70,246.89,222.54,223.98,233.93,231.85,220.64,225.40,243.79,234.78,241.72,240.22,237.30,255.01,,,,,,219.97,223.49,223.65,233.63,227.02,234.70,236.45,227.54,246.29,,,,,,236.62,243.95,322.32,491.26,489.11,242.76,247.98
2015-02-25 22:25:48+00:00,L7,223.48,197.43,219.28,190.47,,,,,208.79,211.60,228.34,273.45,227.71,218.75,212.91,212.32,216.24,239.13,214.08,219.32,211.32,211.87,,,,214.27,213.35,214.76,192.38,208.90,225.30,226.02,229.17,210.55,212.42,197.43,210.91,214.38,232.07,223.89,230.17,237.81,,,,,,,,,,,,,,,,,209.67,208.59,221.92,218.53,204.46,209.59,215.04,215.83,221.39,217.31,,,,,216.20,227.67,220.70,209.81,224.12,229.61,274.79,386.56,222.05,219.80,229.26
2015-03-13 22:25:54+00:00,L7,,,,,223.76,241.10,212.43,210.60,219.42,218.25,232.65,289.46,244.23,234.01,230.64,224.74,234.73,,,,,,222.27,212.65,216.06,217.20,219.10,216.31,201.36,218.57,231.25,,,,,,,,,,,,242.30,236.05,231.48,198.78,211.25,221.74,230.93,199.95,223.52,224.20,207.55,217.52,208.12,211.47,228.55,224.33,222.68,208.41,226.21,222.69,208.03,212.34,,,,,223.46,218.72,221.79,218.19,226.42,234.35,224.25,221.83,231.26,235.99,247.56,122.06,157.77,,
2015-03-14 22:20:23+00:00,L8,227.74,200.27,217.38,188.33,219.56,244.06,209.64,212.91,214.37,218.61,230.86,270.90,231.06,219.52,219.56,222.42,217.00,239.54,216.04,225.10,221.99,213.78,218.79,218.67,215.03,217.11,214.93,214.59,196.60,216.12,231.34,230.65,229.10,211.91,219.65,206.42,218.60,207.24,225.65,224.54,229.84,240.10,240.60,237.21,245.58,207.67,215.40,216.48,226.67,204.15,229.14,,210.11,214.51,213.09,213.42,231.08,226.28,220.03,218.76,228.64,223.93,215.74,221.81,222.00,232.36,221.09,233.91,225.10,214.25,237.28,217.31,223.24,236.71,229.30,223.60,234.82,239.19,291.27,464.08,486.37,223.22,226.69
2015-05-09 22:20:34+00:00,L7,240.88,208.80,234.78,243.40,244.36,266.99,227.49,227.01,228.27,230.36,,,,,,,,257.38,228.64,218.22,,234.14,,233.71,240.45,254.52,237.34,,,,270.29,273.98,259.92,227.23,222.71,220.37,234.22,233.08,250.29,255.40,246.25,256.39,259.52,245.39,249.88,217.56,222.44,229.44,227.35,218.58,227.49,245.46,218.33,230.41,223.14,224.61,242.43,236.89,232.37,222.04,,,,,223.24,226.88,224.15,230.98,230.20,231.69,241.37,236.54,234.75,,,,,240.56,291.38,491.64,489.87,237.90,239.78
2015-07-12 22:20:31+00:00,L7,,,,,198.80,242.32,194.01,182.23,189.98,200.84,199.06,258.38,229.19,238.15,,,,,,,,,,,,,,,,222.56,,,,,,,,,,,,245.97,253.11,245.81,246.35,219.81,213.75,229.41,245.62,226.12,240.02,245.50,227.36,228.30,227.96,224.15,244.03,240.61,237.31,220.04,232.36,219.55,209.39,,,,,218.96,222.34,215.22,228.86,229.59,224.61,241.34,245.18,227.97,238.93,53.33,58.79,142.16,496.06,,
2015-07-19 22:26:43+00:00,L7,,233.70,254.69,278.71,299.66,343.65,315.95,312.23,302.52,316.25,298.23,,,,973.12,868.04,996.01,,,,,378.62,493.98,347.57,363.20,387.82,477.08,362.61,379.13,95.18,,,413.36,,304.73,259.15,265.31,264.95,275.12,260.78,260.73,261.29,261.14,,,,,210.47,214.58,220.15,231.91,250.81,233.70,242.14,240.13,243.49,251.44,253.27,235.29,227.42,247.33,228.25,222.19,,,,232.00,232.77,239.95,231.36,242.24,242.44,241.77,245.26,237.46,232.03,-21.77,28.31,42.80,449.57,465.69,,
2015-07-20 22:20:22+00:00,L8,255.83,241.99,249.60,270.62,261.69,281.39,231.31,205.15,200.20,214.71,245.38,312.06,296.60,237.54,983.15,949.02,884.03,276.42,211.40,204.83,205.84,210.35,236.97,236.40,255.79,268.67,402.90,376.42,397.83,441.25,468.41,296.10,291.01,,278.98,,255.82,254.55,269.53,259.14,251.49,259.45,253.25,241.68,242.66,213.79,210.81,211.38,213.04,194.05,,,314.31,299.09,,,,234.66,,,,552.13,,,,,,217.25,211.84,195.77,204.56,204.35,238.22,,,200.55,225.24,311.27,74.47,354.86,385.72,423.73,443.25
2015-08-04 22:26:46+00:00,L7,266.70,234.38,252.19,276.87,297.17,353.10,,,,,304.78,355.03,317.90,,574.15,593.62,269.64,293.67,622.00,,,587.67,490.66,,,,,377.01,409.10,450.89,475.61,308.19,405.72,,293.85,248.73,258.14,255.37,273.51,261.65,253.45,268.45,265.07,251.15,,,,,,,,,,,,,,,,,244.25,236.19,224.97,224.65,236.00,225.95,229.31,241.63,238.58,,,,,,,,,,,,,,
2015-08-21 22:20:33+00:00,L8,239.67,213.06,236.43,247.95,248.86,285.46,236.69,221.12,238.52,244.92,270.21,333.26,302.81,239.77,237.14,229.75,248.38,273.32,,,,,,,,258.04,252.24,244.58,251.01,275.54,285.72,283.20,279.94,236.36,231.62,229.34,246.67,239.20,254.03,256.55,250.62,258.28,263.11,253.93,254.43,220.61,220.40,236.93,245.97,218.75,240.60,246.82,234.63,235.94,234.66,237.36,242.90,242.40,229.05,222.01,235.37,228.45,221.58,221.86,224.52,232.27,224.70,236.04,227.78,226.91,246.52,232.98,242.07,,,-88.58,,,,,,,
2015-09-21 22:26:55+00:00,L7,228.23,205.06,226.82,203.50,230.94,247.18,230.02,222.83,,,,287.09,244.61,226.60,218.60,224.39,223.61,248.13,226.85,225.91,226.29,230.01,230.00,229.94,228.41,,,,,221.26,238.23,236.70,235.72,219.00,219.31,208.69,226.62,226.29,238.30,238.66,240.93,248.96,249.00,246.86,251.74,210.12,223.11,228.37,240.81,,234.35,233.06,211.78,219.04,211.74,219.79,234.57,,,,,,,220.05,219.11,218.22,226.06,236.64,235.72,225.06,243.82,231.15,,,,,234.23,233.72,308.61,449.47,488.95,231.15,239.10
2015-09-29 22:26:59+00:00,L8,257.97,227.05,251.82,,368.79,371.29,357.69,301.08,305.97,306.77,311.50,347.45,315.49,260.47,957.62,837.69,986.86,289.99,221.38,225.32,232.87,238.39,365.02,367.96,383.98,400.49,492.60,360.66,384.60,368.23,486.45,485.88,417.77,383.66,366.75,302.62,318.22,325.28,324.73,307.07,271.91,276.04,270.51,,,344.91,261.44,241.41,243.15,227.30,238.04,251.18,240.64,254.99,246.79,253.99,266.93,259.63,242.03,234.48,237.07,232.24,218.78,224.11,232.92,236.11,231.63,241.66,239.98,239.90,244.98,241.58,240.15,246.62,238.25,228.44,240.11,248.20,330.66,480.34,480.21,237.08,261.77
2015-10-16 22:21:01+00:00,L7,257.87,227.67,251.14,267.71,254.42,287.82,228.57,212.49,213.45,249.43,,,,,,873.26,884.02,,224.64,220.53,225.59,479.84,441.51,356.50,381.69,388.51,425.23,,,,,,417.52,358.60,320.64,,257.74,,279.15,264.73,259.13,262.92,261.62,245.06,258.21,247.64,235.25,234.92,239.10,215.28,227.19,243.51,229.08,243.98,235.39,242.28,246.99,248.45,239.32,244.88,,,,,220.26,221.82,220.72,226.67,236.04,226.79,245.22,231.93,246.15,,,,,,291.51,445.49,428.94,235.53,243.59
2015-10-31 22:27:04+00:00,L8,261.12,232.48,246.41,267.22,264.86,303.38,234.81,208.65,218.31,244.56,284.92,337.70,317.44,254.11,992.87,985.85,932.04,297.40,231.30,222.45,226.56,234.71,234.44,242.26,268.27,270.30,387.32,394.81,420.80,444.36,312.05,305.18,298.67,,294.78,,253.96,248.85,264.23,256.28,250.64,259.73,255.55,246.19,253.27,222.29,222.64,228.89,239.10,221.16,237.41,246.43,229.37,235.85,232.11,234.52,246.78,237.40,233.72,217.52,235.33,228.15,213.86,216.52,217.27,216.58,225.95,229.80,237.93,225.12,235.25,237.13,231.96,244.31,239.00,229.96,235.98,239.40,308.97,414.43,241.33,235.35,244.38
2015-11-01 22:21:39+00:00,L7,235.30,206.17,,,,,,205.61,205.88,217.85,243.44,313.56,288.32,230.81,224.52,223.63,234.61,262.50,226.20,220.03,,,,,224.85,236.10,225.21,223.78,216.57,235.98,254.81,261.12,263.01,220.68,220.42,207.27,232.12,220.29,247.42,,,,,,,,212.40,216.50,217.36,198.38,226.65,230.56,214.48,219.51,213.68,217.39,229.13,226.72,219.69,210.76,228.83,220.56,209.29,211.54,218.68,219.83,,,,,227.59,222.54,220.84,239.38,220.17,218.26,227.55,233.67,267.41,301.16,235.93,252.89,171.11
2015-12-10 22:28:04+00:00,L7,,202.56,,,,,215.04,213.65,213.51,219.91,234.56,302.82,,225.74,217.98,218.70,228.34,254.51,216.96,218.61,,,,,231.95,242.65,239.38,230.54,455.93,497.35,273.47,266.97,,218.63,217.45,211.87,227.14,222.16,,,,,,,,,218.09,225.87,234.51,199.82,226.03,229.08,216.95,229.69,215.82,221.85,232.17,233.80,224.45,213.81,239.40,224.40,207.43,214.17,218.57,220.52,,,,,233.55,234.17,234.70,235.06,226.11,218.88,230.70,236.79,274.67,361.55,232.29,232.08,239.34
2015-12-26 22:28:17+00:00,L7,,,,,,,237.68,219.81,297.99,237.34,304.26,340.86,315.79,252.01,972.48,868.01,987.16,303.58,225.86,225.02,,,,362.67,381.78,388.57,447.17,375.28,386.42,383.57,405.69,,,,,,,,,,,,,,,,235.17,226.98,237.29,221.24,227.25,243.20,232.20,240.55,238.61,242.62,255.43,252.44,238.62,229.28,235.04,230.97,214.57,219.42,223.84,234.42,,,,,250.46,236.33,239.91,246.00,234.96,225.06,237.00,247.21,307.81,330.92,244.25,237.17,146.07
2015-12-27 22:21:19+00:00,L8,271.53,250.03,265.43,,389.29,378.32,373.51,354.06,315.38,471.88,,348.98,317.75,,968.54,857.30,997.35,680.20,566.34,235.45,665.10,386.54,490.17,368.70,383.01,394.84,473.34,359.95,383.58,416.16,490.65,443.11,434.67,374.44,354.63,296.95,294.23,309.59,307.39,287.82,271.10,273.18,266.67,256.96,,281.28,244.40,244.89,246.70,226.04,237.88,251.21,243.73,249.74,246.58,249.48,259.89,253.41,248.45,229.39,243.55,236.76,222.75,223.74,229.45,232.78,233.62,236.12,244.28,243.69,246.13,246.13,245.70,253.04,248.66,230.71,244.05,251.41,298.75,494.04,432.44,482.55,250.73
2016-01-19 22:27:03+00:00,L8,221.90,193.80,209.63,181.97,214.09,231.14,208.74,200.38,198.90,209.07,225.21,238.38,221.11,213.62,212.64,210.79,209.92,221.41,213.11,218.75,209.35,203.88,212.00,213.66,211.06,208.84,208.92,213.83,200.00,206.08,222.49,223.75,228.22,209.78,219.93,209.37,211.01,202.51,221.47,220.01,226.25,236.65,240.78,232.14,236.55,198.59,210.69,226.57,216.69,200.18,231.89,,202.30,203.12,204.13,211.12,222.50,222.61,216.46,209.31,226.41,225.46,208.44,212.45,218.05,222.12,226.91,219.59,233.07,218.85,216.09,216.68,224.85,228.05,224.62,212.70,231.86,234.21,269.33,464.97,488.28,230.23,232.35
2016-02-28 22:28:54+00:00,L7,,,223.87,226.12,233.22,266.40,209.54,194.81,194.29,216.65,,,,,,,,,,,,,,,,,,,,,,259.22,251.73,214.89,201.16,206.95,217.31,212.24,236.52,229.92,233.32,240.50,241.65,235.38,237.91,204.25,209.40,218.61,211.25,201.14,224.13,224.93,208.17,209.63,207.78,210.34,220.22,219.33,213.98,207.65,220.53,216.25,,,,219.96,221.28,221.61,230.48,220.38,216.40,218.90,220.62,229.72,219.52,-43.63,-19.00,16.21,,,,,229.58
2016-03-07 22:26:50+00:00,L8,212.60,187.43,216.67,180.24,213.36,228.09,206.93,198.42,197.83,207.27,217.89,274.97,224.27,217.80,214.62,215.97,215.17,236.13,212.69,213.52,206.87,217.91,219.03,209.63,211.64,209.00,217.74,210.35,195.85,210.18,227.77,234.30,236.69,223.58,220.62,212.62,218.53,218.42,238.53,230.87,230.73,242.97,245.93,244.83,249.69,221.21,224.13,227.36,235.80,221.57,228.43,244.53,217.99,228.43,207.34,213.23,229.47,228.59,229.64,211.36,235.62,227.22,216.35,214.00,219.30,215.93,227.43,222.86,231.47,212.57,237.57,225.48,227.74,242.12,229.56,220.34,236.33,237.82,274.71,337.71,238.43,234.09,242.52
2016-03-16 22:20:36+00:00,L8,224.67,200.45,215.73,186.55,225.91,239.19,216.57,202.82,204.97,218.47,226.94,264.89,227.72,224.00,216.81,219.15,217.87,239.91,221.72,218.51,222.91,209.36,220.05,222.11,217.60,217.19,218.01,215.83,196.11,217.79,236.29,229.75,230.06,221.08,221.13,213.91,222.54,212.57,231.69,228.61,236.46,243.64,246.44,238.49,247.92,217.42,214.75,225.33,220.97,220.97,228.72,244.97,216.17,213.93,213.93,218.23,236.72,226.59,222.81,220.02,226.13,225.37,214.70,223.86,221.67,231.97,221.23,230.82,227.16,211.33,233.77,223.04,223.82,237.97,229.78,218.71,237.39,238.61,285.40,445.81,486.46,228.37,227.62
2016-05-02 22:29:20+00:00,L7,230.22,194.82,214.88,188.35,217.22,229.91,204.14,195.83,192.83,203.44,208.87,,,,,,,,,,,,,,,,,,,,,,229.24,211.88,218.06,207.55,207.35,211.19,235.06,230.83,235.15,243.86,248.04,235.53,240.20,209.99,207.72,217.24,227.82,212.20,232.75,231.77,205.61,214.00,208.79,216.85,231.51,229.50,223.31,220.05,232.75,214.57,,,,,227.20,226.54,237.93,222.76,216.13,209.51,219.77,229.18,220.69,-58.73,-17.81,25.25,21.39,466.16,487.91,,230.24
2016-05-03 22:20:25+00:00,L8,224.05,192.92,212.18,184.68,209.73,230.05,206.75,198.51,199.79,203.14,223.19,230.71,222.98,215.93,215.29,216.31,210.93,225.81,214.64,213.86,203.95,207.16,210.26,213.44,211.75,204.89,210.10,210.75,186.35,219.28,224.78,227.59,226.12,214.44,220.08,209.79,219.21,208.29,225.99,227.81,230.78,238.47,241.67,236.01,241.02,215.02,211.80,216.90,224.59,208.14,235.17,,215.49,216.13,213.03,215.61,239.59,228.84,222.49,218.03,228.00,224.71,211.77,222.96,221.53,230.22,221.87,227.38,225.61,210.75,231.43,222.11,,,,,,,,,,,
2016-05-11 22:23:11+00:00,L7,239.53,201.68,233.71,,,,,192.62,197.05,201.92,224.26,296.07,,231.14,222.10,226.35,232.76,,,,,,,,204.21,213.83,204.06,208.65,189.37,221.31,231.80,233.71,233.27,214.16,221.03,207.65,222.00,214.35,240.30,233.38,243.68,,,,,,,218.93,220.80,207.12,223.46,244.42,215.04,215.51,213.13,221.32,233.43,228.02,222.75,213.53,220.92,217.99,210.56,213.01,215.38,216.42,218.34,,,,216.90,214.54,220.69,233.62,228.22,216.33,230.57,239.23,266.08,387.97,239.32,,234.09
2016-06-03 22:29:29+00:00,L7,233.78,205.17,229.33,207.72,234.65,268.87,212.64,199.18,200.32,211.14,,,,,,,,,,,,,,,,,,,,,,264.79,265.51,235.72,228.99,235.55,240.00,237.37,262.16,256.75,252.07,255.18,266.76,255.47,260.44,229.12,232.49,246.14,245.96,230.18,254.19,260.42,237.58,241.09,240.72,247.40,256.65,246.49,257.28,236.06,249.03,238.30,,,,,226.02,228.39,242.84,231.06,243.26,241.40,247.13,258.20,,,,,,434.50,443.13,247.67,251.38
2016-06-11 22:26:39+00:00,L8,207.56,185.51,209.67,168.88,208.99,239.66,204.51,192.92,192.86,199.63,211.52,252.26,215.09,212.65,208.71,208.73,206.22,220.80,207.08,197.89,195.14,196.21,208.54,198.82,197.35,201.29,195.05,200.61,12.01,198.99,212.91,210.79,199.15,196.79,194.14,184.69,202.15,193.03,205.80,206.58,206.85,222.52,229.66,218.82,226.69,191.52,195.51,206.86,202.07,192.97,220.64,222.23,197.31,200.96,198.61,207.02,217.58,215.46,210.86,199.47,214.73,204.98,203.85,210.30,216.37,210.34,211.90,218.19,210.56,203.87,221.32,207.65,207.66,219.12,216.09,198.12,207.57,221.02,240.87,405.49,404.38,435.16,474.11
2016-06-27 22:26:47+00:00,L8,230.05,199.51,219.32,191.56,224.54,254.98,211.24,200.48,202.10,211.42,222.09,277.14,234.61,226.59,220.17,225.18,222.94,245.53,217.96,,,,216.93,209.30,208.38,208.74,216.35,211.98,191.89,229.50,229.05,232.69,237.39,218.34,222.46,211.99,222.01,226.98,242.34,243.08,243.28,253.45,252.33,249.70,249.07,216.62,220.11,226.66,230.72,220.97,234.06,233.98,211.72,215.30,209.52,214.96,231.25,229.44,225.76,210.09,231.03,215.22,208.35,212.63,213.64,211.85,218.00,217.51,213.71,201.77,204.36,202.12,197.53,211.18,,184.47,193.35,206.84,230.03,219.29,199.60,,
2016-06-28 22:23:45+00:00,L7,233.42,,,,199.87,591.71,199.56,190.29,,,,247.32,213.79,207.01,213.18,203.45,206.66,218.60,207.39,206.52,213.49,206.25,209.45,194.78,206.09,,,,,199.48,215.45,212.13,217.53,212.20,207.32,195.26,205.12,203.88,233.52,225.55,217.30,235.70,234.07,227.19,250.05,196.07,,229.70,219.56,205.55,229.33,,195.68,207.37,193.82,212.25,,,,,,,191.19,190.47,202.51,199.07,206.50,209.52,216.55,204.35,205.29,,,,,,204.51,212.15,237.14,375.07,210.89,,216.47
2016-07-06 22:21:05+00:00,L8,277.99,270.81,282.65,332.88,415.92,398.82,394.15,379.25,328.08,487.27,,,322.84,,930.99,826.85,994.94,697.25,522.26,,687.82,,493.45,489.16,420.22,411.29,485.94,333.67,381.06,359.21,490.07,490.29,443.82,395.01,382.78,319.11,323.01,335.17,340.98,,,286.89,274.28,,387.28,,263.67,247.05,248.00,231.98,247.16,254.86,248.58,257.42,254.90,264.80,272.81,260.19,249.48,237.70,244.35,237.44,225.59,227.43,232.24,236.01,234.97,240.10,250.93,242.57,250.80,245.52,245.02,255.32,250.99,234.74,247.85,263.77,336.35,491.38,489.35,245.59,254.77
2016-07-21 22:29:33+00:00,L7,,246.52,256.74,292.34,373.79,362.18,365.36,339.73,312.86,476.87,,,,440.31,931.96,790.98,995.36,693.03,555.54,,684.05,,502.32,496.39,472.73,423.86,465.27,321.99,361.79,,472.37,491.94,443.30,387.51,365.95,302.95,301.19,319.16,328.00,315.67,290.53,277.60,275.43,260.33,,,254.85,243.83,242.84,228.50,242.32,252.21,241.86,262.23,254.53,259.03,268.84,267.43,251.30,239.67,243.16,244.86,226.24,,,,231.12,241.45,242.80,238.36,249.52,243.94,252.86,255.83,255.59,234.39,,21.02,41.74,-13.66,,,
2016-08-22 22:29:37+00:00,L7,269.90,239.42,,,,,,304.25,298.57,274.73,288.97,349.33,323.16,260.49,976.73,872.46,923.53,305.40,277.09,231.06,240.60,,,,380.23,381.39,443.59,381.96,402.80,428.60,476.74,442.34,333.74,,293.51,,265.27,261.07,275.05,270.05,,,,,,,,239.06,240.07,223.21,244.72,,,,234.71,241.90,248.88,255.77,236.68,230.65,236.28,233.18,220.36,220.49,234.12,244.51,228.92,,,,,235.11,244.50,250.58,245.01,228.88,243.37,245.44,289.85,449.51,448.29,236.36,246.89
2016-09-08 22:21:24+00:00,L8,238.70,214.40,235.03,241.60,242.21,265.56,231.17,222.78,222.44,245.40,263.90,329.37,300.81,235.95,234.81,227.83,247.97,278.48,228.95,226.84,223.13,235.06,245.66,239.18,248.67,255.40,251.18,244.02,244.00,263.36,284.39,279.25,276.13,236.11,228.39,228.39,241.53,236.42,252.03,254.45,250.07,259.24,261.46,252.22,251.86,221.35,220.74,236.98,245.42,225.67,241.69,246.28,224.53,228.67,226.77,228.51,242.42,241.32,227.19,221.82,233.06,229.09,221.83,224.95,226.58,234.70,222.30,235.60,232.64,224.27,244.28,233.45,241.03,245.44,242.31,230.97,241.75,248.95,306.31,466.61,486.45,241.14,247.74
2016-11-18 22:27:18+00:00,L8,247.45,217.20,238.75,253.63,245.83,273.21,214.68,212.32,219.07,223.91,269.39,332.08,306.02,241.07,230.93,228.41,247.04,279.16,222.48,222.60,223.13,230.56,230.64,228.85,238.11,257.26,241.24,237.80,241.86,263.13,286.37,283.01,279.06,229.51,223.29,222.26,238.44,227.43,250.93,251.11,245.26,253.05,248.28,244.85,249.87,214.54,212.53,225.63,235.29,219.38,227.93,243.47,220.52,227.65,213.19,216.92,232.74,228.63,224.69,213.87,237.24,227.03,213.38,215.52,215.34,212.63,221.16,221.37,228.96,209.64,231.90,229.43,226.65,238.40,229.00,224.35,232.80,237.42,319.89,302.08,233.04,232.95,241.15
2016-12-04 22:27:17+00:00,L8,256.33,226.64,247.91,270.41,347.02,333.90,339.76,304.62,305.70,297.66,324.52,338.23,309.68,252.62,989.51,977.29,888.18,294.11,237.01,230.82,237.65,241.35,255.77,257.33,376.53,377.68,430.89,436.71,428.41,444.92,473.09,304.62,297.80,321.34,277.44,240.02,254.36,243.43,262.87,256.13,250.81,255.34,256.04,247.10,252.40,221.48,225.70,227.50,240.78,221.97,235.55,245.89,229.43,235.18,233.18,233.88,246.96,239.00,233.19,221.36,235.88,234.18,217.85,218.27,232.39,237.03,229.07,227.35,238.71,239.95,250.21,231.44,244.83,249.44,245.57,228.74,238.86,241.89,335.10,479.58,490.19,235.17,244.59
2017-01-13 22:29:07+00:00,L7,240.60,208.36,237.33,255.42,236.47,268.81,213.29,,,,247.83,327.99,303.83,244.08,234.01,999.68,259.84,290.64,217.47,217.55,219.23,227.57,233.38,239.47,,,,389.43,407.23,444.88,472.84,420.89,413.51,,305.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.85,216.85,219.41,220.77,220.05,222.69,226.56,225.16,,,,,225.28,217.04,229.25,235.92,289.86,242.15,235.37,234.99,241.54
2017-02-15 22:20:43+00:00,L8,268.39,233.96,247.26,270.89,344.12,350.45,338.19,296.62,311.40,303.10,307.94,342.28,310.61,253.46,974.36,999.41,904.71,295.68,232.62,236.30,234.13,242.06,266.42,255.75,358.13,380.10,447.31,381.84,416.99,436.50,486.82,297.80,296.27,,278.72,250.46,254.92,248.25,263.69,254.81,255.07,263.10,263.39,246.92,257.60,221.23,223.57,234.86,245.18,226.68,236.35,248.75,228.96,242.64,228.70,237.05,243.13,247.53,230.79,222.08,233.46,230.13,222.31,225.76,228.91,235.93,223.77,236.33,243.59,226.66,248.44,232.80,244.42,252.66,247.20,233.89,245.41,249.12,323.63,476.06,487.62,243.00,250.33
2017-02-22 22:26:52+00:00,L8,,198.62,216.17,183.48,217.80,242.65,215.37,213.08,218.09,212.74,228.89,269.81,223.83,218.84,214.94,216.63,215.80,237.03,217.02,223.01,213.92,215.56,222.31,226.60,213.08,212.17,219.18,215.32,200.75,201.82,229.89,225.08,233.13,219.47,220.43,215.07,222.60,223.75,237.22,228.76,232.66,242.95,244.74,243.19,249.69,212.55,210.13,227.00,238.30,212.70,234.38,249.07,213.38,208.20,209.38,214.90,233.99,227.98,228.32,216.54,240.18,229.42,213.68,217.09,219.32,217.59,226.50,229.52,236.18,216.03,230.56,230.38,230.29,239.69,226.62,224.04,231.82,238.76,321.83,494.47,492.31,234.61,242.71
2017-02-23 22:23:13+00:00,L7,210.35,192.07,219.32,183.04,215.93,237.15,,,,,215.69,,228.17,221.38,214.84,214.66,220.66,247.89,215.40,215.50,211.75,210.87,213.78,,,,,208.26,185.03,202.27,217.70,231.68,231.50,214.10,213.55,206.47,223.71,217.15,241.78,230.21,234.56,243.65,244.28,239.66,,,,,,,,,,,,,,,,215.56,223.79,221.01,202.84,209.38,220.73,214.36,219.74,228.28,226.37,,,,226.77,232.34,227.23,208.92,235.34,234.05,276.23,427.37,237.19,232.54,240.64
