dates,nzd0594-0000,nzd0594-0001,nzd0594-0002,nzd0594-0003,nzd0594-0004,nzd0594-0005,nzd0594-0006,nzd0594-0007,nzd0594-0008,nzd0594-0009,nzd0594-0010,nzd0594-0011,nzd0594-0012,nzd0594-0013,nzd0594-0014,nzd0594-0015,nzd0594-0016,nzd0594-0017,nzd0594-0018,nzd0594-0019,nzd0594-0020,nzd0594-0021,nzd0594-0022,nzd0594-0023,nzd0594-0024,nzd0594-0025,nzd0594-0026,nzd0594-0027,nzd0594-0028,nzd0594-0029,nzd0594-0030,nzd0594-0031,nzd0594-0032,nzd0594-0033,nzd0594-0034,nzd0594-0035,nzd0594-0036,nzd0594-0037,nzd0594-0038,nzd0594-0039,nzd0594-0040,nzd0594-0041,nzd0594-0042,nzd0594-0043,nzd0594-0044,nzd0594-0045,nzd0594-0046,nzd0594-0047,nzd0594-0048,nzd0594-0049,nzd0594-0050,nzd0594-0051,nzd0594-0052,nzd0594-0053,nzd0594-0054,nzd0594-0055,nzd0594-0056,nzd0594-0057,nzd0594-0058,nzd0594-0059,nzd0594-0060,nzd0594-0061,nzd0594-0062,nzd0594-0063,nzd0594-0064,nzd0594-0065,nzd0594-0066,nzd0594-0067,nzd0594-0068,nzd0594-0069,nzd0594-0070,nzd0594-0071,nzd0594-0072,nzd0594-0073,nzd0594-0074,nzd0594-0075,nzd0594-0076,nzd0594-0077,nzd0594-0078,nzd0594-0079,nzd0594-0080,nzd0594-0081,nzd0594-0082,satname
2007-02-19 22:17:25+00:00,242.59,213.99,237.28,221.39,,314.09,,,254.98,226.44,,,,,,,,,,214.06,,,,,,,,,,,351.01,299.25,,,,,,280.92,,241.95,246.62,260.44,258.51,247.03,,,231.95,230.14,230.61,208.94,226.41,234.94,228.43,235.62,226.94,233.23,248.76,245.16,231.25,225.85,231.35,,,,,,222.17,225.94,231.06,220.42,230.29,227.65,233.83,244.59,,,,,,469.07,472.35,,234.88,L7
2007-03-23 22:17:30+00:00,229.04,197.19,216.90,204.45,,,190.62,,,,,,,,,,,,,215.00,,,,,,,,,,,,,,,184.79,189.06,190.06,,225.89,235.32,231.32,239.76,241.96,241.21,227.70,199.01,210.63,221.32,213.20,199.45,205.52,226.71,215.01,215.28,212.00,211.31,226.81,222.82,217.69,207.83,,,,,,214.38,219.64,218.95,226.90,208.01,221.63,220.34,220.60,,,,,,,,,222.82,229.13,L7
2007-07-06 22:11:24+00:00,232.49,213.52,233.20,233.30,232.71,,,245.89,237.58,,,324.69,286.89,234.75,,,,,,,,,,,,,,,,,,,,,208.76,207.83,216.07,,249.25,255.86,247.19,259.42,260.55,251.89,247.28,217.16,225.04,237.47,227.19,211.14,225.98,245.54,226.06,238.19,224.21,238.35,239.66,246.10,,,,,,221.84,222.86,224.22,224.59,230.98,235.35,228.75,241.19,242.15,,,,,,245.58,288.63,458.14,484.74,236.61,246.82,L7
2007-08-14 22:17:00+00:00,269.54,,,,,,,,,,,319.96,290.30,,,,308.01,,,,,,,,,337.87,,,,290.85,,,406.40,,,,,,,,,,,,,,,250.69,248.78,236.29,,,249.23,266.45,,273.61,283.63,,,,,,,,237.85,235.16,242.06,243.47,246.03,233.16,247.60,252.48,,,,,,264.04,,473.97,,256.61,263.15,L7
2007-10-17 22:16:47+00:00,234.94,208.35,232.24,226.42,,,,,,220.36,235.04,303.65,284.52,230.22,,,,,,227.21,,210.47,,,,,,,,,,,,,203.73,202.66,210.64,216.31,246.37,246.25,243.71,251.80,252.87,,,,,,,,,,,,,,,,,214.86,234.71,224.68,210.27,213.93,227.29,230.01,226.29,232.83,234.20,,,,232.92,241.57,231.55,215.90,234.33,238.82,271.71,,,234.06,242.09,L7
2007-12-04 22:17:13+00:00,237.47,213.31,231.20,227.80,,,,,245.77,252.18,262.05,296.51,261.01,228.26,,,291.86,312.71,268.80,227.14,293.11,,,,,299.23,298.58,269.90,294.18,301.55,314.09,306.30,,267.22,233.05,215.16,214.53,232.54,253.54,241.42,247.93,259.33,,,,,,,,,,,,,,,,,219.01,211.63,232.59,218.73,213.70,217.79,223.02,225.88,231.05,230.29,,,,,231.08,239.23,228.88,224.90,235.44,236.29,282.15,,,234.29,237.09,L7
2008-03-18 22:10:55+00:00,237.39,217.55,237.21,224.06,263.29,,,239.22,232.81,243.78,,,,,,,,306.57,262.68,,,,283.64,263.63,261.26,280.78,274.75,,,,305.74,302.70,,264.82,230.64,221.05,216.02,241.94,261.07,249.44,252.35,263.37,259.10,247.80,246.44,217.88,224.69,231.40,224.93,213.59,221.65,229.93,222.22,226.06,223.91,226.48,246.29,237.55,239.84,,,,,,,,,,,,,,,,,,,,,,,,,L7
2008-03-25 22:17:07+00:00,250.19,221.58,233.09,229.18,,,,,,257.57,282.75,302.48,271.80,,,,,,,238.01,,,,,,,248.66,306.01,301.85,306.76,,,355.47,297.31,260.72,217.56,233.40,256.03,260.09,247.36,255.45,263.59,271.15,,,,,,,,,,,,,,,,,217.39,228.21,228.15,210.00,215.79,236.81,232.96,232.75,243.24,239.61,,,,230.43,245.22,245.83,219.21,232.83,241.66,314.54,472.73,475.76,232.48,241.67,L7
2008-05-05 22:10:50+00:00,252.45,223.45,242.24,,,,,,279.19,278.35,278.92,327.31,300.32,255.96,896.34,,,271.04,,,,,,,,,,329.23,342.19,324.36,,,,,,,274.03,286.59,292.67,263.83,268.04,,,,,,,242.32,246.14,224.94,,,,248.55,245.92,248.39,266.52,256.10,245.49,233.42,237.38,231.25,222.26,227.58,226.52,233.87,236.76,,,,246.45,242.95,243.01,255.64,,,,,,,,,,L7
2008-06-29 22:16:33+00:00,248.44,218.00,245.78,,,,,254.15,242.55,269.39,271.66,,282.84,252.97,,339.74,,,297.11,223.97,322.34,,,,,320.30,,290.11,317.20,345.60,,350.19,314.07,303.15,265.39,240.55,234.27,258.17,274.65,274.40,270.31,,,,,,,,231.06,225.22,,,,,,247.97,258.68,250.84,244.69,225.43,246.31,233.33,221.72,213.34,230.26,237.84,225.32,,,,,237.11,241.40,243.83,232.77,235.67,244.36,243.61,300.14,459.86,,237.12,246.14,L7
2008-08-09 22:09:59+00:00,,216.24,238.77,218.56,261.04,,,229.51,217.42,235.62,246.71,,,,,,,,,,,,,,,,,,,,,,277.27,262.15,240.04,226.01,234.51,246.89,262.32,262.56,252.92,266.90,266.21,263.28,259.07,226.99,228.90,237.32,248.92,220.89,228.38,240.03,229.19,238.26,229.66,238.35,254.62,254.29,238.61,225.00,237.26,228.05,,,,218.92,225.05,234.34,231.42,226.59,236.38,234.05,236.41,245.14,256.34,,,,,480.02,489.50,,243.19,L7
2008-08-25 22:09:52+00:00,287.79,,,,285.05,,,244.08,,,,,,,,,,,,,,,,,,,,,280.68,314.43,334.57,328.04,302.75,293.52,254.72,232.60,,,,262.25,259.96,268.85,269.77,258.54,260.02,234.68,235.11,,,,,,,,,,,,,,,,,,246.28,235.15,229.54,236.87,233.73,235.35,,,,,243.19,230.25,237.09,245.43,299.18,469.09,490.13,242.30,241.61,L7
2008-09-01 22:15:59+00:00,,,,,,,191.14,192.45,195.56,,264.00,301.88,272.03,240.53,872.78,,,,,222.89,,,,,,308.23,,317.95,309.98,301.54,,,,,,,,,,,,,,,,271.32,233.58,228.11,233.71,215.07,227.34,233.96,223.05,230.26,228.41,236.69,251.02,248.05,235.25,227.98,231.68,228.58,216.44,216.24,229.76,,,,,228.40,232.70,236.36,233.36,247.12,238.12,225.60,232.73,247.28,282.12,,,234.26,,L7
2008-10-12 22:09:49+00:00,239.71,209.97,239.05,237.99,,,,,231.46,245.36,260.46,327.25,282.03,244.55,,,295.88,,273.57,220.43,289.06,,,,,302.01,,,288.31,305.90,331.31,343.47,302.82,271.17,247.22,226.87,239.12,241.01,267.20,253.36,254.66,269.47,,,,,,,,,,,,,,,249.95,243.75,232.06,223.49,235.28,229.19,220.47,222.87,227.27,232.82,227.01,235.80,,,,239.28,232.23,248.76,242.12,234.44,246.76,249.58,283.36,,,242.55,248.60,L7
2008-11-13 22:10:19+00:00,,,226.53,230.46,,279.34,218.11,206.79,215.86,202.94,253.70,,,,,,,,,,,,,,,343.98,,329.88,,,,,,,,,258.17,,267.02,252.34,245.98,261.72,260.88,251.78,252.80,264.75,221.74,231.14,228.62,220.53,219.49,239.49,225.26,237.22,231.93,236.95,247.23,243.43,238.07,219.42,223.95,222.70,210.14,,,,218.46,231.30,223.37,226.31,236.76,226.78,234.08,238.19,234.63,233.74,,,,,,,247.38,L7
2008-11-28 22:10:42+00:00,239.59,209.84,226.13,216.77,,258.42,238.00,226.16,235.34,221.05,261.01,303.96,280.13,235.70,905.12,,,232.14,,223.58,,187.81,,,,332.23,,333.92,,339.61,,378.51,331.06,,214.86,220.72,233.67,234.38,260.69,257.81,255.57,252.77,252.89,242.21,238.13,212.03,217.07,232.59,237.95,214.01,220.55,240.62,225.39,231.56,227.02,233.59,234.71,244.07,229.95,223.68,232.81,232.29,215.34,224.36,230.32,231.07,234.77,226.46,228.98,223.87,234.83,233.08,234.25,251.50,237.70,224.69,237.35,251.52,307.48,461.68,493.57,244.04,250.67,L5
2008-12-22 22:16:31+00:00,,,228.26,222.49,266.81,273.59,252.85,243.81,244.61,254.14,261.72,,,,,,,,,,292.95,,296.38,275.87,276.08,298.24,,,,,,,,,,,,,,242.95,250.28,255.05,256.65,251.27,252.03,226.20,222.82,229.84,234.74,200.77,213.08,224.94,212.14,225.56,217.79,226.19,241.12,238.48,230.65,215.53,241.70,231.15,,,,,229.96,230.53,237.62,228.68,240.10,237.90,236.42,244.72,232.73,227.22,,,,,,,,L7
2009-01-31 22:12:28+00:00,222.82,197.63,221.09,202.08,,241.87,,,,,227.11,271.99,256.61,223.29,,,,192.70,,214.74,,170.83,,,,,,,,,,,,,180.47,190.29,197.24,204.79,233.47,232.53,233.61,245.44,241.89,239.15,229.72,197.11,212.55,222.85,227.12,197.09,208.66,223.11,211.40,214.01,203.94,209.30,223.55,219.31,218.61,209.07,220.37,221.16,204.52,204.53,211.63,210.03,218.11,223.46,222.57,204.33,217.28,219.41,217.13,234.65,236.07,209.24,224.63,231.86,,,,226.24,231.47,L5
2009-02-09 22:06:55+00:00,247.82,216.87,234.18,230.10,258.22,,284.09,261.86,273.03,256.02,,,283.17,238.38,905.09,,,246.29,,227.12,,199.92,322.00,,,,,323.81,,315.62,,396.71,,315.07,261.35,,261.40,,268.12,255.54,257.15,258.48,259.14,246.79,239.89,216.08,219.45,234.35,233.26,216.24,214.44,243.27,228.51,241.85,233.87,238.26,248.95,247.85,241.24,235.93,239.04,231.11,222.24,227.82,231.36,235.56,236.37,232.58,232.99,231.46,240.35,237.47,234.80,250.07,242.94,223.88,240.73,247.62,324.14,479.89,480.50,248.20,252.52,L5
2009-03-28 22:17:13+00:00,257.33,230.54,239.03,236.60,,,,,,,,308.41,274.25,247.88,,,,274.53,,,,,,,,,,303.42,291.85,276.78,,399.00,,303.69,313.92,,271.27,,279.02,257.48,260.91,264.77,267.82,249.04,,,,,,,,,,,,,,,,,236.22,232.54,217.91,218.08,232.67,231.95,227.44,237.10,240.12,,,,,248.99,232.20,220.07,233.22,250.59,321.31,472.60,449.26,246.35,244.80,L7
2009-04-29 22:17:22+00:00,,,225.41,209.56,258.97,258.57,278.59,228.44,240.64,,,,,,,,,,,,,175.56,,,,,,,,,,,,,,,,,,,239.31,247.98,252.03,246.62,239.05,209.28,218.62,221.85,229.20,213.64,214.29,229.53,231.24,230.17,219.75,229.91,237.61,229.70,224.90,225.48,237.43,241.69,220.53,,,,,238.36,,,,,,,,,,,,,,,,L7
2009-05-15 22:17:24+00:00,,,,,,,,,,,,,,,,328.08,,,,,,,,,,,,,,,356.23,410.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.96,191.37,,,,,,,,261.80,,,,,,,,,,,,,L7
2009-05-24 22:11:14+00:00,,,,,,,,,,,,,,,,,,,,,320.13,,,,,,,,,269.22,,,,,337.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2009-07-18 22:17:16+00:00,,,,,,250.13,,224.58,,,,,,,,300.40,311.35,306.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.22,210.55,220.65,220.30,227.10,242.14,240.93,222.78,216.14,235.34,229.67,216.14,207.33,221.55,,,,,214.82,230.99,223.31,229.49,239.96,228.94,226.97,239.40,238.98,,,,,,L7
2009-09-04 22:17:08+00:00,,,,,,,317.67,,,286.96,289.40,340.80,308.10,257.38,918.33,,,304.41,235.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.27,241.08,239.01,222.01,224.83,,238.52,248.44,242.71,249.77,260.88,259.84,245.46,233.94,243.21,238.49,223.81,226.69,241.90,238.50,,,,239.62,248.74,242.02,240.84,257.68,250.32,229.96,253.13,258.05,333.71,,,262.68,,L7
2009-12-02 22:12:00+00:00,240.37,213.81,228.32,233.69,,,,,,231.13,265.17,317.27,281.46,242.82,,,,266.83,202.79,218.98,,200.24,,,,,,,,,,403.97,,331.46,318.86,,270.76,,275.24,254.49,255.45,259.84,262.37,,,,,,,,,,,,,,252.28,247.15,237.57,220.01,226.14,223.73,214.74,223.29,230.06,229.81,230.15,231.41,,,,239.18,235.72,246.76,238.21,225.94,234.44,238.65,274.16,,,237.24,241.75,L7
2009-12-09 22:17:51+00:00,232.29,199.15,232.79,,,,,,226.51,228.88,238.44,282.38,241.56,223.55,,,,274.68,240.55,219.80,,,,,,251.46,247.92,,,252.13,,,,,216.69,212.16,211.02,213.43,242.26,232.67,234.79,,,,,,,,,,,,,,,,,226.62,215.89,207.78,227.82,212.71,207.61,214.01,216.02,216.52,221.26,,,,,211.54,215.25,228.84,222.89,217.37,226.05,231.22,278.32,,443.73,211.40,228.07,L7
2010-01-27 22:12:02+00:00,207.91,194.10,212.98,219.40,257.26,266.45,,227.96,231.40,246.53,245.45,,248.14,221.98,,279.66,279.54,305.67,237.75,,,214.08,289.35,268.34,,,,,,,,,,,,,,226.33,255.29,240.15,241.25,240.29,236.65,228.39,,,,,,,,,,,,,,,,,232.46,219.66,216.57,207.47,221.47,213.34,211.58,216.21,211.27,185.79,213.00,207.56,219.69,231.02,223.35,218.66,225.72,231.85,261.02,,,,,L5
2010-02-03 22:17:50+00:00,250.62,223.05,235.01,224.73,296.46,,309.21,,267.26,248.06,254.19,290.16,264.87,252.13,,,,,,224.14,,175.52,,193.59,294.64,281.30,,,310.10,,372.93,,308.64,,239.44,220.90,228.46,247.36,261.73,245.12,244.34,252.11,254.07,243.92,235.78,207.76,,,,,216.29,239.50,224.80,225.44,218.65,209.91,234.12,236.01,237.60,,,,,,,,,,,,,,,,223.77,201.97,235.60,249.35,,493.14,,244.45,240.16,L5
2010-02-20 22:12:45+00:00,224.39,194.89,217.64,208.05,,250.31,,,,,245.24,305.66,269.03,223.84,,,,,,218.11,,191.89,,195.93,,,,,,222.00,,,,,,193.72,211.37,207.32,234.35,231.20,232.57,241.24,242.23,237.12,231.41,211.89,,,,,,,,,,,,,,,224.82,226.11,210.10,216.47,218.56,211.70,215.92,214.71,220.19,209.21,,,,238.97,227.02,216.62,233.14,243.13,271.54,,,225.59,229.87,L7
2010-04-09 22:13:24+00:00,240.36,217.51,235.89,228.37,272.01,293.47,,,,256.24,260.61,315.27,269.61,246.46,,297.07,293.92,324.70,268.34,226.27,289.99,,295.09,,,,,270.19,,,,,278.11,275.94,244.78,226.24,233.04,243.60,262.13,248.91,252.16,264.05,263.47,263.26,,,,,,,,,,,,,,,238.34,223.38,237.56,235.10,225.47,227.21,227.43,231.26,229.79,234.97,242.22,,,,236.08,253.39,249.92,235.71,245.55,245.74,312.83,482.96,491.72,241.47,248.15,L7
2010-05-11 22:12:55+00:00,241.63,215.94,237.91,228.74,265.33,287.41,243.49,,,,237.14,315.60,,254.01,,291.37,293.35,314.28,,,,,,,,,,252.44,,,,,288.92,275.75,250.13,238.48,246.48,253.93,270.39,266.93,260.85,267.20,272.52,264.42,261.06,243.76,,,,,,,,,,,,,,,238.28,231.01,221.12,219.84,227.34,230.07,225.96,236.68,231.70,236.43,,,,259.05,254.69,235.43,250.42,251.60,311.27,487.60,491.09,,254.89,L7
2010-08-31 22:13:27+00:00,234.93,206.35,230.14,223.27,223.97,260.34,213.38,,,,,299.21,284.85,230.38,,,,,,219.29,196.11,205.44,,211.91,,,,,,227.05,,,,208.55,,209.55,216.94,220.30,244.01,247.16,242.48,252.66,258.87,247.26,245.83,214.65,223.71,,,,,,,,,,,,,,,,211.88,211.54,219.84,228.63,223.64,232.57,229.06,231.13,,,,,237.60,220.65,234.20,243.71,288.75,463.02,486.86,238.09,240.11,L7
2010-09-16 22:13:28+00:00,,,221.28,214.61,256.70,260.49,241.99,227.41,228.40,242.88,240.36,269.62,,,,,,,,,,,,,,,,258.70,,,,,,,,,,,,,239.37,244.52,241.23,233.66,233.96,205.78,215.54,,,,,,187.74,212.15,216.42,219.76,231.58,227.59,,,235.21,,,,,,,,,,,,212.08,226.21,218.90,221.79,,,,,,,,L7
2010-09-23 22:19:15+00:00,214.95,192.12,215.80,218.31,217.17,252.57,205.44,200.20,199.31,223.41,242.36,,,,933.92,,,,,218.93,194.70,205.89,,212.60,,,,,,,,,269.83,218.24,,218.58,228.42,222.81,242.62,244.30,240.87,247.19,248.83,240.84,240.99,215.88,219.65,225.51,226.93,208.30,220.51,229.89,223.91,230.23,218.37,226.87,235.05,233.11,223.99,210.08,222.88,216.07,,,,,218.74,221.67,224.03,218.78,224.14,222.53,224.39,232.30,222.54,215.02,,,,,,,236.70,L7
2010-10-09 22:19:17+00:00,250.29,226.24,237.06,232.52,213.22,253.65,,,,,,,,,,,,,,222.51,191.32,,,,294.70,282.88,,,,,398.11,,,,250.08,,,,262.86,246.56,255.80,259.16,263.46,250.40,,,240.08,236.27,234.31,216.54,224.79,245.06,232.45,244.45,237.97,241.27,257.18,250.78,240.53,227.38,,,,,,226.49,230.16,233.45,235.08,230.58,239.33,231.67,235.84,,,,,,316.62,471.79,475.23,220.59,,L7
2010-10-25 22:19:27+00:00,,,232.08,229.84,,290.57,178.52,183.50,,254.96,,,,,,,,,,,,,,,,320.89,,,311.11,,,,,,,,,,,,,253.45,256.67,241.64,250.93,,,,,216.03,223.59,232.20,225.36,231.02,228.21,236.58,248.66,243.64,231.11,220.65,228.08,227.10,205.87,,,,,222.47,228.98,223.93,234.29,226.83,233.58,243.42,236.53,220.71,232.61,,,,,,,L7
2010-11-27 22:10:35+00:00,236.61,200.79,224.60,224.32,214.93,251.34,204.19,208.32,220.31,224.13,245.56,304.22,276.70,230.66,,,,,,222.28,174.74,200.20,,201.26,,,208.21,,,217.48,,,241.04,200.55,,210.39,216.10,218.84,239.62,246.11,237.60,250.74,253.09,244.44,244.76,224.52,225.02,228.74,231.12,206.37,219.92,234.38,228.93,221.20,223.01,217.63,240.51,233.91,227.58,219.28,233.55,233.14,216.59,215.02,220.74,217.87,222.69,227.57,226.92,220.56,231.76,231.08,234.33,243.00,239.20,224.84,239.37,245.56,280.45,450.86,491.12,232.58,239.29,L5
2010-12-20 22:16:50+00:00,233.06,203.62,228.60,220.71,238.92,267.58,210.37,205.71,210.11,214.38,229.94,303.47,257.95,227.05,,,,,,224.82,,231.22,,226.28,,,237.94,224.22,,238.35,,,262.90,228.30,213.25,217.50,230.32,230.71,254.09,252.16,239.96,236.53,252.82,262.60,240.53,241.01,218.31,225.75,275.24,,218.23,235.09,226.10,230.73,225.83,226.19,234.61,229.81,225.85,216.11,226.76,222.68,211.96,220.84,232.62,232.87,229.61,235.59,239.99,218.70,230.74,232.64,229.49,243.87,232.06,225.35,246.01,252.07,313.27,,499.43,246.85,251.10,L5
2011-01-21 22:16:54+00:00,231.69,237.43,248.84,,,,,,272.85,,,307.85,272.08,,,,,,,,,,,,329.35,285.92,,,277.96,266.00,374.82,380.62,,,,,,,,257.27,258.80,265.78,265.14,250.86,,,,239.43,239.56,226.53,240.17,251.32,242.66,248.38,248.29,247.64,272.04,257.61,241.74,235.11,242.70,239.99,224.81,228.43,240.03,239.18,232.24,236.49,236.40,227.64,237.59,237.29,241.55,250.73,242.30,229.30,241.67,256.90,347.32,,494.91,,260.10,L5
2011-02-07 22:14:12+00:00,223.73,202.73,226.21,,,,,,248.14,221.84,245.86,288.31,259.24,222.72,,,,,,218.50,137.49,,,,,,,,,,,,223.66,,182.83,197.98,208.99,211.37,233.77,243.17,250.08,,,,,,,217.81,223.84,198.07,,,,212.35,210.66,211.06,230.72,223.85,215.08,213.43,219.12,217.38,209.80,212.56,220.51,221.94,221.64,,,,224.28,226.17,221.02,237.82,228.23,210.36,230.47,236.71,283.77,411.31,,234.34,239.55,L7
2011-03-03 22:11:08+00:00,234.17,200.80,230.03,219.23,224.85,234.81,207.21,205.28,208.61,208.10,234.06,305.45,,231.13,,,,,,223.80,,217.91,,216.21,,,215.53,215.49,,227.08,,,263.11,224.13,218.07,214.23,228.81,226.38,252.89,247.93,249.66,256.76,252.57,247.18,242.26,214.11,222.20,230.59,237.10,216.09,232.93,236.53,228.45,227.19,225.20,224.96,246.85,234.62,230.46,219.75,234.93,228.88,219.69,221.74,232.61,227.37,233.39,236.36,237.02,221.93,235.21,233.33,234.33,249.69,241.87,228.43,242.46,246.02,297.92,,491.74,245.39,249.65,L5
2011-04-28 22:14:24+00:00,,,,,,278.81,,,,258.68,262.04,325.30,274.02,251.89,,306.58,312.89,339.94,282.94,,,,,,,,,,266.34,,,,,,,,,,,,,,,259.75,259.00,232.48,232.84,238.74,244.91,226.48,230.06,249.47,228.83,245.63,228.76,241.51,253.67,249.65,244.69,224.63,237.83,236.39,221.32,220.21,226.43,,,,237.43,223.85,237.54,238.23,239.07,252.84,243.89,237.98,249.32,249.86,258.48,,,,,L7
2011-07-01 22:14:18+00:00,,,,264.13,,326.01,,,,300.28,293.06,341.66,,258.00,899.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.72,262.21,,,249.16,243.27,253.65,228.62,250.72,258.95,252.00,270.80,258.50,281.35,279.06,274.36,255.67,250.90,249.20,245.93,222.98,226.68,,,,,249.46,240.33,249.50,248.11,254.53,261.76,251.54,242.34,257.63,272.29,,,,,,L7
2011-08-09 22:20:22+00:00,246.10,211.89,233.40,239.29,,295.89,,,,,248.53,,272.49,243.63,,327.64,320.66,,,,,,,,,,,,286.82,,,,302.45,,,234.95,232.26,241.70,264.28,250.46,251.40,257.85,257.11,246.95,254.69,234.84,,,,,,,,,,,,,,,,218.65,212.46,210.66,219.63,224.91,226.24,225.69,240.40,221.59,,,,,,,,,,,,,,L7
2011-08-18 22:14:11+00:00,,237.97,255.25,267.71,,326.77,,,,273.12,,,,,889.48,,,,,,,,,,342.48,,,,305.50,,,,,,,259.94,265.51,280.54,285.12,258.50,263.31,265.52,266.59,257.58,264.12,260.90,233.61,241.57,242.34,223.55,232.57,246.85,242.62,242.44,242.06,245.07,263.18,254.71,245.44,238.64,234.88,241.89,,,,,238.31,236.35,242.09,238.58,243.54,241.33,238.81,254.78,,,,,,,,,,L7
2011-09-26 22:20:12+00:00,,205.33,231.34,236.46,260.52,280.90,240.73,228.27,230.90,237.54,255.81,,,,,,,,,,,248.61,274.37,253.29,,281.13,272.48,,,,,,301.40,262.17,236.52,229.82,246.34,239.93,261.87,254.78,250.58,256.95,255.10,247.37,251.16,227.80,226.92,229.25,233.55,222.14,235.08,241.89,232.92,240.62,239.47,235.92,250.82,242.55,235.79,221.23,236.94,227.68,,,,,220.02,222.94,226.39,215.27,230.80,229.29,231.19,242.11,231.25,,,,,,,,240.82,L7
2011-10-28 22:20:19+00:00,240.89,203.88,226.66,221.97,220.86,284.36,,,261.76,238.54,,,,,872.58,,,,,218.05,123.99,,259.37,,324.14,294.84,345.46,,,,372.35,,,,,,273.09,277.70,,241.80,248.87,256.97,258.48,243.76,,,233.52,224.02,232.37,216.54,223.23,231.53,224.10,232.88,228.11,238.95,249.92,247.14,230.58,226.31,232.73,,,,,225.35,223.93,233.28,230.39,230.61,236.39,230.54,231.13,231.89,,,,,,,488.44,227.81,235.05,L7
2011-11-29 22:20:40+00:00,229.19,195.73,216.76,204.33,,,,,,,,,252.80,220.06,,,,,,214.38,125.68,,,,,,,,,,357.52,,,,,199.46,206.57,,233.65,231.46,233.43,243.00,242.31,240.77,226.62,198.27,,,,,,,,,,,,,,,,,197.15,203.56,208.97,214.81,217.24,214.29,222.18,212.26,,,,,,201.96,214.84,226.29,251.48,,,223.88,229.22,L7
2011-12-24 22:14:43+00:00,237.32,207.85,227.77,232.58,239.28,276.38,,,,242.91,272.45,322.60,284.30,228.82,,,,,202.81,224.75,,208.80,,,,,306.01,,,,,405.91,,,265.08,238.38,246.24,251.58,262.74,250.36,251.26,260.96,260.08,252.39,,,,,,,,,,,,,,,237.22,221.97,238.48,237.17,221.47,228.48,226.67,230.80,224.71,234.56,237.61,,,,244.11,251.17,245.27,229.16,239.29,247.48,303.33,489.50,489.44,240.35,246.93,L7
2012-03-20 22:21:05+00:00,237.01,203.66,225.78,241.22,254.96,280.35,235.69,234.01,227.20,,,325.62,,235.09,,,,295.52,238.15,217.71,,246.82,272.63,250.74,,276.18,,,,,,,288.02,244.52,230.64,218.41,236.00,235.89,252.48,254.26,244.65,258.90,254.27,249.06,252.21,226.16,225.42,230.68,232.81,208.61,225.05,230.96,232.01,236.29,233.76,228.33,245.74,238.27,,,,,,,221.07,223.77,227.77,226.01,238.43,229.47,237.59,246.41,,,,,,,278.34,483.03,492.80,232.74,241.45,L7
2012-06-01 22:15:35+00:00,226.14,213.36,226.50,240.09,294.53,303.22,272.66,262.00,251.35,280.56,272.78,,,,,,,,,226.77,,,,,293.61,,335.58,,,,,,301.14,,251.62,222.97,236.74,236.90,265.25,247.54,247.73,259.57,248.91,245.06,250.71,223.52,225.96,221.23,212.06,196.47,213.18,221.56,223.71,228.43,220.88,225.97,238.79,242.56,230.44,218.72,234.56,,,,,231.55,228.55,233.30,233.80,233.46,251.63,246.18,240.75,255.21,,,,,287.54,456.13,491.68,232.99,233.41,L7
2012-06-24 22:21:27+00:00,,210.46,225.48,216.72,,263.40,273.38,295.27,270.46,264.35,255.82,,,,891.13,,,,,,135.95,,,,,291.30,363.42,,321.20,,,,,,255.23,215.56,230.00,225.73,245.51,247.76,242.67,260.94,262.10,245.61,239.53,211.06,219.36,233.04,236.09,217.46,229.03,247.19,230.93,234.13,231.83,236.32,244.11,238.66,232.79,220.59,237.01,225.10,,,,,,,,,,,,,,208.03,,,,,,,,L7
2012-07-03 22:15:24+00:00,251.80,226.97,241.00,253.08,283.35,,311.16,291.76,,,,332.75,302.51,256.57,,,254.19,290.33,,,,,,,,,,,,,,,,,,,,,286.39,264.78,269.13,273.78,273.12,261.28,255.79,249.65,240.72,,,,236.62,255.29,250.63,251.46,,,,,,,,,222.27,221.01,225.57,228.11,244.85,241.57,243.85,240.88,256.94,,,,250.08,231.90,246.89,257.33,320.45,491.48,490.91,253.36,257.00,L7
2012-07-10 22:21:41+00:00,237.80,219.52,236.14,,,,,,218.28,222.80,236.42,322.60,286.89,237.89,,,244.47,278.46,225.22,233.17,,,,,,,,,,,,,,226.09,219.81,221.23,225.99,234.58,249.13,254.88,264.70,,,,,,,,,,,,,,,,246.01,234.86,232.99,217.15,232.03,229.45,216.01,213.54,216.85,216.70,228.99,225.13,,,,226.99,228.58,236.76,239.02,230.41,236.98,240.26,289.86,,,233.94,240.19,L7
