,dates,per0157-0000,per0157-0001,per0157-0002,per0157-0003,per0157-0004,per0157-0005,per0157-0006,per0157-0007,per0157-0008,per0157-0009,per0157-0010,per0157-0011,per0157-0012,per0157-0013,per0157-0014,per0157-0015,per0157-0016,per0157-0017,per0157-0018,per0157-0019,per0157-0020,per0157-0021,per0157-0022,per0157-0023,per0157-0024,per0157-0025,per0157-0026,per0157-0027,per0157-0028,per0157-0029,per0157-0030,per0157-0031,per0157-0032,per0157-0033,per0157-0034,per0157-0035,per0157-0036,per0157-0037,per0157-0038,per0157-0039,per0157-0040,per0157-0041,per0157-0042,per0157-0043,per0157-0044,per0157-0045,per0157-0046,per0157-0047,per0157-0048,per0157-0049,per0157-0050,per0157-0051,per0157-0052,per0157-0053,per0157-0054,per0157-0055,per0157-0056,per0157-0057,per0157-0058,per0157-0059,per0157-0060,per0157-0061,per0157-0062,per0157-0063,per0157-0064,per0157-0065,per0157-0066,per0157-0067,per0157-0068,per0157-0069,per0157-0070,per0157-0071,per0157-0072,per0157-0073,per0157-0074,per0157-0075,per0157-0076,per0157-0077,per0157-0078,per0157-0079,per0157-0080,per0157-0081,per0157-0082,per0157-0083,per0157-0084,per0157-0085,per0157-0086,per0157-0087,per0157-0088,per0157-0089,per0157-0090,per0157-0091,per0157-0092,per0157-0093,per0157-0094,per0157-0095,per0157-0096,per0157-0097,per0157-0098,per0157-0099,per0157-0100,per0157-0101,per0157-0102,per0157-0103,per0157-0104,per0157-0105,per0157-0106,per0157-0107,per0157-0108,per0157-0109,per0157-0110,per0157-0111,per0157-0112,per0157-0113,per0157-0114,per0157-0115,per0157-0116,per0157-0117,per0157-0118,per0157-0119,per0157-0120,per0157-0121,per0157-0122
143,2000-06-04 15:02:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2000-07-06 15:02:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,211.63155852775486,,124.84222211935067,140.92877913780444,152.3017379054676,,,,,,,,,,,,,,228.05019443116183,,,,,,,,,,,,,,,,,,,,,,244.40585880691975,,,,,,,,,,,,,,,,,,,,,,170.70095450805132,,,231.89189876402486,222.92414521270211,,,,,,,,204.40444339371646,152.28306288176816,,,,,,,,,,,,145.12616673388789,,,,,,,,,
145,2000-07-14 14:47:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2000-08-07 15:02:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2000-08-15 14:48:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2000-10-26 15:01:39+00:00,,,,,,,,,,,,,,,,,,,179.03912574911527,188.46512074827837,193.56676884128547,196.36989112106025,192.95280749624112,189.44688091609794,185.91337265032158,183.97346429461084,180.6948428300049,174.19496924960376,177.8123678411736,181.7742275491792,174.77134311266335,167.2650390993525,168.3210198986104,170.38921812484816,173.80863694673263,178.67830264489328,180.21630093390934,179.59715216099022,190.32863089413524,201.0493792238792,206.7747131881188,217.95201946203468,215.23001252472872,,,,,,,,,206.67455239127392,204.55546918227984,200.26288371044154,200.28178424079505,194.5141801385833,196.163188229569,202.46975893492834,208.18855403299722,208.39992866398987,207.60161009540292,212.08592363470567,221.67659641136055,223.00145302135581,222.73053545463628,228.99091659596354,238.67697300588415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.66933946889344,199.27558237715536,193.00612616970798,191.94527092202497,191.88197298878723,190.22308298099787,188.25528679846593,187.369200456795,180.65937116625446,178.50554042028742,,,,,,,,,
149,2000-11-19 14:50:24+00:00,,187.7322428215812,176.49952113564905,178.65628633077262,164.5670534880743,174.29503662235845,182.87566952767995,176.30681038094005,176.40770569568542,192.20930814940414,189.2224111204436,171.86376382882344,,162.10609496665109,181.29196556196706,186.7355908626173,179.709029181764,166.787676586651,176.99426190311237,193.13650448478697,196.31739961748534,200.25250577952747,193.07527268008235,196.40143947443613,192.1015825345799,189.8030640273887,186.84035074884764,183.73481830781006,186.86435046545134,184.50153187571007,183.73591942716513,176.0286606818567,182.14463227482486,179.28989480074011,181.34380531578995,182.63999862935003,187.2062808359124,186.82526398103943,196.38978121984084,203.8671079888909,206.34110982981963,214.7477143699024,211.96041728826756,212.6160253755332,209.23781372100584,208.09645793465432,203.83903783849405,206.4797405172987,201.69312774166502,201.85818643926865,207.83453335936838,206.80127742688506,203.02798986819013,201.3249131439208,200.34574609310616,198.52523364397518,197.5513699131424,203.1132924248264,202.99805337215952,207.83890341340503,196.66593861453111,212.13518256026217,215.72559272839317,218.59326777789337,223.3020948765667,222.97201196078655,235.39529766439003,246.70998736156912,248.033184508734,244.83350631348995,238.64033138421843,229.3511061195196,222.71415717582755,221.85349200783446,217.99665173737498,220.6890016160984,218.98821837588065,,200.83196780065398,196.97325946714898,,,,184.6151990545355,190.8368665188546,187.62220346567216,198.21708027369235,192.68081804016987,199.6508243544083,203.873984190761,209.06110614853856,207.14681614386603,207.2245548608077,211.02166700696534,206.59246683564183,213.92646050921763,214.30100797579658,219.4068048422067,220.01235973483483,222.66486799409986,222.4385746598508,,218.53930003775824,212.88153425252224,212.4250049348228,207.41518347867844,200.8037467272872,205.25742368383868,202.1253973387931,199.44221171200076,197.6253575318515,193.080115140504,192.90647287853812,190.49603675557023,188.7392054023694,191.98781510360652,185.53825567497697,185.5143357336361,188.37848682418155,194.13633572429455,201.94723788268766,207.03977198932066,186.03183930670497
150,2000-12-05 14:50:35+00:00,221.39455656581154,206.44878979178873,205.96675898232775,215.0716138928066,194.49593272825877,205.796250298745,225.19337941745772,223.44463044475305,219.4937014142523,235.8843000377163,217.30481915140564,215.3918509788043,,,,223.77609937759885,214.37205810051412,,230.8152833145425,232.38790700279372,,,,,230.76009485084168,,226.25551638012087,226.13018984304583,222.26581161448712,,,,,,,229.47689247224176,228.1335973928941,,240.97970227450963,,,,257.3327645274909,,,250.36112485308345,249.8889610882751,,,,,,,243.55964561416334,,,,251.92958948695212,,255.3477561878226,,,,257.11897108124117,,,279.80350657746243,282.86888588627414,280.9673721216783,271.1019136170811,261.0590026670685,254.34172029987246,246.31548402492547,249.62874403950354,249.86101996051747,251.19718227473913,260.11097740813494,,247.192535881644,246.22452139394602,,,,,233.38070066571748,,,,,,252.51243358032,250.06395470008937,,,,,,,269.76305678874166,276.0760089635063,,,,,,261.0757054041378,,,,,248.42571440983775,,,,,239.12141388276066,,,,,,,
151,2000-12-13 15:01:20+00:00,,,,,,,,,,,,,,,,,,,,,164.57159942270624,,188.90084502194046,,250.8800457216272,,,197.69328960941738,,,,,,,,,,,255.96171150236955,,182.89728315728857,,283.95230783017786,,177.41089307433828,216.66268240175003,235.30576195756456,212.07452341046442,,,,,,227.99679179827572,192.0798402320882,204.90442634834668,,250.73713030482702,207.37723580918265,235.90883783320547,182.62537195604847,235.3963136730426,,,,,258.50860623147076,,,232.53833838433587,284.2836202042408,,213.41059659116826,221.631744532111,262.8225706877249,276.94426867041955,229.93254872532899,163.66598993385088,226.00556635568068,228.56063578547554,,145.51601191242332,,,220.94960757416914,189.18815387182804,,,,211.18682065979038,235.27448498198282,252.11190348550716,200.00250816987875,,,,,,245.39642043963553,263.003642585027,,,,205.36517654614033,207.83078654832372,267.7337715418449,,,,,261.4089093841872,210.9794808066491,,221.98668508562338,,202.68150782047277,,,,186.17683727488054,205.4196580350249,196.84144794776955,
152,2001-01-22 14:51:14+00:00,203.27735493410302,187.22809099521646,184.53080701439146,186.86474907505328,172.47310539733905,186.80147400148408,186.25489528381803,190.83733432893015,180.1813716048542,201.64316116524617,190.22349522170703,184.61389822593745,192.0148331462577,176.3342640724835,188.5080465629627,193.2628329890403,193.12734100416873,202.05873025276804,216.04810722183404,239.39719030773742,,215.28427737500073,207.00405820044904,196.96975581255145,,,,,,,,,186.30521391948955,184.58382203294474,191.5143612755972,196.26699753755136,198.09356110637646,208.139301577633,228.13116311487374,223.6998696551911,217.24223998799607,219.34382423589003,,,,,,,,,,,211.407620366234,220.50901070648774,227.78174187219855,,,,,,,,199.85352298003738,227.5151151345576,227.33448006502525,230.62972867687242,241.17564271408315,249.37627228841512,252.06051103879818,231.30271755096115,,226.40998063284093,221.92211569302344,213.01033883657087,,214.9727156393824,227.83690571937663,,209.46551242351603,197.14835659882823,,,184.43911744836194,208.5777713807851,222.51012506307526,,,,230.83783471328107,,222.1757421825862,213.11131067388487,237.66949543284923,,,,,245.9964574123263,249.02249075279124,254.75167705229939,256.39141460528447,,,,,242.7051696387909,238.40782399238648,,,,,,,,,,,,,,,,
153,2001-01-30 15:01:27+00:00,,,,226.02000755676332,,,,,,,,,207.42923591675617,158.41484285065792,156.0928568271679,,,229.8646645541393,,171.33681163041197,143.82940202396065,,,154.49144542346136,162.0800689085478,188.10883288500898,172.67045696453602,,257.408200869111,,,,165.04722291770906,155.3994049889707,,,214.19963294599927,203.77938885403847,221.71940699097803,,,,303.36705026147837,208.6895760551177,216.20295691232428,,,,,,,,,,,,173.30157850126915,247.96804495366953,,,245.92913383436266,173.96313901061413,205.1048751770345,,,,,,,,,,,,,216.30114501714203,183.39303677128953,141.7395430571291,,,,140.0354123703678,,,,166.2593592579069,,,170.00051259227973,,,,,,,,,179.426195551768,,,,,,,,178.48517936554913,198.6260839439289,,,,243.6528504473762,,,,,,,,,,,,
154,2001-02-07 14:50:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2001-02-23 14:51:26+00:00,202.52009257722207,185.13577150084623,174.7510680149639,178.09431546907533,174.2641394823932,174.22323638033197,183.47365153662554,179.33700576608922,174.46929291112286,192.73074599701704,186.3059219673046,175.40995210793415,180.1065080351686,179.29613891139252,186.24272647109086,174.75332361364744,186.39935631979057,186.6647602341746,194.0199017310777,191.63052885735863,,196.28250200607732,186.7837358518451,181.82233504452063,176.512256718458,166.63993622090334,163.95199800862974,169.379134646192,151.35761007272274,156.6057048570204,169.4782156412108,176.56388529661245,180.54671672791847,181.2472384135051,179.98688392404432,180.98296971569727,183.19495237877948,190.14394326139978,192.44789952937637,198.1797203830549,199.2472145562432,211.15667561317787,203.82386994216236,204.92444526762654,205.0958840210231,203.43440752106085,205.5090829089086,203.1314708053552,204.36792231358157,209.2346128383376,211.3578400756914,213.81213150233293,211.39421002976786,207.1899586695676,210.09866568985046,209.1370461663621,204.0531769916725,207.58590923933207,211.70266356303497,210.22034370829783,207.67280498343226,212.4601762747031,217.62221714373766,218.65168197271646,214.19924561617782,220.45172046550172,232.7322974106385,242.87506349004684,239.44642201267072,233.7202954270452,220.8155438470629,211.5695100169091,206.78563228077664,199.38513223744658,199.73478043547073,197.40166267641627,201.60745176636877,182.96693743605846,181.43195018297004,166.0681269545955,146.4722466406335,176.02038792934025,176.65937857312983,173.58147118973017,178.8031112371591,189.4298852788943,191.02753619277598,195.21130691853102,192.48132386626244,192.84341651495555,193.60093937569314,192.70300045655134,194.7113854552639,195.10965980443717,195.42337879595294,197.94950607860216,202.954540589205,200.1508146287499,199.1020044793056,200.1005881155869,204.51175516473603,209.03330846453048,203.04141087101974,201.89188236962087,198.11326466977494,194.14224144188245,192.37557594024435,195.5759501448048,187.45984659175022,186.1168779490238,,183.1222640135398,185.91226700477648,185.18027775041423,188.44104447759688,183.14046445256653,185.5086143662863,185.9659883625646,191.17085459879445,192.53425833267613,194.6806615597753,198.5218495286835,183.8493498860213
156,2001-03-03 15:01:17+00:00,201.1473511224283,186.00726119589598,176.95858912387564,182.80300131233076,174.7749328635656,182.3259959378097,183.5498051563842,175.18748720274422,175.1104286502415,197.81809677498757,187.93142543071187,177.96759321357013,182.20881144290598,180.2371540948387,191.44814922822135,186.20829686985883,189.4142629455353,187.49257971603348,190.1005347389716,191.48568319679953,,200.3321090644158,186.52714841190178,185.96689201778406,174.9409459513487,170.94586628219952,166.3715314781712,161.71973602937186,166.81377273125082,163.4560728661914,168.97534341589386,166.09155715172832,166.4679661601548,167.87921363930084,167.45835943297288,173.21988686452505,174.4190853535565,180.07897966079017,185.41255179619625,189.33969151008208,194.03741869682432,205.17016544796402,200.27373656852475,205.22116414088305,200.71647430049927,200.33525849558424,194.42468662049606,199.00431363061875,195.69121126342236,201.6222333479161,200.90091531270224,195.93697480084774,194.54688211210217,198.8233458836741,200.98574505270832,195.5275608626896,195.43162548253605,201.48155893863793,213.01248980753732,212.1089522149212,200.06042592203994,211.9391563329324,215.18652142097744,224.9912861349029,222.64067529403337,227.7827317289254,232.71264961881707,243.0469794771533,237.0983008238587,220.28369224257435,214.15677178816395,212.2796970508492,203.7011737397391,198.80068956083238,194.66003817016542,194.7444942387292,192.67635337672172,179.31942949192637,170.6485833504131,161.22953121267753,131.8709662314809,158.5672489344709,162.35364745239963,172.63271519145513,179.35631094518797,185.9077255437088,188.58086191448626,173.83123332929557,163.9755572293124,187.6230007369167,195.3795306731819,192.1694566320926,184.72315235462153,190.78900479262018,201.59349413535995,190.0964178981933,198.42160123863678,200.27511185366882,200.7947380718516,206.056657863249,206.15248911403185,211.85877783725414,207.14316781263813,204.71786638061974,192.1578111232319,187.6540846050369,192.9104338237642,188.13563703251674,180.87135035288307,183.0112426078393,,182.52443572503952,181.39406214462667,182.25878069956562,177.99509992034444,166.07588229799325,181.2645408759045,184.25288223990017,182.68177362074684,179.73007574536086,186.57499510998045,201.18606811001325,184.0620512434296
157,2001-03-11 14:51:03+00:00,191.06575957113517,183.9656025431936,173.5183701931756,191.47882507913425,184.21629868638655,184.15596489386866,173.89287867697337,180.20551455007742,158.71746412379852,179.35363972885455,172.72824494722983,160.28713518163164,179.64986566797222,177.58054194702476,167.97206859755076,174.21672114867005,171.84779249161483,167.42963235458356,178.51476380379722,185.76381930284776,155.98371788839322,199.70013104729478,191.1317277461108,177.3531499774762,172.284345986253,176.00168672341016,179.67149629220353,165.15415125958913,162.19752887745994,177.53838924153402,176.20979992479798,169.18687374437997,183.1117378669731,176.85344814975116,178.73605335452538,185.57375056725925,194.78611634062798,202.11405851510997,206.93207437159293,210.3717895941747,215.34296473454128,220.6114747406865,224.87601923629302,219.30043068890188,217.70014108345217,216.24056485790143,216.05381519492346,216.04488641031594,213.3195235388274,213.0104839852896,210.53926581051064,212.3981252546452,207.0376162454114,209.12753193292275,215.359781175027,215.32949583185973,199.4132437432841,215.73113779594004,219.3344182541035,215.0320915981382,208.37396432842252,215.44744742027814,224.06310947768708,224.82534719926608,229.14440349972648,230.28173528617396,238.92113972712045,237.68457709184506,243.40678497553426,240.1708013283643,223.64804201127322,222.77056050344825,215.81858214464705,210.62313717326361,204.4139918566607,209.8331054025001,209.44942753431292,206.60209641939235,200.08001583324926,172.41847042507453,155.53154775255024,179.16367170109237,187.9075635897543,201.09100289489618,200.21425108292428,212.38591668096743,211.053219316722,207.29353697218176,213.54718982750626,219.44284051524522,222.71904430153745,226.6812029117587,222.07323175271688,224.5229402967999,227.73641888914318,227.45582196348107,229.97996109966476,230.5694780531269,235.99039316630098,232.68547342533125,239.35604459767194,245.16735403295553,236.5014166175314,235.29256835381946,,,222.90493202550283,,216.7812200519756,,,,,,,,,,221.61417069342707,,,,
158,2001-03-27 14:51:06+00:00,187.7548657467822,171.9017908110361,163.8134546897229,167.24781365771787,156.0841129642107,155.55356179387968,161.85698171984848,162.05931780364983,157.39326873923375,177.1435181069623,170.7801176895635,161.55492667210342,167.60035841829813,155.74017495818032,172.82382723240156,170.57468114141665,171.75532771304822,172.29208525271548,176.9851644550622,176.9898154636645,175.45016822837474,181.80426875689895,174.21518298362906,166.48837746836455,155.70599720517842,155.59348592152395,153.56924084588155,142.90782681374313,141.015569440682,156.7232505149162,150.5237036294256,152.78583414580964,150.34843959116228,154.9265483562404,154.70851847580525,163.56459439672074,170.1747277987244,171.48206928772748,178.48281055304523,184.66472022807625,193.20775625561424,195.20127698317302,189.52562042798692,195.2195710615781,187.3838338895391,186.5796703298825,195.55693705123105,201.30705160009367,200.66482999514267,196.87758802818888,199.18519315272783,192.0252200951079,193.01174795059416,193.92687238053736,192.50875397774598,191.65851107823784,175.70619869168408,174.4888578620432,188.2951129075055,189.79901798075585,185.34345373344183,194.79597644100284,200.00776993740857,202.13944746437755,205.26097057720872,209.5707868280183,216.3040985649939,,208.77281000856047,200.29669427350098,185.77323712294498,189.90133684619065,,178.5172138804003,179.3506085876159,178.3941646812558,170.3082942228084,166.1995138169438,162.26977404903687,140.52002179327508,120.9999745921603,141.28957751239645,147.49579163507076,162.46775002425426,168.89578870122256,174.9415958284028,182.37858880747007,180.68031520189555,176.2635331892788,185.07261343170126,184.92164858305657,185.01747909899956,179.60653063729282,183.80255332311987,196.67333325825646,190.31215552290794,193.00607145968291,196.54709031459106,194.0707158247464,195.214408949126,194.94320680498322,197.43376798547794,197.32544520363425,191.34280561991534,185.82155341524128,187.93972727148787,188.41924213004964,182.58494448378036,180.0463633354509,175.71184781389783,174.20302035208235,173.03319158949967,170.6656773546122,170.90293220026484,167.88095234039687,167.80138171794383,174.49907097176796,175.5029975460453,180.62027620930039,174.56726715773152,186.80415315728175,193.203810824103,177.51573813700026
159,2001-04-04 15:00:59+00:00,208.77669824114713,200.28582498837983,189.6412692551358,187.4940679683686,179.43787164051494,199.86334838449721,196.37674885041037,189.1748210988263,182.99105610762646,202.78644569399046,195.82891615202476,191.01305933736342,193.9199923390517,187.01966775326537,194.56827168065792,195.6887786021021,187.29835234411314,192.3689349082038,209.13338230799275,190.1639853264725,181.91928627501278,180.48904293654437,191.42444016227103,199.6703816121472,172.11281755462844,173.88978687766388,190.8027089031632,170.43470213295677,172.6944037065129,167.2158365388673,181.5990260181971,170.11151636640312,181.86757751852303,176.98504254645823,178.12927515590093,180.68850422514947,186.56732346524427,190.92529583462004,202.1682926889535,213.29238014770579,221.02694906663,223.1305410823349,218.9957629589341,223.69117452212555,218.13455516334213,218.57014167559294,211.41831547471497,214.45727669131213,215.02596454980488,211.0851496462543,210.27607092461784,204.1724517728299,205.12087422296585,198.54381800833943,190.53879152300107,195.4222684100909,201.96439888886505,211.60976996371184,215.2927257277322,212.8615229257909,204.61512289748669,212.92052769446136,221.4239145481936,225.2520491800497,230.23160540652566,233.18469819974396,239.3504335516079,240.79296407498103,238.4171025370629,236.744787948149,225.7663821346689,216.8444910114439,211.79789691859398,198.82865857400964,193.5298579588483,197.1324855583273,186.44469995533075,187.38189427286417,181.97298147424863,155.87282132758162,156.00431643024626,172.80594234512617,162.03419691934755,175.5815751931628,166.6529639043901,171.78763199496473,186.86575910418196,186.6485397008446,192.5290817643169,193.11457260425905,195.60325870514276,205.36960765005261,197.31269077949773,211.49441552334883,209.14771507351048,214.26572774080267,211.932034989167,209.46179760385223,217.03316443994805,222.51416163615278,222.94172504211173,219.60351446690888,220.36771061919546,220.50555765661386,210.16244336999415,213.73535672112627,201.4558277682125,208.42833301213963,203.6133662276017,199.83041443750028,198.72656327141215,203.87672383097282,197.29845228521606,198.30611571627645,196.39141384874873,191.76310280187988,200.01342545511477,196.23584801060704,199.26601996599436,188.2799841236079,209.2968475044617,213.5147810371222,208.42933514647717
160,2001-04-12 14:51:13+00:00,,,,157.3688577605479,159.52636052780468,176.1272976618188,166.6341845914552,167.67847622806283,160.6064748225497,177.7927932707384,176.94721721986303,174.58999764494058,176.94700008964844,172.41749093325043,170.9689931513314,179.9267405924238,167.8559657784134,180.28612596601326,188.82896724129196,162.33568724712998,156.12305419385308,170.09468904001932,176.47665212593276,173.19071620548078,161.2342966198825,160.3527083969945,158.2197463685631,154.4609079637074,155.9470627026114,153.25693130152564,155.92073657875224,150.97466709557284,154.39391668219992,154.03501028393111,151.2274548739765,157.5026510204506,165.62965003611302,183.60023351932415,191.44716084819973,194.96062236135137,197.54093422419317,207.3034647337951,199.82430039791555,202.30265785103302,197.12857456293523,201.2242410624222,200.30915303618298,200.68020108878213,196.96768202261418,194.65070760055494,192.8036134051908,186.21917688766925,189.69552614843445,180.92177646026136,179.9793467894952,184.52300324110269,179.5517122482973,198.22954293524285,198.86684572889408,193.53190188972025,185.55119530792615,194.77037171052098,200.40297042427272,203.79838099693833,207.77311382909758,211.3511538142865,221.9702758838926,224.11143200927836,218.77914811276838,204.97632299908867,199.8517174656753,190.37104982740806,180.82988141882458,178.695757954542,176.8145070206737,175.3091231701374,165.01077604650328,166.56985454153119,159.09675626426736,136.2830491964042,123.59044334586271,149.6547567429735,147.37972880204853,150.22889549356267,150.25147816057518,157.1536030542681,163.8726762977466,168.7047172969784,174.7886440327653,187.6387011695121,185.5385052770303,193.64678208996412,182.97089947396296,190.53738419920936,188.67524336697193,179.79101364152206,183.2120362470505,189.2903693297126,187.4016283749505,198.9128112971581,196.82366921354003,196.2536150144492,198.49890859957512,190.63988165036156,184.0632716535644,177.99415648766131,177.62267535951537,179.73123830612076,173.83296026786815,173.10885958224725,178.68865352108529,176.97666876632007,170.91036251549036,168.5877186263739,168.59464946027163,163.6913370513107,174.8298874598771,173.95143205947775,176.2858826865101,171.8339825644806,180.24110057930693,192.19644298638474,177.14649458148233
161,2001-04-20 15:01:27+00:00,193.24687198242586,179.1571305487563,152.77760702036585,134.24215364120104,154.3786502392995,,128.1238650086184,148.31333425688547,137.1511286020564,173.89560997881966,174.5935828011627,172.5850528535818,176.89204816533072,182.66235950063805,166.10085682666553,173.65131013059874,171.77940210087598,186.6203187179557,192.3830196439293,169.60326470348164,175.94279538717004,176.79185912832824,179.20778592472286,179.43391739431166,178.81606946517795,153.14221652868787,169.087751424467,163.39759595557564,165.92173159734745,155.610042853564,171.7481894566539,171.18425529794243,167.43731710731674,171.83361745255345,170.84528145345575,178.69373634710573,181.1290520806742,188.54019069169047,195.86371143175944,204.3844693118217,212.1408960685784,214.5939330283269,206.00723939798746,209.38138326369562,208.6087922915488,209.00464560396287,207.207518582081,207.77762459658516,209.20072209469487,206.1247073897116,206.8156394919316,199.2798927897325,199.65971844235548,197.4536018456547,197.97617569070906,196.7597511215236,192.1065349104307,205.28209191445137,207.08356891398063,206.673911565164,191.47256038127654,202.5124943953957,209.29680935767007,214.65648339407625,218.45933885711565,221.07039191939512,232.20251298959306,237.81221904354194,237.66363157397757,228.86073304774803,216.4104729402838,208.74318939618792,204.99851659997302,195.575507344087,190.63755687954023,187.77947898294985,180.8777876339525,176.5998435234247,168.452670655823,142.92858094940527,133.71964780652775,154.5759065091855,160.8758757288304,170.83506650249177,173.34810160348638,183.1284572119283,187.8504921112248,185.60365759653354,189.10799575946868,201.05430481853824,204.39835460828743,200.54179871064264,204.2361355561286,210.69218607671706,212.80713409101804,210.3886030318069,207.23808513329078,215.15303359443607,216.52456951598828,220.0591791661936,218.1548467360109,218.50729622945477,212.16131843510868,209.33286481801304,203.37580488083603,197.79543754288323,195.77772608351898,191.8422835812387,191.8474917499009,184.11888699392352,184.84750993147,185.32290884402653,185.84539284513065,189.12776256475973,188.42009860864897,180.6610928398007,189.18281938269496,190.89843120460753,191.16690863787215,191.14660726523687,198.95504461679297,204.5329858075849,189.08278221587733
162,2001-04-28 14:51:06+00:00,,,,,,,,,,,,,,,203.96380875809245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.15641525839345,198.87779183789047,188.45281765872784,204.68138508410527,193.35920797127648,179.74006744629554,174.29979680111526,176.0986111457928,185.32691568184913,188.51321388251998,183.7596951612733,178.68697686115593,188.29570062481622,194.73596528728854,199.73233079869283,208.04526323963455,212.825797354903,217.07046367657313,227.5819232441545,224.16221134890247,205.07012367216726,212.65111359794452,204.1437757415516,190.22978768996347,183.2251677094631,183.14730552064486,178.4445335222436,175.70785992535573,166.37481274447222,156.98758820507277,141.7099689806794,122.36773768992052,140.565742635236,141.13351647967713,154.4434264465869,154.5245630438347,160.29088261624236,169.65881361321448,177.00825144069205,174.292663507866,183.01626649896264,191.1565278783009,194.79404496904647,190.01818495607637,191.15623051701238,196.78953636941802,194.090802434723,191.6731665253404,195.52469029998286,197.88955753384167,192.53183084420797,201.86349440838677,199.8496959023032,195.68897553867566,188.94816776941323,184.59504788246065,182.4844021389822,179.3816601170523,179.83291801669714,182.31140852071835,180.22360489873302,181.00186627562977,176.7572577710588,174.1191178222667,170.17667062483395,177.02968124822306,165.48727900344304,176.76417518176626,174.57760969297325,180.52634127536072,182.47025999164035,192.67562170858298,195.712407287529,183.62349047423893
163,2001-05-06 15:00:59+00:00,,,189.08201344287994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.47410462332556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.15960167435577,,,,,,,,180.78461900426322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2001-05-30 14:51:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,2001-06-15 14:51:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2001-06-23 15:00:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.76468762308113,,175.43492986790926,183.5055719328881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.8775731812188,165.07029959042862,,,,,,,,,217.1568648802027,178.25626019896072,,,,,,,,,,,
167,2001-07-09 15:00:19+00:00,,,,,,,,192.52963409518887,,,,,189.17695130898056,,218.9069534910833,,,,,,,,,,,,,,,,,,,,203.51677172491912,,,,,,,,,,,,,,,,,,,,,,184.75992381007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.99526623907877,188.97170734826454,,,,,,,,,,178.43874006455437,,,,,,,,,192.26575562954667,,,,,,,,,193.6758562350435,,,,,,,,
168,2001-07-25 15:00:11+00:00,,,,,,,,,,,,,,,,,,,,,177.4549738662467,209.22000762815955,,,,,,,,,,,,,,,,,,,,,,,,,,247.59393021010627,225.67290084492737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.57151004286806,,,,,,,,,,,168.29596305838123,,,,,,,,,,,,192.52891218834387,,,,,,,,,,,,,178.35510068928457,,,,,,,,
169,2001-08-18 14:51:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
