,dates,usa_CA_0052-0000,usa_CA_0052-0001,usa_CA_0052-0002,usa_CA_0052-0003,usa_CA_0052-0004,usa_CA_0052-0005,usa_CA_0052-0006,usa_CA_0052-0007,usa_CA_0052-0008,usa_CA_0052-0009,usa_CA_0052-0010,usa_CA_0052-0011,usa_CA_0052-0012,usa_CA_0052-0013,usa_CA_0052-0014,usa_CA_0052-0015,usa_CA_0052-0016,usa_CA_0052-0017,usa_CA_0052-0018,usa_CA_0052-0019,usa_CA_0052-0020,usa_CA_0052-0021,usa_CA_0052-0022,usa_CA_0052-0023,usa_CA_0052-0024,usa_CA_0052-0025,usa_CA_0052-0026,usa_CA_0052-0027,usa_CA_0052-0028,usa_CA_0052-0029,usa_CA_0052-0030,usa_CA_0052-0031,usa_CA_0052-0032,usa_CA_0052-0033,usa_CA_0052-0034,usa_CA_0052-0035,usa_CA_0052-0036,usa_CA_0052-0037,usa_CA_0052-0038,usa_CA_0052-0039,usa_CA_0052-0040,usa_CA_0052-0041,usa_CA_0052-0042,usa_CA_0052-0043,usa_CA_0052-0044,usa_CA_0052-0045,usa_CA_0052-0046,usa_CA_0052-0047,usa_CA_0052-0048,usa_CA_0052-0049,usa_CA_0052-0050,usa_CA_0052-0051,usa_CA_0052-0052,usa_CA_0052-0053,usa_CA_0052-0054,usa_CA_0052-0055,usa_CA_0052-0056,usa_CA_0052-0057,usa_CA_0052-0058,usa_CA_0052-0059,usa_CA_0052-0060,usa_CA_0052-0061,usa_CA_0052-0062,usa_CA_0052-0063,usa_CA_0052-0064,usa_CA_0052-0065,usa_CA_0052-0066,usa_CA_0052-0067,usa_CA_0052-0068,usa_CA_0052-0069,usa_CA_0052-0070,usa_CA_0052-0071,usa_CA_0052-0072
10,1985-09-21 17:57:55+00:00,150.17122625586362,152.04071137242303,148.6600403114199,151.7427449498523,150.76791707093145,154.04343080902456,158.55483334902252,164.41365623415095,169.4948012340716,177.3062423704838,187.61068983734629,194.6538058101928,192.91531598094355,193.405020689259,195.97777184085933,196.712929472441,193.8043956169561,197.6715680751193,200.22014786385054,199.6955429453907,204.9361765016006,209.8711929134208,211.54361782389174,212.25835118984634,215.97011305905528,224.63255783897733,232.89114821278253,233.02206365838356,225.39062376869515,220.80828496811486,213.28824912303253,206.2823663940179,193.137884870661,183.67543411599212,177.29868119881934,181.77923612444744,193.3104854863725,202.01205570377795,204.86285100316218,212.55879904483513,201.42080839826264,189.3238767959781,184.1447710068084,188.88725098512157,191.8040929642778,199.53420741669032,211.6102501708046,241.3752382776743,252.3237506761439,246.0399509348116,229.00524737186862,230.4394029705606,236.77463496436022,242.08388416267277,234.74371554749723,234.17950168657404,227.1148886782965,234.0194550563141,244.01872399498404,271.9121766598174,292.6253860411741,328.9316623910689,364.17575256557745,370.029581657873,365.1451126352656,349.39299676540355,336.1240653631088,326.0378488553847,324.6847454525388,322.0551892545849,319.9037720876041,301.2503048615014,273.4226767648439
11,1985-10-07 17:57:46+00:00,157.26488382564384,160.5685423045652,158.90441829013733,153.86480458031824,150.74933413381706,149.17054564608355,158.14927257594897,164.9243810510784,177.52883394249375,180.42451198160157,186.4249384024515,188.72064136175817,188.9451838038135,188.52557946101223,189.30750502839635,190.2207516141185,196.92698388238801,196.44380079864015,199.4255493348865,203.0887402073015,201.62393292599037,209.95756973184544,208.56966452006537,215.12604361177887,213.947899238438,218.44384298026995,219.78292698331063,222.77366672466007,221.2689585102376,216.58938550400325,209.88650634063205,204.98865571558133,189.32791249930858,177.7400592785075,173.63269402674376,179.5550431978878,190.28026675797753,193.39861141006145,201.8245005672954,207.40802760098993,202.6961300866541,182.1393717856663,175.9757487861628,182.85284947053484,189.05385045635524,190.95320581145626,209.41827312984947,240.03336602908433,250.1899221660493,256.89240320384494,234.6393119506878,227.70553114466765,234.92226077539914,234.3664592423669,226.7918415990424,215.65554358785064,216.90496022906538,225.4594413650987,238.34242224105824,254.3651237044024,280.32483734224326,317.46161228155626,361.40983457161155,376.0816826889988,365.14235019010766,345.57443994721893,338.60889939138116,320.3916139979687,321.055431455487,323.9239743036464,318.1504268240308,299.7390888590023,274.78977342353994
12,1985-11-01 17:51:17+00:00,142.35676893993315,139.1106420965212,134.7662070656928,136.61272844346036,132.7809377532439,136.89386213588804,155.09162769993003,158.51642961194682,170.35001774765288,172.63798988854015,175.40513651869713,182.28724086854555,183.8868647665231,180.3559925961834,183.00266736041317,179.20923997717614,178.26089288779758,183.09051206724573,180.62372043829316,,198.2578955761145,203.36834741915243,203.58409301036212,205.71000361289637,203.82381902437572,212.0237151228447,219.87335338278965,219.80264175432328,212.29280652220024,207.9472653138419,198.62164975722558,182.6537190465628,176.95718228399608,159.9202108265055,160.11763466410125,165.67314557330315,187.70164922226365,195.71217936925956,200.7069380057103,214.86447535563644,201.48089259672633,180.94872796172518,174.933219192188,183.87164385965804,182.5322106838266,189.5226205084583,205.6468282672268,234.74732140728386,245.19682035479303,236.23759933553873,219.28186353930238,215.36664413613119,226.07793067307517,229.97513897297682,224.49141078340642,221.45468077283715,223.57205254243095,231.75038074917043,242.93753846447953,261.5737556951599,284.62842255453535,312.4783365513415,347.4549077371297,357.8078711107105,353.5412258386066,337.4248471064054,328.9708658539866,321.3196746386674,311.42311201371996,315.7273941075117,313.8512999015775,310.15608872331535,278.512123693319
13,1985-11-17 17:51:01+00:00,153.768161835157,148.46754021385175,147.84977899799412,143.44887811405061,141.16333493497285,142.63157461797903,152.81698847622576,159.55247193373634,167.88634929002023,172.53174535818965,177.9384184643384,186.8384550066089,187.58933520749383,189.52114473373186,192.71357846880693,191.73289834323447,193.37052432570158,191.9785770460778,186.26772500917795,188.82363902470394,195.14312548705874,197.32478030680096,199.8744696288594,198.24678496379397,201.915111069856,220.41057100530315,226.24219472093046,226.57550200837218,223.38099259077842,215.72328740187405,206.95543313966482,197.5245143597229,185.45473251579875,168.78387091544636,166.0946036067031,171.5185469818962,181.2414380872621,192.0178059155764,193.98748664841378,205.10391845884857,190.01665511230874,181.34609033987746,181.79722561109872,187.8306780719234,195.07958690760125,200.068504035317,217.15536403567802,240.80481839674633,257.4821669160726,245.65637430292492,226.57940172529874,217.9178439187208,221.39224000124366,218.46678414420575,215.17527203259652,207.61972391866803,209.98361249048125,223.18571486050985,241.43100019157862,266.0229088489044,285.19862169873716,325.52260594474933,352.7731866103871,361.73633106094854,356.3443929520009,344.58873633198334,336.0659470919089,320.783710870844,311.8300889031274,313.18992597406697,312.0389709148923,296.2921494506183,274.29366735032374
14,1986-01-27 17:55:50+00:00,145.02089340514243,150.86580264083108,147.93276888946733,150.7634043707867,153.82365467483163,158.5004971152457,163.19188833639225,167.79214304995216,173.16723626399133,182.44298342143793,182.3207757856025,186.5659173214941,188.0478139815624,185.30166220070623,186.75948469430534,189.8980403344956,189.58677484404916,186.22371872492982,195.03103041760133,189.68892787299978,197.20751747210068,195.94391373841827,198.35017509898782,202.97269194555898,211.32899622577293,213.93621565489886,215.3321914387219,223.5243310484131,216.5869228918129,219.15392824910168,212.23612030812052,211.488037910008,205.66423741979094,192.71475552174772,181.88529936360777,170.94581997961978,170.8446256899048,166.7914603627056,178.97745486708442,193.34818527294402,205.59350007566783,190.4254030248942,194.04817380458297,212.1827656327213,219.3487041127472,220.4088661920823,225.5043710552653,235.68909162778533,234.7098337799359,220.99571161757038,202.21427567286622,200.82258522398647,214.6509966308017,226.32001268471151,234.15770980489077,237.56548661388717,262.470555962168,266.65137678551497,275.70089484660446,279.48226122297854,281.4427191740969,283.61449435733505,294.253638515758,297.924252194152,298.8966105378315,299.9785944203246,303.63983028667343,306.1324892874085,304.6577802520223,301.9888599271062,302.2370888561609,296.6117144001288,287.43844926733976
15,1986-02-21 17:49:05+00:00,139.4931885301628,136.4032836709606,133.56421222031065,140.8537479134717,145.3250001691202,152.08900864600332,152.36667323018676,155.8201038224296,161.76978560401858,162.0001890138139,165.0518577224162,168.26731765778365,174.05616703716225,181.957424540906,180.82219772059653,183.74498935379688,188.30833613420847,191.74381644770432,192.01460625377325,184.52833619773554,186.47659751120437,186.98218838994836,186.9992917328033,186.45862221839386,197.7281238323179,202.85890637032887,206.39392473791207,206.97963271043082,212.67276718554064,212.00287843025444,206.23112144310446,208.63208217004905,202.1150153644311,192.17954022465688,181.641199132289,169.0887461567491,163.9776291794202,166.12767169299164,172.22062590209507,186.20541849928762,200.4086869907435,194.22912436338328,190.41860834542234,199.24719560620957,212.61799059744214,218.70129528303795,217.80253779356707,225.54279622554958,210.85153849771814,200.0461452746398,187.35517905252618,195.93740559516272,213.8724661734188,226.36607072748916,231.06573229538287,239.21419439766987,257.00623327105666,261.2383599294105,258.11966451696094,255.86450593459804,254.19475970157308,256.2581573594614,259.4735427056082,263.4449477810769,269.796674612802,276.40730731632635,275.29276866656704,279.38500587152146,,,,,
16,1986-04-17 17:54:06+00:00,144.9663286374431,144.34070608034193,148.82769591420183,156.10363294401878,161.0768475188738,164.17884395932094,169.87234610961264,178.169690180582,177.65513489220075,182.10889660128933,183.97473900897478,191.9332252268414,190.19089483472334,192.58423628848277,193.0639329781606,196.66104564705896,191.3687074135565,189.2675488475877,196.46899898701173,197.66846415572067,204.61660165689443,209.269911028786,217.58352423008736,221.1399103798701,225.04283778851584,231.50946453411586,236.24447338711389,235.9822929300608,227.03529979416126,216.96833348639234,214.66779583479484,207.80606938089477,202.14656350362566,198.54641942798705,202.06298751174927,196.58061513513957,191.12885678056833,189.47943766557944,193.14083649776845,202.63890750757648,205.47706946841154,202.70715294334263,206.4214287609845,223.83992859089494,224.53642128641846,223.0564354029036,222.57473573574998,232.8231048017436,224.79180978999182,219.16837282339355,212.83786504264083,215.08276225777928,225.0638961204865,244.38463462412642,258.8716696467513,266.69823612993906,279.5344485124908,284.4877657121216,281.2949591002158,273.89581899273185,277.31935682761997,281.30001114382674,280.46076845880253,276.91394533727794,268.11413241215325,274.89922871662327,275.0777004114906,277.17066362476623,279.3086290527427,287.8160568523495,287.953439418435,280.1056572189461,260.38176093525846
17,1986-05-03 17:53:42+00:00,145.2905973123047,140.04461104385348,141.19115355931814,142.49267617621308,153.26224819660348,153.69189744934394,164.50595632581997,171.07702450610654,174.10245258081676,178.40943561762361,181.48193178756122,186.0269744017242,185.46983862058215,188.91646660024253,185.71872366126917,191.3020870506304,191.53061301673443,190.2401336066462,188.54264716713948,192.2230855669241,196.47249051482004,199.6735564647825,208.66848369529296,211.51205178646865,217.51228243618255,218.62707667354863,224.50265731950228,221.72467603721344,221.4555002238754,214.37648477751515,208.3742446533616,210.4964361811749,200.24389372182122,196.43639707635106,188.6891955815786,186.75514374783072,180.1835866104949,184.3490257481251,190.26393761621605,200.37670505226797,200.09485805461793,196.68781062789208,199.93652816382962,213.70652942444548,212.70250947981054,214.18837479207008,222.73965979049905,230.04611764619565,230.19814726502352,220.5539918770761,208.32766502636503,207.17515310843822,215.5467975156641,230.48089156318974,247.2473377681809,252.61261713509396,269.8196940920635,269.28756593744833,270.1777912638952,267.9392457964547,275.78678142301624,277.5002207002857,280.1656001439554,273.10654531276623,269.4202730158264,265.6353871127168,271.2016349065876,273.733997253544,276.75835699007314,276.1663813770888,278.7835835332688,268.30529453471047,248.9578564662004
18,1986-05-12 17:47:17+00:00,142.70471095813792,138.68467794199114,139.5172726476077,147.3891306793356,151.09167901693223,150.2927851246128,162.2933284276143,163.74308819981258,170.00184362519585,170.26514550950307,185.84711669469067,187.12887148593651,189.0055905205329,191.3743902534132,188.2975040251391,193.9816441958807,193.1641554898154,191.18743758777453,188.15755145549443,193.6054108724963,194.36310367722166,198.65750399749743,203.18194590081953,207.46852688128922,213.80315748106037,226.11936383523505,228.7663019072612,232.03945275342107,232.2631611633036,222.41244753334502,215.87578703618442,210.27989307261385,201.52530948118266,190.8613764076611,186.2263283292592,179.06881127669084,183.30256868188783,182.04727351780315,193.68663572914352,200.55327276391483,203.87921813960264,203.88294550824907,205.79879360259673,220.38335072105082,219.40611977132028,222.07673176142032,223.67197299800824,235.91682072878012,234.27333654557518,218.9482020661629,203.75483195596968,205.70281542157295,215.89022379737625,236.09719484856143,250.83802438489172,253.79862511265327,261.02818725555403,261.2234200593681,273.8904552266758,269.97587273301053,278.1154055072134,286.29415715965547,289.0545012871835,281.3150104788861,272.65993401256986,266.1581306503968,264.7350105193826,270.47360220081265,275.183051974086,274.81737216173565,272.56084257435833,263.5453877620516,240.31236804738546
19,1986-06-13 17:46:21+00:00,146.03257873207792,141.49760772930233,152.08374198315536,151.18388336028855,163.07366637663114,163.5320595096675,172.59788302200124,178.42830206868217,181.0890796499438,188.1749214854388,185.88913356111556,183.62909317087514,185.03401877949744,187.39407759714186,191.68848185532397,189.6160856360763,193.79064425243186,196.9139371777783,205.65998498675592,203.9112599177356,206.9844189114043,214.51479290934068,219.02138383104682,226.43748395463854,229.8752245429001,229.17167380233792,232.25646089287494,231.0657498775126,225.40014149923604,222.56792609350745,215.45975347902603,209.5434298550641,212.12468636048877,205.3533968442552,196.88318856321158,192.8832773265999,196.28606344152624,196.2151807193635,200.72927140690166,213.10182854184387,216.02448900293786,203.491112757753,204.75660021488687,216.4442570751059,214.26556501079628,221.5981319770019,229.2692206727907,237.45817973663637,237.58495715058552,221.7579593576834,217.95759041748656,218.61994717961855,231.75138303052458,246.11097834660168,256.8592595691455,261.0307450563436,268.18736683541647,275.70228265181584,273.69222787913384,270.06945558399974,276.824230768747,284.1477589673506,288.69255275062085,283.8605858713048,273.360612566387,270.7667212723957,279.84171592083294,282.4104647794218,285.01945281393716,280.8539028484984,282.2588101031643,266.104724384987,248.6362470575271
20,1986-06-20 17:52:18+00:00,143.40162682046866,137.64674033500808,137.60563061919402,140.0558113404398,148.24221080485836,148.97304844165325,154.49300946102267,165.80931286194402,173.6174507778838,173.51504897303573,178.67032141838922,177.90250052889598,177.78059501107987,181.33632565194864,181.2204330237679,184.1704327612632,184.3989052391575,185.83464901953468,184.30804373138477,187.3072135363479,193.51837566037617,196.64045017331352,206.1059031361475,210.79937682153854,215.4727560182003,213.5465945422751,216.16063962670654,212.24046515833567,211.94795270757066,210.4641245782742,207.48756582794766,203.43215538556035,192.9925553252691,179.2014232103069,171.783885137307,171.3614793567889,172.44984897129945,177.20543540827475,181.00892960462295,204.02752145430907,204.8865150841924,192.1398091873264,197.25340424760165,207.26311595485504,206.60545073034547,210.91441531693556,215.78330038101956,226.97256525163075,227.42797242726743,209.13142043034202,194.55866257387163,195.59631262138265,209.191389246308,226.88030472308503,237.72741735084463,249.11376554227394,253.6158229704837,258.0945032502295,259.8629021441701,256.5340656994198,261.3264943525145,267.6812598775699,277.4748803915589,272.14223570590747,268.3777016774535,263.2231161308478,262.93077978958627,264.05443454008923,267.7922967173767,269.4775997686237,271.81098226848036,258.3552837951265,233.37546759786287
21,1986-08-07 17:50:39+00:00,140.10240370748608,135.8771823506512,134.93179530760557,138.69057709358145,143.4928010215226,149.23386289096314,152.49510452813306,163.19002316828568,163.84717988047242,170.5835720160211,173.53844512511412,182.80088882324213,183.5497941887785,183.8950522851059,184.8242963358485,185.9472593355856,185.55137723519488,184.0983676288201,189.02959275219027,,202.17766219833018,204.5920749282035,210.17706151965024,211.98372156568638,215.4428698022142,218.2297604976717,223.55343225013917,225.22441425076215,221.84805507276326,220.76691407035446,,,,,,,,,198.93575870503986,205.36707357664227,201.14402532958997,190.9721460153396,193.09373931751688,206.2359901207597,206.4307611087237,210.2397264152197,220.61333477613556,240.32497835578044,246.05330074950476,229.6199653858103,203.2309455876458,202.8781069026287,216.12978079584622,232.41094592331334,242.14846346803984,244.92519405256542,241.62920942265902,238.65155089946887,242.25118413831763,248.1577573679204,262.58027519288356,292.7814396990726,312.8503385665738,307.94796697493945,283.24006487774875,275.3705734369878,265.78775525242054,265.27648001673765,267.422612132141,268.4842430979605,264.6733687110914,247.97565264649154,226.81272419090777
