dates,nzd0332-0000,nzd0332-0001,nzd0332-0002,nzd0332-0003,nzd0332-0004,nzd0332-0005,nzd0332-0006,nzd0332-0007,nzd0332-0008,nzd0332-0009,nzd0332-0010,nzd0332-0011,nzd0332-0012,nzd0332-0013,nzd0332-0014,nzd0332-0015,nzd0332-0016,nzd0332-0017,nzd0332-0018,nzd0332-0019,nzd0332-0020,nzd0332-0021,nzd0332-0022,nzd0332-0023,nzd0332-0024,nzd0332-0025,nzd0332-0026,nzd0332-0027,nzd0332-0028,nzd0332-0029,nzd0332-0030,nzd0332-0031,nzd0332-0032,nzd0332-0033,nzd0332-0034,nzd0332-0035,nzd0332-0036,nzd0332-0037,nzd0332-0038,nzd0332-0039,nzd0332-0040,nzd0332-0041,nzd0332-0042,nzd0332-0043,nzd0332-0044,nzd0332-0045,nzd0332-0046,nzd0332-0047,nzd0332-0048,nzd0332-0049,nzd0332-0050,nzd0332-0051,nzd0332-0052,nzd0332-0053,nzd0332-0054,nzd0332-0055,nzd0332-0056,nzd0332-0057,nzd0332-0058,nzd0332-0059,nzd0332-0060,nzd0332-0061,nzd0332-0062,nzd0332-0063,nzd0332-0064,nzd0332-0065,nzd0332-0066,nzd0332-0067,nzd0332-0068,nzd0332-0069,nzd0332-0070,nzd0332-0071,nzd0332-0072,nzd0332-0073,nzd0332-0074,nzd0332-0075,nzd0332-0076,nzd0332-0077,nzd0332-0078,nzd0332-0079,nzd0332-0080,nzd0332-0081,nzd0332-0082,nzd0332-0083,nzd0332-0084,nzd0332-0085,nzd0332-0086,satname
2008-05-16 21:51:02+00:00,370.81,369.64,372.99,,,,,378.69,378.11,375.03,371.82,365.89,374.03,368.55,376.03,371.09,377.27,,,,,368.68,370.58,372.87,373.81,377.85,372.82,377.98,369.52,369.69,,,,,,366.28,369.24,369.39,375.79,374.76,378.23,375.72,370.20,363.11,,,,,367.13,371.26,369.47,382.29,382.84,377.08,374.64,375.06,367.82,,,,,365.19,369.94,368.55,367.09,364.87,371.42,368.53,365.07,367.18,,,,,358.83,366.21,362.33,367.14,362.21,367.83,365.54,365.75,365.88,,,,,L7
2008-06-08 21:56:37+00:00,353.77,,,,,364.41,369.28,370.44,373.30,363.66,363.59,357.92,359.08,358.29,361.74,,,,,363.99,364.85,365.68,368.12,363.91,360.42,364.46,368.12,370.61,,,,,367.88,366.84,371.38,371.87,364.53,364.08,362.16,362.15,365.87,,,,,,369.08,369.93,368.12,362.58,357.34,366.08,371.37,367.81,367.51,,,,,361.94,362.23,363.87,365.09,358.75,354.61,352.24,349.97,355.51,,,,,357.06,352.55,358.21,359.51,354.36,359.09,354.82,350.60,347.45,,,,,359.69,354.56,L7
2008-06-17 21:50:45+00:00,376.29,371.62,,,,,368.50,375.28,376.02,368.31,372.40,373.72,370.38,373.30,377.72,383.25,,,,,365.50,367.20,367.97,369.55,375.30,380.06,379.95,376.31,375.55,,,,,365.77,366.83,367.57,370.29,378.20,375.62,377.60,382.34,379.81,,,,,,370.19,368.84,366.91,368.82,377.20,391.33,386.55,384.40,379.34,,,,,358.59,365.58,358.56,363.88,369.33,365.19,372.69,369.92,372.08,,,,,356.21,366.01,361.99,365.83,368.99,363.53,366.29,365.74,,,,,,359.11,L7
2008-07-03 21:50:11+00:00,359.14,,,,,,,,,,,,,,,,,,,,,,,,,361.07,353.42,355.00,346.00,343.88,,356.15,357.96,354.82,,,,,345.79,345.72,348.15,347.84,339.45,308.96,,350.49,349.41,349.46,,,,,354.79,351.27,348.51,348.24,345.00,345.50,341.12,342.44,336.69,,,,,342.18,340.99,343.44,342.76,344.38,337.18,337.90,333.43,335.72,,,,,335.17,,,335.44,343.88,343.72,338.18,343.36,341.99,L7
2008-08-20 21:49:46+00:00,354.47,358.76,367.49,360.55,358.56,362.06,362.99,,,,,,359.15,357.47,362.38,365.16,371.88,358.78,359.05,359.15,357.72,,,,,367.58,371.23,367.47,361.63,356.93,351.60,358.64,358.70,357.65,,,,,,364.68,358.44,359.92,356.93,342.93,347.57,356.15,358.02,353.91,,,,,369.32,367.28,368.69,366.92,351.67,357.94,357.52,360.47,355.30,,,,,360.81,364.42,360.88,363.76,360.28,355.42,358.15,352.97,361.63,,,,,357.90,355.56,359.74,353.67,354.78,357.38,358.54,362.98,,L7
2008-08-27 21:55:53+00:00,365.67,371.91,373.79,365.75,,,,,369.46,367.86,363.40,367.45,365.87,367.71,370.97,371.92,372.86,,,,,360.05,362.20,343.37,329.38,366.05,368.39,373.25,365.47,363.52,,,,,,363.93,367.21,367.93,370.57,372.17,358.75,354.55,350.60,346.97,,,,,366.50,367.14,361.62,,,,,,,,,,,363.29,369.53,366.59,362.36,362.52,369.61,363.83,365.94,364.34,,,,,,,,,,,,,,,,,,L7
2008-12-17 21:56:20+00:00,,,,344.62,350.05,349.84,355.18,349.52,353.25,349.86,346.01,348.31,349.36,,,,,345.34,345.28,347.17,350.47,348.73,355.71,356.44,354.15,358.80,,,,,,348.12,351.75,348.71,350.40,352.04,352.44,353.07,349.44,351.62,,,,,333.96,347.60,349.78,346.88,349.64,349.67,353.35,353.84,357.65,,,,,349.37,347.32,344.91,348.07,350.06,349.97,350.68,349.34,348.86,,,,,,337.35,344.00,344.85,351.60,355.67,352.68,346.59,351.27,,,,,347.14,346.80,346.66,342.36,L7
2008-12-25 21:51:22+00:00,382.44,389.87,383.77,368.65,372.85,373.53,372.24,379.70,374.24,368.35,364.14,363.40,368.26,369.73,371.37,380.54,382.14,375.16,377.93,370.08,368.04,367.70,375.11,369.33,371.45,371.62,379.50,373.05,363.66,365.59,372.46,377.30,380.99,381.47,375.55,382.29,379.50,371.88,372.35,377.03,382.57,377.87,373.58,368.77,378.02,382.19,376.17,375.01,372.30,380.04,367.26,372.55,375.08,380.94,372.43,372.92,368.03,372.32,369.26,370.63,371.85,375.37,376.97,364.05,361.00,357.38,362.96,362.12,360.00,360.43,366.30,369.23,363.27,363.29,375.54,379.00,366.06,366.56,360.69,360.32,364.08,363.42,365.31,366.36,372.68,374.21,363.79,L5
2009-01-11 21:50:20+00:00,,,,369.44,376.83,373.58,380.34,387.31,381.88,382.86,379.71,376.81,,,,,387.50,368.03,380.33,377.32,372.93,373.73,378.61,381.27,379.76,383.57,,,,,375.42,378.53,382.31,375.00,371.30,376.55,377.89,378.58,372.39,,,,,368.47,371.37,371.77,374.06,373.89,369.82,373.12,373.53,382.10,,,,,373.69,374.09,366.77,369.28,366.50,374.89,379.17,375.10,370.68,,,,,369.47,368.33,371.45,361.33,359.56,371.75,374.44,370.25,367.00,,,,,366.70,368.38,366.42,364.66,361.85,L7
2009-04-01 21:50:55+00:00,372.61,375.70,365.30,,,,,371.15,367.19,367.95,364.12,359.73,367.52,365.26,369.27,371.34,373.63,,,,,363.48,362.36,365.75,365.10,374.24,369.53,368.46,366.69,362.22,,,,,359.45,366.73,361.13,367.01,366.15,370.14,368.19,366.69,363.09,353.92,,,,,362.35,360.32,364.28,368.93,373.84,374.46,370.38,367.22,364.80,,,,,358.43,360.98,358.36,358.80,360.49,363.89,361.62,360.21,359.81,,,,,363.35,364.66,365.64,362.80,360.59,361.84,361.67,360.74,,,,,,L7
2009-04-17 21:51:24+00:00,361.74,361.89,363.58,,,,,365.64,361.91,362.88,360.68,354.37,360.66,359.92,357.41,362.26,,,,,,365.31,368.72,368.49,367.63,365.09,363.35,365.89,361.25,356.52,,,,,357.17,358.75,360.00,361.37,362.14,358.94,362.40,361.69,353.30,338.30,,,,,356.49,355.07,360.86,367.91,369.04,369.96,365.68,364.50,366.61,,,,,359.26,364.50,361.58,359.53,355.77,354.88,357.28,356.26,356.28,,,,352.96,356.30,357.48,356.02,358.69,356.21,357.21,354.61,357.39,358.12,,,,,L7
2009-05-19 21:51:29+00:00,354.07,354.29,356.48,349.65,349.47,352.62,358.50,359.53,355.76,,,,,348.08,354.93,354.70,353.39,353.74,355.54,358.38,358.27,355.11,355.54,,,,,357.96,348.37,347.19,348.56,357.02,356.07,359.98,355.04,355.03,,,,,,,,,,,,,,,,,,,,,,,,,,348.87,345.37,,,,338.32,337.04,338.06,339.29,331.17,337.25,345.18,344.42,348.13,,,,,321.47,325.32,327.15,325.05,331.37,338.28,346.55,345.22,L7
2009-08-07 21:51:14+00:00,,,374.59,367.56,366.96,374.35,377.70,379.59,375.25,368.21,372.02,,,,,,377.43,363.71,362.57,363.32,370.39,373.73,372.87,377.70,376.07,,,,,371.38,367.99,374.05,370.96,375.74,374.60,376.98,374.18,378.93,,,,,,368.22,372.59,374.55,372.94,372.63,368.76,368.27,372.24,376.82,,,,,371.03,373.96,363.68,372.15,368.55,375.30,373.26,380.42,372.62,,,,,363.08,364.40,363.62,358.52,369.57,376.96,379.24,370.75,377.18,,,,,370.66,368.79,370.02,372.19,366.45,L7
2009-09-08 21:51:13+00:00,,,,355.98,358.88,360.22,369.23,370.50,369.06,363.89,364.84,358.80,366.58,,,,,360.87,358.28,359.51,360.71,358.05,365.78,370.36,364.13,368.01,,,,,,357.93,364.89,358.75,358.94,363.85,364.22,368.67,367.34,364.23,,,,,362.14,363.70,364.21,364.28,360.97,361.35,362.74,365.96,374.22,,,,,358.90,356.59,355.19,352.55,359.10,362.80,361.79,359.68,360.45,,,,,363.66,361.48,355.69,357.90,364.25,366.88,363.83,363.00,359.37,,,,,358.04,356.26,362.17,354.76,L7
2009-11-18 21:57:29+00:00,,,,,,,,,,,,,,,,350.19,351.84,,,,,355.61,350.63,342.49,333.03,351.92,367.07,,,,,,,,,350.77,343.79,351.47,351.35,360.34,362.63,358.83,345.25,326.77,,,,,,,,,,,,,,,,,,350.48,354.21,349.89,353.51,358.20,358.29,352.64,350.38,352.86,,,,,350.30,354.33,350.87,352.50,351.87,357.60,350.31,352.78,355.96,,,,,L7
2009-12-13 21:52:01+00:00,361.86,358.98,360.23,356.57,,,,,353.78,358.35,355.57,355.85,356.27,350.75,356.18,353.92,357.65,,,,,,365.68,366.27,366.03,367.57,368.22,364.72,360.82,358.11,360.75,,,,,359.66,359.25,360.93,360.26,358.90,360.37,360.72,351.40,332.95,,,,,353.26,351.96,357.26,360.04,365.97,364.41,357.69,358.14,355.52,,,,,353.38,355.96,357.12,353.39,355.02,351.38,350.57,353.20,351.52,345.01,,,,348.86,350.29,350.43,347.85,348.95,350.24,350.00,349.84,351.66,,,,,L7
2009-12-20 21:57:55+00:00,,,363.19,360.37,355.00,362.57,370.99,362.33,363.60,365.88,359.31,,,,,,366.19,360.65,357.56,355.91,362.70,362.16,361.85,373.33,370.61,,,,,361.04,364.59,362.09,356.39,357.14,356.39,361.22,362.00,356.44,,,,,,346.00,352.20,360.31,359.23,359.27,355.42,352.48,363.29,,,,,,356.55,354.67,353.72,352.97,351.41,350.43,354.45,354.73,353.30,,,,,348.65,347.52,348.77,348.35,349.71,354.09,360.64,359.60,357.94,,,,,348.81,355.65,349.92,352.58,348.94,L7
2009-12-29 21:52:18+00:00,348.02,350.34,343.96,342.63,336.62,,,,,341.52,333.81,336.68,338.51,335.82,347.43,338.10,345.44,347.72,346.05,,,,,351.55,351.56,358.99,358.91,353.84,349.25,348.22,352.52,351.76,,,,,345.83,345.34,342.07,346.68,346.83,352.22,337.77,314.79,338.19,,,,,342.23,349.37,352.67,358.96,355.24,350.44,348.48,345.19,344.52,340.42,,,,,342.88,340.93,340.57,341.60,341.43,343.01,336.07,332.65,338.53,,,,,347.76,344.64,339.74,342.33,343.55,340.25,342.92,343.92,345.61,,,L7
2010-01-13 21:57:37+00:00,400.22,387.73,371.94,368.36,361.54,371.31,369.42,379.47,374.71,375.06,364.87,362.99,362.53,357.14,367.46,368.62,355.94,350.27,350.82,353.44,357.63,361.91,365.04,369.53,365.81,373.66,371.44,370.19,366.32,361.50,361.31,362.47,363.51,360.65,360.12,359.98,362.75,361.11,366.92,362.79,365.43,363.48,356.93,343.49,337.89,356.02,360.73,353.96,351.37,355.80,360.09,363.06,367.70,362.53,366.41,360.15,357.81,358.28,354.88,356.04,354.75,357.38,361.17,365.74,363.44,359.41,357.67,359.62,361.45,358.59,348.77,354.58,351.72,353.10,361.49,365.32,366.43,364.96,361.56,360.98,360.22,361.47,359.08,361.23,360.45,363.13,355.04,L5
2010-01-29 21:57:41+00:00,374.88,371.54,372.77,369.34,367.92,374.46,372.98,380.09,378.53,366.01,365.15,361.21,369.36,371.51,370.25,371.77,373.69,367.48,371.54,369.13,368.32,370.42,373.19,370.89,370.94,369.61,372.25,368.82,364.49,362.95,368.40,372.90,373.21,366.54,371.84,372.81,366.60,370.34,370.37,375.60,375.71,366.55,363.88,355.36,361.34,368.31,366.44,364.93,364.08,363.01,368.47,373.44,379.35,377.58,370.49,371.72,367.27,370.54,363.47,367.11,363.96,368.49,374.02,368.17,362.46,362.85,365.96,360.67,366.20,367.14,365.57,368.55,356.89,356.99,367.87,372.81,367.63,371.03,355.25,362.25,360.80,362.07,369.43,367.10,367.29,373.10,362.09,L5
2010-03-03 21:52:42+00:00,,356.62,352.32,349.79,352.83,352.24,357.60,360.12,358.39,353.62,352.57,,,,,358.39,359.10,352.83,355.30,358.31,361.62,359.20,359.96,363.08,358.65,,,,,352.69,352.14,354.23,357.81,356.70,359.29,359.41,360.28,361.23,,,,,346.13,346.02,346.22,358.16,360.29,354.89,356.04,355.94,361.47,,,,,358.98,349.44,353.08,348.54,356.31,354.38,355.61,360.31,357.29,358.21,,,,354.12,346.59,348.03,346.73,350.03,351.46,352.41,361.11,360.52,,,,,352.23,352.77,357.03,354.31,350.15,352.76,L7
2010-04-04 21:52:51+00:00,377.74,379.36,,,,,371.40,375.06,368.08,365.58,370.09,369.39,364.15,362.82,359.61,367.41,,,,,366.44,365.34,361.40,367.79,371.74,369.77,370.99,365.53,368.70,366.97,,,,357.04,367.02,362.75,361.67,359.63,373.57,367.68,374.32,368.75,362.14,,,,,364.12,359.19,362.25,364.32,373.48,372.22,376.13,371.23,365.87,,,,,354.45,354.66,361.50,358.94,366.87,365.83,362.66,365.37,364.84,,,,,365.47,364.89,367.18,363.96,365.73,363.70,365.86,366.41,365.78,,,,,361.34,L7
2010-08-10 21:52:51+00:00,,,,,362.37,354.96,364.53,362.32,366.77,368.40,362.42,359.88,365.24,,,,,,359.94,357.84,358.40,358.16,363.83,364.62,368.84,367.60,366.98,,,,,,362.87,360.72,361.81,358.32,360.88,365.15,366.99,366.13,370.96,,,,,359.64,357.71,351.95,352.25,360.31,368.22,371.58,378.11,371.12,,,,,356.64,360.28,361.29,361.85,360.98,358.78,363.55,361.57,360.61,,,,,349.86,343.39,346.75,353.21,359.80,363.42,359.37,353.73,359.15,,,,,357.43,357.41,348.94,L7
2010-09-02 21:59:06+00:00,350.28,348.79,,,,,351.13,347.82,346.06,342.46,337.96,337.24,338.81,338.90,339.00,337.51,,,,,352.68,348.45,353.52,352.39,349.81,351.66,356.57,355.43,349.11,,,,,346.15,346.33,342.50,348.47,349.44,342.70,345.59,343.92,348.94,341.26,,,,,345.59,341.41,344.73,349.86,350.11,354.05,348.42,343.74,340.64,,,,,337.02,337.22,339.73,338.03,341.43,342.06,339.67,340.08,334.70,,,,,342.56,342.03,343.97,346.62,339.98,342.09,338.20,338.04,337.59,,,,,338.47,L7
2010-10-04 21:59:05+00:00,,,,,,386.71,392.19,398.52,396.89,384.08,385.35,382.94,380.69,378.85,,,,,391.66,384.73,379.82,371.20,383.65,374.26,373.33,379.78,378.74,373.96,,,,,376.38,376.83,377.54,381.36,374.92,382.58,379.93,383.14,382.89,,,,,,370.09,375.93,381.38,372.28,378.01,374.70,382.75,384.21,,,,,,369.53,377.09,377.27,377.68,373.66,373.57,370.76,374.34,,,,,,378.02,375.06,376.15,380.93,379.76,373.73,369.25,364.36,369.97,,,,,376.08,375.34,L7
2010-10-12 21:56:49+00:00,364.50,376.80,378.06,372.03,371.79,373.11,378.13,383.90,376.17,368.92,361.99,361.03,363.31,368.31,367.65,373.66,378.03,373.05,368.78,372.56,370.07,370.43,377.50,370.58,364.11,369.12,373.34,368.02,358.27,363.76,368.76,370.84,371.87,369.46,371.52,369.63,368.97,368.33,366.32,368.09,372.60,364.02,356.15,353.48,369.60,368.25,367.74,369.77,367.54,371.27,364.47,366.26,374.65,371.79,370.62,364.58,364.20,363.96,364.30,361.31,364.32,365.65,367.15,362.71,360.13,358.75,362.09,359.36,359.76,360.93,369.32,370.59,369.05,368.15,372.28,380.77,368.28,365.12,359.56,357.34,360.42,364.54,363.10,364.99,365.60,366.89,360.48,L5
2010-10-29 21:53:09+00:00,364.85,366.46,,,,,370.83,372.16,364.32,365.88,353.45,358.50,359.85,361.71,367.47,,,,,,364.99,362.21,370.62,370.60,365.27,368.46,373.15,366.19,360.36,,,,,367.09,358.83,360.37,360.44,372.52,368.75,368.38,373.42,364.84,,,,,364.40,366.05,365.26,364.70,367.74,371.99,374.90,374.75,372.06,371.39,,,,360.01,360.76,365.62,363.40,361.16,367.32,365.20,362.67,365.74,362.16,,,,,362.57,369.30,367.04,370.28,362.98,361.52,361.33,356.85,,,,,,358.47,L7
2010-11-30 21:53:57+00:00,365.45,,,,,,,,,,,,,360.74,374.03,372.45,381.57,371.78,373.59,,,,,369.96,370.98,370.46,375.45,374.00,377.50,364.60,372.06,371.36,368.46,,,,,362.92,367.71,367.03,368.49,375.17,365.23,356.10,363.88,373.05,,,,,366.82,360.93,379.91,374.71,373.21,369.50,363.31,368.72,362.19,,,,,368.75,361.54,368.89,359.38,364.33,362.04,367.33,362.96,365.67,,,,,368.99,360.85,362.25,360.83,364.09,360.07,365.33,366.60,365.92,,,L7
2011-01-09 21:50:34+00:00,,,,,,,,,,,,,,,,,,,,,,364.52,368.28,372.74,364.95,369.73,377.31,366.31,364.09,361.28,362.74,364.95,365.89,369.23,363.27,360.09,361.73,369.61,366.10,362.08,362.84,368.15,361.21,351.13,360.14,365.12,365.65,361.96,361.65,360.27,364.07,363.05,373.98,369.58,367.04,358.56,357.89,359.12,354.99,354.68,354.30,363.36,359.59,356.92,357.84,356.97,355.41,358.29,353.74,360.50,358.94,360.36,351.55,355.12,365.68,367.10,363.06,356.98,359.73,358.64,356.79,359.93,359.07,358.01,359.45,357.98,354.11,L5
2011-01-24 22:00:11+00:00,366.90,,,,,365.06,369.20,372.74,372.55,358.70,359.76,363.01,352.33,358.62,366.87,,,,,359.61,359.17,358.79,361.71,367.30,364.31,371.18,366.06,365.08,,,,,366.06,367.66,360.54,362.69,366.77,369.57,366.62,362.60,365.61,,,,,,360.29,355.94,359.94,358.38,360.58,367.05,367.13,370.21,366.95,,,,,354.10,355.55,361.19,358.13,359.01,366.11,361.76,361.82,358.49,,,,,348.83,351.64,357.82,360.14,359.74,362.00,359.86,354.79,358.63,,,,,356.43,348.67,L7
2011-02-09 22:00:15+00:00,379.90,385.82,381.21,369.39,371.79,,,,,361.45,360.91,357.77,353.20,356.31,367.28,371.97,372.53,356.38,372.89,,,,,377.35,366.22,376.38,369.57,366.70,365.07,358.39,358.27,364.89,,,,,367.53,370.32,365.59,361.10,368.98,365.38,358.16,347.92,359.47,,,,,,363.83,358.74,369.63,367.92,363.49,360.55,357.05,354.22,352.24,,,,,361.32,365.09,356.42,358.88,358.11,355.84,352.91,358.52,355.67,,,,,355.24,351.24,352.95,350.89,355.02,352.24,351.38,355.79,352.11,,,L7
2011-02-17 21:56:48+00:00,378.52,379.20,375.99,366.43,370.04,369.42,372.84,381.60,382.01,372.33,368.98,368.97,362.40,362.76,369.72,368.73,371.10,370.46,369.88,371.97,374.97,373.08,374.88,378.26,368.99,370.62,370.09,366.83,363.22,362.20,364.25,375.15,375.37,376.90,369.83,375.58,375.87,373.86,366.78,362.56,373.33,368.25,358.21,353.97,372.16,368.30,367.25,365.29,365.33,368.14,366.64,370.45,376.46,375.56,373.00,366.91,362.04,371.01,365.02,369.04,364.67,369.20,371.92,366.19,364.03,358.98,359.71,358.61,357.19,362.14,370.63,363.83,360.27,360.67,368.47,378.16,372.82,363.74,361.09,364.35,368.34,361.89,363.68,367.10,365.82,367.59,356.88,L5
2011-03-29 22:00:26+00:00,370.47,370.76,,,,,,373.75,373.28,363.46,362.81,362.10,363.63,363.02,367.18,371.18,,,,,366.40,366.27,365.40,366.22,372.05,375.03,371.20,370.77,364.68,361.38,,,,,362.47,363.17,364.13,364.21,368.45,367.85,372.38,368.93,364.50,,,,,363.23,359.67,361.94,361.07,369.42,379.28,373.99,372.98,364.91,,,,,359.60,361.41,367.15,363.82,360.08,363.14,358.91,362.24,362.47,,,,,,367.36,366.36,364.14,366.22,365.95,360.11,363.68,359.45,,,,,,L7
2011-04-30 22:00:27+00:00,379.11,373.34,373.35,361.05,362.22,371.59,371.85,378.15,,,,,364.69,362.38,367.23,370.17,367.55,358.60,358.42,360.97,363.95,365.38,,,,,372.04,368.09,361.92,359.88,358.05,361.11,363.78,365.71,366.04,,,,,379.12,376.53,371.90,364.28,358.08,366.88,364.34,367.66,365.06,362.73,,,,,372.58,370.86,365.43,362.20,364.59,356.77,360.02,361.03,360.99,,,,,357.07,357.20,359.80,361.35,356.36,363.83,356.39,355.67,364.33,,,,,357.96,361.05,360.41,358.17,360.21,356.90,368.71,357.58,L7
2011-07-28 21:54:31+00:00,351.59,352.24,352.18,349.99,348.90,347.24,346.49,351.22,,,,,342.12,344.75,348.32,347.96,340.42,354.39,351.22,352.94,360.24,,,,,,360.89,349.83,349.95,341.93,354.02,357.39,355.70,352.55,357.69,,,,,341.89,346.27,346.86,341.60,341.23,349.32,346.71,350.66,344.47,,,,,354.53,346.69,344.81,347.66,345.35,348.32,346.41,347.73,348.31,,,,,340.64,342.27,339.28,339.62,342.75,348.06,342.82,343.54,345.78,,,,,347.06,346.84,339.43,337.46,345.97,346.98,343.76,345.31,345.15,L7
2011-09-13 21:55:21+00:00,348.46,352.72,346.25,345.07,350.96,339.58,344.63,351.30,355.32,354.63,349.44,344.69,346.86,345.50,347.58,341.77,350.00,347.52,354.95,357.30,360.76,357.73,362.37,366.83,359.31,356.29,360.85,354.46,350.00,347.22,349.01,357.65,361.34,359.45,361.16,360.63,362.43,358.20,346.48,338.18,329.37,,,,,340.23,350.47,350.53,346.87,351.91,353.90,355.05,360.07,354.56,352.39,345.03,340.04,342.00,347.33,353.24,350.59,351.03,350.55,344.53,340.44,343.92,343.60,343.13,343.97,340.45,337.54,347.17,341.04,346.41,349.29,350.31,357.59,347.42,341.34,343.59,331.51,327.07,333.57,335.18,346.09,350.01,341.75,L5
2011-11-17 21:54:15+00:00,,,,,337.96,340.45,342.16,345.97,346.30,350.87,344.14,341.17,346.43,337.39,,,,,347.49,350.52,355.32,352.83,348.41,352.37,348.23,353.71,353.19,,,,,,345.68,348.12,349.15,349.01,352.29,354.79,349.37,351.79,351.47,,,,,348.22,352.83,351.40,348.83,344.81,344.11,351.03,357.74,356.18,,,,,343.58,337.22,340.62,340.76,346.28,348.90,345.57,345.39,344.05,,,,,339.05,342.81,344.12,343.11,350.63,348.87,345.69,344.86,339.23,,,,,341.64,346.74,341.31,L7
2012-04-25 21:54:58+00:00,359.78,363.42,363.55,351.25,354.05,360.27,361.41,371.45,364.05,,,,,,356.25,362.32,358.47,357.43,358.59,365.15,363.32,360.63,360.68,,,,,362.94,359.94,355.00,361.88,363.28,364.02,361.18,367.06,364.04,365.20,,,,368.39,365.65,360.31,348.52,363.89,366.92,365.37,361.64,365.91,361.75,,,,,364.24,364.67,359.00,362.30,359.30,358.17,356.20,358.95,358.18,,,,,357.21,358.97,358.62,353.97,357.95,354.33,352.81,362.13,364.31,,,,,355.90,351.05,350.39,357.01,354.43,358.58,352.43,L7
2012-06-03 22:01:11+00:00,366.29,369.81,365.78,362.88,,,,,377.24,369.27,371.96,369.01,363.34,362.92,361.49,364.58,369.43,355.62,,,,,370.17,370.65,371.55,375.98,368.01,370.28,363.12,368.18,362.41,,,,,,373.27,370.32,374.82,373.52,370.25,361.88,364.64,359.80,350.23,,,,,359.77,368.14,370.38,382.10,370.53,364.56,365.37,360.08,358.15,,,,,369.89,365.56,365.77,363.55,356.49,355.34,353.63,359.01,365.81,,,,,369.43,368.31,368.78,366.03,358.90,361.20,353.19,357.24,355.48,,,,L7
2012-06-19 22:01:17+00:00,,,,,,,,,,,,,,,,,,356.42,,326.29,333.74,,348.78,352.94,355.91,358.38,,,,,,346.45,350.54,345.97,343.68,340.62,342.23,,,,,,,,,,,,,,,,,,,,,311.40,,,,331.16,345.53,340.08,,,,,,,,,,,,,,,,,,,,,,,,L7
2012-08-22 22:02:02+00:00,360.93,,,,,,361.72,364.59,365.49,363.00,368.35,366.03,365.54,364.85,370.92,,,,,,360.27,358.47,361.45,364.38,368.26,372.36,374.44,374.61,,,,,,364.38,361.02,362.65,361.53,365.30,367.05,372.27,377.59,374.00,,,,,362.11,362.18,356.21,362.02,372.82,377.32,382.86,375.08,373.44,,,,,,361.26,362.27,364.33,365.35,368.64,372.29,372.90,366.99,368.79,,,,,362.77,366.05,369.66,371.11,370.99,369.84,364.65,364.58,369.85,,,,362.70,358.23,L7
2012-10-02 21:56:40+00:00,349.02,350.00,344.59,338.96,343.60,,,,,344.50,344.23,347.43,347.95,345.75,349.54,351.41,350.03,350.41,,,,,351.84,353.81,353.55,355.29,353.75,356.67,350.76,348.82,353.81,355.30,,,,,352.54,352.67,354.52,356.05,360.14,354.29,345.47,340.24,341.38,,,,,345.84,349.77,355.79,361.64,360.30,353.55,348.76,345.50,345.58,,,,,349.76,345.06,343.36,341.97,342.37,342.19,343.87,342.04,337.82,,,,,352.40,346.12,344.51,343.52,347.51,347.68,345.44,346.68,344.91,,,,L7
2012-12-12 22:02:53+00:00,,,,,,365.90,368.14,375.92,375.12,365.02,367.98,368.19,364.75,368.49,366.56,,,,,364.95,368.44,368.19,369.26,374.95,369.16,374.47,374.34,373.01,,,,,,364.93,365.78,367.21,373.57,372.30,364.10,371.01,369.80,,,,,,357.38,359.74,355.84,354.96,367.27,369.87,376.52,373.25,371.20,,,,,363.79,358.43,358.92,360.55,361.90,366.91,363.12,363.07,365.58,,,,,352.36,355.94,366.51,365.44,365.39,363.39,363.69,362.00,358.96,,,,,362.36,357.56,L7
2013-01-06 21:56:48+00:00,363.37,373.71,364.12,356.70,357.32,358.41,358.19,366.98,362.60,360.96,,,,,353.99,356.70,364.88,360.28,349.63,364.86,361.33,356.56,360.69,,,,,,355.36,352.66,356.50,362.35,355.19,359.38,358.07,358.30,365.22,,,,,358.95,351.23,334.62,347.42,354.45,355.87,358.54,351.91,352.89,,,,,356.03,355.88,353.64,347.28,350.55,353.07,347.28,354.10,354.73,,,,,346.33,347.91,347.98,339.57,348.84,350.22,347.79,358.11,357.52,,,,,351.40,348.30,347.79,350.74,355.29,357.93,349.43,L7
2013-01-29 22:03:02+00:00,388.21,391.41,388.16,377.07,380.25,375.64,377.42,,,,,370.35,376.73,375.11,379.09,379.48,386.78,372.72,370.51,374.83,371.57,,,,,372.76,376.62,371.85,367.67,370.80,377.42,374.53,378.01,376.84,,,,,375.83,375.26,383.09,377.62,372.98,367.67,371.40,370.48,372.30,,,,,,378.24,384.71,369.01,370.79,369.63,369.07,361.56,367.43,363.38,,,,,362.13,368.93,366.36,364.68,362.64,360.03,363.46,357.10,360.45,,,,,363.75,361.07,365.43,358.83,364.53,366.21,365.61,364.91,,L7
