dates,nzd0367-0000,nzd0367-0001,nzd0367-0002,nzd0367-0003,nzd0367-0004,nzd0367-0005,nzd0367-0006,nzd0367-0007,nzd0367-0008,nzd0367-0009,nzd0367-0010,nzd0367-0011,nzd0367-0012,nzd0367-0013,nzd0367-0014,nzd0367-0015,nzd0367-0016,nzd0367-0017,nzd0367-0018,nzd0367-0019,nzd0367-0020,nzd0367-0021,nzd0367-0022,nzd0367-0023,nzd0367-0024,nzd0367-0025,nzd0367-0026,nzd0367-0027,nzd0367-0028,nzd0367-0029,nzd0367-0030,nzd0367-0031,nzd0367-0032,nzd0367-0033,nzd0367-0034,nzd0367-0035,nzd0367-0036,nzd0367-0037,nzd0367-0038,nzd0367-0039,nzd0367-0040,nzd0367-0041,nzd0367-0042,nzd0367-0043,nzd0367-0044,nzd0367-0045,nzd0367-0046,nzd0367-0047,nzd0367-0048,nzd0367-0049,nzd0367-0050,nzd0367-0051,nzd0367-0052,nzd0367-0053,nzd0367-0054,nzd0367-0055,nzd0367-0056,nzd0367-0057,nzd0367-0058,nzd0367-0059,nzd0367-0060,nzd0367-0061,nzd0367-0062,nzd0367-0063,nzd0367-0064,nzd0367-0065,nzd0367-0066,nzd0367-0067,nzd0367-0068,nzd0367-0069,nzd0367-0070,nzd0367-0071,nzd0367-0072,nzd0367-0073,nzd0367-0074,nzd0367-0075,nzd0367-0076,nzd0367-0077,nzd0367-0078,nzd0367-0079,nzd0367-0080,nzd0367-0081,satname
2018-06-19 22:12:21+00:00,463.50,476.92,486.06,483.06,474.48,468.19,460.68,458.13,456.40,447.10,454.43,449.63,451.52,466.84,475.13,479.72,482.81,479.07,471.80,475.70,454.35,461.77,460.20,455.29,450.03,440.24,431.16,390.40,371.79,381.09,386.62,401.91,422.70,435.65,420.08,407.38,416.59,411.49,417.43,400.09,396.86,403.46,403.45,410.16,427.13,431.51,438.08,441.23,440.14,430.48,433.96,422.38,412.12,424.47,423.87,411.71,404.62,406.17,403.88,404.43,416.63,422.46,422.91,420.11,411.26,414.83,413.96,412.84,396.99,409.94,397.28,407.22,394.91,392.68,402.98,403.13,411.97,415.05,422.99,438.56,456.46,452.11,L8
2018-06-27 22:12:52+00:00,462.04,475.94,483.72,481.74,475.03,468.70,461.46,461.48,459.06,447.98,453.85,447.43,452.84,466.52,474.47,478.32,481.84,479.32,474.00,476.61,458.25,462.64,462.00,457.17,452.24,442.36,435.33,404.12,389.25,392.43,391.65,401.25,420.64,434.30,421.21,411.42,417.01,412.35,418.12,401.43,396.05,400.37,404.09,410.44,424.76,431.20,439.09,440.90,438.35,428.39,434.15,424.24,414.12,426.97,427.63,416.14,409.88,410.13,405.92,405.99,416.87,420.05,423.37,420.58,412.55,413.21,414.96,413.74,397.16,409.09,398.38,409.42,397.09,393.60,407.04,403.56,411.56,412.47,424.68,440.66,457.30,453.76,L7
2018-07-28 22:18:51+00:00,464.23,478.06,483.75,482.01,475.91,468.03,461.97,462.99,461.58,455.04,461.55,450.55,453.20,463.72,465.90,469.93,477.77,476.93,475.30,475.74,458.74,469.34,468.80,463.33,458.14,449.40,445.45,416.61,405.19,402.85,398.40,405.25,418.82,433.63,422.19,417.22,419.53,414.83,419.62,405.55,395.16,399.91,402.37,407.67,421.98,430.00,438.40,444.43,437.08,426.13,433.93,424.55,412.33,426.07,430.13,419.54,411.89,416.31,410.46,406.39,417.07,419.73,421.49,420.00,414.97,420.16,420.90,420.10,403.14,416.26,405.09,411.52,398.79,398.08,410.16,404.90,415.11,415.74,427.29,441.71,460.91,456.31,L8
2018-07-29 22:12:17+00:00,464.23,478.06,483.75,482.01,475.91,468.03,461.97,462.99,461.58,455.04,461.55,450.55,453.20,463.72,465.90,469.93,477.77,476.93,475.30,475.74,458.74,469.34,468.80,463.33,458.14,449.40,445.45,416.61,405.19,402.85,398.40,405.25,418.82,433.63,422.19,417.22,419.53,414.83,419.62,405.55,395.16,399.91,402.05,407.01,420.82,429.85,439.14,445.29,439.54,429.28,435.12,425.93,415.34,427.89,431.25,420.47,414.09,417.75,411.96,408.19,418.53,420.63,422.09,419.67,415.39,419.19,419.90,419.41,404.34,415.99,406.53,411.77,401.18,401.24,411.74,406.66,415.50,416.34,427.60,441.42,460.10,458.03,L7
2018-08-14 22:11:59+00:00,467.81,481.94,484.32,484.54,476.91,467.90,465.08,467.82,463.92,458.84,465.97,453.75,456.26,467.64,462.03,466.49,468.95,467.54,468.09,473.37,455.68,471.56,470.52,461.59,454.47,449.24,443.72,427.92,428.09,422.44,416.45,417.20,427.56,437.69,423.88,418.16,420.97,416.90,422.19,405.85,393.21,398.23,399.87,403.88,418.71,427.48,438.71,446.54,441.25,431.49,438.65,428.51,415.67,430.11,440.28,426.58,418.32,422.60,416.95,413.65,421.21,418.88,418.13,416.43,412.17,419.71,420.54,422.65,403.39,419.50,410.82,413.84,402.90,403.10,418.44,408.70,418.53,417.74,431.56,444.59,462.49,459.51,L7
2018-08-22 22:12:54+00:00,469.27,482.39,484.49,484.74,478.41,470.43,467.09,471.62,466.50,459.71,468.07,455.77,458.39,468.88,460.89,463.21,464.68,462.20,463.45,472.23,457.14,473.48,471.57,461.90,456.01,450.49,446.44,433.38,441.34,435.57,427.07,424.16,430.02,438.34,424.01,418.85,421.28,418.10,422.99,406.55,393.13,396.85,398.18,402.28,417.66,426.23,438.54,448.46,445.15,436.94,442.19,430.57,416.59,432.95,443.59,430.74,422.17,424.34,418.10,420.14,423.96,419.40,417.88,415.96,410.83,420.40,421.84,424.72,406.31,421.53,413.40,415.99,405.27,405.02,420.97,412.13,421.62,420.29,433.62,446.56,464.36,462.72,L8
2018-08-29 22:19:08+00:00,466.95,480.17,482.83,482.57,477.87,469.83,465.16,468.69,463.69,456.82,465.00,454.93,458.12,468.19,460.77,463.35,463.57,460.64,460.15,467.78,453.32,470.33,469.13,461.54,455.04,449.32,445.12,433.82,440.44,437.18,429.90,425.78,431.09,437.42,423.30,417.80,419.14,415.20,419.46,404.10,391.62,394.54,395.86,400.87,415.88,424.86,437.47,447.16,444.87,437.35,441.93,430.07,417.64,432.76,442.73,431.06,422.84,424.38,417.69,418.55,422.64,418.65,416.37,413.85,409.52,418.02,419.85,422.83,406.92,420.08,413.01,414.32,404.62,404.73,419.96,412.22,421.60,420.15,433.13,444.81,462.28,462.01,L8
2018-09-06 22:17:41+00:00,460.37,474.71,480.15,478.82,472.00,468.33,462.25,464.98,458.37,453.69,462.02,452.98,453.92,462.45,459.48,461.69,457.32,453.53,455.04,462.90,453.32,463.92,464.99,458.89,451.95,444.73,445.12,433.82,440.44,437.18,436.90,429.44,432.51,437.81,421.33,413.09,413.11,412.55,418.42,403.13,390.73,391.37,392.23,395.72,410.34,421.04,434.13,443.25,442.91,436.14,441.62,432.59,418.37,434.62,443.39,433.69,425.87,425.85,418.04,416.39,420.66,416.59,415.08,411.42,405.94,413.28,415.52,418.01,407.20,417.22,411.69,414.39,406.38,404.65,420.25,411.10,420.87,418.27,430.99,442.01,458.62,460.48,L7
2018-09-14 22:19:12+00:00,460.37,474.71,480.18,478.41,472.58,470.61,462.35,463.21,456.75,453.69,462.02,452.98,453.92,462.45,459.48,461.92,459.03,453.53,455.04,462.73,453.32,465.37,463.96,460.41,451.95,444.73,445.12,433.82,440.44,437.18,436.90,433.92,436.45,440.89,421.33,410.94,410.59,412.55,418.42,403.13,387.05,387.58,390.09,392.84,406.54,417.64,430.90,439.99,439.30,434.33,439.34,430.22,418.38,433.55,442.88,435.70,425.87,425.85,421.03,416.45,418.76,417.84,416.03,412.69,406.09,412.34,414.25,416.60,408.40,418.97,415.23,414.39,406.38,404.65,420.25,410.91,420.92,421.04,430.99,442.01,463.94,466.15,L8
2018-10-01 22:10:56+00:00,460.37,474.71,479.80,479.33,473.04,473.30,465.73,463.21,456.75,453.69,462.66,451.24,451.45,458.55,455.10,458.35,456.27,450.66,451.04,462.73,447.27,465.37,463.96,454.68,446.90,441.88,443.63,432.18,440.44,437.18,436.90,433.92,436.45,440.89,421.33,410.94,410.59,414.77,418.42,403.13,387.45,389.74,390.09,392.84,406.54,417.64,430.90,439.99,439.30,434.33,439.34,430.22,418.38,433.55,446.38,434.80,425.16,424.12,422.75,418.81,422.07,417.84,416.03,410.00,405.84,412.60,413.78,417.86,412.22,418.97,415.23,414.39,406.38,404.65,420.25,410.91,420.92,421.04,430.99,442.01,466.74,472.43,L7
2018-11-18 22:09:49+00:00,450.12,464.56,474.24,474.63,472.73,475.77,464.85,456.84,452.37,451.31,457.91,456.69,453.59,458.25,449.38,453.69,448.64,439.33,435.66,449.57,441.56,457.45,457.53,449.77,442.85,441.03,439.01,437.79,445.20,449.76,443.86,445.49,447.60,444.95,422.65,406.19,405.39,408.30,400.40,387.72,386.36,390.83,391.72,394.22,406.47,418.40,430.46,433.60,434.92,434.83,433.36,426.26,421.61,436.69,447.70,440.11,433.22,428.34,429.31,423.21,425.37,419.06,412.85,406.38,405.27,408.79,407.42,412.49,414.26,413.23,417.82,409.77,410.98,411.19,424.39,415.31,418.37,420.74,429.61,443.18,466.62,481.40,L7
2018-11-26 22:13:20+00:00,447.90,462.01,471.20,471.64,470.66,475.77,462.07,453.50,450.42,447.12,457.91,456.69,446.95,451.33,444.15,449.72,446.22,435.27,430.69,449.57,437.86,457.45,457.53,449.77,442.85,441.03,439.01,437.79,445.20,449.76,443.86,445.49,447.60,444.95,422.65,406.19,405.39,408.30,400.40,387.72,386.36,390.83,391.72,394.22,406.47,418.40,430.46,433.60,434.92,434.83,433.36,425.74,421.61,437.44,448.99,442.84,437.53,432.57,431.21,424.18,425.31,419.31,413.69,406.92,405.34,407.86,406.24,412.49,414.26,413.23,417.82,406.35,409.44,410.82,421.35,413.72,416.15,418.31,428.36,443.27,467.37,483.50,L8
2018-12-27 22:14:56+00:00,441.64,457.34,469.65,469.36,467.89,478.28,462.36,446.73,441.75,437.76,453.23,452.26,446.64,449.06,443.22,447.89,443.11,429.49,422.45,450.06,430.57,454.86,459.94,445.12,437.98,439.20,440.11,432.11,440.71,447.29,442.54,446.64,448.91,453.63,420.68,404.19,395.92,401.33,394.23,380.66,374.56,373.99,374.35,377.88,388.44,407.11,419.87,427.74,430.61,431.87,431.88,424.05,423.93,435.01,449.43,443.16,437.30,431.32,430.45,421.63,422.31,418.02,412.05,405.09,403.33,405.47,403.35,409.49,412.05,411.98,415.89,403.23,406.87,409.15,418.51,412.48,414.94,416.94,426.71,440.96,466.99,483.62,L7
2019-01-04 22:19:27+00:00,440.46,455.94,469.73,469.39,467.78,476.77,461.91,445.75,440.82,436.00,449.44,448.64,442.71,446.02,441.52,446.11,441.76,429.52,422.21,446.37,430.37,454.05,457.97,445.76,439.81,441.74,441.99,435.35,443.61,446.84,441.40,446.79,448.93,453.63,423.71,404.19,400.82,402.79,396.39,383.54,377.17,374.98,375.40,379.17,388.86,406.33,419.18,427.36,430.66,431.86,431.98,425.24,425.56,437.81,448.63,443.90,438.44,433.03,431.73,424.35,424.35,418.58,412.43,406.28,404.35,406.59,404.30,408.50,412.05,410.90,415.13,404.31,407.13,410.35,420.93,413.95,416.51,418.13,427.60,442.14,466.85,483.66,L8
2019-01-28 22:13:55+00:00,440.50,455.44,469.99,470.85,468.70,476.39,461.40,445.22,439.67,435.53,448.47,448.99,439.87,444.81,440.51,442.59,439.71,427.69,419.54,447.45,431.79,453.08,456.40,445.81,441.72,441.37,447.78,440.87,453.01,458.37,443.40,459.02,461.75,467.43,422.81,401.26,400.82,402.79,396.39,383.54,377.17,374.98,371.55,375.75,385.66,408.24,417.65,423.57,426.93,429.08,423.92,422.00,421.19,434.20,450.87,449.33,444.91,439.14,437.86,431.71,430.38,423.93,417.89,411.52,410.05,415.68,413.59,408.31,424.07,410.94,415.29,400.89,406.62,412.53,421.62,417.99,423.78,425.82,433.98,447.07,469.69,489.04,L7
2019-02-06 22:07:29+00:00,440.50,455.44,469.99,470.85,468.70,476.39,461.40,445.22,439.67,435.53,448.47,448.99,439.87,444.81,440.51,442.59,439.71,427.69,419.54,447.45,431.79,453.08,456.40,445.81,441.72,441.37,447.78,440.87,453.01,458.37,443.40,459.02,461.75,467.43,422.81,401.26,400.82,402.79,396.39,383.54,377.17,374.98,371.55,377.62,387.47,407.63,417.28,423.06,426.59,429.66,424.85,423.22,423.90,434.20,453.24,453.08,448.79,443.59,441.55,436.82,434.78,427.47,421.18,414.42,413.15,421.90,421.03,413.93,424.07,408.62,412.47,402.28,408.13,414.90,424.07,419.18,425.54,428.09,436.20,447.96,469.11,488.05,L7
2019-02-14 22:13:09+00:00,437.01,450.95,466.50,466.49,466.47,475.46,458.71,442.21,438.14,434.21,446.25,443.38,429.61,434.25,438.35,434.66,435.63,423.88,416.16,443.28,428.35,448.42,451.21,444.90,442.34,440.77,452.43,446.17,456.26,461.84,446.06,461.04,463.02,471.62,433.52,420.72,417.25,405.47,396.19,388.34,384.04,384.48,371.25,383.71,386.50,403.72,412.00,418.28,421.84,425.00,420.16,419.09,422.69,432.58,449.87,453.48,453.71,446.05,443.88,439.28,438.08,433.19,427.41,420.39,418.83,425.05,425.57,420.41,436.55,408.88,416.67,405.02,407.95,414.36,419.12,420.65,425.86,431.25,439.22,450.31,468.61,487.67,L8
2019-02-22 22:07:00+00:00,439.38,452.53,465.50,465.82,466.38,476.79,459.17,440.40,436.97,433.83,445.96,442.17,424.21,430.01,435.82,432.53,434.63,422.27,414.03,444.75,426.53,449.42,451.85,444.97,440.95,441.24,454.36,448.68,460.08,466.12,462.51,472.22,474.98,483.36,447.55,438.59,437.04,407.79,395.45,387.49,386.42,392.27,370.73,392.67,385.16,403.37,408.50,412.76,416.73,420.09,416.50,416.47,422.50,432.39,450.08,455.52,458.78,451.24,448.20,442.25,442.05,440.13,434.93,427.74,427.79,434.26,434.74,430.97,449.03,410.21,424.04,412.54,408.57,415.99,419.62,421.84,427.82,433.76,442.87,454.46,470.76,488.50,L7
2019-03-01 22:12:58+00:00,438.71,451.71,464.82,464.92,464.66,475.58,458.17,440.02,436.27,433.55,446.81,442.76,421.55,425.64,430.62,427.23,429.78,417.12,411.07,442.88,426.61,448.85,451.15,443.92,442.44,446.35,461.27,457.28,474.54,476.91,474.42,481.94,484.41,494.25,463.10,452.01,450.91,428.62,421.85,401.30,390.60,397.08,376.90,392.85,385.24,404.75,406.23,409.70,412.99,417.21,413.65,415.38,422.22,432.52,451.68,457.67,462.18,454.19,451.61,445.42,444.92,443.27,438.67,431.24,430.79,438.70,438.38,434.56,455.34,411.37,433.71,415.39,410.50,420.55,420.85,422.82,428.53,435.41,444.63,457.64,473.69,491.64,L7
2019-03-02 22:13:05+00:00,438.44,451.73,465.11,465.01,464.82,474.20,457.20,439.89,435.73,433.51,446.00,442.59,422.99,424.98,429.99,426.45,428.52,416.95,412.02,440.31,428.10,447.59,451.06,444.14,443.90,448.38,461.17,459.92,474.82,477.77,475.37,481.25,484.46,493.41,465.80,454.98,453.17,434.58,428.12,406.01,392.93,398.03,380.34,392.43,387.35,405.40,407.81,411.75,414.92,418.88,414.32,416.71,424.41,434.62,452.18,458.73,465.26,458.49,454.30,448.41,448.12,447.16,442.27,434.54,433.41,439.92,440.28,437.69,454.70,411.74,433.71,414.90,411.96,422.12,424.44,425.40,430.22,436.94,445.57,458.68,474.10,490.69,L8
2019-04-02 22:11:54+00:00,440.93,452.64,462.51,461.47,461.75,469.45,452.27,440.30,435.71,434.70,444.74,445.12,418.70,423.32,429.30,418.52,416.98,412.65,411.81,434.59,431.56,442.05,450.81,447.36,451.19,452.71,466.34,468.09,474.82,477.77,475.37,483.90,487.86,498.06,476.73,484.30,477.53,448.91,440.81,415.23,406.44,411.73,390.26,402.24,393.46,409.57,408.17,410.46,414.21,417.75,412.18,417.99,426.74,437.12,452.58,466.29,475.10,469.45,461.43,459.01,458.44,454.89,449.18,447.49,446.28,456.54,457.30,454.00,475.97,403.73,435.91,416.26,412.88,424.65,426.45,429.74,433.81,437.72,447.59,460.67,468.78,487.12,L7
2019-04-03 22:12:56+00:00,440.42,452.77,464.16,462.82,463.83,469.64,453.40,441.63,436.74,435.03,443.20,444.19,422.95,426.74,431.28,420.98,417.89,414.78,413.26,433.43,431.53,442.86,451.54,449.32,452.17,452.48,465.49,468.66,475.38,478.89,476.62,484.60,487.86,496.09,475.53,478.50,474.07,449.21,444.56,419.77,410.12,413.27,392.63,401.50,395.47,410.56,410.13,414.22,416.96,421.11,415.45,420.95,428.81,440.34,454.68,467.62,476.42,473.80,465.84,464.00,462.18,458.26,452.39,450.82,449.41,458.28,458.38,455.38,472.20,413.55,437.16,419.32,415.99,427.19,430.54,432.25,436.00,439.29,449.40,461.73,470.08,488.32,L8
2019-04-11 22:05:24+00:00,445.10,455.51,462.59,461.37,461.76,467.28,452.54,439.22,433.38,431.54,438.02,438.22,422.95,425.07,431.71,422.28,418.87,412.75,409.92,428.48,427.14,442.86,451.54,449.32,448.76,450.67,461.90,464.45,471.79,477.93,476.75,486.68,491.21,497.88,475.53,474.72,468.74,448.46,440.81,418.69,411.68,411.80,391.48,398.46,395.47,407.24,410.13,414.22,416.96,421.11,415.45,420.95,428.81,440.34,454.68,467.62,474.35,473.80,465.96,464.00,462.18,458.26,452.39,450.82,449.41,458.28,455.65,456.26,475.44,413.55,437.16,422.69,414.92,427.19,433.83,435.14,435.95,441.67,451.10,463.89,471.82,487.19,L7
2019-04-18 22:11:20+00:00,444.67,455.49,465.30,463.07,463.34,468.30,453.54,441.59,434.77,432.96,438.90,437.98,426.38,427.94,433.10,424.54,420.32,415.14,412.82,429.37,428.93,444.65,453.53,453.34,451.29,452.03,461.74,464.89,472.35,479.37,478.16,485.42,490.54,497.59,474.65,472.53,466.79,448.75,442.48,421.33,413.66,412.17,393.77,400.14,399.27,409.78,413.96,418.59,421.97,425.08,420.22,424.23,430.95,445.22,457.00,470.15,476.40,476.37,471.01,469.45,467.06,462.56,456.16,453.14,451.28,460.82,457.13,456.68,472.28,421.40,438.37,425.74,418.53,430.60,438.18,437.81,437.97,443.59,452.21,465.38,474.18,489.29,L7
2019-05-05 22:12:52+00:00,444.96,456.06,467.15,464.72,465.42,469.62,455.10,443.22,436.63,434.31,438.89,437.49,427.34,428.74,434.12,425.77,422.72,417.99,416.69,431.34,431.33,446.61,455.28,455.07,453.25,453.15,462.18,466.28,474.57,482.27,480.64,487.87,491.80,498.89,477.30,472.97,467.16,449.87,444.76,424.24,417.10,414.33,397.64,402.22,402.22,411.49,416.18,420.65,424.01,426.51,422.34,425.64,431.20,445.98,456.51,469.76,476.47,477.49,473.76,473.59,471.33,466.40,459.48,455.79,453.54,462.22,458.88,459.18,473.39,430.84,442.84,429.26,422.50,433.15,441.39,439.98,440.19,445.69,454.44,467.51,476.85,490.98,L8
2019-05-20 22:10:06+00:00,444.96,456.06,467.15,464.46,465.66,469.63,455.35,444.39,437.19,434.57,438.18,435.49,425.29,427.17,432.45,425.07,423.16,418.46,417.98,431.21,432.47,446.50,454.73,454.84,453.60,453.10,461.50,466.02,474.29,481.99,479.93,487.57,491.67,498.45,477.71,471.83,466.18,449.33,445.34,424.25,417.92,415.05,399.10,402.41,404.48,412.09,419.22,423.12,425.33,427.79,423.86,426.85,431.26,445.59,455.31,467.49,474.21,479.56,478.18,480.17,478.76,472.58,465.40,461.27,459.49,462.77,458.66,459.31,472.58,433.29,444.64,431.34,425.97,438.11,446.42,444.01,444.03,449.18,458.09,470.09,477.22,490.21,L7
2019-06-06 22:13:11+00:00,446.70,457.50,467.65,464.52,465.26,468.47,456.19,445.62,436.93,434.69,436.58,432.98,425.72,425.80,430.72,422.87,420.94,418.32,418.94,430.72,433.13,444.68,453.10,453.79,452.96,452.03,459.84,464.16,472.13,480.11,478.56,485.19,489.50,495.73,475.79,469.49,463.31,446.10,445.34,421.55,415.68,412.93,397.86,401.14,404.07,412.28,418.37,421.41,423.17,425.62,421.81,424.10,432.23,446.00,454.65,467.23,474.02,480.46,480.72,485.09,484.14,477.68,469.83,466.16,464.84,469.10,464.28,459.31,472.58,433.29,444.64,434.82,428.37,440.87,450.91,447.92,448.18,453.97,461.70,472.47,477.44,488.91,L8
2019-06-29 22:19:29+00:00,446.42,457.94,468.35,464.85,465.42,465.49,455.82,446.10,436.89,433.21,433.09,429.81,425.44,423.30,426.94,420.93,419.11,417.66,419.04,427.52,434.60,446.05,450.70,456.11,455.87,454.87,460.31,466.21,473.63,480.83,479.04,485.01,489.49,495.34,476.77,470.23,464.09,447.54,446.82,423.91,415.68,413.38,399.54,402.73,406.36,413.96,420.56,421.41,425.02,427.18,423.31,424.30,431.90,444.68,451.87,464.07,471.51,478.95,480.84,485.25,485.48,479.39,471.75,467.93,465.92,468.79,464.24,459.94,471.61,436.56,445.65,436.66,431.00,442.72,453.27,450.13,450.07,455.53,463.18,475.88,481.04,492.04,L8
2019-07-24 22:13:24+00:00,447.08,458.64,466.77,464.19,463.87,463.57,454.52,446.48,436.65,432.18,431.16,427.22,423.29,420.93,424.64,418.99,416.00,413.12,414.72,423.43,430.40,445.69,447.15,453.19,456.29,454.82,463.28,467.55,474.46,482.81,481.52,486.20,490.62,491.85,476.62,467.06,464.96,448.84,447.59,425.15,416.01,414.07,400.27,402.30,406.15,414.91,424.65,421.04,424.42,426.72,424.58,423.14,431.55,443.57,446.76,459.01,473.58,482.00,484.14,489.43,485.89,484.96,477.35,472.91,471.06,474.01,469.00,465.79,471.61,436.76,449.63,436.57,431.28,442.39,454.46,449.70,451.98,456.27,464.22,476.79,481.70,492.49,L8
2019-07-31 22:19:38+00:00,444.38,456.69,466.80,463.27,463.55,462.81,454.31,446.70,436.40,431.09,429.28,424.70,423.24,421.03,423.49,418.81,413.98,411.26,413.53,419.15,426.20,444.10,446.50,452.73,456.57,456.28,463.93,469.03,475.24,483.02,481.28,483.21,486.87,488.03,475.63,466.73,464.57,449.30,447.69,425.51,417.28,413.70,400.80,403.16,407.60,414.19,425.99,421.04,427.01,429.79,429.99,424.86,433.81,446.70,446.57,458.44,470.78,479.54,481.43,490.52,486.05,485.02,479.67,475.30,470.88,471.39,466.32,464.05,467.22,437.40,449.61,437.53,433.08,442.28,457.98,449.05,449.48,454.10,462.85,476.88,483.67,491.97,L8
2019-08-17 22:00:30+00:00,442.55,456.42,468.11,464.22,464.62,463.54,454.68,447.06,436.28,430.61,427.72,422.96,421.57,419.56,421.35,418.11,414.23,411.15,412.66,417.31,424.94,442.13,445.27,451.03,455.49,456.33,465.21,470.22,475.91,483.93,482.23,483.82,486.96,488.26,474.63,463.40,460.26,447.23,444.94,426.99,416.94,411.74,400.83,403.05,410.10,417.75,431.59,426.21,431.54,433.48,433.57,426.87,435.28,449.87,443.17,454.04,468.68,481.11,483.81,496.51,489.87,492.33,487.23,481.17,474.98,471.64,464.73,465.68,466.91,442.74,452.70,438.42,437.05,447.22,464.74,453.00,453.31,456.11,463.93,480.93,490.38,496.98,L7
2019-08-25 22:13:35+00:00,439.63,454.96,466.63,463.35,463.47,462.08,452.79,444.01,433.61,427.96,424.31,419.61,417.23,415.80,417.45,415.08,411.75,408.85,410.47,415.04,422.05,437.35,440.50,445.64,450.49,453.43,463.03,467.53,473.79,482.11,479.63,481.38,484.54,485.31,470.78,457.95,452.40,443.88,440.76,423.97,415.12,407.72,399.03,397.82,407.77,416.18,431.27,425.16,430.68,431.89,432.02,425.45,437.35,452.59,439.61,447.71,460.11,471.74,486.72,500.59,490.89,494.41,488.54,471.41,464.51,458.97,454.67,455.63,456.80,438.35,447.50,434.34,436.05,444.97,462.36,450.03,454.49,457.31,465.04,482.17,492.44,500.48,L8
2019-09-02 21:59:49+00:00,441.39,457.08,467.64,464.66,465.47,464.99,456.69,444.92,434.05,427.57,421.21,413.16,410.78,412.05,414.34,412.65,410.17,408.53,410.80,415.79,420.06,432.16,435.42,441.54,445.36,449.06,460.05,464.41,470.06,479.98,478.89,481.01,483.56,486.88,467.47,457.86,448.93,437.49,435.74,420.94,414.03,407.41,400.33,399.08,410.74,416.69,431.81,425.75,427.88,429.51,430.63,422.75,434.20,452.47,437.10,444.18,452.43,462.99,479.99,489.16,484.25,484.95,482.29,466.19,460.10,456.96,452.44,452.52,453.33,441.79,443.36,437.87,439.14,444.94,460.55,449.81,455.71,458.41,468.86,486.23,496.54,503.22,L7
2019-09-09 22:05:42+00:00,441.39,457.08,467.64,464.66,465.47,464.99,456.69,444.92,434.05,427.57,421.21,413.16,410.78,412.05,414.34,412.65,410.17,408.53,410.80,415.79,420.06,432.16,435.42,441.54,445.36,449.06,460.05,464.41,470.06,479.98,478.89,481.01,483.56,486.88,467.47,457.86,448.93,437.49,435.74,420.94,414.03,407.41,400.33,397.04,408.02,414.01,428.41,422.01,424.90,426.25,427.26,419.14,428.94,452.47,432.92,439.66,446.75,455.25,469.50,475.52,474.56,473.32,472.12,459.68,454.54,452.76,449.41,449.21,449.49,441.79,443.36,437.87,439.14,444.94,460.55,445.00,450.05,458.41,468.86,486.23,496.54,500.21,L7
2019-09-10 22:13:39+00:00,439.59,456.08,466.97,464.30,465.55,465.08,456.43,443.92,433.02,426.67,421.00,412.25,409.43,410.51,413.24,411.74,409.52,408.26,410.31,414.99,419.04,430.24,434.04,439.73,443.98,448.41,459.82,464.74,470.78,480.27,479.52,481.78,484.17,487.10,467.64,457.18,448.25,436.98,435.42,421.14,414.23,407.12,400.30,397.56,408.19,414.27,428.88,423.26,425.82,426.69,426.86,419.45,428.45,451.00,433.44,439.39,445.27,452.44,464.43,468.97,470.02,468.58,468.18,457.76,453.86,453.00,450.23,449.96,449.86,441.89,443.29,438.00,438.64,444.03,458.96,444.50,449.61,458.41,469.63,486.57,497.63,501.93,L8
2019-09-17 22:19:53+00:00,438.03,455.62,466.61,463.98,465.58,465.32,456.67,443.57,431.89,425.73,420.15,411.41,407.92,408.96,411.33,410.42,408.31,407.55,409.54,414.21,417.70,428.11,432.20,437.26,441.72,446.67,458.47,463.84,470.03,479.69,479.71,481.76,484.31,486.75,467.77,457.15,447.60,435.62,433.74,420.33,413.70,406.81,399.69,397.04,407.71,414.38,428.21,424.11,425.57,426.28,425.87,418.58,427.44,448.47,433.87,439.30,444.10,449.69,459.71,462.39,464.96,462.49,462.57,454.15,451.57,451.01,449.53,449.08,449.37,442.79,443.59,437.99,438.13,442.52,456.46,443.05,447.78,456.78,468.28,485.56,497.36,502.39,L8
2019-09-18 21:59:07+00:00,438.03,455.62,466.61,463.98,465.58,465.32,456.67,443.57,431.89,425.73,420.15,411.41,407.92,408.96,411.33,410.42,408.31,407.55,409.54,414.21,417.70,428.11,432.20,437.26,441.72,446.67,458.47,463.84,470.03,479.69,479.71,481.76,484.31,486.75,467.77,457.15,447.60,435.62,433.74,420.33,413.70,406.81,399.69,395.98,407.88,415.72,427.44,424.62,425.35,424.83,424.36,417.38,426.08,446.44,433.91,438.90,442.78,446.84,455.37,455.80,460.16,457.01,457.42,451.04,449.19,449.07,448.49,448.28,449.63,444.66,446.14,439.85,439.72,441.30,454.35,442.42,447.86,457.37,468.46,485.99,498.02,503.77,L7
2019-10-19 22:19:59+00:00,434.66,452.95,465.06,463.21,465.32,466.49,457.18,443.96,433.13,423.25,415.20,405.38,398.62,398.85,400.45,399.63,402.86,403.04,406.13,413.30,415.89,422.02,423.68,426.78,433.81,441.74,456.76,462.24,467.76,475.87,475.48,476.71,479.43,482.48,466.37,456.17,446.27,431.98,429.99,416.76,410.10,405.15,399.61,394.49,406.97,417.08,426.31,425.24,424.76,420.78,421.94,410.65,421.26,439.66,424.84,427.45,429.66,433.19,438.38,441.95,451.88,447.96,451.50,440.11,438.73,438.50,441.03,440.16,440.97,441.25,443.15,436.20,439.94,437.82,447.79,438.69,446.57,455.16,467.90,486.76,498.35,506.03,L8
