dates,nzd0367-0000,nzd0367-0001,nzd0367-0002,nzd0367-0003,nzd0367-0004,nzd0367-0005,nzd0367-0006,nzd0367-0007,nzd0367-0008,nzd0367-0009,nzd0367-0010,nzd0367-0011,nzd0367-0012,nzd0367-0013,nzd0367-0014,nzd0367-0015,nzd0367-0016,nzd0367-0017,nzd0367-0018,nzd0367-0019,nzd0367-0020,nzd0367-0021,nzd0367-0022,nzd0367-0023,nzd0367-0024,nzd0367-0025,nzd0367-0026,nzd0367-0027,nzd0367-0028,nzd0367-0029,nzd0367-0030,nzd0367-0031,nzd0367-0032,nzd0367-0033,nzd0367-0034,nzd0367-0035,nzd0367-0036,nzd0367-0037,nzd0367-0038,nzd0367-0039,nzd0367-0040,nzd0367-0041,nzd0367-0042,nzd0367-0043,nzd0367-0044,nzd0367-0045,nzd0367-0046,nzd0367-0047,nzd0367-0048,nzd0367-0049,nzd0367-0050,nzd0367-0051,nzd0367-0052,nzd0367-0053,nzd0367-0054,nzd0367-0055,nzd0367-0056,nzd0367-0057,nzd0367-0058,nzd0367-0059,nzd0367-0060,nzd0367-0061,nzd0367-0062,nzd0367-0063,nzd0367-0064,nzd0367-0065,nzd0367-0066,nzd0367-0067,nzd0367-0068,nzd0367-0069,nzd0367-0070,nzd0367-0071,nzd0367-0072,nzd0367-0073,nzd0367-0074,nzd0367-0075,nzd0367-0076,nzd0367-0077,nzd0367-0078,nzd0367-0079,nzd0367-0080,nzd0367-0081,satname
2000-08-03 22:10:43+00:00,468.0,469.4142857142857,456.77000000000004,443.76,428.7442857142857,426.8,408.48,392.39,367.38,355.54714285714283,352.59,356.07,366.04,359.91,338.68428571428575,334.14714285714285,325.9842857142857,317.54,316.73,330.22,,339.3342857142857,324.4942857142857,360.29,,,,,348.27000000000004,332.99,,330.7895652173913,301.7,272.3542857142857,251.71999999999997,227.50428571428571,210.23454545454547,187.4872727272727,,,,,,,,,,,,,,,,,,,,118.02428571428572,151.06,162.50428571428571,164.79,175.0,185.79454545454547,192.25,,,,,,,,,,,,,,,,,,,L7
2000-08-19 22:10:38+00:00,447.0233333333333,453.96714285714285,446.55,422.18,403.4371428571428,386.86,371.92,369.0233333333333,345.9633333333333,334.6985714285714,324.23,333.21000000000004,334.37666666666667,329.93,330.28714285714284,335.24857142857144,312.1371428571428,301.61,291.22,288.65,310.26000000000005,304.84714285714284,311.83714285714285,322.68333333333334,,,,320.12333333333333,319.72999999999996,344.39,323.33714285714285,,247.99,241.27714285714285,228.50333333333333,201.57714285714286,175.3618181818182,162.9709090909091,145.96692307692305,134.69897435897437,128.8915789473684,129.46529411764706,,101.09846153846154,97.18529411764706,103.27333333333334,108.71444444444444,120.91444444444444,,151.46,68.46238095238095,,58.989999999999995,,70.43,71.59,96.54857142857144,106.48714285714286,119.43,131.73714285714286,136.56,164.79,197.0418181818182,188.33666666666664,181.65,187.04999999999998,194.77,211.04333333333335,221.72714285714287,247.39666666666665,248.50692307692307,258.83181818181816,264.33000000000004,294.58238095238096,310.72,322.9033333333333,341.81333333333333,364.52,395.21,440.3,473.42,505.43,L7
2000-09-13 22:04:02+00:00,420.6333333333333,426.0757142857143,437.06,414.31,402.37571428571425,385.2,391.58,352.2133333333333,343.6633333333333,308.83285714285716,311.61,295.86,300.9566666666667,319.51,316.56571428571425,,292.74571428571426,272.45,267.09000000000003,265.87,258.67,276.5657142857143,297.54571428571427,303.6133333333333,279.3622222222222,286.5157142857143,268.11,277.68333333333334,290.28,282.01,274.7457142857143,250.43347826086955,244.61,228.53571428571428,,173.20571428571427,140.95090909090908,112.26545454545455,98.36846153846153,80.0328205128205,,,,,,,,,,,,,,,,,,,,,133.59,,,,169.27,187.76999999999998,207.76,184.73333333333335,195.60571428571427,193.48666666666665,197.92846153846153,213.04090909090908,236.21,,,314.55333333333334,332.1433333333333,357.34000000000003,386.22,409.71,474.79,501.90000000000003,L7
2000-09-20 22:10:03+00:00,458.6533333333333,464.0857142857143,446.53,446.01,437.2657142857143,407.08,352.6,347.4133333333333,342.7033333333333,,328.28,322.35,304.24666666666667,301.87,313.2257142857143,333.79285714285714,324.8457142857143,322.21,305.89,295.19,298.0,282.7657142857143,277.1357142857143,278.31333333333333,296.10888888888894,284.3357142857143,294.01,293.3833333333333,294.94,,259.1957142857143,278.86652173913046,270.51,,247.99333333333334,183.93571428571428,140.38090909090909,135.17545454545453,114.91,116.69666666666667,90.84263157894738,81.49470588235295,,70.02,66.91470588235295,67.97333333333333,67.70444444444445,82.48444444444445,118.64333333333333,115.22000000000001,120.42523809523811,94.38,50.099999999999994,,,59.400000000000006,,,141.65,134.82571428571427,133.65,177.98000000000002,184.9209090909091,198.66666666666666,202.57,200.93,211.42000000000002,241.50333333333333,240.37571428571425,223.99666666666667,237.37,242.5709090909091,253.71999999999997,289.7752380952381,309.0,292.1333333333333,315.2333333333333,329.98999999999995,360.07,419.79,,471.89,L7
2000-11-07 22:09:53+00:00,410.33,408.82428571428574,415.54,406.32,402.5342857142857,389.4,372.12,340.51,315.56,298.2471428571428,282.11,276.12,270.36,275.83,286.1542857142857,287.16714285714284,295.3342857142857,304.34,300.82,296.84,285.65,283.7242857142857,281.9242857142857,276.35,264.05,264.2242857142857,261.14,263.26,266.38,261.83000000000004,262.7542857142857,243.08782608695654,240.88,222.46428571428572,188.43,164.07428571428574,137.3490909090909,114.49454545454546,101.30384615384617,86.21461538461539,76.7921052631579,,,,,,,,,,,,,,,,68.29714285714286,74.88428571428571,86.81,96.9042857142857,112.13,119.61999999999999,133.1290909090909,139.63,153.47,172.34,194.81,221.85,240.98428571428573,236.52,226.65384615384616,230.2990909090909,237.76000000000002,,265.965,297.51,317.69,343.78000000000003,373.09000000000003,410.33,457.57,472.62,L7
2001-01-10 22:10:03+00:00,417.6066666666667,423.0542857142857,438.08,417.28,426.2342857142857,410.26,425.0,381.6466666666667,345.4866666666667,297.89714285714285,296.42,271.37,270.87333333333333,286.21000000000004,292.3542857142857,290.4871428571428,317.2942857142857,312.04,314.0,306.05,288.24,289.9842857142857,285.9042857142857,298.37666666666667,276.65777777777777,289.32428571428574,278.41999999999996,293.7966666666667,296.3,280.21000000000004,274.4442857142857,253.13956521739132,263.95,233.5442857142857,179.46666666666667,179.9342857142857,143.25727272727272,119.87363636363636,101.39076923076922,80.59025641025642,78.90789473684211,,,,,,,,,,,,,,,,,94.9242857142857,102.14,112.6842857142857,146.18,106.54,138.84727272727272,149.91333333333336,169.64,203.5,237.16,232.64666666666665,251.51428571428573,251.65333333333334,265.2407692307692,283.23727272727274,267.1,,262.185,319.9266666666667,339.0966666666667,381.49,402.21,435.66,,530.45,L7
2001-02-20 22:03:48+00:00,420.3333333333333,426.66857142857145,439.68,434.06,436.21857142857147,411.16,409.08,379.12333333333333,359.80333333333334,324.9242857142857,325.2,300.43,297.8366666666667,295.16,304.29857142857145,289.93428571428575,320.80857142857144,321.43,332.3,331.02,319.28000000000003,321.4585714285714,309.24857142857144,310.62333333333333,295.5188888888889,298.48857142857145,298.33,305.75333333333333,307.15999999999997,284.66,275.18857142857144,253.40652173913043,259.68,251.91857142857143,214.9633333333333,200.78857142857143,163.87727272727273,115.07363636363635,113.34615384615384,91.34205128205129,94.5221052631579,83.16764705882352,,,,,,,,,,,,,,,85.1542857142857,121.75857142857143,118.73,137.9985714285714,151.32,134.38,160.9872727272727,168.85666666666665,175.55,205.47,227.36,227.27333333333334,241.78857142857143,247.65666666666667,261.88615384615383,282.28727272727275,292.89000000000004,298.1695238095238,289.395,333.4633333333333,356.3633333333333,384.95,421.27,436.79,,534.87,L7
2001-03-08 22:03:44+00:00,426.9733333333333,422.4757142857143,453.15,425.8,431.7557142857143,410.82,415.51,372.2233333333333,352.9433333333333,312.98285714285714,314.86,275.09,283.0266666666667,299.72,305.5357142857143,291.8228571428572,330.9557142857143,313.62,319.71,317.11,300.40000000000003,304.0357142857143,305.74571428571426,316.8933333333333,288.3855555555556,298.63571428571424,287.11,302.7733333333333,309.15999999999997,290.47,280.1857142857143,241.92565217391302,259.36,241.1457142857143,187.61333333333334,192.35571428571427,147.8272727272727,106.05363636363636,98.91,80.32666666666667,82.48947368421052,,,,,,,,,,,,,,,,,,108.52,122.35571428571427,150.41,107.49,138.96727272727273,150.67666666666668,170.2,216.65,239.21,226.88333333333335,239.0557142857143,243.48666666666665,243.54,265.53727272727275,267.85,249.4152380952381,273.405,336.05333333333334,353.81333333333333,397.41999999999996,418.78999999999996,441.1,,550.25,L7
2001-03-15 22:09:51+00:00,,445.47285714285715,437.74,,,,,359.74,336.16,338.8514285714285,323.13,322.45,304.96,286.0,280.53285714285715,327.88142857142856,339.2628571428572,347.88,355.11,,,,372.10285714285715,,,,,,348.39,,310.8828571428572,,286.84,272.58285714285716,,240.37285714285716,,,183.6253846153846,112.18846153846154,116.1821052631579,121.49470588235293,101.89666666666668,79.06769230769231,94.83470588235294,102.21000000000001,87.05333333333333,117.92333333333333,129.1,125.54999999999998,142.76428571428573,137.73,,,,,,95.57285714285715,129.31,146.22285714285715,172.66000000000003,,,,,245.93,235.44,248.77999999999997,276.3228571428572,,,,,,,,353.67,,,418.43,445.73,,L7
2001-03-31 22:09:43+00:00,,,470.73,,,,,,,341.4642857142857,322.0,337.56,326.61,306.53,305.33857142857147,334.8342857142857,336.42857142857144,353.39,356.06,,,,378.10857142857145,,,,,,370.25,,,,,,,247.77857142857147,,,160.04230769230767,136.48076923076923,104.42052631578946,99.02882352941177,94.03333333333333,112.58615384615383,124.77882352941177,127.06,106.85666666666667,86.33666666666667,122.69999999999999,127.23000000000002,143.91285714285715,129.23,,,,,,,167.13,138.2785714285714,179.91000000000003,,,,,257.86,246.31,264.52,285.79857142857145,,,,,,,389.99,,431.94,383.66,424.69,443.08,,L7
2001-06-19 22:09:05+00:00,,,,,,,,,,,,,,,,259.01428571428573,290.67857142857144,292.68,307.05,310.12,308.36,327.4585714285714,338.12857142857143,331.50666666666666,311.1011111111111,315.11857142857144,304.07,325.6766666666667,338.37,312.19,306.47857142857146,265.9213043478261,281.45,270.16857142857145,220.82666666666668,223.39857142857142,190.3181818181818,150.7890909090909,136.19384615384615,,78.51947368421054,,,,,,,,,,,97.43,,88.29448275862069,111.005,127.88,122.25428571428571,143.03857142857143,142.23000000000002,162.3385714285714,181.23000000000002,144.06,166.99818181818182,184.31333333333333,208.08,240.18,254.06,244.80666666666667,246.92857142857142,231.38333333333335,240.66384615384615,260.03818181818184,277.62,288.5961904761905,307.185,356.5866666666667,370.94666666666666,394.10999999999996,426.5,438.72,505.69,534.67,L7
2001-07-05 22:08:57+00:00,428.12,439.56571428571425,459.7,444.66,445.3457142857143,444.15,456.3,418.35,396.62,354.15285714285716,346.01,299.66,279.13,278.76,271.4157142857143,252.91285714285715,278.7257142857143,270.02,287.06,286.83,286.14,308.7057142857143,325.18571428571425,335.59,317.6566666666667,323.4457142857143,306.56,320.29,324.39,309.64,299.0157142857143,265.35478260869564,264.47,251.32571428571427,209.91,206.18571428571428,170.9881818181818,137.3490909090909,128.10153846153847,,75.24157894736842,,,,,,,,,,,,,75.69586206896552,84.78,111.58,99.09285714285714,129.9257142857143,127.44,141.5457142857143,163.87,137.62,162.24818181818182,173.32,191.67,217.68,249.45,233.09,,,,,,,,,,,,,,,L7
2001-07-14 22:02:45+00:00,,,,,,,,,,,,,,319.95,250.6642857142857,258.4371428571428,,294.13,316.02,292.62,,307.6742857142857,362.8642857142857,373.44666666666666,,,,,,,,,,,,237.9842857142857,,,,174.36794871794874,,134.22058823529412,76.00777777777778,82.73692307692308,85.10058823529411,79.17666666666666,80.75888888888889,102.58888888888889,124.45666666666666,132.41,138.8847619047619,135.03,,,,,,,,,199.45000000000002,,,,,251.01000000000002,243.60000000000002,,,,,,,,,,,,,,,,L7
2001-08-15 22:02:14+00:00,419.63,433.2914285714286,447.01,456.25,461.62142857142857,450.91,446.87,425.53,403.37,375.3857142857143,352.5,322.77000000000004,311.6,293.45,280.62142857142857,248.46571428571428,259.69142857142856,254.88,273.55,289.4,292.78999999999996,297.52142857142854,307.46142857142854,312.88,312.4133333333333,308.44142857142856,315.89,314.7,322.39,308.79,301.63142857142856,276.4547826086956,272.56,252.46142857142857,221.56,207.92142857142858,171.21272727272728,150.22636363636363,134.59615384615384,,94.65842105263158,75.5,,,,,,,,,,74.22999999999999,,99.70724137931035,119.915,130.17000000000002,140.92571428571426,147.1814285714286,143.72,154.77142857142857,166.12,155.11,162.7927272727273,167.88,189.13,211.68,226.01,229.86,236.39142857142858,241.24,250.88615384615383,259.19272727272727,259.88,279.2471428571428,299.475,328.03,345.95,372.5,393.57,423.54,481.9,502.84999999999997,L7
2001-08-31 22:02:05+00:00,413.7666666666667,429.6957142857143,452.99,439.52,449.3957142857143,439.53,452.56,413.0166666666667,383.9666666666667,341.99285714285713,339.95,305.21000000000004,298.06333333333333,294.48,285.4057142857143,254.07285714285715,258.85571428571427,240.46,253.95,269.69,275.05,292.99571428571426,298.31571428571425,303.4566666666667,296.6111111111111,299.1557142857143,298.24,303.1566666666667,313.83,295.94,294.7157142857143,264.57608695652175,260.64,240.1457142857143,198.00666666666666,189.21571428571428,162.51545454545453,127.19272727272727,119.79461538461538,,,,,,,,,,,,,,,,,110.42,102.99285714285713,129.63571428571427,133.31,142.8257142857143,155.82,130.49,141.83545454545455,148.85333333333335,167.61,196.98999999999998,211.55,210.12666666666667,220.00571428571428,217.38333333333335,227.7246153846154,236.72545454545454,258.82,260.21190476190475,278.285,322.6666666666667,336.5866666666667,373.5,398.52,418.89,479.3,504.84999999999997,L7
2001-09-23 22:08:02+00:00,,,,,,,,,,,,,,,,326.44142857142856,295.8128571428572,295.7,279.29,265.61,,,283.9428571428572,,,,,329.1666666666667,321.32000000000005,322.1,308.9928571428572,,292.09,,,,,,,156.4794871794872,135.36526315789473,103.11117647058823,64.87111111111112,67.46923076923078,65.55117647058823,69.75666666666667,50.75555555555556,,94.08666666666667,114.98,131.35761904761904,96.21,,,,,,,,171.21285714285713,178.68,,,,,169.9,185.45,215.88666666666666,206.53285714285713,243.93333333333337,,,,280.61761904761903,298.2,295.6766666666667,322.8366666666667,337.46000000000004,383.1,,458.83,499.5799999999999,L7
2001-11-03 22:01:46+00:00,404.1366666666667,418.22857142857146,432.40000000000003,427.89,439.77857142857147,440.88,444.4,423.0466666666667,398.69666666666666,355.0842857142857,328.62,303.86,304.5133333333333,310.67,311.99857142857144,295.5242857142857,287.93857142857144,258.09,243.3,246.67,245.09,264.79857142857145,265.2685714285714,277.94666666666666,284.3544444444445,295.36857142857144,299.41,304.0566666666667,308.98,294.33,284.04857142857145,261.19695652173914,261.34999999999997,238.0985714285714,195.52666666666667,185.41857142857143,157.90545454545455,135.05272727272728,118.57076923076923,,95.75736842105263,75.55941176470589,,,,,,,,,,,69.50999999999999,77.45137931034482,99.015,115.57,119.6742857142857,129.07857142857142,127.61,141.88857142857142,149.75,131.75,136.51545454545453,145.95333333333335,162.71,181.92000000000002,190.58,179.13666666666666,188.9085714285714,206.02333333333334,221.39076923076922,229.11545454545453,241.92000000000002,248.9661904761905,267.205,293.5866666666667,320.2166666666667,347.05,371.17,403.67,448.71,480.40000000000003,L7
2001-12-21 22:02:05+00:00,,,,,,,,,,,418.53,,,313.87,326.03857142857146,,,,,,,343.34857142857146,,,,339.66857142857145,321.84,339.9533333333333,337.93,,,,,349.46857142857147,,,219.60363636363638,,,,,,,102.59461538461538,80.49235294117648,62.41333333333333,53.474444444444444,,75.07333333333332,75.19,105.38952380952381,100.49,115.50999999999999,,,179.43,,,,220.20857142857142,181.37,,,,,224.24999999999997,198.54,231.95333333333335,,,,238.38363636363638,278.24,,,332.2733333333333,337.12333333333333,366.75,412.54,,474.28,505.07000000000005,L7
2002-02-14 22:08:29+00:00,421.67,433.60285714285715,438.33000000000004,435.18,441.7528571428572,449.72,455.07,426.45,409.76,391.41142857142853,395.89,366.71,342.59,312.14,291.2528571428572,281.37142857142857,294.91285714285715,297.33,296.86,298.5,304.08,324.71285714285716,310.3028571428572,304.5,302.99666666666667,301.52285714285716,286.35,301.13,316.09000000000003,319.53,314.39285714285717,311.45130434782607,327.12,326.2528571428572,,220.97285714285715,185.82090909090908,156.46545454545452,125.56,117.74,134.29526315789474,109.91823529411765,,,,,,,,,,68.18,89.43,101.6896551724138,,144.15,131.98142857142858,149.22285714285715,162.38,194.16285714285715,172.95,153.98000000000002,155.8009090909091,156.43,174.58,188.23,216.4,215.79,219.09285714285713,207.71,219.74,238.0309090909091,270.67,264.9842857142857,280.255,315.66,355.85,378.58000000000004,400.21000000000004,420.07,475.9,508.71000000000004,L7
2002-04-12 22:02:13+00:00,449.3533333333333,450.44428571428574,471.31,449.07,456.3042857142857,457.12,473.28,444.1433333333333,433.3633333333333,399.35714285714283,405.93,372.02000000000004,360.5166666666667,353.75,,309.28714285714284,312.64428571428573,272.31,278.37,285.28,287.73,312.8042857142857,311.01428571428573,322.6433333333333,304.02222222222224,320.7342857142857,329.78,348.6433333333333,351.11,334.5,327.50428571428574,294.8108695652174,312.53,313.9042857142857,262.5233333333333,244.89428571428573,197.74454545454546,154.4272727272727,144.20384615384614,110.37128205128204,107.22105263157894,100.66235294117647,91.50222222222223,,,,,,,,,87.22999999999999,106.68,,,,167.27714285714285,168.7542857142857,160.68,173.9942857142857,198.32,164.77,167.54454545454547,161.89666666666665,177.44,211.89999999999998,242.35,251.97333333333333,254.9942857142857,234.81666666666666,231.82384615384615,,,,317.28,340.50333333333333,360.8833333333333,386.31,426.99,439.83,515.14,527.89,L7
2002-05-30 22:02:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,336.0842857142857,334.07,348.8533333333333,340.57,346.41,337.2942857142857,,,333.2342857142857,325.8233333333333,,,,,,,,,,,,,112.91444444444444,,,,,,71.78172413793104,101.43,138.49,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-07-17 22:01:44+00:00,,465.9214285714286,451.09000000000003,480.4,469.40142857142854,490.15999999999997,464.70000000000005,434.03,446.34,,369.82,381.94,365.13,362.97,,,,333.59000000000003,,,,,288.34142857142854,,276.8066666666667,272.51142857142855,319.3,348.75,324.85,295.38,320.75142857142856,323.5021739130435,310.33,,291.09,,,,,,151.10473684210527,,,,,,,,,,,,,,144.92,128.12,162.41571428571427,161.42142857142858,189.37,209.0614285714286,236.92999999999998,,,,,242.10999999999999,,287.87,,,,,,,,,,,,,,528.14,L7
