dates,satname,nzd0367-0000,nzd0367-0001,nzd0367-0002,nzd0367-0003,nzd0367-0004,nzd0367-0005,nzd0367-0006,nzd0367-0007,nzd0367-0008,nzd0367-0009,nzd0367-0010,nzd0367-0011,nzd0367-0012,nzd0367-0013,nzd0367-0014,nzd0367-0015,nzd0367-0016,nzd0367-0017,nzd0367-0018,nzd0367-0019,nzd0367-0020,nzd0367-0021,nzd0367-0022,nzd0367-0023,nzd0367-0024,nzd0367-0025,nzd0367-0026,nzd0367-0027,nzd0367-0028,nzd0367-0029,nzd0367-0030,nzd0367-0031,nzd0367-0032,nzd0367-0033,nzd0367-0034,nzd0367-0035,nzd0367-0036,nzd0367-0037,nzd0367-0038,nzd0367-0039,nzd0367-0040,nzd0367-0041,nzd0367-0042,nzd0367-0043,nzd0367-0044,nzd0367-0045,nzd0367-0046,nzd0367-0047,nzd0367-0048,nzd0367-0049,nzd0367-0050,nzd0367-0051,nzd0367-0052,nzd0367-0053,nzd0367-0054,nzd0367-0055,nzd0367-0056,nzd0367-0057,nzd0367-0058,nzd0367-0059,nzd0367-0060,nzd0367-0061,nzd0367-0062,nzd0367-0063,nzd0367-0064,nzd0367-0065,nzd0367-0066,nzd0367-0067,nzd0367-0068,nzd0367-0069,nzd0367-0070,nzd0367-0071,nzd0367-0072,nzd0367-0073,nzd0367-0074,nzd0367-0075,nzd0367-0076,nzd0367-0077,nzd0367-0078,nzd0367-0079,nzd0367-0080,nzd0367-0081
2016-04-26 22:12:57+00:00,L8,501.83,492.08,495.59,485.06,485.25,493.92,490.98,490.05,482.69,465.87,457.49,459.79,457.57,444.30,433.74,422.84,412.08,412.74,421.29,425.09,429.61,422.60,406.84,368.07,363.58,367.06,379.65,393.91,407.29,420.95,430.89,443.92,444.92,457.79,474.56,476.80,458.40,465.86,468.74,468.35,484.15,489.75,478.71,487.61,495.03,497.84,512.26,509.87,517.79,522.39,521.57,487.92,465.08,427.73,421.90,424.22,414.65,413.22,405.11,389.95,390.20,396.42,382.99,378.21,386.61,387.98,403.83,410.37,416.13,424.28,430.22,440.43,445.53,443.34,447.67,456.59,466.80,484.47,531.85,499.18,495.12,533.10
2016-05-04 22:15:47+00:00,L7,383.05,407.52,,397.75,402.97,380.51,425.76,432.97,400.41,402.52,373.67,358.21,356.12,364.08,350.24,,,,464.91,542.90,,,,,,,300.93,318.77,331.46,342.03,360.62,365.92,382.16,403.05,391.70,401.36,419.61,432.57,436.49,436.93,439.28,436.69,439.10,522.45,512.17,501.64,441.43,427.35,470.62,470.39,414.59,376.37,365.56,351.28,362.34,341.42,341.51,336.28,329.81,339.50,346.55,,,340.17,347.48,318.16,,,426.80,,381.73,359.88,,,430.35,376.10,392.41,400.60,495.54,,,
2016-05-11 22:21:59+00:00,L7,522.99,519.54,503.75,496.89,470.35,472.08,490.91,493.75,468.17,459.73,453.26,443.42,477.48,458.10,457.22,433.59,419.69,391.45,383.56,393.11,391.24,383.77,,524.93,499.21,468.64,494.32,493.45,467.93,435.66,446.98,,416.57,433.06,,,,499.68,,448.47,463.43,450.68,441.17,440.12,227.64,229.41,221.38,237.30,204.39,191.70,194.11,,,,379.47,374.85,376.71,385.16,362.98,,,,,337.69,352.36,363.62,357.04,381.23,382.63,381.96,400.73,409.85,434.01,416.31,398.39,433.06,440.06,426.19,450.21,469.68,494.69,
2016-06-04 22:19:16+00:00,L8,421.34,439.15,442.41,434.62,443.16,443.04,437.94,421.96,404.02,391.68,386.73,386.86,389.66,388.01,388.48,384.95,357.47,352.49,330.95,327.70,321.75,308.60,305.82,309.13,312.23,322.64,335.11,351.33,365.70,375.68,388.78,392.05,399.00,400.95,401.56,406.34,419.13,436.43,440.18,,453.90,449.93,446.05,436.27,437.47,440.77,438.51,432.17,429.99,426.45,414.28,397.59,,,392.39,387.54,374.79,357.29,345.20,,,324.29,322.35,320.84,322.48,320.90,327.44,328.89,339.60,346.11,349.89,351.58,359.28,,374.51,377.38,389.70,398.56,417.98,438.04,458.31,469.83
2016-06-05 22:15:56+00:00,L7,264.77,131.88,,,,463.25,446.55,421.74,415.00,393.33,392.13,382.81,391.31,393.38,396.27,388.91,373.81,353.96,343.23,331.79,318.57,317.21,311.46,310.84,326.36,323.10,343.63,360.36,371.35,377.48,399.48,396.70,403.92,408.18,408.35,416.81,,,,,251.84,248.56,252.92,255.76,149.05,147.03,149.31,144.31,138.03,147.40,139.99,166.64,,178.75,186.36,181.82,192.00,193.91,191.82,,216.31,,219.81,,,,,,,,,,,,83.23,110.04,120.24,112.58,128.50,131.13,,
2016-07-06 22:19:29+00:00,L8,454.40,464.26,462.24,464.31,457.88,459.41,445.88,440.95,428.03,414.00,398.26,382.26,375.45,380.56,374.83,381.50,376.82,366.41,364.05,364.09,344.94,337.94,328.91,323.16,331.08,339.53,346.43,356.33,372.73,400.86,416.05,432.19,439.64,442.33,433.71,431.18,426.53,437.99,438.99,453.03,453.17,449.83,448.62,439.93,444.76,451.71,456.52,455.52,454.15,442.69,434.11,424.39,,,419.42,416.75,411.44,401.19,388.50,,356.10,342.20,332.78,325.17,326.01,323.66,335.65,344.56,346.39,355.39,360.15,358.70,362.53,375.15,385.82,396.92,408.87,423.05,430.62,442.69,471.05,483.03
2016-08-07 22:19:37+00:00,L8,,,,,,,,,487.42,482.36,474.83,442.97,410.78,395.33,402.95,,,,,,,,,,,,,,,,,,,,,,,,455.00,,458.17,453.33,450.97,446.33,476.45,478.40,489.42,489.21,479.37,420.57,418.00,430.94,,,508.79,520.90,518.55,448.42,436.68,,,,,351.10,339.95,332.17,338.22,337.04,358.29,350.02,346.98,,,,,,,,,,,
2016-08-08 22:16:02+00:00,L7,218.96,115.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.06,261.29,257.83,254.19,261.60,272.34,258.37,257.16,260.60,130.22,120.85,133.61,144.89,176.17,,227.10,249.68,250.19,246.26,266.47,,,,216.34,,,,,,,,,,,,,,,,,,,
2016-08-15 22:22:12+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-09 22:16:07+00:00,L7,,,605.35,516.71,508.79,517.82,506.49,478.95,465.87,478.78,486.33,463.41,434.06,418.58,401.63,,,,,,,,438.67,443.47,451.15,448.01,439.10,440.57,465.28,453.51,440.09,434.18,428.89,433.82,424.09,433.78,446.67,451.59,453.37,456.48,452.63,449.17,443.44,435.31,439.20,440.68,438.14,433.67,429.11,436.70,426.25,422.22,435.57,443.44,462.94,460.68,471.63,469.35,471.33,474.39,486.54,477.35,455.33,412.65,395.74,388.57,391.43,380.32,386.12,384.39,377.70,379.79,392.41,393.70,396.90,418.49,428.18,434.32,473.14,524.57,544.58,562.24
2016-09-16 22:22:18+00:00,L7,387.26,402.33,406.85,408.74,406.72,407.43,392.84,388.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.35,377.02,381.30,389.93,393.42,394.99,388.89,373.45,357.71,351.70,378.26,378.32,366.41,363.08,355.76,342.12,332.45,,,360.17,343.23,335.10,315.48,321.74,,,,,272.65,269.51,269.23,262.39,266.25,266.01,268.66,269.89,277.89,286.59,297.61,300.69,303.62,313.82,320.12,337.94,357.32,377.33,400.19
2016-10-10 22:19:54+00:00,L8,505.80,518.06,519.27,516.21,504.73,504.08,490.82,481.00,469.18,446.88,441.62,446.31,429.16,413.59,397.85,372.23,350.72,329.26,318.91,327.82,353.60,377.00,405.50,423.78,428.71,416.37,402.46,407.42,416.06,422.25,427.39,423.30,417.56,416.99,411.40,413.43,419.49,422.19,437.99,442.45,444.82,440.39,429.39,411.81,412.68,419.58,422.28,418.11,417.51,409.16,408.56,408.88,422.92,430.62,430.00,432.63,448.20,455.04,458.61,455.91,440.72,433.63,440.02,433.37,402.76,368.34,359.62,360.07,360.67,353.38,348.63,353.67,359.56,370.94,382.79,389.85,390.40,403.73,430.05,454.37,482.42,517.42
2016-12-22 22:13:38+00:00,L8,495.82,496.53,494.77,492.97,481.66,476.48,474.56,485.52,488.89,478.68,510.10,523.72,447.60,414.49,402.58,388.70,374.89,370.04,366.06,367.21,,,,,,,,,,,,,,,,,,,414.13,418.43,421.86,422.11,422.09,420.14,421.23,421.11,421.98,418.95,416.86,410.86,403.24,392.05,391.41,388.24,396.93,400.73,422.17,436.40,431.93,440.40,450.77,473.82,472.25,468.34,495.96,493.68,497.29,499.44,479.07,,397.26,363.69,341.86,355.57,364.11,379.66,407.43,404.36,,,,
2016-12-29 22:19:49+00:00,L8,451.07,470.99,481.65,474.97,473.59,475.71,469.42,471.12,464.57,439.79,411.56,410.22,389.58,362.75,350.94,347.36,334.24,328.78,319.08,318.58,322.80,329.11,342.36,357.57,370.65,383.98,386.90,380.74,377.51,375.84,375.32,392.22,391.40,395.96,393.66,394.28,392.61,396.42,398.31,401.65,409.21,413.92,412.28,406.55,408.46,409.40,412.76,403.41,403.61,388.66,374.72,369.96,364.91,379.57,381.72,393.30,413.27,418.59,415.78,419.72,429.26,424.08,413.79,393.94,373.07,358.74,341.98,331.19,331.36,326.70,321.50,314.20,315.75,339.42,345.15,358.59,361.04,377.54,384.98,403.96,434.02,460.69
2017-02-15 22:19:31+00:00,L8,522.41,531.02,529.36,526.38,522.48,525.79,530.34,530.12,532.10,560.40,598.46,595.95,633.54,612.40,,,375.04,379.76,374.63,374.16,386.00,384.94,397.15,391.86,401.23,407.64,401.96,413.76,427.87,450.61,469.12,507.70,508.63,497.49,,402.61,401.13,408.85,403.55,408.15,422.36,422.65,418.08,424.72,442.91,446.81,449.29,458.30,434.21,417.68,413.31,396.86,409.16,418.71,419.97,420.15,412.02,414.62,429.13,441.92,448.02,448.98,436.39,444.14,,478.23,513.15,531.10,502.68,496.95,471.20,456.22,388.95,380.76,382.61,374.17,382.16,401.69,431.52,500.93,517.44,507.38
2017-02-23 22:21:37+00:00,L7,436.58,454.09,457.28,460.11,461.29,466.05,462.61,461.37,457.53,456.69,462.52,453.04,429.81,377.32,345.21,331.95,331.17,327.45,329.53,327.33,327.84,344.57,358.02,371.00,370.50,377.22,373.24,388.22,406.96,423.85,448.34,463.17,431.77,403.57,389.31,378.70,378.65,367.02,369.19,371.02,389.14,388.94,387.12,402.60,408.78,419.02,417.74,410.95,387.63,380.28,371.16,364.44,377.32,380.59,385.09,380.28,380.92,377.20,387.07,400.22,422.83,413.03,402.29,391.40,388.32,390.69,388.28,373.59,364.74,345.95,331.25,321.47,320.63,322.86,325.36,338.91,351.44,379.28,415.22,434.75,449.31,452.82
2017-03-27 22:21:49+00:00,L7,218.27,119.69,,,,,,,,,,,,353.49,338.87,322.82,298.62,282.20,283.08,281.41,292.46,315.82,320.06,330.80,341.22,348.83,359.87,374.25,398.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.76,104.23,127.88,137.95,144.54,150.32,144.30,201.94
2017-03-28 22:13:00+00:00,L8,444.73,462.58,469.56,467.80,472.95,472.29,465.56,469.13,469.46,472.94,462.59,442.22,419.98,382.83,352.76,344.39,323.59,324.80,319.65,333.40,354.11,347.34,363.95,363.83,373.21,379.42,377.84,400.33,422.66,441.08,458.26,459.03,468.64,443.48,399.46,393.23,389.02,383.82,378.90,389.29,396.46,399.00,411.20,406.86,412.53,420.02,424.38,427.46,415.45,407.39,389.27,389.31,395.24,388.21,402.70,396.32,397.68,404.78,402.21,405.60,416.54,428.52,423.84,420.14,401.65,385.86,365.50,348.68,347.81,333.69,335.64,333.02,333.43,338.22,333.13,343.03,362.30,370.07,395.26,432.78,455.82,473.58
2017-04-20 22:18:59+00:00,L8,,,,,,,,505.24,520.95,551.02,547.07,539.45,552.80,530.89,507.61,387.47,360.14,337.63,345.07,344.62,363.68,377.25,370.40,378.39,392.37,405.51,405.83,413.37,425.44,445.27,470.70,489.96,496.26,488.75,465.84,447.28,415.86,392.68,380.18,395.12,414.43,419.92,416.73,,,,,,,,,,,,,419.26,417.89,441.87,456.27,461.34,467.22,464.34,448.96,435.37,439.46,461.28,472.22,475.28,474.86,452.19,442.20,,360.60,369.61,386.49,380.89,392.77,409.44,421.29,446.58,481.83,511.12
2017-04-21 22:15:48+00:00,L7,493.04,508.57,517.04,517.77,512.41,518.70,514.11,509.75,523.67,544.55,560.74,583.85,580.85,543.33,,,363.10,341.61,340.64,343.58,364.40,376.83,372.53,374.35,375.85,397.08,403.29,415.82,423.92,441.64,471.14,488.20,499.41,491.57,456.99,444.05,421.06,409.54,398.42,402.22,413.86,421.96,421.93,413.46,423.88,422.19,427.87,431.86,454.18,454.81,444.77,401.55,408.43,413.56,422.57,425.78,427.38,444.17,465.05,486.79,484.34,473.69,448.86,435.65,443.14,458.02,467.51,476.45,476.00,459.18,438.93,,361.07,363.82,385.50,390.96,389.17,409.51,421.68,451.86,481.33,505.93
2017-05-14 22:22:04+00:00,L7,493.00,496.95,517.11,506.40,498.68,501.27,506.20,505.01,510.56,510.78,534.71,554.40,578.88,604.63,600.21,571.38,,,345.66,340.93,353.86,370.58,383.96,385.69,391.01,397.21,392.96,400.47,421.71,438.78,453.90,481.10,493.90,502.10,517.63,503.01,,394.08,391.86,398.25,398.09,413.73,415.87,423.53,428.77,434.62,434.93,433.81,434.18,441.25,434.60,426.08,418.32,409.40,411.39,423.11,417.50,413.47,429.90,447.42,466.54,483.70,478.29,468.69,452.59,439.43,444.56,469.00,483.16,484.79,474.32,432.54,,,,,,,,,480.63,508.99
2017-05-23 22:15:55+00:00,L7,447.47,470.91,483.22,472.33,473.14,481.62,479.13,478.16,489.48,490.29,499.34,515.67,502.83,488.61,,370.12,343.76,333.99,321.02,323.05,332.77,349.13,355.85,363.48,359.58,361.37,384.54,380.33,403.77,427.75,442.74,456.03,468.24,473.41,457.74,434.58,398.37,386.24,381.90,375.02,387.28,397.05,401.76,401.73,410.76,422.19,418.11,417.32,188.03,,,,395.00,395.99,397.93,396.47,399.40,400.91,404.03,416.29,424.65,426.76,425.25,418.98,418.97,419.80,414.15,419.65,409.31,392.90,377.30,357.76,338.47,,357.52,365.40,378.97,380.50,431.13,446.18,469.85,188.12
2017-05-30 22:22:08+00:00,L7,206.53,114.56,,,,,,,,,,,,,,,,,,,,406.63,413.97,437.57,,384.13,,396.08,403.69,441.30,459.33,482.45,495.28,499.38,493.39,488.18,,,386.82,,233.51,235.59,248.16,240.89,239.85,236.75,229.35,239.00,218.68,205.80,201.02,190.24,,,201.21,219.75,222.09,223.75,244.20,187.55,,,,,,,,,,,,,,,,,,,,,,
2017-06-07 22:19:15+00:00,L8,461.77,474.16,488.76,483.71,482.53,479.74,479.94,476.41,485.46,488.87,492.21,488.99,501.07,488.78,,373.24,355.03,340.50,329.28,335.09,334.40,348.43,359.59,368.69,370.86,382.00,390.89,384.19,391.75,418.25,442.63,458.23,471.53,477.18,457.14,444.36,423.38,410.30,394.77,384.42,391.23,399.39,405.63,406.83,415.31,429.96,426.04,424.35,424.81,421.82,425.13,415.59,402.83,405.42,402.70,402.01,406.03,408.44,409.85,417.77,422.57,434.73,442.64,433.02,429.87,426.43,424.74,420.84,420.78,415.79,386.31,369.93,351.01,,358.39,374.24,388.38,397.14,411.00,438.38,458.16,474.45
2017-06-15 22:22:12+00:00,L7,498.61,513.00,533.05,535.96,519.97,,,,,,58.09,,,,,,,,,,,,,149.56,,,,,,,,,,,,,,,,,,403.25,412.82,416.55,435.71,453.09,452.75,455.67,444.88,438.46,437.36,430.71,451.38,461.81,466.89,433.44,419.34,428.02,429.38,427.89,437.10,450.22,461.80,478.17,499.29,502.56,496.15,455.82,465.04,452.77,484.05,506.18,511.26,491.52,469.55,408.90,435.29,432.38,425.39,436.31,465.76,504.02
2017-06-16 22:13:07+00:00,L8,509.30,540.88,560.69,566.23,534.29,511.76,517.87,522.54,545.47,559.96,587.61,598.29,595.60,567.52,563.75,600.77,621.54,,,,,,402.78,413.27,416.70,415.09,410.55,418.11,425.18,433.80,446.16,462.98,488.47,498.91,502.47,488.49,468.44,453.67,447.62,433.76,424.04,418.73,416.51,432.45,444.52,456.19,459.15,462.78,462.09,449.38,447.93,437.53,455.37,473.75,474.22,441.80,429.25,438.73,436.85,438.39,445.00,460.40,470.13,494.53,512.83,522.74,545.83,,461.68,450.70,467.68,509.20,514.86,508.91,485.78,,,,,,,
2017-07-09 22:19:23+00:00,L8,433.33,461.03,471.70,475.66,466.85,449.37,442.51,438.73,453.89,467.77,488.41,493.58,501.75,495.60,473.81,431.13,388.28,357.88,326.97,322.12,324.56,331.39,338.45,351.00,355.30,361.53,365.57,367.80,,,,,,,,435.33,426.91,411.51,391.17,,384.45,381.37,395.55,404.38,401.10,578.74,234.94,244.79,233.13,523.86,641.69,398.93,397.23,,404.60,412.77,409.71,406.95,395.19,,396.62,405.93,411.92,420.41,424.96,437.76,447.64,443.67,430.84,415.44,391.86,386.64,380.56,,561.20,513.35,467.61,431.88,,,,
2017-07-17 22:22:15+00:00,L7,,116.74,,,,,,521.91,552.10,573.10,608.88,,,,,,,,,,,,,,,,,,,,427.25,445.62,467.10,479.23,469.71,464.52,454.48,454.76,476.39,483.72,504.41,506.93,419.49,445.01,422.29,433.79,438.41,444.91,445.91,462.34,447.42,435.35,,,461.04,476.50,224.89,231.78,506.64,,,,,447.53,452.28,466.30,482.14,515.97,551.04,,553.96,,,,464.45,,475.54,,511.00,,477.36,502.83
2017-07-25 22:19:30+00:00,L8,447.54,471.38,484.11,479.81,485.68,469.41,455.29,445.76,448.93,472.61,491.51,499.44,504.34,508.19,483.97,461.56,413.51,373.50,355.25,330.29,353.28,348.06,360.95,363.37,365.37,359.99,369.44,371.03,371.27,376.84,387.60,408.25,430.27,440.29,435.80,428.59,419.42,413.46,410.95,403.83,396.72,391.05,386.97,393.31,414.72,418.47,424.93,426.80,410.45,410.36,414.87,,,,,,,,,,,,,,416.98,415.36,418.66,420.40,424.99,416.75,405.18,386.42,,,,,,,,,,
2017-08-02 22:22:13+00:00,L7,448.37,474.94,483.30,487.80,491.50,483.62,472.72,463.29,460.13,485.79,509.43,523.96,535.66,540.55,533.43,510.22,477.49,,,,,,,,,,,,,,,,,,,437.20,425.17,409.92,402.82,399.95,402.06,405.35,397.96,397.75,401.95,410.51,417.38,421.65,414.38,411.98,413.37,415.29,,419.72,404.63,408.91,407.53,417.33,419.45,412.41,408.27,400.71,400.02,405.68,409.78,417.62,428.65,435.91,447.14,448.75,447.94,438.87,405.22,373.43,368.04,366.86,368.10,376.84,392.37,429.43,452.97,464.22
2017-08-03 22:13:23+00:00,L8,468.58,485.82,486.25,493.33,493.39,481.28,474.28,468.39,467.39,499.18,516.50,524.12,528.60,533.17,526.53,504.82,467.45,428.25,393.60,350.09,355.86,360.09,366.10,367.61,375.71,382.40,387.30,380.66,391.92,405.12,393.44,407.62,430.19,439.31,447.96,443.86,432.53,415.21,409.15,407.99,405.25,406.58,404.64,401.17,406.99,407.65,418.78,427.53,423.07,419.25,421.26,504.43,543.51,573.91,615.25,616.73,571.55,590.84,432.53,451.12,,,,,,,,,,,,,,,,,,,,,,
2017-09-03 22:22:12+00:00,L7,430.24,447.79,454.82,456.85,452.74,449.42,441.02,444.55,450.07,458.24,459.27,475.86,483.34,493.36,488.10,487.27,478.17,438.80,,,,,,,,,,,,,,,,,412.72,410.28,406.63,396.96,384.03,373.76,375.00,375.26,375.58,376.01,389.18,392.20,405.39,403.00,401.84,397.42,390.69,388.04,391.09,382.07,377.69,387.34,387.57,394.73,389.42,379.08,379.34,379.15,377.69,374.84,372.61,378.50,384.02,398.08,407.48,399.87,389.41,379.31,375.25,370.73,368.17,357.18,349.29,360.05,380.14,399.27,415.87,442.27
2017-09-20 22:13:34+00:00,L8,428.02,437.34,444.04,447.99,448.30,439.37,431.24,424.28,424.37,419.41,423.74,424.64,428.88,446.56,452.88,434.62,424.05,357.58,347.79,338.90,326.30,337.09,335.14,341.43,340.48,347.34,344.41,349.30,345.47,343.72,349.08,356.03,367.05,371.34,375.19,379.29,382.34,382.61,368.96,365.54,365.40,357.50,358.83,364.53,379.10,390.83,395.88,394.43,394.66,395.19,386.67,377.83,,,378.60,379.27,372.95,368.20,367.90,,,,,357.25,347.70,335.41,359.09,359.47,365.27,370.63,366.64,362.08,357.42,357.24,344.20,342.97,344.68,351.51,359.27,375.75,393.77,418.97
2017-09-27 22:19:48+00:00,L8,507.47,520.53,519.07,508.82,511.31,514.72,500.75,478.63,475.40,479.59,482.14,479.48,490.67,514.47,521.37,532.32,533.67,536.43,552.04,556.71,539.33,,399.47,391.02,402.94,410.96,398.27,420.00,399.71,425.03,404.15,413.19,405.31,404.83,406.48,416.87,439.22,419.96,425.17,,466.26,478.06,478.47,404.67,416.86,420.89,424.28,428.70,427.81,423.85,418.23,412.44,,,415.02,463.16,477.44,453.16,428.36,,,,,414.67,416.73,429.93,405.53,391.63,401.96,416.75,415.61,416.72,423.75,415.59,416.18,436.38,440.21,434.36,417.80,484.43,512.89,448.04
2017-11-22 22:22:08+00:00,L7,473.30,488.40,495.75,491.66,484.15,482.85,475.28,470.79,460.72,,520.56,523.46,489.71,501.49,502.64,505.62,498.78,496.83,495.79,504.84,505.22,500.96,500.98,499.87,467.05,423.65,389.58,365.86,370.69,401.11,430.60,424.37,436.04,435.31,410.21,394.98,388.28,387.85,404.23,428.88,446.10,429.45,436.37,435.10,435.73,432.05,438.41,446.05,431.54,417.60,400.36,396.69,401.19,409.43,409.37,399.07,407.66,408.74,407.51,422.41,429.99,427.10,419.33,409.85,418.32,419.20,421.75,419.22,417.32,400.72,396.22,394.17,396.74,405.43,410.60,414.25,430.27,432.51,434.07,446.97,455.91,457.56
2017-11-30 22:19:44+00:00,L8,446.35,465.40,473.03,473.44,474.14,469.80,460.38,455.58,444.50,446.79,444.21,447.79,461.82,478.18,476.92,480.40,474.06,475.48,473.72,471.39,466.78,453.62,434.09,427.34,410.01,390.91,368.05,351.30,355.21,378.37,386.73,396.61,405.81,409.31,398.15,386.12,386.91,387.20,392.14,406.00,408.82,402.03,408.28,406.11,409.66,415.31,420.54,425.51,414.59,410.56,392.90,395.12,399.69,404.13,405.34,399.40,398.39,404.42,404.29,406.08,409.73,406.18,394.39,395.54,395.65,390.00,393.42,389.76,383.95,385.72,383.42,386.53,390.59,393.19,389.95,393.99,386.59,393.90,404.54,410.65,425.93,435.01
2017-12-01 22:15:53+00:00,L7,,,458.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.32,400.01,392.56,388.58,386.41,388.86,396.57,403.81,404.04,410.59,406.66,404.42,388.20,389.40,393.26,390.26,396.90,396.23,391.35,387.98,397.38,393.07,392.38,387.30,385.92,381.36,385.39,377.26,381.10,379.32,372.64,370.12,373.33,376.50,376.76,373.00,370.69,369.82,379.69,383.80,387.03,400.29,411.20,416.95
2017-12-17 22:15:44+00:00,L7,431.14,441.47,450.39,447.24,445.20,440.63,428.39,425.41,420.13,413.70,418.82,426.00,433.59,445.49,451.49,449.61,444.44,435.92,441.60,441.30,440.92,427.74,397.26,387.26,381.71,363.70,351.17,328.12,329.09,344.75,364.03,379.77,389.86,389.43,382.76,370.70,371.78,370.28,375.96,380.75,383.31,383.74,383.07,378.37,383.59,389.91,403.86,401.79,402.71,392.85,382.80,376.84,392.63,389.68,383.68,393.10,394.26,391.49,394.88,392.44,392.75,390.97,374.45,376.32,376.61,375.93,370.06,370.34,364.50,360.88,360.84,370.47,367.64,373.08,365.13,365.88,367.93,376.66,383.13,396.55,404.42,412.11
2017-12-25 22:13:35+00:00,L8,527.82,563.16,559.71,536.09,517.92,517.57,496.22,467.98,469.97,486.32,500.36,520.98,555.90,583.31,612.75,629.93,587.96,504.67,487.55,503.95,,590.81,612.51,611.55,606.92,560.35,,374.42,372.62,400.53,436.10,473.47,488.79,493.37,,405.38,394.61,390.31,408.97,431.53,450.97,478.51,499.40,492.33,491.51,478.11,489.42,503.77,519.18,512.33,481.04,401.50,449.52,433.56,434.96,422.67,419.48,431.87,448.07,464.44,481.52,495.49,503.21,510.66,511.06,486.81,455.39,460.72,468.33,470.12,458.30,441.90,446.17,452.09,442.84,456.44,468.88,497.06,524.90,536.27,499.01,505.47
2018-01-01 22:19:44+00:00,L8,415.66,434.83,444.39,439.52,440.42,433.39,422.42,411.42,402.31,409.17,403.13,413.27,427.03,425.97,431.44,443.46,429.26,371.21,357.17,344.84,351.48,347.83,350.10,354.15,347.81,346.46,341.48,327.64,319.77,333.37,351.64,365.77,377.40,384.91,372.81,364.10,362.64,357.40,357.09,359.37,364.63,359.12,357.98,354.47,362.85,381.63,390.13,397.33,384.52,378.51,371.18,366.73,374.43,380.18,367.15,366.12,363.80,368.03,371.50,363.59,364.50,364.99,357.08,357.26,332.79,317.78,338.92,335.71,320.32,336.56,336.72,345.28,334.61,340.76,340.87,341.00,346.30,346.78,361.84,374.24,381.71,397.42
2018-01-18 22:15:19+00:00,L7,429.54,438.16,450.44,449.14,446.53,438.65,427.10,419.63,411.91,412.57,416.77,419.16,431.39,449.56,465.23,468.77,467.50,458.68,438.21,430.76,427.24,416.62,412.92,410.20,407.76,395.48,371.48,342.01,334.24,346.90,356.78,374.82,403.79,407.45,396.88,376.84,367.72,366.48,368.53,367.92,374.78,377.08,387.32,395.53,404.21,400.04,397.73,404.16,403.92,,,,388.92,384.75,386.88,384.38,380.11,375.96,376.97,383.94,394.96,397.53,394.13,387.80,388.00,368.41,370.12,362.35,362.93,360.40,363.48,360.89,365.96,369.61,375.06,368.46,372.93,370.38,387.30,403.28,414.55,417.75
2018-01-25 22:21:23+00:00,L7,466.70,482.86,489.71,488.55,472.23,444.69,433.26,425.77,421.60,423.80,429.98,440.55,455.60,490.54,523.76,513.95,499.70,491.89,466.02,430.39,429.04,,,,,,,,,,,419.37,467.23,470.19,441.44,397.87,365.97,371.09,383.11,389.25,406.93,426.16,442.45,461.14,487.11,473.20,405.42,425.22,420.08,463.70,477.26,396.65,386.74,383.72,393.05,426.03,382.36,392.25,394.04,406.84,428.51,445.78,469.79,,433.28,416.85,408.20,410.65,413.46,396.93,393.37,378.38,391.22,390.23,413.87,437.67,423.45,424.81,441.40,473.21,467.94,471.65
2018-02-02 22:19:27+00:00,L8,435.75,446.24,453.46,453.19,445.18,443.87,426.56,417.27,418.97,411.78,415.01,419.96,431.61,445.05,456.94,459.44,471.72,465.17,454.16,447.17,432.21,425.41,428.42,427.90,428.53,420.38,,348.87,337.05,343.68,346.49,365.09,391.75,402.28,395.90,375.72,376.86,371.12,373.21,368.13,367.29,366.66,378.17,386.11,387.71,408.82,407.61,401.07,401.42,390.66,391.18,391.34,392.83,395.96,388.95,388.50,383.87,386.99,382.42,360.29,381.84,397.36,403.04,395.96,397.39,400.49,393.22,379.83,370.82,368.68,365.90,372.34,370.34,368.95,366.55,366.16,373.73,380.50,382.57,401.34,417.54,430.78
2018-02-11 22:13:14+00:00,L8,433.60,446.76,456.18,455.27,450.14,442.01,431.56,419.93,417.86,414.57,420.80,433.98,440.04,447.63,462.91,473.29,475.04,476.26,470.26,456.08,443.03,428.94,434.83,438.33,439.10,434.55,415.66,374.03,359.19,358.50,365.57,385.68,405.80,414.71,397.81,386.74,384.47,379.61,376.24,373.36,375.85,382.40,387.50,393.40,404.94,416.27,418.36,409.58,406.45,406.30,395.94,397.83,396.22,395.24,393.45,395.00,390.40,386.31,383.10,376.53,387.05,394.64,397.49,404.00,402.55,398.16,394.08,383.00,376.11,372.51,373.18,375.78,372.39,375.01,375.63,382.07,383.26,386.36,397.33,405.90,420.99,434.96
