dates,nzd0004-0000,nzd0004-0001,nzd0004-0002,nzd0004-0003,nzd0004-0004,nzd0004-0005,nzd0004-0006,nzd0004-0007,nzd0004-0008,nzd0004-0009,nzd0004-0010,nzd0004-0011,nzd0004-0012,nzd0004-0013,nzd0004-0014,nzd0004-0015,nzd0004-0016,nzd0004-0017,nzd0004-0018,nzd0004-0019,nzd0004-0020,nzd0004-0021,nzd0004-0022,nzd0004-0023,nzd0004-0024,nzd0004-0025,nzd0004-0026,nzd0004-0027,nzd0004-0028,nzd0004-0029,nzd0004-0030,nzd0004-0031,nzd0004-0032,nzd0004-0033,nzd0004-0034,nzd0004-0035,nzd0004-0036,nzd0004-0037,nzd0004-0038,nzd0004-0039,nzd0004-0040,nzd0004-0041,nzd0004-0042,nzd0004-0043,nzd0004-0044,nzd0004-0045,nzd0004-0046,nzd0004-0047,nzd0004-0048,nzd0004-0049,nzd0004-0050,nzd0004-0051,nzd0004-0052,nzd0004-0053,nzd0004-0054,nzd0004-0055,nzd0004-0056,nzd0004-0057,nzd0004-0058,nzd0004-0059,nzd0004-0060,nzd0004-0061,nzd0004-0062,nzd0004-0063,nzd0004-0064,nzd0004-0065,nzd0004-0066,nzd0004-0067,nzd0004-0068,nzd0004-0069,nzd0004-0070,nzd0004-0071,nzd0004-0072,nzd0004-0073,nzd0004-0074,nzd0004-0075,nzd0004-0076,nzd0004-0077,nzd0004-0078,nzd0004-0079,nzd0004-0080,nzd0004-0081,nzd0004-0082,nzd0004-0083,satname
2014-02-23 22:18:20+00:00,335.88,333.24,325.76,320.66,316.88,317.34,314.65,310.50,308.88,309.81,314.39,316.45,319.51,328.92,331.97,341.49,347.61,361.72,375.86,371.59,361.13,352.71,348.31,342.85,336.30,325.96,313.24,305.88,295.94,290.06,289.18,285.67,289.31,294.52,300.56,305.18,309.35,313.67,315.95,321.55,326.13,330.89,338.26,348.15,357.22,369.71,386.27,401.47,417.60,433.29,429.94,422.01,419.27,413.03,407.31,405.27,404.08,406.91,399.43,396.84,396.26,397.18,395.58,396.86,397.12,399.90,401.35,406.29,408.32,388.82,373.38,354.82,337.79,329.59,318.55,317.86,316.72,315.94,321.23,333.96,345.63,364.02,379.74,410.75,L8
2014-04-28 22:17:22+00:00,336.75,336.07,327.84,322.41,320.62,319.62,316.86,311.45,311.23,311.38,313.13,315.96,318.43,328.06,331.92,337.96,346.66,361.86,374.84,370.13,360.71,351.41,346.58,342.30,333.76,323.44,311.66,302.14,293.34,287.06,286.66,284.37,287.90,293.80,299.62,304.09,307.89,312.78,314.43,318.39,324.39,330.60,337.74,346.75,354.92,367.59,384.34,399.72,416.71,432.32,428.08,421.83,417.34,411.19,405.16,401.21,400.82,402.54,396.11,394.50,392.57,393.08,391.52,393.04,392.79,398.45,399.12,405.62,407.78,387.99,373.56,356.57,338.56,330.64,319.30,316.92,315.39,314.69,321.37,333.05,341.71,361.61,375.84,404.55,L8
2014-05-14 22:17:08+00:00,337.31,336.25,330.45,324.55,322.67,320.61,317.54,313.68,311.88,310.79,312.53,313.81,316.64,324.54,329.92,335.01,346.01,360.40,371.71,368.44,358.94,350.02,344.83,340.59,330.58,321.32,311.03,301.37,292.82,286.74,285.30,283.97,286.71,291.52,296.84,300.93,305.47,309.96,312.09,318.21,323.77,332.56,339.00,346.30,354.77,367.38,384.52,398.15,416.39,430.61,423.97,418.73,414.00,410.48,404.94,399.85,396.64,396.74,392.14,391.70,389.91,389.24,387.95,389.80,389.28,395.63,396.69,402.43,407.21,388.71,371.88,357.35,339.33,329.87,320.24,317.08,314.90,314.97,320.53,331.23,340.56,359.97,374.62,401.75,L8
2014-07-01 22:17:22+00:00,331.84,330.76,326.04,320.63,320.11,317.20,315.46,313.34,312.12,309.65,310.64,312.85,316.65,321.42,325.31,333.35,345.83,358.60,368.82,366.14,356.28,347.24,340.91,338.88,328.21,318.60,307.82,298.09,287.82,282.61,282.04,283.10,286.18,290.16,294.47,298.21,302.77,307.05,309.03,314.37,318.91,330.33,336.25,344.48,352.05,366.39,382.25,395.60,415.09,428.93,420.45,413.73,409.21,405.98,402.03,397.86,394.76,391.04,387.83,388.04,387.75,385.46,385.10,387.04,387.56,392.05,393.19,398.72,405.19,386.43,368.55,354.91,338.19,327.44,318.89,314.39,312.53,313.29,317.92,328.79,337.10,356.52,371.80,397.53,L8
2014-07-17 22:17:28+00:00,332.13,331.50,326.83,322.17,321.76,318.46,316.03,314.45,312.61,311.52,311.26,312.27,316.57,321.19,326.11,333.29,344.76,357.36,367.06,364.83,355.66,346.63,339.05,337.07,325.80,316.57,306.70,295.36,287.61,282.20,281.65,283.26,286.33,290.14,292.66,295.34,299.49,303.14,306.15,313.02,317.66,329.94,336.61,345.28,352.37,366.67,382.43,395.25,414.93,427.52,420.23,413.41,407.86,404.53,400.76,396.66,392.42,388.18,386.92,388.07,387.06,383.08,384.12,385.45,385.71,389.41,392.17,395.97,404.10,386.70,369.42,354.75,338.28,327.40,318.25,313.30,310.88,312.21,315.81,326.66,336.20,353.37,367.45,397.00,L8
2015-06-02 22:16:44+00:00,298.74,293.14,285.96,286.86,283.36,281.23,271.75,268.36,279.37,277.34,279.98,285.44,288.69,295.56,302.73,309.36,315.55,330.40,,345.16,331.69,326.13,317.88,313.91,310.90,295.05,284.77,275.69,268.17,261.21,267.33,262.11,267.90,271.26,274.69,281.34,286.12,286.85,293.99,295.92,303.03,312.82,315.43,329.45,336.76,346.59,358.36,381.49,391.99,405.88,397.53,395.72,391.68,388.24,387.45,380.75,378.52,374.42,376.23,374.98,367.95,369.77,368.19,367.30,363.74,367.91,369.27,373.72,382.76,364.83,350.80,335.12,311.21,301.86,294.80,284.89,284.36,280.50,290.88,298.03,315.44,330.35,345.51,378.63,L8
2015-07-20 22:17:10+00:00,308.87,302.33,295.19,297.18,296.89,294.58,289.93,285.28,286.87,283.16,283.00,287.78,291.88,303.31,310.95,318.39,325.77,340.56,359.42,349.98,340.29,333.88,330.50,327.07,321.63,311.40,298.86,289.15,279.68,275.36,277.12,273.66,275.73,279.44,281.66,290.04,294.76,298.38,301.00,305.70,312.86,321.90,330.06,338.92,348.31,356.91,370.15,391.04,403.33,418.79,408.01,403.26,399.99,401.42,398.13,393.06,391.98,388.56,387.25,386.79,384.87,384.93,381.25,377.85,379.19,380.31,381.30,385.60,393.17,374.38,358.65,342.28,322.84,310.19,304.16,297.14,294.53,293.31,301.06,311.41,327.53,340.48,363.03,395.01,L8
2015-08-05 22:17:13+00:00,308.87,302.33,295.19,297.18,296.89,294.58,289.93,285.28,286.87,283.16,283.00,287.78,291.88,303.31,310.95,318.39,325.77,340.56,349.76,345.93,340.57,333.77,330.75,326.31,319.51,308.96,298.98,288.91,277.98,275.79,275.60,275.07,277.03,279.75,281.75,289.00,292.67,298.39,300.79,306.63,315.25,320.84,328.02,338.53,347.92,357.61,370.68,391.07,403.78,420.07,408.47,403.29,401.08,401.01,399.40,395.79,393.44,389.57,387.41,385.87,384.71,385.03,381.42,380.77,381.44,384.03,383.36,388.63,395.70,377.37,359.05,342.31,324.36,314.40,305.66,301.26,299.04,297.18,304.03,315.28,332.11,345.63,366.91,399.98,L8
2015-12-11 22:17:42+00:00,314.57,312.69,304.77,304.69,307.87,304.33,304.36,300.15,295.09,288.69,287.85,294.44,298.62,311.80,318.60,327.13,335.91,347.62,352.95,348.78,346.05,338.25,337.07,332.24,325.63,320.94,311.64,301.30,290.22,287.49,284.57,285.11,285.06,287.90,289.77,297.23,301.28,308.34,309.32,314.77,323.09,329.52,338.13,345.56,355.06,365.37,377.79,399.03,415.19,431.47,418.31,409.17,405.95,408.72,408.59,406.80,404.77,401.73,396.17,393.35,395.53,395.97,393.44,393.81,394.42,396.60,392.72,399.92,406.80,389.39,369.49,353.33,337.30,326.98,316.44,315.53,314.24,312.73,318.15,330.53,347.29,362.21,382.82,413.27,L8
2015-12-27 22:17:43+00:00,317.27,318.56,311.01,309.80,311.87,309.02,307.86,303.68,299.55,292.86,290.79,297.37,302.05,312.94,319.55,329.15,337.79,351.40,357.33,353.32,348.92,340.98,339.58,335.22,329.26,323.36,316.14,305.17,294.60,291.28,288.64,287.87,288.50,290.47,293.67,300.43,303.96,310.70,313.37,319.29,326.69,333.93,341.46,349.46,359.43,369.26,381.19,402.81,418.51,435.50,422.56,413.39,409.61,411.51,411.98,407.80,407.84,404.05,399.59,397.79,397.90,399.98,397.07,398.94,398.69,402.19,398.15,405.45,411.74,395.09,374.22,357.82,342.42,332.56,321.75,320.69,320.03,317.17,323.36,330.53,347.29,362.21,382.82,413.27,L8
2016-01-12 22:17:40+00:00,318.12,318.31,308.60,309.43,312.55,309.37,306.29,301.95,297.38,293.55,289.96,293.90,300.30,310.92,316.21,325.49,334.58,349.94,357.12,352.85,349.23,342.07,339.49,335.26,328.55,322.11,316.78,303.68,294.58,290.33,286.58,285.10,286.95,289.58,293.45,299.75,302.92,310.53,313.37,317.11,324.41,333.12,341.35,350.30,358.94,368.64,381.44,402.02,417.13,434.06,422.53,413.91,410.39,411.61,412.44,406.64,406.64,402.21,397.79,396.57,396.38,399.71,397.89,398.16,397.53,401.74,399.41,405.63,412.43,396.16,375.42,359.73,345.11,334.65,324.54,322.62,322.29,318.97,325.49,334.36,349.71,364.98,383.51,410.30,L8
2016-04-01 22:17:14+00:00,320.19,320.31,312.10,311.48,312.45,308.78,304.05,301.00,298.25,296.26,293.68,297.13,302.32,311.05,316.22,326.52,334.93,349.75,361.01,357.39,349.32,342.21,336.92,331.65,326.08,321.42,318.22,305.71,298.33,291.18,287.67,284.30,286.68,288.70,293.79,298.94,302.25,309.05,316.20,319.00,325.01,337.89,345.72,353.28,361.38,373.16,384.87,405.31,421.50,436.68,426.44,418.54,413.40,413.18,412.47,405.85,408.03,401.98,398.72,397.45,395.16,399.25,399.66,401.53,401.00,405.66,404.86,411.33,418.33,404.95,384.99,370.40,355.48,345.07,335.82,332.71,333.95,330.06,335.86,346.52,358.72,374.34,386.75,405.56,L8
2016-05-19 22:17:11+00:00,323.41,320.96,313.81,312.35,312.53,308.64,304.67,301.00,298.25,296.26,293.68,297.13,302.32,311.05,316.22,326.52,334.93,349.75,361.01,357.39,349.32,342.21,335.00,328.02,323.36,319.70,316.24,303.56,295.94,287.99,283.86,282.02,285.45,286.41,290.52,295.89,300.23,307.35,313.87,318.12,323.87,336.19,343.94,351.78,359.82,371.71,383.56,403.07,418.68,434.67,424.48,416.90,411.29,413.29,410.56,404.47,404.11,400.27,397.35,395.69,393.59,396.47,396.98,397.67,398.43,401.71,401.71,408.66,415.81,402.19,383.74,366.42,351.52,341.91,332.85,329.65,329.52,327.83,332.63,342.85,355.63,368.85,383.37,404.70,L8
2016-08-07 22:17:37+00:00,331.80,321.54,319.53,310.98,309.84,306.36,305.13,301.42,299.35,302.56,300.88,303.03,294.54,308.81,314.23,326.05,336.93,351.19,360.12,358.49,348.07,340.85,330.77,321.33,316.94,312.98,305.38,294.38,286.06,276.85,273.34,274.97,278.19,278.35,281.05,286.82,293.19,299.72,308.78,317.40,321.48,330.82,339.32,345.16,355.04,368.68,381.51,398.37,413.20,429.50,419.74,414.40,408.51,410.38,402.80,400.47,398.79,396.83,394.32,391.40,390.03,389.50,388.71,388.21,392.95,396.07,397.25,403.51,411.00,396.69,380.94,358.08,341.79,335.62,328.89,322.62,321.89,323.07,325.21,337.30,350.55,360.52,375.93,397.17,L8
2017-01-30 22:17:38+00:00,324.19,326.34,320.47,310.52,314.67,310.52,310.62,305.19,304.31,303.42,300.10,300.87,294.62,309.56,314.24,326.77,337.49,350.12,363.80,360.85,355.01,346.71,340.93,337.00,330.06,320.57,312.81,301.27,295.40,289.05,287.75,287.13,286.96,285.83,291.76,296.79,299.84,307.72,315.59,324.44,329.90,332.54,341.97,351.46,359.45,371.94,384.32,400.94,420.48,436.80,429.71,422.44,418.06,419.77,412.53,410.17,412.19,413.52,412.35,409.00,403.53,403.86,402.28,402.66,403.58,412.36,411.63,412.99,422.44,402.42,386.79,364.06,348.79,341.58,333.35,326.29,328.33,325.76,327.87,339.65,357.25,374.09,387.87,406.68,L8
2017-03-03 22:17:25+00:00,324.19,326.34,320.47,319.60,322.70,315.61,312.16,305.92,307.80,301.56,299.31,300.87,303.32,313.06,319.27,332.99,338.49,347.85,365.33,362.69,352.75,344.63,339.62,336.30,331.02,320.81,316.49,305.88,302.44,300.41,302.86,301.25,300.46,295.91,301.28,303.51,306.71,313.01,318.03,324.89,330.35,336.49,345.55,358.22,365.78,375.83,388.56,402.21,426.96,441.96,435.31,430.59,426.30,431.04,424.12,418.27,416.81,416.44,422.30,418.63,408.15,404.35,409.85,412.03,415.15,420.52,423.83,422.73,433.11,412.17,398.71,379.15,366.15,353.95,343.75,338.79,339.92,337.63,337.08,349.15,367.44,388.64,402.62,420.78,L8
2017-05-06 22:16:55+00:00,316.94,314.50,310.65,309.25,309.56,305.61,303.01,300.57,303.87,299.88,299.09,304.31,307.15,314.33,322.01,336.38,341.37,351.85,369.92,364.87,354.38,347.95,343.31,339.00,334.00,323.51,318.19,308.44,304.89,302.49,303.73,301.42,300.33,297.97,302.74,306.14,310.09,315.45,319.76,326.06,334.54,339.99,348.59,360.99,368.12,378.49,392.27,408.39,430.54,445.77,439.62,433.58,429.44,430.79,423.54,421.20,420.19,420.90,421.77,417.39,408.67,405.20,409.70,412.41,414.87,416.22,420.83,421.47,431.52,409.33,395.79,368.53,356.62,353.95,343.75,338.79,339.92,337.63,337.08,349.15,367.44,388.64,402.62,420.78,L8
2017-08-10 22:17:37+00:00,303.23,299.53,292.67,293.47,292.69,291.10,290.45,287.44,287.29,285.44,289.46,295.74,297.92,305.65,315.56,328.66,335.22,344.84,361.88,358.19,350.24,344.94,339.57,334.56,330.09,321.15,313.22,303.85,300.04,297.33,297.43,296.43,295.42,302.56,305.97,309.45,315.88,318.82,321.79,326.25,334.10,341.15,349.12,360.99,369.58,378.01,394.21,410.70,431.57,447.41,440.51,434.99,430.82,430.41,426.31,424.46,421.69,420.79,419.88,415.07,408.42,403.61,409.59,411.98,415.61,411.91,417.83,420.21,429.93,406.48,392.88,357.91,347.10,,,,,,,,,,,,L8
2017-09-11 22:17:42+00:00,298.20,295.69,291.24,292.47,293.13,289.83,287.94,285.02,287.38,286.19,284.14,287.39,297.92,303.74,314.62,325.82,332.56,343.58,359.67,355.20,349.18,344.16,340.96,335.66,328.67,319.05,309.21,302.57,299.47,293.91,292.10,292.98,292.04,294.98,297.28,302.83,308.46,314.44,316.44,322.57,333.47,341.04,348.74,357.44,364.40,377.69,394.62,412.25,429.21,446.67,438.52,429.24,424.97,423.38,420.59,420.88,421.60,422.50,416.60,413.47,409.51,404.94,405.20,405.03,401.34,405.23,410.20,411.23,420.47,401.86,385.00,356.13,343.93,342.18,330.02,320.90,321.60,317.22,,,,,,,L8
2018-06-10 22:16:26+00:00,297.17,289.65,292.25,285.42,285.74,291.75,288.25,285.84,282.21,280.77,288.06,289.35,294.30,298.60,308.72,312.88,322.52,331.21,344.85,347.82,330.32,326.67,325.21,321.22,313.80,310.23,303.19,292.53,289.03,283.36,282.47,285.26,287.52,290.26,290.21,292.64,298.69,303.85,310.34,320.40,329.15,332.94,338.32,343.63,357.32,368.13,383.38,397.43,420.12,431.44,427.61,421.70,415.06,411.86,409.96,409.36,409.80,408.79,406.93,397.76,397.79,393.11,394.26,395.07,399.58,400.43,403.65,404.31,412.78,397.65,380.81,357.54,348.50,338.89,326.49,314.78,314.10,315.90,319.93,329.93,342.03,357.39,375.18,410.94,L8
2018-11-17 22:17:31+00:00,297.15,290.59,293.04,286.55,281.10,285.51,284.21,285.50,285.56,289.16,295.02,298.57,298.72,301.36,315.39,327.99,336.84,343.50,351.25,355.60,344.86,340.94,338.35,335.84,328.17,322.72,314.59,301.30,295.85,288.78,290.59,291.12,290.48,293.84,294.12,296.80,304.91,309.38,315.31,321.77,331.40,338.92,346.39,356.72,368.03,377.24,391.34,405.61,424.41,440.69,435.80,429.87,426.62,420.50,420.55,418.46,417.76,417.39,416.32,409.54,409.63,405.69,404.35,400.88,404.58,409.65,411.96,410.96,417.45,406.13,389.76,367.30,354.40,346.14,336.12,326.58,324.79,325.16,333.68,343.91,353.83,373.44,394.53,422.13,L8
2018-12-19 22:17:28+00:00,296.40,293.37,289.30,283.74,279.45,279.79,280.42,284.25,288.88,294.11,298.37,304.59,302.19,303.90,321.28,334.23,346.86,351.86,351.58,361.78,359.39,355.21,351.49,350.45,342.54,335.20,325.98,310.08,302.67,294.21,298.70,296.98,293.44,297.41,298.03,302.46,313.56,317.40,320.98,324.50,333.54,343.34,351.15,366.40,376.38,386.27,399.95,414.66,429.48,450.43,441.09,436.73,436.76,432.51,431.54,429.57,425.63,423.61,422.49,416.94,417.33,413.89,414.38,407.29,411.21,416.75,418.76,417.00,423.99,411.58,394.25,372.11,359.59,349.84,342.24,336.45,331.53,332.31,340.31,353.11,365.24,384.12,408.67,431.00,L8
2019-01-20 22:17:24+00:00,301.06,298.77,296.25,291.65,286.20,284.10,282.15,285.58,290.71,294.17,298.67,302.72,302.55,306.98,322.86,333.88,346.39,353.36,356.26,363.48,361.49,356.43,353.35,349.77,342.12,334.39,324.63,313.15,305.11,299.09,298.48,298.72,298.53,299.60,298.96,303.53,315.99,320.71,324.09,328.47,335.31,343.42,353.06,366.35,374.60,386.56,400.89,413.75,430.53,450.05,442.12,437.91,438.68,432.51,431.54,429.57,425.63,423.61,422.49,416.94,417.33,413.89,414.38,407.29,411.21,416.75,418.76,417.00,426.88,413.30,395.86,375.40,360.83,353.17,344.06,339.69,333.42,335.87,343.32,354.44,368.40,385.43,405.80,428.31,L8
2019-03-25 22:17:09+00:00,306.78,306.21,302.26,297.33,292.74,292.21,289.55,290.94,294.52,295.79,300.89,303.01,306.47,310.44,326.29,335.56,347.83,356.43,361.14,365.84,364.53,358.10,353.49,349.13,341.32,332.45,325.42,315.87,307.83,302.71,301.85,302.41,300.28,303.25,303.68,306.74,317.02,320.16,324.28,330.49,338.72,347.00,355.66,368.01,375.86,387.12,399.65,414.71,432.53,451.44,443.60,439.59,439.20,434.68,432.77,430.17,426.92,425.01,423.23,417.61,416.37,415.80,415.40,410.03,413.45,419.18,419.81,422.39,428.81,413.31,396.19,378.04,362.84,355.64,346.20,342.53,336.03,338.98,346.40,356.77,372.07,387.51,405.68,430.21,L8
2019-05-12 22:17:08+00:00,304.33,303.12,300.21,295.35,291.50,290.66,288.21,289.78,291.51,292.96,298.92,300.00,303.86,308.49,322.63,331.97,345.20,353.26,359.21,362.60,358.31,351.05,346.24,342.89,336.67,329.61,322.17,313.69,305.20,300.54,299.56,299.70,297.70,300.25,300.97,304.12,312.63,317.66,322.69,327.94,336.43,344.48,352.88,363.90,372.66,382.49,395.46,410.50,428.75,448.06,440.46,435.70,435.53,431.12,428.81,426.57,423.12,420.53,418.55,411.32,411.49,409.14,409.18,407.00,410.51,415.66,416.86,418.95,426.33,410.60,393.67,374.15,359.99,351.44,342.81,337.84,332.65,335.37,341.43,352.37,368.33,383.98,402.87,427.49,L8
2019-07-15 22:17:32+00:00,309.61,309.62,307.48,303.10,299.53,297.91,293.41,285.44,287.25,285.94,290.31,287.18,297.52,305.75,316.82,324.10,338.62,345.93,357.91,353.75,347.94,342.61,338.19,334.61,328.56,320.90,314.53,308.88,300.67,294.90,292.47,292.01,290.14,294.63,296.79,300.69,306.05,311.89,317.76,321.83,329.72,338.78,344.71,353.53,363.65,373.91,392.47,407.72,428.26,446.48,440.05,435.01,434.71,429.74,426.08,423.56,420.60,417.45,414.61,405.69,399.83,398.63,398.84,396.74,409.82,414.58,414.97,420.90,427.89,409.95,393.28,375.52,360.26,352.50,343.19,338.76,333.40,337.40,342.18,351.88,358.14,373.27,391.05,418.53,L8
2019-07-31 22:17:38+00:00,314.19,309.11,296.67,284.98,299.45,300.50,297.31,284.51,284.87,283.15,287.32,283.24,295.62,303.28,313.76,321.08,336.34,342.45,355.35,349.37,342.72,337.60,332.51,329.79,324.18,316.67,311.61,306.44,298.38,291.88,290.55,289.19,285.65,292.25,295.76,299.02,301.12,306.75,313.59,316.97,326.68,337.18,340.65,349.28,361.18,369.51,387.31,405.61,426.07,445.08,437.98,432.37,430.80,429.74,426.08,423.56,420.60,417.45,414.61,405.69,399.83,398.63,398.84,396.74,409.82,414.58,414.97,420.90,425.50,406.56,390.38,372.28,358.73,348.83,340.92,335.06,331.51,334.61,338.61,349.27,352.61,368.34,388.05,417.07,L8
2019-11-04 22:17:58+00:00,300.07,290.58,281.52,268.55,278.70,280.30,282.70,276.82,275.78,274.68,276.66,276.99,286.57,296.11,303.90,313.25,330.47,336.07,350.79,347.97,339.80,337.15,334.15,332.15,328.26,320.71,308.35,299.61,291.42,283.58,282.29,282.76,282.98,290.01,296.08,301.76,300.72,305.82,314.34,318.44,330.46,338.39,340.38,346.54,356.10,365.46,385.16,402.34,425.43,447.39,440.47,436.88,435.84,435.99,430.57,426.81,423.29,416.68,419.69,411.49,407.43,403.95,405.56,405.47,422.78,417.89,418.85,424.31,416.42,399.75,383.59,358.61,348.61,334.60,329.23,319.04,319.16,320.92,321.56,334.75,337.37,355.63,379.41,407.65,L8
2019-12-22 22:17:51+00:00,296.38,282.65,272.03,260.66,267.96,270.88,277.98,276.46,274.02,270.13,270.39,275.00,284.11,294.51,302.57,313.74,330.24,338.29,355.18,356.75,346.39,346.33,344.90,341.28,336.20,325.02,310.34,300.12,292.01,282.78,279.33,282.55,284.20,290.94,301.88,311.59,309.44,309.94,319.12,326.59,338.44,343.78,344.18,353.12,362.39,371.70,393.19,412.68,432.53,456.66,451.85,450.12,451.07,447.95,444.47,437.40,436.39,429.45,432.19,428.92,416.66,416.27,417.31,416.23,436.47,425.88,423.81,435.51,438.53,410.14,391.91,388.85,365.00,356.94,350.65,335.67,338.47,334.30,342.42,358.77,321.38,341.43,367.18,398.67,L8
2020-02-08 22:17:38+00:00,282.52,269.95,269.18,264.44,267.96,270.88,277.98,284.93,279.11,276.74,278.19,285.82,290.34,300.99,308.02,320.67,335.67,347.17,363.34,371.23,362.71,358.27,357.56,352.14,346.42,335.23,319.55,308.02,300.74,293.15,289.83,295.42,298.64,301.45,310.84,322.47,321.36,320.92,330.21,340.94,353.65,355.55,357.40,368.10,375.36,385.37,397.90,414.90,433.44,455.14,452.67,450.10,448.98,448.20,443.70,439.53,437.93,432.04,431.76,430.15,432.06,431.92,431.05,432.87,432.93,425.61,425.04,435.00,438.91,413.16,396.57,387.09,367.02,360.72,351.57,342.30,340.12,339.81,347.37,365.26,388.89,409.72,425.53,447.78,L8
2020-02-24 22:17:35+00:00,282.52,269.95,269.18,264.44,267.96,270.88,277.98,286.00,281.67,279.89,280.41,289.39,292.85,303.67,309.69,322.72,335.78,348.50,364.58,370.00,362.72,360.05,357.05,351.80,344.12,333.63,320.47,309.69,302.39,295.22,292.80,296.61,299.07,302.11,310.61,321.70,321.52,323.61,331.18,340.63,352.29,355.89,358.23,369.48,377.59,388.91,402.37,417.59,435.67,456.12,452.78,449.09,447.32,448.02,443.79,439.45,436.85,433.07,431.86,430.72,431.98,432.34,431.42,432.31,431.16,425.85,424.75,433.14,437.53,414.46,397.31,385.39,367.25,361.32,352.73,343.39,342.78,343.16,346.92,365.26,388.89,409.72,425.53,447.78,L8
2020-03-27 22:17:20+00:00,293.96,284.03,278.87,275.02,277.36,280.11,282.77,286.17,283.66,282.21,281.25,289.51,292.41,300.68,310.00,323.18,335.10,348.05,364.16,368.12,361.98,357.60,354.45,350.47,342.87,332.48,320.23,309.72,303.37,296.63,294.53,297.62,300.71,303.90,310.78,320.06,321.83,324.68,332.33,340.76,351.84,355.35,357.57,364.78,374.71,388.66,402.75,418.40,436.21,455.95,452.47,449.09,447.32,448.02,443.79,439.45,436.85,433.07,431.86,430.72,431.98,432.34,431.42,430.71,428.88,425.85,424.75,433.14,437.53,414.46,397.31,385.39,367.25,361.32,352.73,343.69,344.15,344.88,348.84,366.03,386.57,407.51,425.86,450.12,L8
2020-09-03 22:17:46+00:00,308.78,307.15,295.89,298.66,299.11,299.05,292.94,290.19,294.43,292.03,286.11,291.61,292.90,297.96,311.72,326.98,334.60,347.07,362.99,356.86,354.83,345.65,343.11,339.63,335.85,325.81,314.78,308.32,301.22,297.54,298.36,300.09,303.07,308.60,309.15,310.75,317.32,322.70,331.76,337.04,343.42,348.15,355.67,357.59,372.67,389.38,404.37,421.07,440.96,455.75,449.73,441.28,439.84,442.07,438.55,437.25,435.12,440.79,436.28,435.91,422.41,421.04,418.59,419.69,418.53,420.63,423.65,422.65,430.32,414.65,403.01,379.35,362.49,355.85,343.61,344.00,343.33,343.90,346.76,356.15,373.84,393.49,412.30,440.81,L8
2021-01-25 22:17:44+00:00,295.41,292.74,289.21,295.25,292.94,290.77,289.00,287.47,289.47,286.21,286.15,291.25,294.55,305.81,316.94,328.77,338.02,346.73,358.90,354.53,350.15,347.51,347.31,341.50,336.06,322.31,309.84,302.95,295.05,292.14,297.05,301.38,302.99,306.25,305.92,307.69,312.45,318.66,326.44,331.30,335.27,342.45,352.14,364.46,378.14,388.58,404.19,417.81,437.61,452.98,447.02,444.23,444.79,443.82,440.51,436.03,434.57,435.96,433.95,433.38,427.46,425.05,422.75,418.78,419.81,422.20,423.95,424.03,431.09,416.17,401.45,382.75,367.19,358.67,350.35,346.44,344.33,342.56,345.91,344.75,363.41,381.68,398.42,429.17,L8
2021-04-15 22:17:16+00:00,300.80,295.36,288.12,293.76,291.64,290.19,288.45,285.49,285.34,283.06,284.77,286.56,289.58,303.72,317.98,328.29,338.10,344.25,357.08,354.89,350.41,349.09,349.31,345.62,336.23,324.52,311.63,302.90,298.33,293.25,296.26,300.24,300.64,303.68,302.87,306.29,311.61,319.31,326.41,332.18,336.21,345.24,353.57,361.44,374.38,385.15,403.07,415.17,432.29,449.91,444.26,443.76,441.41,440.67,440.42,436.20,433.45,430.69,429.09,429.95,425.81,422.22,422.57,419.48,416.73,423.27,424.53,427.36,433.52,416.94,398.58,383.67,371.64,361.14,353.76,347.53,346.24,344.94,347.39,352.54,368.81,383.32,402.30,433.13,L8
2021-05-01 22:17:07+00:00,302.97,298.45,293.31,299.00,295.27,294.37,296.26,291.42,290.01,284.35,287.49,289.15,292.60,306.95,317.09,328.18,340.66,345.03,358.35,356.64,350.57,350.13,349.45,343.50,336.50,325.79,315.77,304.76,301.06,297.86,297.34,301.18,301.49,302.90,304.24,307.31,313.14,320.43,328.99,333.20,337.25,347.84,354.81,362.85,376.03,385.95,401.38,417.12,434.65,452.32,444.73,443.70,441.10,441.19,440.83,437.24,434.89,432.07,432.27,431.37,427.77,424.53,424.29,420.53,418.35,424.64,425.99,426.97,434.09,418.05,399.38,382.90,370.97,360.38,352.41,347.54,346.85,347.38,351.25,362.93,368.81,383.32,402.30,433.13,L8
2021-11-09 22:17:58+00:00,307.36,304.26,299.16,304.32,300.23,295.64,288.05,283.53,291.99,292.71,292.73,299.32,295.11,312.38,319.32,328.40,341.49,348.72,365.63,361.71,350.72,353.54,346.04,343.45,336.14,326.01,322.84,310.19,306.66,306.63,305.72,304.76,304.32,306.03,301.09,307.13,312.31,313.18,326.56,322.89,338.78,347.77,361.87,368.09,379.64,386.50,399.31,419.91,437.57,459.37,457.17,441.68,443.73,443.05,437.55,431.48,437.65,436.89,439.29,443.95,437.98,432.65,428.47,428.39,427.28,433.37,432.12,429.97,440.24,429.03,399.19,387.35,372.32,368.69,354.67,360.56,359.79,349.03,363.10,376.50,380.87,400.02,415.77,448.48,L8
