dates,nzd0004-0000,nzd0004-0001,nzd0004-0002,nzd0004-0003,nzd0004-0004,nzd0004-0005,nzd0004-0006,nzd0004-0007,nzd0004-0008,nzd0004-0009,nzd0004-0010,nzd0004-0011,nzd0004-0012,nzd0004-0013,nzd0004-0014,nzd0004-0015,nzd0004-0016,nzd0004-0017,nzd0004-0018,nzd0004-0019,nzd0004-0020,nzd0004-0021,nzd0004-0022,nzd0004-0023,nzd0004-0024,nzd0004-0025,nzd0004-0026,nzd0004-0027,nzd0004-0028,nzd0004-0029,nzd0004-0030,nzd0004-0031,nzd0004-0032,nzd0004-0033,nzd0004-0034,nzd0004-0035,nzd0004-0036,nzd0004-0037,nzd0004-0038,nzd0004-0039,nzd0004-0040,nzd0004-0041,nzd0004-0042,nzd0004-0043,nzd0004-0044,nzd0004-0045,nzd0004-0046,nzd0004-0047,nzd0004-0048,nzd0004-0049,nzd0004-0050,nzd0004-0051,nzd0004-0052,nzd0004-0053,nzd0004-0054,nzd0004-0055,nzd0004-0056,nzd0004-0057,nzd0004-0058,nzd0004-0059,nzd0004-0060,nzd0004-0061,nzd0004-0062,nzd0004-0063,nzd0004-0064,nzd0004-0065,nzd0004-0066,nzd0004-0067,nzd0004-0068,nzd0004-0069,nzd0004-0070,nzd0004-0071,nzd0004-0072,nzd0004-0073,nzd0004-0074,nzd0004-0075,nzd0004-0076,nzd0004-0077,nzd0004-0078,nzd0004-0079,nzd0004-0080,nzd0004-0081,nzd0004-0082,nzd0004-0083,satname
2016-01-12 22:17:40+00:00,320.66,317.56,301.37,308.34,314.59,310.42,301.57,296.77,290.84,295.61,287.46,283.49,295.07,304.83,307.12,314.51,324.96,346.31,357.09,351.30,351.42,347.25,339.79,336.16,326.38,318.29,320.77,298.31,295.11,287.36,279.08,274.87,281.65,286.76,293.99,298.41,300.18,310.60,314.80,309.13,316.00,330.72,341.86,354.47,357.72,366.80,383.85,399.56,412.31,429.58,423.84,417.65,414.57,412.85,414.31,402.52,402.38,394.87,390.59,391.70,390.29,398.62,401.16,396.12,393.49,399.92,404.46,406.36,416.03,401.29,380.22,367.39,355.85,342.99,334.65,330.31,331.32,326.19,333.99,345.84,358.59,373.28,385.58,401.38,L8
2016-04-01 22:17:14+00:00,327.30,319.52,318.44,315.70,310.03,305.57,299.14,298.39,297.87,299.85,300.88,303.03,303.15,311.57,318.90,331.55,337.36,349.73,357.69,357.84,340.81,333.39,324.36,315.08,308.98,306.50,300.65,295.27,285.97,278.90,277.00,274.48,274.83,274.67,277.96,282.19,285.78,291.60,305.81,314.14,320.49,335.36,344.40,347.51,357.58,375.46,385.46,402.62,419.46,430.31,420.48,418.15,412.85,409.16,398.44,396.65,400.51,391.14,391.96,389.54,384.89,383.81,385.26,389.96,396.69,398.14,403.20,409.32,415.22,405.99,389.22,374.77,358.24,348.39,343.13,336.64,337.15,336.43,337.22,349.93,357.64,369.66,381.41,396.81,L8
2016-05-19 22:17:11+00:00,336.30,323.57,320.62,315.81,312.86,308.06,307.17,,,,,,,,,,,,,,,,327.21,313.35,312.37,312.63,308.03,294.84,286.28,275.11,268.46,272.76,280.37,277.10,277.18,283.42,291.87,300.44,304.30,314.45,319.15,329.25,336.67,345.62,353.42,365.80,378.06,394.00,407.27,426.41,416.41,410.04,402.66,413.56,402.90,398.84,388.37,393.42,391.85,388.69,387.31,385.34,386.25,382.04,388.07,385.89,389.10,397.97,405.58,390.99,378.74,350.50,335.69,329.25,321.15,317.42,311.80,318.88,319.74,331.83,346.06,352.37,373.25,402.11,L8
2016-08-07 22:17:37+00:00,,,,301.44,306.64,305.44,309.09,304.46,300.83,305.28,300.89,,285.93,306.06,309.70,320.55,336.49,352.78,362.71,359.18,355.50,348.46,340.73,335.56,329.46,319.79,307.43,293.02,285.94,276.55,274.56,277.66,279.36,283.27,288.00,294.82,301.91,307.11,316.21,323.59,324.78,327.84,336.88,342.36,354.11,364.78,380.99,398.49,412.85,431.78,422.30,415.00,410.00,408.43,407.07,405.92,407.47,405.92,399.15,395.97,397.90,399.35,394.62,392.62,394.10,404.19,399.44,403.24,412.21,393.10,374.87,348.97,331.44,329.21,322.39,313.79,316.73,313.89,318.66,330.15,347.93,359.54,373.12,392.58,L8
2017-01-30 22:17:38+00:00,324.19,326.34,320.47,319.60,322.70,315.61,312.16,305.92,307.80,301.56,299.31,300.87,303.32,313.06,320.14,332.99,338.49,348.54,366.11,363.00,355.90,346.18,342.11,339.52,331.64,323.04,320.24,310.41,305.76,302.77,302.03,297.82,295.94,289.47,297.59,300.83,299.83,309.40,317.03,326.36,336.10,338.46,348.42,361.77,365.87,380.09,389.71,404.47,429.18,443.68,439.17,432.31,427.65,432.34,418.00,415.14,417.65,421.12,425.54,422.04,409.16,408.36,409.94,414.26,413.95,420.52,423.83,422.73,433.89,412.95,398.71,379.15,366.15,353.95,342.75,338.79,339.92,337.63,337.08,349.15,368.96,388.64,402.62,420.78,L8
2017-03-03 22:17:25+00:00,,,,,,,,,,,,,,,,,,,,,350.97,344.30,338.13,334.17,331.39,320.28,314.82,302.24,300.00,299.27,304.78,305.90,306.36,303.45,307.05,308.28,315.67,317.71,321.11,324.52,325.69,335.73,344.06,355.89,366.78,372.56,389.48,401.04,425.83,442.12,433.54,431.31,426.50,430.97,430.23,422.14,416.72,411.77,419.06,415.23,407.14,400.34,409.75,411.37,417.24,,,,,,,,,,,,,,,,,,,,L8
2017-05-06 22:16:55+00:00,309.70,302.67,300.83,298.91,296.41,295.61,293.86,295.22,299.94,298.20,298.86,307.74,310.99,315.60,324.25,339.76,344.24,355.43,374.06,366.85,357.12,354.14,350.32,343.98,339.59,328.28,320.80,313.22,309.46,306.18,305.07,301.29,299.55,301.67,304.87,310.61,316.08,319.92,322.45,327.98,342.50,346.55,354.16,366.06,372.38,383.45,398.93,420.35,437.30,452.69,447.45,438.65,435.13,429.83,422.39,426.79,426.67,429.81,420.70,414.90,409.71,406.89,409.42,412.58,413.97,411.91,417.83,420.21,429.47,406.02,392.88,357.91,347.10,,,,,,,,,,,,L8
2017-08-10 22:17:37+00:00,296.76,296.39,284.52,288.03,288.97,286.59,287.04,279.65,274.65,272.69,280.06,283.74,284.85,295.70,307.05,317.56,326.19,334.38,349.85,349.59,343.30,336.97,330.75,326.06,319.77,315.71,305.05,296.53,291.09,287.12,282.96,282.69,281.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-09-11 22:17:42+00:00,288.13,288.00,288.37,290.46,294.00,287.28,282.92,280.19,287.54,287.67,273.50,270.69,,299.92,313.17,320.15,327.26,341.39,355.64,349.37,347.70,341.89,342.24,337.39,327.08,313.89,302.66,298.33,298.24,288.97,288.73,295.49,296.13,288.20,289.54,294.91,300.68,308.87,310.28,317.09,324.36,335.45,343.21,348.75,356.34,371.87,390.17,404.06,421.04,440.52,429.45,419.65,414.69,416.85,418.79,414.92,416.48,415.20,412.50,412.04,409.31,403.00,400.98,397.38,388.64,398.54,402.58,402.24,411.39,397.61,377.11,354.36,340.75,342.18,329.55,320.90,321.60,317.22,,,,,,,L8
2018-06-10 22:16:26+00:00,297.17,289.65,292.25,285.42,285.74,291.75,288.25,285.84,282.21,280.77,288.06,289.35,294.30,298.60,308.10,312.88,322.52,330.72,344.30,347.60,329.70,326.12,324.77,320.73,313.36,309.47,302.26,292.13,288.63,282.81,281.98,284.71,286.90,289.77,289.28,291.71,297.76,303.36,309.41,319.91,328.66,332.39,337.70,343.08,356.83,367.69,382.45,396.94,419.63,430.60,426.68,420.60,414.36,411.31,409.96,409.02,409.46,408.79,406.93,397.76,397.79,393.11,394.26,394.37,399.18,400.43,403.65,404.31,412.23,397.10,380.81,357.54,348.50,338.89,327.19,314.78,314.10,315.90,319.93,329.93,340.95,357.39,375.18,410.94,L8
2018-11-17 22:17:31+00:00,297.13,291.53,293.84,287.67,276.45,279.28,280.17,285.17,288.91,297.55,301.98,307.79,303.13,304.12,321.63,343.09,351.16,355.43,357.26,363.21,358.95,354.83,351.18,350.10,342.23,334.66,325.32,309.80,302.39,293.83,298.35,296.60,293.00,297.06,297.37,300.30,310.48,314.56,319.63,322.80,333.30,344.52,354.04,369.42,378.39,386.04,398.63,413.44,428.36,449.35,443.32,437.27,437.70,428.77,431.14,427.32,425.49,426.00,425.71,421.33,421.47,418.28,414.43,406.19,409.31,418.88,420.28,417.60,421.74,414.23,398.72,377.05,360.31,353.39,346.25,338.39,335.47,334.43,347.43,357.89,364.88,389.50,413.89,433.33,L8
2018-12-19 22:17:28+00:00,295.68,295.21,284.77,279.80,282.45,280.30,280.67,283.32,288.84,290.67,294.75,301.39,301.26,303.69,320.08,325.36,342.56,347.61,345.14,360.05,,,,,,,,,,,,,,,,303.33,315.36,319.57,321.04,325.52,333.11,341.40,347.43,362.62,373.68,385.90,399.97,415.20,429.92,450.34,437.57,434.67,434.87,435.50,431.94,431.37,425.32,421.21,419.26,412.55,413.19,409.50,414.32,407.43,412.56,414.61,417.24,416.40,425.47,408.17,389.77,367.16,358.86,346.29,339.19,334.52,327.59,330.20,333.19,348.33,364.11,378.73,403.45,428.67,L8
2019-01-20 22:17:24+00:00,310.38,309.58,310.15,307.49,299.71,292.73,285.62,288.24,294.38,294.30,299.27,298.98,303.25,313.14,326.32,333.18,345.44,356.60,365.89,366.99,363.90,357.92,355.43,349.34,341.93,333.96,323.75,316.43,307.75,304.24,298.50,300.72,303.93,302.03,300.37,306.14,321.30,327.57,330.77,336.66,339.09,343.84,357.19,366.53,371.30,387.35,403.26,412.19,432.88,449.72,444.65,440.84,442.87,,,,,,,,,,,,,,,,432.94,417.00,399.09,381.99,363.33,359.84,347.36,346.15,337.19,342.97,349.34,357.09,375.26,388.05,400.07,422.93,L8
2019-03-25 22:17:09+00:00,323.94,328.53,320.27,314.37,312.33,316.53,311.72,307.02,305.94,300.63,307.58,303.89,318.23,320.79,337.13,340.63,352.15,366.06,376.28,373.11,371.15,361.94,354.16,348.27,340.11,329.23,327.83,321.65,313.61,310.43,309.02,310.30,304.33,310.98,313.93,317.17,320.93,318.95,325.68,336.99,349.39,358.25,364.00,373.46,380.06,389.20,396.75,418.02,438.96,456.34,448.86,445.58,441.38,439.49,435.24,431.66,429.81,427.81,424.73,418.96,414.46,419.62,417.44,416.11,418.28,424.04,421.92,433.18,435.07,413.86,397.17,385.95,368.85,363.06,352.00,351.08,343.86,348.31,355.65,363.79,384.05,393.77,405.32,435.91,L8
2019-05-12 22:17:08+00:00,294.52,290.75,292.01,287.44,286.56,284.47,282.89,285.14,279.49,281.65,291.01,287.94,293.43,300.71,307.59,317.57,334.71,340.27,351.13,349.46,339.25,329.53,324.21,323.86,322.41,320.60,311.78,306.90,297.04,293.66,292.39,291.18,289.55,290.92,292.23,293.06,294.48,307.32,315.71,317.38,326.91,334.02,341.35,347.12,359.56,363.65,378.07,393.30,413.28,433.99,427.30,419.40,420.39,420.10,416.92,415.55,411.47,407.10,404.48,392.43,396.85,389.15,390.51,397.46,401.44,405.12,408.01,408.62,416.05,399.38,383.59,358.61,348.61,334.60,329.70,319.04,319.16,320.92,321.56,334.75,352.64,369.83,391.64,416.62,L8
2019-07-15 22:17:32+00:00,,,,,,,,261.38,269.19,267.18,263.38,257.90,275.19,288.35,296.58,305.03,322.16,321.05,338.66,325.55,317.80,321.37,319.19,317.27,310.05,300.22,295.29,290.78,284.52,271.58,270.26,266.13,263.11,274.89,281.17,286.90,288.02,294.02,299.43,296.58,303.76,319.30,316.63,327.30,343.96,355.70,,,,,,,,,,,,,,,388.19,387.13,388.56,376.69,,,,,,,,,,,,,,,,,321.21,341.43,367.18,398.67,L8
2019-07-31 22:17:38+00:00,324.11,308.06,277.72,253.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-11-04 22:17:58+00:00,281.58,272.94,274.82,265.10,270.84,276.12,282.52,283.95,278.67,275.22,275.58,285.13,291.08,299.28,306.80,317.14,334.55,346.33,361.95,368.64,361.63,359.92,358.53,354.77,351.82,340.43,316.90,300.69,292.24,284.87,283.67,290.34,295.56,303.67,313.76,324.26,318.60,315.57,326.80,340.80,360.14,361.21,362.44,364.55,364.23,376.52,391.32,410.89,437.09,459.95,452.71,453.25,450.59,451.33,444.22,437.74,434.78,426.25,434.89,430.54,437.25,435.58,437.61,441.45,443.73,430.66,429.68,440.01,,,,,,,,,,,,,,,,,L8
2019-12-22 22:17:51+00:00,283.46,266.96,263.54,263.77,265.09,265.63,273.44,284.05,274.19,267.98,272.20,281.98,286.06,295.91,303.48,319.04,334.00,346.84,364.19,375.77,358.91,356.97,356.37,351.15,346.14,333.38,317.57,308.37,298.73,291.14,283.41,290.44,293.09,293.61,309.47,322.35,320.45,319.59,329.89,341.75,350.77,350.09,352.64,366.77,378.32,382.27,393.96,413.89,427.39,452.37,449.88,445.68,450.72,443.93,444.71,436.65,437.60,432.65,429.49,427.30,424.54,426.10,425.76,429.61,428.74,421.11,417.94,431.01,438.06,409.67,391.91,388.85,365.00,356.94,351.25,335.67,338.47,334.30,342.42,358.77,,,,,L8
2020-02-08 22:17:38+00:00,,,,,,,,286.79,284.47,287.03,286.78,290.34,293.88,307.77,313.37,325.84,338.45,348.02,363.52,369.13,367.16,357.56,357.48,350.18,341.01,331.39,323.56,314.75,310.99,303.08,302.08,305.13,306.86,306.75,308.66,320.18,324.41,327.29,333.31,339.94,349.73,354.99,356.69,372.63,383.20,397.01,407.79,419.60,435.51,452.53,454.81,450.63,445.16,448.98,442.18,443.97,441.18,437.21,430.91,432.62,434.39,434.08,429.79,427.08,426.05,425.05,427.49,433.98,439.58,416.48,401.22,385.33,369.04,364.50,352.13,348.93,341.76,345.31,352.31,371.75,389.45,409.72,425.53,447.78,L8
2020-02-24 22:17:35+00:00,,,,,,,,289.22,289.35,289.35,287.07,300.11,300.37,311.71,315.38,328.85,336.11,353.02,368.90,366.58,363.46,366.00,356.00,351.33,337.72,329.69,324.27,315.15,307.78,302.05,302.24,300.76,301.06,304.63,310.96,320.43,323.03,332.21,335.13,340.24,348.72,357.52,361.40,374.23,384.83,400.04,416.82,426.21,442.89,460.02,454.12,447.25,443.11,448.09,444.05,439.55,433.96,436.18,432.16,432.41,431.72,433.59,432.51,431.40,426.29,426.58,423.90,427.58,435.38,417.65,398.80,381.99,367.71,362.51,354.25,345.57,348.11,349.87,346.03,,,,,,L8
2020-03-27 22:17:20+00:00,316.85,312.20,298.25,296.18,296.15,298.58,292.36,286.86,291.63,291.45,284.60,289.99,290.68,288.74,311.94,325.01,332.39,346.79,363.07,360.84,359.67,348.39,344.52,345.67,338.32,328.70,320.27,310.25,307.74,302.88,301.99,302.30,307.93,311.59,312.49,314.52,324.07,329.51,337.93,341.81,350.58,353.78,355.63,346.59,363.71,388.15,405.29,422.16,438.93,456.16,452.25,,,,,,,,,,,,,425.08,420.20,,,,,,,,,,,344.58,348.27,350.02,354.60,367.56,385.44,405.30,426.18,452.46,L8
2020-09-03 22:17:46+00:00,300.71,302.10,293.54,301.14,302.06,299.53,293.51,293.52,297.23,292.61,287.61,293.22,295.12,307.17,312.74,328.95,336.81,348.34,363.99,353.31,351.21,344.01,342.57,334.58,334.25,324.43,311.15,307.20,295.50,293.29,295.71,298.96,299.44,306.58,307.66,308.84,312.42,316.87,327.45,333.26,337.23,343.61,356.95,369.68,382.61,391.47,405.29,420.97,443.97,457.00,449.06,442.26,440.46,442.56,438.55,437.55,435.42,440.79,436.28,435.91,422.41,421.04,418.59,415.69,417.66,420.63,423.65,422.65,430.81,415.14,403.01,379.35,362.49,355.85,342.99,343.42,338.40,337.79,338.92,344.75,364.37,381.68,398.42,429.17,L8
2021-01-25 22:17:44+00:00,290.12,283.37,284.87,289.36,283.82,282.02,284.48,281.41,281.70,279.81,284.70,289.29,293.97,304.46,321.52,328.60,339.23,345.41,354.15,355.89,349.48,351.36,352.32,348.73,338.14,320.67,309.10,298.95,294.85,291.34,298.70,304.14,306.92,306.23,304.75,307.12,313.06,320.75,325.99,329.64,333.61,341.63,347.71,359.58,373.98,385.96,403.66,414.95,431.55,449.48,445.56,446.88,449.55,445.43,442.48,434.73,433.94,431.13,431.62,430.84,432.50,429.06,426.90,422.30,422.20,423.77,424.26,425.42,431.70,417.55,399.89,386.16,371.90,361.49,357.29,349.45,350.27,347.33,352.90,,,,,,L8
2021-04-15 22:17:16+00:00,311.47,307.34,291.36,298.16,299.46,298.37,292.41,289.57,288.98,286.30,284.85,283.83,285.19,302.98,314.88,327.97,336.97,343.45,360.40,354.06,351.81,347.21,346.61,342.85,334.64,328.93,314.84,307.15,302.10,295.56,294.17,296.73,294.83,301.48,301.66,306.14,310.82,318.22,327.50,335.07,339.16,349.25,359.88,363.69,375.14,384.66,403.15,415.74,433.38,450.96,443.64,441.44,433.79,436.31,438.36,437.93,433.21,430.26,426.55,429.07,419.13,415.38,418.25,417.15,411.54,422.77,424.80,429.29,435.74,416.74,397.28,381.18,371.39,360.79,349.74,345.61,342.21,342.56,341.89,352.54,369.89,383.32,402.30,433.13,L8
2021-05-01 22:17:07+00:00,307.32,304.63,303.71,309.49,302.52,302.73,311.88,303.27,299.35,286.94,292.93,294.32,298.64,313.40,315.77,327.97,345.77,346.94,361.30,360.30,351.33,352.64,350.06,339.65,337.37,328.88,324.75,308.77,306.82,307.48,299.86,303.49,303.64,301.72,307.67,310.05,316.90,323.03,334.84,335.62,339.71,353.46,357.75,366.10,379.69,387.88,398.71,421.38,439.75,457.77,446.37,444.41,441.00,442.65,441.64,439.56,438.03,434.82,438.65,434.20,431.69,429.16,427.71,423.18,421.91,427.37,428.91,426.20,435.63,420.68,400.98,381.37,369.62,358.87,349.19,347.55,348.08,352.25,358.96,373.31,,,,,L8
2021-11-09 22:17:58+00:00,307.36,304.26,299.16,304.32,300.23,295.64,288.05,283.53,291.99,292.71,292.73,299.32,295.11,312.38,319.85,328.40,341.49,349.14,366.09,361.90,351.25,354.00,346.41,343.87,336.51,326.66,323.63,310.53,307.00,307.09,306.14,305.22,304.85,306.45,301.88,307.92,313.10,313.60,327.35,323.31,339.20,348.23,362.39,368.55,380.06,386.87,400.10,420.33,437.99,460.08,457.96,442.61,444.32,443.51,437.55,431.76,437.93,436.89,439.29,443.95,437.98,432.65,428.47,428.99,427.62,433.37,432.12,429.97,440.70,429.49,399.19,387.35,372.32,368.69,354.07,360.56,359.79,349.03,363.10,376.50,381.78,400.02,415.77,448.48,L8
2021-12-19 22:17:52+00:00,314.69,314.24,311.36,312.36,309.88,305.48,305.64,299.76,295.11,292.89,293.82,296.55,299.87,309.36,309.60,326.31,332.74,350.28,365.25,365.95,361.24,354.24,344.79,345.42,336.17,327.01,323.00,308.32,297.21,300.07,306.75,310.19,308.02,308.67,311.83,315.63,316.97,323.86,329.72,336.78,340.73,352.47,360.67,368.01,379.81,387.28,394.69,414.12,437.99,458.92,454.40,445.84,449.33,446.86,446.13,440.83,431.21,424.85,428.93,434.81,433.88,432.57,431.42,430.11,424.78,427.99,424.08,434.20,436.32,431.23,406.15,380.30,362.65,350.76,,,,,,,,397.05,410.80,443.98,L9
2022-01-04 22:17:52+00:00,317.68,318.90,304.37,307.33,316.40,310.54,305.31,295.17,304.15,296.58,292.75,296.09,294.48,316.20,316.11,323.38,333.31,350.53,367.07,353.69,360.25,346.96,343.59,339.61,328.73,324.84,314.72,303.97,302.08,304.27,311.42,309.87,312.33,296.38,301.68,309.69,307.98,326.24,325.96,334.96,345.31,351.57,,,,,,,,,,,,,,,423.20,422.38,429.45,438.28,435.27,427.69,430.09,428.76,423.02,,,,,,,,,,,,,345.31,354.69,373.15,376.80,394.66,423.97,423.81,L9
2022-05-12 22:17:13+00:00,313.86,302.37,298.55,297.16,296.96,291.80,290.49,284.97,284.71,288.85,291.57,289.91,297.90,297.50,298.31,313.21,320.07,331.64,348.86,350.82,331.94,323.46,319.31,316.10,313.08,309.21,302.00,297.09,290.29,286.93,291.91,293.25,293.07,295.45,298.43,303.36,310.13,314.58,318.86,322.31,327.55,338.11,346.32,359.00,370.61,381.60,392.61,412.09,431.20,450.92,443.12,435.04,430.85,425.15,422.15,426.39,423.18,425.16,424.23,417.28,415.14,414.68,416.30,417.79,422.13,424.46,429.32,434.82,439.48,419.92,405.23,390.20,377.93,367.35,360.29,357.76,355.55,356.06,356.18,364.52,379.05,395.56,412.15,443.81,L9
2022-06-05 22:17:39+00:00,324.63,318.36,313.82,306.49,311.60,306.59,303.35,294.08,291.18,287.07,283.95,285.80,286.82,292.82,301.35,317.52,318.24,334.40,344.07,337.51,334.13,321.56,305.51,298.85,297.26,291.31,288.67,283.41,279.69,278.83,278.01,279.85,280.29,281.99,282.20,288.30,292.40,296.38,298.57,307.47,316.21,322.90,332.13,347.71,359.85,373.96,390.07,405.34,429.22,442.56,435.43,423.14,420.06,417.49,413.50,410.44,413.44,408.87,406.84,403.15,402.55,394.53,,,382.98,404.60,407.37,415.18,425.88,410.05,390.74,374.43,361.91,359.92,346.61,,,,,,,,,,L8
2022-06-21 22:17:48+00:00,311.86,304.85,304.72,307.02,301.39,303.16,299.67,292.98,291.85,289.43,293.19,293.27,294.33,302.86,313.73,315.99,327.21,343.62,347.82,349.71,334.49,326.03,316.84,311.28,306.65,304.04,303.32,291.52,289.94,282.33,281.16,280.82,281.92,282.18,290.54,290.89,297.35,307.31,310.86,317.35,326.54,331.05,342.62,354.63,371.09,380.79,399.12,416.26,433.20,451.92,440.66,438.18,429.65,425.38,425.97,427.20,422.57,421.05,416.97,406.10,410.35,408.18,412.65,412.80,415.89,407.68,416.90,418.58,426.15,408.11,384.18,374.60,362.65,350.59,354.11,337.02,340.91,343.43,342.38,356.16,366.42,374.04,398.35,432.30,L8
2022-08-08 22:18:05+00:00,307.00,297.53,304.44,294.41,289.90,289.47,290.47,286.67,288.23,285.11,289.79,293.83,296.62,297.53,302.88,314.39,323.13,333.48,343.80,348.88,336.92,324.70,319.22,316.59,307.84,298.02,295.02,290.22,284.28,281.13,279.39,274.29,272.10,278.62,278.54,284.61,291.90,296.69,301.93,312.69,318.90,328.96,341.17,355.14,362.37,376.30,390.48,403.15,422.12,438.93,431.94,429.41,429.05,424.51,421.11,414.79,417.47,421.18,413.04,406.69,409.26,412.28,400.34,406.78,408.53,408.26,413.26,419.41,416.66,406.67,387.19,362.86,348.11,351.90,338.43,335.33,331.63,328.67,334.38,347.74,350.73,362.37,380.94,415.95,L8
2022-10-27 22:18:13+00:00,,,,,,,,,,,,,,,,,,,,,346.24,341.38,328.57,324.00,317.20,302.49,297.52,289.79,283.56,283.86,277.83,278.96,276.61,278.71,284.30,285.97,294.15,298.23,301.64,311.33,320.24,329.15,341.05,350.36,356.46,367.56,388.35,405.17,417.31,433.72,431.91,425.70,422.88,424.69,422.24,422.48,421.43,418.38,410.74,411.72,410.19,411.32,406.52,404.37,405.37,412.06,413.87,418.73,428.73,410.40,396.22,380.82,363.58,351.87,344.75,344.65,341.55,339.70,338.63,,,,,,L8
2022-12-22 22:17:59+00:00,322.19,319.60,310.71,312.88,317.30,308.14,305.72,299.45,295.45,291.03,289.86,287.22,289.45,296.53,300.18,300.19,310.90,326.05,336.55,340.41,335.19,323.50,319.61,314.23,304.48,295.45,289.85,286.36,278.31,276.50,275.79,274.27,267.16,272.99,276.43,281.78,288.74,292.15,293.51,300.79,314.08,318.38,330.55,338.47,353.69,362.29,377.48,398.89,412.00,431.12,423.13,419.85,415.73,409.16,416.15,414.25,413.31,412.17,417.69,411.80,410.04,406.88,402.97,405.85,409.74,405.52,406.67,414.85,419.69,410.09,387.00,374.36,363.02,345.10,341.05,340.44,333.02,330.47,331.28,345.82,355.22,371.31,386.74,407.19,L9
2023-01-15 22:17:53+00:00,,,,,,,308.55,311.55,304.24,300.81,302.56,307.05,309.44,306.11,316.75,321.71,331.36,342.39,,349.77,335.36,329.71,325.17,316.92,307.77,303.14,292.59,285.92,282.62,,,,275.69,282.36,289.84,292.60,294.72,301.30,305.20,312.51,318.45,,,,,,,,,,,,,,,422.16,427.02,424.62,430.26,425.00,424.46,414.45,420.11,417.12,417.75,415.25,421.42,419.88,425.58,417.59,399.60,,,,,,,,,,,,,,L8
2023-02-16 22:17:50+00:00,327.74,318.68,315.83,311.80,306.31,302.23,301.35,303.11,300.36,294.96,294.97,299.06,300.95,300.46,303.55,312.04,317.60,329.83,,336.78,,,,,,,,,274.82,270.61,268.80,265.37,260.44,264.73,270.08,278.37,287.34,290.93,294.54,306.43,307.95,321.25,327.67,338.47,345.75,361.64,374.09,384.94,406.22,419.34,411.82,410.64,404.21,405.93,400.71,400.98,404.32,406.30,402.13,401.50,400.88,400.72,402.06,400.95,403.43,401.76,408.86,410.84,418.28,400.02,389.31,370.62,363.58,344.96,337.45,332.05,323.44,327.51,329.02,342.59,354.66,365.43,390.91,413.79,L8
2023-03-20 22:17:28+00:00,,,,,,,,,,,,,,,312.40,321.39,326.68,340.15,,346.32,339.69,333.32,327.31,314.02,306.50,,,,,,,,,,,,,,,313.38,318.01,324.63,333.24,338.70,353.65,365.43,376.98,395.47,409.01,425.36,416.80,409.44,408.15,404.09,402.39,400.74,402.42,401.96,404.19,403.49,398.42,404.11,407.71,409.48,410.27,406.21,406.71,418.31,426.77,403.00,390.57,375.83,359.10,348.08,341.32,333.82,335.41,328.88,331.24,343.42,352.90,369.91,389.97,406.87,L8
2023-03-28 22:17:33+00:00,332.66,324.47,317.52,320.31,315.52,306.26,303.09,299.16,287.31,289.43,296.18,292.19,299.63,303.74,307.08,316.69,323.80,334.21,,338.17,,,,,301.47,296.16,290.13,282.68,281.11,272.37,275.14,270.28,272.43,275.73,280.34,283.39,285.56,288.77,294.42,303.99,312.61,321.57,328.07,338.12,343.36,356.00,363.24,380.75,398.22,421.29,413.41,414.17,408.05,405.83,400.48,403.41,403.33,400.20,399.97,398.83,402.01,408.55,411.43,411.04,415.14,407.31,416.42,421.30,429.27,405.67,399.47,375.13,359.75,350.95,339.77,338.59,330.99,335.02,330.61,342.34,353.39,366.97,390.86,413.70,L9
2023-06-24 22:17:06+00:00,,,324.43,310.27,308.42,311.43,304.67,323.10,,316.75,303.04,296.02,304.86,306.42,310.07,311.94,316.03,318.06,,326.79,,,306.97,307.37,300.85,297.11,289.76,277.32,285.36,282.75,,,,,272.72,269.07,266.28,281.35,,334.95,,,,,,371.40,,,,425.77,412.67,406.94,399.77,396.06,399.42,394.26,395.83,396.31,,,,,,,,,,392.94,410.64,394.06,377.32,344.78,324.78,317.65,328.52,310.33,309.00,301.68,286.89,301.96,312.62,330.28,352.03,384.43,L8
2023-07-02 22:17:05+00:00,336.72,334.05,329.57,310.27,306.12,299.45,296.05,294.54,289.54,288.26,283.61,288.93,288.90,294.42,301.25,312.34,317.61,326.88,,339.61,,,,,,,,,267.71,263.27,260.53,255.05,251.68,259.07,263.44,267.68,272.29,276.62,280.88,284.33,293.05,300.08,314.59,323.33,333.28,343.43,361.66,380.89,396.75,410.27,400.91,395.15,396.78,400.39,400.25,391.30,373.87,381.94,383.16,383.31,387.77,384.37,384.34,,,,,,,,,,,,,,,315.82,311.41,323.49,330.25,345.77,,399.27,L9
