dates,satname,nzd0004-0000,nzd0004-0001,nzd0004-0002,nzd0004-0003,nzd0004-0004,nzd0004-0005,nzd0004-0006,nzd0004-0007,nzd0004-0008,nzd0004-0009,nzd0004-0010,nzd0004-0011,nzd0004-0012,nzd0004-0013,nzd0004-0014,nzd0004-0015,nzd0004-0016,nzd0004-0017,nzd0004-0018,nzd0004-0019,nzd0004-0020,nzd0004-0021,nzd0004-0022,nzd0004-0023,nzd0004-0024,nzd0004-0025,nzd0004-0026,nzd0004-0027,nzd0004-0028,nzd0004-0029,nzd0004-0030,nzd0004-0031,nzd0004-0032,nzd0004-0033,nzd0004-0034,nzd0004-0035,nzd0004-0036,nzd0004-0037,nzd0004-0038,nzd0004-0039,nzd0004-0040,nzd0004-0041,nzd0004-0042,nzd0004-0043,nzd0004-0044,nzd0004-0045,nzd0004-0046,nzd0004-0047,nzd0004-0048,nzd0004-0049,nzd0004-0050,nzd0004-0051,nzd0004-0052,nzd0004-0053,nzd0004-0054,nzd0004-0055,nzd0004-0056,nzd0004-0057,nzd0004-0058,nzd0004-0059,nzd0004-0060,nzd0004-0061,nzd0004-0062,nzd0004-0063,nzd0004-0064,nzd0004-0065,nzd0004-0066,nzd0004-0067,nzd0004-0068,nzd0004-0069,nzd0004-0070,nzd0004-0071,nzd0004-0072,nzd0004-0073,nzd0004-0074,nzd0004-0075,nzd0004-0076,nzd0004-0077,nzd0004-0078,nzd0004-0079,nzd0004-0080,nzd0004-0081,nzd0004-0082,nzd0004-0083
2015-12-27 22:17:43+00:00,L8,296.22,300.57,299.68,293.58,290.12,291.98,291.07,290.91,286.85,282.88,281.79,290.71,296.99,300.35,307.45,319.95,328.34,346.41,357.26,358.46,343.53,335.96,335.21,331.63,328.25,319.80,317.73,305.45,296.42,289.45,288.31,282.93,284.82,285.65,293.47,298.14,300.11,305.26,313.62,320.34,324.98,333.94,337.46,347.93,360.00,369.05,379.50,401.64,415.95,436.26,423.40,415.72,410.22,406.65,407.28,400.43,406.69,400.18,398.51,395.23,391.04,394.99,390.99,399.43,400.17,404.09,402.52,408.81,413.33,398.94,374.38,357.29,342.94,332.30,321.81,317.88,319.07,314.60,321.98,,,,,
2016-01-12 22:17:40+00:00,L8,292.44,285.81,275.97,280.12,282.84,282.20,276.17,275.60,267.75,276.07,271.59,270.12,282.37,288.96,291.24,300.40,310.85,332.20,342.15,341.89,335.54,332.31,326.42,322.05,313.01,305.59,306.66,285.61,282.41,272.42,264.97,259.93,265.78,272.65,279.88,284.30,286.07,296.49,300.69,295.02,301.89,315.78,325.98,339.53,343.61,353.43,369.74,385.45,398.20,416.21,409.73,404.95,402.47,397.91,398.44,390.97,390.83,383.32,378.49,374.77,375.35,380.48,383.02,379.19,380.79,384.04,391.76,392.25,401.09,386.35,365.28,352.45,339.97,324.85,318.78,310.77,311.78,309.26,315.85,327.70,337.42,352.11,367.44,383.24
2016-04-01 22:17:14+00:00,L8,337.30,330.77,327.44,325.70,321.28,315.57,308.14,305.89,306.05,306.77,306.50,307.77,307.65,317.20,324.53,336.55,342.36,354.73,362.98,361.17,346.44,338.68,329.10,320.08,313.72,311.00,305.65,299.77,290.47,284.19,282.00,279.77,280.46,279.67,282.96,287.19,290.78,296.60,310.81,319.14,325.49,340.65,350.03,352.80,362.58,380.20,390.46,407.62,424.46,435.05,425.48,422.65,417.14,414.45,404.07,400.74,404.60,395.23,396.25,395.54,390.18,390.24,391.69,395.96,401.19,403.77,407.70,414.32,420.51,411.28,394.51,380.06,363.86,354.82,348.76,343.56,344.07,342.43,343.65,356.36,365.14,377.16,387.84,403.24
2016-05-19 22:17:11+00:00,L8,341.41,329.32,325.22,320.92,318.61,313.17,311.77,,,,,,,,,,,,,,,,329.63,315.91,314.79,314.93,310.59,297.14,288.58,277.82,271.02,275.47,283.24,279.66,279.74,285.98,294.43,303.00,306.86,317.01,321.71,331.96,339.54,348.33,355.98,368.22,380.62,396.56,409.83,428.83,418.97,412.34,404.85,416.27,405.78,400.93,390.46,395.51,394.04,391.76,390.02,388.63,389.54,385.11,390.37,388.77,391.40,400.53,408.29,393.70,381.45,353.21,338.57,332.54,324.03,320.96,315.34,321.95,323.03,335.12,349.89,356.20,376.54,405.40
2016-08-07 22:17:37+00:00,L8,,,262.45,286.55,289.89,290.55,295.69,293.29,288.65,294.97,292.52,253.45,279.23,297.69,301.33,313.11,329.05,345.34,354.83,354.22,347.12,340.58,333.68,328.12,322.41,313.09,299.99,286.32,279.24,268.67,267.12,269.78,270.98,275.83,280.56,287.38,294.47,299.67,308.77,316.15,317.34,319.96,328.51,334.48,346.67,357.73,373.55,391.05,405.41,424.73,414.86,408.30,403.62,400.55,398.70,399.83,401.38,399.83,392.77,387.04,390.02,389.78,385.05,383.69,387.40,395.81,392.74,395.80,404.33,385.22,366.99,341.09,323.06,319.64,314.02,303.48,306.42,304.96,309.09,320.58,336.76,348.37,363.55,383.01
2017-01-30 22:17:38+00:00,L8,297.75,296.59,296.67,293.16,292.95,289.17,288.36,286.09,286.16,283.25,284.44,288.34,291.42,298.19,305.27,319.77,325.27,335.32,352.11,354.19,341.03,332.18,329.58,326.30,319.11,311.14,307.02,298.51,293.86,288.77,288.81,283.82,281.06,276.25,284.37,287.61,286.61,296.18,303.81,313.14,322.88,324.46,333.54,347.77,352.65,367.56,376.49,391.25,415.96,431.15,425.95,420.41,416.32,418.34,403.12,404.32,406.83,410.30,414.21,406.17,395.16,391.36,392.94,398.39,402.05,405.65,411.93,409.51,419.89,398.95,384.71,365.15,351.28,336.95,327.88,320.48,321.61,321.76,320.08,332.15,349.13,368.81,385.62,403.78
2017-03-03 22:17:25+00:00,L8,,,,,,,,,,,,,,,,,,,,,342.47,336.30,330.97,326.61,324.23,313.48,307.26,295.44,293.20,291.27,297.22,297.90,297.86,295.89,299.49,300.72,308.11,310.15,313.55,316.96,318.13,327.73,335.56,347.89,359.22,365.40,381.92,393.48,418.27,434.96,425.98,424.51,420.02,422.97,421.73,415.96,410.54,405.59,412.58,406.16,399.14,390.63,400.04,402.30,410.44,,,,,,,,,,,,,,,,,,,
2017-05-06 22:16:55+00:00,L8,325.26,320.17,314.83,314.47,313.91,311.17,307.86,306.89,312.67,308.97,307.61,315.11,317.99,324.35,333.00,347.54,352.02,363.21,382.30,372.04,365.87,362.38,357.69,351.76,346.96,335.28,328.58,320.22,316.46,314.42,312.85,309.53,308.30,309.45,312.65,318.39,323.86,327.70,330.23,335.76,350.28,354.79,362.91,374.30,380.16,390.82,406.71,428.13,445.08,460.06,455.23,445.65,441.80,438.07,431.14,433.15,433.03,436.17,427.37,424.23,417.95,416.89,419.42,421.91,420.97,420.66,424.83,427.99,437.71,414.26,401.12,366.15,355.85,,,,,,,,,,,
2017-08-10 22:17:37+00:00,L8,276.09,273.14,265.92,267.36,265.72,265.92,268.44,264.15,257.74,258.38,268.44,273.95,275.55,284.08,295.42,307.23,315.86,324.05,338.91,342.70,331.67,326.03,320.96,315.73,309.98,306.41,294.72,287.23,281.79,276.18,272.63,271.75,269.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-11 22:17:42+00:00,L8,275.46,273.75,276.97,277.79,279.75,274.61,271.52,270.69,277.18,278.90,266.38,264.69,101.18,292.79,306.04,313.82,320.93,335.06,348.93,345.15,340.58,335.18,336.24,331.06,321.08,308.19,296.33,292.63,292.54,282.26,282.40,288.78,289.01,281.87,283.21,288.58,294.35,302.54,303.95,310.76,318.03,328.74,336.09,342.04,350.01,365.87,383.84,397.73,414.71,434.52,423.12,413.95,409.26,410.14,411.66,409.74,411.30,410.02,407.07,404.44,402.60,394.86,392.84,389.78,382.94,391.41,396.88,395.91,404.68,390.90,370.40,347.65,333.63,334.04,322.42,312.13,312.83,309.62,,,,,,
2018-04-23 22:16:49+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-10 22:16:26+00:00,L8,315.84,310.65,309.05,304.09,306.74,310.42,305.05,299.84,297.48,293.69,298.56,298.19,302.70,309.10,318.60,322.21,331.85,340.05,354.18,353.82,340.20,336.00,333.61,330.06,322.20,317.87,311.59,300.53,297.03,292.69,291.31,294.59,297.40,299.10,298.61,301.04,307.09,312.69,318.74,329.24,337.99,342.27,348.20,352.96,366.16,376.53,391.78,406.27,428.96,439.44,436.01,429.00,422.36,421.19,420.46,416.66,417.10,416.43,414.93,408.96,407.67,405.11,406.26,405.57,407.58,410.93,412.05,413.64,422.11,406.98,390.69,367.42,359.00,350.89,337.69,327.70,327.02,327.10,331.93,341.93,354.95,371.39,387.18,422.94
2018-11-17 22:17:31+00:00,L8,310.24,306.28,305.64,300.78,291.20,292.39,291.97,295.00,299.64,306.63,309.35,314.00,309.03,311.50,329.01,349.65,357.72,361.99,364.20,367.58,366.33,361.77,357.39,356.66,348.44,340.56,331.88,315.70,308.29,300.77,304.91,303.54,300.38,303.62,303.93,306.86,317.04,321.12,326.19,329.36,339.86,351.46,361.41,376.36,384.95,392.25,405.19,420.00,434.92,455.56,449.88,443.17,443.32,435.71,438.52,432.68,430.85,431.36,431.33,429.20,428.41,426.71,422.86,414.06,415.21,426.26,426.18,424.16,428.68,421.17,405.66,383.99,367.69,361.82,353.62,347.47,344.55,342.30,355.86,366.32,374.71,399.33,422.32,441.76
2018-12-19 22:17:28+00:00,L8,308.35,309.46,296.17,292.47,296.70,292.97,292.07,292.82,299.20,299.44,301.87,307.39,306.96,310.82,327.21,331.69,348.89,353.94,351.85,364.27,,,,,,,,,,,,,,,,309.66,321.69,325.90,327.37,331.85,339.44,348.11,354.55,369.33,380.01,391.90,406.30,421.53,436.25,456.34,443.90,440.37,440.30,442.21,439.06,436.55,430.50,426.39,424.69,420.15,419.90,417.64,422.46,415.03,418.26,421.73,422.94,422.73,432.18,414.88,396.48,373.87,365.98,354.43,346.32,343.29,336.36,337.80,341.33,356.47,373.61,388.23,411.59,436.81
2019-01-20 22:17:24+00:00,L8,301.05,299.08,301.75,298.16,289.21,283.40,277.22,281.24,286.74,287.84,294.02,294.56,299.05,307.89,321.07,328.51,340.77,351.93,360.95,363.88,358.65,352.98,351.01,344.67,337.51,329.76,319.08,312.23,303.55,299.30,293.83,295.78,298.68,297.36,295.70,301.47,316.63,322.90,326.10,331.99,334.42,338.90,351.94,361.59,366.63,382.93,398.59,407.52,428.21,445.30,439.98,436.64,438.87,,,,,,,,,,,,,,,,428.00,412.06,394.15,377.05,358.08,353.84,342.11,339.69,330.73,337.37,343.34,351.09,368.26,381.05,394.07,416.93
2019-03-25 22:17:09+00:00,L8,307.50,310.03,305.47,297.93,293.83,300.09,296.92,294.69,292.49,289.25,298.33,296.10,310.83,311.54,327.88,332.41,343.93,357.84,367.57,367.63,361.90,353.23,346.37,340.05,332.32,321.83,319.61,314.25,306.21,301.72,300.80,301.59,295.08,302.76,305.71,308.95,312.71,310.73,317.46,328.77,341.17,349.54,354.75,364.75,371.84,381.41,388.53,409.80,430.74,448.55,440.64,438.18,434.33,430.78,425.99,424.93,423.08,421.08,417.68,409.09,405.75,409.05,406.87,406.24,410.88,414.79,414.52,424.96,426.36,405.15,388.46,377.24,359.60,352.49,342.75,339.70,332.48,338.44,345.08,353.22,371.72,381.44,394.75,425.34
2019-05-12 22:17:08+00:00,L8,306.96,304.75,303.21,299.88,300.56,296.91,294.09,294.47,289.67,290.27,298.01,293.83,299.03,307.71,314.59,323.79,340.93,346.49,357.72,353.61,346.25,336.12,330.10,330.08,328.30,326.20,318.00,312.50,302.64,300.25,298.61,297.77,296.55,297.14,298.45,299.28,300.70,313.54,321.93,323.60,333.13,340.61,348.35,353.71,365.78,369.54,384.29,399.52,419.50,439.88,433.52,425.00,425.72,426.69,423.92,420.64,416.56,412.19,409.81,399.90,403.44,397.15,398.51,404.93,407.04,412.12,413.61,414.84,422.64,405.97,390.18,365.20,355.61,342.60,336.70,327.66,327.78,328.39,329.56,342.75,361.97,379.16,399.64,424.62
2019-07-15 22:17:32+00:00,L8,,,,,,,138.07,263.55,271.55,269.18,265.01,259.27,276.49,289.97,298.21,306.47,323.60,322.49,340.19,326.51,319.42,322.90,320.56,318.71,311.42,301.52,296.73,292.08,285.82,273.11,271.70,267.66,264.73,276.33,282.61,288.34,289.46,295.46,300.87,298.02,305.20,320.83,318.26,328.83,345.40,357.07,,,,,,,,86.46,166.70,,,,,,389.72,388.99,390.42,378.42,,,,,,,,,,,263.90,279.88,263.91,246.85,267.22,283.72,323.38,343.60,369.04,400.53
2019-07-31 22:17:38+00:00,L8,322.55,306.31,276.32,251.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-04 22:17:58+00:00,L8,287.80,279.94,280.42,271.32,277.84,282.34,288.12,288.62,283.76,279.53,279.08,288.08,293.88,302.78,310.30,320.25,337.66,349.44,365.24,370.71,365.13,363.21,361.48,357.88,354.77,343.23,320.01,303.49,295.04,288.16,286.78,293.63,299.06,306.78,316.87,327.37,321.71,318.68,329.91,343.91,363.25,364.50,365.94,367.84,367.34,379.47,394.43,414.00,440.20,462.90,455.82,456.05,453.26,454.62,447.72,440.29,437.33,428.80,437.56,434.27,440.54,439.58,441.61,445.18,446.53,434.16,432.48,443.12,,,,,,,,,,,,,,,,
2019-12-22 22:17:51+00:00,L8,299.46,284.96,277.94,279.77,283.09,281.63,287.84,296.05,287.28,279.06,281.20,289.56,293.26,304.91,312.48,327.04,342.00,354.84,372.66,381.10,367.91,365.44,363.95,359.15,353.72,340.58,325.57,315.57,305.93,299.61,291.41,298.91,302.09,301.61,317.47,330.35,328.45,327.59,337.89,349.75,358.77,358.56,361.64,375.24,386.32,389.85,401.96,421.89,435.39,459.95,457.88,452.88,457.58,452.40,453.71,443.20,444.15,439.20,436.35,436.90,433.01,436.39,436.05,439.21,435.94,430.11,425.14,439.01,446.53,418.14,400.38,397.32,374.00,367.23,360.25,346.75,349.55,343.90,352.71,369.06,,,,
2020-02-08 22:17:38+00:00,L8,,,,,,,,279.46,276.47,280.26,281.28,285.71,289.48,302.27,307.87,320.95,333.56,343.13,358.34,365.87,361.66,352.38,352.85,345.29,336.38,326.99,318.67,310.35,306.59,297.90,297.19,299.95,301.36,301.86,303.77,315.29,319.52,322.40,328.42,335.05,344.84,349.81,351.19,367.45,378.31,392.38,402.90,414.71,430.62,447.90,449.92,446.23,440.97,443.80,436.68,439.97,437.18,433.21,426.72,426.75,429.21,427.79,423.50,421.21,421.65,419.55,423.09,429.09,434.40,411.30,396.04,380.15,363.54,358.21,346.63,342.16,334.99,339.44,346.02,365.46,382.12,402.39,419.24,441.49
2020-02-24 22:17:35+00:00,L8,,,,,,,,273.72,272.44,275.04,275.45,290.32,291.07,300.09,303.75,318.52,325.78,342.69,357.96,359.69,351.84,355.06,346.21,341.00,327.93,320.39,313.94,305.85,298.48,291.11,291.91,289.82,289.43,294.30,300.63,310.10,312.70,321.88,324.80,329.91,338.39,346.58,349.78,363.29,374.50,390.25,406.49,415.88,432.56,450.23,443.79,437.95,434.25,437.15,432.42,431.10,425.51,427.73,423.30,420.01,420.78,420.30,419.22,419.00,416.99,414.96,414.60,417.25,424.44,406.71,387.86,371.05,356.09,349.22,342.63,331.26,333.80,337.47,332.74,,,,,
2020-03-27 22:17:20+00:00,L8,296.41,289.20,279.85,275.74,273.15,278.14,273.96,271.53,274.90,277.30,273.10,280.31,281.48,277.24,300.44,314.79,322.17,336.57,352.25,354.03,348.17,337.57,334.84,335.45,328.64,319.50,310.05,301.05,298.54,292.06,291.77,291.48,296.43,301.37,302.27,304.30,313.85,319.29,327.71,331.59,340.36,342.96,344.13,335.77,353.49,378.47,395.07,411.94,428.71,446.48,442.03,,,,,,,,,,,,,412.81,411.00,,,,,,,,,,,330.43,334.12,337.75,341.46,354.42,370.11,389.97,413.04,439.32
2020-09-03 22:17:46+00:00,L8,284.04,283.35,278.54,284.47,283.31,282.86,278.51,281.02,283.59,281.07,278.23,285.33,287.62,297.79,303.36,320.62,328.48,340.01,355.17,347.75,341.84,335.19,334.68,326.25,326.36,316.93,302.82,299.70,288.00,284.47,287.38,290.14,290.07,298.25,299.33,300.51,304.09,308.54,319.12,324.93,328.90,334.79,347.58,360.86,374.28,383.58,396.96,412.64,435.64,449.11,440.73,434.76,433.32,433.74,429.17,430.73,428.60,433.97,429.14,425.91,413.59,410.33,407.88,405.69,410.16,411.26,416.15,414.32,421.99,406.32,394.19,370.53,353.11,345.14,333.61,331.88,326.86,327.79,328.21,334.04,351.87,369.18,387.71,418.46
2021-01-25 22:17:44+00:00,L8,295.23,289.12,289.47,294.47,289.57,287.13,289.08,285.24,285.88,283.35,287.58,291.71,296.27,307.34,324.40,331.16,341.79,347.97,356.86,357.59,352.35,354.07,354.74,351.29,340.56,322.97,311.66,301.25,297.15,294.05,301.26,306.85,309.79,308.79,307.31,309.68,315.62,323.31,328.55,332.20,336.17,344.34,350.59,362.29,376.54,388.38,406.22,417.51,434.11,451.90,448.12,449.18,451.74,448.14,445.35,436.82,436.03,433.22,433.81,433.91,435.21,432.35,430.19,425.37,424.50,426.65,426.56,427.98,434.41,420.26,402.60,388.87,374.78,364.78,360.16,352.99,353.81,350.40,356.19,,,,,
2021-04-15 22:17:16+00:00,L8,292.80,286.34,274.56,279.49,278.46,279.70,275.61,275.57,273.71,273.38,274.35,274.99,276.79,292.48,304.38,318.64,327.64,334.12,350.52,347.84,341.31,337.33,337.77,333.52,325.80,320.53,305.51,298.75,293.70,285.68,284.84,286.85,284.33,292.15,292.33,296.81,301.49,308.89,318.17,325.74,329.83,339.37,349.38,353.81,365.81,375.82,393.82,406.41,424.05,442.12,434.31,433.04,425.79,426.43,427.86,430.29,425.57,422.62,418.55,417.87,409.25,403.38,406.25,405.95,403.14,412.27,416.40,419.96,425.86,406.86,387.40,371.30,360.89,348.79,339.24,332.69,329.29,331.36,329.89,340.54,355.89,369.32,390.30,421.13
2021-05-01 22:17:07+00:00,L8,293.32,288.88,291.11,295.49,286.77,288.73,299.28,292.77,287.90,277.25,285.05,287.69,292.34,305.53,307.90,320.97,338.77,339.94,353.89,355.63,343.46,345.23,343.43,332.65,330.74,322.58,317.75,302.47,300.52,300.07,292.86,296.08,295.77,294.72,300.67,303.05,309.90,316.03,327.84,328.62,332.71,346.05,349.87,358.69,372.69,381.25,391.71,414.38,432.75,451.14,439.37,438.11,435.00,435.24,433.77,433.83,432.30,429.09,432.65,425.80,424.28,420.16,418.71,414.78,415.61,419.49,422.61,419.20,428.22,413.27,393.57,373.96,361.74,349.87,341.31,337.86,338.39,343.85,349.96,364.31,,,,
2021-11-09 22:17:58+00:00,L8,291.58,286.51,284.96,288.54,282.48,279.86,273.85,271.70,279.08,281.79,283.85,291.85,288.01,303.50,310.97,320.51,333.60,341.25,357.74,356.64,342.37,345.65,338.94,335.98,329.04,319.56,315.74,303.43,299.90,298.74,298.25,296.87,295.97,298.56,293.99,300.03,305.21,305.71,319.46,315.42,331.31,339.88,353.52,360.20,372.17,379.40,392.21,412.44,430.10,452.61,450.07,435.51,437.56,435.16,428.67,425.31,431.48,430.44,432.53,434.48,429.63,422.51,418.33,419.52,420.52,424.49,425.02,422.08,432.35,421.14,390.84,379.00,363.45,358.55,345.20,349.64,348.87,339.56,352.96,366.36,369.95,388.19,405.63,438.34
2021-12-19 22:17:52+00:00,L9,298.91,296.49,297.16,296.58,292.13,289.70,291.44,287.93,282.20,281.97,284.95,289.08,292.77,300.48,300.72,318.42,324.85,342.39,356.90,360.69,352.36,345.89,337.32,337.53,328.70,319.91,315.11,301.22,290.11,291.72,298.86,301.84,299.15,300.78,303.94,307.74,309.08,315.97,321.83,328.89,332.84,344.12,351.79,359.66,371.92,379.81,386.80,406.23,430.10,451.45,446.51,438.74,442.57,438.51,437.26,434.38,424.76,418.40,422.17,425.34,425.53,422.43,421.28,420.64,417.68,419.11,416.98,426.31,427.97,422.88,397.80,371.95,353.78,340.62,,,,,,,,385.22,400.66,433.84
2022-01-04 22:17:52+00:00,L9,288.57,286.15,278.17,278.22,283.65,281.43,279.11,273.34,280.33,276.43,276.37,282.30,281.38,299.83,299.73,308.82,318.75,335.97,351.66,343.99,343.87,331.55,329.80,325.05,314.94,311.74,300.16,290.87,288.98,288.86,296.86,294.46,295.96,281.82,287.12,295.13,293.42,311.68,311.40,320.40,330.75,336.16,,,,,,,,,,,,,,,411.29,410.47,416.97,420.81,419.86,408.98,411.38,411.29,409.92,,,,,,,,,,,,,327.84,335.98,354.44,354.97,372.83,405.26,405.10
2022-05-12 22:17:13+00:00,L9,330.08,320.62,313.15,313.38,315.21,308.02,305.09,297.14,297.98,300.08,300.70,297.59,305.20,306.62,307.43,321.32,328.18,339.75,357.45,356.23,341.06,332.05,326.99,324.21,320.76,316.51,310.11,304.39,297.59,295.52,300.02,301.84,302.20,303.56,306.54,311.47,318.24,322.69,326.97,330.42,335.66,346.70,355.45,367.59,378.72,389.28,400.72,420.20,439.31,458.60,451.23,442.34,437.80,433.74,431.28,433.03,429.82,431.80,431.18,427.01,423.73,425.11,426.73,427.52,429.43,433.59,436.62,442.93,448.07,428.51,413.82,398.79,387.05,377.78,369.41,368.99,366.78,365.79,366.61,374.95,391.22,407.73,422.58,454.24
2022-06-05 22:17:39+00:00,L8,320.19,313.36,309.82,302.05,306.60,302.15,299.35,290.75,287.54,283.99,281.45,283.69,284.82,290.32,298.85,315.30,316.02,332.18,341.72,336.03,331.63,319.21,303.40,296.63,295.15,289.31,286.45,281.41,277.69,276.48,275.79,277.50,277.79,279.77,279.98,286.08,290.18,294.16,296.35,305.25,313.99,320.55,329.63,345.36,357.63,371.85,387.85,403.12,427.00,440.45,433.21,421.14,418.16,415.14,411.00,408.62,411.62,407.05,404.94,400.48,400.20,391.67,367.92,363.75,380.98,402.10,405.37,412.96,423.53,407.70,388.39,372.08,359.41,357.06,344.11,,,,,,,,,
2022-06-21 22:17:48+00:00,L8,323.86,318.35,315.52,319.02,314.89,315.16,310.47,301.98,301.67,297.74,299.94,298.95,299.73,309.61,320.48,321.99,333.21,349.62,354.17,353.71,341.24,332.38,322.52,317.28,312.33,309.44,309.32,296.92,295.34,288.68,287.16,287.17,288.67,288.18,296.54,296.89,303.35,313.31,316.86,323.35,332.54,337.40,349.37,360.98,377.09,386.47,405.12,422.26,439.20,457.60,446.66,443.58,434.79,431.73,432.72,432.11,427.48,425.96,422.11,413.30,416.70,415.89,420.36,420.00,421.29,414.43,422.30,424.58,432.50,414.46,390.53,380.95,369.40,358.30,360.86,345.33,349.22,350.63,350.09,363.87,375.42,383.04,406.06,440.01
2022-08-08 22:18:05+00:00,L8,329.22,322.53,324.44,316.63,314.90,311.69,310.47,303.34,306.41,300.49,302.29,304.36,306.62,310.03,315.38,325.50,334.24,344.59,355.56,356.29,349.42,336.46,329.75,327.70,318.37,308.02,306.13,300.22,294.28,292.89,290.50,286.05,284.60,289.73,289.65,295.72,303.01,307.80,313.04,323.80,330.01,340.72,353.67,366.90,373.48,386.83,401.59,414.26,433.23,449.46,443.05,439.41,438.57,436.27,433.61,423.88,426.56,430.27,422.56,420.02,421.02,426.57,414.63,420.11,418.53,420.76,423.26,430.52,428.42,418.43,398.95,374.62,360.61,366.19,350.93,350.71,347.01,342.00,348.67,362.03,367.40,379.04,395.23,430.24
2022-10-27 22:18:13+00:00,L8,,,,,,,,,,,,,,,,,,,,,332.36,328.32,316.89,311.67,305.52,291.39,285.19,278.69,272.46,270.80,265.50,265.90,262.73,266.38,271.97,273.64,281.82,285.90,289.31,299.00,307.91,316.09,327.17,337.30,344.13,355.88,376.02,392.84,404.98,422.04,419.58,414.60,412.31,411.63,408.36,412.39,411.34,408.29,400.17,396.92,397.13,395.46,390.66,389.57,394.27,398.18,402.77,406.40,415.67,397.34,383.16,367.76,349.71,336.01,330.88,327.57,324.47,324.90,322.77,,,,,
2022-12-22 22:17:59+00:00,L9,317.30,314.10,306.31,307.99,311.80,303.25,301.32,295.78,291.45,287.65,287.11,284.90,287.25,293.78,297.43,297.75,308.46,323.61,333.96,338.78,332.44,320.91,317.29,311.79,302.16,293.25,287.41,284.16,276.11,273.91,273.35,271.68,264.41,270.55,273.99,279.34,286.30,289.71,291.07,298.35,311.64,315.79,327.80,335.88,351.25,359.97,375.04,396.45,409.56,428.80,420.69,417.65,413.63,406.57,413.40,412.25,411.31,410.17,415.59,408.87,407.45,403.74,399.83,402.92,407.54,402.77,404.47,412.41,417.10,407.50,384.41,371.77,360.27,341.96,338.30,337.06,329.64,327.54,328.14,342.68,351.55,367.64,383.60,404.05
2023-01-15 22:17:53+00:00,L8,,,,,,,313.15,315.38,308.42,304.35,305.44,309.47,311.74,308.98,319.62,324.27,333.92,344.95,,351.47,338.23,332.42,327.59,319.48,310.19,305.44,295.15,288.22,284.92,,,,278.56,284.92,292.40,295.16,297.28,303.86,307.76,315.07,321.01,,,,,,,,,,,,,,,424.25,429.11,426.71,432.45,428.07,427.17,417.74,423.40,420.19,420.05,418.12,423.72,422.44,428.29,420.30,402.31,,,,,,,,,,,,,
2023-02-16 22:17:50+00:00,L8,341.07,333.68,327.83,325.13,321.31,315.56,313.35,313.11,311.27,304.19,302.47,305.38,306.95,307.96,311.05,318.71,324.27,336.50,,341.22,,,,,,,,,280.82,277.67,275.47,272.43,267.94,271.40,276.75,285.04,294.01,297.60,301.21,313.10,314.62,328.31,335.17,345.53,352.42,367.96,380.76,391.61,412.89,425.66,418.49,416.64,409.92,412.99,408.21,406.43,409.77,411.75,407.84,409.50,407.94,409.29,410.63,408.95,409.43,409.26,414.86,417.51,425.34,407.08,396.37,377.68,371.08,353.53,344.95,341.28,332.67,335.51,337.59,351.16,364.66,375.43,399.48,422.36
2023-03-20 22:17:28+00:00,L8,,,,,,,,,,,,,,,309.65,318.95,324.24,337.71,,344.69,336.94,330.73,324.99,311.58,304.18,,,,,,,,,,,,,,,310.94,315.57,322.04,330.49,336.11,351.21,363.11,374.54,393.03,406.57,423.04,414.36,407.24,406.05,401.50,399.64,398.74,400.42,399.96,402.09,400.56,395.83,400.97,404.57,406.55,408.07,403.46,404.51,415.87,424.18,400.41,387.98,373.24,356.35,344.94,338.57,330.44,332.03,325.95,328.10,340.28,349.23,366.24,386.83,403.73
2023-03-28 22:17:33+00:00,L9,333.33,325.22,318.12,320.98,316.27,306.93,303.69,299.66,287.86,289.89,296.55,292.51,299.93,304.11,307.46,317.02,324.13,334.54,,338.39,,,,,301.79,296.46,290.46,282.98,281.41,272.72,275.47,270.63,272.80,276.06,280.67,283.72,285.89,289.10,294.75,304.32,312.94,321.92,328.45,338.47,343.69,356.32,363.57,381.08,398.55,421.61,413.74,414.47,408.34,406.18,400.85,403.68,403.60,400.47,400.26,399.23,402.36,408.98,411.86,411.44,415.44,407.68,416.72,421.63,429.62,406.02,399.82,375.48,360.12,351.38,340.15,339.05,331.45,335.42,331.04,342.77,353.89,367.47,391.29,414.13
2023-06-24 22:17:06+00:00,L8,566.38,643.45,322.43,308.05,305.92,309.21,302.67,321.43,375.30,315.21,301.79,294.97,303.86,305.17,308.82,310.83,314.92,316.95,,326.05,,,305.92,306.26,299.80,296.11,288.65,276.32,284.36,281.57,317.90,,351.52,,271.61,267.96,265.17,280.24,340.71,333.84,,402.75,,496.17,,370.35,,548.81,,424.72,411.56,405.94,398.82,394.88,398.17,393.35,394.92,395.40,,,,,,,,,,391.83,409.46,392.88,376.14,343.60,323.53,316.22,327.27,308.79,307.46,300.35,285.46,300.53,310.95,328.61,350.60,383.00
