,dates,chi0470-0000,chi0470-0001,chi0470-0002,chi0470-0003,chi0470-0004,chi0470-0005,chi0470-0006,chi0470-0007,chi0470-0008,chi0470-0009,chi0470-0010,chi0470-0011,chi0470-0012,chi0470-0013,chi0470-0014,chi0470-0015,chi0470-0016,chi0470-0017,chi0470-0018,chi0470-0019,chi0470-0020,chi0470-0021,chi0470-0022,chi0470-0023,chi0470-0024
31,2000-01-11 14:28:06+00:00,277.01857253115213,279.60874748813643,285.82116629795007,286.8843352365287,293.8015331264458,289.7154341983747,281.44911412032184,282.45404242093815,281.2836803371179,283.5756970689244,293.4800149566675,296.0128892664915,301.234852371241,302.6491075726358,306.87476930570585,306.3169982042214,310.92299694430335,315.9926362810023,314.11455228460625,306.3383837021397,300.1774399874096,308.0523298350549,322.2993975874025,333.62528612699754,352.0818283299485
32,2000-02-03 14:34:13+00:00,261.11670791605377,274.0351971299954,280.543241132926,288.15946834886086,287.0934540835739,285.77565279510475,280.7187707390706,279.319917086627,279.32974722863605,280.5413504558589,286.1265339265909,291.5534019661967,297.4878315032052,301.1522045404897,306.4458611180522,304.14929985453864,304.7667292061654,306.9234120270764,305.799024646892,300.64786658615094,291.3840703301365,278.60987260497495,261.45494650602274,298.7620445804403,344.16577411446025
33,2000-02-19 14:34:06+00:00,235.4024183406686,258.10311823996483,271.6368950578768,282.00364746870815,283.4484735577037,285.52418443315446,277.35190153908366,271.7267406913521,271.4312181555863,277.0153926892266,280.09760176211466,,,300.71475257703503,297.7559405381538,297.09142557114455,297.40627534470656,303.276484602718,304.5914907237904,291.6476665690519,278.8035357777143,281.8750795810285,291.48827556601304,297.3672378702094,314.8510913622509
34,2000-03-06 14:34:02+00:00,254.30934751072863,266.01246771937434,272.57580516721214,287.41709688024036,287.2610255182327,286.326070879789,281.43597510991503,278.68330323308857,274.9759523557859,279.6863481609294,286.99168303270164,292.6759051487875,295.2362927441007,300.67509064881096,298.57226976534014,302.5376745573223,304.4863264800633,306.28409076433,301.51463407231006,291.13962486051537,,285.65398066581986,287.24069632534633,300.29929337936284,323.6309478592145
35,2000-03-31 14:27:47+00:00,232.0813051601247,261.4202251285388,268.15597204775383,279.5711325122444,284.5316377112852,275.6285611290561,273.0697701506544,268.3521503048123,265.0327985281251,272.02845528598436,280.8536404470883,281.8130672760456,288.81450363852275,,294.32617444782255,291.29509178535926,291.7007640941042,305.21488767172195,293.1111442762178,282.238117334433,,,277.70998502365484,294.7538984821162,308.09722636215145
36,2000-04-16 14:27:33+00:00,227.30467557101605,253.98720993541994,266.40328961382056,273.7358409876982,273.4523784769041,272.7191796188635,277.29145453808013,273.85856860507556,270.92945660736393,,278.0847375746429,279.1531247815462,284.1470593728409,,,287.4612588612546,283.4664772196562,296.4476732317294,297.0816872326752,290.53251747857337,,,273.9056027431599,,302.49413904353355
37,2000-05-09 14:33:34+00:00,263.1683108564559,267.47118330948695,279.2617307915113,283.3996603083642,293.8170809515018,288.7288016872891,279.4375914823082,277.898448660227,274.4065971713894,275.7318084048251,285.4985678638719,285.3346749002841,295.7788728210111,302.11172263729486,310.04204706097414,312.7697483169418,309.19290687446625,309.1580701026147,304.8057845361005,296.16180716272765,283.7807048990923,293.4835434894686,306.3782260575802,309.86160864265634,336.69229185817676
38,2000-07-12 14:32:55+00:00,283.094752633093,278.4437245995062,280.90605452756876,289.9681290686474,288.93650272345326,285.64613342557686,281.725015152079,278.7145727953996,282.91252000946133,286.80333739618544,292.34141181734674,296.560540645385,301.45878492562247,309.3349234798652,306.55396263457646,298.3080766917881,303.0727905792779,302.3390366664919,299.3550428247151,293.7308894609287,288.07133647407517,289.85713996974715,296.6666992812781,297.4870051727461,314.08188034976774
39,2000-07-28 14:32:38+00:00,241.70962334985498,265.3034880833522,269.2387300963202,282.24438198706963,282.2262120191963,280.7591722578646,276.3377069468761,,265.7626194853001,,,,,,,,290.55865211270736,290.7181175123154,287.13872214767895,274.7839154363084,,,282.05570429950177,,307.4880823600622
40,2000-08-22 14:26:16+00:00,266.69862120144023,270.17588960403975,278.2981295146681,288.3821274319773,289.8365924516647,283.60728710367044,281.2137373314321,278.11528891526217,263.04151974980675,273.28703701936604,288.56186491985034,317.316682322401,305.3438369019691,296.4562362876601,296.43889335448665,295.6636820971519,297.03520052044166,297.73559839874974,294.31545995535214,295.91289604012474,297.3088004466726,294.816524421178,294.52074756999383,304.5073384053504,325.66046281923275
41,2000-09-30 14:31:53+00:00,259.25040589055686,269.6256998797362,273.0943351781565,283.8088534550245,287.5918588931823,286.1265757810077,283.5427615306243,282.89367212745327,280.1847629978931,287.0802782622097,292.9105626168151,299.3165038594841,306.71926684799894,295.8035919273203,301.50302603357096,302.6744156724222,297.69287130528915,294.04704584924923,292.1980309133431,283.5718353615879,279.66844658027014,300.7983400257243,297.7444119491563,303.8514190391553,330.64375267644
42,2000-10-01 14:13:43+00:00,,245.82295356075957,259.08584401656384,269.928403548128,281.8956600126695,280.95624032720764,274.0988900780822,272.86479085116633,267.41283691073426,271.8896969263119,279.36730309150573,286.7075503307216,291.27663972604495,289.47708134890877,283.7386167105628,295.85892798221823,289.3945028122922,286.15334875259373,281.46361534172536,275.935259766749,268.15361507527587,290.08730459923254,278.9707324951899,291.17765901852516,307.114405118832
43,2000-11-01 14:31:49+00:00,262.1573058161644,269.83172583461374,276.6455099750559,287.3859000147332,292.38356732576904,290.9653854499867,282.22503154272874,282.20320315705703,282.6395085670306,286.67331647438584,293.50949750151494,298.15422808080245,301.89093292201596,308.60528120244874,306.47164523265474,305.84775753705003,306.02592727432096,303.82952797408274,298.3128267198855,292.3270931154078,285.0643234430982,296.8918027508189,304.5273318064004,312.8465713622521,325.4624945909611
44,2000-12-03 14:31:47+00:00,266.21173307696677,275.1766147255199,284.0487958316202,294.2914370502698,296.17073325744894,285.7216274031978,281.996077411722,281.85197856268906,279.8790435370783,282.4117617518167,289.0891284829017,295.01801037559954,304.299980887414,304.5138951956817,307.8454755955695,312.4626095152576,313.43092465443726,307.05946440296066,301.52470862045743,301.5777998910837,287.2009177779422,299.02047813583624,303.8838756811858,311.04490494159234,330.44631794004215
45,2000-12-28 14:25:42+00:00,267.6792822405295,265.96218869319614,281.24125767467126,291.09764181483433,285.31440330795425,285.05998650369384,275.64928046419834,274.73391410492474,276.6198447020814,280.1292158131,282.00398990960866,291.9505017581838,305.01061248222663,306.9062097250885,305.54283221782975,303.08726662014266,304.3363726865913,308.95432720438293,300.4252082773261,295.9876311241985,278.16969332991056,293.8714067815433,302.59861082516284,309.5886612335304,322.3526461347571
46,2001-01-13 14:25:45+00:00,273.2214324174021,282.80533077331575,282.62685187891555,292.2654041020702,286.7909679430042,282.974942845497,281.0190639805463,275.95973073271443,280.0354765256045,284.0506668778526,298.5633020265222,303.6048736986353,311.1352691157591,315.68780276830853,311.1479319791999,312.96853132679826,310.91723895781524,312.78324930663905,308.1937391212274,307.9134974522861,292.69986349608376,301.20266751848294,318.69098707059914,333.4235908338077,332.9788486781534
47,2001-01-28 14:21:23+00:00,251.2903814169136,264.03466520116683,277.5634803983803,285.57213736389144,282.8735151439071,280.4194858413638,274.36201732293773,272.34255247602215,265.3733190193507,269.5194468953488,271.72475459534394,285.6248140357907,307.2065680698636,303.59870511969325,300.14425077689793,295.01618965570503,294.6740869956948,296.42451316910774,293.20774453378647,289.14948371773244,280.6186269479931,287.793198389626,292.3025565345023,310.21781358363825,323.53058069527896
48,2001-01-29 14:25:46+00:00,264.5520077660663,270.8092242700219,282.5697432560613,297.83942961359287,294.73507290672,285.5644226113999,278.62816001764986,279.92035161216813,274.1115423845395,276.0014407576485,282.1339809941658,301.38313439369017,312.5071118153925,310.69988914682096,307.63089300002366,306.87429463223145,306.14570855524346,301.9515448186873,304.55547845392994,297.9015419897719,290.23652296612306,303.50198139230616,310.3973103170168,326.1550642657103,341.8539105670194
49,2001-02-06 14:15:17+00:00,,257.0354608418992,265.47092751821543,275.83713809887354,275.57598446941836,269.64484549635034,267.49334980550356,264.52913651944004,263.1531633848487,267.1176497286699,270.8609605142477,281.0194515350283,293.0507099760427,295.2530349418015,291.86777299697485,291.87886902347117,286.267624601068,291.4134752123082,288.15360979351885,281.39158457561064,274.7283155314677,278.8049066764141,280.8288552331123,294.80763901754085,309.4768933082547
50,2001-02-14 14:25:41+00:00,267.11666074292407,270.65975885113323,282.1591597739742,300.56103306763384,298.4675591758436,293.9544774278671,287.51486130117195,284.81340727090367,281.4874379329395,286.6780690209139,295.30122139295787,299.3195561617001,311.3196833373229,312.3930536299632,311.3090957895394,312.8055885531251,314.248663560969,308.8800081598566,307.1904903389232,303.17004582941183,299.70419318078723,305.7305374851094,311.5517776495564,319.9539513729018,343.8995270912128
51,2001-02-21 14:31:50+00:00,235.38843342757065,254.2434940100563,261.82375191957635,278.2659696917307,285.73237468630197,282.79494695176805,277.209702464623,264.6908326515701,264.696203562268,271.31523744130993,276.8524947487965,286.73443486227814,,,,,,,,,,277.65136288987213,278.6406684318192,,314.66451509876117
52,2001-03-01 14:21:35+00:00,241.02564734306827,259.41544570168026,275.65519674311463,282.2544020523652,281.6307365458533,271.79719813236125,271.16153937715296,265.8124293995363,265.71179122743627,276.22492965853564,281.5403057991233,290.3179992019608,296.585172373782,298.963868650858,293.49650345762007,297.68631656520716,299.81482553690205,298.3809624744969,295.62985710470673,296.3181476826445,285.6069777124834,290.8894818278542,282.09876278150966,299.99475571207256,316.47375263755595
53,2001-03-02 14:25:36+00:00,261.83431669067494,273.01235575890064,290.7719758627755,292.2590131379747,296.80519314587303,291.2198113301826,284.74144344105923,279.28122333952325,280.90078742916523,286.51662194531474,294.64384656559344,304.20700022288014,306.27644716866376,309.04066382770003,306.34411503763715,305.4283653505711,306.65864683041264,303.570101912174,300.7623481030673,301.74313924897876,293.7032324894236,298.2812837328381,305.8702369980188,310.42934168980594,330.05875944951606
54,2001-03-10 14:15:22+00:00,216.8791652256848,244.58929715001716,261.3762968994715,272.14753517297834,278.3595279877192,271.5101518346355,266.9144880816453,262.3887886467871,260.8093415907598,266.5472078361605,272.5964740398371,276.1193912131658,282.59893252372956,286.65846841740574,283.21994441213207,279.15804055424775,284.1800358780299,289.6343459801575,284.0603761276809,282.3670987466048,272.42763335606196,278.16060336778156,272.41595010786716,280.9407960281279,299.5971576552914
55,2001-03-18 14:25:30+00:00,248.8334984906619,259.618571509734,271.121385444687,282.08861297578824,286.66775913728344,281.43535918647007,279.11973312342286,278.3945556469294,273.5884310643114,285.4205871395376,284.9502612813154,297.6673991407466,300.6273638797526,303.41911794747654,299.7197649720865,290.59518363516275,301.4957588254787,303.3757803566313,301.1078232620596,301.01781964034933,291.89790243570485,296.8035026526977,294.78106736840687,301.5409918152848,316.07250820078985
56,2001-03-25 14:31:37+00:00,252.13155846404229,256.798335856351,269.8083803951296,280.3999861944708,286.89116739522376,282.42996673949324,277.8021959913699,269.4233806439824,263.2854341181351,271.8419756252258,279.50073392172317,287.82277765056017,296.6490034109338,302.03510884168816,301.8448893379435,295.15553587517,293.269284265123,297.74667875620185,297.4158865676014,290.69126209748185,286.0811526124901,290.40408219393413,294.5062422517329,299.8263949801706,316.076168379965
57,2001-04-03 14:25:19+00:00,257.66223790491506,266.93167580127545,273.6593460165563,283.6916790972664,290.968242003223,290.5288876532377,283.3384369778677,283.5978154666826,276.9836068318077,281.37885212738433,284.17439157339874,288.10886541223925,297.1720080902538,302.03262692331396,301.73789262255406,296.92229607282206,305.3029063869954,310.7496835961382,308.89200312427465,302.97509458614695,302.35143541107453,303.8260866770837,301.51628344682194,304.02685934240264,321.98396249192564
58,2001-06-21 14:21:46+00:00,238.77534891863078,248.313502501927,262.9344180159675,263.3164534854427,260.9713153884173,270.5226267668219,268.2881908884881,262.2070402724872,256.1150158332134,258.9915007476651,261.7658433729033,268.9866787245799,276.09891590488525,285.8405641727267,286.51829212333894,288.4828206996441,290.9022340998092,283.878364108568,277.4844600066077,,,,266.11121036611155,,289.0761602784139
59,2001-08-01 14:15:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,
60,2001-08-08 14:21:45+00:00,,237.03377225518366,267.8454098175297,268.62784493963636,271.51294317350664,267.3393872679834,267.58277408474777,263.064258702341,254.69626634211232,261.6462526796697,,,,,279.600950976122,281.7914658806991,284.0441330980113,281.8448884835937,281.0851468178733,269.42701103797185,259.43614014190746,263.4603532112402,252.78522170023393,,274.94513732591383
61,2001-08-16 14:30:16+00:00,250.12666932987395,265.675852536541,274.0962155548164,278.8065127941136,278.44944737063764,281.2742151765428,276.89749038232503,273.97754418684667,269.1988322007945,269.0737310092534,279.479276947834,280.1902545925353,,,290.2984356982124,289.5109570641432,288.4327990832973,290.5397780743033,281.1081566914577,280.2065560959205,,,277.6873180564922,281.8474771569672,314.5112183511453
62,2001-10-12 14:23:25+00:00,238.8025236797897,250.8303053486517,271.6206650399884,279.6121273261458,281.5488631074886,283.47771792476095,279.85872381827613,275.05947027536956,269.62583311198193,270.6748059354651,270.7617751971177,280.090846989836,297.78244144650483,300.11343184786585,298.58120220223515,296.49313496560825,295.13925493259785,301.69161435312924,301.59875428445014,295.10312600229327,284.8615969182616,282.74578967702263,279.0530951838056,304.41820127960204,330.4673897156898
63,2001-10-28 14:23:34+00:00,259.4739706927196,259.1252778440638,268.3478464080296,280.1951491289297,283.63239894998503,286.56835660797356,279.82134537219014,280.39428361363787,266.29632636947053,270.8096567301817,277.99132211025284,282.6563861183056,297.6867515811979,306.1111171421203,304.17709805215486,298.6835035828261,296.0557113051248,303.21739557931426,302.40638679759957,296.7466899596284,288.09612575900593,288.3695867606934,277.8958702972546,306.36754573294104,342.9133001869059
64,2001-11-05 14:14:54+00:00,202.13648829218545,242.30240390117692,259.53230214108316,264.6322285541369,261.0828645474504,260.5959562174587,266.94005670366516,259.75145210391963,258.6586708875501,260.19634582597024,261.9454837719499,,,,,,,,,,,,,,
65,2001-11-13 14:23:44+00:00,241.33712435564712,250.7217172206435,266.24903616361655,274.9558714250736,275.9395931941352,276.6899536331258,276.4718750313873,268.85451325420684,261.9766601541315,265.2571884031724,269.9032772341744,283.5319469862334,289.8714617873174,297.77322877639665,293.8497736912994,292.61546242584365,288.3801096937165,286.1086635850155,284.0373157004678,278.800107524764,269.80050403850834,272.4893398316744,271.51498013354154,296.8137588160387,319.4122205407887
66,2001-11-29 14:23:49+00:00,243.46776274079235,254.58388836016604,268.52286393262625,272.92208583384763,276.1560778046648,274.84942023893154,273.13027408011607,272.0211195159355,276.8572534436275,279.46404722148304,286.716363811031,292.98634751847396,298.85620331447956,305.5054162067268,297.4828227220355,296.74603314242177,296.9487616305252,300.43174245485676,300.76799367259747,286.782178067094,286.82509658726036,290.0991303509723,289.0931414321981,301.8104751292809,329.5189904780901
67,2001-12-07 14:14:44+00:00,252.20551488566156,261.4823304519585,269.88902212901314,275.40554911811523,281.3574028361357,288.7938561088562,282.9727468534119,282.27327622438065,271.60348599902613,281.8746754090803,290.6436132480405,300.3015079869058,305.2868738807105,311.7225266529134,321.12608022625875,313.44220102567067,313.0124657128184,311.0276131671901,304.0526139701624,299.2655330731766,289.2738128609899,300.4147296842581,303.76428069062615,313.20103666008185,333.0449556590896
68,2001-12-22 14:30:08+00:00,243.4987826313179,,,,,,284.1779841606059,275.55910544108906,273.8964528811836,279.8231541270029,282.55028920128007,296.68835072630975,303.0884283385093,304.87898111967814,304.66424224475975,307.9351348531446,308.03259542320404,307.80884468450245,305.86129442390916,297.76360347053924,280.3964096265857,293.56179710266565,295.86047293783736,310.08481117548723,317.96729981644734
69,2002-01-07 14:30:10+00:00,,,254.56528984312115,257.1304653514878,,273.3357258045139,,270.14780150027656,252.25337607074056,267.080688544878,275.0437767302587,,,,,296.9798836994449,301.6998027437327,297.01015806542796,291.02852245510564,290.50805519139675,274.9717769257544,277.12946432576854,267.7825957528805,,
