dates,satname,nzd0392-0000,nzd0392-0001,nzd0392-0002,nzd0392-0003,nzd0392-0004,nzd0392-0005,nzd0392-0006,nzd0392-0007,nzd0392-0008,nzd0392-0009,nzd0392-0010,nzd0392-0011,nzd0392-0012,nzd0392-0013,nzd0392-0014,nzd0392-0015,nzd0392-0016,nzd0392-0017,nzd0392-0018,nzd0392-0019,nzd0392-0020,nzd0392-0021,nzd0392-0022,nzd0392-0023,nzd0392-0024,nzd0392-0025,nzd0392-0026,nzd0392-0027,nzd0392-0028,nzd0392-0029,nzd0392-0030,nzd0392-0031,nzd0392-0032,nzd0392-0033,nzd0392-0034,nzd0392-0035,nzd0392-0036,nzd0392-0037,nzd0392-0038,nzd0392-0039,nzd0392-0040,nzd0392-0041,nzd0392-0042,nzd0392-0043,nzd0392-0044,nzd0392-0045,nzd0392-0046,nzd0392-0047,nzd0392-0048,nzd0392-0049,nzd0392-0050,nzd0392-0051,nzd0392-0052,nzd0392-0053,nzd0392-0054,nzd0392-0055,nzd0392-0056,nzd0392-0057,nzd0392-0058,nzd0392-0059,nzd0392-0060,nzd0392-0061,nzd0392-0062,nzd0392-0063,nzd0392-0064,nzd0392-0065,nzd0392-0066,nzd0392-0067,nzd0392-0068,nzd0392-0069,nzd0392-0070,nzd0392-0071,nzd0392-0072,nzd0392-0073,nzd0392-0074,nzd0392-0075
2014-08-27 22:13:53+00:00,L8,343.04,324.26,322.37,327.83,342.52,347.17,337.06,327.95,323.25,326.66,331.78,342.77,356.61,364.42,366.21,364.58,358.91,344.76,335.99,341.14,346.26,351.28,355.59,354.85,356.84,359.86,357.16,365.05,365.00,365.06,368.35,368.05,371.26,375.10,375.24,376.29,375.83,372.79,373.71,373.77,372.32,370.34,366.86,373.28,369.33,375.00,366.86,364.15,359.63,358.09,357.83,361.95,356.62,358.61,359.99,360.99,359.75,362.80,362.10,357.37,359.80,356.77,360.87,359.93,361.47,356.81,353.20,349.93,352.21,355.77,356.74,357.57,356.48,356.33,356.32,351.73
2014-09-03 22:19:42+00:00,L8,367.37,355.27,342.56,350.13,367.07,377.32,356.85,347.72,346.54,346.40,355.22,364.54,368.02,383.64,383.50,392.67,380.07,364.47,363.15,360.54,367.82,374.78,373.82,374.33,372.75,370.49,368.89,375.48,376.97,385.95,389.92,394.49,389.50,391.13,386.34,393.43,390.22,392.80,393.71,388.55,391.36,383.51,388.17,381.39,374.37,381.32,374.56,382.41,379.40,373.09,370.68,368.28,368.49,374.41,378.59,381.02,375.57,376.38,371.28,372.78,367.79,368.42,372.71,372.47,370.80,376.15,376.48,372.29,375.48,375.09,375.80,378.03,377.88,380.59,380.39,380.51
2014-09-19 22:19:42+00:00,L8,342.75,327.18,319.80,324.45,329.91,344.24,327.34,321.59,305.33,309.73,325.74,333.98,342.32,351.00,358.23,362.88,353.31,341.89,347.01,339.62,334.82,345.22,345.55,343.28,343.58,341.55,340.53,344.30,349.32,345.58,345.55,352.94,352.44,355.06,359.60,358.20,361.05,366.70,366.34,365.76,360.53,357.49,353.36,354.95,356.70,354.03,362.51,352.61,352.32,350.85,350.10,354.47,347.89,354.15,357.44,352.14,352.86,345.93,346.08,347.84,355.77,355.33,360.74,359.93,350.66,347.05,344.38,341.94,336.49,338.11,339.59,340.63,335.35,340.71,342.60,341.73
2014-09-28 22:13:56+00:00,L8,367.03,347.31,340.20,340.53,343.49,366.31,352.63,343.07,331.11,326.30,335.97,339.51,358.53,362.17,361.96,364.39,366.12,361.19,356.19,351.57,354.39,356.09,360.12,363.49,361.73,364.12,357.53,362.42,362.56,360.72,365.96,373.45,369.60,377.10,379.58,388.90,387.44,386.07,377.33,376.15,374.01,375.35,375.46,378.40,370.39,371.71,372.25,370.10,369.35,373.06,369.72,366.71,366.30,368.28,368.35,371.36,370.93,375.08,367.69,363.79,363.34,361.82,360.53,357.61,363.71,360.74,364.10,359.10,364.79,364.92,366.23,367.03,366.87,362.16,362.85,354.53
2014-11-06 22:19:49+00:00,L8,341.08,333.59,325.06,326.78,327.48,336.61,334.44,325.45,318.92,312.02,317.06,330.23,339.15,348.97,350.56,359.06,353.69,354.88,351.64,349.92,343.47,344.71,349.37,351.29,353.75,359.30,357.83,360.63,357.54,353.90,354.86,357.72,362.50,370.02,377.31,381.09,379.16,376.84,377.03,374.02,369.25,372.91,368.06,370.01,367.05,361.29,366.74,365.02,357.06,359.05,368.10,369.38,367.11,367.54,360.91,358.91,358.74,360.14,362.93,358.59,361.82,360.15,363.02,358.85,360.39,356.79,357.57,354.49,353.46,353.62,353.67,355.61,361.49,359.62,363.14,362.14
2014-11-23 22:11:42+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.89,348.67,346.14,344.20,346.94,,,,,,347.67,350.41,346.80,348.87,342.78,341.46,342.44,339.72,,,,,,342.08,337.22,336.12,334.13,333.02,331.64,333.55,337.30,,,
2014-12-01 22:13:36+00:00,L8,362.84,359.18,356.44,348.91,355.22,365.15,361.74,353.23,342.27,321.39,318.58,331.46,344.37,356.81,354.35,357.36,360.78,363.11,357.41,355.76,357.74,359.66,361.97,365.65,360.65,366.18,372.62,365.31,371.41,365.38,363.92,368.91,366.98,369.10,376.58,392.28,387.48,394.56,389.45,383.59,382.64,380.15,383.86,378.01,375.83,375.39,371.76,368.86,366.00,357.94,360.07,360.56,367.41,373.37,368.71,366.80,368.95,365.37,365.48,366.18,362.27,365.66,366.57,372.21,368.04,368.35,365.69,370.00,370.83,370.65,370.94,369.20,358.51,367.17,368.32,365.48
2015-01-25 22:19:32+00:00,L8,,359.04,371.84,368.30,376.39,387.45,386.25,389.46,378.45,368.60,358.04,358.45,372.14,378.01,381.33,369.05,382.34,381.46,379.15,375.17,375.41,377.15,378.07,380.87,393.75,392.11,390.29,384.09,386.61,381.29,379.24,371.27,378.23,384.13,389.88,393.72,389.38,391.78,389.28,392.13,393.37,390.66,387.93,384.91,386.55,381.57,379.75,378.67,374.71,372.93,372.93,379.08,370.51,379.38,373.89,374.93,372.04,365.19,371.00,371.18,373.04,376.33,371.62,376.18,375.78,374.24,375.70,375.72,375.87,378.21,375.35,375.36,376.28,372.51,376.86,374.89
2015-02-10 22:19:50+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-11 22:12:28+00:00,L7,,,,,112.33,386.65,378.08,374.36,368.55,367.32,,,,,381.69,369.24,371.41,365.87,368.41,370.11,368.82,373.54,370.25,192.34,,,,,378.32,375.11,375.11,378.01,380.56,382.64,389.53,393.98,,,,,,,,,,,,,,,,,,,372.27,367.87,364.55,363.48,366.09,368.90,366.63,370.06,,,,,,,,,,,,,,
2015-02-18 22:18:20+00:00,L7,333.81,327.82,335.12,340.71,350.09,351.75,339.40,331.33,328.97,322.07,319.12,,,,351.87,352.12,353.31,352.58,353.75,347.10,346.85,356.88,354.73,354.49,236.52,,,356.42,352.55,353.39,359.21,366.90,365.04,372.23,372.18,384.42,380.55,376.03,,,,376.59,376.36,374.72,369.93,363.74,360.54,358.70,358.51,355.00,,,,,366.40,371.98,367.02,368.35,361.36,362.14,362.25,359.36,359.43,362.76,,,,365.35,361.45,363.87,360.30,358.40,352.67,348.56,352.75,349.11
2015-02-19 22:13:13+00:00,L8,324.61,322.96,327.37,336.98,343.77,346.97,342.63,338.27,338.36,324.78,321.39,327.32,339.39,348.65,344.56,347.01,346.40,,,,,,,,,,,,,,,,,,368.23,374.97,380.58,375.23,370.27,375.10,373.72,370.45,370.90,367.56,362.72,361.97,359.20,359.79,358.91,353.00,356.03,357.75,358.57,360.12,360.22,359.56,358.02,356.69,357.77,,,,,,,,,,,,,,,,,
2015-03-14 22:19:11+00:00,L8,345.28,332.04,329.61,346.89,380.90,390.30,378.19,361.50,355.38,348.37,349.70,359.36,373.08,369.45,369.56,364.94,368.76,364.49,364.62,364.74,366.83,370.13,371.75,375.42,375.16,379.05,377.11,374.47,368.03,364.62,367.23,370.24,373.46,379.92,378.40,384.13,383.05,381.26,371.26,371.24,375.26,374.33,369.99,369.11,365.59,373.25,371.43,373.37,361.73,357.13,357.88,364.15,363.52,359.42,365.63,360.45,357.43,361.79,361.36,367.67,365.90,364.98,362.22,362.37,363.30,362.10,363.57,361.84,359.22,355.62,362.61,366.09,360.16,367.50,370.42,362.32
2015-03-15 22:12:46+00:00,L7,,,,,,,355.85,344.30,329.03,326.56,325.42,333.02,346.38,354.14,356.84,,,,,,352.80,352.23,358.81,355.12,362.08,361.10,351.24,353.77,,,,,,369.74,372.84,376.70,378.51,378.26,377.10,378.45,373.76,,,,,,357.23,354.63,353.27,351.49,350.77,348.71,346.95,350.58,353.70,,,,,356.53,356.99,359.23,355.85,362.70,357.60,353.61,354.03,353.79,,,,,,333.49,346.32,340.31
2015-03-30 22:19:01+00:00,L8,331.17,323.38,317.42,323.38,341.17,367.17,377.01,361.35,349.66,342.50,328.91,329.94,347.19,372.31,368.33,361.71,356.97,354.31,345.95,346.15,354.47,355.23,360.71,362.45,360.34,361.53,357.13,359.97,362.74,358.42,358.38,355.13,361.88,367.35,376.94,377.63,381.04,374.97,369.24,367.07,367.01,375.42,366.36,358.39,361.48,375.38,377.56,372.99,367.21,360.57,353.13,350.33,347.10,356.03,352.03,352.85,359.16,357.25,358.09,349.76,362.31,370.64,370.62,360.13,352.37,356.07,353.18,353.30,353.51,355.71,357.61,358.60,364.23,360.64,360.13,360.16
2015-04-15 22:18:58+00:00,L8,320.17,313.14,312.15,311.93,323.54,351.83,356.80,360.18,358.45,341.38,329.62,331.97,337.58,348.29,350.59,351.99,344.73,342.37,342.97,342.37,346.69,350.87,355.74,356.77,358.38,362.18,358.54,355.46,354.30,353.64,352.28,359.09,364.51,365.59,372.08,372.32,372.13,372.09,370.07,366.91,366.99,373.14,364.97,360.26,358.12,361.62,362.69,363.30,362.67,355.64,357.08,350.87,348.66,351.54,351.20,357.47,358.29,361.77,362.44,360.83,358.76,357.20,360.73,356.54,362.06,354.43,357.18,352.80,352.23,354.45,358.26,356.32,357.34,350.04,349.87,346.87
2015-04-23 22:18:50+00:00,L7,348.34,345.90,342.33,338.01,349.81,367.93,373.64,379.52,378.59,379.43,371.08,,,,,380.93,375.41,367.25,366.73,367.34,364.71,364.38,366.64,372.35,373.70,,,,381.79,374.21,378.52,375.40,383.44,382.03,390.09,395.71,388.03,385.28,,,,390.88,388.72,386.88,381.02,381.81,374.39,372.19,383.87,371.63,368.02,,,,364.21,365.51,365.96,373.27,375.76,369.68,371.02,369.68,371.18,369.91,,,,,366.86,369.99,369.75,361.79,367.62,356.25,367.62,357.65
2015-05-26 22:12:52+00:00,L8,,323.92,328.89,344.90,363.78,379.94,378.53,368.32,366.53,360.83,361.94,367.31,367.49,362.68,351.21,352.66,352.87,354.42,356.41,350.90,350.17,356.88,371.13,373.78,374.23,371.78,369.75,369.62,365.04,360.37,360.79,365.61,360.16,363.08,371.15,377.67,378.53,376.50,375.43,374.94,375.87,377.45,376.21,376.87,372.77,368.90,368.09,365.34,363.39,362.85,360.75,366.11,362.17,358.77,364.44,362.21,362.31,366.56,365.00,363.16,361.77,365.92,367.64,369.89,368.63,368.25,369.14,362.93,368.01,364.71,367.66,370.80,373.66,370.43,366.30,365.26
2015-06-03 22:13:21+00:00,L7,,,,,,,,,338.42,337.27,333.60,338.85,,,,,,335.91,333.72,329.57,331.66,342.66,348.09,350.01,345.91,346.44,,,,,347.12,348.45,348.76,347.97,364.66,367.86,364.51,365.61,370.02,,,,,,353.74,348.27,342.13,346.60,349.48,341.72,338.46,344.00,,,,,,339.55,342.52,341.81,351.69,347.87,353.21,354.74,349.89,,,,,,334.05,327.07,325.49,270.83,313.24,271.73
2015-06-10 22:19:11+00:00,L7,,,,,387.77,391.87,,,,,367.71,372.21,367.74,362.47,349.92,356.03,348.48,352.30,347.15,345.29,,,,350.63,351.09,359.05,354.50,,354.74,347.69,348.14,359.49,365.46,,,,,376.56,371.60,373.91,,376.46,371.19,367.82,372.25,373.50,360.74,,,,356.36,355.06,358.51,358.77,344.58,348.10,350.55,356.25,357.31,,,,,357.21,356.82,359.26,351.07,346.73,348.11,355.21,355.65,356.81,343.19,,,
2015-06-19 22:13:25+00:00,L7,331.18,320.57,308.34,327.25,347.84,364.53,346.60,340.03,,,,,,347.39,347.87,334.36,325.54,320.11,,,,,,,,,344.02,350.85,341.00,338.88,342.21,352.29,354.94,361.18,365.25,,,,,,362.24,363.29,364.66,354.34,364.41,358.85,353.37,345.57,,,,,,347.24,344.35,335.27,344.34,347.20,341.06,326.62,342.77,,,,,,343.82,341.85,341.78,337.91,345.76,358.31,353.50,321.80,,
2015-06-26 22:19:12+00:00,L7,333.92,330.62,333.10,340.72,365.13,376.47,367.24,,,,360.82,362.04,362.63,357.35,355.09,349.42,343.03,329.59,323.55,329.77,339.33,,,,356.35,347.93,343.40,,337.63,339.27,344.09,351.71,332.93,342.55,,,,360.58,362.78,364.60,,365.46,365.69,364.23,355.55,341.85,348.40,,,,354.16,348.44,349.41,357.09,345.28,344.74,343.12,350.12,356.13,342.04,,,,,,,,,,,,,,,,
2015-07-05 22:13:05+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.46,608.16,618.05,599.74,,,,,,,,,,353.99,344.60,501.69,,350.89,435.13,585.83,336.56,,,,,,343.68,362.86,347.32,400.75,293.70,265.49,603.96
2015-07-12 22:19:19+00:00,L7,,,,,,,,351.06,348.25,345.32,344.29,349.88,347.04,352.55,350.06,346.67,347.62,,,,335.21,339.05,350.94,353.22,364.38,354.41,353.89,355.36,363.25,356.14,,,,,366.04,372.57,372.21,366.97,374.45,373.38,,383.18,373.13,371.99,,,,356.33,352.93,352.94,356.05,351.13,354.20,353.37,359.44,353.10,350.14,,,,363.48,356.77,358.28,357.59,358.81,356.94,356.92,350.96,352.49,353.90,,,,272.15,297.12,274.71
2015-07-20 22:19:10+00:00,L8,,,,,,,,,,,365.05,363.61,366.19,367.83,366.83,361.90,357.32,355.62,350.43,345.45,336.27,336.07,337.92,349.35,360.21,366.65,370.89,361.18,358.73,354.03,354.83,351.82,352.06,359.57,362.41,373.02,372.48,368.28,367.80,368.45,375.10,374.00,375.05,376.72,366.64,369.99,363.93,359.53,351.88,355.50,358.00,358.14,368.23,358.06,355.26,358.34,349.33,351.30,350.87,353.99,,,,,,,,,,,,,,,,
2015-07-21 22:13:33+00:00,L7,,336.10,341.91,354.44,376.64,394.68,386.14,375.47,378.63,,,,,,341.45,347.19,343.04,333.88,338.12,337.72,330.65,332.38,,,,,,355.41,358.25,353.94,361.38,346.75,350.18,358.90,373.24,,,,,,374.48,376.62,378.72,369.30,370.69,360.42,356.18,358.39,,,,,,352.38,349.77,351.92,355.35,363.31,359.77,356.97,359.86,356.98,,,,,348.77,346.17,343.67,346.62,351.30,348.65,357.93,311.33,283.08,
2015-07-28 22:19:20+00:00,L7,317.39,296.36,,,,339.26,339.91,329.26,319.47,321.84,304.51,315.98,332.34,334.76,333.07,324.73,,,,,,,318.81,324.14,331.96,342.94,340.24,,336.47,,,,340.66,337.17,349.27,353.08,347.98,346.49,351.26,351.99,349.50,350.92,,,,343.90,343.72,,,332.79,339.60,348.28,345.28,359.13,343.41,,,,334.52,,339.00,336.25,337.86,339.35,342.01,342.24,338.76,341.17,326.97,,,,330.62,314.08,333.25,271.56
2015-07-29 22:13:25+00:00,L8,,307.34,312.83,317.70,329.67,342.62,341.36,339.16,333.67,331.64,330.58,333.88,338.25,337.69,339.58,339.77,340.96,337.57,334.00,328.73,324.75,322.94,330.06,341.18,344.12,355.09,356.29,351.31,351.11,350.27,344.22,346.51,349.53,349.63,362.01,365.63,362.69,356.35,358.84,362.04,358.54,360.43,365.40,368.30,364.21,360.26,348.30,354.56,352.68,346.62,348.35,351.09,349.15,346.24,353.28,350.42,350.40,345.55,338.65,344.16,346.49,345.87,352.93,351.73,346.65,351.11,349.99,347.90,348.64,355.91,359.59,362.46,355.71,344.44,357.09,274.47
2015-08-05 22:19:12+00:00,L8,366.73,344.24,343.98,354.49,377.78,391.47,385.62,390.07,379.01,391.58,393.05,384.25,363.51,356.64,355.55,355.56,364.15,358.25,355.19,356.85,347.72,344.38,180.93,,,,,,,,,,,,,,,,370.70,373.32,383.06,379.62,388.88,386.00,379.98,360.29,353.56,358.79,358.90,349.35,349.30,353.21,354.99,356.00,83.04,,,,,,,,,,,,,,,,,,,,,166.44
2015-08-14 22:13:07+00:00,L8,328.99,313.16,314.72,315.08,324.23,340.85,333.01,317.25,316.78,324.06,325.66,327.63,327.36,329.51,328.81,330.77,340.01,335.91,331.44,323.24,318.32,318.51,320.19,325.55,340.30,345.22,347.65,347.44,342.50,343.99,342.18,346.26,344.68,353.24,356.89,363.56,352.86,353.36,348.83,353.98,353.57,,,,,,,,,,353.04,353.00,344.69,,,,,,,,,,,,,,,,330.94,349.77,344.12,338.01,333.19,308.39,339.04,336.19
2015-08-30 22:13:13+00:00,L8,359.20,325.15,310.52,316.16,325.47,336.30,338.22,343.06,344.22,343.44,335.68,337.61,340.06,337.43,331.85,330.83,337.43,335.90,335.04,331.61,331.14,326.32,326.32,336.37,338.30,348.64,355.69,357.30,352.92,351.06,350.90,349.97,349.77,357.59,362.14,369.82,363.39,360.83,356.84,362.73,361.91,363.17,366.97,368.32,362.36,358.10,357.10,354.98,353.56,355.39,352.80,356.17,352.38,348.16,347.06,344.68,346.44,346.80,347.43,345.84,345.10,342.99,352.10,347.84,344.16,346.52,345.93,347.19,,,,,,,,346.29
2015-09-06 22:19:26+00:00,L8,374.47,347.04,341.13,342.63,349.50,364.25,367.24,377.78,379.40,376.86,364.04,361.84,364.44,367.63,360.20,361.90,364.70,366.44,369.23,365.11,359.51,358.54,363.66,356.70,354.17,360.57,364.97,372.07,371.09,371.09,369.48,372.08,365.61,362.89,374.72,375.02,383.67,377.24,371.44,377.74,373.02,376.85,378.48,383.04,388.81,376.89,373.34,371.62,369.33,369.39,367.04,367.23,365.90,369.40,359.86,361.72,356.37,357.46,360.10,351.68,364.38,364.49,365.19,358.88,355.53,359.12,361.01,361.67,362.85,365.37,376.67,369.08,360.36,367.96,360.93,361.42
2015-09-23 22:13:46+00:00,L7,,,,332.90,347.54,358.12,351.53,353.96,354.77,349.58,354.38,353.43,,,,,,354.29,349.69,346.76,343.89,343.00,342.06,343.53,345.40,353.02,,,,,,358.17,352.89,356.64,365.18,375.55,372.57,366.47,364.66,,,,,,380.32,373.46,367.15,366.98,364.13,362.30,362.25,361.96,,,,,,351.86,351.68,351.58,352.21,346.04,353.28,355.75,354.04,,,,,,358.78,359.34,364.26,355.11,349.76,341.73
2015-10-25 22:14:11+00:00,L7,322.62,313.57,314.11,312.71,327.22,339.06,,,,,,336.57,343.63,343.48,340.46,343.01,346.15,343.40,337.56,332.35,,,,,,347.99,346.93,346.82,353.37,353.06,349.52,353.87,352.64,,,,,,373.70,367.92,361.54,364.97,362.12,363.06,358.07,357.18,,,,,,362.47,359.63,354.75,349.71,345.21,341.97,339.46,340.64,338.79,,,,,354.10,349.41,350.62,343.61,348.41,351.02,348.89,347.49,342.45,,,
2015-11-17 22:20:20+00:00,L7,350.90,340.69,332.98,337.14,353.13,370.74,369.69,369.98,371.20,376.21,,,,,356.01,351.32,356.11,357.80,366.80,379.57,384.16,379.55,378.18,371.86,,,,367.94,370.14,370.89,371.81,371.53,374.43,378.39,379.46,382.37,380.69,,,,385.42,384.68,382.87,377.99,378.52,372.77,371.89,372.47,372.87,366.51,,,,,368.64,368.69,363.97,356.47,357.34,352.32,353.97,356.84,364.50,,,,360.13,360.89,359.79,365.18,360.22,367.96,366.29,367.82,361.34,364.07
2015-12-27 22:19:43+00:00,L8,,311.02,304.86,318.16,334.36,345.86,346.85,346.75,349.96,355.06,364.67,377.03,376.57,376.13,363.61,356.25,352.86,355.58,359.98,366.17,368.15,367.38,363.11,,,,,,,,,,,,,,,,,,,,,377.51,379.12,368.82,374.63,369.28,368.00,365.93,365.02,367.58,366.54,365.09,360.56,363.74,366.59,364.62,364.37,357.39,363.71,358.24,355.28,,,,,,,,,,,,,
2016-01-04 22:21:03+00:00,L7,307.52,294.52,298.51,304.13,326.95,338.11,331.78,333.32,331.39,,,,359.50,362.30,354.73,344.09,338.95,337.70,338.89,343.11,353.63,356.46,,,,355.16,355.76,351.51,348.70,349.74,353.01,354.12,352.15,356.52,360.08,,,,,367.07,365.17,365.51,361.10,365.83,361.29,362.50,356.73,356.34,,,,,347.01,344.01,343.55,345.51,349.50,345.44,342.54,340.96,344.47,,,,,345.57,344.68,326.66,329.41,343.59,344.27,345.01,342.30,343.80,339.31,
2016-01-05 22:13:29+00:00,L8,328.05,309.06,308.58,317.99,336.74,348.87,345.35,349.65,362.62,364.60,372.88,382.15,384.96,380.37,374.29,363.76,361.90,360.88,356.24,364.64,374.27,377.45,371.14,367.70,368.00,375.87,373.77,369.95,366.97,366.37,372.29,371.09,375.60,379.13,377.90,385.27,383.30,377.97,381.14,379.46,384.14,383.55,380.66,379.20,378.58,377.34,376.33,375.75,375.74,375.68,372.06,370.83,369.10,366.07,368.17,367.01,365.76,370.18,365.89,366.06,367.38,363.02,364.77,366.31,368.32,370.84,367.64,370.49,367.35,370.46,373.52,376.09,376.61,375.91,375.94,374.52
2016-02-05 22:21:25+00:00,L7,,597.07,,,514.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.92,,,,,,,,,,639.01,557.76,561.75,633.50,564.49,589.76,600.91,,,,,,,558.69,557.67,573.67,579.66,597.12,598.93,628.88,572.76,626.99,570.68,
2016-02-06 22:13:25+00:00,L8,288.98,279.66,289.92,311.02,316.72,337.43,338.72,332.12,332.73,344.61,353.98,358.87,362.69,369.19,355.37,352.43,342.50,338.00,340.91,344.05,350.43,353.20,352.42,346.06,344.55,347.59,348.79,347.50,352.24,355.03,356.07,357.73,357.39,366.37,370.13,374.77,370.73,367.26,371.73,371.22,371.79,376.02,375.94,370.61,368.98,365.47,356.74,361.85,359.27,358.84,356.58,352.50,349.97,354.13,354.95,354.55,352.96,354.35,348.85,343.23,348.38,350.23,356.66,354.96,358.66,360.44,357.13,352.77,352.84,357.11,359.55,359.09,362.74,354.07,363.72,358.73
2016-02-13 22:19:32+00:00,L8,331.21,311.98,320.77,333.38,356.04,372.61,372.41,366.64,379.31,378.82,394.29,398.60,406.20,404.42,389.87,388.34,382.56,383.31,382.18,387.26,392.81,403.02,405.90,404.75,401.97,392.24,389.90,379.07,381.99,383.81,384.26,389.35,389.52,397.57,403.58,402.29,407.25,400.73,409.32,403.74,407.82,403.47,397.78,401.05,392.85,396.49,393.83,389.59,388.70,384.32,388.01,381.78,377.08,371.90,373.72,379.74,379.31,379.24,373.99,372.01,370.72,375.25,374.16,377.12,379.07,376.89,381.21,382.42,387.57,387.24,381.71,381.84,383.61,386.14,387.16,386.98
2016-02-29 22:19:53+00:00,L8,,291.13,296.71,309.38,331.41,357.19,353.83,345.69,347.90,353.91,374.30,379.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01 22:15:46+00:00,L7,330.42,303.45,307.93,,,,,,360.13,361.39,374.24,374.17,390.09,386.81,377.88,369.34,362.62,,,,,,375.69,376.37,374.27,375.38,372.83,367.55,367.70,363.64,,,,,,376.44,379.64,377.15,380.76,382.56,386.43,382.24,385.16,,,,,,367.15,362.58,364.83,365.18,366.56,362.83,365.11,365.07,365.04,,,,,361.30,361.33,361.89,363.05,367.85,365.25,366.50,363.54,,,,,,315.56,273.42
2016-03-16 22:19:24+00:00,L8,,293.28,296.66,315.44,329.38,348.98,353.10,356.02,358.43,363.99,371.74,380.28,393.84,396.84,394.21,384.96,382.03,374.45,366.74,368.96,370.85,371.49,374.93,369.97,368.80,367.76,372.62,375.97,370.25,361.69,366.50,364.96,376.42,378.68,385.48,390.71,385.16,388.54,386.16,387.96,389.29,384.64,385.86,382.57,373.71,380.25,374.46,377.67,371.76,372.81,371.43,369.99,369.20,367.15,367.12,367.35,369.76,363.81,366.30,364.47,365.00,366.24,365.20,363.45,365.05,363.52,364.32,365.25,363.97,369.95,376.87,380.29,378.46,377.92,375.40,379.84
2016-03-25 22:13:32+00:00,L8,312.13,276.15,277.12,292.75,313.27,335.00,336.48,338.90,350.29,350.56,350.25,352.04,359.33,362.43,361.47,362.68,358.38,352.45,348.57,349.48,348.82,348.32,353.28,352.11,353.73,358.60,359.48,356.90,355.04,353.44,354.29,358.59,363.26,364.08,364.16,371.10,370.50,367.93,367.79,372.04,375.34,371.58,371.32,370.42,375.65,371.83,368.57,366.87,361.53,359.13,353.63,347.76,350.04,347.27,349.29,353.16,356.20,356.52,359.19,351.72,347.64,350.12,354.38,352.12,354.66,355.66,359.01,361.87,362.65,365.03,361.49,362.43,363.22,358.98,358.34,355.61
2016-04-09 22:21:48+00:00,L7,318.38,289.95,287.54,298.62,317.46,339.86,337.28,,,,354.47,362.99,375.10,372.20,371.62,364.87,359.57,358.52,351.70,356.30,356.04,,,,358.85,353.21,348.90,353.41,354.09,357.23,359.06,353.28,353.93,357.45,,,,369.47,375.16,372.99,373.77,374.44,376.92,374.12,369.47,366.97,362.80,,,,359.89,355.98,350.74,351.71,348.42,357.01,357.76,357.47,357.21,356.50,,,,,317.00,139.46,345.16,338.52,352.63,355.82,360.01,360.47,364.78,,,
2016-04-17 22:19:09+00:00,L8,317.58,276.12,273.75,279.76,303.85,331.74,330.77,339.35,340.25,350.35,354.29,364.63,366.43,363.08,364.66,365.06,355.42,336.17,334.93,331.63,331.90,,345.61,338.65,338.40,344.91,345.33,349.19,356.02,355.93,357.67,355.26,360.01,361.14,377.07,380.57,378.17,375.86,,,,,,,,,,,,338.62,339.42,354.15,347.73,350.57,353.45,354.84,354.46,355.32,353.61,352.89,351.35,348.29,349.05,351.00,347.52,350.70,352.86,353.99,356.66,355.02,363.88,366.23,365.50,362.51,362.81,365.37
2016-04-18 22:16:06+00:00,L7,315.19,,,,,,,327.50,336.23,335.59,343.89,354.04,358.21,362.05,356.59,356.69,,,,,,343.76,345.53,345.18,347.84,345.40,344.38,343.07,347.23,,,,,,364.79,368.84,370.43,369.20,371.37,375.13,369.23,368.33,,,,,,347.53,341.89,340.64,338.80,343.35,341.10,338.88,341.11,,,,,,344.25,344.21,345.62,347.57,350.37,349.48,342.17,341.53,,,,,,335.60,345.55,334.09
2016-05-20 22:16:14+00:00,L7,,274.20,274.53,282.75,297.76,170.28,,,,,327.28,335.63,349.23,345.22,347.55,341.51,338.76,337.02,,,,,,330.42,332.27,333.25,334.07,333.79,336.41,341.24,345.85,,,,,,,353.32,353.76,356.28,357.54,362.11,358.66,355.51,354.31,,,,,,342.84,342.29,340.48,642.61,626.09,338.31,337.96,342.47,,,,,,339.62,337.61,341.09,335.73,338.07,336.57,349.98,346.11,,,,,
2016-06-05 22:16:20+00:00,L7,331.10,304.51,295.59,297.10,307.71,324.17,,,,,,359.15,370.59,374.19,368.67,361.87,359.36,357.20,351.00,,,,,,348.69,352.34,355.41,349.52,360.72,358.60,362.22,360.02,,,,,,367.01,367.69,370.57,,370.19,365.38,363.91,363.14,363.26,,,,,,354.06,346.44,350.10,351.13,353.60,366.05,359.06,354.13,,,,,,355.54,352.93,354.20,348.74,360.75,362.51,364.78,363.41,,,,
2016-06-21 22:15:58+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.72,280.08,,,613.14,301.62,384.38,434.60,,,,,,339.49,248.59,450.59,595.36,,636.41,634.80,583.77,,,,,,,,
