dates,nzd0392-0000,nzd0392-0001,nzd0392-0002,nzd0392-0003,nzd0392-0004,nzd0392-0005,nzd0392-0006,nzd0392-0007,nzd0392-0008,nzd0392-0009,nzd0392-0010,nzd0392-0011,nzd0392-0012,nzd0392-0013,nzd0392-0014,nzd0392-0015,nzd0392-0016,nzd0392-0017,nzd0392-0018,nzd0392-0019,nzd0392-0020,nzd0392-0021,nzd0392-0022,nzd0392-0023,nzd0392-0024,nzd0392-0025,nzd0392-0026,nzd0392-0027,nzd0392-0028,nzd0392-0029,nzd0392-0030,nzd0392-0031,nzd0392-0032,nzd0392-0033,nzd0392-0034,nzd0392-0035,nzd0392-0036,nzd0392-0037,nzd0392-0038,nzd0392-0039,nzd0392-0040,nzd0392-0041,nzd0392-0042,nzd0392-0043,nzd0392-0044,nzd0392-0045,nzd0392-0046,nzd0392-0047,nzd0392-0048,nzd0392-0049,nzd0392-0050,nzd0392-0051,nzd0392-0052,nzd0392-0053,nzd0392-0054,nzd0392-0055,nzd0392-0056,nzd0392-0057,nzd0392-0058,nzd0392-0059,nzd0392-0060,nzd0392-0061,nzd0392-0062,nzd0392-0063,nzd0392-0064,nzd0392-0065,nzd0392-0066,nzd0392-0067,nzd0392-0068,nzd0392-0069,nzd0392-0070,nzd0392-0071,nzd0392-0072,nzd0392-0073,nzd0392-0074,nzd0392-0075,satname
2014-08-27 22:13:53+00:00,352.86,333.26,331.37,336.83,348.20,352.08,345.37,335.66,332.25,334.97,340.09,351.08,363.81,371.17,372.96,371.33,364.59,350.76,341.99,346.28,352.26,358.48,360.99,359.76,362.24,365.54,362.07,370.45,369.91,369.97,373.05,372.37,375.96,379.42,378.96,380.99,380.74,378.19,378.85,378.27,377.02,375.04,372.00,378.96,374.24,380.40,371.56,368.85,364.33,361.95,362.74,366.27,360.22,362.76,362.69,364.71,363.23,365.50,364.80,361.87,362.89,361.09,365.57,363.41,365.97,361.13,357.90,356.28,358.56,361.45,362.14,365.28,364.19,363.08,363.07,357.73,L8
2014-09-03 22:19:42+00:00,356.28,345.10,332.39,339.96,360.65,371.77,347.47,339.01,336.37,337.02,345.84,355.16,359.89,376.01,375.88,385.05,373.65,357.69,356.37,354.73,361.04,366.65,367.72,368.78,366.65,364.07,363.34,369.38,371.42,380.40,384.62,389.61,384.20,386.25,382.13,388.13,384.67,386.70,387.90,383.47,386.06,378.21,382.36,374.97,368.82,375.22,369.26,377.11,374.10,368.73,365.13,363.40,364.42,369.72,375.54,376.81,371.63,373.33,368.23,367.70,364.30,363.54,367.41,368.53,365.72,371.27,371.18,365.11,368.30,368.67,369.70,369.32,369.17,372.96,372.76,373.73,L8
2014-09-19 22:19:42+00:00,349.11,333.01,325.63,330.28,333.59,347.42,332.72,326.59,311.16,315.11,331.12,339.36,346.99,355.38,362.61,367.25,356.99,345.78,350.90,342.95,338.71,349.89,349.05,346.46,347.08,345.23,343.71,347.80,352.50,348.76,348.59,355.74,355.48,357.86,362.01,361.24,364.23,370.20,369.67,368.68,363.57,360.53,356.69,358.63,359.88,357.53,365.55,355.65,355.36,353.35,353.28,357.27,350.22,356.84,359.19,354.55,355.12,347.68,347.83,350.76,357.77,358.13,363.78,362.19,353.58,349.85,347.42,346.06,340.61,341.79,343.09,345.63,340.35,345.08,346.98,345.62,L8
2014-09-28 22:13:56+00:00,361.94,342.64,335.53,335.86,340.54,363.76,348.32,339.07,326.44,321.99,331.66,335.20,354.80,358.67,358.46,360.89,363.17,358.08,353.08,348.90,351.28,352.36,357.32,360.94,358.93,361.17,354.98,359.62,360.01,358.17,363.53,371.21,367.17,374.86,377.65,386.47,384.89,383.27,374.66,373.82,371.58,372.92,372.79,375.45,367.84,368.91,369.82,367.67,366.92,371.06,367.17,364.47,364.43,366.13,366.95,369.43,369.12,373.68,366.29,361.46,361.74,359.58,358.10,355.80,361.38,358.50,361.67,355.81,361.50,361.97,363.43,363.03,362.87,358.66,359.35,351.42,L8
2014-11-06 22:19:49+00:00,366.90,357.26,348.73,350.45,342.43,349.52,356.29,345.74,342.59,333.87,338.91,352.08,358.08,366.72,368.31,376.81,368.64,370.66,367.42,363.44,359.25,363.64,363.57,364.20,367.95,374.25,370.74,374.83,370.45,366.81,367.21,369.08,374.85,381.38,387.10,393.44,392.07,391.04,390.55,385.85,381.60,385.26,381.58,384.96,379.96,375.49,379.09,377.37,369.41,369.19,381.01,380.74,376.58,378.46,368.01,368.70,367.90,367.24,370.03,370.42,369.93,371.51,375.37,368.01,372.22,368.15,369.92,371.20,370.17,368.57,367.87,375.90,381.78,377.37,380.89,377.92,L8
2014-11-23 22:11:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.75,358.46,354.59,353.50,355.03,,,,,,353.87,357.56,351.45,355.28,348.78,346.11,347.09,347.47,,,,,,349.52,345.31,347.06,345.07,342.81,340.94,346.84,350.59,,,,L7
2014-12-01 22:13:36+00:00,361.39,357.85,355.11,347.58,354.38,364.42,360.51,352.09,340.94,320.16,317.35,330.23,343.30,355.81,353.35,356.36,359.94,362.22,356.52,355.00,356.85,358.59,361.17,364.92,359.85,365.34,371.89,364.51,370.68,364.65,363.22,368.27,366.28,368.46,376.03,391.58,386.75,393.76,388.69,382.92,381.94,379.45,383.10,377.17,375.10,374.59,371.06,368.16,365.30,357.37,359.34,359.92,366.88,372.75,368.31,366.25,368.43,364.97,365.08,365.51,361.81,365.02,365.87,371.69,367.37,367.71,364.99,369.06,369.89,369.81,370.14,368.06,357.37,366.17,367.32,364.59,L8
2015-01-25 22:19:32+00:00,,341.54,354.34,350.80,365.34,377.90,370.10,374.46,360.95,352.45,341.89,342.30,358.14,364.88,368.20,355.93,371.29,369.79,367.48,365.17,363.74,363.15,367.57,371.32,383.25,381.06,380.74,373.59,377.06,371.74,370.11,362.87,369.10,375.73,382.64,384.59,379.83,381.28,379.28,383.38,384.24,381.53,377.93,373.86,377.00,371.07,370.62,369.54,365.58,365.43,363.38,370.68,363.51,371.30,368.64,367.69,365.27,359.94,365.75,362.43,367.04,367.93,362.49,369.41,367.03,365.84,366.57,363.37,363.52,367.16,364.85,360.36,361.28,359.38,363.74,363.22,L8
2015-02-11 22:12:28+00:00,,,,,,379.65,366.23,363.36,355.72,355.47,,,,,372.06,359.62,363.30,357.31,359.85,362.78,360.26,363.27,362.55,,,,,,371.32,368.11,368.41,371.85,373.86,376.48,384.22,387.28,,,,,,,,,,,,,,,,,,,368.42,362.56,359.58,359.63,362.24,362.48,362.23,363.90,,,,,,,,,,,,,,,L7
2015-02-18 22:18:20+00:00,362.72,354.32,361.62,367.21,366.83,366.20,363.86,354.04,355.47,346.53,343.58,,,,371.75,372.00,370.05,370.25,371.42,362.24,364.52,378.08,370.63,368.94,,,,372.32,367.00,367.84,373.04,379.62,378.87,384.95,383.15,398.25,395.00,391.93,,,,390.42,391.50,391.46,384.38,379.64,374.37,372.53,372.34,366.36,,,,,374.35,382.95,377.28,376.30,369.31,375.39,371.34,372.08,373.26,373.02,,,,384.06,380.16,380.61,376.20,381.11,375.38,368.44,372.62,366.78,L7
2015-02-19 22:13:13+00:00,346.97,343.46,347.87,357.48,356.72,358.15,361.55,355.84,358.86,343.70,340.31,346.24,355.79,364.02,359.94,362.38,359.35,,,,,,,,,,,,,,,,,,376.71,385.67,391.76,387.53,381.98,385.35,384.42,381.15,382.61,380.51,373.90,374.27,369.90,370.49,369.61,361.79,367.21,367.59,366.77,369.58,366.37,368.04,365.96,362.84,363.92,,,,,,,,,,,,,,,,,,L8
2015-03-14 22:19:11+00:00,334.37,322.04,319.61,336.89,374.58,384.85,368.96,352.93,345.38,339.14,340.47,350.13,365.08,361.95,362.06,357.44,362.44,357.82,357.95,359.03,360.16,362.13,365.75,369.97,369.16,372.73,371.66,368.47,362.58,359.17,362.01,365.44,368.24,375.12,374.26,378.91,377.60,375.26,365.55,366.24,370.04,369.11,364.28,362.79,360.14,367.25,366.21,368.15,356.51,352.84,352.43,359.35,359.52,354.80,362.63,356.31,353.56,358.79,358.36,362.67,362.47,360.18,357.00,358.50,358.30,357.30,358.35,354.78,352.16,349.30,356.61,357.52,351.59,360.00,362.92,355.65,L8
2015-03-15 22:12:46+00:00,,,,,,,354.16,342.73,327.20,324.87,323.73,331.33,344.91,352.76,355.46,,,,,,351.58,350.76,357.71,354.12,360.98,359.94,350.24,352.67,,,,,,368.86,372.08,375.74,377.51,377.16,376.05,377.53,372.80,,,,,,356.27,353.67,352.31,350.70,349.77,347.83,346.22,349.73,353.15,,,,,355.61,356.36,358.35,354.89,361.99,356.68,352.73,353.07,352.50,,,,,,332.12,344.94,339.09,L7
2015-03-30 22:19:01+00:00,338.62,330.21,324.25,330.21,345.49,370.90,383.32,367.21,356.49,348.81,335.22,336.25,352.66,377.44,373.45,366.83,361.29,358.87,350.51,350.05,359.03,360.70,364.81,366.18,364.44,365.85,360.86,364.07,366.47,362.15,361.95,358.41,365.45,370.63,379.77,381.20,384.77,379.07,373.14,370.49,370.58,378.99,370.26,362.71,365.21,379.48,381.13,376.56,370.78,363.50,356.86,353.61,349.83,359.18,354.08,355.68,361.81,359.30,360.14,353.18,364.65,373.92,374.19,362.78,355.79,359.35,356.75,358.12,358.33,360.03,361.71,364.46,370.09,365.76,365.25,364.72,L8
2015-04-15 22:18:58+00:00,335.26,326.97,325.98,325.76,332.28,359.38,369.57,372.04,372.28,354.15,342.39,344.74,348.65,358.67,360.96,362.37,353.47,351.59,352.19,350.27,355.91,361.94,364.04,364.32,366.68,370.92,366.09,363.76,361.85,361.19,359.50,365.73,371.73,372.23,377.80,379.54,379.68,380.39,377.97,373.83,374.21,380.36,372.87,369.00,365.67,369.92,369.91,370.52,369.89,361.57,364.63,357.51,354.19,357.92,355.35,363.19,363.64,365.92,366.59,367.75,363.50,363.84,367.95,361.89,368.98,361.07,364.40,362.56,361.99,363.19,366.56,368.18,369.20,360.42,360.25,356.09,L8
2015-04-23 22:18:50+00:00,335.25,333.90,330.33,326.01,342.23,361.38,362.56,369.23,366.59,368.35,360.00,,,,,371.93,367.83,359.25,358.73,360.48,356.71,354.78,359.44,365.80,366.50,,,,375.24,367.66,372.26,369.64,377.18,376.27,385.12,389.45,381.48,378.08,,,,384.62,381.86,379.30,374.47,374.61,368.13,365.93,377.61,366.49,361.47,,,,360.61,360.54,361.31,369.67,372.16,363.68,366.91,363.92,364.92,365.26,,,,,358.39,362.41,362.55,351.50,357.33,347.25,358.62,349.65,L7
2015-05-26 22:12:52+00:00,,316.92,321.89,337.90,359.36,376.12,372.07,362.32,359.53,354.37,355.48,360.85,361.89,357.43,345.96,347.41,348.45,349.75,351.74,346.90,345.50,351.28,366.93,369.96,370.03,367.36,365.93,365.42,361.22,356.55,357.14,362.25,356.51,359.72,368.25,374.02,374.71,372.30,371.43,371.44,372.22,373.80,372.21,372.45,368.95,364.70,364.44,361.69,359.74,359.85,356.93,362.75,359.37,355.54,362.34,359.31,359.60,364.46,362.90,359.66,359.37,362.56,363.99,367.18,365.13,364.89,365.49,357.99,363.07,360.29,363.46,364.80,367.66,365.18,361.05,360.59,L8
2015-06-03 22:13:21+00:00,,,,,,,,,353.59,351.27,347.60,352.85,,,,,,346.02,343.83,338.24,341.77,354.79,357.19,358.28,355.01,356.02,,,,,355.03,355.73,356.67,355.25,370.94,375.77,372.78,374.71,378.69,,,,,,362.01,357.37,350.04,354.51,357.39,348.22,346.73,351.28,,,,,,344.10,347.07,349.39,356.89,355.15,361.12,360.61,357.47,,,,,,343.15,340.07,338.49,282.20,324.62,,L7
2015-06-10 22:19:11+00:00,,,,,380.40,385.51,,,,,356.94,361.44,358.41,353.72,341.17,347.28,341.11,344.52,339.37,338.62,,,,344.27,344.09,351.68,348.14,,348.38,341.33,342.05,353.89,359.37,,,,,369.56,364.93,368.08,,370.37,364.52,360.45,365.89,366.50,354.65,,,,350.00,349.46,353.84,353.39,341.08,343.27,346.03,352.75,353.81,,,,,352.69,350.99,353.66,344.98,338.49,339.87,347.84,348.65,346.81,333.19,,,,L7
2015-06-19 22:13:25+00:00,330.63,320.07,307.84,326.75,347.52,364.26,346.14,339.60,,,,,,347.01,347.50,333.99,325.22,319.78,,,,,,,,,343.75,350.55,340.73,338.61,341.95,352.05,354.68,360.94,365.04,,,,,,361.98,363.03,364.37,354.02,364.14,358.55,353.11,345.31,,,,,,347.01,344.20,335.06,344.15,347.05,340.91,326.37,342.60,,,,,,343.56,341.50,341.43,337.59,345.46,357.88,353.07,321.43,,,L7
2015-06-26 22:19:12+00:00,330.83,327.79,330.27,337.89,363.34,374.92,364.62,,,,358.20,359.42,360.36,355.23,352.96,347.30,341.24,327.70,321.66,328.15,337.44,,,,354.65,346.14,341.85,,336.08,337.72,342.61,350.35,331.45,341.19,,,,358.88,361.16,363.18,,363.98,364.07,362.44,354.00,340.15,346.92,,,,352.61,347.08,348.28,355.78,344.43,343.57,342.02,349.27,355.28,340.62,,,,,,,,,,,,,,,,,L7
2015-07-05 22:13:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.09,342.35,,,348.32,,,333.66,,,,,,338.94,358.36,340.89,,288.07,,,L7
2015-07-12 22:19:19+00:00,,,,,,,,360.49,359.25,355.47,354.44,360.03,355.84,360.80,358.31,354.92,354.57,,,,342.54,347.85,357.54,359.22,370.98,361.36,359.89,361.96,369.25,362.14,,,,,370.59,378.31,378.21,373.57,380.74,378.88,,388.92,379.42,378.94,,,,362.07,358.67,357.65,362.05,356.41,358.60,358.45,362.74,357.65,354.40,,,,367.25,362.05,364.02,361.85,364.31,362.22,362.66,358.72,360.25,360.85,,,,280.40,305.37,,L7
2015-07-20 22:19:10+00:00,,,,,,,,,,,359.05,357.61,360.99,362.95,361.95,357.02,353.21,351.29,346.10,341.74,331.94,330.87,334.02,345.80,356.31,362.54,367.34,357.28,355.18,350.48,351.44,348.70,348.67,356.45,359.72,369.63,368.93,364.38,364.09,365.20,371.71,370.61,371.34,372.61,363.09,366.09,360.54,356.14,348.49,352.71,354.45,355.02,365.63,355.06,353.31,355.65,346.81,349.35,348.92,350.74,,,,,,,,,,,,,,,,,L8
2015-07-21 22:13:33+00:00,,324.93,330.74,343.27,369.59,388.59,375.83,365.90,367.46,,,,,,333.07,338.81,335.99,326.44,330.68,331.34,323.21,323.45,,,,,,348.71,352.16,347.85,355.55,341.39,344.35,353.54,368.62,,,,,,368.65,370.79,372.34,362.25,364.60,353.72,350.35,352.56,,,,,,347.23,346.42,347.30,351.03,359.96,356.42,351.39,356.03,351.62,,,,,342.94,338.29,335.79,339.57,344.60,339.08,348.36,302.95,274.70,,L7
2015-07-28 22:19:20+00:00,331.57,309.36,,,,346.35,351.91,340.40,332.47,333.84,316.51,327.98,342.74,344.51,342.82,334.48,,,,,,,326.61,331.23,339.76,351.15,347.33,,343.56,,,,347.44,343.41,354.65,359.86,355.07,354.29,358.69,358.49,356.28,357.70,,,,351.70,350.50,,,338.36,346.69,354.52,350.48,365.13,347.31,,,,338.42,,343.46,342.49,344.64,344.38,348.51,348.48,345.54,350.35,336.15,,,,341.76,323.83,343.00,,L7
2015-07-29 22:13:25+00:00,,327.84,333.33,338.20,342.62,353.80,360.28,356.73,354.17,350.56,349.50,352.80,354.65,353.06,354.95,355.14,353.91,351.24,347.67,340.44,338.42,339.34,342.36,352.36,356.42,368.04,367.47,363.61,362.29,361.45,354.92,356.35,360.23,359.47,370.49,376.33,373.87,368.65,370.55,372.29,369.24,371.13,377.11,381.25,375.39,372.56,359.00,365.26,363.38,355.41,359.53,360.93,357.35,355.70,359.43,358.90,358.34,351.70,344.80,354.41,353.52,355.71,363.63,359.67,356.90,360.95,360.69,362.37,363.11,368.86,371.89,380.03,373.28,359.81,372.46,,L8
2015-08-05 22:19:12+00:00,347.82,326.91,326.65,337.16,366.83,382.02,369.62,375.21,361.68,375.58,377.05,368.25,349.64,343.64,342.55,342.56,353.20,346.69,343.63,346.95,336.16,330.51,,,,,,,,,,,,,,,,,360.80,364.65,374.02,370.58,378.98,375.05,370.53,349.89,344.52,349.75,349.86,341.92,339.85,344.89,348.06,348.00,,,,,,,,,,,,,,,,,,,,,,,L8
2015-08-14 22:13:07+00:00,348.81,331.33,332.89,333.25,335.70,350.76,349.78,332.82,334.95,340.83,342.43,344.40,341.89,343.13,342.44,344.39,351.48,348.02,343.55,333.62,330.43,333.04,331.09,335.46,351.20,356.69,357.56,358.34,352.41,353.90,351.66,354.98,354.16,361.96,364.41,373.04,362.77,364.26,359.21,363.06,363.05,,,,,,,,,,362.95,361.72,351.96,,,,,,,,,,,,,,,,343.76,361.24,355.02,353.58,348.76,322.01,352.67,348.30,L8
2015-08-30 22:13:13+00:00,381.56,345.65,331.02,336.66,338.42,347.48,357.14,360.63,364.72,362.36,354.60,356.53,356.46,352.81,347.23,346.20,350.38,349.57,348.71,343.32,344.81,342.72,338.62,347.55,350.60,361.59,366.87,369.60,364.10,362.24,361.60,359.81,360.47,367.43,370.62,380.52,374.57,373.13,368.55,372.98,372.61,373.87,378.68,381.27,373.54,370.40,367.80,365.68,364.26,364.18,363.98,366.01,360.58,357.62,353.21,353.16,354.38,352.95,353.58,356.09,352.13,352.83,362.80,355.78,354.41,356.36,356.63,361.66,,,,,,,,359.96,L8
2015-09-06 22:19:26+00:00,364.83,338.21,332.30,333.80,343.92,359.43,359.09,370.21,370.57,368.71,355.89,353.69,357.37,361.00,353.57,355.27,359.12,360.55,363.34,360.06,353.62,351.47,358.36,351.88,348.87,354.99,360.15,366.77,366.27,366.27,364.87,367.84,361.00,358.65,371.06,370.41,378.85,371.94,366.39,373.32,368.41,372.24,373.43,377.46,383.99,371.59,368.73,367.01,364.72,365.60,362.22,362.99,362.37,365.32,357.21,358.06,352.95,354.81,357.45,347.26,361.35,360.25,360.58,355.46,351.11,354.88,356.40,355.43,356.61,359.79,371.37,361.51,352.79,361.33,354.31,355.53,L8
2015-09-23 22:13:46+00:00,,,,331.90,346.91,357.57,350.61,353.10,353.77,348.66,353.46,352.51,,,,,,353.62,349.02,346.19,343.22,342.20,341.46,342.98,344.80,352.39,,,,,,357.69,352.37,356.16,364.77,375.03,372.02,365.87,364.09,,,,,,379.77,372.86,366.63,366.46,363.61,361.87,361.70,361.48,,,,,,351.56,351.38,351.08,351.87,345.56,352.76,355.36,353.54,,,,,,358.18,358.48,363.40,354.36,349.01,341.06,L7
2015-10-25 22:14:11+00:00,347.53,336.40,336.94,335.54,341.64,351.51,,,,,,357.65,361.90,360.61,357.58,360.13,360.57,358.62,352.78,345.40,,,,,,362.41,359.38,360.52,365.82,365.51,361.43,364.83,364.55,,,,,,386.75,379.34,373.45,376.88,375.17,377.48,370.52,370.88,,,,,,373.43,368.76,365.29,356.56,354.66,350.81,346.31,347.49,350.21,,,,,365.52,360.37,362.53,359.73,364.53,365.44,362.59,367.06,362.02,,,,L7
2015-11-17 22:20:20+00:00,336.54,327.52,319.81,323.97,344.81,363.56,357.54,358.69,358.03,364.06,,,,,346.13,341.44,347.79,349.02,358.02,372.05,375.38,369.02,370.28,364.68,,,,360.04,362.96,363.71,364.94,365.21,367.56,372.07,374.01,375.50,373.51,,,,378.55,377.81,375.35,369.67,371.34,364.87,365.02,365.60,366.00,360.87,,,,,364.69,363.24,358.87,352.52,353.39,345.74,349.46,350.52,357.63,,,,353.26,351.60,350.50,356.86,352.32,356.67,355.00,357.94,351.46,355.29,L7
2015-12-27 22:19:43+00:00,,318.69,312.53,325.83,339.20,350.04,353.93,353.32,357.63,362.14,371.75,384.11,382.70,381.88,369.36,362.00,357.70,360.69,365.09,370.55,373.26,373.51,367.71,,,,,,,,,,,,,,,,,,,,,382.35,383.30,373.42,378.63,373.28,372.00,369.22,369.20,371.26,369.61,368.63,362.86,366.91,369.56,366.92,366.67,361.22,366.34,361.92,359.28,,,,,,,,,,,,,,L8
2016-01-04 22:21:03+00:00,305.52,292.69,296.68,302.30,325.79,337.11,330.09,331.75,329.56,,,,358.03,360.93,353.36,342.71,337.79,336.48,337.67,342.06,352.41,354.99,,,,354.00,354.76,350.41,347.70,348.74,352.05,353.24,351.19,355.64,359.32,,,,,366.15,364.21,364.55,360.05,364.67,360.29,361.40,355.77,355.38,,,,,346.28,343.16,343.00,344.75,348.79,344.89,341.99,340.04,343.84,,,,,344.69,343.72,325.37,328.12,342.43,343.17,343.44,340.73,342.43,337.94,,L7
2016-01-05 22:13:29+00:00,333.32,313.89,313.41,322.82,339.79,351.51,349.81,353.79,367.45,369.06,377.34,386.61,388.83,384.00,377.92,367.38,364.95,364.10,359.46,367.40,377.49,381.32,374.04,370.34,370.90,378.92,376.41,372.85,369.61,369.01,374.81,373.41,378.12,381.45,379.90,387.79,385.94,380.87,383.90,381.88,386.66,386.07,383.42,382.25,381.22,380.24,378.85,378.27,378.26,377.75,374.70,373.15,371.03,368.30,369.62,369.01,367.63,371.63,367.34,368.48,369.04,365.34,367.29,368.18,370.74,373.16,370.16,,,373.51,376.42,380.23,,379.54,,377.74,L8
2016-02-06 22:13:25+00:00,310.07,298.99,309.25,330.35,328.93,347.98,356.57,348.69,352.06,362.46,371.83,376.72,378.16,383.69,369.87,366.93,354.71,350.89,353.80,355.10,363.32,368.67,364.02,356.61,356.15,359.80,359.34,359.10,362.79,365.58,366.16,367.01,367.48,375.65,378.13,384.86,381.28,378.86,382.78,380.89,381.88,386.11,386.99,382.82,379.53,377.07,366.83,371.94,369.36,367.13,367.13,361.78,357.70,363.05,360.75,362.55,360.44,360.15,354.65,352.90,355.01,359.51,366.75,362.44,368.33,369.72,367.22,366.42,366.49,369.32,371.15,375.66,379.31,368.57,,371.62,L8
2016-02-13 22:19:32+00:00,313.03,295.31,304.10,316.71,345.51,363.52,357.03,352.35,362.64,363.44,378.91,383.22,392.87,391.92,377.37,375.84,372.03,372.20,371.07,377.74,381.70,389.69,395.90,395.66,391.97,381.71,380.81,369.07,372.90,374.72,375.56,381.35,380.82,389.57,396.68,393.59,398.16,390.73,399.80,395.41,399.12,394.77,388.26,390.52,383.76,386.49,385.13,380.89,380.00,377.18,378.92,373.78,370.41,364.21,368.72,372.84,372.86,374.24,368.99,363.68,365.01,367.25,365.46,370.67,370.74,368.89,372.51,370.66,375.81,376.71,371.71,367.55,369.32,373.64,374.66,375.87,L8
2016-02-29 22:19:53+00:00,,279.96,285.54,298.21,324.36,351.10,343.52,336.12,336.73,343.60,363.99,369.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-03-01 22:15:46+00:00,318.42,292.45,296.93,,,,,,349.13,351.24,364.09,364.02,381.29,378.56,369.63,361.09,355.67,,,,,,369.09,370.37,367.67,368.43,366.83,360.95,361.70,357.64,,,,,,370.70,373.64,370.55,374.47,377.06,380.69,376.50,378.87,,,,,,361.41,357.87,358.83,359.90,362.16,357.75,361.81,360.52,360.78,,,,,356.02,355.59,357.63,357.55,362.57,359.51,358.74,355.78,,,,,,,,L7
2016-03-16 22:19:24+00:00,,284.28,287.66,306.44,323.70,344.07,344.79,348.31,349.43,355.68,363.43,371.97,386.64,390.09,387.46,378.21,376.35,368.45,360.74,363.82,364.85,364.29,369.53,365.06,363.40,362.08,367.71,370.57,365.34,356.78,361.80,360.64,371.72,374.36,381.76,386.01,380.25,383.14,381.02,383.46,384.59,379.94,380.72,376.89,368.80,374.85,369.76,372.97,367.06,368.95,366.52,365.67,365.60,363.00,364.42,363.63,366.28,361.11,363.60,359.97,361.91,361.92,360.50,359.97,360.55,359.20,359.62,358.90,357.62,364.27,371.47,372.58,370.75,371.17,368.65,373.84,L8
2016-03-25 22:13:32+00:00,319.77,283.15,284.12,299.75,317.69,338.82,342.94,344.90,357.29,357.02,356.71,358.50,364.93,367.68,366.72,367.93,362.80,357.12,353.24,353.48,353.49,353.92,357.48,355.93,357.93,363.02,363.30,361.10,358.86,357.26,357.94,361.95,366.91,367.44,367.06,374.75,374.32,372.13,371.79,375.54,378.99,375.23,375.32,374.84,379.47,376.03,372.22,370.52,365.18,362.13,357.45,351.12,352.84,350.50,351.39,356.06,358.91,358.62,361.29,355.22,350.04,353.48,358.03,354.83,358.16,359.02,362.66,366.81,367.59,369.45,365.69,368.43,369.22,364.23,363.59,360.28,L8
2016-04-09 22:21:48+00:00,326.20,297.12,294.71,305.79,321.99,343.77,343.90,,,,361.09,369.61,380.83,377.57,377.00,370.25,364.10,363.30,356.48,360.40,360.82,,,,363.15,357.74,352.81,357.71,358.00,361.14,362.80,356.72,357.67,360.89,,,,373.77,379.26,376.57,377.51,378.18,381.02,378.65,373.38,371.27,366.54,,,,363.80,359.42,353.61,355.02,350.57,359.98,360.53,359.62,359.36,360.08,,,,,320.58,,348.90,343.58,357.69,360.35,364.31,366.61,370.92,,,,L7
2016-04-17 22:19:09+00:00,326.85,284.62,282.25,288.26,309.22,336.38,338.62,346.64,348.75,358.20,362.14,372.48,373.23,369.45,371.04,371.44,360.79,341.84,340.60,336.49,337.57,,350.71,343.29,343.50,350.28,349.97,354.29,360.66,360.57,362.10,359.34,364.44,365.22,380.59,385.00,382.81,380.96,,,,,,,,,,,,342.26,344.06,358.23,351.13,354.49,356.00,358.36,357.75,357.87,356.16,357.14,354.26,352.37,353.48,354.29,351.77,354.78,357.29,359.99,362.66,360.39,368.98,373.52,372.79,368.88,369.19,371.04,L8
2016-04-18 22:16:06+00:00,330.28,,,,,,,339.36,350.06,348.36,356.66,366.81,369.28,372.43,366.96,367.06,,,,,,354.83,353.83,352.73,356.14,354.14,351.93,351.37,354.78,,,,,,370.51,376.06,377.98,377.50,379.27,382.05,376.45,375.55,,,,,,354.75,349.11,346.57,346.35,349.99,346.63,345.26,345.26,,,,,,348.99,350.85,352.84,352.92,357.29,356.12,349.39,351.29,,,,,,345.98,355.93,343.31,L7
2016-05-20 22:16:14+00:00,,293.20,293.53,301.75,309.76,,,,,,344.82,353.17,364.43,359.47,361.80,355.76,350.76,349.69,,,,,,340.78,343.67,345.25,344.43,345.19,346.77,351.60,355.76,,,,,,,364.72,364.62,365.78,367.45,372.02,369.52,367.51,364.67,,,,,,353.20,351.41,348.08,,,346.17,345.31,348.17,,,,,,346.97,347.11,350.21,345.64,351.48,349.98,361.98,357.51,,,,,,L7
2016-06-05 22:16:20+00:00,354.55,326.01,317.09,318.60,321.29,335.90,,,,,,379.00,387.79,390.31,384.80,378.00,372.94,371.53,365.33,,,,,,361.59,365.92,367.14,362.42,372.45,370.33,373.44,370.34,,,,,,379.91,379.98,381.32,,381.41,377.67,377.49,374.87,376.16,,,,,,364.38,355.04,360.02,357.58,362.50,374.37,365.51,360.58,,,,,,366.29,363.25,365.42,363.92,375.93,376.09,377.68,381.84,,,,,L7
2016-06-21 22:15:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.76,,,,,,,344.23,,,,,,,,,,,,,,,,L7
2016-06-28 22:22:09+00:00,379.28,355.45,339.10,330.40,337.56,337.26,326.03,318.87,320.93,324.02,332.20,,,,353.70,356.55,356.54,350.66,352.43,,,,348.80,348.61,,,,346.51,344.94,352.48,356.58,349.09,350.56,358.81,365.80,350.32,364.58,,,,,369.95,372.99,376.56,377.67,371.25,370.65,362.35,354.14,349.09,342.51,,,,353.04,358.30,369.51,367.48,357.51,354.60,349.17,343.54,345.53,352.88,,,,351.91,357.66,353.22,359.59,352.68,351.92,350.58,345.05,350.61,L7
