dates,nzd0392-0000,nzd0392-0001,nzd0392-0002,nzd0392-0003,nzd0392-0004,nzd0392-0005,nzd0392-0006,nzd0392-0007,nzd0392-0008,nzd0392-0009,nzd0392-0010,nzd0392-0011,nzd0392-0012,nzd0392-0013,nzd0392-0014,nzd0392-0015,nzd0392-0016,nzd0392-0017,nzd0392-0018,nzd0392-0019,nzd0392-0020,nzd0392-0021,nzd0392-0022,nzd0392-0023,nzd0392-0024,nzd0392-0025,nzd0392-0026,nzd0392-0027,nzd0392-0028,nzd0392-0029,nzd0392-0030,nzd0392-0031,nzd0392-0032,nzd0392-0033,nzd0392-0034,nzd0392-0035,nzd0392-0036,nzd0392-0037,nzd0392-0038,nzd0392-0039,nzd0392-0040,nzd0392-0041,nzd0392-0042,nzd0392-0043,nzd0392-0044,nzd0392-0045,nzd0392-0046,nzd0392-0047,nzd0392-0048,nzd0392-0049,nzd0392-0050,nzd0392-0051,nzd0392-0052,nzd0392-0053,nzd0392-0054,nzd0392-0055,nzd0392-0056,nzd0392-0057,nzd0392-0058,nzd0392-0059,nzd0392-0060,nzd0392-0061,nzd0392-0062,nzd0392-0063,nzd0392-0064,nzd0392-0065,nzd0392-0066,nzd0392-0067,nzd0392-0068,nzd0392-0069,nzd0392-0070,nzd0392-0071,nzd0392-0072,nzd0392-0073,nzd0392-0074,nzd0392-0075,satname
2016-08-15 22:22:12+00:00,346.72,312.33,308.42,314.31,326.43,339.62,338.19,336.23,341.19,342.61,352.15,364.46,375.12,376.97,370.90,367.70,362.33,357.82,356.23,354.68,355.56,358.98,358.34,355.96,357.45,358.89,358.64,357.99,359.55,360.18,362.78,362.25,363.51,368.41,375.25,377.71,377.17,374.26,374.23,376.34,376.91,377.72,377.70,377.32,371.26,372.28,363.83,365.47,358.90,354.92,354.12,354.58,351.27,355.03,351.97,357.47,357.05,357.70,355.65,357.82,349.55,350.06,352.61,354.33,354.42,359.13,356.80,355.87,361.10,363.31,366.54,370.00,369.57,364.35,364.00,364.36,L7
2016-09-08 22:19:48+00:00,350.49,320.51,314.00,317.58,329.07,341.33,339.17,336.34,337.87,338.38,348.01,361.76,373.25,375.68,370.84,368.22,363.00,358.50,355.87,354.38,354.95,357.77,357.36,355.62,356.97,358.17,358.34,357.36,359.12,360.06,362.64,362.44,363.71,368.86,375.30,378.11,377.12,374.75,374.12,376.41,376.74,377.33,376.77,376.12,371.45,372.34,364.67,367.13,360.01,356.33,354.71,355.01,352.41,356.19,352.78,358.06,357.52,358.68,356.56,359.39,350.71,350.81,353.71,355.27,355.23,359.19,357.42,356.34,361.80,363.86,366.44,369.39,368.53,364.04,364.14,362.17,L8
2016-09-09 22:16:31+00:00,350.49,320.51,314.00,317.58,329.07,344.91,342.19,338.14,336.94,337.15,347.23,360.97,373.03,375.88,370.84,368.22,363.00,358.50,355.87,353.98,354.64,357.98,357.51,355.94,357.23,358.42,358.92,357.58,359.12,360.06,362.64,362.44,363.71,368.89,374.91,377.70,377.46,375.00,374.44,376.71,376.81,377.33,376.77,376.12,371.45,372.34,365.94,368.06,361.91,357.89,355.41,355.89,353.70,356.90,352.78,358.06,357.52,358.68,356.56,360.06,351.98,352.14,354.56,356.37,356.08,360.09,358.39,356.34,361.80,363.86,366.44,369.39,368.05,363.78,364.04,361.93,L7
2016-09-16 22:22:18+00:00,351.49,324.92,318.22,319.92,329.80,344.89,341.48,336.47,334.38,334.42,345.88,360.06,371.89,374.83,369.40,367.34,361.94,357.55,355.43,352.51,352.94,356.29,356.09,355.28,356.75,358.14,358.25,356.71,358.75,360.12,362.25,363.02,363.00,367.81,373.54,376.44,377.47,374.38,373.90,376.10,375.61,376.74,376.02,375.47,371.59,371.95,366.04,366.93,361.64,356.92,354.48,355.14,352.79,356.34,352.08,357.36,356.81,358.04,355.55,360.03,351.29,351.49,354.00,356.07,355.73,360.16,358.33,356.45,361.73,363.56,365.70,368.85,367.49,361.58,363.34,358.64,L7
2016-11-11 22:20:19+00:00,359.10,336.09,329.22,329.90,335.93,347.72,342.69,332.89,325.56,325.80,339.24,356.66,371.80,376.18,368.95,366.53,361.73,358.70,357.71,353.70,354.33,357.06,356.87,356.67,357.45,358.96,359.91,356.95,359.06,360.26,362.64,364.25,362.99,369.22,373.89,375.51,377.14,373.62,372.94,375.37,374.58,376.87,375.54,375.19,370.63,371.46,365.09,368.36,363.13,359.75,355.27,355.34,353.56,358.34,352.64,357.11,356.14,357.84,354.28,361.56,351.36,351.16,353.71,356.75,359.63,361.33,359.84,356.87,361.45,363.60,365.52,368.60,366.00,362.39,363.53,358.89,L8
2016-12-14 22:16:15+00:00,356.55,340.57,335.14,336.71,343.27,350.96,344.55,332.89,325.56,325.80,338.44,353.52,367.70,374.23,366.34,365.98,361.16,358.27,356.70,353.17,353.84,357.06,356.87,358.43,358.83,359.03,359.65,358.03,359.60,360.99,362.77,363.48,362.77,368.54,373.89,375.51,377.14,373.99,373.12,374.85,374.91,376.17,375.22,375.15,369.81,368.73,363.69,368.36,363.13,359.75,355.56,354.61,353.88,357.58,350.86,356.80,355.21,358.09,353.37,361.56,351.36,351.16,353.71,357.98,360.47,362.65,360.91,356.66,361.08,362.25,365.00,366.71,364.59,360.13,363.53,358.89,L7
2017-01-15 22:15:56+00:00,345.52,335.11,336.44,339.54,347.41,357.84,354.19,342.79,328.58,322.31,333.65,342.48,363.93,372.96,367.69,366.01,360.14,357.04,355.23,350.86,353.94,355.80,358.20,359.78,358.79,357.76,359.82,360.44,361.85,362.11,364.25,366.93,367.07,370.12,373.67,377.00,377.90,373.62,372.30,374.15,374.91,376.07,372.94,373.10,367.97,368.36,362.35,371.32,371.13,368.37,364.32,359.02,354.97,353.89,349.09,354.99,352.92,356.50,352.35,362.83,352.90,352.20,351.83,355.23,359.67,362.82,360.40,356.96,359.02,362.40,364.42,365.94,362.88,360.16,368.85,361.00,L7
2017-01-22 22:21:38+00:00,345.52,335.11,336.44,339.54,341.63,357.84,354.19,342.79,328.58,322.31,333.65,342.48,363.93,372.96,367.69,366.01,360.14,357.04,355.23,350.86,353.94,355.80,358.20,359.78,358.79,357.76,353.25,360.44,361.85,362.11,364.25,366.93,367.07,370.12,373.67,377.00,377.90,373.62,372.30,374.15,374.91,376.07,372.94,373.10,367.97,368.36,362.35,371.32,371.13,368.37,364.32,359.02,350.46,353.89,349.09,354.99,352.92,351.76,352.35,362.83,352.90,352.20,351.83,351.66,359.67,362.82,360.40,356.96,359.02,362.40,364.42,365.94,362.88,360.16,368.85,361.00,L7
2017-01-23 22:13:31+00:00,347.11,336.98,337.90,340.23,342.29,358.82,356.73,347.30,335.09,328.15,337.40,344.50,362.66,370.22,365.27,364.24,360.85,359.35,357.39,353.12,356.11,358.29,359.64,359.72,359.26,358.53,354.51,361.23,363.04,364.65,367.39,370.51,370.44,372.55,376.30,379.32,378.64,375.13,373.76,374.23,375.72,376.38,373.64,373.17,368.47,368.52,362.74,369.56,369.70,369.02,365.97,362.16,353.42,356.31,351.80,356.07,355.03,353.06,353.60,363.20,355.30,354.77,354.30,354.18,361.59,365.26,362.57,360.36,361.01,365.36,366.67,367.09,365.24,362.24,369.04,364.09,L8
2017-02-15 22:19:31+00:00,343.18,338.18,338.26,340.13,340.10,360.08,355.19,347.94,338.54,334.84,341.21,342.90,357.68,363.54,360.17,361.81,360.89,360.20,357.59,355.65,359.44,363.17,362.44,361.89,361.31,358.76,352.47,360.38,363.38,365.40,369.28,373.16,372.61,372.54,374.73,378.09,378.43,378.53,377.20,374.77,376.61,373.32,371.61,369.28,370.43,367.69,366.67,368.49,368.67,370.81,370.13,372.11,360.44,363.70,361.73,361.75,366.58,356.22,360.86,364.39,362.51,363.59,362.97,360.65,368.94,370.68,368.84,367.70,365.57,370.01,367.95,366.21,363.75,359.53,364.40,357.84,L8
2017-02-23 22:21:37+00:00,342.01,336.71,336.39,338.25,338.85,357.34,352.96,345.81,338.54,334.84,341.21,346.38,357.55,361.89,358.48,360.60,358.71,358.28,356.12,355.17,359.45,363.17,362.44,361.89,358.89,358.19,353.02,360.94,363.23,364.27,367.62,371.34,371.06,371.81,374.73,378.09,378.43,378.53,376.32,374.23,375.42,372.70,370.17,367.91,368.96,366.20,365.68,368.49,368.67,370.81,370.13,369.50,359.89,362.94,361.90,361.18,365.39,355.82,360.06,362.33,360.77,363.59,362.97,360.65,367.42,367.95,367.49,367.16,364.23,367.59,366.47,364.90,362.65,358.56,364.40,357.84,L7
2017-03-04 22:15:31+00:00,342.01,336.71,336.39,338.25,338.85,357.34,352.96,345.81,338.54,334.84,341.21,346.38,357.55,361.89,358.48,360.60,358.71,358.28,356.12,355.17,359.45,363.17,362.44,361.89,358.89,358.19,353.02,360.94,363.23,364.27,367.62,371.34,371.06,371.81,374.73,378.09,378.43,378.53,371.90,370.78,369.89,367.71,370.17,367.91,368.96,366.20,365.68,363.39,363.19,365.03,362.34,363.82,356.21,359.38,358.49,361.18,365.39,355.82,360.06,362.33,357.53,363.59,358.40,357.56,362.63,362.98,363.36,361.28,358.85,367.59,366.47,364.90,362.65,358.56,364.40,357.84,L7
2017-03-28 22:13:24+00:00,336.37,333.13,334.90,339.19,337.82,353.05,352.56,349.64,355.48,351.30,353.13,352.37,359.16,358.46,356.42,359.64,357.52,357.71,357.50,358.26,364.67,372.59,368.77,364.53,360.45,359.41,350.98,364.40,366.91,368.08,371.57,374.74,375.06,375.57,379.68,384.69,382.11,381.29,373.24,369.90,367.29,367.55,371.57,371.37,368.73,364.82,362.47,360.60,360.83,365.03,363.70,363.76,353.21,358.20,357.71,362.25,367.51,356.95,363.43,363.80,358.50,367.87,359.14,355.36,361.52,363.61,363.73,362.81,361.45,370.09,369.29,367.52,364.15,358.63,364.86,362.97,L8
2017-04-21 22:16:12+00:00,336.37,333.13,334.90,339.19,336.81,351.83,351.48,348.22,353.17,350.02,351.98,353.60,360.26,358.46,356.42,359.64,357.52,357.71,358.47,359.08,364.79,371.49,367.96,363.70,360.95,359.37,350.98,364.40,366.91,368.08,371.57,373.85,374.80,375.47,379.32,384.68,381.43,380.56,373.97,369.90,367.29,367.55,371.57,371.37,368.47,364.25,362.57,360.36,360.70,364.43,363.44,363.54,354.06,358.20,357.71,362.25,367.51,356.95,364.31,364.70,359.43,367.66,359.71,356.53,361.36,363.54,363.73,362.81,361.45,370.09,369.29,366.57,363.18,357.20,361.61,357.19,L7
2017-04-28 22:22:01+00:00,336.37,333.13,334.90,335.27,334.55,349.71,349.85,346.57,350.25,348.62,350.96,352.64,360.37,359.57,356.42,359.64,357.52,357.14,358.10,358.08,363.54,368.40,366.27,361.82,359.58,358.74,351.31,364.40,366.91,368.08,369.51,372.48,374.19,375.03,377.62,382.28,379.29,378.31,372.95,369.39,367.29,367.55,371.57,371.37,367.76,363.32,361.25,358.65,358.65,361.61,361.22,361.88,353.21,358.20,357.71,362.25,367.51,356.12,362.89,363.08,358.95,365.94,359.32,356.69,360.61,362.45,362.00,362.81,361.45,370.09,367.33,364.82,361.26,357.20,360.29,348.98,L7
2017-05-14 22:22:04+00:00,338.96,329.21,329.44,329.56,332.50,347.92,348.42,345.28,350.25,348.62,350.96,353.98,361.99,361.81,360.98,363.78,359.13,358.26,359.04,358.95,362.87,368.40,366.27,361.82,361.37,360.83,353.53,365.00,366.20,367.27,369.19,372.72,375.10,375.10,377.62,382.28,379.29,378.31,373.98,370.82,368.40,367.97,370.94,370.98,367.13,363.38,360.89,358.65,358.65,361.61,361.22,362.46,354.29,359.19,358.74,362.60,366.09,357.07,364.19,364.14,360.08,365.94,359.32,356.69,360.61,362.65,362.42,363.18,361.01,369.20,366.78,364.24,361.64,356.43,360.29,348.98,L7
2017-05-23 22:16:19+00:00,339.47,327.05,326.72,328.03,332.57,348.07,348.80,346.19,350.25,348.62,350.96,353.98,361.99,364.09,363.25,364.83,359.66,359.05,359.47,360.02,363.70,369.21,366.27,361.82,361.37,360.83,353.53,364.80,366.74,367.22,369.58,373.00,375.10,375.62,378.57,382.28,379.29,378.31,373.98,370.82,368.89,368.68,370.88,371.32,368.03,363.92,361.00,359.90,358.65,361.61,361.22,362.46,354.29,359.43,358.68,363.05,365.55,358.55,363.88,364.97,361.12,365.94,359.32,356.69,360.61,362.65,362.82,363.00,361.61,368.60,367.04,365.43,363.26,356.43,359.31,348.98,L7
2017-05-30 22:22:08+00:00,339.47,327.05,326.72,328.03,332.57,348.07,348.80,344.50,347.15,347.44,349.53,353.85,361.58,364.50,363.41,365.27,359.66,359.05,359.47,360.01,363.02,367.31,366.28,364.28,361.76,361.31,355.63,366.33,367.29,367.22,369.58,373.00,375.10,375.34,377.60,381.54,378.25,377.53,373.48,370.90,368.58,367.93,369.56,371.32,368.03,363.92,360.35,359.37,357.26,360.75,360.17,361.60,354.87,358.75,358.96,362.55,365.55,358.55,363.88,364.06,360.77,364.79,358.45,357.61,360.81,362.97,363.85,364.69,361.61,368.60,367.04,365.43,363.26,356.43,359.31,348.98,L7
2017-06-07 22:19:15+00:00,339.23,324.49,323.83,325.76,331.04,346.99,348.21,344.19,346.33,347.04,350.59,354.98,363.07,365.96,364.61,366.00,360.62,359.42,359.22,359.50,362.89,367.67,366.24,364.42,362.12,361.77,356.42,366.18,368.11,367.63,370.06,372.88,375.53,375.77,378.28,381.88,378.28,377.61,373.57,371.21,368.70,368.10,369.63,370.88,367.67,363.88,360.61,359.83,357.24,360.34,360.04,361.72,355.34,359.20,359.42,362.19,365.29,358.76,363.43,364.12,360.97,365.01,359.19,358.18,360.98,363.19,364.03,364.74,362.23,367.85,366.39,365.44,363.37,356.78,359.70,348.98,L8
2017-06-16 22:13:31+00:00,340.32,322.22,320.04,322.10,328.16,345.00,345.59,342.80,344.82,345.87,349.55,354.50,363.63,366.31,364.72,365.46,361.24,360.52,360.71,361.81,364.58,368.00,366.90,365.03,362.95,363.36,358.08,366.44,367.71,366.94,370.23,373.94,376.80,376.90,378.10,381.31,377.91,376.93,373.57,371.51,368.63,367.87,369.08,370.08,368.14,364.21,360.82,359.34,356.84,359.98,359.93,361.65,356.32,360.27,361.95,363.93,365.34,359.83,363.93,364.19,361.17,364.69,359.81,358.98,361.29,363.24,363.92,364.33,362.10,367.99,366.58,365.41,363.96,358.22,359.32,336.55,L8
2017-06-24 22:16:27+00:00,339.44,318.68,317.35,321.02,327.26,343.15,343.95,340.86,344.82,345.87,349.55,354.50,363.40,365.84,363.48,363.99,359.37,360.30,360.83,361.50,363.94,368.00,366.90,365.03,362.95,363.36,357.65,365.39,366.23,366.35,369.27,373.07,375.37,376.11,378.10,381.31,377.91,376.93,373.57,370.80,368.63,367.44,368.34,369.96,367.75,363.64,360.78,359.24,356.84,359.98,359.93,361.65,355.57,359.35,360.38,362.36,364.46,359.47,363.62,364.19,361.17,364.69,359.81,358.98,361.29,362.24,362.84,363.33,361.24,366.42,365.51,364.30,363.96,358.22,359.32,336.55,L7
2017-07-01 22:22:14+00:00,339.44,318.68,317.35,321.02,327.26,343.15,343.95,340.86,344.82,345.87,349.55,354.50,363.40,365.84,363.48,363.99,359.37,360.30,360.83,361.50,363.94,368.00,366.90,365.03,366.87,365.47,357.65,365.39,366.23,366.10,369.09,372.56,375.06,376.17,377.06,380.15,377.30,376.76,372.76,370.80,368.63,367.44,367.93,369.00,367.14,363.01,360.82,359.24,356.84,358.90,359.94,360.62,355.69,359.35,360.38,362.36,364.35,359.18,363.29,364.19,361.44,364.06,360.24,358.75,360.92,361.78,362.84,363.33,361.24,365.85,365.46,364.06,363.65,358.99,359.32,328.59,L7
2017-07-02 22:13:35+00:00,338.09,317.27,315.86,319.33,326.37,342.42,342.87,339.66,342.43,344.80,349.70,355.07,363.61,365.87,363.36,363.91,359.97,360.16,360.92,361.34,363.89,367.42,366.41,364.88,366.67,365.08,357.71,365.07,365.65,365.54,368.76,372.20,374.74,375.55,376.44,379.83,376.90,376.26,372.73,370.80,368.63,367.79,368.17,369.10,367.45,362.81,360.77,359.11,356.91,359.02,359.94,360.70,355.94,359.52,360.41,362.50,364.22,359.41,363.43,363.82,361.83,364.08,360.69,358.92,361.06,362.04,362.75,363.22,361.26,365.96,365.57,364.08,363.55,358.99,359.32,322.01,L8
2017-07-17 22:22:15+00:00,338.09,316.62,315.23,317.54,325.61,341.17,341.40,338.99,341.97,346.22,353.04,358.74,363.75,365.63,363.11,363.33,360.63,360.77,361.33,361.66,363.93,368.19,368.04,365.76,367.34,365.76,360.58,364.80,364.97,365.51,368.76,371.74,374.82,375.99,377.37,380.65,376.94,376.30,373.01,371.99,369.23,368.20,368.62,368.43,366.62,361.96,360.05,358.23,355.30,356.52,357.63,358.97,356.01,359.75,360.45,363.63,365.31,359.76,363.75,364.30,361.76,364.57,361.53,359.70,361.06,362.04,362.75,363.22,361.26,365.96,365.67,364.15,363.81,358.27,357.91,321.82,L7
2017-07-25 22:19:54+00:00,335.77,313.47,312.08,315.04,324.40,337.85,338.63,336.79,339.84,344.98,352.69,359.12,364.37,366.61,364.01,364.05,360.25,359.64,360.76,361.24,363.68,368.18,368.01,366.47,367.78,365.98,364.58,364.69,364.61,364.20,367.05,369.91,373.50,375.14,376.15,379.62,376.33,375.51,372.39,371.78,367.97,367.39,367.91,367.97,366.22,361.34,359.66,357.84,354.44,355.09,356.12,357.27,357.05,358.63,359.81,363.83,365.09,362.60,364.07,364.26,361.33,364.23,360.77,361.44,360.21,360.86,361.68,361.94,360.28,364.54,364.35,363.42,362.39,356.22,356.18,314.61,L8
2017-08-02 22:22:13+00:00,335.77,311.94,310.85,313.90,323.38,336.88,337.67,336.27,339.45,343.83,351.85,358.15,364.37,366.61,364.01,363.43,359.84,359.67,360.24,361.01,363.61,367.80,367.86,366.54,367.59,365.98,364.58,364.69,364.62,364.29,367.29,369.85,372.79,374.92,375.96,380.02,377.20,375.86,372.39,371.78,367.97,368.00,368.32,368.35,366.57,361.20,359.38,357.52,354.71,355.15,356.29,357.27,357.05,358.63,359.81,363.24,364.45,362.09,363.98,364.13,361.21,364.08,360.70,361.65,360.21,360.86,361.68,361.94,360.53,364.41,364.20,363.73,362.22,356.00,357.03,318.78,L7
2017-08-11 22:16:01+00:00,335.77,311.94,310.85,313.90,323.38,336.88,337.67,336.27,339.45,343.83,351.85,358.15,364.37,366.61,364.01,363.43,359.84,359.67,360.24,361.01,363.61,367.80,367.86,366.54,367.59,365.98,364.58,364.69,364.62,364.29,367.29,369.85,372.79,374.92,375.96,380.02,377.20,377.63,373.83,371.78,368.94,368.54,368.32,368.35,366.57,361.20,359.38,357.52,354.71,355.15,356.29,358.50,358.19,358.56,359.16,362.85,364.45,362.09,363.98,364.13,361.21,364.08,360.70,361.65,360.21,360.86,361.68,361.94,360.53,364.41,364.20,363.73,362.22,356.00,357.03,318.78,L7
2017-11-30 22:19:44+00:00,330.87,301.36,300.77,303.44,315.80,330.38,329.94,328.42,334.19,339.57,352.05,358.42,367.52,369.16,364.78,362.73,363.41,363.43,364.04,363.31,364.16,367.65,370.25,368.80,374.73,371.82,368.03,364.15,363.44,364.57,368.17,369.26,371.90,375.17,376.77,380.78,378.53,380.15,378.46,375.74,377.07,372.35,369.45,368.09,366.60,361.13,361.09,359.88,359.47,357.93,361.85,364.01,361.93,362.58,360.15,363.07,365.65,363.14,364.18,365.40,365.57,364.41,366.23,364.17,364.15,360.37,360.25,360.27,361.10,362.86,363.11,362.60,361.70,359.24,360.55,303.15,L8
2017-12-09 22:13:57+00:00,326.81,301.07,298.35,301.35,317.45,333.61,330.62,325.47,332.61,338.05,351.80,360.15,368.45,370.71,366.18,364.63,366.20,366.23,368.40,367.30,366.60,368.73,371.77,371.63,376.96,374.07,369.97,366.59,364.97,365.59,368.46,370.05,372.25,375.79,378.09,382.17,380.70,381.97,382.80,380.59,385.63,375.82,372.01,369.67,368.20,362.44,362.50,361.56,362.08,361.43,364.96,366.60,364.93,365.67,364.27,366.78,369.19,367.72,368.41,369.36,369.22,366.77,368.03,367.03,368.20,364.12,364.36,362.81,363.39,365.88,365.38,363.22,362.57,361.90,363.02,313.97,L8
2017-12-17 22:16:08+00:00,326.81,300.36,297.35,296.93,315.07,330.06,329.83,323.27,330.09,335.31,350.69,362.23,370.68,372.56,367.85,365.74,366.17,365.10,365.66,363.38,363.93,366.37,369.17,368.50,374.51,375.15,370.71,367.37,365.65,365.99,367.30,369.10,371.64,375.12,376.96,381.99,380.40,381.99,384.35,382.47,385.63,376.86,373.15,369.56,367.46,362.09,363.04,361.50,362.57,361.03,365.19,367.55,365.09,366.10,363.84,367.07,367.06,365.47,366.64,367.65,367.48,364.65,365.98,364.14,365.94,364.21,364.86,363.53,363.98,363.46,363.24,362.55,362.27,359.83,362.49,328.32,L7
2017-12-25 22:13:59+00:00,321.98,300.87,294.33,293.24,315.37,332.08,330.14,324.47,329.83,335.32,350.30,362.31,374.55,377.34,374.62,370.23,371.09,367.31,365.59,363.10,366.41,367.52,367.52,368.79,373.66,373.09,374.31,370.13,367.80,367.20,368.79,370.43,374.05,377.02,378.15,382.81,381.19,382.26,385.65,388.78,387.12,380.16,376.31,370.80,366.56,358.88,359.37,356.61,358.43,358.23,360.97,362.11,363.82,369.29,367.66,363.83,369.65,368.96,370.54,367.75,368.42,365.89,367.48,366.43,368.31,371.19,374.69,371.26,370.60,367.91,366.66,365.63,363.09,361.35,365.45,334.27,L8
2018-02-02 22:19:27+00:00,314.26,292.67,282.07,284.60,309.58,329.83,327.72,321.01,327.82,333.11,347.26,363.79,376.00,379.86,377.47,376.50,375.17,370.17,366.57,363.99,365.39,366.32,362.91,365.77,366.55,368.41,369.16,371.56,372.86,370.05,367.45,372.59,376.08,378.95,382.34,385.94,383.97,385.63,391.81,390.54,387.78,383.14,380.73,374.37,366.36,360.37,360.17,357.53,358.68,361.92,363.60,367.17,368.58,372.95,370.96,362.43,372.55,375.88,374.67,370.80,370.72,368.99,370.71,369.98,371.29,377.35,376.33,373.44,375.07,372.08,368.85,366.71,364.57,362.12,366.05,362.65,L8
2018-02-11 22:13:14+00:00,314.26,292.67,282.07,283.38,307.95,328.95,327.99,322.34,328.57,332.93,346.09,361.56,373.67,377.22,375.43,374.87,374.24,370.42,366.95,364.36,364.59,365.93,363.49,365.45,365.63,367.79,367.51,369.39,372.04,368.94,367.32,371.92,375.11,377.93,381.08,385.25,383.55,382.75,390.86,388.69,389.33,384.49,380.93,375.03,366.62,361.34,361.39,358.97,359.52,362.29,365.05,366.39,368.42,375.62,374.93,364.33,372.47,374.55,373.81,370.94,370.50,368.70,370.37,369.48,370.88,375.51,375.60,373.09,374.84,373.03,370.31,368.04,365.49,362.44,365.32,362.54,L8
2018-03-06 22:19:14+00:00,314.26,291.69,280.57,282.04,307.38,329.04,328.91,323.79,329.12,333.18,345.64,359.16,372.55,376.88,375.08,374.88,374.24,370.69,367.26,365.62,364.50,364.75,362.87,363.48,363.70,365.51,365.80,368.51,371.45,369.58,367.83,372.74,375.16,377.51,380.55,384.82,383.69,382.87,390.02,387.10,387.74,384.43,381.21,375.29,367.64,363.01,363.46,361.11,361.26,364.12,366.17,367.71,369.50,375.07,374.41,366.51,373.00,375.14,374.36,371.25,371.36,369.38,370.71,369.88,371.14,375.54,375.32,373.02,375.62,373.83,370.81,368.49,367.24,363.27,366.35,362.95,L8
2018-03-07 22:15:06+00:00,314.26,291.69,278.23,281.01,306.62,329.50,328.41,323.21,328.14,332.09,343.51,359.16,372.55,376.88,375.08,374.88,373.72,370.46,367.92,365.55,364.82,363.28,361.70,362.88,362.88,365.51,365.80,368.51,371.45,370.13,368.11,372.99,375.31,377.51,380.32,383.99,383.06,382.87,390.02,387.10,387.74,384.43,380.39,374.73,368.08,363.84,364.18,361.70,361.23,364.06,365.13,367.71,369.50,375.07,374.41,366.51,372.54,375.03,374.02,370.95,371.23,368.82,369.97,369.37,371.14,375.54,375.32,373.02,374.84,373.31,371.10,367.72,366.02,361.94,364.49,360.42,L7
2018-03-15 22:13:22+00:00,313.71,289.15,277.40,280.69,304.48,328.67,328.59,322.96,327.72,332.07,342.89,358.03,371.51,376.64,373.46,373.63,372.78,369.02,366.48,362.59,362.68,361.27,361.40,362.02,361.89,364.71,364.77,367.08,370.66,369.79,367.73,372.48,374.28,376.38,379.17,383.13,382.49,382.82,388.56,385.18,385.51,382.20,379.26,374.14,367.72,364.00,364.29,362.22,361.40,364.11,365.18,367.24,368.33,372.14,371.99,366.06,371.53,373.70,372.92,370.23,370.37,368.01,368.63,368.04,369.42,373.49,374.44,372.80,374.05,372.67,369.98,367.23,365.67,360.03,362.85,359.23,L8
2018-03-23 22:14:29+00:00,313.71,289.15,277.40,280.69,304.48,328.67,328.59,322.96,327.72,332.07,342.89,358.03,371.51,376.64,373.46,373.63,372.78,369.02,366.48,362.59,362.68,361.27,361.40,362.02,361.89,364.71,364.77,367.08,370.66,369.79,367.73,372.48,374.28,376.38,379.57,382.54,380.87,381.86,385.92,385.18,385.51,382.20,379.26,374.14,367.63,363.44,363.98,362.22,361.40,362.79,363.44,364.76,368.33,372.14,371.99,366.06,371.53,373.70,372.92,370.23,370.37,368.01,368.63,368.04,369.42,373.49,374.44,372.80,374.05,372.67,369.98,367.78,366.29,361.30,363.96,360.53,L7
2018-05-26 22:13:51+00:00,317.66,292.31,277.40,280.69,304.48,328.67,328.59,322.37,326.71,331.75,342.03,356.14,369.39,374.39,369.99,369.25,372.78,369.02,366.48,362.59,362.68,360.69,360.49,360.83,361.52,363.95,363.66,367.08,368.05,369.79,367.73,372.48,374.28,376.38,378.52,381.57,380.23,381.47,385.44,383.89,384.38,380.85,379.26,374.14,367.63,363.44,363.98,361.78,361.09,361.84,362.45,364.18,366.81,371.39,369.30,366.06,371.53,373.70,372.92,370.23,368.83,366.82,367.83,367.17,368.65,371.28,372.59,371.18,371.28,372.67,369.98,367.78,366.29,361.30,362.22,360.53,L7
2018-06-18 22:19:13+00:00,314.82,289.15,272.67,287.28,308.76,331.44,326.18,319.92,322.69,327.80,336.48,349.04,364.41,368.87,365.91,364.50,370.77,364.78,360.69,357.96,359.43,355.94,356.91,357.54,357.57,358.55,360.71,362.47,364.25,368.72,367.45,373.23,372.03,373.75,377.27,379.83,378.79,378.98,381.17,379.93,380.49,377.94,377.62,373.97,367.49,361.98,362.91,359.78,358.14,358.58,357.60,357.98,361.58,364.51,363.94,359.22,371.09,371.92,372.31,369.48,368.75,367.82,367.36,367.12,369.34,369.30,370.39,370.51,370.32,374.23,371.51,368.14,366.02,362.20,363.06,360.75,L7
2018-06-19 22:12:45+00:00,326.14,289.15,282.85,295.11,316.01,335.86,325.84,318.17,320.42,326.09,335.62,348.94,363.62,368.04,364.71,362.91,367.70,362.04,359.12,357.15,357.79,355.35,357.44,359.05,358.56,359.75,361.99,365.24,367.87,372.44,371.28,373.95,371.94,373.63,378.45,380.51,379.51,379.21,380.67,379.92,380.49,377.94,376.70,373.86,368.39,362.99,363.56,360.61,358.59,359.21,357.96,358.05,361.91,365.35,364.70,360.62,370.60,371.88,371.42,369.57,369.44,367.98,367.71,367.93,370.09,371.12,371.50,371.04,370.91,374.37,371.71,368.35,365.81,362.35,363.08,361.55,L8
2018-06-27 22:13:16+00:00,329.19,288.08,283.88,296.64,317.40,336.40,325.79,317.67,320.10,325.60,333.95,348.62,361.23,365.61,361.16,360.44,365.84,358.74,357.57,356.40,356.20,354.14,358.23,358.19,358.71,360.96,360.66,364.33,368.21,372.83,371.22,372.94,370.20,371.25,377.48,379.79,379.45,378.75,379.42,377.73,378.39,376.56,375.51,373.02,369.02,366.18,365.67,365.17,361.70,361.80,361.22,361.39,365.38,365.35,364.70,367.65,369.50,368.71,368.13,368.80,368.43,367.79,366.61,366.79,369.09,369.97,370.22,370.13,369.61,373.34,369.75,367.78,364.15,361.71,357.06,360.49,L7
