dates,nzd0490-0000,nzd0490-0001,nzd0490-0002,nzd0490-0003,nzd0490-0004,nzd0490-0005,nzd0490-0006,nzd0490-0007,nzd0490-0008,nzd0490-0009,nzd0490-0010,nzd0490-0011,nzd0490-0012,nzd0490-0013,nzd0490-0014,nzd0490-0015,nzd0490-0016,nzd0490-0017,nzd0490-0018,nzd0490-0019,nzd0490-0020,nzd0490-0021,nzd0490-0022,nzd0490-0023,nzd0490-0024,nzd0490-0025,nzd0490-0026,nzd0490-0027,nzd0490-0028,nzd0490-0029,nzd0490-0030,nzd0490-0031,nzd0490-0032,nzd0490-0033,nzd0490-0034,nzd0490-0035,nzd0490-0036,nzd0490-0037,nzd0490-0038,nzd0490-0039,satname
2017-11-30 22:20:32+00:00,365.23,351.06,319.13,302.33,310.76,338.62,331.60,337.47,342.69,342.98,343.43,332.67,328.97,323.33,330.28,329.88,324.97,330.07,330.70,330.33,328.53,332.39,334.56,334.40,337.48,342.11,336.69,337.39,337.89,339.22,339.29,332.31,319.91,316.07,323.13,323.30,322.00,312.83,315.87,318.86,L8
2017-12-16 22:20:34+00:00,364.00,344.03,312.25,297.68,303.99,324.93,328.16,334.57,340.30,340.91,341.56,331.67,327.69,320.28,330.28,323.85,323.57,328.07,330.00,329.87,328.37,331.63,333.68,332.67,335.89,340.70,333.07,335.03,336.05,338.98,338.66,328.27,321.45,317.50,323.12,323.37,321.25,312.37,314.77,319.51,L8
2018-01-01 22:20:32+00:00,368.84,340.34,310.30,295.21,300.06,318.94,324.43,331.88,339.97,338.83,341.90,335.98,329.70,320.84,329.69,321.96,321.46,327.86,330.97,330.96,328.74,332.28,336.05,334.73,337.37,343.05,335.89,335.79,340.63,341.11,342.02,329.19,327.16,327.74,329.02,325.16,324.97,316.86,318.74,320.21,L8
2018-01-17 22:20:25+00:00,368.84,340.34,310.30,295.21,300.06,318.94,324.43,331.13,338.91,335.79,336.00,332.01,327.10,317.49,329.41,320.25,319.59,325.84,330.97,330.96,328.74,332.28,336.05,333.28,336.53,345.21,337.98,338.88,343.15,341.11,344.46,330.92,331.20,327.74,329.02,325.16,324.97,316.86,318.74,323.49,L8
2018-01-26 22:14:32+00:00,368.84,341.75,313.87,297.90,301.58,308.26,325.82,330.99,339.23,337.00,336.85,333.44,327.86,319.24,330.26,321.12,320.46,327.10,332.14,332.15,330.94,332.86,337.44,334.67,338.11,346.85,341.50,342.82,345.62,344.52,347.45,335.45,334.66,331.33,332.20,327.80,327.33,319.57,321.24,326.61,L8
2018-02-11 22:14:26+00:00,353.08,338.71,314.63,297.30,301.42,309.45,323.12,327.77,336.25,334.47,335.16,332.55,326.85,319.11,328.59,320.80,319.23,325.93,331.06,330.89,330.13,331.55,337.45,334.02,338.63,347.96,343.57,348.52,346.83,346.01,347.46,336.69,335.51,332.77,332.10,329.43,328.90,323.00,323.22,327.97,L8
2018-03-06 22:20:26+00:00,344.61,335.22,317.22,302.33,304.86,309.09,324.09,330.75,337.81,338.43,335.28,333.55,327.77,321.25,332.32,320.79,322.58,328.98,334.77,334.26,334.72,334.83,339.70,337.37,342.50,351.37,348.38,352.98,352.30,351.37,352.71,341.40,339.93,337.96,336.45,333.40,330.15,325.69,326.24,332.22,L8
2018-03-15 22:14:10+00:00,344.61,335.22,317.22,302.33,304.29,306.81,319.80,330.75,337.81,332.86,331.60,330.20,325.64,319.51,329.15,317.95,318.82,325.04,334.77,334.26,334.72,332.10,339.70,334.05,339.33,349.03,345.56,350.57,350.64,349.90,351.75,341.04,339.48,337.33,336.18,333.67,330.39,325.90,326.69,332.04,L8
2018-03-22 22:19:54+00:00,342.74,333.09,315.02,301.36,303.25,305.23,316.95,330.75,337.81,331.02,328.57,328.28,324.41,318.88,327.54,316.54,317.48,323.56,332.76,332.23,332.98,330.78,337.99,333.70,338.69,348.50,345.87,350.51,349.28,348.98,350.71,339.99,338.87,336.49,336.28,333.17,329.75,325.41,326.09,331.14,L8
2018-03-31 22:14:03+00:00,336.63,330.47,315.45,302.57,303.79,304.20,317.50,330.65,338.03,330.89,328.05,327.06,324.88,318.85,325.80,314.85,317.92,324.34,334.91,335.18,336.50,334.27,341.54,337.17,341.72,350.50,348.32,351.73,350.96,350.89,350.30,339.84,340.75,338.52,338.18,335.40,330.97,328.06,328.33,334.67,L8
2018-04-16 22:13:54+00:00,331.71,327.42,313.07,300.69,302.51,303.18,315.78,329.74,337.40,330.50,326.63,325.77,324.08,318.75,325.27,314.75,317.83,324.14,333.43,333.85,335.39,334.65,340.62,341.23,342.13,350.15,353.73,350.92,351.06,350.26,349.68,338.59,340.20,337.75,336.82,334.31,330.43,327.38,328.50,333.68,L8
2018-04-24 22:15:11+00:00,330.05,326.34,312.62,299.54,301.39,303.08,315.78,329.74,336.64,330.43,327.35,325.51,323.18,317.92,324.96,314.67,318.15,323.53,332.00,331.49,333.16,334.65,340.62,341.23,340.40,349.16,352.69,349.66,350.48,349.42,349.07,337.70,339.08,336.86,336.36,333.88,329.85,327.38,328.50,333.61,L7
2018-05-01 22:21:14+00:00,330.05,326.34,312.62,299.01,301.57,302.86,314.74,329.31,336.16,330.54,327.87,325.26,323.18,317.92,324.96,314.67,318.15,323.53,331.07,331.14,332.89,334.14,340.56,342.50,341.62,349.99,353.19,348.76,350.10,349.70,349.16,338.36,339.35,338.31,337.35,334.70,329.58,327.11,328.26,334.34,L7
2018-05-17 22:20:34+00:00,331.60,329.88,315.25,300.00,301.47,302.86,313.25,328.97,335.83,330.56,328.07,325.43,322.46,317.75,324.27,314.77,318.21,322.93,330.37,330.88,332.52,334.20,341.05,342.89,342.19,349.94,353.30,347.70,349.24,349.44,349.24,338.10,337.59,336.84,338.00,335.00,329.02,327.08,327.66,335.39,L7
2018-05-18 22:13:34+00:00,333.50,331.42,315.94,300.48,302.36,303.22,313.34,328.82,335.69,331.19,327.95,325.16,321.05,318.18,323.48,315.16,318.12,323.35,329.81,330.55,332.30,334.22,340.05,341.96,341.98,349.82,353.75,347.12,348.95,348.61,348.63,337.67,336.85,335.89,336.35,334.32,327.83,325.35,326.26,333.35,L8
2018-06-02 22:20:42+00:00,330.33,329.96,313.83,298.34,300.01,300.28,308.94,325.96,332.61,328.95,326.17,322.61,319.23,316.77,321.68,314.01,315.89,320.45,327.73,328.68,330.88,333.48,339.57,341.27,341.26,347.54,350.81,343.46,346.72,348.27,346.58,335.10,336.10,335.29,336.13,334.15,327.56,325.08,326.16,329.36,L7
2018-06-19 22:13:33+00:00,334.50,331.11,315.45,297.44,302.44,303.29,309.90,325.03,332.61,328.95,326.17,322.61,319.23,318.84,323.61,317.18,316.02,320.07,327.12,328.10,330.94,333.48,339.57,341.27,341.26,347.60,350.15,343.16,345.64,347.19,345.58,337.79,336.10,335.29,336.13,335.69,329.11,327.46,329.34,329.36,L8
2018-06-26 22:19:24+00:00,334.50,331.11,315.45,297.44,302.44,303.29,309.90,325.03,332.61,331.34,326.17,321.38,319.23,321.84,323.61,317.18,316.02,320.07,328.86,328.10,330.94,333.00,339.35,341.27,341.26,347.60,350.15,343.16,345.64,347.19,345.58,337.79,336.10,335.29,336.13,335.69,329.11,327.46,329.34,329.36,L8
2018-06-27 22:14:04+00:00,334.50,331.11,315.45,297.44,302.44,303.29,309.90,325.03,333.79,331.81,326.69,321.26,319.23,321.84,324.24,317.61,316.70,320.68,329.50,328.54,331.06,333.21,338.97,341.73,341.69,347.56,347.30,340.51,345.64,347.19,344.22,335.47,336.10,332.56,332.95,334.13,327.26,325.33,327.93,327.24,L7
2018-07-12 22:19:32+00:00,335.38,332.56,313.26,297.04,302.99,304.33,310.44,326.08,333.49,332.78,326.41,319.50,317.72,321.44,324.45,318.08,317.47,321.49,329.22,329.15,331.78,333.52,337.64,340.17,339.92,346.05,345.63,339.34,344.14,345.46,343.99,333.71,334.21,329.97,331.71,332.67,325.70,322.59,325.45,325.73,L8
2018-07-13 22:13:45+00:00,335.38,332.56,313.26,297.04,302.99,304.33,310.44,326.08,333.49,332.78,326.41,319.50,317.72,321.44,324.45,318.08,317.47,321.49,329.22,329.15,331.78,333.52,337.64,340.17,339.92,346.05,345.39,339.34,344.14,345.46,343.76,333.08,333.23,329.03,330.63,332.66,325.25,320.89,324.66,325.25,L7
2018-07-21 22:13:49+00:00,337.24,333.91,313.78,297.13,302.98,304.68,311.42,326.17,334.35,333.17,328.49,320.42,319.33,323.49,325.05,318.48,318.24,322.14,329.56,329.50,332.02,332.90,337.47,339.95,338.87,345.09,344.67,338.91,343.10,344.61,343.35,332.61,331.76,327.50,329.09,332.24,325.09,319.88,323.98,325.61,L8
2018-07-28 22:20:03+00:00,337.24,332.55,311.51,295.41,302.07,303.02,309.47,325.79,333.75,330.72,328.10,321.02,318.12,322.60,324.31,317.92,317.60,320.99,328.64,328.49,330.64,332.47,336.34,339.24,337.90,343.99,342.89,336.54,341.58,342.63,341.88,330.15,329.50,325.27,326.98,330.75,323.10,317.87,322.13,325.18,L8
2018-07-29 22:13:28+00:00,337.18,332.63,312.38,296.46,302.99,304.01,310.27,325.79,333.75,330.72,329.34,321.64,318.80,322.32,324.48,318.61,318.72,323.01,329.36,329.95,331.29,334.09,337.32,339.24,337.90,343.99,342.92,336.62,341.67,343.06,342.38,330.54,329.02,326.27,327.22,331.05,322.30,317.10,322.37,325.18,L7
2018-08-13 22:19:48+00:00,338.62,333.74,311.62,295.95,302.39,303.16,309.82,325.08,334.06,328.97,327.36,319.20,315.25,321.77,324.39,318.16,318.46,322.67,329.10,331.35,330.59,333.78,336.83,338.96,337.03,341.92,339.92,334.91,338.12,338.72,341.71,327.83,326.15,324.82,325.54,328.17,320.30,313.31,321.61,324.31,L8
2018-08-14 22:13:11+00:00,338.62,333.60,311.41,296.26,302.55,303.60,310.12,325.18,333.67,329.34,327.63,319.40,315.62,321.77,324.39,318.16,319.21,323.62,329.64,331.70,330.83,334.00,336.61,339.70,338.67,343.15,341.12,335.09,337.80,338.19,341.71,327.83,327.27,326.00,326.85,328.98,320.10,312.93,320.96,324.03,L7
2018-08-29 22:19:55+00:00,340.82,335.75,312.57,296.53,303.33,304.50,311.03,326.01,333.84,329.92,328.28,320.23,317.50,322.38,325.42,319.05,319.78,324.97,330.92,332.32,331.84,335.25,337.67,340.99,339.95,344.21,342.21,336.06,338.84,339.13,342.91,329.04,328.37,327.54,328.32,329.89,321.19,314.16,321.66,323.33,L8
2018-09-07 22:14:12+00:00,344.62,338.69,313.45,295.52,302.83,303.95,311.54,325.59,334.27,329.83,328.75,320.24,317.57,322.10,326.02,319.30,320.53,325.44,330.99,332.03,331.64,335.22,337.30,340.94,339.31,343.95,341.54,336.52,338.65,338.04,342.36,327.40,327.05,326.06,327.15,328.81,321.10,313.27,320.65,320.91,L8
2018-09-14 22:20:24+00:00,345.02,338.28,314.45,295.67,302.99,304.91,313.43,324.70,333.75,331.40,330.72,321.82,319.37,324.15,327.69,321.18,323.08,327.84,331.17,332.01,331.60,337.49,337.74,344.66,341.46,344.81,343.15,338.07,339.61,338.71,342.62,327.82,328.45,327.14,328.11,329.10,321.22,313.05,320.84,319.86,L8
2018-09-15 22:12:30+00:00,345.11,338.28,314.45,295.67,302.16,304.63,313.13,323.36,332.52,330.78,330.57,322.16,319.83,323.94,327.22,320.85,323.08,327.84,331.17,331.26,331.23,336.58,337.29,343.48,340.51,343.97,342.66,337.45,339.36,338.07,342.03,327.78,328.45,327.14,328.11,329.12,321.75,313.47,320.89,319.49,L7
2018-09-30 22:20:07+00:00,346.02,340.96,316.94,296.93,303.05,306.10,314.09,323.56,333.04,331.90,331.33,322.55,320.54,325.42,328.50,322.70,324.98,329.77,332.23,332.22,332.07,337.60,337.54,343.34,340.15,342.94,342.02,336.67,339.33,339.19,343.19,328.95,329.36,328.13,328.10,329.52,321.64,313.07,320.98,318.80,L8
2018-10-16 22:20:38+00:00,349.26,344.41,319.24,298.02,304.15,307.11,315.19,323.58,333.04,332.19,332.45,323.09,320.86,326.01,329.11,323.39,325.65,330.45,333.05,332.87,332.51,337.53,337.93,342.78,339.73,342.76,341.62,336.10,338.48,338.85,343.18,329.24,328.91,327.97,328.52,330.03,321.48,312.59,320.26,318.46,L8
2018-10-17 22:11:44+00:00,351.00,344.96,319.74,298.27,303.96,308.02,316.65,324.40,332.84,331.92,332.45,323.09,320.53,325.73,329.31,323.65,326.06,330.69,332.89,332.25,332.06,335.83,336.58,340.62,338.50,342.19,341.62,336.10,338.43,338.58,342.97,329.50,329.28,328.09,328.59,329.95,321.72,312.91,320.31,318.95,L7
2018-11-01 22:20:42+00:00,353.58,347.54,320.80,299.66,305.33,309.25,317.67,324.27,333.11,332.07,332.15,323.17,321.05,327.10,329.88,324.41,326.45,331.90,334.46,333.59,332.49,334.36,335.39,337.91,338.10,341.15,340.54,335.98,338.14,338.41,342.49,329.89,329.27,328.30,327.98,329.79,321.84,312.89,320.06,317.23,L8
2018-11-09 22:17:01+00:00,353.15,347.88,320.80,299.66,305.33,309.25,317.67,324.27,333.11,332.36,332.27,322.59,320.70,325.79,328.58,323.93,325.36,331.90,334.46,333.59,332.49,334.36,335.39,337.91,337.99,341.40,341.20,336.40,338.62,338.13,342.21,329.88,328.85,328.30,327.98,329.79,321.84,312.89,320.06,317.23,L7
2018-11-10 22:14:32+00:00,353.55,349.26,320.72,299.75,305.34,309.23,318.49,325.16,333.64,332.91,332.78,322.07,320.93,325.82,328.69,324.28,325.77,332.63,334.88,333.97,332.76,334.90,335.60,338.39,338.39,342.30,342.22,337.41,339.68,339.37,343.24,331.21,330.26,329.39,328.97,330.47,322.94,314.34,321.22,318.30,L8
2018-11-17 22:20:19+00:00,353.60,347.68,320.01,299.21,304.64,309.38,318.89,324.94,333.40,332.66,332.68,321.65,322.06,326.13,330.16,324.65,326.35,333.08,335.70,334.44,332.97,334.93,335.92,338.80,337.72,341.33,343.43,337.30,339.20,339.09,343.22,330.97,331.36,330.84,329.67,330.78,323.56,314.87,321.96,318.79,L8
2018-11-18 22:11:01+00:00,353.60,347.68,320.01,299.21,304.64,309.38,318.89,324.94,333.40,332.66,332.68,321.65,321.39,325.32,329.75,324.30,326.57,333.18,335.48,334.03,332.51,334.04,335.10,337.63,337.72,341.33,343.95,338.54,340.08,340.28,343.89,332.46,332.29,331.50,330.76,331.34,324.07,314.87,321.96,318.79,L7
2018-12-27 22:15:44+00:00,352.06,347.57,319.24,299.46,303.77,309.03,318.93,325.06,331.22,329.26,332.30,323.33,319.99,320.67,326.47,323.78,326.60,334.58,334.91,334.58,331.96,334.39,334.93,336.46,337.16,341.27,347.42,342.83,341.47,341.08,346.76,335.20,332.04,333.18,332.96,331.94,324.73,315.64,322.59,322.37,L7
2019-01-21 22:09:10+00:00,352.63,343.77,317.32,298.48,302.66,306.84,317.70,322.69,328.51,326.69,331.22,324.05,319.69,319.60,325.98,323.63,325.56,334.12,334.45,333.40,330.87,334.06,334.50,336.28,338.75,343.04,350.01,344.62,343.22,342.74,348.23,338.33,335.16,337.95,336.05,332.57,326.41,319.70,325.97,322.84,L7
2019-01-28 22:14:43+00:00,354.47,344.08,316.40,296.50,301.40,305.83,317.54,322.69,328.51,328.85,328.66,320.47,318.67,319.98,326.23,323.48,324.95,332.63,333.72,332.23,330.12,332.10,333.27,336.28,338.75,341.72,348.94,344.95,343.48,342.85,347.89,338.09,335.86,336.51,335.80,332.37,327.53,320.79,326.05,320.61,L7
2019-02-05 22:20:33+00:00,355.07,346.36,316.77,297.10,302.78,306.78,317.86,323.93,328.51,328.85,328.66,320.47,318.67,319.98,326.23,323.48,325.71,332.82,334.66,332.69,330.91,332.68,333.18,336.54,338.78,342.66,349.18,345.11,343.85,343.06,347.34,338.09,335.86,336.51,335.80,332.37,327.53,320.79,326.05,320.61,L8
2019-02-14 22:14:21+00:00,355.25,347.98,317.74,296.39,300.77,305.56,316.07,322.43,326.39,330.04,331.17,323.56,320.97,319.71,325.02,322.67,324.70,332.42,333.57,330.32,330.04,331.78,332.49,333.93,336.24,342.41,350.12,345.16,346.60,345.62,346.77,340.61,338.44,336.94,336.18,333.36,329.65,325.02,326.31,320.09,L8
2019-02-21 22:20:30+00:00,355.25,348.71,319.01,296.34,300.81,304.31,315.23,321.80,327.21,330.03,330.98,322.98,320.86,319.54,324.57,321.81,323.91,331.40,333.01,330.38,329.92,332.15,332.78,334.93,337.27,343.43,349.99,344.76,346.69,345.34,346.36,340.25,338.71,337.25,336.26,333.87,329.63,325.61,326.64,320.97,L8
2019-02-22 22:08:12+00:00,354.06,348.25,319.45,295.91,300.08,303.35,313.60,321.34,326.71,330.03,330.98,322.48,320.87,319.42,324.32,321.26,323.40,330.30,332.17,330.08,329.44,331.57,332.37,334.95,337.27,343.43,349.99,343.75,346.40,345.04,345.70,340.05,338.50,337.17,335.88,333.70,328.88,325.18,325.84,320.61,L7
2019-03-01 22:14:09+00:00,353.76,347.64,320.95,296.51,298.85,302.19,312.76,320.04,325.70,328.94,329.85,322.16,319.38,319.00,323.86,321.37,323.13,328.63,330.70,329.24,328.24,329.90,330.98,333.20,335.45,342.06,348.92,343.22,345.65,344.54,344.78,339.51,338.36,335.86,334.68,332.88,328.21,324.63,325.39,321.32,L7
2019-03-02 22:14:17+00:00,353.96,347.96,323.15,298.08,299.34,302.26,313.75,321.32,327.23,330.52,330.85,323.14,320.08,319.76,324.86,322.52,323.92,328.82,331.15,329.69,328.75,330.82,331.87,334.07,336.72,343.29,349.55,343.98,346.27,345.29,345.46,340.52,339.11,336.79,335.32,333.64,328.38,325.24,326.42,322.85,L8
2019-03-10 22:07:41+00:00,353.75,348.53,324.75,299.24,299.78,302.63,314.67,322.98,327.85,331.76,331.05,323.07,319.76,319.77,324.26,322.37,323.34,329.16,331.53,330.28,328.87,330.95,331.95,333.59,336.74,343.39,350.29,343.34,346.09,345.63,345.34,340.52,339.52,337.54,335.89,334.50,328.83,326.08,327.31,324.74,L7
2019-04-02 22:13:06+00:00,354.58,350.07,324.80,299.95,301.01,303.36,314.82,325.63,329.52,333.78,332.33,322.46,318.35,318.77,324.18,322.70,322.95,329.54,331.87,331.36,329.42,331.15,330.97,332.61,337.35,345.43,351.53,343.52,346.17,345.11,344.69,339.30,337.05,335.93,334.54,334.08,327.59,325.56,326.58,326.72,L7
2019-04-18 22:12:32+00:00,358.63,350.15,324.77,299.84,300.95,301.80,312.59,324.65,330.18,333.98,333.26,324.60,319.50,320.07,325.59,322.69,322.38,329.25,331.94,332.00,329.67,332.57,332.18,335.35,341.00,347.14,351.73,343.88,347.09,346.22,345.95,340.53,337.60,336.42,334.93,334.56,327.79,326.46,327.27,328.49,L7
2019-04-26 22:20:11+00:00,358.63,350.15,324.77,299.84,300.95,301.80,312.59,324.65,330.18,333.98,333.26,324.60,319.50,320.07,325.59,322.69,322.38,329.25,331.94,332.00,329.67,332.57,336.91,335.35,341.00,347.14,351.73,343.88,347.09,346.22,345.95,340.53,337.60,336.42,334.93,334.56,327.79,326.46,327.27,328.49,L8
2019-06-13 22:20:12+00:00,359.80,348.71,325.21,299.76,300.46,301.00,310.45,323.17,328.78,332.23,332.21,327.12,320.08,321.01,326.77,322.85,321.88,327.76,331.43,332.46,330.71,335.02,340.57,339.14,344.27,347.97,347.75,341.85,346.24,345.89,345.55,339.65,338.16,335.88,334.40,334.28,326.21,326.82,327.63,324.99,L8
2019-06-22 22:14:28+00:00,362.23,351.27,327.85,302.66,303.84,304.65,315.43,327.13,332.67,335.96,334.54,328.29,321.40,322.33,328.03,324.25,323.31,329.01,332.62,334.00,332.15,336.18,341.29,340.18,344.11,346.78,347.81,340.14,344.40,345.62,345.17,339.65,334.79,332.90,333.46,333.66,325.20,324.54,325.43,325.58,L8
2019-06-29 22:20:17+00:00,364.61,352.10,329.22,303.51,304.59,305.30,315.43,327.13,332.67,335.96,334.54,328.29,323.12,324.45,330.00,324.82,323.96,329.31,333.00,334.50,330.48,334.53,338.77,337.92,340.69,343.63,344.33,338.69,342.56,345.41,342.92,336.79,332.95,331.46,330.81,331.78,324.63,321.85,322.21,323.32,L8
2019-07-15 22:20:20+00:00,364.61,352.10,329.22,303.51,304.59,305.30,315.43,327.13,332.67,335.96,330.84,328.29,322.08,322.81,327.55,321.63,323.96,329.31,333.00,334.50,330.48,334.53,338.77,335.15,338.19,340.92,341.07,335.51,339.23,345.41,339.80,332.96,330.28,328.52,327.67,328.53,322.76,320.09,319.90,321.11,L8
2019-07-16 22:03:00+00:00,365.24,353.13,329.77,304.96,306.66,306.86,317.46,329.43,334.25,335.96,330.84,326.99,321.52,322.33,326.71,321.27,323.04,328.90,333.21,334.13,329.72,333.80,338.14,335.45,337.26,340.92,341.07,335.51,337.29,345.41,337.78,330.02,327.66,325.67,326.44,328.15,320.64,318.63,319.75,320.82,L7
2019-07-23 22:08:31+00:00,365.24,355.99,333.22,306.55,307.27,308.30,318.64,330.72,335.02,337.31,331.11,327.23,322.12,323.09,326.71,321.27,323.73,329.32,333.68,334.06,329.66,333.66,338.64,335.12,336.85,335.99,340.80,335.58,336.83,345.69,337.78,330.02,327.67,325.44,326.64,328.44,320.20,317.29,318.85,320.26,L7
2019-07-31 22:20:26+00:00,366.57,357.76,335.17,307.66,308.85,307.86,318.64,330.72,335.02,342.82,331.69,327.89,322.98,323.09,326.45,320.73,323.45,329.01,333.97,334.06,329.13,333.66,338.64,337.47,336.85,337.00,342.03,336.66,336.01,345.27,337.10,329.71,327.27,325.75,326.59,328.44,320.20,317.29,318.85,320.26,L8
2019-08-08 22:07:52+00:00,368.09,356.62,336.84,308.17,308.15,307.03,318.38,328.80,335.32,341.87,331.43,327.39,323.05,323.18,326.37,320.73,322.27,328.37,332.74,333.60,328.08,333.12,338.45,336.80,335.72,335.19,340.89,335.30,335.06,344.12,336.12,328.96,327.27,325.75,326.59,328.44,320.20,317.29,319.06,321.19,L7
2019-08-17 22:01:42+00:00,369.46,357.36,336.72,309.21,311.10,308.57,320.72,331.17,337.58,342.16,330.74,328.27,324.27,323.68,327.36,321.41,322.95,328.56,334.65,334.05,328.78,333.97,339.71,338.59,337.04,336.36,342.60,336.16,336.45,345.01,335.97,327.95,325.99,324.93,326.06,327.60,319.11,316.83,319.49,320.08,L7
2019-08-24 22:07:35+00:00,373.53,359.54,339.21,313.14,311.75,310.59,323.44,332.28,337.51,341.72,330.22,329.92,323.72,324.90,328.89,323.67,325.40,331.40,337.77,334.59,328.22,332.77,340.54,337.11,334.16,334.03,341.10,337.76,335.31,346.09,335.53,325.77,323.13,321.56,324.24,325.60,318.06,314.06,317.79,318.59,L7
2019-09-01 22:20:59+00:00,373.67,360.08,333.12,310.68,310.73,309.69,319.89,329.51,334.58,340.22,329.43,327.30,321.49,324.00,326.72,318.49,321.47,332.53,337.73,333.33,326.58,330.65,338.07,335.00,330.95,330.68,338.20,333.68,331.92,339.53,330.14,317.07,315.69,314.26,318.16,322.14,315.40,311.96,314.54,315.61,L8
2019-09-02 22:01:01+00:00,371.23,358.62,332.22,309.40,309.57,309.13,319.18,328.50,333.50,340.22,329.43,327.30,320.10,324.16,326.69,320.21,323.29,333.86,338.42,333.71,327.61,330.87,336.54,334.73,330.57,330.68,338.20,333.68,333.02,339.60,330.77,317.54,315.83,314.98,318.32,322.28,315.67,311.97,314.82,314.82,L7
2019-09-09 22:06:30+00:00,371.34,358.58,329.98,307.85,309.52,310.23,319.39,327.48,333.61,341.07,328.73,327.34,319.82,324.37,327.91,322.33,326.13,334.95,339.20,334.18,328.12,330.10,335.84,333.90,328.50,328.26,335.26,331.75,331.05,338.01,330.77,317.57,311.99,310.19,315.16,318.33,313.36,309.12,311.82,312.78,L7
2019-09-10 22:14:51+00:00,370.15,357.91,329.49,307.07,308.65,310.60,318.40,326.64,332.37,340.34,329.52,327.26,319.67,325.14,328.13,322.63,326.75,334.82,338.86,334.54,328.44,330.30,335.90,333.86,328.52,328.57,336.25,331.62,332.41,337.92,330.96,317.56,311.96,310.03,314.99,318.12,313.47,309.35,311.86,312.56,L8
2019-09-17 22:20:41+00:00,366.75,353.97,326.46,304.86,307.33,309.50,317.74,324.83,331.11,338.18,329.61,324.93,318.79,324.78,327.55,321.61,325.60,332.86,337.36,333.69,327.26,329.54,334.40,333.28,327.91,328.21,334.86,330.70,331.92,336.72,330.06,317.04,310.97,309.33,314.18,317.32,313.08,309.45,311.38,311.99,L8
2019-09-25 22:06:11+00:00,366.75,353.97,326.46,304.86,306.04,308.97,317.19,324.83,331.11,337.70,329.90,324.80,318.62,324.78,327.55,321.61,325.60,332.86,337.36,333.69,327.26,327.29,333.57,332.44,327.28,327.90,333.85,329.90,331.02,336.72,330.06,317.04,310.97,309.33,314.18,317.32,312.88,309.25,310.76,311.55,L7
2019-09-26 22:14:56+00:00,366.13,353.15,326.39,303.95,305.51,309.14,318.05,325.49,331.35,338.04,330.27,325.30,319.33,325.18,328.14,322.50,326.55,333.75,337.23,333.63,328.20,327.85,333.39,332.04,327.65,329.02,334.99,331.04,331.95,336.72,330.06,317.04,310.97,311.23,315.30,318.10,313.06,309.78,311.11,311.93,L8
2019-10-03 22:20:45+00:00,366.92,353.13,327.09,304.09,305.95,310.15,318.63,326.67,331.98,338.22,330.96,326.23,319.95,325.90,328.71,323.34,328.43,334.21,337.51,334.14,328.43,327.68,333.06,331.61,328.08,330.07,335.73,332.13,332.69,336.24,329.63,317.13,311.02,310.08,314.30,316.84,312.77,309.37,311.51,311.85,L8
2019-10-19 22:21:11+00:00,360.08,351.84,325.37,303.16,304.89,309.83,317.67,326.04,331.00,338.73,328.86,324.59,318.76,323.91,325.55,321.91,327.07,333.10,335.91,333.25,328.20,327.13,332.36,329.53,325.65,327.66,333.31,331.29,330.76,332.77,326.18,314.29,307.89,309.43,313.01,316.10,312.80,309.53,310.82,309.32,L8
2019-10-27 22:04:50+00:00,358.70,351.44,323.92,302.55,305.27,310.08,317.97,326.21,331.00,338.73,328.86,324.59,318.76,323.91,325.36,321.93,326.80,333.69,336.41,333.94,329.07,328.71,330.13,329.53,325.65,327.66,333.31,331.29,330.76,332.77,327.01,315.95,309.54,310.85,313.91,317.09,313.25,310.79,311.83,309.94,L7
2019-11-29 22:14:55+00:00,359.65,352.68,323.64,301.90,305.10,309.92,318.53,326.69,331.27,339.07,330.21,326.11,319.95,324.62,325.93,322.50,327.13,334.13,337.30,334.74,329.87,329.89,331.10,330.83,327.23,329.71,334.83,332.13,331.97,334.25,328.50,317.76,311.55,312.54,315.12,317.93,314.17,311.77,313.00,310.80,L8
2019-12-30 22:01:44+00:00,356.19,350.02,320.87,299.39,303.15,308.08,316.26,324.67,329.07,337.76,329.41,325.03,319.03,322.99,324.46,321.29,326.04,333.41,336.60,333.81,330.37,329.50,331.31,330.76,327.36,331.27,336.45,334.04,333.66,333.57,328.31,318.70,313.28,313.52,315.39,317.78,314.10,312.75,313.88,311.91,L7
2020-01-07 22:20:35+00:00,357.04,351.68,322.39,300.11,303.40,308.38,317.42,325.29,329.87,338.42,330.93,325.43,319.84,323.80,325.42,321.63,326.38,333.40,336.39,333.95,330.77,329.88,331.36,330.99,327.83,332.71,337.69,334.95,334.45,334.08,329.51,318.73,314.57,314.61,316.38,318.58,314.42,312.83,313.47,311.74,L8
2020-01-23 22:20:55+00:00,355.47,350.93,321.69,299.22,302.43,308.00,316.87,324.25,328.96,338.20,333.33,326.51,321.19,326.32,326.85,324.25,327.01,333.54,335.75,334.66,331.74,330.51,331.86,332.95,330.48,338.53,341.47,338.15,339.24,335.24,333.44,323.29,319.33,319.55,319.43,320.41,315.75,313.95,313.55,312.11,L8
