dates,nzd0094-0000,nzd0094-0001,nzd0094-0002,nzd0094-0003,nzd0094-0004,nzd0094-0005,nzd0094-0006,nzd0094-0007,nzd0094-0008,nzd0094-0009,nzd0094-0010,nzd0094-0011,nzd0094-0012,nzd0094-0013,nzd0094-0014,nzd0094-0015,nzd0094-0016,nzd0094-0017,nzd0094-0018,nzd0094-0019,nzd0094-0020,nzd0094-0021,nzd0094-0022,nzd0094-0023,nzd0094-0024,nzd0094-0025,nzd0094-0026,nzd0094-0027,satname
2014-05-23 22:11:18+00:00,354.95,370.18,370.53,336.47,343.19,347.41,350.02,349.52,353.41,358.29,366.33,375.16,383.37,378.02,377.99,377.67,377.70,380.97,384.04,388.93,388.65,386.62,384.04,375.44,385.85,364.59,363.14,363.57,L8
2014-05-31 22:09:12+00:00,361.81,377.59,379.24,342.00,344.09,347.13,349.79,350.02,353.73,358.17,366.33,375.16,383.56,378.31,377.78,377.59,377.40,380.34,384.23,389.01,388.45,386.45,384.04,375.44,385.39,365.36,363.77,364.17,L7
2014-06-16 22:09:12+00:00,368.52,386.05,386.12,344.18,344.25,346.04,348.06,348.82,352.85,355.61,362.79,372.69,380.41,375.08,374.71,373.89,373.36,376.78,380.67,386.84,386.62,384.77,383.22,373.87,381.31,364.47,363.63,363.17,L7
2014-07-02 22:09:19+00:00,369.09,385.52,388.32,345.25,343.67,346.04,348.06,349.18,353.74,356.49,363.68,373.91,381.17,375.51,374.63,374.26,373.79,377.77,380.67,386.84,387.36,385.46,384.06,374.68,382.04,364.64,363.59,364.31,L7
2014-10-14 22:12:02+00:00,375.76,395.45,400.77,353.15,350.11,350.23,351.64,351.10,354.60,358.02,363.90,374.40,382.13,377.47,376.52,374.79,375.40,379.62,383.62,386.89,389.83,388.96,387.81,378.02,384.57,368.14,364.82,368.93,L8
2014-10-30 22:11:58+00:00,381.67,395.45,404.33,359.99,353.17,351.62,352.49,353.00,355.55,359.26,365.44,375.13,383.26,378.70,378.84,375.31,376.13,381.11,385.15,386.69,389.83,388.96,387.81,378.02,384.57,368.14,364.82,368.93,L8
2014-12-01 22:12:00+00:00,387.28,402.77,409.38,368.60,353.09,348.18,344.95,351.29,354.05,360.98,367.55,379.58,385.72,381.25,378.55,375.51,378.79,386.42,389.41,384.05,392.30,386.71,386.42,377.39,387.63,370.28,367.60,371.99,L8
2014-12-09 22:10:12+00:00,395.21,402.77,409.38,368.60,353.09,351.07,348.60,353.51,356.83,361.68,368.77,380.04,386.91,382.16,379.85,377.38,378.79,386.42,389.61,385.74,392.37,387.26,386.65,377.94,388.25,370.86,368.36,372.06,L7
2015-01-26 22:10:26+00:00,403.14,394.13,404.54,374.30,355.81,350.87,347.49,350.73,353.42,359.82,367.79,377.32,385.54,385.69,383.26,376.60,378.53,385.50,388.47,384.36,388.81,384.35,384.25,378.45,386.81,375.09,372.50,375.14,L7
2015-02-27 22:10:40+00:00,403.14,394.13,400.01,374.86,357.26,350.36,347.74,351.58,354.67,360.83,368.26,376.39,385.54,385.69,382.12,377.33,378.08,384.26,387.30,384.50,388.39,385.60,384.71,379.08,386.54,375.09,372.50,374.27,L7
2015-03-31 22:10:52+00:00,408.86,394.13,392.62,372.85,358.96,351.23,348.34,351.04,355.12,361.20,368.28,375.71,385.25,382.97,382.12,377.33,378.14,383.30,386.38,385.07,388.22,385.57,383.58,378.49,386.05,373.65,372.09,374.27,L7
2015-04-24 22:11:08+00:00,402.07,387.69,389.44,371.99,358.74,350.71,347.61,349.55,353.99,360.14,368.06,375.44,384.37,382.05,379.24,376.87,376.37,382.19,384.28,385.16,387.60,386.24,382.55,379.07,384.93,372.82,370.83,373.68,L8
2015-05-02 22:11:08+00:00,384.09,373.93,382.90,368.26,358.50,350.46,346.85,348.22,352.59,358.94,366.89,374.78,383.84,380.89,377.19,375.84,375.26,381.00,383.97,385.69,387.90,385.75,382.66,379.02,385.20,371.48,369.69,373.70,L7
2015-05-10 22:10:52+00:00,379.26,375.71,382.92,367.31,357.48,349.88,346.29,347.73,352.66,357.75,366.46,374.31,383.50,380.10,376.38,375.12,375.38,380.74,384.02,386.34,387.71,385.96,383.32,379.23,384.57,371.36,368.79,373.60,L8
