,dates,per0156-0000,per0156-0001,per0156-0002,per0156-0003,per0156-0004,per0156-0005,per0156-0006,per0156-0007,per0156-0008,per0156-0009,per0156-0010,per0156-0011,per0156-0012,per0156-0013,per0156-0014,per0156-0015,per0156-0016,per0156-0017,per0156-0018,per0156-0019,per0156-0020,per0156-0021,per0156-0022,per0156-0023,per0156-0024,per0156-0025,per0156-0026,per0156-0027,per0156-0028,per0156-0029,per0156-0030,per0156-0031,per0156-0032,per0156-0033,per0156-0034,per0156-0035,per0156-0036,per0156-0037,per0156-0038,per0156-0039,per0156-0040,per0156-0041,per0156-0042,per0156-0043,per0156-0044,per0156-0045,per0156-0046,per0156-0047,per0156-0048,per0156-0049,per0156-0050,per0156-0051,per0156-0052,per0156-0053,per0156-0054,per0156-0055,per0156-0056,per0156-0057,per0156-0058,per0156-0059,per0156-0060,per0156-0061,per0156-0062,per0156-0063,per0156-0064,per0156-0065,per0156-0066,per0156-0067,per0156-0068,per0156-0069,per0156-0070,per0156-0071,per0156-0072,per0156-0073,per0156-0074,per0156-0075,per0156-0076,per0156-0077,per0156-0078,per0156-0079,per0156-0080,per0156-0081,per0156-0082,per0156-0083,per0156-0084,per0156-0085,per0156-0086,per0156-0087,per0156-0088,per0156-0089,per0156-0090,per0156-0091,per0156-0092,per0156-0093,per0156-0094,per0156-0095,per0156-0096,per0156-0097,per0156-0098,per0156-0099,per0156-0100,per0156-0101,per0156-0102,per0156-0103,per0156-0104,per0156-0105,per0156-0106,per0156-0107,per0156-0108,per0156-0109
87,1994-03-24 14:31:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.08895872800613,204.95282633926212,173.3196705609238,,161.26345947896823,174.93927678003158,184.3032708272661,,,162.56689825706854,189.4536715858966,195.32199185890178,191.81950728035667,197.33906885385318,194.12527561788556,187.08268893614516,180.3393696699836,178.9089176795462,186.67422849661153,193.8897937410937,184.49244733346572,197.88586587277766,194.3520121274156,194.1540174969947,192.1278347732518,194.6071786015755,193.36515965562504,193.57532107045975,193.12729513733063,192.37839796173614,195.8169189498913,192.35822283633306,191.51395464347235,188.93334435884972,193.09248957765624,186.7316877817982,195.01616617677055,195.39758072257936,198.26577374185655,194.31664889107634,192.61578294880874,194.6100629128267,198.2518335379728,201.2010922897517,199.09119552087972,202.20701898032823,198.3382657745049,200.95443790047275,199.319080721979,200.99016125752885,196.4363163828888,200.202791317075,198.23492009973987,188.9541830703431,193.59022824874566,194.71697903538652,196.77411419971918,196.6163305712814,200.66310803695586,201.420938816396,199.96634551253297,195.00682894274283,196.43086193515845,189.6165286017851,186.58203379086018,177.7555820016475,169.16227513424136,153.11043632547745
88,1994-04-25 14:30:50+00:00,,,,,,,,,150.9775148357662,170.14186356194134,,,,,,,,,,168.41321540753157,171.98992211495738,,,,,,148.15791489793924,,140.45860578640693,,,,155.16826263313823,140.45671419046627,,182.22789291423783,118.16167078105775,,,,,,,,,,,,,,,127.9680280594004,,,,,,,,,,,,,,,,,,,,,,,,141.2971074945365,141.49834986549382,,149.40546569702727,,,,,140.80428228612737,,,,,,,,,,,,,,,,157.0437381562104,,144.8688823630929,158.84449185145826,162.43347566006165,163.23249007768896,175.24988860823282,,,136.5461928320909,
89,1994-05-27 14:30:15+00:00,128.71796642656247,128.06833621226983,123.78831196113426,133.10043047753047,140.85021836012467,145.14303313472647,156.07714699583713,162.35097750893837,167.7883145101336,175.55676434986398,181.8069788232977,183.8769830225906,188.08044807758807,182.04708247920863,190.69656158359908,196.24102017275462,192.2898566440321,198.48106753439777,196.64743466392355,205.01569960739693,205.65403170002102,204.14399263699406,206.74431977086448,195.52851487391575,198.99249287104283,192.95155717134378,184.16984272423994,183.44132517693984,178.46388848933543,184.92366131706297,173.61443055528133,164.19254287118073,160.03489467717128,160.36269730123016,152.00555192942966,146.36672245602756,144.98008407059223,149.44587665661132,149.5859185975171,158.28423317835606,171.78555203755093,171.51213302238514,176.38641137345869,,181.38593266110593,197.72434754541567,194.87539654983775,206.26497569289398,196.77487887676762,188.84519668846158,180.5948823715224,,182.13280499736265,180.18441526207963,175.49789043687275,181.92514071657155,190.6903660951288,196.85444918434564,195.3128210773159,193.76977405967799,194.25840398762148,189.13647452645225,207.7492121346885,191.096275495954,179.02732171600564,203.99209479483278,195.22163697505073,206.4384352532342,188.01341807822794,175.40162367641696,184.52573529604595,183.28325444005677,187.98470949749628,186.69445016297206,182.46239468589425,184.5828192213342,186.8152213054578,192.0996209086742,191.79644003603693,194.58099513553358,189.7332834405775,189.19363293853846,192.10678636252695,191.26815762536162,191.05190589370264,192.9495416440472,196.45670178852822,189.2958215177253,192.66295152763976,191.79792698774716,190.31474202576803,189.4344986341781,193.95720799081482,188.09013261340706,185.4029955942216,189.85146763979276,191.43712664441753,198.24391476133295,194.72921120758934,197.48047559841376,,188.97011803670895,188.27777441901893,191.0889900323733,188.09429459708954,184.98874662480344,182.9546293263851,170.57566286822606,159.17077836284477,172.30423872418237
90,1994-06-28 14:29:33+00:00,,171.653800602111,,166.30155063600878,,,,,,,,,,,,,,,,,,,,,,218.60311767988534,195.66415835424232,143.484764379033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1994-07-14 14:29:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1994-08-15 14:28:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1994-09-16 14:27:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1994-10-18 14:26:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1994-11-19 14:25:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1994-12-05 14:24:54+00:00,120.62478764759625,125.42054031380674,128.49774206622988,134.0853131724478,131.6195279665556,138.68810538860868,143.35730015804563,143.02483216232972,150.51828541953387,160.8338185653903,168.38553434140726,179.40071845681217,176.19511501797393,180.40740028176418,178.0045357063566,176.00496560581163,177.04789537468818,177.7434861261257,183.5334434954896,186.79517006004087,188.0756398468716,193.12278476976567,188.45290493333374,184.1981056448185,184.0344638106893,182.02150035398986,182.92479103164877,,172.11346812390232,172.39270026742201,163.79697278122757,158.49725996308652,155.3963888109247,150.26363512222215,141.3930415634921,145.20248319590732,145.5685530382392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1994-12-21 14:24:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1995-02-07 14:23:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.377808822798,,,156.49303561323782,208.39079771198982,,185.3851271335899,185.79068556991047,134.560194221528,153.3486996954013,170.5968971954726,153.7564250407238,153.92675535621817,142.7670744241372,140.68129083336194,150.10387340353358,156.15582834632374,161.67935402058097,168.74822041186388,,,,,201.41172534767847,193.07068573699448,141.1638057428086,,182.90715517212385,194.66167017665248,,,,,,,,,,,212.63842310785924,193.9157700222107,192.75474129859393,193.02565756849862,159.3539664709625,146.20885254100025,,,148.14930619623297,175.3668162951038,171.50387715236414,183.8766168408118,170.41953816660708,175.55148754175335,,,,,,,,,,,,153.27375016543962,,,140.26702440744606,146.19362232522386,179.09994755904685,
99,1995-03-27 14:20:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1995-04-28 14:19:19+00:00,,,,,,,,,,,,,,,,,,,,,223.18768605737745,222.8889135287013,,200.06115407595155,124.99107658356034,,,116.13655096524724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.23108051907872,,,,,125.33648640614845,,,,,,,,,,140.1189282583124,,,201.78922346212556,160.97834538679862,,,,,,,,,,131.14192836330014,,,,,,,,,,,,,,,,,,,,,
101,1995-05-14 14:19:00+00:00,113.1784753918839,113.0705946018906,107.94215401942766,105.7119178850878,112.29776494127694,125.88423597669863,123.17536710414386,120.93845894801697,135.9851245514682,152.78764674803372,150.11054069717497,160.79029777660764,155.12683901237077,162.05552747979178,156.0979201357537,164.5460624444356,167.45964972723422,162.56886171837505,173.3560355694191,172.26743158897128,,,173.60917622832667,170.50940150061,165.45720489465592,164.32352483061402,169.4011050463984,,150.92138232510567,157.81749355397957,151.06135026913742,141.804099077123,148.57963399908752,149.4407998394708,135.16995909523678,137.43223557912245,134.3585086619306,132.50813303395677,134.1657642634814,141.43726239400735,148.1678198296402,141.82104418702826,153.31646650746302,,159.36850833725097,168.64787050702563,169.59040849282337,169.27039401026954,173.5277111181604,167.38590025897167,172.47066236531018,172.2541900833163,168.6160717642406,169.07018579353073,176.88845490903878,170.71754302249897,170.55902500505323,173.20832947209703,172.1260282315582,168.48713016462082,169.7232669554751,177.67611753572876,178.81884282136588,178.5184267822706,175.77040442370122,181.48756001295192,178.16618244579755,182.2692076426501,181.0144090401371,178.43162625521617,178.9862910187476,178.81949789930053,183.47423602683335,179.81863718687742,177.7742904116633,175.0904411932919,180.51126613834367,182.52704605305803,178.68170191938157,178.6511145601824,185.5363621660477,190.3469370462509,189.78770779661752,192.39857393346324,186.75412756690343,182.69322603892397,188.01528746433505,190.22327691577843,189.78334334931526,190.15493398746702,187.71924863827587,184.16342844623222,182.95078387860514,181.66385922598647,182.07348491915263,178.48851446537103,182.4956683925885,186.6152579298455,186.1751885107337,182.84227073104978,185.0974147528702,188.3925703446209,185.90426793148296,182.64894466923528,179.16561187006587,178.99907079593848,177.25675179251294,169.6799324073785,158.9796854464199,150.28672309854576
102,1995-05-30 14:18:15+00:00,,120.511101787167,138.76887030311826,101.36106153409906,76.83307481474917,,104.86943202898311,116.48103518078999,,138.01704390180961,169.2009377614108,135.48995459175205,,,162.40326244118762,164.95058538133824,148.80328958064732,160.19762512931086,144.79074562468242,,,,,,,,,,,,,,,,,,,,,130.80209502379165,,,,,,,,167.64590324330365,164.06949115637556,171.25872862582554,174.19580021083303,170.3009420094152,178.2728772525181,181.9049145782729,174.67763104622867,179.6112890345815,181.57306712546549,188.43171398026072,180.10585959031715,178.37108487504295,169.12910736988013,154.89987119650448,,145.95918034802193,167.20949559796338,171.2489805858862,172.11736652380281,187.70654681603784,183.44119224374654,179.56288042332915,181.3604559079885,182.05337272595278,185.4111291878244,174.17797105577543,179.82962824992734,187.81418711039268,193.01516851288557,191.00514159723133,193.87216654319988,195.1260532605579,177.64837192575933,192.56322735212282,189.1998219891511,206.8454116634845,155.5159543311941,189.28848091170107,198.12420174534543,200.18094677915022,196.6510005315219,,171.99205517516822,172.07960504164652,214.43371018617214,183.8616071931302,193.23014494192626,215.7598263204504,,,,,,,,,197.615811083388,200.60249456450762,,,,
103,1995-06-15 14:17:31+00:00,,,,,,,,,,,,,,,,212.36983072407497,211.52950046025842,,,,,,,,170.76608434798922,,,,,,,,190.50306590775327,,,,130.1448443112639,,,,,,,,,,,,,,,,,,,,,,,,,171.31444033349248,,,,,,,,,,,,,,193.51221906954282,,,,189.2978411586139,,,,,141.30026255599873,,,,,,,,,,,,232.79595510192993,,,,,,,,,,,,,
104,1995-07-17 14:15:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,169.0836916662969,,,,,168.27620782982484,,,,,,,,,,,,,,164.41067571613925,,,157.21923028617599,,,,,,206.2200328632296,,,,,,,,,,,,,,,,,,,,,,,,,,190.5624301647042,148.25483316754864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1995-08-18 14:14:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1995-09-03 14:13:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,1995-10-21 14:10:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1995-11-22 14:10:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1995-12-08 14:11:30+00:00,129.89474762400235,131.23210526549096,131.88273955352116,134.24668660471954,135.4007941796445,137.6283995880949,141.13576189801685,144.9410317100754,158.48247872893984,162.99862614895267,164.6994412618287,181.5415507702285,174.2902833239967,177.113330968539,166.79896558303304,171.00614273609307,175.4880611944146,178.3434518032103,182.53919287284637,186.52954807306756,183.12418261685568,192.62888522710188,187.78199292891594,190.78734574969232,183.5602241919901,176.82722409953084,168.42140689171472,,157.11235242084172,151.25997702797815,146.19683516264172,141.31631367387354,,134.17890340601704,136.238022248915,133.32196021870277,137.95685590144834,129.09923669282537,144.15225753963304,149.85006020917393,159.15214175885095,154.0151793586032,160.50564334483843,167.49372829972626,170.647621083586,174.58857750678402,177.7442008147792,173.59370362098767,170.20502762781678,169.85168053230765,172.66833438517716,171.47325420110053,167.47579554525754,171.73431584384085,162.29635290186673,163.89799262363854,164.50832770938257,174.99118549494867,181.0181880812276,188.2165586660276,183.88518064740487,182.36232163023138,177.3937625418489,183.08021528947307,185.67030984191638,179.3915426598988,182.23145769841094,178.56154315689886,183.3355255498125,177.77229013150813,182.00478275167723,183.92842028285597,186.23353062503995,184.66419149588458,185.5554712505314,180.82042760572284,187.34425455206735,190.65310043921903,192.3345977332294,,192.0595108297432,189.723516195638,183.9185252702951,183.07458581497917,191.18304320526852,198.3618906423652,201.69237659782794,,,,,212.5877522445899,207.5506456535218,,204.1266035286621,191.90951731014445,210.18996728748095,,,206.02784719484671,,,,,,,,,,
110,1996-04-14 14:20:37+00:00,146.821419197705,150.30857025713337,146.49009072723396,148.29039406916223,151.17161398079747,161.02010546025235,160.4247844328607,166.52035131940997,172.87052999634585,174.7113663258738,177.77213494881028,189.05081234729377,187.964040090573,191.27205217892282,194.1172510497057,192.28477911263488,203.12961280976023,199.6700645490643,202.5346310534594,207.05372443590224,208.7306245874385,212.43763544724007,209.88426342906718,208.42724789627772,195.8630199091212,197.9970828892057,187.80452770088974,,191.01128068874883,184.65948912989504,182.7978981176148,184.09143992449998,179.43202290581706,170.09975364979914,166.40093862814751,166.31606202926386,163.70594846403802,160.47158877340348,171.74992921035096,171.35607099063333,176.9117283908628,177.44784825035183,185.64955175602603,189.28531061828443,189.37951302832428,193.07440129994998,208.65324960285486,201.3493834454585,201.99952462772382,202.85230033292265,209.09281966313046,201.8637828204843,,202.16066286380214,,200.34374689269112,200.57648707449016,198.22702831542108,196.9199954975143,196.80653164107645,195.0269218751175,198.90478206279,185.92607980095812,197.2106343386535,195.58877831022332,194.89632086560204,201.88813965402835,200.0736184049291,199.57829372935643,202.72010519131348,198.38441162345012,201.00687828488103,196.0325347413321,203.08703483727305,199.0808192893706,198.57498099601844,198.7286412248441,197.43596389423033,199.71081696601595,,199.881737242414,194.2419912505572,196.95196253411422,198.80303354547053,207.56377945830144,206.7727618963284,205.51941345399396,211.1553636753713,206.7615779887646,204.0570987704,203.08283951032095,204.42223926923143,202.30637399774454,201.29046111390733,204.11559837958765,200.24122070634945,201.31222686291355,200.95502189861023,201.85834388915916,199.19522774560983,202.01102421210138,202.2992784361559,196.63814581249747,204.17113803995474,200.92357473825214,200.40393047687175,195.4285964146247,189.4665683038562,180.20761955264243,170.69709073173522
111,1996-06-01 14:23:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,1996-06-17 14:23:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.58999484994254,184.09331931456788,217.67576508639428,177.7410934063291,,,,,,,,,,,,,,,,,,,,,,,,186.98289179692205,,,,,,,171.29207563108503,,,,,,232.71270501168,233.14220596531862,,,,,,,,,225.59263552264824,,,,,,,,,,,,,,,,,,
113,1996-07-03 14:24:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1996-07-19 14:25:34+00:00,,,,,,,,,,,,,,,,,,,,256.8408463044544,210.06348585042088,,,,,,195.97843568731378,,,,,,,,,,,,,,,,,213.6038999971139,,232.71732910636968,204.5203662378939,,,,,,,,,,,,,,,,,,,,,,196.75858602039528,,,,,,211.08147077492293,222.66784644107602,,,,,225.67686123322213,,,,,,,,,243.29076383431453,233.861809727792,260.38463570739026,,,,,,,,,,,,,,,,,,
115,1996-08-20 14:27:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1997-02-12 14:36:17+00:00,158.9042661011314,153.47847180041876,160.02066393614757,160.75603952224859,162.93124196033324,170.39345027309218,176.24472795052068,177.05044151503228,182.4145286078425,193.1682342772179,198.963156206403,209.2950701053743,213.38245365009357,204.67528898341007,210.00139253189568,212.25502332441874,216.54241427507262,219.54096297676512,219.41261197487938,222.67382178122006,219.36497710676048,224.80865012390268,218.7107922275147,215.11796465956732,211.6776405265985,206.48867709922118,198.23456071130164,,193.04482945716308,195.22780344060547,191.8895533360205,187.09455152013268,181.9209010315181,176.3635609809619,176.55241132161308,171.00764595308203,173.94245475583423,175.2793621779147,176.78398481376632,177.7581693896427,183.7198291996959,182.4650824402625,186.85967006502773,184.49751185830564,192.5945401170391,202.99987244089402,205.84721284361487,210.26925434434972,207.21380860984465,206.44663484300034,202.7592753427318,206.19715645302384,203.87807222427867,204.56909582506205,199.8054239650635,201.45138706291408,200.76731237404766,205.23049273911607,200.17497258804698,199.8270460679594,198.3592828769123,201.37393155310275,207.0333019717848,194.71659751033093,200.25698484917868,203.2063663502956,192.9807405046396,196.05958489210553,194.2890758311192,192.65415645596292,196.54460461564312,196.29230498523202,198.05920253646786,194.602550352386,197.55425545352276,197.8989738265082,200.7938300512508,197.34953280951686,196.16824551377192,195.87199541240577,197.47437282352996,194.8972415266696,196.0553828144104,213.00877918073195,204.84795072112638,207.83613253923093,210.57009801793015,205.4801565097901,202.7845324951029,204.00547651953823,203.0138650406856,198.15590620604053,203.84546189639312,203.52880717306502,196.93795112903504,203.29747017409895,203.26086911108237,205.73751388636438,201.57536632893664,205.6635283067127,203.33774573441514,201.97738592499007,205.6147870383706,206.4639255997508,203.67032814378226,199.8007025880144,195.61771555911247,187.47909616756297,175.238400406469,162.61001670047756
117,1997-04-01 14:37:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1997-07-06 14:41:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1997-07-22 14:41:40+00:00,,,,,,,,,,,,,,,225.91194534871192,177.72956665032982,,,,160.3810443980444,,175.56659365646397,200.36456574381478,,,237.2570927554421,,,,,,216.4636358760488,202.79504125283722,,,,,148.60655143642873,,,208.2408483331889,,,,,,,,,,,,,,,,,,,,,,192.82782623740016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.5798456738669,,,,,,,,,,,,,
120,1997-10-10 14:44:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1997-11-11 14:44:54+00:00,,104.95196682182231,112.82371113518434,100.7063673506564,102.32851716439139,133.56328914154216,167.86775326004752,183.35145407496165,192.33899048568065,112.97754075629915,,,,,,,,,146.53593858478266,151.46876609928663,173.34729048802737,165.83841215924093,,230.45861221709242,171.4630271635909,217.77042597074578,185.65727505575728,146.08298577421593,143.39927736671527,170.8740912589723,,,,,134.56391148752118,,,122.4557655726492,142.9718390304546,,,172.57093928826347,183.07061411846803,152.56726665823223,,,208.42118183049408,,180.5013003944258,,191.835810804211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1997-12-13 14:45:41+00:00,116.89733433739721,129.77780615809064,128.43055863527394,130.46199196487953,127.0107757617294,130.67150827870262,121.00072124416472,145.75760290515458,143.82758960313774,148.92413436057413,151.35081112191932,168.89747404006988,163.41480364683042,165.31957531143613,157.0782104343196,171.62455297173398,170.0497124492345,151.23990432519503,175.50087816099494,178.8797852942625,164.90037413892577,178.708863596919,177.9896563868437,,154.38313588379953,164.54904463492363,156.73284820662738,158.3859373540684,162.70994406850386,152.7155361032397,156.54429918954742,138.01645969372348,145.61945682496497,130.73938558181277,140.5949045928609,141.87020041006917,134.28334245278683,135.47414929649176,132.35613433500652,149.1922990292673,142.39303112928474,149.88748313762767,160.36453564345558,157.7082328737221,156.17218347477515,171.80762984458124,183.06487253842394,169.93450726279684,169.2535699942108,175.17056666901078,173.72895597099597,171.98178583814266,171.5698619354639,171.17979232255723,181.29217505165056,173.77031856127806,161.21057581115855,164.83202742709707,174.98565363512958,168.82901511706177,171.523299928131,167.5256155448345,147.9501860906542,170.69978744488682,173.7058806074562,168.39395371150422,183.68915936763136,171.64527071017798,177.2597904805391,177.26987670429614,176.42392007931704,168.58586880903383,175.9586552405774,168.38776763224368,174.14172109619088,173.1119376857437,168.2841318971246,177.99445888010254,180.9257182230024,174.3905501030202,181.54653740869028,172.07294436418505,176.84983783859553,185.0378118145901,179.24858313419182,182.0511723993338,186.0980717660455,186.79356687108523,184.05940834362175,186.92155826841397,188.87517645586098,183.4314496963917,188.252299122599,186.56556827513407,189.34584300980163,184.49094255180827,188.18389119456322,188.4384860824442,191.4925857863164,189.24256157278572,183.81866693553945,187.0252126948313,186.9497666916772,185.1090730181403,186.47812872502283,182.3256575324339,179.37100886217985,173.89817254883806,165.87594231499116,157.61977068959453
123,1998-03-03 14:47:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.51493250802156,153.31179154238794,157.47402896187077,166.50188478580296,159.0548962957546,162.99676715168312,187.91377407637071,178.880040287741,172.260558775911,181.20068295222543,183.9078760450776,180.69588393951165,179.2392215553143,181.52981284533823,184.89111853864156,181.60875594475638,187.90289466509006,199.8004248192079,197.6598376975144,187.1100526577905,195.40572591711654,197.64315674565165,185.39485383950068,193.3187525159606,194.0178509503394,204.7003642158884,202.93730279685587,199.25648682438248,197.4495364114739,198.00783081867985,200.79273242038602,209.61060162521395,195.2159143858446,195.21317457902254,203.9892090806818,196.34629017461643,199.870708643056,189.02487457081273,196.0424822546531,193.59015288367712,195.16190832500524,186.7017923278354,192.31885851698735,196.20947187509512,194.81280068164122,204.64798922246538,204.39756028747496,200.14768600285944,196.3979683509695,204.5402806516236,206.1220091914762,203.9539055833434,208.16711716117211,206.03540251699172,204.7320814325655,209.33824318062665,205.96983989552086,205.12325742610545,209.28610011722353,206.93998190273555,205.0246916842534,205.3911596396146,204.16050053455814,207.52306307705567,211.92594316060553,214.97630611645818,213.47909534136042,211.82116358063524,215.8646157179089,217.31537606996505,216.4895044149015,213.874139604789,213.91338329263587,211.47746327193843,210.61565355623503,204.25218615139664,195.3892664680628,187.2195000520783,183.21097242595744
124,1998-04-04 14:47:48+00:00,110.50538068890889,119.44538271978189,115.03633478616574,117.78371593485548,114.68185043152134,122.00422334979595,127.99353282479078,128.09421996886493,131.1291587978121,144.12880395920712,147.80961612637157,149.0083092858521,143.8821885042271,153.41146607154062,158.67962541294935,160.34448998659752,164.16373244506943,170.40747746330172,164.94295537336936,177.3063360456756,174.20006290542506,173.9869138253045,173.02382600783483,,168.4638395880822,159.30223340213462,154.9056686011641,153.74554346179883,145.12778205661778,147.36090474628355,145.13168118644833,134.96484066612743,140.15719205251665,140.97591368451944,130.68531695060662,126.60035819755268,132.15018908547273,131.36214086348494,,138.43335542739135,146.2124379493214,145.00832775390825,146.83539566696103,151.05182506687635,156.78780986984694,164.4858052490595,167.24039747830128,153.10399537411018,163.71918757067917,169.7301478764216,160.34946157405773,173.00710150766187,166.92601162004513,163.1312733379702,167.8338382659926,165.9043753310243,169.20485171544337,164.77422967048324,168.28020967168658,166.32607900767084,172.3034029122547,162.7272631547295,174.4631520372841,168.96882090822504,166.9531300932512,164.09804220356386,163.73037915976778,169.48173594991607,172.10230476486947,173.98230264690767,174.13940885811397,172.90144673642598,173.08188375396165,171.9328201205681,177.1067920959251,172.95125098840307,174.80157975562577,174.53797049108684,174.318377877167,178.41820435305698,177.53426766940532,178.4204755582736,173.6613433130108,173.56970582670746,174.87852737873766,173.8861362125943,176.65627053605579,184.8823225746502,189.20996254781315,190.3860976612336,185.3473409415461,185.85845669836863,183.52010433395986,183.6842200065583,183.9483630689422,185.46222745714584,188.15136811109858,189.63041789512891,188.16708816190496,188.2940187522618,189.75791247628726,191.72371240442757,193.01758601505662,187.61168869774014,184.70017143856944,178.13852018851878,182.90217472143416,170.76010065900547,162.20539558880876,150.09795552538063
