,dates,per0156-0000,per0156-0001,per0156-0002,per0156-0003,per0156-0004,per0156-0005,per0156-0006,per0156-0007,per0156-0008,per0156-0009,per0156-0010,per0156-0011,per0156-0012,per0156-0013,per0156-0014,per0156-0015,per0156-0016,per0156-0017,per0156-0018,per0156-0019,per0156-0020,per0156-0021,per0156-0022,per0156-0023,per0156-0024,per0156-0025,per0156-0026,per0156-0027,per0156-0028,per0156-0029,per0156-0030,per0156-0031,per0156-0032,per0156-0033,per0156-0034,per0156-0035,per0156-0036,per0156-0037,per0156-0038,per0156-0039,per0156-0040,per0156-0041,per0156-0042,per0156-0043,per0156-0044,per0156-0045,per0156-0046,per0156-0047,per0156-0048,per0156-0049,per0156-0050,per0156-0051,per0156-0052,per0156-0053,per0156-0054,per0156-0055,per0156-0056,per0156-0057,per0156-0058,per0156-0059,per0156-0060,per0156-0061,per0156-0062,per0156-0063,per0156-0064,per0156-0065,per0156-0066,per0156-0067,per0156-0068,per0156-0069,per0156-0070,per0156-0071,per0156-0072,per0156-0073,per0156-0074,per0156-0075,per0156-0076,per0156-0077,per0156-0078,per0156-0079,per0156-0080,per0156-0081,per0156-0082,per0156-0083,per0156-0084,per0156-0085,per0156-0086,per0156-0087,per0156-0088,per0156-0089,per0156-0090,per0156-0091,per0156-0092,per0156-0093,per0156-0094,per0156-0095,per0156-0096,per0156-0097,per0156-0098,per0156-0099,per0156-0100,per0156-0101,per0156-0102,per0156-0103,per0156-0104,per0156-0105,per0156-0106,per0156-0107,per0156-0108,per0156-0109
291,2009-02-05 15:00:45+00:00,188.81705230720036,187.33583388608082,190.11465652543393,184.7341561845123,,,,,,,,,240.28570532301674,239.6349177574647,243.38839588942815,243.45861200085412,245.90780048003933,247.72326034737074,249.20287042421893,248.56077461847343,255.09043229779644,259.52576259143706,256.1570710323733,242.47827988535602,245.20349779797448,233.28037923897574,236.42869915391478,228.89904701548897,222.94659189071024,220.5241371512737,214.16116150284586,213.66989154097627,210.29638145024438,206.5844726741969,203.91219229845314,,,,,,,,,,,227.2480727874932,227.40906311741838,226.751030765301,225.78353737367968,223.56379428335669,222.95098020868826,226.475537168504,226.6745465788775,224.58522444742323,226.3258557913092,221.90948224332752,222.82078210583174,220.4352336137538,220.76793981223904,217.76943052172467,,215.29414942086453,218.69528459144897,216.20357736871054,214.54097098179864,217.53162623429273,214.45503155527777,215.0062497156703,213.30803622223158,208.71242508911567,,,,,,,,,,,,,220.03157298611166,215.76100568484122,218.62562179673589,219.80810585638068,220.8847196304558,218.16034402579342,217.803264450787,215.0988602902363,216.89335308026006,214.47081092487488,211.12201487191436,210.6512861584845,212.79662705208153,214.77478304646422,214.1730986930075,220.17813711789154,215.97359124530922,213.6514928461229,221.6075549757103,224.16499877227403,223.95479573373078,216.02931706643545,212.61725531632766,213.59852127061689,195.80786743748166,,,
292,2009-02-13 14:56:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.7390867835492,210.15881913885627,,,233.86497125023214,208.2979899261839,,,208.11573315378368,,,,,,250.67405958686228,,199.00003861511405,,,,,,,,,,,,,,,,,,179.04007342622538,195.82384115960775,210.26787118850584,205.23750275398248,,,212.48986480714882,155.73211343550204,,165.8701392330862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,2009-03-01 14:57:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.00763183482093,198.76392332421236,206.6297950096724,,,,,189.15321851501068,189.32109041228415,187.59110983709664,187.21085224312887,176.8775025487501,175.56498819039197,177.93813000833566,181.50340964434307,176.6518489461569,174.80911090355136,178.02059900112334,181.37561442837074,174.25599165099595,176.94281027679534,180.74706476830488,189.04119841971556,191.48784688056566,190.72439590763668,186.61726734818103,195.51693460940857,196.47956484219395,187.22719042412683,194.74620167555966,205.1394952855525,192.54565443015807,,,,,,,,,,198.92462591878152,213.22370376976068,,,,,,,,,,,,,,,,,,,
294,2009-03-09 15:01:03+00:00,161.8210513888498,,,,,,,,192.49493643299508,202.0608342419614,211.3546994965912,214.04837939334112,215.1165208473031,217.92185513175343,218.60487291570035,217.3562161350622,219.13919243450778,223.55502398930668,224.77302350135562,229.46795661970663,229.4874392260394,232.50817793803634,232.40426293155994,225.2501493018562,223.80548676734026,215.57748373989335,216.535983687097,201.2836520973574,203.0024187964246,193.92684467678458,186.61305693074286,,,,,,,,,,,191.35542854099012,194.8757261391243,201.5472157324632,204.56899107748382,211.25968783190496,209.19243569220578,211.1930463836179,208.26245754474414,209.91311662819894,207.07103630569088,204.3554826085706,211.3066667090809,209.3915171265968,203.08646047068243,204.459556539338,200.49838486486516,204.81534868750887,206.11930469105087,206.75855037450356,204.14436823609813,200.6953601791614,200.43139950533464,195.6661656928255,197.69625447627243,197.28712538682333,,,,,,,,,,,,204.00827347642166,203.50091116063254,202.2625741755097,202.9164385086405,200.76898586062885,199.9317912741098,200.10578279521613,205.93565941246877,201.44940488227405,205.21774788588158,205.30877224033765,201.59429095118787,201.5701971323415,202.5263911076392,201.7467674778422,196.50340735872305,201.14596505323743,201.21943573417323,199.26428926869653,203.2778716423648,204.73978202448322,204.59099641569247,201.22583854853693,205.8836805538097,209.75119062310577,202.23003075640617,,,,,,,
295,2009-03-17 14:57:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,2009-03-25 15:01:10+00:00,173.59427317391055,174.1302698840419,174.71786939020035,175.11549248238714,179.39870583763104,178.4665619768941,183.9518110179519,195.4242295183385,,,,,,,,,224.31712817201918,223.5634104546213,225.56332252050626,227.33418718327314,230.57118070020715,232.56544572552406,234.40181006025637,229.3822537613555,222.95897838093123,215.61201530770515,214.8549757061388,213.244752250433,206.3010168202481,207.88976589601575,197.95696026873856,193.4677337599716,189.7693985487233,185.97036004221928,181.00785234083992,179.24132449136738,177.49699917105193,178.84480438827774,174.69282437632188,,,,,,,,,,,,210.9090246392919,211.17933568578331,212.59531093678117,211.24649620241075,208.4979743336055,208.17610825009217,208.0506732234159,203.75557392787923,203.7285649768054,201.08635422780762,199.83565371307438,203.13317961495852,204.7783305936445,201.91729458111166,201.27505602279334,196.38301489334668,202.93852816613727,199.3415873665205,201.5944636243881,196.81013813946072,200.33669428662319,197.14683732139918,198.55970031025555,202.51508600192466,196.54233333814125,201.75722390906546,,,,,,,,,,,,205.78366944646604,205.0603361974323,204.0189165132445,203.87976314353247,204.32810704089076,201.1491219819846,202.45686683299846,200.05598793248055,199.94057387478676,204.4780963417967,204.28040088460753,205.33362297346045,206.0774345478128,207.9495005156664,211.0219236067805,208.84504801693583,205.14152629888565,207.65723142951845,201.8268693643795,206.36953935885367,192.18413005354992,182.3697088529599,167.93582388532934
297,2009-04-02 14:58:17+00:00,139.2260879897451,150.55950621192784,147.97707462653005,157.2483799621511,154.90063601996474,162.32050395799553,164.8852308577585,171.58242511433673,168.12748641495472,177.67356790016152,183.8795697483705,181.69389729514478,184.11760308444175,184.28381490820323,184.8816703179673,188.0760810845773,187.66211529285982,188.2073396836551,195.04435226344685,199.3767009294223,194.59973223380945,196.654950845547,198.37254127824895,194.02855691692972,187.4261641032183,185.4015957259397,179.00591568008497,173.47964169262121,168.24208638189356,,164.10200505142726,165.3738606846784,167.4342817687724,166.061953080281,164.31767867841003,159.70182879652754,156.1686196941842,153.45714387192893,161.19408153668607,161.78927220164996,164.52539241750753,163.59044605111075,171.89712818032208,178.03299926902156,178.98352323317977,183.96788780508922,187.45051543031073,191.23551195743272,188.87330944967516,190.41149835641005,186.0041505404406,190.08998059661906,190.51102873451765,182.4793418015464,181.2542530008107,180.95514607335667,182.88244345145586,181.92973202450952,178.11337336944075,180.77868456995293,181.23810437945764,177.98183437076355,183.77754754029883,179.21625115614822,179.58880574109972,175.77603446132136,176.00489555400998,178.6268700483992,176.4820991796554,176.5435541729601,177.32215424060269,177.63877809140428,178.93020868651462,180.97419306337997,178.23766542179544,169.7334834218861,174.38671216498807,176.47890839149238,180.29687507892362,184.34235381828995,181.93650793978873,179.56697531523224,180.557404791547,181.08491652196795,180.69505363528796,180.46990016575077,188.11909497643592,185.4789633370007,183.84444591033602,179.92682338274432,181.1779968622325,178.0006306229584,182.83444018325247,185.1675843142241,178.65215588574,178.66323804846922,178.5933496924202,188.91009900200083,188.1035779585855,191.3960005513043,188.60904504479896,190.27505422707827,195.25231177055764,192.81869116508665,192.90801298611717,186.30399872249126,187.752089787575,182.62827347888765,171.85365840549662,152.41558855902227
298,2009-04-10 15:01:40+00:00,,,145.36427589245557,146.41927483451573,149.68615513580494,153.03997848305727,159.19294738100984,164.50236728700213,170.80148233511082,182.50415633731683,185.75279149198963,195.5253638899244,194.10311266094584,202.88975524110674,202.21644354320557,193.18037617921803,191.02828333941457,191.90950794942364,187.7112349475598,192.79736008211103,195.01667344267165,194.40421099938789,206.38423374196094,,,,,,,,,,172.66821315582592,162.76116981199863,163.97707617375215,162.5839687258549,157.69214673271773,167.4505527058816,158.22179557678487,164.18562628041303,174.35999590608262,185.36535168026916,182.20530689928975,186.01547009998524,190.48599551482437,198.79881875368127,,,,324.3770115019209,,,220.7314973960503,,,192.36368497207053,,205.42678882047875,,,,,,,,,,,,209.2831244132045,202.85526417211867,211.86229045216788,204.8457730785708,189.3063272337362,,,207.2435786541758,207.13830131635788,208.49566513767178,187.75889600287383,204.9851305460398,193.83874911233104,,,,,195.53878145066426,195.3186362491225,188.0146787974152,183.97187962746455,200.3545716339808,201.6920613083414,196.17741051226142,193.2277448149411,190.9943625976212,,,,,,,,,,,,,183.51945173027647,174.51462441974277,163.31444704517327
299,2009-04-26 15:01:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.45257420964884,169.31653429614647,156.91698427381328,171.5812146434432,187.802554690751,170.16123969735204,146.14199658041912,147.7664295011736,146.42142138780264,144.9022146032084,150.40968467854753,162.24483884347902,,,177.6195369839827,171.5079156744771,173.85926454720385,181.5075565059975,188.5747219236813,179.22349462408218,,,,,,,,,,,176.25859159412755,179.4540957848751,177.2889740125635,175.3874495164609,167.13537010387506,170.19514143399982,169.38539206579654,170.4603818218796,167.89425035707407,166.37494916046492,170.47045944335667,167.57223938624333,178.92688291284378,188.00484697256923,,,,,,,,,184.31566037493585,181.72421293593212,174.48150100037623,169.42960726639353,,,,,,,,,,,,,,,,,,,,,,,,,
300,2009-05-04 14:58:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,2009-05-12 15:01:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.45945260604668,221.51091901647413,,,,,,,359.86090568683267,,,,162.84379289242986,185.5715723159068,,,,,,,,213.36908446923871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.52874972651503,,218.86540031615317,,,,,,,,,,,,,,218.01336052151507,165.3400566315997,
302,2009-05-20 14:58:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,2009-05-28 15:01:23+00:00,,,,,,,,,,,,,,,,,,155.78301974644805,,,,,,,,,,,,,,,,,,,,,,,,,196.57892542505007,,,,,,,343.8986569643856,,214.50726520762018,187.49775964739024,,212.16540751627252,,,,,149.30558035528628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,2009-06-13 15:01:22+00:00,,,,,,,,,,,150.93169499396757,,,,,,,,,,,,,,,,,,,,,,,,,170.29969593354008,122.12765767029356,,,189.5033978241682,,,,,,,,,,361.3456301644997,,,,,,,,,,152.90223068781668,,,,,,203.30429534743837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,2009-06-21 14:59:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,2009-07-07 14:59:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.47931664822153,219.754770776722,,,,,,,,,218.4401930361164,209.49276786960272,174.54027047094067,,,,,,,,,,,,,,209.97575101502986,,,213.95192665154175,238.64672411128595,,,,,,,,,,,,157.62924560536914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.76864589880532,203.58677970441477,,226.0572573515199,185.24470873271085,,173.09589413649843
307,2009-08-08 15:00:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,2010-01-07 15:02:21+00:00,,,,,,,,169.8341687093686,178.6074132627574,181.8521256158991,189.41134863402445,193.1219373022264,195.98481766763254,195.30510212046102,197.61020707453702,198.76897858715722,201.23348875178414,,204.3727851371334,203.52745301939794,205.10095904794923,211.11523301183988,213.94904868922123,210.6916441603752,206.72589063240437,204.29499528658505,197.2822083872672,193.60339350407895,185.69827869686756,186.38022181100033,,,,,,,,,,,170.5649444930122,,182.6021675721661,186.10444588611279,185.48898066466202,187.21648132052803,189.65374847225843,186.89259893773425,187.34178349146248,,188.59369753637216,189.4623951577991,186.06278275027262,188.4727742243611,190.8310535543108,187.55059887720458,193.74165700053152,185.64103734340338,191.1798706131986,185.1220684590068,186.53018205845692,188.52277521590474,181.78677094765857,183.83015727447886,170.1231601266224,,,,,,,,,,,,185.30864186414337,189.2626850490733,192.05877451439585,190.86202699137962,186.22188206604056,190.37879316544283,189.6953807349867,193.8163999880852,193.85284230789108,194.78219014699607,196.75265986027412,189.79669266720455,195.08895127533813,197.72763477772517,193.96416967162548,193.8161380310417,191.2134803008675,192.66977517865922,195.98959346641777,197.05993551182905,198.91116766884198,196.29923051762609,197.78808613287688,200.23247962062956,203.5870094329235,204.9074976510258,203.9988412445407,219.13556934164617,,,,,,
309,2010-01-23 15:02:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.60144694832803,232.7417396162017,,,,207.00566385150773,,,,,,,,,,,,,226.32742105097986,,,,375.28484531468035,,,,,,,,,,,148.62305218874494,,203.3488706640702,,,232.07407316384663,,,,,,,,204.19844171728246,,,,,,,,,,,,,,,,,,,,,,,,,,,205.71624874162987,213.24173720878008,,,,,,,,166.07795746274059
310,2010-01-31 15:02:12+00:00,151.07442580107997,154.3015228554674,151.98672530465052,155.05487787277173,156.65556572553248,161.6401137730424,163.09343361311196,168.4010007888904,174.67422847186643,180.62119274857673,185.65975013604674,193.50979483779037,193.48132092483158,190.83252409149782,196.40012202743605,203.44594779628815,208.88038630683252,208.8443223169101,211.3291698525975,214.36589649480334,213.7169179727955,219.56980409182478,216.59298145598657,213.1693883351461,207.9659192642681,205.94213960153897,202.98050108537512,193.51062168677208,194.52462125737344,186.55901781997352,186.20864388779955,178.51091802860498,178.18164012742824,173.94672101926554,174.95430578498838,171.99352972997556,,165.93666504568986,168.50893486689455,174.34983662881228,171.01154426989217,182.69975419196686,182.06645820760022,188.594812825683,187.66396683380378,192.17937386514953,194.509232756751,192.12421637980387,192.16549466345532,198.77778793141113,201.30029900874882,199.629363285331,203.6000690277375,198.10496856906465,201.60619528522582,198.23587562574795,196.8483028822672,194.78079481055298,197.5038311980584,193.68754725519602,,192.0345738233871,188.81051670444526,190.8971377394421,190.91990322548918,191.33402307542758,187.4752414239632,192.10262125548257,187.75173564664098,187.41564721981717,184.6969102563603,189.71347974724455,187.83111126912726,188.30673551865453,186.49626772662165,174.42384886767633,191.03725227585798,188.04696108257968,191.38586448112582,184.69485108738647,186.39596442875575,189.27130182129483,190.35110476070898,190.36409892159998,186.3184206170412,189.3581783403626,197.78569829189342,197.60217723641375,196.84313964327546,198.96671786293587,195.6379750607378,198.83838031107018,196.26066713997236,194.1889281098005,196.55093404317267,196.61850754188302,196.89425551790404,198.9437225297281,202.7919229730441,202.3513611197141,205.7978760530541,201.29447157918486,202.5024646684169,202.94151084242864,200.32770978994418,201.6272757332907,212.76585532810526,205.90700996142434,193.13909513704604,186.4230338912701
311,2010-02-08 15:02:47+00:00,152.4877741333177,,,,,,,,185.77087712076667,186.8757364892567,194.77055687386695,198.9365787336083,195.18668766911472,199.5446762877027,201.8341909087057,206.31755735625183,210.39498640877315,211.86143392253894,217.33211153324797,216.34160831002566,220.8892332782454,218.55567633484958,220.86009845490742,217.3582778219924,210.73470023189424,206.91773527436584,196.9933286486731,198.75131779987507,192.56082874620748,193.40204782605448,,,,,,,,,,,,181.46554267447357,184.58307171657498,190.06022792190691,185.35987266769098,193.51249484860963,197.0694568734384,199.33454388934067,197.7576913183845,194.3551859227228,199.03563719246887,199.26991316592427,199.3474888927045,197.22171450018072,198.56645782170273,194.5987207760347,194.8117860108726,196.5615685457522,197.90666957069115,193.61729510102387,,191.50751131745128,190.82761007366986,190.76026108983484,190.16918769190312,193.8763826767731,185.731724093391,,,,,,,,,,,189.634910123206,191.78853990948176,195.66569822648125,193.08846053485806,195.50302293183853,195.63112584221452,195.10936101719614,194.07715380990896,196.6622693270574,194.73682059967453,192.03082995203215,196.35522039348058,202.83686591853677,196.87703623651197,197.1568139848324,196.5778389045816,196.93592638787158,198.29621535569558,197.67678297741267,205.90404980081823,205.3549381210077,203.29660233239952,202.6173924666329,206.82561755156553,205.64503273557733,202.37934964201958,197.65738387832977,,,,,,
312,2010-03-12 15:03:04+00:00,,,123.003947463086,,,,211.67393010909342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.94058437814317,,,,,,228.5086867395359,230.74736572117726,178.1331487730766,,,,,,,,,,,,,,,171.71834224649643,,,225.76333352952784,196.73781693570388,,172.44108810815382,185.89140508855715,211.9662425628066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,2010-03-28 15:03:08+00:00,,,170.11984376455607,177.40600406669483,176.78674858747559,180.61847553644563,183.1497442044241,191.15704660896586,195.29724599889693,198.0189977340146,207.2467156028156,210.6002132617689,213.62262394908382,213.61883415402917,216.84761287903143,215.15661893801695,218.42029542905553,222.62609181658559,221.37123481052595,228.94093642938515,227.80561850885886,233.09010167923316,227.0862084989708,,,,,,,,,,,189.7912224149606,189.02547292116606,183.5486395617899,,178.37413580573116,184.19504542326843,184.25900822108898,186.16893020005955,194.14668669351767,198.99630596736938,205.7328956263736,205.63430759347662,206.95886087929443,209.6943788787833,210.45635504258706,211.86296428318124,207.99554710536637,210.45496575973,210.53017844733694,207.84448344447526,208.06722713928465,204.0630338474927,207.7284434210094,205.52710277638434,205.13642193605023,206.15360972704244,,,,,,,,,,203.6345977724656,202.31156380201395,204.455009505095,203.91695558429018,199.59645415890293,203.79190512652758,202.81205093451595,197.64590986688518,202.55820524698132,204.25381726147342,205.22829537871075,200.6182257957219,202.57635325208972,202.3456887515681,208.7580573793259,207.18533120372575,203.78869683547185,202.48184035213092,211.31341005085395,208.05959020141847,209.35109078369328,209.75379668195546,211.5975308462198,206.92689879618962,207.3652196443881,207.70509789184965,194.02952664821618,,,,,,,,,,,,,217.645019481035,200.0202341793888,191.20088217064742
314,2010-04-29 15:03:32+00:00,144.98382353269852,146.218434997033,149.7271480723151,154.6538375654451,151.16063168699228,156.31647271011286,157.2717300316164,164.86367616684905,170.73737786987516,174.57630405714767,182.07413493776176,190.50076844918772,184.60615127933772,186.81630824315545,187.75365835455847,197.96694841740788,,,,,,,,,,,198.63356990047288,194.6438589733571,190.8325974640075,187.53860104306855,180.2671004379127,177.27910218676692,170.22304497184498,170.71663371477254,166.85137173349904,159.41050344852965,160.73339034182214,162.9528282535366,161.91229598330477,161.78696496602794,170.11566448982856,175.64851055246675,178.30275433694868,182.57584183039216,188.68377012230638,189.52052192798334,193.4942447648342,188.40879100181218,193.41504114353884,192.74598298948595,187.13796310064052,,,,,,,,,,,194.90393321215976,192.13492002782897,190.6808709724061,185.8573988327487,180.41931127634558,177.0838062777786,,193.44596862964295,188.23921194866296,184.03505116275753,184.27694927622537,183.50742701224334,187.2547041061589,185.86061715930506,179.04112792739977,186.1009951462179,186.226976569265,187.0784191996878,186.08533587354583,193.83820565919166,189.6204434635618,189.97224964724185,189.93152214485502,191.3399573611487,195.96056819616632,195.25426153133984,203.87408932797803,,,,,,,,,,,,,204.12502675311708,211.09751538493057,206.90124526072788,207.49555439864542,208.2731937746606,208.21339590814594,207.95904588106293,202.42468700008482,185.9139646503961,178.7632489382289
315,2010-05-15 15:03:04+00:00,,,,,,,,,150.96154524621303,,,172.8290863303747,,201.81075921742254,198.8818146489604,176.95964472529903,,,,,,,,,,,,,,,,,,,,,,,125.02675529328216,,151.30264271024853,,,173.18853726280543,,226.7981686839426,,,,,,,228.47105046065627,,,,,,,,,,,,232.4353086122498,,,,,,,,,,,,,,,159.01619195346896,,,220.31362275870168,,177.06182015261842,,,,217.36263049753035,,,,,,,,,,,,,,,,,,,,,
316,2010-06-16 15:03:05+00:00,,,,,,,,,126.89477359077503,142.25508872731652,146.65519943688082,,,,,159.9006499400399,,,,,,,213.888922361619,,,,161.97807432385585,,,,,,,,,,,,111.2006668542578,,154.8059194716542,162.63902919761216,147.7174341804821,154.35796454374307,162.48623447655515,,,174.41380366995577,177.87316813684964,,,136.0731210967759,,,,,,,,,,,,,,,,,,,,,,,,,153.9237284749155,183.60496123632575,173.5722956159223,162.64141571544732,155.23240555663463,156.00730747786207,,164.4799975846755,159.47298987221998,147.5497614142401,,,,,,,,,,,,,164.05499970454568,,,,,,,,,,,
317,2010-09-04 15:03:14+00:00,,,117.09009676413464,151.0306766841568,,194.55456545494,,,116.41991223009943,,,,197.23125091024417,,205.5484348132391,,,,,,,229.78582106890917,,,,,,,,,,,,135.82276426625668,,169.56576772755247,,,,,,,,,,226.7391017429422,230.53791242864656,228.1900444498114,182.6147602586079,,,172.47924270768462,,,,,,,,,,,,,,,,,,,,,,,,200.00553589305179,,,,,,,,,,,,,,,,182.8370268463514,,,,,,,,,,,,,,,,,,
318,2010-12-25 15:04:27+00:00,163.5614430214362,159.26288299151665,162.36137132982967,166.34321738040663,161.60181569535612,169.90219680250385,158.12350275283802,,,,,,,,,,201.56236648960657,208.24418638581227,215.4323417832911,208.33684600232706,219.1501458983257,220.95630974464785,219.3475292807098,210.92756698107758,208.14076596685527,203.85989756311272,201.39924857257802,199.6104601695695,191.95395162610913,193.19745074102008,185.66848249368286,178.1544328523276,182.00821515198845,172.67480673910757,173.40257948424187,170.2161142233235,168.9047094819463,145.55642937147394,,,,,,,,,,,,,206.01858645417366,205.13545200133836,203.34787835778712,203.48736111071204,203.98482526350736,203.06639320353082,197.26834410077842,200.80578887385587,200.122843615471,202.94181031601073,200.07669186814462,202.11305226692832,198.6537660870992,203.60211226182676,197.46185420980748,200.36401836340266,196.34413670417592,194.42649112084604,196.03413060916827,193.00262041371604,196.3391576310922,190.14451786582202,193.8526432864246,187.01840362066002,,,,,,,,,,,,,,203.65020513925296,202.31194899768343,203.55108678532042,205.9088507267859,210.90545072205987,208.4076804849932,210.49590569722056,208.45843864631843,204.1114250533649,210.22148205227955,209.36370627842408,213.25522172500655,211.86262309185133,211.99672347493993,217.48140576464078,213.81497149970062,216.69333231989242,214.16082575956452,213.382338642136,212.23927466201377,200.05740196683422,198.35670128092283,186.82962933773638
319,2011-02-11 15:04:22+00:00,157.75686370111265,159.97870792790462,164.23035485645923,157.89131045992121,163.66232004136805,167.8833491707183,165.6680187825932,173.4883178214095,,,,199.4859456926058,200.70539910403826,200.03678532202034,206.5853065434991,,,,,,,,,,,,238.1635925770623,232.58533750503625,220.4302544450093,208.43672870734682,203.4996897601611,198.0121771198502,181.22755314314836,188.08269613934579,173.0004707102347,174.93786151345128,170.9562872788607,175.82101246224295,,,,,,193.66506895019631,202.35573844207784,204.75006856275004,210.93768094753185,206.6681883828915,208.75704194038258,200.46421122532584,,,,,,,,,,,,203.34179966097264,205.6748350724109,209.4822520511449,216.0942092115677,209.36723184502432,202.2347785130388,196.50335553183416,194.5596204489284,198.4660606090718,201.70583397418847,200.18262787909214,203.5337024607488,196.61647262702274,191.09629953361178,191.07837579455023,191.79849220563597,192.65869418789725,189.59645445563558,192.78349315226833,193.14905351626436,195.6385756933699,194.33997139563206,195.5356262846461,191.14376950356746,185.67902868191538,,,,,,,,,,,,,207.1976682569284,204.2795430260892,210.40064641156886,217.44858379473698,218.90654631931372,219.2137292242104,216.30423350743538,214.62182538460706,212.63996172558845,202.0471555684724,195.99185452303277,186.33194063261976
320,2011-02-27 15:04:28+00:00,,,,,,,,,,,,,,,,,,,,,,,227.27873196764952,190.66352406954542,205.20040555403165,227.51790895503717,,,,,,199.70850200356898,196.59225896126253,,,,,,,,,,,,,,,,,,,,,,,,212.5858719863668,204.985834178558,184.29974045908574,187.35778547708048,184.23970547653144,,,,,,,,,,,,,208.15380631664118,205.79951773933863,,,,188.61747559075462,193.52650159746287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2011-03-07 15:01:17+00:00,155.83666864795876,150.4606236663941,148.2438263768156,150.72493392842662,157.88783472187728,154.85149132315655,148.45368304487482,165.9282913866304,171.12345772735267,174.48729779724528,182.8219404094715,182.44039536426922,182.4136806720745,187.73544406737278,188.80024042018076,192.72269918072107,190.83494454489073,191.16221564119394,197.27858224941184,191.60173020615582,195.9571194653839,204.48101822874548,196.94285627372994,195.72790607342222,185.07417688076606,188.17662606072253,,,,180.18915643950652,175.09412937737574,173.5957847063196,166.97506965816603,158.2863751547751,155.19996045183257,149.86219327914185,154.31474889467336,157.83018306416486,,164.51344477160745,170.8098769047636,173.3870864257597,174.23047813596514,181.62924870395386,178.63277582497562,185.63836471842,187.6706673671227,187.03490183539344,190.12412136154146,186.2796028715038,184.44178643790082,188.71778200273485,188.7056734467859,181.21065857909466,184.62612468078322,180.24587325203035,182.19397672210104,181.64557589609728,186.92081548341028,181.40207037569337,183.3257843863655,181.21101120075488,181.5141990506973,183.02732070678184,180.89741318727138,176.33607251182917,172.73769095927332,177.26525775631632,182.2152671300756,185.84931089362848,183.51628053200093,180.78900930207627,183.70913135306859,182.4345768029508,180.0607945151522,173.36693818396765,184.16435954694168,180.35074391921512,177.8902127000889,179.45175949752013,180.72856570128988,184.78150968246564,190.08494834480607,193.72172698091697,190.08768536842535,192.65972474496192,192.45851481872475,192.6477465895712,187.20438893104284,190.44888752426886,188.0453526419544,191.32690848893344,188.75170406809912,184.9376510361513,186.96700257636434,193.41965229048338,193.98059624652876,191.26878796195984,188.5928289409134,197.3414442743922,197.67297603340043,202.0997006134028,201.554421826036,204.5657028306523,207.08750088182728,201.88034515742282,195.75898347867806,188.05326358142867,179.33820486557016,165.28612948364702
322,2011-03-31 15:04:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.45577990650384,205.93077687708512,207.22843849050605,210.8520581370904,210.38177383263653,208.4269606586505,209.6757693104031,209.82345490533362,203.93586162430637,202.05288537429766,204.28165918338587,203.58542093736122,,,,211.2530243749368,221.4131295303776,210.3539098831141,203.88696363686438,208.81766620149926,209.8187889626236,215.76983668996306,213.18878687712385,217.48029093551736,214.4492938727582,201.42362742673166,,,,,,,
