dates,satname,nzd0159-0000,nzd0159-0001,nzd0159-0002,nzd0159-0003,nzd0159-0004,nzd0159-0005,nzd0159-0006,nzd0159-0007,nzd0159-0008,nzd0159-0009,nzd0159-0010,nzd0159-0011,nzd0159-0012,nzd0159-0013,nzd0159-0014,nzd0159-0015,nzd0159-0016,nzd0159-0017,nzd0159-0018,nzd0159-0019,nzd0159-0020,nzd0159-0021,nzd0159-0022,nzd0159-0023,nzd0159-0024,nzd0159-0025,nzd0159-0026,nzd0159-0027,nzd0159-0028,nzd0159-0029,nzd0159-0030,nzd0159-0031,nzd0159-0032,nzd0159-0033,nzd0159-0034,nzd0159-0035,nzd0159-0036,nzd0159-0037,nzd0159-0038,nzd0159-0039,nzd0159-0040,nzd0159-0041,nzd0159-0042,nzd0159-0043,nzd0159-0044,nzd0159-0045,nzd0159-0046,nzd0159-0047,nzd0159-0048
2006-07-13 21:58:38+00:00,L5,392.45,408.10,401.81,396.85,391.12,398.79,407.06,390.25,379.83,363.41,355.32,362.21,372.87,376.19,376.97,372.45,371.64,381.15,376.11,376.40,372.95,371.08,371.07,371.60,372.40,372.99,371.69,373.15,370.53,371.32,375.10,376.53,371.74,375.25,372.40,372.25,371.52,371.06,380.99,386.33,386.01,385.37,389.66,385.66,377.71,384.28,383.38,377.20,369.53
2006-07-21 21:55:45+00:00,L7,,476.78,446.93,,404.36,426.64,414.07,411.07,388.92,374.55,365.58,374.65,370.13,372.05,383.02,378.29,379.97,377.75,379.22,374.06,376.59,374.39,369.98,381.65,376.16,376.24,373.75,375.16,374.51,370.75,370.29,366.16,373.39,376.14,376.86,373.99,377.62,383.84,377.06,383.77,388.15,392.51,394.60,395.11,397.57,398.04,398.74,388.46,388.37
2006-08-22 21:55:17+00:00,L7,440.95,443.49,415.41,390.37,380.52,403.99,421.65,419.03,397.12,372.96,366.16,377.06,379.59,388.08,386.90,380.10,383.14,383.00,383.95,379.45,375.04,377.02,374.35,376.85,376.85,376.70,375.31,374.63,371.13,372.30,370.00,366.30,369.84,374.58,374.20,372.74,376.58,379.24,383.14,387.00,390.36,389.85,393.35,393.76,394.44,397.13,396.41,387.59,385.28
2006-09-23 21:55:06+00:00,L7,434.77,430.82,,,,391.76,403.46,410.08,390.58,373.45,364.44,364.73,371.26,378.17,381.08,385.50,379.80,382.89,382.04,385.64,375.94,371.61,367.99,370.12,369.87,367.45,369.26,370.30,368.58,368.26,367.21,368.37,368.22,372.57,366.92,368.69,371.59,369.30,377.80,378.84,384.38,381.99,387.45,386.12,381.59,388.20,382.42,379.78,377.93
2006-10-01 21:59:38+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.67,,,,,,,,,,,,,,,,,,,,
2006-10-09 21:55:00+00:00,L7,398.20,410.79,386.01,355.35,348.48,365.33,380.86,380.66,364.58,352.67,343.83,348.00,352.28,354.43,354.57,362.17,356.67,356.96,359.76,357.27,357.81,350.64,352.29,347.76,353.37,349.82,351.94,354.79,352.24,355.32,348.82,351.13,346.32,348.52,347.10,343.80,345.86,349.17,357.95,359.08,366.76,363.28,361.01,364.44,364.78,365.71,361.72,363.77,355.87
2007-03-02 21:56:31+00:00,L7,,493.22,487.13,425.12,395.53,392.19,400.71,395.63,394.08,382.80,382.64,380.94,375.94,387.05,384.72,389.69,390.43,,396.37,,399.06,,395.36,,,394.94,,,,,392.29,,394.90,,390.34,393.09,392.48,395.86,401.14,407.74,406.04,406.53,403.42,400.87,403.95,405.23,409.61,406.03,403.15
2007-03-18 21:56:09+00:00,L7,,497.15,490.62,,,,,,,,,,400.92,394.71,385.14,391.34,391.41,389.30,399.01,391.05,398.85,391.28,395.57,391.59,396.53,395.44,395.00,401.13,392.67,397.48,391.16,393.08,395.60,395.64,394.78,400.83,397.92,398.15,402.69,407.73,409.48,,,,,,,,
2007-04-19 21:56:31+00:00,L7,382.68,396.30,,417.09,385.71,388.38,379.22,382.68,375.91,373.31,365.57,368.12,367.46,364.26,376.47,372.19,372.94,377.06,376.67,378.94,374.37,382.16,371.47,379.11,372.89,377.33,374.16,377.48,381.59,371.66,375.32,367.41,368.81,373.06,366.32,371.94,375.20,382.11,378.16,384.97,389.43,388.38,389.65,388.26,394.59,384.84,386.66,386.39,389.12
2007-05-05 21:56:27+00:00,L7,,,,,,,,,,,,,,,,,,388.27,386.19,389.74,,387.28,393.02,387.39,394.62,388.56,392.71,,392.67,395.15,,,,,,,,,,,,,,,,,,,401.85
2007-09-18 21:58:42+00:00,L5,470.98,455.14,429.43,397.61,390.47,391.81,390.23,381.00,378.59,370.25,372.28,365.38,368.20,367.77,375.72,373.86,370.78,376.85,376.31,381.76,376.99,379.28,374.91,375.09,377.10,373.41,378.72,375.45,379.10,374.05,375.45,376.08,371.24,373.07,369.33,373.50,369.70,378.71,380.76,382.39,390.09,390.85,389.94,384.01,390.47,391.78,386.75,384.49,378.11
2007-10-28 21:55:34+00:00,L7,,,,368.46,362.86,365.20,370.10,357.96,360.99,352.36,353.92,352.39,351.56,354.37,352.61,363.34,357.29,358.38,358.56,359.58,363.59,356.75,362.11,356.70,364.15,361.33,360.82,362.43,359.68,364.69,357.14,359.16,356.15,354.87,359.06,355.67,360.24,359.97,366.34,366.64,375.26,377.41,367.71,371.44,371.65,372.99,370.10,369.84,368.50
2007-11-13 21:56:08+00:00,L7,416.77,409.50,387.74,364.78,353.05,365.48,363.83,363.89,353.03,353.76,350.86,349.12,360.79,355.49,359.59,356.80,359.07,365.47,361.33,360.56,354.59,355.99,355.99,353.30,357.90,354.19,360.45,357.14,358.96,359.54,355.22,355.49,356.36,356.40,357.87,360.93,360.08,357.74,361.54,368.11,376.82,371.22,367.96,371.43,372.69,,,,
2008-02-01 21:55:57+00:00,L7,,489.99,475.01,434.31,407.76,395.14,382.45,381.25,384.30,376.14,367.83,371.43,370.88,375.60,381.25,378.66,380.77,385.67,389.80,391.38,387.24,385.83,384.76,384.06,387.65,384.38,386.30,383.16,383.88,382.47,380.20,383.99,376.09,379.70,379.58,378.15,381.05,387.14,395.18,396.71,394.78,393.92,396.54,396.43,395.39,398.32,394.77,388.45,383.80
2008-05-07 21:56:04+00:00,L7,435.33,430.22,423.54,400.57,384.46,374.62,372.44,376.69,362.61,370.98,360.06,365.78,364.21,361.50,373.33,370.69,368.12,368.11,376.18,380.59,373.97,370.86,371.00,375.37,370.01,376.24,371.26,376.01,373.55,370.24,375.60,364.70,368.65,369.43,363.91,368.79,366.67,376.22,376.61,379.72,387.39,388.09,390.32,378.21,385.51,384.27,380.23,377.69,371.17
2008-08-27 21:55:06+00:00,L7,428.14,452.15,,,,,,,,,,,,,,,,389.98,399.34,393.38,399.96,382.68,400.11,382.54,397.64,390.92,374.73,386.66,365.69,384.94,361.32,384.18,376.88,377.37,,369.97,366.46,366.20,371.06,,,,,,,,,,
2008-09-28 21:54:48+00:00,L7,390.87,394.19,395.92,381.71,380.88,387.36,369.55,357.95,340.82,342.62,344.91,360.54,364.60,359.66,362.24,358.22,366.94,369.50,379.32,371.21,371.25,367.95,366.03,364.73,363.03,363.64,362.32,357.09,360.74,353.29,356.03,357.53,361.24,363.49,376.24,372.78,363.34,365.98,372.91,377.75,381.35,372.09,377.45,373.33,373.05,373.87,375.95,371.32,361.27
2008-12-09 21:49:42+00:00,L5,422.48,403.67,399.64,363.56,,418.72,391.77,381.48,370.29,363.93,365.76,373.65,373.58,380.06,378.06,377.48,377.63,381.49,398.11,402.36,390.15,386.09,387.33,386.74,381.00,384.16,391.89,388.66,394.34,392.05,391.36,385.18,391.82,390.74,393.88,396.31,396.42,398.53,403.61,402.03,405.23,404.03,400.45,394.83,391.07,400.01,403.75,397.40,388.19
2009-03-23 21:56:15+00:00,L7,330.14,327.09,413.39,,,,,,,,,,,,,,399.69,402.85,407.96,,403.55,396.46,405.74,410.77,406.17,409.61,404.66,405.51,400.02,400.80,393.75,,,,,,,,,,,,,,,,,,
2009-07-13 21:56:21+00:00,L7,299.28,,392.50,378.36,365.65,365.59,354.96,350.67,348.83,344.13,338.10,344.48,345.83,356.78,353.05,365.57,362.10,365.92,370.96,363.62,369.05,361.24,367.60,361.39,366.19,363.76,362.82,362.97,361.92,365.23,357.29,360.03,361.88,357.01,359.35,364.34,364.10,363.32,369.94,376.64,381.62,376.22,379.00,377.13,375.48,376.74,377.18,371.90,357.99
2009-11-26 21:56:28+00:00,L5,369.19,372.67,376.13,396.87,431.78,407.91,384.98,372.77,378.76,373.90,370.87,375.33,374.77,378.69,378.77,383.63,391.31,395.15,404.43,400.07,404.22,406.59,405.15,403.67,403.27,402.23,404.36,400.89,403.86,400.27,398.01,396.68,398.86,399.90,398.43,397.95,398.80,400.54,401.58,403.41,404.16,404.31,401.79,404.03,400.07,402.66,404.25,398.64,393.99
2009-12-12 21:56:37+00:00,L5,,,,,,413.00,392.93,378.80,382.91,375.17,377.44,,384.60,380.17,386.57,391.72,398.96,406.94,409.58,402.44,398.92,404.89,404.77,403.54,401.22,403.22,407.31,412.00,409.61,414.57,408.71,408.93,404.36,406.99,408.85,411.36,413.99,410.82,416.40,412.99,412.48,407.73,410.62,406.97,409.66,413.31,410.36,402.05,398.19
2009-12-20 21:57:07+00:00,L7,322.80,325.86,350.59,378.42,386.39,385.96,357.80,350.82,360.75,344.45,349.33,348.01,351.04,353.95,350.44,366.24,363.72,382.32,381.55,376.63,374.18,375.26,372.07,370.32,368.28,366.28,367.78,371.72,365.26,368.44,360.70,362.24,366.40,365.40,367.28,367.94,375.37,368.34,376.01,381.93,385.14,387.60,389.05,390.72,379.95,380.85,381.92,377.32,374.95
2010-01-05 21:57:24+00:00,L7,318.12,,,377.38,388.69,388.68,372.41,358.80,362.66,354.17,352.49,350.76,363.52,359.17,364.47,363.88,,376.94,,382.04,,385.04,,,,,,,,,,,,369.88,,,376.13,377.45,381.77,381.22,386.16,386.28,389.08,378.42,381.71,385.16,379.55,378.63,373.46
2010-01-13 21:56:49+00:00,L5,345.16,355.13,360.72,389.27,417.15,396.44,390.41,369.46,373.52,366.98,360.62,370.28,369.74,382.57,380.05,384.29,385.30,392.53,397.77,394.86,399.35,395.12,398.64,396.81,398.16,398.33,399.38,399.73,399.46,399.45,397.38,398.52,397.60,398.64,398.95,399.38,401.99,399.69,403.82,406.70,407.89,407.94,400.65,404.12,404.77,406.21,405.88,403.12,396.64
2010-01-21 21:57:14+00:00,L7,323.00,330.53,350.85,389.26,395.30,382.57,362.85,350.05,347.12,343.46,342.11,346.83,356.83,361.51,362.24,361.40,365.30,373.92,377.42,376.90,373.88,378.57,373.80,375.93,373.84,372.79,371.15,373.35,371.65,370.10,372.49,368.77,371.16,372.93,372.33,374.67,373.57,376.89,374.36,381.12,384.72,383.12,384.16,382.30,385.08,379.09,382.13,378.19,373.33
2010-02-06 21:57:27+00:00,L7,,,,,401.48,379.38,367.69,349.89,352.61,350.65,340.25,351.07,352.13,361.47,365.36,368.88,372.04,377.53,384.33,387.64,383.52,384.34,377.19,383.17,376.50,380.72,379.68,380.44,385.27,379.76,382.24,381.93,381.45,381.19,387.11,385.97,383.91,390.23,393.88,395.74,397.56,393.90,394.34,393.12,397.45,398.44,395.79,392.74,384.22
2010-03-26 21:58:13+00:00,L7,381.59,427.49,480.80,,416.27,406.47,388.95,379.80,375.25,387.32,372.66,392.27,385.23,400.44,378.62,377.14,383.87,385.91,392.31,399.03,401.12,400.77,406.59,410.74,419.65,422.12,421.29,422.19,414.61,422.26,421.54,414.27,404.47,416.82,424.07,417.26,425.02,428.35,428.26,433.02,419.04,423.46,426.28,424.23,411.55,428.61,417.99,421.16,421.61
2010-05-13 21:58:09+00:00,L7,381.86,415.93,427.69,400.37,386.90,373.83,367.90,355.49,354.19,346.70,348.98,353.22,358.17,359.52,361.90,371.03,368.30,378.47,380.16,385.01,382.27,385.69,386.96,387.29,391.00,383.73,388.59,384.03,388.40,386.61,382.91,388.74,383.99,387.84,391.58,395.68,390.75,391.85,397.68,399.48,402.43,397.46,398.58,391.75,384.61,392.17,380.54,377.00,382.56
2010-05-29 21:58:09+00:00,L7,350.45,388.29,395.93,387.38,360.28,361.58,353.64,348.68,334.25,340.82,334.09,343.39,352.81,350.78,350.75,351.91,361.68,364.86,373.00,372.33,372.50,377.52,372.89,379.83,371.76,375.90,372.75,372.53,368.38,368.45,369.28,363.72,367.33,367.05,367.15,371.16,375.33,377.52,374.81,380.11,384.51,383.62,384.51,377.74,379.59,376.96,378.43,376.78,371.82
2010-06-14 21:58:10+00:00,L7,357.57,389.31,400.33,388.38,362.64,363.07,355.79,351.24,342.67,342.19,340.52,339.80,348.33,353.47,352.72,363.26,365.83,365.99,371.78,368.35,372.57,366.66,371.15,377.38,370.84,376.67,369.44,373.59,369.53,372.08,372.17,366.16,369.96,373.07,373.07,371.20,377.88,378.14,374.16,381.82,384.96,382.94,371.38,376.41,376.11,375.60,376.55,375.47,372.06
2010-06-30 21:58:13+00:00,L7,352.94,386.73,396.96,389.22,365.71,360.99,348.47,346.37,334.34,340.45,338.97,343.70,354.19,352.71,350.69,353.71,362.32,369.39,370.61,371.98,371.44,369.79,367.75,364.12,366.37,359.24,363.53,360.60,361.92,363.09,355.77,359.84,358.16,358.40,359.21,364.18,367.17,363.78,369.57,376.62,383.18,376.28,379.14,378.42,373.98,374.40,376.75,372.95,360.24
2010-10-20 21:58:28+00:00,L7,301.74,325.90,356.27,,,,,,,,,,,,,,355.13,354.80,363.63,360.04,367.69,364.67,368.97,,,,366.14,368.59,364.39,369.89,,,,,,332.55,355.57,324.99,289.96,,,,,,,,,,
2010-11-05 21:58:37+00:00,L7,308.86,328.95,341.17,344.75,360.51,375.53,378.69,361.23,340.62,340.21,340.57,347.99,350.18,359.22,364.26,364.22,375.12,363.44,374.63,374.44,377.94,391.04,389.31,387.11,381.04,387.95,380.27,382.20,386.34,382.25,379.68,382.08,389.56,392.08,389.37,392.24,396.77,395.97,391.79,399.88,406.73,405.52,401.95,391.34,391.72,385.80,390.04,387.92,379.87
2010-11-21 21:58:26+00:00,L7,301.45,310.70,334.96,341.65,353.54,372.06,377.56,361.84,345.00,340.82,346.85,348.99,361.77,358.97,365.99,365.29,364.99,374.50,374.82,381.48,377.56,383.72,381.18,383.97,386.75,382.36,378.84,377.22,379.98,374.81,376.38,380.12,382.70,383.11,382.93,385.83,387.26,391.77,393.58,396.81,396.03,398.43,395.93,393.72,390.71,391.13,394.85,387.77,387.49
2010-12-31 21:55:56+00:00,L5,302.99,326.83,379.25,,,401.97,407.10,379.94,366.55,357.09,358.77,369.97,363.36,373.16,384.66,387.20,388.87,395.20,398.03,398.52,402.79,401.73,404.14,399.13,404.13,399.68,402.68,403.94,414.48,417.30,409.69,404.37,400.25,397.91,397.48,409.00,407.72,408.22,409.18,413.36,418.43,414.81,410.88,405.25,409.71,422.79,420.52,417.03,410.58
2011-01-16 21:55:34+00:00,L5,287.99,320.78,365.38,366.32,360.71,375.85,383.94,381.90,362.21,357.30,351.97,361.31,369.79,369.21,375.99,375.96,376.45,381.99,388.78,389.26,389.32,393.29,393.76,395.25,394.54,392.88,392.55,395.70,399.77,396.64,396.91,394.73,397.83,398.25,401.20,399.12,400.81,404.76,407.45,414.62,409.15,410.08,411.81,404.97,404.24,402.36,407.09,405.70,400.41
2011-02-25 21:59:32+00:00,L7,262.22,,343.91,,336.07,361.85,357.90,353.37,345.79,343.70,339.48,345.82,355.45,357.31,357.74,351.92,358.99,357.61,364.42,360.33,361.15,361.61,365.41,366.86,364.31,366.67,363.07,364.40,361.77,361.77,357.06,359.00,362.96,358.08,358.68,362.91,360.49,364.16,368.32,378.40,378.17,378.27,374.41,373.67,373.98,374.66,375.16,369.28,359.62
2011-03-13 21:59:11+00:00,L7,,305.10,,,354.31,406.40,385.89,374.35,366.26,360.85,357.47,358.45,366.41,364.47,372.32,371.06,370.44,366.63,374.97,371.41,373.02,378.46,373.30,381.41,374.96,378.89,378.36,375.93,379.94,373.70,377.76,372.50,374.53,376.14,373.94,375.53,376.95,384.32,385.82,387.90,389.53,389.80,391.94,389.00,392.42,386.64,387.00,380.28,375.61
2011-08-20 21:59:26+00:00,L7,,,492.79,447.70,439.32,406.35,375.98,364.30,359.80,347.65,351.62,351.05,360.92,360.73,356.83,361.32,360.95,374.56,366.33,359.65,357.99,356.59,360.56,356.34,364.70,360.85,362.98,361.21,361.10,364.73,359.90,361.81,364.40,364.93,361.96,367.10,376.64,372.83,373.11,378.23,382.64,378.79,395.38,380.34,396.95,,,,
2011-09-05 21:59:22+00:00,L7,,494.65,464.96,450.37,422.30,415.92,404.59,402.59,377.75,368.86,362.44,369.05,374.37,378.38,373.66,369.05,375.32,388.89,380.77,369.79,369.91,366.64,368.36,378.63,385.61,390.10,388.46,385.31,372.67,373.44,372.51,373.01,375.54,379.99,378.44,387.17,389.66,393.85,395.21,404.23,402.68,396.66,408.20,404.00,404.34,404.67,405.19,401.92,395.14
2011-10-07 21:59:14+00:00,L7,,477.37,455.14,435.24,405.66,387.19,381.52,378.71,365.30,360.31,367.27,369.59,367.16,360.92,377.06,372.65,368.48,362.84,,338.24,356.03,363.35,371.42,379.06,375.77,377.70,379.15,375.64,369.66,371.61,371.53,368.99,377.07,375.18,379.95,380.93,383.16,393.17,392.27,385.23,391.53,396.23,404.29,394.10,398.35,394.55,394.12,385.69,384.08
2011-10-23 21:58:59+00:00,L7,,475.61,453.05,442.80,433.64,407.38,399.55,395.36,373.83,367.74,362.34,385.89,376.14,390.00,386.31,391.22,402.83,393.59,395.69,393.37,390.91,398.26,388.21,398.95,393.21,392.32,400.90,391.12,390.58,395.78,391.66,401.29,409.85,400.84,405.20,400.51,402.89,405.36,405.09,411.22,411.20,412.18,406.91,416.27,411.88,415.37,417.18,408.93,401.70
2011-11-24 21:59:43+00:00,L7,,,405.08,404.29,409.37,389.20,372.72,370.96,360.51,345.88,344.61,356.84,364.88,364.21,361.80,364.68,367.92,377.09,377.66,364.12,349.75,362.94,368.39,371.82,374.03,359.27,371.38,371.76,367.56,373.77,369.69,375.76,375.39,379.24,377.04,376.26,391.90,389.75,380.16,389.62,394.03,394.78,394.42,393.48,397.32,390.18,389.18,387.86,378.95
2012-03-15 21:59:45+00:00,L7,407.82,410.79,394.25,359.23,360.51,366.75,354.53,360.84,361.76,347.45,349.58,348.89,360.67,362.75,369.00,372.97,373.23,380.39,381.27,385.25,378.36,375.39,371.86,375.08,375.94,377.96,369.42,379.04,386.45,382.88,382.09,384.07,380.72,382.45,387.58,388.21,386.60,392.67,396.27,396.54,400.31,397.06,397.11,397.50,401.76,402.10,398.96,391.63,382.66
2012-04-16 22:00:05+00:00,L7,414.08,399.93,390.72,358.88,355.98,380.96,357.34,377.39,381.56,383.95,359.73,357.57,354.38,357.39,355.12,373.76,368.06,379.27,377.10,371.91,380.63,362.46,367.26,359.73,366.12,358.71,367.30,371.24,366.82,371.32,362.25,369.62,370.17,375.18,374.13,375.19,381.00,383.96,393.44,386.02,390.97,391.62,398.52,393.45,396.56,413.71,406.36,385.87,379.64
2012-05-02 22:00:31+00:00,L7,,401.62,389.64,355.20,355.42,389.96,,362.57,380.39,387.85,359.22,,359.32,361.47,375.89,387.25,392.33,403.21,383.98,384.10,378.55,386.39,371.37,376.26,372.23,378.41,378.01,381.02,387.79,381.31,384.07,387.70,378.94,389.10,388.92,397.58,388.44,397.97,408.49,396.76,401.98,398.89,404.42,408.13,409.96,420.38,422.01,402.64,
2012-08-06 22:01:04+00:00,L7,323.84,314.22,288.95,262.79,280.77,303.64,339.69,348.05,339.42,339.24,325.46,343.92,340.06,350.14,349.80,351.82,351.44,353.20,363.87,359.33,363.91,355.87,359.98,351.39,349.65,350.86,353.53,358.28,359.51,359.32,353.67,357.30,353.72,351.82,357.15,363.33,363.37,362.29,368.83,372.41,381.93,373.96,368.92,373.36,372.10,372.75,369.85,368.49,356.19
2012-08-22 22:01:14+00:00,L7,322.14,319.57,,267.79,,,,,351.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.55,372.20,,367.81,370.13,371.96,365.89,366.83,356.52
2012-10-25 22:01:27+00:00,L7,294.60,280.87,282.22,293.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.16,391.68,385.04,388.22,387.64,380.43
2012-11-26 22:01:37+00:00,L7,277.77,270.07,282.16,281.86,294.42,345.44,349.03,344.41,364.83,371.68,373.69,368.31,376.01,368.15,373.39,376.78,383.71,383.05,383.58,382.94,381.01,383.18,382.74,384.08,383.30,385.51,384.89,403.92,431.10,396.74,384.63,373.95,377.26,388.01,384.42,388.22,389.46,394.82,397.89,401.85,406.72,399.87,403.66,403.24,401.16,403.44,404.07,392.82,387.44
2013-06-06 22:01:19+00:00,L7,,,,,334.53,357.12,,,346.33,347.26,363.11,364.92,367.96,381.53,384.79,393.73,,,,352.30,,360.82,,321.47,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-22 22:01:14+00:00,L7,283.11,,372.64,,444.73,422.62,422.00,395.92,351.11,348.54,366.84,370.84,,,374.97,386.45,377.03,,377.64,375.16,376.81,367.29,375.29,373.62,370.10,378.57,369.96,379.05,361.42,367.83,378.32,363.85,374.15,,364.18,396.06,372.00,395.13,383.41,389.04,396.83,385.44,394.28,393.41,399.86,401.33,386.99,388.56,378.60
2013-06-30 22:08:00+00:00,L8,269.67,315.07,329.83,311.12,325.09,361.59,378.15,362.33,337.83,347.72,361.53,374.47,374.32,387.98,383.89,382.90,389.24,385.73,383.19,385.90,380.58,381.88,377.81,382.96,376.83,380.29,379.65,381.78,381.70,377.60,381.38,381.42,377.64,380.70,383.17,379.87,384.90,392.65,394.98,398.19,396.81,396.15,399.00,397.91,400.18,401.89,404.21,389.15,384.31
2013-07-08 22:01:27+00:00,L7,252.22,,310.31,296.06,308.41,331.82,356.94,343.77,328.76,334.84,347.23,355.45,,,361.98,371.02,367.20,369.47,373.52,363.92,371.79,364.14,368.18,363.53,365.53,366.40,363.02,371.84,364.90,369.23,367.60,364.92,367.18,366.62,367.61,367.22,374.68,371.88,376.92,383.42,386.07,386.58,385.58,387.54,381.16,382.21,381.64,376.61,372.24
2013-08-17 22:08:03+00:00,L8,315.80,316.63,432.65,434.57,419.75,389.85,402.26,395.46,373.57,377.00,362.24,370.27,376.45,388.80,392.61,387.78,388.36,387.01,383.55,386.95,382.02,383.86,379.16,384.44,376.62,381.88,380.01,385.34,385.26,382.02,385.77,389.96,385.97,388.74,392.12,389.78,390.13,395.69,398.13,401.39,402.33,398.46,401.61,402.74,403.69,407.71,405.25,393.14,390.96
2013-08-25 22:01:25+00:00,L7,245.68,252.35,271.03,257.83,264.14,310.21,339.78,327.44,328.15,317.95,324.87,334.69,340.25,351.05,351.25,356.81,349.46,352.60,359.24,356.38,357.28,350.01,354.94,344.61,350.40,349.22,353.19,356.55,352.84,355.50,349.03,354.64,354.13,350.31,354.21,347.09,349.63,356.22,363.91,365.14,361.16,364.99,363.60,365.34,362.16,363.74,362.25,351.20,350.74
2013-09-02 22:07:40+00:00,L8,295.49,,418.10,416.10,395.37,376.00,380.19,372.20,361.25,367.54,356.38,366.36,371.94,381.69,386.63,383.60,389.10,385.69,384.85,387.75,385.63,385.02,377.58,382.63,379.51,381.84,383.24,383.51,388.73,385.33,386.56,390.04,386.96,391.09,392.34,393.68,393.75,399.33,401.81,404.64,405.35,404.57,402.34,402.17,402.40,404.83,404.97,395.37,389.27
2013-10-20 22:07:26+00:00,L8,261.48,275.95,285.99,277.99,298.68,334.85,347.93,356.32,348.90,345.41,347.40,350.62,364.58,360.38,371.96,371.71,369.13,373.30,375.47,373.04,372.19,366.94,368.14,362.87,365.77,360.37,365.24,369.29,366.07,368.35,363.34,363.35,368.12,364.92,363.84,369.16,372.57,372.57,374.95,380.94,385.48,387.09,384.31,383.30,378.70,379.70,380.04,377.29,374.02
2013-11-05 22:07:22+00:00,L8,244.95,257.92,269.17,259.91,274.06,307.87,329.62,330.11,331.00,330.63,323.79,337.01,339.52,345.03,348.50,338.58,344.47,349.78,350.59,355.96,342.82,355.25,355.54,348.70,352.14,348.44,346.60,345.93,345.53,342.78,349.50,353.64,346.39,349.38,354.43,351.19,351.92,357.80,355.94,367.26,361.46,367.95,365.62,367.27,366.39,365.18,364.32,356.57,348.74
2013-12-15 22:01:57+00:00,L7,,,349.61,337.13,331.19,337.04,346.21,353.11,366.37,353.79,350.27,351.89,354.67,360.65,361.94,372.00,375.98,376.07,378.25,372.09,378.40,370.10,369.98,376.68,368.76,371.05,366.36,373.51,371.04,370.95,373.74,365.97,370.02,367.45,369.18,374.62,378.27,383.50,376.38,382.67,386.87,389.22,387.98,386.03,389.66,381.99,384.43,380.18,377.06
2014-01-24 22:06:45+00:00,L8,336.48,369.81,389.07,361.16,347.87,344.48,346.41,361.67,375.17,371.22,365.91,367.61,372.02,376.26,381.52,382.77,385.45,381.88,380.11,385.02,384.73,,,,,,,,,,,,,382.51,385.25,385.12,386.72,390.65,396.11,397.91,396.22,394.90,396.06,397.80,400.05,400.68,399.38,,
2014-02-01 22:02:30+00:00,L7,240.40,257.63,303.08,296.10,290.80,304.12,312.61,324.27,330.04,324.02,322.92,329.37,336.89,337.63,345.88,345.49,343.68,346.26,351.06,351.02,347.49,349.04,348.51,348.32,348.57,348.66,353.48,348.44,354.60,350.38,348.77,353.73,345.52,350.22,349.74,350.41,349.89,356.10,356.27,364.69,365.74,361.50,365.38,365.48,367.58,360.34,361.75,357.66,346.87
2014-02-09 22:06:33+00:00,L8,383.11,415.41,406.79,370.74,346.70,344.60,352.17,379.29,376.81,400.10,375.64,377.85,380.22,386.24,388.49,391.97,399.41,399.85,403.58,400.16,396.91,399.41,399.22,397.51,397.27,388.03,393.46,388.08,402.40,402.01,391.15,402.37,400.25,397.63,403.67,408.05,403.34,400.47,410.93,409.88,411.92,410.37,406.36,406.38,412.10,424.62,420.16,418.86,411.32
2014-02-25 22:06:20+00:00,L8,,422.84,400.93,370.94,350.33,344.02,351.70,374.46,374.62,415.69,376.80,376.82,375.12,380.19,386.68,383.58,395.64,393.08,397.69,395.41,390.49,394.33,392.47,389.72,396.14,389.02,412.44,394.34,413.06,417.28,398.64,400.36,397.23,391.77,401.23,409.39,405.04,401.57,408.19,412.87,413.60,411.35,403.87,406.21,414.08,416.15,419.21,414.49,410.55
2014-03-05 22:02:25+00:00,L7,,363.95,358.20,328.95,319.41,320.59,323.62,351.76,345.14,348.23,350.43,348.64,358.87,357.29,366.90,357.54,364.73,374.14,373.64,376.56,371.67,373.01,367.80,367.45,366.23,367.43,367.36,365.46,370.61,369.20,371.24,368.05,368.24,371.14,362.55,368.22,366.38,372.27,375.75,379.36,384.74,384.38,386.40,378.21,375.09,380.52,378.90,377.37,372.07
2014-03-29 22:06:15+00:00,L8,375.74,392.58,389.94,354.98,335.92,334.44,328.89,349.38,369.33,377.58,374.95,375.60,370.11,370.28,381.32,376.70,376.60,384.36,383.74,387.24,378.20,380.68,375.40,379.50,376.72,381.10,380.02,381.28,381.45,377.76,381.56,382.12,376.77,381.81,381.30,378.05,382.73,386.84,383.13,386.61,391.31,392.32,393.13,394.54,395.79,385.98,388.26,381.30,378.24
2014-04-06 22:03:00+00:00,L7,,,,,,,,,,,359.16,366.29,366.43,362.85,360.82,370.59,368.36,373.88,374.40,367.80,370.32,362.81,367.84,365.03,368.01,371.05,365.95,373.65,366.62,370.62,366.82,366.54,368.20,370.50,367.26,368.64,373.91,367.80,378.25,380.83,384.89,385.46,389.17,385.06,380.32,382.02,380.13,376.26,372.07
