dates,nzd0107-0000,nzd0107-0001,nzd0107-0002,nzd0107-0003,nzd0107-0004,nzd0107-0005,nzd0107-0006,nzd0107-0007,nzd0107-0008,nzd0107-0009,nzd0107-0010,nzd0107-0011,nzd0107-0012,nzd0107-0013,nzd0107-0014,nzd0107-0015,nzd0107-0016,nzd0107-0017,nzd0107-0018,nzd0107-0019,nzd0107-0020,nzd0107-0021,nzd0107-0022,nzd0107-0023,nzd0107-0024,nzd0107-0025,nzd0107-0026,nzd0107-0027,nzd0107-0028,nzd0107-0029,nzd0107-0030,nzd0107-0031,nzd0107-0032,nzd0107-0033,nzd0107-0034,nzd0107-0035,nzd0107-0036,nzd0107-0037,nzd0107-0038,nzd0107-0039,nzd0107-0040,nzd0107-0041,nzd0107-0042,nzd0107-0043,nzd0107-0044,nzd0107-0045,nzd0107-0046,nzd0107-0047,nzd0107-0048,nzd0107-0049,nzd0107-0050,nzd0107-0051,nzd0107-0052,nzd0107-0053,nzd0107-0054,nzd0107-0055,nzd0107-0056,nzd0107-0057,nzd0107-0058,satname
2009-06-18 22:02:13+00:00,,,379.08,,,,,,,,,,,,,,,,,,,,,,,,,372.37,,,,,,,,,,,,,391.30,381.28,382.89,391.50,,,,385.33,386.27,383.24,380.23,377.04,372.88,370.23,368.21,364.63,359.96,347.60,401.81,L7
2009-08-05 22:02:01+00:00,366.30,370.70,378.93,381.25,379.81,376.98,372.74,353.90,347.28,342.50,346.44,348.15,,,383.05,375.60,380.07,378.71,371.96,374.41,371.24,360.09,361.37,365.39,371.20,369.92,369.98,,,388.85,375.50,376.38,375.54,381.70,386.77,385.69,383.98,381.25,385.14,383.61,381.48,378.72,376.48,,,,378.72,379.10,381.81,376.99,377.94,373.39,366.68,361.88,360.82,362.14,349.86,341.44,395.89,L7
2009-08-21 22:01:59+00:00,344.39,369.05,360.81,358.00,,,348.66,335.47,323.89,334.77,331.92,336.33,338.22,339.89,341.98,351.05,356.61,350.46,,,349.11,357.23,348.09,355.32,365.53,377.64,364.39,365.39,356.88,354.30,353.79,358.85,355.78,364.84,,,372.99,357.37,360.81,362.24,362.70,368.69,363.15,359.41,354.02,356.39,356.88,355.82,351.92,,,,,350.86,350.42,354.93,341.11,334.49,380.16,L7
2009-09-06 22:01:59+00:00,343.82,368.19,368.42,363.19,360.43,350.35,341.95,336.36,324.06,336.28,336.89,,,,341.55,345.44,352.27,349.91,360.41,352.09,348.53,352.33,353.48,358.10,366.59,372.69,,,349.83,351.52,352.69,356.34,355.52,367.88,363.71,361.28,360.94,357.87,360.20,363.90,362.03,366.22,,,,364.51,361.71,360.09,358.24,360.43,364.38,362.13,356.76,356.32,355.36,359.40,343.40,338.88,364.50,L7
2009-11-25 22:02:33+00:00,,,,,368.78,356.97,349.95,341.31,346.80,344.12,345.53,350.71,352.50,354.46,358.40,,,,366.66,362.67,364.41,361.48,360.84,366.29,367.85,367.53,374.75,371.13,373.57,374.26,,,,388.68,388.41,387.30,,,,,,,,,,,,,,379.31,371.79,366.98,364.43,359.87,358.17,361.45,355.44,354.19,369.29,L7
2009-12-03 22:02:19+00:00,346.35,364.94,364.37,367.12,369.87,354.27,351.39,351.36,335.59,349.49,355.03,351.54,352.30,354.48,351.37,356.83,362.61,356.00,362.80,360.57,352.49,365.87,358.18,369.21,380.34,389.61,380.80,379.95,364.64,366.32,368.18,371.35,367.86,380.62,375.68,371.90,376.13,375.03,379.03,376.16,377.01,384.96,376.64,370.71,364.78,372.52,372.85,371.01,367.85,367.27,375.53,367.09,365.79,363.89,,,,,,L5
2010-01-28 22:03:31+00:00,,,,,,,,,347.45,349.93,350.06,355.15,,,,366.17,370.40,368.20,360.55,362.93,370.23,369.53,376.25,374.42,371.15,366.95,,,,,375.00,378.39,383.27,377.68,380.65,380.48,383.03,378.97,380.09,380.79,376.06,371.38,,,,,375.28,378.21,379.60,377.06,376.92,373.76,368.70,364.12,366.42,366.97,358.19,354.20,362.32,L7
2010-02-05 22:02:41+00:00,323.28,347.49,369.61,374.59,372.67,365.81,362.15,354.15,352.25,354.85,357.03,355.36,357.22,361.68,363.34,364.96,372.26,371.15,368.50,366.76,363.24,369.45,369.36,370.93,373.91,381.77,380.17,377.53,376.29,378.59,378.62,378.37,378.84,384.64,383.03,378.41,379.90,381.86,386.09,384.73,380.17,382.17,380.57,378.19,377.61,378.55,377.11,377.55,375.91,375.99,375.85,372.38,368.30,368.90,370.60,373.96,366.25,359.71,396.47,L5
2010-02-21 22:02:44+00:00,328.61,347.08,376.87,384.99,379.56,372.93,367.21,358.15,351.08,355.99,360.87,352.37,352.43,357.64,357.08,366.36,370.71,368.15,376.56,373.34,368.14,371.65,374.60,377.30,382.28,381.22,379.12,376.97,375.05,374.15,373.39,378.09,380.23,393.03,391.34,387.00,386.21,386.21,385.43,384.80,387.44,384.88,381.54,376.58,377.18,380.75,378.18,375.55,377.22,384.52,384.78,376.59,374.69,372.15,368.73,374.29,366.54,360.37,401.02,L5
2010-03-10 21:57:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.95,,378.51,392.44,,,,,,,,,,,,,,,,,,360.27,347.47,397.16,L7
2010-03-17 22:03:57+00:00,,352.60,363.63,366.98,366.81,352.12,350.18,344.17,,,,346.59,341.86,348.09,346.26,349.74,357.78,355.39,362.68,357.62,350.86,355.33,349.71,,,382.07,375.20,366.42,360.87,362.11,360.53,362.96,368.58,381.25,369.55,366.02,365.57,366.95,,,,,368.70,361.85,360.56,363.39,363.19,361.34,367.89,366.59,372.38,366.54,360.51,357.20,355.76,,,,,L7
2010-03-26 21:57:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.46,382.63,383.06,378.54,378.59,374.33,372.17,,372.82,,,,L7
2010-06-21 22:03:58+00:00,368.38,359.96,350.86,364.52,356.31,,,,,,,,,,,,,,,,,,,,,,,,,,379.80,377.22,389.64,382.68,384.61,380.30,379.82,376.35,374.58,381.29,383.44,363.55,366.18,,,,,383.69,389.81,403.15,372.97,395.18,373.40,360.18,365.59,364.26,356.55,350.79,403.90,L7
2010-07-23 22:04:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,360.93,372.85,375.30,379.98,,,,,,,,,,,,,,,,,,,,,,364.41,360.44,359.11,,,,358.86,349.62,391.16,L7
2010-10-27 22:04:18+00:00,322.48,345.12,338.48,330.12,346.64,342.79,341.17,334.66,325.55,341.74,,,,352.45,344.12,346.11,349.66,348.87,356.16,349.12,341.84,349.57,342.68,350.08,368.35,,,365.63,358.25,357.92,361.68,361.93,359.18,372.34,367.16,362.09,365.47,362.17,362.58,362.38,,,,358.51,351.50,360.64,361.26,357.65,355.03,360.64,361.02,356.97,353.36,350.41,349.69,361.38,349.95,,,L7
2010-11-28 22:04:41+00:00,342.17,360.53,348.79,345.88,350.55,354.25,353.62,344.89,336.79,347.92,,,,357.98,356.21,358.31,363.90,356.50,356.57,357.14,354.97,355.06,357.31,360.11,364.19,,,374.34,369.29,369.51,371.33,368.91,368.52,377.03,378.16,368.90,371.02,368.51,367.69,371.31,,,,371.25,360.23,360.71,367.09,370.85,359.25,360.77,364.01,359.31,359.89,356.43,360.44,366.94,357.04,,,L7
2011-01-07 22:01:44+00:00,339.38,374.63,365.31,355.07,360.60,352.66,358.19,355.87,345.86,362.49,365.68,361.31,356.91,363.56,359.69,358.03,363.12,358.54,370.20,363.71,354.45,363.48,363.62,374.41,386.97,403.12,391.37,385.55,371.93,366.41,373.18,380.64,374.07,382.28,377.90,372.86,373.40,377.22,383.15,380.74,382.27,393.93,384.18,371.43,368.68,373.59,374.28,373.03,373.59,369.29,374.87,367.36,366.36,373.46,374.03,383.64,370.49,369.31,394.66,L5
2011-03-12 22:01:43+00:00,,,,,,,,,,,,,,,365.07,368.44,374.64,371.85,370.99,370.42,364.01,370.01,368.44,372.56,381.51,387.31,387.57,384.54,378.47,378.42,379.91,383.13,384.63,390.32,384.91,378.74,378.96,378.04,382.03,382.36,385.80,386.38,382.60,380.16,377.65,377.08,376.07,,,,,,,,,,,,,L5
2011-04-13 22:01:34+00:00,,,,364.84,395.97,371.50,350.35,338.93,346.39,343.58,340.82,349.89,349.00,351.76,363.45,368.08,373.86,374.10,358.25,358.26,364.30,357.55,371.39,368.31,360.93,356.65,374.79,368.75,381.53,384.85,382.57,375.31,383.02,373.69,377.47,377.80,378.17,375.38,375.33,381.07,375.11,366.15,372.67,378.55,377.61,370.30,372.97,372.73,375.65,375.14,369.10,366.52,364.07,360.96,363.37,366.31,365.02,357.43,377.54,L5
2011-05-07 22:05:25+00:00,,356.69,355.55,350.76,360.92,343.72,,,330.08,337.20,332.41,336.24,332.43,336.24,336.31,334.81,349.04,342.21,345.01,341.21,,,347.70,364.44,378.10,385.44,377.75,373.04,360.88,354.41,352.62,357.45,353.28,365.57,358.20,353.72,,,376.32,367.14,368.88,373.46,365.31,359.63,354.65,364.28,361.75,356.14,357.31,358.73,366.34,359.56,,,,361.74,350.85,341.31,380.46,L7
2011-05-23 22:05:23+00:00,337.29,367.61,372.67,,,369.78,361.51,347.45,338.97,347.29,347.76,347.82,347.70,353.34,357.33,357.40,357.28,358.27,,,365.85,360.80,361.25,371.67,370.22,379.77,377.58,376.42,373.14,365.92,367.86,369.99,369.71,,,391.86,373.19,373.99,377.66,377.75,378.42,380.91,377.57,372.33,368.85,369.81,373.20,373.69,373.76,,,,368.02,362.70,364.86,372.30,362.42,353.98,375.45,L7
2011-07-10 22:05:20+00:00,,,,,,,,,,,341.02,,,,,,,,,,,,,,,,379.52,368.80,378.65,374.81,373.92,382.76,386.70,371.87,384.70,377.91,383.74,385.89,,,,372.56,373.07,388.31,388.38,370.81,368.71,369.03,368.17,372.44,366.23,362.31,356.02,356.59,357.45,,,,,L7
2011-07-26 22:05:18+00:00,,,,,,,,,,,,,,,,,386.69,390.46,373.85,372.34,367.98,363.65,376.29,382.31,377.70,377.84,387.50,386.05,396.29,,,395.94,388.16,381.11,399.00,397.55,403.14,397.14,390.17,403.43,395.22,384.78,386.39,394.38,,,,400.06,391.39,395.16,387.17,372.97,368.70,369.17,363.93,368.43,352.81,353.92,403.08,L7
2011-08-11 22:05:13+00:00,,,336.74,339.69,336.35,349.05,338.63,326.05,334.39,329.94,331.09,335.69,337.30,338.82,,,361.14,350.74,341.01,337.66,343.12,339.74,347.01,342.49,341.68,339.75,354.85,349.08,,,,369.62,362.59,353.87,360.40,361.79,363.19,362.70,360.86,364.38,359.26,350.10,356.18,360.58,361.81,,,375.41,361.53,361.92,355.93,349.66,346.52,346.09,349.12,352.57,336.78,338.20,347.09,L7
2011-08-27 22:05:11+00:00,355.42,395.10,362.28,360.47,355.95,371.73,359.56,354.20,363.43,359.00,355.77,357.73,,,368.98,362.55,369.21,370.16,354.62,356.58,359.83,361.13,377.45,373.32,370.03,369.79,381.14,,,386.05,380.60,386.57,387.67,382.02,386.15,389.66,386.92,390.64,386.09,387.68,381.21,373.12,,,,377.38,379.48,379.07,375.02,376.28,371.29,363.01,364.21,362.05,362.02,361.21,347.70,351.36,372.06,L7
2012-01-18 22:05:49+00:00,,351.92,358.15,351.98,348.85,352.23,339.02,333.84,342.68,339.13,333.17,344.50,346.61,,,,363.36,354.60,339.42,340.31,348.35,340.84,358.51,350.68,351.75,351.34,359.84,361.82,,,363.09,363.42,367.58,363.56,363.96,363.35,365.26,362.71,366.37,368.86,363.07,357.76,360.88,363.36,,,,360.17,358.19,366.01,364.65,354.07,354.20,348.62,348.88,351.92,346.06,337.80,378.49,L7
2012-04-07 22:05:52+00:00,337.99,371.33,364.18,347.48,348.64,337.60,,,,333.82,326.62,328.91,329.54,334.52,332.87,339.03,345.77,344.37,342.12,335.67,334.98,,,351.49,356.04,366.20,362.22,362.15,360.28,348.46,353.62,361.55,358.52,368.06,358.67,355.88,,,,359.88,359.85,358.25,354.60,353.17,346.70,350.37,357.22,359.00,352.04,357.97,355.69,350.72,,,,363.01,339.69,333.77,373.56,L7
2012-04-23 22:06:04+00:00,344.54,382.90,370.60,359.18,358.45,341.35,339.54,336.72,324.47,,,,344.25,350.34,341.71,343.47,348.86,346.79,346.06,344.85,340.32,348.02,341.72,351.74,,,378.92,376.40,366.39,360.79,356.97,365.81,362.16,371.42,364.59,361.29,356.40,357.56,358.23,,,,373.00,362.76,353.65,358.53,365.81,365.37,357.64,360.06,363.44,354.72,349.68,349.74,348.52,,,,,L7
2012-05-02 22:00:07+00:00,,392.90,375.58,362.32,360.27,,,,,,,,345.00,345.66,355.81,358.38,369.98,368.30,353.48,357.94,,,,,,,362.33,371.18,381.67,381.98,375.02,377.39,382.54,373.00,379.75,,,,,,,,379.27,379.44,375.80,369.34,364.86,375.64,381.10,381.23,376.54,372.92,,,,,,,,L7
2012-05-18 22:00:20+00:00,,,,,353.64,349.02,338.71,332.21,335.03,333.55,337.85,340.81,,,,,,,339.27,351.30,355.52,352.05,357.45,360.53,358.65,356.77,373.68,,,,,,,,370.01,373.74,374.07,371.79,372.18,377.03,370.92,362.45,366.96,,,,,,,,359.72,361.76,360.04,348.21,354.80,359.47,346.55,340.68,390.14,L7
2012-07-12 22:06:34+00:00,,388.24,382.17,371.52,366.81,372.28,354.23,343.34,348.76,346.57,347.46,,,,362.16,367.61,371.05,366.30,363.16,369.71,381.74,377.50,382.79,375.71,370.25,375.17,,,382.83,380.11,378.88,375.17,377.64,378.57,380.92,382.59,380.84,382.69,381.39,380.11,379.79,374.91,,,385.51,382.72,375.58,380.86,381.27,379.56,376.23,380.47,380.93,371.90,371.65,373.81,368.27,362.90,380.67,L7
2012-11-17 22:07:47+00:00,372.11,378.22,364.03,360.51,369.61,348.85,346.79,344.77,,,370.03,349.56,353.21,360.49,347.95,347.61,357.35,341.64,352.10,353.13,342.84,350.25,,,,,381.99,379.03,363.17,363.93,364.56,370.23,360.39,380.71,367.26,363.42,361.28,,,,376.07,388.91,377.93,365.78,358.73,371.19,371.75,364.81,360.20,364.63,369.98,356.46,353.17,355.46,,,,,,L7
2013-01-04 22:07:58+00:00,,367.61,371.11,361.48,354.18,351.87,354.20,344.64,336.62,348.11,352.12,352.50,350.54,351.02,,,359.67,356.76,357.75,352.80,349.71,354.50,353.02,361.02,371.95,379.08,371.73,370.44,365.55,,,367.96,373.03,379.72,376.68,370.18,372.67,371.73,373.91,373.91,375.14,377.36,370.51,365.88,363.06,,,364.56,363.56,365.40,371.88,363.88,357.79,356.48,358.80,368.41,362.31,352.44,356.85,L7
2013-02-05 22:08:01+00:00,387.88,363.30,355.78,356.93,,,,348.22,334.69,327.01,336.14,341.31,341.88,346.73,353.19,363.78,359.57,354.19,351.05,,,342.66,357.31,355.99,353.51,355.95,364.87,363.22,374.54,373.51,366.85,365.97,371.87,368.02,,,,370.04,375.00,371.20,366.39,359.46,362.42,362.97,370.32,372.05,373.25,374.56,373.74,378.13,,,,354.67,357.05,362.79,352.69,344.55,372.28,L7
2013-03-09 22:07:57+00:00,369.75,367.79,357.94,351.53,346.41,351.91,344.65,332.89,332.81,326.12,,,,350.82,356.04,356.88,357.06,355.19,345.82,348.66,353.79,349.57,357.55,354.08,353.64,,,,373.45,369.01,367.60,364.40,367.88,365.33,373.59,375.24,373.97,374.71,369.16,370.21,363.94,,,,369.58,368.86,366.16,370.09,367.67,369.75,367.67,369.32,362.49,358.48,362.63,362.25,354.07,343.01,,L7
2013-04-10 22:07:50+00:00,360.29,357.79,353.62,,,368.99,357.60,348.24,346.21,352.37,352.19,350.53,349.46,353.89,351.63,351.72,359.28,,,366.62,364.45,362.99,362.39,368.74,375.60,380.85,378.68,376.16,372.91,369.88,369.14,368.88,,,,387.31,377.40,377.06,377.64,378.67,379.39,380.19,379.02,379.65,374.91,373.15,377.79,375.00,,,,391.16,,,,,,360.33,397.82,L7
2013-04-11 22:07:51+00:00,375.30,378.72,367.39,371.27,377.77,371.58,364.36,355.26,348.61,360.80,362.77,363.74,364.21,359.21,358.95,362.50,365.27,367.62,370.52,369.10,364.83,371.11,372.58,382.28,386.54,400.37,388.32,386.89,378.38,377.01,378.61,378.33,379.90,385.61,383.89,385.09,381.61,380.40,387.37,385.89,390.11,393.26,386.60,378.75,379.81,382.42,383.38,382.24,378.44,378.49,382.36,380.44,374.36,370.68,373.36,377.93,366.09,358.52,398.33,L8
2013-05-12 22:07:41+00:00,350.17,353.74,359.80,360.59,374.76,366.39,361.83,353.88,342.33,353.63,,,354.50,353.30,348.97,350.62,358.61,354.81,362.43,363.63,358.87,363.30,357.65,370.09,384.59,,,378.42,367.88,364.71,368.63,369.68,365.02,374.99,378.59,376.32,376.09,375.29,376.28,381.25,383.74,,,369.76,368.23,374.56,374.98,370.39,368.04,367.98,378.36,377.56,370.05,367.89,370.95,375.80,,,,L7
2013-05-28 22:07:35+00:00,,,,367.73,368.42,352.49,350.96,347.81,333.22,,,364.36,368.56,357.67,,,,,,,,,,,,,404.87,388.29,368.92,371.17,370.91,373.87,370.34,381.40,373.77,367.22,366.58,369.11,372.26,369.38,,,401.59,373.34,368.35,383.77,378.25,373.50,369.36,366.90,369.63,362.22,361.92,359.45,358.53,,,,,L7
2013-06-05 22:13:51+00:00,355.53,354.46,355.22,353.87,350.84,358.29,346.55,333.39,346.19,343.92,345.00,348.27,349.71,349.97,358.99,364.62,368.89,365.44,355.28,359.10,364.83,355.18,366.46,363.11,358.68,362.38,373.37,369.47,381.69,377.92,372.91,372.68,377.42,372.81,380.77,380.81,379.17,378.28,377.48,380.00,369.26,364.07,371.67,375.99,381.20,374.31,370.81,379.04,369.40,372.70,367.41,368.52,363.02,359.81,364.37,367.74,362.69,352.40,379.46,L8
2013-06-21 22:13:43+00:00,,,354.92,356.76,360.08,376.90,352.25,343.16,352.52,343.06,344.76,351.25,349.80,,,,,,,,,,,,,,386.43,374.53,384.27,379.68,378.36,373.85,381.42,373.76,384.85,381.64,380.81,378.96,376.38,382.88,379.31,368.56,382.84,387.28,386.21,379.94,374.65,378.82,380.34,372.80,369.31,368.42,365.03,361.45,370.73,369.05,365.67,357.47,403.14,L8
2013-07-07 22:13:48+00:00,375.35,368.78,358.86,356.50,361.69,366.81,361.52,350.60,354.23,353.51,355.71,354.50,353.19,357.72,,,,,,,,,,,,,385.35,381.63,380.14,376.90,379.68,379.35,382.43,385.70,387.96,383.71,385.65,383.50,384.14,385.98,385.34,381.49,381.02,380.77,382.79,381.47,376.06,380.84,377.65,380.58,377.33,375.45,370.62,367.30,374.42,376.53,369.82,360.95,397.99,L8
2013-07-15 22:07:11+00:00,,,,,,,357.78,352.96,352.39,351.53,355.96,,,359.04,,,,,,,,,,,,,,,377.17,370.11,374.02,375.30,375.60,380.34,379.68,382.65,378.53,380.57,382.15,381.24,377.81,,,,375.78,381.41,378.11,375.79,373.19,375.82,376.99,371.74,372.06,373.22,371.92,378.54,370.93,362.00,,L7
2013-09-01 22:07:18+00:00,374.68,378.68,375.79,354.78,341.69,344.81,340.51,,,339.50,331.03,339.62,341.30,340.20,352.70,356.18,362.51,363.28,354.15,358.47,361.26,,,,362.47,351.60,364.15,360.66,368.26,366.09,370.26,371.85,377.10,369.86,374.30,377.41,375.03,,,,370.07,368.24,368.91,373.21,370.47,366.63,367.10,377.45,375.33,375.97,367.45,362.83,358.52,,,,353.63,345.33,380.50,L7
2013-09-17 22:07:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.65,351.59,353.70,351.83,349.88,354.34,343.43,,,,378.88,359.39,362.11,358.56,347.30,354.39,363.52,360.00,360.31,357.19,357.04,355.57,359.47,,,,345.00,345.92,348.70,342.07,334.34,380.58,L7
2013-10-03 22:07:40+00:00,360.57,360.49,361.12,354.77,345.89,340.23,,,,343.83,333.16,335.06,335.10,321.25,315.27,,,,344.79,348.34,350.40,,,,355.32,357.68,368.07,359.21,362.80,364.80,362.45,363.50,365.48,360.71,362.12,357.20,,,,371.50,364.39,362.25,362.88,361.08,360.72,363.55,364.96,361.39,360.79,362.73,357.05,349.44,,,,342.96,336.49,333.87,375.42,L7
2013-10-11 22:13:41+00:00,,,,,,,,,,,,,353.08,356.69,,361.74,366.01,371.43,376.95,379.02,373.56,381.90,375.10,381.61,381.53,393.53,387.31,384.91,376.89,380.97,379.79,384.61,380.08,384.53,380.56,381.46,375.03,380.10,381.03,382.87,383.68,389.73,383.43,375.72,373.49,381.02,378.08,372.67,372.21,377.06,377.86,367.52,368.02,364.39,367.58,375.80,365.56,357.58,397.00,L8
2013-10-19 22:07:51+00:00,,,365.34,366.28,363.28,352.99,346.88,341.41,334.13,340.14,340.48,334.25,,,,348.37,359.27,357.36,362.91,358.87,358.52,364.40,359.96,361.81,368.49,373.10,369.13,,,,368.19,368.69,367.89,372.30,368.69,365.03,366.13,368.81,371.60,374.64,371.81,374.87,371.09,,,,376.02,369.90,367.12,370.00,368.96,362.68,361.11,359.92,360.43,361.26,350.34,345.14,380.90,L7
2013-12-14 22:13:21+00:00,352.73,359.78,372.90,370.51,360.27,357.85,349.23,338.75,346.31,341.40,346.53,347.71,345.81,351.84,358.62,362.17,369.86,368.82,361.69,361.81,366.81,361.39,370.53,369.94,365.32,364.93,375.23,372.16,373.90,375.98,374.11,375.65,378.68,372.22,380.95,381.27,380.14,380.31,378.95,385.94,380.91,377.00,377.16,383.56,383.61,378.92,375.48,373.00,370.35,375.26,373.65,371.50,363.94,361.44,364.42,368.53,363.04,358.61,377.56,L8
2014-01-31 22:12:52+00:00,349.62,355.03,356.79,366.54,364.41,351.66,351.39,346.20,334.08,347.21,346.16,342.58,347.13,355.22,354.15,352.80,362.93,356.62,361.79,360.84,356.11,361.61,359.04,364.24,377.39,385.90,378.26,374.49,365.76,363.88,367.95,371.64,369.56,382.22,374.21,373.29,374.96,371.78,377.04,374.84,380.60,385.25,381.55,373.04,367.06,373.61,374.65,364.67,367.13,366.71,369.48,364.77,364.21,363.32,360.91,369.70,361.13,354.38,394.17,L8
2014-02-01 22:02:30+00:00,,,,,,,,,324.63,344.65,,,,,,,,,353.52,351.24,341.20,346.90,343.81,357.28,377.54,,,,,,,364.35,355.17,368.38,359.50,356.52,360.04,360.35,365.12,364.11,369.82,,,,,,,,355.72,358.41,364.73,359.32,356.98,355.17,357.71,370.11,353.87,350.19,,L7
2014-03-20 22:12:13+00:00,358.46,359.92,347.89,353.99,366.48,349.74,345.96,345.47,333.84,351.12,344.32,343.68,342.84,348.67,348.41,345.80,357.11,350.39,358.50,354.97,351.50,359.24,354.82,363.00,378.03,396.57,382.84,373.97,355.39,358.85,355.07,361.34,357.66,378.03,364.72,364.64,368.05,373.05,370.17,373.94,375.14,389.71,385.56,372.71,370.53,385.58,382.55,378.54,365.39,367.78,371.69,367.61,354.97,,,,,,,L8
2014-03-28 22:08:46+00:00,,360.53,349.11,353.93,349.96,354.25,345.10,331.01,343.09,338.81,339.17,344.44,346.75,347.21,,,366.03,362.06,350.72,352.08,361.34,353.09,369.66,367.24,361.46,359.74,367.80,365.68,373.44,,,372.62,375.86,366.82,375.38,375.22,375.66,375.32,374.34,377.58,375.11,365.61,371.72,375.84,,,,,367.60,367.78,367.12,364.32,361.89,357.46,361.79,365.31,356.06,346.98,390.38,L7
2014-04-05 22:11:58+00:00,371.51,377.04,360.77,360.70,372.98,361.42,358.00,345.62,336.75,345.57,345.81,346.47,348.94,355.58,356.31,354.53,363.04,359.52,362.31,362.93,362.47,363.02,362.33,369.26,378.71,383.78,376.43,381.91,373.00,368.73,367.66,374.18,372.44,379.78,375.14,373.98,378.10,375.55,375.63,377.15,378.17,385.52,382.40,376.25,369.04,378.16,373.21,372.91,368.23,368.97,373.28,368.64,364.66,364.51,363.38,368.71,363.56,356.01,396.88,L8
2014-04-21 22:11:42+00:00,376.82,379.89,365.19,363.47,370.64,366.92,361.86,350.16,346.23,350.08,352.27,352.73,352.89,351.30,354.60,356.41,363.25,365.80,371.49,369.29,367.83,364.42,365.27,374.53,376.24,391.24,388.54,386.15,384.96,381.49,377.17,378.80,379.16,383.11,379.14,376.17,376.82,378.85,378.42,381.41,380.46,384.13,383.05,379.92,370.87,376.95,376.99,371.58,371.36,371.33,375.17,369.92,367.92,367.79,367.42,374.00,366.29,355.79,402.97,L8
2014-04-29 22:09:01+00:00,,367.57,363.06,361.68,364.00,362.22,353.78,344.47,335.83,342.02,338.61,347.67,348.45,,,,364.46,361.69,366.94,362.00,364.32,364.27,373.21,376.53,381.33,382.87,380.87,383.09,,,367.08,375.81,377.72,380.15,375.63,374.60,371.08,372.72,375.60,376.40,376.42,375.52,373.72,371.01,,,,369.18,366.66,366.04,372.20,364.59,362.32,357.69,360.82,366.36,354.11,348.43,394.63,L7
2014-05-15 22:09:08+00:00,356.96,,,363.47,368.98,364.59,361.04,,,,,,,,,,,,,,,,,,,,380.97,380.68,370.93,369.29,,,371.50,385.06,378.80,377.12,377.57,376.11,376.77,379.88,380.15,381.08,380.48,372.18,366.52,372.92,,,,374.22,374.86,369.72,367.56,363.47,364.03,370.17,362.07,354.48,397.18,L7
2014-05-31 22:09:12+00:00,354.67,367.66,363.16,359.24,365.21,354.07,349.91,342.86,,,338.90,336.82,342.61,352.77,342.47,346.99,353.06,352.29,359.60,360.27,354.29,353.69,,,,382.58,376.03,374.60,363.26,360.77,361.89,367.99,369.33,378.65,367.96,367.27,366.64,364.34,,,,382.25,374.09,364.04,357.71,366.67,369.28,361.65,361.97,362.91,370.54,361.54,356.46,355.85,,,,,399.35,L7
2014-07-02 22:09:19+00:00,350.57,355.69,,,,368.09,353.37,340.44,329.17,345.83,347.80,340.59,339.48,347.34,343.22,,,,,,,,,,,,378.03,375.68,365.61,363.70,364.25,363.45,,,,383.94,368.42,368.71,371.18,371.29,369.13,377.56,373.47,362.00,358.07,360.29,359.06,359.41,,,,375.28,360.54,357.82,358.18,360.82,353.53,347.82,,L7
2014-09-20 22:09:32+00:00,,350.87,344.85,344.55,344.35,341.71,329.79,323.74,327.11,326.17,326.79,332.81,335.71,,,369.08,362.91,355.43,341.07,346.32,347.27,341.20,351.51,347.46,342.67,345.11,358.81,347.83,,,375.15,359.19,367.17,352.37,361.58,362.14,362.22,366.23,365.69,363.58,359.61,346.66,351.05,359.26,,,370.71,355.35,355.48,351.97,347.53,352.84,340.32,338.01,335.79,343.33,,,,L7
2015-02-27 22:10:40+00:00,363.02,367.86,367.58,361.59,364.07,365.38,360.27,352.39,350.39,344.95,340.49,,,354.79,352.58,362.56,366.70,365.92,361.49,365.02,366.79,362.98,368.32,365.85,365.00,363.04,,,390.07,374.93,369.45,366.66,373.25,366.27,371.61,377.37,378.71,375.98,369.67,374.92,371.73,,,,377.63,369.08,372.97,371.58,369.95,369.61,368.71,369.43,366.16,361.69,361.13,360.67,348.49,,,L7
2015-04-24 22:11:08+00:00,378.51,377.73,373.13,365.28,367.62,358.91,352.44,345.59,335.46,340.08,348.96,349.73,345.90,354.44,352.04,354.34,361.42,354.94,355.65,354.46,349.81,362.59,363.47,369.66,374.65,378.27,372.52,373.22,360.59,359.88,363.75,368.72,367.23,378.59,375.06,374.20,371.43,370.06,366.35,374.37,374.26,379.10,378.25,368.79,367.89,373.53,372.41,371.14,367.85,370.92,373.43,368.06,364.10,365.35,362.12,368.52,353.38,346.95,393.09,L8
2015-05-10 22:10:52+00:00,374.66,384.40,372.72,368.82,370.56,366.19,354.19,344.05,341.37,349.07,357.37,356.77,345.37,355.34,355.60,358.91,366.22,360.36,365.11,358.17,364.56,363.02,369.79,369.32,374.43,382.97,378.90,383.33,384.59,375.56,375.35,372.33,376.74,380.43,380.23,380.16,376.24,381.46,381.50,383.76,378.97,383.85,382.15,376.94,371.35,378.17,375.47,372.21,374.74,376.63,379.50,371.46,371.12,365.72,365.55,369.93,357.64,355.77,375.24,L8
