dates,nzd0107-0000,nzd0107-0001,nzd0107-0002,nzd0107-0003,nzd0107-0004,nzd0107-0005,nzd0107-0006,nzd0107-0007,nzd0107-0008,nzd0107-0009,nzd0107-0010,nzd0107-0011,nzd0107-0012,nzd0107-0013,nzd0107-0014,nzd0107-0015,nzd0107-0016,nzd0107-0017,nzd0107-0018,nzd0107-0019,nzd0107-0020,nzd0107-0021,nzd0107-0022,nzd0107-0023,nzd0107-0024,nzd0107-0025,nzd0107-0026,nzd0107-0027,nzd0107-0028,nzd0107-0029,nzd0107-0030,nzd0107-0031,nzd0107-0032,nzd0107-0033,nzd0107-0034,nzd0107-0035,nzd0107-0036,nzd0107-0037,nzd0107-0038,nzd0107-0039,nzd0107-0040,nzd0107-0041,nzd0107-0042,nzd0107-0043,nzd0107-0044,nzd0107-0045,nzd0107-0046,nzd0107-0047,nzd0107-0048,nzd0107-0049,nzd0107-0050,nzd0107-0051,nzd0107-0052,nzd0107-0053,nzd0107-0054,nzd0107-0055,nzd0107-0056,nzd0107-0057,nzd0107-0058,satname
2008-04-28 22:01:53+00:00,,352.31,346.60,340.58,347.30,343.53,338.46,332.97,336.85,335.51,333.08,333.93,337.01,338.64,343.39,323.19,,,336.91,345.01,354.81,352.37,348.22,356.03,362.38,369.08,361.65,363.53,361.97,361.92,350.88,355.36,350.36,372.12,362.80,374.59,370.96,373.53,376.35,369.91,362.61,366.20,365.58,362.75,362.36,361.26,353.31,354.38,354.02,364.18,362.59,361.87,355.86,355.90,354.36,357.10,349.61,340.29,360.26,L7
2008-05-14 22:01:48+00:00,,352.31,348.68,342.60,348.86,343.53,338.46,336.88,340.85,338.53,336.33,338.07,340.49,341.77,348.46,343.91,365.21,366.49,343.45,345.01,354.81,357.78,358.79,361.45,362.15,366.77,365.43,367.24,368.18,366.76,360.12,364.12,362.13,370.96,362.80,374.59,370.96,381.94,377.40,373.52,368.36,368.67,369.56,366.55,368.70,366.59,360.67,361.69,360.76,367.23,362.59,361.87,355.86,361.79,357.89,357.90,352.31,342.93,370.67,L7
2008-08-18 22:00:56+00:00,,370.32,360.86,353.16,356.31,351.72,353.25,344.57,348.86,344.57,356.10,352.94,355.25,358.64,362.75,368.09,372.65,370.95,367.01,371.38,364.49,365.31,379.92,372.29,381.19,378.95,381.28,381.20,379.32,370.62,366.78,372.00,373.17,376.56,379.94,375.77,381.09,384.10,378.45,380.73,389.59,378.66,375.55,373.47,374.81,378.62,367.28,369.70,370.57,368.08,371.41,361.44,357.42,365.78,360.26,359.19,351.57,343.62,379.35,L7
2008-09-03 22:00:49+00:00,,370.32,360.86,353.16,356.31,351.72,353.25,344.57,348.86,344.57,356.10,352.94,346.93,351.72,352.75,358.70,365.83,366.07,363.35,362.37,355.64,361.58,379.92,372.29,381.19,381.79,376.97,375.84,371.98,364.80,362.41,367.62,368.54,374.41,372.60,367.30,370.38,376.31,378.45,380.73,388.19,380.26,371.53,366.76,367.19,370.68,364.43,366.69,368.13,366.67,369.71,361.40,356.95,360.75,360.26,359.19,351.57,342.80,382.66,L7
2009-01-25 22:01:34+00:00,,368.98,361.03,352.25,350.07,346.47,346.35,348.35,,359.69,358.62,354.06,345.41,349.68,347.14,352.56,363.04,362.61,362.25,358.86,352.90,357.41,,,390.07,385.03,375.81,372.90,365.19,360.20,359.15,365.20,366.24,376.45,370.79,366.39,370.12,369.29,,365.58,385.64,380.02,368.36,363.42,361.14,365.61,366.09,367.72,371.10,367.79,367.91,360.89,356.78,350.69,,,347.30,335.92,393.23,L7
2009-02-02 21:57:22+00:00,,373.36,364.72,352.59,350.79,349.87,349.65,348.13,343.27,352.44,357.84,354.03,347.43,350.51,349.46,354.01,364.32,362.91,361.41,359.65,354.58,358.38,368.19,371.63,386.18,384.76,377.00,374.87,368.23,363.98,363.37,368.05,368.60,377.00,372.91,369.64,372.69,373.45,380.59,373.32,385.04,380.75,370.83,366.81,365.05,368.60,368.38,370.73,372.78,369.52,370.39,364.06,361.01,360.04,370.59,374.44,356.35,341.03,385.07,L5
2009-06-02 22:02:15+00:00,,374.88,373.76,364.85,361.62,359.97,358.91,352.68,354.95,351.61,350.63,355.76,353.13,351.02,349.08,352.29,370.45,368.38,361.14,362.47,363.81,361.53,374.38,371.12,373.83,371.56,373.90,373.52,368.80,368.97,367.81,377.24,378.19,374.86,373.93,379.44,383.44,386.70,389.05,385.17,384.01,381.06,377.14,378.41,370.00,369.78,368.89,373.64,377.48,370.98,371.74,368.30,364.05,364.40,367.63,372.65,362.89,343.29,385.25,L7
2009-06-18 22:02:13+00:00,,374.88,375.09,364.85,361.62,359.97,358.91,352.68,354.95,351.61,350.63,355.76,353.13,351.02,349.08,352.29,370.45,368.38,361.14,362.47,363.81,361.53,374.38,371.12,373.83,371.56,373.90,373.23,368.80,368.97,367.81,377.24,378.19,374.86,373.93,379.44,383.44,386.70,389.05,385.17,385.83,381.12,378.58,381.69,370.00,369.78,368.89,376.56,379.68,374.04,373.87,370.48,366.25,366.35,367.82,369.98,361.91,344.37,390.77,L7
2009-08-05 22:02:01+00:00,366.30,370.70,385.37,389.86,386.48,379.51,376.88,355.66,356.96,346.24,347.09,356.42,363.05,358.14,383.05,375.60,383.20,381.98,371.63,373.99,377.81,366.36,370.97,368.00,367.42,364.38,370.81,373.16,,388.85,375.50,382.94,383.71,376.42,381.06,390.03,392.15,386.43,391.32,396.24,389.79,382.45,381.51,392.81,,,378.72,380.81,385.60,378.50,377.09,373.95,368.45,363.84,364.57,365.88,356.74,346.55,399.81,L7
2009-08-21 22:01:59+00:00,355.35,369.88,379.23,379.24,386.48,379.51,367.48,348.93,345.94,342.41,342.03,349.73,350.63,349.01,362.51,363.33,374.34,371.47,371.63,373.99,368.24,363.31,363.34,363.78,366.79,368.80,368.67,370.57,356.88,371.58,364.64,374.91,374.40,372.56,381.06,390.03,385.76,376.74,381.15,384.90,383.01,379.01,376.92,381.67,354.02,356.39,367.80,374.56,377.18,378.50,377.09,373.95,368.45,360.60,361.03,363.14,352.83,343.53,394.90,L7
2009-09-06 22:01:59+00:00,351.50,369.31,377.07,375.23,377.80,369.79,361.10,345.79,340.47,340.88,340.75,349.73,350.63,349.01,355.53,357.36,368.82,366.08,367.89,366.69,363.31,360.57,360.88,362.36,366.74,369.77,368.67,370.57,353.36,364.89,360.66,370.27,369.68,371.39,375.28,380.45,379.56,372.02,375.91,379.65,378.82,376.45,376.92,381.67,354.02,360.45,365.77,371.67,373.39,373.98,373.91,371.00,365.53,359.74,359.90,362.39,350.94,342.60,388.82,L7
2009-11-25 22:02:33+00:00,351.50,369.31,377.07,375.23,375.54,366.59,358.87,344.89,341.73,341.53,341.70,349.97,351.26,350.83,356.25,357.36,368.82,366.08,367.58,365.68,363.53,360.75,360.87,363.14,366.96,369.33,370.19,370.71,360.09,367.23,360.66,370.27,369.68,374.85,378.56,382.16,379.56,372.02,375.91,379.65,378.82,376.45,376.92,381.67,354.02,360.45,365.77,371.67,373.39,375.05,373.49,370.19,365.31,359.76,359.61,362.23,351.69,344.53,385.56,L7
2009-12-03 22:02:19+00:00,350.22,368.22,370.32,367.39,369.72,359.64,352.94,343.68,335.52,341.43,343.16,346.68,347.67,349.61,355.27,357.23,362.89,358.77,365.46,362.44,357.16,359.40,356.39,362.86,370.30,375.48,372.48,372.21,361.23,367.05,362.54,365.73,363.68,376.74,378.64,376.54,373.51,367.88,371.29,371.48,374.90,375.97,374.79,373.87,359.40,364.47,367.54,370.27,369.22,373.45,373.97,369.33,365.31,360.51,358.60,360.51,349.95,343.32,382.33,L5
2010-01-28 22:03:31+00:00,350.22,368.22,368.13,367.39,369.72,359.64,352.94,343.68,337.51,342.85,344.31,348.38,347.67,349.61,355.27,359.02,364.39,360.66,364.48,362.53,359.33,361.09,359.70,364.79,370.44,374.06,372.48,372.16,361.23,367.05,365.03,368.26,367.59,376.90,379.04,377.33,375.41,370.10,373.05,373.34,371.86,373.99,372.09,365.06,359.40,364.47,369.09,368.85,367.88,372.21,373.31,368.67,364.47,359.49,358.24,360.98,349.60,344.64,374.43,L7
2010-02-05 22:02:41+00:00,339.46,362.42,365.80,365.73,367.94,356.85,350.82,343.73,338.34,344.91,346.08,349.82,350.06,352.63,351.33,356.89,362.83,359.14,363.78,361.00,358.00,362.65,361.03,365.71,370.89,376.03,375.03,373.50,364.24,365.00,365.66,368.66,368.25,377.39,378.30,375.87,374.60,370.22,373.24,373.56,371.59,374.68,373.45,369.44,365.47,367.99,368.77,368.54,366.70,372.01,372.89,368.47,364.80,360.66,360.19,363.34,352.88,348.29,374.55,L5
2010-02-21 22:02:44+00:00,335.51,356.93,369.82,372.47,370.26,360.07,354.53,348.27,342.87,348.44,350.90,353.03,353.61,357.06,354.35,359.95,365.65,362.68,365.91,363.06,361.17,365.05,365.45,369.38,373.69,376.63,378.71,376.39,367.88,368.97,369.58,372.51,373.14,382.09,380.47,377.73,377.24,375.99,378.17,378.08,376.54,377.92,379.58,375.16,373.19,374.08,373.03,372.48,371.76,374.10,374.88,369.82,366.44,364.21,363.86,367.21,357.96,353.47,378.72,L5
2010-03-10 21:57:44+00:00,332.75,353.17,370.28,375.57,372.72,362.50,357.67,351.24,346.63,350.88,353.70,353.03,353.61,357.06,357.55,363.58,369.00,365.88,367.01,365.25,363.70,367.60,367.85,371.63,375.11,377.42,378.71,376.39,372.39,373.33,373.80,376.55,377.55,384.93,383.82,387.84,381.32,380.12,384.62,381.62,380.17,380.85,379.58,375.16,373.19,377.27,375.86,375.58,375.15,376.83,376.97,371.36,368.38,365.79,365.98,369.17,361.34,355.19,385.25,L7
2010-03-17 22:03:57+00:00,332.75,353.03,368.62,373.42,371.54,360.42,356.18,349.83,346.63,350.88,353.70,351.95,351.26,355.27,355.29,360.81,366.75,363.78,366.29,363.98,361.56,365.55,364.82,371.63,375.11,378.19,378.01,374.40,370.08,371.09,371.14,373.83,375.76,384.32,381.44,384.72,378.17,377.92,384.62,381.62,380.17,380.85,376.86,371.83,370.03,373.80,373.32,372.73,373.69,375.12,376.21,370.56,367.07,364.36,363.94,369.17,361.34,355.19,385.25,L7
2010-03-26 21:57:49+00:00,332.75,353.03,368.62,373.42,371.54,360.42,356.18,349.83,346.63,350.88,353.70,351.95,351.26,355.27,355.29,360.81,366.75,363.78,366.29,363.98,361.56,365.55,364.82,371.63,375.11,378.19,378.01,374.40,370.08,371.09,371.14,373.83,375.76,384.32,381.44,384.72,378.17,377.92,384.62,381.62,380.17,380.85,376.86,371.83,370.03,373.80,373.32,374.35,375.18,376.26,376.54,371.70,368.11,365.47,363.94,369.90,361.34,355.19,385.25,L7
2010-06-21 22:03:58+00:00,340.09,351.78,365.24,372.77,368.84,363.62,359.85,352.16,350.26,353.59,355.99,352.37,350.50,355.80,355.56,361.81,367.79,365.72,367.07,365.16,363.12,366.49,367.48,374.22,375.78,378.00,378.16,373.64,370.74,371.62,373.47,375.01,380.11,383.86,381.84,385.69,378.91,378.14,383.73,382.90,381.78,375.50,374.25,372.21,371.78,374.23,373.44,376.47,378.84,381.73,376.91,377.17,369.99,365.79,365.42,370.46,361.56,354.51,392.17,L7
2010-07-23 22:04:02+00:00,340.09,351.78,365.24,372.77,368.84,363.62,359.85,352.16,350.26,353.59,355.99,352.37,350.50,355.80,355.56,361.81,367.79,365.72,367.07,365.16,363.12,366.49,367.48,374.22,375.78,374.59,376.84,374.06,373.05,371.62,373.47,375.01,380.11,383.86,381.84,385.69,378.91,378.14,383.73,382.90,381.78,375.50,374.25,372.21,371.78,374.23,373.44,376.47,378.84,381.73,375.12,374.78,368.43,365.79,365.42,370.46,361.11,353.69,392.00,L7
2010-10-27 22:04:18+00:00,345.43,352.54,344.67,347.32,351.48,342.79,341.17,334.66,325.55,341.74,,,,352.45,344.12,346.11,349.66,348.87,356.16,349.12,341.84,349.57,342.68,350.08,368.35,360.93,372.85,370.47,369.12,357.92,370.74,369.58,374.41,377.51,375.88,371.19,372.64,369.26,368.58,371.84,383.44,363.55,366.18,358.51,351.50,360.64,361.26,370.67,372.42,381.89,366.13,370.86,361.96,355.30,357.64,362.82,355.12,350.20,397.53,L7
2010-11-28 22:04:41+00:00,344.34,355.20,346.04,346.84,351.17,348.52,347.39,339.77,331.17,344.83,,,,355.22,350.16,352.21,356.78,352.69,356.37,353.13,348.40,352.31,350.00,355.10,366.27,360.93,372.85,371.76,369.17,363.72,370.94,369.35,372.45,377.35,376.64,370.43,372.10,369.01,368.28,371.66,383.44,363.55,366.18,364.88,355.87,360.67,364.17,370.73,368.03,374.85,365.60,367.98,361.44,355.67,358.57,364.19,355.60,350.20,397.53,L7
2011-01-07 22:01:44+00:00,334.68,360.09,350.86,343.69,352.60,349.90,350.99,345.14,336.07,350.72,365.68,361.31,356.91,358.00,353.34,354.15,358.89,354.64,360.98,356.66,350.42,356.04,354.54,361.53,373.17,382.02,382.11,375.20,369.86,364.61,368.73,370.49,367.26,377.22,374.41,367.95,369.96,369.30,371.14,371.48,382.27,393.93,384.18,367.06,360.14,364.98,367.54,367.18,362.62,363.57,366.08,361.02,359.68,360.10,361.39,370.65,359.09,359.47,392.91,L5
2011-03-12 22:01:43+00:00,334.68,360.09,350.86,343.69,352.60,349.90,350.99,345.14,336.07,350.72,365.68,361.31,356.91,358.00,356.27,357.72,362.83,358.94,363.48,360.10,353.82,359.53,358.01,364.29,375.25,395.22,389.47,377.51,369.49,368.06,371.53,373.65,371.60,380.49,377.03,370.65,372.21,371.49,373.86,374.20,384.03,390.15,383.39,370.34,364.51,368.00,369.67,367.18,362.62,363.57,366.63,361.21,359.87,360.10,361.39,370.65,359.16,369.31,394.66,L5
2011-04-13 22:01:34+00:00,334.68,360.09,350.86,348.98,363.44,355.30,350.83,343.59,338.65,348.93,353.25,355.60,352.96,356.44,357.71,359.79,365.04,361.97,362.43,359.73,355.91,359.13,360.69,365.09,372.39,382.36,384.58,375.76,371.89,371.42,373.73,373.98,373.88,379.13,377.12,372.08,373.40,372.26,374.16,375.57,381.06,382.15,379.82,371.98,367.13,368.46,370.33,368.56,365.88,366.46,367.25,362.54,360.92,360.31,361.88,369.57,360.62,363.37,386.10,L5
2011-05-07 22:05:25+00:00,340.77,363.95,356.55,354.14,367.01,355.53,354.05,346.56,339.78,347.80,346.30,349.15,346.11,352.38,356.15,357.53,364.91,360.64,360.20,358.15,359.43,361.53,361.69,367.97,374.34,383.13,382.87,377.24,372.42,370.72,371.92,373.09,372.70,377.78,375.33,370.40,375.39,374.79,376.90,376.52,378.01,379.98,376.19,372.20,367.76,369.19,370.43,368.19,366.45,365.98,368.58,363.19,363.44,363.62,365.95,369.66,360.85,356.02,384.22,L7
2011-05-23 22:05:23+00:00,339.61,364.87,360.58,354.14,367.01,358.38,355.92,346.78,339.62,347.70,346.67,348.81,346.51,352.58,356.34,357.51,363.64,360.25,360.20,358.15,360.72,361.38,361.62,368.58,373.65,382.46,381.81,377.11,372.54,369.92,371.25,372.57,372.20,377.78,375.33,373.98,374.95,374.63,377.03,376.73,378.10,380.17,376.47,372.22,367.94,369.30,370.89,369.29,367.91,365.98,368.58,363.19,364.59,363.39,365.68,370.19,361.16,355.51,382.03,L7
2011-07-10 22:05:20+00:00,337.29,362.15,364.11,357.80,378.44,361.67,355.93,343.19,338.48,342.69,340.50,344.65,343.04,347.11,355.54,357.18,363.71,361.61,358.08,356.63,364.72,362.79,362.20,369.25,372.69,377.29,379.44,374.31,374.53,371.68,371.38,373.73,375.47,375.36,376.32,376.01,378.51,378.32,377.83,377.08,377.05,375.89,374.24,375.80,373.43,370.46,370.54,367.90,368.72,368.77,367.22,362.80,362.70,360.08,361.89,366.78,359.43,350.91,377.82,L7
2011-07-26 22:05:18+00:00,337.29,362.15,364.11,357.80,378.44,361.67,355.93,343.19,338.48,342.69,340.50,344.65,343.04,347.11,355.54,357.18,368.30,367.38,362.02,360.56,365.54,363.00,365.01,371.86,373.69,377.40,380.79,376.27,378.16,371.68,371.38,377.43,377.58,376.51,380.86,379.60,383.44,382.09,380.30,382.35,380.69,377.37,376.27,378.89,373.43,370.46,370.54,374.33,373.26,375.37,372.21,365.34,364.20,362.36,362.40,367.19,357.77,351.66,384.13,L7
2011-08-11 22:05:13+00:00,337.29,362.15,354.99,351.76,364.41,358.51,350.16,337.48,337.46,339.50,338.62,342.41,341.61,345.04,355.54,357.18,367.11,364.61,357.82,355.98,361.05,358.35,362.01,366.96,368.36,371.13,377.08,372.38,378.16,371.68,371.38,376.31,375.44,372.74,377.45,377.05,380.06,378.86,377.06,379.36,377.12,373.48,373.40,376.28,371.49,370.46,370.54,374.51,371.30,372.68,368.95,362.20,360.67,359.10,359.75,364.27,353.58,348.97,376.72,L7
2011-08-27 22:05:11+00:00,346.36,373.13,356.81,353.94,362.30,361.16,352.51,341.66,342.65,343.40,341.48,345.47,341.61,345.04,358.23,358.26,367.41,365.40,357.29,356.08,360.85,358.81,364.22,367.87,368.60,370.94,377.59,372.38,378.16,374.08,372.91,377.60,376.97,374.06,378.69,378.63,381.04,380.54,378.35,380.54,377.70,373.43,373.40,376.28,371.49,371.61,372.03,375.16,371.83,373.28,369.34,362.34,361.26,359.59,360.12,363.76,352.60,349.37,375.95,L7
2012-01-18 22:05:49+00:00,355.42,373.51,352.39,350.71,347.05,357.67,345.74,338.03,346.83,342.69,340.01,345.97,341.96,338.82,368.98,362.55,370.10,366.49,352.23,351.72,354.82,351.34,364.81,362.20,360.29,359.68,370.83,365.65,396.29,386.05,371.85,378.89,376.50,370.14,377.38,378.09,379.63,378.30,375.87,381.09,374.69,366.44,367.82,372.77,361.81,377.38,379.48,378.68,371.53,374.84,369.76,359.93,358.41,356.48,355.99,358.53,345.84,345.32,375.18,L7
2012-04-07 22:05:52+00:00,337.99,361.62,361.16,349.73,348.75,344.92,339.02,333.84,342.68,336.48,329.89,336.71,338.08,334.52,332.87,339.03,354.56,349.49,340.77,337.99,341.67,340.84,358.51,351.09,353.89,358.77,361.03,361.99,360.28,348.46,358.36,362.49,363.05,365.81,361.31,359.62,365.26,362.71,366.37,364.37,361.46,358.00,357.74,358.26,346.70,350.37,357.22,359.59,355.12,361.99,360.17,352.39,354.20,348.62,348.88,357.47,342.88,335.78,376.02,L7
2012-04-23 22:06:04+00:00,341.26,368.72,364.31,352.88,351.98,343.73,339.28,335.28,333.58,336.48,329.89,336.71,340.13,342.43,337.29,341.25,352.66,348.59,342.53,340.28,341.22,344.43,350.12,351.30,353.89,358.77,366.99,366.79,363.33,354.62,357.89,363.59,362.75,367.68,362.41,360.17,360.83,360.13,362.30,364.37,361.46,358.00,362.83,359.76,350.17,354.45,361.51,361.51,355.96,361.35,361.26,353.17,351.94,349.18,348.70,357.47,342.88,335.78,376.02,L7
2012-05-02 22:00:07+00:00,341.26,374.76,367.13,355.24,354.05,343.73,339.28,335.28,333.58,336.48,329.89,336.71,341.35,343.51,343.46,346.96,356.99,353.51,345.27,344.69,341.22,344.43,350.12,351.30,353.89,358.77,365.83,367.89,369.45,363.74,362.18,367.04,367.70,369.01,366.74,360.17,360.83,360.13,362.30,364.37,361.46,358.00,366.94,364.68,358.72,359.41,362.63,365.05,362.24,366.32,365.08,358.11,351.94,349.18,348.70,357.47,342.88,335.78,376.02,L7
2012-05-18 22:00:20+00:00,341.26,374.76,367.13,355.24,353.97,345.05,339.09,334.26,334.06,335.50,332.55,338.07,341.35,343.51,343.46,346.96,356.99,353.51,344.07,346.01,344.79,346.97,352.56,353.61,355.48,358.10,367.40,367.89,369.45,363.74,362.18,367.04,367.70,369.01,367.40,363.56,365.24,364.02,365.59,368.59,364.61,359.49,366.94,364.68,358.72,359.41,362.63,365.05,362.24,366.32,364.01,358.84,354.64,348.86,350.73,358.13,344.10,337.42,380.73,L7
2012-07-12 22:06:34+00:00,341.26,377.46,370.14,358.50,356.11,350.50,342.88,336.53,337.74,338.27,336.27,338.07,341.35,343.51,348.14,352.12,359.80,356.07,347.25,349.96,352.18,354.60,360.12,358.03,359.17,362.37,367.40,367.89,372.79,367.84,365.52,368.67,369.69,370.92,369.65,367.37,369.14,368.69,369.54,371.47,368.41,363.34,366.94,364.68,365.41,365.24,365.87,368.21,366.05,368.97,366.05,362.44,361.21,354.62,355.96,362.05,350.14,343.79,380.72,L7
2012-11-17 22:07:47+00:00,372.11,383.23,373.10,366.01,368.21,360.56,350.51,344.05,348.76,346.57,358.75,349.56,353.21,360.49,355.06,357.61,364.20,353.97,357.63,361.42,362.29,363.88,382.79,375.71,370.25,375.17,381.99,379.03,373.00,372.02,371.72,372.70,369.01,379.64,374.09,373.00,371.06,382.69,381.39,380.11,377.93,381.91,377.93,365.78,372.12,376.96,373.66,372.84,370.74,372.10,373.11,368.47,367.05,363.68,371.65,373.81,368.27,362.90,380.67,L7
2013-01-04 22:07:58+00:00,372.11,378.02,372.44,364.50,363.53,357.67,351.74,344.25,342.69,347.34,356.54,351.03,351.88,355.75,355.06,357.61,362.69,354.90,357.67,358.55,358.10,360.75,367.90,368.37,371.10,377.12,376.86,374.74,370.52,372.02,371.72,371.12,370.35,379.67,374.95,372.06,371.60,377.21,377.65,377.01,377.00,380.39,374.22,365.83,369.10,376.96,373.66,370.08,368.34,369.86,372.70,366.94,363.96,361.28,365.23,371.11,365.29,357.67,368.76,L7
2013-02-05 22:08:01+00:00,380.00,369.71,363.64,359.64,361.89,350.36,350.50,345.88,335.65,337.56,352.76,347.79,348.54,352.75,350.57,355.69,358.86,350.86,353.63,352.96,346.27,349.14,355.16,358.50,362.73,367.51,372.86,370.90,367.75,368.72,365.71,368.05,368.43,376.15,371.97,366.80,366.98,370.88,374.46,372.56,372.53,375.24,370.29,364.88,364.04,371.62,372.50,367.98,365.83,369.39,370.93,360.17,355.48,355.54,357.93,365.60,357.50,348.50,364.56,L7
2013-03-09 22:07:57+00:00,376.58,369.23,362.21,357.61,356.73,350.88,348.55,342.63,334.71,333.75,352.76,347.79,348.54,352.26,352.39,356.09,358.41,351.94,351.68,351.53,348.78,349.25,355.96,357.03,359.70,367.51,372.86,370.90,369.18,368.82,366.34,367.14,368.29,373.44,372.51,369.61,369.31,372.16,372.69,371.77,370.38,375.24,370.29,364.88,365.42,370.70,370.39,368.50,366.29,369.48,369.84,363.22,357.82,356.27,359.49,364.48,356.36,346.67,364.56,L7
2013-04-10 22:07:50+00:00,372.51,366.94,360.50,357.61,356.73,355.41,350.81,343.75,337.58,338.40,352.62,348.48,348.77,352.59,352.20,355.00,358.59,351.94,351.68,355.30,352.70,351.99,357.57,359.96,363.68,371.96,374.32,372.21,369.92,369.08,367.04,367.49,368.29,373.44,372.51,374.04,371.33,373.38,373.93,373.50,372.19,376.48,372.47,368.57,367.32,371.31,372.24,369.80,366.29,369.48,369.84,370.20,357.82,356.27,359.49,364.48,356.36,350.08,375.65,L7
2013-04-11 22:07:51+00:00,373.07,368.91,361.64,360.34,361.99,358.64,353.52,345.67,339.79,342.88,354.65,351.53,351.86,353.69,353.55,356.50,359.70,355.08,355.45,358.06,355.12,355.18,360.57,364.42,368.25,379.06,377.12,375.15,371.33,370.67,369.35,369.30,370.61,375.88,375.35,376.25,373.39,374.79,376.62,375.98,375.17,379.84,375.30,370.61,369.40,373.53,374.47,371.88,368.72,371.28,372.97,372.25,361.95,359.15,362.96,367.85,358.79,351.77,381.32,L8
2013-05-12 22:07:41+00:00,369.25,366.74,361.38,360.38,364.55,359.93,354.90,346.84,340.21,344.67,354.65,351.53,352.30,353.64,352.79,355.52,359.54,355.04,356.61,358.99,355.75,356.34,360.08,365.37,370.97,379.06,377.12,375.69,370.84,369.68,369.23,369.35,369.68,375.73,376.00,376.26,373.84,374.87,376.56,376.86,376.40,379.84,375.30,370.46,369.23,373.70,374.55,371.66,368.61,370.73,374.05,373.14,363.57,360.61,364.56,369.44,358.79,351.77,381.32,L7
2013-05-28 22:07:35+00:00,368.68,364.82,360.94,361.59,364.31,360.54,355.60,347.28,339.21,344.67,350.81,354.49,354.86,353.23,353.76,357.10,359.91,357.71,357.51,360.16,358.33,357.36,360.08,365.37,370.97,379.06,381.69,377.24,371.66,370.88,370.29,369.87,371.34,375.85,377.30,376.89,374.72,374.05,375.95,375.79,376.45,377.57,380.03,371.72,370.61,375.80,375.63,372.91,370.13,371.11,373.98,374.10,365.32,361.28,363.55,369.44,358.79,351.77,381.32,L7
2013-06-05 22:13:51+00:00,366.49,363.34,360.12,360.49,362.06,360.22,354.31,345.54,340.08,344.57,349.64,353.45,354.12,352.83,354.63,358.35,361.19,359.00,357.14,359.99,359.41,357.04,360.99,365.04,369.22,375.73,380.31,376.13,372.92,371.89,370.66,370.22,372.21,375.41,377.88,377.45,375.36,374.58,376.14,376.31,375.42,374.87,378.63,372.33,371.93,375.59,374.95,373.67,370.03,371.34,372.88,373.30,364.94,361.07,363.67,369.15,359.57,351.88,380.95,L8
2013-06-21 22:13:43+00:00,366.49,363.34,359.47,360.02,361.78,362.30,354.05,345.28,341.47,344.38,348.83,353.14,353.58,352.83,354.63,358.35,361.19,359.00,357.14,359.99,359.41,357.04,360.99,365.04,369.22,375.73,381.18,375.93,374.18,372.86,371.63,370.62,373.36,375.20,378.88,377.98,376.04,375.06,376.16,377.04,375.91,373.82,379.24,374.20,373.52,376.13,374.91,374.24,371.32,371.52,372.37,372.69,364.95,361.11,364.55,369.14,360.59,352.67,384.65,L8
2013-07-07 22:13:48+00:00,367.75,363.51,357.94,359.40,362.85,364.17,354.96,345.94,343.42,345.05,349.43,353.42,353.91,353.66,354.63,358.35,361.45,359.45,357.02,361.42,361.35,357.47,362.32,365.71,368.76,374.89,383.13,377.33,375.80,373.31,372.52,371.89,374.53,375.95,380.49,379.67,377.66,376.37,377.30,378.38,377.19,374.50,380.74,376.06,375.71,376.73,375.04,376.05,373.08,373.42,373.15,374.14,366.78,362.47,366.50,370.30,361.84,353.89,391.50,L8
2013-07-15 22:07:11+00:00,367.75,363.51,357.94,359.40,362.85,364.17,355.28,346.64,344.32,345.77,350.36,353.42,353.91,354.26,354.63,358.35,361.45,359.45,357.02,361.42,361.35,357.47,362.32,365.71,368.76,374.89,383.13,377.33,375.94,372.99,372.67,372.23,374.65,376.44,380.39,380.00,377.76,376.79,377.79,378.67,377.25,374.50,380.74,376.06,375.72,377.19,375.34,376.03,373.09,373.68,373.63,373.87,367.44,363.66,367.11,371.33,363.14,354.90,391.50,L7
2013-09-01 22:07:18+00:00,365.87,365.71,360.44,359.13,360.21,362.02,353.80,346.47,345.39,347.16,349.63,353.18,353.84,353.54,354.55,357.09,361.94,361.27,357.64,360.93,361.34,360.43,363.33,367.66,370.25,373.80,383.02,377.01,375.31,372.25,373.01,372.82,375.23,376.64,379.71,379.74,377.48,377.54,378.10,379.50,377.66,375.97,381.66,377.34,375.73,376.65,374.73,376.32,373.27,373.44,372.95,372.77,366.45,364.78,368.36,372.55,363.27,355.00,392.87,L7
2013-09-17 22:07:29+00:00,365.22,365.36,360.80,360.21,362.18,363.28,354.82,348.16,346.96,349.79,349.63,353.18,353.84,353.88,354.25,357.13,362.91,362.79,360.59,363.38,362.85,363.14,364.77,371.06,373.58,373.80,383.02,373.19,373.12,370.72,371.44,371.37,373.73,374.21,380.48,380.24,377.87,378.01,377.01,378.60,377.07,371.87,378.25,375.81,374.77,375.80,373.83,375.01,371.92,372.30,373.60,373.15,366.95,363.10,366.27,370.61,361.56,353.92,391.12,L7
