dates,satname,nzd0107-0000,nzd0107-0001,nzd0107-0002,nzd0107-0003,nzd0107-0004,nzd0107-0005,nzd0107-0006,nzd0107-0007,nzd0107-0008,nzd0107-0009,nzd0107-0010,nzd0107-0011,nzd0107-0012,nzd0107-0013,nzd0107-0014,nzd0107-0015,nzd0107-0016,nzd0107-0017,nzd0107-0018,nzd0107-0019,nzd0107-0020,nzd0107-0021,nzd0107-0022,nzd0107-0023,nzd0107-0024,nzd0107-0025,nzd0107-0026,nzd0107-0027,nzd0107-0028,nzd0107-0029,nzd0107-0030,nzd0107-0031,nzd0107-0032,nzd0107-0033,nzd0107-0034,nzd0107-0035,nzd0107-0036,nzd0107-0037,nzd0107-0038,nzd0107-0039,nzd0107-0040,nzd0107-0041,nzd0107-0042,nzd0107-0043,nzd0107-0044,nzd0107-0045,nzd0107-0046,nzd0107-0047,nzd0107-0048,nzd0107-0049,nzd0107-0050,nzd0107-0051,nzd0107-0052,nzd0107-0053,nzd0107-0054,nzd0107-0055,nzd0107-0056,nzd0107-0057,nzd0107-0058
2014-05-31 22:09:12+00:00,L7,342.67,351.66,351.16,348.95,349.21,346.49,338.83,328.46,,164.62,324.50,327.82,333.61,341.69,338.87,343.39,348.09,348.69,346.51,349.98,350.18,343.40,,120.75,121.50,358.58,362.94,361.51,359.66,357.17,355.89,360.41,365.73,365.56,360.76,362.30,361.31,359.20,147.57,175.32,181.49,364.25,363.01,358.71,354.11,356.38,359.68,354.07,355.71,356.65,360.25,353.07,347.46,347.38,,,,,392.15
2014-07-02 22:09:19+00:00,L7,341.24,343.25,,,225.55,362.20,344.75,329.24,325.67,335.65,336.60,333.59,332.48,338.72,340.42,,,,,,,,,,,,367.85,365.50,362.81,360.90,359.58,357.56,,164.72,126.73,380.08,364.27,364.71,364.96,365.40,360.51,363.56,364.85,357.85,355.27,352.29,351.59,353.52,,,,368.69,353.54,351.23,351.59,350.64,344.91,338.49,353.19
2014-09-20 22:09:32+00:00,L7,275.01,365.98,356.18,354.26,359.46,348.87,340.25,337.34,331.36,338.53,340.39,341.31,344.21,,130.00,372.48,367.60,358.83,353.43,356.03,351.16,350.91,354.91,357.92,359.67,367.78,371.17,360.19,126.29,140.37,380.82,366.35,370.57,364.73,368.38,366.83,367.26,371.09,373.25,370.74,370.07,363.66,361.51,364.30,,,379.78,362.51,361.39,357.88,357.24,360.84,348.82,346.01,343.79,355.69,,,351.91
2015-02-27 22:10:40+00:00,L7,371.35,378.97,375.91,368.73,375.18,370.64,367.96,362.39,353.52,354.04,350.49,,,362.48,355.08,365.06,370.15,368.42,370.58,372.16,369.65,370.12,370.82,373.54,377.50,379.71,88.56,97.73,392.57,377.43,373.62,371.92,375.75,375.36,376.61,380.82,382.41,379.55,375.23,380.18,379.42,,,,380.13,376.22,379.64,376.84,374.30,373.96,375.85,375.31,372.41,367.57,367.01,369.76,356.18,,
2015-04-24 22:11:08+00:00,L8,372.34,369.51,366.96,359.99,359.40,355.02,346.75,338.19,333.15,333.35,341.56,345.10,341.28,348.75,350.19,352.49,358.87,353.09,348.92,349.17,347.70,357.30,361.62,363.97,365.40,365.94,365.79,366.49,358.74,358.03,360.67,364.83,365.38,371.86,371.36,371.65,368.69,367.42,362.24,370.48,368.57,369.85,372.56,366.05,366.04,368.24,367.48,367.25,364.63,367.70,368.14,363.71,359.47,361.00,357.77,361.79,347.69,340.78,389.39
2015-05-10 22:10:52+00:00,L8,370.16,378.40,368.22,364.96,364.56,363.35,350.04,338.65,339.68,344.16,351.97,353.40,341.99,351.19,354.25,357.56,364.36,359.01,360.20,354.31,363.02,359.16,368.44,365.17,367.68,373.97,373.99,378.42,383.24,374.21,373.10,369.49,375.39,375.52,377.53,378.30,374.24,379.53,378.50,380.92,374.82,377.10,378.00,374.94,370.00,374.31,371.87,369.37,372.39,374.28,375.64,368.28,367.74,362.54,362.37,365.02,353.49,351.27,372.54
2015-06-03 22:11:21+00:00,L7,620.20,457.45,499.97,653.43,549.16,424.65,,,,314.77,,,,,291.39,321.98,415.11,411.31,357.73,,580.68,574.50,,,,548.36,524.05,650.73,648.02,646.34,523.06,606.65,549.02,612.95,633.00,660.01,585.53,649.58,,,,,648.41,574.00,647.05,,,586.37,594.48,661.97,,,,,101.31,,,,
2015-07-05 22:11:30+00:00,L7,346.56,351.62,354.72,348.44,346.45,347.65,336.28,,200.22,187.36,135.49,339.81,338.81,111.56,,,,,,,,,,,127.98,135.64,363.44,362.05,364.50,364.31,359.48,354.27,361.33,361.24,357.85,362.11,364.30,,145.77,365.46,364.48,363.71,365.29,367.23,360.03,354.51,353.26,355.75,362.42,358.59,361.76,352.37,343.68,,,,,,
2015-07-21 22:11:34+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,104.50,388.58,379.06,380.66,,,,,,,,,,,,183.63,198.06,377.88,369.49,365.67,367.66,365.03,366.66,369.46,367.64,367.48,361.48,360.13,353.32,353.87,,,,
2015-07-29 22:11:25+00:00,L8,387.47,388.14,387.66,381.18,379.12,372.12,364.40,349.17,354.30,359.17,362.58,364.56,360.81,,,,,,,,,,,,,,391.84,388.28,389.66,391.79,388.97,386.93,387.71,387.48,388.67,391.27,389.62,390.45,392.48,393.92,393.81,393.11,386.43,387.25,386.46,387.72,384.86,384.81,384.48,383.85,384.87,383.42,376.68,373.82,376.63,382.39,376.56,372.89,397.07
2015-08-06 22:11:37+00:00,L7,343.30,346.30,348.68,340.24,,249.01,339.92,333.67,325.86,327.56,330.15,331.47,326.47,322.49,326.85,329.76,335.26,330.22,,146.23,340.04,340.26,343.21,348.47,353.82,359.59,360.76,353.14,355.98,352.10,348.68,347.80,,,,,,,,,,,,,126.14,,,,,,85.90,,,,,,,,247.20
2016-01-29 22:13:36+00:00,L7,383.14,375.14,368.47,356.87,353.14,351.94,350.45,343.67,341.37,346.49,338.79,,,,345.17,341.51,349.08,346.68,345.66,341.95,351.34,354.67,355.51,362.38,363.69,367.26,365.79,93.62,102.27,362.11,357.94,359.83,361.36,363.77,371.23,365.56,368.80,370.92,373.77,373.93,366.63,363.81,,,,368.07,366.56,370.29,368.37,360.40,354.08,354.39,358.27,354.76,347.53,352.16,342.65,338.82,372.91
2016-03-09 22:11:40+00:00,L8,392.16,379.16,367.36,368.57,366.25,363.51,357.07,349.70,345.00,350.84,352.59,354.41,353.43,356.29,358.67,360.85,360.75,356.89,357.95,357.70,359.68,356.01,361.64,368.09,377.94,381.39,371.60,372.95,370.84,364.16,362.65,372.58,371.81,371.60,369.05,371.97,380.84,382.14,382.06,381.31,381.50,379.91,381.71,379.23,378.39,373.01,374.37,371.67,374.16,375.28,375.97,363.24,362.76,368.94,361.85,347.67,335.44,335.58,394.11
2016-03-25 22:11:32+00:00,L8,413.98,396.49,,,,,,,,,,,,,,149.72,144.41,349.53,343.61,126.79,128.87,121.70,114.81,129.25,119.85,129.70,125.34,110.23,121.97,357.48,355.19,355.27,362.91,359.93,359.27,374.75,369.83,366.64,370.93,370.86,372.24,376.39,370.56,363.26,364.46,366.47,,,,,,,,,,,,,
2016-04-26 22:11:21+00:00,L8,395.58,392.96,374.23,362.27,362.87,367.98,359.34,361.88,351.80,350.32,356.47,358.15,350.00,355.90,354.07,359.70,360.00,356.86,351.78,352.93,351.97,357.61,362.63,373.99,373.92,375.96,385.94,387.51,372.58,369.92,375.82,376.77,373.57,375.24,373.04,380.49,374.45,381.96,383.46,388.29,381.76,382.61,379.96,379.76,377.50,376.90,376.94,377.20,375.55,376.11,379.97,374.43,372.74,373.09,371.51,367.52,358.26,350.35,395.72
2016-05-12 22:11:20+00:00,L8,,,,,,,365.89,370.01,365.80,361.79,360.95,358.38,,,,,,,,,,,,,,,381.98,385.13,378.60,376.37,376.79,376.74,378.83,378.32,378.04,378.75,380.20,381.55,384.86,387.93,384.41,383.17,381.09,378.98,378.05,376.70,375.88,376.17,374.47,376.74,376.73,371.67,369.53,368.05,369.41,375.44,367.98,363.72,387.98
2016-06-13 22:11:30+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,393.45,390.94,385.36,388.26,383.71,384.38,384.02,384.19,384.78,387.75,388.17,388.55,392.50,390.45,392.37,391.68,384.65,387.60,394.46,389.91,389.12,387.31,385.51,384.65,386.78,383.00,381.71,379.08,379.91,385.71,378.27,370.68,410.86
2016-07-07 22:14:22+00:00,L7,356.66,349.73,347.66,346.19,343.78,332.41,326.06,320.86,321.04,324.46,,,187.71,342.66,334.54,331.95,342.34,330.65,326.58,321.83,332.11,331.90,334.72,343.52,343.43,,154.35,142.93,353.40,350.87,341.94,343.62,345.35,351.16,346.90,349.16,347.97,347.37,348.22,347.28,349.52,129.38,219.94,347.07,347.87,347.34,344.35,348.54,348.63,346.20,347.54,344.39,341.99,339.07,335.28,341.11,330.53,,
2016-07-15 22:11:46+00:00,L8,,,,,,,,,,,,,,358.03,365.70,376.35,377.10,375.20,377.26,369.73,371.20,371.24,380.50,384.53,392.33,395.48,393.61,387.19,387.23,385.51,386.41,384.08,385.75,390.33,389.02,390.68,391.30,387.42,391.53,396.03,394.96,397.35,392.40,388.90,385.58,389.69,392.89,387.05,385.53,388.40,390.45,387.08,385.52,385.08,384.22,390.06,378.62,365.05,410.22
2016-08-16 22:11:53+00:00,L8,415.64,397.28,385.70,382.84,380.12,368.41,361.82,359.91,356.39,363.90,364.96,364.66,361.52,359.32,360.18,375.07,379.44,376.25,369.49,368.61,367.76,375.42,376.60,381.34,388.74,394.48,394.46,390.01,386.77,385.86,384.94,384.90,385.45,387.98,389.55,388.43,387.87,388.90,386.66,392.03,388.36,388.54,388.65,387.86,387.57,386.31,390.80,388.50,384.35,382.94,384.61,380.53,380.96,379.42,376.74,377.84,373.74,369.60,388.87
2016-09-09 22:14:31+00:00,L7,393.17,383.58,368.75,,80.39,375.05,367.64,366.42,362.46,364.63,365.83,362.57,358.24,355.44,350.64,357.51,365.17,87.64,103.32,361.67,365.99,366.76,371.03,373.47,374.71,378.11,386.44,380.80,382.94,381.80,377.50,379.88,,142.53,103.09,383.60,380.86,380.90,381.40,384.35,383.28,383.02,380.74,382.80,382.53,379.84,381.12,382.02,,,,377.58,375.42,369.20,368.00,369.02,355.76,350.37,392.51
2016-09-25 22:14:33+00:00,L7,384.06,382.17,377.65,371.24,367.54,361.08,,224.39,356.78,350.53,349.93,353.06,351.22,349.16,350.65,358.18,360.14,359.40,360.00,361.12,,121.91,120.16,380.16,376.34,380.43,382.14,379.76,374.91,372.31,371.26,368.98,372.57,379.10,372.93,366.64,110.18,127.31,386.17,379.05,369.46,372.50,372.06,370.24,368.69,,,372.13,370.93,365.32,363.91,366.48,,,,,,,
2016-11-20 22:12:09+00:00,L8,,,,,371.45,369.26,365.23,368.76,365.28,368.87,366.19,364.63,358.61,359.94,358.68,359.46,361.66,366.87,369.42,367.93,369.59,374.03,375.56,374.75,376.74,383.99,384.08,380.74,381.09,379.89,378.48,380.02,380.17,380.20,385.13,384.83,380.36,381.21,383.01,381.98,381.24,383.27,381.55,378.57,379.87,380.67,379.22,382.12,378.22,376.31,382.26,381.32,375.19,368.62,369.88,373.07,363.75,360.48,373.61
2017-04-05 22:14:04+00:00,L7,403.79,397.96,390.23,385.42,374.50,364.35,352.39,346.41,340.79,340.88,,,367.62,364.91,361.03,361.88,365.77,366.63,360.58,352.62,356.58,359.43,,,,,,,,,,,,,104.18,371.98,369.48,368.46,370.61,371.07,176.87,196.02,207.65,376.75,377.07,378.66,375.16,376.25,373.93,376.27,374.10,370.13,371.28,372.51,377.43,382.86,369.84,,
2017-05-07 22:14:16+00:00,L7,398.96,396.50,396.83,400.38,395.41,378.41,357.85,,167.79,354.65,357.31,363.14,364.44,364.23,364.69,367.14,375.38,376.20,365.39,366.44,374.07,367.02,114.12,112.39,387.46,388.33,386.33,388.17,385.79,382.40,382.09,382.91,383.19,387.39,385.71,385.58,382.96,379.77,141.20,171.68,393.35,388.71,391.44,391.50,385.32,389.93,393.44,387.12,393.68,385.40,383.36,381.57,374.24,,,,,369.09,405.68
2017-05-23 22:14:19+00:00,L7,395.32,391.87,395.65,389.97,379.90,383.98,371.54,355.35,360.92,,119.83,356.33,360.53,357.78,360.90,362.88,371.64,377.07,367.54,362.78,367.12,366.33,367.85,,121.32,132.68,385.60,388.25,384.59,382.66,378.24,384.76,381.72,385.55,382.84,385.04,379.74,379.22,376.42,168.41,180.44,199.01,379.92,381.45,377.90,384.22,383.98,377.74,380.32,379.45,377.74,367.84,368.02,366.87,367.01,,,,
2017-06-08 22:14:24+00:00,L7,394.92,388.82,384.70,388.66,380.20,369.19,364.23,348.95,,158.43,357.41,361.53,363.14,361.59,360.76,363.89,366.97,365.67,361.71,363.04,363.08,364.18,,121.45,118.97,385.50,387.37,384.44,381.30,379.81,379.89,376.81,377.31,378.95,376.58,374.64,374.41,374.82,146.29,179.81,183.86,389.50,380.71,384.79,382.89,380.81,384.04,376.02,375.71,373.64,373.38,368.26,366.84,362.66,,,,363.90,375.80
2017-06-24 22:14:27+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,119.39,124.86,370.50,371.88,369.34,370.80,372.29,373.71,372.51,370.31,374.55,371.61,370.60,365.18,182.48,198.09,380.96,378.11,376.72,375.65,377.98,377.88,376.45,375.15,369.89,374.60,369.66,362.36,363.58,367.05,,,
2017-07-10 22:14:28+00:00,L7,391.16,384.23,368.93,361.53,366.64,368.34,355.40,343.73,336.22,344.48,343.38,,,339.34,349.54,348.13,353.72,351.16,352.52,351.14,349.65,355.46,357.28,360.97,363.88,366.41,144.29,126.54,138.63,367.47,367.22,364.99,365.40,368.58,371.13,367.13,366.58,366.27,360.27,366.90,365.01,366.39,,,,364.18,369.57,369.55,364.97,367.63,366.81,362.45,361.46,352.46,356.12,359.75,351.49,347.93,389.49
2017-08-03 22:11:47+00:00,L8,411.32,398.27,385.02,379.73,386.49,380.51,367.10,361.40,357.45,360.63,362.04,365.00,359.91,361.25,363.42,376.80,376.89,376.14,372.88,371.96,370.55,373.94,377.18,379.00,380.01,391.91,389.29,387.60,384.17,383.22,382.81,384.19,384.13,387.23,389.39,387.75,386.32,385.55,387.07,389.59,388.71,391.55,391.38,386.57,386.23,387.12,386.94,388.83,387.03,382.32,385.19,379.07,377.18,371.39,375.42,382.99,376.61,371.13,411.02
2017-11-24 22:08:10+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10 22:11:54+00:00,L8,399.39,398.95,398.64,383.15,382.18,374.67,373.82,376.46,370.04,367.59,369.08,372.83,378.13,381.11,385.27,388.41,394.26,384.90,378.89,376.23,383.52,385.31,387.07,384.73,381.41,391.06,388.41,388.56,385.84,383.96,384.28,384.85,388.64,392.87,391.65,390.98,390.01,390.72,392.17,392.03,392.01,391.81,388.38,389.09,387.70,385.61,386.73,388.03,385.96,386.17,386.11,385.58,381.30,379.81,381.12,387.17,383.98,379.63,394.04
2018-01-26 22:11:45+00:00,L8,408.41,400.90,394.59,387.40,380.15,370.72,371.05,367.76,365.91,369.71,367.45,366.21,362.29,364.73,373.07,378.36,378.55,375.54,373.89,370.96,368.72,372.52,374.40,375.86,378.65,386.72,389.42,387.29,385.50,385.82,385.16,380.75,378.79,382.59,385.05,384.52,384.79,382.62,385.46,388.02,388.16,386.74,383.76,378.97,379.60,380.75,377.33,381.01,381.92,379.59,384.56,382.30,372.74,364.68,376.00,384.71,375.53,372.00,389.91
2018-03-07 22:13:06+00:00,L7,,,,352.05,,,242.13,326.48,325.83,332.24,327.20,328.45,331.79,326.96,338.36,340.85,341.10,336.54,474.81,592.25,649.80,343.49,346.95,377.86,93.33,124.81,118.75,121.04,102.27,132.62,124.82,,408.76,369.67,,,,361.37,352.75,361.00,439.01,485.28,627.94,598.53,651.88,,,539.61,345.41,343.18,,,,333.13,344.67,347.40,339.33,330.73,351.96
2018-04-16 22:11:06+00:00,L8,,,,,,,232.17,204.99,352.34,356.95,357.65,358.26,358.53,359.80,361.11,361.96,362.89,364.19,367.05,372.08,372.21,368.30,365.23,375.05,373.51,381.36,385.92,378.67,383.59,381.45,380.66,382.48,379.12,384.28,381.87,378.20,381.02,379.25,381.33,376.80,383.03,382.11,382.13,378.97,374.79,373.05,,,,,,,,,,,,,
2018-05-02 22:10:57+00:00,L8,371.88,368.79,368.58,367.27,364.81,359.91,350.50,346.08,342.41,342.44,343.78,344.81,347.14,350.58,353.41,348.74,358.78,355.67,349.22,346.34,353.90,350.65,357.53,362.76,363.95,368.06,366.79,369.81,368.57,369.43,366.96,367.90,368.52,370.14,371.67,369.44,369.58,368.15,365.46,371.85,371.50,373.02,367.11,364.19,362.66,362.65,365.94,367.43,369.95,365.08,367.33,363.24,359.61,358.08,361.84,361.56,355.31,346.85,391.26
2018-05-18 22:10:46+00:00,L8,371.81,378.96,376.66,374.11,376.95,367.17,358.51,351.55,350.39,353.21,355.98,354.58,351.04,355.70,360.87,359.90,359.34,357.74,357.43,357.50,361.80,357.45,360.59,364.86,368.77,373.79,370.49,376.58,371.51,377.40,377.20,377.74,378.13,377.66,379.24,370.26,371.66,374.40,378.49,377.45,374.55,379.73,375.19,372.31,369.74,370.27,370.69,368.56,368.29,367.17,368.95,369.31,361.91,361.05,362.43,363.81,359.56,362.63,394.22
2018-07-05 22:10:54+00:00,L8,385.90,382.37,386.47,386.47,376.32,365.25,361.37,352.82,354.15,354.58,358.47,359.13,360.76,360.03,362.31,365.42,369.81,365.86,371.44,372.96,370.49,372.35,373.55,378.47,375.63,378.61,391.04,381.96,382.55,380.10,382.98,384.27,386.75,389.57,385.63,380.39,385.05,384.78,385.01,386.26,389.09,385.52,383.94,381.29,378.12,379.17,380.80,380.86,382.42,383.66,385.64,382.71,380.24,379.32,378.21,381.98,373.70,366.54,386.92
2018-08-06 22:11:10+00:00,L8,,,385.42,385.56,380.56,369.34,362.17,356.12,354.02,354.61,358.16,356.93,359.69,358.70,361.53,365.44,369.74,366.90,370.09,369.03,370.34,369.32,373.69,375.92,379.54,385.78,388.41,382.15,379.37,380.91,380.36,381.16,383.46,385.17,387.28,383.93,384.64,382.23,384.68,385.36,385.33,386.28,383.56,385.03,380.77,382.59,379.33,384.92,382.16,382.25,384.71,383.60,383.35,376.14,381.90,387.42,380.39,369.68,405.74
2018-08-30 22:10:04+00:00,L7,343.60,345.34,347.50,346.97,344.23,334.46,,225.61,325.49,323.02,321.64,324.73,320.88,327.06,328.74,329.08,335.53,331.07,327.94,327.78,,126.25,338.14,340.91,348.53,348.74,347.92,347.93,347.70,347.22,348.46,349.98,348.64,351.96,352.21,350.74,99.31,116.80,354.67,352.76,352.01,347.59,347.11,348.20,347.44,347.67,348.84,348.80,346.65,345.28,348.21,343.60,,,349.65,346.18,333.12,324.10,365.01
2018-09-07 22:11:24+00:00,L8,406.57,408.54,399.59,405.49,383.56,377.48,373.18,360.43,358.04,361.06,360.16,358.76,361.09,360.86,364.19,361.20,368.53,365.55,366.24,369.57,375.75,368.83,375.34,376.43,390.05,386.09,395.83,402.54,390.42,381.75,381.50,383.85,383.34,398.57,400.59,384.71,385.00,382.43,384.11,385.73,384.73,384.93,382.15,380.89,378.52,382.48,381.41,385.27,381.07,382.50,385.20,381.11,375.29,370.28,375.55,383.21,376.41,371.07,404.07
2018-09-15 22:09:43+00:00,L7,365.57,364.21,361.39,364.69,365.90,358.17,354.54,341.36,,136.32,350.84,351.62,350.16,350.61,354.64,350.28,355.38,351.40,347.60,351.27,352.73,349.07,351.24,,89.50,375.77,372.75,371.34,371.55,368.36,368.20,370.18,367.39,374.52,369.46,363.62,363.03,365.04,131.15,154.90,179.29,369.11,371.00,368.84,364.56,366.59,369.00,368.19,369.83,364.15,365.61,359.79,361.57,357.48,,,,363.86,388.37
2019-01-05 22:06:53+00:00,L7,364.58,355.58,348.52,360.26,,227.82,354.26,345.23,344.50,348.77,352.15,350.62,347.07,342.73,347.68,349.56,355.33,345.72,341.63,124.79,352.01,356.24,356.79,359.10,364.76,369.04,369.14,370.48,366.10,368.72,370.48,364.61,366.03,369.24,105.74,108.70,373.38,368.12,369.34,370.57,369.28,366.08,364.89,362.16,361.64,363.63,364.48,363.55,364.61,364.91,,,,364.31,367.71,369.68,364.11,359.99,362.37
2019-02-14 22:11:33+00:00,L8,395.12,391.25,393.51,386.17,389.21,384.41,376.69,347.08,352.74,357.51,361.74,365.94,364.59,363.06,369.98,,,,,,,,,,,,,,391.40,388.47,389.15,391.95,393.19,391.43,393.40,391.37,388.52,387.02,385.66,391.26,390.55,389.20,389.01,383.38,378.99,378.33,390.65,388.97,387.73,389.81,,,,,,,,,
2019-03-02 22:11:29+00:00,L8,399.00,391.87,389.61,388.03,387.46,382.47,377.83,370.19,367.21,368.42,367.56,368.43,363.58,366.24,369.23,375.45,376.03,375.17,372.81,374.28,371.26,376.22,378.69,381.87,387.83,393.60,396.64,393.45,393.98,391.86,385.34,390.28,391.74,394.60,395.10,391.91,390.42,387.59,388.52,390.18,390.73,389.47,385.38,386.58,385.14,384.94,385.91,386.09,387.43,388.20,389.14,388.82,386.03,384.37,389.13,396.93,393.41,390.01,394.08
2019-05-29 22:02:00+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,109.83,387.41,383.38,380.67,382.97,381.36,388.47,391.20,387.41,393.40,386.46,383.35,384.08,167.78,188.64,385.41,392.05,389.27,391.09,388.50,389.40,388.10,390.72,391.43,394.15,387.02,384.95,384.34,384.10,392.49,,,
2019-06-06 22:11:35+00:00,L8,,,,,,,,,,,,,,,,552.30,603.14,641.44,614.83,339.14,345.62,344.88,346.30,350.74,363.59,358.34,359.88,354.95,359.58,352.43,355.13,353.52,361.09,361.05,362.95,368.81,361.98,358.34,368.23,362.97,365.17,374.48,375.03,374.69,372.09,358.35,363.99,454.71,635.42,421.59,,,,,,,,,
2019-06-14 22:01:26+00:00,L7,267.88,403.41,398.17,399.02,393.38,385.75,369.06,368.26,368.23,368.17,365.75,365.50,357.62,,129.65,376.74,379.23,378.74,376.31,375.96,382.33,383.19,383.47,383.60,392.50,394.62,396.71,392.68,138.87,155.20,392.09,386.82,391.52,392.83,391.29,394.83,392.52,389.53,395.76,395.05,394.18,395.75,389.53,391.50,126.06,,,393.11,391.13,393.98,393.93,389.64,387.80,391.13,390.80,394.32,392.26,413.56,411.13
2019-06-22 22:11:40+00:00,L8,384.12,392.91,380.17,380.31,377.48,377.73,369.80,364.63,361.38,362.48,361.84,362.51,361.19,361.07,363.15,364.91,372.25,368.54,367.74,365.47,366.64,369.34,375.15,375.87,377.90,387.05,385.51,384.47,381.29,381.59,379.74,381.00,380.37,387.09,389.05,386.72,384.65,384.96,382.20,384.13,387.77,383.38,376.45,381.73,380.03,379.93,379.29,384.36,380.70,385.42,384.69,387.07,381.08,379.66,382.04,387.20,380.43,379.62,397.63
2019-06-30 22:00:50+00:00,L7,393.12,391.50,392.81,386.23,384.11,378.61,374.53,361.67,359.82,142.26,363.58,367.77,372.38,368.20,374.28,376.16,378.08,379.09,380.10,371.97,374.20,376.06,378.68,124.05,123.06,392.51,394.75,383.71,384.80,383.39,385.93,386.03,382.44,393.60,388.50,385.62,383.44,383.49,383.44,171.65,176.69,395.54,389.95,388.26,388.11,390.51,390.86,390.47,390.27,392.71,390.34,387.40,387.05,389.41,389.38,,,,
2019-07-08 22:11:44+00:00,L8,513.07,230.22,216.62,,555.21,374.37,372.63,361.96,350.28,358.42,388.23,378.57,362.39,358.32,359.58,364.76,367.97,366.41,361.53,360.34,360.37,362.41,368.57,370.80,374.13,382.05,383.08,383.84,381.94,380.08,382.65,382.88,385.63,390.59,399.26,404.63,425.45,439.30,383.92,387.39,389.98,384.24,376.17,375.84,377.68,379.17,378.10,381.78,380.87,378.46,,578.50,536.80,593.26,536.07,,435.65,,553.62
2019-08-09 22:11:55+00:00,L8,,,,,,,367.21,361.05,359.04,363.25,363.08,368.05,365.01,366.19,367.14,373.98,375.18,374.09,372.29,371.14,377.21,371.85,373.14,376.70,378.54,388.48,388.67,387.42,385.77,385.50,383.59,385.57,387.87,388.64,390.11,386.73,385.08,386.05,387.98,392.11,392.30,393.89,388.31,388.69,391.06,387.87,388.86,386.64,387.34,384.10,386.81,385.88,385.37,384.42,385.89,393.76,386.76,384.35,390.19
2019-09-18 21:57:31+00:00,L7,360.16,360.50,366.26,361.94,354.89,352.26,347.68,338.60,338.35,346.76,340.65,339.66,341.52,,356.99,349.41,352.91,349.84,344.08,340.58,342.36,348.35,349.58,354.29,357.85,362.88,362.15,97.15,109.94,357.13,358.36,358.28,366.24,367.10,365.33,362.41,362.40,364.20,363.37,368.03,368.08,361.99,357.92,,,357.23,360.81,361.39,362.32,362.66,363.04,361.84,363.11,367.99,369.70,372.10,363.63,351.77,388.41
2019-09-26 22:12:09+00:00,L8,419.10,432.43,406.58,411.80,403.88,399.96,395.27,392.45,380.64,373.92,370.83,368.85,370.29,372.57,380.98,381.12,381.67,383.75,381.84,380.25,379.21,378.68,382.71,394.41,389.66,392.67,396.90,389.61,387.84,390.20,397.04,396.83,394.59,409.27,420.52,394.80,396.97,391.98,394.69,418.81,397.03,395.42,386.75,401.15,402.69,395.30,391.68,394.24,396.89,389.07,396.16,392.12,,,,,,,402.11
2019-11-21 21:54:43+00:00,L7,391.27,391.90,394.10,390.93,380.04,375.74,363.36,356.25,353.97,351.17,349.11,346.16,,,363.12,368.91,371.29,365.76,365.41,366.06,369.04,363.44,364.27,366.80,369.70,372.38,374.04,101.49,113.15,381.52,382.23,383.30,380.10,380.16,382.30,382.11,378.35,382.15,387.97,385.48,381.00,378.76,,,,381.67,378.57,379.01,379.88,378.60,378.57,376.93,370.43,374.13,375.89,383.63,374.65,376.07,394.54
2020-01-16 22:11:59+00:00,L8,,,,,,364.57,359.65,354.90,358.12,358.97,359.66,357.15,358.45,355.63,360.93,364.00,369.77,367.23,364.20,362.39,365.11,363.25,362.07,367.91,372.29,381.50,380.03,378.08,375.03,369.13,368.03,371.20,373.78,378.70,377.57,376.37,376.80,373.63,374.75,376.18,375.93,376.58,374.05,371.34,370.14,374.28,374.57,375.17,372.51,376.62,376.19,374.15,372.46,370.46,372.63,376.89,373.29,364.81,372.01
2020-02-09 21:50:42+00:00,L7,,,,,,,,356.78,350.29,351.45,350.80,352.50,353.21,359.38,366.57,358.97,363.18,359.48,141.81,364.50,362.40,363.27,362.88,366.89,370.73,378.40,378.37,377.18,371.03,371.53,368.58,364.61,365.00,151.75,110.77,376.87,374.13,378.77,376.93,377.20,374.84,379.97,379.01,377.03,374.22,374.25,373.77,374.42,,,,361.76,355.90,359.18,,,,,
2020-02-17 22:11:50+00:00,L8,,,,,,,,,369.81,372.75,368.88,368.73,368.01,369.94,376.94,379.85,385.11,383.08,382.08,375.79,374.41,384.91,382.67,385.62,391.01,392.47,396.86,397.38,393.99,389.16,389.31,386.22,390.23,394.59,392.98,399.89,396.14,388.71,398.29,396.04,393.26,395.92,397.07,395.27,403.11,401.04,394.07,388.82,388.50,393.80,395.43,390.72,388.75,388.08,386.83,396.66,396.06,405.53,410.68
2020-02-25 21:49:52+00:00,L7,367.24,370.82,372.39,,217.51,366.36,356.00,345.01,345.56,350.38,349.20,351.25,354.20,355.80,361.18,359.52,357.58,,137.04,359.99,352.73,356.13,358.35,361.69,365.20,368.87,373.88,373.24,371.16,365.17,362.02,363.98,365.07,141.79,101.23,367.34,369.67,366.21,367.38,366.47,366.98,370.08,374.09,371.65,374.27,373.25,369.69,,,,,,,,,,,,
