dates,satname,nzd0450-0000,nzd0450-0001,nzd0450-0002,nzd0450-0003,nzd0450-0004,nzd0450-0005,nzd0450-0006,nzd0450-0007,nzd0450-0008,nzd0450-0009,nzd0450-0010,nzd0450-0011,nzd0450-0012,nzd0450-0013,nzd0450-0014,nzd0450-0015,nzd0450-0016,nzd0450-0017,nzd0450-0018,nzd0450-0019,nzd0450-0020,nzd0450-0021,nzd0450-0022,nzd0450-0023,nzd0450-0024,nzd0450-0025,nzd0450-0026,nzd0450-0027,nzd0450-0028,nzd0450-0029,nzd0450-0030,nzd0450-0031,nzd0450-0032,nzd0450-0033,nzd0450-0034,nzd0450-0035,nzd0450-0036,nzd0450-0037,nzd0450-0038,nzd0450-0039,nzd0450-0040,nzd0450-0041,nzd0450-0042,nzd0450-0043,nzd0450-0044,nzd0450-0045,nzd0450-0046,nzd0450-0047,nzd0450-0048,nzd0450-0049,nzd0450-0050,nzd0450-0051,nzd0450-0052,nzd0450-0053,nzd0450-0054,nzd0450-0055,nzd0450-0056,nzd0450-0057,nzd0450-0058,nzd0450-0059,nzd0450-0060,nzd0450-0061,nzd0450-0062,nzd0450-0063,nzd0450-0064,nzd0450-0065,nzd0450-0066,nzd0450-0067,nzd0450-0068,nzd0450-0069,nzd0450-0070,nzd0450-0071,nzd0450-0072,nzd0450-0073,nzd0450-0074,nzd0450-0075,nzd0450-0076,nzd0450-0077,nzd0450-0078,nzd0450-0079,nzd0450-0080,nzd0450-0081,nzd0450-0082,nzd0450-0083,nzd0450-0084,nzd0450-0085,nzd0450-0086,nzd0450-0087,nzd0450-0088,nzd0450-0089,nzd0450-0090,nzd0450-0091,nzd0450-0092,nzd0450-0093,nzd0450-0094,nzd0450-0095,nzd0450-0096,nzd0450-0097,nzd0450-0098,nzd0450-0099,nzd0450-0100,nzd0450-0101,nzd0450-0102,nzd0450-0103,nzd0450-0104,nzd0450-0105,nzd0450-0106,nzd0450-0107,nzd0450-0108,nzd0450-0109,nzd0450-0110,nzd0450-0111,nzd0450-0112,nzd0450-0113,nzd0450-0114,nzd0450-0115,nzd0450-0116,nzd0450-0117,nzd0450-0118,nzd0450-0119,nzd0450-0120,nzd0450-0121,nzd0450-0122,nzd0450-0123,nzd0450-0124,nzd0450-0125,nzd0450-0126,nzd0450-0127,nzd0450-0128,nzd0450-0129,nzd0450-0130,nzd0450-0131,nzd0450-0132,nzd0450-0133,nzd0450-0134,nzd0450-0135,nzd0450-0136,nzd0450-0137,nzd0450-0138,nzd0450-0139,nzd0450-0140,nzd0450-0141,nzd0450-0142,nzd0450-0143,nzd0450-0144,nzd0450-0145,nzd0450-0146,nzd0450-0147,nzd0450-0148,nzd0450-0149,nzd0450-0150,nzd0450-0151,nzd0450-0152,nzd0450-0153
2017-06-07 22:20:02+00:00,L8,,,,,,,,,,,173.49,232.02,229.71,327.58,335.44,345.38,349.59,348.90,349.17,344.85,342.65,340.82,340.90,337.75,338.30,339.60,339.69,338.47,338.41,337.04,328.70,321.51,313.82,310.13,306.39,309.92,303.94,304.12,300.20,291.87,288.67,281.16,284.91,282.68,283.98,289.54,290.69,295.70,297.84,309.42,312.59,321.95,323.50,327.19,328.90,330.23,325.28,323.41,322.74,321.15,317.00,319.24,321.06,325.92,332.71,329.51,338.29,347.29,350.72,357.37,360.68,365.56,366.37,370.08,369.41,369.88,371.35,371.35,363.59,361.77,364.19,360.09,357.69,356.99,365.27,360.75,363.08,360.72,353.88,352.41,362.00,359.34,358.93,353.54,345.31,344.71,340.37,336.62,341.68,302.57,286.12,273.81,256.57,255.68,265.26,276.21,275.01,279.70,289.85,294.14,297.08,305.15,316.58,325.07,325.18,330.58,331.79,328.41,328.05,321.52,316.84,332.68,337.31,339.61,345.08,346.84,349.55,347.79,346.74,346.04,345.93,348.39,353.77,363.06,368.83,373.81,377.44,388.99,398.21,400.72,404.69,408.37,418.89,425.03,429.53,435.30,432.09,436.85,437.89,444.29,448.52,451.61,454.01,452.70
2017-06-15 22:23:00+00:00,L7,390.10,395.45,391.14,391.75,,,,,,,,,350.69,358.40,356.39,378.15,375.00,385.78,380.91,372.51,371.70,,,,,,,,,358.64,355.38,341.78,332.89,329.99,334.04,332.19,329.31,337.76,,,,,,,,315.35,313.52,318.45,321.41,333.11,344.05,345.46,352.67,356.97,,,,,,,344.85,348.15,352.51,355.55,356.94,356.96,360.45,368.64,,,,,,,,398.73,392.23,394.21,386.06,391.34,385.57,392.54,391.28,,,,,,,394.05,388.60,389.47,389.07,389.84,378.91,367.62,369.79,,,,,,,,,294.71,299.98,303.40,315.56,323.70,336.79,336.68,343.56,,,,,,,350.57,348.96,360.10,367.67,374.21,378.01,374.54,384.41,387.71,383.84,183.11,183.16,179.53,71.79,,,,,412.92,427.53,432.51,439.77,447.05,453.98,452.73,455.04,463.72,467.04,177.93,201.67,218.64,127.16,,,
2017-06-23 22:20:08+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,335.76,336.42,335.76,338.03,334.28,329.10,334.32,328.97,321.45,311.96,304.47,298.53,296.44,303.20,302.34,295.75,293.24,285.13,279.88,275.42,273.08,272.57,272.73,270.89,284.00,290.24,293.19,300.69,305.89,315.71,323.73,318.21,323.68,319.73,321.32,320.06,316.79,317.45,317.01,316.87,319.96,324.69,326.86,326.82,333.79,340.73,346.91,352.71,357.37,356.86,360.68,367.31,370.83,366.49,366.17,364.45,359.17,353.22,360.54,354.75,353.36,348.57,355.25,352.96,363.92,361.61,358.44,356.75,360.85,352.79,351.68,354.52,346.78,339.67,333.18,329.04,328.86,300.80,285.24,267.56,250.54,245.24,254.22,255.89,263.01,269.12,281.59,293.69,295.33,299.41,300.01,307.88,319.15,324.73,321.84,322.44,317.72,314.23,314.37,326.08,329.44,332.25,333.70,338.52,335.94,341.99,343.22,342.19,341.20,344.33,353.99,356.56,360.88,369.14,373.81,375.45,386.80,392.46,400.09,409.38,415.26,419.66,419.57,427.77,427.32,427.13,433.96,434.52,442.40,441.29,452.14,448.32
2017-07-08 22:29:13+00:00,L7,385.83,366.16,,,,,,,,,,,,,,,,,,,,,,,,337.68,339.06,339.93,335.58,332.28,324.36,321.75,313.59,,,306.89,302.74,305.02,,,290.74,285.70,281.02,285.56,284.06,283.52,293.06,294.42,309.81,311.36,320.79,310.35,325.19,,,,328.27,325.16,323.24,322.87,321.82,321.62,322.31,328.71,335.65,333.03,340.95,344.23,346.61,,,366.86,370.84,368.40,370.85,362.63,369.15,370.02,366.66,367.72,362.36,359.58,361.02,,,362.69,364.82,363.33,365.18,363.76,361.58,358.75,357.40,357.32,340.89,334.45,334.08,,,,284.42,277.22,253.58,252.27,256.63,260.06,266.19,273.91,279.12,290.97,294.28,307.75,305.75,,,328.10,330.46,328.78,327.66,316.67,309.33,330.75,336.31,336.78,336.05,342.47,345.03,354.52,348.93,347.87,182.13,183.83,359.96,364.53,370.42,374.70,378.56,387.79,400.02,404.90,406.24,409.97,418.13,422.43,428.36,436.85,437.55,443.84,228.33,222.57,451.64,447.62,450.07,454.41
2017-07-09 22:20:11+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.58,333.56,332.33,333.03,327.54,329.38,326.92,325.78,323.59,326.07,325.93,331.26,334.06,335.67,337.99,346.84,348.25,354.73,357.13,363.59,368.22,375.57,377.90,380.73,376.61,375.50,369.74,372.30,372.19,367.56,369.10,369.00,368.78,369.81,371.39,369.08,365.72,367.26,364.29,361.71,367.98,366.61,364.29,355.67,346.92,342.02,343.02,346.91,310.76,293.01,283.47,268.53,255.81,269.34,275.29,279.13,279.54,288.74,297.83,308.37,314.08,320.25,326.21,328.43,333.36,331.83,336.92,332.31,326.57,325.74,340.21,344.42,347.73,348.56,353.72,351.58,356.65,355.44,355.04,351.55,357.88,358.58,369.81,373.00,378.82,384.46,396.23,400.09,408.02,413.02,416.40,424.69,427.08,438.30,441.18,441.88,445.45,445.33,448.70,452.07,454.40,464.23,456.79
2017-07-17 22:23:03+00:00,L7,,,,364.97,365.35,362.97,361.69,360.82,359.90,354.53,345.72,344.14,344.09,240.51,,,,,,,353.90,353.27,350.67,350.60,353.67,363.06,358.79,352.02,355.67,,,,,,,,,315.04,305.24,299.58,294.67,292.54,296.26,299.47,298.51,304.84,,,,,,,,343.18,341.79,341.47,342.75,342.45,340.06,341.88,342.80,,,,,,,365.99,367.65,370.16,379.55,387.29,389.42,392.90,392.21,396.79,,,,,,,378.91,371.79,377.71,378.42,384.54,386.55,389.71,383.42,,,,,,,351.80,353.77,375.33,342.04,310.53,308.16,283.99,276.26,289.04,,,,,,,,334.30,340.69,340.61,357.23,356.87,351.87,347.33,347.12,196.64,200.51,75.16,,,,,,340.23,345.29,343.82,354.45,366.07,376.66,377.22,387.42,376.40,391.78,268.88,268.07,86.62,,,,,433.61,434.47,440.04,440.33,456.02,455.39,461.00,454.45,449.97
2017-08-02 22:23:01+00:00,L7,360.59,361.33,351.41,,,,,,,,,324.10,319.54,322.51,325.75,329.50,336.22,343.96,338.91,339.33,,,,,,,,,330.94,328.31,318.69,313.31,309.11,306.54,303.14,300.81,299.42,,,,,,,,,278.96,290.53,296.15,300.59,307.94,318.86,318.18,323.74,,,,,,,,319.40,321.43,317.96,326.63,334.40,331.38,345.06,348.71,,,,,,,373.86,371.70,364.82,361.53,365.27,362.15,368.41,364.13,,,,,,,,363.51,362.33,356.27,362.66,365.37,349.13,339.62,342.47,,,,,,,,270.64,273.76,272.57,282.34,291.01,302.46,303.56,317.40,,,,,,,,325.88,320.82,333.25,340.54,343.51,355.05,358.26,359.90,360.69,160.95,143.82,152.02,67.47,,,,,390.46,394.40,405.67,413.61,417.34,429.21,428.83,443.60,439.59,443.24,109.59,151.94,169.53,168.38,,,,
2017-08-09 22:29:11+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.39,311.08,302.46,303.42,302.04,304.87,296.75,,,,276.33,274.60,277.86,276.45,279.35,288.72,291.89,297.92,303.96,310.29,314.49,316.89,318.92,,,315.80,313.62,310.95,312.66,315.10,315.69,316.78,318.28,323.68,324.76,326.61,334.00,343.36,,,352.05,358.35,361.63,360.51,361.38,351.44,349.07,348.59,353.45,359.64,348.68,,,,353.45,354.30,,,347.34,344.21,342.80,343.23,341.61,332.82,328.00,324.60,319.03,,,,273.95,258.49,251.46,256.43,259.14,263.20,267.95,278.03,286.55,290.64,303.28,304.72,,,,321.31,317.89,314.78,308.22,310.15,318.63,326.24,332.46,335.52,340.35,340.05,344.53,343.98,344.55,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-10 22:20:25+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.16,451.14,,553.78,,,,,,,,,,328.54,308.02,311.03,317.98,322.16,318.61,321.68,317.38,324.10,326.65,328.77,328.78,339.60,357.63,358.80,363.44,360.16,367.03,365.97,362.56,362.85,375.30,377.24,371.99,367.36,363.75,361.69,371.74,367.41,369.48,366.49,371.19,366.64,,,363.13,361.37,364.76,361.43,363.79,357.26,355.67,355.61,344.14,341.95,351.95,303.68,295.41,283.69,263.95,266.47,272.01,275.79,280.81,284.22,287.10,294.20,304.21,312.81,316.13,320.43,328.06,332.23,336.35,327.99,330.55,322.94,315.28,330.44,338.69,343.56,343.26,351.94,350.93,351.66,355.11,352.70,353.29,357.33,362.83,369.93,371.71,377.70,383.34,390.32,396.46,405.46,412.20,413.14,419.60,423.92,428.17,434.83,434.43,438.62,442.41,445.24,446.89,450.00,450.39,458.66
2017-08-18 22:22:59+00:00,L7,237.79,,,,,,,,323.43,318.93,313.91,311.44,309.71,316.50,320.98,326.94,329.00,221.55,,,,,,,,321.64,319.00,318.93,318.18,311.56,311.09,302.25,304.15,294.64,,,,,,,,,253.32,252.86,251.87,266.82,275.28,278.30,287.54,283.75,,,,,,,,291.39,297.11,300.54,299.45,298.87,304.89,310.15,312.59,,,,,,,,343.46,343.59,342.76,348.00,344.79,344.60,342.91,,,,,,,,341.81,338.55,341.51,339.27,335.91,336.55,335.72,335.01,,,,,,,,260.04,250.40,243.59,244.68,249.00,257.36,268.68,260.97,,,,,,,,310.15,304.45,303.82,297.05,299.38,312.54,318.89,330.85,330.96,208.78,,,,,,,346.90,350.47,359.13,368.26,368.44,377.05,380.66,387.02,396.95,397.77,398.96,231.27,223.20,,,,,,,427.77,,
2017-09-02 22:26:40+00:00,L8,368.41,370.83,365.45,355.26,352.18,352.74,352.40,348.90,347.68,343.34,336.17,330.66,332.74,339.59,343.78,348.13,349.23,353.36,349.41,347.94,346.21,349.39,347.34,344.87,346.48,344.03,342.25,341.49,343.95,340.68,334.20,328.57,320.95,317.28,317.00,316.33,313.08,308.00,301.63,295.15,291.21,287.45,290.05,284.50,286.35,288.16,294.61,307.19,317.08,323.54,323.54,326.23,328.48,331.70,335.11,330.48,334.46,327.34,325.28,327.48,330.98,329.08,334.14,342.09,344.92,346.90,345.92,349.53,360.41,365.87,370.29,370.60,375.86,377.13,380.45,376.79,372.89,370.19,369.50,373.29,372.04,370.37,369.51,372.43,371.12,373.21,365.65,364.49,366.55,363.30,361.51,360.57,364.26,360.36,355.90,347.65,342.42,341.56,347.47,304.21,291.61,278.22,271.99,262.62,275.08,281.81,284.12,290.90,296.56,303.95,303.79,315.54,324.21,325.42,328.74,335.36,330.28,329.28,326.99,322.94,320.28,334.63,343.32,353.39,351.02,355.42,355.19,355.93,353.60,352.67,356.09,361.98,362.23,368.69,377.93,386.64,386.08,399.37,399.74,406.21,416.42,418.48,419.18,429.66,436.29,437.21,440.28,443.87,449.18,450.01,453.90,456.83,461.85,461.54
2017-09-10 22:28:46+00:00,L7,351.31,352.58,347.08,348.82,346.84,341.93,342.96,341.93,340.36,333.25,331.76,330.46,226.48,229.06,333.21,335.30,336.04,345.18,347.74,347.79,344.71,345.02,341.06,341.11,338.03,333.44,338.78,335.21,337.65,,,,311.16,311.06,314.27,310.95,304.86,297.53,289.95,281.10,276.55,276.50,273.36,276.13,275.53,285.17,,,300.38,303.74,311.94,314.90,315.82,322.40,319.67,317.62,315.25,314.23,312.35,316.79,316.13,,,325.14,331.51,331.27,338.32,340.06,343.24,351.00,359.45,360.43,365.63,368.87,368.88,367.71,,,363.02,360.19,359.27,362.22,365.00,357.79,357.87,353.76,356.06,358.92,353.15,359.75,,,351.54,347.98,348.32,337.94,332.82,329.38,342.45,315.10,293.92,288.97,262.14,256.84,266.43,272.83,,,293.56,302.49,309.29,313.20,319.42,325.01,329.13,330.47,331.47,333.63,324.85,320.13,319.84,192.33,190.70,354.11,353.08,357.26,357.17,355.84,360.66,360.62,353.30,359.92,365.50,374.13,379.59,386.53,386.56,395.51,246.71,249.87,145.70,412.43,422.10,422.42,428.51,429.79,434.89,436.56,442.56,444.32,448.75,449.32,449.50,453.11
2017-09-11 22:20:30+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.51,382.45,382.78,380.45,379.83,375.86,374.35,375.84,373.47,370.33,370.53,373.53,374.39,373.45,376.88,370.90,371.86,370.49,370.52,367.59,364.15,355.48,350.80,341.28,343.89,375.91,328.02,308.80,301.04,271.24,260.99,276.61,281.07,289.17,294.65,305.45,311.10,317.65,319.34,327.35,331.41,332.51,339.37,334.57,335.69,337.34,330.94,330.20,340.68,352.92,362.25,366.35,361.86,359.33,361.82,365.05,362.25,361.37,367.69,370.91,377.16,387.59,393.34,395.79,398.26,409.03,415.00,418.52,424.53,426.65,431.51,438.15,440.65,447.06,447.51,450.40,455.33,454.52,458.04,460.36,461.02
2017-09-18 22:26:19+00:00,L8,353.72,356.39,353.03,348.35,349.47,344.18,342.51,341.18,339.67,339.69,335.82,327.37,326.30,328.10,332.17,332.51,342.19,342.52,341.29,342.56,338.28,336.79,335.93,333.93,329.45,331.33,335.08,333.59,331.21,328.14,321.12,314.84,311.32,303.50,303.83,305.87,303.88,294.64,288.45,282.60,277.25,282.30,281.69,278.03,279.10,282.90,283.67,292.13,306.04,306.76,311.87,317.43,320.86,322.10,319.71,315.52,315.74,312.42,318.19,319.83,322.43,318.74,323.80,323.41,329.02,330.04,337.05,342.84,350.26,356.79,355.93,361.54,364.60,371.95,372.76,368.12,369.05,360.68,362.92,360.13,357.93,353.83,358.07,356.64,353.49,353.76,354.04,362.95,353.69,357.87,352.06,356.55,350.92,348.17,336.07,325.48,315.10,316.43,322.82,300.91,280.64,272.73,257.76,255.39,264.74,265.85,274.01,274.35,285.52,288.66,299.89,301.75,308.26,318.60,314.72,321.36,321.95,316.32,316.92,311.02,309.72,321.44,336.91,338.37,339.83,344.20,343.92,349.57,348.55,349.33,343.59,347.12,351.16,360.34,368.61,376.05,380.66,383.28,386.71,394.43,401.82,406.09,413.17,418.23,425.76,426.13,431.63,427.17,430.80,432.64,436.19,439.10,439.56,444.41
2017-09-19 22:22:57+00:00,L7,,,,,,,,255.77,362.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.18,307.90,331.20,310.68,309.82,304.62,306.15,307.94,,,,,,,,,,321.93,,,,,354.39,,,,,,,344.98,341.87,336.05,331.18,348.80,347.39,345.96,347.56,,,,,,,,321.08,311.80,304.77,310.84,304.94,284.84,276.75,259.25,243.80,,,,,,,274.31,281.94,286.62,289.15,303.47,303.22,311.45,305.47,292.09,119.67,,,,,,328.17,331.80,337.77,333.42,329.64,328.69,623.42,517.10,331.71,345.47,223.97,229.17,,,,,,,399.41,403.22,408.45,413.20,412.24,423.93,635.92,584.17,429.82,422.90,418.03,317.70
2017-11-29 22:29:04+00:00,L7,240.88,370.41,355.46,353.64,351.27,344.15,351.25,347.09,341.10,334.35,330.78,329.82,328.95,331.49,337.16,341.40,338.25,230.50,190.19,338.61,340.68,339.01,337.49,333.66,340.65,340.54,338.46,330.08,333.32,327.34,326.20,317.89,308.46,308.50,,,,298.41,298.24,290.88,285.14,281.11,278.01,279.72,278.75,282.96,285.89,295.22,297.83,310.07,,,326.04,324.54,323.40,321.73,322.33,317.45,314.96,314.93,322.69,326.65,324.03,324.36,322.44,,,,349.97,354.26,360.40,360.65,363.51,363.92,364.33,367.83,370.21,364.79,362.45,359.36,,,365.25,366.12,359.21,361.63,362.12,356.10,348.15,351.59,350.90,349.23,347.69,342.97,,,,339.88,346.51,300.00,280.64,277.98,260.60,255.29,262.94,270.91,264.74,269.64,276.47,284.13,,,314.82,325.67,327.65,334.33,332.17,328.99,321.41,305.64,303.42,313.84,333.23,343.18,361.07,360.13,164.75,,355.44,351.32,343.55,348.12,351.72,356.00,362.11,366.29,373.11,382.54,384.97,393.57,399.11,399.77,415.59,422.29,202.82,174.46,428.89,422.93,425.73,433.30,439.03,439.39,442.95,442.24
2017-11-30 22:20:32+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.10,283.01,264.59,259.50,274.13,280.93,283.37,286.30,286.10,291.45,297.52,313.04,327.30,328.60,340.58,336.82,341.24,334.09,324.64,324.63,316.38,330.28,340.78,359.79,357.62,370.27,369.35,369.22,365.60,363.58,356.14,357.32,362.46,371.05,373.27,384.53,384.19,399.23,398.48,403.60,412.66,415.15,419.79,425.68,431.81,430.77,436.65,437.57,439.51,203.69,,,,
2017-12-31 22:28:44+00:00,L7,336.68,327.99,329.47,323.38,324.45,323.29,314.46,311.43,314.05,306.37,297.50,236.37,,296.48,301.97,308.26,311.57,309.08,311.81,310.94,313.39,313.35,313.29,312.30,307.00,309.43,309.92,313.97,,,,296.44,289.80,285.23,282.95,277.51,270.07,262.92,260.54,266.23,258.50,249.08,244.40,241.15,258.66,,,270.27,275.91,288.76,288.08,285.53,296.66,298.20,294.26,292.28,293.80,291.54,284.87,291.66,,,298.19,301.36,308.50,307.47,310.27,317.24,315.81,320.39,329.58,331.71,332.55,335.60,335.14,,,333.58,331.55,333.36,329.48,331.71,337.24,336.83,333.90,334.75,325.31,328.57,325.92,,,326.54,328.82,325.69,320.28,312.07,307.84,305.37,294.93,280.36,259.78,240.92,229.84,230.95,,,,258.26,264.33,264.32,265.43,271.27,283.08,287.40,292.94,291.37,296.39,300.62,299.83,289.38,97.71,102.25,308.36,318.77,324.10,332.76,337.25,329.16,330.48,326.40,324.05,326.95,332.76,334.08,343.34,350.42,357.41,225.25,,,380.14,386.28,386.94,391.25,398.74,399.53,400.08,400.77,400.80,407.60,413.49,419.37,426.08,423.49
2018-01-25 22:22:11+00:00,L7,241.41,233.22,,,,,,,,,,,336.08,334.74,341.07,350.26,347.19,,,,,,,,,,,,,334.41,333.01,331.76,324.42,312.03,314.69,314.37,310.81,303.92,,,,,,,,,,,,,,,,,,,,,,,334.11,335.09,332.20,333.58,334.57,341.21,341.03,346.12,,,,,,,,,,,,,,,,,,,,,,361.78,363.72,359.68,360.98,361.91,359.46,349.81,344.63,,,,,,,,,284.04,283.80,286.59,288.05,293.54,302.30,311.09,321.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-02 22:20:15+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.40,228.85,405.66,412.03,415.53,419.23,419.08,424.91,426.34,429.14,430.45,435.37,436.00,438.64,438.13
2018-02-25 22:26:18+00:00,L8,358.50,361.90,352.60,351.51,349.61,345.88,337.03,333.08,325.06,325.82,328.49,325.11,323.96,329.70,330.28,336.62,336.47,343.12,335.61,339.86,330.60,335.90,329.49,331.17,329.60,327.80,334.45,337.92,329.55,325.54,322.87,316.68,314.90,314.82,311.72,303.13,302.43,293.24,287.59,283.06,276.88,271.49,273.12,277.29,280.56,291.34,284.31,296.38,305.66,305.65,309.85,312.69,318.01,318.44,319.45,316.34,314.74,317.86,310.74,315.39,311.28,315.89,323.18,321.46,321.83,326.62,335.52,333.56,343.61,348.85,357.06,368.02,362.33,370.34,366.17,371.26,370.69,367.93,364.13,361.78,361.35,355.71,355.73,351.61,356.40,349.15,349.90,347.75,351.99,347.01,349.45,351.13,350.26,354.10,350.65,341.90,323.87,324.59,325.00,299.05,278.47,272.39,241.59,249.81,268.89,276.24,275.08,281.63,275.55,284.32,294.17,296.62,303.47,303.39,310.74,300.15,173.50,151.59,301.76,293.82,289.32,295.61,311.59,326.12,334.52,343.66,352.93,346.23,355.26,348.78,348.78,345.01,357.37,363.06,365.54,369.30,383.93,384.07,387.32,392.31,402.30,400.83,407.34,415.74,416.50,419.29,419.68,423.43,428.21,430.86,432.79,436.65,434.27,433.52
2018-03-06 22:20:02+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.21,152.45,146.20,432.08,441.27,443.75,445.60,448.39,448.66,448.74
2018-03-22 22:19:54+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.02,146.72,157.04,174.06,435.32,439.27,439.68,442.43,440.81
2018-04-06 22:27:26+00:00,L7,386.91,392.03,384.43,376.39,379.06,369.78,367.15,360.92,348.91,350.16,351.41,348.13,347.21,349.30,354.25,357.19,224.60,,360.74,354.18,351.37,353.57,355.17,360.13,362.80,365.47,362.59,357.35,353.63,342.27,342.33,332.63,332.87,,,326.16,316.01,309.40,302.04,299.68,292.64,290.52,296.40,295.82,303.56,311.08,321.51,316.63,321.13,,,331.98,335.15,334.41,331.61,331.33,337.23,334.48,334.60,336.93,340.41,347.30,342.65,345.30,,,351.34,356.83,358.60,366.74,373.03,377.37,384.90,383.57,391.68,390.13,385.37,382.57,384.18,,,379.56,375.89,370.43,374.25,375.78,377.53,377.02,374.49,377.96,383.50,374.27,374.57,,,361.19,346.12,348.46,367.06,337.70,318.23,310.61,285.36,271.61,291.97,298.27,300.68,297.88,303.83,,,317.91,323.78,,,,,,,,,,,,,,,,,381.50,381.37,386.49,393.29,399.01,397.99,399.93,406.62,406.83,419.92,417.84,427.40,429.36,203.73,211.78,200.38,449.81,453.51,452.53,454.78,462.68,457.66,457.75,459.58,
2018-04-22 22:27:10+00:00,L7,391.97,395.54,389.66,382.45,377.54,380.05,376.83,365.48,363.31,360.84,230.95,356.39,351.59,359.64,357.42,366.50,365.78,366.22,359.23,359.25,361.53,363.65,359.74,358.54,357.65,364.74,,,,347.67,347.08,337.81,335.88,337.25,337.01,333.94,326.84,318.98,314.96,306.06,302.79,307.83,303.86,305.23,,,316.85,323.21,328.02,337.18,334.88,341.26,345.36,341.74,342.43,342.02,342.54,339.66,340.09,,,349.73,348.44,350.00,354.15,358.22,360.46,363.47,367.44,377.13,387.33,385.83,390.37,,,,393.98,389.83,388.60,386.20,383.34,381.18,379.80,377.55,371.97,382.85,373.79,376.36,,,382.32,378.27,379.07,379.84,372.54,358.70,347.34,344.16,382.31,342.13,317.29,315.23,288.12,279.85,,,299.96,301.00,304.48,312.09,312.05,323.25,325.94,332.41,333.27,345.05,428.92,421.31,381.55,206.32,114.16,306.79,333.12,338.59,353.46,374.42,371.85,374.72,370.35,382.64,377.47,379.47,389.38,401.65,402.05,405.88,213.27,225.53,419.99,425.07,429.70,435.14,446.70,445.71,448.46,449.95,451.98,450.18,453.82,454.25,467.96,464.27,467.61,469.76
2018-04-30 22:25:44+00:00,L8,365.88,371.04,361.81,352.31,351.87,346.69,341.21,338.46,336.90,333.06,323.57,326.07,318.16,323.93,328.45,337.54,336.26,339.29,338.96,331.20,331.76,334.26,336.69,336.01,336.97,336.17,340.13,340.38,331.52,328.53,326.10,317.49,310.59,305.35,305.44,309.21,301.44,289.46,290.21,281.78,278.23,272.63,275.89,276.91,282.95,289.17,291.85,293.65,299.89,302.46,308.22,311.34,320.16,310.93,311.90,311.57,308.60,314.74,315.79,318.96,323.85,323.60,325.05,327.89,327.39,329.55,337.02,335.04,335.34,346.93,349.14,360.42,361.19,365.10,369.54,376.72,362.08,362.92,354.61,356.78,357.07,353.69,348.69,348.75,348.92,351.73,352.77,345.00,351.63,354.97,350.50,349.28,345.42,347.53,339.82,333.31,324.94,312.61,320.24,300.94,278.47,272.63,257.98,252.30,258.41,263.40,267.34,276.77,279.11,278.68,290.54,291.26,292.30,301.55,308.09,306.76,229.09,320.32,316.10,292.39,267.01,278.87,289.34,301.01,321.74,335.13,337.21,339.31,340.75,344.24,342.38,347.31,356.82,367.17,366.06,371.35,378.68,384.18,393.84,393.67,401.01,406.91,408.82,412.40,415.87,417.96,428.43,427.16,430.61,432.29,436.84,440.88,439.66,442.45
