dates,nzd0450-0000,nzd0450-0001,nzd0450-0002,nzd0450-0003,nzd0450-0004,nzd0450-0005,nzd0450-0006,nzd0450-0007,nzd0450-0008,nzd0450-0009,nzd0450-0010,nzd0450-0011,nzd0450-0012,nzd0450-0013,nzd0450-0014,nzd0450-0015,nzd0450-0016,nzd0450-0017,nzd0450-0018,nzd0450-0019,nzd0450-0020,nzd0450-0021,nzd0450-0022,nzd0450-0023,nzd0450-0024,nzd0450-0025,nzd0450-0026,nzd0450-0027,nzd0450-0028,nzd0450-0029,nzd0450-0030,nzd0450-0031,nzd0450-0032,nzd0450-0033,nzd0450-0034,nzd0450-0035,nzd0450-0036,nzd0450-0037,nzd0450-0038,nzd0450-0039,nzd0450-0040,nzd0450-0041,nzd0450-0042,nzd0450-0043,nzd0450-0044,nzd0450-0045,nzd0450-0046,nzd0450-0047,nzd0450-0048,nzd0450-0049,nzd0450-0050,nzd0450-0051,nzd0450-0052,nzd0450-0053,nzd0450-0054,nzd0450-0055,nzd0450-0056,nzd0450-0057,nzd0450-0058,nzd0450-0059,nzd0450-0060,nzd0450-0061,nzd0450-0062,nzd0450-0063,nzd0450-0064,nzd0450-0065,nzd0450-0066,nzd0450-0067,nzd0450-0068,nzd0450-0069,nzd0450-0070,nzd0450-0071,nzd0450-0072,nzd0450-0073,nzd0450-0074,nzd0450-0075,nzd0450-0076,nzd0450-0077,nzd0450-0078,nzd0450-0079,nzd0450-0080,nzd0450-0081,nzd0450-0082,nzd0450-0083,nzd0450-0084,nzd0450-0085,nzd0450-0086,nzd0450-0087,nzd0450-0088,nzd0450-0089,nzd0450-0090,nzd0450-0091,nzd0450-0092,nzd0450-0093,nzd0450-0094,nzd0450-0095,nzd0450-0096,nzd0450-0097,nzd0450-0098,nzd0450-0099,nzd0450-0100,nzd0450-0101,nzd0450-0102,nzd0450-0103,nzd0450-0104,nzd0450-0105,nzd0450-0106,nzd0450-0107,nzd0450-0108,nzd0450-0109,nzd0450-0110,nzd0450-0111,nzd0450-0112,nzd0450-0113,nzd0450-0114,nzd0450-0115,nzd0450-0116,nzd0450-0117,nzd0450-0118,nzd0450-0119,nzd0450-0120,nzd0450-0121,nzd0450-0122,nzd0450-0123,nzd0450-0124,nzd0450-0125,nzd0450-0126,nzd0450-0127,nzd0450-0128,nzd0450-0129,nzd0450-0130,nzd0450-0131,nzd0450-0132,nzd0450-0133,nzd0450-0134,nzd0450-0135,nzd0450-0136,nzd0450-0137,nzd0450-0138,nzd0450-0139,nzd0450-0140,nzd0450-0141,nzd0450-0142,nzd0450-0143,nzd0450-0144,nzd0450-0145,nzd0450-0146,nzd0450-0147,nzd0450-0148,nzd0450-0149,nzd0450-0150,nzd0450-0151,nzd0450-0152,nzd0450-0153,satname
2014-04-28 22:20:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.34,402.68,400.12,388.25,382.94,385.25,383.06,387.79,390.37,387.94,L8
2014-05-14 22:19:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.76,381.21,,,,,379.63,,382.66,390.73,392.06,392.06,398.85,400.81,408.48,407.42,403.25,410.00,409.96,401.31,392.86,388.56,392.96,398.76,395.69,394.15,392.16,L8
2014-05-22 22:17:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.45,,425.17,,,,,,,,,,,,,,L7
2014-05-29 22:23:33+00:00,,397.61,392.52,391.02,393.45,386.41,379.63,383.38,377.15,369.14,365.00,358.91,364.44,364.12,360.73,367.13,371.44,,,364.02,358.72,349.51,337.29,337.42,,326.89,328.54,327.83,329.11,331.42,330.45,339.49,338.14,336.45,,,342.92,346.27,340.14,334.00,331.77,325.33,323.42,319.50,312.94,306.00,309.88,335.96,311.42,316.57,,,341.00,336.24,338.48,339.20,342.42,336.68,336.69,340.01,345.20,335.25,341.62,351.34,354.63,,,370.65,369.23,370.27,369.27,372.78,370.68,369.40,383.89,380.33,375.88,376.53,372.78,370.36,,,365.13,362.91,360.40,362.14,359.46,371.23,367.34,362.85,365.19,364.71,358.67,359.57,,,328.35,337.76,361.78,336.69,317.10,311.00,306.79,310.91,325.60,337.22,337.84,345.44,334.36,344.75,,,357.87,357.18,368.35,367.43,365.07,372.06,370.87,360.09,355.74,369.27,364.82,384.60,384.84,,,,380.54,372.86,368.62,,,372.23,379.57,385.41,392.54,396.05,400.61,397.39,428.30,419.31,422.06,419.33,,,,387.96,386.67,389.12,396.29,,,,L7
2014-05-30 22:19:58+00:00,,,,,,,,,,,,,,,,,,,,,356.93,348.57,338.43,334.59,330.27,328.29,327.82,327.04,325.56,326.14,327.29,331.68,333.94,340.64,341.56,347.14,341.90,338.25,335.12,331.58,329.00,323.60,319.16,311.68,310.09,308.51,312.13,313.38,318.80,320.12,326.25,330.61,339.46,343.39,343.37,341.34,344.17,342.73,344.27,341.30,344.33,341.50,346.20,349.03,356.80,353.29,359.75,362.63,364.99,366.57,371.71,370.43,374.24,377.64,380.49,378.04,376.50,372.72,372.81,370.15,370.98,368.73,368.07,368.90,366.30,367.24,365.72,361.99,367.09,365.39,360.51,363.41,359.11,360.53,354.90,347.08,333.45,336.81,363.31,,313.69,309.11,301.71,299.16,318.20,333.15,329.51,329.46,331.78,329.52,339.74,342.65,352.77,354.79,362.53,366.42,370.35,364.57,365.12,359.86,348.22,357.45,365.18,368.70,377.14,381.66,379.79,379.14,373.35,376.54,369.61,,373.83,380.55,381.56,385.93,387.67,391.98,396.70,399.39,405.84,409.94,412.70,414.83,418.17,415.79,407.19,396.56,387.08,393.81,395.18,397.84,395.70,404.35,L8
2014-06-07 22:17:47+00:00,382.95,392.83,386.62,389.08,380.49,376.06,,,,,,,,,338.29,345.31,343.07,353.71,355.43,355.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.15,334.26,335.21,335.31,354.33,364.13,363.91,371.75,,,,,,,353.50,350.63,347.70,347.63,347.14,354.44,353.78,354.67,352.22,,,,,,,341.39,341.00,341.73,338.17,337.70,331.30,337.83,352.16,,,,,,,,308.93,306.75,319.14,315.31,334.94,338.82,346.26,347.17,,,,,,,,339.26,350.44,354.75,355.20,371.01,375.17,371.79,369.74,363.69,369.52,,,,,,,,,383.60,386.94,393.84,404.03,,413.78,409.98,409.63,402.79,393.30,391.90,,,,,L7
2014-06-30 22:23:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2014-07-01 22:20:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.36,301.40,298.20,290.38,296.29,290.58,291.68,292.45,292.54,296.29,310.58,306.15,315.12,311.34,314.57,311.83,315.48,319.20,316.28,328.06,318.76,318.21,318.53,326.32,328.44,328.53,334.33,332.71,341.45,349.65,352.33,347.98,354.00,362.43,360.78,361.86,356.93,356.03,358.92,354.97,351.14,346.10,343.08,347.82,343.25,345.69,346.53,345.59,342.88,346.52,348.83,347.62,346.21,344.45,336.59,323.68,309.47,298.84,321.16,313.36,295.61,289.02,294.07,298.77,305.34,310.03,309.60,310.40,319.67,322.35,324.72,333.23,335.26,338.29,346.56,350.58,350.34,340.74,334.16,326.73,328.44,340.76,347.74,349.74,351.76,355.02,350.16,350.51,348.17,344.34,341.79,348.83,356.38,360.24,370.92,368.31,372.71,376.15,383.26,381.06,391.21,393.56,394.21,,,,,,,375.43,370.58,,,,L8
2014-07-16 22:24:05+00:00,372.52,379.44,385.92,388.11,,,376.89,369.14,366.83,353.59,354.48,353.48,354.74,351.34,357.09,359.21,362.40,370.60,368.81,351.80,345.24,343.88,,,325.87,323.09,322.48,317.09,319.25,320.72,,,321.06,,,322.73,323.43,319.81,316.05,,,303.64,299.29,298.24,296.89,293.81,291.48,295.68,291.84,294.15,297.80,299.77,317.90,313.82,,,322.55,321.26,321.54,325.97,327.25,323.24,327.67,331.49,329.42,334.37,339.40,349.16,346.35,,,355.03,363.19,365.13,366.96,362.53,359.79,360.42,353.75,351.37,350.22,345.62,,340.90,,,340.32,340.61,340.35,341.31,342.66,342.49,338.01,330.09,328.48,322.29,314.95,304.19,,,,301.81,309.17,313.51,314.03,314.42,316.22,316.95,317.49,319.37,323.94,328.07,333.84,332.28,,,347.55,347.31,332.89,329.54,323.36,335.27,341.09,347.37,356.36,353.55,360.08,356.68,350.74,344.23,,,,,,,,,,,,,,,,,,,,,,,,,L7
2014-07-17 22:20:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.89,295.22,291.89,294.41,296.73,303.36,300.97,309.38,310.16,318.06,317.03,319.91,321.52,321.25,316.16,321.76,321.70,317.70,325.51,333.30,323.77,334.03,336.02,345.88,347.89,348.93,338.15,350.07,353.28,363.90,360.75,368.92,366.88,366.11,362.60,359.65,360.07,355.67,352.18,350.61,344.27,347.87,349.01,354.94,351.50,350.52,348.76,349.93,344.51,347.06,340.65,341.75,333.39,325.80,324.67,338.66,317.31,302.96,303.42,312.86,317.96,322.38,315.10,318.29,316.90,324.97,325.11,332.64,332.95,337.72,336.45,345.42,353.06,354.65,346.83,338.50,333.83,330.62,343.59,353.14,351.02,356.59,357.02,353.38,353.78,351.27,343.69,339.01,346.88,355.65,360.05,359.65,366.39,370.80,375.48,383.51,393.01,395.59,400.16,408.00,396.55,398.34,401.25,389.90,387.81,382.65,378.22,378.97,381.38,376.95,377.29,L8
2014-07-25 22:17:59+00:00,397.46,403.69,399.57,394.92,389.98,,,,,,,,,360.31,364.44,365.54,377.40,379.47,378.91,379.42,370.07,358.45,,,,,,,,,335.50,331.57,341.81,347.22,348.00,355.90,349.15,344.36,342.27,,,,,,,,321.99,323.52,329.65,333.72,337.76,344.05,342.76,349.00,354.72,,,,,,,342.25,338.78,351.85,353.10,364.61,367.06,373.91,374.41,375.27,,,,,,,375.79,375.22,375.78,376.91,381.55,371.57,377.15,374.64,,,,,,,,362.86,361.85,356.69,356.44,347.88,342.19,358.66,,,,,,,,,338.80,346.06,340.89,343.43,353.87,364.80,367.51,364.14,,,,,,,354.39,359.71,368.04,381.08,388.91,386.09,387.13,383.63,378.83,380.43,,,,,,,,,402.64,406.91,412.66,408.84,410.68,413.14,412.76,409.82,409.02,400.71,395.69,,,,,,L7
2014-08-02 22:20:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.90,320.12,321.39,328.46,321.75,317.70,312.21,309.33,296.71,295.75,293.75,290.41,282.33,289.85,286.77,288.76,291.51,285.26,295.53,300.40,316.16,310.87,318.82,315.04,309.17,300.59,314.64,314.39,306.49,315.03,324.54,327.61,330.82,334.64,340.94,339.34,345.80,348.43,354.80,352.21,360.42,362.24,360.08,365.93,362.71,356.05,350.45,355.03,346.82,349.76,348.12,342.14,341.51,350.48,345.47,336.11,341.82,351.39,344.73,345.03,338.52,329.80,328.29,323.33,311.51,311.97,323.80,304.74,290.78,290.95,296.85,302.72,312.67,309.33,312.87,311.43,317.54,320.98,322.33,330.69,330.96,332.07,333.03,341.37,348.38,349.55,338.86,334.40,323.73,335.81,340.57,347.62,351.70,347.42,349.37,351.76,346.23,343.18,341.50,350.04,352.06,354.67,358.28,363.27,370.85,371.52,374.14,384.69,390.25,391.31,387.22,387.44,388.35,384.64,381.19,379.89,381.11,378.04,378.78,378.56,373.57,373.89,L8
2014-08-26 22:17:59+00:00,,,,,,,,,,,,,349.67,355.27,355.35,363.46,366.44,,,,,,,,,318.70,316.47,317.53,319.51,318.25,319.92,324.08,329.73,334.76,,,,,,,,303.52,300.55,300.20,298.77,303.05,304.37,299.75,305.90,312.48,,,,,,,,319.24,327.69,325.17,328.91,333.14,335.65,340.42,341.75,,,,,,,358.19,364.00,372.15,373.28,375.29,373.38,365.98,366.98,,,,,,,,352.03,347.75,349.76,347.67,349.61,352.30,343.38,346.94,,,,,,,,308.04,297.06,306.65,321.25,332.45,333.34,331.91,337.62,,,,,,,,336.04,343.18,347.46,347.02,344.75,364.76,370.45,381.58,,,,,,,,,359.80,359.85,370.55,374.11,377.23,389.40,400.22,404.12,410.29,423.25,425.32,,,,,,,,,392.00,389.65,390.73,L7
2014-09-02 22:24:12+00:00,,,,,,,,363.17,354.61,357.63,351.51,351.65,,,354.57,355.75,362.48,361.98,359.04,357.26,348.73,338.03,324.09,316.13,309.70,305.64,305.58,309.76,310.62,313.41,,,323.41,323.77,331.74,333.43,324.54,326.08,318.61,316.40,304.91,299.96,292.11,288.31,288.57,286.93,,,296.89,294.46,301.40,308.67,310.39,314.59,313.64,319.78,321.37,320.81,320.94,324.16,326.92,,,338.61,345.07,345.03,346.45,349.46,351.20,355.43,355.96,355.77,356.96,359.65,365.36,353.69,,,351.21,343.38,345.07,337.33,339.89,341.03,342.34,342.14,340.56,342.18,345.32,344.54,,,,344.33,333.44,322.53,311.00,314.98,330.70,296.58,285.47,279.07,282.53,286.80,299.26,300.26,,,305.81,308.35,311.83,318.85,323.19,321.93,318.26,324.95,323.85,326.96,320.25,317.80,318.02,,,349.71,347.88,351.74,352.34,348.41,342.25,338.32,326.63,336.63,338.55,346.39,353.91,360.91,365.34,369.56,377.25,,,,394.41,397.07,398.71,394.14,388.83,379.81,372.62,369.17,363.01,366.61,367.20,366.28,L7
2014-09-03 22:20:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.93,303.01,300.12,299.49,299.88,299.05,302.86,300.59,308.69,312.85,319.01,323.40,327.33,329.51,329.76,332.61,332.03,328.84,330.16,333.60,336.77,342.93,339.89,352.70,350.21,351.36,353.19,354.79,361.38,370.22,371.37,372.04,370.76,374.59,371.41,368.29,363.77,361.04,360.92,361.61,362.41,361.74,357.06,356.56,361.72,364.57,359.63,364.49,362.44,355.71,356.03,353.37,352.84,347.11,327.72,318.60,321.62,344.41,304.37,301.06,298.87,299.25,301.87,314.70,317.59,319.62,319.02,326.69,326.95,329.26,330.42,337.98,338.17,340.69,343.65,348.15,345.50,346.23,339.58,339.83,354.95,361.53,376.96,376.43,373.30,371.88,369.74,363.80,356.05,347.65,359.87,365.04,369.69,371.33,380.52,389.62,395.70,393.95,405.30,410.52,418.00,412.23,416.09,433.38,416.74,409.54,398.26,397.53,395.39,389.45,397.48,404.27,404.75,L8
2014-09-26 22:26:40+00:00,372.48,377.69,373.62,372.95,372.50,371.19,370.49,368.57,367.21,362.49,357.47,356.42,354.96,364.77,369.16,371.23,371.09,370.40,368.37,366.49,363.43,353.17,341.22,333.45,325.23,320.71,322.06,320.22,325.65,321.81,323.44,325.30,329.56,336.57,342.34,343.14,342.71,339.74,333.35,327.26,325.05,314.64,310.00,306.18,305.35,305.74,307.28,305.29,310.50,315.98,318.50,323.34,326.90,333.53,335.82,332.82,335.75,331.92,334.60,333.21,335.16,337.31,336.75,342.34,341.06,351.96,354.15,361.86,365.69,370.85,376.12,377.65,385.02,383.14,383.38,383.09,380.26,378.43,374.75,366.76,364.72,365.19,361.67,366.35,363.41,363.29,362.12,360.00,357.74,358.53,350.03,355.35,351.46,354.68,348.22,348.83,342.12,348.04,359.96,313.38,302.06,302.87,297.30,305.07,319.30,324.51,329.78,330.01,327.12,329.17,337.02,338.86,340.13,344.76,342.59,342.32,341.35,347.27,348.23,347.89,346.36,361.31,370.26,373.28,376.60,374.78,371.94,374.25,365.61,362.75,356.97,360.30,362.62,364.80,368.62,374.14,380.31,384.33,392.43,398.73,405.38,412.02,411.55,418.39,424.09,425.88,421.27,408.77,398.20,382.09,379.80,379.76,384.88,387.50,L8
2014-10-20 22:24:37+00:00,363.05,364.39,355.06,353.96,350.03,356.80,356.54,353.67,352.80,352.58,346.01,340.53,341.71,,,348.59,351.20,356.56,358.63,356.50,353.83,343.85,334.00,324.88,315.16,310.81,312.26,308.84,310.24,310.38,,,,317.99,320.80,323.54,323.29,322.10,318.38,315.87,310.42,305.40,298.08,288.93,287.59,290.24,,,,298.92,299.31,304.23,308.56,314.31,313.72,319.58,325.86,325.88,327.22,325.84,325.44,327.37,,,323.39,332.84,334.39,335.71,342.69,345.63,353.98,362.38,365.16,372.76,375.48,374.21,,,,344.42,346.22,347.48,349.48,344.61,346.44,348.60,348.65,344.94,342.96,341.54,345.21,,,332.31,330.16,321.72,306.92,309.37,335.22,311.47,300.32,298.19,282.76,286.70,299.86,298.92,,,311.99,317.55,320.83,320.48,324.83,327.53,333.76,336.38,332.20,329.63,333.59,336.70,334.05,341.63,,,352.60,350.98,348.45,344.05,341.21,339.44,332.52,343.27,347.06,350.22,357.12,362.61,367.60,373.90,380.48,382.44,,,389.82,391.68,399.10,399.62,398.95,396.07,393.20,387.53,373.10,372.02,366.65,371.85,L7
2014-10-21 22:20:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.61,322.14,317.76,312.02,312.24,306.10,302.98,305.38,306.36,312.39,318.76,328.95,326.73,333.37,334.24,335.89,333.94,336.97,338.27,339.19,329.31,331.61,332.82,337.21,339.48,346.55,349.28,355.17,357.46,365.82,364.56,371.99,372.65,381.48,386.51,391.14,389.06,378.73,378.50,375.41,372.46,370.90,372.73,367.55,368.30,369.34,368.37,363.73,364.21,358.37,359.15,362.19,356.63,354.31,355.61,349.37,341.88,333.19,335.91,359.01,316.80,311.34,311.14,297.20,301.47,315.49,323.08,321.26,330.99,337.52,335.51,338.85,340.43,347.50,344.92,349.29,349.83,345.70,350.24,351.77,355.16,349.75,368.03,371.32,371.20,379.56,373.97,373.21,369.36,366.25,364.63,363.54,359.41,364.73,367.71,368.90,375.72,381.57,389.46,392.63,398.79,399.83,405.37,410.92,417.69,420.27,423.67,421.61,410.72,,,,,,,L8
2014-11-06 22:20:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.94,328.00,320.88,329.13,340.72,338.27,351.10,344.59,355.13,356.98,353.55,354.83,354.35,352.69,350.73,350.79,352.97,353.55,364.70,364.89,365.49,367.60,368.35,371.67,371.35,375.14,385.17,392.70,398.48,399.25,390.85,393.00,386.69,384.47,378.80,386.44,380.11,383.55,378.66,372.56,374.29,380.41,376.84,373.33,368.30,375.29,369.88,369.80,365.30,361.43,352.35,334.94,359.25,377.46,340.94,326.82,324.14,314.45,311.33,322.91,329.00,333.35,336.70,337.84,342.12,349.89,352.85,349.82,355.04,362.13,359.30,364.46,360.65,358.69,360.68,353.05,371.52,375.57,383.62,381.09,380.98,385.71,383.02,375.78,373.94,377.38,373.30,376.94,379.84,376.07,376.50,393.46,396.41,398.38,399.68,406.46,406.52,417.19,422.77,425.05,429.85,425.08,420.65,420.62,416.78,408.48,397.99,396.31,400.93,L8
2014-11-30 22:18:45+00:00,,,,,352.32,346.47,351.09,356.08,351.54,345.99,346.66,339.73,338.35,342.01,,,,,,,,338.83,333.20,330.06,324.38,317.80,311.81,309.23,309.71,309.46,312.14,,,,,,,,317.44,314.54,310.54,305.04,297.22,290.40,287.58,288.56,295.97,,,,,,,325.47,323.33,324.38,326.77,326.41,318.72,319.47,317.80,319.60,,,,,,,339.68,346.97,346.54,350.09,355.28,366.11,374.84,378.03,379.33,,,,,,,347.07,340.28,331.01,332.72,341.87,348.12,346.35,341.31,,,,,,,334.48,344.85,307.83,291.00,280.50,268.37,269.97,282.05,290.25,,,,,,,,331.18,331.20,335.68,332.76,334.88,333.87,326.30,324.32,,,,,,,,,,324.72,329.40,333.70,333.82,341.92,346.39,,,361.56,,,,,,,,,396.64,397.87,401.11,407.66,405.18,404.05,398.48,L7
2014-12-15 22:26:16+00:00,375.15,380.30,377.18,369.23,366.95,366.31,366.90,366.25,363.01,363.96,361.43,358.87,358.99,358.65,365.54,364.00,364.43,367.40,368.53,364.11,353.98,357.07,355.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.57,335.19,339.69,346.46,351.35,353.90,353.77,348.05,344.63,340.10,350.99,366.43,377.86,375.07,367.63,369.22,361.34,358.46,352.62,348.99,347.98,351.82,356.47,366.09,366.05,372.57,376.91,388.08,389.95,395.84,400.09,403.62,410.32,409.17,421.87,421.14,422.60,421.52,426.07,423.77,,,,L8
2014-12-24 22:20:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.91,354.80,349.82,346.42,344.72,335.89,330.55,337.11,347.73,305.42,298.67,296.23,293.35,287.73,298.77,302.72,309.63,313.47,313.15,323.00,319.05,,352.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-12-31 22:26:11+00:00,356.02,362.99,358.57,351.38,346.24,345.84,347.49,346.55,340.50,345.27,342.50,339.94,340.57,339.05,340.37,340.31,336.06,343.99,342.40,337.81,337.73,339.12,334.21,324.14,316.63,313.73,307.13,308.72,309.18,305.15,311.70,309.39,305.73,319.62,319.49,324.70,318.39,315.41,315.62,311.91,309.01,300.59,295.20,294.18,287.16,287.88,285.80,277.84,294.45,303.98,299.86,307.89,313.38,313.04,322.06,322.55,327.08,315.92,311.32,290.97,287.38,,,,,,,,,,,,,,,,,,,359.56,352.63,362.18,362.73,362.63,356.43,346.46,335.94,346.37,335.33,346.30,343.70,334.66,323.11,327.97,324.37,319.31,312.52,313.21,333.49,302.88,288.82,289.29,286.73,288.61,297.14,296.11,305.49,306.52,303.33,280.01,297.90,296.42,328.17,335.45,338.72,337.42,345.51,336.97,340.64,,,,,,,,359.50,358.15,353.42,343.81,338.76,340.19,346.92,351.67,350.26,354.08,360.15,373.13,371.00,371.89,378.76,383.88,387.07,385.06,398.20,399.57,397.18,401.44,403.40,400.24,408.75,402.44,400.71,401.95,L8
2015-01-09 22:20:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.84,307.13,312.14,304.57,299.85,330.94,,,,,,,,,,290.99,257.00,,,,,,,,,318.46,326.15,,,,307.59,,,395.41,369.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-01-24 22:25:10+00:00,,,,348.12,349.08,346.53,347.99,345.22,335.94,334.00,335.99,336.78,336.14,336.03,344.11,339.38,335.21,338.89,,,,325.27,323.15,322.28,313.90,311.48,307.38,301.99,301.55,304.22,307.60,309.82,307.56,310.59,315.34,,,,306.67,307.40,303.75,298.08,294.01,285.30,284.65,283.42,283.19,284.59,286.00,292.16,298.06,,,313.65,313.55,326.07,327.05,324.71,320.17,321.37,319.88,321.14,322.01,322.27,328.47,332.36,,,335.11,341.30,346.25,345.85,354.64,356.43,367.26,365.50,364.85,365.79,365.39,366.30,367.95,,,353.38,349.89,349.36,345.67,340.35,337.01,336.99,334.71,333.98,335.43,325.58,322.36,,,,326.29,303.81,284.12,277.36,269.17,270.37,273.80,280.52,288.49,290.16,289.68,296.62,305.97,,,329.51,326.50,336.19,339.48,333.92,328.13,327.67,323.30,333.63,,347.12,348.28,347.25,349.93,,,,330.83,332.53,337.92,339.57,346.19,349.84,350.22,357.30,363.92,366.69,373.56,379.81,378.90,380.35,388.79,393.92,,,399.81,397.41,402.40,402.85,405.80,403.44,L7
2015-01-25 22:20:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.89,341.55,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-02-02 22:19:04+00:00,345.15,345.23,341.52,335.62,,,,,,,,,323.89,327.98,326.60,333.09,336.71,336.89,336.53,331.21,329.51,,,,,,,,,298.81,301.92,301.12,300.51,306.19,313.30,305.80,310.69,309.15,,,,,,,,282.28,277.96,276.93,284.55,287.24,293.60,301.52,303.25,,,,,,,,298.06,302.70,303.64,306.86,313.91,317.54,320.38,326.29,,,,,,,,345.47,347.66,350.59,348.00,341.32,345.96,344.58,346.75,,,,,,,335.04,329.93,327.74,325.28,322.46,317.44,306.72,299.03,,,,,,,,,284.58,288.32,293.56,301.95,304.84,308.83,321.16,317.12,,,,,,,330.27,321.26,331.79,337.70,344.20,349.16,355.82,352.06,351.22,342.22,,,,,,,,,352.54,358.51,357.45,368.89,363.67,364.61,378.23,380.09,388.56,391.37,388.94,,,,,,,L7
2015-02-09 22:24:51+00:00,,353.45,350.00,351.38,347.79,344.90,345.78,348.67,347.45,344.10,341.41,338.33,337.41,337.91,340.40,335.16,332.56,,,342.48,336.70,324.45,328.95,327.32,324.73,312.99,308.34,311.27,309.12,310.59,309.08,309.80,315.63,310.78,,,313.92,312.81,312.05,301.66,302.47,302.00,296.74,292.69,291.61,292.14,288.30,289.57,288.84,291.24,,,314.19,313.60,322.05,325.24,323.21,323.19,319.63,317.78,315.62,315.20,316.27,315.94,321.85,,,330.06,335.11,338.80,348.23,346.23,355.21,351.37,353.60,357.02,360.56,363.76,367.43,368.52,,,354.64,347.68,350.41,344.90,343.78,343.26,344.40,342.51,343.14,332.11,329.84,332.12,,,292.71,299.28,328.69,302.68,284.25,274.83,269.58,266.17,275.31,277.82,285.69,291.73,292.66,299.50,,,321.64,330.42,330.57,329.81,337.97,340.95,327.92,323.66,321.28,336.76,337.82,343.44,346.22,,,,337.94,334.32,329.46,337.11,334.25,336.42,341.09,345.17,354.80,356.74,362.30,365.48,368.89,374.33,374.99,381.28,,,,390.00,395.56,396.64,406.04,407.97,406.15,407.47,L7
2015-02-25 22:25:00+00:00,354.68,361.88,358.95,353.46,353.23,,,340.27,345.42,346.48,342.84,341.72,338.67,335.90,337.57,348.50,343.87,345.83,348.93,348.35,340.56,338.20,,,,316.95,312.90,310.33,308.29,306.40,311.06,315.04,313.12,309.85,309.69,314.57,316.75,317.93,314.90,,,303.60,300.19,295.23,295.83,296.32,294.12,293.81,293.44,295.77,303.52,308.46,315.18,320.01,319.83,,,332.50,324.32,325.77,326.20,321.81,321.50,324.93,327.12,333.34,336.51,341.41,338.07,342.81,,,361.27,362.88,364.06,361.08,359.07,367.22,366.35,361.35,363.93,364.81,360.48,364.69,,,354.69,348.96,345.18,346.76,344.21,343.25,342.19,338.85,324.56,311.62,302.04,317.54,,,,,267.35,261.83,278.01,286.09,288.15,291.58,293.41,298.08,306.75,312.87,324.98,329.64,,,341.22,343.64,335.02,326.42,320.21,330.69,339.01,346.63,347.32,354.11,353.13,349.46,346.51,339.10,340.06,,,,341.59,351.25,362.55,363.34,367.29,367.67,376.07,382.56,382.78,386.85,391.13,396.40,397.12,397.14,405.05,409.71,,,413.68,416.30,L7
