dates,satname,nzd0314-0000,nzd0314-0001,nzd0314-0002,nzd0314-0003,nzd0314-0004,nzd0314-0005,nzd0314-0006,nzd0314-0007,nzd0314-0008,nzd0314-0009,nzd0314-0010,nzd0314-0011,nzd0314-0012,nzd0314-0013,nzd0314-0014,nzd0314-0015,nzd0314-0016,nzd0314-0017,nzd0314-0018,nzd0314-0019,nzd0314-0020,nzd0314-0021,nzd0314-0022,nzd0314-0023,nzd0314-0024,nzd0314-0025,nzd0314-0026,nzd0314-0027,nzd0314-0028,nzd0314-0029,nzd0314-0030,nzd0314-0031,nzd0314-0032,nzd0314-0033,nzd0314-0034,nzd0314-0035,nzd0314-0036,nzd0314-0037,nzd0314-0038,nzd0314-0039,nzd0314-0040,nzd0314-0041,nzd0314-0042,nzd0314-0043,nzd0314-0044,nzd0314-0045,nzd0314-0046,nzd0314-0047,nzd0314-0048,nzd0314-0049,nzd0314-0050,nzd0314-0051,nzd0314-0052,nzd0314-0053,nzd0314-0054,nzd0314-0055,nzd0314-0056,nzd0314-0057,nzd0314-0058,nzd0314-0059,nzd0314-0060,nzd0314-0061,nzd0314-0062,nzd0314-0063,nzd0314-0064,nzd0314-0065,nzd0314-0066,nzd0314-0067,nzd0314-0068,nzd0314-0069,nzd0314-0070,nzd0314-0071,nzd0314-0072,nzd0314-0073,nzd0314-0074,nzd0314-0075,nzd0314-0076,nzd0314-0077,nzd0314-0078,nzd0314-0079,nzd0314-0080,nzd0314-0081,nzd0314-0082,nzd0314-0083,nzd0314-0084,nzd0314-0085,nzd0314-0086,nzd0314-0087,nzd0314-0088,nzd0314-0089,nzd0314-0090,nzd0314-0091,nzd0314-0092,nzd0314-0093,nzd0314-0094,nzd0314-0095,nzd0314-0096,nzd0314-0097,nzd0314-0098,nzd0314-0099,nzd0314-0100,nzd0314-0101,nzd0314-0102,nzd0314-0103,nzd0314-0104,nzd0314-0105,nzd0314-0106,nzd0314-0107,nzd0314-0108,nzd0314-0109,nzd0314-0110,nzd0314-0111,nzd0314-0112,nzd0314-0113,nzd0314-0114,nzd0314-0115,nzd0314-0116,nzd0314-0117,nzd0314-0118,nzd0314-0119,nzd0314-0120,nzd0314-0121,nzd0314-0122,nzd0314-0123,nzd0314-0124,nzd0314-0125,nzd0314-0126,nzd0314-0127,nzd0314-0128,nzd0314-0129,nzd0314-0130,nzd0314-0131,nzd0314-0132,nzd0314-0133,nzd0314-0134,nzd0314-0135,nzd0314-0136,nzd0314-0137,nzd0314-0138,nzd0314-0139,nzd0314-0140,nzd0314-0141,nzd0314-0142,nzd0314-0143,nzd0314-0144,nzd0314-0145,nzd0314-0146,nzd0314-0147,nzd0314-0148,nzd0314-0149,nzd0314-0150,nzd0314-0151,nzd0314-0152,nzd0314-0153,nzd0314-0154,nzd0314-0155,nzd0314-0156,nzd0314-0157,nzd0314-0158,nzd0314-0159,nzd0314-0160,nzd0314-0161,nzd0314-0162,nzd0314-0163,nzd0314-0164,nzd0314-0165,nzd0314-0166,nzd0314-0167,nzd0314-0168,nzd0314-0169,nzd0314-0170,nzd0314-0171,nzd0314-0172,nzd0314-0173
2016-01-13 22:14:37+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-21 22:13:05+00:00,L8,,,,,,,,,,,,,,,,,,,392.09,389.75,390.90,382.55,391.05,387.82,385.22,399.76,404.17,409.59,412.38,420.68,410.50,414.00,424.91,439.23,435.40,447.93,446.03,456.58,461.61,469.07,470.15,479.11,476.88,492.22,503.32,501.54,501.99,508.74,504.21,513.40,514.15,520.05,518.02,516.75,517.47,516.65,513.96,522.43,529.93,522.54,532.21,536.02,530.76,523.83,536.32,540.07,539.83,543.94,538.87,545.97,545.55,539.47,538.61,543.78,534.31,536.74,530.44,525.05,518.41,506.49,500.68,504.15,494.24,491.26,487.62,480.40,466.94,459.65,428.99,406.05,389.80,385.78,413.15,410.62,406.62,392.79,385.60,399.77,399.35,388.49,378.21,369.91,369.95,365.85,362.51,342.67,343.19,332.61,320.11,313.92,310.18,319.15,340.87,346.71,349.60,353.24,360.43,365.19,359.36,362.33,367.02,360.49,351.39,367.73,367.11,367.67,363.48,366.52,363.78,365.42,362.66,363.04,362.77,359.45,358.36,349.72,345.51,348.67,349.72,356.67,354.99,353.44,347.71,342.68,341.48,335.00,330.33,334.57,341.39,344.11,351.20,346.30,353.99,359.01,353.03,355.47,355.70,358.99,366.01,363.39,369.42,372.54,374.63,372.87,374.40,376.02,372.81,373.17,373.32,376.60,372.09,370.34,366.42,364.01
2016-01-29 22:14:48+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01 22:14:58+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-09 22:12:52+00:00,L8,378.51,369.91,362.41,355.61,359.38,366.62,373.49,370.76,365.36,364.72,376.16,378.77,378.09,369.14,364.53,366.00,370.96,365.20,367.92,374.07,366.29,362.00,372.41,371.23,372.80,375.87,379.46,384.92,390.05,390.77,395.46,398.38,403.81,410.70,419.51,,,,,,,,,528.19,,481.64,483.35,481.84,484.61,489.55,490.70,494.23,492.79,496.93,497.21,492.78,492.35,497.59,502.94,501.76,506.70,506.98,509.14,,510.20,,,,518.28,521.38,520.75,516.42,511.79,515.96,513.59,514.83,503.31,497.71,495.12,493.45,486.26,481.14,474.08,463.25,455.63,453.38,451.10,429.94,398.57,357.77,,366.86,392.73,397.76,391.84,370.91,373.67,369.92,372.18,374.64,367.41,357.66,353.59,335.49,336.65,326.95,322.06,310.70,302.75,294.86,290.63,297.45,313.86,322.59,326.44,327.17,332.91,337.02,345.27,342.51,341.83,342.04,306.96,,341.77,341.66,341.33,343.66,343.68,340.53,338.59,341.47,337.46,336.41,333.39,330.22,324.89,323.59,328.50,329.17,330.05,332.05,324.59,320.91,317.90,314.41,311.46,316.22,321.23,323.17,327.78,328.29,325.45,324.02,335.72,333.11,336.65,335.81,340.46,347.20,347.19,351.93,350.93,355.63,353.39,351.54,354.65,353.32,356.28,352.61,351.56,343.42,343.08,337.32
2016-05-04 22:15:23+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-12 22:12:32+00:00,L8,,,,,,,,,,,,,,,467.37,,474.64,,415.35,425.31,,,,,,,,,,,,,,,,,,,,,,564.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05 22:15:32+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,381.72,,,,,396.73,409.39,410.34,421.60,422.62,432.10,440.18,441.41,450.83,453.83,461.75,,,,483.60,,,,,489.78,502.40,507.08,510.02,514.69,511.66,510.12,515.13,515.85,515.70,520.47,517.16,515.03,514.65,518.91,514.56,519.04,,520.58,514.53,520.37,522.30,522.57,522.23,523.16,,,,,,,,,,,,475.09,473.30,464.16,453.16,446.18,423.78,392.19,,,,,,,,,,,,,,348.28,339.86,334.28,324.80,316.69,304.49,309.04,309.20,320.65,,,,,,,356.15,359.10,349.91,339.24,,,354.02,,,,,,,,352.20,353.49,,,,,,,342.33,346.33,,341.28,336.83,334.52,335.44,340.02,340.79,342.03,217.76,208.75,212.24,219.21,367.39,357.06,360.34,363.84,366.25,356.83,366.37,368.77,372.11,368.73,373.33,372.38,372.67,373.68,373.66,372.52,367.80,367.14,359.02
2016-07-15 22:12:58+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-16 22:13:05+00:00,L8,364.69,364.41,356.03,357.59,368.68,370.34,374.75,375.97,366.28,359.96,373.87,373.93,380.98,376.26,370.99,368.29,372.83,368.19,375.00,372.80,369.99,381.18,382.97,384.84,383.60,378.94,382.60,385.43,394.52,393.76,400.17,405.73,418.07,415.39,420.49,422.46,431.54,433.64,446.28,445.99,458.26,454.05,465.42,468.48,476.17,481.11,489.70,493.69,496.46,500.52,506.56,501.30,508.14,509.72,506.62,511.93,514.89,511.33,517.01,515.31,512.43,513.88,515.40,509.52,509.32,508.70,511.04,512.48,507.84,512.46,510.43,509.53,512.72,514.09,508.05,504.05,498.96,496.96,501.50,499.20,493.73,490.79,480.95,474.69,470.43,471.05,461.24,449.41,442.09,431.66,399.22,336.55,389.36,389.07,392.11,393.51,389.13,384.35,379.64,366.33,371.79,366.25,358.20,348.56,341.91,332.03,324.35,318.11,308.92,301.83,299.26,308.17,320.83,325.79,337.31,342.39,344.30,352.31,350.97,354.69,360.76,355.65,349.91,344.64,350.55,350.80,350.86,350.11,348.72,352.55,350.00,349.39,349.26,347.44,345.98,342.16,345.82,348.20,344.62,347.53,348.70,351.67,344.96,342.36,336.26,327.21,328.96,333.93,336.88,337.99,341.88,345.89,350.87,357.37,358.36,361.44,362.71,360.33,364.58,363.85,367.71,364.74,366.96,367.19,364.91,369.54,367.05,367.39,364.51,367.06,362.62,360.56,353.13,350.17
2016-09-09 22:15:43+00:00,L7,432.36,430.62,428.77,428.29,424.86,425.76,426.32,430.78,441.40,443.26,446.78,,435.62,,,435.39,435.24,433.48,433.95,438.74,437.94,438.41,438.08,440.23,442.40,451.85,449.20,451.08,454.62,457.05,463.55,467.55,476.59,482.59,490.03,492.77,500.06,508.27,524.34,525.31,525.82,532.38,542.03,545.79,554.16,553.85,563.68,570.29,574.91,574.26,579.68,578.99,,,,,,,,,,,,,,,,,,594.54,,599.38,595.93,601.34,593.59,595.74,588.29,588.52,585.04,579.27,576.15,573.30,574.66,574.19,567.63,560.07,568.03,551.55,599.95,589.13,579.63,531.61,535.63,524.14,518.03,479.19,473.15,469.79,472.43,464.99,450.44,430.36,414.62,404.65,405.04,403.20,411.40,398.12,393.12,385.46,388.84,393.43,387.52,393.31,414.41,421.90,431.16,444.35,445.02,450.65,447.49,453.37,448.61,445.75,439.24,440.65,438.22,439.32,,,,,,450.03,446.24,442.82,445.81,440.93,447.88,445.23,443.84,444.78,446.61,434.67,430.25,437.78,439.54,441.48,445.89,421.93,432.92,435.47,448.77,442.89,452.84,459.91,460.69,467.02,447.10,441.05,442.60,445.78,,,,,,447.96,449.92,453.54,460.54,442.48,454.00,450.81
2016-10-19 22:13:21+00:00,L8,386.22,385.12,375.88,372.45,379.76,388.00,388.48,385.27,388.39,388.13,389.00,390.51,388.31,387.07,390.50,390.82,394.25,395.09,394.27,394.75,390.42,391.28,395.64,393.06,394.61,399.55,396.13,405.42,403.83,409.31,411.26,416.80,420.15,424.11,429.38,437.99,444.53,452.57,451.91,462.36,466.47,474.98,478.35,487.41,493.21,499.78,500.76,507.66,508.19,511.46,512.33,522.13,519.70,530.76,531.68,528.98,523.08,528.31,528.25,525.54,525.62,527.75,524.69,522.50,521.52,526.19,523.11,,,,,524.07,524.77,520.37,519.92,514.97,517.15,517.38,510.59,509.09,514.07,507.84,497.52,490.66,485.52,481.79,483.22,476.43,462.48,459.50,447.93,433.68,424.36,418.93,421.16,417.76,409.20,404.19,397.84,392.60,381.80,373.17,368.53,365.66,354.20,343.65,332.05,327.17,326.90,319.17,316.91,328.40,330.51,337.11,339.54,349.98,358.58,365.13,365.55,372.06,375.11,379.45,378.33,374.58,374.59,369.12,370.98,368.63,367.87,367.33,363.13,368.40,,157.17,,,,,,,,,,,,154.58,356.18,358.50,153.53,148.88,145.75,,,,,,,,,,,,,,,,382.10,385.63,380.13,380.40,381.95,384.44,381.64,376.60
2016-11-12 22:15:34+00:00,L7,363.01,355.75,353.50,353.91,358.55,362.40,364.51,357.10,356.86,357.81,359.34,356.99,356.47,,360.84,363.42,368.33,370.36,374.39,372.95,376.09,379.88,387.67,385.50,385.00,379.79,379.32,,,,389.35,402.18,408.53,415.55,416.93,424.80,431.50,443.52,448.72,456.89,463.27,,,481.33,,,,,,509.32,514.09,521.62,522.31,522.33,529.31,528.58,531.66,,,,514.80,512.44,510.60,498.64,504.82,501.33,498.25,499.54,500.62,498.52,501.43,500.89,500.02,499.32,,,,,,487.03,484.29,482.87,477.61,471.89,466.00,462.18,448.16,444.98,435.71,420.56,399.71,362.95,369.17,385.56,385.50,386.32,379.85,373.19,367.79,365.88,355.91,348.78,341.75,335.31,324.42,315.62,309.78,304.88,295.97,290.23,292.89,300.68,304.18,312.70,314.27,325.86,330.96,334.98,339.25,342.25,338.13,346.24,341.31,344.36,341.71,344.32,,,,,341.02,,,,328.98,336.29,333.26,337.13,334.54,336.14,,336.37,335.85,,331.26,328.52,323.82,324.27,329.53,327.52,332.83,330.21,339.65,339.49,345.36,344.53,346.93,348.15,350.11,344.95,219.36,225.85,218.58,223.39,214.35,358.89,354.80,353.49,350.25,350.28,352.36,347.72,348.68,340.03
2016-11-20 22:13:21+00:00,L8,504.78,513.57,503.40,501.43,488.05,497.84,500.34,500.40,504.94,483.68,503.77,502.86,498.96,517.54,517.31,504.13,508.26,469.75,475.88,470.98,489.12,493.81,497.38,484.55,493.00,515.40,512.83,507.01,510.16,510.94,512.78,521.17,525.03,533.00,548.37,545.73,557.57,563.34,569.66,566.37,573.35,585.47,589.72,600.78,601.28,614.83,614.84,625.08,626.76,622.39,622.35,629.06,638.09,642.53,,,,,,,,643.69,626.19,628.40,620.49,630.50,633.32,618.37,593.93,599.18,619.66,631.44,620.47,605.48,611.50,605.05,620.28,626.90,632.01,625.02,621.25,614.44,612.03,612.94,603.92,602.88,597.40,582.40,573.90,575.62,584.16,583.66,580.50,569.20,553.11,556.26,560.66,536.38,498.55,531.47,527.64,513.59,507.13,503.73,496.59,480.43,425.39,425.16,411.59,401.45,401.86,423.47,442.76,436.13,445.57,450.59,448.97,464.98,488.80,488.64,487.42,474.09,470.84,480.66,481.54,,478.34,466.49,478.00,465.36,482.83,481.93,457.96,457.77,461.38,465.06,459.97,464.22,456.98,464.95,466.97,468.03,469.64,466.69,467.86,461.09,465.71,467.80,468.33,472.60,471.53,476.20,481.17,485.42,487.22,483.90,484.28,485.71,495.61,490.74,492.42,495.15,494.20,497.30,494.08,498.30,494.51,498.75,490.57,492.61,491.94,483.88,486.17,479.61
2016-12-22 22:13:14+00:00,L8,461.16,461.54,463.42,447.49,451.48,455.27,454.76,469.36,471.94,476.30,476.22,471.57,477.73,475.02,486.37,491.10,480.01,473.75,455.93,456.66,465.56,480.84,483.48,487.22,501.09,500.73,491.66,489.74,485.58,506.78,499.06,517.04,509.45,502.97,505.60,531.60,540.29,548.65,558.63,560.39,570.90,571.73,567.30,584.32,597.19,589.41,586.29,579.43,593.29,588.89,627.18,627.55,635.11,628.06,615.01,612.97,597.53,599.89,596.91,603.93,618.04,605.02,,590.42,593.09,599.08,602.31,603.03,596.51,593.21,603.58,598.12,600.38,601.41,603.50,601.77,590.01,589.48,603.07,597.67,575.44,571.98,566.23,576.21,553.76,565.74,559.27,551.00,553.67,543.39,558.33,555.78,556.75,550.66,535.52,513.19,489.05,508.66,483.96,437.03,447.23,437.27,431.67,436.47,431.30,420.96,408.38,411.08,402.48,396.28,391.25,409.36,424.57,430.26,445.36,444.50,455.68,464.64,448.51,457.70,461.72,461.03,455.20,454.06,448.78,456.38,447.92,451.77,440.49,446.49,445.85,446.41,440.44,433.24,431.26,442.98,439.17,443.62,439.72,444.70,445.36,451.61,454.23,467.57,462.54,440.20,430.19,438.77,447.72,454.79,457.16,473.32,467.49,455.66,457.39,467.42,470.42,464.66,453.15,471.46,473.31,473.61,473.25,469.97,479.54,486.58,472.46,472.35,488.87,484.97,488.48,461.34,466.82,474.02
2017-01-15 22:15:09+00:00,L7,370.66,369.24,360.15,357.19,361.03,363.21,370.69,373.91,374.67,371.60,366.79,,374.68,,,,,370.66,373.17,372.21,370.70,374.99,378.43,375.36,375.42,372.11,,,,,,,400.07,408.63,,,,,435.47,443.04,447.82,450.55,458.81,463.62,465.52,473.89,485.40,485.73,,488.93,496.58,498.38,500.19,503.05,502.98,503.20,509.80,,,516.44,515.39,515.57,513.38,,502.80,,,,,,,502.07,500.43,502.24,502.29,502.24,,,,,,,,,,,,459.78,452.40,438.83,430.09,432.76,461.67,403.39,410.87,394.17,388.65,390.46,373.73,361.28,356.55,352.24,347.67,340.04,331.54,327.90,316.03,308.27,302.57,296.88,296.43,303.27,306.16,321.64,331.02,333.80,339.80,346.90,347.70,352.96,354.20,358.13,357.53,331.66,347.38,340.14,343.24,343.20,340.04,338.62,334.99,335.79,333.75,,,,,,337.64,332.54,332.48,333.66,330.90,335.92,334.27,330.76,327.21,333.38,337.28,336.69,339.45,335.16,339.55,342.17,343.45,349.74,352.95,350.85,354.63,352.87,353.76,352.19,351.51,349.01,351.44,351.84,351.46,76.86,124.21,109.68,131.27,353.65,347.76,344.78
2017-01-23 22:13:07+00:00,L8,395.36,396.49,396.69,393.68,401.83,400.87,403.06,403.57,398.32,402.82,405.15,,408.88,,,409.16,404.57,405.59,407.67,403.67,400.49,408.06,408.03,416.74,414.70,411.96,417.11,425.98,429.36,430.50,431.66,432.11,435.69,439.46,437.01,450.23,457.98,461.36,466.79,473.34,484.40,489.67,496.23,497.35,505.77,512.35,517.82,518.41,522.72,520.65,527.21,528.65,534.95,540.55,544.84,546.33,545.86,549.04,553.39,555.90,553.91,553.95,548.90,544.82,539.29,536.91,540.46,,,,,536.73,533.85,540.62,540.07,536.53,531.83,527.48,527.20,523.62,522.71,519.09,511.38,503.16,502.20,501.48,497.32,492.62,484.32,475.79,470.82,464.45,462.29,465.04,459.09,450.48,435.83,420.48,415.53,407.05,390.07,384.67,373.93,366.49,364.76,359.65,354.77,344.66,339.04,334.21,332.03,340.72,352.20,363.98,370.54,377.11,379.61,384.22,389.91,394.12,397.78,398.10,394.23,392.47,390.26,391.69,387.60,385.90,380.32,376.51,374.17,372.35,373.92,374.48,373.36,373.73,376.74,379.03,379.41,381.28,381.44,379.64,383.77,382.98,384.99,381.56,375.63,378.80,375.00,379.02,379.49,385.10,388.97,388.14,391.39,393.98,396.66,399.98,404.66,405.00,402.24,401.76,400.42,400.29,397.85,400.37,396.96,401.07,400.61,401.99,405.06,401.39,402.86,397.19
2017-02-08 22:12:58+00:00,L8,371.54,367.89,366.42,358.80,371.25,370.38,373.67,373.60,366.86,364.73,374.90,371.37,376.15,374.97,370.72,375.97,373.87,370.91,376.27,374.67,371.58,379.08,379.31,387.52,385.20,381.73,379.74,384.68,393.67,391.76,398.76,401.24,406.83,412.15,413.98,419.67,427.27,432.37,440.35,443.16,453.82,455.36,467.36,468.94,475.96,476.34,487.48,490.08,492.48,492.54,500.54,500.27,505.61,509.44,507.71,514.12,514.68,513.13,521.31,520.57,518.45,521.78,518.32,511.26,508.60,503.06,505.97,510.01,505.33,505.47,504.58,505.56,506.33,509.84,506.13,505.19,498.89,493.54,491.77,494.44,493.13,488.31,482.25,473.68,469.42,468.57,462.96,456.42,448.73,437.22,423.44,400.03,369.56,381.82,401.83,399.52,382.29,379.31,373.21,370.55,360.23,349.28,347.83,339.29,331.28,328.99,319.56,313.29,305.62,299.19,300.59,304.69,314.60,324.22,329.47,336.44,342.26,343.12,353.23,356.28,356.47,358.42,354.22,345.20,349.70,350.41,347.04,348.49,345.98,340.83,340.83,339.13,340.87,344.47,338.33,339.83,341.54,342.05,342.89,344.00,346.25,339.69,345.32,343.71,341.90,345.65,339.35,341.87,338.33,342.28,343.20,345.51,349.45,347.22,355.17,357.04,359.54,358.63,361.18,360.08,359.58,359.53,357.48,357.92,355.79,355.69,355.84,354.45,355.69,354.86,353.92,349.96,351.61,343.52
2017-03-04 22:15:07+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-20 22:15:12+00:00,L7,,525.59,516.58,516.98,526.08,526.03,542.05,540.73,535.08,553.69,536.19,551.00,541.02,,547.91,563.46,554.59,546.64,559.94,,,,,,,,521.76,533.41,503.01,,,527.86,553.70,551.65,,574.80,572.73,582.63,581.63,,,604.43,602.47,623.98,618.58,628.44,621.96,636.39,630.72,647.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.86,613.33,624.59,,,642.79,599.76,594.99,601.35,617.84,623.07,636.07,609.96,586.12,616.67,629.25,629.79,,,,,,,,492.04,501.50,482.38,485.77,531.47,,,,,,,,,,,,,,,,,,,,,,,,,,565.50,,,,,,556.71,,,,,,496.36,502.37,553.97,624.18,554.78,502.84,648.56,656.68,577.42,536.21,634.46,641.38,599.59,562.61,516.72,521.73,600.59,567.28,525.57,649.23,613.35,529.48,515.46,505.65,530.15,539.59,550.13
2017-04-21 22:15:24+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-29 22:12:18+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-07 22:15:28+00:00,L7,411.06,418.28,409.81,410.10,430.77,427.58,419.93,419.88,422.08,422.29,408.36,404.09,416.24,413.41,415.75,416.25,421.08,421.10,411.07,405.79,418.87,413.49,413.99,423.62,421.05,423.36,428.41,416.94,428.94,443.55,441.37,452.03,452.24,445.00,453.84,458.55,461.55,468.47,479.79,478.39,491.01,497.25,496.53,511.80,510.37,512.94,520.44,518.73,528.79,536.71,536.84,539.64,547.85,543.50,551.70,552.69,548.68,547.94,557.29,553.95,568.14,560.40,556.65,549.68,549.09,537.46,547.54,543.31,538.65,541.08,548.31,543.88,543.38,541.36,537.07,536.23,534.43,533.89,536.97,531.09,529.79,519.00,513.27,516.23,508.32,505.58,,,,,,,,,442.44,441.40,432.47,422.59,405.58,407.09,393.90,394.42,379.89,381.53,378.40,366.73,360.39,350.49,339.49,333.68,333.82,346.17,355.98,362.57,367.28,373.69,383.27,381.10,388.48,395.72,400.83,394.69,394.63,395.33,389.67,385.14,386.50,386.30,385.73,377.54,380.12,379.02,377.07,378.14,377.47,377.11,379.08,,,,,,391.23,388.56,379.96,382.37,370.22,382.61,384.37,384.11,380.70,383.50,387.13,390.77,387.29,391.20,393.27,400.37,403.91,403.09,397.30,401.51,395.59,393.18,391.12,392.92,391.99,388.13,394.64,387.71,,,,
2017-06-08 22:15:36+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.77,457.91,459.98,462.22,469.61,477.58,,,,,,,,,,,,,,,,,,542.95,541.09,542.56,534.33,533.10,531.04,525.94,523.38,526.16,532.43,532.69,525.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.61,377.02,383.89,377.92,382.51,380.78,375.00,371.92,370.68,372.35,367.16,366.07,364.32,366.43,362.24,362.98,360.79,359.21,359.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-24 22:15:39+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-10 22:15:40+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-11 22:15:37+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.06,,,,,,,601.94,499.98,411.00,,,,576.93,600.20,,,,651.25,647.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.31,578.25,,648.63,,,,,,,,,,,,,,577.53,541.01,625.09,635.01,598.71,542.06
2017-10-14 22:15:38+00:00,L7,470.32,464.71,466.78,448.74,458.07,462.67,478.25,485.51,476.63,480.92,489.73,,479.20,,,,467.65,,,471.79,480.85,481.92,495.59,492.32,503.61,497.43,487.28,509.50,514.47,513.12,510.28,516.89,537.51,537.76,533.65,542.34,544.94,547.48,540.94,541.78,560.85,557.99,578.41,582.90,599.04,608.71,613.20,611.94,,578.26,605.39,607.67,628.59,630.70,,619.10,608.88,613.89,629.79,616.83,608.60,622.04,616.00,613.14,618.26,619.46,611.86,602.42,611.05,629.66,623.70,613.57,605.14,604.96,588.65,595.65,609.50,605.09,602.20,596.34,603.89,579.46,593.04,563.05,576.49,571.50,575.53,580.40,578.75,530.58,540.11,551.99,565.57,560.28,542.44,548.21,524.58,528.51,522.35,,,,,,,,,,405.15,401.86,416.27,417.70,425.07,436.08,450.69,458.21,452.77,450.27,465.65,468.56,478.07,483.77,473.83,469.36,477.95,471.59,482.06,462.54,465.96,464.24,457.99,466.17,457.59,472.70,479.99,474.08,463.99,470.35,470.51,455.32,449.79,450.06,451.68,,,,,,,466.25,457.27,473.38,461.34,462.93,459.91,466.79,464.38,488.88,495.27,488.44,475.60,464.43,487.80,490.51,495.57,493.14,488.82,492.41,502.48,498.29,459.82,478.91,499.91,513.13
