dates,nzd0314-0000,nzd0314-0001,nzd0314-0002,nzd0314-0003,nzd0314-0004,nzd0314-0005,nzd0314-0006,nzd0314-0007,nzd0314-0008,nzd0314-0009,nzd0314-0010,nzd0314-0011,nzd0314-0012,nzd0314-0013,nzd0314-0014,nzd0314-0015,nzd0314-0016,nzd0314-0017,nzd0314-0018,nzd0314-0019,nzd0314-0020,nzd0314-0021,nzd0314-0022,nzd0314-0023,nzd0314-0024,nzd0314-0025,nzd0314-0026,nzd0314-0027,nzd0314-0028,nzd0314-0029,nzd0314-0030,nzd0314-0031,nzd0314-0032,nzd0314-0033,nzd0314-0034,nzd0314-0035,nzd0314-0036,nzd0314-0037,nzd0314-0038,nzd0314-0039,nzd0314-0040,nzd0314-0041,nzd0314-0042,nzd0314-0043,nzd0314-0044,nzd0314-0045,nzd0314-0046,nzd0314-0047,nzd0314-0048,nzd0314-0049,nzd0314-0050,nzd0314-0051,nzd0314-0052,nzd0314-0053,nzd0314-0054,nzd0314-0055,nzd0314-0056,nzd0314-0057,nzd0314-0058,nzd0314-0059,nzd0314-0060,nzd0314-0061,nzd0314-0062,nzd0314-0063,nzd0314-0064,nzd0314-0065,nzd0314-0066,nzd0314-0067,nzd0314-0068,nzd0314-0069,nzd0314-0070,nzd0314-0071,nzd0314-0072,nzd0314-0073,nzd0314-0074,nzd0314-0075,nzd0314-0076,nzd0314-0077,nzd0314-0078,nzd0314-0079,nzd0314-0080,nzd0314-0081,nzd0314-0082,nzd0314-0083,nzd0314-0084,nzd0314-0085,nzd0314-0086,nzd0314-0087,nzd0314-0088,nzd0314-0089,nzd0314-0090,nzd0314-0091,nzd0314-0092,nzd0314-0093,nzd0314-0094,nzd0314-0095,nzd0314-0096,nzd0314-0097,nzd0314-0098,nzd0314-0099,nzd0314-0100,nzd0314-0101,nzd0314-0102,nzd0314-0103,nzd0314-0104,nzd0314-0105,nzd0314-0106,nzd0314-0107,nzd0314-0108,nzd0314-0109,nzd0314-0110,nzd0314-0111,nzd0314-0112,nzd0314-0113,nzd0314-0114,nzd0314-0115,nzd0314-0116,nzd0314-0117,nzd0314-0118,nzd0314-0119,nzd0314-0120,nzd0314-0121,nzd0314-0122,nzd0314-0123,nzd0314-0124,nzd0314-0125,nzd0314-0126,nzd0314-0127,nzd0314-0128,nzd0314-0129,nzd0314-0130,nzd0314-0131,nzd0314-0132,nzd0314-0133,nzd0314-0134,nzd0314-0135,nzd0314-0136,nzd0314-0137,nzd0314-0138,nzd0314-0139,nzd0314-0140,nzd0314-0141,nzd0314-0142,nzd0314-0143,nzd0314-0144,nzd0314-0145,nzd0314-0146,nzd0314-0147,nzd0314-0148,nzd0314-0149,nzd0314-0150,nzd0314-0151,nzd0314-0152,nzd0314-0153,nzd0314-0154,nzd0314-0155,nzd0314-0156,nzd0314-0157,nzd0314-0158,nzd0314-0159,nzd0314-0160,nzd0314-0161,nzd0314-0162,nzd0314-0163,nzd0314-0164,nzd0314-0165,nzd0314-0166,nzd0314-0167,nzd0314-0168,nzd0314-0169,nzd0314-0170,nzd0314-0171,nzd0314-0172,nzd0314-0173,satname
2006-10-16 22:02:31+00:00,425.76,421.17,416.08,414.75,409.78,409.85,409.98,416.36,415.50,409.98,418.72,423.13,416.26,418.30,426.69,424.81,428.01,429.03,431.62,435.45,442.08,441.70,441.37,440.71,449.30,447.79,451.89,457.52,466.08,467.38,468.57,464.69,462.27,468.08,466.88,476.00,476.80,480.24,485.16,492.13,494.30,501.63,503.87,509.54,528.82,514.28,533.43,526.89,527.73,528.59,532.92,535.65,543.49,544.90,551.88,553.28,549.46,550.22,552.15,550.11,554.32,553.43,554.38,559.30,558.72,561.35,566.59,558.58,557.62,552.81,568.84,562.86,563.96,562.90,564.32,566.56,562.88,562.05,559.82,557.03,556.08,530.07,554.61,541.13,541.34,542.67,543.94,481.54,540.80,527.56,529.88,502.74,480.16,479.00,499.79,471.66,464.10,461.54,457.75,449.34,444.07,438.05,431.08,427.69,435.32,414.08,411.46,407.09,398.58,390.74,391.46,406.04,416.24,423.02,428.24,454.97,384.01,335.71,,399.38,438.41,407.88,409.93,407.33,409.14,402.76,425.07,391.46,392.24,388.76,368.49,367.61,360.83,366.43,356.71,354.20,351.44,340.24,344.75,336.00,335.81,334.79,331.08,328.48,326.96,332.50,332.44,339.61,335.87,341.00,350.31,356.86,363.57,415.43,427.81,401.96,419.41,405.53,405.17,430.90,430.46,430.68,433.72,429.85,430.50,414.51,416.84,416.20,437.17,415.53,413.44,413.29,421.06,422.29,L7
2007-01-04 22:03:13+00:00,433.40,427.24,423.44,420.33,416.29,416.69,418.03,425.39,425.32,421.52,427.96,432.96,423.09,425.19,436.30,429.73,431.04,433.87,435.20,439.48,443.62,446.22,445.34,447.15,456.90,454.95,455.99,463.12,467.88,473.14,472.73,472.65,465.93,475.06,471.09,482.12,483.74,486.68,491.95,497.52,501.60,506.09,510.54,514.54,530.23,521.13,535.70,531.64,534.70,534.98,538.14,542.35,550.54,552.49,557.32,558.01,552.85,552.61,554.16,553.83,556.02,554.70,555.88,565.31,560.10,567.00,569.74,560.33,558.75,557.44,570.49,561.65,564.76,564.51,563.32,565.97,562.13,562.52,558.25,556.65,554.05,534.67,538.61,529.57,540.65,543.58,545.22,513.02,539.92,527.55,529.88,502.74,480.16,479.00,499.79,471.66,464.10,461.54,457.75,449.34,444.07,438.05,431.08,427.55,432.09,413.29,408.69,406.86,399.46,389.84,390.26,402.16,412.66,418.36,423.31,454.97,393.91,335.71,351.91,399.38,431.61,410.06,412.82,409.48,409.64,404.78,421.59,395.83,395.01,389.99,372.03,369.20,364.41,366.89,359.13,355.22,352.08,342.49,344.75,336.00,335.81,334.79,331.08,328.48,331.53,333.77,334.59,339.14,340.81,345.39,354.30,359.82,367.12,415.43,427.81,398.71,415.16,406.15,408.47,432.13,427.67,428.70,431.21,427.61,428.36,414.94,415.43,414.98,430.98,414.25,410.53,408.73,410.17,422.29,L7
2007-03-25 22:03:32+00:00,429.99,423.08,419.69,414.42,414.99,413.96,418.91,421.86,425.71,425.68,428.64,432.19,424.75,442.47,450.52,445.46,445.27,434.45,450.35,454.87,458.45,461.52,445.12,465.44,473.02,470.25,473.49,478.51,482.32,485.39,481.40,487.59,468.56,490.84,492.87,498.14,501.17,506.34,490.92,513.76,514.16,511.62,512.36,517.47,523.30,528.42,528.79,537.30,540.08,543.06,542.76,547.25,557.92,561.28,565.53,566.21,552.21,551.65,551.24,550.53,551.46,553.50,556.06,564.27,559.38,564.41,565.96,560.13,557.79,557.83,559.04,547.97,548.50,552.64,550.03,555.84,550.62,552.84,546.89,545.11,540.28,537.25,521.59,514.49,531.15,545.40,547.77,513.02,553.19,541.16,,515.11,475.46,475.86,468.31,443.67,438.69,437.86,437.15,433.62,428.97,419.75,407.71,435.72,419.76,410.90,410.82,405.77,398.55,400.17,395.09,415.89,405.51,409.02,413.47,487.08,403.82,,351.91,417.69,402.22,409.23,410.19,407.84,407.65,403.88,400.49,397.59,398.74,396.23,386.90,377.80,369.69,368.26,359.35,352.60,347.97,345.91,344.66,340.10,346.38,349.07,345.75,333.27,332.79,334.74,337.88,341.97,345.75,349.78,358.29,362.78,370.66,,,402.82,410.13,405.41,409.96,440.72,428.03,424.60,432.51,434.38,431.81,431.75,414.97,415.40,416.87,416.87,428.23,425.67,404.35,424.20,L7
2007-05-28 22:03:16+00:00,448.69,439.38,438.16,431.49,429.32,430.37,434.13,443.45,444.95,444.61,446.45,452.61,436.73,457.16,469.24,457.99,456.37,443.54,462.78,466.66,468.47,473.09,453.28,478.29,487.14,481.99,486.55,492.12,493.77,501.64,493.25,503.95,473.25,508.85,505.18,512.47,514.37,520.16,511.05,530.14,530.12,522.45,522.65,529.33,536.69,543.13,545.36,550.32,553.21,556.92,553.94,558.30,564.91,576.13,579.58,579.52,559.62,557.37,558.18,561.29,559.43,557.24,558.89,577.33,562.86,578.30,576.04,563.84,561.03,573.21,577.64,562.52,570.79,571.89,566.51,564.19,559.90,563.95,553.55,555.51,547.95,548.48,506.62,494.90,538.57,545.40,547.77,544.50,553.19,541.16,,553.18,,,,,,,,,,,,451.70,432.38,424.89,427.39,423.14,415.21,419.77,415.71,418.73,410.80,413.32,419.49,457.21,417.36,,351.91,,395.23,415.19,421.48,418.36,416.91,411.49,409.71,406.26,402.70,398.94,394.31,388.08,386.45,380.56,374.74,365.39,361.69,356.56,366.10,353.93,350.91,350.33,363.57,358.37,354.62,355.67,360.74,361.87,371.50,371.95,373.78,362.78,370.66,,,392.21,402.40,407.40,415.07,457.84,435.54,429.75,442.07,439.47,437.09,438.29,411.19,411.29,406.26,410.41,431.94,426.29,388.39,,L7
2007-09-09 22:06:09+00:00,448.89,442.69,432.73,431.74,424.07,429.66,424.58,445.97,446.42,451.09,452.74,452.36,437.40,457.55,466.43,459.89,459.62,443.97,465.38,467.69,473.77,472.59,457.72,473.67,485.60,485.02,492.22,492.51,499.18,501.63,497.55,503.92,483.31,512.23,509.79,516.00,515.78,522.78,514.19,535.69,532.43,526.71,521.48,532.79,536.61,544.09,542.80,550.75,551.50,555.47,556.63,556.86,561.47,574.41,578.40,576.65,555.58,557.40,563.87,564.22,568.34,562.24,565.53,575.84,564.90,574.75,577.82,562.99,561.86,571.76,577.86,568.20,572.61,570.15,568.42,564.09,557.49,561.11,555.91,552.40,546.22,563.46,,522.09,521.02,540.66,543.53,549.15,555.45,544.58,525.36,537.49,498.00,494.62,488.40,483.20,479.89,476.59,475.35,452.10,445.58,442.93,446.29,458.25,436.51,427.80,432.39,426.40,418.47,422.82,420.59,421.94,417.23,419.39,427.05,447.52,429.48,419.19,411.49,384.65,392.40,416.61,422.19,418.53,420.14,414.33,411.09,406.04,400.14,399.93,396.77,392.50,390.48,386.96,379.26,375.15,372.10,367.51,367.14,357.86,354.98,352.19,357.20,355.46,359.22,364.90,367.42,375.37,381.31,384.53,383.13,385.96,395.36,399.84,403.11,409.93,416.52,429.12,435.54,467.24,444.65,440.71,453.28,453.02,447.47,452.39,441.34,438.27,440.63,440.54,450.90,445.48,428.14,421.80,L5
2008-01-23 22:03:21+00:00,452.15,446.66,440.19,439.66,429.93,431.00,425.57,426.99,439.88,445.74,446.71,446.05,433.81,436.76,451.31,443.00,441.13,445.40,445.50,448.41,454.21,455.38,457.90,449.99,456.39,471.25,471.64,477.25,480.13,486.43,490.03,488.23,483.31,499.15,489.43,503.82,506.22,508.50,511.73,517.19,522.70,524.46,528.36,533.55,541.74,540.56,539.41,545.77,548.10,542.43,539.57,549.62,554.84,561.81,566.79,564.71,556.10,560.31,564.12,565.97,568.16,561.68,565.53,575.84,564.31,574.75,579.38,565.51,563.57,564.69,577.44,567.31,570.79,565.90,564.13,564.09,557.49,561.11,555.91,552.40,546.22,563.46,,530.93,508.10,532.07,546.92,554.55,552.47,540.17,528.88,521.91,497.14,488.08,485.31,483.37,480.92,478.57,478.06,458.65,441.27,436.71,445.90,442.43,424.39,418.50,411.96,407.91,396.07,392.94,396.94,403.88,414.34,419.43,425.82,427.77,425.28,419.50,409.60,381.49,386.38,413.00,417.30,414.99,414.35,411.78,408.89,406.57,397.21,394.62,389.12,382.80,383.23,381.53,377.84,378.82,375.45,370.26,366.15,360.38,359.06,352.73,350.89,350.83,349.00,350.36,351.12,357.95,364.95,372.49,377.72,383.19,392.65,395.89,400.12,408.26,417.19,423.68,430.46,450.96,434.28,437.16,436.18,439.84,436.29,439.10,436.19,438.27,440.63,440.54,428.75,426.35,415.53,408.14,L7
2008-02-16 22:03:33+00:00,441.99,437.85,433.05,430.31,424.05,424.92,423.28,426.11,434.81,438.31,437.90,437.46,429.20,431.93,441.82,437.40,436.53,441.21,440.89,442.34,446.94,446.41,448.57,447.05,453.53,464.24,466.33,470.30,471.34,476.32,478.00,478.99,477.70,484.84,485.14,493.54,495.51,499.95,504.15,509.63,515.93,520.66,523.64,527.48,541.74,530.98,532.73,538.20,539.05,532.93,536.02,546.62,548.19,555.75,559.39,557.49,553.78,558.02,561.29,562.41,563.91,560.60,559.50,560.35,560.97,561.62,568.20,560.92,560.56,560.84,569.70,560.21,556.50,554.37,551.30,548.69,546.23,549.42,547.31,540.20,534.13,546.30,531.28,527.67,510.79,524.63,546.92,538.06,552.47,540.17,528.88,510.17,491.56,484.32,477.74,475.74,472.23,472.13,467.97,455.86,439.57,434.01,437.12,433.37,419.45,415.66,410.23,407.74,396.18,388.80,387.43,395.63,406.55,411.80,417.56,422.59,422.41,419.53,413.42,381.49,386.38,414.52,415.82,409.64,407.52,406.47,404.74,404.31,395.40,393.20,385.96,378.34,373.35,372.47,370.90,374.61,372.37,369.35,364.42,355.70,355.40,353.85,348.92,349.08,346.13,347.97,348.37,356.02,361.10,368.22,373.28,378.33,387.09,391.58,397.02,404.20,411.47,417.33,423.05,437.24,427.81,431.08,435.39,436.21,435.46,435.71,435.07,433.32,440.16,440.23,429.90,427.20,422.30,416.37,L5
2008-03-11 22:03:08+00:00,438.54,435.43,433.21,429.59,424.04,422.55,422.62,416.18,429.01,431.93,430.49,430.02,425.10,428.01,437.79,434.41,433.00,439.83,437.58,438.72,441.76,442.49,444.00,445.16,445.80,458.69,461.73,467.89,465.86,472.15,472.18,474.23,472.09,470.53,481.03,487.82,492.32,496.21,500.34,504.74,513.48,519.23,524.68,525.48,549.16,528.10,530.40,536.31,535.95,526.96,527.06,544.22,545.12,551.51,556.15,555.36,552.88,558.34,560.00,561.51,561.69,559.77,553.48,544.85,559.01,548.48,563.39,559.88,559.90,559.36,566.61,555.62,542.21,542.84,538.47,533.29,534.97,537.73,538.70,528.00,522.05,529.14,531.28,530.46,505.67,516.62,550.31,532.52,562.27,545.99,532.39,504.36,488.34,479.17,472.41,472.01,468.41,469.90,464.28,457.73,436.56,429.55,432.54,429.92,415.46,413.65,407.67,403.62,388.32,385.08,380.50,391.44,400.65,407.12,412.04,419.81,419.58,419.70,414.38,378.32,374.02,413.16,413.71,407.40,402.74,402.46,401.89,404.39,395.38,392.60,406.42,373.88,363.47,363.41,363.96,370.39,369.28,368.45,362.54,352.65,353.59,353.75,347.96,373.53,344.26,344.57,346.42,351.42,358.96,364.86,371.43,374.52,389.78,387.45,393.97,401.34,408.95,411.44,416.81,428.55,422.94,425.28,431.28,431.43,432.92,441.78,431.94,428.38,456.80,452.75,424.98,424.09,435.97,430.62,L7
2008-05-14 22:03:00+00:00,438.54,435.43,433.21,429.59,424.04,422.55,422.62,416.18,429.01,431.93,430.49,430.02,425.10,428.01,437.79,434.41,433.00,448.27,450.55,449.05,449.87,455.81,454.09,455.30,455.60,467.85,473.40,467.89,465.86,472.15,484.85,484.23,486.92,492.76,481.03,487.82,492.32,496.21,500.34,504.74,513.48,519.23,524.68,525.48,551.63,540.44,543.49,536.31,543.51,538.14,542.29,554.41,554.08,562.27,556.15,568.15,560.83,562.69,571.64,561.51,561.69,559.77,553.48,544.85,559.01,548.48,576.36,559.88,559.90,559.36,566.61,555.62,542.21,542.84,538.47,533.29,534.97,537.73,538.70,528.00,522.05,529.14,531.28,530.46,505.67,516.62,550.31,532.52,562.27,545.99,532.39,504.36,488.34,479.17,472.41,472.01,468.41,469.90,464.28,457.73,448.63,429.55,432.54,441.75,415.46,423.87,407.67,418.06,388.32,396.23,380.50,400.04,403.44,412.28,412.04,428.62,419.58,419.70,414.38,378.32,374.02,425.23,425.70,407.40,413.77,402.46,412.61,415.36,405.15,404.41,410.43,373.88,363.47,363.41,363.96,370.39,369.28,378.49,376.59,363.31,353.59,367.06,347.96,376.68,344.26,344.57,346.42,351.42,358.96,364.86,371.43,374.52,389.78,387.45,404.46,411.22,419.20,420.97,416.81,428.55,422.94,425.28,431.28,431.43,432.92,441.78,431.94,428.38,456.80,452.75,424.98,424.09,444.17,438.26,L7
2008-07-01 22:02:34+00:00,438.54,435.43,433.21,429.59,424.04,422.55,422.62,416.18,429.01,431.93,430.49,430.02,425.10,428.01,437.79,434.41,433.00,448.27,450.55,449.05,449.87,455.81,454.09,455.30,455.60,467.85,473.40,467.89,465.86,472.15,484.85,484.23,486.92,492.76,481.03,487.82,492.32,496.21,500.34,504.74,513.48,519.23,524.68,525.48,551.63,540.44,543.49,536.31,543.51,538.14,542.29,554.41,554.08,562.27,556.15,568.15,560.83,562.69,571.64,561.51,561.69,559.77,553.48,544.85,559.01,548.48,576.36,559.88,559.90,559.36,566.61,555.62,542.21,542.84,538.47,533.29,534.97,537.73,538.70,528.00,522.05,529.14,531.28,530.46,505.67,516.62,550.31,532.52,562.27,545.99,532.39,504.36,488.34,479.17,472.41,472.01,468.41,469.90,464.28,457.73,459.80,432.35,430.83,448.25,430.18,423.87,407.67,418.06,388.32,396.23,380.50,400.04,403.44,412.28,412.04,428.62,419.58,419.70,414.38,378.32,374.02,425.23,425.70,407.40,413.77,402.46,412.61,414.33,400.59,404.41,406.67,373.88,363.47,363.41,363.96,370.39,369.28,371.70,376.59,363.31,353.59,367.06,347.96,376.68,344.26,344.57,347.71,350.12,360.00,364.72,370.45,375.06,389.19,391.17,404.54,409.92,418.85,420.19,418.36,432.96,423.22,425.69,424.84,426.84,428.62,441.78,431.94,428.38,456.80,452.75,419.91,420.43,444.17,438.26,L7
2008-08-18 22:02:08+00:00,,,,,,,,,,,,,,,,,,465.14,476.49,469.70,455.04,463.22,462.27,475.57,475.19,486.19,496.74,,,,510.19,504.25,501.76,515.00,,,,,,,,,,,554.11,565.11,569.68,,558.65,560.50,572.75,574.78,558.01,583.79,546.86,575.95,558.15,562.37,572.96,562.03,562.17,558.30,,,543.21,564.68,602.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.04,437.94,427.41,466.58,459.61,444.31,,446.93,,418.54,,417.24,409.03,422.58,,446.25,,,,,,449.36,449.70,,435.83,,434.06,424.27,399.61,405.88,411.01,377.63,373.41,375.31,,,,374.96,385.70,368.97,350.26,368.36,339.26,406.01,,,350.28,347.50,362.06,364.43,368.50,376.15,395.42,398.62,415.11,418.51,428.75,428.94,421.48,441.79,423.78,426.51,411.95,417.65,420.03,462.62,,,473.91,465.60,409.77,413.09,468.96,462.87,L7
2008-10-29 21:56:36+00:00,447.15,446.51,443.50,440.48,429.38,422.54,413.81,416.41,428.14,432.39,437.17,433.56,425.43,424.33,438.42,426.24,437.34,446.90,456.88,452.66,450.34,456.27,455.35,458.95,464.06,470.54,479.61,471.59,473.73,475.28,494.73,493.50,485.70,501.56,474.47,488.59,481.39,488.63,498.23,502.46,518.16,,,535.33,554.11,565.11,569.68,,553.53,549.54,554.38,554.13,555.35,566.76,553.31,570.24,555.45,557.95,566.97,559.67,562.20,557.81,552.20,557.68,544.20,565.29,584.15,551.62,549.63,550.26,569.31,558.03,567.02,559.28,555.65,556.60,552.30,555.08,550.32,553.88,540.46,559.31,541.21,527.26,503.38,,,503.46,,502.01,,,,,,,,,,,483.04,437.94,427.41,466.58,459.61,444.31,396.58,419.25,379.05,418.54,368.08,398.98,400.09,408.00,399.40,424.18,406.22,406.94,410.06,404.33,398.70,426.81,429.06,402.61,418.74,396.76,414.96,413.06,395.58,398.22,393.47,374.78,371.34,372.06,363.89,364.95,358.74,369.15,376.71,366.11,350.92,362.65,342.92,366.44,343.12,341.59,346.32,345.22,355.38,359.42,365.28,372.50,379.56,388.58,403.42,407.44,413.91,414.74,407.21,429.51,410.99,414.48,410.56,412.99,417.04,,415.42,415.72,,,404.37,405.59,468.79,461.18,L5
2008-12-16 21:57:17+00:00,449.77,441.51,441.34,438.68,443.61,444.02,430.29,416.41,425.49,436.90,445.15,433.56,436.46,424.33,438.42,426.24,436.33,433.91,443.36,443.12,447.78,449.70,449.92,451.07,459.48,458.74,468.33,475.17,478.26,481.16,481.90,483.24,469.65,488.13,474.47,504.76,505.07,513.90,515.81,520.43,528.95,549.63,549.81,541.45,533.92,542.59,560.43,564.06,558.24,551.49,549.64,544.97,551.28,558.69,560.14,564.03,552.82,558.43,559.97,562.29,566.42,564.48,570.74,573.79,557.37,572.91,566.03,551.62,549.63,568.47,577.52,571.24,572.69,571.61,566.25,567.62,563.40,560.73,557.76,556.70,546.73,555.43,548.22,546.00,503.38,545.55,533.25,521.34,547.06,521.90,513.67,519.84,513.41,513.26,,,,,,,482.91,454.14,444.94,456.44,450.83,438.20,413.36,410.23,379.05,435.37,368.08,396.38,410.25,409.09,415.91,419.85,420.43,421.33,425.31,419.44,419.67,417.63,418.06,402.61,401.64,396.76,395.86,400.95,385.87,393.24,383.82,374.78,371.34,372.06,363.89,364.95,358.74,367.88,362.73,356.86,350.92,355.33,356.87,367.62,366.84,361.03,358.90,361.52,370.87,374.05,378.04,382.23,392.42,400.62,401.55,401.71,408.16,402.10,417.31,430.48,420.01,431.39,428.94,424.10,430.24,456.21,436.50,432.25,472.85,475.58,426.45,428.25,467.13,470.29,L5
2009-02-02 21:58:34+00:00,456.25,451.12,443.31,446.26,453.64,456.54,448.11,416.41,426.42,438.79,447.89,426.45,435.37,429.90,432.08,443.68,436.33,429.47,440.40,436.64,443.34,445.76,445.94,447.72,448.68,452.26,458.65,466.18,468.20,470.52,475.64,482.31,486.29,491.78,489.62,501.73,507.47,516.02,519.60,518.21,526.27,538.07,542.81,537.10,534.45,543.28,552.67,557.84,557.07,554.77,552.02,549.65,555.15,566.80,566.18,570.20,565.03,569.10,570.79,570.90,573.65,575.05,578.69,578.02,566.30,574.68,578.63,578.08,549.63,568.47,577.52,571.24,572.69,577.61,571.06,573.33,570.70,571.58,567.84,566.81,557.61,560.13,551.12,545.82,496.47,527.69,528.88,519.83,547.06,519.13,499.54,519.84,513.16,511.28,451.03,448.17,449.25,446.90,434.83,437.66,472.50,470.34,462.47,445.13,422.67,417.92,404.14,396.59,370.12,396.80,365.15,396.38,410.25,409.09,415.91,419.85,414.53,414.94,420.96,419.98,419.05,415.15,414.90,401.12,401.10,401.16,399.84,396.29,391.06,394.87,384.89,381.25,378.85,380.03,380.18,373.51,368.89,378.12,367.63,364.62,355.74,357.66,359.45,370.42,369.76,366.05,367.01,370.98,376.29,381.74,386.55,393.38,401.66,408.31,407.13,410.31,414.76,386.36,426.20,427.14,429.03,437.80,443.09,435.69,440.21,449.31,441.78,435.79,460.14,463.80,442.88,440.74,460.00,461.88,L5
2009-03-14 22:03:09+00:00,466.05,451.12,443.31,446.26,453.64,461.84,448.11,416.41,426.42,438.79,447.89,426.45,435.37,429.90,432.08,443.68,436.33,429.47,440.40,436.64,443.12,446.35,444.50,447.72,448.68,452.26,472.03,466.18,468.20,470.52,475.64,482.31,486.29,491.78,489.62,501.73,507.47,516.02,519.60,518.21,526.27,538.07,542.81,537.10,534.45,543.28,552.67,566.34,557.07,554.77,552.02,549.65,558.85,566.80,572.63,574.20,573.51,574.36,579.92,573.86,577.47,584.22,589.32,578.02,574.00,578.02,578.63,578.08,549.63,568.47,577.52,571.24,572.69,577.61,571.06,573.33,570.70,571.58,567.84,574.70,567.69,560.13,551.12,545.82,496.47,527.69,528.88,519.83,547.06,519.13,499.54,519.84,513.16,511.28,451.03,448.17,449.25,446.90,434.83,459.62,472.50,470.34,462.47,445.13,422.67,417.92,404.14,396.59,370.12,396.80,365.15,396.38,410.25,409.09,415.91,419.85,414.53,414.94,420.96,419.98,419.05,415.15,414.90,401.12,401.10,401.16,399.84,396.29,392.99,398.60,386.84,383.06,381.57,382.39,380.18,373.51,368.89,378.12,368.08,370.27,358.48,362.53,366.19,370.42,369.76,366.05,367.01,370.98,376.29,381.74,386.55,393.38,401.66,408.31,407.13,410.31,414.76,386.36,426.20,427.14,429.03,437.80,443.09,435.69,440.21,449.31,441.78,435.79,460.14,463.80,442.88,440.74,460.00,461.88,L7
2009-06-18 22:03:25+00:00,482.32,470.32,447.25,461.42,473.72,479.65,483.73,,428.29,442.55,453.36,419.34,433.20,435.48,425.73,461.12,,420.59,434.49,423.66,430.00,433.92,434.02,441.03,427.08,439.32,475.73,448.20,448.07,449.23,463.10,480.44,502.94,495.44,504.76,495.68,512.27,520.24,527.19,513.76,520.90,526.52,535.81,528.40,534.99,543.96,544.91,567.49,554.73,561.35,556.77,559.02,566.74,583.01,584.32,588.69,601.68,601.13,595.38,596.72,595.33,600.87,607.91,586.49,593.10,580.00,591.23,604.54,,,,,,589.60,580.67,584.73,585.30,593.28,588.01,592.71,588.66,569.53,556.92,545.47,489.55,509.83,524.52,516.82,,513.59,485.42,,512.91,509.31,451.03,448.17,449.25,446.90,434.83,459.62,,,,,403.29,397.65,385.71,369.32,361.20,358.22,362.23,418.01,431.59,439.00,430.42,438.43,418.14,402.16,431.95,439.98,417.82,410.19,408.57,399.63,400.55,405.56,403.81,413.93,408.08,399.78,394.89,410.97,394.13,390.88,406.87,398.81,396.49,383.40,382.01,386.53,379.32,372.51,369.00,374.79,379.91,385.58,390.30,375.90,396.82,389.84,394.04,409.62,415.12,421.69,421.50,431.83,437.58,,448.14,431.76,450.82,445.72,449.22,450.78,447.36,444.46,450.42,446.76,444.36,451.69,460.87,455.89,457.76,453.25,L7
2009-08-05 22:03:13+00:00,495.43,,,,,477.73,,,,,,,,,,,,,,,,,,,,,512.17,,,,,,,,,,,,,,,,,,,,,583.35,,,,,,,,,,,587.54,,,594.97,621.22,,,,,,,,,,,,,,,,,598.38,597.94,,,,,,,,,,,,,,,,,,,481.58,,,,,,,,,,,,418.01,431.59,439.00,430.42,438.43,433.55,,451.66,458.90,,,,,,,,415.27,408.94,398.40,392.49,427.76,384.26,381.32,395.44,394.80,396.06,382.18,380.74,383.81,380.73,372.22,367.22,366.67,370.08,375.83,387.28,,415.31,392.18,,,,,,,,,,,,,444.04,449.16,444.80,446.50,448.49,450.65,441.27,451.36,462.69,461.23,462.64,453.04,L7
2009-10-24 22:03:18+00:00,457.22,447.47,422.36,,,,429.68,437.56,445.67,451.85,459.98,448.82,,,,479.50,471.71,,,,,,460.40,453.39,455.13,470.57,479.60,482.72,489.86,493.20,500.45,,516.83,507.71,520.33,508.66,505.73,511.72,533.57,547.28,548.06,538.30,548.50,541.81,566.61,569.67,557.40,561.46,573.74,550.54,556.68,554.74,573.48,593.64,567.05,562.19,579.93,564.02,563.44,571.36,585.08,578.75,588.95,582.54,587.27,569.80,575.74,582.06,596.41,592.56,582.90,580.23,573.27,573.82,565.76,566.88,575.05,576.48,571.06,563.35,561.49,546.70,535.58,540.44,,531.75,527.37,542.38,531.49,529.69,503.10,502.15,497.75,495.16,,484.08,488.24,,,483.52,476.14,468.97,456.18,444.85,425.85,419.62,406.35,406.93,398.49,392.96,394.08,408.73,411.76,422.03,418.40,416.85,421.89,,451.66,458.90,,,,417.17,400.47,395.28,,415.27,419.19,411.05,417.06,428.16,400.09,393.88,400.54,390.16,386.60,372.83,380.74,384.21,376.97,366.46,361.93,363.91,363.93,366.66,377.26,360.27,389.29,379.55,368.35,371.65,,,,,,,417.34,413.38,431.37,436.74,439.99,447.03,443.51,446.52,444.06,445.05,437.00,447.26,453.25,449.20,450.12,441.42,L7
