dates,nzd0314-0000,nzd0314-0001,nzd0314-0002,nzd0314-0003,nzd0314-0004,nzd0314-0005,nzd0314-0006,nzd0314-0007,nzd0314-0008,nzd0314-0009,nzd0314-0010,nzd0314-0011,nzd0314-0012,nzd0314-0013,nzd0314-0014,nzd0314-0015,nzd0314-0016,nzd0314-0017,nzd0314-0018,nzd0314-0019,nzd0314-0020,nzd0314-0021,nzd0314-0022,nzd0314-0023,nzd0314-0024,nzd0314-0025,nzd0314-0026,nzd0314-0027,nzd0314-0028,nzd0314-0029,nzd0314-0030,nzd0314-0031,nzd0314-0032,nzd0314-0033,nzd0314-0034,nzd0314-0035,nzd0314-0036,nzd0314-0037,nzd0314-0038,nzd0314-0039,nzd0314-0040,nzd0314-0041,nzd0314-0042,nzd0314-0043,nzd0314-0044,nzd0314-0045,nzd0314-0046,nzd0314-0047,nzd0314-0048,nzd0314-0049,nzd0314-0050,nzd0314-0051,nzd0314-0052,nzd0314-0053,nzd0314-0054,nzd0314-0055,nzd0314-0056,nzd0314-0057,nzd0314-0058,nzd0314-0059,nzd0314-0060,nzd0314-0061,nzd0314-0062,nzd0314-0063,nzd0314-0064,nzd0314-0065,nzd0314-0066,nzd0314-0067,nzd0314-0068,nzd0314-0069,nzd0314-0070,nzd0314-0071,nzd0314-0072,nzd0314-0073,nzd0314-0074,nzd0314-0075,nzd0314-0076,nzd0314-0077,nzd0314-0078,nzd0314-0079,nzd0314-0080,nzd0314-0081,nzd0314-0082,nzd0314-0083,nzd0314-0084,nzd0314-0085,nzd0314-0086,nzd0314-0087,nzd0314-0088,nzd0314-0089,nzd0314-0090,nzd0314-0091,nzd0314-0092,nzd0314-0093,nzd0314-0094,nzd0314-0095,nzd0314-0096,nzd0314-0097,nzd0314-0098,nzd0314-0099,nzd0314-0100,nzd0314-0101,nzd0314-0102,nzd0314-0103,nzd0314-0104,nzd0314-0105,nzd0314-0106,nzd0314-0107,nzd0314-0108,nzd0314-0109,nzd0314-0110,nzd0314-0111,nzd0314-0112,nzd0314-0113,nzd0314-0114,nzd0314-0115,nzd0314-0116,nzd0314-0117,nzd0314-0118,nzd0314-0119,nzd0314-0120,nzd0314-0121,nzd0314-0122,nzd0314-0123,nzd0314-0124,nzd0314-0125,nzd0314-0126,nzd0314-0127,nzd0314-0128,nzd0314-0129,nzd0314-0130,nzd0314-0131,nzd0314-0132,nzd0314-0133,nzd0314-0134,nzd0314-0135,nzd0314-0136,nzd0314-0137,nzd0314-0138,nzd0314-0139,nzd0314-0140,nzd0314-0141,nzd0314-0142,nzd0314-0143,nzd0314-0144,nzd0314-0145,nzd0314-0146,nzd0314-0147,nzd0314-0148,nzd0314-0149,nzd0314-0150,nzd0314-0151,nzd0314-0152,nzd0314-0153,nzd0314-0154,nzd0314-0155,nzd0314-0156,nzd0314-0157,nzd0314-0158,nzd0314-0159,nzd0314-0160,nzd0314-0161,nzd0314-0162,nzd0314-0163,nzd0314-0164,nzd0314-0165,nzd0314-0166,nzd0314-0167,nzd0314-0168,nzd0314-0169,nzd0314-0170,nzd0314-0171,nzd0314-0172,nzd0314-0173,satname
2017-06-08 22:15:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.27,520.41,522.48,524.72,532.11,540.08,,,,,,,,,,,,,,,,,,592.95,591.09,592.56,584.33,595.60,581.04,588.44,585.88,576.16,582.43,582.69,587.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.11,439.52,446.39,440.42,445.01,443.28,437.50,434.42,433.18,434.85,429.66,428.57,426.82,428.93,424.74,425.48,423.29,421.71,422.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2017-10-14 22:15:38+00:00,434.32,428.71,430.78,412.74,429.27,433.87,449.45,449.51,440.63,444.92,453.73,,450.40,,,,438.85,,,442.99,452.05,453.12,466.79,463.52,467.61,461.43,451.28,473.50,478.47,477.12,474.28,480.89,508.71,501.76,504.85,506.34,508.94,511.48,504.94,505.78,524.85,521.99,542.41,546.90,563.04,572.71,577.20,575.94,,542.26,569.39,571.67,592.59,594.70,,583.10,580.08,585.09,600.99,588.03,579.80,593.24,587.20,577.14,589.46,583.46,575.86,573.62,582.25,600.86,587.70,584.77,569.14,568.96,552.65,559.65,573.50,569.09,566.20,560.34,567.89,531.46,545.04,515.05,528.49,523.50,527.53,532.40,530.75,482.58,492.11,503.99,,524.28,506.44,512.21,488.58,492.51,,,,,,,,,,,369.15,365.86,380.27,381.70,389.07,400.08,414.69,422.21,416.77,414.27,429.65,432.56,442.07,447.77,437.83,433.36,441.95,435.59,446.06,426.54,429.96,428.24,421.99,430.17,421.59,436.70,443.99,438.08,427.99,,,419.32,413.79,414.06,415.68,,,,,,,430.25,421.27,437.38,425.34,426.93,423.91,430.79,428.38,452.88,459.27,440.44,439.60,428.43,451.80,454.51,459.57,457.14,452.82,456.41,,,423.82,,,,L7
2017-11-07 22:13:17+00:00,,386.54,387.39,399.82,396.12,400.72,406.50,410.95,411.71,421.27,420.25,,,,,,,,,,,405.81,406.07,,409.02,,,,,,,,,,,,,,,465.42,478.63,488.70,492.44,493.07,495.50,496.76,511.02,514.95,517.97,523.25,531.12,527.52,,,,539.03,,,,,538.51,537.01,536.23,,530.41,,,,,,,,537.83,539.20,531.31,526.39,525.67,530.02,520.00,516.12,514.61,523.67,518.54,507.22,503.58,504.73,508.31,506.55,489.61,481.17,479.79,474.36,463.54,,,,,,405.35,393.12,381.33,381.74,382.22,375.78,,,344.17,340.18,331.08,325.59,332.55,342.12,350.90,351.28,361.58,362.51,364.34,368.87,374.89,,,394.97,393.61,384.26,377.88,376.65,,,,,,,,,,,,,,,,358.14,355.19,,341.03,348.02,353.38,363.82,370.36,371.11,374.39,371.37,376.91,380.74,375.96,377.33,,,,,391.98,392.85,389.79,391.21,384.44,382.93,387.10,387.66,,385.46,,382.47,375.76,374.53,L8
2017-12-01 22:15:30+00:00,423.00,413.42,414.32,406.47,414.40,407.78,423.16,425.10,435.70,427.26,430.98,428.59,414.91,408.32,418.15,415.67,415.46,418.66,416.03,411.70,418.42,418.24,425.06,425.78,431.51,435.79,434.39,441.84,442.60,445.24,447.45,448.72,447.29,460.36,,464.17,472.14,479.15,484.19,484.70,499.28,499.20,509.64,509.95,518.88,520.82,532.81,532.10,540.17,535.99,547.43,543.70,552.08,552.14,555.06,563.87,551.80,554.45,554.99,555.31,552.94,559.23,558.65,564.12,549.30,557.36,553.62,544.22,541.08,540.91,554.53,546.75,549.69,544.89,544.06,540.04,539.61,538.58,544.97,538.12,534.37,541.19,539.34,526.90,529.23,526.44,522.87,518.96,510.22,495.37,487.94,482.44,459.46,,,,,,433.77,414.63,404.61,397.73,400.11,388.99,374.54,364.98,360.42,361.41,348.85,341.58,341.17,354.08,364.33,374.82,381.46,388.20,390.35,389.88,398.22,402.88,,,,,,,402.26,402.76,399.69,392.83,390.20,387.13,385.74,387.30,384.14,387.70,382.46,382.10,382.20,387.91,387.32,384.95,380.71,378.49,378.17,376.31,379.27,379.35,387.25,386.37,389.90,389.60,398.41,393.23,398.16,396.70,,,,,411.55,411.59,404.68,403.00,401.57,402.84,401.58,403.25,397.64,396.45,389.42,386.13,382.40,382.14,L7
2017-12-09 22:13:09+00:00,445.73,442.58,431.72,428.39,449.65,,462.28,459.70,464.43,461.36,465.73,461.34,,,463.53,,,,,,,,,468.68,459.26,482.46,,442.62,441.20,457.30,475.82,467.78,469.05,477.25,513.08,493.22,480.63,486.45,490.51,502.70,504.17,515.68,515.29,518.97,522.24,536.16,531.30,539.82,549.17,554.32,562.54,566.21,561.44,565.27,574.68,574.46,585.28,591.11,592.25,596.96,590.16,594.32,595.49,588.09,,,,,,,,,590.09,587.04,581.23,580.13,579.26,573.32,573.82,577.08,558.38,551.56,544.29,538.70,542.33,539.20,534.78,530.95,518.49,515.40,507.14,473.44,513.28,523.16,503.65,511.74,502.64,487.11,,,,,,,,,378.58,385.08,389.64,336.53,347.62,363.13,372.16,390.90,393.96,401.39,398.73,396.28,429.38,448.00,435.84,407.39,415.39,412.96,402.98,415.56,414.78,409.97,411.01,420.76,403.52,400.97,391.80,387.61,394.25,400.25,407.43,402.35,403.39,404.93,395.66,391.10,389.08,391.54,389.05,393.03,398.35,404.46,401.02,401.80,413.75,424.02,423.36,418.98,413.78,416.40,418.65,423.06,433.18,410.59,434.38,427.19,428.18,433.65,431.01,431.88,435.76,439.02,441.81,,,431.71,,,L8
2018-02-11 22:12:50+00:00,420.04,414.59,413.56,406.96,415.46,414.21,410.78,,419.44,423.81,427.44,435.46,428.48,425.26,425.67,415.46,411.91,409.20,411.85,419.49,420.29,424.89,434.42,435.98,443.63,446.60,,,,,,454.63,457.03,458.12,458.16,467.71,477.54,472.78,471.64,484.11,489.71,495.92,501.13,508.88,517.97,520.88,533.72,531.72,539.88,545.78,551.26,560.37,555.14,556.80,570.45,571.39,566.87,572.13,567.75,567.37,565.46,570.34,570.20,566.61,585.41,600.87,598.29,577.91,,,,552.66,553.18,548.91,541.43,548.03,,,,546.48,542.18,543.24,536.61,530.02,526.44,521.72,514.57,506.54,505.29,506.05,502.42,495.65,489.04,487.97,475.52,,,461.04,443.04,424.22,412.88,403.82,398.93,384.79,372.93,370.68,361.73,356.53,351.29,342.46,340.43,356.32,368.00,380.20,386.79,383.37,393.70,392.18,392.66,413.72,411.54,409.78,402.20,406.12,408.27,403.50,401.87,395.02,393.59,391.82,388.06,391.78,380.17,381.87,375.60,377.86,382.02,382.32,385.10,379.84,376.22,376.57,370.44,368.88,368.09,372.98,374.80,382.57,394.35,395.76,394.87,390.16,396.00,396.30,395.32,392.17,391.16,392.49,,400.35,396.30,399.01,398.70,402.00,404.36,407.01,410.82,407.90,407.51,401.74,400.62,401.01,397.28,393.01,L8
2018-03-31 22:12:27+00:00,447.16,449.56,439.59,444.62,429.37,438.15,436.56,457.18,451.47,430.99,438.87,450.89,428.47,426.50,450.80,424.73,423.55,428.78,426.50,427.12,431.37,438.00,445.71,456.76,472.83,462.09,441.80,449.51,458.00,464.74,469.61,478.97,465.45,495.59,471.69,483.58,490.63,494.73,500.73,501.26,,,,542.59,,,,,,571.43,577.31,581.65,572.88,577.03,583.47,585.21,571.00,574.01,574.39,583.69,583.29,582.94,584.66,592.91,565.34,583.79,580.58,563.48,552.77,562.49,577.30,562.28,580.07,577.22,570.81,559.32,559.33,,,564.24,572.08,603.82,598.90,588.08,564.96,551.55,550.11,545.83,540.71,536.14,531.68,519.46,468.98,,,,,454.15,452.24,424.21,417.93,412.47,422.36,419.92,385.46,373.43,363.15,376.92,370.63,364.02,371.26,379.47,381.51,388.17,401.38,406.73,408.05,396.99,383.51,426.66,435.44,435.75,431.66,422.18,419.37,422.76,422.03,419.95,418.20,414.64,412.08,407.08,406.36,404.84,402.27,401.03,399.05,401.95,402.15,401.27,403.33,395.83,397.68,,386.93,382.03,380.13,389.41,389.48,390.00,389.27,388.90,391.08,389.20,386.48,377.29,372.87,370.70,,376.09,,373.58,380.93,381.38,373.75,371.92,376.61,375.96,367.75,376.65,371.23,371.91,358.82,,L8
2018-04-08 22:13:51+00:00,435.97,436.55,429.20,428.24,426.32,444.94,447.25,442.67,441.61,445.58,455.18,463.94,,,485.39,484.38,,,,,,,456.63,454.74,448.76,474.68,,499.45,507.33,504.30,473.01,484.39,495.32,492.24,494.50,503.89,497.00,505.60,525.34,514.18,519.01,527.25,525.79,521.35,531.99,532.95,544.18,538.55,542.20,550.15,562.52,560.20,565.27,570.38,566.91,580.84,588.30,604.68,599.11,615.25,610.72,611.99,600.36,579.79,592.91,578.19,581.67,592.10,592.16,596.40,600.91,599.01,581.68,576.67,578.08,570.52,577.89,568.93,574.27,568.74,573.42,565.60,570.71,575.23,573.08,519.12,523.11,507.91,508.35,532.13,495.65,493.50,504.15,492.74,,508.43,496.12,476.92,461.38,455.59,,447.71,431.18,418.85,410.60,403.85,401.29,377.69,365.94,356.09,359.98,,,,,,,,,437.15,445.57,441.30,438.55,432.83,430.94,433.60,428.92,422.24,,,,,,,,,,,,,,,397.74,394.88,407.16,412.44,395.98,405.03,,,,,,,,,,,,,,,,,,431.17,436.31,,,,,,,,L7
2018-04-24 22:13:35+00:00,451.59,468.75,462.40,464.15,,465.96,476.60,453.43,451.85,449.15,449.09,456.66,,,482.21,493.82,,,,,,,493.46,488.47,457.26,467.32,461.53,479.39,494.75,484.75,493.94,470.72,491.31,509.69,508.68,502.97,516.92,521.85,514.63,533.72,533.09,544.32,552.49,557.64,542.44,545.84,560.46,558.46,559.44,546.19,571.67,588.10,576.26,571.54,575.78,584.39,604.49,613.49,621.71,,,610.19,608.27,611.14,607.71,601.47,594.42,612.20,614.50,620.08,616.47,,610.14,605.34,606.29,593.32,586.49,581.66,580.51,585.18,583.64,576.54,576.64,581.48,586.00,576.62,576.01,569.20,,558.52,537.41,535.90,535.22,508.78,,515.17,508.15,498.22,488.53,461.81,,463.01,456.75,442.02,431.77,424.85,399.26,394.71,379.21,376.95,375.64,381.73,398.86,405.19,412.94,422.86,429.80,,,,,,,460.76,445.68,456.19,427.80,446.11,438.11,443.04,426.08,439.70,439.39,437.94,413.93,432.65,426.51,437.56,441.58,440.33,429.15,429.58,418.15,417.92,416.55,426.03,414.17,426.25,409.41,413.71,422.00,423.25,,,,,,,462.82,,,,,,,433.46,434.18,,,,,,,,L7
2018-05-02 22:12:09+00:00,431.88,430.66,426.42,431.70,419.20,419.03,425.29,435.43,444.24,434.69,427.41,,428.99,,,,422.57,427.42,422.74,421.79,430.64,430.13,437.95,440.62,,,,,,,,,465.35,485.64,472.77,485.66,486.71,491.87,498.65,505.27,506.99,512.07,516.90,529.21,530.12,542.07,539.56,548.38,548.69,549.52,557.94,570.77,567.68,567.47,576.07,572.20,573.78,578.22,583.21,586.46,583.07,576.55,579.91,592.00,577.99,582.56,573.15,,,,,567.58,574.63,568.12,,,,,,554.14,557.56,578.77,570.00,573.58,577.98,575.33,565.18,546.18,521.49,520.26,517.24,510.47,,,473.71,,,,,427.60,421.77,,,405.56,,,371.24,369.24,362.08,356.99,357.34,368.60,378.83,388.25,398.22,406.12,404.82,403.41,397.80,413.37,421.43,423.16,427.19,,419.56,412.87,412.17,413.06,411.59,411.29,402.96,401.90,,397.85,400.12,392.47,398.05,399.18,395.70,397.62,395.73,398.81,391.37,387.74,384.37,,381.90,,392.01,390.45,393.97,392.30,393.28,395.46,392.13,394.29,390.54,386.47,,408.16,394.12,395.79,395.77,393.50,394.95,395.43,395.31,395.09,396.15,392.97,387.36,387.37,384.20,382.24,L8
2018-07-05 22:12:06+00:00,456.04,465.40,431.12,433.14,,,,,,,445.19,449.53,465.11,,,463.48,,,,,,,397.46,,,,467.94,470.46,494.62,498.75,433.52,427.02,451.98,,464.39,507.58,521.81,539.26,538.68,547.89,,,,,,,,,,,593.45,579.96,587.80,587.09,,,,,,,,,,,,,,,,588.16,565.04,568.30,559.37,570.64,587.33,,,,591.23,572.14,542.00,522.60,554.43,555.54,570.43,579.75,565.06,536.13,522.67,519.51,552.94,549.00,541.29,516.32,508.35,509.20,506.52,513.06,,,,493.11,459.44,433.22,433.06,433.54,,404.52,396.09,384.63,381.17,373.49,395.82,422.55,431.99,425.93,434.88,443.40,,,454.12,459.96,448.82,460.37,,451.08,447.97,445.66,428.69,426.51,424.25,419.99,444.21,,,418.61,,,434.17,431.29,421.11,414.32,,,423.06,421.71,420.01,417.18,417.91,426.14,424.22,424.62,433.10,,,,,,440.39,427.35,,,,,,,,,433.04,,,,,,L8
2018-09-07 22:12:36+00:00,425.20,415.79,414.58,409.92,411.57,420.45,428.03,444.43,445.13,448.41,451.76,450.74,444.92,438.45,442.14,433.71,435.55,434.14,438.39,437.86,433.16,431.74,436.30,432.99,440.82,442.47,441.52,448.79,447.22,453.72,457.92,466.42,461.39,481.46,470.16,485.97,493.51,504.26,507.13,514.08,512.18,524.35,529.60,533.66,532.35,538.10,535.35,540.83,544.75,553.41,555.37,555.67,558.87,559.41,566.69,569.26,562.05,568.52,566.87,569.19,575.60,572.51,572.43,585.95,575.04,579.37,573.10,557.47,558.28,560.26,565.73,552.85,566.56,564.89,560.33,556.80,562.52,561.50,555.68,552.20,546.51,558.36,553.24,552.00,548.69,546.32,547.48,545.16,544.54,534.91,524.59,515.23,488.04,472.61,,,453.97,452.30,442.90,430.38,425.24,419.61,430.81,423.79,392.67,385.13,368.87,368.29,364.36,353.89,352.50,361.35,375.27,389.05,,398.36,411.74,416.36,415.17,424.50,420.55,421.22,420.42,421.76,419.59,411.88,416.15,410.51,414.12,411.62,406.88,404.78,406.45,406.46,404.00,405.46,399.47,399.42,403.63,396.35,396.27,394.25,395.51,393.51,389.54,389.18,384.52,387.15,391.16,394.03,397.65,395.30,398.77,402.58,406.07,403.78,399.97,399.26,397.74,411.78,395.30,399.46,400.16,400.76,399.33,394.76,397.67,395.23,397.11,395.64,394.51,386.92,385.77,382.02,L8
2018-11-18 22:09:25+00:00,403.80,407.56,401.06,400.31,399.91,406.01,407.52,412.91,432.50,431.66,434.80,440.88,442.61,455.11,451.78,432.67,440.38,439.64,431.12,438.67,430.66,429.84,433.59,444.40,444.10,428.86,420.02,428.94,430.91,444.34,455.56,471.53,471.47,475.57,477.01,470.39,466.48,479.26,495.54,513.15,514.25,510.21,516.74,527.06,535.80,535.02,534.67,544.83,559.89,558.26,569.16,571.08,554.45,553.50,566.32,578.70,561.70,553.15,555.76,561.43,561.31,563.75,559.65,559.29,561.86,562.35,561.97,562.34,560.70,565.07,561.91,563.79,559.94,548.99,551.85,548.01,546.89,551.68,553.95,548.18,540.33,530.25,525.02,,518.34,515.40,516.71,513.83,515.37,503.24,,489.12,496.47,508.78,507.76,484.70,479.01,471.52,474.09,462.52,437.91,425.74,405.50,412.14,408.85,391.31,392.91,392.33,389.39,377.82,329.20,350.08,348.31,358.34,,374.50,,,,,,,412.49,411.31,405.02,421.98,431.27,430.32,404.47,411.11,400.91,407.29,416.94,429.07,430.69,417.86,402.48,385.82,385.02,387.85,388.85,398.75,388.96,400.00,403.26,391.12,389.29,398.41,390.03,406.07,396.01,392.92,413.91,,,,,416.22,435.92,426.65,,437.27,,435.74,418.11,415.09,411.09,414.82,438.36,416.15,410.32,419.52,412.16,403.86,L7
2019-01-21 22:07:34+00:00,443.38,439.26,434.81,428.03,419.80,422.50,434.63,462.42,460.51,458.87,464.84,468.40,459.57,452.07,471.75,442.86,448.77,444.89,447.83,444.78,442.12,447.59,446.85,450.20,470.36,463.60,465.33,471.57,468.20,481.01,482.96,489.88,478.97,501.47,487.03,513.42,508.11,518.47,525.35,530.03,,,,555.60,,,,,,,580.40,587.22,588.06,584.31,590.82,588.64,582.02,577.35,574.94,574.45,582.33,580.28,582.89,598.62,579.94,592.39,593.21,570.62,572.45,568.79,585.49,565.57,582.21,581.43,580.84,584.66,582.11,581.68,576.48,571.06,565.08,598.06,,594.93,587.62,591.45,,,,,554.31,,524.90,493.98,,,462.51,469.71,468.31,441.91,440.42,431.57,442.76,433.05,405.63,398.35,390.55,399.27,391.22,384.81,382.08,389.19,396.45,402.93,411.84,410.74,421.30,422.35,424.62,433.99,442.61,445.82,448.36,446.66,445.20,446.07,441.07,440.41,435.48,434.34,431.67,428.42,425.54,427.04,424.90,428.66,426.98,422.35,,,,,426.50,415.18,414.04,411.79,410.74,415.91,416.89,418.38,419.03,419.03,421.62,422.42,422.82,419.28,412.64,407.81,397.68,423.31,394.28,402.00,411.19,409.05,407.41,403.84,405.80,403.03,399.65,,,,,399.31,L7
2019-04-03 22:12:32+00:00,459.64,461.52,467.67,456.51,453.54,430.61,435.50,448.59,457.68,456.61,467.69,467.59,469.81,481.95,487.98,469.99,460.30,456.08,469.21,471.07,467.28,463.73,456.08,452.58,468.08,466.86,465.57,473.04,469.31,482.50,482.64,497.03,484.20,506.49,509.85,519.63,521.11,525.70,541.13,543.37,,,,581.50,,,,579.03,593.89,587.81,603.31,606.99,616.48,611.03,621.96,622.14,603.44,601.14,606.46,604.94,616.16,618.32,614.13,633.28,617.13,624.46,628.75,603.67,611.89,,619.96,,609.87,587.48,587.37,575.01,571.05,583.24,578.09,571.45,568.91,584.15,,582.07,576.39,575.68,,,,,559.27,,519.69,513.79,519.25,496.96,454.12,457.07,466.59,447.97,436.82,434.42,444.70,429.81,404.53,404.32,395.30,408.94,398.78,386.83,386.33,406.52,417.48,419.80,423.13,423.90,430.82,434.92,440.04,439.03,445.60,447.41,446.66,453.84,454.62,451.84,449.19,452.70,458.00,455.37,461.41,454.13,452.33,445.82,448.31,459.74,453.26,453.19,,,,432.55,427.35,416.63,421.36,435.38,430.31,433.14,437.03,413.55,421.33,423.57,412.98,425.36,438.83,443.18,426.99,399.02,395.18,417.73,399.34,399.03,408.48,410.16,405.54,403.47,401.28,401.91,399.95,407.00,401.97,397.50,385.60,383.20,L8
2019-04-19 22:12:26+00:00,485.23,488.16,477.98,480.85,458.96,455.44,456.95,476.19,483.25,486.56,491.89,494.65,489.15,485.42,513.46,488.91,480.86,476.55,489.49,484.22,480.46,483.75,475.50,471.03,493.21,495.14,493.30,499.71,495.96,497.22,509.70,521.74,503.86,534.00,512.85,542.82,544.64,551.46,553.07,563.38,,,,599.72,,,,,,614.59,615.22,624.13,625.04,633.72,637.83,634.16,620.94,622.30,623.61,620.11,620.49,627.36,623.80,651.86,639.49,652.19,641.01,616.95,627.21,,640.26,,642.10,,,611.23,602.63,610.68,603.24,598.70,594.03,617.57,,617.98,614.94,611.14,,,,,593.95,,547.91,541.28,530.08,524.41,475.09,473.93,486.57,464.47,457.31,449.84,461.71,453.82,427.24,418.45,417.04,435.71,425.50,413.35,419.85,423.55,438.58,448.29,445.35,449.47,456.83,463.30,466.31,467.61,470.07,477.15,477.82,479.44,481.44,482.58,481.52,485.95,484.27,469.87,480.34,476.54,484.88,472.39,472.36,475.39,472.96,474.74,,,,461.75,461.32,449.07,452.63,452.58,455.81,459.31,464.98,,,452.50,448.17,457.14,472.47,470.16,449.21,423.26,415.89,443.67,416.21,416.95,428.31,425.94,426.05,420.19,,,,,,,,,L8
2019-04-27 22:04:25+00:00,,,,,,,,,,,,,,,,,,,,483.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2019-07-24 22:13:00+00:00,,443.14,430.32,419.45,430.25,423.60,432.97,426.41,436.09,411.67,423.27,,447.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.92,579.46,560.16,575.25,572.44,568.17,550.65,549.79,,,,,,,,,,,,,,,,,,,,401.74,391.14,384.44,382.10,394.89,399.39,402.89,409.81,412.17,411.65,422.74,427.48,424.69,424.95,421.78,423.92,424.85,417.29,424.01,,,,,443.37,433.17,435.45,421.76,425.39,436.49,437.23,413.22,415.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-09-10 22:13:15+00:00,412.28,413.92,405.29,406.17,402.64,408.50,407.44,410.47,415.46,414.52,421.57,418.59,420.90,424.94,433.82,431.59,431.56,437.87,433.25,430.98,426.55,428.33,428.51,433.05,437.33,444.57,442.97,446.81,451.81,449.45,454.40,452.84,449.45,461.12,455.73,469.11,475.36,483.61,490.47,494.14,499.10,500.73,507.61,512.92,519.76,523.36,532.89,534.98,540.71,540.57,545.10,549.94,553.47,561.77,559.27,565.78,564.60,564.09,566.66,564.02,560.80,562.49,562.86,567.17,558.89,561.80,566.21,559.77,556.77,558.46,563.37,556.22,560.63,558.17,556.87,,,,,546.81,546.29,550.08,542.49,545.99,541.40,535.21,532.24,528.43,529.48,527.20,,515.38,502.93,494.76,488.12,482.26,475.15,465.19,458.36,446.42,442.73,436.23,427.85,421.56,407.19,390.15,381.70,372.72,361.80,353.35,354.06,360.98,371.14,376.28,382.80,388.18,392.44,394.95,401.75,403.17,402.05,402.85,401.11,397.36,402.05,398.49,,,,,,410.86,408.79,405.55,405.81,397.96,395.63,396.18,396.91,397.55,392.06,389.34,387.15,386.10,388.32,385.26,384.36,384.85,391.89,393.64,394.28,399.61,402.87,408.14,411.10,414.75,419.18,417.73,419.59,420.33,412.45,414.06,417.79,418.89,416.67,415.38,415.12,413.32,411.09,411.64,412.21,413.15,410.01,409.28,L8
2019-09-26 22:13:21+00:00,418.58,414.07,408.63,407.08,401.89,408.04,416.82,421.06,417.16,421.86,422.53,425.32,420.55,420.15,438.62,429.23,436.14,436.10,436.33,435.88,432.32,429.76,430.67,432.31,444.79,446.52,446.00,452.53,451.64,457.78,457.72,456.68,454.91,460.96,456.25,469.13,481.05,489.50,497.28,498.20,503.00,507.55,514.73,512.63,523.90,531.91,534.87,538.56,545.99,550.81,553.76,555.55,563.36,562.90,569.20,569.91,562.64,567.44,565.85,564.22,564.18,565.78,563.85,568.90,561.98,573.21,569.78,559.81,562.17,560.21,566.02,556.30,561.75,562.35,558.61,554.58,554.94,553.54,550.91,549.85,547.82,560.02,558.29,553.27,548.96,548.95,542.47,538.40,541.30,535.70,,528.97,510.20,505.19,497.41,491.32,483.91,471.36,461.03,443.91,438.36,431.29,435.17,423.47,400.70,391.77,378.60,373.79,368.66,353.27,356.54,363.32,367.55,379.87,386.11,392.44,397.62,400.42,405.11,410.51,412.22,412.35,405.97,405.79,404.38,407.54,411.63,,,414.33,414.30,417.63,416.91,415.60,407.89,409.37,402.50,401.06,400.05,397.47,396.80,391.79,393.09,392.93,390.43,389.81,387.31,392.54,394.40,396.58,400.32,403.35,409.78,412.05,415.58,420.21,422.39,425.46,421.09,433.82,414.73,412.97,413.85,420.23,422.80,418.36,413.70,410.19,411.99,414.70,418.77,418.48,417.24,406.18,L8
2019-10-20 21:57:22+00:00,,,,,,,,,,,,,,,,,,,,,453.64,441.72,405.90,408.17,405.47,410.09,426.13,439.71,478.27,489.69,488.15,449.16,457.10,457.13,458.71,444.24,448.70,457.00,482.03,499.82,512.25,535.45,536.52,516.11,503.31,515.86,517.43,524.89,527.86,526.95,532.45,548.90,568.32,576.73,575.74,569.12,577.27,595.36,594.17,578.22,578.23,579.74,583.65,572.84,576.79,557.93,556.64,569.54,569.25,575.16,567.20,581.39,564.40,566.35,564.66,564.97,556.38,558.70,544.93,540.89,542.33,520.95,526.40,522.74,515.96,516.53,523.15,509.60,510.72,509.88,,504.36,514.84,511.59,505.99,505.22,503.41,494.18,487.92,479.05,,477.01,462.46,452.33,,,,384.13,391.65,388.23,385.11,392.91,393.62,408.23,392.55,419.84,431.16,412.14,415.72,441.22,441.31,426.88,410.85,,,413.72,401.30,,,404.82,406.01,413.67,401.94,405.02,397.54,402.51,408.10,395.88,397.92,393.78,390.84,388.01,386.93,385.95,393.06,385.92,377.42,384.83,390.12,392.75,398.50,401.37,401.91,411.85,423.99,428.25,429.19,425.42,428.69,418.96,435.19,434.20,434.67,,,,441.13,436.63,435.47,432.28,434.15,447.68,441.00,436.58,L7
