dates,nzd0244-0000,nzd0244-0001,nzd0244-0002,nzd0244-0003,nzd0244-0004,nzd0244-0005,nzd0244-0006,nzd0244-0007,nzd0244-0008,nzd0244-0009,nzd0244-0010,nzd0244-0011,nzd0244-0012,nzd0244-0013,nzd0244-0014,nzd0244-0015,nzd0244-0016,nzd0244-0017,nzd0244-0018,nzd0244-0019,nzd0244-0020,nzd0244-0021,nzd0244-0022,nzd0244-0023,nzd0244-0024,nzd0244-0025,nzd0244-0026,nzd0244-0027,nzd0244-0028,nzd0244-0029,nzd0244-0030,nzd0244-0031,nzd0244-0032,nzd0244-0033,nzd0244-0034,nzd0244-0035,nzd0244-0036,nzd0244-0037,nzd0244-0038,nzd0244-0039,nzd0244-0040,nzd0244-0041,nzd0244-0042,nzd0244-0043,nzd0244-0044,nzd0244-0045,nzd0244-0046,nzd0244-0047,nzd0244-0048,nzd0244-0049,nzd0244-0050,nzd0244-0051,nzd0244-0052,nzd0244-0053,nzd0244-0054,nzd0244-0055,nzd0244-0056,nzd0244-0057,nzd0244-0058,nzd0244-0059,nzd0244-0060,nzd0244-0061,nzd0244-0062,nzd0244-0063,nzd0244-0064,nzd0244-0065,nzd0244-0066,nzd0244-0067,nzd0244-0068,nzd0244-0069,nzd0244-0070,nzd0244-0071,nzd0244-0072,nzd0244-0073,nzd0244-0074,nzd0244-0075,nzd0244-0076,nzd0244-0077,nzd0244-0078,nzd0244-0079,nzd0244-0080,nzd0244-0081,nzd0244-0082,nzd0244-0083,nzd0244-0084,nzd0244-0085,nzd0244-0086,nzd0244-0087,nzd0244-0088,nzd0244-0089,nzd0244-0090,nzd0244-0091,satname
2008-08-27 21:55:06+00:00,477.16,498.29,,447.99,447.33,459.22,447.64,,433.59,414.47,393.19,378.11,365.24,371.74,371.74,386.25,388.01,374.10,362.76,366.18,340.66,330.79,328.39,326.57,332.82,335.57,351.12,367.11,375.87,384.50,,361.24,403.68,377.14,382.56,377.17,377.46,378.99,375.19,377.20,370.19,366.12,354.06,,,358.34,365.32,377.28,379.87,379.57,370.50,375.73,387.04,391.75,388.86,,,389.35,386.95,384.51,394.97,401.49,399.94,392.28,384.83,381.10,386.31,395.28,,,396.32,392.11,390.35,378.76,365.81,372.26,371.38,366.99,,338.78,347.65,,,398.02,413.12,418.42,,385.95,366.39,,338.63,346.05,L7
2009-02-03 21:56:13+00:00,446.12,,,447.99,447.33,449.69,386.66,380.92,409.13,400.06,392.02,383.12,384.62,382.12,385.10,385.66,388.85,378.76,365.44,376.20,346.91,348.23,344.62,341.25,335.16,338.16,352.72,377.70,386.86,392.49,458.94,,403.68,393.58,382.56,377.17,377.46,378.99,375.19,377.20,370.19,366.12,354.06,,,358.34,365.32,377.28,379.87,379.57,370.50,375.73,387.04,391.75,388.86,,,389.35,386.95,384.51,394.97,401.49,399.94,392.28,384.83,381.10,386.31,395.28,,,396.32,392.11,390.35,378.76,365.81,372.26,371.38,366.99,,338.78,347.65,,,398.02,413.12,418.42,,385.95,366.39,,338.63,346.05,L7
2009-03-23 21:56:15+00:00,450.49,464.61,450.44,443.65,426.13,407.71,386.66,380.92,387.76,386.96,389.55,390.34,400.14,405.69,409.30,408.42,395.57,399.82,365.44,376.20,359.14,379.02,368.76,352.95,327.97,330.51,349.79,378.82,403.31,411.20,437.35,,,421.81,401.36,389.37,391.59,386.87,379.03,376.10,371.30,367.22,368.74,367.90,,,375.69,383.73,386.93,381.46,379.84,387.23,395.12,401.92,408.72,411.72,,,398.12,393.84,384.16,384.41,393.95,405.70,411.70,408.33,403.67,398.41,,,388.93,379.71,376.66,369.49,361.56,383.99,398.16,408.59,396.73,379.95,357.00,,,,387.92,393.45,,363.16,365.13,376.42,395.12,428.53,L7
2009-11-26 21:56:28+00:00,370.74,371.62,373.35,368.58,373.09,380.90,377.63,384.22,404.35,419.74,434.17,436.58,428.32,425.02,415.10,403.68,388.12,370.72,379.16,367.12,368.59,385.59,403.94,371.73,357.16,341.40,319.83,318.66,339.87,368.74,387.73,395.48,394.22,405.97,414.06,407.40,383.75,367.02,355.53,357.33,360.92,369.71,372.14,376.71,384.27,385.44,383.13,370.85,367.45,368.40,382.16,400.71,397.70,388.28,377.84,382.22,384.78,389.77,394.28,401.98,407.11,393.77,390.00,399.04,398.96,395.39,398.40,410.01,398.95,391.45,383.10,383.80,369.32,348.50,355.61,374.11,395.66,417.42,445.11,442.70,457.61,494.86,,560.26,,,421.16,384.79,364.67,366.61,383.37,417.37,L5
2010-01-05 21:57:24+00:00,375.64,377.74,383.58,368.58,373.09,381.52,380.07,386.29,401.18,421.15,430.87,427.17,419.84,419.30,414.22,406.08,388.12,370.72,378.86,374.31,372.92,383.73,398.37,384.54,363.89,334.88,321.80,326.14,339.87,368.74,386.31,393.94,401.36,415.25,410.34,403.46,390.53,372.15,364.77,367.12,369.06,369.71,372.14,376.35,386.02,386.73,381.53,370.49,368.31,369.23,381.58,398.37,404.73,388.28,377.84,382.73,385.96,389.19,387.50,395.11,408.96,404.22,399.48,402.61,402.70,404.36,398.40,405.65,394.25,392.43,385.19,381.92,371.80,356.07,363.43,384.83,403.34,424.75,445.11,448.65,457.84,482.80,480.78,545.68,,,421.16,380.52,369.73,375.53,390.31,422.38,L7
2010-01-13 21:56:49+00:00,382.75,385.37,389.21,381.97,382.33,383.30,383.19,389.43,399.40,419.02,428.29,425.73,418.74,416.46,412.95,406.98,388.94,376.02,375.76,376.40,375.69,384.18,399.52,393.10,370.38,339.72,327.59,333.30,353.41,376.00,388.33,393.84,401.12,415.41,407.73,400.12,387.79,370.85,365.11,366.87,369.82,369.32,368.00,374.43,384.15,386.29,379.82,370.49,370.92,372.72,382.47,397.33,403.40,392.74,382.28,384.33,387.64,390.61,388.12,394.48,404.42,405.81,402.15,403.57,403.82,406.41,404.94,405.06,397.00,394.50,390.48,383.62,375.34,363.45,366.97,388.95,408.73,429.84,438.00,448.28,457.91,478.39,483.05,532.82,,,416.69,381.01,371.91,377.78,391.82,423.77,L5
2010-01-29 21:56:53+00:00,392.67,395.05,395.49,391.64,389.29,387.74,387.15,392.54,400.85,418.37,427.94,421.74,416.19,416.03,409.72,404.89,390.81,377.06,377.06,377.86,377.55,383.87,398.73,391.81,376.12,343.91,333.34,339.83,360.83,380.65,390.84,394.21,400.50,414.69,406.21,398.03,385.98,371.36,365.29,365.55,369.11,369.23,370.02,373.58,383.81,386.94,380.25,372.88,374.32,375.90,383.86,397.05,401.91,393.71,386.69,387.38,388.92,392.10,390.56,396.86,403.80,406.38,405.82,405.68,404.79,407.46,407.38,403.74,396.90,392.21,392.32,383.75,376.22,366.17,365.01,388.46,407.49,429.12,431.27,440.88,450.74,470.05,475.40,520.78,444.60,423.64,407.72,378.42,374.48,381.84,395.54,422.78,L5
2010-05-13 21:58:09+00:00,388.08,391.49,392.41,390.16,387.91,387.94,388.00,392.54,400.85,416.26,425.00,419.58,413.19,410.78,402.79,397.74,384.52,374.46,375.67,380.41,377.55,383.87,405.16,396.57,380.62,352.32,339.72,344.64,362.51,378.19,388.54,391.59,400.50,414.69,402.96,394.50,381.96,370.06,365.61,366.49,370.26,370.14,369.96,371.75,380.35,386.94,380.25,374.94,376.02,376.45,383.31,394.83,399.68,393.98,388.46,388.66,389.55,392.10,390.56,396.62,401.74,403.95,404.44,404.22,403.57,407.07,406.21,403.19,396.81,392.21,392.32,385.19,380.46,370.18,366.72,387.24,410.08,430.92,431.26,439.38,447.02,460.18,475.40,520.78,444.60,445.11,418.61,389.78,383.65,389.56,404.41,429.19,L7
2010-05-29 21:58:09+00:00,387.45,392.50,393.06,397.35,392.85,391.19,394.69,401.53,399.68,415.39,422.71,413.81,409.41,407.22,399.71,396.26,383.33,375.70,374.80,383.74,380.53,383.29,405.47,402.78,386.48,363.60,353.99,361.35,380.11,386.47,389.21,392.05,408.13,417.60,400.18,391.27,381.51,370.81,368.13,368.78,372.59,370.28,369.23,370.51,379.37,387.44,379.29,375.96,378.16,380.96,385.74,393.91,400.49,401.43,398.81,395.77,395.89,398.79,389.31,395.28,402.28,409.02,408.05,405.51,404.73,409.99,408.81,401.48,396.28,392.46,395.39,385.54,383.25,375.60,369.50,390.52,413.69,434.30,426.65,438.55,444.37,451.51,475.40,507.62,444.60,445.11,417.76,391.03,388.39,395.29,409.67,432.15,L7
2010-06-30 21:58:37+00:00,387.45,392.50,393.06,397.35,392.85,391.19,392.89,401.85,406.27,418.38,421.95,413.81,409.41,407.22,399.71,396.26,383.33,375.70,374.80,383.74,380.53,383.29,405.47,402.78,386.48,363.60,353.99,361.35,380.11,382.17,387.38,393.96,408.99,414.64,399.24,391.42,381.89,370.81,368.13,368.78,372.59,370.28,369.23,370.51,379.37,387.44,379.29,375.96,378.16,380.96,385.74,393.91,400.49,401.43,398.81,395.77,395.89,398.79,389.31,395.28,402.28,409.02,408.05,405.51,404.73,409.99,408.81,401.48,396.28,392.46,395.39,385.54,383.25,375.60,369.50,390.52,413.69,434.30,426.65,438.55,444.37,451.51,475.40,507.62,444.60,445.11,417.76,391.03,388.39,395.29,409.67,432.15,L7
2010-07-16 21:58:15+00:00,370.81,378.09,380.70,388.32,389.47,395.65,396.35,408.39,415.60,418.19,419.69,409.48,404.87,402.27,387.54,383.88,380.10,372.89,375.54,386.43,383.10,382.92,413.62,392.15,386.92,385.39,381.05,382.71,381.36,380.19,388.85,398.73,411.95,409.16,396.09,390.81,381.45,371.58,371.30,373.50,373.90,373.86,375.21,375.61,374.64,388.87,381.54,378.77,381.06,386.08,391.22,397.33,398.55,403.48,402.72,399.65,400.43,406.56,397.86,403.52,402.71,405.87,405.60,402.90,400.57,407.40,406.65,409.31,402.23,385.32,397.82,384.27,384.33,382.68,377.35,399.83,421.93,437.26,443.75,426.03,451.85,432.87,460.08,484.64,444.60,445.27,427.90,402.95,401.25,407.22,432.59,449.61,L7
2010-08-01 21:58:15+00:00,353.61,362.77,369.50,376.98,382.60,392.95,395.45,402.19,422.34,423.59,416.09,405.86,401.21,389.76,375.06,369.15,365.66,366.65,401.01,420.51,453.54,417.09,430.89,398.21,383.71,395.03,397.74,388.23,379.17,380.57,392.19,402.57,413.72,406.04,399.14,395.68,381.75,370.93,375.22,380.54,380.65,382.90,377.06,375.86,377.61,384.22,384.26,376.12,378.67,386.30,392.28,402.03,402.30,406.62,402.29,400.73,403.82,416.02,421.28,409.51,407.76,410.24,399.98,397.07,394.99,404.68,407.48,419.26,413.03,410.73,408.62,387.29,390.73,393.86,386.46,411.05,430.77,442.41,456.72,433.38,463.15,420.74,,,,456.09,446.56,445.07,420.32,420.40,446.75,468.26,L7
2010-10-04 21:58:17+00:00,333.98,346.07,358.07,366.00,382.60,392.95,395.45,402.19,422.34,423.59,416.09,406.16,395.49,380.22,373.79,374.12,372.74,366.65,401.01,424.59,452.56,437.84,439.20,403.40,386.79,394.72,398.37,393.04,386.24,380.57,392.19,403.52,414.38,408.44,398.54,395.66,384.56,374.88,373.59,376.27,377.29,381.31,377.06,375.86,378.74,376.27,376.06,374.14,381.26,389.46,393.12,401.48,401.75,404.52,402.29,400.73,400.36,406.83,405.25,405.92,406.40,410.54,403.62,399.39,396.96,404.13,407.48,419.26,413.03,402.81,399.60,389.65,389.69,390.97,388.89,413.72,433.98,446.40,457.45,433.38,462.91,453.05,487.14,505.00,507.84,464.89,449.19,437.47,423.85,427.41,444.85,463.48,L7
2010-11-05 21:58:37+00:00,333.98,346.07,352.33,362.15,374.86,384.54,393.28,402.30,420.69,423.31,418.91,405.82,391.16,380.22,373.79,374.12,374.09,379.38,400.45,423.43,446.19,444.16,442.90,409.37,391.36,396.51,398.37,393.04,389.75,383.53,394.05,404.23,413.38,408.57,397.53,394.29,384.09,373.88,371.45,376.27,377.29,379.02,376.83,374.79,377.53,375.91,376.94,376.41,384.09,389.19,392.41,401.48,401.75,402.35,399.96,398.72,398.20,404.36,403.54,405.32,404.20,408.51,404.15,399.39,396.96,404.13,408.12,412.60,407.46,397.65,398.40,390.08,391.12,389.95,387.87,413.16,433.98,446.40,449.98,438.50,461.81,456.03,478.88,495.41,493.76,465.42,449.68,437.12,425.20,427.95,443.99,463.48,L7
2010-11-21 21:58:50+00:00,310.46,329.23,340.99,351.51,364.53,375.37,390.61,402.30,420.69,426.39,419.29,403.06,383.57,364.86,373.51,374.45,380.05,391.38,408.91,430.13,446.19,444.16,445.99,409.79,391.82,398.38,404.75,399.66,394.38,387.02,396.50,407.22,413.38,408.57,397.14,395.01,386.77,374.83,370.37,370.53,370.68,376.07,376.87,375.00,381.20,375.91,375.56,375.28,382.94,389.56,392.42,401.11,400.87,401.97,399.13,399.17,399.73,404.36,403.54,404.77,403.27,408.18,404.02,400.59,397.21,402.62,407.21,410.42,404.57,397.65,398.40,389.62,390.13,388.11,386.93,417.79,435.71,450.28,452.14,442.87,466.40,476.42,478.88,495.41,495.29,468.78,451.54,437.71,427.11,429.64,443.00,458.33,L7
2010-12-31 21:56:20+00:00,291.42,313.41,332.09,351.51,358.80,360.89,380.15,397.98,426.76,430.61,420.69,400.17,380.11,361.91,373.51,374.45,380.05,391.38,408.91,430.13,446.19,444.16,445.99,409.79,391.82,398.52,408.14,399.01,391.21,388.82,402.42,409.85,409.91,409.51,397.47,395.61,387.61,374.83,370.37,370.53,370.68,376.07,376.87,375.00,381.20,375.91,375.56,375.28,382.94,389.22,391.94,402.36,400.65,398.75,394.10,394.52,394.15,400.29,403.54,404.77,401.96,405.99,404.02,400.59,397.21,402.62,407.21,410.42,404.57,397.65,398.40,389.62,390.13,388.11,386.93,417.79,435.71,450.28,452.14,442.87,466.40,476.42,478.88,495.41,495.29,468.78,451.54,437.71,427.11,429.64,443.00,458.33,L5
2011-01-16 21:55:58+00:00,268.35,297.65,321.42,342.47,350.94,361.82,381.86,400.83,431.73,435.42,423.24,401.20,380.36,365.06,375.18,376.21,382.64,396.54,408.91,438.70,450.69,443.15,441.80,419.94,407.31,404.78,410.72,405.35,401.47,397.74,405.24,411.81,414.74,410.36,397.77,393.88,386.01,376.80,369.63,367.27,367.37,373.79,375.65,372.47,382.48,377.17,376.52,378.31,384.67,387.44,387.64,398.38,401.90,400.59,394.58,395.54,393.75,399.98,403.07,403.24,399.89,404.49,404.11,402.13,400.78,404.48,411.49,407.63,406.00,401.28,399.52,392.79,392.11,386.63,389.14,418.39,437.32,451.22,443.32,446.20,457.66,475.68,479.48,491.58,495.10,483.64,464.19,448.24,438.64,439.95,446.49,453.92,L5
2011-02-09 21:59:27+00:00,260.15,289.85,316.14,337.91,348.92,361.94,383.41,408.87,435.70,436.12,425.02,401.34,379.55,363.22,370.69,373.26,381.05,403.84,423.05,443.42,447.85,451.84,441.80,425.68,410.59,408.13,411.67,414.21,409.34,401.08,401.82,410.93,418.62,411.71,393.76,389.54,384.79,377.23,367.15,363.57,362.93,368.65,375.31,373.24,380.21,375.73,374.59,379.86,383.44,383.91,385.04,391.92,398.00,398.49,394.63,393.50,389.93,393.43,397.00,398.55,394.33,396.08,400.19,400.51,402.57,404.63,410.88,401.86,397.69,394.18,392.50,392.69,390.62,380.64,390.15,419.10,439.40,448.11,441.03,440.06,458.87,478.70,476.30,491.58,495.10,483.64,468.80,455.57,448.09,445.98,448.10,446.36,L7
2011-02-17 21:56:00+00:00,260.15,289.85,318.88,340.71,351.72,363.74,386.94,410.20,436.56,440.41,428.00,402.56,381.54,365.77,371.55,375.33,383.33,407.45,428.20,446.51,448.83,448.30,441.57,430.11,414.33,411.27,413.58,415.82,411.44,403.18,404.27,412.83,419.65,413.50,396.19,391.20,386.49,378.59,369.67,365.85,364.56,369.83,377.41,374.14,381.61,377.05,377.65,381.94,385.68,385.84,386.19,392.04,398.23,398.71,395.08,394.68,391.21,395.31,397.86,400.10,395.96,397.21,401.12,402.76,403.85,405.75,410.53,401.92,398.73,396.81,397.29,395.73,394.58,383.74,391.25,421.70,441.59,451.05,441.78,441.85,460.46,478.94,476.55,488.46,490.68,484.20,472.11,459.17,452.82,452.46,452.89,449.49,L5
2011-02-25 21:59:32+00:00,253.99,281.94,313.45,335.51,348.74,362.35,386.94,410.20,436.19,439.08,424.94,400.92,379.31,363.02,368.67,370.89,383.33,416.78,439.02,446.51,448.83,440.57,435.61,428.67,419.48,416.85,419.64,415.92,411.04,403.60,407.24,412.83,419.65,413.50,395.82,391.23,387.77,378.43,370.20,367.02,366.17,370.01,376.07,373.93,381.61,377.05,379.80,382.81,384.62,384.70,385.66,392.86,400.33,399.16,394.61,393.11,391.21,395.31,397.13,398.10,394.27,396.60,400.46,402.81,406.09,411.05,415.72,408.10,398.73,396.81,398.16,396.55,393.24,383.74,389.34,421.78,441.41,450.07,442.37,437.95,460.46,478.94,476.55,483.59,488.02,485.38,475.53,463.32,458.57,456.68,453.74,449.69,L7
2011-03-21 21:55:52+00:00,253.99,281.94,312.88,335.01,349.51,363.05,388.21,411.94,435.71,439.09,424.33,401.07,380.23,363.48,368.13,371.57,386.29,420.80,440.93,447.83,447.59,439.42,436.70,431.12,421.91,418.63,420.93,416.69,411.31,404.95,408.64,413.01,418.57,413.73,396.32,391.64,388.65,378.36,370.08,367.36,366.85,370.05,375.60,373.75,382.07,377.66,380.11,382.50,385.14,385.57,385.87,392.25,400.24,398.63,393.93,393.43,391.40,395.81,396.98,398.53,394.60,397.44,400.69,402.38,406.14,411.66,416.27,407.95,399.94,396.13,397.21,394.69,393.46,385.52,390.19,421.21,441.68,452.54,444.47,439.78,461.42,478.85,480.88,487.39,487.07,485.37,476.77,465.20,462.26,460.97,458.11,453.20,L5
2011-03-29 21:59:38+00:00,253.99,281.94,312.88,335.01,349.51,363.05,388.21,411.94,435.71,437.36,422.31,399.95,379.90,363.08,367.00,371.54,389.28,425.96,445.36,447.83,447.59,435.49,434.20,430.51,423.92,421.28,423.06,418.26,412.31,406.97,410.85,415.18,418.57,413.73,396.41,391.52,388.54,377.72,370.66,368.78,368.02,370.84,375.76,374.91,382.07,377.66,380.89,383.26,385.05,385.65,386.34,393.37,400.81,399.62,394.50,393.41,391.40,395.81,396.98,398.88,395.53,397.37,399.79,402.98,406.77,412.73,417.15,409.13,402.61,396.13,397.21,393.64,392.08,386.32,391.10,421.33,442.20,454.53,447.40,441.89,461.42,478.85,480.88,491.76,485.79,484.92,477.86,466.72,464.53,462.79,459.73,453.95,L7
2011-08-20 21:59:26+00:00,229.36,250.28,294.86,317.88,342.86,360.98,395.82,420.67,433.59,432.28,411.62,390.00,372.82,359.73,362.84,374.58,422.28,459.48,467.22,455.77,441.38,432.87,434.49,431.33,443.10,441.32,438.85,435.06,414.04,427.00,426.08,422.26,413.15,414.66,404.96,392.26,390.73,374.12,375.12,375.94,374.15,372.86,373.00,376.19,384.34,380.71,386.29,385.45,383.80,385.26,386.64,395.60,405.11,401.42,393.54,391.28,392.40,398.28,395.23,396.84,394.81,397.67,397.13,403.36,411.64,424.35,428.18,421.14,412.30,392.75,396.98,390.16,387.93,391.50,390.79,420.59,443.23,460.33,458.63,441.97,467.17,478.31,502.51,496.15,477.64,486.12,487.43,481.82,487.96,483.47,473.40,461.38,L7
2012-01-27 22:00:26+00:00,,,,,371.70,419.48,449.16,460.58,428.21,401.57,388.39,363.28,357.43,365.80,373.11,411.92,440.00,459.81,469.31,492.04,,482.25,475.84,466.37,452.49,448.30,,473.22,432.78,448.79,433.00,416.81,430.69,,429.51,392.89,385.05,368.57,382.59,382.73,375.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2012-02-12 22:00:09+00:00,160.71,,305.39,354.26,382.57,423.40,454.96,460.15,431.40,405.16,385.21,359.42,357.43,365.80,373.11,411.92,440.00,459.81,469.31,551.41,,482.25,475.84,504.52,482.94,448.30,,473.26,441.84,447.22,432.25,420.79,426.37,416.65,420.12,396.64,389.22,368.57,382.59,379.71,374.14,367.09,375.29,376.06,382.52,388.17,377.64,385.91,385.27,393.38,,,412.63,445.51,431.34,404.36,398.25,392.10,389.64,389.86,392.09,395.00,,,396.28,405.31,402.90,399.90,421.07,408.94,404.85,406.05,402.43,378.28,,,436.34,441.83,453.64,455.41,515.44,575.27,,,,,,,,,,437.90,L7
2012-03-15 22:00:09+00:00,160.71,248.96,295.99,341.87,381.06,418.78,450.01,457.83,431.40,405.16,366.11,349.94,351.75,,,421.20,427.46,452.14,474.47,563.39,,488.30,479.43,516.47,484.78,448.60,440.73,473.30,441.84,435.74,426.96,419.41,423.10,416.65,410.74,400.21,386.91,386.36,383.14,372.27,366.04,365.00,370.58,372.60,381.73,388.17,377.64,385.91,381.89,394.26,402.53,394.78,405.96,420.22,414.23,397.23,393.87,384.23,389.64,389.86,389.12,399.04,398.70,393.60,394.31,397.11,398.76,397.38,409.38,400.94,404.85,406.05,411.10,378.28,392.17,419.04,427.93,441.83,453.64,455.41,515.44,560.81,,,,,,,516.94,480.22,452.80,437.85,L7
2012-04-16 22:00:05+00:00,179.87,244.73,290.77,341.87,376.95,415.76,446.53,453.87,434.84,402.87,366.11,349.94,356.34,381.58,395.24,410.78,427.46,452.14,503.78,560.17,,488.30,479.43,516.47,484.78,450.97,441.41,453.78,436.23,433.75,427.80,419.00,419.65,406.92,402.19,400.21,386.91,380.42,378.01,369.51,363.99,364.13,369.60,374.11,381.49,386.27,380.96,383.57,381.89,394.26,402.29,396.45,402.22,410.16,406.89,394.20,392.96,384.33,387.34,384.78,389.12,399.04,393.59,389.74,391.91,395.53,398.21,397.34,404.92,399.24,400.38,397.60,403.63,378.28,392.17,420.56,432.30,444.03,445.78,447.93,502.01,549.05,,,,,,,516.94,484.90,459.71,440.21,L7
2012-05-02 22:00:31+00:00,190.91,244.73,290.77,337.42,374.08,412.18,442.55,450.51,434.84,402.87,366.11,349.94,356.34,381.58,395.24,410.78,427.46,452.14,503.78,560.17,,488.30,479.43,516.47,484.78,450.97,441.41,453.78,436.23,433.75,427.80,419.19,417.87,406.50,399.84,398.70,387.26,381.40,378.53,369.51,363.99,364.99,371.74,374.94,381.76,385.84,383.04,386.61,386.01,398.25,404.23,398.28,402.22,404.22,401.56,393.62,392.58,385.47,386.29,385.60,388.93,396.33,395.42,389.74,391.91,395.53,398.21,397.34,404.92,399.24,400.38,397.60,403.63,378.28,392.17,420.56,432.30,444.03,445.78,447.93,502.01,549.05,,,,,,,516.94,484.90,459.71,440.21,L7
2012-06-03 22:00:23+00:00,203.79,244.73,294.80,337.42,374.08,412.18,442.55,450.51,434.84,402.87,373.50,363.40,366.76,390.86,400.91,418.53,442.15,473.73,508.34,560.17,476.56,488.30,479.43,517.11,485.54,454.79,444.17,450.82,436.84,433.56,428.04,420.26,416.33,406.50,399.84,399.24,389.29,380.07,377.69,368.60,363.64,367.05,372.19,374.91,382.66,386.93,383.04,386.61,389.44,398.71,402.44,397.24,399.07,401.53,400.02,393.66,392.54,386.70,386.29,385.60,390.32,394.89,396.10,389.57,392.82,397.40,400.31,399.38,404.46,398.98,400.38,397.60,403.63,385.74,388.36,417.06,434.86,450.47,445.78,447.93,502.01,549.05,,,,,,,516.94,487.24,464.73,444.25,L7
2012-07-05 22:00:41+00:00,203.79,244.73,294.80,337.42,374.08,406.99,438.69,447.69,435.77,407.69,373.50,363.40,372.73,393.42,405.61,424.19,450.32,483.59,505.43,551.32,497.59,488.30,479.43,517.11,482.66,450.40,438.17,444.48,432.30,431.24,427.31,417.81,413.37,405.84,396.92,399.24,389.29,377.15,375.34,367.60,364.49,368.24,373.68,375.56,382.37,387.25,382.72,386.61,389.44,398.52,402.10,396.67,394.32,397.02,396.62,391.63,389.94,386.54,386.94,385.60,390.32,392.58,392.67,389.57,392.82,397.40,400.31,399.38,404.46,398.98,400.38,397.60,403.63,385.74,388.36,417.06,434.86,450.47,445.78,447.93,502.01,549.05,,,,,,,516.94,487.24,464.73,444.25,L7
2012-08-22 22:01:14+00:00,214.22,239.73,291.27,329.00,368.41,398.78,430.55,441.45,440.14,410.22,400.08,410.10,392.09,404.74,417.96,436.44,468.73,499.31,515.75,537.26,503.92,,,516.03,472.72,444.71,434.14,432.75,422.40,428.50,426.48,418.58,408.75,397.87,388.60,394.83,381.08,373.23,376.02,368.63,366.92,368.84,373.36,375.47,382.14,384.81,385.52,393.38,394.92,402.44,403.44,395.73,388.60,388.19,389.67,389.08,387.01,384.14,385.98,385.59,390.25,390.94,393.05,389.97,389.73,392.90,399.45,399.21,398.92,391.53,391.54,393.10,400.45,396.73,391.89,416.04,434.17,450.58,445.12,440.44,512.12,543.96,,,,,,,503.25,482.27,461.13,444.89,L7
2012-10-09 22:01:40+00:00,214.22,235.11,293.61,328.54,363.60,395.20,427.36,425.18,440.14,410.22,435.39,425.72,402.89,412.87,426.84,443.00,473.66,502.30,518.55,520.74,503.92,,,503.86,455.78,436.79,429.62,430.00,420.58,423.70,423.95,417.75,406.91,397.87,388.60,385.45,375.46,367.51,370.54,366.25,366.33,368.35,373.33,375.87,378.34,384.81,385.52,389.32,394.71,400.38,400.79,393.92,383.94,382.00,382.08,383.01,384.05,385.69,385.98,382.07,386.52,384.44,387.74,384.60,384.80,388.37,389.93,389.89,387.07,380.70,391.54,393.10,379.57,382.56,379.21,408.14,429.81,444.96,444.70,453.12,509.92,542.77,,,526.39,528.17,506.83,479.52,474.50,472.90,451.65,436.00,L7
2012-10-25 22:01:51+00:00,221.89,246.84,298.03,320.48,343.12,389.45,423.00,410.00,426.27,426.02,433.58,423.58,414.44,421.13,433.95,451.22,471.74,496.90,513.71,510.81,498.95,475.24,446.11,503.86,447.54,429.06,423.77,425.73,417.42,419.15,421.83,417.74,404.23,395.18,383.95,379.86,369.61,362.84,365.18,361.87,363.97,368.99,374.75,375.56,374.83,380.14,382.69,389.85,392.68,398.87,398.15,390.91,380.19,378.82,377.34,381.72,382.63,383.44,383.09,379.50,383.52,381.83,384.26,380.62,380.79,384.44,382.02,386.19,382.61,370.73,372.45,379.75,373.64,375.04,374.14,398.43,420.15,437.09,442.13,465.80,520.59,538.49,514.76,516.03,521.06,520.56,502.86,477.50,466.20,457.93,438.47,425.54,L7
2012-12-12 22:02:29+00:00,221.62,258.57,297.73,317.97,327.75,381.05,419.37,399.23,421.29,428.19,443.00,435.28,419.59,426.52,440.00,456.16,474.79,496.93,511.82,510.81,503.33,481.86,464.90,479.13,438.30,422.54,418.73,422.35,415.65,416.08,418.25,414.38,402.22,395.16,383.00,370.28,356.63,354.41,359.09,360.87,364.32,367.77,373.40,375.00,370.04,375.17,381.19,388.90,389.81,396.72,395.94,387.36,377.83,373.95,369.08,370.58,376.44,378.90,382.72,376.92,378.18,377.37,377.09,377.76,375.87,378.24,369.72,366.87,362.13,361.57,372.45,379.75,373.64,368.99,370.67,394.55,412.69,428.34,442.13,465.80,520.59,538.49,514.76,516.03,521.06,520.56,502.86,477.50,466.20,446.60,426.36,415.26,L7
2012-12-28 22:02:35+00:00,232.97,268.76,297.73,317.97,333.45,373.62,406.94,401.84,421.34,432.06,447.51,441.22,425.19,430.98,444.29,460.59,474.79,502.18,510.95,514.55,506.64,492.10,481.82,490.10,438.30,422.54,418.73,422.35,415.65,416.08,418.25,414.38,402.22,395.16,383.00,370.28,356.63,354.41,359.09,360.87,364.32,367.77,373.40,375.00,370.04,375.17,381.19,388.90,389.81,396.72,395.94,387.36,377.83,373.95,369.08,370.58,376.44,378.90,382.72,376.92,378.18,377.37,377.09,377.76,375.87,378.24,369.72,366.87,362.13,361.57,372.45,379.75,373.64,368.99,370.67,394.55,412.69,428.34,442.13,465.80,520.59,538.49,514.76,516.03,521.06,520.56,502.86,477.50,466.20,446.60,426.36,415.26,L7
