dates,nzd0387-0000,nzd0387-0001,nzd0387-0002,nzd0387-0003,nzd0387-0004,nzd0387-0005,nzd0387-0006,nzd0387-0007,nzd0387-0008,nzd0387-0009,nzd0387-0010,nzd0387-0011,nzd0387-0012,nzd0387-0013,nzd0387-0014,nzd0387-0015,nzd0387-0016,nzd0387-0017,nzd0387-0018,nzd0387-0019,nzd0387-0020,nzd0387-0021,nzd0387-0022,nzd0387-0023,nzd0387-0024,nzd0387-0025,nzd0387-0026,nzd0387-0027,nzd0387-0028,nzd0387-0029,nzd0387-0030,nzd0387-0031,nzd0387-0032,nzd0387-0033,nzd0387-0034,nzd0387-0035,nzd0387-0036,nzd0387-0037,nzd0387-0038,nzd0387-0039,nzd0387-0040,nzd0387-0041,nzd0387-0042,nzd0387-0043,nzd0387-0044,nzd0387-0045,nzd0387-0046,nzd0387-0047,nzd0387-0048,nzd0387-0049,satname
2005-03-12 21:56:56+00:00,338.50,324.08,321.19,320.61,327.60,325.28,321.36,322.52,323.65,321.57,322.20,329.72,329.62,335.58,347.75,340.81,334.15,335.07,332.05,329.19,325.40,326.84,328.27,329.69,329.43,330.26,328.92,329.64,331.73,336.46,335.52,332.00,331.33,327.91,323.59,320.12,322.63,329.55,334.54,337.75,342.83,338.82,335.70,343.63,342.36,352.69,355.29,365.88,367.04,365.92,L7
2005-04-05 21:54:19+00:00,325.61,320.75,316.89,332.85,329.23,334.33,331.35,326.98,325.71,327.83,337.73,336.75,331.84,341.29,354.63,337.60,338.28,341.68,339.43,337.87,338.46,336.23,333.30,333.31,330.81,330.04,332.08,333.51,333.62,338.32,338.16,338.97,338.45,336.88,330.87,325.85,322.34,323.78,327.63,335.88,339.89,338.93,343.04,355.44,356.32,360.19,360.40,364.46,366.12,369.85,L5
2005-04-13 21:56:48+00:00,155.38,320.00,311.18,320.32,327.42,331.21,332.68,326.92,325.48,325.67,332.16,329.32,332.34,334.85,349.71,338.23,328.98,334.30,332.31,329.54,326.09,330.89,331.95,333.21,329.87,330.62,328.61,326.48,335.12,336.03,337.71,336.23,330.52,326.92,319.60,321.25,323.58,331.92,336.16,341.08,336.33,336.45,332.69,344.05,344.14,354.65,356.98,364.58,366.78,369.10,L7
2005-04-21 21:54:22+00:00,138.16,328.46,325.86,328.39,324.69,325.64,332.92,330.55,332.90,339.65,337.19,335.92,335.18,345.43,343.89,331.97,331.74,333.55,334.12,329.87,328.30,326.89,331.07,332.75,339.36,336.36,332.49,331.24,333.31,330.53,334.80,335.28,335.45,334.14,325.68,324.75,329.53,336.41,346.93,346.71,344.64,344.50,344.88,346.02,348.18,354.07,357.54,362.49,366.17,365.22,L5
2005-05-31 21:56:47+00:00,114.86,,,313.86,325.33,330.27,327.55,326.95,321.11,326.37,330.12,331.29,330.07,342.94,351.39,331.40,327.86,331.72,334.06,325.85,331.80,323.81,325.01,326.72,326.46,323.93,327.97,331.10,333.76,339.36,339.72,341.07,335.07,334.16,326.27,330.24,329.64,333.93,335.91,343.12,346.00,343.76,339.67,351.35,358.16,360.78,368.55,371.45,376.35,381.17,L7
2005-06-08 21:54:44+00:00,112.10,,,318.70,324.55,325.61,325.78,323.38,322.80,324.17,330.32,325.06,324.70,337.17,345.22,329.61,333.34,337.40,331.68,331.53,324.51,324.17,326.93,324.44,327.21,324.89,327.49,327.88,333.43,335.02,336.73,341.14,336.45,328.20,322.81,322.56,324.40,329.40,331.69,340.05,344.85,340.82,339.52,343.20,348.56,360.12,367.17,372.49,374.41,374.77,L5
2005-08-03 21:56:37+00:00,117.45,,337.75,343.90,336.26,340.64,340.65,333.99,330.39,330.12,339.22,342.58,343.32,356.93,361.98,339.90,342.44,347.55,345.87,346.45,339.35,338.70,342.16,342.87,341.45,339.19,343.33,340.23,340.01,346.81,344.31,342.22,337.51,334.67,338.35,331.11,331.21,333.61,339.63,345.28,343.30,340.86,347.13,356.02,363.06,366.99,371.88,377.09,380.30,379.76,L7
2005-08-27 21:55:20+00:00,152.85,306.04,311.24,321.97,329.22,330.54,328.25,318.99,321.98,318.72,322.27,332.71,335.33,340.36,353.84,336.85,328.84,331.44,332.59,328.12,324.92,321.80,320.92,328.08,330.02,327.81,331.00,331.83,339.37,340.22,337.06,340.07,334.89,332.79,322.65,318.53,314.54,323.43,333.60,339.64,332.96,338.00,342.22,352.40,355.49,363.30,361.16,363.01,363.49,367.77,L5
2005-09-20 21:56:18+00:00,313.78,303.45,299.04,307.74,319.33,320.54,321.11,318.35,312.74,319.35,321.30,321.01,320.09,331.60,333.85,325.35,315.96,325.18,323.15,317.78,317.54,314.69,319.99,320.57,322.00,320.57,316.57,320.05,321.11,325.38,324.15,321.28,320.80,319.92,315.33,303.16,311.27,317.99,327.20,327.26,323.37,320.59,320.32,324.28,334.03,343.49,343.61,355.05,358.12,361.24,L7
2005-09-28 21:55:20+00:00,327.91,320.09,315.27,319.04,321.30,327.90,323.56,322.59,318.43,323.54,327.74,329.50,326.92,333.84,350.80,336.33,328.01,330.91,330.80,331.50,332.90,326.47,325.73,324.15,329.55,327.84,328.55,330.05,335.53,339.80,339.31,334.84,333.21,331.10,327.20,324.91,324.05,325.90,337.64,340.89,335.20,332.69,333.54,348.06,346.33,354.68,357.31,365.47,368.51,370.71,L5
2005-10-22 21:56:27+00:00,318.11,310.10,310.03,310.10,319.58,325.94,323.87,317.86,316.49,315.19,318.88,314.17,315.09,322.96,338.56,332.01,320.05,322.76,322.73,319.87,317.95,320.07,318.19,320.70,316.10,314.63,321.25,324.80,327.40,334.27,331.99,335.31,326.69,323.38,322.07,316.73,314.81,318.83,329.87,327.43,327.01,326.32,333.74,339.13,342.47,351.15,353.02,362.45,363.64,366.91,L7
2005-10-30 21:55:15+00:00,335.74,322.84,326.45,332.52,,,,,,,,,,,,,317.02,316.29,322.86,327.10,336.27,341.76,341.76,344.71,348.26,348.65,,348.32,328.65,332.41,331.65,330.07,344.14,344.76,322.79,336.95,337.54,340.80,346.43,357.21,351.35,341.55,323.70,340.95,348.35,352.19,358.88,366.41,366.00,367.40,L5
2005-11-07 21:56:39+00:00,,,,,336.73,338.44,337.95,334.04,333.56,332.12,328.06,324.86,320.69,330.64,352.07,343.88,335.77,338.52,335.15,331.99,333.53,339.17,335.36,336.25,325.97,325.07,329.93,329.63,332.12,330.39,334.68,332.99,330.41,328.21,331.26,327.86,329.03,331.76,344.30,341.73,342.02,335.26,335.21,344.99,349.71,355.87,362.11,368.48,371.81,371.85,L7
2005-12-25 21:56:55+00:00,335.00,328.85,329.43,326.29,328.05,332.14,326.72,330.04,329.25,329.86,331.96,327.26,326.52,332.52,347.58,338.10,334.93,341.91,342.10,338.00,334.54,335.05,333.97,334.19,337.18,335.82,340.46,338.33,337.85,342.10,341.41,339.12,333.85,331.22,329.70,326.03,327.11,329.88,337.25,340.99,337.17,339.51,336.69,348.05,351.87,363.97,369.01,371.63,376.13,378.21,L7
2006-01-10 21:57:04+00:00,342.64,329.18,324.12,320.73,320.34,320.10,317.49,318.73,312.07,316.69,320.04,319.51,316.78,332.03,345.59,336.04,336.84,338.26,334.59,333.18,328.64,325.80,329.78,330.93,324.28,324.28,323.69,324.76,324.37,330.93,333.09,327.95,326.10,321.57,321.90,317.89,320.53,328.43,334.87,335.75,334.81,333.66,335.92,343.23,351.23,363.07,362.50,365.89,371.21,370.17,L7
2006-01-26 21:57:12+00:00,332.27,327.72,321.61,328.25,325.20,328.28,327.81,321.92,320.58,323.88,322.94,326.36,326.55,334.76,346.26,332.05,328.95,334.01,334.40,330.82,325.64,323.95,323.73,326.00,332.08,328.21,328.16,326.70,329.66,333.42,336.91,326.49,324.59,326.84,324.52,321.30,323.27,329.69,336.84,341.35,340.25,342.27,343.07,346.41,351.62,361.04,357.45,363.24,366.76,366.82,L7
2006-02-11 21:57:16+00:00,330.44,316.82,319.34,325.80,325.02,326.12,320.72,317.30,316.81,320.07,323.00,329.71,323.36,335.73,342.73,325.97,322.47,323.37,322.34,322.23,323.94,318.80,320.73,324.17,324.49,321.60,323.98,320.15,323.30,325.46,329.26,325.05,325.82,325.14,324.56,325.23,327.41,327.24,335.85,344.31,341.99,337.43,335.37,347.51,353.66,352.27,358.22,359.64,360.03,365.00,L7
2006-02-19 21:57:51+00:00,308.66,307.96,315.00,320.27,329.23,334.59,325.89,316.58,308.65,316.98,319.06,316.05,320.02,329.98,344.68,334.73,329.06,333.32,330.86,333.62,334.88,332.24,321.58,323.83,326.35,323.48,316.94,319.59,319.67,329.15,331.23,334.65,331.57,327.03,323.52,321.71,314.28,318.56,332.26,334.94,333.10,333.77,331.13,347.69,356.26,357.24,359.32,361.85,367.29,367.45,L5
2006-03-15 21:57:19+00:00,340.69,326.56,320.94,321.73,329.22,328.62,328.40,325.82,327.42,327.98,332.92,331.90,331.28,338.40,351.55,345.09,337.77,339.15,336.00,334.82,332.40,331.23,328.88,331.35,328.66,334.28,336.54,332.49,333.04,342.93,341.01,336.58,334.03,325.83,326.74,323.44,324.98,328.41,339.26,345.86,344.84,343.48,343.67,344.94,345.82,354.14,358.12,360.63,366.55,371.56,L7
2006-03-31 21:57:18+00:00,334.30,330.12,328.00,325.83,327.63,333.31,334.58,331.96,331.65,329.88,331.55,331.82,335.05,343.94,349.41,343.36,338.71,338.57,339.41,333.07,331.45,332.37,331.71,331.71,332.40,334.64,334.85,337.28,339.77,344.05,344.60,337.38,336.14,332.00,324.89,322.46,324.01,330.19,342.49,343.97,345.90,341.86,338.90,345.04,344.80,352.27,355.34,363.02,368.23,369.56,L7
2006-06-19 21:57:12+00:00,,,,314.13,328.37,332.34,327.35,327.68,328.67,333.78,337.70,334.12,337.96,342.64,356.86,336.74,338.68,340.46,330.34,331.27,335.45,330.15,331.90,332.51,336.77,335.88,341.67,343.17,350.37,348.05,346.81,347.75,345.95,334.25,336.10,334.13,335.33,333.80,340.72,349.85,357.05,355.33,357.12,359.35,359.65,368.98,372.29,379.79,389.64,387.40,L7
2006-06-27 22:00:00+00:00,,,,313.75,321.54,324.09,320.57,317.69,312.97,315.90,318.04,316.75,317.45,330.45,340.61,326.38,324.21,331.77,329.66,327.85,324.54,322.45,,330.73,322.57,329.86,323.31,334.90,334.19,340.97,348.30,334.19,331.51,327.19,328.66,326.68,324.26,333.28,335.96,341.68,336.78,343.32,342.07,344.98,350.68,355.96,363.18,366.98,371.13,372.20,L5
2006-07-21 21:56:57+00:00,,,,318.79,319.65,321.90,313.33,310.34,310.96,311.29,320.87,318.07,319.66,329.51,338.10,323.87,319.31,321.82,323.63,321.99,320.59,321.20,314.97,313.84,316.36,323.64,321.80,327.88,327.86,335.85,337.93,334.77,336.28,330.01,327.33,322.84,320.64,325.96,332.77,342.52,343.46,342.58,341.16,348.04,346.83,356.32,360.44,365.50,371.59,374.05,L7
2006-10-09 21:56:36+00:00,324.86,320.99,326.66,325.25,333.00,332.35,329.64,326.86,322.24,327.12,331.00,330.87,325.06,334.04,345.37,337.98,333.90,340.24,336.76,331.88,334.16,332.67,330.94,331.48,332.85,331.86,331.09,332.43,336.27,339.52,339.90,338.12,333.04,327.26,328.91,322.43,328.78,330.83,341.45,345.51,343.47,338.88,333.30,343.58,343.56,354.51,358.81,364.56,368.42,371.31,L7
2006-10-25 21:56:53+00:00,350.83,345.62,334.72,332.81,333.41,341.29,334.88,332.83,329.06,325.88,336.67,326.19,327.36,332.08,354.37,345.34,342.18,338.51,341.55,339.90,336.65,334.20,331.91,332.43,330.70,332.56,326.39,335.14,336.29,337.88,334.40,330.62,331.17,332.11,328.20,324.35,329.14,334.29,337.92,342.19,340.07,338.76,335.34,342.75,343.07,354.46,361.53,364.23,369.02,375.01,L7
2006-11-02 22:01:32+00:00,343.33,331.59,328.55,331.35,335.28,339.14,339.47,336.70,334.48,332.77,337.22,334.02,318.30,329.19,353.80,347.13,340.12,342.79,344.78,344.13,339.07,338.43,335.42,342.22,340.24,338.90,334.75,328.29,332.68,333.25,335.50,332.03,332.29,329.73,334.24,329.59,329.18,333.93,340.98,346.98,339.22,331.28,327.26,339.57,337.23,352.14,360.13,364.32,369.14,368.80,L5
2006-11-10 21:57:06+00:00,340.33,332.08,328.36,323.91,334.99,338.86,334.96,331.36,327.62,331.94,331.23,326.52,314.14,324.60,346.46,343.27,339.42,344.12,339.70,334.87,331.40,332.18,331.47,330.97,333.46,331.71,331.53,331.90,336.75,336.88,338.67,336.25,330.93,327.29,327.75,324.87,325.52,328.08,336.42,337.14,338.27,337.94,334.78,339.76,342.70,357.69,363.83,370.60,375.50,375.51,L7
2006-12-12 21:57:23+00:00,336.93,336.65,329.24,328.43,339.64,335.71,329.73,323.65,321.51,320.04,322.34,319.03,323.13,331.65,352.03,339.84,334.42,341.97,337.55,329.42,330.49,325.48,327.95,326.54,330.12,326.80,329.23,331.36,335.90,337.96,342.04,337.45,334.65,330.44,328.50,326.03,324.31,330.00,332.22,337.12,339.96,342.51,339.08,346.34,349.95,361.93,368.49,375.69,377.11,389.28,L7
2006-12-28 21:57:26+00:00,348.95,345.66,345.12,342.22,344.85,346.19,340.79,336.25,334.68,330.48,332.77,331.83,322.62,335.76,356.85,349.51,347.87,353.41,348.31,345.58,339.04,339.78,338.10,331.04,333.91,330.69,335.97,334.49,337.71,338.59,337.88,337.36,334.02,327.78,324.87,320.88,321.39,321.35,331.41,332.90,335.71,334.31,331.41,342.79,346.89,356.36,367.31,371.98,374.80,375.97,L7
2007-01-05 22:02:04+00:00,348.50,341.77,337.39,329.33,329.92,336.06,331.20,328.39,322.30,322.26,325.25,325.31,327.26,334.93,354.54,346.43,344.21,347.30,348.94,336.22,330.67,326.81,326.88,324.10,321.74,318.46,324.09,334.12,339.01,339.18,339.72,338.93,336.05,330.35,319.61,314.12,319.71,319.83,324.97,331.23,335.39,336.63,334.09,343.61,341.71,352.83,359.04,364.29,367.32,364.05,L5
2007-01-21 22:02:09+00:00,348.68,342.37,348.01,346.84,348.07,347.28,336.97,329.14,327.23,329.68,332.44,328.88,329.25,328.17,365.48,356.73,355.99,356.96,353.72,348.41,340.80,339.59,329.34,324.97,325.08,321.95,320.65,326.90,332.80,345.64,348.95,344.83,342.42,335.81,333.10,331.06,318.11,325.51,329.00,336.39,336.56,334.06,333.20,351.05,353.13,357.74,370.68,375.80,377.79,376.47,L5
2007-01-29 21:57:33+00:00,348.36,338.18,341.31,342.83,338.79,337.55,335.60,333.85,330.15,329.37,330.42,332.27,329.30,341.20,359.16,343.51,332.57,342.06,337.60,334.54,330.42,329.84,328.06,329.17,332.31,324.29,323.66,325.52,326.63,331.82,334.44,329.69,323.04,317.88,315.90,311.88,313.89,323.53,334.23,333.67,340.12,338.73,338.05,349.74,348.18,358.94,361.43,366.66,370.00,373.54,L7
2007-02-06 22:02:11+00:00,343.66,343.17,347.90,339.96,346.54,343.20,333.73,328.94,323.15,325.89,327.71,324.62,325.05,337.34,358.79,345.22,344.92,347.13,346.69,342.35,338.86,334.55,332.10,329.27,330.32,326.61,332.76,330.81,337.24,340.82,343.93,339.22,338.89,333.79,328.62,323.80,320.20,323.27,332.19,331.44,333.54,331.67,332.15,343.54,351.05,361.16,368.14,372.56,374.69,373.44,L5
2007-03-18 21:57:45+00:00,359.58,347.99,340.39,342.65,336.58,335.84,336.88,325.11,328.39,328.86,329.69,334.55,326.16,336.05,354.34,346.12,346.79,346.11,345.22,341.29,336.03,326.18,325.12,326.08,326.52,325.06,327.91,327.66,329.90,331.71,333.68,329.53,330.54,325.41,324.40,320.07,322.82,324.67,331.67,341.46,340.60,334.79,336.51,347.36,349.76,355.81,358.35,364.43,367.60,369.92,L7
2007-04-19 21:57:43+00:00,347.46,349.11,341.17,340.95,337.73,338.34,336.43,333.96,331.23,328.63,329.27,331.79,327.49,333.49,348.07,343.78,340.04,342.80,338.81,334.41,336.69,335.36,331.89,333.78,330.00,330.36,329.95,325.05,330.08,333.19,330.67,325.82,324.74,318.29,324.90,323.00,324.87,327.81,334.00,337.16,336.71,332.55,328.84,338.38,340.10,350.83,354.16,364.01,365.63,374.68,L7
2007-05-21 21:57:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,339.79,338.49,338.92,339.49,343.59,345.07,344.73,343.94,334.02,331.86,326.95,325.98,323.09,329.90,337.21,347.40,341.29,344.94,343.83,354.26,355.96,365.66,373.85,379.50,384.96,388.87,L7
2007-06-06 21:57:29+00:00,,,,,314.52,324.35,335.99,335.91,332.08,334.49,335.98,332.06,323.16,319.59,,,329.83,343.86,344.01,342.04,340.83,337.14,334.06,325.18,327.09,325.97,326.28,329.38,333.14,334.77,341.27,342.64,335.95,331.95,331.86,329.35,329.34,328.08,332.62,337.20,333.84,332.04,329.34,342.23,351.79,368.44,374.27,380.31,381.54,,L7
2007-08-25 21:57:11+00:00,338.77,337.69,334.14,338.56,334.66,334.09,334.84,328.74,329.40,330.05,334.14,334.73,330.58,340.86,352.79,340.66,333.23,333.18,331.67,327.17,325.26,323.53,326.53,327.39,331.52,329.90,326.77,330.14,329.50,334.49,335.21,328.82,326.65,322.16,320.22,313.97,319.87,323.64,327.69,336.17,339.39,337.29,335.40,345.08,348.17,360.39,365.15,371.28,374.41,372.95,L7
2007-09-10 21:57:03+00:00,343.63,338.98,336.73,338.93,332.96,331.92,326.93,324.02,321.74,319.06,327.62,327.14,326.03,337.21,346.53,333.22,329.70,328.97,324.40,319.82,320.01,316.23,315.11,316.87,317.19,315.38,320.94,325.68,324.15,328.85,326.95,321.13,320.03,313.98,317.65,313.10,316.39,317.48,318.55,324.36,327.92,327.72,327.84,336.90,339.43,351.13,359.84,361.95,364.96,369.57,L7
2007-09-26 21:56:59+00:00,357.06,346.90,341.71,339.08,331.42,335.62,333.39,332.57,330.26,328.40,331.69,336.69,333.31,344.84,352.26,339.69,329.17,332.14,328.69,329.63,327.03,324.02,322.58,327.95,330.40,327.11,327.30,330.67,330.57,331.86,331.23,326.68,330.11,322.33,321.20,317.72,318.82,325.70,330.42,336.91,339.54,336.55,338.42,347.65,351.97,358.15,359.62,364.93,364.89,368.43,L7
2007-10-12 21:56:59+00:00,349.22,337.14,334.17,338.87,335.97,336.53,328.94,327.29,327.07,324.13,325.93,323.32,325.44,333.31,346.17,334.95,334.32,340.84,334.15,330.61,330.61,327.50,321.28,323.21,322.94,320.88,319.78,318.05,321.01,326.45,331.19,328.73,326.31,323.17,322.01,318.85,317.80,323.03,325.12,326.83,329.29,331.52,332.94,343.79,344.77,353.74,356.64,361.00,361.10,369.22,L7
2007-10-28 21:57:10+00:00,348.33,339.53,333.35,331.00,331.23,334.74,334.18,329.89,325.15,323.16,324.85,327.28,326.26,334.74,348.02,337.36,334.99,335.94,332.98,329.28,324.42,317.88,318.77,315.71,317.26,319.86,319.79,317.93,326.56,328.01,332.17,330.47,324.51,318.05,315.01,310.15,315.94,320.48,327.82,326.80,325.03,329.89,330.39,339.74,343.02,353.52,360.53,361.68,368.20,368.97,L7
2007-12-15 21:57:32+00:00,353.93,337.79,338.56,342.37,346.01,349.68,342.24,338.25,332.57,331.81,340.89,340.41,342.36,342.70,359.26,348.98,345.46,347.33,343.89,338.87,339.44,337.53,336.53,333.51,333.40,337.21,336.07,331.68,337.92,338.49,341.60,336.75,330.32,324.07,320.95,318.61,321.40,326.57,332.28,340.18,339.35,337.78,339.24,345.45,348.48,358.65,367.25,370.25,373.40,374.08,L7
2007-12-31 21:57:34+00:00,,,,,,333.27,324.11,322.03,319.37,317.89,321.79,323.85,321.44,329.82,342.20,329.42,325.13,324.89,323.52,318.01,321.03,318.14,318.88,315.12,317.15,316.62,315.89,317.98,323.46,321.85,327.56,322.41,316.75,312.26,310.25,305.91,305.77,314.90,318.34,322.19,322.08,320.96,322.53,330.00,337.46,351.91,,,,,L7
2008-01-16 21:57:35+00:00,345.60,342.24,344.67,339.23,335.52,339.48,336.75,332.24,332.88,340.37,342.11,343.07,344.12,346.78,356.87,341.43,338.19,333.82,340.51,337.25,331.97,332.97,331.66,332.16,332.41,334.67,331.13,336.81,338.50,336.91,338.09,335.44,329.70,322.65,322.15,319.12,318.09,327.77,330.92,341.03,341.51,343.77,341.29,350.54,352.38,364.10,367.04,368.28,367.83,370.84,L7
2008-02-25 21:57:37+00:00,330.01,327.85,339.40,334.39,346.67,349.41,345.81,339.50,335.06,336.01,335.71,337.11,339.56,344.21,351.79,336.36,334.68,342.24,334.84,330.41,328.69,328.66,331.93,328.13,327.25,324.62,323.39,323.50,325.32,327.14,333.30,327.86,327.80,324.71,323.10,320.74,322.32,329.79,333.06,333.18,338.24,336.34,336.52,344.44,345.80,354.17,358.96,361.10,365.34,366.59,L5
2008-03-04 21:57:24+00:00,334.59,327.96,324.62,339.72,339.21,335.39,332.67,327.85,327.88,328.83,332.67,331.04,320.53,335.74,341.57,327.22,326.86,325.44,321.28,325.97,325.52,328.69,324.25,327.56,325.40,325.06,320.83,317.46,319.70,323.86,322.81,320.40,315.55,315.91,323.16,320.11,323.96,326.67,329.91,334.20,335.84,331.58,331.43,340.31,343.86,352.07,357.01,360.04,364.35,362.36,L7
2008-06-08 21:57:01+00:00,,,,328.68,335.52,338.83,335.68,332.56,328.64,329.46,324.71,314.68,313.95,337.58,346.05,331.44,327.22,326.54,332.17,328.41,327.41,329.68,,331.26,333.81,323.18,317.34,321.22,325.95,332.20,333.16,329.48,327.62,328.76,329.94,325.38,327.20,336.42,338.43,337.15,330.73,331.96,334.20,342.82,342.81,358.09,368.10,377.97,384.54,380.98,L7
2008-07-10 21:56:40+00:00,,367.89,,,,,,,,,,,,,,367.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.14,L7
2008-08-27 21:56:17+00:00,,322.58,330.02,337.38,329.43,338.76,339.01,330.17,329.58,335.79,335.10,334.40,333.36,344.57,350.86,337.76,329.43,333.13,333.41,330.72,325.13,326.42,328.46,331.86,325.69,325.86,323.70,327.40,328.38,330.02,333.90,329.10,328.61,325.48,324.14,319.05,323.89,330.01,333.30,339.54,344.05,339.95,333.92,342.40,343.86,354.17,357.08,362.68,364.29,369.83,L7
2008-10-14 21:55:54+00:00,339.21,330.90,328.38,328.22,331.46,338.13,333.56,334.63,328.38,329.11,334.13,335.70,329.99,334.65,349.04,334.46,331.06,340.90,341.15,336.33,333.98,329.42,329.35,331.03,330.93,329.41,329.25,326.03,326.23,325.62,326.15,327.34,329.67,321.85,322.45,320.47,323.61,323.53,333.44,336.07,335.65,335.95,334.72,343.37,353.20,363.00,368.37,370.84,370.12,369.29,L7
2008-11-15 21:56:23+00:00,350.04,342.97,339.35,328.69,336.01,340.26,336.64,336.59,334.94,332.28,338.54,340.12,332.69,337.84,351.06,341.92,339.59,347.33,346.36,342.41,339.07,338.75,337.52,338.09,337.81,331.61,331.72,332.45,335.01,338.95,339.28,339.30,333.03,329.51,326.35,322.37,323.79,328.63,333.48,336.75,338.29,340.92,335.89,345.37,345.47,356.58,363.71,368.80,372.21,376.49,L7
2008-12-01 21:56:35+00:00,332.29,327.97,333.15,326.81,333.94,338.31,337.25,333.54,329.15,332.67,334.30,333.79,327.92,338.99,349.35,337.59,340.57,342.85,340.87,340.69,334.48,326.27,327.13,333.39,334.58,332.09,328.26,327.70,333.77,336.33,341.62,338.26,333.12,332.30,326.11,321.31,329.58,333.64,340.25,337.97,344.58,342.44,338.83,346.22,346.13,358.03,356.04,364.24,363.91,367.97,L7
2008-12-25 21:51:46+00:00,321.30,316.84,318.20,321.27,323.89,316.59,317.55,315.08,312.30,315.59,314.46,319.21,314.93,335.77,341.73,324.77,323.75,330.88,328.74,323.24,318.83,308.24,307.03,308.07,309.23,313.26,314.19,314.07,328.16,326.04,328.00,326.69,328.47,324.38,322.78,307.12,310.84,311.66,319.22,325.78,321.95,325.15,326.82,337.21,341.37,354.72,357.12,364.74,367.39,368.47,L5
2009-03-07 21:57:19+00:00,341.67,335.34,330.53,331.45,332.77,335.76,336.83,331.55,327.79,328.45,333.34,343.66,340.83,345.54,349.65,338.40,337.70,342.40,350.53,344.89,339.12,339.72,336.87,328.35,334.73,332.98,335.76,331.78,331.26,327.60,335.52,336.06,335.78,331.67,327.58,324.53,325.78,329.38,332.67,334.82,339.53,336.33,337.78,350.12,358.51,357.58,357.98,357.65,361.22,365.59,L7
2009-05-10 21:57:39+00:00,,,,316.30,320.30,325.16,323.61,322.76,320.35,319.48,325.75,319.58,328.25,329.57,341.35,318.17,323.43,329.15,332.09,325.62,322.21,319.04,317.33,321.10,319.31,315.58,320.14,317.64,319.11,324.95,327.53,326.00,323.51,318.92,316.70,312.12,318.27,322.05,324.84,328.67,332.63,322.80,324.82,340.24,338.80,350.57,356.24,363.56,366.50,369.07,L7
2009-07-13 21:57:33+00:00,,,,322.07,331.20,335.64,330.96,331.19,325.94,334.68,332.06,325.29,329.78,332.63,343.79,332.51,329.89,335.11,331.85,340.06,333.36,331.22,,329.79,329.58,334.40,331.29,326.76,337.74,334.62,336.63,333.84,333.07,330.25,331.43,328.14,330.95,331.74,335.78,339.81,341.99,337.63,336.16,347.14,348.23,364.12,370.46,372.87,382.86,382.91,L7
2009-07-29 21:57:28+00:00,,,272.68,317.92,335.51,334.79,332.61,332.11,329.71,336.56,331.98,321.46,322.33,330.90,349.51,333.12,332.27,336.22,330.50,331.93,334.73,337.78,338.61,331.94,333.91,331.67,325.96,335.28,333.70,336.77,340.46,336.06,330.93,327.69,329.03,323.39,327.64,334.42,331.78,336.98,330.95,333.07,336.36,344.53,347.13,360.05,370.00,373.89,377.81,381.26,L7
2009-12-04 21:58:04+00:00,323.36,311.98,308.26,310.15,314.14,323.79,317.26,318.76,316.75,318.49,316.51,317.60,314.75,321.63,340.85,332.02,328.70,333.86,330.64,326.23,322.44,320.10,320.91,322.93,319.81,317.94,321.46,323.58,325.29,328.75,327.37,331.27,327.17,323.53,322.51,321.56,319.63,325.61,322.96,331.21,334.89,332.88,329.83,342.22,344.66,354.64,356.10,360.50,369.29,370.71,L7
2010-01-13 21:58:01+00:00,331.58,314.61,305.94,310.50,316.42,322.33,321.60,322.06,324.18,327.69,334.32,330.67,329.08,339.35,352.94,339.18,333.27,332.92,333.20,334.20,331.64,332.18,326.52,334.22,330.44,325.86,328.28,331.88,330.88,339.62,328.58,325.67,322.17,319.69,315.02,318.37,321.28,329.29,329.43,337.45,338.32,338.41,341.22,347.48,348.13,355.59,360.11,365.92,369.50,371.51,L5
2010-01-29 21:58:05+00:00,332.28,326.41,326.32,334.86,329.62,328.96,324.29,320.75,319.52,318.29,320.21,324.96,323.40,332.55,351.82,336.01,331.17,337.21,336.42,336.97,332.63,327.32,326.67,328.67,332.32,326.11,330.25,330.47,333.24,338.32,336.29,333.80,334.65,333.60,324.54,318.13,319.68,321.12,330.52,329.82,333.06,334.04,342.73,354.12,357.48,363.07,366.62,370.63,368.22,372.47,L5
2010-02-22 21:59:13+00:00,340.53,333.54,331.04,327.30,332.02,340.61,338.88,335.88,335.38,333.85,338.78,333.75,331.14,340.24,358.65,350.23,344.27,346.37,345.34,340.90,336.17,336.75,339.69,337.67,339.35,336.53,338.54,340.40,345.81,347.84,351.32,345.68,341.46,334.75,333.74,331.74,333.88,334.77,337.09,342.45,337.89,345.16,343.55,352.32,352.92,360.83,365.52,373.08,375.41,378.62,L7
2010-06-30 21:59:25+00:00,,,,334.82,343.71,343.94,338.72,336.42,334.58,335.65,343.40,342.73,344.17,349.84,356.54,349.43,340.81,350.25,348.05,346.42,342.32,343.24,,343.62,346.50,345.27,342.47,347.32,349.84,350.27,346.97,347.79,348.07,348.83,336.32,336.41,340.40,345.66,352.16,358.98,358.96,353.70,359.90,367.08,367.17,371.35,371.97,378.89,384.31,384.81,L7
