,dates,per0141-0000,per0141-0001,per0141-0002,per0141-0003,per0141-0004,per0141-0005,per0141-0006,per0141-0007,per0141-0008,per0141-0009,per0141-0010,per0141-0011,per0141-0012,per0141-0013,per0141-0014,per0141-0015,per0141-0016,per0141-0017,per0141-0018,per0141-0019,per0141-0020,per0141-0021,per0141-0022,per0141-0023,per0141-0024,per0141-0025,per0141-0026,per0141-0027,per0141-0028,per0141-0029,per0141-0030,per0141-0031,per0141-0032,per0141-0033,per0141-0034,per0141-0035,per0141-0036,per0141-0037,per0141-0038,per0141-0039,per0141-0040,per0141-0041,per0141-0042,per0141-0043,per0141-0044,per0141-0045,per0141-0046,per0141-0047,per0141-0048,per0141-0049,per0141-0050,per0141-0051,per0141-0052,per0141-0053,per0141-0054,per0141-0055,per0141-0056,per0141-0057,per0141-0058,per0141-0059,per0141-0060,per0141-0061,per0141-0062,per0141-0063,per0141-0064,per0141-0065,per0141-0066,per0141-0067,per0141-0068,per0141-0069,per0141-0070,per0141-0071,per0141-0072,per0141-0073,per0141-0074
620,2021-03-09 15:17:02+00:00,226.77218933553803,231.11421138631897,230.58686127382248,230.2382672305275,230.46004539169599,223.97915370921214,211.33332712105556,211.90616788368828,219.8002286202811,206.18822320827627,222.61466503855155,223.58515308231085,231.4801743849713,231.2588435158899,237.72795858242813,240.7680318805415,244.61748145891656,249.63390987386086,250.49048333885924,257.1037411045121,258.2156900396101,257.4128271100725,255.7688920527118,252.83793816165763,249.7522227242465,243.95089110237382,243.02829328642343,241.06832363308865,241.37246618344687,244.51951104005457,242.13768074936613,239.44928929795356,234.28139484843163,229.72731192402964,235.26447384278322,231.2402286438627,231.36575804357352,226.2537978339418,222.1571753121286,227.82451077262894,228.66111301125392,225.2349857850025,230.22724492235378,231.12333760573395,238.85485800121052,239.6156330023326,237.32303329253162,237.39246839306293,236.58159750973877,236.99115303602912,239.61095528674295,236.5201673788867,234.8820612146709,234.57384696488316,219.37471382862816,233.6112000086426,238.27101150786288,238.98209178560307,237.10970597121184,228.49646339096068,224.2442038856437,226.28770637682925,217.23676550468087,216.42329899669207,216.4747178181992,214.83269620352337,223.75858503154825,227.12118936352692,229.82914796779954,225.61067512600835,221.54398742550853,217.03977720161475,216.57023480923158,223.7404910968329,232.84025537577566
621,2021-03-17 14:29:59+00:00,,,223.15256075037217,218.514761657975,220.9250154196012,218.83692049322144,207.034925085462,206.0761435381838,205.32757853391098,,,,,231.12404198691462,228.31815558039506,224.63258868708087,231.94508041698464,237.38545182173004,235.65119332207183,241.55755080876466,,,,,237.15212866102183,233.4858071392312,233.20131677155712,231.79435876473121,236.5916339620626,239.57764327713187,236.73697987915062,,,,,218.961755660675,219.361209916784,214.39429299646767,218.3670900739774,216.78182317673196,222.06492108887826,220.3610475815494,,,,,,226.64416512829806,224.35311756603798,225.9838379151924,226.59047870399792,225.9879977676179,226.46864786617135,224.04248829275826,,,,,,219.2417532743848,216.1110931600616,212.70271385655838,205.80845286662236,207.66955450682576,203.78152464536424,204.7529709696674,214.8318525471891,,,,,,206.15551750662075,208.56661901628144,213.89368330578782
622,2021-03-18 15:10:46+00:00,219.0460781160425,220.20354863427366,227.7749747040428,214.3620161466739,216.53939148500427,216.26102326328544,202.6690407949904,199.63752756453957,202.64469506446326,189.57167020385987,199.73076426424348,215.19064000007427,223.30447032896504,228.3272639677299,224.21418341386374,219.4569190060468,228.58510087653394,235.7624987106817,237.4052210679704,241.41311933047095,244.70879405614582,248.6952589276079,245.09578676783306,242.74981640470884,240.73257584616164,235.60504393849936,234.48056584456288,234.06101157166978,236.83121812709533,236.97729489014858,237.35651158479615,232.72172662203036,226.71114407946789,223.73023916669564,219.4329177094379,219.29146256649094,218.185527443385,218.0368965848441,214.41783826875783,217.94235199089104,219.25277625436655,219.1459043414324,222.7302183410689,226.00196680592092,226.55353486872954,231.85316127687173,227.50188715322304,229.15210863774993,231.02243817681267,228.1470370228772,227.7396937505378,223.12457450703613,225.94843236372145,223.0626003197365,212.3294364228068,218.2630044111346,218.54545677560847,228.5610358249051,224.64714567149576,222.67472774053078,217.99021146611045,220.51194661266035,208.32509640640262,207.00704676694124,203.99684155613,204.573263704206,212.94238407870708,213.01576440588647,215.07865143198742,219.40910617108267,206.70839372373084,211.52866881800935,204.14569674321103,209.18198988151244,216.60670567692978
623,2021-03-26 14:23:05+00:00,,,,,,217.72083727650238,210.02646943977163,212.06270715709596,208.93825382643843,199.90177846670093,201.25078808382722,208.72805266461395,,,,,231.0366065527398,234.11809448059978,234.04072684076993,243.6994906820593,244.57105946456923,246.41375369754022,242.56581697532405,,,,,227.93926216103495,228.44743224104175,225.55822163642193,231.21650139910201,229.1618001183292,224.85918682477103,226.02436675270957,,,,,219.85797936723742,219.38649459495286,219.89034904922033,219.59748932406006,222.28637718231388,227.1042989348972,228.85655811686803,,,,,,221.71831316252212,223.3828025838986,220.6113409494804,220.7347626106783,203.254649212193,221.28589689324915,222.3243418071807,,,,,,,201.95553936494423,202.73624010823914,202.36305353688977,207.99615243121326,207.74544790627968,216.1720817139863,217.0243799269354,,,,,
624,2021-04-02 14:28:41+00:00,,,,,,,,,,,,192.462337923732,206.85320926664258,213.16507865444345,208.61949686898993,206.19652031201903,208.73232724033085,209.33452085797558,,,,,220.98545806062063,215.30074716155292,214.9350300854522,205.18458196393752,203.07377551289431,203.02982555094115,197.67010669417166,,,,,194.46350921876262,187.85252144831475,187.73085550427828,190.61277420210376,190.35419477734928,189.2681020249609,184.90031001595318,,,,,199.60091070242143,199.04630779650552,194.59806920354634,193.48363640848126,186.9918450176802,190.44784279709506,186.07020697136392,189.39146006328247,,,,,193.8253544204959,191.19270564262914,192.9206751977965,187.0584975555467,183.70472144675267,177.90097285061574,171.28884050847483,174.1097819006682,,,,,,,193.1037243588308,187.82732128391348,186.52589356753458,186.3885915630319,189.3625771861945
625,2021-04-11 14:21:46+00:00,,,,197.98356460659187,198.8978185187804,194.86122400323745,200.04828242257503,198.930029393397,194.60169642093248,181.35070102212808,,,,,221.29043341085054,219.50994285278227,224.80457181823684,229.7979587573422,228.56799071887534,228.45436332342138,228.21189923818838,,,,,,213.45172510451658,208.18866743980405,219.3912132460502,219.03312320951164,218.05571289430696,210.98731810306091,,,,,208.81681977297532,206.90012360385577,210.19169901447083,209.7560545021156,205.3356192746231,208.12302251343036,207.12474691802157,,,,,,209.3742426113278,206.25401102668758,203.59333834981857,208.9211685600467,207.87944219688038,200.50506158231815,185.95520984266363,,,,,,194.8445949495726,194.40938597820673,191.01321594193917,187.57388331791662,192.7468824713443,197.24041267171162,198.48828092576647,205.98145784231446,,,,,,,206.31264865942035
626,2021-04-19 15:10:36+00:00,172.63058569554278,164.30224941699356,184.2372797442099,176.568754101734,176.81598518408427,185.84037254683085,185.85459181651117,185.84106303923855,184.09517159838106,188.7375628030336,193.86350169076107,205.98024074964988,210.53015635951962,213.03824703122967,211.00930235719935,206.077514918135,211.73731121510397,215.3932043816419,214.4217528660061,216.0176452989716,219.77592284585194,221.0762764380355,218.98484123678278,213.4203246840476,211.8470312371733,213.23545528774247,205.6541381549323,205.3644180299452,206.55373119320922,205.99281796130015,208.18349406377885,202.8158913759089,200.12533977407537,200.71180472080897,197.47315021123313,195.08570941349154,194.63709217290352,191.81141736348928,191.33418985114713,193.65822516703884,193.51772947134492,191.12538023716155,193.38627050984428,195.81742534222047,201.44854939991615,201.3544850812538,201.14517947788303,197.89873258840532,194.589145067839,193.03728663703197,194.17897186842686,195.69929140762156,192.44156643524627,187.89033986818936,179.75600621055457,188.3612589889529,193.92955027533213,201.19634914140886,196.8204854468105,195.5641298293393,189.2026536537029,187.94265004972652,187.77859412261364,183.65748851729825,178.2061385509425,183.79014863433258,192.87681754697053,196.67681374692162,198.17615619055053,192.76830020529127,191.64343328510625,186.7432657119349,184.36211428987994,187.26217542183576,189.7302508068047
627,2021-04-27 14:20:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,2021-05-21 15:10:36+00:00,133.5644643354452,131.07752494968227,148.49596162549815,157.8795641700416,154.78499710953398,157.13387549575734,166.6078282197971,167.20670869941696,172.13908935568634,182.5459485274071,192.83175741410997,201.93914078241818,204.58829693921422,205.24827448071454,191.00051134273028,183.69430345750033,200.89096366068395,211.90151064935122,208.4294334516162,206.43661044794786,204.24517389148627,203.2827261968245,203.4759808842238,193.4209737138687,194.6909988737694,196.74037309674134,187.4298294985181,195.0648494761501,196.44367414301996,198.77647626317224,197.3122612159098,188.936967018075,183.57128029484477,174.82114680526007,149.65101691492202,171.8094795830103,179.35256667953234,179.41015564964107,177.01160281433067,177.35352410041963,182.5782390360531,179.37008544824317,177.943510967943,179.6937798410125,183.5624704192916,183.35636047120389,182.84681142777464,179.1201465243706,178.19450246773079,181.5332972903438,176.23274205006237,176.82433349593097,172.91952679959672,176.85259700969218,171.04082445510508,172.22342344592036,183.0816966012212,209.30204140992123,,,,,,,,,,,,,,,,,
629,2021-05-29 14:17:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.5548244052672,,,,,,,,,,
630,2021-06-14 14:16:23+00:00,166.83129987699053,,,,,,,163.65133677997198,156.91662629102845,177.967566775219,197.15863207599966,200.01314109227246,202.3628660795025,,,,,,200.6966274323482,196.77220768989525,194.50876837431446,200.47866799484828,204.53893194258657,191.55921988841203,193.0452078414124,,,,,195.67622383357667,193.91905687712742,184.6665043097164,183.55700669905892,183.6957345003078,181.85165702676463,,,,,,175.38944854654517,172.0536050678328,168.98911074625016,184.41766855409685,185.65838999914706,186.37578216038085,181.67962415708058,,,,,,172.15001768443,174.35740694397919,173.1212003190974,173.76784297053996,177.97865077546635,186.34997482388195,186.03307281996922,,,,,,,170.58948198349262,175.70369530450836,183.10544671873006,179.4565897760692,170.34517192032106,173.15733555505548,169.1032204198952,154.84521702906966,,
631,2021-06-29 15:17:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,2021-06-30 14:15:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,2021-07-16 14:13:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,2021-08-01 14:12:19+00:00,141.39725807654912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,2021-09-02 14:09:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,2021-09-09 14:15:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.39682335470133,232.58467332208767,,,,,,,,,,,,,,,,,,,
637,2021-09-18 14:08:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,2021-10-04 14:06:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,2021-10-20 14:05:15+00:00,,,127.64192687727497,157.7375821592924,165.56922775903524,168.3688583088296,159.91819371538597,159.5974931799634,163.88437753094945,,,,,,224.82431241471716,232.42634375916097,230.01735921500602,239.7934983828959,232.58405095119244,246.25303063818333,,,,,,218.42031331498296,215.53902899080373,216.46105583555598,216.92162602129363,217.02378996029296,222.55881455456745,,,,,,188.67941913876714,187.07392541914902,183.61113701654298,194.56084604213356,194.89185205863117,198.56383265434914,,,,,,185.40308049937659,178.93864740059854,180.12063593363587,203.83330854640158,194.076196891035,192.7136285104169,190.16221779302936,,,,,,,209.8499781120767,,,,,,,,,,,,,,
640,2021-10-27 14:10:48+00:00,159.4236538273347,146.01938423518334,149.01427252407504,,,,,172.50442971851248,176.37869675166672,179.93112547057365,191.93925918180958,205.4944229845755,218.4700623998221,225.50668090655853,,,,,,238.60294740154802,234.10236568684945,230.74080583448142,228.44591507793848,226.23601395500455,226.91573981700424,,,,,228.15451359689317,223.8507119437456,224.7731272523748,216.49852560047492,213.72951462811898,209.809827492826,206.10563138285193,,,,,203.1013110735296,200.8571651350146,207.38200097008786,203.06108386014125,209.67585434055727,206.7328002328585,202.70548343994398,,,,,,196.72682146323626,198.54929775199852,196.0296444379232,195.43650396017745,200.75161229674347,207.2899705148232,202.68985012641411,190.53604923068283,,,,,,180.05718029363106,187.60424059762224,187.8159967917552,194.54640283209216,191.49825682310023,178.75364539351827,177.45996168359028,172.50325763400377,,
641,2021-11-03 15:10:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,2021-11-04 15:17:32+00:00,159.1228086667575,137.68990774494875,143.31813414860795,154.3776354092169,161.87755626180376,156.4264938018864,150.4175369917694,164.17265527330335,162.3924699234281,164.57687371931155,177.98868842078338,196.97077892876436,203.17584394871415,227.79543483749433,225.02927798089064,216.42929182459287,218.08090853467604,221.56278470501,230.93541070668238,234.41670051722363,226.02715510326158,226.66039161742066,224.8339250708369,217.97032683541974,222.25745759633105,219.32733005141725,215.08018281947034,216.34230479488386,214.33481399227958,211.8071072475442,215.16274780343298,211.35995413450888,208.75286321800817,206.7269525099507,205.12753269947214,204.79794141431194,203.351552701856,199.7496590263789,196.95822227892552,196.75240506653623,196.25787982231645,194.2637643743916,198.37550382640734,193.314041919178,201.48325299776596,199.18845077438073,194.70081512665837,191.913219198634,191.99825273963387,192.1702430486123,191.263295516455,188.36684001811062,190.64630683553634,187.30428537315333,183.2214947835126,186.97194179918336,185.17591787221767,192.29016891279014,191.60209376384097,187.10271794201574,184.07408948337968,183.59955203271977,180.73795430516975,176.33280546965213,172.8860572912089,,,,,,,,,,
643,2021-11-05 14:03:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,2021-11-21 14:02:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.7153868074858,195.34017657054358,,,,,,,,,,,,245.27129860517869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,2021-12-07 15:11:19+00:00,145.88259688369226,144.83043482861476,153.9584671397808,167.33651788697972,171.41902645011584,167.05281519463568,150.69856248693083,159.7728131233585,176.11849373922902,173.96350090367767,185.47752732602493,199.3048670744982,208.32225123368897,218.4201411928587,224.24461791542723,225.19204971928195,221.45309753106534,229.66321367593488,234.439296830815,237.73035809023514,235.33102870859915,235.51612246153752,236.89578109593305,231.9338365889755,231.3255732923823,233.9221458025964,230.644961848734,232.10818267866443,236.59965509700044,237.94179011753846,236.69713137480534,234.14930297205234,228.19915076174448,225.08526356593197,221.09140400827553,217.00667767609178,212.99465896438912,211.09415814630773,205.30525133793927,209.64797163900926,207.54748108371433,206.1002337157307,210.97389863857495,209.33659406681284,217.49013457928442,238.22223602933389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,2021-12-23 13:59:10+00:00,150.42027199420556,152.73077274490765,165.89206036182298,182.46837034555676,,,,,,177.4984088076975,199.83416650882742,210.6615139895336,215.5558984878295,231.79426004415458,227.07770820390772,223.51946834935922,,,,,,249.33255799399996,247.06958843748578,246.99444358910844,245.99610578397656,242.68397239931915,239.90639457037048,,,,,244.6199987020752,236.38981392923444,234.85658566540445,238.99717987319264,233.3714437465759,229.92298830243521,226.27675157398016,,,,,,225.20785461906027,228.8219131797113,231.96268103963217,222.85969545043935,222.57069361807254,223.27870489384833,,,,,,200.74724662069517,212.66831011035555,210.02415162046924,216.03843425961318,213.14927138198624,209.2141677320007,205.93794236858463,190.85444586527117,,,,,,201.72486597304058,204.4503765613191,195.19087033426686,189.88749519573105,189.79494876928186,186.5943887498396,180.96807440592778,184.01766114646216
647,2021-12-23 15:11:14+00:00,162.19321224274486,156.6051032696668,171.0722726746721,181.42054057498518,190.40940104021354,192.09651676983873,174.6694712449345,159.1872586854998,176.03586389698978,178.44132204537308,196.10415656397942,209.56193941339112,218.15762147346257,233.45088271267986,232.3669142250707,228.23996993160148,248.46335410200186,249.81881429647137,248.848704106882,251.99116181366009,256.2525964791538,255.25307870063975,249.8926857173884,248.43470804180674,248.2057524722863,251.34217444182556,245.9646804956142,249.10233570254442,249.74036042559243,251.8832043378153,255.99353442258695,253.48515842415168,247.22695853314804,246.36233987748886,244.95397504893631,239.37214381185234,233.91642285653728,229.46833928159367,227.00419640850208,232.49687348234943,230.20096944270693,227.18324260326386,229.2592243662722,226.04737135370857,226.5633622034465,231.34008387534374,226.12674150708335,226.37277371118188,224.94824243181853,227.43878977856275,222.96316219576525,221.1179655681311,220.77932374825068,215.8531251223407,200.88164614312984,210.31028267184067,208.72124616110852,215.51770255570355,209.26266978416095,204.55296907096846,206.7760299992259,200.92488775191825,199.80221368009995,193.2409234993425,191.70037502611535,197.21118594934106,199.91268940303058,204.41567781338196,206.71915486299622,197.3604003771209,190.93793125643177,191.12313323055878,186.1209412125919,179.79532693697254,185.2549698588955
648,2021-12-31 15:11:11+00:00,156.71111395196277,162.91066521964078,175.79357067710794,190.0725770954426,192.0643597842443,193.39466208205522,180.00526287469222,167.02986363305624,180.20119652227947,184.90639091706254,197.6307876162501,212.07519848841287,226.50452312956037,232.23279227709628,236.18046345617591,225.46843789422215,248.16573083147662,251.13442171128543,250.86389666202373,260.00255863758156,253.99076259464854,254.70099730719437,252.39189194821472,249.68816729714896,252.380567528653,254.23267543107124,251.01054100934292,252.17454195212935,254.46751464281198,253.53921086638343,255.35297685875804,253.3949225452132,252.13808167056712,249.75761752737583,247.1418149085967,239.34464812618575,235.29563527862774,239.87195230601537,236.7690069643163,235.05683686198853,232.60368105634745,235.97100497279249,237.998802736625,230.59800329570652,234.64778189569043,237.50886958298443,236.80941953505055,231.77642718668602,230.1342596467407,227.46957290329476,225.6023022912707,226.8192725925962,227.52667750964315,221.29507015205087,212.03285382758645,217.83340371705145,213.4556900024627,220.6653145657449,215.46061693616707,210.14033190953262,205.0893838360152,203.9920535401772,198.67679022397795,193.066398401599,192.2834957246514,198.19908937421891,201.8881161963169,204.64090944574812,209.3537806073036,202.88223420606283,194.49704976719676,188.22081097320222,189.53955557674436,185.63389092579962,190.9324596609184
649,2022-01-07 15:17:22+00:00,160.47182664495617,152.64834775700325,166.23664157438247,172.26438834011313,175.6415718935018,174.0683792145361,157.94438783746116,163.43164938602806,172.3782591021225,175.92947129983662,185.5209513205648,196.9601884611365,206.90430567493752,218.90111322764028,222.39960770685167,221.6349006762936,230.33703806105837,238.7792595177308,237.3474879774256,242.93339415339136,237.80065626132193,235.51504335341923,235.4784469520065,234.03156647763126,232.9924045066206,237.6180523149368,235.08957698194416,234.32123177876943,236.87623035780214,240.88971782932143,240.59525983752079,236.50816035207978,233.0076020846276,229.853950381159,231.27431123947872,229.66730642428175,223.51012643222498,218.1368172705004,216.85621883966542,217.65238959263476,214.7017950789273,219.22555178404977,210.13540840239753,211.10900366990282,211.76889016785702,213.46885863122975,215.64838369161248,208.9425277390346,207.8990684460742,208.0179579695101,205.9219397063169,204.33401687494467,204.03313201698597,201.37542353747557,188.30454746718885,197.491563318423,193.49708311266272,199.55532624582827,196.3843444452662,190.63834835420062,192.64608104826326,187.83930684276487,185.91411150672008,184.78321854466765,178.78380487403115,179.59717153261576,185.22747704336768,189.0247977147604,192.7117535867185,188.28273309339968,183.0232887152971,178.64273090120872,177.11152386204088,171.58335920628585,176.89585107502904
650,2022-01-23 15:17:18+00:00,172.5193589588335,173.12569972547448,183.58146235224513,184.61250214747344,191.32512956150518,177.45169202005863,181.72122532759596,186.19616144417046,180.47771068050565,187.88320769963318,203.66070769030986,203.64296531899498,214.5067901818982,217.3037565378512,222.58477375260566,232.57876926537435,235.68332273201094,244.22905952419873,240.05970649130143,249.8469711547101,248.55006833680827,250.57036732251487,245.3019582952183,246.23918890999178,247.59802905885013,247.9064966617956,246.12381619671973,249.65765919076773,249.1696505754296,249.70465667864266,253.69806116959992,249.19834627515064,245.88545007321605,245.3156448337299,242.77695121934443,237.75602328317382,235.71311704343088,233.2341785601593,230.44504585117448,232.38745662816484,231.10953934899186,226.97077116433212,228.9062753048047,228.15682081735167,229.03985245806405,235.3104331817048,227.77747246093253,228.19883372145085,224.5425927922913,226.1515519420896,224.43029292052077,223.14275187197157,223.61334815712644,219.69364030564213,205.68510691580911,217.7238690521924,218.24690622115966,220.7437175103041,215.52615683701868,211.63970202874344,208.12554059481673,203.58609270885484,202.32341448944987,192.23131891416287,193.8187735081736,196.4825428933762,199.12585468899422,201.64981447684272,203.0059485639324,200.1669265328621,193.2384910577996,193.4021950600544,189.05857388431536,187.52459975452865,190.4842034167049
651,2022-02-01 15:11:05+00:00,178.76067569969072,181.51799628479026,189.0427402474532,196.0878143982576,194.79082936350338,182.89790206666544,190.12146940186489,191.8639376218626,194.92350118217513,196.91375418844956,203.2351870970362,212.18583432716207,215.00582309837122,221.18138956873415,228.3904982550024,236.00830495212804,243.39700745983953,253.10504881965338,258.90711071880037,259.11429195764737,259.80849541755515,256.8432272207,255.10401648084292,252.86309367386514,252.74570776080944,253.22697876144338,250.15322935675454,250.6326213480027,248.31826199722454,251.6236687046515,252.66755156155142,247.58901676565534,244.2138329697084,245.67419238694885,244.63257774061424,238.05997125366838,234.8115884971458,230.85687879122162,231.56507846123878,238.0118597249213,233.96085127452682,237.59519730625317,237.18409310497645,235.39708483381133,243.6447266282125,240.17685700873142,239.78489360824065,235.04092752310865,235.3009740551877,234.53191840364792,236.22522616561366,233.866180069483,231.39789653788037,225.84922880228856,219.2802538995839,226.7861555256447,226.6385408608355,230.64566639827427,222.54802372415503,218.77710412000232,217.63868510415847,214.06983313199487,210.71505243260094,204.14182191372822,200.16334924301975,205.33244182262936,211.05390908025646,210.9891158679585,212.97376397245782,210.56177784868535,207.86853702082837,203.0204092103425,199.12860164070193,197.8833682654548,205.251811448288
652,2022-02-08 15:17:15+00:00,175.28519994875745,166.05575744880454,178.29745834079182,188.2838150197934,176.99908812022818,173.05058646036787,187.0512022920539,188.32152617393763,186.03311602903997,188.79886881821452,195.1149790337129,201.3233416103913,205.7919546480587,219.2681031980176,225.86369595032454,227.30160704306218,239.3174652490352,245.94434695117727,249.86908056485498,255.3065017583427,255.6003042484289,255.84805687948918,251.27538217658855,248.76682997093545,242.8868422032288,247.081047328735,240.31577128631778,239.9940464412863,244.24308495622867,244.50601439727208,244.7224969335148,242.20460090849684,236.91345780896887,237.09318992023177,235.4543908528084,231.62701825320812,231.8534482449407,228.97291438095885,225.6842869212408,227.38452791549335,226.71212531583745,226.2866833719089,229.7575828339462,228.6844975162404,230.42441244470348,231.30939597625388,227.06461819886383,226.10721390399567,225.57967071605555,225.5687547956971,225.0289226009299,222.33182018206998,222.2082029389105,213.41834830485536,202.01973085730273,208.96875542825188,212.6649389791222,220.67650557090417,216.0469085546834,213.7238304312154,209.67564965269756,204.28620966693688,201.0375614401167,190.60651352482162,190.50357842753328,196.73089580536413,198.2908866996995,197.10800976795292,202.115078324352,201.87247421656147,191.33086309633728,188.13466037790772,186.608579247535,187.3905876603315,192.4577336199671
653,2022-02-16 15:17:19+00:00,179.40729625985918,164.09630817086057,173.6434291383256,187.74973416125474,189.14508760670697,183.18182815748534,174.4473439935361,180.3161796130096,189.12997800139544,202.80582485803995,200.75002436092262,210.80649382676745,204.3520824219853,217.1129854100748,230.836577171108,233.32227259523427,242.34613682026765,245.88769221115643,250.2808932428216,255.69024648129383,255.30439516632703,253.53753759854385,253.83021798106438,246.51605369715543,245.7950964110478,242.2707419037024,238.66494587342186,238.9052521359953,241.00373959363083,241.7667589492642,242.71266245504168,238.68444947495777,233.4996002876186,234.0963105407623,230.8122031346923,229.93696122564396,229.69430209572084,224.43044296683667,222.01235184619716,229.4132909294564,225.0333894577771,223.97996160962316,224.9856522933842,225.93900857209522,229.57679874051354,230.8327570387952,225.68737579720346,226.93129925323728,219.59322366222955,221.75028638468135,221.5300209276915,220.76072431263066,215.47822897881682,213.7018815488895,205.43869328841294,210.9164044185893,215.96969565991623,219.7745026659635,218.2526618771771,215.13771062208315,208.32262536292157,209.1996054867586,204.18912935630195,197.97281085102534,195.76044231710506,200.8258679636861,198.84257644115814,200.0301924083187,212.7217713211014,204.89318662977593,194.61411321940096,189.67059505520717,194.1589748321693,195.7876501689461,195.2334276259004
654,2022-03-21 15:10:48+00:00,172.72883899192513,150.00741957055118,173.30199477056195,177.60310661662623,182.00690396307118,165.2054026318851,163.5538545048597,183.42897501486988,182.03874516315176,188.1011694640866,193.17814688494906,202.17227441022874,207.46819666844772,217.7361446888542,226.0112115805564,225.9434955962881,236.80566012449077,239.5285840464819,240.34833711380605,250.87142778727244,250.8941797018253,251.37673295796205,249.6946861426835,250.09070374780973,242.8328353201423,240.97354257450903,240.83471619440832,238.85095136777494,241.02380524914494,241.58437404013827,242.49930727663627,237.31588028567876,233.9405115277982,230.98845855004674,227.27091589978622,230.32889622671996,226.94616265146965,224.96744820132312,224.0350237572643,226.7263996956917,225.99481390395675,220.7375145528479,227.49274741813443,225.68286980852753,240.99476458663514,238.75567147977432,227.49829201660293,228.67346468082297,226.45980352042696,226.81017642271374,223.30734872520893,227.70415704270877,226.8364675980545,219.15282088159833,215.37012584795218,231.25488403632454,216.2021710152136,214.85264388673912,210.32571473784697,203.78075645528833,202.85932875483405,198.41119662192062,191.06967518255942,187.45794159981403,190.92315765475314,194.85344011078797,189.09673938903651,198.62310325206047,212.61370942567777,204.03827736211915,187.6431206090997,185.83867390847024,193.91072129249426,193.17425107294008,195.27171662932622
655,2022-03-28 15:16:53+00:00,180.36742357616816,149.92579403183373,182.86127171666715,183.00640398266262,185.0244172265543,175.4166212934172,162.62532201762957,185.05107667335338,177.40624440828944,188.87124204552737,193.46635534693132,201.92180694688443,212.96101033937916,219.8881058834384,227.1250739082365,233.41494440013585,240.98148558058443,240.85092363233818,243.06712093474522,245.55591423503756,249.0652371073432,249.84828482536506,245.87402683472257,242.99831900295982,241.3659233588184,236.86165984795787,238.92820671801513,237.8787237486951,237.988080177546,240.6323642261213,240.2937960844356,234.1779312296876,233.43903586637583,230.19875445145803,230.9136908985093,230.781719976472,229.28938541164354,224.64454556816872,225.41894443055622,226.25978207074257,226.17970351020313,222.97749246477653,223.85801208546383,226.76316187302047,225.79299619689192,230.83616733235127,225.09351548983528,224.41764537043554,222.38842638061348,220.85551832274513,221.8777354915517,220.0226037136594,218.42866750265625,208.75134538884058,204.33795481266745,214.5837960409113,216.73290861220798,221.57312846405944,219.24447580256484,214.42079956282663,209.56965689390194,210.48334441995326,201.49791632965736,197.41610669457876,194.6116415506367,200.91152775267093,204.23388565278918,200.65464983278983,209.39485734824575,211.38798544877596,203.14523444788534,189.95447234414812,193.74833451545777,202.69109603439853,199.61504086688188
