dates,nzd0533-0000,nzd0533-0001,nzd0533-0002,nzd0533-0003,nzd0533-0004,nzd0533-0005,nzd0533-0006,nzd0533-0007,nzd0533-0008,nzd0533-0009,nzd0533-0010,nzd0533-0011,nzd0533-0012,nzd0533-0013,nzd0533-0014,nzd0533-0015,nzd0533-0016,nzd0533-0017,nzd0533-0018,nzd0533-0019,nzd0533-0020,nzd0533-0021,nzd0533-0022,nzd0533-0023,nzd0533-0024,nzd0533-0025,nzd0533-0026,nzd0533-0027,nzd0533-0028,nzd0533-0029,nzd0533-0030,nzd0533-0031,nzd0533-0032,nzd0533-0033,nzd0533-0034,nzd0533-0035,nzd0533-0036,nzd0533-0037,nzd0533-0038,nzd0533-0039,nzd0533-0040,nzd0533-0041,nzd0533-0042,nzd0533-0043,nzd0533-0044,nzd0533-0045,nzd0533-0046,nzd0533-0047,nzd0533-0048,nzd0533-0049,nzd0533-0050,nzd0533-0051,nzd0533-0052,nzd0533-0053,nzd0533-0054,nzd0533-0055,nzd0533-0056,nzd0533-0057,nzd0533-0058,nzd0533-0059,nzd0533-0060,nzd0533-0061,nzd0533-0062,nzd0533-0063,satname
2010-11-27 22:10:35+00:00,339.17,338.65,354.74,354.44,348.83,343.39,331.99,341.67,335.15,334.83,324.58,320.16,327.84,332.33,330.89,327.60,325.94,326.88,328.04,323.75,332.53,333.62,331.79,324.61,322.65,321.90,326.23,328.19,333.14,333.17,328.52,326.19,329.30,335.22,339.56,345.09,333.12,328.06,330.58,326.58,335.96,341.80,358.65,368.68,381.81,383.56,382.89,381.52,392.25,397.87,398.98,387.80,376.40,379.71,377.75,344.32,338.89,331.54,318.64,325.69,334.12,335.11,330.86,341.75,L5
2010-12-20 22:16:50+00:00,339.74,338.81,357.03,354.22,350.08,343.95,336.28,342.49,338.10,338.68,328.18,326.33,330.69,334.50,335.37,331.20,330.49,330.06,331.17,328.92,336.34,337.15,333.39,326.74,324.94,324.37,328.69,330.58,335.61,334.41,329.38,327.53,327.62,332.69,338.62,342.07,329.41,325.66,327.70,326.05,332.21,342.54,355.33,368.12,378.46,381.42,380.42,381.07,391.29,394.55,393.58,384.62,372.20,367.98,377.75,340.60,337.12,328.25,313.87,319.89,329.89,331.54,327.62,335.90,L5
2011-01-21 22:16:54+00:00,340.76,340.33,357.94,357.43,353.50,348.90,340.35,346.73,343.13,343.00,330.95,331.31,333.19,337.64,336.12,333.25,331.13,331.18,334.59,332.97,338.94,339.41,334.96,329.37,326.37,326.97,331.50,333.29,338.30,336.82,331.43,329.74,329.99,335.67,342.04,343.73,331.55,327.53,330.62,331.02,334.67,348.53,359.31,372.07,385.89,388.54,387.02,381.33,394.76,401.88,393.58,392.48,372.20,367.98,383.67,346.46,337.12,336.58,313.87,326.08,336.20,336.64,331.37,337.37,L5
2011-02-15 22:10:46+00:00,337.33,337.40,356.28,354.60,351.03,344.43,338.15,346.73,343.13,343.00,330.95,331.31,333.19,337.64,336.12,333.25,331.13,331.18,334.59,332.97,338.94,339.41,334.96,329.37,326.37,326.97,331.50,333.29,338.30,336.82,331.43,329.74,329.99,335.67,342.04,343.73,331.55,327.53,330.62,331.02,334.67,348.53,359.31,372.07,385.89,388.54,387.02,381.33,394.76,401.88,393.58,392.48,372.20,367.98,383.67,346.46,337.12,336.58,313.87,326.08,336.20,336.64,331.37,337.37,L5
2011-03-02 22:20:30+00:00,336.74,335.89,354.16,351.77,348.36,341.95,337.64,343.08,338.79,343.00,330.95,328.44,330.69,334.25,333.36,330.74,329.18,328.98,331.74,330.62,337.01,336.85,332.68,326.38,324.14,323.99,327.94,329.76,334.89,334.31,328.64,327.48,327.22,333.46,339.54,342.06,329.38,325.27,328.02,327.11,330.11,345.62,358.86,370.26,383.80,386.38,384.89,377.25,390.77,397.73,389.22,387.45,366.64,358.47,383.67,346.46,332.00,331.58,310.20,322.48,333.42,334.20,329.26,335.00,L7
2011-06-06 22:20:34+00:00,335.52,334.52,353.87,350.44,348.13,341.24,341.88,344.02,346.79,350.04,337.32,331.20,331.64,334.89,334.18,332.84,331.34,330.37,334.21,335.20,343.14,336.94,329.94,323.11,320.29,319.62,322.06,324.06,329.40,335.06,328.72,328.35,325.83,332.28,339.52,335.39,326.90,323.41,326.31,327.46,326.22,346.89,358.93,370.78,384.46,388.25,386.22,374.41,389.79,397.64,379.46,387.21,356.87,347.86,389.59,348.60,325.12,331.61,301.76,320.34,332.96,333.59,328.19,330.51,L7
2011-07-24 22:20:27+00:00,334.35,331.91,351.98,343.43,340.01,337.07,334.28,337.07,342.72,345.12,340.84,319.85,321.10,322.27,322.20,318.12,315.07,317.88,317.12,318.62,335.82,328.14,319.28,311.01,308.12,306.36,307.54,306.14,315.35,320.90,302.71,306.91,315.97,324.61,319.52,325.43,313.52,308.17,311.89,311.45,294.36,336.87,357.49,364.81,377.52,377.73,376.33,360.96,374.83,381.17,360.01,367.34,349.94,339.47,,,316.67,311.58,293.40,308.08,322.30,310.34,312.14,308.08,L7
2011-08-09 22:20:22+00:00,331.22,328.77,346.41,338.42,335.04,331.24,331.29,330.56,335.39,334.78,323.49,315.48,317.75,321.05,319.52,315.96,313.33,316.14,316.79,318.52,332.46,327.42,319.29,311.12,308.45,307.64,308.47,308.11,315.26,317.57,304.91,305.61,313.86,320.87,320.63,325.95,315.44,310.57,312.03,311.54,300.57,334.90,351.39,360.53,375.17,372.22,372.70,365.53,376.89,381.13,366.40,365.96,351.30,335.07,306.89,322.55,316.25,311.70,295.89,309.54,323.21,315.21,315.95,316.44,L7
2011-10-12 22:20:12+00:00,335.12,331.69,345.22,335.25,331.42,333.64,332.79,332.48,338.11,333.45,323.93,315.73,316.44,320.10,318.11,315.15,311.60,314.38,315.75,317.49,332.37,327.97,317.90,311.77,307.66,308.24,308.41,307.98,313.07,315.85,303.56,303.77,315.00,320.76,322.53,327.50,319.14,312.27,313.48,318.56,308.96,336.14,349.05,361.37,371.59,369.10,371.17,371.77,375.47,379.32,365.60,364.85,351.94,334.46,317.53,323.54,317.49,308.78,294.60,306.84,319.40,312.27,312.67,314.93,L7
2011-10-28 22:20:19+00:00,339.29,335.25,347.64,337.95,334.12,334.37,332.79,332.48,338.11,334.47,324.88,319.29,319.94,323.45,321.62,319.57,315.92,317.95,320.19,321.54,332.99,329.68,320.79,315.00,311.48,311.42,311.73,311.86,317.96,320.35,309.76,309.49,318.98,326.02,327.57,331.39,324.27,315.72,316.12,323.60,315.73,333.20,352.47,364.16,373.63,371.32,373.48,373.88,376.12,382.24,371.95,369.07,357.44,344.55,328.33,332.57,322.77,313.61,294.60,306.84,319.40,312.27,312.67,314.93,L7
2011-12-24 22:14:43+00:00,340.54,336.19,349.01,338.59,335.67,334.46,333.58,333.43,330.24,330.00,323.95,319.47,320.88,323.70,322.02,320.68,314.16,317.95,320.19,321.54,328.09,329.41,321.00,316.32,312.91,313.69,314.41,313.88,320.80,320.35,309.76,309.49,318.98,326.02,327.57,333.88,324.27,315.72,316.12,323.60,315.73,333.20,352.47,364.16,373.63,371.32,373.48,373.88,376.12,382.24,371.95,369.07,357.44,344.55,328.33,332.57,322.77,313.61,294.60,306.84,319.40,312.27,312.67,314.93,L7
2012-03-20 22:21:05+00:00,344.34,339.97,350.85,340.07,337.84,334.49,335.45,335.25,332.18,331.16,324.25,323.59,324.78,326.47,325.54,325.41,317.40,321.77,325.37,325.93,332.20,332.67,325.18,322.47,319.43,319.28,319.23,321.27,323.66,326.46,320.90,319.77,325.23,330.47,338.95,344.25,335.75,323.69,323.01,329.58,336.54,333.33,356.05,368.11,374.03,373.62,379.10,378.27,380.43,388.16,386.37,377.46,367.21,352.92,335.23,337.18,328.60,318.05,299.97,307.44,320.41,320.99,321.28,330.49,L7
2012-05-23 22:21:34+00:00,338.01,331.96,346.04,335.25,335.05,329.48,325.91,329.40,326.90,321.26,320.22,320.23,324.64,324.67,323.63,325.13,308.37,310.18,315.35,320.51,318.89,326.09,313.93,316.80,310.85,308.03,312.71,310.90,315.62,316.75,309.98,313.56,319.11,320.38,325.90,332.77,320.96,315.67,,317.68,326.49,320.24,,,,,374.23,377.41,382.35,383.94,386.11,375.81,368.82,351.76,333.61,333.79,324.63,314.68,304.88,302.51,314.34,320.69,331.58,339.97,L7
2012-06-01 22:15:11+00:00,338.01,331.96,346.04,335.25,335.05,329.48,325.91,329.40,326.90,321.26,320.22,320.23,324.64,324.67,323.63,325.13,308.37,310.18,315.35,320.51,318.89,326.09,314.02,316.80,310.85,308.03,312.71,310.90,315.62,316.71,309.98,313.56,319.11,316.01,322.52,330.42,318.44,314.28,313.04,317.29,326.83,310.02,334.11,353.55,,,374.23,377.41,382.35,383.94,386.11,375.81,368.82,351.76,333.61,330.23,324.72,316.28,303.55,310.24,314.34,320.69,331.58,339.97,L7
2012-06-24 22:21:27+00:00,334.25,323.98,337.63,329.35,331.62,324.14,315.88,322.54,321.75,317.07,,,,,,,309.61,310.18,315.35,320.51,318.89,326.09,310.24,316.80,308.94,307.53,312.60,309.38,307.81,321.44,309.98,313.56,319.11,321.92,326.42,335.84,322.92,315.84,317.99,319.97,329.26,320.70,340.97,357.50,368.27,372.27,373.93,374.94,373.02,380.43,381.54,375.81,359.33,348.68,339.81,330.23,319.76,316.28,301.23,302.72,318.45,320.99,329.91,335.60,L7
2012-08-27 22:22:12+00:00,334.25,323.98,337.63,331.91,330.02,324.31,322.14,327.38,323.72,321.88,317.98,320.23,326.37,334.29,329.44,325.77,318.08,320.22,322.28,324.79,327.53,332.02,314.90,321.19,313.14,313.40,317.16,315.75,317.11,324.10,316.03,316.32,321.53,324.05,330.25,338.45,323.62,317.08,319.18,321.11,329.96,324.69,347.37,360.32,374.05,375.56,373.82,375.11,375.92,382.87,383.75,378.07,358.56,347.30,339.81,328.93,320.99,318.15,301.76,305.21,321.38,323.66,328.12,333.39,L7
2012-10-14 22:22:41+00:00,326.31,323.98,337.63,331.91,326.53,313.13,312.89,322.90,320.73,319.99,313.87,316.35,320.80,329.21,329.05,324.90,319.40,321.29,323.68,326.03,330.28,333.19,317.29,319.18,312.90,314.60,318.56,317.83,320.47,325.75,318.31,316.90,321.57,324.20,330.11,337.91,322.87,317.30,319.01,321.60,328.85,324.86,349.36,362.07,376.84,377.84,372.45,374.52,375.24,381.30,382.60,384.11,350.47,336.51,345.92,324.88,318.41,315.91,301.47,304.41,321.80,325.12,329.39,333.50,L7
2013-01-02 22:23:08+00:00,,,,334.47,332.75,318.73,318.26,327.23,326.66,326.34,317.63,319.23,323.31,328.82,331.40,327.75,328.00,328.77,330.67,330.72,337.38,337.15,329.25,323.62,316.86,325.05,324.53,326.29,333.13,332.20,322.47,318.57,322.81,328.44,335.55,340.74,323.78,318.95,319.00,325.18,329.29,332.15,356.26,373.76,387.37,385.39,381.41,383.93,394.36,396.59,397.44,394.94,362.73,327.88,379.05,322.60,332.91,326.28,310.68,314.18,330.17,332.64,330.68,334.83,L7
2013-04-08 22:23:00+00:00,330.72,319.54,333.60,,338.70,315.86,313.19,324.74,327.14,326.16,317.46,318.74,321.78,326.09,332.38,328.74,328.73,328.03,331.39,331.54,337.99,336.75,329.43,322.65,312.17,325.01,322.79,324.08,330.56,332.34,322.86,318.06,321.66,321.80,329.09,335.51,322.73,324.95,325.32,329.92,334.89,342.12,361.04,379.97,388.75,382.86,376.52,383.25,391.52,394.74,400.97,401.12,362.00,324.62,379.05,323.49,324.91,327.53,314.09,313.66,330.16,333.13,333.75,337.75,L7
2013-05-02 22:28:46+00:00,339.50,327.56,342.58,345.50,339.69,338.46,332.49,335.94,337.71,333.03,325.73,325.22,328.92,328.93,335.48,333.74,331.88,330.41,336.52,336.85,341.51,340.28,332.93,331.98,329.45,330.06,324.47,330.56,333.41,334.04,328.56,325.55,330.70,325.98,332.62,339.34,328.38,327.55,328.13,331.82,340.49,349.73,361.55,379.80,386.88,380.62,375.57,383.71,390.48,393.47,397.79,383.24,367.21,349.57,370.08,335.30,325.75,327.69,316.67,307.24,329.82,328.24,323.93,332.45,L8
2013-05-10 22:22:50+00:00,341.61,329.79,342.66,341.00,336.96,335.25,330.54,332.90,332.86,329.55,322.92,322.26,326.44,326.57,330.22,330.33,327.72,325.02,328.97,330.10,339.57,336.89,329.12,328.25,329.45,330.06,324.47,330.56,333.41,334.04,328.56,325.55,330.70,325.98,332.62,339.34,328.38,327.55,328.13,331.82,340.49,349.73,361.55,379.80,386.88,380.62,375.57,383.71,390.48,393.47,397.79,383.24,368.00,354.35,366.10,341.11,330.43,325.57,312.89,307.23,327.92,325.68,322.26,328.57,L7
2013-06-27 22:22:32+00:00,341.61,329.79,342.66,341.00,336.96,335.25,330.54,332.90,332.86,329.55,322.92,322.26,326.44,326.57,330.22,330.33,327.72,325.02,328.97,330.10,339.57,336.89,329.12,328.25,329.45,330.06,324.47,330.56,333.41,334.04,328.56,325.55,330.70,325.98,332.62,339.34,328.38,327.55,328.13,331.82,340.49,349.73,361.55,379.80,386.88,380.62,375.57,383.71,390.48,393.47,397.79,383.24,368.00,354.35,366.10,325.30,320.44,315.35,303.88,300.08,318.23,319.51,322.26,328.57,L7
2013-07-05 22:28:57+00:00,339.93,330.80,342.32,339.47,335.05,331.40,332.53,332.18,329.08,328.29,322.35,321.43,327.19,327.37,327.56,330.08,325.39,323.79,327.83,330.05,339.82,337.76,331.27,326.77,326.66,328.86,329.77,332.75,337.23,336.69,327.39,325.22,328.74,323.22,333.19,338.15,329.61,328.36,329.08,330.32,340.77,357.47,359.85,371.31,378.62,375.31,370.45,377.35,383.76,387.40,381.87,372.54,360.06,348.07,359.62,323.66,313.81,309.34,297.66,298.23,315.79,317.62,318.50,325.22,L8
2013-08-22 22:29:00+00:00,341.55,333.04,344.69,340.02,336.09,332.66,333.39,333.73,331.18,328.67,322.92,323.09,327.54,328.73,329.15,330.71,327.75,326.18,330.30,332.51,341.11,338.94,332.57,328.17,327.97,329.02,331.48,332.93,337.22,336.17,327.58,325.82,329.20,325.89,335.03,340.93,331.35,328.41,328.16,331.33,339.05,354.81,357.74,369.06,377.76,374.84,370.87,376.82,382.31,385.95,380.99,372.46,360.51,350.30,360.87,325.98,315.82,310.98,300.45,300.30,316.97,317.47,318.06,324.94,L8
2013-08-30 22:22:25+00:00,340.77,332.73,344.26,338.43,333.67,329.95,330.51,330.19,331.18,328.67,322.92,321.99,325.54,327.63,327.42,328.00,325.90,324.34,328.06,330.31,339.67,336.40,331.42,326.47,325.74,326.00,328.35,329.73,334.54,333.73,325.95,325.05,326.08,324.86,333.09,341.07,329.67,327.41,327.49,329.36,337.45,349.42,356.23,367.09,376.88,374.89,372.04,374.50,381.84,385.05,380.35,371.58,359.52,350.38,351.31,326.91,317.08,311.85,301.31,302.76,318.49,318.88,319.16,325.28,L7
2013-09-23 22:28:51+00:00,341.17,332.73,343.99,339.19,335.44,333.47,332.76,332.20,334.05,328.67,323.62,323.64,327.74,329.75,329.31,329.66,327.56,326.32,330.12,332.44,340.81,337.72,332.56,328.12,328.04,327.11,329.07,331.25,335.37,334.71,327.97,326.32,327.57,329.07,336.25,342.80,330.39,326.99,328.21,330.01,336.47,349.42,356.23,367.09,376.88,374.89,372.04,374.50,381.84,385.05,380.35,371.58,359.52,350.38,351.31,326.91,317.53,316.02,301.31,302.76,318.49,318.88,319.16,325.28,L8
2013-10-10 22:16:44+00:00,343.43,335.71,345.54,338.49,334.47,333.47,332.76,332.26,334.11,327.55,323.20,323.07,326.74,329.75,329.31,329.66,327.56,326.32,330.12,332.44,340.81,337.72,332.56,328.12,328.04,327.11,329.07,331.25,335.37,334.71,327.97,326.32,327.57,332.78,339.03,345.24,331.95,324.63,325.75,328.26,333.99,343.70,351.67,362.71,375.11,375.79,375.35,374.74,383.27,385.15,380.35,371.58,360.60,353.13,351.31,326.93,319.76,316.02,301.31,302.76,318.49,318.88,319.16,325.28,L7
2013-11-18 22:23:08+00:00,341.89,335.43,344.63,336.42,332.68,332.79,332.94,331.82,334.18,326.84,322.32,322.16,324.84,329.80,328.39,328.35,326.81,326.72,329.61,332.28,337.90,336.58,329.97,323.62,323.26,324.22,328.88,331.84,335.77,334.31,326.65,323.90,324.07,330.33,339.09,344.12,329.58,322.30,322.55,325.88,331.98,338.61,348.17,359.57,372.74,373.75,373.14,371.28,379.28,382.28,377.71,369.01,355.70,346.54,341.31,319.42,316.15,314.34,298.96,303.74,315.59,318.08,319.54,325.23,L7
2013-12-04 22:23:18+00:00,341.95,335.83,345.59,336.51,333.02,332.95,332.46,332.40,334.47,327.24,321.86,321.10,324.33,327.79,326.46,325.80,326.81,326.72,329.61,332.28,337.90,336.10,329.77,323.58,322.76,323.71,327.48,330.70,334.49,333.27,326.64,323.00,323.62,328.96,338.26,343.04,329.38,321.54,321.37,325.88,331.98,338.61,346.19,358.39,370.20,371.09,371.31,370.23,378.09,380.68,376.63,368.18,355.14,347.44,342.97,323.63,318.49,315.07,300.88,305.58,317.42,319.35,319.20,324.29,L7
2013-12-28 22:28:23+00:00,342.52,336.08,346.50,337.37,333.65,333.60,332.70,333.14,334.70,329.01,323.37,322.96,326.01,330.10,328.24,327.25,328.38,328.45,332.05,334.57,340.42,338.66,332.29,326.03,324.80,325.72,328.68,332.02,335.59,334.78,328.04,322.99,323.99,329.15,338.60,343.02,329.36,323.20,322.91,326.81,334.04,340.88,346.59,360.91,372.00,373.23,373.38,372.86,380.11,383.13,379.23,371.28,358.75,350.33,340.45,334.54,327.11,321.25,307.37,311.95,325.06,324.91,320.91,327.03,L8
2014-01-30 22:17:38+00:00,343.62,336.40,347.24,337.51,333.75,334.31,331.82,333.11,333.51,327.64,322.20,321.75,324.32,329.49,327.68,325.84,328.26,328.38,331.59,333.98,340.90,338.01,331.62,325.63,323.97,324.55,326.70,330.57,333.56,332.78,327.18,321.47,322.88,328.81,337.19,342.98,328.22,323.60,322.70,326.64,333.47,339.49,345.87,361.02,372.04,372.76,373.07,372.20,378.31,382.00,379.01,370.95,360.38,354.54,340.45,338.03,328.43,321.37,307.44,311.66,324.22,324.17,320.23,327.66,L7
2014-02-06 22:23:51+00:00,343.62,338.76,348.30,338.42,334.73,335.53,332.42,333.96,334.48,328.26,322.96,322.58,325.56,330.01,328.54,327.45,329.83,329.85,333.40,335.58,341.80,339.34,332.72,327.02,324.94,325.25,327.90,330.99,334.00,332.90,327.68,322.19,323.67,330.01,338.45,343.79,329.46,324.00,323.40,327.82,334.64,343.09,349.58,363.06,374.10,374.52,375.80,374.76,382.17,385.88,383.75,374.98,364.19,354.54,340.45,338.03,333.76,324.04,310.82,314.87,327.24,327.50,323.54,330.51,L7
2014-02-15 22:17:32+00:00,343.62,338.76,348.30,338.42,334.73,335.53,332.42,333.96,334.48,328.26,322.96,322.58,325.56,330.01,329.15,328.01,330.35,330.12,333.46,335.84,341.71,339.59,333.23,328.11,325.83,326.10,328.69,331.18,334.35,333.43,328.25,322.65,324.09,330.79,339.42,344.31,329.84,324.06,324.18,328.38,335.59,344.10,349.58,363.06,374.10,374.52,375.80,374.76,382.17,385.88,383.75,374.98,364.19,354.54,340.45,338.03,333.76,324.04,310.82,314.87,327.24,327.50,323.54,330.51,L7
2014-03-26 22:23:54+00:00,343.23,339.80,348.55,337.30,334.07,335.52,332.00,335.00,332.14,328.00,322.11,320.95,324.19,328.73,328.19,327.40,330.72,330.89,334.10,336.46,341.66,340.55,332.92,327.43,324.26,326.17,328.73,331.64,334.45,333.44,328.20,320.45,322.75,327.76,337.68,341.65,328.20,323.92,322.45,323.31,334.74,343.52,349.09,362.41,373.39,372.97,373.90,375.07,382.93,387.56,385.15,376.16,364.35,352.08,332.08,336.67,337.81,322.72,309.97,315.38,327.38,328.05,323.34,331.16,L7
2014-04-19 22:26:52+00:00,342.09,339.10,348.74,335.98,334.05,335.18,332.49,335.39,333.58,330.68,323.32,322.38,325.38,328.89,329.24,327.92,331.41,331.50,333.53,336.02,340.49,340.35,332.76,328.12,326.06,326.47,329.18,332.11,334.34,333.32,327.68,320.19,321.68,326.35,334.39,338.43,324.78,319.45,317.46,317.73,327.40,343.52,349.09,358.37,369.55,369.92,371.82,373.53,380.30,384.28,381.62,372.01,360.44,349.33,328.60,335.31,336.64,319.83,307.10,312.39,323.76,325.25,321.09,327.99,L8
2014-05-13 22:24:16+00:00,340.35,337.18,346.10,334.24,331.60,332.28,329.55,332.44,330.09,330.68,323.32,322.38,324.12,326.77,327.59,325.68,328.66,331.50,333.53,336.02,340.49,340.35,331.32,328.12,324.55,325.08,327.40,330.96,332.58,332.13,327.68,320.19,321.68,325.33,332.90,337.21,323.82,319.06,317.36,317.48,327.80,339.60,349.09,357.53,370.09,370.43,370.16,372.20,380.60,385.02,381.60,372.14,359.70,347.66,322.91,332.16,333.80,319.38,306.17,312.51,323.97,325.72,320.79,327.98,L7
2014-06-22 22:26:41+00:00,339.81,338.06,346.59,335.28,333.50,332.38,331.23,333.23,330.68,334.07,327.79,327.86,328.02,331.37,331.31,329.04,331.23,334.17,336.65,338.73,343.96,343.89,336.79,333.89,328.44,328.86,330.44,332.08,333.65,333.34,329.31,322.91,324.49,326.67,332.48,337.42,324.54,321.41,320.35,319.47,329.02,340.43,355.56,360.21,373.46,374.25,372.82,375.23,384.90,389.08,386.06,377.03,362.82,348.80,315.80,328.71,334.16,320.18,306.25,313.80,325.50,326.82,322.78,329.85,L8
2014-08-17 22:24:36+00:00,338.12,335.03,343.08,330.50,328.58,326.51,327.41,328.64,327.87,333.57,324.04,319.02,325.94,328.16,329.17,319.76,323.68,328.94,325.40,329.52,331.74,336.26,332.25,330.51,324.29,324.50,326.98,328.60,329.82,329.52,325.42,320.96,319.56,322.07,326.82,332.88,321.79,317.65,315.49,313.20,320.81,333.35,356.38,354.10,368.94,369.12,366.88,370.09,377.77,381.99,378.13,368.42,355.41,345.71,309.98,325.53,324.30,313.09,298.86,309.02,319.10,320.19,318.59,324.97,L7
2014-08-25 22:27:02+00:00,339.36,336.81,345.25,332.69,329.85,328.24,329.47,330.90,329.79,334.23,325.26,321.10,326.76,330.29,331.32,321.76,324.61,328.45,328.78,334.08,337.32,341.24,335.26,334.50,327.30,326.73,329.09,330.81,331.99,331.18,327.85,324.11,322.29,324.47,330.00,335.25,324.70,321.53,319.59,319.00,325.66,339.69,361.35,357.62,371.94,373.50,371.47,374.62,381.24,381.99,378.13,368.42,355.41,345.71,309.98,325.53,324.30,313.09,298.86,309.02,319.10,320.19,318.59,328.28,L8
2014-10-12 22:27:11+00:00,341.93,339.50,347.50,334.73,332.01,330.74,330.99,333.58,332.65,336.35,327.90,324.42,328.41,332.17,333.08,324.01,325.43,330.13,331.11,336.38,338.91,342.79,336.49,335.43,328.92,327.89,330.05,331.23,332.97,331.96,328.57,324.28,325.30,328.58,332.94,337.37,326.96,320.06,319.74,323.21,326.08,338.82,358.94,358.15,373.12,375.39,372.60,375.17,382.77,383.36,380.56,368.53,356.85,347.43,309.63,329.18,326.49,315.71,305.48,311.06,321.25,322.66,322.55,330.50,L8
2014-10-28 22:27:08+00:00,344.04,340.44,348.80,338.14,334.27,332.07,331.17,334.43,332.43,336.97,328.34,324.78,329.75,332.47,333.15,324.47,326.00,330.76,333.00,339.18,341.98,344.60,338.01,337.28,329.55,329.35,330.29,331.95,334.94,333.58,330.82,328.62,328.90,332.70,338.71,342.54,332.78,325.93,327.47,331.33,333.75,339.42,358.03,363.98,380.36,381.65,374.89,376.72,388.56,389.95,388.68,376.59,365.14,354.18,321.01,335.50,330.77,322.36,312.83,317.97,327.85,329.85,327.54,335.83,L8
2014-12-07 22:25:21+00:00,347.70,344.07,353.29,341.63,336.94,333.92,333.73,335.97,336.26,336.07,326.32,323.64,330.18,333.73,333.16,325.87,327.82,328.55,330.10,336.83,340.26,342.25,339.21,337.14,332.65,331.56,332.12,331.71,335.18,333.51,328.61,327.24,328.08,334.69,341.09,345.43,335.57,327.43,328.22,330.69,333.92,343.49,356.92,365.72,379.27,380.89,376.72,378.08,387.92,388.51,387.85,375.47,365.65,356.80,331.94,341.18,335.41,323.90,314.85,317.53,328.20,329.32,328.78,336.32,L7
2014-12-15 22:27:04+00:00,348.32,344.32,354.38,342.20,337.75,335.00,335.04,337.05,336.92,335.75,326.65,324.84,330.79,333.94,333.03,326.35,327.91,329.32,330.63,337.49,341.55,343.29,339.68,337.41,333.07,332.58,332.36,332.31,335.81,334.03,329.52,328.28,329.21,334.86,341.46,345.74,336.16,328.14,328.40,332.24,334.97,345.05,358.13,366.69,380.04,381.09,377.11,378.55,387.99,389.36,388.11,376.48,366.13,356.81,334.83,342.30,336.46,324.01,314.31,317.68,327.83,329.27,327.99,335.80,L8
2015-01-08 22:25:32+00:00,349.87,345.25,354.85,343.07,337.27,336.60,334.80,337.83,337.78,335.20,325.22,323.86,330.14,332.19,332.45,326.24,327.50,329.72,332.11,339.22,342.52,344.34,339.48,337.06,333.55,331.86,331.84,332.42,336.19,334.94,330.74,328.75,329.79,336.27,342.42,346.28,335.91,326.43,327.15,331.10,333.27,348.15,360.07,368.92,382.79,382.97,378.72,379.76,391.08,392.59,392.00,379.95,370.77,360.32,342.65,348.84,342.29,327.54,318.64,319.27,328.85,331.33,331.25,339.02,L7
2015-01-16 22:26:59+00:00,348.81,343.51,354.29,342.50,336.05,335.28,334.27,337.57,337.66,334.94,325.94,324.42,330.58,333.22,333.63,327.42,327.96,331.07,333.04,339.47,342.52,345.17,340.21,337.27,333.40,331.60,331.72,332.44,336.02,334.82,330.49,328.41,329.81,336.11,342.71,345.94,334.83,325.74,326.52,329.32,332.69,347.84,359.50,368.10,381.97,382.03,377.81,378.68,389.67,391.56,390.91,378.87,368.73,358.26,339.61,348.84,339.78,325.24,315.92,317.13,327.61,329.44,329.67,337.00,L8
2015-01-24 22:25:34+00:00,349.93,344.72,353.99,343.03,337.48,336.90,335.01,338.36,338.96,336.08,327.23,325.68,331.35,333.86,334.71,328.73,328.87,331.78,333.32,340.62,343.69,346.35,341.24,338.26,334.33,331.93,332.39,333.05,337.31,336.27,332.21,330.18,330.90,336.96,343.48,346.53,335.08,325.44,326.48,329.24,330.84,346.75,359.24,368.10,386.36,385.81,377.24,378.68,389.67,397.55,396.91,384.11,373.12,362.58,341.49,353.33,344.79,328.59,315.92,319.56,329.87,332.29,331.92,338.58,L7
2015-02-17 22:26:47+00:00,349.56,345.23,355.60,345.22,339.52,338.55,337.67,340.79,340.83,337.82,329.55,329.62,332.05,333.34,335.00,333.50,332.47,334.43,336.68,343.71,347.31,349.54,343.77,340.38,336.67,334.57,334.68,335.64,339.48,338.80,334.60,332.81,333.85,339.41,345.81,348.53,335.75,327.37,328.27,329.15,331.07,348.00,360.47,369.71,387.78,387.60,378.90,380.06,392.91,400.57,400.03,388.06,375.61,365.27,346.63,354.76,347.35,331.54,318.33,321.09,332.63,335.11,333.17,339.77,L8
2015-02-25 22:25:48+00:00,350.12,345.48,354.92,345.14,339.91,339.25,338.02,341.18,341.14,338.24,329.81,329.60,331.87,332.79,334.61,333.74,333.17,334.93,336.66,343.39,346.84,348.80,342.85,339.58,336.43,334.00,333.77,334.52,338.78,338.38,333.20,331.37,333.17,339.50,345.34,348.22,335.25,325.42,326.18,326.25,327.96,345.53,359.34,368.79,386.68,386.11,377.61,377.43,391.26,399.12,398.41,386.43,374.53,365.10,347.49,354.44,346.78,330.41,317.83,319.76,331.23,333.58,331.66,337.27,L7
