dates,satname,nzd0533-0000,nzd0533-0001,nzd0533-0002,nzd0533-0003,nzd0533-0004,nzd0533-0005,nzd0533-0006,nzd0533-0007,nzd0533-0008,nzd0533-0009,nzd0533-0010,nzd0533-0011,nzd0533-0012,nzd0533-0013,nzd0533-0014,nzd0533-0015,nzd0533-0016,nzd0533-0017,nzd0533-0018,nzd0533-0019,nzd0533-0020,nzd0533-0021,nzd0533-0022,nzd0533-0023,nzd0533-0024,nzd0533-0025,nzd0533-0026,nzd0533-0027,nzd0533-0028,nzd0533-0029,nzd0533-0030,nzd0533-0031,nzd0533-0032,nzd0533-0033,nzd0533-0034,nzd0533-0035,nzd0533-0036,nzd0533-0037,nzd0533-0038,nzd0533-0039,nzd0533-0040,nzd0533-0041,nzd0533-0042,nzd0533-0043,nzd0533-0044,nzd0533-0045,nzd0533-0046,nzd0533-0047,nzd0533-0048,nzd0533-0049,nzd0533-0050,nzd0533-0051,nzd0533-0052,nzd0533-0053,nzd0533-0054,nzd0533-0055,nzd0533-0056,nzd0533-0057,nzd0533-0058,nzd0533-0059,nzd0533-0060,nzd0533-0061,nzd0533-0062,nzd0533-0063
2013-05-10 22:22:50+00:00,L7,343.96,332.50,340.50,334.35,329.74,327.71,324.77,325.36,322.17,320.82,315.96,315.07,320.00,319.99,318.13,321.95,318.08,312.69,312.22,315.19,333.80,328.36,319.87,319.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.74,358.31,353.47,348.07,339.78,315.73,301.32,302.55,319.44,315.90,314.24,315.19
2013-06-27 22:22:32+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.55,319.18,331.09,310.00,317.29,327.83,339.66,,
2013-07-05 22:28:57+00:00,L8,323.69,323.35,327.30,323.48,322.47,322.66,326.79,324.52,322.18,321.86,315.47,314.88,321.75,319.22,318.79,323.35,320.42,319.61,323.00,326.05,329.75,330.09,328.56,317.70,316.24,318.90,323.88,323.75,330.55,329.46,315.73,314.38,314.77,311.27,323.09,322.59,316.52,303.53,303.01,308.93,315.48,,329.48,343.88,354.09,357.98,356.26,357.50,361.13,360.82,352.32,339.36,316.98,295.65,268.32,289.07,291.22,281.30,276.14,283.73,294.73,298.53,292.83,291.55
2013-08-22 22:29:00+00:00,L8,349.49,343.37,355.99,343.37,340.58,337.31,337.45,339.53,338.26,331.18,325.67,329.09,329.75,334.27,335.16,333.83,335.87,334.55,339.00,341.00,346.43,343.83,337.76,333.40,331.59,330.73,336.36,334.76,338.57,336.43,329.34,328.41,331.70,335.29,342.40,351.11,338.28,330.74,327.59,336.22,336.09,352.25,353.84,364.73,377.93,376.19,374.55,377.69,381.66,385.25,382.92,376.68,366.72,363.60,367.02,341.25,329.51,321.92,314.74,312.25,325.40,320.53,320.43,328.50
2013-08-30 22:22:25+00:00,L7,331.28,325.92,335.08,325.60,318.77,315.74,313.39,311.60,,,,313.75,313.12,317.63,315.79,312.47,314.51,312.31,314.14,317.29,328.32,321.00,321.88,315.66,315.23,311.68,313.35,314.51,321.25,321.47,315.82,317.46,310.71,315.47,318.33,334.62,316.47,315.00,316.43,314.48,322.65,322.75,340.90,349.89,362.86,364.57,367.40,355.89,365.95,367.46,364.40,352.15,337.75,333.98,308.65,318.53,310.67,299.40,293.63,301.07,312.09,311.91,309.55,309.83
2013-09-23 22:28:51+00:00,L8,353.95,342.46,355.40,354.98,354.01,357.32,354.37,350.47,351.11,,333.86,338.98,346.95,350.75,347.44,346.66,343.27,344.91,349.62,350.86,356.92,354.07,347.43,343.85,344.34,341.30,342.36,347.72,348.46,347.81,345.78,341.17,344.67,359.85,365.01,364.48,346.01,340.54,347.38,346.24,347.15,,,,,,,,,,,,,,,,346.65,372.25,,,406.34,393.65,,
2013-10-10 22:16:44+00:00,L7,358.32,351.42,359.13,347.84,339.68,,,341.87,340.67,334.04,329.46,327.63,329.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-26 22:16:51+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18 22:23:08+00:00,L7,340.36,331.44,342.04,329.85,325.92,327.32,326.72,327.46,324.78,321.16,315.25,312.53,312.01,321.14,319.79,320.43,315.71,317.21,316.98,321.68,322.08,328.28,308.92,303.23,304.81,312.86,322.45,332.47,334.39,331.07,320.98,312.46,312.05,324.12,339.13,340.29,323.72,312.69,309.35,316.01,329.53,331.08,341.10,352.46,365.32,365.52,367.02,366.71,367.36,374.61,370.19,358.67,352.14,343.73,335.25,329.35,323.36,308.46,298.28,302.02,315.55,317.43,314.36,321.84
2013-12-04 22:23:18+00:00,L7,346.13,341.88,356.21,341.53,338.69,336.09,333.91,338.94,337.96,332.43,322.33,317.40,324.33,321.62,320.01,316.26,,,,,,337.33,332.22,326.13,322.91,324.81,324.33,328.85,331.75,331.51,330.17,322.14,325.51,325.73,338.91,342.47,332.82,323.51,321.24,,,,344.75,360.11,367.32,367.71,370.42,372.47,383.01,383.92,381.99,376.46,364.51,362.62,357.62,354.39,342.21,331.05,318.78,324.44,336.28,335.39,327.52,332.15
2013-12-28 22:28:23+00:00,L8,337.65,329.42,341.64,333.06,329.72,332.13,325.20,331.25,331.33,329.51,326.00,329.88,330.71,334.98,331.47,328.56,329.87,329.68,336.36,339.37,344.10,345.64,339.52,334.31,330.91,329.37,326.99,331.04,333.82,335.97,328.11,314.56,316.63,321.94,329.49,331.76,318.94,319.80,318.80,320.34,330.91,330.96,333.65,358.60,364.21,367.19,368.84,371.13,367.91,373.09,369.90,359.97,349.99,337.99,308.03,320.99,318.50,301.14,296.67,294.52,312.62,312.01,307.11,313.91
2014-01-14 22:17:21+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-30 22:17:38+00:00,L7,,,,,,,,,315.17,316.00,309.11,306.94,310.23,317.50,317.02,315.57,321.49,321.29,322.52,324.37,335.16,327.91,326.09,316.74,312.17,313.10,312.54,316.10,318.72,317.67,312.08,306.06,309.76,311.23,316.42,325.48,311.44,310.14,305.33,311.06,315.89,317.64,329.39,348.78,359.10,359.87,,,,,,,,,,,,289.75,281.96,288.32,296.04,300.41,295.09,302.92
2014-02-06 22:23:51+00:00,L7,,360.64,362.94,351.44,346.98,346.30,341.78,344.45,344.34,337.39,332.39,333.15,340.01,339.36,339.27,343.46,343.32,343.46,349.31,349.46,352.93,354.04,345.47,340.86,335.68,335.51,342.06,339.64,342.41,338.83,336.54,332.63,335.30,343.82,354.38,356.61,344.77,335.39,336.87,342.05,350.28,371.85,381.44,384.88,397.20,395.82,398.99,397.10,415.82,419.63,421.74,412.37,400.45,,,,380.11,359.96,343.42,348.47,359.73,361.82,357.69,364.82
2014-02-15 22:17:32+00:00,L7,,,,,,,,,,,,,,,333.60,332.12,333.61,331.60,333.43,337.32,340.58,341.08,336.82,336.46,332.55,332.38,334.43,332.16,336.64,337.15,332.34,325.86,326.93,336.56,346.57,347.80,332.30,323.70,329.63,331.68,341.46,349.16,,,,,,,,,,,,,,,,,,,,,,
2014-03-26 22:23:54+00:00,L7,327.97,324.00,329.32,320.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.28,312.67,320.94,309.28,310.82,304.52,287.73,303.17,313.91,,335.62,348.93,343.48,344.66,348.40,351.24,357.23,352.58,338.12,319.47,311.59,283.74,298.30,295.52,284.76,277.02,283.54,293.05,290.24,287.29,290.13
2014-04-19 22:26:52+00:00,L8,353.96,348.45,361.95,341.43,340.80,341.68,347.49,344.88,350.06,351.36,337.73,337.11,338.14,342.75,346.45,341.95,344.17,345.41,342.24,343.63,347.69,351.39,343.35,341.58,345.76,340.48,344.92,347.97,345.89,344.11,336.79,330.88,329.28,328.74,327.71,332.24,315.89,307.79,302.15,300.57,302.94,,,355.91,371.02,376.10,383.22,387.56,399.81,400.56,396.67,390.45,380.11,377.51,347.35,362.52,363.50,341.67,317.88,327.11,334.69,341.11,340.22,348.15
2014-05-13 22:24:16+00:00,L7,320.20,314.96,315.92,310.61,308.63,310.90,303.41,308.61,303.01,,,,307.53,302.60,306.43,300.45,303.96,,,,,,311.11,,306.18,304.64,303.48,311.47,309.52,313.71,,,,306.46,306.64,313.15,302.89,298.73,299.38,301.42,313.40,294.59,,332.58,352.40,352.47,341.11,345.14,353.74,360.76,352.82,338.55,320.86,304.91,265.82,287.74,288.05,281.88,275.11,284.64,296.77,300.36,290.05,293.48
2014-06-22 22:26:41+00:00,L8,330.88,329.63,339.43,328.91,330.75,324.08,326.92,328.02,329.47,328.13,327.65,326.40,325.74,331.00,327.85,324.04,327.53,,,,,,337.02,,,327.27,328.14,325.63,329.31,327.79,321.53,318.98,319.29,323.45,326.10,331.52,324.01,317.09,318.33,321.05,326.31,320.67,341.79,352.89,362.64,366.07,362.35,364.27,364.20,366.57,365.99,354.69,338.02,326.81,303.05,303.02,302.64,288.12,284.57,291.68,307.24,303.45,303.70,301.54
2014-08-17 22:24:36+00:00,L7,,343.97,349.92,334.06,330.63,327.13,328.10,330.10,326.93,328.47,312.27,298.83,,,,309.50,316.39,327.04,323.97,328.51,333.25,337.50,334.20,331.91,325.02,322.11,327.65,325.59,331.04,329.16,325.18,320.28,318.40,326.33,342.16,347.71,339.50,331.20,330.48,336.40,335.63,351.48,362.07,368.38,381.46,379.24,377.94,379.96,382.18,387.15,384.94,375.07,373.41,362.54,312.28,338.40,334.15,323.81,307.44,320.45,326.11,328.15,334.05,346.36
2014-08-25 22:27:02+00:00,L8,338.71,340.46,349.10,337.16,329.68,331.79,332.10,335.51,334.49,330.95,324.93,323.49,324.81,331.09,333.09,325.06,324.33,322.78,330.60,339.00,342.89,345.95,342.39,338.49,332.52,330.41,331.91,334.07,335.42,332.90,329.91,328.28,324.48,331.19,338.87,340.10,332.81,332.53,331.69,341.02,341.49,354.57,361.97,365.92,376.47,384.91,385.13,387.95,384.61,,,,,,,,,,,,,,,328.01
2014-10-12 22:27:11+00:00,L8,363.79,361.68,371.52,358.85,353.71,350.23,350.22,356.16,353.17,355.73,346.74,345.65,344.15,351.29,349.79,344.95,337.79,344.85,348.32,351.99,355.27,358.34,352.88,346.49,343.30,344.57,346.49,344.94,348.75,346.10,342.32,335.88,349.75,357.43,358.96,362.34,349.29,336.41,339.80,341.64,340.10,352.52,371.06,377.00,399.00,397.83,389.65,389.95,417.72,421.42,422.04,407.47,395.45,388.99,339.31,373.91,363.77,366.65,359.26,351.11,361.11,359.92,364.40,372.23
2014-10-28 22:27:08+00:00,L8,363.17,352.78,368.07,360.31,353.09,348.88,347.20,348.93,348.04,353.19,338.99,337.96,343.79,342.88,345.71,343.61,346.65,346.83,348.62,353.83,358.63,357.37,351.30,348.03,348.02,347.98,345.00,350.92,356.48,352.63,346.79,351.31,345.88,352.25,360.71,361.61,349.23,341.00,346.53,347.65,346.98,364.42,373.92,388.69,411.91,411.15,394.71,394.63,431.26,430.16,433.94,426.76,417.56,407.25,400.93,390.78,381.56,370.92,351.77,358.31,364.34,373.68,361.83,376.19
2014-12-07 22:25:21+00:00,L7,348.89,346.50,355.87,343.58,334.44,328.23,329.18,326.04,331.57,330.56,315.46,317.22,317.89,319.30,315.14,317.48,322.36,318.79,317.59,326.63,332.34,331.82,327.49,335.84,328.77,327.63,324.84,320.43,320.68,322.46,316.56,319.37,322.83,328.15,333.89,343.45,331.69,323.36,319.48,310.55,329.98,338.56,349.60,360.35,365.38,367.39,369.41,370.64,375.89,379.60,374.67,364.16,354.60,349.23,346.46,342.11,337.27,320.78,307.50,308.43,324.53,323.74,322.24,327.61
2014-12-15 22:27:04+00:00,L8,351.43,345.87,360.93,345.63,342.58,341.44,342.86,343.55,340.82,333.85,328.59,332.05,333.84,335.00,332.39,329.24,328.43,333.20,333.27,340.76,347.99,348.50,342.48,338.73,335.15,338.75,333.81,335.89,339.60,337.18,334.96,334.49,335.99,335.82,343.68,347.62,339.64,332.40,329.47,341.54,341.29,354.40,365.41,372.49,384.64,382.32,379.47,381.33,388.42,393.57,389.43,381.54,368.52,356.83,349.30,347.89,341.68,324.55,311.60,318.45,326.00,328.99,324.04,332.67
2015-01-08 22:25:32+00:00,L7,,,,356.38,344.76,346.43,343.78,348.09,345.44,341.65,330.90,332.16,336.45,339.06,339.79,338.72,337.89,339.44,348.72,356.20,357.13,358.91,351.95,341.24,342.45,339.57,343.03,344.98,349.36,350.51,347.48,339.65,343.19,350.75,356.01,358.46,343.65,332.91,337.40,336.24,342.22,377.12,386.23,399.39,416.65,413.96,404.50,403.66,432.16,432.31,435.64,431.12,421.47,403.49,396.27,388.62,383.99,364.93,350.27,347.51,359.65,362.18,369.58,379.67
2015-01-16 22:26:59+00:00,L8,334.97,325.07,340.26,328.62,319.52,320.88,322.03,329.00,332.22,325.14,324.91,322.56,326.50,330.83,333.58,328.56,325.11,333.38,332.09,334.81,334.01,342.95,337.79,332.66,326.48,321.74,322.38,324.03,326.79,326.42,320.68,318.05,320.79,326.95,334.06,332.93,317.42,308.11,309.34,306.23,315.79,329.69,341.31,348.14,360.23,359.47,357.22,356.91,358.45,364.07,363.01,346.74,330.92,320.32,300.05,303.37,303.37,285.86,281.30,283.01,298.83,296.72,298.88,297.23
2015-01-24 22:25:34+00:00,L7,372.65,368.20,371.92,365.79,363.94,359.50,356.99,357.33,357.99,360.20,348.96,346.65,349.37,354.36,355.65,352.60,347.51,350.84,349.68,361.83,369.03,370.80,363.65,357.61,352.75,349.58,353.70,353.93,362.65,362.04,361.01,359.34,356.78,358.77,369.69,371.24,355.56,347.01,350.12,348.54,340.09,367.98,383.79,,451.49,446.00,399.33,,479.21,479.46,478.91,468.79,451.87,440.83,394.62,420.29,419.87,399.99,,376.54,385.70,392.27,387.65,399.28
2015-02-17 22:26:47+00:00,L8,332.16,330.03,338.83,331.60,330.94,330.41,332.82,336.79,333.46,326.06,319.42,321.18,325.94,314.34,324.98,336.38,335.08,334.88,337.21,341.95,346.66,348.25,340.01,337.29,332.93,327.95,329.10,329.72,332.61,334.96,328.70,325.89,324.35,330.39,339.06,341.72,323.34,319.77,317.76,311.63,,326.72,341.13,349.23,358.27,359.41,360.88,358.94,360.09,363.28,361.93,349.07,335.68,326.38,305.45,300.40,306.62,289.81,283.16,284.66,300.19,302.73,296.05,299.42
2015-02-18 22:19:32+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-25 22:25:48+00:00,L7,354.85,353.34,358.10,349.79,344.13,345.05,346.81,348.25,343.44,345.67,335.56,331.20,332.34,337.75,339.26,336.89,338.92,336.95,340.65,344.77,350.27,350.18,344.34,339.59,338.28,336.14,335.31,335.58,339.93,339.38,328.20,326.22,330.86,342.90,349.14,351.79,341.71,332.41,330.33,329.44,334.07,354.14,371.17,377.94,388.33,393.24,392.85,386.28,400.43,402.53,400.42,391.42,383.92,381.75,369.39,367.16,357.23,339.44,327.21,324.13,335.03,336.31,334.61,340.35
2015-03-13 22:25:54+00:00,L7,353.69,349.90,354.19,349.07,340.75,337.91,338.33,337.26,332.87,331.59,323.42,320.81,326.58,,,,,333.50,341.69,341.37,346.75,345.98,339.71,337.17,331.19,328.62,331.76,333.60,333.29,333.42,326.98,322.37,324.86,330.65,339.27,344.72,337.79,329.39,324.06,322.45,336.53,353.68,364.35,366.70,376.25,380.67,382.17,381.87,386.41,386.59,387.52,378.23,375.55,370.34,366.35,348.35,346.08,330.70,319.67,319.44,332.12,330.72,328.75,331.71
2015-04-06 22:26:20+00:00,L8,338.48,329.93,349.97,340.58,333.33,332.53,333.47,332.95,330.35,325.66,323.08,325.70,326.56,330.90,329.48,330.19,332.07,332.70,337.61,337.54,344.68,344.17,338.15,335.56,328.94,328.92,329.42,327.36,330.72,334.42,324.43,322.74,322.53,329.82,333.13,338.63,327.22,322.57,316.74,317.11,329.43,336.81,348.84,362.05,366.56,367.51,369.65,369.30,372.57,374.92,369.75,362.06,356.20,347.39,348.15,336.15,329.61,311.80,300.41,,,,,
2015-07-03 22:26:38+00:00,L7,314.32,,,,,,285.00,,,324.95,,,324.28,306.80,314.77,,326.47,,,,,,329.53,,,,,,301.12,,,302.08,339.84,,298.58,379.61,310.82,324.18,317.80,,,324.64,,348.75,357.14,365.95,,360.28,,,,,,,334.00,,,,,,,318.93,,
2015-07-19 22:26:43+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,232.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-04 22:26:46+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.25,326.19,328.38,339.65,356.98,364.45,366.66,389.34,394.91,378.20,378.94,411.28,439.18,419.81,400.98,384.44,363.54,,305.09,319.90,345.30,322.35,347.70,345.22,,341.88,381.03
2015-08-20 22:26:49+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,615.38,,,366.07,365.33,,,391.23,373.77,366.19,356.46,362.84,376.15,384.44,371.27,361.61,360.79,361.04,374.74,383.20,409.57,,,,,,,,,,,,,,,,,,,,,
2015-09-29 22:26:59+00:00,L8,353.85,349.33,355.51,345.46,342.05,342.12,343.85,347.03,341.73,341.57,335.39,328.61,331.44,335.67,335.82,335.59,333.90,333.70,341.56,344.49,348.27,355.42,343.95,341.36,336.28,334.38,339.68,341.44,344.34,344.27,336.18,331.75,332.79,337.28,339.58,344.90,334.30,330.02,325.81,329.49,334.45,343.72,356.05,366.69,379.52,379.31,379.06,377.99,381.59,388.10,389.11,380.45,368.65,357.20,349.65,349.60,320.13,314.01,299.85,304.26,314.80,321.43,313.55,321.96
2015-10-16 22:21:01+00:00,L7,,,,,,,,,,,,330.52,328.09,331.94,335.98,336.39,337.01,335.14,338.39,347.24,348.92,350.98,345.47,341.36,336.73,335.57,,,342.21,339.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-31 22:27:04+00:00,L8,367.11,364.40,371.68,361.62,350.49,346.26,347.25,351.06,351.13,351.43,336.76,341.70,341.56,346.93,349.14,348.58,339.04,345.19,352.08,356.67,361.23,358.54,349.27,345.10,352.33,353.47,352.05,349.54,355.50,352.69,346.19,340.24,337.59,343.75,358.22,355.60,347.39,335.52,343.33,329.65,342.68,360.55,372.97,406.03,414.51,410.08,399.64,430.83,451.11,458.48,457.84,443.28,422.00,393.32,,,400.94,382.33,359.75,377.15,382.28,380.48,383.72,400.80
2015-11-01 22:21:15+00:00,L7,359.98,358.00,366.50,356.79,346.88,339.28,337.19,344.41,339.90,342.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-03 22:21:45+00:00,L7,,,,,,,,,,,557.81,,592.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-10 22:28:04+00:00,L7,326.94,321.31,326.23,315.75,303.68,302.81,306.19,310.91,313.51,308.07,302.61,303.00,304.30,310.61,308.10,308.13,307.21,305.26,,,,,,,,,310.28,313.27,313.55,313.98,303.65,305.90,304.71,304.64,307.33,,,,,,290.66,307.90,321.40,331.54,345.23,343.11,342.90,344.32,344.15,348.69,346.64,332.97,317.65,309.41,284.88,285.66,285.80,273.70,266.13,268.59,283.50,286.95,283.20,285.27
2015-12-26 22:28:17+00:00,L7,343.92,338.17,347.54,339.82,333.39,321.61,323.28,331.19,328.93,323.57,320.14,324.65,324.61,327.83,328.44,327.82,312.78,,,,,,,,326.50,320.29,322.83,330.44,323.36,324.15,318.65,316.51,318.83,328.63,334.66,337.30,,,,,323.85,334.69,343.83,358.18,366.27,366.98,369.65,371.45,376.02,381.03,376.72,368.57,360.57,355.43,349.71,345.89,327.99,314.50,304.77,305.94,319.91,315.05,312.68,317.18
2016-02-04 22:27:00+00:00,L8,332.35,330.83,330.35,326.56,325.15,321.18,330.17,331.75,325.43,322.06,320.36,325.54,327.26,333.94,329.62,331.63,327.75,327.01,329.74,332.07,333.73,333.48,327.31,326.13,324.95,327.48,325.41,326.01,329.82,327.53,322.22,320.53,314.68,322.69,324.64,321.77,306.40,300.07,296.02,286.23,307.33,322.15,332.32,343.40,354.14,351.63,349.13,350.46,354.71,358.62,356.99,343.77,330.49,312.26,301.20,291.95,296.49,279.42,277.90,280.16,297.52,291.72,289.06,291.81
2016-02-28 22:28:54+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-08 22:26:35+00:00,L8,354.63,340.82,352.05,342.36,336.17,336.52,334.31,337.01,338.78,334.42,328.94,329.40,333.08,338.38,341.07,338.59,334.76,332.49,335.79,346.12,344.68,350.56,338.16,338.77,334.32,329.38,334.46,337.38,341.92,338.95,331.67,325.63,328.17,329.49,332.61,339.22,327.93,322.55,321.79,325.17,330.97,333.38,346.82,360.17,364.11,366.03,369.03,373.48,371.90,377.91,376.92,364.46,358.20,353.68,354.99,348.34,316.95,306.79,295.44,298.34,311.80,312.79,311.93,312.04
2016-04-24 22:26:28+00:00,L8,346.49,338.50,354.57,340.25,334.41,334.67,331.89,338.43,335.47,333.25,324.39,327.78,325.84,333.12,332.90,332.18,333.74,337.04,339.92,335.38,346.35,348.15,340.61,339.08,333.53,334.40,339.14,340.35,340.15,337.46,331.28,326.42,326.09,327.17,335.56,337.28,323.66,318.37,319.37,317.88,324.99,332.33,343.55,352.95,363.99,364.81,361.86,357.77,365.88,367.29,355.00,321.58,320.20,315.82,312.64,303.90,284.48,277.83,260.96,273.27,287.84,289.98,288.79,293.77
2016-05-02 22:29:20+00:00,L7,316.59,311.59,314.05,308.12,308.83,305.18,,,,309.83,304.67,309.27,307.51,315.34,311.70,314.97,312.68,317.16,317.65,318.76,325.73,327.48,315.60,319.25,314.99,311.01,313.17,316.85,322.32,315.24,310.65,300.36,303.26,302.13,311.45,314.86,298.54,291.84,293.21,297.11,292.14,315.96,323.77,332.73,340.54,342.39,343.38,345.63,351.18,346.08,352.31,334.56,315.53,312.60,285.32,290.54,294.26,279.61,278.11,281.08,297.14,294.10,290.68,288.26
2016-05-03 22:20:25+00:00,L8,310.99,,,,,,,,,,,,,,310.20,311.55,297.90,296.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-10 22:26:31+00:00,L8,358.43,359.75,364.87,358.89,351.57,349.06,343.65,348.05,347.25,353.14,339.46,341.44,342.56,345.93,345.48,342.59,348.91,348.05,350.05,352.70,355.09,357.13,351.84,349.70,348.84,346.17,347.43,345.13,348.68,354.19,347.11,348.44,348.16,353.38,359.80,356.79,343.74,336.39,339.10,340.24,344.69,355.43,372.56,374.59,392.48,384.75,380.80,387.27,411.69,417.41,424.11,420.78,400.35,389.99,389.60,400.90,,363.06,325.72,334.31,361.19,355.04,346.39,365.26
2016-05-26 22:26:36+00:00,L8,362.65,362.53,367.41,354.94,352.72,346.77,338.03,348.52,344.59,345.79,331.22,338.08,341.39,338.75,343.90,343.73,347.90,348.58,351.68,349.55,358.25,357.32,346.68,346.13,343.90,342.66,338.57,341.42,346.89,350.85,343.90,,,,,,,,,,,,,,,,,,,389.69,390.83,384.28,357.49,349.60,337.39,335.49,298.32,298.52,275.64,293.42,310.96,321.86,331.24,345.89
2016-06-03 22:29:29+00:00,L7,,,,,,,,,,,,,,,,,253.98,,,,,,318.92,,,,,,,,268.50,,,255.10,272.92,,271.51,283.38,,546.97,,,,,,,,,,,,,,,574.22,552.91,557.76,,,,296.58,291.29,,
2016-07-21 22:29:33+00:00,L7,339.28,334.06,348.78,330.95,320.27,327.89,322.55,315.87,319.21,315.79,312.60,309.81,312.42,312.71,313.82,,,,,,330.45,,326.26,324.53,317.23,317.62,324.21,324.60,318.54,330.42,311.68,308.81,323.27,317.11,327.16,328.30,328.76,317.38,323.94,324.73,322.07,343.52,351.25,360.84,371.25,369.39,371.14,364.57,372.08,381.20,366.91,362.42,352.77,344.95,325.03,324.94,311.01,300.74,292.16,313.03,321.74,317.14,316.99,316.10
2016-09-07 22:29:40+00:00,L7,360.45,357.47,362.28,345.22,337.29,337.48,338.84,343.59,339.40,338.24,330.27,326.10,327.83,329.69,331.16,330.69,333.19,329.10,336.26,335.67,340.79,337.69,329.04,324.76,327.90,330.53,336.66,324.83,328.09,326.04,314.91,312.44,322.18,333.92,348.03,352.51,342.18,337.04,338.68,337.15,334.03,360.69,361.47,373.36,388.81,393.10,387.05,385.48,397.17,403.81,394.81,389.68,388.93,372.67,358.07,349.02,347.84,345.39,329.23,343.21,346.46,343.51,339.00,362.75
2016-10-18 22:23:31+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-18 22:27:18+00:00,L8,363.06,355.97,362.79,346.26,346.76,348.39,349.82,347.54,345.56,348.88,333.69,335.10,338.56,341.61,342.13,342.45,341.29,345.77,350.39,352.86,363.35,359.33,351.65,349.12,343.53,346.06,350.80,350.25,349.77,346.35,337.25,334.01,342.92,350.89,356.61,355.35,342.66,332.22,334.49,329.96,337.69,351.16,360.99,387.09,398.66,386.01,380.83,,434.67,442.77,441.97,434.08,427.33,412.66,363.14,397.69,394.75,375.55,350.83,360.40,366.07,372.79,369.17,379.09
2016-12-04 22:27:17+00:00,L8,369.22,362.56,368.58,355.75,351.31,350.95,344.80,356.76,353.89,352.49,338.64,341.08,341.76,339.02,339.59,342.56,343.21,351.81,352.95,357.71,360.87,360.62,353.14,348.90,346.63,343.73,344.44,347.05,350.49,351.31,343.33,338.19,342.64,354.44,357.82,361.77,350.63,339.82,343.55,353.03,354.21,364.96,373.21,387.24,400.23,400.62,394.98,391.22,413.53,411.87,423.33,416.38,414.60,399.61,393.12,381.66,375.54,372.91,359.75,358.79,369.31,366.98,367.70,372.65
2017-01-29 22:28:58+00:00,L7,349.49,336.27,345.93,333.12,334.37,327.03,324.53,328.01,325.91,323.62,318.37,315.58,321.84,329.96,325.54,322.39,328.30,325.81,333.93,332.03,340.72,344.57,341.19,334.32,328.19,326.42,325.21,328.67,333.86,329.53,319.30,318.91,316.66,327.49,336.75,342.19,329.81,326.72,322.81,327.40,328.95,345.43,351.39,362.55,372.25,373.96,374.54,377.19,381.78,382.24,379.94,364.49,351.43,351.23,346.00,339.95,334.69,320.67,303.81,303.06,315.88,319.02,314.65,328.19
2017-02-14 22:28:55+00:00,L7,366.90,359.52,366.99,354.28,348.99,342.80,337.12,342.39,341.60,351.69,335.30,335.58,331.48,,,,344.23,347.23,350.30,349.06,357.23,353.92,353.12,344.99,347.10,346.39,346.68,350.16,349.40,347.18,340.88,344.77,346.56,352.01,359.59,361.50,345.20,336.81,333.58,341.39,344.44,352.73,374.71,386.75,409.84,404.95,393.43,399.78,421.75,438.59,437.48,426.28,408.43,400.95,393.57,385.43,386.84,367.26,344.39,350.82,359.24,360.51,367.30,378.71
2017-02-22 22:26:52+00:00,L8,342.35,342.05,345.26,331.56,330.61,328.82,329.45,328.79,332.03,330.45,326.07,324.85,328.67,332.01,331.23,330.26,328.71,335.83,340.37,343.32,346.56,349.23,338.34,335.16,337.79,336.60,333.28,333.26,334.91,335.68,328.21,325.37,318.83,317.45,331.46,329.63,315.65,309.70,306.34,308.82,315.08,329.56,348.03,361.69,365.35,367.04,370.44,370.14,371.66,372.84,367.61,358.47,341.60,333.27,317.78,314.73,312.27,295.81,290.51,290.50,305.95,304.76,301.30,301.84
