dates,satname,nzd0376-0000,nzd0376-0001,nzd0376-0002,nzd0376-0003,nzd0376-0004,nzd0376-0005,nzd0376-0006,nzd0376-0007,nzd0376-0008,nzd0376-0009,nzd0376-0010,nzd0376-0011,nzd0376-0012,nzd0376-0013,nzd0376-0014,nzd0376-0015,nzd0376-0016,nzd0376-0017,nzd0376-0018,nzd0376-0019,nzd0376-0020,nzd0376-0021,nzd0376-0022,nzd0376-0023,nzd0376-0024,nzd0376-0025,nzd0376-0026,nzd0376-0027,nzd0376-0028,nzd0376-0029,nzd0376-0030,nzd0376-0031,nzd0376-0032,nzd0376-0033,nzd0376-0034,nzd0376-0035,nzd0376-0036,nzd0376-0037,nzd0376-0038,nzd0376-0039,nzd0376-0040,nzd0376-0041,nzd0376-0042,nzd0376-0043,nzd0376-0044,nzd0376-0045,nzd0376-0046,nzd0376-0047
2004-11-10 22:04:35+00:00,L5,453.07,330.96,342.24,341.33,320.71,314.40,308.78,301.59,306.62,321.63,323.76,320.32,326.66,324.91,341.93,332.64,328.90,339.37,339.61,333.03,332.82,329.39,335.61,341.16,351.53,369.12,363.82,359.78,347.10,337.70,326.44,316.71,301.61,306.33,307.40,307.06,318.87,312.55,326.88,321.45,330.09,335.42,337.47,328.86,318.61,323.56,344.92,364.23
2004-11-18 22:08:33+00:00,L7,464.36,,392.95,381.94,355.93,356.11,,,,,359.73,356.90,357.52,347.52,368.00,354.11,350.91,367.58,376.95,,,,,400.47,408.68,419.48,412.08,409.07,396.26,389.08,372.18,364.18,357.14,,,,,367.17,376.07,371.49,377.46,389.73,380.22,383.29,380.79,398.02,,
2004-12-13 22:02:35+00:00,L7,461.42,341.41,355.92,341.28,323.84,317.48,329.38,324.23,326.42,,,,,,341.01,332.81,326.73,335.30,344.54,347.38,345.52,345.29,,,,,,349.27,335.93,324.44,315.47,310.49,308.76,313.93,311.75,,,,,,322.99,328.51,331.43,327.48,323.64,334.19,367.91,400.42
2005-01-14 22:02:48+00:00,L7,495.58,,416.27,402.80,375.22,,,,,,375.59,382.74,381.82,386.99,406.98,388.53,378.27,385.14,398.89,,,,,416.00,421.53,430.01,415.29,408.11,397.02,390.78,391.67,384.35,,,,,,372.57,384.20,384.15,392.41,389.37,390.60,391.90,383.25,,,
2005-01-29 22:05:53+00:00,L5,471.79,,316.72,322.49,299.63,,334.00,357.56,341.84,351.39,370.66,356.48,381.93,360.41,,322.71,315.72,347.60,348.31,367.83,390.33,,378.09,,,432.11,,,,,,,,,,,,,,,,308.54,,,,,,
2005-02-07 21:59:51+00:00,L5,436.68,302.15,322.40,328.52,313.85,316.91,319.03,310.81,314.31,324.98,315.69,307.51,306.80,307.42,332.48,322.20,319.67,343.47,349.98,351.26,352.40,348.27,346.71,340.64,341.95,342.95,339.16,334.21,319.34,314.84,321.84,315.14,315.80,317.78,315.94,316.07,317.98,301.71,311.72,303.00,316.38,319.35,326.60,336.40,319.46,325.47,343.21,361.68
2005-02-22 22:09:14+00:00,L7,444.31,338.83,346.86,333.83,312.01,312.56,,,,,331.55,332.02,332.93,333.22,351.11,349.93,338.49,351.15,355.50,,,,,,361.15,365.96,356.81,353.22,347.19,334.20,325.31,318.72,316.60,,,,,,,,,,,,,,,
2005-02-23 22:00:07+00:00,L5,453.50,331.18,343.16,338.34,316.35,309.80,316.34,315.68,314.46,322.56,326.01,326.62,325.97,324.05,342.32,335.61,332.21,346.91,353.00,356.25,350.80,344.33,347.47,354.44,356.44,356.01,351.19,342.13,335.81,322.10,313.68,304.76,302.81,311.58,312.81,316.94,322.36,319.02,327.58,323.64,323.71,336.88,341.64,343.45,335.01,341.92,365.17,382.46
2005-03-02 22:06:24+00:00,L5,489.45,394.93,402.33,398.95,371.22,369.95,372.10,367.11,372.45,374.51,386.82,385.88,376.31,376.63,404.63,385.90,380.22,393.25,398.78,417.67,409.92,425.89,430.92,443.69,441.30,433.14,423.79,415.89,395.68,398.62,383.89,381.19,392.14,391.72,392.63,390.16,395.81,396.42,405.62,391.29,398.11,405.84,401.15,412.08,404.54,448.66,476.24,559.30
2005-03-03 22:03:05+00:00,L7,478.87,394.95,401.08,386.90,357.04,355.58,359.04,,,,,,366.17,369.15,387.93,376.49,374.70,386.14,395.64,399.03,,,,,,405.74,400.93,395.12,381.27,372.42,362.46,355.70,359.69,362.17,,,,,378.83,375.48,379.05,383.18,380.72,390.06,384.32,409.36,441.03,
2005-03-10 22:09:17+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-26 22:09:16+00:00,L7,,,350.08,347.54,325.05,331.79,332.43,328.26,327.21,338.37,343.74,335.47,,,,,341.14,352.90,356.70,362.88,370.63,370.82,366.61,376.04,368.15,,,,,332.29,329.20,323.20,327.65,326.47,326.80,329.12,340.83,354.69,,,,,356.41,350.21,340.19,347.06,366.79,382.42
2005-04-04 22:03:03+00:00,L7,462.46,340.57,357.06,348.20,327.93,320.06,326.48,319.47,,,,,333.81,333.51,348.71,335.82,343.52,354.58,368.62,362.46,349.31,,,,,,350.95,338.87,327.36,318.39,326.03,320.77,322.54,320.71,,,,,,329.69,338.39,346.59,356.14,352.51,336.18,352.72,376.07,407.61
2005-04-12 22:00:30+00:00,L5,504.75,380.84,383.07,366.20,341.56,341.43,340.93,341.85,351.23,366.35,371.73,359.60,363.81,359.15,382.39,360.23,358.67,381.61,388.73,383.17,383.81,382.58,384.37,393.53,390.29,394.37,378.69,364.62,352.67,349.68,342.02,336.67,336.08,335.61,312.14,317.10,,326.84,342.60,286.47,,,,,,,,440.77
2005-06-23 22:02:49+00:00,L7,,,356.25,346.94,317.64,317.52,331.78,328.96,334.83,339.14,,,,,,345.25,334.28,338.85,345.88,341.65,342.60,335.66,340.17,340.69,,,,,326.55,317.33,311.25,306.25,313.05,316.54,316.43,310.33,322.68,,,,,,,,,,,
2005-07-01 22:01:02+00:00,L5,539.78,366.34,378.30,352.73,331.42,332.42,320.37,323.39,339.13,337.26,345.81,318.34,276.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-17 22:08:54+00:00,L7,,328.15,327.45,319.69,306.26,309.56,313.77,304.39,314.61,313.75,316.78,,,,,333.28,324.41,329.78,330.11,331.94,327.32,328.05,324.51,331.99,,,,,315.25,312.69,305.70,302.18,301.98,310.60,307.34,312.42,320.35,,,,,319.91,326.46,320.56,304.73,318.86,356.82,381.85
2005-09-10 22:07:43+00:00,L5,503.67,383.88,396.74,380.50,355.26,350.42,351.83,353.87,364.51,377.94,377.25,382.59,384.07,380.77,403.50,389.32,385.15,383.42,381.82,388.32,391.19,381.22,384.24,392.57,395.18,402.33,391.40,386.43,377.11,374.64,361.67,360.01,358.96,369.18,371.23,367.05,376.98,376.68,385.36,376.19,376.19,385.16,383.61,383.36,364.75,387.20,,514.92
2005-09-11 22:02:29+00:00,L7,497.76,397.49,,,,,,265.13,,367.72,374.50,384.19,388.03,394.21,411.18,392.38,,,,,,382.93,384.84,384.07,392.85,398.71,392.10,387.17,375.16,,,,,,365.98,368.43,377.99,371.06,382.54,378.35,374.51,380.39,386.75,,,,,488.43
2005-09-19 22:01:32+00:00,L5,453.96,330.56,337.16,329.43,311.92,310.56,313.29,301.34,297.75,307.77,313.01,310.25,311.33,310.13,339.49,335.66,328.69,335.79,337.87,334.17,325.81,323.44,323.92,325.04,329.68,326.63,326.02,326.28,314.18,309.29,302.56,300.78,292.13,299.10,291.56,290.39,303.82,296.51,308.66,299.47,303.89,316.21,319.91,313.05,304.94,309.41,335.83,362.51
2005-10-13 22:02:30+00:00,L7,,,,,,331.04,336.16,332.68,338.39,345.23,350.54,348.72,351.28,349.99,,,,,,360.84,355.60,354.86,358.61,365.67,368.49,366.70,356.41,348.93,,,,,333.98,341.25,340.37,338.43,351.81,347.68,349.34,351.50,353.56,,,,,,388.64,416.06
2005-10-20 22:08:47+00:00,L7,,,385.39,365.58,340.78,335.00,340.59,336.89,343.99,351.37,360.42,360.78,,,,,372.01,380.58,380.24,380.52,372.53,370.67,367.77,371.53,380.84,,,,,347.31,342.56,345.07,346.87,352.89,360.11,362.93,364.24,355.00,357.34,,,,,357.79,342.09,361.07,,466.54
2005-11-06 22:01:35+00:00,L5,487.52,386.22,394.72,377.36,355.48,363.39,363.69,359.60,368.59,378.70,389.51,380.16,367.81,368.88,391.66,385.78,383.45,395.46,397.24,403.76,395.36,389.70,389.79,396.60,398.11,389.84,379.44,370.49,364.24,352.68,350.99,354.17,365.89,369.97,369.10,372.75,380.33,378.22,381.32,378.45,379.45,384.18,378.76,370.70,363.54,394.93,451.29,510.31
2005-11-14 22:02:53+00:00,L7,426.77,324.56,345.37,332.15,318.04,314.90,313.56,,,,,322.74,319.98,316.95,326.94,316.12,317.08,329.69,335.98,344.94,,,,,,344.14,334.48,325.25,322.02,319.01,309.97,302.78,305.40,,,,,,328.85,323.16,328.02,324.43,327.67,314.61,300.72,323.41,,
2005-11-21 22:09:07+00:00,L7,,,,,,,,,,388.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.23,487.22
2005-11-22 22:01:58+00:00,L5,488.28,405.46,399.34,391.10,365.75,357.70,356.74,358.62,365.58,376.55,384.64,377.47,377.36,382.70,403.54,396.38,398.68,407.22,404.29,403.68,393.22,389.87,388.44,391.12,399.81,403.76,394.72,384.91,371.20,354.47,353.54,353.30,357.20,370.82,374.85,381.99,384.36,375.65,389.60,389.73,396.59,407.43,395.49,390.43,372.04,394.02,439.91,508.75
2005-12-23 22:09:15+00:00,L7,434.62,,385.08,379.51,353.23,353.85,,,,361.13,365.95,359.32,358.92,352.76,387.44,372.82,372.97,383.33,389.72,,,,,377.91,383.72,386.93,383.54,378.10,362.68,350.30,344.17,342.60,,,,,365.63,362.20,371.71,370.01,372.98,380.91,381.62,383.19,371.84,,,
2006-01-08 22:09:25+00:00,L7,572.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.90
2006-01-25 22:03:29+00:00,L5,452.64,328.41,351.60,339.63,321.98,322.45,327.20,319.72,324.43,325.63,332.84,329.99,328.65,331.77,354.99,349.37,341.03,350.24,347.63,349.38,346.52,337.95,333.87,343.11,349.68,352.97,348.70,345.01,336.74,324.63,316.23,308.89,315.87,322.08,322.44,323.58,330.39,323.28,337.38,331.67,339.72,348.48,356.48,342.27,326.10,331.95,368.61,387.49
2006-02-17 22:10:10+00:00,L5,486.72,378.43,382.42,365.37,344.31,349.90,353.06,350.29,360.94,368.84,375.48,367.17,364.99,367.80,385.31,368.53,363.89,374.76,383.94,386.41,384.16,384.00,383.75,393.11,394.75,393.15,382.80,374.15,362.94,354.55,347.57,352.39,356.11,359.97,358.06,363.99,375.09,371.12,377.37,371.44,376.22,380.38,380.89,380.83,379.26,391.07,420.78,456.12
2006-03-22 22:03:30+00:00,L7,,,,,,350.23,353.56,348.98,357.43,370.12,379.29,378.22,376.16,,,,,,383.72,388.50,393.19,397.66,405.54,411.08,420.90,422.80,411.10,,,,,,343.21,352.75,354.53,366.03,376.29,372.84,386.01,387.09,,,,,,403.67,431.28,486.34
2006-05-09 22:03:28+00:00,L7,,,,,,297.48,299.44,295.67,303.04,306.59,312.64,315.85,314.29,,,,,,327.90,326.69,325.01,320.94,323.93,333.69,341.28,341.43,,,,,,298.36,298.12,302.32,300.68,304.77,316.84,311.63,324.29,323.55,,,,,,317.20,337.93,346.54
2006-06-25 22:12:20+00:00,L5,544.88,351.71,343.34,335.73,312.05,309.42,314.71,313.26,318.76,326.56,339.33,331.14,319.70,313.21,325.70,322.18,313.44,317.61,326.21,328.46,327.75,330.54,333.74,334.46,336.36,343.44,335.35,325.83,323.08,309.34,303.04,300.26,306.52,318.90,317.90,318.55,324.85,317.24,327.21,320.14,,,,,,,,
2006-06-26 22:03:20+00:00,L7,549.05,359.48,356.96,347.47,326.02,319.94,325.27,318.60,,,,,313.75,318.18,334.21,325.38,319.51,328.05,336.47,336.94,327.18,,,,,,334.61,335.75,332.25,321.55,317.65,313.98,321.53,324.38,323.90,,,,,319.64,321.96,321.71,328.37,327.59,316.74,333.03,361.33,389.91
2006-07-12 22:03:13+00:00,L7,478.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.16,556.48,,,,,550.57,,,,,,,,348.12
2006-08-04 22:09:16+00:00,L7,,,,,339.20,335.69,339.34,331.94,338.92,346.36,351.03,350.38,342.24,,,,,370.40,367.33,371.07,366.54,368.09,367.16,370.83,377.66,377.96,,,,,,340.06,341.29,348.63,347.76,361.22,366.81,362.72,371.01,362.43,,,,,344.14,360.37,390.03,440.92
2006-08-12 22:12:59+00:00,L5,367.37,,,,132.54,,280.89,293.65,281.36,261.09,,,,,,,,,,,,427.89,444.40,,,,,,,443.76,,,359.83,365.02,407.99,,,499.22,,602.36,,,526.05,525.50,551.49,474.48,454.53,545.71
2006-08-21 22:06:55+00:00,L5,487.58,,321.64,325.18,301.50,285.99,290.63,287.63,290.72,300.10,305.74,305.57,311.01,311.12,322.38,311.54,306.04,319.28,317.14,318.76,308.69,308.50,312.92,315.63,325.05,334.47,328.70,321.59,306.68,307.03,303.49,292.96,288.39,294.65,294.07,295.51,299.76,297.59,318.59,305.90,318.57,319.70,323.70,310.36,290.35,297.24,320.76,336.35
2006-08-28 22:13:11+00:00,L5,453.63,367.85,378.17,357.22,341.68,336.78,330.77,337.60,342.92,350.14,351.13,347.16,353.22,354.09,371.13,370.01,370.44,377.49,376.73,387.42,386.87,385.66,376.07,376.96,383.28,383.16,367.41,362.43,365.86,365.53,366.63,362.59,360.61,366.70,373.64,361.44,366.60,364.53,376.64,370.49,372.94,390.77,390.22,391.39,380.50,389.56,425.82,472.50
2006-10-07 22:08:56+00:00,L7,280.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.86,242.33,243.22,196.17
2006-10-08 22:07:29+00:00,L5,,,,,,,,296.19,298.91,301.27,312.18,307.76,304.05,306.06,329.74,320.75,313.56,322.65,327.24,326.84,319.91,318.73,316.98,323.84,329.88,330.90,323.90,321.44,313.15,308.13,299.95,295.15,292.13,300.78,300.14,305.57,305.01,301.67,307.76,296.41,312.34,317.74,313.11,299.26,284.28,293.54,309.44,312.23
2006-10-16 22:02:55+00:00,L7,467.46,,,,,,,,,,,308.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.77
2006-10-24 22:07:38+00:00,L5,469.79,329.68,341.27,329.03,308.10,306.24,311.50,310.72,312.56,318.40,325.02,320.47,317.98,316.18,334.95,327.52,323.13,333.45,337.99,339.22,335.34,329.35,325.73,335.65,336.91,343.64,335.82,329.10,319.09,316.03,312.25,305.82,303.17,309.36,306.58,309.79,326.00,316.87,327.24,313.11,317.92,324.40,328.33,317.30,299.06,308.40,327.26,340.96
2006-11-08 22:09:26+00:00,L7,461.44,344.21,366.48,,,,,323.41,329.96,339.28,344.67,345.61,341.13,343.16,359.94,348.45,,,,,336.34,336.23,334.87,347.70,347.97,344.48,338.45,334.47,324.72,,,,,,313.97,328.38,337.38,333.99,341.30,323.01,325.70,331.42,334.36,,,,,394.82
2007-02-04 22:14:33+00:00,L5,469.81,356.21,371.21,354.66,334.27,332.86,338.92,342.02,328.58,337.93,340.34,340.52,336.02,337.80,360.51,360.96,358.53,363.78,367.46,375.90,371.19,367.55,359.20,364.47,369.78,368.58,349.69,342.96,349.60,348.30,344.83,345.33,342.74,357.21,350.85,346.58,355.19,344.52,357.93,346.58,354.38,371.15,373.77,369.61,346.11,364.52,386.68,408.43
2007-02-05 22:03:47+00:00,L7,478.37,368.04,379.99,357.43,,,,,,346.69,348.24,343.71,342.86,346.73,364.54,355.82,353.46,365.86,,,,,,369.95,370.56,373.44,359.42,353.10,351.52,348.39,348.60,,,,,,361.60,357.26,363.00,358.72,368.66,377.00,374.02,368.53,353.74,,,
2007-02-13 22:08:23+00:00,L5,470.77,349.89,367.18,351.30,325.77,333.27,337.96,332.21,336.26,342.02,345.84,343.45,335.10,330.17,351.69,344.25,341.11,350.23,365.82,368.91,362.27,362.68,357.96,367.00,371.75,369.53,351.52,342.00,332.57,331.37,328.12,330.60,335.54,342.21,343.12,341.20,352.11,343.94,348.74,347.39,353.65,355.85,360.44,352.04,338.43,354.03,381.84,411.06
2007-02-28 22:10:04+00:00,L7,392.62,325.63,343.08,331.40,311.57,315.16,314.40,311.31,318.74,,,,,,335.40,326.01,331.24,338.33,345.09,348.44,343.01,339.66,338.65,,,,,320.97,312.59,310.45,309.86,310.78,310.83,318.87,315.36,318.96,,,,,324.83,333.84,331.02,322.49,309.19,322.63,351.16,375.57
2007-05-12 22:03:47+00:00,L7,,,,,,,,,,,,,,,,,,,,,147.38,136.28,137.21,128.86,140.80,141.16,,,,,,,,,,,,,,,,,,,,,,347.42
2007-05-28 22:03:40+00:00,L7,497.60,320.75,320.54,318.72,298.47,288.43,,,,,314.04,313.35,306.57,308.62,321.54,315.59,307.07,317.38,323.66,,,,,,336.45,343.94,335.02,324.61,312.71,305.70,298.01,291.86,,,,,,313.46,323.71,319.24,324.57,330.12,332.02,320.84,300.94,,,
2007-07-06 22:09:49+00:00,L7,533.86,,,,,,342.53,335.30,346.19,349.52,347.69,350.10,338.85,343.23,365.37,,,,,361.29,359.24,362.68,367.96,370.23,385.59,380.69,363.65,367.39,356.58,,,,351.02,353.08,345.23,353.65,351.17,351.92,363.44,363.11,370.22,,,,,,,
2007-09-09 22:06:33+00:00,L5,469.88,314.99,327.22,313.24,296.29,294.98,298.69,298.39,304.11,313.87,315.51,313.42,308.72,308.76,326.88,318.24,310.13,322.00,322.81,331.03,322.55,325.11,328.10,326.43,327.49,334.35,330.38,318.72,306.19,302.53,297.82,295.16,294.14,299.15,301.91,304.59,313.20,305.97,315.27,313.42,311.31,315.60,318.37,311.81,302.13,314.91,336.13,355.40
2007-09-17 22:03:12+00:00,L7,482.25,364.04,372.41,,,,,,357.30,363.55,359.65,349.59,344.56,351.84,369.82,359.35,348.25,,,,,383.42,379.78,363.72,360.18,372.21,367.67,367.10,355.22,344.58,,,,,361.12,360.51,366.87,363.84,374.02,363.28,365.31,365.04,366.08,,,,,500.19
2007-09-24 22:09:21+00:00,L7,,,,,298.42,301.00,304.46,300.23,313.16,315.53,321.06,318.95,311.41,,,,,324.54,331.22,330.60,329.92,333.95,333.29,329.59,329.13,340.03,,,,,296.91,297.82,297.63,304.64,309.38,311.59,319.16,315.60,324.50,,,,,305.59,293.91,303.09,335.38,368.20
2007-10-02 22:12:30+00:00,L5,453.94,332.95,353.75,328.85,316.33,325.05,330.86,335.18,352.96,352.80,354.60,346.00,348.75,345.35,354.70,337.60,330.54,347.78,360.43,366.58,362.19,378.36,364.48,361.95,362.46,372.13,364.17,358.78,336.24,335.15,333.79,337.22,334.25,340.70,352.48,362.13,361.71,359.27,369.56,362.94,361.10,355.28,357.64,348.74,343.69,350.38,385.75,436.61
2007-10-26 22:09:31+00:00,L7,,,,,,,,,,,,,,,,,,183.16,,,193.90,200.92,,166.81,186.13,,,,,,154.80,,,,,,,,,,,,,,,,,293.72
2007-11-20 22:03:34+00:00,L7,461.28,345.35,,,,,,,,,,,,,,,,,,,356.54,360.28,358.67,363.89,367.50,372.62,361.95,354.22,342.01,,,,,348.54,343.76,348.13,352.55,347.34,349.62,348.00,348.93,355.29,,,,,,413.01
2007-11-27 22:09:48+00:00,L7,,,,337.95,320.72,324.59,331.82,329.52,333.86,327.44,337.43,341.99,,,,,334.91,346.89,352.36,351.77,348.74,352.58,361.69,358.99,356.19,,,,,328.75,324.38,321.39,328.40,340.70,344.60,345.46,337.38,335.38,,,,,352.45,337.02,327.47,338.18,369.75,402.56
2007-12-06 22:03:40+00:00,L7,,,345.55,331.97,312.11,312.80,315.29,312.95,312.43,318.78,,,,,,339.22,335.63,343.67,346.32,346.21,336.28,335.17,338.58,343.51,,,,,325.96,317.22,313.70,307.24,310.22,324.98,321.27,325.11,330.90,,,,,,342.76,335.33,314.65,323.12,351.41,373.04
2008-01-14 22:09:56+00:00,L7,,,384.65,349.21,325.94,335.22,339.55,345.33,355.79,359.06,349.51,346.67,,,,,349.73,346.64,352.88,361.24,372.24,378.32,392.48,404.66,437.38,,,,,352.52,345.31,354.08,359.85,353.30,366.16,375.76,391.36,394.37,,,,,374.99,380.20,383.31,421.20,,615.71
2008-01-30 22:09:55+00:00,L7,512.38,,,,,,,,,,,,,,,,,,,,,637.21,,,,,,,,,,,,,,,,,,,,,,,,,446.06,
2008-03-03 22:03:39+00:00,L5,503.77,320.74,340.87,328.94,304.37,302.51,312.78,314.32,324.48,323.58,332.21,327.65,324.45,323.67,354.64,337.28,325.55,336.01,339.78,344.75,347.62,347.09,344.80,346.63,,,,,,,,,,,,,,,,,,,,344.56,332.02,331.20,360.16,380.72
2008-03-18 22:09:43+00:00,L7,479.73,,,,,298.55,304.32,304.77,306.87,320.86,331.74,326.59,325.63,322.12,341.25,,,,332.17,336.83,336.33,337.29,339.81,344.63,346.63,350.26,338.91,330.15,,,,304.52,304.40,308.97,312.04,317.55,328.11,326.62,333.49,327.44,335.01,,,,322.09,327.36,347.54,363.01
2008-04-12 22:03:32+00:00,L7,,,,,,,,,,,,,,,374.34,346.64,343.33,356.67,365.80,373.63,373.58,386.15,394.43,,,,,395.35,372.55,351.52,342.54,341.28,346.95,356.58,373.87,383.35,,,,,419.07,427.83,404.87,403.70,383.01,423.80,,548.10
2008-04-19 22:09:42+00:00,L7,,,,313.90,293.53,289.32,300.38,298.68,304.02,306.55,316.21,316.44,,,,,306.95,315.12,322.06,322.19,317.26,323.51,325.24,335.22,341.29,345.61,,,,301.39,292.43,289.67,287.06,296.27,302.78,297.90,309.67,306.90,321.80,,,,328.03,320.81,306.11,312.34,332.21,347.32
2008-05-05 22:09:38+00:00,L7,512.17,308.43,316.46,312.40,294.82,292.75,300.79,294.11,296.88,,,,,306.85,321.21,312.85,306.52,315.26,324.75,325.54,316.92,315.50,317.87,,,,326.97,318.85,304.09,298.47,291.64,289.02,292.10,291.26,296.41,297.88,,,,309.51,318.26,325.94,330.11,317.93,304.03,312.95,332.87,347.43
2008-06-15 22:03:08+00:00,L7,532.46,320.54,,,,,,294.19,299.01,305.16,315.02,320.51,314.01,317.45,330.98,,,,,,309.85,308.45,308.71,320.60,334.12,342.69,331.68,317.05,310.82,,,,,294.82,297.57,298.28,309.95,303.28,316.03,311.55,316.47,321.35,,,,,346.58,370.20
2008-07-17 22:02:46+00:00,L7,547.79,321.61,325.51,,,,,293.99,301.15,305.62,313.04,306.13,307.63,310.82,331.54,,,,,,312.07,306.77,312.86,323.84,332.91,338.37,329.89,324.67,318.56,,,,,,306.81,304.91,315.35,305.56,313.48,311.79,321.38,322.90,,,,,,371.69
2008-08-18 22:02:32+00:00,L7,,,,317.27,295.36,299.48,307.01,297.24,294.61,304.01,312.94,312.41,,,,,,314.92,317.62,316.24,313.81,312.09,314.36,327.55,334.27,,,,,,303.02,298.86,299.22,295.79,300.31,307.47,310.25,306.72,,,,,,,,,,
2008-09-10 22:08:32+00:00,L7,479.45,340.34,336.60,327.70,306.60,307.97,313.47,305.02,,,,,324.88,320.60,339.36,329.78,312.85,322.00,321.75,326.16,324.06,,,,,347.27,347.87,339.50,342.96,339.68,326.56,324.22,322.62,,,,,,,,,,,,,,,
2008-10-05 22:02:06+00:00,L7,353.40,,327.93,,405.36,366.64,,,,,,,,,,,,,,,,,,345.35,357.79,364.22,363.46,366.27,369.67,362.09,351.88,345.23,,,,,,336.17,333.71,328.52,350.77,353.51,360.24,361.15,354.67,,,
2008-10-12 22:08:13+00:00,L7,411.85,304.48,318.71,309.86,290.14,287.46,299.73,294.72,,,,,305.21,306.74,327.13,314.68,306.98,314.80,316.80,317.09,312.58,,,,,328.27,325.75,331.45,324.65,312.07,298.45,296.07,298.62,301.94,,,,,306.28,303.12,309.80,322.37,319.91,308.14,295.70,304.17,323.72,345.10
2008-12-31 22:09:13+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.62
2009-01-09 22:03:04+00:00,L7,409.70,301.36,317.06,,,,,,296.20,304.11,311.19,312.85,308.47,311.06,331.28,315.76,,,,,,312.85,304.11,311.49,319.58,322.20,320.17,314.92,310.79,,,,,,297.85,295.28,299.95,291.76,299.48,297.46,303.57,312.13,,,,,,349.65
2009-01-24 22:04:54+00:00,L5,389.03,307.79,320.71,305.31,284.88,285.52,292.97,291.32,311.16,316.52,325.13,325.96,328.77,334.72,342.84,325.76,313.20,320.39,323.68,324.60,323.18,324.71,317.90,321.16,326.24,335.14,330.19,328.45,316.98,312.03,302.94,302.49,301.01,306.28,315.15,314.54,315.24,312.42,319.30,320.10,325.11,324.17,321.15,309.90,294.66,308.04,331.78,370.37
2009-01-25 22:03:09+00:00,L7,,,,322.74,293.66,294.49,304.22,295.55,300.36,308.05,320.38,,,,,,319.03,321.73,330.78,328.32,327.44,322.70,319.83,316.00,323.45,,,,,321.23,314.81,314.32,315.32,317.39,310.90,312.20,309.59,304.18,,,,,,333.28,315.71,324.87,352.28,375.64
2009-02-01 22:09:22+00:00,L7,462.77,382.88,399.59,378.84,341.72,324.68,327.01,,,,360.87,355.59,358.95,353.98,388.89,364.08,350.62,349.96,356.03,361.89,,,,,351.66,359.47,367.52,369.95,361.49,357.09,356.16,358.17,363.14,,,,,356.19,359.27,368.25,375.38,383.78,379.43,380.99,367.07,393.33,,
2009-02-09 22:05:19+00:00,L5,368.35,301.04,323.42,304.29,280.77,278.34,291.96,288.41,294.90,302.56,312.54,313.40,306.58,311.71,327.36,320.09,306.44,313.30,317.01,318.74,314.74,312.24,302.80,316.01,319.33,321.51,320.21,313.07,311.41,304.52,296.84,298.01,298.21,300.83,302.41,296.89,306.04,300.66,307.14,305.36,315.82,322.80,324.59,313.56,298.93,306.86,336.39,353.87
2009-02-10 22:03:16+00:00,L7,,,,,,,,,,,,,,324.24,339.83,315.88,305.77,314.73,316.91,314.08,308.71,307.24,,,,,,316.98,310.23,302.75,297.06,294.24,295.05,298.01,294.31,,,,,,312.42,327.43,330.50,318.33,304.48,311.04,331.45,360.83
2009-02-17 22:09:31+00:00,L7,496.54,392.59,410.89,,,,,344.09,351.26,366.58,378.12,382.98,380.66,392.85,406.65,386.98,,,,,372.29,373.48,376.90,376.33,373.27,371.61,368.50,372.05,373.25,,,,,372.40,373.76,375.67,374.09,366.50,372.58,373.45,391.73,399.99,397.16,,,,,534.19
2009-03-21 22:09:47+00:00,L7,496.46,353.97,373.79,360.23,334.88,326.10,331.34,,,,,357.88,359.64,360.34,372.23,359.33,345.33,348.78,350.56,347.98,341.93,,,,,350.53,341.49,343.39,342.06,343.73,340.94,339.48,339.14,345.57,,,,,356.81,354.51,363.22,370.33,372.72,369.23,360.80,373.51,405.62,
2009-05-08 22:10:01+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,117.38,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-24 22:10:02+00:00,L7,,315.13,318.33,316.56,294.09,291.45,300.97,295.34,298.31,304.03,312.34,,,,,319.77,310.77,316.51,318.22,314.96,310.04,306.19,302.98,310.68,,,,,305.99,294.40,291.45,291.57,297.40,301.06,296.96,293.89,305.66,,,,,323.65,325.05,311.23,295.63,298.68,320.75,340.28
2009-08-05 22:03:37+00:00,L7,479.19,302.87,291.46,301.32,278.70,269.08,277.53,,,,,288.77,282.71,288.69,,300.23,299.67,311.11,309.36,298.91,,,,,,321.47,328.83,317.29,310.40,300.26,296.95,294.12,299.85,,,,,,318.09,308.34,316.07,326.59,337.09,322.02,308.35,312.28,,
