dates,nzd0113-0000,nzd0113-0001,nzd0113-0002,nzd0113-0003,nzd0113-0004,nzd0113-0005,nzd0113-0006,nzd0113-0007,nzd0113-0008,nzd0113-0009,nzd0113-0010,nzd0113-0011,nzd0113-0012,nzd0113-0013,nzd0113-0014,nzd0113-0015,nzd0113-0016,nzd0113-0017,nzd0113-0018,nzd0113-0019,nzd0113-0020,nzd0113-0021,nzd0113-0022,nzd0113-0023,nzd0113-0024,nzd0113-0025,nzd0113-0026,nzd0113-0027,nzd0113-0028,nzd0113-0029,nzd0113-0030,nzd0113-0031,nzd0113-0032,nzd0113-0033,nzd0113-0034,nzd0113-0035,nzd0113-0036,nzd0113-0037,nzd0113-0038,nzd0113-0039,nzd0113-0040,nzd0113-0041,nzd0113-0042,nzd0113-0043,nzd0113-0044,nzd0113-0045,nzd0113-0046,nzd0113-0047,nzd0113-0048,nzd0113-0049,nzd0113-0050,nzd0113-0051,nzd0113-0052,nzd0113-0053,nzd0113-0054,nzd0113-0055,nzd0113-0056,nzd0113-0057,nzd0113-0058,nzd0113-0059,nzd0113-0060,nzd0113-0061,nzd0113-0062,nzd0113-0063,nzd0113-0064,nzd0113-0065,nzd0113-0066,nzd0113-0067,nzd0113-0068,nzd0113-0069,nzd0113-0070,nzd0113-0071,nzd0113-0072,nzd0113-0073,nzd0113-0074,nzd0113-0075,nzd0113-0076,nzd0113-0077,nzd0113-0078,nzd0113-0079,nzd0113-0080,nzd0113-0081,nzd0113-0082,nzd0113-0083,nzd0113-0084,nzd0113-0085,nzd0113-0086,nzd0113-0087,nzd0113-0088,nzd0113-0089,nzd0113-0090,nzd0113-0091,nzd0113-0092,nzd0113-0093,nzd0113-0094,nzd0113-0095,nzd0113-0096,nzd0113-0097,nzd0113-0098,nzd0113-0099,nzd0113-0100,nzd0113-0101,nzd0113-0102,nzd0113-0103,nzd0113-0104,nzd0113-0105,nzd0113-0106,nzd0113-0107,nzd0113-0108,nzd0113-0109,nzd0113-0110,nzd0113-0111,nzd0113-0112,nzd0113-0113,nzd0113-0114,nzd0113-0115,nzd0113-0116,nzd0113-0117,nzd0113-0118,satname
2010-01-20 22:02:37+00:00,314.79,325.48,337.72,341.50,327.11,336.27,319.84,312.38,296.82,289.84,291.95,314.46,319.53,326.10,309.73,303.76,303.05,313.63,318.60,322.44,325.31,321.62,319.58,318.77,319.52,321.44,343.66,324.69,307.16,303.07,302.77,307.97,306.80,305.06,313.74,321.62,326.99,316.36,341.56,340.52,334.24,308.59,311.77,292.73,284.67,291.33,297.39,303.04,310.82,326.40,334.75,343.30,348.18,359.37,367.77,367.04,370.85,359.86,354.13,356.28,354.53,351.26,342.08,340.28,345.64,358.15,352.47,347.90,347.56,349.38,348.99,356.79,352.33,346.68,337.31,332.37,336.39,343.81,344.99,346.75,341.62,354.35,353.69,345.06,342.43,337.76,336.81,349.02,345.48,349.73,341.23,345.32,348.58,351.23,351.94,375.12,373.49,371.97,371.80,356.69,352.26,350.89,351.43,355.72,349.21,347.14,346.46,333.38,330.91,333.66,328.78,329.56,331.83,335.30,339.50,334.71,335.26,326.62,328.87,L5
2010-01-28 22:03:31+00:00,314.79,325.48,337.72,341.50,327.11,336.27,319.84,312.38,296.82,291.01,292.85,310.18,315.92,321.18,310.92,306.19,306.19,316.11,320.39,324.33,325.31,321.62,319.58,320.58,321.38,321.90,337.32,324.50,307.68,304.69,305.17,308.66,308.13,305.06,313.74,321.62,326.99,316.36,341.56,340.52,334.24,308.59,311.77,292.73,284.67,291.33,297.39,303.04,310.82,326.40,334.75,343.30,348.18,358.30,366.82,366.04,369.22,360.23,355.72,357.28,355.98,352.45,343.90,342.10,345.64,358.15,352.47,347.90,350.21,349.38,348.99,356.79,352.33,346.68,337.31,332.37,336.39,343.81,344.99,346.75,341.62,354.35,353.69,345.06,342.43,337.76,336.81,349.02,345.48,349.73,341.23,345.32,348.58,351.23,351.94,375.12,373.49,371.97,371.80,356.69,352.26,350.89,351.43,355.72,349.21,347.14,346.46,333.38,330.91,333.66,328.78,329.56,331.83,335.30,339.50,334.71,335.26,326.62,328.87,L7
2010-01-29 21:56:29+00:00,314.79,325.48,337.72,341.50,327.11,336.27,319.84,312.38,296.82,290.89,293.17,307.71,314.16,319.02,311.98,307.87,308.10,316.97,322.17,326.12,325.81,321.96,320.55,321.31,322.48,322.50,337.32,324.50,308.24,305.92,307.13,309.35,309.64,307.19,314.97,321.83,326.52,317.77,335.14,332.67,327.67,309.39,312.61,294.18,286.88,293.18,299.10,304.25,312.74,326.43,334.09,343.07,348.41,358.30,366.45,365.69,367.85,360.35,357.01,357.47,356.03,352.53,344.92,343.90,347.32,357.16,353.20,348.70,350.44,350.40,350.22,354.76,352.00,347.35,339.24,335.79,339.10,346.23,347.13,349.48,346.15,353.66,352.58,345.27,341.64,337.33,337.06,346.17,345.60,350.03,344.91,347.97,351.26,355.16,356.46,375.74,373.44,370.38,371.80,357.28,352.89,351.62,351.19,353.94,349.23,346.96,345.82,334.27,332.65,335.19,330.12,331.50,333.76,335.59,338.31,335.00,335.81,327.06,329.99,L5
2010-02-05 22:02:41+00:00,323.51,331.36,341.38,344.15,331.62,334.98,319.86,312.43,298.90,291.68,294.17,307.07,313.76,318.92,313.16,310.06,310.73,319.03,323.86,327.19,326.31,323.69,322.65,322.69,323.50,323.68,336.10,325.34,309.94,307.77,309.11,310.64,310.35,308.67,316.23,322.33,326.52,319.09,332.21,328.48,324.13,310.93,313.35,295.69,289.47,295.48,300.08,305.14,313.50,326.04,335.01,343.43,348.80,357.93,366.04,365.81,367.62,360.95,358.21,357.47,356.03,352.53,344.92,343.90,347.32,357.16,353.20,348.70,350.44,350.57,351.49,354.47,352.13,347.31,341.06,337.60,342.08,348.23,348.47,350.21,348.84,353.42,351.82,345.35,341.58,337.18,336.41,344.42,345.21,349.86,346.42,349.33,353.32,356.81,358.16,376.01,374.21,367.99,356.58,356.70,352.88,351.78,351.14,352.98,349.12,346.85,345.17,335.68,334.68,336.55,332.81,333.62,334.36,336.68,339.42,335.81,337.47,329.51,331.59,L5
2010-02-21 22:02:44+00:00,340.66,342.59,350.00,351.23,342.16,343.46,329.06,320.78,306.04,296.00,297.96,307.07,315.33,320.51,315.88,316.66,317.68,325.08,330.15,333.59,332.51,329.88,329.00,327.25,329.15,328.29,336.17,327.66,313.06,310.33,314.68,314.22,313.72,312.32,320.34,329.39,332.41,324.15,330.21,326.15,323.14,313.19,315.02,298.68,293.91,300.52,304.30,308.83,317.00,328.21,336.99,346.21,350.43,360.13,368.30,367.34,368.74,362.38,360.08,359.60,359.36,355.18,347.90,347.31,349.56,359.70,357.76,351.22,352.30,353.23,354.77,356.21,353.55,348.75,343.17,341.83,346.72,352.16,351.90,353.60,353.00,357.76,355.60,348.16,345.27,340.68,340.39,346.07,347.44,351.42,348.64,353.36,358.06,361.25,362.88,378.58,376.36,369.17,358.65,362.20,358.34,355.80,354.98,354.84,350.88,348.39,346.28,340.51,339.45,340.40,335.33,335.99,336.44,339.88,343.94,339.17,340.28,331.60,335.17,L5
2010-03-17 22:03:57+00:00,348.95,346.94,357.69,359.07,351.15,343.46,327.35,319.11,311.77,299.32,302.01,305.34,313.79,318.18,320.13,320.31,322.92,329.52,334.89,333.59,329.57,327.86,327.62,330.49,331.97,331.39,335.26,333.22,321.43,317.68,320.93,318.63,320.25,318.94,325.14,328.03,330.59,328.28,328.52,324.47,322.23,322.92,322.45,306.55,303.71,308.68,309.78,314.47,321.76,330.68,335.88,344.37,350.80,360.66,368.24,368.13,369.74,366.12,363.97,362.16,361.37,358.34,351.91,352.73,353.25,356.54,355.78,352.37,352.85,353.44,355.97,357.47,354.28,352.30,347.53,347.31,353.18,358.24,357.34,359.24,355.48,355.11,352.25,348.97,346.03,342.23,343.00,348.26,352.58,356.61,355.83,360.18,365.60,369.33,371.90,378.58,376.19,367.58,353.71,365.52,362.14,358.53,357.57,356.83,356.22,351.95,350.41,344.32,347.03,345.70,340.22,337.95,337.97,342.51,342.08,340.08,342.59,333.16,338.66,L7
2010-05-13 21:57:45+00:00,339.75,342.20,354.12,356.97,348.48,340.68,325.42,316.48,308.45,299.32,302.01,305.34,313.79,318.18,320.13,320.31,322.92,329.52,334.89,333.59,329.57,327.86,327.62,330.49,331.97,331.39,335.26,333.22,321.43,317.68,320.93,318.63,320.25,318.94,325.14,328.03,330.59,328.28,328.52,324.47,322.23,322.92,322.45,306.55,302.71,305.67,306.01,311.03,318.52,329.46,334.88,343.17,349.38,360.66,368.24,368.13,369.74,366.12,363.97,362.16,358.91,356.24,350.78,350.48,350.98,354.76,354.14,351.06,352.85,353.44,355.97,357.47,354.28,352.30,347.53,346.47,351.25,355.43,355.00,356.06,353.70,352.82,350.29,346.71,346.03,342.23,343.00,348.26,352.58,356.61,355.83,360.18,365.60,369.33,371.90,378.58,376.19,367.58,353.71,365.52,362.14,358.53,357.57,356.83,356.22,351.95,350.41,344.32,345.52,342.02,336.42,335.20,336.53,340.98,340.33,338.65,340.61,333.16,338.66,L7
2010-05-29 21:57:45+00:00,334.28,341.41,355.33,360.17,351.96,342.40,326.48,316.48,308.45,299.32,302.01,305.34,313.79,318.18,320.19,322.08,325.02,329.67,334.62,333.61,329.14,329.45,329.95,331.42,331.97,331.39,335.26,335.70,321.36,318.12,322.22,318.93,320.50,320.50,326.41,328.72,331.38,329.33,328.52,324.47,322.23,325.87,324.46,307.65,303.98,305.13,304.10,310.52,319.09,330.30,336.92,343.74,349.30,360.66,368.24,368.13,369.74,367.83,365.54,363.22,359.73,356.38,353.79,353.47,352.22,356.39,355.32,351.07,352.85,353.44,355.97,357.47,355.82,353.11,347.41,346.69,353.24,356.42,357.42,357.23,354.33,353.48,350.53,347.02,346.03,342.23,343.00,348.26,353.30,356.53,355.28,360.25,367.08,369.92,372.62,379.73,376.87,366.49,347.67,365.04,362.14,358.53,357.57,356.83,355.73,351.92,350.50,344.24,345.99,342.21,336.04,335.83,336.71,341.38,340.25,339.47,340.61,333.16,338.66,L7
2010-06-21 22:03:58+00:00,334.28,341.41,355.33,360.17,351.96,342.40,326.48,316.48,308.45,299.32,302.01,305.34,313.79,318.18,320.19,322.08,325.02,329.67,334.62,333.61,329.14,329.45,329.95,331.42,330.89,329.40,333.45,334.44,321.55,315.89,318.88,316.35,318.16,320.50,326.41,328.72,331.38,329.33,328.52,324.47,322.23,325.87,324.46,307.65,303.98,305.13,304.10,310.52,319.09,330.30,336.92,343.74,349.30,360.66,368.24,368.13,369.74,367.83,365.54,363.22,359.73,356.38,353.79,352.84,352.22,356.39,355.32,351.07,352.85,353.44,355.97,357.47,355.82,353.11,347.41,346.69,353.24,356.42,355.42,356.00,354.33,353.48,350.53,347.02,346.03,342.23,343.00,348.26,353.30,356.53,355.28,360.25,367.08,369.92,372.62,379.73,376.87,366.49,347.67,365.04,362.14,358.53,357.57,356.83,355.73,351.92,350.50,344.24,345.99,342.21,336.04,335.83,336.71,341.38,340.25,339.47,340.32,331.58,335.76,L7
2010-06-30 21:57:49+00:00,334.28,341.41,355.33,360.17,351.96,342.40,326.48,316.48,308.45,299.32,302.01,305.34,313.79,318.18,320.19,322.08,325.02,329.67,334.62,333.61,329.14,329.45,329.95,331.42,330.89,329.40,333.45,334.44,321.55,315.89,318.88,316.35,318.16,320.50,326.41,328.72,331.38,329.33,328.52,324.47,322.23,325.87,324.46,307.65,303.98,305.13,304.10,310.52,319.09,330.30,336.92,343.74,349.30,360.66,368.24,368.13,369.74,367.83,366.35,363.31,359.74,356.38,353.79,352.84,352.22,356.39,355.32,351.07,352.85,353.44,355.97,357.47,355.82,352.50,347.62,346.96,353.24,356.42,355.42,356.00,354.33,353.48,350.53,347.58,344.87,340.79,341.61,348.26,353.30,354.81,355.34,361.12,367.08,369.92,372.62,379.73,376.87,366.49,347.67,365.04,362.14,358.53,357.57,356.83,355.73,351.69,350.60,344.54,345.99,342.21,336.04,335.83,336.71,341.38,340.25,339.47,340.65,332.51,335.43,L7
2010-07-07 22:04:01+00:00,334.28,341.41,355.33,360.17,351.96,338.51,323.96,313.78,305.50,296.14,299.21,303.21,312.32,315.74,320.19,322.08,325.02,329.67,334.62,333.61,326.95,327.40,328.91,329.55,327.90,326.20,330.50,331.45,321.55,315.89,318.88,316.35,318.16,320.50,322.80,325.62,328.73,326.68,324.80,319.65,318.12,322.41,320.89,307.65,303.98,305.54,304.66,310.03,318.72,326.31,334.41,340.86,346.60,357.48,363.20,362.60,367.22,364.99,366.35,363.31,359.74,356.38,353.35,353.01,352.22,351.27,351.39,348.09,349.50,350.17,354.10,356.62,352.07,349.97,347.62,346.06,350.72,356.42,355.42,356.00,354.33,349.16,345.56,344.22,338.31,336.24,334.19,342.77,348.26,350.36,355.34,361.12,367.08,369.92,372.62,379.73,376.87,366.49,347.67,359.86,357.73,354.77,352.18,351.57,350.54,347.63,345.69,344.54,345.99,342.21,336.04,334.80,336.71,337.27,337.32,335.76,337.02,328.62,330.02,L7
2010-07-16 21:57:51+00:00,334.28,341.41,355.33,360.17,351.96,338.51,323.96,313.78,305.50,296.14,299.21,303.21,312.32,315.74,320.19,322.08,325.02,329.67,334.62,333.61,326.95,327.40,328.91,329.55,327.90,326.20,330.50,331.45,321.55,315.89,318.88,316.35,318.16,320.50,322.80,325.62,328.73,326.68,324.80,319.65,318.12,322.41,320.89,307.65,303.98,305.54,304.66,310.03,318.72,326.31,334.41,340.86,346.60,357.48,363.20,362.60,367.22,364.99,366.35,363.31,359.79,356.38,353.35,352.23,352.22,351.27,352.14,349.07,351.02,350.17,354.10,356.62,352.07,349.97,347.62,345.82,350.20,355.01,354.20,355.22,354.33,349.34,345.89,344.24,338.31,336.24,334.19,342.77,348.26,350.36,355.34,361.12,367.08,369.92,372.62,379.73,376.87,366.49,347.67,359.86,357.73,354.77,352.18,351.57,350.54,347.63,345.69,344.54,345.99,342.21,336.04,334.80,336.71,337.27,336.88,335.42,336.60,328.62,330.02,L7
2010-07-23 22:04:02+00:00,329.30,338.98,354.82,358.43,351.94,336.38,322.66,312.01,304.12,295.00,297.87,301.70,311.49,315.01,319.21,321.60,325.38,329.59,334.18,332.38,324.00,324.82,326.67,327.74,326.15,323.78,329.36,330.43,320.28,315.46,317.51,315.63,316.41,320.63,323.00,323.22,324.98,323.73,322.00,316.44,316.23,322.00,320.30,304.69,303.23,304.46,303.50,308.91,317.47,325.70,333.95,339.81,346.08,356.44,361.64,361.47,366.38,363.82,365.73,363.23,359.16,355.95,353.73,351.91,351.20,351.27,353.50,350.97,351.02,350.17,353.33,356.62,352.07,352.14,347.62,345.82,350.20,355.01,354.41,355.22,354.33,349.34,347.23,345.01,338.86,336.92,334.83,342.80,348.12,350.36,355.34,361.12,367.08,369.92,372.62,379.73,376.87,366.49,347.67,356.22,354.71,352.03,349.56,350.58,349.90,347.07,345.24,344.96,345.34,340.75,334.19,333.93,335.63,337.40,336.33,334.81,336.18,327.18,328.01,L7
2010-08-17 21:57:52+00:00,320.33,334.57,353.92,364.08,353.69,334.21,323.35,311.82,303.09,296.29,299.00,301.04,305.74,310.08,313.83,306.58,303.91,316.81,344.07,326.11,319.67,321.81,324.54,325.52,323.49,320.89,329.91,328.20,322.78,313.86,313.17,315.79,314.29,318.04,323.34,322.67,324.35,321.55,321.14,316.45,318.44,315.75,313.26,307.78,304.10,303.76,301.85,308.16,316.77,325.92,333.32,337.86,343.25,357.10,359.54,358.77,369.36,360.35,362.69,362.45,357.62,354.86,352.62,350.18,348.40,350.54,353.23,350.82,348.53,347.98,353.25,359.60,347.81,352.40,347.29,343.50,347.68,351.91,352.48,352.84,350.36,348.26,346.64,344.74,338.28,337.16,334.43,344.79,345.34,347.11,351.92,356.21,375.61,346.20,340.90,386.29,379.16,366.97,350.83,355.72,355.29,350.52,348.57,352.30,346.48,346.22,345.83,344.05,346.59,337.74,329.76,332.07,334.12,336.30,335.36,333.31,335.25,325.49,325.70,L7
2010-10-04 21:57:53+00:00,302.28,329.12,351.11,371.80,346.81,339.64,320.90,313.95,302.74,297.89,287.29,,289.51,297.64,295.23,267.15,269.18,303.93,313.35,319.25,315.74,306.73,323.71,313.71,319.60,315.50,322.55,320.40,316.57,303.62,302.75,305.76,305.12,306.06,313.00,295.73,312.58,300.33,296.79,299.13,,292.86,293.22,,301.91,300.92,295.01,303.79,311.12,321.92,328.86,335.64,338.89,343.95,353.38,348.24,,354.68,359.60,358.57,354.95,350.83,346.22,346.35,342.99,344.62,349.47,350.03,346.55,335.33,350.18,366.60,338.81,354.61,346.66,341.91,344.83,348.35,348.76,348.09,345.83,343.43,345.30,343.16,335.30,335.36,329.66,342.93,338.82,341.55,347.47,349.26,,335.10,324.50,343.13,345.02,341.61,346.56,349.41,343.50,340.22,344.85,,337.60,346.07,346.11,340.15,337.95,323.62,322.09,330.96,331.90,335.53,332.67,332.47,334.38,325.66,324.26,L7
2010-10-27 22:04:18+00:00,300.21,328.71,350.89,369.45,346.81,339.64,320.90,317.44,302.73,295.08,286.61,284.82,289.44,294.47,298.30,286.45,288.40,305.80,313.35,319.25,315.74,306.73,319.08,314.05,318.31,316.92,323.86,320.97,315.10,304.61,304.44,306.63,305.12,306.06,313.00,295.73,316.55,306.44,304.91,304.41,312.98,301.17,297.70,299.57,300.71,299.56,295.75,303.79,311.12,321.92,328.86,335.48,341.14,348.46,355.43,355.64,361.22,357.30,361.49,360.04,355.44,351.42,347.49,346.35,342.99,344.62,349.57,350.40,348.78,343.09,349.74,357.65,341.84,352.56,346.16,341.98,344.96,347.85,348.76,348.09,345.83,343.43,345.04,342.55,334.83,334.37,330.03,336.77,338.18,340.76,346.61,350.20,357.45,343.37,324.50,343.13,345.02,341.61,351.76,349.41,338.17,341.85,344.56,343.36,340.31,343.65,343.36,339.89,336.38,328.26,322.09,330.96,331.90,335.53,334.89,333.61,335.18,327.23,325.85,L7
2010-12-31 21:55:32+00:00,295.49,327.08,350.00,374.53,340.46,338.98,314.09,324.49,308.17,307.20,301.74,304.61,299.70,306.96,307.60,301.96,306.50,316.84,332.81,328.27,329.40,327.33,329.46,326.38,327.74,330.18,334.39,328.15,325.73,305.66,319.95,315.06,315.42,316.66,322.03,315.67,321.17,315.30,317.35,318.79,331.06,314.47,311.68,314.81,313.37,313.18,307.99,318.01,323.26,331.06,334.33,342.99,350.25,356.62,362.50,365.42,370.11,363.31,363.19,366.14,362.95,361.16,350.54,349.07,351.17,352.36,353.16,355.80,356.60,355.88,355.04,362.20,352.48,362.52,361.20,346.30,348.64,351.41,351.11,351.09,349.82,348.05,348.34,344.84,337.87,337.15,332.54,341.02,343.20,346.43,349.49,351.78,364.41,351.41,341.81,359.49,358.68,356.30,359.28,358.75,347.25,352.50,351.92,351.44,346.92,347.99,346.85,344.84,349.07,346.30,343.16,338.31,340.86,344.22,340.82,340.88,340.74,335.60,334.13,L5
2011-01-07 22:01:44+00:00,306.76,338.60,361.36,380.64,353.75,348.23,328.37,326.75,314.24,309.00,303.86,305.58,301.75,308.24,311.48,308.34,313.31,320.75,334.13,331.10,332.14,332.36,333.57,331.01,331.82,336.16,339.39,332.54,328.59,315.35,325.21,320.01,321.45,323.06,326.98,326.55,326.48,323.46,324.55,324.85,336.44,323.90,317.42,319.15,318.24,323.09,316.28,329.99,333.60,338.66,342.25,347.41,352.79,359.77,369.17,377.60,374.32,366.78,366.84,370.16,367.16,366.32,355.78,352.93,357.21,359.44,358.54,361.30,361.46,361.57,357.63,365.36,358.15,365.23,365.45,351.52,355.98,355.15,354.26,356.68,356.39,353.16,351.16,345.65,342.21,337.52,335.82,343.51,344.93,348.84,353.33,358.54,371.36,359.05,354.21,374.33,372.91,367.13,364.37,360.39,348.70,356.51,357.39,357.29,350.86,349.91,350.04,350.13,353.03,350.17,349.25,346.59,347.58,348.52,344.49,343.68,344.71,341.00,340.59,L5
2011-03-13 21:59:11+00:00,313.86,344.56,369.43,383.09,354.54,361.15,328.37,326.75,314.24,309.11,300.45,302.12,302.20,310.30,314.56,316.72,317.48,327.45,334.13,335.28,332.14,332.36,333.57,331.01,334.20,339.48,339.68,337.49,334.65,320.65,329.20,323.83,325.40,327.55,328.45,326.55,326.48,323.46,327.52,327.24,338.72,336.24,326.06,319.46,316.71,320.82,316.28,329.99,333.60,338.66,342.25,347.41,352.79,360.74,369.96,378.40,375.34,375.59,377.73,376.59,376.19,372.69,358.52,360.01,361.99,359.44,357.88,362.86,362.55,361.57,359.66,365.36,364.60,365.25,365.45,360.62,363.72,359.83,359.46,361.24,360.12,354.08,350.62,344.60,342.22,336.65,335.11,343.95,349.47,354.17,357.98,366.75,371.36,367.94,370.57,374.33,372.91,367.13,364.37,360.39,348.70,358.78,358.92,359.70,355.98,353.25,355.44,356.34,354.27,352.62,349.25,350.37,352.34,351.91,350.01,349.80,350.57,347.20,345.63,L7
2011-04-13 22:01:34+00:00,313.86,337.27,359.92,372.76,366.70,351.51,331.66,323.84,312.88,309.74,302.60,299.62,300.47,307.93,313.93,317.98,317.53,331.01,338.54,337.45,336.30,339.69,334.96,334.44,338.62,338.41,337.27,335.36,333.36,326.17,327.62,329.10,334.52,333.45,331.27,330.52,327.49,328.69,332.48,332.17,337.42,333.66,323.69,317.52,313.83,315.99,321.96,337.23,344.85,347.67,348.18,348.83,355.47,363.34,373.84,377.60,375.12,375.45,375.07,372.78,373.90,370.69,367.84,366.82,365.76,365.81,363.18,370.64,371.00,368.37,364.28,363.09,358.91,358.36,361.04,359.90,361.75,360.45,362.44,363.77,362.80,360.26,354.23,350.02,346.37,339.01,337.73,342.87,348.68,352.48,356.69,363.82,366.45,368.30,373.80,389.93,376.85,372.07,362.09,358.67,353.19,362.52,360.25,357.44,354.05,352.23,353.43,353.14,350.82,350.05,354.01,352.66,353.69,352.09,352.18,352.39,354.14,344.38,345.49,L5
2011-05-07 22:05:25+00:00,323.79,342.15,363.15,379.11,366.70,351.51,331.66,323.56,317.97,314.11,306.77,303.32,303.25,312.10,317.08,321.04,320.01,338.16,338.54,337.45,336.30,339.69,341.79,341.13,344.34,343.42,340.30,338.68,340.43,335.96,332.57,334.06,334.52,333.45,331.27,330.52,329.81,334.08,337.34,337.78,343.53,339.70,329.07,322.01,317.72,321.12,329.72,337.23,344.85,347.67,348.18,353.44,358.75,365.93,377.42,381.25,373.37,373.25,377.05,375.23,377.92,375.06,367.29,361.60,365.76,365.81,362.49,369.27,370.38,368.13,364.92,363.24,358.38,362.34,366.32,365.73,367.13,359.75,362.44,363.77,362.80,360.26,352.47,348.48,345.07,336.66,335.10,341.82,351.63,355.80,360.62,367.74,369.46,370.40,373.80,389.93,376.85,372.07,363.79,358.67,359.97,367.28,358.13,355.51,352.52,355.59,357.32,356.58,354.83,350.39,347.70,346.57,347.75,346.53,347.96,349.45,351.46,341.35,343.00,L7
2011-05-23 22:05:23+00:00,323.79,342.15,363.15,379.11,366.70,351.51,331.66,323.56,317.97,314.11,306.77,303.32,303.25,312.10,317.08,321.04,320.01,338.16,338.54,337.45,336.30,339.69,341.79,341.13,344.34,343.42,340.30,338.68,340.43,335.96,332.57,334.06,334.52,333.45,331.27,330.52,329.81,334.08,337.34,337.78,343.53,339.70,329.07,318.81,314.86,317.32,324.05,330.86,338.50,342.51,345.10,351.46,356.78,364.38,375.76,381.25,373.37,373.25,377.05,375.23,377.92,375.06,367.29,360.77,365.76,365.81,361.59,369.27,370.38,366.31,364.92,363.24,358.38,362.34,365.35,362.33,367.13,359.75,362.44,363.77,362.80,358.91,352.22,348.00,343.36,336.71,335.10,341.82,351.63,355.80,360.62,365.17,367.27,370.40,373.80,389.93,376.85,372.07,357.74,357.77,357.58,363.83,358.13,355.51,352.52,355.59,357.32,356.58,354.83,350.39,347.70,344.40,345.66,346.53,347.96,347.24,349.70,340.29,342.48,L7
2011-07-10 22:05:20+00:00,318.28,322.67,352.69,359.25,353.08,336.30,320.69,315.85,309.55,305.31,292.43,290.69,292.43,302.18,309.50,311.84,301.80,328.14,326.57,326.46,328.22,328.70,329.24,327.43,340.88,341.77,334.08,330.29,329.49,337.20,321.95,329.63,326.68,320.25,311.87,307.65,316.64,321.27,330.49,330.28,338.89,332.77,321.00,312.05,305.96,304.29,307.70,317.73,327.31,330.88,332.08,341.54,350.00,359.92,371.26,377.62,368.38,368.09,374.36,363.69,366.53,369.62,359.05,351.51,343.94,349.28,352.12,358.10,360.28,357.15,353.92,352.78,342.29,337.70,348.79,349.39,355.84,346.69,346.21,342.47,343.68,351.52,345.89,343.25,335.97,329.96,325.68,336.20,348.20,351.96,344.95,356.25,356.23,358.22,353.56,,356.83,356.41,338.50,349.65,355.93,358.94,350.07,349.68,346.59,351.67,354.61,350.75,347.52,344.78,334.89,333.84,333.55,331.72,333.74,337.84,338.28,327.19,330.43,L7
2011-07-26 22:05:18+00:00,318.28,322.67,352.69,379.06,364.27,350.83,320.69,315.85,309.55,305.31,292.43,290.69,292.43,302.18,309.50,311.84,301.80,328.14,326.57,326.46,328.22,328.70,329.24,327.43,340.88,341.77,334.08,330.29,329.49,337.20,321.95,329.63,326.68,320.25,311.87,307.65,316.64,321.27,330.49,330.28,338.89,332.77,321.00,312.05,305.96,304.29,307.70,317.73,327.31,330.88,332.08,341.54,350.00,359.92,371.26,377.62,368.38,368.09,374.36,363.69,367.08,369.62,359.05,351.51,346.56,367.75,352.12,358.10,360.28,357.15,353.92,351.16,346.23,367.42,361.72,349.39,368.92,344.63,342.26,352.86,357.39,359.14,345.89,343.25,335.97,329.68,338.23,346.48,353.76,348.14,351.60,358.86,361.84,369.74,368.02,395.37,356.83,356.41,338.50,349.65,355.93,358.65,349.58,358.63,354.30,351.67,354.61,350.75,347.52,350.08,348.08,344.98,342.15,334.62,333.74,337.84,338.28,327.19,330.43,L7
2011-08-20 21:59:02+00:00,318.28,311.71,352.69,379.06,364.27,350.83,320.69,315.85,309.55,305.31,292.43,290.69,292.43,302.18,309.50,311.84,301.80,328.14,326.57,326.46,328.22,328.70,329.24,327.69,334.63,341.77,334.08,330.29,329.49,337.20,321.95,326.21,321.93,318.47,318.80,316.26,317.04,318.41,326.96,330.28,338.89,332.77,321.00,312.05,305.96,304.29,309.01,316.34,326.91,330.71,334.94,343.09,351.43,362.09,372.12,377.62,368.38,368.09,374.36,363.69,367.08,368.18,358.13,351.47,349.89,364.04,354.56,359.39,361.22,358.10,353.92,351.16,346.23,367.42,361.72,349.39,368.92,344.65,342.43,352.51,357.04,357.15,347.24,343.88,337.17,331.73,338.23,346.48,353.76,348.14,351.60,358.86,361.84,369.77,370.98,383.94,355.85,356.41,344.04,350.44,352.65,355.53,349.58,358.63,354.30,351.67,354.61,350.75,347.52,350.08,348.32,345.20,342.85,336.22,335.81,337.30,337.95,327.55,331.43,L7
2011-08-27 22:05:11+00:00,318.28,311.71,342.43,379.06,357.46,347.37,320.69,315.85,309.55,305.31,292.43,290.69,297.36,304.03,311.21,318.29,310.11,329.19,328.56,327.64,328.22,328.70,329.24,327.69,334.50,336.75,336.33,335.50,335.70,333.11,320.99,323.98,318.97,317.67,318.80,316.26,317.04,318.41,326.32,330.42,330.77,328.12,319.94,309.08,306.49,304.23,311.02,316.56,326.59,330.71,334.94,343.09,351.43,362.13,371.63,373.50,365.17,367.57,372.47,365.70,365.30,364.24,356.53,354.06,349.89,364.04,354.56,359.39,362.75,357.70,351.50,347.65,346.37,365.68,363.33,352.04,364.33,344.95,341.57,352.51,357.04,357.15,347.24,344.87,337.24,331.73,338.86,345.71,350.61,345.81,350.94,360.56,364.52,370.20,371.73,383.94,355.85,356.41,344.04,355.04,355.69,353.21,352.11,359.11,355.30,354.84,355.17,353.18,350.10,351.84,350.75,347.35,342.85,336.22,335.81,336.43,337.36,327.67,332.27,L7
